
[00:00:00.000 --> 00:00:04.480]  各位大姐妹 早安
[00:19:57.800 --> 00:20:00.800]  一班在困難裏面見不到耶穌
[00:20:00.800 --> 00:20:02.800]  以為他很鬼怪
[00:20:02.800 --> 00:20:04.800]  一班見到耶穌
[00:20:04.800 --> 00:20:06.800]  就將困難帶到耶穌面前
[00:20:06.800 --> 00:20:08.800]  是否很強烈的對比呢
[00:20:08.800 --> 00:20:11.800]  門徒就在困難裏面見不到耶穌
[00:20:11.800 --> 00:20:13.800]  但相反來說
[00:20:13.800 --> 00:20:14.800]  好像沒有甚麼知識的
[00:20:14.800 --> 00:20:16.800]  不太認識耶穌的群眾
[00:20:16.800 --> 00:20:18.800]  他見到耶穌之後
[00:20:18.800 --> 00:20:20.800]  就將困難帶到耶穌面前
[00:20:20.800 --> 00:20:22.800]  結果一一將困難解決了
[00:20:22.800 --> 00:20:24.800]  門徒在風浪裏面
[00:20:24.800 --> 00:20:26.800]  他看不到主
[00:20:26.800 --> 00:20:28.800]  這班群眾
[00:20:28.800 --> 00:20:30.800]  用剛才的話說
[00:20:30.800 --> 00:20:32.800]  他們見到主
[00:20:32.800 --> 00:20:34.800]  就將風浪帶到神的面前
[00:20:34.800 --> 00:20:40.800]  哪個是我們應該走的方向呢?
[00:20:40.800 --> 00:20:43.800]  很多時候我們初信的時候
[00:20:43.800 --> 00:20:45.800]  我們像後面那個
[00:20:45.800 --> 00:20:47.800]  很單純的心
[00:20:47.800 --> 00:20:49.800]  有困難
[00:20:49.800 --> 00:20:50.800]  祈禱吧
[00:20:50.800 --> 00:20:51.800]  有困難
[00:20:51.800 --> 00:20:53.800]  去親近神
[00:20:53.800 --> 00:20:55.800]  將這事交給神
[00:20:55.800 --> 00:20:57.800]  慢慢久了
[00:20:57.800 --> 00:20:58.800]  慢慢信了主久了
[00:20:58.800 --> 00:20:59.800]  在教會久了
[00:20:59.800 --> 00:21:01.800]  開始有些經驗了
[00:21:01.800 --> 00:21:02.800]  慢慢好像我們將這個
[00:21:02.800 --> 00:21:04.800]  起初很單純的心
[00:21:04.800 --> 00:21:06.800]  好像遲緩了
[00:21:06.800 --> 00:21:08.800]  開始有些經驗了
[00:21:08.800 --> 00:21:10.800]  開始懂得說了
[00:21:10.800 --> 00:21:12.800]  然後我們開始會說
[00:21:12.800 --> 00:21:13.800]  應該這樣 應該這樣
[00:21:13.800 --> 00:21:16.800]  結果我們將本來很單純的信心
[00:21:16.800 --> 00:21:17.800]  我們放下了
[00:21:17.800 --> 00:21:19.800]  最後
[00:21:19.800 --> 00:21:20.800]  我們都好像門徒那樣
[00:21:20.800 --> 00:21:22.800]  在困難裏面
[00:21:22.800 --> 00:21:24.800]  我們見不到耶穌
[00:21:25.800 --> 00:21:27.800]  我們應該回頭
[00:21:27.800 --> 00:21:30.800]  我們先見到耶穌是誰
[00:21:30.800 --> 00:21:33.800]  然後我們將困難帶到耶穌面前
[00:21:33.800 --> 00:21:36.800]  我們聽到今早的經文
[00:21:36.800 --> 00:21:39.800]  是說兩種很不同的信心
[00:21:39.800 --> 00:21:41.800]  一種信心
[00:21:41.800 --> 00:21:44.800]  心裏面很硬
[00:21:44.800 --> 00:21:47.800]  已經很久沒有給神感動
[00:21:47.800 --> 00:21:50.800]  很久沒有照神的感動來回應
[00:21:50.800 --> 00:21:52.800]  所以當困難的時候
[00:21:52.800 --> 00:21:55.800]  他連他僅餘的信心都沒有了
[00:21:55.800 --> 00:21:57.800]  另外一種信心
[00:21:57.800 --> 00:21:59.800]  就是很單純的信心
[00:21:59.800 --> 00:22:01.800]  他見到耶穌
[00:22:01.800 --> 00:22:04.800]  然後將困難帶到他面前
[00:22:04.800 --> 00:22:05.800]  相對的
[00:22:05.800 --> 00:22:08.800]  那些門徒見到耶穌
[00:22:08.800 --> 00:22:10.800]  都認不出耶穌
[00:22:10.800 --> 00:22:13.800]  只是見到困難
[00:22:13.800 --> 00:22:14.800]  同樣的
[00:22:14.800 --> 00:22:15.800]  做宣教也好
[00:22:15.800 --> 00:22:18.800]  我們教會面對的挑戰也好
[00:22:18.800 --> 00:22:20.800]  我們個人生命成長也好
[00:22:20.800 --> 00:22:22.800]  我們都有不同的風浪
[00:22:22.800 --> 00:22:23.800]  有不同的挑戰
[00:22:23.800 --> 00:22:25.800]  我請問你
[00:22:25.800 --> 00:22:27.800]  你是走哪一種信心?
[00:22:27.800 --> 00:22:30.800]  你是走我見到困難
[00:22:30.800 --> 00:22:32.800]  心裏剛硬
[00:22:32.800 --> 00:22:34.800]  所以不認耶穌的路線
[00:22:34.800 --> 00:22:37.800]  還是我仍然堅持
[00:22:37.800 --> 00:22:40.800]  這位是我應許信實的主
[00:22:40.800 --> 00:22:43.800]  所以我將我所有困難
[00:22:43.800 --> 00:22:46.800]  帶到上帝面前
[00:22:46.800 --> 00:22:48.800]  我經歷它
[00:22:48.800 --> 00:22:51.800]  要見到祂的作為
[00:22:51.800 --> 00:22:53.800]  沒有一個投靠神的人
[00:22:53.800 --> 00:22:55.800]  是會收攜的
[00:22:55.800 --> 00:22:57.800]  我邀請你再一次
[00:22:57.800 --> 00:22:58.800]  將困難帶到神的面前
[00:22:58.800 --> 00:23:01.800]  一起祈禱
[00:23:01.800 --> 00:23:04.800]  但願聖靈對我們說話
[00:23:04.800 --> 00:23:07.800]  我知道很多弟兄姊妹
[00:23:07.800 --> 00:23:10.800]  面對生命當中很多很多的掙扎
[00:23:10.800 --> 00:23:13.800]  差不多好像要打倒我們一樣
[00:23:13.800 --> 00:23:16.800]  那些困難一個個加在我們身上
[00:23:16.800 --> 00:23:19.800]  連我們自己都覺得沒辦法解決
[00:23:19.800 --> 00:23:21.800]  我求你這個時間
[00:23:21.800 --> 00:23:25.800]  再一次將單純的信心放在我們裏面
[00:23:25.800 --> 00:23:27.800]  除去我們如還的心
[00:23:27.800 --> 00:23:29.800]  剛硬的心
[00:23:29.800 --> 00:23:31.800]  讓我們聽盡你的說話
[00:23:31.800 --> 00:23:32.800]  又願你憑信心
[00:23:32.800 --> 00:23:35.800]  將這些困難呈到你面前的時間
[00:23:35.800 --> 00:23:37.800]  願你憐憫我們
[00:23:37.800 --> 00:23:39.800]  你聽我們禱告
[00:23:39.800 --> 00:23:41.800]  顯出你自己作為的時候
[00:23:41.800 --> 00:23:43.800]  我們更能將榮耀貴過給你
[00:23:43.800 --> 00:23:45.800]  我們恭敬各位弟兄姊妹
[00:23:45.800 --> 00:23:47.800]  特別是困難當中的弟兄姊妹
[00:23:47.800 --> 00:23:48.800]  我們要禱告
[00:23:48.800 --> 00:23:49.800]  求主誰聽
[00:23:49.800 --> 00:23:50.800]  我們今天禱告
[00:23:50.800 --> 00:23:52.800]  是奉禮耶穌基督聖名祈禱
[00:23:52.800 --> 00:23:53.800]  阿門

