
[00:00:00.000 --> 00:00:04.000]  丁姊妹主內平安!
[00:23:50.000 --> 00:23:52.000]  你就去車公廟了
[00:23:52.000 --> 00:23:54.000]  不是
[00:23:54.000 --> 00:23:56.000]  不是這麼低級的
[00:23:56.000 --> 00:24:00.000]  相信真神的意思就是
[00:24:00.000 --> 00:24:02.000]  祂是真的
[00:24:02.000 --> 00:24:05.000]  祂才是神
[00:24:05.000 --> 00:24:07.000]  我是祂的僕人
[00:24:07.000 --> 00:24:09.000]  不是我養祂
[00:24:09.000 --> 00:24:11.000]  然後祂來保我
[00:24:11.000 --> 00:24:13.000]  不要搞錯
[00:24:13.000 --> 00:24:20.000]  你既然認識的是創造天地宇宙萬物獨一的主宰
[00:24:20.000 --> 00:24:23.000]  為什麼不是我們聽祂呢
[00:24:23.000 --> 00:24:26.000]  為什麼要祂聽我們呢
[00:24:26.000 --> 00:24:30.000]  神啊 我的兒子一定要去LSE
[00:24:30.000 --> 00:24:32.000]  如果祂要他去LST呢
[00:24:32.000 --> 00:24:34.000]  什麼分別呢
[00:24:34.000 --> 00:24:36.000]  London School of Economics
[00:24:36.000 --> 00:24:37.000]  不是
[00:24:37.000 --> 00:24:41.000]  祂要他去London School of Theology
[00:24:41.000 --> 00:24:43.000]  你怎麼祈禱
[00:24:43.000 --> 00:24:46.000]  是上帝的旨意成就
[00:24:46.000 --> 00:24:49.000]  耶穌基督在赫西瑪尼是怎麼祈禱的
[00:24:49.000 --> 00:24:51.000]  然而
[00:24:51.000 --> 00:24:52.000]  你又懂得背了
[00:24:52.000 --> 00:24:56.000]  不要照我的意思
[00:24:56.000 --> 00:25:02.000]  只要照你的意思
[00:25:02.000 --> 00:25:10.000]  我們不要插手去搞我上帝在我和你的生命裏面
[00:25:10.000 --> 00:25:15.000]  祂要成就的masterpiece
[00:25:15.000 --> 00:25:19.000]  哎呀 這裡too many notes
[00:25:19.000 --> 00:25:20.000]  你都不懂音樂
[00:25:20.000 --> 00:25:22.000]  怎麼叫多些音符呢
[00:25:22.000 --> 00:25:25.000]  哎呀 這裡我加多兩個顏色上去
[00:25:25.000 --> 00:25:28.000]  你都不是畫家
[00:25:28.000 --> 00:25:32.000]  為什麼會覺得山水畫 水墨畫 黑白單調呢
[00:25:32.000 --> 00:25:34.000]  你就是要塗上去
[00:25:34.000 --> 00:25:36.000]  人家不是在畫油畫
[00:25:36.000 --> 00:25:38.000]  人家在畫一些留白的
[00:25:38.000 --> 00:25:40.000]  很有境界的
[00:25:40.000 --> 00:25:44.000]  這樣的一個藝術品
[00:25:44.000 --> 00:25:47.000]  約書亞警告我們
[00:25:47.000 --> 00:25:50.000]  你真的要侍奉上帝
[00:25:50.000 --> 00:25:52.000]  不要手多
[00:25:52.000 --> 00:25:57.000]  不要自己加些意思上去
[00:25:57.000 --> 00:26:00.000]  聽他
[00:26:00.000 --> 00:26:04.000]  不是他聽我們
[00:26:04.000 --> 00:26:09.000]  你們不能侍奉耶和華
[00:26:09.000 --> 00:26:11.000]  這個提醒
[00:26:11.000 --> 00:26:13.000]  真是我們需要的
[00:26:13.000 --> 00:26:15.000]  太多時候
[00:26:15.000 --> 00:26:17.000]  我們覺得我們很行
[00:26:17.000 --> 00:26:19.000]  現在明白了
[00:26:19.000 --> 00:26:22.000]  原來是上帝在做事
[00:26:22.000 --> 00:26:24.000]  所以不在乎你的背景
[00:26:24.000 --> 00:26:26.000]  不在乎你的學位
[00:26:26.000 --> 00:26:28.000]  不在乎你的家業
[00:26:28.000 --> 00:26:30.000]  不在乎你的出身
[00:26:30.000 --> 00:26:32.000]  不在乎你的成就
[00:26:32.000 --> 00:26:39.000]  人人都可以成為上帝手中的傑作
[00:26:39.000 --> 00:26:41.000]  感謝主
[00:26:41.000 --> 00:26:43.000]  但你有成就
[00:26:43.000 --> 00:26:45.000]  你有財富
[00:26:45.000 --> 00:26:47.000]  你有一切
[00:26:47.000 --> 00:26:53.000]  你都是上帝的傑作
[00:26:53.000 --> 00:26:54.000]  聽不聽得明
[00:26:54.000 --> 00:26:57.000]  侍奉耶和華
[00:26:57.000 --> 00:26:59.000]  不只是講牧師傳道
[00:26:59.000 --> 00:27:01.000]  不只是講宣教
[00:27:01.000 --> 00:27:03.000]  不只是講大直
[00:27:03.000 --> 00:27:05.000]  是每一個神的子民
[00:27:05.000 --> 00:27:07.000]  每一個神的兒女
[00:27:07.000 --> 00:27:12.000]  因為一切都是上帝所賜的
[00:27:12.000 --> 00:27:14.000]  現在去銀行
[00:27:14.000 --> 00:27:16.000]  需要很多時間
[00:27:16.000 --> 00:27:20.000]  因為貴委的職員很關心你的
[00:27:20.000 --> 00:27:22.000]  你生前你生後
[00:27:22.000 --> 00:27:24.000]  他想我投資
[00:27:24.000 --> 00:27:25.000]  我沒興趣
[00:27:25.000 --> 00:27:27.000]  拿錢他又要問候
[00:27:27.000 --> 00:27:29.000]  為什麼拿這麼多美金
[00:27:29.000 --> 00:27:32.000]  我真的想說錢是你的還是我的
[00:27:32.000 --> 00:27:36.000]  你講到尾你是數字的傑作
[00:27:36.000 --> 00:27:40.000]  我們也是上帝的傑作
[00:27:40.000 --> 00:27:41.000]  不僅如此
[00:27:41.000 --> 00:27:42.000]  感謝神
[00:27:42.000 --> 00:27:45.000]  銀行的一分錢也要數清楚
[00:27:45.000 --> 00:27:47.000]  我們可以過河濕腳
[00:27:47.000 --> 00:27:49.000]  懂得廣東話
[00:27:49.000 --> 00:27:51.000]  上帝很大方
[00:27:51.000 --> 00:27:54.000]  他給我們管家所管的一切
[00:27:54.000 --> 00:27:57.000]  我們自己可以享受
[00:27:57.000 --> 00:28:02.000]  所以他開聲吩咐的時候
[00:28:02.000 --> 00:28:04.000]  你不要吱吱作
[00:28:04.000 --> 00:28:06.000]  現在不流行這個
[00:28:06.000 --> 00:28:08.000]  這是以前殖民地的說法
[00:28:08.000 --> 00:28:10.000]  戒暴不要點人數
[00:28:10.000 --> 00:28:16.000]  上帝叫到的是他的
[00:28:16.000 --> 00:28:18.000]  給他用
[00:28:18.000 --> 00:28:20.000]  兒子給他用
[00:28:20.000 --> 00:28:22.000]  錢新外物給他用
[00:28:22.000 --> 00:28:24.000]  時間也是上帝的
[00:28:24.000 --> 00:28:26.000]  現在付出的
[00:28:26.000 --> 00:28:27.000]  多給你十年
[00:28:27.000 --> 00:28:29.000]  賺回了
[00:28:29.000 --> 00:28:31.000]  侍奉上帝
[00:28:31.000 --> 00:28:36.000]  其實是他豐豐富富的賜予
[00:28:36.000 --> 00:28:41.000]  是他過去一直以來的裝備帶領
[00:28:41.000 --> 00:28:43.000]  然後今天
[00:28:43.000 --> 00:28:45.000]  你和我
[00:28:45.000 --> 00:28:47.000]  懂得選擇
[00:28:47.000 --> 00:28:53.000]  將以後我和我一家
[00:28:53.000 --> 00:28:55.000]  要怎樣走下去
[00:28:55.000 --> 00:28:57.000]  誰說了算
[00:28:57.000 --> 00:28:59.000]  誰是老闆
[00:28:59.000 --> 00:29:02.000]  誰是老闆
[00:29:02.000 --> 00:29:05.000]  侍奉耶和華
[00:29:05.000 --> 00:29:07.000]  感謝神
[00:29:07.000 --> 00:29:10.000]  既然他這樣愛我們
[00:29:10.000 --> 00:29:13.000]  有什麼不好
[00:29:13.000 --> 00:29:16.000]  其實都不用怎樣選擇
[00:29:16.000 --> 00:29:21.000]  不過約書亞仍然提醒百姓
[00:29:21.000 --> 00:29:23.000]  你想清楚
[00:29:23.000 --> 00:29:26.000]  不要自己忍不住
[00:29:26.000 --> 00:29:28.000]  又差禍了
[00:29:28.000 --> 00:29:30.000]  又加了些東西
[00:29:30.000 --> 00:29:36.000]  給上帝彰顯
[00:29:36.000 --> 00:29:39.000]  祂的榮耀
[00:29:39.000 --> 00:29:43.000]  在你和你的家中
[00:29:43.000 --> 00:29:48.000]  這是約書亞的二十四章
[00:29:48.000 --> 00:29:53.000]  所提到侍奉耶和華
[00:29:53.000 --> 00:29:55.000]  全章的經文
[00:29:55.000 --> 00:29:57.000]  給我們的教導
[00:29:57.000 --> 00:30:01.000]  我們同心一起低頭祈禱
[00:30:01.000 --> 00:30:05.000]  多謝天父
[00:30:05.000 --> 00:30:09.000]  一切美善的恩賜
[00:30:09.000 --> 00:30:12.000]  全被的賞賜
[00:30:12.000 --> 00:30:18.000]  原來都是從眾光之父來的
[00:30:18.000 --> 00:30:24.000]  你厚賜百物給我們享受
[00:30:24.000 --> 00:30:28.000]  你讓我們經歷你的愛
[00:30:28.000 --> 00:30:30.000]  你的心恩
[00:30:30.000 --> 00:30:34.000]  從過去到今天
[00:30:34.000 --> 00:30:38.000]  我們所親眼目睹的
[00:30:38.000 --> 00:30:44.000]  幫助我們能夠知道前面如何
[00:30:44.000 --> 00:30:47.000]  其實都在你的手中
[00:30:47.000 --> 00:30:50.000]  不在我們的手中
[00:30:50.000 --> 00:30:52.000]  多謝你
[00:30:52.000 --> 00:30:55.000]  我們有這樣的主
[00:30:55.000 --> 00:30:59.000]  真是我們還跟隨誰呢?
[00:30:59.000 --> 00:31:02.000]  我們有這樣的上帝
[00:31:02.000 --> 00:31:04.000]  我們還服侍誰呢?
[00:31:04.000 --> 00:31:07.000]  求你的說話
[00:31:07.000 --> 00:31:11.000]  藏在我們眾人的心中
[00:31:11.000 --> 00:31:15.000]  改變我們的思維
[00:31:15.000 --> 00:31:20.000]  帶領我們甘心樂意
[00:31:20.000 --> 00:31:23.000]  這樣來侍奉你
[00:31:23.000 --> 00:31:26.000]  誰聽我們不配的祈禱
[00:31:26.000 --> 00:31:28.000]  奉耶穌基督的聖名
[00:31:28.000 --> 00:31:30.000]  阿們

