
[00:00:00.000 --> 00:00:05.880]  好 我們開始第二講
[00:23:37.780 --> 00:23:40.180]  他老婆子女都是屬於你的
[00:23:40.180 --> 00:23:43.900]  這個就是當時無論是波斯也好
[00:23:43.900 --> 00:23:48.740]  羅馬甚至在當時整個社會是這樣看人的
[00:23:48.740 --> 00:23:51.060]  人沒有獨立價值
[00:23:51.060 --> 00:23:53.540]  強者就可以操控你
[00:23:53.540 --> 00:23:59.220]  以色列人現在完全追隨這些所謂世俗主義
[00:23:59.220 --> 00:24:02.100]  因為這樣他們就有財富
[00:24:02.100 --> 00:24:05.260]  特別那些祭司和那些中國領袖
[00:24:05.260 --> 00:24:07.740]  他知道國家很危險
[00:24:07.740 --> 00:24:12.780]  亞述將來可能會佔領他們
[00:24:12.780 --> 00:24:16.900]  所以他預先搜刮 拿了那些錢
[00:24:16.900 --> 00:24:21.020]  所以現在那個責備就是這樣出來的
[00:24:21.020 --> 00:24:23.900]  好 看下一張
[00:24:23.900 --> 00:24:27.260]  第二個審判就是祭司了
[00:24:27.260 --> 00:24:32.140]  他說祭司為顧家師分配
[00:24:32.140 --> 00:24:34.940]  各位 祭司這個詞是很奇妙的
[00:24:34.940 --> 00:24:37.100]  所以和大家聊一下
[00:24:37.100 --> 00:24:41.420]  祭司這個詞就是True Sayer
[00:24:41.420 --> 00:24:43.100]  就是講真理的意思
[00:24:43.100 --> 00:24:46.860]  你知道祭司這個詞就是講華語
[00:24:46.860 --> 00:24:49.660]  Tabar這個詞 華語
[00:24:49.660 --> 00:24:52.260]  而這個詞是指什麼呢?
[00:24:52.260 --> 00:24:58.340]  Tabar原來是指後庭 就好像致勝所
[00:24:58.340 --> 00:25:00.860]  所以舊約裡面所說的祭司
[00:25:00.860 --> 00:25:03.100]  就是和致勝所
[00:25:03.100 --> 00:25:06.740]  Holy or Holiness的意思是有關係的
[00:25:06.740 --> 00:25:11.740]  致勝所就是Tabar 兩個字
[00:25:11.740 --> 00:25:13.380]  兩個字根本是一樣的
[00:25:13.380 --> 00:25:16.220]  就說上帝的華語在哪裡出呢?
[00:25:16.220 --> 00:25:19.660]  致勝所和祭司所說
[00:25:19.660 --> 00:25:23.580]  而祭司在致勝所領受了上帝的華語
[00:25:23.580 --> 00:25:26.980]  就是在以色列之前宣講出來
[00:25:26.980 --> 00:25:33.820]  當宣講出來 那個華語就變成了歷史了
[00:25:33.820 --> 00:25:37.700]  那個華語就成為了Logos
[00:25:37.700 --> 00:25:42.980]  或者是Rima 就是成為歷史
[00:25:42.980 --> 00:25:46.540]  就是說致勝所領受上帝的華語
[00:25:46.540 --> 00:25:49.460]  出來宣講給以色列人聽
[00:25:49.460 --> 00:25:51.980]  就成為了他們的歷史
[00:25:51.980 --> 00:25:56.100]  所以他們的歷史是上帝啟示的一部分
[00:25:56.100 --> 00:26:00.580]  所以我們看到上帝的華語是兩重的
[00:26:00.580 --> 00:26:03.780]  首先臨到祭司 由祭司說出來
[00:26:03.780 --> 00:26:07.020]  但是現在很可惜 祭司不再說了
[00:26:07.020 --> 00:26:09.620]  所以祭司整個職份都沒有了
[00:26:09.620 --> 00:26:12.780]  他應該要說神的話 在致勝所領受
[00:26:12.780 --> 00:26:14.100]  但是現在他不再說了
[00:26:14.100 --> 00:26:16.860]  因為發現那些華語不合他聽
[00:26:16.860 --> 00:26:19.820]  和他們搶奪人的財產
[00:26:19.820 --> 00:26:23.620]  和他自己的地位 和他自己的利益有衝突
[00:26:23.620 --> 00:26:26.100]  不再聽了
[00:26:26.100 --> 00:26:33.020]  上帝的華語正正和他的行動是一致的
[00:26:33.020 --> 00:26:34.260]  因為上帝信神
[00:26:34.260 --> 00:26:36.140]  所以上帝的華語說出來
[00:26:36.140 --> 00:26:37.900]  上帝一定會執行的
[00:26:37.900 --> 00:26:39.900]  我們說「阿門阿門」
[00:26:39.900 --> 00:26:43.020]  就是上帝的華語和真理印證的意思
[00:26:43.020 --> 00:26:45.300]  但是現在祭司不再說的時候
[00:26:45.300 --> 00:26:49.940]  他的華語就沒有了根據
[00:26:49.940 --> 00:26:54.980]  好 下面一章 再下一章
[00:26:54.980 --> 00:26:57.220]  阿哈斯事件
[00:26:57.220 --> 00:27:00.500]  當這個阿哈斯
[00:27:00.500 --> 00:27:05.980]  這個祭司完全失去祭司的本份
[00:27:05.980 --> 00:27:10.220]  他只是遵從世俗法 我再說
[00:27:10.220 --> 00:27:14.020]  世俗法在今天也在影響教會很厲害
[00:27:14.020 --> 00:27:15.820]  世俗的看法
[00:27:15.820 --> 00:27:18.860]  阿哈斯就是追隨當時的世俗法
[00:27:18.860 --> 00:27:21.620]  當時的整個大勢
[00:27:21.620 --> 00:27:24.220]  亞述和當時的敘利亞
[00:27:24.220 --> 00:27:26.420]  當時的一般的文化來做事
[00:27:26.420 --> 00:27:32.340]  完全失去了他應有的上帝的教導
[00:27:32.340 --> 00:27:38.820]  這個祭司就給我們看見是一個很危險的
[00:27:38.820 --> 00:27:43.300]  在今天我們發現這些宗教領袖
[00:27:43.300 --> 00:27:48.420]  如果追隨世俗法而不去看聖經
[00:27:48.420 --> 00:27:51.420]  造成的禍害是很大的
[00:27:51.420 --> 00:27:53.420]  我不知道澳洲的情況是怎樣
[00:27:53.420 --> 00:28:00.180]  在加拿大那幫最大的教會就叫做聯合教會
[00:28:00.180 --> 00:28:08.140]  80年代他們認為人權是很重要的
[00:28:08.140 --> 00:28:11.660]  就是說你喜歡什麼
[00:28:11.660 --> 00:28:16.940]  教會要去聽從人的需要
[00:28:16.940 --> 00:28:21.500]  1984年、1988年我已經在加拿大
[00:28:21.500 --> 00:28:24.900]  在那裡目睹 我親自目睹這個教會
[00:28:24.900 --> 00:28:27.580]  當時那幫所謂的祭司
[00:28:27.580 --> 00:28:31.620]  就是那幫Federator那幫最高的領袖
[00:28:31.620 --> 00:28:40.620]  當時他說 我們要尊重每一個人的性取向
[00:28:40.620 --> 00:28:43.580]  政府未提出同性戀
[00:28:43.580 --> 00:28:49.780]  教會就已經通過 按立同性戀路線
[00:28:49.780 --> 00:28:57.900]  80年代比政府還先進 87年
[00:28:57.900 --> 00:29:04.780]  我就遇到聯合教會的人 同性戀路線
[00:29:04.780 --> 00:29:08.220]  當時在開會的時候
[00:29:08.220 --> 00:29:15.500]  他說保羅說的那些東西是歷史來的
[00:29:15.500 --> 00:29:19.100]  他還舉了例子 聖經說蒙頭
[00:29:19.100 --> 00:29:21.820]  那你有沒有蒙頭啊 沒有嘛
[00:29:21.820 --> 00:29:24.380]  所以說那些什麼什麼同性戀
[00:29:24.380 --> 00:29:28.620]  這些是歷史來的 現在是按照現在的需要
[00:29:28.620 --> 00:29:31.420]  現在是社會 現在是什麼呢?
[00:29:31.420 --> 00:29:37.900]  21世紀都來了 你還在說這麼古老的東西
[00:29:37.900 --> 00:29:41.500]  所以他們就成為了
[00:29:41.500 --> 00:29:45.900]  這幫人就看他們需要的
[00:29:45.900 --> 00:29:51.980]  世俗化 外面的社會 並且教會帶頭
[00:29:51.980 --> 00:29:55.420]  直到同性婚姻什麼時候才通過呢?
[00:29:55.420 --> 00:29:59.900]  94年 標示科里安 烏泰華政府
[00:29:59.900 --> 00:30:03.660]  當時我們反對 我就不幸
[00:30:03.660 --> 00:30:07.580]  有幸不幸就做了那個
[00:30:07.580 --> 00:30:11.180]  反對同性戀婚姻合法化和人權法的主席
[00:30:11.180 --> 00:30:13.740]  為什麼呢? 因為我不喜歡做
[00:30:13.740 --> 00:30:16.020]  我很關心 但是我不喜歡做
[00:30:16.020 --> 00:30:19.340]  出頭鳥 怕被人打
[00:30:19.340 --> 00:30:22.780]  但是後來就發現原來ethnic minority
[00:30:22.780 --> 00:30:26.780]  就是那些少數民族 是有好處的
[00:30:26.780 --> 00:30:28.700]  原來在做的那個牧師
[00:30:28.700 --> 00:30:30.860]  他是烏泰華Boston Street
[00:30:30.860 --> 00:30:33.100]  一個很大的浸信會牧師
[00:30:33.100 --> 00:30:37.100]  他在做一個主席 帶領人爭取以家庭為主
[00:30:37.100 --> 00:30:41.660]  一男一女 就反對那個人權法
[00:30:41.660 --> 00:30:44.500]  就說同性戀的人權法
[00:30:44.500 --> 00:30:48.380]  就要影響解釋什麼是人權 標示科里安
[00:30:48.380 --> 00:30:50.780]  他有一天走來我辦公室
[00:30:50.780 --> 00:30:53.220]  差不多一下午這麼說
[00:30:53.220 --> 00:30:58.860]  他說 牧師 我不做了 你幫我做
[00:30:58.860 --> 00:31:01.180]  應該上一起開會 我說為什麼?
[00:31:01.180 --> 00:31:04.340]  他說我被人解僱了 我說為什麼?
[00:31:04.340 --> 00:31:07.620]  因為他們執事會贊成同性戀
[00:31:07.620 --> 00:31:12.140]  我在港台上反對同性戀 下台就被解僱了
[00:31:12.140 --> 00:31:13.580]  我不是說那間浸信會
[00:31:13.580 --> 00:31:17.220]  因為浸信會是絕對是堂會決定的 是吧?
[00:31:17.220 --> 00:31:20.860]  對不對? 這裡不是浸信會 是那間而已
[00:31:20.860 --> 00:31:23.380]  他們的執事會是最大權的
[00:31:23.380 --> 00:31:25.940]  他們執事會通過之後是支持同性戀的
[00:31:25.940 --> 00:31:28.740]  所以這些牧師不聽話 解僱了他
[00:31:28.740 --> 00:31:30.980]  他說我不做了 因為我工作都沒得做
[00:31:30.980 --> 00:31:32.620]  我現在已經在別的地方
[00:31:32.620 --> 00:31:36.020]  我就臨危受命 他說你就apply minority
[00:31:36.020 --> 00:31:39.420]  中文人好一點的 罵都會留手一點的
[00:31:39.420 --> 00:31:42.500]  我們白人就不是很好 那就做了
[00:31:42.500 --> 00:31:44.900]  當時爭取什麼呢?
[00:31:44.900 --> 00:31:49.460]  因為整個的氣氛是這樣
[00:31:49.460 --> 00:31:53.940]  通過了所謂標示科里安的意思就是說
[00:31:53.940 --> 00:31:56.660]  同性戀的人不可以歧視他
[00:31:56.660 --> 00:31:58.980]  我們是不會歧視他的 是吧?
[00:31:58.980 --> 00:32:02.580]  但是要立法保障 不可以歧視他
[00:32:02.580 --> 00:32:06.060]  表面上看來就沒問題
[00:32:06.060 --> 00:32:08.300]  我那個群體有八個組織
[00:32:08.300 --> 00:32:11.980]  八個組織有律師 有醫生 有護士
[00:32:11.980 --> 00:32:17.460]  還有回教徒 有八個專業團體組成
[00:32:17.460 --> 00:32:22.940]  爭取一男一女的家庭的定義
[00:32:22.940 --> 00:32:28.240]  並且就說人權法是已經保障了所有人
[00:32:28.240 --> 00:32:31.900]  就不應該要為一個單獨群體的人
[00:32:31.900 --> 00:32:36.220]  特別賦予他一個法律的特權
[00:32:36.220 --> 00:32:38.680]  就是說那個論點很簡單
[00:32:38.680 --> 00:32:42.660]  同性戀的人就要通過法律要特別保護他
[00:32:42.660 --> 00:32:45.540]  我四眼啊 我都會被人歧視的
[00:32:45.540 --> 00:32:47.940]  通過條例凡是保護四眼的人
[00:32:47.940 --> 00:32:49.820]  被人歧視就可以告他
[00:32:49.820 --> 00:32:52.020]  我肥佬經常被人歧視的
[00:32:52.020 --> 00:32:53.300]  我坐在他車上的時候
[00:32:53.300 --> 00:32:55.240]  有些人就說我這麼肥 站著他
[00:32:55.240 --> 00:32:59.820]  歧視我 用不著通過法律保護肥佬不被歧視嗎?
[00:32:59.820 --> 00:33:01.700]  所以那個時候提出很簡單的
[00:33:01.700 --> 00:33:03.900]  因為人權法已經保障了所有人
[00:33:03.900 --> 00:33:05.460]  需不需要特別的群體
[00:33:05.460 --> 00:33:08.740]  不同的群體都要立法來保障他呢?
[00:33:08.740 --> 00:33:12.300]  後來就通過了 通過了
[00:33:12.300 --> 00:33:16.820]  通過了成為法律之下 問題就來了
[00:33:16.820 --> 00:33:20.220]  波倫多在一間印刷廠
[00:33:20.220 --> 00:33:26.780]  這個印刷廠就接單三年
[00:33:26.780 --> 00:33:32.460]  寫一個同性戀的婚姻 就找他印結婚卡
[00:33:32.460 --> 00:33:37.860]  他就很抱歉 他說這件事我不可以做
[00:33:37.860 --> 00:33:39.060]  他沒有說理由
[00:33:39.060 --> 00:33:44.120]  他說我作為一個商業的機構
[00:33:44.120 --> 00:33:47.600]  我有權選擇做和不做
[00:33:47.600 --> 00:33:49.900]  這個是自由法案
[00:33:49.900 --> 00:33:53.940]  這樣說 他就說你歧視我
[00:33:53.940 --> 00:33:56.140]  你歧視我同性戀 所以你不幫我印
[00:33:56.140 --> 00:33:57.940]  他沒有說他同性戀 他沒有說
[00:33:57.940 --> 00:34:01.820]  他就說我不想接這單生意 其實這麼簡單
[00:34:01.820 --> 00:34:05.140]  於是他就進了法院告他
[00:34:05.140 --> 00:34:07.860]  因為有法保障 所以他可以告你
[00:34:07.860 --> 00:34:10.740]  他不用錢的 因為一條法律
[00:34:10.740 --> 00:34:14.140]  依法去告你 律政司去檢控你
[00:34:14.140 --> 00:34:17.340]  但是你要自辯護呢?那你怎麼辦?
[00:34:17.340 --> 00:34:20.140]  那你請律師 你打官司
[00:34:20.140 --> 00:34:22.260]  那你給很多錢 是吧?
[00:34:22.260 --> 00:34:26.380]  那印刷公司就打官司
[00:34:26.380 --> 00:34:27.900]  他說我作為商業機構
[00:34:27.900 --> 00:34:31.260]  我是有權接受這單生意和不接受這單生意
[00:34:31.260 --> 00:34:33.500]  是不需要給理由的 是吧?
[00:34:33.500 --> 00:34:35.060]  我不喜歡做這生意
[00:34:35.060 --> 00:34:37.860]  那他說歧視你 我沒有 我完全沒有歧視他
[00:34:37.860 --> 00:34:39.700]  只是我不想做這單生意
[00:34:39.700 --> 00:34:42.540]  那他就把這件事連接起來 然後打官司
[00:34:42.540 --> 00:34:47.660]  打到上去 最後法官就判這個印刷公司得罪
[00:34:47.660 --> 00:34:54.220]  他說商業機構是有權做這單生意和不做這單生意
[00:34:54.220 --> 00:34:57.820]  得罪了 結果是什麼?
[00:34:57.820 --> 00:35:02.500]  這個人是破產的 因為錢打了官司
[00:35:02.500 --> 00:35:06.380]  行了 完了 就是這樣搞你
[00:35:06.380 --> 00:35:10.540]  是這麼簡單 因為有法和沒有法就是這裡了
[00:35:10.540 --> 00:35:14.620]  有法保護 匯豐銀行更好
[00:35:14.620 --> 00:35:16.620]  當然了 匯豐銀行呢
[00:35:16.620 --> 00:35:21.180]  以下的說話完全沒有歧視成份
[00:35:21.180 --> 00:35:26.620]  請你注意 有一位仁兄或者仁姐
[00:35:26.620 --> 00:35:33.460]  鬍鬚裸骨 扮女人 穿高跟鞋 坐在接待處
[00:35:33.460 --> 00:35:37.220]  那中國人就很不舒服
[00:35:37.220 --> 00:35:39.940]  不安 我不知道你會不會
[00:35:39.940 --> 00:35:43.620]  有一次我在香港機場 我進去廁所
[00:35:43.620 --> 00:35:47.660]  我以為我進錯女廁了 結果女人在裡面
[00:35:47.660 --> 00:35:51.980]  再看一下 幸好她穿高跟鞋
[00:35:51.980 --> 00:35:54.220]  那我現在看一下是不是女廁
[00:35:54.220 --> 00:35:58.820]  她轉過頭來看 有鬍鬚的
[00:35:58.820 --> 00:36:06.140]  就是不安 那個經理就和這位仁兄仁姐說
[00:36:06.140 --> 00:36:10.780]  我很尊重你的裝扮 你怎麼裝扮
[00:36:10.780 --> 00:36:15.060]  我沒有權說你 不過我想表達你的職位
[00:36:15.060 --> 00:36:18.940]  不要在接待處 在裡面
[00:36:18.940 --> 00:36:22.220]  我給你一個好房間 行不行?
[00:36:22.220 --> 00:36:27.020]  不行 你歧視我 告他
[00:36:27.020 --> 00:36:32.340]  他說不要了 我賠錢給你
[00:36:32.340 --> 00:36:35.660]  結果就賠了一大筆錢
[00:36:35.660 --> 00:36:39.340]  因為一搞上法庭 法律要搞很久
[00:36:39.340 --> 00:36:41.740]  那匯豐銀行就學聰明了
[00:36:41.740 --> 00:36:46.780]  說這些真的不要打官司 一打就很麻煩
[00:36:46.780 --> 00:36:56.580]  因為他說 他是作為同性戀搭檔的女性的部份
[00:36:56.580 --> 00:37:02.740]  所以他有這樣的裝扮 這是他的性取向
[00:37:02.740 --> 00:37:06.340]  這樣的情況 我不想在澳洲入門
[00:37:06.340 --> 00:37:11.900]  但是起源於加拿大 是從教會開始
[00:37:11.900 --> 00:37:14.420]  我就一直在問這個問題
[00:37:14.420 --> 00:37:19.300]  當一個作為宗教的領袖
[00:37:19.300 --> 00:37:23.660]  他自己公然藐視聖經的時候
[00:37:23.660 --> 00:37:30.660]  你還怎麼在講壇上去按照神的話語的教導
[00:37:30.660 --> 00:37:36.180]  所以從80年代聯合教會的聚會人數
[00:37:36.180 --> 00:37:42.940]  每年減10% 到了21世紀
[00:37:42.940 --> 00:37:47.380]  聯合教會所有的回教的人數
[00:37:47.380 --> 00:37:54.100]  比起上世紀70年代跌到只剩下10%
[00:37:54.100 --> 00:37:59.140]  不斷有教會出賣 教會裡面只剩下老人家
[00:37:59.140 --> 00:38:03.620]  當牧師說做喪禮 做最後一個就倒閉了
[00:38:03.620 --> 00:38:08.060]  一個被咒詛的教會 如果不遵守神的話
[00:38:08.060 --> 00:38:11.300]  我看不到有什麼祝福
[00:38:11.300 --> 00:38:15.980]  當他為了自己 為了這個世俗化
[00:38:15.980 --> 00:38:19.020]  而放下了神的話
[00:38:19.020 --> 00:38:25.460]  這個真是教會走向滅亡的開始
[00:38:25.460 --> 00:38:30.260]  下面那一章 到先知了
[00:38:30.260 --> 00:38:39.020]  先知是為顧家 先知的字
[00:38:39.020 --> 00:38:43.620]  原來的字就叫做Lover
[00:38:43.620 --> 00:38:46.740]  其實這個字是很有趣的
[00:38:46.740 --> 00:38:49.860]  這個字就是很有熱情的
[00:38:49.860 --> 00:38:54.540]  先知講得很有熱情 熱情很重要
[00:38:54.540 --> 00:38:58.940]  就是他領受了神的話 是帶有激情的
[00:38:58.940 --> 00:39:02.220]  就好像舊約先知一樣
[00:39:02.220 --> 00:39:04.300]  河西的先知很有激情
[00:39:04.300 --> 00:39:06.620]  耶利曼的先知很有激情
[00:39:06.620 --> 00:39:10.820]  來將神的話講述出來
[00:39:10.820 --> 00:39:15.900]  一個沒有激情的先知
[00:39:15.900 --> 00:39:19.340]  很糟糕的 今天我在神院教書
[00:39:19.340 --> 00:39:22.180]  我經常跟學生說
[00:39:22.180 --> 00:39:26.700]  人最重要是Passion
[00:39:26.700 --> 00:39:30.540]  沒有Passion的人 就是沒有激情的人
[00:39:30.540 --> 00:39:32.540]  這個人就好像什麼呢?
[00:39:32.540 --> 00:39:38.980]  就好像殯儀館的堂官 有沒有聽過?
[00:39:38.980 --> 00:39:41.780]  那些人是沒有感情的 不會笑、不會哭
[00:39:41.780 --> 00:39:43.700]  只會站在那裡
[00:39:43.700 --> 00:39:49.220]  有客到 又是鞠躬 再鞠躬
[00:39:49.220 --> 00:39:53.580]  家屬謝禮 不會笑、不會哭
[00:39:53.580 --> 00:39:56.820]  沒有感情、沒有毒的
[00:39:56.820 --> 00:39:58.620]  你是不是想這樣?
[00:39:58.620 --> 00:40:02.340]  舊約先知不是這樣 充滿激情
[00:40:02.340 --> 00:40:05.500]  因為上帝是充滿激情的
[00:40:05.500 --> 00:40:09.100]  將真理講述 帶有感情
[00:40:09.100 --> 00:40:13.420]  先領受 自己被激勵 然後去講述出來
[00:40:13.420 --> 00:40:18.460]  所以是一個很有沸騰的
[00:40:18.460 --> 00:40:23.740]  就是上帝呼召 上帝透過義夢、義象提示給他
[00:40:23.740 --> 00:40:29.460]  當他去宣講的時候 是帶著上帝的能力去的
[00:40:29.460 --> 00:40:33.780]  先知是有三方面的特點的 下一章
[00:40:33.780 --> 00:40:38.580]  第一就是預言 就是上帝掌管歷史
[00:40:38.580 --> 00:40:40.580]  預言是來自神
[00:40:40.580 --> 00:40:44.700]  上帝按照公義宣告向滅國、私人審判
[00:40:44.700 --> 00:40:48.300]  第二是關懷 上帝除了公義之外
[00:40:48.300 --> 00:40:52.020]  還有慈愛、關懷 就是深愛他所做的人
[00:40:52.020 --> 00:40:56.020]  他滿有憐憫和熱情
[00:40:56.020 --> 00:41:02.300]  第三是批判 批判就是無懼權貴
[00:41:02.300 --> 00:41:06.300]  因為他是上帝的用人
[00:41:06.300 --> 00:41:10.100]  我們今天是上帝的兒女 我們地位很高
[00:41:10.100 --> 00:41:15.100]  所以我們不需要怕這個世界上那些權貴人士
[00:41:15.100 --> 00:41:17.900]  因為我們的地位比他們更高
[00:41:17.900 --> 00:41:21.740]  以致他是無懼 在國家事務上
[00:41:21.740 --> 00:41:27.540]  扮演一個很活躍的政治家 發起嚴峻的批判
[00:41:27.540 --> 00:41:33.100]  他不是政治家 但是他扮演一種批判性
[00:41:33.100 --> 00:41:38.260]  但可惜先知有真有假
[00:41:38.260 --> 00:41:42.620]  而尼加書是特別提到假先知 下一章
[00:41:42.620 --> 00:41:46.220]  假先知在《生命記》裡面是先提出來的
[00:41:46.220 --> 00:41:49.660]  就是《生命記》13章1-3
[00:41:49.660 --> 00:41:52.460]  他們中間有先知或者做夢的起來
[00:41:52.460 --> 00:41:54.940]  向你顯個神跡的形式 對你說
[00:41:54.940 --> 00:41:59.060]  我們要隨從你素來所不認識的別神 侍奉他
[00:41:59.060 --> 00:42:03.340]  他們是行神跡 靈驗不一定是真理
[00:42:03.340 --> 00:42:06.340]  有些說我拜黃大仙很靈
[00:42:06.340 --> 00:42:08.900]  是很靈 你不要說他有什麼靈
[00:42:08.900 --> 00:42:13.540]  假神不靈的 不是 假神都會靈的 是吧
[00:42:13.540 --> 00:42:17.100]  因為他假神都會來自靈界能力
[00:42:17.100 --> 00:42:20.420]  但靈不一定是真理
[00:42:20.420 --> 00:42:24.620]  所以我們上帝大有能力
[00:42:24.620 --> 00:42:30.500]  我們有聖經有啟示 有真理
[00:42:30.500 --> 00:42:35.540]  我們不和他辯論 但我們要知道
[00:42:35.540 --> 00:42:40.020]  我們的所信仰在歷史裡面是源遠流長的
[00:42:40.020 --> 00:42:43.420]  很多人的經歷 不是只提一個人
[00:42:43.420 --> 00:42:46.980]  也不是提一件事
[00:42:46.980 --> 00:42:51.340]  尼迦提到的假先知是什麼呢?下面一章
[00:42:51.340 --> 00:42:56.860]  尼迦提到他輪到洗禮民走差路的先知
[00:42:56.860 --> 00:42:59.820]  他們牙齒有所長 就呼喊說
[00:42:59.820 --> 00:43:04.020]  平安了 凡不供給他們吃的 就預備攻擊他
[00:43:04.020 --> 00:43:07.820]  尼迦所提到的假先知主要就是為了錢的緣故
[00:43:07.820 --> 00:43:11.620]  有得吃我就什麼都說 為了自己的權位
[00:43:11.620 --> 00:43:15.200]  為了自己的利益 所以尼迦所針對的假先知
[00:43:15.200 --> 00:43:21.820]  和生命記 兩種的假先知又有些不同
[00:43:21.820 --> 00:43:26.340]  而尼迦所說的假先知 神怎樣跟他說呢?
[00:43:26.340 --> 00:43:29.900]  耶和華如此說 你們必遭遇黑夜
[00:43:29.900 --> 00:43:34.660]  以致不見異象 又必遭遇幽暗 以致不能占卜
[00:43:34.660 --> 00:43:37.780]  神說 我不會再提示給你
[00:43:37.780 --> 00:43:40.620]  黑夜就是摸索你什麼都沒有
[00:43:40.620 --> 00:43:45.300]  你說話亂說而已 在黑暗裡面什麼都看不到
[00:43:45.300 --> 00:43:47.300]  你就是亂發言言
[00:43:47.300 --> 00:43:51.820]  祂日頭必向你們沉落 白晝變為黑暗
[00:43:51.820 --> 00:43:55.700]  沒有了神的話 就在黑暗裡面
[00:43:55.700 --> 00:43:59.900]  上的說話是我腳前的燈 路上的光
[00:43:59.900 --> 00:44:03.780]  你離開上的說話 你還有什麼光呢?
[00:44:03.780 --> 00:44:09.340]  你就亂說話 神說燈台我挪開了
[00:44:09.340 --> 00:44:11.340]  再沒有光了
[00:44:11.340 --> 00:44:17.420]  然後第七節 先知必抱愧 占卜的必蒙羞
[00:44:17.420 --> 00:44:23.020]  刀必倒著嘴唇 因為上帝不應找他們
[00:44:23.020 --> 00:44:26.340]  第八節 祂指於我 我藉以我的靈
[00:44:26.340 --> 00:44:31.420]  滿有力量 公平才能 可以向哪個說明他們過分
[00:44:31.420 --> 00:44:34.420]  向以色列指出他們的罪惡
[00:44:34.420 --> 00:44:38.020]  以後的靈就是生命的光
[00:44:38.020 --> 00:44:42.380]  滿有能力才能宣講公平的說話
[00:44:42.380 --> 00:44:47.020]  假先知很可怕 為了自己的權位
[00:44:47.020 --> 00:44:52.860]  這些假先知在過去很長的日子裡面
[00:44:52.860 --> 00:44:57.420]  用他們的地位賺取他們自己的利益
[00:44:57.420 --> 00:45:02.660]  我發現 不知道大家有沒有聽過
[00:45:02.660 --> 00:45:07.700]  假先知很多時候就跟富貴福音
[00:45:07.700 --> 00:45:12.020]  是很有關係的
[00:45:12.020 --> 00:45:18.660]  有沒有聽過有一位牧師叫郭美剛
[00:45:18.660 --> 00:45:22.420]  信耶穌只有鑽石呢?
[00:45:22.420 --> 00:45:24.220]  有沒有聽過?
[00:45:24.220 --> 00:45:28.780]  他就說你信耶穌就可以有鑽石
[00:45:28.780 --> 00:45:32.220]  他就說我今天撿到五顆鑽石
[00:45:32.220 --> 00:45:35.740]  人們就問有多大?有多少卡?
[00:45:35.740 --> 00:45:39.060]  如果有一兩卡就很厲害了 八達了
[00:45:39.060 --> 00:45:43.300]  真的很奇怪 在過去的假先知
[00:45:43.300 --> 00:45:50.260]  很多時候就將成功和富貴放在一起
[00:45:50.260 --> 00:45:54.900]  你都會聽過信耶穌得水牛 有沒有聽過?
[00:45:54.900 --> 00:45:59.420]  這個不是開玩笑的 因為當時永生
[00:45:59.420 --> 00:46:03.260]  張高華拉了下去就變成水牛了 是吧?
[00:46:03.260 --> 00:46:05.700]  信耶穌得水牛就是你信耶穌
[00:46:05.700 --> 00:46:08.940]  你就會有富貴了 神會祝福你
[00:46:08.940 --> 00:46:14.020]  凡是富貴的就要神的祝福
[00:46:14.020 --> 00:46:16.740]  不富貴就是你不夠信心
[00:46:16.740 --> 00:46:21.660]  他說上帝是豐富的 上帝一定會祝福你
[00:46:21.660 --> 00:46:27.740]  假先知就將兩個拉丁文的字混淆了
[00:46:27.740 --> 00:46:29.860]  很抱歉 那兩個拉丁文字
[00:46:29.860 --> 00:46:33.980]  一個字叫做Dejurie 一個叫做Defector
[00:46:33.980 --> 00:46:38.100]  Jurie就是J-U-R-I-E Dejurie D-E
[00:46:38.100 --> 00:46:40.780]  Jurie是J-U-R-I-E 是什麼意思呢?
[00:46:40.780 --> 00:46:45.180]  Dejurie就是權利上 權利上就是
[00:46:45.180 --> 00:46:48.300]  耶穌基督是萬有的主
[00:46:48.300 --> 00:46:50.500]  上帝的兒子來到世界上
[00:46:50.500 --> 00:46:55.700]  祂本身是非常的尊貴榮耀
[00:46:55.700 --> 00:47:01.580]  並且擁有這個Dejurie 權利上
[00:47:01.580 --> 00:47:05.820]  但事實上耶穌基督在地上有沒有東西?
[00:47:05.820 --> 00:47:10.380]  就叫做Defector Defector F-E-C-T-O
[00:47:10.380 --> 00:47:12.340]  Defector的意思就是說
[00:47:12.340 --> 00:47:15.500]  事實上耶穌一無所有
[00:47:15.500 --> 00:47:18.180]  無枕首的地方 晚上睡都沒得睡
[00:47:18.180 --> 00:47:22.100]  吃都沒得吃 那幫門徒餓到拿墨水
[00:47:22.100 --> 00:47:24.900]  墨紙水就撕開來吃 有沒有吃過?
[00:47:24.900 --> 00:47:28.700]  當然沒有 我們每餐都吃珍珠米 吃飯
[00:47:28.700 --> 00:47:30.460]  他們是餓到沒得吃
[00:47:30.460 --> 00:47:33.860]  拿那些墨水還沒成米的那些粉
[00:47:33.860 --> 00:47:37.580]  就是那些汁來去頂頭
[00:47:37.580 --> 00:47:39.660]  跟耶穌都沒什麼好吃的
[00:47:39.660 --> 00:47:42.980]  沒什麼好吃的 真是這麼說
[00:47:42.980 --> 00:47:44.180]  沒什麼好吃的就是
[00:47:44.180 --> 00:47:48.820]  耶穌事實上在世上是一無所有
