
[00:00:00.000 --> 00:00:07.000]  各位早晨 也在此祝大家新年快樂
[00:18:10.000 --> 00:18:12.000]  就是悔改
[00:18:12.000 --> 00:18:14.000]  悔改就是回轉 回轉就是悔改
[00:18:14.000 --> 00:18:17.000]  悔改不是好像說我改過自新
[00:18:17.000 --> 00:18:20.000]  或者我立志做好人
[00:18:20.000 --> 00:18:22.000]  這個是一般人說悔改的意思
[00:18:22.000 --> 00:18:24.000]  不過不是聖經說悔改的意思
[00:18:24.000 --> 00:18:26.000]  悔改是轉過頭過來
[00:18:26.000 --> 00:18:29.000]  所以轉回、回轉、悔改
[00:18:29.000 --> 00:18:31.000]  在原本的文字上是同一個字
[00:18:31.000 --> 00:18:32.000]  那為什麼這麼說呢
[00:18:32.000 --> 00:18:35.000]  他說如果用浪子的比喻可能會更加明白
[00:18:35.000 --> 00:18:38.000]  浪子本來一直走人生他自己的方向
[00:18:38.000 --> 00:18:40.000]  他離開了父親
[00:18:40.000 --> 00:18:42.000]  自己又自己闖蕩世界
[00:18:42.000 --> 00:18:44.000]  去花天酒地
[00:18:44.000 --> 00:18:45.000]  他走自己的人生
[00:18:45.000 --> 00:18:49.000]  但這個浪子到他突然醒悟過來的時候
[00:18:49.000 --> 00:18:52.000]  他就開始面向他父親
[00:18:52.000 --> 00:18:54.000]  走回他父親的身邊
[00:18:54.000 --> 00:18:55.000]  他回轉的動作
[00:18:55.000 --> 00:18:57.000]  就是表示他對上帝
[00:18:57.000 --> 00:18:59.000]  或者對他父親的悔改
[00:18:59.000 --> 00:19:01.000]  我們對上帝一樣是這樣
[00:19:01.000 --> 00:19:02.000]  我們做了什麼
[00:19:02.000 --> 00:19:03.000]  所以上帝赦免我們
[00:19:03.000 --> 00:19:05.000]  是因為我們肯回轉向神
[00:19:05.000 --> 00:19:08.000]  所以上帝赦免我們
[00:19:08.000 --> 00:19:10.000]  因為我們肯回轉向神
[00:19:10.000 --> 00:19:12.000]  所以本來我聽不進去的真理
[00:19:12.000 --> 00:19:14.000]  突然間在我生命當中
[00:19:14.000 --> 00:19:17.000]  成為了很清楚的屬靈的訊息
[00:19:17.000 --> 00:19:18.000]  我做牧師這麼多年
[00:19:18.000 --> 00:19:21.000]  我真的很明白、很體會這件事情
[00:19:21.000 --> 00:19:27.000]  有些人好像一輩子都聽不進一句屬靈的話
[00:19:27.000 --> 00:19:31.000]  怎樣參觀崇拜都聽不進一句屬靈的話
[00:19:31.000 --> 00:19:35.000]  哦 基督徒好的 上教會好的
[00:19:35.000 --> 00:19:36.000]  我這樣說一次
[00:19:36.000 --> 00:19:40.000]  他剛才聽不懂我說什麼
[00:19:40.000 --> 00:19:43.000]  好像用聖經的方法形容
[00:19:43.000 --> 00:19:44.000]  舊有聖經說
[00:19:44.000 --> 00:19:48.000]  那些百姓的心好像塗了一層豬油
[00:19:48.000 --> 00:19:50.000]  塗了一層脂油
[00:19:50.000 --> 00:19:52.000]  好像肥膏那樣 蓋住了
[00:19:52.000 --> 00:19:54.000]  所以如果用廣東話說
[00:19:54.000 --> 00:19:56.000]  似乎刀槍不入
[00:19:56.000 --> 00:19:58.000]  你說什麼都進不去
[00:19:58.000 --> 00:20:00.000]  相反來說 《士堂傳》第二章說什麼呢
[00:20:00.000 --> 00:20:04.000]  《士堂傳》整個歷史歷代第一間教會
[00:20:04.000 --> 00:20:06.000]  耶路撒冷教會是怎麼開始的呢
[00:20:06.000 --> 00:20:08.000]  就是彼得起身講道
[00:20:08.000 --> 00:20:10.000]  講道耶穌基督從死裡復活
[00:20:10.000 --> 00:20:11.000]  按著舊有聖經所說
[00:20:11.000 --> 00:20:13.000]  好像大胃王那樣
[00:20:13.000 --> 00:20:15.000]  他成為了他們所期待的彌賽亞
[00:20:15.000 --> 00:20:16.000]  然後聖經形容了這個字
[00:20:16.000 --> 00:20:19.000]  當時的回眾聽了之後
[00:20:19.000 --> 00:20:21.000]  就覺得擇心
[00:20:21.000 --> 00:20:24.000]  擇心這個字也是整本聖經出現過一次
[00:20:24.000 --> 00:20:26.000]  擇心是什麼意思呢
[00:20:26.000 --> 00:20:27.000]  擇心也非常好
[00:20:27.000 --> 00:20:28.000]  擇心基本上的意思就是
[00:20:28.000 --> 00:20:31.000]  拿一些利物篤進去就叫擇心
[00:20:31.000 --> 00:20:33.000]  就像一支矛篤進心裡那樣
[00:20:33.000 --> 00:20:35.000]  本來這幫猶太人
[00:20:35.000 --> 00:20:38.000]  可能大部分根本聽不進耶穌所說的話
[00:20:38.000 --> 00:20:40.000]  甚至有部分的人可能是
[00:20:40.000 --> 00:20:41.000]  釘死耶穌 釘死耶穌
[00:20:41.000 --> 00:20:43.000]  可能其中群眾都在當中
[00:20:43.000 --> 00:20:45.000]  一路聽不進去
[00:20:45.000 --> 00:20:47.000]  不是耶穌說了讓他們不知道
[00:20:47.000 --> 00:20:49.000]  不是耶穌說是神的意思
[00:20:49.000 --> 00:20:51.000]  他們不明白這幾個字的文法的意思
[00:20:51.000 --> 00:20:52.000]  他們完全明白的
[00:20:52.000 --> 00:20:54.000]  不過他們不接受
[00:20:54.000 --> 00:20:56.000]  直到什麼時候呢
[00:20:56.000 --> 00:20:58.000]  直到他們迴轉
[00:20:58.000 --> 00:20:59.000]  當他們迴轉的時候
[00:20:59.000 --> 00:21:02.000]  突然間他們聽不明白的東西
[00:21:02.000 --> 00:21:04.000]  好像刺到他們了
[00:21:04.000 --> 00:21:07.000]  我經常問會眾 問自己
[00:21:07.000 --> 00:21:08.000]  你上一次聽到
[00:21:08.000 --> 00:21:10.000]  覺得被刺的感覺是什麼時候
[00:21:10.000 --> 00:21:13.000]  你被擇心的感覺是什麼時候
[00:21:13.000 --> 00:21:16.000]  坦白說 我們信徒不可再來
[00:21:16.000 --> 00:21:17.000]  越信得久
[00:21:17.000 --> 00:21:19.000]  你越受多訓練
[00:21:19.000 --> 00:21:22.000]  像是以色列 基神 主教學
[00:21:22.000 --> 00:21:23.000]  或者外面的課程
[00:21:23.000 --> 00:21:25.000]  你越受得多
[00:21:25.000 --> 00:21:26.000]  你就開始
[00:21:26.000 --> 00:21:28.000]  這裡好像適應一些問題
[00:21:28.000 --> 00:21:31.000]  這裡好像不是選得很通
[00:21:31.000 --> 00:21:32.000]  我不是很同意
[00:21:32.000 --> 00:21:34.000]  整篇文章說來說去
[00:21:34.000 --> 00:21:36.000]  你是在這裡
[00:21:36.000 --> 00:21:39.000]  但你來不到這裡
[00:21:39.000 --> 00:21:42.000]  我再說 你可能明白
[00:21:42.000 --> 00:21:44.000]  但你不覺得擇心
[00:21:44.000 --> 00:21:45.000]  耶穌說
[00:21:45.000 --> 00:21:46.000]  他說一群人
[00:21:46.000 --> 00:21:47.000]  同一個比喻
[00:21:47.000 --> 00:21:48.000]  說出來之後
[00:21:48.000 --> 00:21:50.000]  屬於上帝而來
[00:21:50.000 --> 00:21:52.000]  他應該會明白
[00:21:52.000 --> 00:21:54.000]  應該會吸收成為
[00:21:54.000 --> 00:21:56.000]  屬靈的生命的動力
[00:21:56.000 --> 00:21:57.000]  但這群人
[00:21:57.000 --> 00:21:58.000]  他抱著觀望
[00:21:58.000 --> 00:21:59.000]  抱著拒絕的態度
[00:21:59.000 --> 00:22:01.000]  他怎樣都聽不進神的話
[00:22:01.000 --> 00:22:02.000]  正如耶穌所說
[00:22:02.000 --> 00:22:05.000]  他不要給聖物給豬給狗
[00:22:05.000 --> 00:22:07.000]  很嚴厲的說法
[00:22:07.000 --> 00:22:08.000]  上帝 你有沒有想過
[00:22:08.000 --> 00:22:10.000]  耶穌從來沒有求人信主
[00:22:10.000 --> 00:22:11.000]  你有沒有想過
[00:22:11.000 --> 00:22:13.000]  耶穌從來沒有求人信主
[00:22:13.000 --> 00:22:16.000]  耶穌從來沒有求人聽道
[00:22:16.000 --> 00:22:19.000]  因為那是會眾的責任
[00:22:19.000 --> 00:22:21.000]  耶穌在這裡說
[00:22:21.000 --> 00:22:23.000]  如果那個人肯回轉
[00:22:23.000 --> 00:22:25.000]  他態度肯改變的話
[00:22:25.000 --> 00:22:27.000]  他突然間過往聽不明白的東西
[00:22:27.000 --> 00:22:28.000]  現在聽得進
[00:22:28.000 --> 00:22:30.000]  進入了屬靈的生命裡
[00:22:30.000 --> 00:22:32.000]  好了 接著第十三節
[00:22:32.000 --> 00:22:33.000]  耶穌回去
[00:22:33.000 --> 00:22:35.000]  直接解釋這個比喻
[00:22:35.000 --> 00:22:36.000]  耶穌先說一群門徒
[00:22:36.000 --> 00:22:37.000]  你跟了我這麼久
[00:22:37.000 --> 00:22:39.000]  這麼淺的比喻都不明白
[00:22:39.000 --> 00:22:41.000]  再說深一點怎麼教呢
[00:22:41.000 --> 00:22:44.000]  所以耶穌就著他們
[00:22:44.000 --> 00:22:45.000]  教導他們之後
[00:22:45.000 --> 00:22:47.000]  就著來解釋給他們聽
[00:22:47.000 --> 00:22:49.000]  這是非常精彩的解釋
[00:22:49.000 --> 00:22:51.000]  第十四節
[00:22:51.000 --> 00:22:54.000]  殺種的人所殺的就是道
[00:22:54.000 --> 00:22:56.000]  就是神的話
[00:22:56.000 --> 00:22:57.000]  道就是神的話
[00:22:57.000 --> 00:22:58.000]  一個傳道者
[00:22:58.000 --> 00:22:59.000]  可能要特別說耶穌自己
[00:22:59.000 --> 00:23:01.000]  或者後來的門徒
[00:23:01.000 --> 00:23:02.000]  和其他傳道人
[00:23:02.000 --> 00:23:04.000]  他出去講道的時候
[00:23:04.000 --> 00:23:06.000]  就好像殺種那樣
[00:23:06.000 --> 00:23:08.000]  將一些神的話
[00:23:08.000 --> 00:23:11.000]  放在不同人的心田裡
[00:23:11.000 --> 00:23:13.000]  這四種的心田
[00:23:13.000 --> 00:23:16.000]  大概第一種在路旁當中
[00:23:16.000 --> 00:23:18.000]  是代表了顏土
[00:23:18.000 --> 00:23:19.000]  特別強調
[00:23:19.000 --> 00:23:20.000]  聽到之後
[00:23:20.000 --> 00:23:22.000]  在第四節說
[00:23:22.000 --> 00:23:25.000]  飛鳥來吃盡鳥
[00:23:25.000 --> 00:23:26.000]  在第十五節解釋說
[00:23:26.000 --> 00:23:27.000]  這個飛鳥是什麼呢
[00:23:27.000 --> 00:23:29.000]  飛鳥經常在聖經裡解釋成
[00:23:29.000 --> 00:23:30.000]  是撒旦的代表
[00:23:30.000 --> 00:23:33.000]  撒旦立刻把撒在他心裡的
[00:23:33.000 --> 00:23:34.000]  道奪了去
[00:23:34.000 --> 00:23:35.000]  立刻
[00:23:35.000 --> 00:23:37.000]  只是從來沒有生長過
[00:23:37.000 --> 00:23:40.000]  根本從來神的道
[00:23:40.000 --> 00:23:41.000]  在他心田裡
[00:23:41.000 --> 00:23:43.000]  完全沒有停留的時刻
[00:23:43.000 --> 00:23:45.000]  聽完之後就沒有了
[00:23:45.000 --> 00:23:47.000]  左耳進右耳出
[00:23:47.000 --> 00:23:48.000]  如果大家試試舉起手
[00:23:48.000 --> 00:23:50.000]  大家試過這個情況沒有呢
[00:23:50.000 --> 00:23:52.000]  不過也不是很容易試
[00:23:52.000 --> 00:23:55.000]  幾個小時聽完
[00:23:55.000 --> 00:23:56.000]  崇拜完之後
[00:23:56.000 --> 00:23:58.000]  一會兒下午去明星喝茶的時候
[00:23:58.000 --> 00:24:00.000]  剛才講到講什麼呢
[00:24:00.000 --> 00:24:02.000]  怎樣都想不起
[00:24:02.000 --> 00:24:04.000]  真是so wonderful
[00:24:04.000 --> 00:24:06.000]  怎樣都想不起
[00:24:06.000 --> 00:24:08.000]  我不知道大家有沒有試過
[00:24:08.000 --> 00:24:09.000]  一轉頭就沒有了
[00:24:09.000 --> 00:24:11.000]  這個你記得
[00:24:11.000 --> 00:24:12.000]  這是硬土
[00:24:12.000 --> 00:24:15.000]  從來沒有停留過的結果
[00:24:15.000 --> 00:24:16.000]  就是說
[00:24:16.000 --> 00:24:17.000]  神的道在他生命當中
[00:24:17.000 --> 00:24:19.000]  完全沒有生長過
[00:24:19.000 --> 00:24:22.000]  再說他不是不明白那幾個字
[00:24:22.000 --> 00:24:23.000]  他停不下來
[00:24:23.000 --> 00:24:26.000]  沒有逗留在他生命當中
[00:24:26.000 --> 00:24:27.000]  第二種
[00:24:27.000 --> 00:24:29.000]  第十六節
[00:24:29.000 --> 00:24:33.000]  這種是淺土的泥土
[00:24:33.000 --> 00:24:34.000]  撒在石頭上的
[00:24:34.000 --> 00:24:37.000]  淺土上的
[00:24:37.000 --> 00:24:39.000]  聽到之後
[00:24:39.000 --> 00:24:41.000]  立刻歡喜領受
[00:24:41.000 --> 00:24:42.000]  心裡沒有根
[00:24:42.000 --> 00:24:44.000]  不過是暫時的
[00:24:44.000 --> 00:24:46.000]  遇見困難的時候
[00:24:46.000 --> 00:24:47.000]  就跌到裂
[00:24:47.000 --> 00:24:49.000]  這裡講得很清楚
[00:24:49.000 --> 00:24:50.000]  有兩個因素
[00:24:50.000 --> 00:24:51.000]  一個因素在裡面
[00:24:51.000 --> 00:24:52.000]  他沒有根
[00:24:52.000 --> 00:24:53.000]  很淺
[00:24:53.000 --> 00:24:55.000]  不夠深入
[00:24:55.000 --> 00:24:58.000]  另一個因素是外面有困難
[00:24:58.000 --> 00:25:02.000]  所以請你留意這裡所講的兩件事
[00:25:02.000 --> 00:25:03.000]  他沒有根
[00:25:03.000 --> 00:25:05.000]  然後急自遭遇到患難
[00:25:05.000 --> 00:25:07.000]  逼迫就立刻跌倒
[00:25:07.000 --> 00:25:09.000]  我覺得今天在香港這個環境
[00:25:09.000 --> 00:25:11.000]  講患難和逼迫
[00:25:11.000 --> 00:25:13.000]  都挺難講的
[00:25:13.000 --> 00:25:14.000]  包括我自己在內也是
[00:25:14.000 --> 00:25:15.000]  我不是說大家
[00:25:15.000 --> 00:25:19.000]  我都是80後左右出生的人
[00:25:19.000 --> 00:25:23.000]  80後才出來工作的人
[00:25:23.000 --> 00:25:25.000]  我們很少好像
[00:25:25.000 --> 00:25:27.000]  我們昨天在別眼問團
[00:25:27.000 --> 00:25:30.000]  看一個VCD
[00:25:30.000 --> 00:25:33.000]  講中國教會怎樣受逼迫的情況
[00:25:33.000 --> 00:25:36.000]  我們比較難體會這個情況
[00:25:36.000 --> 00:25:38.000]  我希望我們不用
[00:25:38.000 --> 00:25:40.000]  你知道我們不會專門
[00:25:40.000 --> 00:25:41.000]  沒有逼迫就找逼迫來逼迫
[00:25:41.000 --> 00:25:42.000]  沒有逼迫不是太好
[00:25:42.000 --> 00:25:43.000]  逼迫一下我吧
[00:25:43.000 --> 00:25:44.000]  我們不會這樣
[00:25:44.000 --> 00:25:45.000]  如果神給我們平安
[00:25:45.000 --> 00:25:47.000]  我們感謝神
[00:25:47.000 --> 00:25:49.000]  不過這裡講了兩件事
[00:25:49.000 --> 00:25:50.000]  一個是沒有根
[00:25:50.000 --> 00:25:52.000]  一個是外面逼迫
[00:25:52.000 --> 00:25:53.000]  雖然我們大部分
[00:25:53.000 --> 00:25:55.000]  我相信我們在香港信耶穌的人
[00:25:55.000 --> 00:25:57.000]  都不會真的面對
[00:25:57.000 --> 00:26:02.000]  所以實際上在肉體上面面對迫害
[00:26:02.000 --> 00:26:04.000]  我想我們在香港比較少
[00:26:04.000 --> 00:26:06.000]  不過原則是一樣的
[00:26:06.000 --> 00:26:10.000]  做基督徒一定有困難
[00:26:10.000 --> 00:26:12.000]  我對我們今天的新朋友
[00:26:12.000 --> 00:26:14.000]  還有我們的信徒
[00:26:14.000 --> 00:26:15.000]  轉報了不久
[00:26:15.000 --> 00:26:17.000]  但我再說
[00:26:17.000 --> 00:26:19.000]  做基督徒一定有困難
[00:26:19.000 --> 00:26:20.000]  有困難嗎?
[00:26:20.000 --> 00:26:22.000]  不是說平安喜樂嗎?
[00:26:22.000 --> 00:26:24.000]  又永生又喜樂
[00:26:24.000 --> 00:26:26.000]  為什麼有困難?
[00:26:26.000 --> 00:26:29.000]  我問問你們結婚有沒有困難?
[00:26:29.000 --> 00:26:30.000]  有沒有困難?
[00:26:30.000 --> 00:26:31.000]  結婚有困難?
[00:26:31.000 --> 00:26:33.000]  為什麼不在婚禮上多說一點?
[00:26:33.000 --> 00:26:34.000]  婚禮很開心的
[00:26:34.000 --> 00:26:36.000]  打到雀鳥那麼漂亮
[00:26:36.000 --> 00:26:37.000]  又祝福
[00:26:37.000 --> 00:26:39.000]  又完全的愛
[00:26:39.000 --> 00:26:41.000]  又很開心
[00:26:41.000 --> 00:26:43.000]  很多祝賀
[00:26:43.000 --> 00:26:49.000]  我有一次跟一些團友分享
[00:26:49.000 --> 00:26:52.000]  我最近發現一個Word Study
[00:26:52.000 --> 00:26:54.000]  一個字在彼得前書裡說
[00:26:54.000 --> 00:26:59.000]  愛能遮蓋很多罪
[00:26:59.000 --> 00:27:04.000]  原來愛的意思是指受苦
[00:27:04.000 --> 00:27:08.000]  如果還記得我講過林前十三章第五節
[00:27:08.000 --> 00:27:11.000]  愛是恆久忍耐
[00:27:11.000 --> 00:27:14.000]  忍耐在一些英文譯本譯作
[00:27:14.000 --> 00:27:16.000]  是suffer long
[00:27:16.000 --> 00:27:20.000]  長期的受痛苦
[00:27:20.000 --> 00:27:24.000]  有些姐妹聽到又受苦
[00:27:24.000 --> 00:27:31.000]  我說這個世界上有哪種真誠的愛
[00:27:31.000 --> 00:27:33.000]  是不會受苦受傷害的?
[00:27:33.000 --> 00:27:35.000]  你告訴我有哪種真誠的愛
[00:27:35.000 --> 00:27:37.000]  在這個世界上不會受傷害的?
[00:27:37.000 --> 00:27:39.000]  父母會不會受傷害?
[00:27:39.000 --> 00:27:41.000]  你沒有的話請你教教我
[00:27:41.000 --> 00:27:43.000]  我也很想試試
[00:27:43.000 --> 00:27:44.000]  夫婦之間
[00:27:44.000 --> 00:27:46.000]  朋友之間
[00:27:46.000 --> 00:27:47.000]  弟兄姊妹之間
[00:27:47.000 --> 00:27:51.000]  有哪種真誠的愛不帶著痛苦?
[00:27:51.000 --> 00:27:53.000]  如果不帶著痛苦的代價
[00:27:53.000 --> 00:27:55.000]  又怎會是真誠的愛呢?
[00:27:55.000 --> 00:27:57.000]  是嗎?
[00:27:57.000 --> 00:27:59.000]  如果你心想陳寶怡這麼辛苦
[00:27:59.000 --> 00:28:00.000]  不要理她了
[00:28:00.000 --> 00:28:02.000]  自己搞定了
[00:28:02.000 --> 00:28:05.000]  那很明顯你不是愛她
[00:28:05.000 --> 00:28:07.000]  所以你問
[00:28:07.000 --> 00:28:09.000]  妹妹喜歡患難困苦嗎?
[00:28:09.000 --> 00:28:10.000]  是
[00:28:10.000 --> 00:28:11.000]  因為患難困苦裡
[00:28:11.000 --> 00:28:14.000]  真正看到生命的那種可貴
[00:28:14.000 --> 00:28:16.000]  在患難痛苦裡
[00:28:16.000 --> 00:28:19.000]  如果有根是夠深的話
[00:28:19.000 --> 00:28:23.000]  反而成為她乘風破浪的一個踏腳石
[00:28:23.000 --> 00:28:25.000]  但是因為根很淺
[00:28:25.000 --> 00:28:27.000]  所以承擔不了
[00:28:27.000 --> 00:28:29.000]  結果又死了
[00:28:29.000 --> 00:28:31.000]  比第一種可能好一點
[00:28:31.000 --> 00:28:34.000]  第一種沒有生活過
[00:28:34.000 --> 00:28:35.000]  第二種有
[00:28:35.000 --> 00:28:37.000]  有生存過一段時間
[00:28:37.000 --> 00:28:38.000]  不過很快退
[00:28:38.000 --> 00:28:41.000]  雖然最初好像很快
[00:28:41.000 --> 00:28:43.000]  醫師耐心 醫師高
[00:28:43.000 --> 00:28:46.000]  容易來 也容易死
[00:28:46.000 --> 00:28:48.000]  第三種就是第十八節
[00:28:48.000 --> 00:28:50.000]  在經濟裡的
[00:28:50.000 --> 00:28:52.000]  我猜這種可能更加
[00:28:52.000 --> 00:28:55.000]  是我們香港人更多反思的地方
[00:28:55.000 --> 00:28:56.000]  在經濟裡的人
[00:28:56.000 --> 00:28:57.000]  耶穌解釋說
[00:28:57.000 --> 00:28:58.000]  第十九節
[00:28:58.000 --> 00:29:00.000]  後來有世上的思慮
[00:29:00.000 --> 00:29:02.000]  錢財的迷惑
[00:29:02.000 --> 00:29:04.000]  和別樣的私慾
[00:29:04.000 --> 00:29:07.000]  進來把道擋住了
[00:29:07.000 --> 00:29:09.000]  就不留結果實
[00:29:09.000 --> 00:29:12.000]  這裡沒有特別說她死了
[00:29:12.000 --> 00:29:14.000]  這裡說她不見果子
[00:29:14.000 --> 00:29:16.000]  說她不見果子
[00:29:16.000 --> 00:29:18.000]  就是說第一種沒有生過
[00:29:18.000 --> 00:29:20.000]  第二種生過 但死了
[00:29:20.000 --> 00:29:22.000]  第三種可能
[00:29:22.000 --> 00:29:24.000]  她也繼續和經濟一起
[00:29:24.000 --> 00:29:26.000]  不過由於養分
[00:29:26.000 --> 00:29:27.000]  由於環境
[00:29:27.000 --> 00:29:29.000]  令她不能夠見果子
[00:29:29.000 --> 00:29:31.000]  如果不能見果子
[00:29:31.000 --> 00:29:32.000]  對一個農夫來說
[00:29:32.000 --> 00:29:33.000]  究竟第一種和第二種
[00:29:33.000 --> 00:29:35.000]  有多大分別呢
[00:29:35.000 --> 00:29:38.000]  那經濟是什麼呢
[00:29:38.000 --> 00:29:39.000]  耶穌說
[00:29:39.000 --> 00:29:40.000]  是世上的思慮
[00:29:40.000 --> 00:29:43.000]  錢財的迷惑和別樣的私慾
[00:29:43.000 --> 00:29:44.000]  我們心靈裡
[00:29:44.000 --> 00:29:45.000]  我們不是上帝
[00:29:45.000 --> 00:29:46.000]  上帝是無限的
[00:29:46.000 --> 00:29:48.000]  我們每個人心靈都有限
[00:29:48.000 --> 00:29:50.000]  都是可以裝載
[00:29:50.000 --> 00:29:51.000]  一定有限量的數目
[00:29:51.000 --> 00:29:52.000]  可能有些人多
[00:29:52.000 --> 00:29:53.000]  有些人少
[00:29:53.000 --> 00:29:54.000]  總有限制
[00:29:54.000 --> 00:29:56.000]  如果心裡掛著什麼呢
[00:29:56.000 --> 00:29:57.000]  其實同時間
[00:29:57.000 --> 00:29:59.000]  你少了些什麼
[00:29:59.000 --> 00:30:00.000]  如果心靈裡
[00:30:00.000 --> 00:30:02.000]  這裡聖經所說
[00:30:02.000 --> 00:30:04.000]  世上的思慮
[00:30:04.000 --> 00:30:06.000]  經常都憂愁的
[00:30:06.000 --> 00:30:08.000]  或者錢財的迷惑
[00:30:08.000 --> 00:30:09.000]  一直想
[00:30:09.000 --> 00:30:11.000]  你的血壓基本上
[00:30:11.000 --> 00:30:13.000]  跟恆生指數上落的
[00:30:13.000 --> 00:30:18.000]  或者你一天要一直看著
[00:30:18.000 --> 00:30:19.000]  金價如何
[00:30:19.000 --> 00:30:20.000]  油價如何
[00:30:20.000 --> 00:30:22.000]  股票如何
[00:30:22.000 --> 00:30:24.000]  外幣如何
[00:30:24.000 --> 00:30:26.000]  我希望你想想
[00:30:26.000 --> 00:30:29.000]  這個不單單是你這種生活方式的問題
[00:30:29.000 --> 00:30:34.000]  這個是令到神的道被擠住了
[00:30:34.000 --> 00:30:35.000]  為什麼這麼多年
[00:30:35.000 --> 00:30:37.000]  基督徒都不成長呢
[00:30:37.000 --> 00:30:40.000]  因為太多的東西佔據了我們心靈
[00:30:40.000 --> 00:30:43.000]  包括了我們的私慾
[00:30:43.000 --> 00:30:44.000]  所以上帝的說話
[00:30:44.000 --> 00:30:46.000]  沒什麼機會成長的原因
[00:30:46.000 --> 00:30:49.000]  就是我們太多掛著很多很多不同的東西
[00:30:49.000 --> 00:30:51.000]  除了神的道
[00:30:51.000 --> 00:30:53.000]  但為什麼這樣說呢
[00:30:53.000 --> 00:30:55.000]  如果我們有神的道在心靈裡的話
[00:30:55.000 --> 00:30:57.000]  這些事慢慢顯得
[00:30:57.000 --> 00:30:58.000]  不是看不重要
[00:30:58.000 --> 00:30:59.000]  我再說
[00:30:59.000 --> 00:31:06.000]  我不想說一些好像很高超的說話
[00:31:06.000 --> 00:31:07.000]  這些事一樣重要
[00:31:07.000 --> 00:31:10.000]  影響我們生活 影響我們的經濟
[00:31:10.000 --> 00:31:12.000]  不過我們集中力
[00:31:12.000 --> 00:31:14.000]  如果放在神的道上面
[00:31:14.000 --> 00:31:17.000]  這些事會變得小了
[00:31:17.000 --> 00:31:19.000]  相對來說
[00:31:19.000 --> 00:31:22.000]  你不會整個情緒
[00:31:22.000 --> 00:31:24.000]  你的心受牽連
[00:31:24.000 --> 00:31:27.000]  這三種的道
[00:31:27.000 --> 00:31:30.000]  硬土有惡者來吃了
[00:31:30.000 --> 00:31:33.000]  淺土很快生長
[00:31:33.000 --> 00:31:35.000]  然後很快滅亡
[00:31:35.000 --> 00:31:37.000]  然後經濟代表了
[00:31:37.000 --> 00:31:39.000]  它不能結出果子
[00:31:39.000 --> 00:31:41.000]  當你細心看下去的時候
[00:31:41.000 --> 00:31:43.000]  正如整本書的聖經
[00:31:43.000 --> 00:31:45.000]  講基督徒有三個大敵人
[00:31:45.000 --> 00:31:47.000]  我小時候唱一首歌
[00:31:47.000 --> 00:31:50.000]  叫做「我有三個大仇敵」
[00:31:50.000 --> 00:31:51.000]  我不敢拿出來唱
[00:31:51.000 --> 00:31:52.000]  我怕在別人眼裡唱
[00:31:52.000 --> 00:31:53.000]  他們馬上就跑掉
[00:31:53.000 --> 00:31:55.000]  很古舊的一首聖詩
[00:31:55.000 --> 00:31:56.000]  有幾個人懂得唱?
[00:31:56.000 --> 00:31:58.000]  「我有三個大仇敵」
[00:31:58.000 --> 00:32:00.000]  有幾個人懂得唱?
[00:32:00.000 --> 00:32:01.000]  我見到一個
[00:32:01.000 --> 00:32:04.000]  一個而已
[00:32:04.000 --> 00:32:05.000]  很久很久了
[00:32:05.000 --> 00:32:08.000]  我想六十年代唱的那首歌
[00:32:08.000 --> 00:32:14.000]  這首歌就說
[00:32:14.000 --> 00:32:15.000]  它根據《西約聖經》
[00:32:15.000 --> 00:32:16.000]  歸納了出來
[00:32:16.000 --> 00:32:17.000]  「我有三個大仇敵」
[00:32:17.000 --> 00:32:18.000]  哪三個大仇敵呢?
[00:32:18.000 --> 00:32:23.000]  第一個就是魔鬼
[00:32:23.000 --> 00:32:24.000]  我們也說了
[00:32:24.000 --> 00:32:25.000]  魔鬼會引誘我們
[00:32:25.000 --> 00:32:26.000]  會攻擊我們
[00:32:26.000 --> 00:32:27.000]  撒旦魔鬼是第一個
[00:32:27.000 --> 00:32:28.000]  很像第一種
[00:32:28.000 --> 00:32:30.000]  因為耶穌說
[00:32:30.000 --> 00:32:32.000]  硬土就是那隻小鳥
[00:32:32.000 --> 00:32:34.000]  就是撒旦來吃掉它
[00:32:34.000 --> 00:32:36.000]  第一個就是魔鬼
[00:32:36.000 --> 00:32:38.000]  第二個是什麼呢?
[00:32:38.000 --> 00:32:40.000]  第二個是世界
[00:32:40.000 --> 00:32:44.000]  這個比喻裡面是第三種
[00:32:44.000 --> 00:32:46.000]  世上的思慮
[00:32:46.000 --> 00:32:47.000]  錢財的迷惑
[00:32:47.000 --> 00:32:48.000]  別樣的思慾
[00:32:48.000 --> 00:32:49.000]  這個世界
[00:32:49.000 --> 00:32:51.000]  花花世界很多吸引
[00:32:51.000 --> 00:32:53.000]  如果你整個人生所想的
[00:32:53.000 --> 00:32:56.000]  就是在想我這幾十年
[00:32:56.000 --> 00:32:57.000]  要怎麼樣
[00:32:57.000 --> 00:32:59.000]  看不到這幾十年之後
[00:32:59.000 --> 00:33:01.000]  我怎麼斷上帝的話
[00:33:01.000 --> 00:33:03.000]  或者你整個人生所想的
[00:33:03.000 --> 00:33:05.000]  就是我在想我要看到的東西
[00:33:05.000 --> 00:33:10.000]  房子、子女、車、享受、旅行
[00:33:10.000 --> 00:33:11.000]  但是你有沒有想到
[00:33:11.000 --> 00:33:12.000]  看不到的東西
