
[00:00:00.000 --> 00:00:04.000]  大家好 可能大家有幾個問題
[00:17:28.000 --> 00:17:29.000]  怕他太太不懂得答
[00:17:29.000 --> 00:17:31.000]  他問我
[00:17:31.000 --> 00:17:35.000]  他說我從來認識很多猶太人
[00:17:35.000 --> 00:17:37.000]  個個都古古怪怪的
[00:17:37.000 --> 00:17:38.000]  鬧彆扭
[00:17:38.000 --> 00:17:42.000]  不明白上帝為何要選以色列
[00:17:42.000 --> 00:17:45.000]  巴勒斯坦做降生的地方
[00:17:45.000 --> 00:17:48.000]  又不明白為何耶穌要選以色列
[00:17:48.000 --> 00:17:50.000]  為何不做中國人
[00:17:50.000 --> 00:17:51.000]  中國歷史又長久
[00:17:51.000 --> 00:17:52.000]  人又多
[00:17:52.000 --> 00:17:55.000]  上帝真的不給中國人面子
[00:17:55.000 --> 00:17:56.000]  以色列有多大
[00:17:56.000 --> 00:17:58.000]  猶太人又古惑
[00:17:58.000 --> 00:18:00.000]  為何要選他做選民
[00:18:00.000 --> 00:18:02.000]  為何要選他做救世主
[00:18:02.000 --> 00:18:03.000]  這個問題我都不懂得答
[00:18:03.000 --> 00:18:05.000]  最好你請問牧師
[00:18:05.000 --> 00:18:06.000]  不過我所知
[00:18:06.000 --> 00:18:08.000]  好像跟大家說過這個問題
[00:18:08.000 --> 00:18:11.000]  所謂選民並不是最特別優秀
[00:18:11.000 --> 00:18:13.000]  並不是他特別幸運
[00:18:13.000 --> 00:18:16.000]  其實是上帝找他做一個樣板
[00:18:16.000 --> 00:18:18.000]  知道人的聰明
[00:18:18.000 --> 00:18:19.000]  人的愚蠢
[00:18:19.000 --> 00:18:20.000]  人的軟弱
[00:18:20.000 --> 00:18:21.000]  人的堅強
[00:18:21.000 --> 00:18:26.000]  都可以在這個小小的樣本上看到
[00:18:26.000 --> 00:18:27.000]  你看聖經裡的時事
[00:18:27.000 --> 00:18:31.000]  裡面人間什麼醜惡的罪惡都有
[00:18:31.000 --> 00:18:34.000]  有什麼偉大的傳道人都在裡面
[00:18:34.000 --> 00:18:35.000]  如果說人
[00:18:35.000 --> 00:18:36.000]  裡面沒有一個是好人
[00:18:36.000 --> 00:18:37.000]  個個都有缺點
[00:18:37.000 --> 00:18:39.000]  真正的百分之百的好人
[00:18:39.000 --> 00:18:40.000]  那個不是人
[00:18:40.000 --> 00:18:41.000]  是神
[00:18:41.000 --> 00:18:43.000]  這個就是上帝的美言
[00:18:43.000 --> 00:18:45.000]  最重要的一點就是
[00:18:45.000 --> 00:18:48.000]  選什麼地方做應許之地
[00:18:48.000 --> 00:18:50.000]  選什麼人做選民
[00:18:50.000 --> 00:18:51.000]  耶穌基督降生哪裡
[00:18:51.000 --> 00:18:53.000]  這些是神的主權
[00:18:53.000 --> 00:18:56.000]  我們不能夠自己多多拿主意
[00:18:56.000 --> 00:18:57.000]  如果我們說這樣就那樣
[00:18:57.000 --> 00:18:59.000]  究竟祂是神還是我們是神呢
[00:18:59.000 --> 00:19:00.000]  這是一點
[00:19:00.000 --> 00:19:03.000]  還有即使我們看回歷史
[00:19:03.000 --> 00:19:05.000]  確是耶穌降生的地方
[00:19:05.000 --> 00:19:08.000]  剛剛就是歐亞非
[00:19:08.000 --> 00:19:12.000]  三個文明的接觸的地方
[00:19:12.000 --> 00:19:15.000]  當時那個地中海的世界
[00:19:15.000 --> 00:19:20.000]  希臘就提供了共同的語言文字
[00:19:20.000 --> 00:19:24.000]  羅馬就建立了一個大一統的政府
[00:19:24.000 --> 00:19:27.000]  而希伯來民族一貫繼承
[00:19:27.000 --> 00:19:31.000]  一個嚴肅認真的一神信仰
[00:19:31.000 --> 00:19:33.000]  所以當時來說是少數的
[00:19:33.000 --> 00:19:36.000]  絕大多數古代民族都是多神信仰
[00:19:36.000 --> 00:19:38.000]  唯獨是阿伯拉罕以下
[00:19:38.000 --> 00:19:41.000]  堅信宇宙間只有一個主宰
[00:19:41.000 --> 00:19:43.000]  現在我們一般知道
[00:19:43.000 --> 00:19:48.000]  這個就是幾個所謂獨一真神的宗教
[00:19:48.000 --> 00:19:49.000]  的一個共同起源
[00:19:49.000 --> 00:19:53.000]  他們就共尊阿伯拉罕為祖
[00:19:53.000 --> 00:19:55.000]  但是另一方面
[00:19:55.000 --> 00:19:57.000]  正如我們在歷史看到
[00:19:57.000 --> 00:20:01.000]  統治者的嬌奢淫逸
[00:20:01.000 --> 00:20:04.000]  被奴役者的那種痛苦憤恨
[00:20:04.000 --> 00:20:10.000]  猶太人和外邦人的緊張的積怨和仇恨
[00:20:10.000 --> 00:20:14.000]  交織成為不斷的衝突
[00:20:14.000 --> 00:20:16.000]  混亂和緊張
[00:20:16.000 --> 00:20:18.000]  耶穌基督就是在那個時候
[00:20:18.000 --> 00:20:20.000]  那個地點降生
[00:20:20.000 --> 00:20:25.000]  祂並不是做猶太人夢想中的
[00:20:25.000 --> 00:20:29.000]  革命復國的軍事行動的君王
[00:20:29.000 --> 00:20:34.000]  而是做一個天卑時外和平的救世主
[00:20:34.000 --> 00:20:39.000]  祂的計劃並不是人所能夠預知
[00:20:39.000 --> 00:20:42.000]  並不是人所能夠是以想
[00:20:42.000 --> 00:20:44.000]  但是由於祂的感召
[00:20:44.000 --> 00:20:48.000]  和一代一代的仕途的前赴後繼
[00:20:48.000 --> 00:20:53.000]  於是就有無數這麼多信徒的出現
[00:20:53.000 --> 00:20:58.000]  有無數這麼多超乎人的能力和想像的偉大行為
[00:20:58.000 --> 00:21:00.000]  一代一代的傳下去
[00:21:00.000 --> 00:21:04.000]  這個使地上如同天國
[00:21:04.000 --> 00:21:08.000]  使今天慢慢很多方面都進步過以前
[00:21:08.000 --> 00:21:13.000]  漸漸這個信仰就變成羅馬的國教
[00:21:13.000 --> 00:21:17.000]  變成全世界最大的一種宗教
[00:21:17.000 --> 00:21:18.000]  好像剛才所說
[00:21:18.000 --> 00:21:20.000]  直接間接促成了我們今天
[00:21:20.000 --> 00:21:25.000]  平等、人權、民主、法治這樣的精神
[00:21:25.000 --> 00:21:30.000]  所以當然到了將來基督復臨的日子
[00:21:30.000 --> 00:21:33.000]  世間無再有黑暗、無再有冷酷
[00:21:33.000 --> 00:21:36.000]  從此就真的天天都是聖誕節
[00:21:36.000 --> 00:21:39.000]  在基督復臨之前
[00:21:39.000 --> 00:21:41.000]  對每個人來說
[00:21:41.000 --> 00:21:42.000]  好像剛才所說
[00:21:42.000 --> 00:21:46.000]  他真正相信耶穌的日子就是他的聖誕節
[00:21:46.000 --> 00:21:48.000]  正如我剛才舉的那個例子
[00:21:48.000 --> 00:21:52.000]  別人會說你們基督徒當然是你的信仰
[00:21:52.000 --> 00:21:56.000]  但是其實東洋西海都很多聖
[00:21:56.000 --> 00:21:58.000]  好像譬如聖經這個詞
[00:21:58.000 --> 00:22:00.000]  我們讀書人要小心
[00:22:00.000 --> 00:22:03.000]  我們一般說聖經就指我們讀的那本
[00:22:03.000 --> 00:22:04.000]  基督的那本
[00:22:04.000 --> 00:22:06.000]  基督福音的那本
[00:22:06.000 --> 00:22:08.000]  但是如果你看中國的古書
[00:22:08.000 --> 00:22:12.000]  所謂聖經就指聖人的經典
[00:22:12.000 --> 00:22:14.000]  四書五經之裡為之聖經
[00:22:14.000 --> 00:22:17.000]  又譬如這個如果你寫書法都知道
[00:22:17.000 --> 00:22:20.000]  有一本叫聖教序
[00:22:20.000 --> 00:22:22.000]  聖教序那個聖教
[00:22:22.000 --> 00:22:24.000]  知不知道是講什麼教
[00:22:24.000 --> 00:22:28.000]  聖教序所集合的就是王羲之的志
[00:22:28.000 --> 00:22:31.000]  但是那本書那篇文章
[00:22:31.000 --> 00:22:33.000]  就是唐太宗的時候
[00:22:33.000 --> 00:22:35.000]  唐太宗的時候
[00:22:35.000 --> 00:22:37.000]  王羲之進朝在之前
[00:22:37.000 --> 00:22:40.000]  因為唐太宗就很喜歡王羲之的志
[00:22:40.000 --> 00:22:45.000]  所以當時的人就集合王羲之生前的志
[00:22:45.000 --> 00:22:49.000]  就成為這個唐太宗所寫的一篇聖教序
[00:22:49.000 --> 00:22:51.000]  書法的人很多都知道
[00:22:51.000 --> 00:22:52.000]  林這個聖教序
[00:22:52.000 --> 00:22:55.000]  這個聖教就指佛教
[00:22:55.000 --> 00:22:56.000]  又等於我們現在說來
[00:22:56.000 --> 00:22:57.000]  都有時候見到
[00:22:57.000 --> 00:22:59.000]  這個星文大師的影響力
[00:22:59.000 --> 00:23:00.000]  很大他們
[00:23:00.000 --> 00:23:02.000]  有一個時期我還在
[00:23:02.000 --> 00:23:05.000]  在唐人街在車鎖都見到
[00:23:05.000 --> 00:23:08.000]  他們出那本刊物
[00:23:08.000 --> 00:23:11.000]  還佛光紀元真厲害
[00:23:11.000 --> 00:23:13.000]  第一他當然不用公元
[00:23:13.000 --> 00:23:15.000]  甚至不用佛力
[00:23:15.000 --> 00:23:17.000]  就用佛光山開始
[00:23:17.000 --> 00:23:18.000]  佛光紀元
[00:23:18.000 --> 00:23:20.000]  如果他們一直演變下去
[00:23:20.000 --> 00:23:22.000]  可能在他們心目中
[00:23:22.000 --> 00:23:25.000]  這個星文大師又是一個聖者
[00:23:25.000 --> 00:23:26.000]  所以有些人說
[00:23:26.000 --> 00:23:29.000]  你的性不止一個人
[00:23:29.000 --> 00:23:31.000]  但是其實
[00:23:31.000 --> 00:23:33.000]  正如我們上述所說
[00:23:33.000 --> 00:23:35.000]  你一個這樣的比較
[00:23:35.000 --> 00:23:37.000]  一個這樣的信仰
[00:23:37.000 --> 00:23:41.000]  只有耶穌基督才真的堪稱為這個
[00:23:41.000 --> 00:23:42.000]  是聖
[00:23:42.000 --> 00:23:45.000]  因為以自己的心為聖
[00:23:45.000 --> 00:23:47.000]  人的心本來就是軟弱
[00:23:47.000 --> 00:23:49.000]  人的能力本來是有限
[00:23:49.000 --> 00:23:52.000]  唯獨是相信這個
[00:23:52.000 --> 00:23:54.000]  自有永有的真神
[00:23:54.000 --> 00:23:56.000]  三位一體的基督
[00:23:56.000 --> 00:23:59.000]  以這個創造者稱為聖父
[00:23:59.000 --> 00:24:01.000]  以這個感通者稱為聖靈
[00:24:01.000 --> 00:24:03.000]  以這個道成肉身
[00:24:03.000 --> 00:24:04.000]  自動降世
[00:24:04.000 --> 00:24:08.000]  接受人間各種的考驗和示範
[00:24:08.000 --> 00:24:10.000]  一個純真的信仰是怎樣的
[00:24:10.000 --> 00:24:11.000]  稱為聖子
[00:24:11.000 --> 00:24:13.000]  如果沒有了這個
[00:24:13.000 --> 00:24:15.000]  三一的真神
[00:24:15.000 --> 00:24:18.000]  沒有了耶穌基督做我們的中寶
[00:24:18.000 --> 00:24:22.000]  人的公義和慈愛就無法兩全
[00:24:22.000 --> 00:24:26.000]  人間沒有一個有血有肉
[00:24:26.000 --> 00:24:30.000]  但是又無罪無究的這樣的典範
[00:24:30.000 --> 00:24:32.000]  可以做真正的師長
[00:24:32.000 --> 00:24:33.000]  親切的朋友
[00:24:33.000 --> 00:24:37.000]  所以道成肉身
[00:24:37.000 --> 00:24:39.000]  肉身當然會成為過去
[00:24:39.000 --> 00:24:42.000]  約翰福音十四章二十七節
[00:24:42.000 --> 00:24:44.000]  耶穌基督說
[00:24:44.000 --> 00:24:46.000]  我留下平安給你們
[00:24:46.000 --> 00:24:50.000]  我將我的平安賜給你們
[00:24:50.000 --> 00:24:52.000]  由於這樣的安慰
[00:24:52.000 --> 00:24:55.000]  世界上孤獨無友的人
[00:24:55.000 --> 00:24:57.000]  就會透過聖經
[00:24:57.000 --> 00:24:59.000]  聽到耶穌的說話說
[00:24:59.000 --> 00:25:02.000]  我常與你們同在
[00:25:02.000 --> 00:25:04.000]  直到世界的末了
[00:25:04.000 --> 00:25:07.000]  馬太福音二十八章二十節
[00:25:07.000 --> 00:25:09.000]  身心軟弱的人
[00:25:09.000 --> 00:25:11.000]  又會想起耶穌說
[00:25:11.000 --> 00:25:13.000]  我的恩典夠你用
[00:25:13.000 --> 00:25:15.000]  當我們遇到挫折
[00:25:15.000 --> 00:25:17.000]  當我們覺得自己軟弱
[00:25:17.000 --> 00:25:20.000]  當我們覺得自己是孤獨無依的時候
[00:25:20.000 --> 00:25:22.000]  我們記得耶穌說
[00:25:22.000 --> 00:25:24.000]  我的恩典夠你用
[00:25:24.000 --> 00:25:25.000]  因為我的能力
[00:25:25.000 --> 00:25:29.000]  是在人的軟弱上面顯得完全
[00:25:29.000 --> 00:25:33.000]  臨後十二章九節
[00:25:33.000 --> 00:25:35.000]  至於有些憤世嫉俗的人
[00:25:35.000 --> 00:25:37.000]  十人生九品
[00:25:37.000 --> 00:25:39.000]  有些可能因為童年的不幸
[00:25:39.000 --> 00:25:41.000]  或者氣質的問題
[00:25:41.000 --> 00:25:43.000]  總是特別挑剔
[00:25:43.000 --> 00:25:46.000]  或者特別覺得好像全世界都對他不如
[00:25:46.000 --> 00:25:48.000]  有時這些人很值得我們同情
[00:25:48.000 --> 00:25:50.000]  一定是有些不愉快的童年
[00:25:50.000 --> 00:25:52.000]  或者自小被人冷待
[00:25:52.000 --> 00:25:54.000]  那麼憤世嫉俗的人
[00:25:54.000 --> 00:25:56.000]  就會記得
[00:25:56.000 --> 00:25:59.000]  耶穌在教導主禱文之後
[00:25:59.000 --> 00:26:00.000]  祂的提醒就說
[00:26:00.000 --> 00:26:03.000]  你們要饒恕人的過犯
[00:26:03.000 --> 00:26:06.000]  天父一定饒恕你的過犯
[00:26:06.000 --> 00:26:08.000]  馬太福音六章十四節
[00:26:08.000 --> 00:26:10.000]  這個講我們容易做
[00:26:10.000 --> 00:26:11.000]  真的不容易做到
[00:26:11.000 --> 00:26:13.000]  包括自己在內
[00:26:13.000 --> 00:26:16.000]  我們有些很切身的知痛
[00:26:16.000 --> 00:26:18.000]  有些很親切的人
[00:26:18.000 --> 00:26:20.000]  有時家庭的骨肉慘變
[00:26:20.000 --> 00:26:22.000]  何故如諸呢
[00:26:22.000 --> 00:26:25.000]  很多時候有些人的仇恨心特別強
[00:26:25.000 --> 00:26:27.000]  譬如說
[00:26:27.000 --> 00:26:29.000]  特別有時信息時時都看
[00:26:29.000 --> 00:26:31.000]  有時做爸爸媽媽
[00:26:31.000 --> 00:26:32.000]  特別是做媽媽的
[00:26:32.000 --> 00:26:34.000]  真的要特別特別小心
[00:26:34.000 --> 00:26:37.000]  有時那些幼兒
[00:26:37.000 --> 00:26:39.000]  雖然好像你們見他兩三歲大
[00:26:39.000 --> 00:26:41.000]  可能有些事情他就記得了
[00:26:41.000 --> 00:26:43.000]  有些事情他的感覺你發覺不到
[00:26:43.000 --> 00:26:45.000]  原來他是很敏銳
[00:26:45.000 --> 00:26:47.000]  所以有時說
[00:26:47.000 --> 00:26:49.000]  中國左傳第一的故事
[00:26:49.000 --> 00:26:51.000]  鄭伯克斷於焉的故事
[00:26:51.000 --> 00:26:54.000]  和聖經第一個兄弟
[00:26:54.000 --> 00:26:56.000]  都不是第一個
[00:26:56.000 --> 00:26:58.000]  最初同一個媽媽所生
[00:26:58.000 --> 00:26:59.000]  兩兄弟
[00:26:59.000 --> 00:27:02.000]  因為媽媽稍微有點輕重不同
[00:27:02.000 --> 00:27:04.000]  這個故事我講過很多次了
[00:27:04.000 --> 00:27:06.000]  結果就造成兩兄弟以後的仇恨
[00:27:06.000 --> 00:27:08.000]  我們認識的有些好親人
[00:27:08.000 --> 00:27:10.000]  都是如此非常不幸
[00:27:10.000 --> 00:27:13.000]  就是因為那些小朋友的嬰兒
[00:27:13.000 --> 00:27:16.000]  他很覺得媽媽偏心
[00:27:16.000 --> 00:27:19.000]  很覺得媽媽疼小孩不疼自己
[00:27:19.000 --> 00:27:24.000]  從此憤恨幾十年到現在都未解決
[00:27:24.000 --> 00:27:26.000]  所以有時有些人
[00:27:26.000 --> 00:27:28.000]  很容易睡小孩疾重
[00:27:28.000 --> 00:27:30.000]  因此有時我們特別要小心
[00:27:30.000 --> 00:27:32.000]  小朋友小時候
[00:27:32.000 --> 00:27:34.000]  你真的要很照顧他的感覺
[00:27:34.000 --> 00:27:37.000]  有時唯一的解救方法
[00:27:37.000 --> 00:27:39.000]  就是希望透過聖經
[00:27:39.000 --> 00:27:41.000]  透過耶穌基督的教導
[00:27:41.000 --> 00:27:44.000]  就說爸爸媽媽都是人
[00:27:44.000 --> 00:27:46.000]  當你自己做父母之前
[00:27:46.000 --> 00:27:47.000]  你要知道
[00:27:47.000 --> 00:27:49.000]  養子方知父母恩
[00:27:49.000 --> 00:27:51.000]  有時人與人之間的氣質
[00:27:51.000 --> 00:27:53.000]  性格是相近
[00:27:53.000 --> 00:27:55.000]  他自然親切一點
[00:27:55.000 --> 00:27:57.000]  好像聖經裏面的李伯嘉
[00:27:57.000 --> 00:28:00.000]  那個以數也說都是他生的
[00:28:00.000 --> 00:28:02.000]  他又好像疼小孩多一點
[00:28:02.000 --> 00:28:04.000]  爸爸又疼大孩多一點
[00:28:04.000 --> 00:28:06.000]  結果就搞得很爭吵
[00:28:06.000 --> 00:28:08.000]  那個故事每個人都聽過
[00:28:08.000 --> 00:28:10.000]  所以有時固然父母
[00:28:10.000 --> 00:28:13.000]  一定會饒恕兒女的過犯
[00:28:13.000 --> 00:28:15.000]  只要叫本聲已經在那裏
[00:28:15.000 --> 00:28:17.000]  兒女有時要饒恕
[00:28:17.000 --> 00:28:19.000]  同情父母的限制
[00:28:19.000 --> 00:28:21.000]  這點有時真是
[00:28:21.000 --> 00:28:23.000]  在教會裏面都要多些說
[00:28:23.000 --> 00:28:25.000]  有時我們時時見到
[00:28:25.000 --> 00:28:28.000]  很多社會工作者教育你
[00:28:28.000 --> 00:28:33.000]  時時就叫父母師長要了解下一代
[00:28:33.000 --> 00:28:34.000]  要什麼什麼
[00:28:34.000 --> 00:28:35.000]  當然是
[00:28:35.000 --> 00:28:39.000]  但是好不好有時故事都要調轉說說
[00:28:39.000 --> 00:28:41.000]  教一下小朋友
[00:28:41.000 --> 00:28:43.000]  教一下青少年那種責任感
[00:28:43.000 --> 00:28:46.000]  教一下他們體諒同情父母
[00:28:46.000 --> 00:28:49.000]  我們今天的世界已經見到
[00:28:49.000 --> 00:28:51.000]  被縱容的太多了
[00:28:51.000 --> 00:28:54.000]  兒童少年以自我為本位
[00:28:54.000 --> 00:28:56.000]  置父母如無物
[00:28:56.000 --> 00:29:01.000]  父母的恩心義重拋諸腦後的太多了
[00:29:01.000 --> 00:29:04.000]  如果還繼續只懂得怪責父母
[00:29:04.000 --> 00:29:06.000]  而不教導年青人立志
[00:29:06.000 --> 00:29:09.000]  養成一種感恩責任感
[00:29:09.000 --> 00:29:11.000]  這個世界只有越來越可怕
[00:29:11.000 --> 00:29:15.000]  因為沒多久那些世紀又變成大人了
[00:29:15.000 --> 00:29:17.000]  現在很多人都覺得
[00:29:17.000 --> 00:29:21.000]  真的依賴的或者殺賴的人越來越多
[00:29:21.000 --> 00:29:25.000]  社會有錯 父母有錯 家庭有錯 學校有錯
[00:29:25.000 --> 00:29:27.000]  只有他覺得自己不錯
[00:29:27.000 --> 00:29:29.000]  這樣下去怎麼辦呢
[00:29:29.000 --> 00:29:31.000]  好了 一類人
[00:29:31.000 --> 00:29:33.000]  另外又有些人
[00:29:33.000 --> 00:29:36.000]  譬如說人當然有物質的慾望
[00:29:36.000 --> 00:29:38.000]  有些人很貪慕錢財
[00:29:38.000 --> 00:29:41.000]  特別貪慕錢財的人
[00:29:41.000 --> 00:29:44.000]  透過聖經會聽到耶穌的警醒說
[00:29:44.000 --> 00:29:48.000]  人的生命不在乎家道豐富
[00:29:48.000 --> 00:29:52.000]  這些全部都是耶穌在世時候傳道的寶貴教訓
[00:29:52.000 --> 00:29:54.000]  《路加福音》十二章十五節
[00:29:54.000 --> 00:29:56.000]  又說一個著名的比喻
[00:29:56.000 --> 00:30:02.000]  「駱駝穿過針的眼比財主進上帝的國還容易」
[00:30:02.000 --> 00:30:05.000]  《馬太福音》十九章二十四節
[00:30:05.000 --> 00:30:07.000]  一個很好的警醒
[00:30:07.000 --> 00:30:09.000]  教會裡面也有很多
[00:30:09.000 --> 00:30:11.000]  你看這個針言書有很多很多類似
[00:30:11.000 --> 00:30:14.000]  經過耶穌基督的演繹
[00:30:14.000 --> 00:30:16.000]  以身為教以言為教
[00:30:16.000 --> 00:30:18.000]  印象就很深刻
[00:30:19.000 --> 00:30:22.000]  世間有很多有志向有理想
[00:30:22.000 --> 00:30:24.000]  但是又怕困難
[00:30:24.000 --> 00:30:26.000]  又怕失敗的人
[00:30:26.000 --> 00:30:27.000]  那怎麼辦呢?
[00:30:27.000 --> 00:30:30.000]  耶穌基督也有鼓勵他的說話
[00:30:30.000 --> 00:30:32.000]  在人所不能的事
[00:30:32.000 --> 00:30:34.000]  在上帝都能
[00:30:34.000 --> 00:30:36.000]  最重要的就是我們踏上的電源
[00:30:36.000 --> 00:30:39.000]  只是靠人自己的能力是有限的
[00:30:39.000 --> 00:30:41.000]  如果好像一個電器
[00:30:41.000 --> 00:30:44.000]  踏上了一個無限的電源
[00:30:44.000 --> 00:30:45.000]  它就會有能力
[00:30:45.000 --> 00:30:47.000]  《路加福音》十八章二十七節
[00:30:47.000 --> 00:30:49.000]  在人所不能的
[00:30:49.000 --> 00:30:51.000]  在上帝都能
[00:30:51.000 --> 00:30:52.000]  透過信仰
[00:30:52.000 --> 00:30:53.000]  透過虔誠的信仰
[00:30:53.000 --> 00:30:55.000]  人可不可以做很多
[00:30:55.000 --> 00:30:57.000]  他絕對想像不到
[00:30:57.000 --> 00:30:59.000]  萬萬做不到的事都做到
[00:30:59.000 --> 00:31:03.000]  有時我們人作為一個生物
[00:31:03.000 --> 00:31:06.000]  小不免就留戀這個肉體的生命
[00:31:06.000 --> 00:31:08.000]  留戀塵世
[00:31:08.000 --> 00:31:13.000]  透過聖經我們聽到耶穌基督的說話
[00:31:13.000 --> 00:31:17.000]  說基督的利是要令群羊得到生命
[00:31:17.000 --> 00:31:19.000]  並且得到更豐盛
[00:31:19.000 --> 00:31:21.000]  《約翰福音》十章十節
[00:31:21.000 --> 00:31:25.000]  所以如果我們過份留戀肉體的生命
[00:31:25.000 --> 00:31:28.000]  凡想保存生命的必喪掉生命
[00:31:28.000 --> 00:31:32.000]  凡喪掉的生命就必救活生命
[00:31:32.000 --> 00:31:35.000]  好像一個很有趣的矛盾
[00:31:35.000 --> 00:31:37.000]  當然孔子有類似的教法
[00:31:37.000 --> 00:31:41.000]  就叫我們無求生而害人
[00:31:41.000 --> 00:31:42.000]  有殺生而成人
[00:31:42.000 --> 00:31:45.000]  但是如果沒有了一個永生的盼望
[00:31:45.000 --> 00:31:47.000]  有誰能做到呢
[00:31:47.000 --> 00:31:49.000]  這裡就說起
[00:31:49.000 --> 00:31:51.000]  面臨肉體死亡恐懼的人
[00:31:51.000 --> 00:31:52.000]  耶穌有安慰他說
[00:31:52.000 --> 00:31:55.000]  「復活在我,生命也在我」
[00:31:55.000 --> 00:31:59.000]  「信我的人雖然死了,也必復活」
[00:31:59.000 --> 00:32:02.000]  「凡活著信我的,就永遠不死」
[00:32:02.000 --> 00:32:04.000]  「其人的肉體總會死亡」
[00:32:04.000 --> 00:32:07.000]  最重要就好像剛才開始的時候
[00:32:07.000 --> 00:32:09.000]  主席大人唱歌的時候所說的
[00:32:09.000 --> 00:32:11.000]  神給我們最大的禮物
[00:32:11.000 --> 00:32:12.000]  永遠的生命
[00:32:12.000 --> 00:32:14.000]  不是肉體的生命
[00:32:14.000 --> 00:32:17.000]  固然肉體根據聖經的宣示
[00:32:17.000 --> 00:32:19.000]  將來有肉體復活
[00:32:19.000 --> 00:32:21.000]  這些還是將來的事
[00:32:21.000 --> 00:32:22.000]  最重要是有了信仰之後
[00:32:22.000 --> 00:32:24.000]  我們就不會再恐懼
[00:32:24.000 --> 00:32:28.000]  再憂慮肉體的一切
[00:32:28.000 --> 00:32:29.000]  所以無論哪個人
[00:32:29.000 --> 00:32:32.000]  未信不信的或者未信的
[00:32:32.000 --> 00:32:36.000]  從耶穌身上就會看到
[00:32:36.000 --> 00:32:38.000]  哪個是真神
[00:32:38.000 --> 00:32:39.000]  已經信的
[00:32:39.000 --> 00:32:42.000]  但是自知卑微而不減親近的
[00:32:42.000 --> 00:32:45.000]  有了耶穌就有救贖中部
[00:32:45.000 --> 00:32:48.000]  這個也是基督教和伊斯蘭教不同的地方
[00:32:48.000 --> 00:32:50.000]  說的神高高在上
[00:32:50.000 --> 00:32:51.000]  自有永有
[00:32:51.000 --> 00:32:52.000]  這個大家一樣
[00:32:52.000 --> 00:32:54.000]  唯獨是三位一體
[00:32:54.000 --> 00:32:56.000]  有耶穌基督做中部
[00:32:56.000 --> 00:32:58.000]  這個就是基督教特有的信息
[00:32:58.000 --> 00:33:01.000]  因此所有人透過這個信仰
[00:33:01.000 --> 00:33:04.000]  就得到一個平安的路
[00:33:04.000 --> 00:33:08.000]  所以天使報佳音
[00:33:08.000 --> 00:33:11.000]  所謂關乎萬民的大喜訊息
[00:33:11.000 --> 00:33:14.000]  就是神降世為人
[00:33:14.000 --> 00:33:18.000]  不是像中國人相信的
[00:33:18.000 --> 00:33:20.000]  肉身成道
[00:33:20.000 --> 00:33:23.000]  而是道成肉身
[00:33:23.000 --> 00:33:26.000]  當然說道成肉身
[00:33:26.000 --> 00:33:28.000]  三位一體我們都要承認
[00:33:28.000 --> 00:33:30.000]  不容易理解
[00:33:30.000 --> 00:33:33.000]  事實上也沒有很少人說得真的很清楚
[00:33:33.000 --> 00:33:36.000]  為什麼三位一體呢
[00:33:36.000 --> 00:33:39.000]  這個真理的奧秘不容易理解
[00:33:39.000 --> 00:33:42.000]  不過我以前有一個感悟
[00:33:42.000 --> 00:33:44.000]  有時候提出來
[00:33:44.000 --> 00:33:46.000]  大家一起研究一下
[00:33:46.000 --> 00:33:49.000]  譬如說有一個很慈愛的人
[00:33:49.000 --> 00:33:51.000]  他看到很多小鳥和小鳥
[00:33:51.000 --> 00:33:55.000]  亂飛亂撞在一個玻璃屋裡
[00:33:55.000 --> 00:33:57.000]  以為可以通到天空
[00:33:57.000 --> 00:33:59.000]  但是飛來飛去撞來撞去
[00:33:59.000 --> 00:34:01.000]  就快筋疲力盡
[00:34:01.000 --> 00:34:04.000]  一看就遲早撞死了
[00:34:04.000 --> 00:34:06.000]  或者跟筋疲力盡而死
[00:34:06.000 --> 00:34:09.000]  那個慈愛的人想解救這些小鳥
[00:34:09.000 --> 00:34:11.000]  用說話教導
[00:34:11.000 --> 00:34:13.000]  人的說話鳥聽不到
[00:34:13.000 --> 00:34:16.000]  用指揮棒指揮他
[00:34:16.000 --> 00:34:18.000]  誰知道鳥還怕被人打
[00:34:18.000 --> 00:34:21.000]  所以這個人就想
[00:34:21.000 --> 00:34:24.000]  自己變成其中一隻鳥
[00:34:24.000 --> 00:34:25.000]  一隻帶頭的
[00:34:25.000 --> 00:34:27.000]  讓他們知道有樣學樣
[00:34:27.000 --> 00:34:30.000]  由帶頭的小鳥飛出一個
[00:34:30.000 --> 00:34:32.000]  真的走出自由的路
[00:34:32.000 --> 00:34:33.000]  永生的路
[00:34:33.000 --> 00:34:36.000]  讓其他的鳥跟著他
[00:34:36.000 --> 00:34:38.000]  這個所謂道成肉身
[00:34:38.000 --> 00:34:40.000]  這個拯救世人
[00:34:40.000 --> 00:34:44.000]  我們可以用一個這樣的比喻去解釋
[00:34:44.000 --> 00:34:46.000]  所以聖誕節最大的意義
[00:34:46.000 --> 00:34:48.000]  基督教最大的奧秘
[00:34:48.000 --> 00:34:50.000]  所謂道成肉身
[00:34:50.000 --> 00:34:53.000]  可以用這個比喻去理解
[00:34:53.000 --> 00:34:55.000]  以上一個信息
[00:34:55.000 --> 00:34:58.000]  我們在聖誕將臨的時候
