
[00:00:00.000 --> 00:00:07.000]  我昨天看了一齣電影《破地獄》
[00:20:06.000 --> 00:20:08.000]  其實導演陳茂賢
[00:20:08.000 --> 00:20:12.000]  他想了有49個這齣電影的結果
[00:20:12.000 --> 00:20:15.000]  但沒有一個是留下這個嬰兒
[00:20:15.000 --> 00:20:17.000]  最後他仍然決定
[00:20:17.000 --> 00:20:19.000]  讓這個嬰兒留下來
[00:20:19.000 --> 00:20:22.000]  透過魏道新說了一句話
[00:20:22.000 --> 00:20:26.000]  他說上了車就不要這麼快想著下車
[00:20:26.000 --> 00:20:28.000]  什麼叫上了車?
[00:20:28.000 --> 00:20:31.000]  這齣電影時時都說到站就要下車
[00:20:31.000 --> 00:20:36.000]  就是一個人去到人生的終點就會面對死亡
[00:20:36.000 --> 00:20:39.000]  但是魏道新說上了車
[00:20:39.000 --> 00:20:41.000]  你不要這麼快想著下車
[00:20:41.000 --> 00:20:45.000]  欣賞一下風景和身邊的人聊聊天
[00:20:45.000 --> 00:20:48.000]  這個就是剛才所說的
[00:20:48.000 --> 00:20:50.000]  超渡一下山人
[00:20:50.000 --> 00:20:54.000]  都需要破地獄和身邊的人搞好關係
[00:20:54.000 --> 00:20:57.000]  聽起來好像很有意思
[00:20:57.000 --> 00:21:01.000]  但是陳茂賢有沒有解答到自己想解答的問題?
[00:21:01.000 --> 00:21:04.000]  就是人生有什麼意義?
[00:21:04.000 --> 00:21:06.000]  沒有解答到
[00:21:06.000 --> 00:21:11.000]  耶穌基督不是手拿桃木劍腳踏穿花布
[00:21:11.000 --> 00:21:14.000]  來到世上破地獄
[00:21:14.000 --> 00:21:17.000]  而是他道成肉身為我們贖罪
[00:21:17.000 --> 00:21:22.000]  他的手腳刀被刺穿被釘在十字架上為我們贖罪
[00:21:22.000 --> 00:21:24.000]  以致接受他的不自滅亡
[00:21:24.000 --> 00:21:25.000]  反得永生
[00:21:25.000 --> 00:21:28.000]  《宇航福音》三章十六節
[00:21:28.000 --> 00:21:32.000]  所有接受他的人都能與神和好
[00:21:32.000 --> 00:21:34.000]  當我們與神和好之後
[00:21:34.000 --> 00:21:37.000]  我們和人的關係也會改良
[00:21:37.000 --> 00:21:40.000]  人生的意義是什麼?
[00:21:40.000 --> 00:21:42.000]  就是能與神和好
[00:21:42.000 --> 00:21:46.000]  以致我們都能與人和好
[00:21:46.000 --> 00:21:49.000]  如果你聽到我今天這個訊息
[00:21:49.000 --> 00:21:51.000]  你也希望與神和好
[00:21:51.000 --> 00:21:53.000]  接受耶穌基督的話
[00:21:53.000 --> 00:21:56.000]  我勸你找一間在你家附近的教會
[00:21:56.000 --> 00:22:04.000]  但你要找一間真正對聖經有準確正確的教導的教會
[00:22:04.000 --> 00:22:07.000]  然後在那裡聚會受洗
[00:22:07.000 --> 00:22:10.000]  成為一個真正神的兒女
[00:22:10.000 --> 00:22:13.000]  這樣的話你就能與神和好
[00:22:13.000 --> 00:22:15.000]  你就能與人和好
[00:22:15.000 --> 00:22:18.000]  你就能真真正正的得救
[00:22:18.000 --> 00:22:21.000]  破地獄真正的得救
[00:22:21.000 --> 00:22:23.000]  願神祝福他自己的話語
[00:22:23.000 --> 00:22:24.000]  讓我們低頭禱告
[00:22:24.000 --> 00:22:25.000]  主人我們感謝祢
[00:22:25.000 --> 00:22:29.000]  感謝祢讓我們有破地獄這齣戲
[00:22:29.000 --> 00:22:33.000]  這齣戲讓我們見到人生的現實
[00:22:33.000 --> 00:22:35.000]  每一個人都會經歷死亡
[00:22:35.000 --> 00:22:38.000]  但我們不需要怕死亡
[00:22:38.000 --> 00:22:41.000]  因為死亡只不過是一個開始
[00:22:41.000 --> 00:22:43.000]  所有願意接受祢的人
[00:22:43.000 --> 00:22:46.000]  我們都能得到永生
[00:22:46.000 --> 00:22:49.000]  死亡只不過是和祢同在的開始
[00:22:49.000 --> 00:22:51.000]  願意我們在這個世上
[00:22:51.000 --> 00:22:54.000]  都能夠將這個好消息廣傳
[00:22:54.000 --> 00:22:57.000]  以致多些人能夠破地獄
[00:22:57.000 --> 00:23:00.000]  以致他們能夠與神和好
[00:23:00.000 --> 00:23:01.000]  與人和好
[00:23:01.000 --> 00:23:04.000]  將一切的榮耀重讚都歸給祢
[00:23:04.000 --> 00:23:05.000]  我們這樣的禱告
[00:23:05.000 --> 00:23:07.000]  奉主耶穌基督的名義而求
[00:23:07.000 --> 00:23:08.000]  阿門
[00:23:09.000 --> 00:23:10.000]  阿門
[00:23:11.000 --> 00:23:12.000]  阿門
[00:23:12.000 --> 00:23:14.000]  阿門
[00:23:14.000 --> 00:23:16.000]  阿門
[00:23:16.000 --> 00:23:18.000]  阿門
[00:23:18.000 --> 00:23:20.000]  阿門
[00:23:20.000 --> 00:23:22.000]  阿門
[00:23:22.000 --> 00:23:24.000]  阿門
[00:23:24.000 --> 00:23:26.000]  阿門

