
[00:00:00.000 --> 00:00:08.000]  人有悲歡離合 願有音成圓缺
[00:26:25.000 --> 00:26:27.000]  回饋一樣東西
[00:26:27.000 --> 00:26:29.000]  但我們做的事
[00:26:29.000 --> 00:26:33.000]  可能不是很偉大
[00:26:33.000 --> 00:26:35.000]  但你能夠為別人著想多一點
[00:26:35.000 --> 00:26:39.000]  就可以改變對方很多問題
[00:26:39.000 --> 00:26:43.000]  我剛才說到以老護老
[00:26:43.000 --> 00:26:45.000]  以老護殘
[00:26:45.000 --> 00:26:49.000]  近幾年我們照顧身邊
[00:26:49.000 --> 00:26:53.000]  其實不是有血緣關係的
[00:26:53.000 --> 00:26:55.000]  可能第一次會有關係
[00:26:55.000 --> 00:26:57.000]  和殘疾人士
[00:26:57.000 --> 00:26:59.000]  我一位青年時代
[00:26:59.000 --> 00:27:01.000]  和我一起回教會的團友
[00:27:01.000 --> 00:27:03.000]  說幾多年前
[00:27:03.000 --> 00:27:05.000]  是半世紀之前
[00:27:05.000 --> 00:27:07.000]  一個很能幹的
[00:27:07.000 --> 00:27:09.000]  家庭背景很好
[00:27:09.000 --> 00:27:11.000]  去了加拿大讀書
[00:27:11.000 --> 00:27:13.000]  然後他回流回來
[00:27:13.000 --> 00:27:15.000]  在海洋公園
[00:27:15.000 --> 00:27:17.000]  位居高職
[00:27:17.000 --> 00:27:19.000]  但一天突然中風
[00:27:19.000 --> 00:27:23.000]  從此不能再工作
[00:27:23.000 --> 00:27:27.000]  從此失去正常的溝通能力
[00:27:27.000 --> 00:27:29.000]  十多年來
[00:27:29.000 --> 00:27:31.000]  我們的家庭照顧了他
[00:27:31.000 --> 00:27:33.000]  成為我們家庭的成員
[00:27:33.000 --> 00:27:35.000]  在家裏沒有人
[00:27:35.000 --> 00:27:39.000]  中秋節一定有他份
[00:27:39.000 --> 00:27:41.000]  但近一年來
[00:27:41.000 --> 00:27:45.000]  他的情況會放血
[00:27:45.000 --> 00:27:47.000]  以前還可以不駁自己
[00:27:47.000 --> 00:27:49.000]  回到堅島的教會聚會
[00:27:49.000 --> 00:27:51.000]  但近幾個月來
[00:27:51.000 --> 00:27:53.000]  已經不能回家
[00:27:53.000 --> 00:27:55.000]  有一次回到
[00:27:55.000 --> 00:27:57.000]  崇拜時失禁
[00:27:57.000 --> 00:28:01.000]  失去了照顧自己的能力
[00:28:01.000 --> 00:28:03.000]  我們要為他未來日子打算
[00:28:03.000 --> 00:28:05.000]  包括財政安排
[00:28:05.000 --> 00:28:07.000]  他有少少錢在家裏
[00:28:07.000 --> 00:28:09.000]  他妹妹在加拿大
[00:28:09.000 --> 00:28:11.000]  都有錢寄回來給他
[00:28:11.000 --> 00:28:13.000]  但錢在銀行用不到
[00:28:13.000 --> 00:28:15.000]  因為他簽不到名
[00:28:15.000 --> 00:28:17.000]  他失去溝通能力
[00:28:17.000 --> 00:28:19.000]  經常掉落信用卡
[00:28:19.000 --> 00:28:21.000]  甚麼事都發生過
[00:28:21.000 --> 00:28:23.000]  於是我們要安排
[00:28:23.000 --> 00:28:25.000]  我姐姐很疼他
[00:28:25.000 --> 00:28:27.000]  當他弟弟
[00:28:27.000 --> 00:28:29.000]  於是兩姐弟合手合腳
[00:28:29.000 --> 00:28:33.000]  把他送到他家附近的銀行
[00:28:33.000 --> 00:28:35.000]  要進行一件很艱鉅的工作
[00:28:35.000 --> 00:28:37.000]  就是要在銀行簽名
[00:28:37.000 --> 00:28:39.000]  他能夠簽名
[00:28:39.000 --> 00:28:41.000]  就能夠開聯名戶口
[00:28:41.000 --> 00:28:43.000]  於是他未來的財政安排
[00:28:43.000 --> 00:28:45.000]  比較上暢順些
[00:28:45.000 --> 00:28:47.000]  但很難
[00:28:47.000 --> 00:28:49.000]  千辛萬苦
[00:28:49.000 --> 00:28:51.000]  進入一個房間
[00:28:51.000 --> 00:28:53.000]  有少少坐下
[00:28:53.000 --> 00:28:55.000]  做事的櫃檯
[00:28:55.000 --> 00:28:57.000]  要搞一個多小時
[00:28:57.000 --> 00:28:59.000]  要折騰一個多小時
[00:28:59.000 --> 00:29:01.000]  才能簽名
[00:29:01.000 --> 00:29:03.000]  他很沮喪
[00:29:03.000 --> 00:29:05.000]  很生氣
[00:29:05.000 --> 00:29:07.000]  要走
[00:29:07.000 --> 00:29:09.000]  他發脾氣
[00:29:09.000 --> 00:29:11.000]  銀行資源很好
[00:29:11.000 --> 00:29:13.000]  一段財政安排
[00:29:13.000 --> 00:29:15.000]  他有很多錢
[00:29:15.000 --> 00:29:17.000]  銀行資源很好
[00:29:17.000 --> 00:29:19.000]  一段財政安排
[00:29:19.000 --> 00:29:21.000]  他有很多錢
[00:29:21.000 --> 00:29:23.000]  我覺得真的有點難
[00:29:23.000 --> 00:29:25.000]  當難的時候
[00:29:25.000 --> 00:29:27.000]  我想到
[00:29:27.000 --> 00:29:29.000]  祈禱
[00:29:29.000 --> 00:29:31.000]  姐姐祈禱
[00:29:31.000 --> 00:29:33.000]  捉住手
[00:29:33.000 --> 00:29:35.000]  大聲祈禱
[00:29:35.000 --> 00:29:37.000]  銀行資源很好
[00:29:37.000 --> 00:29:39.000]  其實我以前也有去教會
[00:29:39.000 --> 00:29:41.000]  你再試試
[00:29:41.000 --> 00:29:43.000]  我以前也有去教會
[00:29:43.000 --> 00:29:45.000]  你再試試
[00:29:45.000 --> 00:29:47.000]  我爸爸也是中風病人
[00:29:47.000 --> 00:29:49.000]  我爸爸也是中風病人
[00:29:49.000 --> 00:29:51.000]  我知道中風的難處
[00:29:51.000 --> 00:29:53.000]  和照顧中風是很辛苦的
[00:29:53.000 --> 00:29:55.000]  你再試試
[00:29:55.000 --> 00:29:57.000]  因為你明天再來
[00:29:57.000 --> 00:29:59.000]  可能更加不行
[00:29:59.000 --> 00:30:01.000]  搞了兩個小時
[00:30:01.000 --> 00:30:03.000]  試不到
[00:30:03.000 --> 00:30:05.000]  太累了
[00:30:05.000 --> 00:30:07.000]  我就送他去我家附近
[00:30:07.000 --> 00:30:09.000]  他在附近工作
[00:30:09.000 --> 00:30:11.000]  回家吃點東西
[00:30:11.000 --> 00:30:13.000]  休息一會再祈禱
[00:30:13.000 --> 00:30:15.000]  下午再去
[00:30:15.000 --> 00:30:17.000]  如果不行
[00:30:17.000 --> 00:30:19.000]  我再想其他辦法
[00:30:19.000 --> 00:30:21.000]  去到
[00:30:21.000 --> 00:30:23.000]  搞了三個小時
[00:30:23.000 --> 00:30:25.000]  終於畫了一隻龜
[00:30:25.000 --> 00:30:27.000]  就簽了一隻龜出來
[00:30:27.000 --> 00:30:29.000]  龜池的龜
[00:30:29.000 --> 00:30:31.000]  那時就說
[00:30:31.000 --> 00:30:33.000]  那也行
[00:30:33.000 --> 00:30:35.000]  不過我給經理看看
[00:30:35.000 --> 00:30:37.000]  就把這三個字出來
[00:30:37.000 --> 00:30:39.000]  好像等待宣判死刑
[00:30:39.000 --> 00:30:41.000]  經理說
[00:30:41.000 --> 00:30:43.000]  都行
[00:30:43.000 --> 00:30:45.000]  真是感謝主
[00:30:45.000 --> 00:30:47.000]  祈禱的時候
[00:30:47.000 --> 00:30:49.000]  希望神大力
[00:30:49.000 --> 00:30:51.000]  特別靈活的可以把龜簽出來
[00:30:51.000 --> 00:30:53.000]  神奇妙的安排了一個
[00:30:53.000 --> 00:30:55.000]  很特別的
[00:30:55.000 --> 00:30:57.000]  他爸爸中風的女職員
[00:30:57.000 --> 00:30:59.000]  去處理這個個案
[00:30:59.000 --> 00:31:01.000]  如果不是她
[00:31:01.000 --> 00:31:03.000]  半個小時
[00:31:03.000 --> 00:31:05.000]  就把你趕走
[00:31:05.000 --> 00:31:07.000]  十多人排隊
[00:31:07.000 --> 00:31:09.000]  她那麼有耐性
[00:31:09.000 --> 00:31:11.000]  她承受可能很多的壓力
[00:31:11.000 --> 00:31:13.000]  但因此
[00:31:13.000 --> 00:31:17.000]  神是有時在旁邊開路的
[00:31:17.000 --> 00:31:19.000]  祂不是聽我們的要求
[00:31:19.000 --> 00:31:21.000]  直接去聽我們的禱告
[00:31:21.000 --> 00:31:23.000]  祂不是皇大先色
[00:31:23.000 --> 00:31:25.000]  有求必應
[00:31:25.000 --> 00:31:27.000]  神所計劃的比我們更加周詳
[00:31:27.000 --> 00:31:29.000]  為別人多走一步
[00:31:29.000 --> 00:31:31.000]  我記得上次來港島說
[00:31:31.000 --> 00:31:33.000]  你記不記得
[00:31:33.000 --> 00:31:35.000]  我一定記得
[00:31:35.000 --> 00:31:37.000]  相逢在萬里橡樹
[00:31:37.000 --> 00:31:39.000]  我記得
[00:31:39.000 --> 00:31:41.000]  我記得
[00:31:41.000 --> 00:31:43.000]  我去丁堡
[00:31:43.000 --> 00:31:45.000]  有間大象咖啡店
[00:31:45.000 --> 00:31:47.000]  老闆很好
[00:31:47.000 --> 00:31:49.000]  因為他的慷慨熱情
[00:31:49.000 --> 00:31:51.000]  就給一位女士
[00:31:51.000 --> 00:31:53.000]  光顧一杯最便宜的咖啡
[00:31:53.000 --> 00:31:55.000]  坐一整天
[00:31:55.000 --> 00:31:57.000]  在那裏寫東西
[00:31:57.000 --> 00:31:59.000]  哈利波特的寫文
[00:31:59.000 --> 00:32:01.000]  沒有大象咖啡
[00:32:01.000 --> 00:32:03.000]  老闆就沒有哈利波特
[00:32:03.000 --> 00:32:05.000]  想多一步
[00:32:05.000 --> 00:32:07.000]  或者退一步
[00:32:07.000 --> 00:32:09.000]  做了你心安理得
[00:32:09.000 --> 00:32:11.000]  但那個效果
[00:32:11.000 --> 00:32:13.000]  你難以想像原來那麼重要
[00:32:13.000 --> 00:32:15.000]  第二個
[00:32:15.000 --> 00:32:17.000]  他選擇做善良的人
[00:32:17.000 --> 00:32:19.000]  路德記是生逢亂世
[00:32:19.000 --> 00:32:21.000]  在一個似乎上帝都沒有眼看著的指明時代
[00:32:21.000 --> 00:32:23.000]  但他們仍然堅持著
[00:32:23.000 --> 00:32:25.000]  撓米的好人
[00:32:25.000 --> 00:32:27.000]  為路德著想
[00:32:27.000 --> 00:32:29.000]  路德的好人
[00:32:29.000 --> 00:32:31.000]  是為了撓米
[00:32:31.000 --> 00:32:33.000]  為了撓米著想
[00:32:33.000 --> 00:32:35.000]  路德的好人
[00:32:35.000 --> 00:32:37.000]  為婆婆著想
[00:32:37.000 --> 00:32:39.000]  幫亞斯更加好人
[00:32:39.000 --> 00:32:41.000]  於是在亂世當中
[00:32:41.000 --> 00:32:43.000]  仍然選擇做善良的人
[00:32:43.000 --> 00:32:45.000]  神透過善良的種子
[00:32:45.000 --> 00:32:47.000]  去完成
[00:32:47.000 --> 00:32:49.000]  一個更大的計劃
[00:32:49.000 --> 00:32:51.000]  用楊尼塞亞
[00:32:51.000 --> 00:32:53.000]  教世主
[00:32:53.000 --> 00:32:55.000]  從異國情緣
[00:32:55.000 --> 00:32:57.000]  當中
[00:32:57.000 --> 00:32:59.000]  一個衍生出來的
[00:32:59.000 --> 00:33:01.000]  後代的
[00:33:01.000 --> 00:33:03.000]  過程
[00:33:03.000 --> 00:33:05.000]  第三 用信心去應對
[00:33:05.000 --> 00:33:07.000]  不後的世情
[00:33:07.000 --> 00:33:09.000]  我做新聞工作幾十年
[00:33:09.000 --> 00:33:11.000]  在一般人眼中
[00:33:11.000 --> 00:33:13.000]  我很多東西是看得通透一點
[00:33:13.000 --> 00:33:15.000]  很多資訊 很多內幕消息
[00:33:15.000 --> 00:33:17.000]  但今時今日
[00:33:17.000 --> 00:33:19.000]  我都不知道自己可以繼續走多久
[00:33:19.000 --> 00:33:21.000]  太多東西
[00:33:21.000 --> 00:33:23.000]  不可預測
[00:33:23.000 --> 00:33:25.000]  世情變化
[00:33:25.000 --> 00:33:27.000]  成為新常態
[00:33:27.000 --> 00:33:29.000]  我們學習
[00:33:29.000 --> 00:33:31.000]  如何能夠亂中尋序
[00:33:31.000 --> 00:33:33.000]  找出秩序
[00:33:33.000 --> 00:33:35.000]  用不透的世情去應對
[00:33:35.000 --> 00:33:37.000]  用信心去應對
[00:33:37.000 --> 00:33:39.000]  無可估計
[00:33:39.000 --> 00:33:41.000]  只能夠守住
[00:33:41.000 --> 00:33:43.000]  自己的崗位
[00:33:43.000 --> 00:33:45.000]  就著自己能夠做的事
[00:33:45.000 --> 00:33:47.000]  做得多少
[00:33:47.000 --> 00:33:49.000]  得多少
[00:33:49.000 --> 00:33:51.000]  上兩個月我領取了
[00:33:51.000 --> 00:33:53.000]  人生第一份的
[00:33:53.000 --> 00:33:55.000]  叫做「生果金」
[00:33:55.000 --> 00:33:57.000]  我領取了七張
[00:33:57.000 --> 00:33:59.000]  人生七十是新開始
[00:33:59.000 --> 00:34:01.000]  但我七十
[00:34:01.000 --> 00:34:03.000]  我對自己最大的
[00:34:03.000 --> 00:34:05.000]  期望
[00:34:05.000 --> 00:34:07.000]  不是有什麼
[00:34:07.000 --> 00:34:09.000]  人生願望不會說的那些
[00:34:09.000 --> 00:34:11.000]  而是更加懂得珍惜
[00:34:11.000 --> 00:34:13.000]  珍惜每朝早
[00:34:13.000 --> 00:34:15.000]  可以精神奕奕地
[00:34:15.000 --> 00:34:17.000]  起身
[00:34:17.000 --> 00:34:19.000]  去D100開咪
[00:34:19.000 --> 00:34:21.000]  珍惜每個星期仍然有
[00:34:21.000 --> 00:34:23.000]  魄力 有能力
[00:34:23.000 --> 00:34:25.000]  有氣力
[00:34:25.000 --> 00:34:27.000]  多遠也去
[00:34:27.000 --> 00:34:29.000]  不同的教會去分享
[00:34:29.000 --> 00:34:31.000]  珍惜和孫子
[00:34:31.000 --> 00:34:33.000]  玩的時候
[00:34:33.000 --> 00:34:35.000]  珍惜和家人的共聚
[00:34:35.000 --> 00:34:37.000]  珍惜和每個好朋友相聚
[00:34:37.000 --> 00:34:39.000]  今天在這裡碰到兩個
[00:34:39.000 --> 00:34:41.000]  一年見一次好朋友
[00:34:41.000 --> 00:34:43.000]  很珍惜
[00:34:43.000 --> 00:34:45.000]  握手擁
[00:34:45.000 --> 00:34:47.000]  為什麼要珍惜
[00:34:47.000 --> 00:34:49.000]  可能是最後一次
[00:34:49.000 --> 00:34:51.000]  我答應了陳木村明年會去
[00:34:51.000 --> 00:34:53.000]  我答應了陳木村明年會再來
[00:34:53.000 --> 00:34:55.000]  但對一個七十歲以上的人來說
[00:34:55.000 --> 00:34:57.000]  每一分鐘可能都是恩典
[00:34:57.000 --> 00:34:59.000]  所以珍惜
[00:34:59.000 --> 00:35:01.000]  珍惜每個星期能夠回來
[00:35:01.000 --> 00:35:03.000]  銘恩堂和底子會實際敬拜
[00:35:03.000 --> 00:35:05.000]  不是理所當然
[00:35:05.000 --> 00:35:07.000]  面對不透的世情
[00:35:07.000 --> 00:35:09.000]  更加需要眼前珍惜早去
[00:35:09.000 --> 00:35:11.000]  但才知道神的大愛普及世人
[00:35:11.000 --> 00:35:13.000]  這是路德的一個很特別的意義
[00:35:13.000 --> 00:35:15.000]  他不只是說
[00:35:15.000 --> 00:35:17.000]  他不只是說
[00:35:17.000 --> 00:35:19.000]  他不只是說
[00:35:19.000 --> 00:35:21.000]  這是路德的一個很特別的意義
[00:35:21.000 --> 00:35:23.000]  這是路德的一個很特別的意義
[00:35:23.000 --> 00:35:25.000]  今時今日香港充滿了族群的矛盾
[00:35:25.000 --> 00:35:27.000]  今時今日香港充滿了族群的矛盾
[00:35:27.000 --> 00:35:29.000]  我們越來越不喜歡一些東西
[00:35:29.000 --> 00:35:31.000]  我們越來越不喜歡一些東西
[00:35:31.000 --> 00:35:33.000]  我們越來越保護自己
[00:35:33.000 --> 00:35:35.000]  越來越去淪陷
[00:35:35.000 --> 00:35:37.000]  越來越很多東西不服氣
[00:35:37.000 --> 00:35:39.000]  這幾年我在舞會負責一個很艱鉅的工作
[00:35:39.000 --> 00:35:41.000]  沒什麼人肯做
[00:35:41.000 --> 00:35:43.000]  叫做普通話事工
[00:35:43.000 --> 00:35:45.000]  我們是一間很中產的Mega Church
[00:35:45.000 --> 00:35:47.000]  我們是一間很中產的Mega Church
[00:35:47.000 --> 00:35:49.000]  在我們的第一節目的部分當中
[00:35:49.000 --> 00:35:51.000]  你叫我們去內地傳福音
[00:35:51.000 --> 00:35:53.000]  哇 大家好踴躍啊
[00:35:53.000 --> 00:35:55.000]  前幾年好踴躍啊 怎樣怎樣
[00:35:55.000 --> 00:35:57.000]  叫香港的服事
[00:35:57.000 --> 00:35:59.000]  新來港人士
[00:35:59.000 --> 00:36:01.000]  服事一些來香港定居的內地人
[00:36:01.000 --> 00:36:03.000]  服事一些來香港定居的內地人
[00:36:03.000 --> 00:36:05.000]  沒什麼人不願意
[00:36:05.000 --> 00:36:07.000]  多特別的心態
[00:36:07.000 --> 00:36:09.000]  沒人做就不讓他做
[00:36:09.000 --> 00:36:11.000]  我經常和一些
[00:36:11.000 --> 00:36:13.000]  我經常和一些
[00:36:13.000 --> 00:36:15.000]  我們的核心團隊說
[00:36:15.000 --> 00:36:17.000]  如果連教會都不願意
[00:36:17.000 --> 00:36:19.000]  做好這個融和的工作
[00:36:19.000 --> 00:36:21.000]  如果連教會都不願意
[00:36:21.000 --> 00:36:23.000]  擺下我們很多
[00:36:23.000 --> 00:36:25.000]  不必要的歧視
[00:36:25.000 --> 00:36:27.000]  眼鏡 厭惡的眼神
[00:36:27.000 --> 00:36:29.000]  做誰去做呢?
[00:36:29.000 --> 00:36:31.000]  我們就從小開始
[00:36:31.000 --> 00:36:33.000]  從我們的崇拜
[00:36:33.000 --> 00:36:35.000]  和我們的小組
[00:36:35.000 --> 00:36:37.000]  和我們的教導開始
[00:36:37.000 --> 00:36:39.000]  讓不同背景的文派
[00:36:39.000 --> 00:36:41.000]  能夠在一個地方
[00:36:41.000 --> 00:36:43.000]  我們是需要在神的聆聽
[00:36:43.000 --> 00:36:45.000]  我們是需要在神的愛中
[00:36:45.000 --> 00:36:47.000]  一起去學習成長
[00:36:47.000 --> 00:36:49.000]  一起去學習成長
[00:36:49.000 --> 00:36:51.000]  中秋節
[00:36:51.000 --> 00:36:53.000]  前夕
[00:36:53.000 --> 00:36:55.000]  後天在東丘處
[00:36:55.000 --> 00:36:57.000]  和大家分享路德記
[00:36:57.000 --> 00:36:59.000]  和大家分享路德記
[00:36:59.000 --> 00:37:01.000]  我非常珍惜
[00:37:01.000 --> 00:37:03.000]  因為適逢奇會
[00:37:03.000 --> 00:37:05.000]  今天路德記很特別
[00:37:05.000 --> 00:37:07.000]  人有悲歡離合
[00:37:07.000 --> 00:37:09.000]  有陰晴圓缺
[00:37:09.000 --> 00:37:11.000]  但是世情多變
[00:37:11.000 --> 00:37:13.000]  人情長在
[00:37:13.000 --> 00:37:15.000]  神恩是永恆
[00:37:15.000 --> 00:37:17.000]  神恩是永恆
[00:37:17.000 --> 00:37:19.000]  可以陪我們走過春夏秋冬
[00:37:19.000 --> 00:37:21.000]  月圓月缺
[00:37:21.000 --> 00:37:23.000]  無心倒谷
[00:37:23.000 --> 00:37:25.000]  多謝您能夠在不同時間
[00:37:25.000 --> 00:37:27.000]  再次和眾多的
[00:37:27.000 --> 00:37:29.000]  美人堂的弟子妹
[00:37:29.000 --> 00:37:31.000]  可能當中也有新來賓
[00:37:31.000 --> 00:37:33.000]  一起去看路德記
[00:37:33.000 --> 00:37:35.000]  亂世當中
[00:37:35.000 --> 00:37:37.000]  見到真情
[00:37:37.000 --> 00:37:39.000]  不透世情見到亮光
[00:37:39.000 --> 00:37:41.000]  用這篇
[00:37:41.000 --> 00:37:43.000]  希伯來文學的珍珠
[00:37:43.000 --> 00:37:45.000]  同樣在我們心裏
[00:37:45.000 --> 00:37:47.000]  能夠永恆的存在
[00:37:47.000 --> 00:37:49.000]  當我們
[00:37:49.000 --> 00:37:51.000]  有迷惘有困惑
[00:37:51.000 --> 00:37:53.000]  有疲倦的時候
[00:37:53.000 --> 00:37:55.000]  就記得那種不離不棄
[00:37:55.000 --> 00:37:57.000]  既是人間愛
[00:37:57.000 --> 00:37:59.000]  更是神的大愛
[00:37:59.000 --> 00:38:01.000]  有神的恩典
[00:38:01.000 --> 00:38:03.000]  與我們同在
[00:38:03.000 --> 00:38:05.000]  我們害怕什麼
[00:38:05.000 --> 00:38:07.000]  憂慮什麼呢
[00:38:07.000 --> 00:38:09.000]  我們當中有弟子妹
[00:38:09.000 --> 00:38:11.000]  有身體疲乏軟弱的
[00:38:11.000 --> 00:38:13.000]  有人在工作上
[00:38:13.000 --> 00:38:15.000]  笑笑遇到挫敗的
[00:38:15.000 --> 00:38:17.000]  有些感情上可能受到
[00:38:17.000 --> 00:38:19.000]  創傷的人
[00:38:19.000 --> 00:38:21.000]  願你都能夠在今天裏面
[00:38:21.000 --> 00:38:23.000]  去醫治
[00:38:23.000 --> 00:38:25.000]  如果有今天的信聲
[00:38:25.000 --> 00:38:27.000]  都能夠成為一些醫治的良藥
[00:38:27.000 --> 00:38:29.000]  能夠貼近他們的心門
[00:38:29.000 --> 00:38:31.000]  去撫摸他們的傷疤
[00:38:31.000 --> 00:38:33.000]  我禱告父耶穌命求
[00:38:33.000 --> 00:38:35.000]  阿們
[00:38:35.000 --> 00:38:37.000]  阿們
[00:38:37.000 --> 00:38:39.000]  阿們
[00:38:39.000 --> 00:38:41.000]  阿們
[00:38:41.000 --> 00:38:43.000]  阿們
[00:38:43.000 --> 00:38:45.000]  阿們
[00:38:45.000 --> 00:38:47.000]  阿們
[00:38:47.000 --> 00:38:49.000]  阿們
[00:38:49.000 --> 00:38:52.000]  (字幕由 Amara.org 社群提供)

