
[00:00:00.000 --> 00:00:05.840]  今天我們要結束針刑的系列
[00:18:03.280 --> 00:18:05.280]  你應該遮掩他的罪
[00:18:05.280 --> 00:18:08.280]  所以我們看到是由公和私分開
[00:18:08.280 --> 00:18:12.280]  耶穌基督的教導其實都是一樣
[00:18:12.280 --> 00:18:15.280]  都是告訴我們有公和私的處理
[00:18:15.280 --> 00:18:19.280]  馬太福音的五章38至40節
[00:18:19.280 --> 00:18:21.280]  耶穌基督說
[00:18:21.280 --> 00:18:25.280]  「見又說說,以眼還眼,以牙還牙」
[00:18:25.280 --> 00:18:27.280]  但我告訴你們
[00:18:27.280 --> 00:18:29.280]  有人打你右臉
[00:18:29.280 --> 00:18:31.280]  連左臉也轉過來
[00:18:31.280 --> 00:18:33.280]  由他打
[00:18:33.280 --> 00:18:35.280]  這裡我們看到是由公和私分開
[00:18:35.280 --> 00:18:37.280]  耶穌基督不是說
[00:18:37.280 --> 00:18:40.280]  現在將律法都扔出窗口
[00:18:40.280 --> 00:18:43.280]  不再是以牙還牙,以眼還眼
[00:18:43.280 --> 00:18:45.280]  有人說
[00:18:45.280 --> 00:18:47.280]  牧師你有沒有搞錯?
[00:18:47.280 --> 00:18:49.280]  剛剛耶穌基督才說
[00:18:49.280 --> 00:18:51.280]  有人說以眼還眼,以牙還牙
[00:18:51.280 --> 00:18:53.280]  但我告訴你們
[00:18:53.280 --> 00:18:56.280]  有人打你右臉,連左臉也轉過來
[00:18:56.280 --> 00:18:58.280]  還不是耶穌基督說
[00:18:58.280 --> 00:19:01.280]  不要理那些律法,將律法全部扔出窗口
[00:19:01.280 --> 00:19:05.280]  讀聖經我們不可以斷章取義
[00:19:05.280 --> 00:19:08.280]  當我們拿了一節經文出來
[00:19:08.280 --> 00:19:11.280]  只照著這節經文來講的時候
[00:19:11.280 --> 00:19:13.280]  你喜歡怎麼解經都可以
[00:19:13.280 --> 00:19:15.280]  我們解經是要看完全部
[00:19:15.280 --> 00:19:18.280]  今天的經文是五章38至40節
[00:19:18.280 --> 00:19:21.280]  剛剛在前面五章17節
[00:19:21.280 --> 00:19:23.280]  耶穌基督才說過
[00:19:23.280 --> 00:19:26.280]  他說我來不是要廢掉律法
[00:19:26.280 --> 00:19:28.280]  乃是要成全
[00:19:28.280 --> 00:19:30.280]  我來到不是要廢掉律法
[00:19:30.280 --> 00:19:32.280]  我是要成全律法
[00:19:32.280 --> 00:19:36.280]  所以他絕對不是說將律例典章都扔出窗口
[00:19:36.280 --> 00:19:40.280]  你現在只管用另外一塊臉來被人打
[00:19:40.280 --> 00:19:43.280]  耶穌基督說是有公和私
[00:19:43.280 --> 00:19:45.280]  在公來說
[00:19:45.280 --> 00:19:50.280]  你是將審判交回給掌權的人
[00:19:50.280 --> 00:19:53.280]  無論是法庭、警察或者是教會
[00:19:53.280 --> 00:19:56.280]  你交給掌權的人來處理
[00:19:56.280 --> 00:19:57.280]  這個是在公
[00:19:57.280 --> 00:20:00.280]  他們會以牙還牙、以眼還眼
[00:20:00.280 --> 00:20:02.280]  他們會執政來做
[00:20:02.280 --> 00:20:04.280]  但是在私
[00:20:04.280 --> 00:20:07.280]  你是絕對應該別人打你右邊臉
[00:20:07.280 --> 00:20:09.280]  連左邊都扔給人打
[00:20:09.280 --> 00:20:11.280]  就是有寬恕
[00:20:11.280 --> 00:20:14.280]  就好像《針研十七章》九節所說
[00:20:14.280 --> 00:20:16.280]  遮掩人的過錯
[00:20:16.280 --> 00:20:18.280]  因為你愛對方
[00:20:18.280 --> 00:20:20.280]  所以我們看到
[00:20:20.280 --> 00:20:23.280]  如果我們有愛心來處理事情
[00:20:23.280 --> 00:20:27.280]  怎樣都比我們發脾氣失去控制好
[00:20:27.280 --> 00:20:31.280]  我們看到
[00:20:31.280 --> 00:20:33.280]  已經說了兩點
[00:20:33.280 --> 00:20:35.280]  第一點就是要忍耐
[00:20:35.280 --> 00:20:39.280]  第二點就是要有愛心來處理
[00:20:39.280 --> 00:20:41.280]  愛心的話是有公有私
[00:20:41.280 --> 00:20:46.280]  第三點是要有智慧來處理
[00:20:46.280 --> 00:20:48.280]  當我們有智慧
[00:20:48.280 --> 00:20:50.280]  有從神而來的智慧
[00:20:50.280 --> 00:20:52.280]  處理得是合時合意的話
[00:20:52.280 --> 00:20:56.280]  就好像《針研二十五章》十一節所說
[00:20:56.280 --> 00:20:58.280]  一句話說不合意
[00:20:58.280 --> 00:21:02.280]  就如金蘋果在銀網子裡
[00:21:02.280 --> 00:21:05.280]  有沒有看到有多漂亮
[00:21:05.280 --> 00:21:06.280]  你想像一下
[00:21:06.280 --> 00:21:09.280]  金的蘋果在一個銀的網裡面
[00:21:09.280 --> 00:21:11.280]  是多匹配
[00:21:11.280 --> 00:21:13.280]  是有多漂亮
[00:21:13.280 --> 00:21:15.280]  當我們處理得合時
[00:21:15.280 --> 00:21:17.280]  當我們處理得適合
[00:21:17.280 --> 00:21:19.280]  當我們是用智慧
[00:21:19.280 --> 00:21:21.280]  從神來的智慧
[00:21:21.280 --> 00:21:23.280]  來處理事情的時候
[00:21:23.280 --> 00:21:25.280]  就會好像一個金蘋果
[00:21:25.280 --> 00:21:27.280]  在一個銀的網子裡
[00:21:27.280 --> 00:21:28.280]  一樣匹配
[00:21:28.280 --> 00:21:30.280]  一樣合意
[00:21:30.280 --> 00:21:32.280]  有一個畫家
[00:21:32.280 --> 00:21:34.280]  他很喜歡畫畫
[00:21:34.280 --> 00:21:36.280]  但他畫的畫不是那麼漂亮
[00:21:36.280 --> 00:21:39.280]  但他認為自己很有天才
[00:21:39.280 --> 00:21:41.280]  一味在畫畫
[00:21:41.280 --> 00:21:43.280]  他有一個好朋友
[00:21:43.280 --> 00:21:45.280]  是一個有錢人
[00:21:45.280 --> 00:21:48.280]  這個好朋友很喜歡他的朋友
[00:21:48.280 --> 00:21:51.280]  所以有很多時候都會去幫他買畫
[00:21:51.280 --> 00:21:53.280]  來鼓勵一下他
[00:21:53.280 --> 00:21:55.280]  有一次他又買了一幅畫
[00:21:55.280 --> 00:21:57.280]  買了回家之後
[00:21:57.280 --> 00:21:59.280]  他就將金的相架
[00:21:59.280 --> 00:22:01.280]  來相起他朋友的這幅畫
[00:22:01.280 --> 00:22:05.280]  擺在了他的大廳的上高
[00:22:05.280 --> 00:22:07.280]  有一晚有一個賊
[00:22:07.280 --> 00:22:09.280]  走進來晚上偷東西
[00:22:09.280 --> 00:22:11.280]  警鐘響了
[00:22:11.280 --> 00:22:14.280]  這個賊沒有時間偷別人的東西
[00:22:14.280 --> 00:22:17.280]  看到牆上這幅畫就
[00:22:17.280 --> 00:22:19.280]  脫下來
[00:22:19.280 --> 00:22:22.280]  然後他就將這幅畫和相架分開了
[00:22:22.280 --> 00:22:25.280]  只拿了金相架就走了
[00:22:25.280 --> 00:22:27.280]  當他這個有錢朋友
[00:22:27.280 --> 00:22:30.280]  和他這個畫家來講起這件事
[00:22:30.280 --> 00:22:34.280]  說到這個賊將相和相架分開
[00:22:34.280 --> 00:22:36.280]  那個畫家很開心
[00:22:36.280 --> 00:22:39.280]  他說我終於找到一個知音人了
[00:22:39.280 --> 00:22:42.280]  這個人連金相架都不要
[00:22:42.280 --> 00:22:43.280]  搶了我的畫
[00:22:43.280 --> 00:22:45.280]  丟下相架就走了
[00:22:45.280 --> 00:22:47.280]  他開心到不得了
[00:22:47.280 --> 00:22:49.280]  後來他的朋友要指出來
[00:22:49.280 --> 00:22:51.280]  告訴他真相
[00:22:51.280 --> 00:22:52.280]  原來不是
[00:22:52.280 --> 00:22:55.280]  是這個賊拿了金相架
[00:22:55.280 --> 00:22:57.280]  而不愛他的畫
[00:22:57.280 --> 00:23:00.280]  在這樣的情形我們就看到
[00:23:00.280 --> 00:23:02.280]  如果我們做事
[00:23:02.280 --> 00:23:05.280]  在這樣的情形就不是一個合而的情形
[00:23:05.280 --> 00:23:07.280]  不是一個匹配的事
[00:23:07.280 --> 00:23:10.280]  當我們處理得不合而
[00:23:10.280 --> 00:23:13.280]  當我們處理得不是憑智慧
[00:23:13.280 --> 00:23:14.280]  神的智慧的時候
[00:23:14.280 --> 00:23:18.280]  就好像這個金相架和這幅畫一樣
[00:23:18.280 --> 00:23:20.280]  根本是不匹配
[00:23:20.280 --> 00:23:23.280]  我們應該是靠著神的智慧
[00:23:23.280 --> 00:23:25.280]  來處理事情
[00:23:25.280 --> 00:23:29.280]  以至好像是金蘋果在銀網子的上高
[00:23:29.280 --> 00:23:33.280]  接著那節的經文也是很有趣
[00:23:33.280 --> 00:23:34.280]  經文說
[00:23:34.280 --> 00:23:36.280]  智慧人的勸誡
[00:23:36.280 --> 00:23:38.280]  在順從人的耳中
[00:23:38.280 --> 00:23:41.280]  好像金耳環和精金的裝飾
[00:23:41.280 --> 00:23:44.280]  忠信的使者叫猜他的人
[00:23:44.280 --> 00:23:46.280]  心裡舒暢
[00:23:46.280 --> 00:23:50.280]  就如在修葛時有冰雪的良氣
[00:23:50.280 --> 00:23:51.280]  我們看到
[00:23:51.280 --> 00:23:53.280]  如果我們處理事情
[00:23:53.280 --> 00:23:56.280]  是有從神而來的智慧
[00:23:56.280 --> 00:24:01.280]  就好像是帶了金銀的裝飾一樣
[00:24:01.280 --> 00:24:03.280]  可以令我們雍容華貴
[00:24:03.280 --> 00:24:06.280]  令我們非常驕傲
[00:24:06.280 --> 00:24:08.280]  經文也說
[00:24:08.280 --> 00:24:12.280]  好像在修葛的時候有冰雪的良氣
[00:24:12.280 --> 00:24:14.280]  這節的經文又是為什麼呢?
[00:24:14.280 --> 00:24:17.280]  原來在九月和十月的時候
[00:24:17.280 --> 00:24:19.280]  正是修葛的時候
[00:24:19.280 --> 00:24:20.280]  在中東
[00:24:20.280 --> 00:24:22.280]  當農夫在修葛的時候
[00:24:22.280 --> 00:24:24.280]  你想想九月十月
[00:24:24.280 --> 00:24:27.280]  在太陽下有多炎熱
[00:24:27.280 --> 00:24:28.280]  非常炎熱
[00:24:28.280 --> 00:24:30.280]  非常難受
[00:24:30.280 --> 00:24:32.280]  但是當他們遠遠望見
[00:24:32.280 --> 00:24:35.280]  黑門山上的積雪
[00:24:35.280 --> 00:24:38.280]  當場心裡都涼了
[00:24:38.280 --> 00:24:41.280]  好像冰雪的良氣
[00:24:41.280 --> 00:24:43.280]  淋到他們自己身上一樣
[00:24:43.280 --> 00:24:46.280]  這個其實和剛才所說的一樣
[00:24:46.280 --> 00:24:49.280]  好像金蘋果在銀網子上
[00:24:49.280 --> 00:24:54.280]  是一個非常之合宜的處理
[00:24:54.280 --> 00:24:57.280]  當我們說話是講得得體的時候
[00:24:57.280 --> 00:24:59.280]  就算對方很激動
[00:24:59.280 --> 00:25:01.280]  很激氣
[00:25:01.280 --> 00:25:03.280]  但是我們說的話合宜
[00:25:03.280 --> 00:25:06.280]  就好像有些冰雪的良氣
[00:25:06.280 --> 00:25:07.280]  淋到他身上
[00:25:07.280 --> 00:25:09.280]  他整個人都舒服了
[00:25:09.280 --> 00:25:11.280]  整個人都僵硬了
[00:25:11.280 --> 00:25:12.280]  冷靜下來
[00:25:12.280 --> 00:25:16.280]  但是如果我們說話是不合宜的話
[00:25:16.280 --> 00:25:18.280]  人家本來好好的都會怎樣呢?
[00:25:18.280 --> 00:25:20.280]  被我們說得火上加油
[00:25:20.280 --> 00:25:22.280]  會得火滾
[00:25:22.280 --> 00:25:24.280]  我們說話如果是合宜的話
[00:25:24.280 --> 00:25:26.280]  就好像剛才所說的
[00:25:26.280 --> 00:25:30.280]  使得我們身上好像有金銀的裝飾一樣
[00:25:30.280 --> 00:25:33.280]  令到我們覺得值得驕傲
[00:25:33.280 --> 00:25:35.280]  但是如果我們說的話不合時
[00:25:35.280 --> 00:25:38.280]  我們的身上就好像是箭珠一樣
[00:25:38.280 --> 00:25:40.280]  充滿了箭
[00:25:40.280 --> 00:25:42.280]  能夠是持上癮
[00:25:42.280 --> 00:25:44.280]  使得人家遍體鱗傷
[00:25:44.280 --> 00:25:45.280]  所以我們看到
[00:25:45.280 --> 00:25:48.280]  我們很需要有從神而來的智慧
[00:25:48.280 --> 00:25:52.280]  在這裡的《針研》的十五章一節
[00:25:52.280 --> 00:25:54.280]  告訴我們
[00:25:54.280 --> 00:25:57.280]  回答有禍使怒氣消退
[00:25:57.280 --> 00:26:00.280]  言語暴戾觸動怒氣
[00:26:00.280 --> 00:26:02.280]  我們同樣是說一句話
[00:26:02.280 --> 00:26:07.280]  這句話可以令到我們的敵人成為我們的朋友
[00:26:07.280 --> 00:26:09.280]  同樣的一句話
[00:26:09.280 --> 00:26:12.280]  我們可能是令到我們的朋友成為我們的敵人
[00:26:12.280 --> 00:26:13.280]  所以我們要很小心
[00:26:13.280 --> 00:26:17.280]  我們要有從神而來的智慧來處理事情
[00:26:17.280 --> 00:26:20.280]  《針研》的十五章二十三節
[00:26:20.280 --> 00:26:24.280]  也說口善應對自覺喜樂
[00:26:24.280 --> 00:26:27.280]  話俠其事何等美好
[00:26:27.280 --> 00:26:31.280]  我們看到如果我們是處理得恰當的時候
[00:26:31.280 --> 00:26:33.280]  自己都會覺得是喜樂
[00:26:33.280 --> 00:26:36.280]  我們的心跳都會慢一些
[00:26:36.280 --> 00:26:38.280]  我們的血壓都會低一些
[00:26:38.280 --> 00:26:40.280]  我們的身體都會好一些
[00:26:40.280 --> 00:26:42.280]  所以我們看到
[00:26:42.280 --> 00:26:45.280]  智慧是非常之重要
[00:26:45.280 --> 00:26:47.280]  所以我們不單止要忍耐
[00:26:47.280 --> 00:26:50.280]  我們不單止要有愛心
[00:26:50.280 --> 00:26:54.280]  我們要有從神而來的智慧
[00:26:54.280 --> 00:26:56.280]  我們還要依靠神的能力
[00:26:56.280 --> 00:26:58.280]  這個才是有力的途徑
[00:26:58.280 --> 00:27:00.280]  不是靠我們自己的能力
[00:27:00.280 --> 00:27:03.280]  在這裡《針研》的二十五章十五節
[00:27:03.280 --> 00:27:06.280]  說恆常忍耐可以勸動君王
[00:27:06.280 --> 00:27:10.280]  由禍的舌頭能截斷骨頭
[00:27:10.280 --> 00:27:14.280]  如果我們是靠神的能力來忍耐的時候
[00:27:14.280 --> 00:27:16.280]  是很有力量的
[00:27:16.280 --> 00:27:18.280]  連君王高高在上
[00:27:18.280 --> 00:27:20.280]  坐在寶座上的君王
[00:27:20.280 --> 00:27:22.280]  我們都能夠說服
[00:27:22.280 --> 00:27:24.280]  你想想這個力量有多大
[00:27:24.280 --> 00:27:26.280]  我們三寸不爛的舌頭
[00:27:26.280 --> 00:27:30.280]  能夠用柔軟的舌頭來截斷別人的骨頭
[00:27:30.280 --> 00:27:32.280]  你想想這個力量有多大
[00:27:32.280 --> 00:27:35.280]  真正的力量不是財力
[00:27:35.280 --> 00:27:36.280]  不是物力
[00:27:36.280 --> 00:27:38.280]  不是暴力
[00:27:38.280 --> 00:27:40.280]  這些都是軟弱的
[00:27:40.280 --> 00:27:42.280]  真正的力量是靠神的力量
[00:27:42.280 --> 00:27:44.280]  才是最大的力量
[00:27:44.280 --> 00:27:47.280]  有很多時候為什麼人會發脾氣
[00:27:47.280 --> 00:27:49.280]  為什麼人會生氣
[00:27:49.280 --> 00:27:51.280]  就是覺得當我發脾氣
[00:27:51.280 --> 00:27:53.280]  當我生氣的時候
[00:27:53.280 --> 00:27:55.280]  我就能夠嚇怕人
[00:27:55.280 --> 00:27:58.280]  我就能夠表現出我的力量
[00:27:58.280 --> 00:28:01.280]  但是其實這些力量都是假的
[00:28:01.280 --> 00:28:04.280]  真正的力量是要依靠神的力量
[00:28:04.280 --> 00:28:06.280]  我們可以說這個力量是假的
[00:28:06.280 --> 00:28:08.280]  我們可以說這個力量是假的
[00:28:08.280 --> 00:28:10.280]  我們可以說這個力量是假的
[00:28:10.280 --> 00:28:12.280]  我們可以說這個力量是假的
[00:28:12.280 --> 00:28:14.280]  我們可以說這個力量是假的
[00:28:14.280 --> 00:28:16.280]  我們可以說這個力量是假的
[00:28:16.280 --> 00:28:18.280]  我們可以說這個力量是假的
[00:28:18.280 --> 00:28:20.280]  我們可以說這個力量是假的
[00:28:20.280 --> 00:28:22.280]  我們可以說這個力量是假的
[00:28:22.280 --> 00:28:24.280]  我們可以說這個力量是假的
[00:28:24.280 --> 00:28:26.280]  我們可以說這個力量是假的
[00:28:26.280 --> 00:28:28.280]  我們可以說這個力量是假的
[00:28:28.280 --> 00:28:30.280]  我們可以說這個力量是假的
[00:28:30.280 --> 00:28:32.280]  我們可以說這個力量是假的
[00:28:32.280 --> 00:28:34.280]  我們可以說這個力量是假的
[00:28:34.280 --> 00:28:36.280]  我們可以說這個力量是假的
[00:28:36.280 --> 00:28:38.280]  我們可以說這個力量是假的
[00:28:38.280 --> 00:28:40.280]  我們可以說這個力量是假的
[00:28:40.280 --> 00:28:42.280]  我們可以說這個力量是假的
[00:28:42.280 --> 00:28:44.280]  我們可以說這個力量是假的
[00:28:44.280 --> 00:28:46.280]  我們可以說這個力量是假的
[00:28:46.280 --> 00:28:48.280]  我們可以說這個力量是假的
[00:28:48.280 --> 00:28:50.280]  我們可以說這個力量是假的
[00:28:50.280 --> 00:28:52.280]  我們可以說這個力量是假的
[00:28:52.280 --> 00:28:54.280]  我們可以說這個力量是假的
[00:28:54.280 --> 00:28:56.280]  我們可以說這個力量是假的
[00:28:56.280 --> 00:28:58.280]  我們可以說這個力量是假的
[00:28:58.280 --> 00:29:00.280]  我們可以說這個力量是假的
[00:29:00.280 --> 00:29:02.280]  我們可以說這個力量是假的
[00:29:02.280 --> 00:29:04.280]  我們可以說這個力量是假的
[00:29:04.280 --> 00:29:06.280]  我們可以說這個力量是假的
[00:29:06.280 --> 00:29:08.280]  我們可以說這個力量是假的
[00:29:08.280 --> 00:29:10.280]  我們可以說這個力量是假的
[00:29:10.280 --> 00:29:12.280]  我們可以說這個力量是假的
[00:29:12.280 --> 00:29:14.280]  我們可以說這個力量是假的
[00:29:14.280 --> 00:29:16.280]  我們可以說這個力量是假的
[00:29:16.280 --> 00:29:18.280]  我們可以說這個力量是假的
[00:29:18.280 --> 00:29:20.280]  我們可以說這個力量是假的
[00:29:20.280 --> 00:29:22.280]  我們可以說這個力量是假的
[00:29:22.280 --> 00:29:24.280]  我們可以說這個力量是假的
[00:29:24.280 --> 00:29:26.280]  我們可以說這個力量是假的
[00:29:26.280 --> 00:29:28.280]  我們可以說這個力量是假的
[00:29:28.280 --> 00:29:30.280]  我們可以說這個力量是假的
[00:29:30.280 --> 00:29:32.280]  我們可以說這個力量是假的
[00:29:32.280 --> 00:29:34.280]  我們可以說這個力量是假的
[00:29:34.280 --> 00:29:36.280]  我們可以說這個力量是假的
[00:29:36.280 --> 00:29:38.280]  我們可以說這個力量是假的
[00:29:38.280 --> 00:29:40.280]  我們可以說這個力量是假的
[00:29:40.280 --> 00:29:42.280]  我們可以說這個力量是假的
[00:29:42.280 --> 00:29:44.280]  我們可以說這個力量是假的
[00:29:44.280 --> 00:29:46.280]  我們可以說這個力量是假的
[00:29:46.280 --> 00:29:48.280]  我們可以說這個力量是假的
[00:29:48.280 --> 00:29:50.280]  我們可以說這個力量是假的
[00:29:50.280 --> 00:29:52.280]  我們可以說這個力量是假的
[00:29:52.280 --> 00:29:54.280]  我們可以說這個力量是假的
[00:29:54.280 --> 00:29:56.280]  我們可以說這個力量是假的
[00:29:56.280 --> 00:29:58.280]  我們要依靠神的力量
[00:29:58.280 --> 00:30:00.280]  無論我們在家庭
[00:30:00.280 --> 00:30:02.280]  無論我們在辦公室
[00:30:02.280 --> 00:30:04.280]  無論在我們的生活裏
[00:30:04.280 --> 00:30:06.280]  如果我們要有自制的能力
[00:30:06.280 --> 00:30:08.280]  我們要依靠神
[00:30:08.280 --> 00:30:10.280]  依靠聖靈來幫助我們
[00:30:10.280 --> 00:30:12.280]  依靠聖靈來幫助我們
[00:30:12.280 --> 00:30:14.280]  但我們見到
[00:30:14.280 --> 00:30:16.280]  不單止我們要忍耐
[00:30:16.280 --> 00:30:18.280]  不單止我們要忍耐
[00:30:18.280 --> 00:30:20.280]  不單止我們要有愛心
[00:30:20.280 --> 00:30:22.280]  有智慧
[00:30:22.280 --> 00:30:24.280]  要靠神的能力
[00:30:24.280 --> 00:30:26.280]  我們也要有一個寬恕的心
[00:30:26.280 --> 00:30:28.280]  我們也要有一個寬恕的心
[00:30:28.280 --> 00:30:30.280]  我們要以德報怨
[00:30:30.280 --> 00:30:32.280]  我們要以德報怨
[00:30:32.280 --> 00:30:34.280]  發脾氣是負面的表現
[00:30:34.280 --> 00:30:36.280]  發脾氣是負面的表現
[00:30:36.280 --> 00:30:38.280]  一個正面的表現就是
[00:30:38.280 --> 00:30:40.280]  去寬恕對方
[00:30:40.280 --> 00:30:42.280]  就是去以德報怨
[00:30:42.280 --> 00:30:44.280]  這個才是正確的途徑
[00:30:44.280 --> 00:30:46.280]  在《針研》的25章
[00:30:46.280 --> 00:30:48.280]  21至22節
[00:30:48.280 --> 00:30:50.280]  「你的囚敵若餓了
[00:30:50.280 --> 00:30:52.280]  就給他飯吃
[00:30:52.280 --> 00:30:54.280]  你的囚敵若渴了
[00:30:54.280 --> 00:30:56.280]  就給他水喝
[00:30:56.280 --> 00:30:58.280]  因為你這樣行
[00:30:58.280 --> 00:31:00.280]  就是把炭火堆在他的頭上
[00:31:00.280 --> 00:31:02.280]  而胡話也必想似你」
[00:31:02.280 --> 00:31:04.280]  但我們見到
[00:31:04.280 --> 00:31:06.280]  這裡又是一個依靠神
[00:31:06.280 --> 00:31:08.280]  依靠聖靈能力的辦法
[00:31:08.280 --> 00:31:10.280]  能夠做到
[00:31:10.280 --> 00:31:12.280]  以德報怨不是那麼容易
[00:31:12.280 --> 00:31:14.280]  靠我們自己的能力
[00:31:14.280 --> 00:31:16.280]  是做不到
[00:31:16.280 --> 00:31:18.280]  有很多人會怎樣?
[00:31:18.280 --> 00:31:20.280]  是會以怨報德
[00:31:20.280 --> 00:31:22.280]  就是別人對你好
[00:31:22.280 --> 00:31:24.280]  你就對別人沒那麼好
[00:31:24.280 --> 00:31:26.280]  這是以怨報德
[00:31:26.280 --> 00:31:28.280]  一般人都能夠做到的
[00:31:28.280 --> 00:31:30.280]  就是以德報德
[00:31:30.280 --> 00:31:32.280]  以怨報怨
[00:31:32.280 --> 00:31:34.280]  別人對你好
[00:31:34.280 --> 00:31:36.280]  你又對人好
[00:31:36.280 --> 00:31:38.280]  別人對你不好
[00:31:38.280 --> 00:31:40.280]  你又對人不好
[00:31:40.280 --> 00:31:42.280]  這個正是耶穌基督所說
[00:31:42.280 --> 00:31:44.280]  耶穌基督在路加福音的
[00:31:44.280 --> 00:31:46.280]  6章33節
[00:31:46.280 --> 00:31:48.280]  祂說:「如果你們善待那些善待你們的人
[00:31:48.280 --> 00:31:50.280]  世人和罪人有何分別?
[00:31:50.280 --> 00:31:52.280]  我們應該要
[00:31:52.280 --> 00:31:54.280]  以德報怨
[00:31:54.280 --> 00:31:56.280]  這是聖經教我們
[00:31:56.280 --> 00:31:58.280]  也是耶穌基督教我們
[00:31:58.280 --> 00:32:00.280]  但是很難做到
[00:32:00.280 --> 00:32:02.280]  我們要靠聖靈的幫助
[00:32:02.280 --> 00:32:04.280]  我們要真心地
[00:32:04.280 --> 00:32:06.280]  祝福對方
[00:32:06.280 --> 00:32:08.280]  真心地為對方禱告
[00:32:08.280 --> 00:32:10.280]  而不是
[00:32:10.280 --> 00:32:12.280]  咒詛對方
[00:32:12.280 --> 00:32:14.280]  最好的辦法
[00:32:14.280 --> 00:32:16.280]  除去我們的敵人
[00:32:16.280 --> 00:32:18.280]  是將我們的敵人變成我們的朋友
[00:32:18.280 --> 00:32:20.280]  這個是要我們
[00:32:20.280 --> 00:32:22.280]  真心真意地
[00:32:22.280 --> 00:32:24.280]  來待人
[00:32:24.280 --> 00:32:26.280]  不是虛情假意
[00:32:26.280 --> 00:32:28.280]  有很多人可能會說
[00:32:28.280 --> 00:32:30.280]  咦?對方
[00:32:30.280 --> 00:32:32.280]  不配我為他這麼做
[00:32:32.280 --> 00:32:34.280]  對方這個人不配我
[00:32:34.280 --> 00:32:36.280]  為他這麼做
[00:32:36.280 --> 00:32:38.280]  但是你有沒有想過
[00:32:38.280 --> 00:32:40.280]  你自己又配不配被耶穌基督
[00:32:40.280 --> 00:32:42.280]  來赦免你的罪
[00:32:42.280 --> 00:32:44.280]  來寬恕你
[00:32:44.280 --> 00:32:46.280]  正如以弗所書
[00:32:46.280 --> 00:32:48.280]  四章二十三節
[00:32:48.280 --> 00:32:50.280]  經文說:並要以恩慈相待
[00:32:50.280 --> 00:32:52.280]  全憐憫的心
[00:32:52.280 --> 00:32:54.280]  彼此饒恕
[00:32:54.280 --> 00:32:56.280]  正如神在基督裡
[00:32:56.280 --> 00:32:58.280]  饒恕了你們一樣
[00:32:58.280 --> 00:33:00.280]  我們每一個人
[00:33:00.280 --> 00:33:02.280]  都是罪人
[00:33:02.280 --> 00:33:04.280]  我們每一個人都是該死
[00:33:04.280 --> 00:33:06.280]  但是耶穌基督就寬恕了我們
[00:33:06.280 --> 00:33:08.280]  所以經文告訴我們
[00:33:08.280 --> 00:33:10.280]  我們也要一樣以恩慈來相待
[00:33:10.280 --> 00:33:12.280]  一樣都要去寬恕人
[00:33:12.280 --> 00:33:14.280]  我們要盡量
[00:33:14.280 --> 00:33:16.280]  以德報怨
[00:33:16.280 --> 00:33:18.280]  羅馬書十二章二十一節
[00:33:18.280 --> 00:33:20.280]  說:你不可為惡所成
[00:33:20.280 --> 00:33:22.280]  反要以善成惡
[00:33:22.280 --> 00:33:24.280]  我們要以善成惡
[00:33:24.280 --> 00:33:26.280]  我們不要被惡所成
[00:33:26.280 --> 00:33:28.280]  洛克菲勒
[00:33:28.280 --> 00:33:30.280]  又有一個例子
[00:33:30.280 --> 00:33:32.280]  我講道也很喜歡用洛克菲勒
[00:33:32.280 --> 00:33:34.280]  來做這個例子
[00:33:34.280 --> 00:33:36.280]  但是之前的例子
[00:33:36.280 --> 00:33:38.280]  都是怎樣?都是反面
[00:33:38.280 --> 00:33:40.280]  今天這個例子是正面
[00:33:40.280 --> 00:33:42.280]  洛克菲勒我們知道
[00:33:42.280 --> 00:33:44.280]  是一個大財主
[00:33:44.280 --> 00:33:46.280]  非常非常有錢
[00:33:46.280 --> 00:33:48.280]  他被稱為石油大王
[00:33:48.280 --> 00:33:50.280]  他被稱為標準石油
[00:33:50.280 --> 00:33:52.280]  Standard Oil之父
[00:33:52.280 --> 00:33:54.280]  因為是他創立Standard Oil
[00:33:54.280 --> 00:33:56.280]  當他還是標準石油的董事長的時候
[00:33:56.280 --> 00:33:58.280]  有一次他手下的員工
[00:33:58.280 --> 00:34:00.280]  犯了一個很大的錯
[00:34:00.280 --> 00:34:02.280]  他的員工幫他
[00:34:02.280 --> 00:34:04.280]  幫公司宣傳
[00:34:04.280 --> 00:34:06.280]  他在公司宣傳的時候
[00:34:06.280 --> 00:34:08.280]  他就被人家說
[00:34:08.280 --> 00:34:10.280]  幫公司損失了
[00:34:10.280 --> 00:34:12.280]  有200萬這麼多
[00:34:12.280 --> 00:34:14.280]  有人說現在200萬
[00:34:14.280 --> 00:34:16.280]  不是這麼多錢
[00:34:16.280 --> 00:34:18.280]  這件事發生
[00:34:18.280 --> 00:34:20.280]  相信已經差不多有100年前
[00:34:20.280 --> 00:34:22.280]  所以那時候的200萬
[00:34:22.280 --> 00:34:24.280]  你可想而知是多少錢
[00:34:24.280 --> 00:34:26.280]  是非常大的一筆錢
[00:34:26.280 --> 00:34:28.280]  那些員工都怕到
[00:34:28.280 --> 00:34:30.280]  避開洛克菲勒
[00:34:30.280 --> 00:34:32.280]  因為他們知道
[00:34:32.280 --> 00:34:34.280]  這個大老闆一定會罵他們
