
[00:00:00.000 --> 00:00:07.000]  今天我們講到的題目是「從然愛火」
[00:21:50.320 --> 00:21:53.320]  因為耶穌將標準降低了
[00:21:53.320 --> 00:21:58.320]  為什麼彼得聽到這個時候會憂愁呢?
[00:21:58.320 --> 00:22:00.320]  為什麼呢?
[00:22:00.320 --> 00:22:03.320]  我相信他聽到耶穌問他
[00:22:03.320 --> 00:22:07.320]  你是否可以用Fileo的愛來愛我呢?
[00:22:07.320 --> 00:22:10.320]  這裡似乎有一個意思
[00:22:10.320 --> 00:22:11.320]  耶穌是說
[00:22:11.320 --> 00:22:15.320]  你是否真的可以用Fileo的愛來愛我呢?
[00:22:15.320 --> 00:22:20.320]  這個意思好像從彼得的耳裡聽到
[00:22:20.320 --> 00:22:26.320]  好像是他覺得耶穌是質疑他
[00:22:26.320 --> 00:22:30.320]  Fileo的愛也未必可以
[00:22:30.320 --> 00:22:38.320]  彼得覺得主耶穌說Agape的愛他不行
[00:22:38.320 --> 00:22:41.320]  Fileo的愛他也未必可以
[00:22:41.320 --> 00:22:42.320]  這個更加
[00:22:42.320 --> 00:22:43.320]  你想想
[00:22:43.320 --> 00:22:46.320]  剛才說彼得是一個受傷的人
[00:22:46.320 --> 00:22:49.320]  他已經覺得自己很沒用
[00:22:49.320 --> 00:22:52.320]  當他聽到耶穌這樣問
[00:22:52.320 --> 00:22:55.320]  他心裡有這樣的反應的時候
[00:22:55.320 --> 00:22:57.320]  他可能會覺得
[00:22:57.320 --> 00:22:59.320]  真的耶穌也放棄我了
[00:22:59.320 --> 00:23:02.320]  我真的是一個完全對耶穌沒用的人
[00:23:02.320 --> 00:23:05.320]  我真的是一個完全沒有價值的人
[00:23:05.320 --> 00:23:07.320]  起碼在福音這件事上
[00:23:07.320 --> 00:23:11.320]  我不能夠再有任何的角色
[00:23:11.320 --> 00:23:15.320]  所以他憂愁
[00:23:15.320 --> 00:23:18.320]  於是他就對耶穌說
[00:23:18.320 --> 00:23:19.320]  你是無所不知的
[00:23:19.320 --> 00:23:22.320]  你知道我愛你
[00:23:22.320 --> 00:23:24.320]  他自己沒有什麼能夠說的
[00:23:24.320 --> 00:23:26.320]  他只能說主耶穌你是神
[00:23:26.320 --> 00:23:28.320]  你是無所不知的
[00:23:28.320 --> 00:23:30.320]  你知道我的心是怎樣的
[00:23:30.320 --> 00:23:33.320]  彼得愛不愛耶穌呢?
[00:23:33.320 --> 00:23:37.320]  我相信彼得真的是愛耶穌的
[00:23:37.320 --> 00:23:42.320]  只不過是心靈願意就欲體願若
[00:23:42.320 --> 00:23:44.320]  但是他的心是真的很愛耶穌的
[00:23:44.320 --> 00:23:46.320]  所以他只能叫耶穌
[00:23:46.320 --> 00:23:47.320]  你是無所不知的
[00:23:47.320 --> 00:23:49.320]  你看到我的心是怎樣的
[00:23:49.320 --> 00:23:52.320]  然後耶穌就對他說
[00:23:52.320 --> 00:23:58.320]  你餵養我的羊
[00:23:58.320 --> 00:24:01.320]  如果我們又停在這裡的時候
[00:24:01.320 --> 00:24:05.320]  彼得的創傷未被治療
[00:24:05.320 --> 00:24:09.320]  因為他覺得耶穌質疑他
[00:24:09.320 --> 00:24:12.320]  用普通人的愛來愛
[00:24:12.320 --> 00:24:14.320]  可能也不行
[00:24:14.320 --> 00:24:17.320]  所以第二幕
[00:24:17.320 --> 00:24:19.320]  問完心事之後
[00:24:19.320 --> 00:24:25.320]  耶穌就開始來和他療傷
[00:24:25.320 --> 00:24:27.320]  我們看第三幕
[00:24:27.320 --> 00:24:30.320]  第三幕耶穌是委以重任
[00:24:30.320 --> 00:24:32.320]  委以重任就是每一次問他的時候
[00:24:32.320 --> 00:24:35.320]  都說你餵養我的羊
[00:24:35.320 --> 00:24:37.320]  你牧養我的羊
[00:24:37.320 --> 00:24:39.320]  三次耶穌問他都說
[00:24:39.320 --> 00:24:42.320]  我要將重任交託給你
[00:24:42.320 --> 00:24:44.320]  我不是來踩你
[00:24:44.320 --> 00:24:47.320]  我不是來令你完全沒有信心
[00:24:47.320 --> 00:24:49.320]  變成一個自暴自棄的人
[00:24:49.320 --> 00:24:54.320]  耶穌說我還有美好的計劃在你身上
[00:24:54.320 --> 00:24:58.320]  但是耶穌怎樣重新來挑釁
[00:24:58.320 --> 00:25:02.320]  他心裡的愛主的火呢?
[00:25:02.320 --> 00:25:08.320]  我們來看第十八第十九節
[00:25:08.320 --> 00:25:10.320]  耶穌在這裡做了一件
[00:25:10.320 --> 00:25:12.320]  神從來不做的事
[00:25:12.320 --> 00:25:14.320]  耶穌在這裡說
[00:25:14.320 --> 00:25:16.320]  我實實在在告訴你
[00:25:16.320 --> 00:25:19.320]  耶穌為他發出了一個預言
[00:25:19.320 --> 00:25:23.320]  說出他將來的結局會是怎樣
[00:25:23.320 --> 00:25:25.320]  我們人都很好奇
[00:25:25.320 --> 00:25:29.320]  每個人都想知道究竟將來發生什麼事在我身上
[00:25:29.320 --> 00:25:33.320]  所以不信的人又占卜又問米
[00:25:33.320 --> 00:25:39.320]  又去找術士
[00:25:39.320 --> 00:25:44.320]  想預知未來
[00:25:44.320 --> 00:25:47.320]  人都好奇想知道將來發生什麼事
[00:25:47.320 --> 00:25:52.320]  但是我們發覺我們的神是不告訴別人的
[00:25:52.320 --> 00:25:56.320]  我想整本聖經只有舊約一個人
[00:25:56.320 --> 00:25:59.320]  他叫做希西加王
[00:25:59.320 --> 00:26:00.320]  他病得很嚴重
[00:26:00.320 --> 00:26:03.320]  神聽了他的祈禱就多給他十五年
[00:26:03.320 --> 00:26:06.320]  可能神當時有告訴他多給他十五年
[00:26:06.320 --> 00:26:08.320]  他知道他只有十五年命
[00:26:08.320 --> 00:26:10.320]  除了這個之外
[00:26:10.320 --> 00:26:14.320]  我沒有想到有任何的經文
[00:26:14.320 --> 00:26:19.320]  是神將一個人以後要發生的事告訴他
[00:26:19.320 --> 00:26:20.320]  沒有的
[00:26:20.320 --> 00:26:24.320]  但這裡主耶穌竟然告訴彼得
[00:26:24.320 --> 00:26:27.320]  將來在你身上會發生什麼事
[00:26:27.320 --> 00:26:28.320]  我們來看
[00:26:28.320 --> 00:26:30.320]  耶穌說我實實在在告訴你
[00:26:30.320 --> 00:26:33.320]  很嚴肅的叫彼得留意聽
[00:26:33.320 --> 00:26:36.320]  他說你年少的時候
[00:26:36.320 --> 00:26:38.320]  自己戳上戴指
[00:26:38.320 --> 00:26:40.320]  可以隨意往來
[00:26:40.320 --> 00:26:42.320]  你很自由
[00:26:42.320 --> 00:26:43.320]  你年紀輕的時候
[00:26:43.320 --> 00:26:44.320]  你可以很自由
[00:26:44.320 --> 00:26:45.320]  你做什麼都可以
[00:26:45.320 --> 00:26:48.320]  但是當你年老的時候
[00:26:48.320 --> 00:26:50.320]  你就要伸出手來
[00:26:50.320 --> 00:26:53.320]  別人就要將你戳上
[00:26:53.320 --> 00:26:54.320]  綁著手
[00:26:54.320 --> 00:26:55.320]  戴著手鏈
[00:26:55.320 --> 00:26:58.320]  然後你沒有之後
[00:26:58.320 --> 00:27:03.320]  他會帶你到你不願意的地方去
[00:27:03.320 --> 00:27:10.320]  耶穌在這裡對彼得發出一個寓言
[00:27:10.320 --> 00:27:14.320]  他的下場會是怎樣
[00:27:14.320 --> 00:27:17.320]  聖靈感動約翰
[00:27:17.320 --> 00:27:24.320]  清楚解釋耶穌說這個寓言到底是指什麼
[00:27:24.320 --> 00:27:25.320]  我們不用猜
[00:27:25.320 --> 00:27:27.320]  聖靈告訴我們
[00:27:27.320 --> 00:27:29.320]  耶穌說這句話
[00:27:29.320 --> 00:27:33.320]  是指著彼得將來怎樣要死
[00:27:33.320 --> 00:27:36.320]  他的死是怎樣能夠榮耀神
[00:27:36.320 --> 00:27:40.320]  然後耶穌說了這句話之後
[00:27:40.320 --> 00:27:42.320]  就說你跟從我吧
[00:27:42.320 --> 00:27:46.320]  原來耶穌在這裡對彼得發出一個寓言
[00:27:46.320 --> 00:27:50.320]  就是說你的收場是會很慘的
[00:27:50.320 --> 00:27:53.320]  你是會為我犧牲你的生命的
[00:27:53.320 --> 00:27:55.320]  我們會說主耶穌
[00:27:55.320 --> 00:27:57.320]  你殘不殘忍一點
[00:27:57.320 --> 00:28:00.320]  你知道你是無所不知的
[00:28:00.320 --> 00:28:03.320]  你知道彼得的下場會是怎樣
[00:28:03.320 --> 00:28:05.320]  但為什麼你要告訴他呢
[00:28:05.320 --> 00:28:07.320]  你告訴他之後
[00:28:07.320 --> 00:28:11.320]  他每一天都會想今天是不是我的最後呢
[00:28:11.320 --> 00:28:15.320]  他一生人以後都會活在這個陰影裡
[00:28:15.320 --> 00:28:17.320]  好的事情你可以告訴他
[00:28:17.320 --> 00:28:20.320]  但不好的事情你為什麼要告訴他呢
[00:28:20.320 --> 00:28:24.320]  令他一生都在擔憂
[00:28:24.320 --> 00:28:28.320]  在黑暗的威脅下生活呢
[00:28:28.320 --> 00:28:31.320]  是不是耶穌很殘忍呢
[00:28:31.320 --> 00:28:38.320]  是不是耶穌要令彼得一天一天活在驚恐當中呢
[00:28:38.320 --> 00:28:39.320]  是不是呢
[00:28:39.320 --> 00:28:42.320]  當然不是
[00:28:42.320 --> 00:28:47.320]  耶穌要告訴他這個訊息
[00:28:47.320 --> 00:28:52.320]  是說將來你要為我犧牲
[00:28:52.320 --> 00:28:54.320]  我請問大家
[00:28:54.320 --> 00:28:59.320]  你猜彼得聽到耶穌說這句話
[00:28:59.320 --> 00:29:02.320]  你猜他的反應會是怎樣呢
[00:29:02.320 --> 00:29:05.320]  你猜他是不是很憂愁呢
[00:29:05.320 --> 00:29:07.320]  還是他很喜樂呢
[00:29:07.320 --> 00:29:11.320]  他聽到耶穌說你的下場很慘
[00:29:11.320 --> 00:29:15.320]  你猜他是很懼危很擔憂很憂慮呢
[00:29:15.320 --> 00:29:20.320]  還是他會很雀躍很開心呢
[00:29:20.320 --> 00:29:21.320]  弟兄姊妹
[00:29:21.320 --> 00:29:24.320]  我敢保證你是後者
[00:29:24.320 --> 00:29:30.320]  我相信彼得聽到耶穌基督說這個預言
[00:29:30.320 --> 00:29:34.320]  是他一生當中可能到現在為止
[00:29:34.320 --> 00:29:39.320]  聽到令他最開心的幾句話
[00:29:39.320 --> 00:29:43.320]  為什麼呢
[00:29:43.320 --> 00:29:44.320]  請問大家
[00:29:44.320 --> 00:29:51.320]  如果我們願意和能夠為主獻上生命的時候
[00:29:51.320 --> 00:29:55.320]  我們要用一種什麼樣的愛來愛耶穌呢
[00:29:55.320 --> 00:29:58.320]  是不是用一種人間普通的愛
[00:29:58.320 --> 00:29:59.320]  能夠愛耶穌
[00:29:59.320 --> 00:30:04.320]  能夠從容地走上殉道的道路呢
[00:30:04.320 --> 00:30:06.320]  一定不是
[00:30:06.320 --> 00:30:10.320]  我們要對神有阿加皮的愛心
[00:30:10.320 --> 00:30:18.320]  那種帶著犧牲甚至願意為神犧牲我們生命的那種愛才行
[00:30:18.320 --> 00:30:22.320]  耶穌在這裡是怎樣來醫治彼得呢
[00:30:22.320 --> 00:30:25.320]  耶穌是告訴他
[00:30:25.320 --> 00:30:32.320]  彼得不單止我對你的要求是你要用一種阿加皮的愛來愛我
[00:30:32.320 --> 00:30:35.320]  並且你是能夠做得到的
[00:30:35.320 --> 00:30:39.320]  你不需要自嘆自憐灰心失喪
[00:30:39.320 --> 00:30:42.320]  因為我知道你是做得到的
[00:30:42.320 --> 00:30:46.320]  你不要只想著用普通的愛來愛我
[00:30:46.320 --> 00:30:53.320]  我對你的要求是你要用神愛我們那樣帶著犧牲的愛來愛我
[00:30:53.320 --> 00:30:55.320]  而你是做得到的
[00:30:55.320 --> 00:30:57.320]  因為我告訴你將來有一天
[00:30:57.320 --> 00:31:00.320]  當有人要來抓你的時候
[00:31:00.320 --> 00:31:03.320]  你不會再不認我的
[00:31:03.320 --> 00:31:05.320]  你不會再逃避的
[00:31:05.320 --> 00:31:14.320]  你是能夠很開心地將你的生命獻上的
[00:31:14.320 --> 00:31:16.320]  耶穌這樣告訴他的時候
[00:31:16.320 --> 00:31:22.320]  乃是告訴彼得不單止你能夠用阿加皮的愛來愛我
[00:31:22.320 --> 00:31:26.320]  而且我要對你是委以重任
[00:31:26.320 --> 00:31:28.320]  我要用你
[00:31:28.320 --> 00:31:32.320]  你對我來說是沒有價值的
[00:31:32.320 --> 00:31:35.320]  沒有價值的
[00:31:35.320 --> 00:31:41.320]  各位聽眾你看不看到主耶穌是怎樣來挽回彼得?
[00:31:41.320 --> 00:31:46.320]  為什麼《約翰福音》第21章是這麼重要呢?
[00:31:46.320 --> 00:31:51.320]  因為耶穌基督對彼得這一種不離不棄的愛
[00:31:51.320 --> 00:31:56.320]  也同時是愛你和愛我
[00:31:56.320 --> 00:31:58.320]  主耶穌不放棄我們
[00:31:58.320 --> 00:32:01.320]  主耶穌在我們一生當中不斷地扶持我們
[00:32:01.320 --> 00:32:05.320]  當我們跌倒灰心失望的時候
[00:32:05.320 --> 00:32:08.320]  主耶穌沒有離開過我們
[00:32:08.320 --> 00:32:10.320]  主耶穌對我們每一個人的要求
[00:32:10.320 --> 00:32:16.320]  都是我們要用一種帶著犧牲的愛來愛耶穌
[00:32:16.320 --> 00:32:21.320]  讓我們將我們的生命願意獻給我們的主
[00:32:21.320 --> 00:32:22.320]  我們同神說
[00:32:22.320 --> 00:32:26.320]  如果有一天你要我們獻上我們的生命的時候
[00:32:26.320 --> 00:32:33.320]  我們都願意因為我們願意這樣來愛我們的主
[00:32:33.320 --> 00:32:36.320]  熱切愛主
[00:32:36.320 --> 00:32:38.320]  這裡耶穌對我們每一個人的要求
[00:32:38.320 --> 00:32:43.320]  就是我們對他的愛是一個焚燒的愛
[00:32:43.320 --> 00:32:45.320]  一個熱愛
[00:32:45.320 --> 00:32:49.320]  不是一個普通的不冷不熱的愛
[00:32:49.320 --> 00:32:51.320]  是一個熱愛
[00:32:51.320 --> 00:32:53.320]  在我結束的時候
[00:32:53.320 --> 00:32:58.320]  我想讓大家知道什麼是熱愛耶穌
[00:32:58.320 --> 00:33:00.320]  四個方面很快速地說
[00:33:00.320 --> 00:33:06.320]  第一就是我們知道主的命令
[00:33:06.320 --> 00:33:09.320]  這就是說我們要認識神的話語
[00:33:09.320 --> 00:33:11.320]  我們要看聖經
[00:33:11.320 --> 00:33:13.320]  我們要知道神的命令是什麼
[00:33:13.320 --> 00:33:16.320]  而我們願意努力進行
[00:33:16.320 --> 00:33:23.320]  聖經說我們愛神的表現就是我們遵行他的話語
[00:33:23.320 --> 00:33:25.320]  遵行他的話語就是愛主的表現
[00:33:25.320 --> 00:33:27.320]  這是一個很起碼的
[00:33:27.320 --> 00:33:30.320]  我們每一個人信了主之後
[00:33:30.320 --> 00:33:36.320]  我們都要學習聖經裡認識神的命令
[00:33:36.320 --> 00:33:38.320]  然後切實地遵行
[00:33:38.320 --> 00:33:41.320]  第二就是我們愛主所愛
[00:33:41.320 --> 00:33:43.320]  我們恨主所恨
[00:33:43.320 --> 00:33:47.320]  我們在聖經裡知道神愛什麼
[00:33:47.320 --> 00:33:49.320]  神願意萬人得救
[00:33:49.320 --> 00:33:51.320]  不願意一個人沉淪
[00:33:51.320 --> 00:33:53.320]  所以為什麼我們要努力傳福音呢
[00:33:53.320 --> 00:33:58.320]  是土主的喜悅來貼著他的心
[00:33:58.320 --> 00:34:02.320]  但是主所恨的是謊話
[00:34:02.320 --> 00:34:04.320]  主所恨的是虛偽
[00:34:04.320 --> 00:34:09.320]  主所恨的是很多不聖潔的事
[00:34:09.320 --> 00:34:12.320]  我們看貼神的心意的時候
[00:34:12.320 --> 00:34:14.320]  我們做神所喜悅的
[00:34:14.320 --> 00:34:18.320]  我們是誤做神所不喜悅的事
[00:34:18.320 --> 00:34:21.320]  第三就是剛才說
[00:34:21.320 --> 00:34:22.320]  神願意萬人得救
[00:34:22.320 --> 00:34:24.320]  不願意一個人沉淪
[00:34:24.320 --> 00:34:26.320]  我們就起傳福音
[00:34:26.320 --> 00:34:31.320]  我們的生活應該是時刻將福音帶給其他人
[00:34:31.320 --> 00:34:34.320]  我們也要牧養其他人
[00:34:34.320 --> 00:34:36.320]  我願意我們的弟兄姊妹
[00:34:36.320 --> 00:34:40.320]  都追求聖經裡高層次的恩賜
[00:34:40.320 --> 00:34:42.320]  什麼呢? 是教導的恩賜
[00:34:42.320 --> 00:34:44.320]  是你先認識神的話語
[00:34:44.320 --> 00:34:48.320]  然後你將神的話語幫助其他弟兄姊妹
[00:34:48.320 --> 00:34:50.320]  我們牧養其他人
[00:34:50.320 --> 00:34:54.320]  然後我們知道主回來的日子很接近
[00:34:54.320 --> 00:34:56.320]  你看世界的局勢
[00:34:56.320 --> 00:34:59.320]  你知道主回來的日子越來越近
[00:34:59.320 --> 00:35:01.320]  所以我們就時刻有一個警醒
[00:35:01.320 --> 00:35:03.320]  我們等待主耶穌回來
[00:35:03.320 --> 00:35:05.320]  我們預備我們自己
[00:35:05.320 --> 00:35:09.320]  因為主耶穌回來的日子是越來越近
[00:35:09.320 --> 00:35:11.320]  請我們低頭祈禱
[00:35:11.320 --> 00:35:14.320]  天父我們感謝你
[00:35:14.320 --> 00:35:19.320]  你對我們每一個人的愛是多麼的長闊高深
[00:35:19.320 --> 00:35:21.320]  我們真的沒有辦法可以明白
[00:35:21.320 --> 00:35:23.320]  為什麼你這麼愛我們
[00:35:23.320 --> 00:35:26.320]  即使我們跌倒退後
[00:35:26.320 --> 00:35:28.320]  灰心喪志
[00:35:28.320 --> 00:35:29.320]  我們落到谷底
[00:35:29.320 --> 00:35:31.320]  你都沒有放棄我們
[00:35:31.320 --> 00:35:33.320]  正如當日你沒有放棄彼得一樣
[00:35:33.320 --> 00:35:36.320]  你回來你來重見他
[00:35:36.320 --> 00:35:38.320]  你來托住他
[00:35:38.320 --> 00:35:41.320]  你來醫治他心中的傷痛
[00:35:41.320 --> 00:35:44.320]  我們都需要你的醫治
[00:35:44.320 --> 00:35:46.320]  我們都需要你的鼓勵
[00:35:46.320 --> 00:35:49.320]  求主你幫助我們
[00:35:49.320 --> 00:35:52.320]  你當日怎樣來鼓勵彼得
[00:35:52.320 --> 00:35:55.320]  而我們後來看到當聖靈降臨之後
[00:35:55.320 --> 00:36:00.320]  真的彼得可以脫胎換骨地來服侍你
[00:36:00.320 --> 00:36:02.320]  到最後的時候
[00:36:02.320 --> 00:36:03.320]  教會的歷史告訴我們
[00:36:03.320 --> 00:36:05.320]  他真的好像你所預言的
[00:36:05.320 --> 00:36:08.320]  他是為你犧牲他的生命
[00:36:08.320 --> 00:36:12.320]  不單止是發生在彼得的身上
[00:36:12.320 --> 00:36:16.320]  我們每一個人都需要你這樣的鼓勵
[00:36:16.320 --> 00:36:17.320]  你這樣的扶持
[00:36:17.320 --> 00:36:20.320]  特別是我們弟兄姊妹當中
[00:36:20.320 --> 00:36:24.320]  有些是有灰心喪志的
[00:36:24.320 --> 00:36:26.320]  有些是跌倒退後的
[00:36:26.320 --> 00:36:29.320]  求主你的手來托住我們
[00:36:29.320 --> 00:36:34.320]  求主你將我們從谷底帶出來
[00:36:34.320 --> 00:36:37.320]  讓我們再一次被你所用
[00:36:37.320 --> 00:36:39.320]  當我們願意被你所用的時候
[00:36:39.320 --> 00:36:41.320]  你就能夠用我們每一個人
[00:36:41.320 --> 00:36:43.320]  求主你幫助我們
[00:36:43.320 --> 00:36:45.320]  感謝你給我們這一段時間
[00:36:45.320 --> 00:36:48.320]  我們祈禱奉主耶穌基督的名
[00:36:48.320 --> 00:36:49.320]  阿門
[00:36:49.320 --> 00:36:50.320]  阿門
[00:36:51.320 --> 00:36:52.320]  阿門
[00:36:53.320 --> 00:36:54.320]  阿門
[00:36:54.320 --> 00:36:56.320]  (音樂)
[00:36:56.320 --> 00:36:58.320]  (音樂)
[00:36:58.320 --> 00:37:00.320]  (音樂)
[00:37:00.320 --> 00:37:02.320]  (音樂)
[00:37:02.320 --> 00:37:04.320]  (音樂)
[00:37:04.320 --> 00:37:07.320]  (字幕由 Amara.org 社群提供)

