
[00:00:00.000 --> 00:00:05.340]  很高興恩聖教會的弟兄姊妹
[00:19:56.440 --> 00:19:58.440]  如果能夠的話
[00:19:58.440 --> 00:20:02.440]  我們就盡力與人和睦
[00:20:02.440 --> 00:20:04.440]  在《巴羅來書》十二章十四節說
[00:20:04.440 --> 00:20:08.440]  我們要追求與眾人和睦
[00:20:08.440 --> 00:20:11.440]  彼得前書提醒我們
[00:20:11.440 --> 00:20:16.440]  「要離惡行善,尋求和睦」
[00:20:16.440 --> 00:20:19.440]  保羅在《哥羅西書》第四章說
[00:20:19.440 --> 00:20:21.440]  我們的言語
[00:20:21.440 --> 00:20:24.440]  特別是我們與別人交往的時候
[00:20:24.440 --> 00:20:26.440]  是用我們的講話
[00:20:26.440 --> 00:20:28.440]  講話很容易得罪人
[00:20:28.440 --> 00:20:30.440]  很容易傷別人的心
[00:20:30.440 --> 00:20:32.440]  所以保羅特別提醒我們
[00:20:32.440 --> 00:20:38.440]  我們的言語要常常帶著和氣
[00:20:38.440 --> 00:20:41.440]  好像用嚴來調和
[00:20:41.440 --> 00:20:46.440]  就可以知道如何回答國人
[00:20:46.440 --> 00:20:50.440]  好像用嚴來調和
[00:20:50.440 --> 00:20:55.440]  就是與眾人和睦
[00:20:55.440 --> 00:21:01.440]  這說到我們活在別人面前的時候
[00:21:01.440 --> 00:21:03.440]  我們要像光
[00:21:03.440 --> 00:21:06.440]  我們要像炎一樣
[00:21:06.440 --> 00:21:08.440]  但剛才我們提到
[00:21:08.440 --> 00:21:10.440]  到了第六章的時候
[00:21:10.440 --> 00:21:14.440]  耶穌說到我們在暗中
[00:21:14.440 --> 00:21:17.440]  英文說我們在secret
[00:21:17.440 --> 00:21:19.440]  在暗中
[00:21:19.440 --> 00:21:21.440]  中文翻譯為暗中
[00:21:21.440 --> 00:21:23.440]  所以是光又是暗
[00:21:23.440 --> 00:21:25.440]  我們有時不明白
[00:21:25.440 --> 00:21:27.440]  光就不會是暗
[00:21:27.440 --> 00:21:29.440]  暗就不會是光
[00:21:29.440 --> 00:21:32.440]  這兩樣東西只能夠一樣存在
[00:21:32.440 --> 00:21:36.440]  我們如何能夠又是光又是暗呢?
[00:21:36.440 --> 00:21:38.440]  事實上神是要我們
[00:21:38.440 --> 00:21:42.440]  在光中亦在暗中
[00:21:42.440 --> 00:21:46.440]  我們來看看暗中是甚麼意思
[00:21:46.440 --> 00:21:50.440]  暗中不是說到罪惡
[00:21:50.440 --> 00:21:55.440]  而是說到我們心靈的深處
[00:21:55.440 --> 00:21:57.440]  聖經有時分開
[00:21:57.440 --> 00:22:00.440]  我們外面的人和裡面的人
[00:22:00.440 --> 00:22:02.440]  這都是同一個我
[00:22:02.440 --> 00:22:06.440]  原來你和我有外面的我
[00:22:06.440 --> 00:22:07.440]  別人看得到
[00:22:07.440 --> 00:22:09.440]  有裡面的我
[00:22:09.440 --> 00:22:10.440]  別人看不到
[00:22:10.440 --> 00:22:12.440]  但誰看得到呢?
[00:22:12.440 --> 00:22:14.440]  上帝看得到
[00:22:14.440 --> 00:22:16.440]  這個裡面
[00:22:16.440 --> 00:22:19.440]  我們的內心是很重要的
[00:22:19.440 --> 00:22:22.440]  甚至比我們的外表更加重要
[00:22:22.440 --> 00:22:24.440]  中國人說有尊內
[00:22:24.440 --> 00:22:26.440]  就凝尊外
[00:22:26.440 --> 00:22:29.440]  我們外面的表現是怎樣呢?
[00:22:29.440 --> 00:22:33.440]  是在乎我們的內心的情況是怎樣
[00:22:33.440 --> 00:22:37.440]  所以在《針嚴書》第四章第23節
[00:22:37.440 --> 00:22:39.440]  神提醒我們
[00:22:39.440 --> 00:22:41.440]  我們保守的是甚麼呢?
[00:22:41.440 --> 00:22:42.440]  保守我們裡面
[00:22:42.440 --> 00:22:44.440]  保守我們的心
[00:22:44.440 --> 00:22:46.440]  勝過保守一切
[00:22:46.440 --> 00:22:52.440]  因為一生的果效是由心裡面發出來
[00:22:52.440 --> 00:22:57.440]  神很重視我們心裡面的情況
[00:22:57.440 --> 00:23:01.440]  所以在《米書》第17章第10節
[00:23:01.440 --> 00:23:04.440]  耶和華提醒我們
[00:23:04.440 --> 00:23:08.440]  我是監察人心
[00:23:08.440 --> 00:23:10.440]  是試驗人肺腑
[00:23:10.440 --> 00:23:15.440]  神著緊的是我們裡面的情況是怎樣
[00:23:15.440 --> 00:23:19.440]  我們的思想比我們的行為還要重要
[00:23:19.440 --> 00:23:24.440]  因為我們的行為乃是在乎我們的思想
[00:23:24.440 --> 00:23:28.440]  神會按著各人所行的
[00:23:28.440 --> 00:23:30.440]  祂做的事來報應祂
[00:23:30.440 --> 00:23:34.440]  但未講到我們做的事之前
[00:23:34.440 --> 00:23:37.440]  神提醒我們是由心裡面發出來的
[00:23:37.440 --> 00:23:41.440]  祂要監察的是我們的心
[00:23:41.440 --> 00:23:45.440]  所以詩人在詩篇第139篇
[00:23:45.440 --> 00:23:47.440]  是這樣祈禱
[00:23:47.440 --> 00:23:51.440]  神求你監察我
[00:23:51.440 --> 00:23:54.440]  監察我不是監察我外面的行為
[00:23:54.440 --> 00:23:57.440]  是監察我的心思意念
[00:23:57.440 --> 00:24:00.440]  試煉我知道我的意念
[00:24:00.440 --> 00:24:03.440]  看看我裡面有甚麼惡行沒有
[00:24:03.440 --> 00:24:07.440]  有時我們心裡的思想是得罪神的
[00:24:07.440 --> 00:24:09.440]  我們可能都不知道
[00:24:09.440 --> 00:24:13.440]  我們習慣了生活在罪惡的社會裡
[00:24:13.440 --> 00:24:15.440]  有些事我們覺得無所謂的
[00:24:15.440 --> 00:24:17.440]  但聖靈光照我們的時候
[00:24:17.440 --> 00:24:21.440]  我們就知道那些思想是不妥的
[00:24:21.440 --> 00:24:23.440]  那些想法是不妥的
[00:24:23.440 --> 00:24:27.440]  所以是求主來監察我們
[00:24:27.440 --> 00:24:32.440]  這裡所講到乃是我們心中的隱密處
[00:24:32.440 --> 00:24:39.440]  這裡是講到我們心靈與神相交
[00:24:39.440 --> 00:24:42.440]  在我們心靈與神相交的時候
[00:24:42.440 --> 00:24:44.440]  其實我們是赤露闖開的
[00:24:44.440 --> 00:24:47.440]  神知道我們的裡面
[00:24:47.440 --> 00:24:51.440]  所以我們可以跟神無所不談
[00:24:51.440 --> 00:24:55.440]  因為神是完全的認識我們
[00:24:55.440 --> 00:24:56.440]  為甚麼?
[00:24:56.440 --> 00:24:59.440]  你和我都是神所做的
[00:24:59.440 --> 00:25:03.440]  神怎會不知道我們每一個人的裡面
[00:25:03.440 --> 00:25:06.440]  我們是沒有辦法隱瞞神的
[00:25:06.440 --> 00:25:10.440]  所以神在這裡講到在暗中
[00:25:10.440 --> 00:25:12.440]  有這幾樣東西
[00:25:12.440 --> 00:25:15.440]  講到我們去幫助其他人
[00:25:15.440 --> 00:25:17.440]  講到我們的禱告
[00:25:17.440 --> 00:25:18.440]  講到我們的禁食
[00:25:18.440 --> 00:25:20.440]  這些都是好的
[00:25:20.440 --> 00:25:23.440]  但是主耶穌教導我們這些東西
[00:25:23.440 --> 00:25:26.440]  我們是要做給神的
[00:25:26.440 --> 00:25:31.440]  我們在暗中是單獨與神相交
[00:25:31.440 --> 00:25:33.440]  單獨與神相交
[00:25:33.440 --> 00:25:34.440]  是甚麼呢?
[00:25:34.440 --> 00:25:38.440]  是我們在心靈的最深處
[00:25:38.440 --> 00:25:41.440]  藉著我們不斷的禱告
[00:25:41.440 --> 00:25:44.440]  來向神傾心吐怨
[00:25:44.440 --> 00:25:48.440]  我們不斷的來親近祂
[00:25:48.440 --> 00:25:50.440]  來依靠祂
[00:25:50.440 --> 00:25:54.440]  我還想起舊約有本很特別的書
[00:25:54.440 --> 00:25:56.440]  這本書叫《雅歌》
[00:25:56.440 --> 00:26:01.440]  是講到王與樹蜜女子的愛情故事
[00:26:01.440 --> 00:26:04.440]  這不是講人之間的愛情
[00:26:04.440 --> 00:26:10.440]  其實裡面是講我們與神之間的愛情
[00:26:10.440 --> 00:26:13.440]  他說「王」即代表神
[00:26:13.440 --> 00:26:16.440]  「帶我們進入內室」
[00:26:16.440 --> 00:26:17.440]  不是公開的
[00:26:17.440 --> 00:26:19.440]  是私人的
[00:26:19.440 --> 00:26:21.440]  「我們必因你歡喜快樂」
[00:26:21.440 --> 00:26:23.440]  「我們要稱頌你的愛情」
[00:26:23.440 --> 00:26:25.440]  神因為愛的緣故
[00:26:25.440 --> 00:26:27.440]  帶我們進入內室
[00:26:27.440 --> 00:26:30.440]  只是單獨與我們在一起
[00:26:30.440 --> 00:26:33.440]  他說「這是聖詞稱讚美酒」
[00:26:33.440 --> 00:26:36.440]  「你的愛是理所當然的」
[00:26:36.440 --> 00:26:40.440]  這裡講到的愛是彼此之間的愛
[00:26:40.440 --> 00:26:42.440]  是我們與神的那種關係
[00:26:42.440 --> 00:26:44.440]  是可以無所不談
[00:26:44.440 --> 00:26:46.440]  赤露闖開
[00:26:46.440 --> 00:26:51.440]  有一位活在百多年前的神學家
[00:26:51.440 --> 00:26:55.440]  叫做「慕安德烈」Andrew Murray
[00:26:55.440 --> 00:26:57.440]  他怎樣說呢?
[00:26:57.440 --> 00:26:59.440]  他說
[00:26:59.440 --> 00:27:02.440]  講到單獨親近神
[00:27:02.440 --> 00:27:06.440]  他說「這是我們真實禱告的秘訣」
[00:27:06.440 --> 00:27:12.440]  「也在禱告裡可以讓我們得到真實的能力」
[00:27:12.440 --> 00:27:14.440]  「這是真的、是活的」
[00:27:14.440 --> 00:27:19.440]  「是與神面對面相交和侍奉的能力」
[00:27:19.440 --> 00:27:24.440]  他說「如果我們每一天沒有單獨的親近神」
[00:27:24.440 --> 00:27:30.440]  「就沒有真實與深度的與神傾談」
[00:27:30.440 --> 00:27:35.440]  「也沒有真實與深度的聖結」
[00:27:35.440 --> 00:27:37.440]  「這個聖結只有從神那裡來」
[00:27:37.440 --> 00:27:39.440]  「我們人很軟弱的」
[00:27:39.440 --> 00:27:42.440]  他說「同時我們也不能穿上」
[00:27:42.440 --> 00:27:44.440]  「聖靈給我們的能力」
[00:27:44.440 --> 00:27:47.440]  「來過一個有能力的生活」
[00:27:47.440 --> 00:27:49.440]  「在侍奉上是有能力的」
[00:27:49.440 --> 00:27:52.440]  「更加我們的心裡是不可能有」
[00:27:52.440 --> 00:27:57.440]  「神從天上賜給我們的平安和喜樂」
[00:27:57.440 --> 00:28:04.440]  他說「除了是多多長久單獨親近神之外」
[00:28:04.440 --> 00:28:09.440]  「是沒有進入聖結之路的」
[00:28:09.440 --> 00:28:10.440]  所以弟兄姊妹
[00:28:10.440 --> 00:28:14.440]  我們在單獨的與神相交
[00:28:14.440 --> 00:28:19.440]  這是我們每一天要做的功夫
[00:28:19.440 --> 00:28:21.440]  從哪裡開始呢?
[00:28:21.440 --> 00:28:22.440]  弟兄姊妹
[00:28:22.440 --> 00:28:24.440]  我們單獨與神相交
[00:28:24.440 --> 00:28:28.440]  天天是查口神的話語
[00:28:28.440 --> 00:28:30.440]  默想神的話語
[00:28:30.440 --> 00:28:32.440]  這個說到我們的靈修
[00:28:32.440 --> 00:28:35.440]  不單止是我們聽到查經的時候
[00:28:35.440 --> 00:28:37.440]  我們每一天安靜在神的面前
[00:28:37.440 --> 00:28:40.440]  我們閱讀神的話語的時候
[00:28:40.440 --> 00:28:43.440]  我建議大家做靈修的筆記
[00:28:43.440 --> 00:28:46.440]  靈修的筆記就是我們在主裡面的體會
[00:28:46.440 --> 00:28:48.440]  我們所聽到的
[00:28:48.440 --> 00:28:51.440]  聖靈在我們心裡面所提醒的
[00:28:51.440 --> 00:28:52.440]  我們記下來
[00:28:52.440 --> 00:28:54.440]  我們每一天藉著
[00:28:54.440 --> 00:28:56.440]  聖靈跟我們說的話
[00:28:56.440 --> 00:28:57.440]  我們記下
[00:28:57.440 --> 00:29:01.440]  在生活上我們學習每一件大小的事
[00:29:01.440 --> 00:29:04.440]  我們都看到神的帶領
[00:29:04.440 --> 00:29:06.440]  神的教導
[00:29:06.440 --> 00:29:08.440]  還有我就建議大家
[00:29:08.440 --> 00:29:10.440]  不單止是在神面前的
[00:29:10.440 --> 00:29:12.440]  我們的讀經
[00:29:12.440 --> 00:29:13.440]  我們的默想
[00:29:13.440 --> 00:29:14.440]  我們的祈禱
[00:29:14.440 --> 00:29:16.440]  我也建議大家
[00:29:16.440 --> 00:29:20.440]  不要花時間去看那些連續劇
[00:29:20.440 --> 00:29:22.440]  浪費時間那些
[00:29:22.440 --> 00:29:24.440]  我們多些閱讀
[00:29:24.440 --> 00:29:28.440]  現在在網上很多東西可以閱讀的
[00:29:28.440 --> 00:29:30.440]  我有兩樣東西
[00:29:30.440 --> 00:29:32.440]  我建議大家閱讀
[00:29:32.440 --> 00:29:34.440]  可以免費在網上下載
[00:29:34.440 --> 00:29:37.440]  而且是有中譯本的
[00:29:37.440 --> 00:29:40.440]  PDF檔案你可以上網去下載
[00:29:40.440 --> 00:29:44.440]  第一本很短的
[00:29:44.440 --> 00:29:49.440]  是叫做《The Practice of the Presence of God》
[00:29:49.440 --> 00:29:52.440]  《與神同在》你可以免費下載
[00:29:52.440 --> 00:29:55.440]  勞倫斯Brother of Lawrence
[00:29:55.440 --> 00:29:58.440]  是活在幾百年前的一位弟兄
[00:29:58.440 --> 00:30:02.440]  是做很低下的工作
[00:30:02.440 --> 00:30:05.440]  他在一個廚房裡面是做雜工的
[00:30:05.440 --> 00:30:07.440]  但是他很親近神
[00:30:07.440 --> 00:30:12.440]  他記下了他與神相交的經驗
[00:30:12.440 --> 00:30:13.440]  是一封信
[00:30:13.440 --> 00:30:16.440]  一封信是這樣寫下來
[00:30:16.440 --> 00:30:19.440]  是很值得我們去看的
[00:30:19.440 --> 00:30:24.440]  第二就是一位叫做蓋茵夫人
[00:30:24.440 --> 00:30:28.440]  是活在二百多三百年前的法國
[00:30:28.440 --> 00:30:30.440]  她寫了這本書
[00:30:30.440 --> 00:30:33.440]  比剛才那個是比較長一點的
[00:30:33.440 --> 00:30:38.440]  她叫做《Experiencing the Death of Jesus Christ》
[00:30:38.440 --> 00:30:41.440]  更深的經歷耶穌基督
[00:30:41.440 --> 00:30:45.440]  這些都是淑玲書籍的經典
[00:30:45.440 --> 00:30:48.440]  是這些與神很親近的人
[00:30:48.440 --> 00:30:53.440]  將他與神相交的經驗來教導我們
[00:30:53.440 --> 00:30:58.440]  你會發覺與神相交是多麼的甜蜜
[00:30:58.440 --> 00:31:01.440]  好了我們要結束了
[00:31:01.440 --> 00:31:04.440]  在結束的時候我問大家一個問題
[00:31:04.440 --> 00:31:07.440]  我問大家的問題就是
[00:31:07.440 --> 00:31:12.440]  到底在光中重要一些呢?
[00:31:12.440 --> 00:31:15.440]  還是在暗中重要一些呢?
[00:31:15.440 --> 00:31:17.440]  就是說我們活在人面前
[00:31:17.440 --> 00:31:18.440]  有好的行為
[00:31:18.440 --> 00:31:20.440]  好像炎、像光
[00:31:20.440 --> 00:31:23.440]  讓人將榮耀歸給神
[00:31:23.440 --> 00:31:26.440]  這是我們在眾人面前的見證
[00:31:26.440 --> 00:31:28.440]  是重要一些的
[00:31:28.440 --> 00:31:33.440]  還是我們在暗中與神單獨相交
[00:31:33.440 --> 00:31:36.440]  那個是更加重要呢?
[00:31:36.440 --> 00:31:40.440]  我告訴大家一樣重要
[00:31:40.440 --> 00:31:45.440]  但你說兩樣哪一樣應該先呢?
[00:31:45.440 --> 00:31:49.440]  我覺得在暗中與神相交
[00:31:49.440 --> 00:31:52.440]  是應該先過我們在人面前
[00:31:52.440 --> 00:31:59.440]  可以說在暗中的功夫是更加重要一些
[00:31:59.440 --> 00:32:01.440]  起碼先後的次序
[00:32:01.440 --> 00:32:05.440]  我們有在暗中與神相交
[00:32:05.440 --> 00:32:11.440]  能夠得到從神那裡的力量
[00:32:11.440 --> 00:32:13.440]  來幫助我們
[00:32:13.440 --> 00:32:15.440]  在人的面前我們很自然
[00:32:15.440 --> 00:32:17.440]  我們不需要強迫自己
[00:32:17.440 --> 00:32:20.440]  我們很自然在別人面前
[00:32:20.440 --> 00:32:23.440]  我們就能夠活出光、活出炎
[00:32:23.440 --> 00:32:26.440]  因為我們一生的果效
[00:32:26.440 --> 00:32:28.440]  是從心裡面發出來的
[00:32:28.440 --> 00:32:32.440]  你搞定了你心裡面與神之間的默契
[00:32:32.440 --> 00:32:34.440]  那個相交
[00:32:34.440 --> 00:32:39.440]  我們很自然就會活出主耶穌的樣式
[00:32:39.440 --> 00:32:44.440]  在人面前我們很自然就會活出來
[00:32:44.440 --> 00:32:49.440]  讓人看到神的美善
[00:32:49.440 --> 00:32:54.440]  所以我建議大家從現在開始
[00:32:54.440 --> 00:32:56.440]  學習我們經歷神
[00:32:56.440 --> 00:32:58.440]  怎樣開始呢?我給大家一個提議
[00:32:58.440 --> 00:33:00.440]  當你來到神面前
[00:33:00.440 --> 00:33:02.440]  我們每一天的靈修的時候
[00:33:02.440 --> 00:33:05.440]  我們的禱告,我們才開始禱告
[00:33:05.440 --> 00:33:08.440]  大家不要只想我求些什麼
[00:33:08.440 --> 00:33:10.440]  我現在需要些什麼
[00:33:10.440 --> 00:33:12.440]  我們有很多的需要
[00:33:12.440 --> 00:33:14.440]  肉身上的需要
[00:33:14.440 --> 00:33:15.440]  身體上的需要
[00:33:15.440 --> 00:33:17.440]  健康上的需要
[00:33:17.440 --> 00:33:18.440]  家庭上的需要
[00:33:18.440 --> 00:33:20.440]  事業上的需要
[00:33:20.440 --> 00:33:21.440]  財務上的需要
[00:33:21.440 --> 00:33:23.440]  我們有很多很多的需要
[00:33:23.440 --> 00:33:24.440]  但是那些需要呢
[00:33:24.440 --> 00:33:25.440]  神是知道的
[00:33:25.440 --> 00:33:28.440]  我們不用為那些東西緊張
[00:33:28.440 --> 00:33:30.440]  我建議大家我們禱告的時候
[00:33:30.440 --> 00:33:32.440]  我們從什麼開始呢?
[00:33:32.440 --> 00:33:35.440]  我們從認罪開始
[00:33:35.440 --> 00:33:37.440]  我覺得那個最重要
[00:33:37.440 --> 00:33:38.440]  為什麼呢?
[00:33:38.440 --> 00:33:41.440]  什麼會令到我們與神在暗中
[00:33:41.440 --> 00:33:47.440]  那個相交被隔絕呢?
[00:33:47.440 --> 00:33:48.440]  因為我們的罪
[00:33:48.440 --> 00:33:51.440]  這個罪不單只是我們行為上的罪
[00:33:51.440 --> 00:33:53.440]  我們思想上的罪
[00:33:53.440 --> 00:33:56.440]  因為我們現在說的是心靈與主相交
[00:33:56.440 --> 00:34:00.440]  我們心靈上有想過一些不好的事情的時候
[00:34:00.440 --> 00:34:02.440]  求聖蓮來光照我們
[00:34:02.440 --> 00:34:05.440]  讓我們從認罪開始
[00:34:05.440 --> 00:34:08.440]  搞好我們與神的關係
[00:34:08.440 --> 00:34:12.440]  不讓罪將我們與神隔絕
[00:34:12.440 --> 00:34:13.440]  這樣的時候
[00:34:13.440 --> 00:34:16.440]  我們的侍奉會有力
[00:34:16.440 --> 00:34:21.440]  我們的心靈的平安和喜樂會湧出來
[00:34:21.440 --> 00:34:22.440]  你有了這個
[00:34:22.440 --> 00:34:23.440]  你很自然
[00:34:23.440 --> 00:34:25.440]  當你與人交往的時候
[00:34:25.440 --> 00:34:26.440]  你很自然
[00:34:26.440 --> 00:34:29.440]  你的光會照在別人面前
[00:34:29.440 --> 00:34:31.440]  你很自然會行出來
[00:34:31.440 --> 00:34:33.440]  能夠行出來的秘訣
[00:34:33.440 --> 00:34:37.440]  是你在暗中下了多少功夫
[00:34:37.440 --> 00:34:41.440]  來與神建立一個親密的關係
[00:34:41.440 --> 00:34:43.440]  請我們低頭祈禱
[00:34:43.440 --> 00:34:45.440]  天父我們感謝你
[00:34:45.440 --> 00:34:48.440]  主耶穌在祂的講道當中
[00:34:48.440 --> 00:34:50.440]  鼓勵我們成為光
[00:34:50.440 --> 00:34:51.440]  成為炎
[00:34:51.440 --> 00:34:56.440]  光是將我們的好行為在別人面前表現出來
[00:34:56.440 --> 00:34:59.440]  炎是叫我們與別人相處的時候
[00:34:59.440 --> 00:35:01.440]  是使人和睦
[00:35:01.440 --> 00:35:03.440]  不單止人與人之間的和睦
[00:35:03.440 --> 00:35:08.440]  我們也使人與神之間和好
[00:35:08.440 --> 00:35:12.440]  但求主祢在我們成為光成為炎之前
[00:35:12.440 --> 00:35:14.440]  先來幫助我們
[00:35:14.440 --> 00:35:17.440]  每一天與你有親密的關係
[00:35:17.440 --> 00:35:21.440]  我們與你相交
[00:35:21.440 --> 00:35:24.440]  幫助我們不斷的心靈裡
[00:35:24.440 --> 00:35:26.440]  與你有默契
[00:35:26.440 --> 00:35:29.440]  我們可以在工作的時候
[00:35:29.440 --> 00:35:30.440]  開車的時候
[00:35:30.440 --> 00:35:32.440]  煮飯的時候
[00:35:32.440 --> 00:35:35.440]  我們心裡默默的都來禱告
[00:35:35.440 --> 00:35:37.440]  因為你是無所不在
[00:35:37.440 --> 00:35:40.440]  你願意我們與你親近
[00:35:40.440 --> 00:35:41.440]  我們感謝你
[00:35:41.440 --> 00:35:44.440]  求主祢繼續幫助這個教會
[00:35:44.440 --> 00:35:45.440]  當他們在計劃
[00:35:45.440 --> 00:35:47.440]  快要重新開放的時候
[00:35:47.440 --> 00:35:50.440]  求主祢賜給一班領導的弟兄姊妹
[00:35:50.440 --> 00:35:52.440]  賜給我們的目者
[00:35:52.440 --> 00:35:54.440]  有從你而來的智慧
[00:35:54.440 --> 00:35:57.440]  知道怎樣能夠做合宜的事
[00:35:57.440 --> 00:36:01.440]  讓我們弟兄姊妹能夠早日的大家共聚一堂
[00:36:01.440 --> 00:36:03.440]  我們有美好的團契
[00:36:03.440 --> 00:36:05.440]  有美好的相交
[00:36:05.440 --> 00:36:08.440]  感謝祢賜給我們這麼美好的清實
[00:36:08.440 --> 00:36:10.440]  我們這樣禱告
[00:36:10.440 --> 00:36:12.440]  奉主耶穌基督的名口
[00:36:12.440 --> 00:36:13.440]  阿門
[00:36:13.440 --> 00:36:14.440]  阿門
[00:36:15.440 --> 00:36:16.440]  阿門
[00:36:17.440 --> 00:36:18.440]  阿門
[00:36:18.440 --> 00:36:19.440]  你的音樂
[00:36:19.440 --> 00:36:20.440]  就會除了是靜音
[00:36:20.440 --> 00:36:21.440]  和光源
[00:36:21.440 --> 00:36:23.440]  這台建議你
[00:36:23.440 --> 00:36:25.440]  只買這台嘉義機
[00:36:25.440 --> 00:36:26.440]  還有我
[00:36:26.440 --> 00:36:28.440]  這是你最新電話
[00:36:28.440 --> 00:36:29.440]  錄音時
[00:36:29.440 --> 00:36:30.440]  你出在電視上

