
[00:00:00.000 --> 00:00:06.400]  很高興能夠在這個主日跟大家分享訊息
[00:18:14.800 --> 00:18:16.800]  並沒有為我們提供
[00:18:16.800 --> 00:18:19.800]  人類所面對問題的
[00:18:19.800 --> 00:18:21.800]  終極的解決方案
[00:18:21.800 --> 00:18:23.800]  而是替我們處方了一些
[00:18:23.800 --> 00:18:25.800]  面對的辦法
[00:18:25.800 --> 00:18:28.800]  而不是終極的能夠解決的問題
[00:18:28.800 --> 00:18:30.800]  詩篇 詩人
[00:18:30.800 --> 00:18:35.800]  他的思考 他的表述
[00:18:35.800 --> 00:18:37.800]  是為我們處方了一些
[00:18:37.800 --> 00:18:40.800]  面對的方法
[00:18:40.800 --> 00:18:44.800]  詩人在23節那裡
[00:18:44.800 --> 00:18:47.800]  的確說到有獨立的說話
[00:18:47.800 --> 00:18:51.800]  將審判交給上帝
[00:18:51.800 --> 00:18:53.800]  神啊 你必駛惡人
[00:18:53.800 --> 00:18:55.800]  進入滅亡的坑
[00:18:55.800 --> 00:18:56.800]  流人血 毀詐的人
[00:18:56.800 --> 00:18:58.800]  必活不到半世
[00:18:58.800 --> 00:19:00.800]  我是要依靠你
[00:19:00.800 --> 00:19:02.800]  所以表面上
[00:19:02.800 --> 00:19:07.800]  詩人大衛在被人出賣的情況下
[00:19:07.800 --> 00:19:11.800]  一方面向上帝求公義
[00:19:11.800 --> 00:19:14.800]  其實是一種報復的言論
[00:19:14.800 --> 00:19:18.800]  但背後還有另外一層的意義
[00:19:18.800 --> 00:19:22.800]  我們在基督教語言裡
[00:19:22.800 --> 00:19:24.800]  會說我們信
[00:19:24.800 --> 00:19:28.800]  信字在我們的信仰當中
[00:19:28.800 --> 00:19:31.800]  是佔了一個極其重要的地位
[00:19:31.800 --> 00:19:35.800]  信往往是指著相信
[00:19:35.800 --> 00:19:37.800]  但來指著我接受
[00:19:37.800 --> 00:19:39.800]  或者我同意的意思
[00:19:39.800 --> 00:19:41.800]  舉例說
[00:19:41.800 --> 00:19:43.800]  我信耶穌道成肉身
[00:19:43.800 --> 00:19:45.800]  這個說話的意思就是
[00:19:45.800 --> 00:19:47.800]  我相信或者我接受
[00:19:47.800 --> 00:19:50.800]  或者我同意耶穌道成肉身
[00:19:50.800 --> 00:19:54.800]  這個說法或這個說法所指涉的內容
[00:19:54.800 --> 00:19:56.800]  其實是事實
[00:19:56.800 --> 00:19:58.800]  所以我相信
[00:19:58.800 --> 00:20:00.800]  信是指相信
[00:20:00.800 --> 00:20:03.800]  但在聖經裡無論新約或舊約
[00:20:03.800 --> 00:20:07.800]  信這個字還有另外兩個層面
[00:20:07.800 --> 00:20:09.800]  是極其重要的意義
[00:20:09.800 --> 00:20:12.800]  信這個字往往是包含著
[00:20:12.800 --> 00:20:14.800]  Trust 信任的指涉
[00:20:14.800 --> 00:20:17.800]  信任也是有信這個字
[00:20:17.800 --> 00:20:20.800]  或者是誠信的指涉
[00:20:20.800 --> 00:20:23.800]  一方面信是代表著
[00:20:23.800 --> 00:20:26.800]  對所信的對象的信任
[00:20:26.800 --> 00:20:27.800]  我信任他
[00:20:27.800 --> 00:20:29.800]  他不會害我
[00:20:29.800 --> 00:20:30.800]  我信任他
[00:20:30.800 --> 00:20:32.800]  他會為我做一些事
[00:20:32.800 --> 00:20:33.800]  我信任他
[00:20:33.800 --> 00:20:36.800]  他會聆聽我的哀訴
[00:20:36.800 --> 00:20:37.800]  另一方面
[00:20:37.800 --> 00:20:41.800]  信也表達著對所信的對象
[00:20:41.800 --> 00:20:44.800]  那種誠信或者忠信
[00:20:44.800 --> 00:20:48.800]  兩者之間是互相連結在一起的
[00:20:48.800 --> 00:20:49.800]  意思就是說
[00:20:49.800 --> 00:20:52.800]  我信任他不會離棄我
[00:20:52.800 --> 00:20:57.800]  而我自己也對他一定維持一種忠信
[00:20:57.800 --> 00:20:58.800]  我不會背棄他
[00:20:58.800 --> 00:21:01.800]  我對他有誠信
[00:21:01.800 --> 00:21:03.800]  而在廿三節
[00:21:03.800 --> 00:21:06.800]  這方面就表達得很清楚
[00:21:06.800 --> 00:21:09.800]  一方面他信任上帝
[00:21:09.800 --> 00:21:10.800]  他向上帝祈求
[00:21:10.800 --> 00:21:12.800]  求上帝為他伸冤
[00:21:12.800 --> 00:21:14.800]  但是另一方面
[00:21:14.800 --> 00:21:17.800]  他也提到我要依靠你
[00:21:17.800 --> 00:21:20.800]  我要依靠上帝
[00:21:20.800 --> 00:21:23.800]  這裡所謂他要依靠上帝
[00:21:23.800 --> 00:21:25.800]  在廿三節裡表達的
[00:21:25.800 --> 00:21:28.800]  不單只是對上帝的信任
[00:21:28.800 --> 00:21:29.800]  和依靠
[00:21:29.800 --> 00:21:31.800]  在私人的場景裡
[00:21:31.800 --> 00:21:33.800]  既然他依靠上帝
[00:21:33.800 --> 00:21:38.800]  當然就必須包括著他對上帝的忠誠
[00:21:38.800 --> 00:21:40.800]  他信任上帝
[00:21:40.800 --> 00:21:43.800]  他相信上帝不會出賣他
[00:21:43.800 --> 00:21:47.800]  意味著他也必須對上帝有忠信
[00:21:47.800 --> 00:21:49.800]  不出賣上帝
[00:21:49.800 --> 00:21:50.800]  不背棄上帝
[00:21:50.800 --> 00:21:54.800]  堅持作為上帝的子民和跟從者
[00:21:54.800 --> 00:21:57.800]  所以對大衛來說
[00:21:57.800 --> 00:21:59.800]  出賣朋友的人
[00:21:59.800 --> 00:22:02.800]  是一個不敬畏上帝的人
[00:22:02.800 --> 00:22:06.800]  而他自己由於堅持對上帝的忠誠
[00:22:06.800 --> 00:22:11.800]  所以他自己是二人當中的一份子
[00:22:11.800 --> 00:22:15.800]  這是廿二節裡我們可以看到的
[00:22:15.800 --> 00:22:17.800]  你永不叫二人動搖
[00:22:17.800 --> 00:22:21.800]  這是大衛對上帝的信任
[00:22:21.800 --> 00:22:25.800]  他將自己列在二人的行列當中
[00:22:25.800 --> 00:22:27.800]  因為無論做什麼都好
[00:22:27.800 --> 00:22:29.800]  他都不會背棄上帝
[00:22:29.800 --> 00:22:31.800]  來到這裡
[00:22:31.800 --> 00:22:35.800]  我就需要補充我開始所說的話
[00:22:35.800 --> 00:22:38.800]  記得之前開頭我說過
[00:22:38.800 --> 00:22:41.800]  我到底有沒有出賣過人
[00:22:41.800 --> 00:22:44.800]  這反而是我更加會掙扎的問題
[00:22:44.800 --> 00:22:46.800]  因為就算我以為沒有也沒有
[00:22:46.800 --> 00:22:47.800]  但人家說有
[00:22:47.800 --> 00:22:49.800]  所以我必須要知道
[00:22:49.800 --> 00:22:53.800]  什麼是出賣我身邊人的行為
[00:22:53.800 --> 00:22:58.800]  但是大衛在詩篇裡說人家出賣他
[00:22:58.800 --> 00:23:00.800]  他們壞了
[00:23:00.800 --> 00:23:01.800]  他出賣我
[00:23:01.800 --> 00:23:03.800]  求上帝為我伸冤
[00:23:03.800 --> 00:23:05.800]  為我主持公道
[00:23:05.800 --> 00:23:08.800]  甚至是情緒失控
[00:23:08.800 --> 00:23:11.800]  直接說就坐的說話
[00:23:11.800 --> 00:23:14.800]  但是大衛有沒有內自省呢
[00:23:14.800 --> 00:23:16.800]  他作為高權重
[00:23:16.800 --> 00:23:17.800]  他由下面做起
[00:23:17.800 --> 00:23:19.800]  一個牧羊的小羊
[00:23:19.800 --> 00:23:21.800]  在這裡做到皇帝
[00:23:21.800 --> 00:23:24.800]  在爬上來的過程當中
[00:23:24.800 --> 00:23:26.800]  他有沒有出賣過人呢
[00:23:26.800 --> 00:23:29.800]  大衛當別人出賣他的時候
[00:23:29.800 --> 00:23:30.800]  他會不會內自省
[00:23:30.800 --> 00:23:34.800]  考慮自己會不會出賣別人呢
[00:23:34.800 --> 00:23:36.800]  大衛在這篇詩篇裡
[00:23:36.800 --> 00:23:39.800]  是完全沒有提過的
[00:23:39.800 --> 00:23:41.800]  但是我覺得這個問題是很重要的
[00:23:41.800 --> 00:23:42.800]  大衛沒有提過
[00:23:42.800 --> 00:23:46.800]  是不是表示出他缺乏一種內自省
[00:23:46.800 --> 00:23:47.800]  內省的能力呢
[00:23:47.800 --> 00:23:49.800]  我覺得不是
[00:23:49.800 --> 00:23:51.800]  而是大衛明白到
[00:23:51.800 --> 00:23:53.800]  做人呢
[00:23:53.800 --> 00:23:55.800]  在某些時候
[00:23:55.800 --> 00:23:57.800]  可能真的沒有辦法避免
[00:23:57.800 --> 00:23:59.800]  出賣你身邊人的
[00:23:59.800 --> 00:24:01.800]  大家再聽多一次
[00:24:01.800 --> 00:24:03.800]  做人一輩子裡
[00:24:03.800 --> 00:24:05.800]  可能真的有些時候
[00:24:05.800 --> 00:24:07.800]  你是沒有辦法
[00:24:07.800 --> 00:24:08.800]  是有些時候而已
[00:24:08.800 --> 00:24:10.800]  不一定會發生的
[00:24:10.800 --> 00:24:12.800]  是可能會發生而已
[00:24:12.800 --> 00:24:14.800]  有些時候
[00:24:14.800 --> 00:24:16.800]  需要出賣你身邊的人
[00:24:16.800 --> 00:24:18.800]  我們所說的
[00:24:18.800 --> 00:24:19.800]  大義滅親
[00:24:19.800 --> 00:24:20.800]  中國人說
[00:24:20.800 --> 00:24:22.800]  這裡開始敏感了
[00:24:22.800 --> 00:24:24.800]  所以我覺得大衛明白這一點
[00:24:24.800 --> 00:24:27.800]  有時候沒有辦法避免出賣你身邊的人
[00:24:27.800 --> 00:24:28.800]  你的同行者
[00:24:28.800 --> 00:24:31.800]  不過大衛在斯蒂曼篇裡面說的是什麼呢
[00:24:31.800 --> 00:24:34.800]  就是我永遠不會背棄上帝
[00:24:34.800 --> 00:24:36.800]  我永遠不會出賣上帝
[00:24:36.800 --> 00:24:38.800]  在大衛的生平當中
[00:24:38.800 --> 00:24:39.800]  他也見過這些事情
[00:24:39.800 --> 00:24:40.800]  譬如說他
[00:24:40.800 --> 00:24:42.800]  也是他的長輩
[00:24:42.800 --> 00:24:44.800]  他好友約拿丹
[00:24:44.800 --> 00:24:46.800]  在三個月以上
[00:24:46.800 --> 00:24:48.800]  應該是20章
[00:24:48.800 --> 00:24:49.800]  那個位置
[00:24:49.800 --> 00:24:51.800]  約拿丹
[00:24:51.800 --> 00:24:53.800]  是愛大衛
[00:24:53.800 --> 00:24:56.800]  所以就背叛了他的爸爸蘇羅
[00:24:56.800 --> 00:24:58.800]  出賣了他爸爸蘇羅
[00:24:58.800 --> 00:25:00.800]  向大衛通緒
[00:25:00.800 --> 00:25:02.800]  讓他能夠逃脫
[00:25:02.800 --> 00:25:05.800]  當然這個原因是因為
[00:25:05.800 --> 00:25:07.800]  約拿丹和大衛立了約
[00:25:07.800 --> 00:25:09.800]  但也很重要的一件事情
[00:25:09.800 --> 00:25:12.800]  就是約拿丹說了一句話
[00:25:12.800 --> 00:25:16.800]  他知道大衛是上帝所揀選的人
[00:25:16.800 --> 00:25:17.800]  所以在這個角度來說
[00:25:17.800 --> 00:25:22.800]  約拿丹即使背叛他的母親蘇羅也好
[00:25:22.800 --> 00:25:25.800]  也不願意背叛上帝
[00:25:25.800 --> 00:25:28.800]  也不願意背叛上帝所揀選的大衛
[00:25:28.800 --> 00:25:31.800]  背叛一個親人的背後
[00:25:31.800 --> 00:25:37.800]  其實是一種對上帝堅持不背叛上帝的態度
[00:25:37.800 --> 00:25:40.800]  所以我覺得大衛在AC篇55篇裡
[00:25:40.800 --> 00:25:43.800]  沒有處理他自己曾經背叛過他人
[00:25:43.800 --> 00:25:45.800]  出賣過他人的原因
[00:25:45.800 --> 00:25:48.800]  主要是因為最重要的事情
[00:25:48.800 --> 00:25:52.800]  一個人是不能夠背叛上帝
[00:25:52.800 --> 00:25:54.800]  不能夠出賣上帝
[00:25:54.800 --> 00:25:57.800]  這個說法是一個很敏感的說法
[00:25:57.800 --> 00:25:59.800]  也是一個很困難的說法
[00:25:59.800 --> 00:26:02.800]  但我希望大家明白
[00:26:02.800 --> 00:26:05.800]  最終我們和人之間的關係
[00:26:05.800 --> 00:26:08.800]  都是在我們和上帝的亮光下
[00:26:08.800 --> 00:26:12.800]  和上帝之間的關係下來審視
[00:26:12.800 --> 00:26:14.800]  也因為這樣的緣故
[00:26:14.800 --> 00:26:17.800]  我們可能需要因為上帝的緣故
[00:26:17.800 --> 00:26:18.800]  我們要悔改
[00:26:18.800 --> 00:26:21.800]  因為上帝的緣故我們會回轉
[00:26:21.800 --> 00:26:24.800]  因為上帝的緣故我們要放棄
[00:26:24.800 --> 00:26:27.800]  因為上帝的緣故甚至我們要背棄
[00:26:27.800 --> 00:26:29.800]  也不一定
[00:26:29.800 --> 00:26:32.800]  而這個就是AC篇55篇裡
[00:26:32.800 --> 00:26:35.800]  最難啃的一個功課
[00:26:35.800 --> 00:26:39.800]  大衛擺在我們面前的一個功課
[00:26:39.800 --> 00:26:42.800]  在世界上眾多的Trust
[00:26:42.800 --> 00:26:45.800]  都可能會變得灰飛煙滅的時候
[00:26:45.800 --> 00:26:49.800]  大衛說只有上帝的Trustworthiness
[00:26:49.800 --> 00:26:52.800]  上帝的我們會說Faithfulness的信實
[00:26:52.800 --> 00:26:54.800]  仍然不變
[00:26:54.800 --> 00:26:56.800]  而我們唯一能夠掌控的
[00:26:56.800 --> 00:26:59.800]  我們不會說掌控上帝對我們的信實
[00:26:59.800 --> 00:27:03.800]  我們唯一能夠掌控的就是我們對上帝的信實
[00:27:03.800 --> 00:27:05.800]  我們對上帝的Trust
[00:27:05.800 --> 00:27:08.800]  所以大衛以我要依靠你
[00:27:08.800 --> 00:27:11.800]  來做AC篇的結束
[00:27:11.800 --> 00:27:13.800]  這23節那裡
[00:27:13.800 --> 00:27:17.800]  我們也可以以同一句說話作結束
[00:27:17.800 --> 00:27:19.800]  我要依靠你
[00:27:19.800 --> 00:27:22.800]  大衛自己的母語所說
[00:27:22.800 --> 00:27:24.800]  希伯來文就是
[00:27:24.800 --> 00:27:27.800]  Vani avtah bah
[00:27:27.800 --> 00:27:30.800]  Vani 就是說而我呢
[00:27:30.800 --> 00:27:35.800]  Avtah 就是我要順依靠
[00:27:35.800 --> 00:27:38.800]  Bah 就是在你身上
[00:27:38.800 --> 00:27:40.800]  所以我只是重覆了一次
[00:27:40.800 --> 00:27:44.800]  而我 我要依靠在你身上
[00:27:44.800 --> 00:27:48.800]  Vani avtah bah
[00:27:48.800 --> 00:27:51.800]  我們一起祈禱結束
[00:27:51.800 --> 00:27:54.800]  天父上帝我們在你面前
[00:27:54.800 --> 00:27:57.800]  是求你教導孩子
[00:27:57.800 --> 00:27:59.800]  堅持對你的忠誠
[00:27:59.800 --> 00:28:01.800]  對人的誠信
[00:28:01.800 --> 00:28:04.800]  我主耶穌基督被身邊人出賣而死
[00:28:04.800 --> 00:28:06.800]  我不能夠出賣主
[00:28:06.800 --> 00:28:10.800]  私人因被出賣而在你面前
[00:28:10.800 --> 00:28:12.800]  尋求公義
[00:28:12.800 --> 00:28:15.800]  亦不乏口中出惡言
[00:28:15.800 --> 00:28:18.800]  我主卻是寬容憐憫
[00:28:18.800 --> 00:28:19.800]  饒恕罪人
[00:28:19.800 --> 00:28:24.800]  這副孩子氣應該是比較接近私人反應的人
[00:28:24.800 --> 00:28:28.800]  但求天父是私恩啟迪
[00:28:28.800 --> 00:28:32.800]  讓我都能夠慢慢地
[00:28:32.800 --> 00:28:34.800]  能夠按照恩主
[00:28:34.800 --> 00:28:37.800]  報我恩主的名祈求
[00:28:37.800 --> 00:28:38.800]  阿們
[00:28:38.800 --> 00:28:39.800]  阿們
[00:28:40.800 --> 00:28:41.800]  阿們
[00:28:42.800 --> 00:28:43.800]  阿們
[00:28:44.800 --> 00:28:45.800]  阿們
[00:28:46.800 --> 00:28:47.800]  阿們
[00:28:48.800 --> 00:28:49.800]  阿們
[00:28:50.800 --> 00:28:51.800]  阿們
[00:28:51.800 --> 00:28:54.800]  (字幕由 Amara.org 社群提供)

