
[00:00:00.000 --> 00:00:04.560]  真是好 我們一起思想北宣家的核心價值
[00:16:57.920 --> 00:16:58.920]  就是這麼簡單
[00:16:58.920 --> 00:17:01.920]  這句話是你的意思
[00:17:01.920 --> 00:17:03.920]  第三條
[00:17:03.920 --> 00:17:06.920]  第四節我們一起看,一起讀,好嗎?
[00:17:06.920 --> 00:17:10.920]  不可為自己做偶像
[00:17:10.920 --> 00:17:14.920]  好,偶像了
[00:17:14.920 --> 00:17:16.920]  什麼叫做偶像?
[00:17:16.920 --> 00:17:20.920]  為什麼偶像神這麼不喜歡,這麼糟糕?
[00:17:20.920 --> 00:17:24.920]  簡單來說,偶像就是一塊木
[00:17:24.920 --> 00:17:27.920]  一些鋼牙所做的藝術品
[00:17:27.920 --> 00:17:31.920]  然後你把它作為你的安全感
[00:17:31.920 --> 00:17:35.920]  和你很相信它有一種超自然的力量
[00:17:35.920 --> 00:17:37.920]  於是你就拜它
[00:17:37.920 --> 00:17:38.920]  大家明白了嗎?
[00:17:38.920 --> 00:17:40.920]  這個就叫偶像
[00:17:40.920 --> 00:17:43.920]  所以偶像最嚴重的地方在哪裡呢?
[00:17:43.920 --> 00:17:45.920]  就是
[00:17:45.920 --> 00:17:47.920]  《聖經》說或者神說
[00:17:47.920 --> 00:17:49.920]  這是一塊死物
[00:17:49.920 --> 00:17:52.920]  這是一塊有限的死物
[00:17:52.920 --> 00:17:53.920]  物質
[00:17:53.920 --> 00:17:55.920]  好像《聖經》說
[00:17:55.920 --> 00:17:58.920]  是木頭、石那些東西
[00:17:58.920 --> 00:18:01.920]  但是你將這個有限的對象
[00:18:01.920 --> 00:18:02.920]  你將它神化
[00:18:02.920 --> 00:18:05.920]  你相信它裡面有一種超然的力量
[00:18:05.920 --> 00:18:06.920]  於是在那裡
[00:18:06.920 --> 00:18:09.920]  將它成為你崇拜的
[00:18:09.920 --> 00:18:11.920]  你的跪拜的
[00:18:11.920 --> 00:18:12.920]  正如你所說的
[00:18:12.920 --> 00:18:13.920]  侍奉的對象
[00:18:13.920 --> 00:18:15.920]  你認為它有超然的力量
[00:18:15.920 --> 00:18:16.920]  這個就是你的錯
[00:18:16.920 --> 00:18:18.920]  將有限的事物
[00:18:18.920 --> 00:18:20.920]  將它看為無限
[00:18:20.920 --> 00:18:21.920]  然後將你的生命奉獻給它
[00:18:21.920 --> 00:18:23.920]  這個就是偶像
[00:18:23.920 --> 00:18:25.920]  如果是這樣的話
[00:18:25.920 --> 00:18:26.920]  我告訴大家
[00:18:26.920 --> 00:18:32.920]  偶像最重要的不是外表的形態
[00:18:32.920 --> 00:18:36.920]  偶像比我們想像的深刻得多
[00:18:36.920 --> 00:18:38.920]  很多東西成為偶像
[00:18:38.920 --> 00:18:41.920]  它不一定是一個觀音像
[00:18:41.920 --> 00:18:44.920]  它不一定是一個神主牌
[00:18:44.920 --> 00:18:46.920]  你明白嗎?
[00:18:46.920 --> 00:18:47.920]  它可能是一個人
[00:18:47.920 --> 00:18:49.920]  甚至是一種意念
[00:18:49.920 --> 00:18:52.920]  只要那樣東西是有限的
[00:18:52.920 --> 00:18:53.920]  很多人說
[00:18:53.920 --> 00:18:55.920]  更加流行的就是錢
[00:18:55.920 --> 00:18:57.920]  都可以成為偶像
[00:18:57.920 --> 00:19:00.920]  因為那樣東西根本是有限的
[00:19:00.920 --> 00:19:02.920]  是物質
[00:19:02.920 --> 00:19:05.920]  但是你將它看成超自然的
[00:19:05.920 --> 00:19:06.920]  看它神聖
[00:19:06.920 --> 00:19:08.920]  看它內在的神聖
[00:19:08.920 --> 00:19:10.920]  intrinsic divinity
[00:19:10.920 --> 00:19:12.920]  看它內在的神聖
[00:19:12.920 --> 00:19:14.920]  這個就是偶像
[00:19:14.920 --> 00:19:17.920]  只有我是那位無限者
[00:19:17.920 --> 00:19:19.920]  你怎麼可以將任何有限的東西
[00:19:19.920 --> 00:19:22.920]  當成無限
[00:19:22.920 --> 00:19:26.920]  這種就是迷信和偶像
[00:19:26.920 --> 00:19:30.920]  其中一個最重要最嚴重的錯誤
[00:19:30.920 --> 00:19:31.920]  如果是這樣看的話
[00:19:31.920 --> 00:19:33.920]  我又要說回頭
[00:19:33.920 --> 00:19:36.920]  我們不要那麼執著那些外表的東西
[00:19:36.920 --> 00:19:37.920]  我知道
[00:19:37.920 --> 00:19:38.920]  如果你心裏有感動的
[00:19:38.920 --> 00:19:40.920]  這個完全是好事
[00:19:40.920 --> 00:19:42.920]  但是不要作為一種要求
[00:19:42.920 --> 00:19:44.920]  或者一種戒
[00:19:44.920 --> 00:19:46.920]  必定要的
[00:19:46.920 --> 00:19:48.920]  我信耶穌之後
[00:19:48.920 --> 00:19:50.920]  我家裏的觀音像還要不要?
[00:19:50.920 --> 00:19:51.920]  四代傳下來的
[00:19:51.920 --> 00:19:53.920]  很貴也很漂亮
[00:19:53.920 --> 00:19:54.920]  很有感情
[00:19:54.920 --> 00:19:55.920]  打爛它吧
[00:19:55.920 --> 00:19:57.920]  我不給你一個答案
[00:19:57.920 --> 00:20:00.920]  我知道有些人是引起家庭紛爭
[00:20:00.920 --> 00:20:03.920]  問題就是
[00:20:03.920 --> 00:20:05.920]  看你怎麼看那個像
[00:20:05.920 --> 00:20:07.920]  如果那個像是一個藝術品
[00:20:07.920 --> 00:20:09.920]  你不相信它裏面有什麼超然的力量的時候
[00:20:09.920 --> 00:20:11.920]  你打爛它幹什麼?
[00:20:12.920 --> 00:20:13.920]  是啊
[00:20:13.920 --> 00:20:15.920]  你信了耶穌
[00:20:15.920 --> 00:20:17.920]  你仍然將它放在玄關裏面
[00:20:17.920 --> 00:20:19.920]  硬著頭皮
[00:20:19.920 --> 00:20:21.920]  這樣就說離譜一點
[00:20:21.920 --> 00:20:22.920]  進到門口
[00:20:22.920 --> 00:20:23.920]  每個人都說哇
[00:20:23.920 --> 00:20:24.920]  這麼大的觀音像
[00:20:24.920 --> 00:20:27.920]  你也表達不了你信仰裏面的那種改變
[00:20:27.920 --> 00:20:29.920]  和你對神的心
[00:20:29.920 --> 00:20:31.920]  那你就收起來吧
[00:20:31.920 --> 00:20:33.920]  你可以打爛它
[00:20:33.920 --> 00:20:34.920]  是不是?
[00:20:34.920 --> 00:20:36.920]  你明白我的意思嗎?
[00:20:36.920 --> 00:20:38.920]  不是那塊石頭
[00:20:38.920 --> 00:20:39.920]  不是那個牙
[00:20:39.920 --> 00:20:41.920]  問題是你怎麼看
[00:20:41.920 --> 00:20:42.920]  相反來說
[00:20:42.920 --> 00:20:43.920]  譬如有時候天主教
[00:20:43.920 --> 00:20:45.920]  東正教
[00:20:45.920 --> 00:20:46.920]  就是他出場
[00:20:46.920 --> 00:20:47.920]  你拿著十字架
[00:20:47.920 --> 00:20:49.920]  夠神聖了吧
[00:20:49.920 --> 00:20:50.920]  死了也要去摸摸他
[00:20:50.920 --> 00:20:51.920]  擦他一口
[00:20:51.920 --> 00:20:52.920]  是不是?
[00:20:52.920 --> 00:20:53.920]  又不洗嘴
[00:20:53.920 --> 00:20:54.920]  回家擦兒子
[00:20:54.920 --> 00:20:55.920]  擦完之後就想著
[00:20:55.920 --> 00:20:56.920]  這樣病就好了
[00:20:56.920 --> 00:20:57.920]  那些一樣是偶像
[00:20:57.920 --> 00:20:58.920]  你明白嗎?
[00:20:58.920 --> 00:21:00.920]  十字架都可以成為偶像
[00:21:00.920 --> 00:21:04.920]  看你怎麼看
[00:21:04.920 --> 00:21:06.920]  那個像
[00:21:06.920 --> 00:21:07.920]  你將它自己
[00:21:07.920 --> 00:21:11.920]  究竟你是不是將這個有限的變成無限
[00:21:11.920 --> 00:21:12.920]  如果是這樣的話
[00:21:12.920 --> 00:21:14.920]  我們偶像可以多的士
[00:21:14.920 --> 00:21:16.920]  不只是家裏那塊東西
[00:21:16.920 --> 00:21:17.920]  你以為搞定那塊東西
[00:21:17.920 --> 00:21:18.920]  你就很安樂
[00:21:18.920 --> 00:21:19.920]  還有你的娛樂
[00:21:19.920 --> 00:21:20.920]  其實也是偶像
[00:21:20.920 --> 00:21:22.920]  可能某個人是你的偶像
[00:21:22.920 --> 00:21:23.920]  是不是?
[00:21:23.920 --> 00:21:25.920]  你兒子的學業是你的偶像
[00:21:25.920 --> 00:21:28.920]  你的生意是你的偶像
[00:21:28.920 --> 00:21:30.920]  不如你搞定那些更好
[00:21:30.920 --> 00:21:36.920]  根傳道又說了一樣東西
[00:21:36.920 --> 00:21:38.920]  他說
[00:21:38.920 --> 00:21:40.920]  如果
[00:21:40.920 --> 00:21:42.920]  神說我是忌邪的神
[00:21:42.920 --> 00:21:43.920]  恨惡我的
[00:21:43.920 --> 00:21:44.920]  我要追討他的罪
[00:21:44.920 --> 00:21:46.920]  從父到子直到三四代
[00:21:46.920 --> 00:21:47.920]  愛我的
[00:21:47.920 --> 00:21:48.920]  遵守我的命令
[00:21:48.920 --> 00:21:49.920]  戒明的
[00:21:49.920 --> 00:21:50.920]  我就向他
[00:21:50.920 --> 00:21:51.920]  私持我直到千代
[00:21:51.920 --> 00:21:52.920]  有些人都不是很抵得
[00:21:52.920 --> 00:21:53.920]  都是差一點
[00:21:53.920 --> 00:21:54.920]  雖然是很大分別
[00:21:54.920 --> 00:21:56.920]  三四代和千代
[00:21:56.920 --> 00:21:57.920]  都是小器
[00:21:57.920 --> 00:21:58.920]  追人三四代
[00:21:58.920 --> 00:21:59.920]  有些人就很緊張
[00:21:59.920 --> 00:22:01.920]  這個表面的意思
[00:22:01.920 --> 00:22:02.920]  追了三四代
[00:22:02.920 --> 00:22:03.920]  於是他說
[00:22:03.920 --> 00:22:05.920]  三四代之前有沒有扮偶像
[00:22:05.920 --> 00:22:06.920]  老實說
[00:22:06.920 --> 00:22:07.920]  我們三四代之前
[00:22:07.920 --> 00:22:08.920]  每個人都扮偶像
[00:22:08.920 --> 00:22:09.920]  中國人
[00:22:09.920 --> 00:22:10.920]  是不是?
[00:22:10.920 --> 00:22:11.920]  在文初的時候
[00:22:11.920 --> 00:22:12.920]  清朝的時候
[00:22:12.920 --> 00:22:13.920]  誰不扮偶像
[00:22:13.920 --> 00:22:14.920]  我們的祖先
[00:22:14.920 --> 00:22:15.920]  我們祖宗
[00:22:15.920 --> 00:22:16.920]  我們爺爺
[00:22:16.920 --> 00:22:17.920]  我們太爺
[00:22:17.920 --> 00:22:18.920]  我們太婆
[00:22:18.920 --> 00:22:19.920]  那時候
[00:22:19.920 --> 00:22:20.920]  每個人都扮偶像
[00:22:20.920 --> 00:22:21.920]  那怎麼辦?
[00:22:21.920 --> 00:22:22.920]  那就要辟邪了
[00:22:22.920 --> 00:22:23.920]  要作法了
[00:22:23.920 --> 00:22:24.920]  搞了一大輪
[00:22:24.920 --> 00:22:25.920]  我覺得搞這些
[00:22:25.920 --> 00:22:26.920]  是做什麼呢?
[00:22:26.920 --> 00:22:28.920]  這個想說什麼?
[00:22:28.920 --> 00:22:30.920]  按照我的理解
[00:22:30.920 --> 00:22:31.920]  和一些學者的理解
[00:22:31.920 --> 00:22:33.920]  當然我不是自己私意這樣解釋
[00:22:34.920 --> 00:22:35.920]  三四代
[00:22:35.920 --> 00:22:37.920]  為什麼神要追三四代?
[00:22:37.920 --> 00:22:39.920]  因為其實三四代
[00:22:39.920 --> 00:22:41.920]  在當年的中東
[00:22:41.920 --> 00:22:43.920]  大家住在同一個家裡
[00:22:43.920 --> 00:22:44.920]  其實就是一個家
[00:22:44.920 --> 00:22:46.920]  你明白嗎?
[00:22:46.920 --> 00:22:47.920]  Household
[00:22:47.920 --> 00:22:48.920]  同一屋簷下
[00:22:48.920 --> 00:22:49.920]  通常就住到三四代
[00:22:49.920 --> 00:22:51.920]  因為那時候早結婚
[00:22:51.920 --> 00:22:52.920]  是不是?
[00:22:52.920 --> 00:22:53.920]  又生小孩
[00:22:53.920 --> 00:22:54.920]  所以
[00:22:54.920 --> 00:22:55.920]  一間屋裡面
[00:22:55.920 --> 00:22:56.920]  通常就是三四代
[00:22:56.920 --> 00:22:57.920]  這裡說的是一個家
[00:22:57.920 --> 00:22:59.920]  如果一個人犯罪
[00:22:59.920 --> 00:23:00.920]  得罪神的話
[00:23:00.920 --> 00:23:02.920]  他就厭倦這個家
[00:23:02.920 --> 00:23:05.920]  這也不是一個人這麼簡單
[00:23:05.920 --> 00:23:06.920]  就是說你
[00:23:06.920 --> 00:23:08.920]  使全家蒙羞
[00:23:08.920 --> 00:23:09.920]  使你的家
[00:23:09.920 --> 00:23:10.920]  都不能夠
[00:23:10.920 --> 00:23:11.920]  都不能夠在神面前
[00:23:11.920 --> 00:23:14.920]  讓他能夠好好的
[00:23:14.920 --> 00:23:16.920]  來恩待這個家
[00:23:16.920 --> 00:23:17.920]  所以你要小心
[00:23:17.920 --> 00:23:18.920]  你一個人
[00:23:18.920 --> 00:23:19.920]  你都可以厭惡你的家
[00:23:19.920 --> 00:23:21.920]  就是這個意思
[00:23:21.920 --> 00:23:22.920]  你明白嗎?
[00:23:22.920 --> 00:23:24.920]  我不覺得要搞到
[00:23:24.920 --> 00:23:25.920]  要辟邪那些
[00:23:25.920 --> 00:23:26.920]  那些作法
[00:23:26.920 --> 00:23:27.920]  搞啊
[00:23:27.920 --> 00:23:28.920]  每個每個
[00:23:28.920 --> 00:23:30.920]  之前我們爺爺奶奶那些
[00:23:30.920 --> 00:23:32.920]  每個都是拜過偶像的
[00:23:32.920 --> 00:23:33.920]  那你怎麼搞呢?
[00:23:33.920 --> 00:23:34.920]  是不是?
[00:23:34.920 --> 00:23:35.920]  我
[00:23:35.920 --> 00:23:36.920]  我沒有
[00:23:36.920 --> 00:23:39.920]  因為我是第四代基督徒
[00:23:39.920 --> 00:23:42.920]  這些很罕有的
[00:23:42.920 --> 00:23:43.920]  這些很罕有的
[00:23:43.920 --> 00:23:44.920]  多數
[00:23:44.920 --> 00:23:46.920]  不是搞那些
[00:23:46.920 --> 00:23:47.920]  你明白我的意思嗎?
[00:23:47.920 --> 00:23:48.920]  不是搞那些表面的
[00:23:48.920 --> 00:23:49.920]  不如你更緊張一點
[00:23:49.920 --> 00:23:50.920]  你這麼緊張
[00:23:50.920 --> 00:23:51.920]  你知不知道
[00:23:51.920 --> 00:23:53.920]  你一個人得罪神
[00:23:53.920 --> 00:23:55.920]  你一個家庭都蒙羞
[00:23:55.920 --> 00:23:56.920]  在神面前
[00:23:56.920 --> 00:23:57.920]  這個重要
[00:23:57.920 --> 00:23:59.920]  然後我覺得更加重要的
[00:23:59.920 --> 00:24:01.920]  對於那些愛我的人
[00:24:01.920 --> 00:24:02.920]  遵守我
[00:24:02.920 --> 00:24:05.920]  所吩咐的人
[00:24:05.920 --> 00:24:07.920]  我的恩典及他千代
[00:24:07.920 --> 00:24:08.920]  我想大家知道
[00:24:08.920 --> 00:24:09.920]  千代這個字
[00:24:09.920 --> 00:24:10.920]  也不是一個
[00:24:10.920 --> 00:24:12.920]  一個很自勉的意思
[00:24:12.920 --> 00:24:14.920]  是很長遠很長遠的
[00:24:14.920 --> 00:24:15.920]  有些人說
[00:24:15.920 --> 00:24:17.920]  為什麼牧師的孫子搞成這樣
[00:24:17.920 --> 00:24:20.920]  有的
[00:24:20.920 --> 00:24:21.920]  牧師的孫子
[00:24:21.920 --> 00:24:22.920]  有時候都不是很行的
[00:24:22.920 --> 00:24:24.920]  神都不保守
[00:24:24.920 --> 00:24:25.920]  保守他千代
[00:24:25.920 --> 00:24:26.920]  第三代都不行了
[00:24:26.920 --> 00:24:28.920]  每一個人在神面前
[00:24:28.920 --> 00:24:30.920]  都要為他自己所決定
[00:24:30.920 --> 00:24:31.920]  所做的事負責
[00:24:31.920 --> 00:24:32.920]  這個肯定是
[00:24:32.920 --> 00:24:33.920]  大家都明白
[00:24:33.920 --> 00:24:34.920]  不過這句話說什麼
[00:24:34.920 --> 00:24:35.920]  意思是
[00:24:35.920 --> 00:24:37.920]  愛我的人
[00:24:37.920 --> 00:24:38.920]  我是記得他
[00:24:38.920 --> 00:24:41.920]  我是不會忘記他
[00:24:41.920 --> 00:24:42.920]  我自己看到
[00:24:42.920 --> 00:24:44.920]  自己心裡很感動
[00:24:44.920 --> 00:24:45.920]  也很感恩
[00:24:45.920 --> 00:24:47.920]  神說你愛我
[00:24:47.920 --> 00:24:48.920]  我是記得的
[00:24:48.920 --> 00:24:49.920]  千代
[00:24:49.920 --> 00:24:50.920]  一路以後
[00:24:50.920 --> 00:24:51.920]  我都記得
[00:24:51.920 --> 00:24:53.920]  不是表示神說
[00:24:53.920 --> 00:24:54.920]  我每個人都保住他
[00:24:54.920 --> 00:24:55.920]  給他一個金鐘罩
[00:24:55.920 --> 00:24:57.920]  於是亂搞都沒事
[00:24:57.920 --> 00:24:58.920]  不是
[00:24:58.920 --> 00:25:00.920]  神說每一個人
[00:25:00.920 --> 00:25:01.920]  每一個在神面前
[00:25:01.920 --> 00:25:03.920]  那個愛他的行動
[00:25:03.920 --> 00:25:04.920]  神都記得
[00:25:04.920 --> 00:25:05.920]  記得一千代
[00:25:05.920 --> 00:25:07.920]  我不知道你明不明白
[00:25:07.920 --> 00:25:09.920]  我心裡的感受
[00:25:09.920 --> 00:25:11.920]  我看到自己心裡很感動
[00:25:11.920 --> 00:25:12.920]  神真的很美麗
[00:25:12.920 --> 00:25:14.920]  我每一個為他所做的事
[00:25:14.920 --> 00:25:16.920]  可能沒有人知道
[00:25:16.920 --> 00:25:17.920]  可能沒有人見過
[00:25:17.920 --> 00:25:18.920]  甚至沒有人明白
[00:25:18.920 --> 00:25:19.920]  甚至有人誤解
[00:25:19.920 --> 00:25:20.920]  不要緊
[00:25:20.920 --> 00:25:21.920]  神說我記得
[00:25:21.920 --> 00:25:22.920]  一千代
[00:25:22.920 --> 00:25:25.920]  儘管放心
[00:25:25.920 --> 00:25:26.920]  你愛我
[00:25:26.920 --> 00:25:27.920]  我不會忘記
[00:25:27.920 --> 00:25:31.920]  我不會忘記你是如何付出過
[00:25:31.920 --> 00:25:33.920]  如何努力過去遵守我教的
[00:25:33.920 --> 00:25:35.920]  這個就是那個意思
[00:25:35.920 --> 00:25:39.920]  不過我想和大家說
[00:25:39.920 --> 00:25:42.920]  偶像還有一個更深一層的意思
[00:25:42.920 --> 00:25:44.920]  如果你問我的時候
[00:25:44.920 --> 00:25:46.920]  那個意思是什麼呢
[00:25:46.920 --> 00:25:48.920]  剛才說偶像
[00:25:48.920 --> 00:25:49.920]  他的特色就是
[00:25:49.920 --> 00:25:51.920]  第一他是一個死物
[00:25:51.920 --> 00:25:52.920]  所以他其實
[00:25:52.920 --> 00:25:53.920]  一塊木
[00:25:53.920 --> 00:25:54.920]  一塊石
[00:25:54.920 --> 00:25:55.920]  一塊像
[00:25:55.920 --> 00:25:57.920]  你可以搬來搬去
[00:25:57.920 --> 00:25:59.920]  其實是受你控制
[00:25:59.920 --> 00:26:00.920]  你明白嗎
[00:26:00.920 --> 00:26:02.920]  你等在家裡
[00:26:02.920 --> 00:26:04.920]  然後等在辦公室
[00:26:04.920 --> 00:26:06.920]  移民的時候帶過去
[00:26:06.920 --> 00:26:08.920]  幫他移民
[00:26:08.920 --> 00:26:09.920]  總之
[00:26:09.920 --> 00:26:11.920]  第二
[00:26:11.920 --> 00:26:13.920]  偶像雖然是一個死物
[00:26:13.920 --> 00:26:15.920]  任由你侮賴他
[00:26:15.920 --> 00:26:19.920]  但是你又相信他裡面有一種超然的力量去保佑你
[00:26:19.920 --> 00:26:22.920]  其實這些叫偶像心理學
[00:26:22.920 --> 00:26:24.920]  是很矛盾的
[00:26:24.920 --> 00:26:27.920]  你又要操控他
[00:26:27.920 --> 00:26:30.920]  但是又覺得他可以保佑你
[00:26:30.920 --> 00:26:32.920]  這種就是偶像的心態
[00:26:32.920 --> 00:26:35.920]  當我們有一個偶像的心態的時候
[00:26:35.920 --> 00:26:36.920]  對不起
[00:26:36.920 --> 00:26:37.920]  我想告訴大家
[00:26:37.920 --> 00:26:40.920]  你有這種心態就是上帝所厭惡的
[00:26:40.920 --> 00:26:46.920]  包括你最上帝自己也有這種偶像心態
[00:26:46.920 --> 00:26:49.920]  你不要說我家裡不用擔心
[00:26:49.920 --> 00:26:50.920]  我從來都不相信這種東西
[00:26:50.920 --> 00:26:52.920]  我不相信神
[00:26:52.920 --> 00:26:53.920]  所以我沒有偶像心態
[00:26:53.920 --> 00:26:54.920]  不是
[00:26:54.920 --> 00:26:57.920]  當神就是一個偶像的時候
[00:26:57.920 --> 00:26:59.920]  你一樣是犯了偶像的罪
[00:26:59.920 --> 00:27:00.920]  你明白我的意思嗎
[00:27:00.920 --> 00:27:02.920]  為什麼說神是一個偶像
[00:27:02.920 --> 00:27:04.920]  就是把神像一個偶像的想法
[00:27:04.920 --> 00:27:06.920]  把他調來調去
[00:27:06.920 --> 00:27:08.920]  你想操控他
[00:27:08.920 --> 00:27:10.920]  又要得到他對你的保佑
[00:27:10.920 --> 00:27:12.920]  如果你帶著這樣的心態和神相處
[00:27:12.920 --> 00:27:14.920]  你這樣對神的話
[00:27:14.920 --> 00:27:16.920]  你對神就是一個偶像
[00:27:16.920 --> 00:27:17.920]  對不起
[00:27:17.920 --> 00:27:19.920]  神說我就是不是偶像
[00:27:19.920 --> 00:27:20.920]  對不起
[00:27:20.920 --> 00:27:22.920]  很多中國人甚至包括基督徒
[00:27:22.920 --> 00:27:25.920]  都有這種不知不覺的心態
[00:27:25.920 --> 00:27:27.920]  他有需要的時候
[00:27:27.920 --> 00:27:29.920]  這樣就去找神了
[00:27:29.920 --> 00:27:30.920]  沒有需要的時候
[00:27:30.920 --> 00:27:32.920]  碰上了就不記得他了
[00:27:32.920 --> 00:27:33.920]  拜黃大仙一樣
[00:27:33.920 --> 00:27:35.920]  有什麼分別
[00:27:35.920 --> 00:27:36.920]  調來調去
[00:27:36.920 --> 00:27:37.920]  把他放在這裡
[00:27:37.920 --> 00:27:38.920]  回到公司的時候
[00:27:38.920 --> 00:27:40.920]  放在這裡就做十字架
[00:27:40.920 --> 00:27:41.920]  一直這樣
[00:27:41.920 --> 00:27:42.920]  我告訴你
[00:27:42.920 --> 00:27:44.920]  這個就是偶像
[00:27:44.920 --> 00:27:46.920]  一樣是偶像
[00:27:46.920 --> 00:27:48.920]  偶像就是你什麼時候
[00:27:48.920 --> 00:27:49.920]  把有限的東西
[00:27:49.920 --> 00:27:51.920]  以為裡面有超然的力量
[00:27:51.920 --> 00:27:52.920]  對不起
[00:27:52.920 --> 00:27:53.920]  有些人說見證
[00:27:53.920 --> 00:27:54.920]  我不是很喜歡
[00:27:54.920 --> 00:27:55.920]  就是說帶著聖經
[00:27:55.920 --> 00:27:56.920]  不知道為什麼
[00:27:56.920 --> 00:27:57.920]  砰一槍
[00:27:57.920 --> 00:27:58.920]  剛好打中聖經
[00:27:58.920 --> 00:27:59.920]  不死的
[00:27:59.920 --> 00:28:00.920]  感謝讚美主
[00:28:00.920 --> 00:28:02.920]  這些是偶像
[00:28:02.920 --> 00:28:04.920]  這個世界不知道
[00:28:04.920 --> 00:28:05.920]  多少人死了
[00:28:05.920 --> 00:28:07.920]  帶著聖經
[00:28:07.920 --> 00:28:09.920]  那為什麼他們
[00:28:09.920 --> 00:28:11.920]  你明不明白
[00:28:11.920 --> 00:28:13.920]  不是說這些的
[00:28:13.920 --> 00:28:15.920]  不是迷信
[00:28:15.920 --> 00:28:18.920]  你帶著十字架去拍照
[00:28:18.920 --> 00:28:20.920]  不是啊
[00:28:20.920 --> 00:28:22.920]  這樣想是偶像
[00:28:22.920 --> 00:28:23.920]  真正的偶像
[00:28:23.920 --> 00:28:25.920]  是你用什麼心態
[00:28:25.920 --> 00:28:27.920]  去對那件事
[00:28:27.920 --> 00:28:29.920]  對某一個
[00:28:29.920 --> 00:28:31.920]  你很珍惜的東西
[00:28:31.920 --> 00:28:33.920]  或者甚至對神
[00:28:33.920 --> 00:28:35.920]  你就有沒有煩這個偶像
[00:28:35.920 --> 00:28:37.920]  神說你愛我
[00:28:37.920 --> 00:28:38.920]  跟從我
[00:28:38.920 --> 00:28:39.920]  我知道
[00:28:39.920 --> 00:28:41.920]  會紀念到你千年
[00:28:41.920 --> 00:28:43.920]  否則的話
[00:28:43.920 --> 00:28:45.920]  會淹污你的家
[00:28:45.920 --> 00:28:47.920]  第四樣
[00:28:47.920 --> 00:28:49.920]  第七節
[00:28:49.920 --> 00:28:51.920]  我們看讀
[00:28:51.920 --> 00:28:54.920]  不可忘稱耶和華
[00:28:54.920 --> 00:28:56.920]  你神的名
[00:28:56.920 --> 00:28:57.920]  好
[00:28:57.920 --> 00:28:59.920]  不可忘稱耶和華
[00:28:59.920 --> 00:29:01.920]  你神的名
[00:29:01.920 --> 00:29:03.920]  這句又是比較
[00:29:03.920 --> 00:29:05.920]  中文大家都很熟的
[00:29:05.920 --> 00:29:06.920]  但是比較掉漆
[00:29:06.920 --> 00:29:08.920]  什麼叫忘稱耶和華
[00:29:08.920 --> 00:29:10.920]  你神的名呢
[00:29:12.920 --> 00:29:15.920]  不說這個原文的意思
[00:29:15.920 --> 00:29:17.920]  我想問問大家
[00:29:17.920 --> 00:29:19.920]  我們基督徒
[00:29:19.920 --> 00:29:21.920]  可不可以說笑呢
[00:29:21.920 --> 00:29:23.920]  用神的名來說笑
[00:29:23.920 --> 00:29:25.920]  可不可以
[00:29:25.920 --> 00:29:27.920]  這樣又不可以嗎
[00:29:27.920 --> 00:29:29.920]  看有沒有惡意
[00:29:29.920 --> 00:29:30.920]  有些人叫我One B
[00:29:30.920 --> 00:29:32.920]  有些人叫我One 雞
[00:29:32.920 --> 00:29:34.920]  沒所謂的
[00:29:34.920 --> 00:29:35.920]  當然是
[00:29:35.920 --> 00:29:36.920]  你戴輕挑
[00:29:36.920 --> 00:29:38.920]  但是界線在哪裡
[00:29:38.920 --> 00:29:39.920]  很多人就想這些
[00:29:39.920 --> 00:29:40.920]  我也想過
[00:29:40.920 --> 00:29:42.920]  因為我試過去美國
[00:29:42.920 --> 00:29:43.920]  參觀一間神樂院
[00:29:43.920 --> 00:29:44.920]  那間神樂院
[00:29:44.920 --> 00:29:46.920]  那裡有些神樂生
[00:29:46.920 --> 00:29:48.920]  中間有休息的時間
[00:29:48.920 --> 00:29:50.920]  有些康樂的時間
[00:29:50.920 --> 00:29:51.920]  他們打球
[00:29:51.920 --> 00:29:52.920]  有些人打乒乓球
[00:29:52.920 --> 00:29:53.920]  有些神樂生
[00:29:53.920 --> 00:29:54.920]  一抽就抽到很漂亮
[00:29:54.920 --> 00:29:55.920]  一抽就抽到很漂亮
[00:29:55.920 --> 00:29:57.920]  Hallelujah 感謝主
[00:29:57.920 --> 00:30:02.920]  我在想有沒有忘稱耶和華的名字呢
[00:30:02.920 --> 00:30:04.920]  這樣都說得出
[00:30:04.920 --> 00:30:07.920]  算不算忘稱耶和華的名字呢
[00:30:07.920 --> 00:30:09.920]  抽到球就Hallelujah
[00:30:09.920 --> 00:30:11.920]  Hallelujah
[00:30:11.920 --> 00:30:14.920]  我現在不回答你
[00:30:14.920 --> 00:30:15.920]  你有空回去
[00:30:15.920 --> 00:30:17.920]  小組大家討論一下
[00:30:17.920 --> 00:30:20.920]  我覺得核心不是這裡
[00:30:20.920 --> 00:30:22.920]  不是核心說
[00:30:22.920 --> 00:30:23.920]  哎呀
[00:30:23.920 --> 00:30:24.920]  不可以驕傲
[00:30:24.920 --> 00:30:25.920]  不可以說笑
[00:30:25.920 --> 00:30:27.920]  有時這樣我都說笑
[00:30:27.920 --> 00:30:28.920]  是不是
[00:30:28.920 --> 00:30:30.920]  不要說得太離譜
[00:30:30.920 --> 00:30:31.920]  是不是
[00:30:31.920 --> 00:30:32.920]  但是
[00:30:32.920 --> 00:30:34.920]  那個重點不是這裡
