
[00:00:00.000 --> 00:00:08.000]  天父求你安靜我們的心,叫我們的心能夠聽到你的話語
[00:19:29.000 --> 00:19:31.000]  牧羊人只知牧養自己
[00:19:31.000 --> 00:19:33.000]  也不牧養我的羊
[00:19:33.000 --> 00:19:36.000]  將上面那幾個罪名再重複一次
[00:19:36.000 --> 00:19:37.000]  然後第九節說
[00:19:37.000 --> 00:19:39.000]  所以你們這些牧羊人
[00:19:39.000 --> 00:19:41.000]  要聽耶和華的話
[00:19:41.000 --> 00:19:42.000]  第十節
[00:19:42.000 --> 00:19:45.000]  第一個神要向牠們討罪的
[00:19:45.000 --> 00:19:49.000]  是我必與牧人為敵
[00:19:49.000 --> 00:19:51.000]  如果神是牠的敵人
[00:19:51.000 --> 00:19:54.000]  這個是很可怕的事
[00:19:54.000 --> 00:19:56.000]  神成為你的敵人
[00:19:56.000 --> 00:19:58.000]  神不是站在你那邊
[00:19:58.000 --> 00:19:59.000]  神是跟你作對
[00:19:59.000 --> 00:20:01.000]  神成為你的敵人
[00:20:01.000 --> 00:20:02.000]  這是很可怕的
[00:20:02.000 --> 00:20:04.000]  神成為你的敵人
[00:20:04.000 --> 00:20:08.000]  必向牠們的手追討我的羊
[00:20:08.000 --> 00:20:11.000]  要向牠交賬
[00:20:11.000 --> 00:20:13.000]  向牠追討
[00:20:13.000 --> 00:20:17.000]  使他們再第二個對付牠們
[00:20:17.000 --> 00:20:20.000]  取消牠們牧羊人的資格
[00:20:20.000 --> 00:20:22.000]  不讓牠們再做牧羊人
[00:20:22.000 --> 00:20:25.000]  那些西底郊王
[00:20:25.000 --> 00:20:27.000]  約亞敬王那些
[00:20:27.000 --> 00:20:30.000]  被擄之後根本沒得作王
[00:20:30.000 --> 00:20:32.000]  他們的下場都很悲慘
[00:20:32.000 --> 00:20:36.000]  那幫官員全部被擄到去
[00:20:36.000 --> 00:20:38.000]  都是作為亡國奴
[00:20:38.000 --> 00:20:42.000]  所以他們不再放牧群羊
[00:20:42.000 --> 00:20:43.000]  不再給這個職責
[00:20:43.000 --> 00:20:45.000]  將這個職責拿走
[00:20:45.000 --> 00:20:47.000]  第三
[00:20:47.000 --> 00:20:50.000]  牧人也不再牧養自己
[00:20:50.000 --> 00:20:53.000]  不讓牠們再剝削羊群
[00:20:53.000 --> 00:20:54.000]  因為牠不在那個位置
[00:20:54.000 --> 00:20:56.000]  將牠拿走了
[00:20:56.000 --> 00:21:00.000]  我必救我的羊脫離牠們的口
[00:21:00.000 --> 00:21:02.000]  不再作牠們的食物
[00:21:02.000 --> 00:21:04.000]  所以在神的眼光當中
[00:21:04.000 --> 00:21:08.000]  這幫牧羊人不單止沒有牧羊這些羊
[00:21:08.000 --> 00:21:11.000]  而且在牠們身上剝削
[00:21:11.000 --> 00:21:13.000]  是輔代牠們
[00:21:13.000 --> 00:21:15.000]  使牠們散了
[00:21:15.000 --> 00:21:16.000]  但神是看到
[00:21:16.000 --> 00:21:19.000]  因為這些羊是屬於神的
[00:21:19.000 --> 00:21:20.000]  所以神在這裡說
[00:21:20.000 --> 00:21:22.000]  要向牠們追討
[00:21:22.000 --> 00:21:25.000]  接下來第十一節
[00:21:25.000 --> 00:21:27.000]  第十一節到第十六節
[00:21:27.000 --> 00:21:28.000]  神說
[00:21:28.000 --> 00:21:31.000]  我都要為這些羊帶來一個牧羊人
[00:21:31.000 --> 00:21:33.000]  我都要牧養牠們
[00:21:33.000 --> 00:21:35.000]  我不能夠讓這幫牧羊人
[00:21:35.000 --> 00:21:37.000]  就這樣留在這裡失所
[00:21:37.000 --> 00:21:39.000]  所以在第十一節到第十六節
[00:21:39.000 --> 00:21:41.000]  神說
[00:21:41.000 --> 00:21:45.000]  我親自來做牧羊人
[00:21:45.000 --> 00:21:46.000]  親自
[00:21:46.000 --> 00:21:49.000]  所以親自的兩個字
[00:21:49.000 --> 00:21:52.000]  在第十一節和第十五節都出現
[00:21:52.000 --> 00:21:57.000]  神親自不再讓其他人來牧羊
[00:21:57.000 --> 00:22:00.000]  是神自己來牧羊
[00:22:00.000 --> 00:22:02.000]  所以主耶和華如此說
[00:22:02.000 --> 00:22:03.000]  看呀
[00:22:03.000 --> 00:22:06.000]  我必親自尋找我的羊
[00:22:06.000 --> 00:22:07.000]  將牠們尋見
[00:22:07.000 --> 00:22:09.000]  因為這幫不忠心的牧羊人
[00:22:09.000 --> 00:22:11.000]  令到羊走散了
[00:22:11.000 --> 00:22:13.000]  所以耶和華回來
[00:22:13.000 --> 00:22:15.000]  做牠們的牧羊人的時候
[00:22:15.000 --> 00:22:16.000]  第一件事
[00:22:16.000 --> 00:22:19.000]  就是要將牠們找回來
[00:22:19.000 --> 00:22:23.000]  牧羊人在羊群四散的日子
[00:22:23.000 --> 00:22:25.000]  是怎樣尋找牠的羊
[00:22:25.000 --> 00:22:27.000]  我也必照樣
[00:22:27.000 --> 00:22:28.000]  尋找我的羊
[00:22:28.000 --> 00:22:31.000]  這些羊在默雲黑暗的日子
[00:22:31.000 --> 00:22:33.000]  散到各處
[00:22:33.000 --> 00:22:36.000]  我必從那裡救回牠們回來
[00:22:36.000 --> 00:22:38.000]  是神主動的
[00:22:38.000 --> 00:22:39.000]  主動去找
[00:22:39.000 --> 00:22:41.000]  好像路加夫音十五章的牧羊人
[00:22:41.000 --> 00:22:43.000]  牠失了一隻羊
[00:22:43.000 --> 00:22:45.000]  牠知道那隻羊不找回來
[00:22:45.000 --> 00:22:46.000]  就死路一條
[00:22:46.000 --> 00:22:48.000]  因為羊不懂自己走回來
[00:22:48.000 --> 00:22:52.000]  羊在山坡那裡
[00:22:52.000 --> 00:22:53.000]  如果慣了
[00:22:53.000 --> 00:22:54.000]  四腳朝天
[00:22:54.000 --> 00:22:57.000]  牠不會像我們貓仔狗仔一樣
[00:22:57.000 --> 00:23:00.000]  懂得自己反過來離開
[00:23:00.000 --> 00:23:04.000]  牠不知道是不是身上的羊毛很重
[00:23:04.000 --> 00:23:06.000]  所以牠一反過來
[00:23:06.000 --> 00:23:07.000]  四腳朝天
[00:23:07.000 --> 00:23:10.000]  那些羊是不懂自己反回來的
[00:23:10.000 --> 00:23:13.000]  所以為什麼牧羊人要放下99隻羊
[00:23:13.000 --> 00:23:14.000]  去尋找那隻羊
[00:23:14.000 --> 00:23:16.000]  因為牠知道牠不找
[00:23:16.000 --> 00:23:17.000]  那隻羊是不回來的
[00:23:17.000 --> 00:23:18.000]  死定了
[00:23:18.000 --> 00:23:20.000]  所以牠一定要去尋找
[00:23:20.000 --> 00:23:24.000]  這是牧羊人主動的
[00:23:24.000 --> 00:23:26.000]  要去尋找那些羊
[00:23:26.000 --> 00:23:28.000]  尋找到為止
[00:23:28.000 --> 00:23:31.000]  要將牠救回來
[00:23:31.000 --> 00:23:33.000]  好了,第十三節
[00:23:33.000 --> 00:23:37.000]  我必從萬民中領出牠們
[00:23:37.000 --> 00:23:41.000]  從國內聚集牠們
[00:23:41.000 --> 00:23:43.000]  引到牠們歸回故土
[00:23:43.000 --> 00:23:45.000]  這裡是牠們四散
[00:23:45.000 --> 00:23:47.000]  散到世界各地
[00:23:47.000 --> 00:23:49.000]  然後耶和華這位牧羊人
[00:23:49.000 --> 00:23:52.000]  將牠們帶回來故土
[00:23:52.000 --> 00:23:53.000]  帶回來故土嗎?
[00:23:53.000 --> 00:23:54.000]  不是帶到別處
[00:23:54.000 --> 00:23:56.000]  一定是回來故土
[00:23:56.000 --> 00:23:59.000]  在以色列山上一切的溪水
[00:23:59.000 --> 00:24:03.000]  所以神召集以色列人回來的時候
[00:24:03.000 --> 00:24:08.000]  一定是回到起初應許阿伯拉罕的地方
[00:24:08.000 --> 00:24:09.000]  不是去了別處
[00:24:09.000 --> 00:24:12.000]  一定是回來以色列的山上
[00:24:12.000 --> 00:24:15.000]  一切的溪水旁
[00:24:15.000 --> 00:24:17.000]  境內一切可居之處
[00:24:17.000 --> 00:24:20.000]  來牧養牠們
[00:24:20.000 --> 00:24:24.000]  即是神看到牠們的需要
[00:24:24.000 --> 00:24:27.000]  神會將牠們帶回來
[00:24:27.000 --> 00:24:30.000]  這個如果我們明白以色列歷史
[00:24:30.000 --> 00:24:31.000]  我們都知道
[00:24:31.000 --> 00:24:34.000]  神在幾千年裡一直在做這件事
[00:24:34.000 --> 00:24:38.000]  牠們回到原來的地方
[00:24:38.000 --> 00:24:39.000]  還有幾天
[00:24:39.000 --> 00:24:41.000]  還有幾天牠們70年了
[00:24:41.000 --> 00:24:45.000]  以色列獨立70年了
[00:24:45.000 --> 00:24:49.000]  我們繼續看第14節
[00:24:49.000 --> 00:24:54.000]  我必在美好的草場牧養牠們
[00:24:54.000 --> 00:24:59.000]  不是帶牠們回來在一個惡劣的環境
[00:24:59.000 --> 00:25:03.000]  乃是會放牠們在美好的草場
[00:25:03.000 --> 00:25:08.000]  牠們的羊圈就在以色列高處的山上
[00:25:08.000 --> 00:25:10.000]  最好的地方
[00:25:10.000 --> 00:25:14.000]  牠們必在街尾之圈當中躺餓
[00:25:14.000 --> 00:25:18.000]  亦都在以色列的山肥美的草場來吃草
[00:25:18.000 --> 00:25:22.000]  即是神照召聚牠們回來的時候
[00:25:22.000 --> 00:25:26.000]  給牠們一個很美好的環境
[00:25:26.000 --> 00:25:28.000]  這個很美好的環境
[00:25:28.000 --> 00:25:33.000]  除了有很多肥美的草可以在那裡吃之外
[00:25:33.000 --> 00:25:37.000]  留意這裡有兩個字叫躺餓
[00:25:37.000 --> 00:25:39.000]  第15節那裡又再說一次
[00:25:39.000 --> 00:25:42.000]  使牠們得以躺餓
[00:25:42.000 --> 00:25:48.000]  躺餓你記得就是在詩篇23篇
[00:25:48.000 --> 00:25:51.000]  躺餓在清早地上
[00:25:51.000 --> 00:25:56.000]  那些以色列人聽到躺餓羊躺餓
[00:25:56.000 --> 00:26:00.000]  他已經馬上明白那些羊是怎樣的
[00:26:00.000 --> 00:26:03.000]  羊是很難躺餓在這裡
[00:26:03.000 --> 00:26:05.000]  因為羊很緊張的
[00:26:05.000 --> 00:26:07.000]  有什麼動作馬上要站起來
[00:26:07.000 --> 00:26:09.000]  因為保護自己
[00:26:09.000 --> 00:26:12.000]  是很難躺下來的
[00:26:12.000 --> 00:26:15.000]  但羊能夠躺餓的時候
[00:26:15.000 --> 00:26:19.000]  即是說牠們的心是很安定的
[00:26:19.000 --> 00:26:21.000]  心是完全一點驚慌都沒有
[00:26:21.000 --> 00:26:23.000]  完全的放心
[00:26:23.000 --> 00:26:26.000]  牠然後才能躺餓的
[00:26:26.000 --> 00:26:30.000]  所以即是說神是會為以色列人
[00:26:30.000 --> 00:26:33.000]  在失散了幾千年
[00:26:33.000 --> 00:26:37.000]  一直在驚慌很大威脅
[00:26:37.000 --> 00:26:40.000]  很多外邦的國家
[00:26:40.000 --> 00:26:43.000]  一直要來毀滅牠
[00:26:43.000 --> 00:26:45.000]  在這樣的情況下
[00:26:45.000 --> 00:26:48.000]  神是會為牠帶來能夠躺餓
[00:26:48.000 --> 00:26:50.000]  這樣的安定
[00:26:50.000 --> 00:26:53.000]  請問大家這個出現了沒有
[00:26:53.000 --> 00:26:55.000]  沒有幾千年
[00:26:55.000 --> 00:26:58.000]  上一次牠們能夠安然躺餓
[00:26:58.000 --> 00:27:00.000]  就是大衛所羅門的時代
[00:27:00.000 --> 00:27:03.000]  牠們現在三千年
[00:27:03.000 --> 00:27:05.000]  過去這三千年
[00:27:05.000 --> 00:27:09.000]  牠們留尼瑟索直到七十年前才開始
[00:27:09.000 --> 00:27:11.000]  我們看到牠們被朝聚
[00:27:11.000 --> 00:27:14.000]  回到以色列原來的地方
[00:27:14.000 --> 00:27:16.000]  但這七十年
[00:27:16.000 --> 00:27:20.000]  以色列是從來沒有過安定的日子
[00:27:20.000 --> 00:27:21.000]  所以你去到以色列
[00:27:21.000 --> 00:27:25.000]  你看到很多年輕人都拿著槍
[00:27:25.000 --> 00:27:27.000]  全民皆兵
[00:27:27.000 --> 00:27:31.000]  而他們是由塞路斯
[00:27:31.000 --> 00:27:34.000]  放他們回去建聖殿建城牆
[00:27:34.000 --> 00:27:36.000]  如果你回去看尼希米基
[00:27:36.000 --> 00:27:39.000]  你就知道他們建城牆的時候
[00:27:39.000 --> 00:27:43.000]  是一邊拿著兵器一邊在這裡建城牆
[00:27:43.000 --> 00:27:45.000]  是周圍很多敵人
[00:27:45.000 --> 00:27:47.000]  所以很明顯這裡說
[00:27:47.000 --> 00:27:49.000]  美好的草場
[00:27:49.000 --> 00:27:52.000]  街尾之圈那裡能夠躺餓
[00:27:52.000 --> 00:27:55.000]  在肥美的草場那裡吃草
[00:27:55.000 --> 00:27:58.000]  那幅圖畫到現在還沒出現
[00:27:58.000 --> 00:27:59.000]  換句話說
[00:27:59.000 --> 00:28:01.000]  這裡一定是預言
[00:28:01.000 --> 00:28:05.000]  這個預言到什麼時候才真正實現
[00:28:05.000 --> 00:28:08.000]  會有一段時間有個假象
[00:28:08.000 --> 00:28:10.000]  當狄基督出來的時候
[00:28:10.000 --> 00:28:14.000]  和以色列簽了一個七年的盟約
[00:28:14.000 --> 00:28:17.000]  整個中東好像是有和平
[00:28:17.000 --> 00:28:24.000]  但是原來是災難第一匹白馬出來
[00:28:24.000 --> 00:28:28.000]  騎馬是有功就沒有戰
[00:28:28.000 --> 00:28:30.000]  不需要戰了
[00:28:30.000 --> 00:28:32.000]  因為是世界和平
[00:28:32.000 --> 00:28:36.000]  是狄基督帶來和平在中東那裡
[00:28:36.000 --> 00:28:39.000]  令到以色列人相信他
[00:28:39.000 --> 00:28:40.000]  相信到一個地步
[00:28:40.000 --> 00:28:43.000]  以色列是可以放下所有武器的
[00:28:43.000 --> 00:28:47.000]  想著世界的王和我簽約來保護我們
[00:28:47.000 --> 00:28:51.000]  也幫他們建個聖殿讓他們在那裡獻祭
[00:28:51.000 --> 00:28:57.000]  所以有個假象就好像他們可以躺我了
[00:28:57.000 --> 00:28:58.000]  可以安定了
[00:28:58.000 --> 00:29:00.000]  但是那個很短的時間
[00:29:00.000 --> 00:29:02.000]  那個只有幾年的時間
[00:29:02.000 --> 00:29:03.000]  連三年半都沒有
[00:29:03.000 --> 00:29:05.000]  三年半狄基都進去
[00:29:05.000 --> 00:29:07.000]  佔用那個聖殿
[00:29:07.000 --> 00:29:09.000]  停止他們的獻祭
[00:29:09.000 --> 00:29:12.000]  所以和平的日子那個是假象
[00:29:12.000 --> 00:29:14.000]  因為白馬之後
[00:29:14.000 --> 00:29:15.000]  跟著就灰馬
[00:29:15.000 --> 00:29:17.000]  跟著就紅馬出來
[00:29:17.000 --> 00:29:19.000]  世界就很亂
[00:29:19.000 --> 00:29:22.000]  他們就受到空前沒有他的逼迫
[00:29:22.000 --> 00:29:24.000]  所以這裡的預言很明顯
[00:29:24.000 --> 00:29:30.000]  不是指狄基督為他帶來短暫和假的和平
[00:29:30.000 --> 00:29:32.000]  這個是指哪裏呢
[00:29:32.000 --> 00:29:34.000]  我們以前查過啟示錄的
[00:29:34.000 --> 00:29:36.000]  我們知道是七年災難之後
[00:29:36.000 --> 00:29:38.000]  世界進入千禧年
[00:29:38.000 --> 00:29:41.000]  這個預言只有在千禧年裏面
[00:29:41.000 --> 00:29:44.000]  千禧年是整個世界不同了
[00:29:44.000 --> 00:29:48.000]  基督回來掌權耶路撒冷是世界的中心
[00:29:48.000 --> 00:29:50.000]  在那段時候
[00:29:50.000 --> 00:29:53.000]  全世界的人都嚮往以色列
[00:29:53.000 --> 00:29:56.000]  去那裏親近他們
[00:29:56.000 --> 00:30:02.000]  那個是真正神將和平的日子給過他們
[00:30:02.000 --> 00:30:05.000]  真是主耶穌在他們當中
[00:30:05.000 --> 00:30:07.000]  他們就真是可以討厭我了
[00:30:07.000 --> 00:30:11.000]  所以這個預言一定是指千禧年
[00:30:11.000 --> 00:30:13.000]  因為到現在為止是未見到
[00:30:13.000 --> 00:30:16.000]  千禧年之前也不會有這個日子
[00:30:16.000 --> 00:30:19.000]  第十五節
[00:30:19.000 --> 00:30:21.000]  再講多一次
[00:30:21.000 --> 00:30:26.000]  我親自做我羊的牧人使他得以躺昂
[00:30:26.000 --> 00:30:33.000]  第十六節是回應上面那些不好的牧羊人
[00:30:33.000 --> 00:30:35.000]  沒有照顧到羊的需要
[00:30:35.000 --> 00:30:39.000]  在這裏這個牧人失喪的他就尋找
[00:30:39.000 --> 00:30:40.000]  被捉的就領回
[00:30:40.000 --> 00:30:42.000]  受傷的就存果
[00:30:42.000 --> 00:30:44.000]  有病的就醫治
[00:30:44.000 --> 00:30:46.000]  這裏我們都明白了
[00:30:46.000 --> 00:30:48.000]  到下面那句就難明白了
[00:30:48.000 --> 00:30:52.000]  他說只是肥的壯的
[00:30:52.000 --> 00:30:54.000]  那就好了
[00:30:54.000 --> 00:30:58.000]  我們養羊都想他又肥又壯又健康
[00:30:58.000 --> 00:31:03.000]  我們養狗仔都希望他肥肥壯壯
[00:31:03.000 --> 00:31:06.000]  不想狗很瘦的
[00:31:06.000 --> 00:31:08.000]  不想羊很瘦的
[00:31:08.000 --> 00:31:10.000]  瘦的羊有病
[00:31:10.000 --> 00:31:12.000]  他這裏又肥又壯
[00:31:12.000 --> 00:31:14.000]  下面那四個字
[00:31:14.000 --> 00:31:16.000]  我必除滅
[00:31:16.000 --> 00:31:20.000]  肥的就除滅了他
[00:31:20.000 --> 00:31:23.000]  也要秉公牧養他們
[00:31:23.000 --> 00:31:28.000]  這個除滅就不是殺了就不用牧養他們
[00:31:28.000 --> 00:31:32.000]  但這個除滅是要在他們身上拿走一些東西
[00:31:32.000 --> 00:31:35.000]  是要停止他們一些東西
[00:31:35.000 --> 00:31:39.000]  是要用公義秉公用公義來牧養他們
[00:31:39.000 --> 00:31:42.000]  即是說這些又肥又壯的羊
[00:31:42.000 --> 00:31:46.000]  他們又肥又壯是因為有些不公義的事
[00:31:46.000 --> 00:31:49.000]  所以這個牧養人要出來主持公道
[00:31:49.000 --> 00:31:52.000]  我們看看這是什麼一回事
[00:31:52.000 --> 00:31:55.000]  這個又肥又壯的
[00:31:55.000 --> 00:32:00.000]  你看下去第十八節又說這些肥壯的羊
[00:32:00.000 --> 00:32:04.000]  你們這些肥壯的羊
[00:32:04.000 --> 00:32:08.000]  在美好的草場吃草還要為小事嗎
[00:32:08.000 --> 00:32:13.000]  剩下來的草你們警用提錢答料
[00:32:13.000 --> 00:32:18.000]  你們喝清水剩下的水你們警用提
[00:32:18.000 --> 00:32:20.000]  是攪混了
[00:32:20.000 --> 00:32:24.000]  原來這些肥壯的羊在肥壯的背後
[00:32:24.000 --> 00:32:29.000]  是講到他們心裏面那種的惡毒那種的自私
[00:32:29.000 --> 00:32:32.000]  他在美好的草場那裏
[00:32:32.000 --> 00:32:36.000]  他剩下來吃不完的草
[00:32:36.000 --> 00:32:38.000]  因為太多肥美的草
[00:32:38.000 --> 00:32:42.000]  他都吃不完自己吃到飽飽的時候
[00:32:42.000 --> 00:32:47.000]  他是用提來剪搭那些草不給其他的羊吃
[00:32:47.000 --> 00:32:49.000]  喝了清水剩下來的水
[00:32:49.000 --> 00:32:55.000]  就用提去將他清水弄到變成混水
[00:32:55.000 --> 00:32:57.000]  弄髒水
[00:32:57.000 --> 00:32:59.000]  即是自己吃夠了
[00:32:59.000 --> 00:33:03.000]  但是很自私是不顧其他人的需要
[00:33:03.000 --> 00:33:05.000]  只是顧自己的需要
[00:33:05.000 --> 00:33:07.000]  即是在這裏掠奪
[00:33:07.000 --> 00:33:10.000]  在這裏剝削其他人
[00:33:10.000 --> 00:33:16.000]  原來肥的羊後面是做這樣的事情
[00:33:16.000 --> 00:33:20.000]  所以在羊群當中第17節
[00:33:20.000 --> 00:33:24.000]  我的羊群論到你們主耶和華如此說
[00:33:24.000 --> 00:33:29.000]  我必在羊和羊中間公年羊和公山羊中間
[00:33:29.000 --> 00:33:31.000]  是要施行判斷
[00:33:31.000 --> 00:33:36.000]  在羊當中都有好的羊和不好的羊
[00:33:36.000 --> 00:33:38.000]  有自私自利的羊
[00:33:38.000 --> 00:33:42.000]  對其他羊是沒有愛心的羊
[00:33:42.000 --> 00:33:47.000]  在這裏牧羊人不單止是幫那些有需要的羊
[00:33:47.000 --> 00:33:50.000]  亦都是為他們主持公道
[00:33:50.000 --> 00:33:55.000]  所以那些肥羊在做一些這麼自私的事情的時候
[00:33:55.000 --> 00:34:01.000]  羊群就說我要用公義來牧養他們
[00:34:01.000 --> 00:34:02.000]  第19節
[00:34:02.000 --> 00:34:08.000]  至於我的羊只得吃你們所淺搭喝你們所攪混的
[00:34:08.000 --> 00:34:12.000]  仍然繼續說那些肥羊是整我了的東西
[00:34:12.000 --> 00:34:15.000]  不給其他羊有機會吃
[00:34:15.000 --> 00:34:16.000]  第20節
[00:34:16.000 --> 00:34:19.000]  所以主耶和華如此說
[00:34:19.000 --> 00:34:24.000]  我必在肥羊和瘦羊中間施行判斷
[00:34:24.000 --> 00:34:26.000]  有些人為何這麼瘦呢
[00:34:26.000 --> 00:34:33.000]  因為有人擋住他們不給他們享用上帝賜給他們的
[00:34:33.000 --> 00:34:36.000]  然後21節
[00:34:36.000 --> 00:34:41.000]  因為你們用協把劍擁擠一切瘦肉
[00:34:41.000 --> 00:34:45.000]  又用割底竹以至於他們四散
[00:34:45.000 --> 00:34:47.000]  原來在羊當中
[00:34:47.000 --> 00:34:51.000]  那些肥羊是自己霸佔了好東西
[00:34:51.000 --> 00:34:56.000]  去打仗去推開那些瘦肉的羊
[00:34:56.000 --> 00:35:00.000]  瘦肉的羊也沒有能力來抗拒
[00:35:00.000 --> 00:35:02.000]  這個在我們社會上我們也看到
[00:35:02.000 --> 00:35:03.000]  弱肉強食
[00:35:03.000 --> 00:35:05.000]  強人就越來越強
[00:35:05.000 --> 00:35:08.000]  弱的人就沒有人跟他們撐腰
[00:35:08.000 --> 00:35:10.000]  但是神在這裡說
[00:35:10.000 --> 00:35:11.000]  我是看到
[00:35:11.000 --> 00:35:13.000]  第一我看到這樣的情況
[00:35:13.000 --> 00:35:17.000]  第二我不會容許這樣的情況
[00:35:17.000 --> 00:35:19.000]  那就是23節了
[00:35:19.000 --> 00:35:23.000]  神說我必立一個牧羊人照管牠們
[00:35:23.000 --> 00:35:25.000]  牧養牠們
[00:35:25.000 --> 00:35:26.000]  那上面不是說
[00:35:26.000 --> 00:35:29.000]  上帝親自的牧養牠們嗎
[00:35:29.000 --> 00:35:32.000]  那為何現在看到羊中間
[00:35:32.000 --> 00:35:34.000]  有不公平的事
[00:35:34.000 --> 00:35:35.000]  不公義的事
[00:35:35.000 --> 00:35:37.000]  反而在這裡說
[00:35:37.000 --> 00:35:39.000]  我找了另外一個牧羊人
[00:35:39.000 --> 00:35:41.000]  這裡的意思是不是
[00:35:41.000 --> 00:35:44.000]  耶和華這個牧羊人搞不定
[00:35:44.000 --> 00:35:45.000]  要找另一個出來
[00:35:45.000 --> 00:35:48.000]  還是他覺得煩得太多
[00:35:48.000 --> 00:35:50.000]  不想再理這些事
[00:35:50.000 --> 00:35:53.000]  就找另一個牧羊人來照顧牠們
[00:35:53.000 --> 00:35:57.000]  如果不明白我們基督教的真理
[00:35:57.000 --> 00:35:59.000]  你就會有這個問題
[00:35:59.000 --> 00:36:01.000]  剛剛才說親自親自
[00:36:01.000 --> 00:36:03.000]  現在又不親自
[00:36:03.000 --> 00:36:07.000]  原來這23節我必立一個牧羊人照管牠們
[00:36:07.000 --> 00:36:11.000]  牧養牠們就是我的牧人大衛
[00:36:11.000 --> 00:36:15.000]  他必牧養牠們做牠們的牧人
[00:36:15.000 --> 00:36:18.000]  這些以色列人知不知道誰是大衛
[00:36:18.000 --> 00:36:19.000]  當然知道
[00:36:19.000 --> 00:36:22.000]  大衛他們最偉大的王
[00:36:22.000 --> 00:36:27.000]  每個人都希望回到大衛最強盛的時候
[00:36:27.000 --> 00:36:31.000]  現在耶和華說我會找另一個牧人
[00:36:31.000 --> 00:36:35.000]  這個牧人是我的牧人大衛
[00:36:35.000 --> 00:36:38.000]  那些人如果不明白的話
[00:36:38.000 --> 00:36:41.000]  大衛已經死了幾百年
[00:36:41.000 --> 00:36:46.000]  大衛是主前一千年左右的時候做皇帝
[00:36:46.000 --> 00:36:49.000]  索羅門是主前九百多年
[00:36:49.000 --> 00:36:53.000]  他們全盛時期只有過一二百年
[00:36:53.000 --> 00:36:55.000]  就是大衛和索羅門的時代
[00:36:55.000 --> 00:36:57.000]  大衛又回來
[00:36:57.000 --> 00:36:59.000]  我牧人大衛
[00:36:59.000 --> 00:37:04.000]  原來牧人大衛是大衛的子孫
[00:37:04.000 --> 00:37:06.000]  坐在大衛的寶座上
[00:37:06.000 --> 00:37:08.000]  做牧養的工作
[00:37:08.000 --> 00:37:11.000]  我們都知道這是誰
[00:37:11.000 --> 00:37:13.000]  這是尼塞亞
[00:37:13.000 --> 00:37:16.000]  第二天來牧養牠
[00:37:16.000 --> 00:37:18.000]  而這個尼塞亞是誰呢
[00:37:18.000 --> 00:37:20.000]  這個尼塞亞是神自己本身
[00:37:20.000 --> 00:37:24.000]  所以你說舊約這裡看得不清楚三位一體的神
[00:37:24.000 --> 00:37:28.000]  但是這裡神說我親自的牧養牠
[00:37:28.000 --> 00:37:30.000]  然後來牧養牠的
[00:37:30.000 --> 00:37:32.000]  是坐在大衛寶座上
[00:37:32.000 --> 00:37:33.000]  聖父聖子
[00:37:33.000 --> 00:37:34.000]  你這裡還沒看到聖靈
[00:37:34.000 --> 00:37:36.000]  但其實聖靈在舊約都有
[00:37:36.000 --> 00:37:39.000]  這裡看到聖父聖子原為一
[00:37:39.000 --> 00:37:43.000]  所以是耶和華來牧養牠們
[00:37:43.000 --> 00:37:47.000]  是透過大衛的子孫來到
[00:37:47.000 --> 00:37:50.000]  來到還要為牠們做什麼呢
[00:37:50.000 --> 00:37:52.000]  為牠們寫命
[00:37:52.000 --> 00:37:55.000]  不只是牧養牠們主持公道這麼簡單
[00:37:55.000 --> 00:37:58.000]  而是那個公義
[00:37:58.000 --> 00:38:03.000]  是要為人除去他的罪
[00:38:03.000 --> 00:38:06.000]  為這些羊無論肥羊、瘦羊
[00:38:06.000 --> 00:38:08.000]  什麼需要的羊
[00:38:08.000 --> 00:38:13.000]  耶穌的補血都為牠們來清洗他們的罪
[00:38:13.000 --> 00:38:15.000]  是解決他們罪的問題
[00:38:15.000 --> 00:38:21.000]  只有這樣這些羊才真正能夠回到牧羊人那裡
[00:38:21.000 --> 00:38:25.000]  才真正能夠享受到那種平安
[00:38:25.000 --> 00:38:28.000]  所以這裡就是很明顯
[00:38:28.000 --> 00:38:33.000]  這個就是預言離塞亞來到其中之一
[00:38:33.000 --> 00:38:35.000]  我們以前都查過
[00:38:35.000 --> 00:38:39.000]  大衛的子孫耶穌是約瑟下來的
[00:38:39.000 --> 00:38:40.000]  又是大衛的子孫
[00:38:40.000 --> 00:38:42.000]  馬里亞下來也是大衛的子孫
[00:38:42.000 --> 00:38:43.000]  我們以前都解釋過
[00:38:43.000 --> 00:38:47.000]  就是為什麼一定是從馬里亞
[00:38:47.000 --> 00:38:49.000]  一定是女人的後裔呢
[00:38:49.000 --> 00:38:52.000]  因為只有從馬里亞那條線下來
[00:38:52.000 --> 00:38:54.000]  才是不備奏助的
[00:38:54.000 --> 00:38:56.000]  從所羅門從約瑟那裡下來
[00:38:56.000 --> 00:39:03.000]  是因為最後美爾那個王被奏助
[00:39:03.000 --> 00:39:07.000]  聖經說是神當他沒有子孫的
[00:39:07.000 --> 00:39:09.000]  是不可以坐在大衛的寶座那裡的
[00:39:09.000 --> 00:39:11.000]  但是神的安排很奇怪
[00:39:11.000 --> 00:39:16.000]  耶穌也是馬里亞的後裔
[00:39:16.000 --> 00:39:21.000]  馬里亞那條線就不是大衛的兒子
