
[00:00:00.000 --> 00:00:04.200]  各位頂智媒主 內平安
[00:19:54.480 --> 00:19:56.480]  他開始學畫的時候
[00:19:56.480 --> 00:20:01.480]  他第一句叫你爸爸的時候
[00:20:01.480 --> 00:20:04.480]  那種震撼力對父親來說
[00:20:04.480 --> 00:20:07.480]  現在他送別的兒子
[00:20:07.480 --> 00:20:09.480]  在聖經記載裡
[00:20:09.480 --> 00:20:11.480]  如果這個送別是永遠的話
[00:20:11.480 --> 00:20:13.480]  這句話大概是最後一句話
[00:20:13.480 --> 00:20:15.480]  父親啊
[00:20:15.480 --> 00:20:21.480]  是一個對阿伯拉罕將要獻殺的人來說
[00:20:21.480 --> 00:20:22.480]  很震撼的一句話
[00:20:22.480 --> 00:20:24.480]  阿伯拉罕同時說
[00:20:24.480 --> 00:20:25.480]  我兒
[00:20:25.480 --> 00:20:27.480]  我的兒子啊
[00:20:27.480 --> 00:20:29.480]  我在這裡
[00:20:29.480 --> 00:20:32.480]  阿伯拉罕不單止上帝說話的時候
[00:20:32.480 --> 00:20:33.480]  我在這裡
[00:20:33.480 --> 00:20:34.480]  我在這裡
[00:20:34.480 --> 00:20:37.480]  當兒子需要說話的時候
[00:20:37.480 --> 00:20:39.480]  兒子呼叫的時候
[00:20:39.480 --> 00:20:41.480]  他同樣說我在這裡
[00:20:41.480 --> 00:20:45.480]  這給很多服事主的人反省
[00:20:45.480 --> 00:20:47.480]  上帝呼召的
[00:20:47.480 --> 00:20:48.480]  我們說我在這裡
[00:20:48.480 --> 00:20:50.480]  我們的兒女
[00:20:50.480 --> 00:20:53.480]  我們家庭呼叫的時候
[00:20:53.480 --> 00:20:57.480]  我們同樣可以說我在這裡
[00:20:57.480 --> 00:21:00.480]  侍奉不能夠成為
[00:21:00.480 --> 00:21:04.480]  不負上家庭責任的一個藉口
[00:21:04.480 --> 00:21:06.480]  對神我在這裡
[00:21:06.480 --> 00:21:08.480]  對兒女我在這裡
[00:21:08.480 --> 00:21:09.480]  原因是
[00:21:09.480 --> 00:21:15.480]  這些都是上帝所交託給我們的責任
[00:21:15.480 --> 00:21:16.480]  然後
[00:21:16.480 --> 00:21:19.480]  這個耳煞
[00:21:19.480 --> 00:21:26.480]  他已經大到可以問一些比較有理性的問題
[00:21:26.480 --> 00:21:28.480]  不是一些好像無關重要的問題
[00:21:28.480 --> 00:21:30.480]  火和柴都有
[00:21:30.480 --> 00:21:32.480]  但繁祭的羊羔在哪裡呢
[00:21:32.480 --> 00:21:34.480]  他知道繁祭有獻羊羔
[00:21:34.480 --> 00:21:36.480]  他也看到現在沒有的
[00:21:36.480 --> 00:21:38.480]  他就將兩件事加在一起
[00:21:38.480 --> 00:21:39.480]  覺得有問題
[00:21:39.480 --> 00:21:40.480]  我再說
[00:21:40.480 --> 00:21:44.480]  起碼他是十二三歲大的年紀
[00:21:44.480 --> 00:21:47.480]  然後大家再留意一下
[00:21:47.480 --> 00:21:50.480]  這段經文同樣用了兩個字眼
[00:21:50.480 --> 00:21:52.480]  用了兩次形容
[00:21:52.480 --> 00:21:56.480]  當他們準備走上山的時候
[00:21:56.480 --> 00:21:58.480]  耳煞揹著柴
[00:21:58.480 --> 00:22:00.480]  阿伯拉罕拿著火和刀
[00:22:00.480 --> 00:22:04.480]  這個火和刀大概是火石和一把可以獻祭用的大刀
[00:22:04.480 --> 00:22:06.480]  然後聖經說
[00:22:06.480 --> 00:22:10.480]  「於是二人同行」
[00:22:10.480 --> 00:22:12.480]  一起走那條路
[00:22:12.480 --> 00:22:13.480]  耳煞被獻上
[00:22:13.480 --> 00:22:15.480]  阿伯拉罕和他同行
[00:22:15.480 --> 00:22:20.480]  然後當阿伯拉罕回答了剛才耳煞問的問題之後
[00:22:20.480 --> 00:22:22.480]  同樣地第二次出現
[00:22:22.480 --> 00:22:25.480]  「於是二人同行」
[00:22:25.480 --> 00:22:27.480]  作為父親
[00:22:27.480 --> 00:22:30.480]  不單回應兒子的需要
[00:22:30.480 --> 00:22:34.480]  他還和他一起走過這條非常不容易走的路
[00:22:34.480 --> 00:22:39.480]  父親能夠和子女一起走過路
[00:22:39.480 --> 00:22:41.480]  特別不容易走的路
[00:22:41.480 --> 00:22:43.480]  是父親的榮譽
[00:22:43.480 --> 00:22:46.480]  父親的特別角色
[00:22:46.480 --> 00:22:50.480]  千萬不要和你的子女沒有話題
[00:22:50.480 --> 00:22:52.480]  不要和他沒有話題
[00:22:52.480 --> 00:22:55.480]  甚至兒子大兒子世界
[00:22:55.480 --> 00:22:56.480]  不要理他
[00:22:56.480 --> 00:22:58.480]  要和他同行
[00:22:58.480 --> 00:23:00.480]  第三個「我在這裏」
[00:23:00.480 --> 00:23:05.480]  就是當阿伯拉罕決心將耳煞獻上的時候
[00:23:05.480 --> 00:23:09.480]  真的將他綁上
[00:23:09.480 --> 00:23:12.480]  放在壇的柴上
[00:23:12.480 --> 00:23:15.480]  然後準備拿出這把大刀
[00:23:15.480 --> 00:23:18.480]  要殺耳煞的時候
[00:23:18.480 --> 00:23:24.480]  如果剛才我們推論耳煞最多人是十二三歲
[00:23:24.480 --> 00:23:27.480]  阿伯拉罕是百多歲的老人家
[00:23:27.480 --> 00:23:31.480]  究竟耳煞有沒有掙扎呢
[00:23:31.480 --> 00:23:34.480]  我聽過一個笑話
[00:23:34.480 --> 00:23:36.480]  阿伯拉罕為了要獻上耳煞
[00:23:36.480 --> 00:23:38.480]  想出一些辦法
[00:23:38.480 --> 00:23:40.480]  「耳煞你看看那邊」
[00:23:40.480 --> 00:23:43.480]  然後他就綁起耳煞
[00:23:43.480 --> 00:23:46.480]  我估計這個機會是相當微
[00:23:46.480 --> 00:23:48.480]  不要說百多歲老人家
[00:23:48.480 --> 00:23:53.480]  要抓住一個十多歲的年青人
[00:23:53.480 --> 00:23:56.480]  可能相對容易一點
[00:23:56.480 --> 00:23:59.480]  所以很明顯的
[00:23:59.480 --> 00:24:03.480]  這段經文表達出
[00:24:03.480 --> 00:24:05.480]  耳煞是配合了獻祭
[00:24:05.480 --> 00:24:09.480]  如果阿伯拉罕獻上心愛的兒子是很艱難
[00:24:09.480 --> 00:24:13.480]  耳煞配合一點都不容易
[00:24:13.480 --> 00:24:17.480]  你可以將耳煞帶回你的兒女身上
[00:24:17.480 --> 00:24:19.480]  千萬不要這樣做
[00:24:19.480 --> 00:24:22.480]  我再說你一百歲的兒子再說吧
[00:24:22.480 --> 00:24:27.480]  這段經文不單止是阿伯拉罕對神有信心
[00:24:27.480 --> 00:24:32.480]  耳煞同樣對上帝有一個很信服的表現
[00:24:32.480 --> 00:24:34.480]  當阿伯拉罕真的決心
[00:24:34.480 --> 00:24:39.480]  他完全沒有將上帝的說話有任何保留的地方
[00:24:39.480 --> 00:24:42.480]  他準備伸手拿刀要殺他的兒子的時候
[00:24:42.480 --> 00:24:44.480]  耶和華的使者很明顯
[00:24:44.480 --> 00:24:46.480]  耶和華的使者就是上帝自己
[00:24:46.480 --> 00:24:48.480]  上帝透過人的方法向阿伯拉罕顯現
[00:24:48.480 --> 00:24:50.480]  所以從阿伯拉罕的角度來說
[00:24:50.480 --> 00:24:52.480]  是耶和華的使者不過是上帝自己
[00:24:52.480 --> 00:24:54.480]  因為夏文這個耶和華的使者
[00:24:54.480 --> 00:24:56.480]  用第一生說的
[00:24:56.480 --> 00:24:59.480]  你既然不將你的兒子留下
[00:24:59.480 --> 00:25:04.480]  所以我現在就閲立你賜福給你
[00:25:04.480 --> 00:25:05.480]  用第一生來說的
[00:25:05.480 --> 00:25:08.480]  所以這是上帝透過人的方法
[00:25:08.480 --> 00:25:10.480]  和阿伯拉罕在舊約聖經很多都出現
[00:25:10.480 --> 00:25:14.480]  同樣地耶和華的使者說
[00:25:14.480 --> 00:25:16.480]  阿伯拉罕我剛才說過了
[00:25:16.480 --> 00:25:19.480]  這個可能更加緊急的說法
[00:25:19.480 --> 00:25:21.480]  好像剛才提過
[00:25:21.480 --> 00:25:23.480]  兩次呼叫阿伯拉罕
[00:25:23.480 --> 00:25:26.480]  阿伯拉罕同樣地我在這裡
[00:25:26.480 --> 00:25:29.480]  在一個很複雜的環境裏
[00:25:29.480 --> 00:25:31.480]  心情相當複雜
[00:25:31.480 --> 00:25:34.480]  要信服上帝同時要殺了他心愛的兒子
[00:25:34.480 --> 00:25:36.480]  他兒子如果剛才所說是配合的話
[00:25:36.480 --> 00:25:37.480]  他更加難受
[00:25:37.480 --> 00:25:40.480]  在要進行上帝的過程裏
[00:25:40.480 --> 00:25:42.480]  阿伯拉罕仍然說那句
[00:25:42.480 --> 00:25:44.480]  我在這裡
[00:25:44.480 --> 00:25:46.480]  他不是向上帝埋怨
[00:25:46.480 --> 00:25:48.480]  或者向上帝逞強
[00:25:48.480 --> 00:25:52.480]  他同樣是一個君臣
[00:25:52.480 --> 00:25:57.480]  一個上帝的兒女的態度去回應上帝
[00:25:57.480 --> 00:25:59.480]  我在這裡
[00:25:59.480 --> 00:26:01.480]  因為阿伯拉罕這樣做
[00:26:01.480 --> 00:26:06.480]  所以接下來的上帝對他的評價
[00:26:06.480 --> 00:26:08.480]  第十二節
[00:26:08.480 --> 00:26:10.480]  請大家讀出這段文
[00:26:10.480 --> 00:26:12.480]  天使說
[00:26:12.480 --> 00:26:15.480]  你不可在這童子身上下手
[00:26:15.480 --> 00:26:17.480]  一點不可害他
[00:26:17.480 --> 00:26:21.480]  現在我知道你是敬畏神的了
[00:26:21.480 --> 00:26:23.480]  因為你沒有將你的兒子
[00:26:23.480 --> 00:26:25.480]  就是你獨生的兒子
[00:26:25.480 --> 00:26:27.480]  留下不給我
[00:26:27.480 --> 00:26:29.480]  你看到我在說的
[00:26:29.480 --> 00:26:31.480]  他第一聲說不給我
[00:26:31.480 --> 00:26:33.480]  這個當然是上帝自己
[00:26:33.480 --> 00:26:37.480]  上帝因為阿伯拉罕的行動
[00:26:37.480 --> 00:26:39.480]  這個意願
[00:26:39.480 --> 00:26:41.480]  他叫他停止
[00:26:41.480 --> 00:26:43.480]  因為上帝根本不是要人
[00:26:43.480 --> 00:26:45.480]  將他的兒子這樣獻上
[00:26:45.480 --> 00:26:47.480]  上帝要他的心
[00:26:47.480 --> 00:26:52.480]  將所有東西都不可以高於愛上帝
[00:26:52.480 --> 00:26:55.480]  順服上帝這個標準之上
[00:26:55.480 --> 00:26:57.480]  然後評價就是
[00:26:57.480 --> 00:27:00.480]  我知道你敬畏神了
[00:27:00.480 --> 00:27:03.480]  整個阿伯拉罕最後的行動
[00:27:03.480 --> 00:27:06.480]  是上帝評價你是敬畏上帝
[00:27:06.480 --> 00:27:08.480]  這個很有趣的方法
[00:27:08.480 --> 00:27:09.480]  我知道
[00:27:09.480 --> 00:27:11.480]  我們知道上帝是無所不知的神
[00:27:11.480 --> 00:27:13.480]  為什麼是我知道呢
[00:27:13.480 --> 00:27:15.480]  這個神知道在聖經裏面
[00:27:15.480 --> 00:27:17.480]  大概有兩個意思
[00:27:17.480 --> 00:27:19.480]  第一是用人可以了解的方法說
[00:27:19.480 --> 00:27:22.480]  上帝的手 上帝的腳 上帝的眼
[00:27:22.480 --> 00:27:25.480]  都是用人可以了解的方法表達
[00:27:25.480 --> 00:27:26.480]  同樣地
[00:27:26.480 --> 00:27:28.480]  當你這樣做之後
[00:27:28.480 --> 00:27:30.480]  你見到這個過程
[00:27:30.480 --> 00:27:31.480]  上帝是我知道
[00:27:31.480 --> 00:27:33.480]  都是用人可以了解的方法
[00:27:33.480 --> 00:27:35.480]  去表達上帝閱立這件事
[00:27:35.480 --> 00:27:38.480]  然後在我知道裏面
[00:27:38.480 --> 00:27:39.480]  神知道裏面
[00:27:39.480 --> 00:27:40.480]  真正的目的
[00:27:40.480 --> 00:27:43.480]  其實是建立阿伯拉罕的信心
[00:27:43.480 --> 00:27:46.480]  上帝知道阿伯拉罕會順服
[00:27:46.480 --> 00:27:48.480]  但對人來說
[00:27:48.480 --> 00:27:50.480]  你要經過一個考驗
[00:27:50.480 --> 00:27:51.480]  經過一個考試
[00:27:51.480 --> 00:27:54.480]  實際經過這個處境之後
[00:27:54.480 --> 00:27:56.480]  你的信心才會更加堅定
[00:27:56.480 --> 00:27:59.480]  否則你的信心只會停留在頭腦裏面
[00:27:59.480 --> 00:28:01.480]  為什麼上帝有時候
[00:28:01.480 --> 00:28:02.480]  叫我們這麼多的考驗
[00:28:02.480 --> 00:28:05.480]  好像一個個難關考試在前面呢
[00:28:05.480 --> 00:28:07.480]  是為了我們自己
[00:28:07.480 --> 00:28:10.480]  如果你再將新約聖經所說的
[00:28:10.480 --> 00:28:12.480]  我們所遇到的試探
[00:28:12.480 --> 00:28:14.480]  是人不能夠受得到的
[00:28:14.480 --> 00:28:18.480]  其實試探或者中文翻譯為試煉
[00:28:18.480 --> 00:28:21.480]  特別是《雅各書》第一章所用的字眼
[00:28:21.480 --> 00:28:22.480]  是同一個字來的
[00:28:22.480 --> 00:28:23.480]  試探和試煉
[00:28:23.480 --> 00:28:24.480]  原本是同一個字來的
[00:28:24.480 --> 00:28:28.480]  不過在目的上有不同意思的翻譯
[00:28:28.480 --> 00:28:29.480]  試煉是神給我們的
[00:28:29.480 --> 00:28:32.480]  試探是從魔鬼而來的攻擊
[00:28:32.480 --> 00:28:35.480]  試探就是要凸顯我們的軟弱
[00:28:35.480 --> 00:28:36.480]  以致我們跌倒
[00:28:36.480 --> 00:28:37.480]  而試煉呢
[00:28:37.480 --> 00:28:39.480]  神試煉我們考試是有什麼目的呢
[00:28:39.480 --> 00:28:43.480]  是凸顯上帝給我們的恩典
[00:28:43.480 --> 00:28:45.480]  我們可以站立得穩
[00:28:45.480 --> 00:28:49.480]  就是說上帝知道阿伯拉罕有這個信心
[00:28:49.480 --> 00:28:51.480]  但這個信心要再肯定一點
[00:28:51.480 --> 00:28:53.480]  要再經過磨練
[00:28:53.480 --> 00:28:55.480]  然後更加成熟
[00:28:55.480 --> 00:28:59.480]  整個試煉、整個考試
[00:28:59.480 --> 00:29:02.480]  是為了建立阿伯拉罕的信心
[00:29:02.480 --> 00:29:05.480]  當然間接也因為阿伯拉罕的榜樣
[00:29:05.480 --> 00:29:07.480]  影響了後世歷代的信徒
[00:29:07.480 --> 00:29:09.480]  這件事後面的記載
[00:29:09.480 --> 00:29:11.480]  已經記載了這件事的結果
[00:29:11.480 --> 00:29:14.480]  阿伯拉罕說
[00:29:14.480 --> 00:29:17.480]  我們的神是耶和華以納的神
[00:29:17.480 --> 00:29:18.480]  我也要解釋一下
[00:29:18.480 --> 00:29:19.480]  以納這個字呢
[00:29:19.480 --> 00:29:20.480]  耶和華以納
[00:29:20.480 --> 00:29:21.480]  以納這個字呢
[00:29:21.480 --> 00:29:24.480]  基本上的意思是體健
[00:29:24.480 --> 00:29:25.480]  體健
[00:29:25.480 --> 00:29:27.480]  所以如果你看呂鎮忠的譯本
[00:29:27.480 --> 00:29:28.480]  翻譯得很有趣
[00:29:28.480 --> 00:29:32.480]  他說上帝是顧念耶和華
[00:29:32.480 --> 00:29:34.480]  顧念不是做耶和華以納
[00:29:34.480 --> 00:29:36.480]  他把這個意思直接說出來
[00:29:36.480 --> 00:29:39.480]  上帝會體健的
[00:29:39.480 --> 00:29:41.480]  這句話在聖經裏面
[00:29:41.480 --> 00:29:42.480]  這段經文出現了兩次
[00:29:42.480 --> 00:29:43.480]  第一次第八節就說
[00:29:43.480 --> 00:29:46.480]  以撒問高揚在哪裏
[00:29:46.480 --> 00:29:48.480]  然後阿伯拉罕回應說
[00:29:48.480 --> 00:29:51.480]  所以神必自己預備
[00:29:51.480 --> 00:29:52.480]  其實就是
[00:29:52.480 --> 00:29:54.480]  上帝必定看到我們的需要
[00:29:54.480 --> 00:29:57.480]  祂看到有繁濟的高揚
[00:29:57.480 --> 00:29:59.480]  所以耶和華以納
[00:29:59.480 --> 00:30:01.480]  即是上帝會看著
[00:30:01.480 --> 00:30:04.480]  把他的意思說出來的話
[00:30:04.480 --> 00:30:08.480]  就是耶和華必定會供應
[00:30:08.480 --> 00:30:10.480]  大家覺得這個是不是很重要
[00:30:10.480 --> 00:30:11.480]  當我們下去試探
[00:30:11.480 --> 00:30:13.480]  試煉很艱難的時候
[00:30:13.480 --> 00:30:16.480]  你知道耶和華會看著
[00:30:16.480 --> 00:30:18.480]  這個是不是最大的安慰呢
[00:30:18.480 --> 00:30:21.480]  阿伯拉罕能夠很有能力地宣告
[00:30:21.480 --> 00:30:23.480]  我們的神是耶和華以納的神
[00:30:23.480 --> 00:30:25.480]  是耶和華看到的神
[00:30:25.480 --> 00:30:31.480]  而耶和華神對阿伯拉罕的評價
[00:30:31.480 --> 00:30:33.480]  你看到後面那幾個聖經
[00:30:33.480 --> 00:30:36.480]  很像在創世紀第十二章所說的
[00:30:36.480 --> 00:30:37.480]  他論福
[00:30:37.480 --> 00:30:39.480]  我要賜大福給你
[00:30:39.480 --> 00:30:41.480]  然後論子孫
[00:30:41.480 --> 00:30:43.480]  你的子孫好像海邊的
[00:30:43.480 --> 00:30:44.480]  三十天上的星那麼多
[00:30:44.480 --> 00:30:46.480]  有很多子孫
[00:30:46.480 --> 00:30:49.480]  然後在創世紀第十二章那句話
[00:30:49.480 --> 00:30:52.480]  萬國必因你得福
[00:30:52.480 --> 00:30:57.480]  不過在創世紀第十二章改了一點
[00:30:57.480 --> 00:31:03.480]  萬國必因你的後裔而得福
[00:31:03.480 --> 00:31:07.480]  這裡是凸顯了
[00:31:07.480 --> 00:31:11.480]  以撒成為了阿伯拉罕的後裔
[00:31:11.480 --> 00:31:13.480]  這件事情
[00:31:13.480 --> 00:31:16.480]  萬國必因這件事情而得福
[00:31:16.480 --> 00:31:20.480]  後裔在保羅的迦拉太書裡說
[00:31:20.480 --> 00:31:22.480]  是單數的 是一個字的
[00:31:22.480 --> 00:31:24.480]  是指一個後裔
[00:31:24.480 --> 00:31:26.480]  不是指所有的後裔
[00:31:26.480 --> 00:31:29.480]  就是說透過阿伯拉罕的後裔
[00:31:29.480 --> 00:31:31.480]  其中一個就是耶穌基督
[00:31:31.480 --> 00:31:33.480]  而萬國會得福
[00:31:33.480 --> 00:31:35.480]  我們試一下總結一下
[00:31:35.480 --> 00:31:37.480]  這段經文所說的
[00:31:37.480 --> 00:31:39.480]  或者考試的主題
[00:31:39.480 --> 00:31:41.480]  剛才我提過
[00:31:41.480 --> 00:31:43.480]  第一個阿伯拉罕面對的考試
[00:31:43.480 --> 00:31:45.480]  就是創世紀第十二章
[00:31:45.480 --> 00:31:49.480]  他要離開本地 本族和父家
[00:31:49.480 --> 00:31:51.480]  留意一下次序
[00:31:51.480 --> 00:31:53.480]  本地這個地方
[00:31:53.480 --> 00:31:55.480]  本族是我的家族
[00:31:55.480 --> 00:32:00.480]  父家就是我的最至親的家人
[00:32:00.480 --> 00:32:02.480]  而這三個
[00:32:02.480 --> 00:32:04.480]  你會看到程度上
[00:32:04.480 --> 00:32:07.480]  由開變一直到裡面
[00:32:07.480 --> 00:32:11.480]  先是本地 同村的人
[00:32:11.480 --> 00:32:13.480]  或者同鄉的人
[00:32:13.480 --> 00:32:17.480]  然後是他的最親的家族
[00:32:17.480 --> 00:32:20.480]  然後是他的家人
[00:32:20.480 --> 00:32:22.480]  然後第二個
[00:32:22.480 --> 00:32:25.480]  或者我們看今天最後一個考試
[00:32:25.480 --> 00:32:27.480]  就是第十二章這段經文
[00:32:27.480 --> 00:32:30.480]  在經文裡面同樣出現了幾次
[00:32:30.480 --> 00:32:33.480]  他說 你的兒子
[00:32:33.480 --> 00:32:37.480]  就是你獨生的兒子
[00:32:37.480 --> 00:32:40.480]  是你所愛的兒子
[00:32:40.480 --> 00:32:44.480]  同樣地由開變一直到埋變
[00:32:44.480 --> 00:32:45.480]  你的兒子
[00:32:45.480 --> 00:32:47.480]  起碼當時他有兩個
[00:32:47.480 --> 00:32:49.480]  不是 是獨生的兒子
[00:32:49.480 --> 00:32:51.480]  是那個 再加強一點
[00:32:51.480 --> 00:32:53.480]  是和你有密切關係
[00:32:53.480 --> 00:32:56.480]  你所愛的 你最喜歡的兒子
[00:32:56.480 --> 00:32:58.480]  如果從另外一個比較
[00:32:58.480 --> 00:33:00.480]  這兩個考試
[00:33:00.480 --> 00:33:03.480]  第一個是要離開
[00:33:03.480 --> 00:33:07.480]  他過去的
[00:33:07.480 --> 00:33:12.480]  自己所成長的地方
[00:33:12.480 --> 00:33:14.480]  可以說是和他過去
[00:33:14.480 --> 00:33:16.480]  離開過去的一個考試
[00:33:16.480 --> 00:33:18.480]  然後獻上以撒
[00:33:18.480 --> 00:33:20.480]  如果以撒真的死了
[00:33:20.480 --> 00:33:23.480]  阿巴拿罕就沒有未來了
[00:33:23.480 --> 00:33:25.480]  可以說是一個
[00:33:25.480 --> 00:33:27.480]  一個整體上
[00:33:27.480 --> 00:33:29.480]  阿巴拿罕完整的一個考試
[00:33:29.480 --> 00:33:32.480]  當他過往建立了
[00:33:32.480 --> 00:33:35.480]  上帝叫他離開了本族
[00:33:35.480 --> 00:33:37.480]  但是現在獻上以撒
[00:33:37.480 --> 00:33:40.480]  如果以撒真的就這樣離開
[00:33:40.480 --> 00:33:43.480]  阿巴拿罕就不會有任何的未來
[00:33:43.480 --> 00:33:46.480]  這兩個可以說是一個完整的
[00:33:46.480 --> 00:33:48.480]  對阿巴拿罕整個的考驗
[00:33:48.480 --> 00:33:50.480]  如果我們將這三個
[00:33:50.480 --> 00:33:52.480]  我在這裡
[00:33:52.480 --> 00:33:55.480]  作為今天講到的分題的話
[00:33:55.480 --> 00:33:56.480]  我會這樣說
[00:33:56.480 --> 00:33:58.480]  因為上帝最後定位
[00:33:58.480 --> 00:34:00.480]  他是敬畏神的人
[00:34:00.480 --> 00:34:02.480]  所以第一個我在這裡
[00:34:02.480 --> 00:34:05.480]  他是敬畏神的一個確立
[00:34:05.480 --> 00:34:07.480]  一個定位
[00:34:07.480 --> 00:34:09.480]  當神立
[00:34:09.480 --> 00:34:10.480]  阿巴拿罕
[00:34:10.480 --> 00:34:11.480]  他馬上是回應
[00:34:11.480 --> 00:34:13.480]  上帝還沒有說任何事情之前
[00:34:13.480 --> 00:34:15.480]  當上帝呼叫他的時候
[00:34:15.480 --> 00:34:17.480]  就是我在這裡
[00:34:17.480 --> 00:34:18.480]  第二個
[00:34:18.480 --> 00:34:22.480]  當以撒問他
[00:34:22.480 --> 00:34:24.480]  那羊羔在哪裡
[00:34:24.480 --> 00:34:26.480]  阿巴拿罕的回應
[00:34:26.480 --> 00:34:28.480]  我在這裡
[00:34:28.480 --> 00:34:32.480]  他真的將他所信的
[00:34:32.480 --> 00:34:34.480]  神所吩咐的
[00:34:34.480 --> 00:34:35.480]  實際的付諸行動
[00:34:35.480 --> 00:34:38.480]  並沒有因任何環境而改變
[00:34:38.480 --> 00:34:39.480]  第三個
[00:34:39.480 --> 00:34:40.480]  在危急
[00:34:40.480 --> 00:34:41.480]  很混亂
[00:34:41.480 --> 00:34:43.480]  他心情很矛盾的時候
[00:34:43.480 --> 00:34:46.480]  他仍然說我在這裡
[00:34:46.480 --> 00:34:48.480]  他對上帝敬畏的心
[00:34:48.480 --> 00:34:50.480]  總結一句話
[00:34:50.480 --> 00:34:52.480]  這段經文所說的是
[00:34:52.480 --> 00:34:55.480]  一個真正敬畏神的人
[00:34:55.480 --> 00:35:00.480]  是要對上帝完全的信服
[00:35:00.480 --> 00:35:02.480]  我用了很多時間去解釋
[00:35:02.480 --> 00:35:04.480]  這段聖經的經文的內容
[00:35:04.480 --> 00:35:06.480]  我想回到今天我們說到
[00:35:06.480 --> 00:35:08.480]  家庭家長的身上
[00:35:08.480 --> 00:35:11.480]  我只是用一句話來做一個總結
[00:35:11.480 --> 00:35:14.480]  很喜歡一位神學家
[00:35:14.480 --> 00:35:15.480]  叫J.I.Pekka
[00:35:15.480 --> 00:35:17.480]  巴赫可能很多人看過他的書
[00:35:17.480 --> 00:35:18.480]  叫《認識神》
[00:35:18.480 --> 00:35:20.480]  或者看過一本關於
[00:35:20.480 --> 00:35:23.480]  《司徒信經》等等的一些講解
[00:35:23.480 --> 00:35:27.480]  他是一個非常近代偉大的
[00:35:27.480 --> 00:35:29.480]  方牌神學家
[00:35:29.480 --> 00:35:31.480]  他不單只是神學家
[00:35:31.480 --> 00:35:32.480]  他對教會、牧會
[00:35:32.480 --> 00:35:35.480]  還有一個深刻體會的前輩
[00:35:35.480 --> 00:35:37.480]  他說了一句話
[00:35:37.480 --> 00:35:42.480]  今天教會最需要的牧者
[00:35:42.480 --> 00:35:43.480]  一件事
[00:35:43.480 --> 00:35:45.480]  我嘗試分開來寫
[00:35:45.480 --> 00:35:46.480]  你猜猜是什麼呢
[00:35:46.480 --> 00:35:49.480]  你覺得今天最需要的牧者
[00:35:49.480 --> 00:35:50.480]  一件事是什麼呢
[00:35:50.480 --> 00:35:51.480]  看看你的想法
[00:35:51.480 --> 00:35:53.480]  你覺得今天神學家有什麼類似的地方呢
[00:35:53.480 --> 00:35:55.480]  你覺得今天神學家最需要什麼呢
[00:35:55.480 --> 00:35:58.480]  當然他說的不是絕對
[00:35:58.480 --> 00:35:59.480]  不是聖經
[00:35:59.480 --> 00:36:01.480]  不過你可以參考一下
[00:36:01.480 --> 00:36:02.480]  你覺得呢
[00:36:02.480 --> 00:36:04.480]  你覺得今天神學家最需要什麼呢
[00:36:04.480 --> 00:36:15.480]  港島、行政、恩賜等等
[00:36:15.480 --> 00:36:18.480]  你參考一下巴赫這個神學家
[00:36:18.480 --> 00:36:19.480]  神學家就是神學家
[00:36:19.480 --> 00:36:20.480]  他說什麼呢
[00:36:20.480 --> 00:36:24.480]  他最需要牧者的聖潔的生活
[00:36:24.480 --> 00:36:26.480]  不知道你同不同意嗎
[00:36:26.480 --> 00:36:28.480]  他不是說他的工作
[00:36:28.480 --> 00:36:32.480]  他是說他的生命
[00:36:32.480 --> 00:36:34.480]  我做了牧者四十多年
[00:36:34.480 --> 00:36:36.480]  我差不多同意到不得了這句話
[00:36:36.480 --> 00:36:38.480]  今天教會最需要牧者的
[00:36:38.480 --> 00:36:41.480]  是牧者需要有聖潔的生命
[00:36:41.480 --> 00:36:43.480]  我套用這句話
[00:36:43.480 --> 00:36:47.480]  當然我借助偉大神學家所說的
[00:36:47.480 --> 00:36:48.480]  我套用這句話
[00:36:48.480 --> 00:36:51.480]  在今天我所說的講題結束
[00:36:51.480 --> 00:36:53.480]  今天基督教的家庭
[00:36:53.480 --> 00:36:55.480]  我這裡大部分都是基督徒
[00:36:55.480 --> 00:36:59.480]  基督徒家庭最需要父母的是什麼呢
[00:36:59.480 --> 00:37:03.480]  我猜是根據亞伯拉罕留下的榜樣
[00:37:03.480 --> 00:37:04.480]  是家長
[00:37:04.480 --> 00:37:06.480]  我想說是特別是父親
[00:37:06.480 --> 00:37:09.480]  因為父親在神的設計裏面
[00:37:09.480 --> 00:37:10.480]  一般的情況之下
[00:37:10.480 --> 00:37:12.480]  是一家之主
[00:37:12.480 --> 00:37:16.480]  父親在各方面應該敬畏神
[00:37:16.480 --> 00:37:19.480]  我可以說是各方面敬畏神
[00:37:19.480 --> 00:37:20.480]  如果你留下來
[00:37:20.480 --> 00:37:21.480]  讓你的子女看到的
[00:37:21.480 --> 00:37:23.480]  讓你太太看到的
[00:37:23.480 --> 00:37:25.480]  你在金錢上
[00:37:25.480 --> 00:37:27.480]  你在說話上
[00:37:27.480 --> 00:37:29.480]  你在人際相處上
[00:37:29.480 --> 00:37:32.480]  你在對上帝的親近的事情上
[00:37:32.480 --> 00:37:34.480]  你敬畏上帝的話
[00:37:34.480 --> 00:37:35.480]  我告訴你
[00:37:35.480 --> 00:37:38.480]  你會讓你的子女留下一個非常寶貴的
[00:37:38.480 --> 00:37:41.480]  屬靈的遺產
