
[00:00:00.000 --> 00:00:05.640]  各位領誌會 各位朋友
[00:17:48.440 --> 00:17:49.880]  我們首先
[00:17:49.880 --> 00:17:52.920]  去看到人的被造
[00:17:52.920 --> 00:17:54.160]  有一些東西
[00:17:54.160 --> 00:17:56.280]  值得我們去想的
[00:17:56.280 --> 00:17:57.280]  第一
[00:17:57.280 --> 00:17:59.600]  人的被造
[00:17:59.600 --> 00:18:01.640]  是神
[00:18:01.640 --> 00:18:03.680]  由無到有
[00:18:03.680 --> 00:18:05.680]  造我們的靈魂出來
[00:18:05.680 --> 00:18:07.360]  所以因為這樣的緣故
[00:18:07.360 --> 00:18:09.440]  又用Bara那個字
[00:18:09.440 --> 00:18:10.560]  形容的
[00:18:10.560 --> 00:18:12.920]  我上一次講道的時候
[00:18:12.920 --> 00:18:15.080]  講到神造
[00:18:15.080 --> 00:18:17.520]  整個宇宙萬物的時候
[00:18:17.520 --> 00:18:19.120]  有三種
[00:18:19.120 --> 00:18:21.240]  他的創造裡面的獨特
[00:18:21.240 --> 00:18:24.160]  一是無到有來創造
[00:18:24.160 --> 00:18:24.840]  第二
[00:18:24.840 --> 00:18:28.040]  是用已經有的物質來改造
[00:18:28.040 --> 00:18:29.040]  第三
[00:18:29.040 --> 00:18:30.760]  他甚至設計
[00:18:30.760 --> 00:18:34.000]  來令到他有一個獨特性在
[00:18:34.000 --> 00:18:36.120]  而且是將GPS
[00:18:36.120 --> 00:18:37.200]  將人的DNA
[00:18:37.200 --> 00:18:38.520]  都放在人的裡面
[00:18:38.520 --> 00:18:40.600]  以至到
[00:18:40.600 --> 00:18:43.600]  透過日殺這個能力
[00:18:43.600 --> 00:18:46.640]  是叫人看到他自己的獨特性
[00:18:46.640 --> 00:18:48.200]  是沒有任何東西
[00:18:48.200 --> 00:18:50.160]  是可以取代的
[00:18:50.160 --> 00:18:52.080]  現在我們就試一試
[00:18:52.080 --> 00:18:53.400]  來看一看
[00:18:53.400 --> 00:18:55.960]  他完美的安排
[00:18:55.960 --> 00:18:57.080]  人的被造
[00:18:57.080 --> 00:18:58.560]  和一切其他的活物
[00:18:58.560 --> 00:19:00.040]  不同的地方
[00:19:00.040 --> 00:19:02.800]  到底在哪裡呢
[00:19:02.800 --> 00:19:04.080]  首先
[00:19:04.080 --> 00:19:06.160]  創造過程
[00:19:06.160 --> 00:19:08.120]  是有分別
[00:19:08.120 --> 00:19:10.320]  這個過程
[00:19:10.320 --> 00:19:13.960]  是一般的活物
[00:19:13.960 --> 00:19:16.960]  是怎樣創造出來的呢
[00:19:16.960 --> 00:19:19.240]  《創世紀2》張19節
[00:19:19.240 --> 00:19:22.840]  "也話神用土所造"
[00:19:22.840 --> 00:19:24.760]  這個"造"這個詞
[00:19:24.760 --> 00:19:27.120]  希伯萊文叫做日殺
[00:19:27.120 --> 00:19:28.480]  日殺
[00:19:28.480 --> 00:19:30.440]  是包括設計
[00:19:30.440 --> 00:19:32.920]  是包括定一些規範
[00:19:32.920 --> 00:19:33.560]  規律
[00:19:33.560 --> 00:19:36.160]  獨特性等等各樣的東西
[00:19:36.160 --> 00:19:37.320]  是讓它成為
[00:19:37.320 --> 00:19:39.320]  和日殺成
[00:19:39.320 --> 00:19:40.840]  野地各樣的走獸
[00:19:40.840 --> 00:19:42.440]  和空中各樣的飛鳥
[00:19:42.440 --> 00:19:43.680]  原來
[00:19:43.680 --> 00:19:45.040]  在飛鳥的裡面
[00:19:45.040 --> 00:19:46.200]  在走獸的裡面
[00:19:46.200 --> 00:19:49.200]  甚至在魚類的裡面
[00:19:49.200 --> 00:19:51.080]  神都是有一個GPS
[00:19:51.080 --> 00:19:53.360]  設計在他們的裡面
[00:19:53.360 --> 00:19:55.760]  以至他們無論去到天涯海角
[00:19:55.760 --> 00:19:58.040]  可能會回到他的原生地
[00:19:58.040 --> 00:20:00.800]  三文魚
[00:20:00.800 --> 00:20:02.320]  一
[00:20:02.320 --> 00:20:04.480]  由卵孵出來
[00:20:04.480 --> 00:20:05.800]  很細條
[00:20:05.800 --> 00:20:07.800]  然後就去了大海
[00:20:07.800 --> 00:20:09.440]  經過一年多兩年
[00:20:09.440 --> 00:20:10.320]  幾年
[00:20:10.320 --> 00:20:11.280]  然後呢
[00:20:11.280 --> 00:20:13.880]  它竟然能夠游回去
[00:20:13.880 --> 00:20:15.400]  它出生的地方
[00:20:15.400 --> 00:20:18.080]  又再一次
[00:20:18.080 --> 00:20:19.200]  來產卵
[00:20:19.200 --> 00:20:20.840]  又再一次
[00:20:20.840 --> 00:20:23.920]  孵化了那些卵之後
[00:20:23.920 --> 00:20:25.240]  整回進入大海
[00:20:25.240 --> 00:20:27.960]  無論去到幾千公里
[00:20:27.960 --> 00:20:30.440]  它仍然都能夠回到去
[00:20:30.440 --> 00:20:32.240]  我們看看貴後鳥
[00:20:32.240 --> 00:20:33.920]  為什麼每一年
[00:20:33.920 --> 00:20:35.080]  到時到後
[00:20:35.080 --> 00:20:37.720]  它就能夠找到它的地方
[00:20:37.720 --> 00:20:39.240]  能夠回到那裡
[00:20:39.240 --> 00:20:40.560]  為什麼
[00:20:40.560 --> 00:20:42.360]  另外我還看一看
[00:20:42.360 --> 00:20:44.720]  動物大遷徙的時候
[00:20:44.720 --> 00:20:45.840]  那些動物
[00:20:45.840 --> 00:20:47.480]  無論去到哪個地方
[00:20:47.480 --> 00:20:51.240]  仍然都能夠回到
[00:20:51.240 --> 00:20:54.280]  他們自己熟悉的草原
[00:20:54.280 --> 00:20:56.840]  在那個地方來覓食
[00:20:56.840 --> 00:20:58.720]  我們問這個問題
[00:20:58.720 --> 00:21:00.120]  為什麼呢
[00:21:00.120 --> 00:21:02.160]  原來神在他們裡面
[00:21:02.160 --> 00:21:06.040]  是給了一些特別的標記
[00:21:06.040 --> 00:21:08.320]  是一個特別的指南針
[00:21:08.320 --> 00:21:10.240]  一個叫GPS
[00:21:10.240 --> 00:21:11.200]  在他們裡面
[00:21:11.200 --> 00:21:12.880]  有導航的系統
[00:21:12.880 --> 00:21:14.040]  在他們裡面
[00:21:14.040 --> 00:21:15.280]  飛鳥也有
[00:21:15.280 --> 00:21:16.280]  魚類也有
[00:21:16.280 --> 00:21:17.600]  走獸也有
[00:21:17.600 --> 00:21:19.080]  以至於他們能夠
[00:21:19.080 --> 00:21:20.040]  懂得
[00:21:20.040 --> 00:21:21.760]  不需要
[00:21:21.760 --> 00:21:24.280]  手提電話裡面的GPS
[00:21:24.280 --> 00:21:26.120]  他已經可以找到那些路
[00:21:26.120 --> 00:21:29.520]  甚至比我們更加好
[00:21:29.520 --> 00:21:31.080]  另外
[00:21:31.080 --> 00:21:33.000]  我告訴你
[00:21:33.000 --> 00:21:34.520]  神做人的時候
[00:21:34.520 --> 00:21:35.560]  和一般的生物
[00:21:35.560 --> 00:21:39.120]  最不同的地方在哪裡呢
[00:21:39.120 --> 00:21:41.560]  創世紀二章第七節
[00:21:41.560 --> 00:21:46.600]  也說神用地上的塵土去做人
[00:21:46.600 --> 00:21:48.280]  做這個字
[00:21:48.280 --> 00:21:51.080]  也是和十九節
[00:21:51.080 --> 00:21:54.040]  神造野地各樣走獸
[00:21:54.040 --> 00:21:55.640]  空中各樣飛鳥
[00:21:55.640 --> 00:21:56.600]  那個字
[00:21:56.600 --> 00:21:59.160]  完全同一個希伯來詞
[00:21:59.160 --> 00:22:01.480]  就是日沙
[00:22:01.480 --> 00:22:04.000]  但是做完了之後
[00:22:04.000 --> 00:22:07.080]  你發覺和動物不同的地方
[00:22:07.080 --> 00:22:09.200]  十九節告訴我們
[00:22:09.200 --> 00:22:12.480]  神一用土日沙原
[00:22:12.480 --> 00:22:13.840]  野地各樣的走獸
[00:22:13.840 --> 00:22:15.760]  空中的飛鳥之後
[00:22:15.760 --> 00:22:18.920]  他已經叫做活物
[00:22:18.920 --> 00:22:20.440]  活物這個字
[00:22:20.440 --> 00:22:21.320]  希伯來詞
[00:22:21.320 --> 00:22:22.640]  Livest
[00:22:22.640 --> 00:22:24.160]  就是living creature
[00:22:24.160 --> 00:22:26.160]  這個就是英文
[00:22:26.160 --> 00:22:30.160]  我們叫已經是有生命的一個動物
[00:22:30.160 --> 00:22:32.680]  有生命的活物
[00:22:32.680 --> 00:22:34.400]  一做完已經是活物
[00:22:34.400 --> 00:22:36.080]  是Nephesh
[00:22:36.080 --> 00:22:38.600]  但是去到二章七節
[00:22:38.600 --> 00:22:41.080]  也說神用地上的塵土做
[00:22:41.080 --> 00:22:43.560]  日沙一個人的時候
[00:22:43.560 --> 00:22:45.760]  他沒有告訴我們
[00:22:45.760 --> 00:22:47.080]  一做完
[00:22:47.080 --> 00:22:48.520]  他就是Nephesh
[00:22:48.520 --> 00:22:50.120]  不是
[00:22:50.120 --> 00:22:52.320]  然後神加工的
[00:22:52.320 --> 00:22:55.760]  他就是把生氣吹在他的鼻孔裡面
[00:22:55.760 --> 00:22:59.840]  把生氣吹在人的鼻孔裡面
[00:22:59.840 --> 00:23:04.880]  他才成為一個有靈的活人
[00:23:04.880 --> 00:23:07.040]  其實活人這個字
[00:23:07.040 --> 00:23:10.000]  和十九節的活物那個字
[00:23:10.000 --> 00:23:13.480]  希伯來文是完全同一個字
[00:23:13.480 --> 00:23:15.680]  就是Nephesh
[00:23:15.680 --> 00:23:19.240]  Nephesh
[00:23:19.240 --> 00:23:21.840]  但是人是加工
[00:23:21.840 --> 00:23:23.040]  加了什麼工呢
[00:23:23.040 --> 00:23:26.520]  就是神在他的鼻孔裡面吹一口氣
[00:23:26.520 --> 00:23:32.040]  令到他成為一個有靈的活人
[00:23:32.040 --> 00:23:34.840]  中國人有一樣東西挺好的
[00:23:34.840 --> 00:23:37.000]  就是有氣
[00:23:37.000 --> 00:23:39.080]  就是有生命
[00:23:39.080 --> 00:23:40.560]  沒有氣了
[00:23:40.560 --> 00:23:42.440]  就是沒有了生命
[00:23:42.440 --> 00:23:46.840]  原來這口氣是神給過人的
[00:23:46.840 --> 00:23:48.000]  而實際上
[00:23:48.000 --> 00:23:49.400]  這個氣
[00:23:49.400 --> 00:23:50.880]  在希伯來文
[00:23:50.880 --> 00:23:53.400]  又叫做靈
[00:23:53.400 --> 00:23:56.920]  也可以把它翻譯成為風
[00:23:56.920 --> 00:23:59.200]  如果這個是神而來的靈
[00:23:59.200 --> 00:24:00.480]  這個是聖靈
[00:24:00.480 --> 00:24:02.080]  是神的靈
[00:24:02.080 --> 00:24:07.200]  神是把他的靈吹進去人的生命裡面
[00:24:07.200 --> 00:24:11.960]  以至於他成為一個有靈的活人
[00:24:11.960 --> 00:24:13.680]  就是這裡
[00:24:13.680 --> 00:24:15.400]  告訴我們
[00:24:15.400 --> 00:24:19.280]  人為什麼是一個萬物之靈呢
[00:24:19.280 --> 00:24:21.400]  是因為在他裡面
[00:24:21.400 --> 00:24:23.480]  有神的口氣
[00:24:23.480 --> 00:24:26.200]  有神的靈在他當中
[00:24:26.200 --> 00:24:29.280]  他就成為萬物之靈
[00:24:29.280 --> 00:24:30.200]  沒有
[00:24:30.200 --> 00:24:33.280]  他就是不能夠存活的
[00:24:33.280 --> 00:24:34.720]  接著第二
[00:24:34.720 --> 00:24:37.440]  他有神的形象和樣式
[00:24:37.440 --> 00:24:38.920]  但一切的動物
[00:24:38.920 --> 00:24:40.040]  一切的走獸
[00:24:40.040 --> 00:24:41.040]  一切的活物
[00:24:41.040 --> 00:24:45.000]  是沒有神的形象和樣式
[00:24:45.000 --> 00:24:46.080]  我也說過
[00:24:46.080 --> 00:24:48.440]  神的形象和樣式
[00:24:48.440 --> 00:24:54.080]  是讓他有一種道德的便便利
[00:24:54.080 --> 00:24:55.640]  無論去到哪個國家
[00:24:55.640 --> 00:24:57.040]  哪個民族
[00:24:57.040 --> 00:25:01.400]  他都會有一些道德的規範給人
[00:25:01.400 --> 00:25:03.320]  為什麼有這些的律法
[00:25:03.320 --> 00:25:05.240]  為什麼有一些的禮節
[00:25:05.240 --> 00:25:08.040]  為什麼有一些的道德的規範
[00:25:08.040 --> 00:25:10.440]  規範他自己的國民呢
[00:25:10.440 --> 00:25:12.600]  因為人的被造
[00:25:12.600 --> 00:25:16.400]  是安德克森的形象和樣式造的
[00:25:16.400 --> 00:25:18.760]  沒有一個國家是沒有法律的
[00:25:18.760 --> 00:25:20.640]  每個都有法律
[00:25:20.640 --> 00:25:24.240]  甚至每一個家族都有他的家規
[00:25:24.240 --> 00:25:27.240]  每一個族有他的族規
[00:25:27.240 --> 00:25:29.360]  入鄉隨族
[00:25:29.360 --> 00:25:31.920]  為什麼他們有這些東西
[00:25:31.920 --> 00:25:33.400]  因為他們要分辨
[00:25:33.400 --> 00:25:35.360]  好與不好
[00:25:35.360 --> 00:25:37.680]  對與壞
[00:25:37.680 --> 00:25:41.200]  這個就是人獨特的地方
[00:25:41.200 --> 00:25:43.440]  動物是不會有的
[00:25:43.440 --> 00:25:45.120]  但另一方面來說
[00:25:45.120 --> 00:25:48.120]  每一個不同的古代的民族
[00:25:48.120 --> 00:25:49.800]  一直到現在為止
[00:25:49.800 --> 00:25:53.800]  有他們自己心目中敬拜的群體
[00:25:53.800 --> 00:25:58.720]  直到所謂達爾文的進化論出來
[00:25:58.720 --> 00:26:01.640]  然後這些人才逐步逐步
[00:26:01.640 --> 00:26:04.400]  開始淡化了人
[00:26:04.400 --> 00:26:06.240]  對上天的敬拜
[00:26:06.240 --> 00:26:07.600]  上帝的敬拜
[00:26:07.600 --> 00:26:10.000]  造物主的敬拜
[00:26:10.000 --> 00:26:15.640]  但人自古都是有一種敬畏的神
[00:26:15.640 --> 00:26:17.640]  就是對天的敬畏
[00:26:17.640 --> 00:26:19.320]  對神的敬畏
[00:26:19.320 --> 00:26:21.280]  對造物主的敬畏
[00:26:21.280 --> 00:26:23.480]  縱使他們不知道這是誰
[00:26:23.480 --> 00:26:25.840]  但他有一個敬畏的神
[00:26:25.840 --> 00:26:29.360]  接著我們看看第三個特別的分別
[00:26:29.360 --> 00:26:30.560]  第三個分別
[00:26:30.560 --> 00:26:33.280]  人與萬物不同的地方
[00:26:33.280 --> 00:26:36.400]  就是一個管理者和治理者
[00:26:36.400 --> 00:26:38.840]  人是管理的和治理的
[00:26:38.840 --> 00:26:43.160]  而一切的活物是被管理和被治理的
[00:26:43.160 --> 00:26:45.640]  這就是告訴我們
[00:26:45.640 --> 00:26:48.400]  為什麼人被稱為萬物之靈
[00:26:48.400 --> 00:26:50.880]  最主要的原因
[00:26:50.880 --> 00:26:52.880]  創世紀一章26節神說
[00:26:52.880 --> 00:26:55.120]  我們要照著我們的形象
[00:26:55.120 --> 00:26:58.520]  按照我們的樣式做人
[00:26:58.520 --> 00:27:00.600]  為什麼要照他的形象
[00:27:00.600 --> 00:27:03.560]  按照他的樣式來做人呢
[00:27:03.560 --> 00:27:06.120]  是給他們有一個能力
[00:27:06.120 --> 00:27:09.040]  去管理海裡的魚
[00:27:09.040 --> 00:27:10.000]  空中的鳥
[00:27:10.000 --> 00:27:11.840]  地上的生畜和全地
[00:27:11.840 --> 00:27:16.040]  並地上所爬一切的昆蟲
[00:27:16.040 --> 00:27:17.560]  你會看得見
[00:27:17.560 --> 00:27:21.200]  原來神是給了一種權命給人
[00:27:21.200 --> 00:27:24.000]  去管理這一切的東西
[00:27:24.000 --> 00:27:26.320]  而28節更加告訴我們
[00:27:26.320 --> 00:27:27.680]  不僅是管理
[00:27:27.680 --> 00:27:29.920]  而且要治理
[00:27:29.920 --> 00:27:31.560]  治理是什麼呢
[00:27:31.560 --> 00:27:34.040]  是有權命的
[00:27:34.040 --> 00:27:36.640]  活物是要聽話的
[00:27:36.640 --> 00:27:39.480]  神是給了他們這個權命
[00:27:39.480 --> 00:27:41.240]  去治理萬物
[00:27:41.240 --> 00:27:44.960]  這些萬物包括到一切的野獸
[00:27:44.960 --> 00:27:46.560]  一切的鳥類
[00:27:46.560 --> 00:27:48.120]  一切的昆蟲
[00:27:48.120 --> 00:27:50.040]  甚至一切
[00:27:50.040 --> 00:27:52.040]  細菌
[00:27:52.040 --> 00:27:54.080]  人被造的時候
[00:27:54.080 --> 00:27:57.680]  是有神這種權命
[00:27:57.680 --> 00:27:59.640]  但我們看看
[00:27:59.640 --> 00:28:01.400]  今天
[00:28:01.400 --> 00:28:04.360]  我們還有沒有這麼大的權命
[00:28:04.360 --> 00:28:06.600]  去治理全地
[00:28:06.600 --> 00:28:09.400]  去管理萬物呢
[00:28:09.400 --> 00:28:10.840]  當我們看看現在
[00:28:10.840 --> 00:28:13.080]  新冠疫症的發展
[00:28:13.080 --> 00:28:15.760]  完全失控的時候
[00:28:15.760 --> 00:28:17.720]  你和我心中有數
[00:28:17.720 --> 00:28:21.000]  我們發現到已經甘非惜彼人
[00:28:21.000 --> 00:28:22.920]  我們是失去了一個能力
[00:28:22.920 --> 00:28:24.960]  叫細菌聽話
[00:28:24.960 --> 00:28:26.400]  我們是失去了一個能力
[00:28:26.400 --> 00:28:28.440]  甚至叫人自己聽話
[00:28:28.440 --> 00:28:30.360]  一個國家的元首
[00:28:30.360 --> 00:28:32.080]  他叫自己的國民
[00:28:32.080 --> 00:28:33.200]  你要戴口罩
[00:28:33.200 --> 00:28:34.600]  他就是不戴
[00:28:34.600 --> 00:28:35.680]  你叫他們信服
[00:28:35.680 --> 00:28:36.960]  他們就是不信服
[00:28:36.960 --> 00:28:39.000]  你叫他們不要這麼多人走在一起
[00:28:39.000 --> 00:28:40.680]  他就是這麼多人走在一起
[00:28:40.680 --> 00:28:42.840]  帶來的結果就爆了
[00:28:42.840 --> 00:28:45.840]  全球爆到不清楚
[00:28:45.840 --> 00:28:48.640]  這個就是今天的一個現象
[00:28:48.640 --> 00:28:52.120]  所以我們是連治理的能力都失去
[00:28:52.120 --> 00:28:54.480]  管理的能力都失去了
[00:28:54.480 --> 00:28:56.480]  甘非惜彼
[00:28:56.480 --> 00:28:59.040]  但是神做我們的時候
[00:28:59.040 --> 00:29:02.200]  是給了這些給我們的
[00:29:02.200 --> 00:29:03.520]  但另一方面
[00:29:03.520 --> 00:29:06.040]  他做這些一切
[00:29:06.040 --> 00:29:07.240]  叫我們去管理
[00:29:07.240 --> 00:29:08.560]  給我們治理
[00:29:08.560 --> 00:29:11.400]  又給我們有這個能力去做的時間
[00:29:11.400 --> 00:29:14.360]  他同樣告訴我們
[00:29:14.360 --> 00:29:16.560]  在我們的自由裡面
[00:29:16.560 --> 00:29:18.400]  是有規範的
[00:29:18.400 --> 00:29:23.680]  人必須要按著神給我們的規範
[00:29:23.680 --> 00:29:26.360]  來用我們的自由
[00:29:26.360 --> 00:29:28.160]  這個規範
[00:29:28.160 --> 00:29:31.600]  我們今天用在別人的身上
[00:29:31.600 --> 00:29:34.080]  我們知道是應該
[00:29:34.080 --> 00:29:37.120]  但很多時候是用在我們自己的身上
[00:29:37.120 --> 00:29:39.200]  我們卻是不要做
[00:29:39.200 --> 00:29:41.880]  二章十七節
[00:29:41.880 --> 00:29:43.840]  元宗就是這個伊甸元
[00:29:43.840 --> 00:29:45.480]  所有樹上的果子
[00:29:45.480 --> 00:29:47.160]  你們可以隨意吃
[00:29:47.160 --> 00:29:51.520]  唯獨元當中那個分別善惡樹上的果子
[00:29:51.520 --> 00:29:52.800]  你不可以吃
[00:29:52.800 --> 00:29:56.280]  因為你吃的日子必定死
[00:29:56.280 --> 00:29:58.240]  到底裡面說的是什麼呢
[00:29:58.240 --> 00:29:59.880]  就是神預備一個伊甸元
[00:29:59.880 --> 00:30:02.040]  來給人居住的時間
[00:30:02.040 --> 00:30:03.280]  是給他們管理
[00:30:03.280 --> 00:30:04.440]  給他們修理
[00:30:04.440 --> 00:30:06.400]  給他們做的時候
[00:30:06.400 --> 00:30:10.600]  是講到明元宗所有樹上的果子
[00:30:10.600 --> 00:30:12.120]  人都可以隨意吃
[00:30:12.120 --> 00:30:13.200]  換句話來講
[00:30:13.200 --> 00:30:17.360]  人基本上是衣食無憂的
[00:30:17.360 --> 00:30:21.240]  伊甸元是一個最美的地方
[00:30:21.240 --> 00:30:23.360]  一切的東西都有
[00:30:23.360 --> 00:30:25.360]  但是神就告訴你
[00:30:25.360 --> 00:30:28.480]  分別善惡樹上的果子不可以吃
[00:30:28.480 --> 00:30:30.760]  吃的日子就必定死
[00:30:30.760 --> 00:30:32.480]  原因是什麼呢
[00:30:32.480 --> 00:30:33.800]  去到第三章
[00:30:33.800 --> 00:30:35.720]  我就會跟大家說
[00:30:35.720 --> 00:30:41.200]  為什麼不可以吃這個分別善惡樹上的果子呢
[00:30:41.200 --> 00:30:44.560]  原來主要不是果子的問題
[00:30:44.560 --> 00:30:49.120]  主要是到底你信奉神的話
[00:30:49.120 --> 00:30:50.120]  我不吃了
[00:30:50.120 --> 00:30:54.080]  還是說我覺得這個是沒什麼意思的
[00:30:54.080 --> 00:30:55.880]  我喜歡吃就吃
[00:30:55.880 --> 00:30:59.320]  是用我的標準來分別善惡呢
[00:30:59.320 --> 00:31:04.480]  還是你照神的標準去分別善惡
[00:31:04.480 --> 00:31:06.360]  換句話來講
[00:31:06.360 --> 00:31:09.680]  你覺得誰是主人
[00:31:09.680 --> 00:31:11.960]  做我們的神是主人
[00:31:11.960 --> 00:31:15.040]  還是我們自己是我們的主人
[00:31:15.040 --> 00:31:17.400]  這個才是關鍵
[00:31:17.400 --> 00:31:20.000]  接著我們看到第四個不同
[00:31:20.000 --> 00:31:21.280]  還有一樣東西
[00:31:21.280 --> 00:31:23.280]  我們要小心
[00:31:23.280 --> 00:31:27.120]  人被稱為萬物之靈
[00:31:27.120 --> 00:31:30.120]  是有一個特別的地方
[00:31:30.120 --> 00:31:34.000]  《創世紀》二章十九節說到
[00:31:34.000 --> 00:31:38.880]  人怎樣叫各樣活物的名字呢
[00:31:38.880 --> 00:31:40.880]  那就是他的名字
[00:31:40.880 --> 00:31:43.280]  有一句這樣的經文
[00:31:43.280 --> 00:31:45.880]  其實就告訴我們
[00:31:45.880 --> 00:31:48.680]  原來一切活物的起名
[00:31:48.680 --> 00:31:50.600]  是人幫他起的
[00:31:50.600 --> 00:31:51.880]  你就可以看得見
[00:31:51.880 --> 00:31:53.880]  人基本上就是有那種
[00:31:53.880 --> 00:32:01.160]  本來為份上是有治理管理的責任和權能
[00:32:01.160 --> 00:32:03.480]  現在沒有了
[00:32:03.480 --> 00:32:04.680]  我們看得見
[00:32:04.680 --> 00:32:08.080]  人已經弱到一個地步
[00:32:08.080 --> 00:32:11.400]  連管理人自己都管理不了
[00:32:11.400 --> 00:32:12.280]  是因為這樣
[00:32:12.280 --> 00:32:15.080]  我們更加管理不了那些氣候
[00:32:15.080 --> 00:32:16.880]  管理不了大自然
[00:32:16.880 --> 00:32:20.280]  管理不了昆蟲
[00:32:20.280 --> 00:32:24.480]  管理不了細菌
[00:32:24.480 --> 00:32:28.880]  但是神造人本來不是這樣的
[00:32:28.880 --> 00:32:31.480]  然後我們再看看神造人
[00:32:31.480 --> 00:32:34.880]  由稱人為萬物之靈
[00:32:34.880 --> 00:32:37.480]  有第四個不同
[00:32:37.480 --> 00:32:39.880]  就是一切的活物
[00:32:39.880 --> 00:32:41.480]  和一切的人
[00:32:41.480 --> 00:32:44.080]  死後的去向
[00:32:44.080 --> 00:32:46.480]  是有所不同的
[00:32:46.480 --> 00:32:48.080]  我們一起看一看
[00:32:48.080 --> 00:32:52.480]  傳道書三章十九到廿一節
[00:32:52.480 --> 00:32:54.280]  因為世人遭遇的
[00:32:54.280 --> 00:32:55.880]  獸也遭遇
[00:32:55.880 --> 00:32:58.080]  所遭遇的都是一樣
[00:32:58.080 --> 00:32:59.480]  這個怎樣死
[00:32:59.480 --> 00:33:00.880]  那個怎樣死
[00:33:00.880 --> 00:33:02.480]  氣息都是一樣
[00:33:02.480 --> 00:33:05.280]  人不能夠強過那個獸
[00:33:05.280 --> 00:33:06.680]  都是虛空
[00:33:06.680 --> 00:33:08.080]  都歸一處
[00:33:08.080 --> 00:33:09.680]  都是出於塵土
[00:33:09.680 --> 00:33:12.280]  而且都是要歸塵土
[00:33:12.280 --> 00:33:14.080]  廿一節
[00:33:14.080 --> 00:33:15.680]  非常重要
[00:33:15.680 --> 00:33:17.480]  誰知道
[00:33:17.480 --> 00:33:20.480]  人的靈是往上升
[00:33:20.480 --> 00:33:23.880]  獸的魂是下入地呢
[00:33:23.880 --> 00:33:26.280]  這段聖經就告訴我們
[00:33:26.280 --> 00:33:28.480]  原來上帝創造人
[00:33:28.480 --> 00:33:30.280]  和創造一切的活物
[00:33:30.280 --> 00:33:32.480]  最不同的地方
[00:33:32.480 --> 00:33:35.680]  就是人有神的靈
[00:33:35.680 --> 00:33:37.680]  人是有一個靈魂
[00:33:37.680 --> 00:33:40.480]  人有一個靈是往上升的
[00:33:40.480 --> 00:33:42.680]  但是獸的魂是下入地
[00:33:42.680 --> 00:33:44.480]  換句話來說
[00:33:44.480 --> 00:33:48.080]  獸只有塵土的肉體
[00:33:48.080 --> 00:33:50.680]  不會靈界的裡面
[00:33:50.680 --> 00:33:52.280]  仍然存在
[00:33:52.280 --> 00:33:53.680]  仍然生存
[00:33:53.680 --> 00:33:55.680]  仍然可以有永恆
[00:33:55.680 --> 00:33:56.880]  沒有的
[00:33:56.880 --> 00:33:59.880]  但是人的靈是有永恆
[00:33:59.880 --> 00:34:02.480]  它是往上升的
[00:34:02.480 --> 00:34:06.080]  這個就是最獨特的地方
[00:34:06.080 --> 00:34:06.880]  各位朋友
[00:34:06.880 --> 00:34:08.080]  各位弟姊妹
[00:34:08.080 --> 00:34:09.880]  當我們留意看到
[00:34:09.880 --> 00:34:12.080]  蒼西紀裡面記載
[00:34:12.080 --> 00:34:13.680]  人的被造
[00:34:13.680 --> 00:34:16.480]  我們今天應該存在一個感恩的心
[00:34:16.480 --> 00:34:17.880]  因為這麼多年來
[00:34:17.880 --> 00:34:19.680]  我們就是這樣
[00:34:19.680 --> 00:34:23.080]  不過是隨著我們和神的關係
[00:34:23.080 --> 00:34:24.480]  越來越差的時候
[00:34:24.480 --> 00:34:26.080]  我們那個能力
[00:34:26.080 --> 00:34:27.280]  管理的能力
[00:34:27.280 --> 00:34:29.280]  治理的能力
[00:34:29.280 --> 00:34:30.680]  越來越弱
[00:34:30.680 --> 00:34:33.080]  因為他們失去了神的能力
[00:34:33.080 --> 00:34:37.480]  就好像我們一切的電器
[00:34:37.480 --> 00:34:38.880]  你沒有電
[00:34:38.880 --> 00:34:40.480]  沒有電源
[00:34:40.480 --> 00:34:42.080]  你就做不到
[00:34:42.080 --> 00:34:43.880]  電路沒有電源
[00:34:43.880 --> 00:34:45.280]  是廢鐵
[00:34:45.280 --> 00:34:48.080]  手提電話沒有電源
[00:34:48.080 --> 00:34:49.680]  只有一個東西
[00:34:49.680 --> 00:34:52.880]  所有的電器沒有電
[00:34:52.880 --> 00:34:55.280]  都是廢了
[00:34:55.280 --> 00:34:56.680]  廢了沒有功
[00:34:56.680 --> 00:34:58.680]  同樣的人今天
[00:34:58.680 --> 00:35:00.880]  沒有了神的能力
[00:35:00.880 --> 00:35:03.880]  我們很多以前有的本質
[00:35:03.880 --> 00:35:05.680]  我們都實行了
[00:35:05.680 --> 00:35:07.680]  然後第三個方面
[00:35:07.680 --> 00:35:10.080]  神賜完美的居所
[00:35:10.080 --> 00:35:11.280]  和溫馨的家
[00:35:11.280 --> 00:35:13.080]  來給人
[00:35:13.080 --> 00:35:14.080]  這個家是什麼
[00:35:14.080 --> 00:35:17.080]  是一個完美的伊甸園
[00:35:17.080 --> 00:35:18.880]  創世紀二章第八前
[00:35:18.880 --> 00:35:21.880]  也說神在東方的伊甸
[00:35:21.880 --> 00:35:23.880]  就立了一個園子
[00:35:23.880 --> 00:35:28.080]  把所造的人安置在那個地方
