
[00:00:00.000 --> 00:00:08.080]  在每一年的復活節或聖誕節期間
[00:24:55.440 --> 00:24:59.440]  智取速速滅地滅亡
[00:24:59.440 --> 00:25:05.440]  很明顯是指一些假先知
[00:25:05.440 --> 00:25:07.440]  而且包括後來的
[00:25:07.440 --> 00:25:12.440]  假冒偽善的宗教領袖
[00:25:13.440 --> 00:25:16.440]  彼得前侯書並非很多信徒肯教
[00:25:16.440 --> 00:25:18.440]  也不是很多牧者肯講
[00:25:18.440 --> 00:25:21.440]  因為在裡面暴露了很多教會的醜相
[00:25:21.440 --> 00:25:24.440]  而教會做的醜相全部在裡面講的時候
[00:25:24.440 --> 00:25:28.440]  他們不講就最能躲避了
[00:25:28.440 --> 00:25:30.440]  不用教會自己的惡行暴露
[00:25:30.440 --> 00:25:35.440]  所以我遲些會講彼得前侯書
[00:25:35.440 --> 00:25:39.440]  講完馬太福音
[00:25:39.440 --> 00:25:41.440]  我要講一段舊約聖經
[00:25:41.440 --> 00:25:43.440]  講完新約聖經
[00:25:43.440 --> 00:25:45.440]  我就會講舊約聖經
[00:25:45.440 --> 00:25:47.440]  講完舊約聖經再講新約聖經
[00:25:47.440 --> 00:25:51.440]  以前湯傳道在這裡就會好很多
[00:25:51.440 --> 00:25:53.440]  他專門講舊約
[00:25:53.440 --> 00:25:57.440]  不過從這段聖經裡
[00:25:57.440 --> 00:25:59.440]  很清楚告訴你
[00:25:59.440 --> 00:26:02.440]  無水之地是指這些假的傳道人
[00:26:02.440 --> 00:26:04.440]  在剛剛所讀的彼得後書裡
[00:26:04.440 --> 00:26:06.440]  三章清楚介紹到
[00:26:06.440 --> 00:26:09.440]  他們自己有帶人信耶穌
[00:26:09.440 --> 00:26:11.440]  但自己明知那條路的時候
[00:26:11.440 --> 00:26:13.440]  他自己就故意不走
[00:26:13.440 --> 00:26:17.440]  就是指這種人
[00:26:17.440 --> 00:26:21.440]  而這個污鬼離開了這個人的生命
[00:26:21.440 --> 00:26:23.440]  他的身體之後
[00:26:23.440 --> 00:26:25.440]  離開了這個人之後
[00:26:25.440 --> 00:26:27.440]  他找回安託的地方
[00:26:27.440 --> 00:26:29.440]  他找什麼安託的地方
[00:26:29.440 --> 00:26:31.440]  就是找回這些人
[00:26:31.440 --> 00:26:35.440]  假冒偽善的宗教領袖
[00:26:35.440 --> 00:26:37.440]  在馬太福音第十二章裡
[00:26:37.440 --> 00:26:40.440]  指的這些假冒偽善的宗教領袖
[00:26:40.440 --> 00:26:45.440]  就是文士 祭司 法利財人
[00:26:45.440 --> 00:26:50.440]  他會和他同一夥的人
[00:26:50.440 --> 00:26:53.440]  他回到同一夥的人身上
[00:26:53.440 --> 00:26:55.440]  希望找他們一起
[00:26:55.440 --> 00:26:59.440]  另一段經文就是
[00:26:59.440 --> 00:27:01.440]  猶大書第十二節
[00:27:01.440 --> 00:27:03.440]  猶大書第十二節一節
[00:27:03.440 --> 00:27:05.440]  我讀給大家聽
[00:27:05.440 --> 00:27:07.440]  大家寫下
[00:27:07.440 --> 00:27:10.440]  Jude Verse 12
[00:27:10.440 --> 00:27:12.440]  只有一章
[00:27:12.440 --> 00:27:14.440]  沒有很多章
[00:27:14.440 --> 00:27:16.440]  一章書
[00:27:16.440 --> 00:27:18.440]  如果你想讀猶大書
[00:27:18.440 --> 00:27:22.440]  你可以看進森嚴經班的筆記
[00:27:22.440 --> 00:27:24.440]  有興趣可以找我一起讀
[00:27:24.440 --> 00:27:28.440]  第十二節說什麼呢
[00:27:28.440 --> 00:27:31.440]  他說這樣的人在你們的愛席上
[00:27:31.440 --> 00:27:33.440]  與你們同吃的時候
[00:27:33.440 --> 00:27:35.440]  正是招食
[00:27:35.440 --> 00:27:37.440]  他們作木人
[00:27:37.440 --> 00:27:40.440]  只知餵養自己
[00:27:40.440 --> 00:27:42.440]  無所懼怕
[00:27:42.440 --> 00:27:45.440]  是沒有雨的雲彩
[00:27:45.440 --> 00:27:47.440]  被風飄蕩
[00:27:47.440 --> 00:27:50.440]  是秋天沒有果子的樹
[00:27:50.440 --> 00:27:52.440]  死而又死
[00:27:52.440 --> 00:27:55.440]  連根被拔出來
[00:27:55.440 --> 00:27:57.440]  我讀第十三節
[00:27:57.440 --> 00:27:59.440]  是海裡的狂浪
[00:27:59.440 --> 00:28:02.440]  湧出自己可恥的末子來
[00:28:02.440 --> 00:28:04.440]  是流蕩的星
[00:28:04.440 --> 00:28:06.440]  有默黑的幽暗
[00:28:06.440 --> 00:28:08.440]  為他們永遠存留
[00:28:08.440 --> 00:28:10.440]  在這段聖經裡
[00:28:10.440 --> 00:28:12.440]  猶大書說到
[00:28:12.440 --> 00:28:14.440]  沒有雨的雲彩
[00:28:14.440 --> 00:28:16.440]  其實也說到
[00:28:16.440 --> 00:28:20.440]  waterless place
[00:28:20.440 --> 00:28:22.440]  是誰呢?這裡說得更直
[00:28:22.440 --> 00:28:24.440]  他是做木者的
[00:28:24.440 --> 00:28:29.440]  他與你在愛人裡一起吃飯
[00:28:29.440 --> 00:28:33.440]  那些木師很喜歡與信徒去喝茶
[00:28:33.440 --> 00:28:35.440]  去遊船河
[00:28:35.440 --> 00:28:37.440]  與你一起開心
[00:28:37.440 --> 00:28:39.440]  你又說木師你和我去沒關係
[00:28:39.440 --> 00:28:41.440]  我和你出錢給你去
[00:28:41.440 --> 00:28:43.440]  喝茶你不用付錢
[00:28:43.440 --> 00:28:45.440]  我請你喝茶
[00:28:45.440 --> 00:28:47.440]  不要緊 但每次都是這樣
[00:28:47.440 --> 00:28:49.440]  去郵輪旅行
[00:28:49.440 --> 00:28:51.440]  我付錢請師母去
[00:28:51.440 --> 00:28:53.440]  請你一家去
[00:28:53.440 --> 00:28:55.440]  不用錢的 是一種祝福
[00:28:55.440 --> 00:28:57.440]  為自己去
[00:28:57.440 --> 00:28:59.440]  去貪取一些利益
[00:28:59.440 --> 00:29:01.440]  這就是這裡說的
[00:29:01.440 --> 00:29:03.440]  慰養自己
[00:29:03.440 --> 00:29:07.440]  不過他們是什麼呢?
[00:29:07.440 --> 00:29:09.440]  沒有雨的雲彩
[00:29:09.440 --> 00:29:11.440]  漂亮就漂亮
[00:29:11.440 --> 00:29:13.440]  very beautiful
[00:29:13.440 --> 00:29:15.440]  但沒有雨
[00:29:15.440 --> 00:29:17.440]  這幾天我最開心的是什麼呢?
[00:29:17.440 --> 00:29:21.440]  整個天下雨
[00:29:21.440 --> 00:29:23.440]  下雨
[00:29:23.440 --> 00:29:25.440]  我很喜歡下雨
[00:29:25.440 --> 00:29:27.440]  木師你為什麼喜歡下雨呢?
[00:29:27.440 --> 00:29:29.440]  第一下雨可以淋花
[00:29:29.440 --> 00:29:31.440]  不用花那麼多水費
[00:29:31.440 --> 00:29:33.440]  水費很貴
[00:29:33.440 --> 00:29:35.440]  第二
[00:29:35.440 --> 00:29:37.440]  下雨
[00:29:37.440 --> 00:29:39.440]  對於一個人來說
[00:29:39.440 --> 00:29:41.440]  有一種平靜的作用
[00:29:41.440 --> 00:29:47.440]  上帝對這個世界的滋潤
[00:29:47.440 --> 00:29:49.440]  不只是太陽光
[00:29:49.440 --> 00:29:51.440]  上帝做這個世界
[00:29:51.440 --> 00:29:53.440]  有晴天
[00:29:53.440 --> 00:29:55.440]  有雨天
[00:29:55.440 --> 00:29:57.440]  人生才有color
[00:29:57.440 --> 00:29:59.440]  有色彩
[00:29:59.440 --> 00:30:01.440]  但你假裝有色彩
[00:30:01.440 --> 00:30:03.440]  沒有雨
[00:30:03.440 --> 00:30:05.440]  有雲
[00:30:05.440 --> 00:30:07.440]  下雨
[00:30:07.440 --> 00:30:09.440]  那是什麼呢?
[00:30:09.440 --> 00:30:11.440]  前兩天
[00:30:11.440 --> 00:30:13.440]  我家的草地被市政府鏟爛了
[00:30:13.440 --> 00:30:17.440]  我多麼的肉痛
[00:30:17.440 --> 00:30:19.440]  鏟爛了又要修
[00:30:19.440 --> 00:30:21.440]  修了又頭暈
[00:30:21.440 --> 00:30:23.440]  尤其是我現在的身體狀況
[00:30:23.440 --> 00:30:25.440]  順便說一下
[00:30:25.440 --> 00:30:27.440]  有些弟兄姊妹
[00:30:27.440 --> 00:30:29.440]  上網聽我講的
[00:30:29.440 --> 00:30:31.440]  弟兄姊妹想知道我的近況
[00:30:31.440 --> 00:30:33.440]  問候我
[00:30:33.440 --> 00:30:35.440]  順便說兩句
[00:30:35.440 --> 00:30:37.440]  我剛剛看完醫生
[00:30:37.440 --> 00:30:39.440]  肺右下角
[00:30:39.440 --> 00:30:41.440]  發炎得很嚴重
[00:30:41.440 --> 00:30:43.440]  奇怪的地方是
[00:30:43.440 --> 00:30:45.440]  照X光照不到
[00:30:45.440 --> 00:30:47.440]  Cat scan碟照到
[00:30:47.440 --> 00:30:49.440]  醫生說不可能這樣
[00:30:49.440 --> 00:30:51.440]  但感謝主至少現在
[00:30:51.440 --> 00:30:53.440]  我可以慢慢康復
[00:30:53.440 --> 00:30:55.440]  醫生說
[00:30:55.440 --> 00:30:57.440]  讓我休息至少兩個月
[00:30:57.440 --> 00:30:59.440]  完全不工作
[00:30:59.440 --> 00:31:01.440]  我沒辦法兩個月不工作
[00:31:01.440 --> 00:31:03.440]  太多事
[00:31:03.440 --> 00:31:05.440]  不過感謝主
[00:31:05.440 --> 00:31:07.440]  弟兄姊妹很關心
[00:31:07.440 --> 00:31:09.440]  但市政府又鏟爛我的草地
[00:31:09.440 --> 00:31:11.440]  我不做又不是
[00:31:11.440 --> 00:31:13.440]  我做又不是
[00:31:13.440 --> 00:31:15.440]  事無趨整
[00:31:15.440 --> 00:31:17.440]  我現在的身體
[00:31:17.440 --> 00:31:19.440]  事無趨整
[00:31:19.440 --> 00:31:21.440]  不下雨
[00:31:21.440 --> 00:31:23.440]  看見雲
[00:31:23.440 --> 00:31:25.440]  黑黑黑飛過來
[00:31:25.440 --> 00:31:27.440]  飄過來又不下雨
[00:31:27.440 --> 00:31:29.440]  那是什麼呢
[00:31:29.440 --> 00:31:31.440]  真是虛偽
[00:31:31.440 --> 00:31:33.440]  空有表面
[00:31:33.440 --> 00:31:35.440]  無其實質
[00:31:35.440 --> 00:31:37.440]  耶穌說
[00:31:37.440 --> 00:31:39.440]  這件事件
[00:31:39.440 --> 00:31:41.440]  污鬼離開了這個人
[00:31:41.440 --> 00:31:43.440]  會回去找這些
[00:31:43.440 --> 00:31:45.440]  虛偽的領袖
[00:31:45.440 --> 00:31:47.440]  無水之地
[00:31:47.440 --> 00:31:49.440]  找來找去
[00:31:49.440 --> 00:31:51.440]  這班
[00:31:51.440 --> 00:31:53.440]  法尼塞人
[00:31:53.440 --> 00:31:55.440]  民事祭司
[00:31:55.440 --> 00:31:57.440]  宗教人
[00:31:57.440 --> 00:31:59.440]  包括今天無數欺騙人的
[00:31:59.440 --> 00:32:01.440]  牧者
[00:32:01.440 --> 00:32:03.440]  在這時做什麼
[00:32:03.440 --> 00:32:05.440]  找來找去
[00:32:05.440 --> 00:32:07.440]  個個都趕走他
[00:32:07.440 --> 00:32:09.440]  無安揭之處
[00:32:09.440 --> 00:32:11.440]  個個見到他就不歡迎
[00:32:11.440 --> 00:32:13.440]  你沒有利用價值
[00:32:13.440 --> 00:32:15.440]  所以聖經裏面有很多
[00:32:15.440 --> 00:32:17.440]  有些人甚至是
[00:32:17.440 --> 00:32:19.440]  借用有鬼符的女孩
[00:32:19.440 --> 00:32:21.440]  來賺錢
[00:32:21.440 --> 00:32:23.440]  這些遞卷福音書的事
[00:32:23.440 --> 00:32:25.440]  我不說了
[00:32:25.440 --> 00:32:27.440]  大家有興趣
[00:32:27.440 --> 00:32:29.440]  可以坐下來慢慢再討論
[00:32:29.440 --> 00:32:31.440]  找不到
[00:32:31.440 --> 00:32:33.440]  親姐妹
[00:32:33.440 --> 00:32:35.440]  在這種情況下
[00:32:35.440 --> 00:32:37.440]  這個邪靈有什麼做呢
[00:32:37.440 --> 00:32:39.440]  我們看回
[00:32:39.440 --> 00:32:41.440]  這段聖經
[00:32:41.440 --> 00:32:43.440]  44節上半節
[00:32:43.440 --> 00:32:45.440]  44節上半節說什麼
[00:32:45.440 --> 00:32:47.440]  一起讀
[00:32:47.440 --> 00:32:51.440]  於是
[00:32:51.440 --> 00:32:53.440]  說
[00:32:53.440 --> 00:32:55.440]  我要回到
[00:32:55.440 --> 00:32:57.440]  我所出來的屋裡去
[00:32:57.440 --> 00:32:59.440]  完了
[00:32:59.440 --> 00:33:01.440]  讀到這裏
[00:33:01.440 --> 00:33:03.440]  他說
[00:33:03.440 --> 00:33:05.440]  我找不到落腳點
[00:33:05.440 --> 00:33:07.440]  於是乎
[00:33:07.440 --> 00:33:09.440]  不如我回到
[00:33:09.440 --> 00:33:11.440]  我之前走出來的屋
[00:33:11.440 --> 00:33:13.440]  其實這間屋
[00:33:13.440 --> 00:33:15.440]  只說一個人
[00:33:15.440 --> 00:33:17.440]  用一間屋去形容一個人
[00:33:17.440 --> 00:33:19.440]  用一個比喻的寓意
[00:33:19.440 --> 00:33:21.440]  去寫出來
[00:33:21.440 --> 00:33:23.440]  其實是
[00:33:23.440 --> 00:33:25.440]  告訴我們
[00:33:25.440 --> 00:33:27.440]  罪惡
[00:33:27.440 --> 00:33:29.440]  因為你曾經
[00:33:29.440 --> 00:33:31.440]  享受天恩的滋味
[00:33:31.440 --> 00:33:33.440]  享受得救之後
[00:33:33.440 --> 00:33:35.440]  你隨隨便便
[00:33:35.440 --> 00:33:37.440]  繼續這樣生活
[00:33:37.440 --> 00:33:39.440]  就會很好的
[00:33:39.440 --> 00:33:41.440]  不是的
[00:33:41.440 --> 00:33:43.440]  罪隨時會回來找你
[00:33:43.440 --> 00:33:45.440]  污鬼
[00:33:45.440 --> 00:33:47.440]  其實是
[00:33:47.440 --> 00:33:49.440]  帶著罪的一個代表
[00:33:49.440 --> 00:33:51.440]  來告訴大家知道
[00:33:51.440 --> 00:33:53.440]  罪隨時會回來找你
[00:33:53.440 --> 00:33:57.440]  不是因為你是基督徒
[00:33:57.440 --> 00:33:59.440]  於是乎你就和罪免役
[00:33:59.440 --> 00:34:01.440]  沒有這回事的
[00:34:01.440 --> 00:34:03.440]  大姐妹
[00:34:03.440 --> 00:34:05.440]  不是因為你信了耶穌
[00:34:05.440 --> 00:34:07.440]  之後舉手
[00:34:07.440 --> 00:34:09.440]  滲浸
[00:34:09.440 --> 00:34:11.440]  參加了報道會
[00:34:11.440 --> 00:34:13.440]  甚至回教會
[00:34:13.440 --> 00:34:15.440]  去做教會的工作
[00:34:15.440 --> 00:34:17.440]  清潔地方
[00:34:17.440 --> 00:34:19.440]  搬桌搬椅
[00:34:19.440 --> 00:34:21.440]  教會有什麼聚會
[00:34:21.440 --> 00:34:23.440]  你回來一起去參加
[00:34:23.440 --> 00:34:25.440]  你就等同於
[00:34:25.440 --> 00:34:27.440]  你一定是一個好信徒
[00:34:27.440 --> 00:34:29.440]  那些全部是外在的包裝
[00:34:29.440 --> 00:34:31.440]  我一會兒會看那些包裝
[00:34:31.440 --> 00:34:33.440]  不過
[00:34:33.440 --> 00:34:35.440]  如果你裡面
[00:34:35.440 --> 00:34:37.440]  仍然是空的
[00:34:37.440 --> 00:34:39.440]  那就出事了
[00:34:39.440 --> 00:34:41.440]  不過首先
[00:34:41.440 --> 00:34:43.440]  一件事
[00:34:43.440 --> 00:34:45.440]  罪會回來找你
[00:34:45.440 --> 00:34:47.440]  大姐妹
[00:34:47.440 --> 00:34:49.440]  罪隨時會回來找你和我
[00:34:49.440 --> 00:34:53.440]  因此
[00:34:53.440 --> 00:34:57.440]  身為信徒
[00:34:57.440 --> 00:34:59.440]  我們必須要在我們信徒的人生當中
[00:34:59.440 --> 00:35:01.440]  竭力地追求上帝的真理
[00:35:01.440 --> 00:35:03.440]  不斷地認罪悔改
[00:35:03.440 --> 00:35:05.440]  因為我們犯罪的機會真的很多
[00:35:05.440 --> 00:35:07.440]  信了主的人都犯罪
[00:35:07.440 --> 00:35:09.440]  但信了主的人
[00:35:09.440 --> 00:35:11.440]  最大的特色是會肯認罪悔改
[00:35:11.440 --> 00:35:13.440]  犯了錯是會認的
[00:35:13.440 --> 00:35:15.440]  而不是說
[00:35:15.440 --> 00:35:17.440]  死抵賴
[00:35:17.440 --> 00:35:19.440]  死咬
[00:35:19.440 --> 00:35:21.440]  我不是人
[00:35:21.440 --> 00:35:23.440]  我怎樣怎樣
[00:35:23.440 --> 00:35:25.440]  是就認
[00:35:25.440 --> 00:35:27.440]  因為每一個
[00:35:27.440 --> 00:35:29.440]  明白上帝的
[00:35:29.440 --> 00:35:31.440]  神的子民
[00:35:31.440 --> 00:35:33.440]  他們都有這個同樣的特色
[00:35:33.440 --> 00:35:35.440]  認罪悔改
[00:35:35.440 --> 00:35:37.440]  因為他們知道
[00:35:37.440 --> 00:35:39.440]  如果他們不在不住的認罪悔改
[00:35:39.440 --> 00:35:41.440]  不住的追求上帝的真理之下
[00:35:41.440 --> 00:35:43.440]  靈命不但不會是說
[00:35:43.440 --> 00:35:45.440]  不進則退
[00:35:45.440 --> 00:35:47.440]  這麼簡單
[00:35:47.440 --> 00:35:49.440]  靈命是會
[00:35:49.440 --> 00:35:51.440]  不進則亡
[00:35:51.440 --> 00:35:53.440]  一會兒我們會看他怎樣亡
[00:35:53.440 --> 00:35:55.440]  沒有說受了浸之後
[00:35:55.440 --> 00:35:57.440]  你就可以等上天
[00:35:57.440 --> 00:35:59.440]  等耶穌基督
[00:35:59.440 --> 00:36:01.440]  捧你上去
[00:36:01.440 --> 00:36:03.440]  因為耶穌說過會為我預備地方
[00:36:03.440 --> 00:36:05.440]  所以耶穌會用十人大轎
[00:36:05.440 --> 00:36:07.440]  抬我上天堂
[00:36:07.440 --> 00:36:09.440]  沒有這回事
[00:36:09.440 --> 00:36:11.440]  天國是給那些
[00:36:11.440 --> 00:36:13.440]  有努力追求上帝的人
[00:36:13.440 --> 00:36:15.440]  才回去的
[00:36:15.440 --> 00:36:17.440]  聖禮是沒有辦法
[00:36:17.440 --> 00:36:19.440]  去免除人的
[00:36:19.440 --> 00:36:21.440]  罪的感染
[00:36:21.440 --> 00:36:23.440]  就像我現在患了
[00:36:23.440 --> 00:36:25.440]  COVID-19
[00:36:25.440 --> 00:36:27.440]  你猜
[00:36:27.440 --> 00:36:29.440]  牧師你現在無顛不趨
[00:36:29.440 --> 00:36:31.440]  到處都不要戴口罩
[00:36:31.440 --> 00:36:33.440]  戴口罩都可以
[00:36:33.440 --> 00:36:35.440]  向著患COVID-19的人
[00:36:35.440 --> 00:36:37.440]  你和他面對面說話
[00:36:37.440 --> 00:36:39.440]  噴口水都沒問題
[00:36:39.440 --> 00:36:41.440]  是不是這樣
[00:36:41.440 --> 00:36:43.440]  不是的
[00:36:43.440 --> 00:36:45.440]  最新的醫學報告已經告訴你了
[00:36:45.440 --> 00:36:47.440]  COVID-19
[00:36:47.440 --> 00:36:49.440]  Oricon HBB 1.16
[00:36:49.440 --> 00:36:51.440]  染完再染
[00:36:51.440 --> 00:36:53.440]  你猜
[00:36:53.440 --> 00:36:55.440]  好有趣
[00:36:55.440 --> 00:36:57.440]  每個時刻
[00:36:57.440 --> 00:36:59.440]  其實都是一個
[00:36:59.440 --> 00:37:01.440]  屬靈的生字
[00:37:01.440 --> 00:37:03.440]  第一點
[00:37:03.440 --> 00:37:05.440]  耶穌在這裡告訴我們
[00:37:05.440 --> 00:37:07.440]  烏鬼隨時會回來找你
[00:37:07.440 --> 00:37:09.440]  那
[00:37:09.440 --> 00:37:11.440]  怎樣找你
[00:37:11.440 --> 00:37:13.440]  找你又怎樣呢
[00:37:13.440 --> 00:37:15.440]  怎樣處理呢
[00:37:15.440 --> 00:37:17.440]  你就要知道怎樣預備面對
[00:37:17.440 --> 00:37:19.440]  倘若你是一個
[00:37:19.440 --> 00:37:21.440]  偽善的信徒的話
[00:37:21.440 --> 00:37:23.440]  你的下場很淒涼
[00:37:23.440 --> 00:37:25.440]  耶穌在這裡
[00:37:25.440 --> 00:37:27.440]  特別強調這一點
[00:37:27.440 --> 00:37:29.440]  從第44節
[00:37:29.440 --> 00:37:31.440]  到第45節
[00:37:31.440 --> 00:37:33.440]  就說了偽善的信徒
[00:37:33.440 --> 00:37:35.440]  淒慘的
[00:37:35.440 --> 00:37:37.440]  靈命結局
[00:37:37.440 --> 00:37:39.440]  Tragic spiritual
[00:37:39.440 --> 00:37:41.440]  consequence of the
[00:37:41.440 --> 00:37:43.440]  counterfeit christians
[00:37:43.440 --> 00:37:45.440]  我們一齊打開聖經再讀
[00:37:45.440 --> 00:37:47.440]  好嗎
[00:37:49.440 --> 00:37:51.440]  我們從第44節讀多一點
[00:37:51.440 --> 00:37:53.440]  讀到第40節
[00:37:53.440 --> 00:37:55.440]  尾
[00:37:55.440 --> 00:37:57.440]  一起讀吧
[00:37:57.440 --> 00:37:59.440]  於是說
[00:37:59.440 --> 00:38:01.440]  我要回到我
[00:38:01.440 --> 00:38:03.440]  所出來的屋裡去
[00:38:03.440 --> 00:38:05.440]  到了就看見
[00:38:05.440 --> 00:38:07.440]  裡面空閒
[00:38:07.440 --> 00:38:09.440]  打掃乾淨
[00:38:09.440 --> 00:38:11.440]  修飾好了
[00:38:11.440 --> 00:38:13.440]  便去令大了七個
[00:38:13.440 --> 00:38:15.440]  比自己更惡的鬼來
[00:38:15.440 --> 00:38:17.440]  都進去住在那裡
[00:38:17.440 --> 00:38:19.440]  那人幕後的
[00:38:19.440 --> 00:38:21.440]  警方比先前更不好了
[00:38:21.440 --> 00:38:23.440]  這邪惡的世代
[00:38:23.440 --> 00:38:25.440]  也是要如此
[00:38:25.440 --> 00:38:27.440]  在聖經裡
[00:38:27.440 --> 00:38:29.440]  很特別的
[00:38:29.440 --> 00:38:31.440]  將最後的
[00:38:31.440 --> 00:38:33.440]  邪惡的世代
[00:38:33.440 --> 00:38:35.440]  也要如此提了出來
[00:38:35.440 --> 00:38:37.440]  而在第44節
[00:38:37.440 --> 00:38:39.440]  那段聖經裡
[00:38:39.440 --> 00:38:41.440]  對不起
[00:38:41.440 --> 00:38:43.440]  在第39節的聖經裡
[00:38:43.440 --> 00:38:45.440]  我們看回前頭
[00:38:45.440 --> 00:38:47.440]  耶穌其實
[00:38:47.440 --> 00:38:49.440]  當說到若拿的神蹟的時候
[00:38:49.440 --> 00:38:51.440]  也提及到
[00:38:51.440 --> 00:38:53.440]  你這個世代
[00:38:53.440 --> 00:38:55.440]  是一個邪惡淫亂的世代
[00:38:55.440 --> 00:38:57.440]  來求神蹟
[00:38:57.440 --> 00:38:59.440]  想用這種方法
[00:38:59.440 --> 00:39:01.440]  來掩飾你是那種
[00:39:01.440 --> 00:39:03.440]  邪惡的世代嗎
[00:39:03.440 --> 00:39:05.440]  做了一個回應
[00:39:05.440 --> 00:39:07.440]  所以其實從第38節
[00:39:07.440 --> 00:39:09.440]  到第45節
[00:39:09.440 --> 00:39:11.440]  可以成為一個結構去看
[00:39:11.440 --> 00:39:13.440]  不過我們這些太技術性的東西
[00:39:13.440 --> 00:39:15.440]  不說了
[00:39:15.440 --> 00:39:17.440]  第44節說
[00:39:17.440 --> 00:39:19.440]  污鬼決定回到他先前住過的房子
[00:39:19.440 --> 00:39:21.440]  我們剛才說過
[00:39:21.440 --> 00:39:23.440]  其實是指那個
[00:39:23.440 --> 00:39:25.440]  人的身上
[00:39:25.440 --> 00:39:27.440]  回到去看看這個人
[00:39:27.440 --> 00:39:29.440]  這個人是怎樣的呢
[00:39:29.440 --> 00:39:31.440]  這個人屬於怎樣的一個人呢
[00:39:31.440 --> 00:39:33.440]  他的信是怎樣的狀態呢
[00:39:33.440 --> 00:39:35.440]  會不會真是一個假冒偽善的信徒呢
[00:39:35.440 --> 00:39:37.440]  我們看看他怎樣的樣子
[00:39:37.440 --> 00:39:41.440]  當這個污鬼回到去之後
[00:39:41.440 --> 00:39:43.440]  他馬上就看到
[00:39:43.440 --> 00:39:45.440]  嘩
[00:39:45.440 --> 00:39:49.440]  裏面很好啊
[00:39:49.440 --> 00:39:55.440]  怎樣好啊
[00:39:55.440 --> 00:39:57.440]  44節
[00:39:57.440 --> 00:39:59.440]  到了
[00:39:59.440 --> 00:40:01.440]  當他回到去
[00:40:01.440 --> 00:40:03.440]  看見裏面空閒
[00:40:03.440 --> 00:40:05.440]  看見裏面打掃乾淨
[00:40:05.440 --> 00:40:09.440]  修飾好了
[00:40:09.440 --> 00:40:11.440]  看完節目
[00:40:11.440 --> 00:40:17.440]  說到真是很有規限
[00:40:17.440 --> 00:40:19.440]  不過我很快地說
[00:40:19.440 --> 00:40:21.440]  這三個字眼其實充分反映到
[00:40:21.440 --> 00:40:23.440]  假的信徒是怎樣的
[00:40:23.440 --> 00:40:25.440]  在《愚民聖經》裏面的翻譯
[00:40:25.440 --> 00:40:27.440]  這三個的形容詞
[00:40:27.440 --> 00:40:29.440]  是
[00:40:29.440 --> 00:40:31.440]  Empty
[00:40:31.440 --> 00:40:33.440]  Sweep clean
[00:40:33.440 --> 00:40:37.440]  Put in order
[00:40:37.440 --> 00:40:39.440]  尤其是
[00:40:39.440 --> 00:40:41.440]  Put in order
[00:40:41.440 --> 00:40:43.440]  這個字眼
[00:40:43.440 --> 00:40:47.440]  這個字眼可以把它翻譯為
[00:40:47.440 --> 00:40:49.440]  好好地裝修
[00:40:49.440 --> 00:40:51.440]  過一次
[00:40:51.440 --> 00:40:55.440]  你知不知道《創世記》
[00:40:55.440 --> 00:40:57.440]  Eric啊
[00:40:57.440 --> 00:40:59.440]  你想讀《創世記》
[00:40:59.440 --> 00:41:01.440]  我講一點竅門給你聽
[00:41:01.440 --> 00:41:03.440]  《創世記》的竅門
[00:41:03.440 --> 00:41:05.440]  讀法就是
[00:41:05.440 --> 00:41:07.440]  從第一章開始
[00:41:07.440 --> 00:41:09.440]  由混亂到重新有系統
[00:41:09.440 --> 00:41:13.440]  From chaos to order
[00:41:13.440 --> 00:41:15.440]  整個《創世記》
[00:41:15.440 --> 00:41:17.440]  就是由這個結構寫成的
[00:41:17.440 --> 00:41:21.440]  《創世記》我自修
[00:41:21.440 --> 00:41:23.440]  在神學院讀過三次
[00:41:23.440 --> 00:41:25.440]  自修
[00:41:25.440 --> 00:41:27.440]  認真去讀的時候
[00:41:27.440 --> 00:41:31.440]  先告訴你
[00:41:31.440 --> 00:41:33.440]  這個人這間屋
[00:41:33.440 --> 00:41:35.440]  嘩!好正啊!
[00:41:35.440 --> 00:41:39.440]  Empty
[00:41:39.440 --> 00:41:41.440]  沒有東西
[00:41:41.440 --> 00:41:43.440]  沒有東西的意思是什麼?
[00:41:43.440 --> 00:41:45.440]  沒有活動的
[00:41:45.440 --> 00:41:47.440]  沒有活動的
[00:41:47.440 --> 00:41:51.440]  而且裡面
[00:41:51.440 --> 00:41:53.440]  拆得好乾淨啊
[00:41:53.440 --> 00:41:55.440]  好漂亮
[00:41:55.440 --> 00:41:57.440]  漂亮到一個什麼地步啊?
[00:41:57.440 --> 00:41:59.440]  裝修到好像
[00:41:59.440 --> 00:42:01.440]  上帝原本的
[00:42:01.440 --> 00:42:03.440]  order
[00:42:03.440 --> 00:42:07.440]  所以大兄姐們
[00:42:07.440 --> 00:42:09.440]  這段《聖經》
[00:42:09.440 --> 00:42:11.440]  單純的三個字
[00:42:11.440 --> 00:42:13.440]  我只是很快的說
[00:42:13.440 --> 00:42:15.440]  如果要查經我會仔細查
[00:42:15.440 --> 00:42:17.440]  是反映出一個人
[00:42:17.440 --> 00:42:19.440]  蒙主的恩典
[00:42:19.440 --> 00:42:23.440]  將烏鬼趕出去之後
[00:42:23.440 --> 00:42:25.440]  一個很好的機會
[00:42:25.440 --> 00:42:29.440]  他可以回到這間屋裏面
