
[00:00:00.000 --> 00:00:15.200]  在十多年前我曾經和一班弟兄姊妹去到中國大陸一個比較開發的地方
[00:25:10.000 --> 00:25:16.000]  這個陳述就是在聖經裏經常提到的
[00:25:16.000 --> 00:25:20.000]  眼中的同仁
[00:25:20.000 --> 00:25:21.000]  就是這個意思
[00:25:21.000 --> 00:25:23.000]  如果大家有機會去打開
[00:25:23.000 --> 00:25:27.000]  如果沒有記錯應該是詩篇第十七篇第八節
[00:25:27.000 --> 00:25:31.000]  或者針研的第七篇
[00:25:31.000 --> 00:25:33.000]  裏面都談論到有關於
[00:25:33.000 --> 00:25:40.000]  上帝的選民是他眼中的同仁
[00:25:40.000 --> 00:25:42.000]  甚麼叫眼中的同仁
[00:25:42.000 --> 00:25:48.000]  即是你用中文好說
[00:25:48.000 --> 00:25:52.000]  情人眼裏出西施
[00:25:52.000 --> 00:25:59.000]  個個都不選擇看中你
[00:25:59.000 --> 00:26:03.000]  因為你是被上帝看中過一個
[00:26:03.000 --> 00:26:08.000]  於是乎你就會有一個生命上
[00:26:08.000 --> 00:26:13.000]  和上帝結下一個很不同的關係
[00:26:13.000 --> 00:26:19.000]  而這個關係就引發你有以下連串的改變
[00:26:19.000 --> 00:26:21.000]  你會怎樣
[00:26:21.000 --> 00:26:27.000]  你會傳以下這七個內容
[00:26:27.000 --> 00:26:29.000]  如果我沒有記錯
[00:26:29.000 --> 00:26:34.000]  七個內容包括甚麼呢
[00:26:34.000 --> 00:26:35.000]  我們讀一下
[00:26:35.000 --> 00:26:37.000]  就要傳甚麼
[00:26:37.000 --> 00:26:45.000]  憐憫恩慈謙虛溫柔忍耐的心
[00:26:45.000 --> 00:26:46.000]  未完
[00:26:46.000 --> 00:26:50.000]  倘若這人與人有嫌隙
[00:26:50.000 --> 00:26:54.000]  總要彼此包容彼此饒恕
[00:26:54.000 --> 00:26:57.000]  主怎樣饒恕了你們
[00:26:57.000 --> 00:27:00.000]  你們也要怎樣饒恕人
[00:27:00.000 --> 00:27:03.000]  總共七樣東西
[00:27:03.000 --> 00:27:07.000]  連文一樣
[00:27:07.000 --> 00:27:10.000]  恩慈第二第三謙虛
[00:27:10.000 --> 00:27:13.000]  溫柔四忍耐的心五
[00:27:13.000 --> 00:27:16.000]  另外哪兩樣東西
[00:27:16.000 --> 00:27:18.000]  原來還有兩樣東西
[00:27:18.000 --> 00:27:22.000]  包容和饒恕
[00:27:22.000 --> 00:27:25.000]  總共七樣東西
[00:27:25.000 --> 00:27:28.000]  不過這七樣東西的陳述
[00:27:28.000 --> 00:27:33.000]  又有它自己本身的特色
[00:27:33.000 --> 00:27:36.000]  這七樣東西是甚麼呢
[00:27:36.000 --> 00:27:42.000]  似乎都好像說到一個人的心裏的狀態
[00:27:42.000 --> 00:27:46.000]  於是乎很多信徒甚至牧者去解釋
[00:27:46.000 --> 00:27:48.000]  這段聖經就說到
[00:27:48.000 --> 00:27:53.000]  信主都是說心的
[00:27:53.000 --> 00:27:55.000]  我經常聽見有些人
[00:27:55.000 --> 00:27:57.000]  尤其是未信主的人
[00:27:57.000 --> 00:27:58.000]  他們這樣說
[00:27:58.000 --> 00:28:02.000]  基督徒都是心好
[00:28:02.000 --> 00:28:04.000]  我就會覺得
[00:28:04.000 --> 00:28:07.000]  這句說話有點貶義
[00:28:07.000 --> 00:28:11.000]  即是這些東西全部收在心裏
[00:28:11.000 --> 00:28:12.000]  外表是怎樣呢
[00:28:12.000 --> 00:28:15.000]  可能是另一回事
[00:28:15.000 --> 00:28:19.000]  事實上很多基督徒都是這樣
[00:28:19.000 --> 00:28:22.000]  心裏相信
[00:28:22.000 --> 00:28:27.000]  不過沒有了口裏承認的行動
[00:28:27.000 --> 00:28:30.000]  如果大家還記得前天我們才說到
[00:28:30.000 --> 00:28:35.000]  榮耀神不只是說內心的對上帝的注重這麼簡單
[00:28:35.000 --> 00:28:37.000]  是有行動配合的
[00:28:37.000 --> 00:28:39.000]  是參與一場你死我活的
[00:28:39.000 --> 00:28:45.000]  見證上帝的說話的戰爭
[00:28:45.000 --> 00:28:48.000]  是有行動的
[00:28:48.000 --> 00:28:51.000]  在這裏第一件事
[00:28:51.000 --> 00:28:54.000]  不只是說心
[00:28:54.000 --> 00:28:57.000]  而是說到有所行動
[00:28:57.000 --> 00:29:03.000]  一班上帝體重特意減去的人
[00:29:03.000 --> 00:29:10.000]  他們的生命就有以下串上這一連串的改變
[00:29:10.000 --> 00:29:12.000]  除了憐憫恩慈
[00:29:12.000 --> 00:29:18.000]  謙虛溫柔忍耐的心
[00:29:18.000 --> 00:29:28.000]  還有一連串人與人之間的關係建立
[00:29:28.000 --> 00:29:33.000]  這個關係的建立
[00:29:33.000 --> 00:29:35.000]  負面的
[00:29:35.000 --> 00:29:37.000]  是包容
[00:29:37.000 --> 00:29:40.000]  為什麼我叫負面
[00:29:40.000 --> 00:29:44.000]  什麼時候你要去包容別人
[00:29:44.000 --> 00:29:47.000]  這不就說了
[00:29:47.000 --> 00:29:51.000]  這人與那人有嫌隙的時候
[00:29:51.000 --> 00:29:56.000]  就是說你去給人欺負的時候
[00:29:56.000 --> 00:29:58.000]  廣東話很合理
[00:29:58.000 --> 00:30:00.000]  普通話怎麼說
[00:30:00.000 --> 00:30:02.000]  欺負你
[00:30:02.000 --> 00:30:04.000]  欺負你
[00:30:04.000 --> 00:30:06.000]  不由你選擇的
[00:30:06.000 --> 00:30:08.000]  負面的
[00:30:08.000 --> 00:30:10.000]  你只能作回應
[00:30:10.000 --> 00:30:13.000]  負面負面的意思不代表不好
[00:30:13.000 --> 00:30:15.000]  負面的意思就是
[00:30:15.000 --> 00:30:17.000]  不由你主動的
[00:30:17.000 --> 00:30:19.000]  他是被動者
[00:30:19.000 --> 00:30:22.000]  你的被動只能包容他
[00:30:22.000 --> 00:30:26.000]  牧師可不可以解釋一下
[00:30:26.000 --> 00:30:28.000]  包容是什麼
[00:30:28.000 --> 00:30:33.000]  給我十天八天去講
[00:30:33.000 --> 00:30:35.000]  要講很多例子
[00:30:35.000 --> 00:30:38.000]  將字再解拆
[00:30:38.000 --> 00:30:40.000]  簡單點說
[00:30:40.000 --> 00:30:42.000]  包容就是
[00:30:42.000 --> 00:30:44.000]  你沒有錯
[00:30:44.000 --> 00:30:48.000]  人家是錯誤地誤會你
[00:30:48.000 --> 00:30:54.000]  好像我剛才說的網上評語
[00:30:54.000 --> 00:30:56.000]  我猜他是女士
[00:30:56.000 --> 00:30:59.000]  不過不緊要男女不緊要
[00:30:59.000 --> 00:31:02.000]  我很接受大家的批評
[00:31:02.000 --> 00:31:04.000]  因為你越多批評
[00:31:04.000 --> 00:31:07.000]  就可以幫助到我
[00:31:07.000 --> 00:31:11.000]  究竟我自己的靈性了解性是否有錯
[00:31:11.000 --> 00:31:12.000]  而且
[00:31:12.000 --> 00:31:16.000]  也是一個很好的機會去解釋解說
[00:31:16.000 --> 00:31:19.000]  我記得那個評語裡面這樣說
[00:31:19.000 --> 00:31:20.000]  他說
[00:31:20.000 --> 00:31:24.000]  黃牧師你已經講到走火入魔
[00:31:24.000 --> 00:31:27.000]  我心想我成魔了
[00:31:27.000 --> 00:31:30.000]  真是厲害了
[00:31:30.000 --> 00:31:35.000]  沒有人敢提出意見給你去更改
[00:31:35.000 --> 00:31:37.000]  現在我就提出了
[00:31:37.000 --> 00:31:41.000]  你用了一套系統神學來解釋聖經
[00:31:41.000 --> 00:31:42.000]  錯誤
[00:31:42.000 --> 00:31:44.000]  首先我很清楚告訴大家
[00:31:44.000 --> 00:31:46.000]  我不會用系統神學解經
[00:31:46.000 --> 00:31:49.000]  因為我心知系統神學有什麼問題
[00:31:49.000 --> 00:31:51.000]  系統神學只是一個人的哲學
[00:31:51.000 --> 00:31:54.000]  誰告訴你他專研系統神學
[00:31:54.000 --> 00:31:55.000]  我可以告訴你
[00:31:55.000 --> 00:31:58.000]  他說的話你先打50%折扣就可以了
[00:31:58.000 --> 00:32:01.000]  因為一半可能是神說話
[00:32:01.000 --> 00:32:04.000]  但另一半多數是人說話
[00:32:04.000 --> 00:32:08.000]  有沒有錯呢
[00:32:08.000 --> 00:32:09.000]  我解釋給你聽
[00:32:09.000 --> 00:32:13.000]  我寫了一段都不短的解釋
[00:32:13.000 --> 00:32:15.000]  還有寫了聖經
[00:32:15.000 --> 00:32:18.000]  告訴你在哪裡可以幫助他去想
[00:32:18.000 --> 00:32:21.000]  他將它刪除了
[00:32:21.000 --> 00:32:25.000]  連我的回應都刪除了
[00:32:25.000 --> 00:32:26.000]  頂尖末
[00:32:26.000 --> 00:32:29.000]  我有什麼可以做得到
[00:32:29.000 --> 00:32:32.000]  我沒有什麼可以做得到
[00:32:32.000 --> 00:32:35.000]  不過我可以做到的其中一樣東西
[00:32:35.000 --> 00:32:37.000]  是從我的角度
[00:32:37.000 --> 00:32:42.000]  我只能夠接受包容有一個這樣的信徒
[00:32:42.000 --> 00:32:45.000]  他是不了解聖經
[00:32:45.000 --> 00:32:47.000]  我為他禱告
[00:32:47.000 --> 00:32:51.000]  希望他能夠在靈性上更加成長
[00:32:51.000 --> 00:32:54.000]  這個就是我們作為牧者應有的思維
[00:32:54.000 --> 00:32:59.000]  保羅在這裡亦鼓勵高羅西教會
[00:32:59.000 --> 00:33:03.000]  是的 有時候有人誤會你
[00:33:03.000 --> 00:33:05.000]  誤會你有很多原因
[00:33:05.000 --> 00:33:08.000]  最主要一個原因可能他不了解
[00:33:08.000 --> 00:33:11.000]  或者他聽不清楚
[00:33:11.000 --> 00:33:15.000]  大家不要以為大家年紀還是很年輕
[00:33:15.000 --> 00:33:17.000]  聽得很清楚
[00:33:17.000 --> 00:33:19.000]  有時候我都聽不清楚
[00:33:19.000 --> 00:33:22.000]  我已經叫出名耳利
[00:33:22.000 --> 00:33:24.000]  我是玩音樂的人
[00:33:24.000 --> 00:33:30.000]  耳聽是有些sensitivity高一點的
[00:33:30.000 --> 00:33:33.000]  但是頂尖末
[00:33:33.000 --> 00:33:38.000]  有時候很多原因人家會誤會你
[00:33:38.000 --> 00:33:41.000]  甚至會得罪你
[00:33:41.000 --> 00:33:43.000]  在他不明白的時候
[00:33:43.000 --> 00:33:47.000]  可能講一些事情傷害你
[00:33:47.000 --> 00:33:51.000]  甚至可能他在錯誤的神學建立裡面
[00:33:51.000 --> 00:33:53.000]  他以為他自己對
[00:33:53.000 --> 00:33:58.000]  而去對一些在聖經有啟示的事情一知半解
[00:33:58.000 --> 00:34:00.000]  這些是很普遍的情況
[00:34:00.000 --> 00:34:04.000]  在教會裡我自己做了基督徒三十年
[00:34:04.000 --> 00:34:09.000]  我很清楚在教會裡很多人只是信人說話的權威
[00:34:09.000 --> 00:34:12.000]  而沒有去看聖經裡面所說的權威
[00:34:12.000 --> 00:34:15.000]  當他誤會你的時候
[00:34:15.000 --> 00:34:17.000]  你不是和他去喊殺
[00:34:17.000 --> 00:34:19.000]  你不是和他去撐
[00:34:19.000 --> 00:34:22.000]  你是解釋給他知道
[00:34:22.000 --> 00:34:24.000]  但是在未解釋之前
[00:34:24.000 --> 00:34:26.000]  你首先要做到的一件事
[00:34:26.000 --> 00:34:27.000]  包容
[00:34:27.000 --> 00:34:29.000]  所以在聖經說
[00:34:29.000 --> 00:34:32.000]  這人與人有嚴規的時候
[00:34:32.000 --> 00:34:34.000]  你總要包容
[00:34:34.000 --> 00:34:36.000]  這是從負面
[00:34:36.000 --> 00:34:41.000]  或者我們叫做被動的角度去看
[00:34:41.000 --> 00:34:45.000]  但是同時間我們有一個積極的行動配搭
[00:34:45.000 --> 00:34:48.000]  就是要彼此饒恕
[00:34:48.000 --> 00:34:51.000]  彼此饒恕這個說話
[00:34:51.000 --> 00:34:53.000]  就是一個主動的行為
[00:34:53.000 --> 00:34:55.000]  你有選擇的
[00:34:55.000 --> 00:34:57.000]  怎樣饒恕
[00:34:57.000 --> 00:35:01.000]  譬如我講一個簡單的例子
[00:35:01.000 --> 00:35:06.000]  曾經在Alberta有一個年輕人
[00:35:06.000 --> 00:35:13.000]  無端端被一個人殺死了
[00:35:13.000 --> 00:35:16.000]  不是很久以前的事情
[00:35:16.000 --> 00:35:18.000]  兩三個月前的事
[00:35:18.000 --> 00:35:23.000]  被殺的家庭原來是一個基督徒
[00:35:23.000 --> 00:35:26.000]  他有理無理第一句就出來說
[00:35:26.000 --> 00:35:28.000]  我寬恕你了
[00:35:28.000 --> 00:35:31.000]  各位網友
[00:35:31.000 --> 00:35:34.000]  基督徒要寬恕人是事實
[00:35:34.000 --> 00:35:39.000]  但是不是盲目地去做的
[00:35:39.000 --> 00:35:42.000]  聖經又清清楚楚在這裡說
[00:35:42.000 --> 00:35:44.000]  怎樣去饒恕這個人
[00:35:44.000 --> 00:35:46.000]  請讀清楚這句說話
[00:35:46.000 --> 00:35:48.000]  第十三節尾
[00:35:48.000 --> 00:35:51.000]  要彼此饒恕
[00:35:51.000 --> 00:35:53.000]  主怎樣饒恕了你們
[00:35:53.000 --> 00:36:00.000]  你們又要怎樣饒恕那些人
[00:36:00.000 --> 00:36:05.000]  我們去寬恕其他人
[00:36:05.000 --> 00:36:13.000]  其實動機是想那個人回歸上主
[00:36:13.000 --> 00:36:21.000]  去饒恕我們在罪裡面的目的
[00:36:21.000 --> 00:36:23.000]  如果我們不在這個基礎上
[00:36:23.000 --> 00:36:25.000]  就隨隨便便說
[00:36:25.000 --> 00:36:27.000]  我饒恕你了
[00:36:27.000 --> 00:36:29.000]  你做了些事傷害了我
[00:36:29.000 --> 00:36:31.000]  我饒恕你了
[00:36:31.000 --> 00:36:35.000]  那個人毫無悔意的話
[00:36:35.000 --> 00:36:37.000]  這個就不是饒恕
[00:36:37.000 --> 00:36:41.000]  這個就叫縱容
[00:36:41.000 --> 00:36:43.000]  我們讀到這裡為止
[00:36:43.000 --> 00:36:46.000]  我們會看到有一連串的事情
[00:36:46.000 --> 00:36:50.000]  是要在大家彼此的狀態之下
[00:36:50.000 --> 00:36:53.000]  才可以發揮出來
[00:36:53.000 --> 00:36:56.000]  所以從這一連串的介紹裡面
[00:36:56.000 --> 00:36:58.000]  讓我們看到
[00:36:58.000 --> 00:37:00.000]  這個不只是心態的問題
[00:37:00.000 --> 00:37:02.000]  不是有心的問題
[00:37:02.000 --> 00:37:06.000]  是整個信徒在一個實際的群體裡面
[00:37:06.000 --> 00:37:09.000]  有心也有行動
[00:37:09.000 --> 00:37:11.000]  互相連接
[00:37:11.000 --> 00:37:12.000]  配合
[00:37:12.000 --> 00:37:15.000]  而且是一致的回應
[00:37:15.000 --> 00:37:17.000]  保羅在這裡說到
[00:37:17.000 --> 00:37:20.000]  這一切都是那些
[00:37:20.000 --> 00:37:24.000]  神所揀選蒙連外的人
[00:37:24.000 --> 00:37:27.000]  才有這樣的表現
[00:37:27.000 --> 00:37:29.000]  所以一個真正的基督徒
[00:37:29.000 --> 00:37:32.000]  不會是因為別人得罪你
[00:37:32.000 --> 00:37:34.000]  你就大發烈怒
[00:37:34.000 --> 00:37:37.000]  罵到別人像一隻狗一樣
[00:37:37.000 --> 00:37:39.000]  就以為身障正義
[00:37:39.000 --> 00:37:41.000]  不是
[00:37:41.000 --> 00:37:42.000]  在聖經這裡說
[00:37:42.000 --> 00:37:44.000]  在行動上面
[00:37:44.000 --> 00:37:47.000]  你可能會是作出
[00:37:47.000 --> 00:37:49.000]  被動的包容
[00:37:49.000 --> 00:37:51.000]  或者主動的饒恕
[00:37:51.000 --> 00:37:53.000]  但最終的目的
[00:37:53.000 --> 00:37:55.000]  都是能夠幫助人
[00:37:55.000 --> 00:37:58.000]  能夠歸回上主饒恕人
[00:37:58.000 --> 00:38:00.000]  脫離罪這個目的
[00:38:00.000 --> 00:38:03.000]  所以如果我們去包容
[00:38:03.000 --> 00:38:04.000]  行饒恕
[00:38:04.000 --> 00:38:08.000]  以及我們去憐憫恩慈
[00:38:08.000 --> 00:38:10.000]  謙虛溫柔忍耐的心
[00:38:10.000 --> 00:38:12.000]  等等這些事情
[00:38:12.000 --> 00:38:15.000]  其實目的都是讓人
[00:38:15.000 --> 00:38:17.000]  能夠在罪的上面
[00:38:17.000 --> 00:38:20.000]  歸回上主耶穌
[00:38:20.000 --> 00:38:23.000]  希望他們罪得赦免這個目的
[00:38:23.000 --> 00:38:32.000]  因此當保羅說完這一番之後
[00:38:32.000 --> 00:38:33.000]  十四節
[00:38:33.000 --> 00:38:34.000]  他這樣說
[00:38:34.000 --> 00:38:37.000]  在這一切之外
[00:38:37.000 --> 00:38:39.000]  要存著愛心
[00:38:39.000 --> 00:38:43.000]  愛心就是聯絡全不的
[00:38:43.000 --> 00:38:47.000]  一般教會一讀到這裡
[00:38:47.000 --> 00:38:48.000]  又來了
[00:38:48.000 --> 00:38:50.000]  愛字上頭
[00:38:50.000 --> 00:38:52.000]  我都說教會要講愛
[00:38:52.000 --> 00:38:54.000]  神就是愛
[00:38:54.000 --> 00:38:57.000]  是不是這個意思
[00:38:57.000 --> 00:39:01.000]  我們仔細看回這次聖經說什麼
[00:39:01.000 --> 00:39:05.000]  在這一切之外
[00:39:05.000 --> 00:39:07.000]  要存著愛心
[00:39:07.000 --> 00:39:11.000]  就是聯絡全不的
[00:39:11.000 --> 00:39:16.000]  首先我們清楚知道
[00:39:16.000 --> 00:39:19.000]  這裡所說要聯絡的全不
[00:39:19.000 --> 00:39:21.000]  是指什麼
[00:39:21.000 --> 00:39:24.000]  全不就是指上面那一連串
[00:39:24.000 --> 00:39:26.000]  那七個的內容
[00:39:26.000 --> 00:39:28.000]  你們要穿上這個
[00:39:28.000 --> 00:39:33.000]  有七個特性的新的生命
[00:39:33.000 --> 00:39:36.000]  在你們的屬靈生命當中
[00:39:38.000 --> 00:39:45.000]  但是原來這七個屬靈的美德
[00:39:45.000 --> 00:39:52.000]  的聯絡是靠愛來將它維繫的
[00:39:52.000 --> 00:39:55.000]  或者將它連繫起來
[00:39:55.000 --> 00:39:58.000]  在聖經裡面
[00:39:58.000 --> 00:40:01.000]  愛這個字眼
[00:40:01.000 --> 00:40:07.000]  是用了好像一個接著劑的意思
[00:40:07.000 --> 00:40:10.000]  所以就用了聯絡這個字眼
[00:40:10.000 --> 00:40:13.000]  聯絡這個動詞
[00:40:13.000 --> 00:40:19.000]  原文的意思就好像一個扣一樣
[00:40:19.000 --> 00:40:24.000]  英文叫Fasten
[00:40:24.000 --> 00:40:29.000]  大家不知道喜不喜歡修理東西
[00:40:29.000 --> 00:40:31.000]  所以東西爛了去修理
[00:40:31.000 --> 00:40:33.000]  其實是一個屬靈的操練
[00:40:33.000 --> 00:40:36.000]  你不要以為爛了就丟掉
[00:40:36.000 --> 00:40:38.000]  爛了就丟掉
[00:40:38.000 --> 00:40:43.000]  爛了的東西你去修的時候
[00:40:43.000 --> 00:40:46.000]  你會學會很多東西
[00:40:46.000 --> 00:40:54.000]  尤其是修理上面有很多Fasten的東西
[00:40:54.000 --> 00:40:56.000]  扣
[00:40:56.000 --> 00:40:59.000]  我們這樣說Alan應該最熟悉
[00:40:59.000 --> 00:41:01.000]  他讀Engineering
[00:41:01.000 --> 00:41:03.000]  很多種扣
[00:41:03.000 --> 00:41:07.000]  譬如我們有時候見到一些螺絲
[00:41:07.000 --> 00:41:09.000]  為什麼扭一顆螺絲
[00:41:09.000 --> 00:41:13.000]  螺絲頭之前要加一塊戒指圈
[00:41:13.000 --> 00:41:15.000]  大家知不知道為什麼
[00:41:15.000 --> 00:41:22.000]  原來那個戒指圈是幫助那顆螺絲扭下去的時候
[00:41:22.000 --> 00:41:24.000]  鎖實它
[00:41:24.000 --> 00:41:29.000]  並且將那個螺絲所做出來的壓力
[00:41:29.000 --> 00:41:36.000]  將它有系統平均分佈在要接觸的接觸面上
[00:41:36.000 --> 00:41:39.000]  這些叫做Fasten
[00:41:39.000 --> 00:41:44.000]  聖經在這裡用了這個動詞去形容愛
[00:41:44.000 --> 00:41:48.000]  其實就是這個Fasten
[00:41:48.000 --> 00:41:53.000]  它是一個接著的重要環節
[00:41:53.000 --> 00:41:58.000]  它將這七個屬靈的傳德
[00:41:58.000 --> 00:42:04.000]  來將它緊緊的扣在上面
[00:42:04.000 --> 00:42:08.000]  在這一切之外
[00:42:08.000 --> 00:42:11.000]  這個翻譯我覺得不是很好
[00:42:11.000 --> 00:42:14.000]  因為在接下來的經文
[00:42:14.000 --> 00:42:17.000]  其實是甚至指導於
[00:42:17.000 --> 00:42:22.000]  這個愛其實一直都存留在上帝的裡面
[00:42:22.000 --> 00:42:27.000]  向著他所揀選的人一路施行
[00:42:27.000 --> 00:42:29.000]  換句話來說
[00:42:29.000 --> 00:42:33.000]  這個愛怎樣將這些傳德緊緊扣呢
[00:42:33.000 --> 00:42:35.000]  不是外加的事物
[00:42:35.000 --> 00:42:38.000]  而是在神裡面的人
[00:42:38.000 --> 00:42:42.000]  上帝就用這件事早早將這些傳德
[00:42:42.000 --> 00:42:44.000]  黏在一起
[00:42:44.000 --> 00:42:48.000]  能夠使每一個認識主的人
[00:42:48.000 --> 00:42:53.000]  都能夠緊緊被這七個的傳德
[00:42:53.000 --> 00:42:58.000]  焊死了或者緊緊的連接在他們的生命上面
[00:42:58.000 --> 00:43:02.000]  這幅是什麼圖畫呢
[00:43:02.000 --> 00:43:07.000]  一個屬靈的生命這幅圖畫是什麼呢
[00:43:07.000 --> 00:43:11.000]  如果大家在加拿大活得久一點
[00:43:11.000 --> 00:43:21.000]  通常你都會去民族村
[00:43:21.000 --> 00:43:23.000]  去探訪
[00:43:23.000 --> 00:43:25.000]  你們很多時候會見到
[00:43:25.000 --> 00:43:27.000]  在加拿大的一些民居裡面
[00:43:27.000 --> 00:43:29.000]  在傳統上面
[00:43:29.000 --> 00:43:31.000]  他們很多東西都自己做的
[00:43:31.000 --> 00:43:35.000]  其中一樣東西就是他們的被鋪
[00:43:35.000 --> 00:43:38.000]  他們的被鋪是怎樣做的
[00:43:38.000 --> 00:43:43.000]  是否像現在那樣整幅用機器撕出來的
[00:43:43.000 --> 00:43:44.000]  不是喔
[00:43:44.000 --> 00:43:47.000]  原來是用很多不同的布碎
[00:43:47.000 --> 00:43:52.000]  一片一片剪起了一塊塊方格形
[00:43:52.000 --> 00:43:59.000]  然後用一針一線將它連起來
[00:43:59.000 --> 00:44:03.000]  如果你今天要去買一幅這些被鋪
[00:44:03.000 --> 00:44:07.000]  是非常之貴的
[00:44:07.000 --> 00:44:09.000]  我記得有一次
[00:44:09.000 --> 00:44:16.000]  我們去多倫多的皇家的博物館
[00:44:16.000 --> 00:44:19.000]  如果我沒有記錯應該是四樓
[00:44:19.000 --> 00:44:28.000]  那裡有一個專門介紹民族服裝與生活的環節
[00:44:28.000 --> 00:44:32.000]  可以登記免費進去
[00:44:32.000 --> 00:44:34.000]  大家有機會去一下
[00:44:34.000 --> 00:44:37.000]  叫Open Door
[00:44:37.000 --> 00:44:39.000]  你可以去看一下
[00:44:39.000 --> 00:44:44.000]  很多這些布在這些被鋪上面
[00:44:44.000 --> 00:44:47.000]  都往往會貼上一個介紹
[00:44:47.000 --> 00:44:53.000]  是什麼家族裡面去編織給他的兒子
[00:44:53.000 --> 00:44:54.000]  或者他的女兒
[00:44:54.000 --> 00:44:56.000]  或者他的家人
[00:44:56.000 --> 00:45:03.000]  而每一幅布雖然是不同樣
[00:45:03.000 --> 00:45:07.000]  好像這裡七樣美德
[00:45:07.000 --> 00:45:10.000]  每一幅都不同
[00:45:10.000 --> 00:45:14.000]  但是能夠將它連起來的
[00:45:14.000 --> 00:45:20.000]  就是織布的人對他的家人的愛心
[00:45:20.000 --> 00:45:25.000]  他一針一線將每一幅連接起來
[00:45:25.000 --> 00:45:30.000]  成為一張被子給他的家人享用
[00:45:30.000 --> 00:45:37.000]  上帝就是這樣為我們每一個屬他的子民
[00:45:37.000 --> 00:45:43.000]  一針一線只不過是用愛這個題目
[00:45:43.000 --> 00:45:46.000]  將這些東西連接起來
[00:45:46.000 --> 00:45:49.000]  加在我們的身上
[00:45:49.000 --> 00:45:52.000]  為什麼上帝要這樣做
[00:45:52.000 --> 00:46:03.000]  因為你和我是上主的心上人
[00:46:03.000 --> 00:46:07.000]  是他眼中的同人
[00:46:07.000 --> 00:46:13.000]  是他特意揀選蒙聖潔去愛的人
[00:46:13.000 --> 00:46:22.000]  因此我們在這個過程裡就在他的聖潔裡面被塑造起來
[00:46:22.000 --> 00:46:25.000]  而這一連串七樣的內容
[00:46:25.000 --> 00:46:27.000]  其實就是幫助教會
[00:46:27.000 --> 00:46:30.000]  哥羅西教會以至你和我
[00:46:30.000 --> 00:46:34.000]  來成為聖潔的子民
[00:46:40.000 --> 00:46:43.000]  因此屬神的子民
[00:46:43.000 --> 00:46:48.000]  不單止能夠得到上帝的憐愛
[00:46:48.000 --> 00:46:51.000]  或者蒙他的寵愛
[00:46:51.000 --> 00:46:55.000]  蒙他的成為心上人這份心意
[00:46:55.000 --> 00:46:58.000]  而我們作為神的選民
[00:46:58.000 --> 00:47:01.000]  也都很願意心甘情願地
[00:47:01.000 --> 00:47:05.000]  將我們的芳心委託在上帝
[00:47:05.000 --> 00:47:09.000]  藉著耶穌基督所成就的這份關係
[00:47:09.000 --> 00:47:13.000]  於是我們在社群的互動裡
[00:47:13.000 --> 00:47:19.000]  就能夠顯出包容 顯出饒恕
[00:47:19.000 --> 00:47:22.000]  看到嗎
[00:47:22.000 --> 00:47:29.000]  這種互動關係現在在教會裡運作中
[00:47:29.000 --> 00:47:32.000]  為什麼要這樣運作
[00:47:32.000 --> 00:47:37.000]  因為我們在永恆裡和上帝同樣這樣運作
[00:47:37.000 --> 00:47:39.000]  什麼運作
[00:47:39.000 --> 00:47:43.000]  和上帝交心的運作
[00:47:43.000 --> 00:47:48.000]  因為我們是上帝很痛愛揀選
[00:47:48.000 --> 00:47:51.000]  我們應該的回應是
[00:47:51.000 --> 00:47:57.000]  同樣對上帝毫無保留的付出
[00:47:57.000 --> 00:48:01.000]  而這一點也都驅使我們
[00:48:01.000 --> 00:48:05.000]  如何在實際榮耀神這件事上去參與
[00:48:05.000 --> 00:48:09.000]  因為那是上帝的心願
[00:48:09.000 --> 00:48:14.000]  人要脫離罪是上帝的心願
[00:48:14.000 --> 00:48:18.000]  耶穌基督首先做了一個榜樣讓我們知道
[00:48:18.000 --> 00:48:21.000]  現在活在這個地上
[00:48:21.000 --> 00:48:27.000]  教會的角色就是你和我去幫助人脫離罪
[00:48:27.000 --> 00:48:30.000]  滿足上帝的心願
[00:48:30.000 --> 00:48:34.000]  這就是對上帝有愛的人表現
[00:48:34.000 --> 00:48:37.000]  真正的教會就是這樣
[00:48:37.000 --> 00:48:44.000]  而不是由一連串的活動去包裝組織起來
[00:48:44.000 --> 00:48:51.000]  所以從這段聖經裡我們可以簡單的說
[00:48:51.000 --> 00:48:53.000]  一個很重要的訊息
[00:48:53.000 --> 00:48:55.000]  一群蒙上帝揀選的人
[00:48:55.000 --> 00:49:00.000]  其實他是願意用他人生往後的日子
[00:49:00.000 --> 00:49:05.000]  互動地和上帝互相教同
[00:49:05.000 --> 00:49:11.000]  大家都知道我剛剛嫁女兒
[00:49:11.000 --> 00:49:14.000]  嫁完女兒就搬出去和女婿住
[00:49:14.000 --> 00:49:17.000]  女婿這個星期病了
[00:49:17.000 --> 00:49:27.000]  我女兒馬上看見老公病了之後
[00:49:27.000 --> 00:49:30.000]  就想煮些什麼給他吃呢
[00:49:30.000 --> 00:49:34.000]  我知道他女婿病了
[00:49:34.000 --> 00:49:37.000]  我作為外父也會關心的
[00:49:37.000 --> 00:49:39.000]  有什麼可以幫到他呢
[00:49:39.000 --> 00:49:42.000]  我女兒說我想煮些什麼給他吃
[00:49:42.000 --> 00:49:44.000]  她打了這些短信出來
[00:49:44.000 --> 00:49:46.000]  我都不太懂得看
