
[00:00:00.000 --> 00:00:05.240]  各位大兄姐妹、各位朋友 你們好
[00:18:59.940 --> 00:19:01.460]  這個字的意思是甚麼呢?
[00:19:01.460 --> 00:19:05.380]  是解釋鯉魚釣魚時的魚餌
[00:19:05.380 --> 00:19:08.100]  或者捕捉野獸時的鯉魚
[00:19:08.100 --> 00:19:11.060]  用鯉魚的鯉魚去引牠
[00:19:11.060 --> 00:19:13.700]  哇 以為有實力
[00:19:13.700 --> 00:19:15.540]  以為有享受
[00:19:15.540 --> 00:19:17.380]  誰不知是陷阱
[00:19:17.380 --> 00:19:21.380]  跌下去被捆綁著被捉住
[00:19:21.380 --> 00:19:23.460]  耶穌就告訴你
[00:19:23.460 --> 00:19:26.660]  如果你的眼睛叫你跌倒
[00:19:26.660 --> 00:19:28.420]  你寧願挖出來
[00:19:28.420 --> 00:19:29.940]  失去八體中一體
[00:19:29.940 --> 00:19:32.580]  比全身掉進地獄去好
[00:19:32.580 --> 00:19:34.340]  這個意思是甚麼呢?
[00:19:34.340 --> 00:19:36.180]  我們對付罪的時候
[00:19:36.180 --> 00:19:39.700]  是要斬釘截鐵的對付
[00:19:39.700 --> 00:19:46.820]  比方來說 如果是某些色情電影叫你跌倒
[00:19:46.820 --> 00:19:50.820]  或者某些雜誌叫你跌倒
[00:19:50.820 --> 00:19:56.100]  那你家裏就完全被燒掉
[00:19:56.100 --> 00:19:59.780]  逃避少年人的私慾就是這個意思
[00:19:59.780 --> 00:20:03.860]  我想到很多青年男女在戀愛期間
[00:20:03.860 --> 00:20:06.180]  很容易犯了規
[00:20:06.180 --> 00:20:08.020]  尤其是出去旅行的時候
[00:20:08.020 --> 00:20:12.420]  省下酒店費 兩個人住一間房
[00:20:12.420 --> 00:20:16.180]  那就是陷在這個隱憂當中
[00:20:16.180 --> 00:20:18.180]  很容易就會跌倒
[00:20:18.180 --> 00:20:22.580]  在隱憂裏面 就好像聖經裏面所說的
[00:20:22.580 --> 00:20:25.780]  叫跌倒
[00:20:25.780 --> 00:20:28.180]  在一個這樣的情況之下
[00:20:28.180 --> 00:20:30.020]  就容易跌倒
[00:20:30.020 --> 00:20:32.500]  所以今天我們要去控制
[00:20:32.500 --> 00:20:34.420]  我們自己要自律
[00:20:34.420 --> 00:20:39.060]  不可以容讓自己在一個這樣的誘惑的情況
[00:20:39.060 --> 00:20:41.940]  在這樣的誘惑的情況
[00:20:41.940 --> 00:20:44.420]  我們很容易就會跌倒
[00:20:44.420 --> 00:20:49.220]  當然 如果我們這樣離開了上帝
[00:20:49.220 --> 00:20:51.540]  我們會付上很多的代價
[00:20:51.540 --> 00:20:53.940]  我們會被罪所困
[00:20:53.940 --> 00:20:55.940]  我想到一個故事
[00:20:55.940 --> 00:20:58.660]  在香港有一個弟兄
[00:20:58.660 --> 00:21:01.940]  他有一次轉工 轉來一份工作
[00:21:01.940 --> 00:21:05.060]  那份工作的工資很好
[00:21:05.060 --> 00:21:09.540]  但是他有一件事就是要陪那些外來的客人
[00:21:09.540 --> 00:21:11.540]  去一些娛樂場所
[00:21:11.540 --> 00:21:13.140]  是公司給錢的
[00:21:13.140 --> 00:21:14.980]  一開始他想著在公司給錢
[00:21:14.980 --> 00:21:18.500]  於是就陪那些客人去夜總會
[00:21:18.500 --> 00:21:23.700]  認識一些美貌的少女 提供這樣
[00:21:23.700 --> 00:21:28.260]  那些客人如果上酒店
[00:21:28.260 --> 00:21:30.260]  和那妓女去的時候
[00:21:30.260 --> 00:21:32.420]  他通常是想找人去的
[00:21:32.420 --> 00:21:35.780]  於是這個弟兄竟然上當了
[00:21:35.780 --> 00:21:37.060]  一樣去做
[00:21:37.060 --> 00:21:38.980]  一開始以為沒辦法了
[00:21:38.980 --> 00:21:41.540]  是做生意 是做工 是這樣的
[00:21:41.540 --> 00:21:46.260]  漸漸不是公司給錢他自己都去
[00:21:46.260 --> 00:21:50.180]  漸漸他就失去了他自己的理智
[00:21:50.180 --> 00:21:54.100]  失去了家庭 婚姻破裂
[00:21:54.100 --> 00:21:58.660]  連工作最後都失去了 為罪所困
[00:21:58.660 --> 00:22:03.700]  值不值得呢?值不值得呢?
[00:22:03.700 --> 00:22:07.540]  或者你會說 很難的
[00:22:07.540 --> 00:22:12.100]  我就提出一些實際的提議
[00:22:12.100 --> 00:22:15.620]  實際的提議 第一
[00:22:15.620 --> 00:22:18.900]  單打獨鬥是困難的
[00:22:18.900 --> 00:22:20.660]  就好像錢浩書說
[00:22:20.660 --> 00:22:24.180]  若是孤身跌倒 這一日就有禍了
[00:22:24.180 --> 00:22:27.380]  三股合成的繩子不容易切斷
[00:22:27.380 --> 00:22:29.220]  我在香港侍奉的時候
[00:22:29.220 --> 00:22:35.540]  有不少的弟兄要上去中國那裡做生意的
[00:22:35.540 --> 00:22:37.620]  一去到中國做生意的時候
[00:22:37.620 --> 00:22:42.020]  或者需要在中國內地住一年半左右
[00:22:42.020 --> 00:22:44.340]  或者住幾個月這樣
[00:22:44.340 --> 00:22:46.900]  這樣的時候就有困難了
[00:22:46.900 --> 00:22:51.620]  很多個上去中國做生意的
[00:22:51.620 --> 00:22:55.220]  回來後發現婚姻有困難
[00:22:55.220 --> 00:22:59.300]  在大陸是有第三者
[00:22:59.300 --> 00:23:02.340]  有很多很多在這裡跌倒
[00:23:02.340 --> 00:23:06.260]  所以教會就組織了一幫弟兄
[00:23:06.260 --> 00:23:08.420]  比如在廣州的
[00:23:08.420 --> 00:23:11.940]  每個星期都有茶經
[00:23:11.940 --> 00:23:15.460]  每個茶經就彼此去勸勉
[00:23:15.460 --> 00:23:18.660]  你勸我 我勸你 你勸我 我勸你
[00:23:18.660 --> 00:23:20.900]  有一個accountability
[00:23:20.900 --> 00:23:24.660]  這樣的時候就挽救了很多的婚姻
[00:23:24.660 --> 00:23:26.900]  挽救了很多的家庭
[00:23:26.900 --> 00:23:30.180]  所以是需要有人扶立的
[00:23:30.180 --> 00:23:33.460]  單打獨鬥是很難的
[00:23:33.460 --> 00:23:36.180]  自己往往是跌在一個陷阱裡面
[00:23:36.180 --> 00:23:37.940]  自己都不知道的
[00:23:37.940 --> 00:23:42.740]  第二 要逃避少年人的私慾
[00:23:42.740 --> 00:23:45.060]  保羅說得好 是要逃避的
[00:23:45.060 --> 00:23:46.980]  不要以為我們是柳下位
[00:23:46.980 --> 00:23:49.220]  不要以為我們很行
[00:23:49.220 --> 00:23:51.860]  假如之間那些東西是叫你跌倒的時候
[00:23:51.860 --> 00:23:54.260]  就不去了 假如之間
[00:23:54.260 --> 00:23:59.060]  那些電腦色情刊物、色情的節目
[00:23:59.060 --> 00:24:00.980]  時常困擾你的時候
[00:24:00.980 --> 00:24:04.660]  你就要想辦法怎樣去阻止
[00:24:04.660 --> 00:24:07.460]  將電腦放在公眾的地方
[00:24:07.460 --> 00:24:09.620]  太太又知道 家人又知道
[00:24:09.620 --> 00:24:11.220]  那你就不敢上網了
[00:24:11.220 --> 00:24:16.580]  就是需要逃避這些少年人的私慾
[00:24:16.580 --> 00:24:21.460]  不要讓自己在一個情況裡面很容易跌倒
[00:24:21.460 --> 00:24:24.020]  我們要時常關注
[00:24:24.020 --> 00:24:27.780]  第三 我們要不住的禱告
[00:24:27.780 --> 00:24:30.580]  將思想轉為禱告
[00:24:30.580 --> 00:24:33.860]  當我們發覺自己有這樣的慾念
[00:24:33.860 --> 00:24:37.380]  立即禱告 我知道有一個弟兄
[00:24:37.380 --> 00:24:39.860]  他去探望他女朋友的時候
[00:24:39.860 --> 00:24:45.620]  他就預先講給其他的弟兄聽
[00:24:45.620 --> 00:24:47.940]  到差不多時候9點鐘
[00:24:47.940 --> 00:24:49.380]  就立刻打電話給他
[00:24:49.380 --> 00:24:51.220]  喂 時間到了 我回家了
[00:24:51.220 --> 00:24:53.220]  要有這個提醒
[00:24:53.220 --> 00:24:56.260]  我想很重要的一件事
[00:24:56.260 --> 00:25:00.020]  彼此提醒 不住禱告
[00:25:00.020 --> 00:25:05.620]  免得我們坐入這個人遊當中
[00:25:05.620 --> 00:25:12.740]  第四 很多時候在我們沒有侍奉
[00:25:12.740 --> 00:25:15.300]  自己一個人 空閒過頭
[00:25:15.300 --> 00:25:17.140]  好像大衛 人家去打仗
[00:25:17.140 --> 00:25:18.900]  自己在皇宮睡午覺
[00:25:18.900 --> 00:25:21.940]  睡醒了就見到別士巴洗澡
[00:25:21.940 --> 00:25:25.060]  於是就挑起這個慾念 犯了奸淫
[00:25:25.060 --> 00:25:29.140]  空閒過頭 心裡面胡思亂想
[00:25:29.140 --> 00:25:32.580]  所以我們要學會有紀律
[00:25:32.580 --> 00:25:36.660]  不住的侍奉 提醒自己
[00:25:36.660 --> 00:25:41.620]  還有當你發覺自己開始在這方面有問題
[00:25:41.620 --> 00:25:44.900]  或者對這些色情刊物有興趣
[00:25:44.900 --> 00:25:49.220]  你一定要找人幫忙 在人面前認罪
[00:25:49.220 --> 00:25:52.980]  我記得我在教會侍奉的時候
[00:25:52.980 --> 00:25:55.220]  有些弟兄就來告訴我
[00:25:55.220 --> 00:25:57.140]  他有這樣的這樣的嗜好
[00:25:57.140 --> 00:25:59.780]  我就去他家燒了那些書
[00:25:59.780 --> 00:26:01.780]  然後每個星期我都會打電話
[00:26:01.780 --> 00:26:03.300]  問你這個星期有沒有
[00:26:03.300 --> 00:26:07.380]  要跟進 要找人幫忙的
[00:26:07.380 --> 00:26:09.220]  如果不是找人幫忙的時候
[00:26:09.220 --> 00:26:12.980]  隨時自己跌了一跤都不知道
[00:26:12.980 --> 00:26:16.340]  原來撒旦是很狡猾的
[00:26:16.340 --> 00:26:21.780]  他用很多不同的方法叫我們去跌倒
[00:26:21.780 --> 00:26:26.740]  叫我們只顧著自己 顧著自己的滿足
[00:26:26.740 --> 00:26:28.420]  還有一樣東西很重要
[00:26:28.420 --> 00:26:31.780]  結了婚的弟兄姊妹
[00:26:31.780 --> 00:26:34.420]  婚姻是一個很重要的
[00:26:34.420 --> 00:26:37.220]  夫妻的溝通是一個很重要的
[00:26:37.220 --> 00:26:42.500]  很多時候有些積怨、有些憤怒
[00:26:42.500 --> 00:26:46.180]  在外面跟另外一個異性說到自己的時候
[00:26:46.180 --> 00:26:52.100]  加以安慰 漸漸就會墮入這個陷阱當中
[00:26:52.100 --> 00:26:55.780]  又或者那些太空人太太就在移民去到別處
[00:26:55.780 --> 00:27:00.260]  丈夫也在那裡 那些也是一個很危險的事
[00:27:00.260 --> 00:27:04.980]  總而言之 如果那個右眼叫你跌倒的話
[00:27:04.980 --> 00:27:08.740]  就跨下來 寧願失去八體中的一體
[00:27:08.740 --> 00:27:10.980]  不叫全身跌在地獄裏
[00:27:10.980 --> 00:27:13.940]  如果右手叫你跌倒的時候就斬掉
[00:27:13.940 --> 00:27:15.700]  情願八體中少了一樣
[00:27:15.700 --> 00:27:17.540]  比全身進去地獄好
[00:27:17.540 --> 00:27:20.820]  意思就是說我們要斬釘截鐵
[00:27:20.820 --> 00:27:23.940]  當然這是一個屬靈的問題
[00:27:23.940 --> 00:27:25.940]  我們有沒有耶穌基督在我們當中
[00:27:25.940 --> 00:27:32.980]  事實上提醒我們弟兄姊妹的accountability
[00:27:32.980 --> 00:27:37.380]  夫妻之間的關係都可以幫助我們
[00:27:37.380 --> 00:27:41.380]  脫離這個引誘的陷阱
[00:27:41.380 --> 00:27:44.420]  聖經告訴你 神是聖傑的
[00:27:44.420 --> 00:27:47.380]  我們要聖傑 求主幫助我們
[00:27:47.380 --> 00:27:49.460]  請我們跟心底同學和禱告
[00:27:49.460 --> 00:27:51.220]  天父我們再次感謝你
[00:27:51.220 --> 00:27:54.420]  我們才真是識字頭上一把刀
[00:27:54.420 --> 00:27:57.620]  往往我們是被色情所引誘
[00:27:57.620 --> 00:27:59.460]  令到家破人亡
[00:27:59.460 --> 00:28:01.620]  求你憐憫我們 幫助我們
[00:28:01.620 --> 00:28:03.380]  讓我們有自律
[00:28:03.380 --> 00:28:06.020]  讓我們有屬靈的智慧
[00:28:06.020 --> 00:28:09.540]  免得我們墮入這個陷阱當中
[00:28:09.540 --> 00:28:11.860]  我們今天禱告拉奚奉耶穌基督名教
[00:28:11.860 --> 00:28:13.860]  阿門
[00:28:13.860 --> 00:28:15.860]  阿門
[00:28:15.860 --> 00:28:17.860]  阿門
[00:28:17.860 --> 00:28:19.860]  阿門
[00:28:19.860 --> 00:28:21.860]  阿門
[00:28:21.860 --> 00:28:23.860]  阿門
[00:28:23.860 --> 00:28:26.860]  (字幕由 Amara.org 社群提供)

