
[00:00:00.000 --> 00:00:07.000]  由97年開始香港經濟的低迷
[00:16:55.000 --> 00:16:57.000]  有多少人在逆境裏面覺得時間很長
[00:16:57.000 --> 00:16:59.000]  每一例去都好像沒有出路
[00:16:59.000 --> 00:17:01.000]  等來等去都沒有等到
[00:17:01.000 --> 00:17:03.000]  可不可以舉手
[00:17:03.000 --> 00:17:05.000]  我們都是哈伯谷
[00:17:05.000 --> 00:17:07.000]  壞抱者
[00:17:07.000 --> 00:17:09.000]  各位親愛的聽眾姐妹
[00:17:09.000 --> 00:17:11.000]  哈伯谷不是停留在這個地步
[00:17:11.000 --> 00:17:13.000]  是,當我們聽到神話
[00:17:13.000 --> 00:17:15.000]  我要興起巴比倫人
[00:17:15.000 --> 00:17:17.000]  懲罰你,你竟然看到
[00:17:17.000 --> 00:17:19.000]  尤大人這麼壞嗎
[00:17:19.000 --> 00:17:21.000]  好,我要令到你的國家
[00:17:21.000 --> 00:17:23.000]  亡國
[00:17:23.000 --> 00:17:25.000]  終於他就興起巴比倫人
[00:17:25.000 --> 00:17:27.000]  到外患
[00:17:27.000 --> 00:17:29.000]  厲害到怎樣呢
[00:17:29.000 --> 00:17:31.000]  他們的馬好像飛那麼快
[00:17:31.000 --> 00:17:33.000]  他們威武可畏,他們的馬比炮更快
[00:17:33.000 --> 00:17:35.000]  比柴浪更猛,馬兵
[00:17:35.000 --> 00:17:37.000]  踴躍,增光,增鮮
[00:17:37.000 --> 00:17:39.000]  爭跑好像鷹爪食一樣
[00:17:39.000 --> 00:17:41.000]  絕對沒有走計
[00:17:41.000 --> 00:17:43.000]  絕對沒有漏油
[00:17:43.000 --> 00:17:45.000]  另一方面,他們飛跑好像
[00:17:45.000 --> 00:17:47.000]  快到好像鷹一樣
[00:17:47.000 --> 00:17:49.000]  另外他們的態度是殘忍
[00:17:49.000 --> 00:17:51.000]  殘暴,目中無人,心中無神
[00:17:51.000 --> 00:17:53.000]  而且他們簡直是
[00:17:53.000 --> 00:17:55.000]  羈繡君王
[00:17:55.000 --> 00:17:57.000]  大人的君王,挖了他們的眼睛
[00:17:57.000 --> 00:17:59.000]  拉他們去尤大的地方
[00:17:59.000 --> 00:18:01.000]  另一方面,第二次的努力時間
[00:18:01.000 --> 00:18:03.000]  是將他們全部的精英
[00:18:03.000 --> 00:18:05.000]  全都拉去巴比倫的地方
[00:18:05.000 --> 00:18:07.000]  第三次是將他們整個國家的藍丁
[00:18:07.000 --> 00:18:09.000]  全都拿去,只剩下的老藥
[00:18:09.000 --> 00:18:11.000]  留在他們自己的本土
[00:18:11.000 --> 00:18:13.000]  尤大人因此亡國
[00:18:13.000 --> 00:18:15.000]  各位親愛的朋友,當我們留意到
[00:18:15.000 --> 00:18:17.000]  巴比倫那種殘忍的時候
[00:18:17.000 --> 00:18:19.000]  你會明白才知道
[00:18:19.000 --> 00:18:21.000]  為什麼他們會這樣說
[00:18:21.000 --> 00:18:23.000]  他們勢力雄厚
[00:18:23.000 --> 00:18:25.000]  非常大
[00:18:25.000 --> 00:18:27.000]  但是我們看到哈巴谷在這段時間
[00:18:27.000 --> 00:18:29.000]  他們看到神這些所謂懲罰的時間
[00:18:29.000 --> 00:18:31.000]  他們更加不服氣
[00:18:31.000 --> 00:18:33.000]  又繼續在問為什麼
[00:18:33.000 --> 00:18:35.000]  為什麼要用這些更兇的
[00:18:35.000 --> 00:18:37.000]  更差的人,更壞的人
[00:18:37.000 --> 00:18:39.000]  來刑罰那些壞人
[00:18:39.000 --> 00:18:41.000]  他們是壞,但都沒那麼壞
[00:18:41.000 --> 00:18:43.000]  為什麼要用這些壞的人來做這些
[00:18:43.000 --> 00:18:45.000]  各位親愛的朋友
[00:18:45.000 --> 00:18:47.000]  神的作為很多時候就是這樣
[00:18:47.000 --> 00:18:51.000]  先知初期,他看不到
[00:18:51.000 --> 00:18:53.000]  是因為這樣,當尤大被審判
[00:18:53.000 --> 00:18:55.000]  是他們自己拿回來
[00:18:55.000 --> 00:18:57.000]  是你國家無法無天
[00:18:57.000 --> 00:18:59.000]  你國家顛倒是非
[00:18:59.000 --> 00:19:01.000]  當你國家的人
[00:19:01.000 --> 00:19:03.000]  一個一個貪污枉法
[00:19:03.000 --> 00:19:05.000]  完全沒有
[00:19:05.000 --> 00:19:07.000]  這些規條規律的時候
[00:19:07.000 --> 00:19:09.000]  沒有愛心
[00:19:09.000 --> 00:19:11.000]  家庭崩潰
[00:19:11.000 --> 00:19:13.000]  社會道德崩潰的時間
[00:19:13.000 --> 00:19:15.000]  很容易,在這個世界裡面
[00:19:15.000 --> 00:19:17.000]  我們同樣都會陷入一個亡國的境
[00:19:17.000 --> 00:19:19.000]  這個感應的邊緣當中
[00:19:19.000 --> 00:19:21.000]  而當我們去到亡國的時候
[00:19:21.000 --> 00:19:23.000]  才繼續在那裡壞抱
[00:19:23.000 --> 00:19:25.000]  為什麼你要讓這一幫人
[00:19:25.000 --> 00:19:27.000]  滅亡我們的國家
[00:19:27.000 --> 00:19:29.000]  你為什麼要讓他們
[00:19:29.000 --> 00:19:31.000]  踐踏我們的地圖呢
[00:19:31.000 --> 00:19:33.000]  繼續不斷
[00:19:33.000 --> 00:19:35.000]  來問為什麼
[00:19:35.000 --> 00:19:37.000]  成段經文的轉捩點
[00:19:37.000 --> 00:19:39.000]  轉弱為強的關鍵
[00:19:39.000 --> 00:19:41.000]  各位親愛的頂截妹
[00:19:41.000 --> 00:19:43.000]  就是第二章的第一節
[00:19:43.000 --> 00:19:45.000]  所以在這個表格裡面
[00:19:45.000 --> 00:19:47.000]  我都給大家看得見
[00:19:47.000 --> 00:19:49.000]  關鍵,特別你看回戰爭的時候
[00:19:49.000 --> 00:19:51.000]  轉捩點在哪裡呢
[00:19:51.000 --> 00:19:53.000]  就是第二章的第一節
[00:19:53.000 --> 00:19:55.000]  我們一起讀
[00:19:55.000 --> 00:19:57.000]  我要站在守望所
[00:19:57.000 --> 00:19:59.000]  立在望樓上觀看
[00:19:59.000 --> 00:20:01.000]  看什麼話對我說什麼話
[00:20:01.000 --> 00:20:03.000]  我可用什麼話向他訴怨
[00:20:03.000 --> 00:20:05.000]  各位親愛的頂截妹
[00:20:05.000 --> 00:20:07.000]  這一段的聖經非常清楚
[00:20:07.000 --> 00:20:09.000]  到了守望所
[00:20:09.000 --> 00:20:11.000]  是什麼呢
[00:20:11.000 --> 00:20:13.000]  望樓是什麼呢
[00:20:13.000 --> 00:20:15.000]  就是當時的風火台
[00:20:15.000 --> 00:20:17.000]  的人站在比較高的位置
[00:20:17.000 --> 00:20:19.000]  遠眺
[00:20:19.000 --> 00:20:21.000]  我看到有這麼遠得這麼遠
[00:20:21.000 --> 00:20:23.000]  看到敵方的情形
[00:20:23.000 --> 00:20:25.000]  到底有沒有敵人侵略我們
[00:20:25.000 --> 00:20:27.000]  有沒有敵人進軍我們
[00:20:27.000 --> 00:20:29.000]  到底外面環境是怎樣呢
[00:20:29.000 --> 00:20:31.000]  是預先預先去警告
[00:20:31.000 --> 00:20:33.000]  有些可能點著煙來提醒人家
[00:20:33.000 --> 00:20:35.000]  也有些是用走馬的方法
[00:20:35.000 --> 00:20:37.000]  來傳遞這個信息
[00:20:37.000 --> 00:20:39.000]  多數都是用煙火台
[00:20:39.000 --> 00:20:41.000]  當這個守望者
[00:20:41.000 --> 00:20:43.000]  出了問題的時候
[00:20:43.000 --> 00:20:45.000]  這個國家很容易會亡國
[00:20:45.000 --> 00:20:47.000]  才在這個地方
[00:20:47.000 --> 00:20:49.000]  用這種
[00:20:49.000 --> 00:20:51.000]  我們叫他做比喻
[00:20:51.000 --> 00:20:53.000]  他說要立在守望所
[00:20:53.000 --> 00:20:55.000]  能夠有這麼遠看這麼遠的地方
[00:20:55.000 --> 00:20:57.000]  站在這麼高的地方
[00:20:57.000 --> 00:20:59.000]  他在做什麼呢
[00:20:59.000 --> 00:21:01.000]  其實是在預表著
[00:21:01.000 --> 00:21:03.000]  我不再在這聽人的聲音
[00:21:03.000 --> 00:21:05.000]  我不再在這看環境
[00:21:05.000 --> 00:21:07.000]  我不再在這看我自己怎麼想
[00:21:07.000 --> 00:21:09.000]  我要站高一點
[00:21:09.000 --> 00:21:11.000]  來聽聽神怎麼看
[00:21:11.000 --> 00:21:13.000]  神怎麼想
[00:21:13.000 --> 00:21:15.000]  神怎麼說
[00:21:15.000 --> 00:21:17.000]  然後他就要聽一聽
[00:21:17.000 --> 00:21:19.000]  耶和華要向我說什麼話
[00:21:19.000 --> 00:21:21.000]  各位親愛的弟兄姊妹
[00:21:21.000 --> 00:21:23.000]  當他
[00:21:23.000 --> 00:21:25.000]  留意到
[00:21:25.000 --> 00:21:27.000]  要說什麼話之後
[00:21:27.000 --> 00:21:29.000]  他就開始看到
[00:21:29.000 --> 00:21:31.000]  神的審判
[00:21:31.000 --> 00:21:33.000]  第二章第二節
[00:21:33.000 --> 00:21:35.000]  至到二十節
[00:21:35.000 --> 00:21:37.000]  他會看到神的
[00:21:37.000 --> 00:21:39.000]  預言
[00:21:39.000 --> 00:21:41.000]  給他聽
[00:21:41.000 --> 00:21:43.000]  首先第一件事
[00:21:43.000 --> 00:21:45.000]  二人一定要欣順得身
[00:21:45.000 --> 00:21:47.000]  第二他就說
[00:21:47.000 --> 00:21:49.000]  一定要審判這些巴比倫人
[00:21:49.000 --> 00:21:51.000]  為什麼要審判他們呢
[00:21:51.000 --> 00:21:53.000]  因為他們自高自大深不正直
[00:21:53.000 --> 00:21:55.000]  第二他們貪得無厭
[00:21:55.000 --> 00:21:57.000]  搶掠不斷
[00:21:57.000 --> 00:21:59.000]  第三他們殺人和流血
[00:21:59.000 --> 00:22:01.000]  第四他們貪不義之財
[00:22:01.000 --> 00:22:03.000]  第五他們以人血建成
[00:22:03.000 --> 00:22:05.000]  以罪熱立一
[00:22:05.000 --> 00:22:07.000]  第六他們用毒酒來給人喝
[00:22:07.000 --> 00:22:09.000]  然後就拿了別人的東西
[00:22:09.000 --> 00:22:11.000]  然後羞辱別人
[00:22:11.000 --> 00:22:13.000]  還有不單這樣
[00:22:13.000 --> 00:22:15.000]  他們還做多一件事
[00:22:15.000 --> 00:22:17.000]  就是拜偶像
[00:22:17.000 --> 00:22:19.000]  拜那些假的教師
[00:22:19.000 --> 00:22:21.000]  各位親愛的弟兄姊妹
[00:22:21.000 --> 00:22:23.000]  當我們留意到這一段聖經的時間
[00:22:23.000 --> 00:22:25.000]  神就告訴他
[00:22:25.000 --> 00:22:27.000]  我現在是在用巴比倫人
[00:22:27.000 --> 00:22:29.000]  滅亡這個友大
[00:22:29.000 --> 00:22:31.000]  因為友大自身他自己拿回來
[00:22:31.000 --> 00:22:33.000]  但是巴比倫人做這些
[00:22:33.000 --> 00:22:35.000]  罪惡這些惡
[00:22:35.000 --> 00:22:37.000]  受到他應得的審判
[00:22:37.000 --> 00:22:39.000]  而實際上
[00:22:39.000 --> 00:22:41.000]  在歷史的裏面
[00:22:41.000 --> 00:22:43.000]  巴比倫一夜之間亡國
[00:22:43.000 --> 00:22:45.000]  想都沒想到
[00:22:45.000 --> 00:22:47.000]  他竟然是亡給了馬代波斯
[00:22:47.000 --> 00:22:49.000]  是按照實力來說
[00:22:49.000 --> 00:22:51.000]  他是沒可能這樣輸的
[00:22:51.000 --> 00:22:53.000]  就好像法國沒可能輸給
[00:22:53.000 --> 00:22:55.000]  蔡內加爾一樣
[00:22:55.000 --> 00:22:57.000]  我聽過名字都沒聽過
[00:22:57.000 --> 00:22:59.000]  這樣的國家一樣
[00:22:59.000 --> 00:23:01.000]  沒可能是有人看來
[00:23:01.000 --> 00:23:03.000]  但是這個國家本身瘋狂地
[00:23:03.000 --> 00:23:05.000]  他們覺得他們自己已經
[00:23:05.000 --> 00:23:07.000]  厲害了
[00:23:07.000 --> 00:23:09.000]  全世界都我了
[00:23:09.000 --> 00:23:11.000]  然後就舉手狂歡
[00:23:11.000 --> 00:23:13.000]  天天在這裏醉得
[00:23:13.000 --> 00:23:15.000]  爛地、點地
[00:23:15.000 --> 00:23:17.000]  當這一班人
[00:23:17.000 --> 00:23:19.000]  在這裏醉得
[00:23:19.000 --> 00:23:21.000]  喝光的時候
[00:23:21.000 --> 00:23:23.000]  就好像你會看回
[00:23:23.000 --> 00:23:25.000]  這些法國
[00:23:25.000 --> 00:23:27.000]  有些人求評加上評
[00:23:27.000 --> 00:23:29.000]  為什麼會輸得這麼慘
[00:23:29.000 --> 00:23:31.000]  他經常流暖過去
[00:23:31.000 --> 00:23:33.000]  世界盃冠軍這一班人
[00:23:33.000 --> 00:23:35.000]  是沒得頂的,行的
[00:23:35.000 --> 00:23:37.000]  我們有C單,搞定
[00:23:37.000 --> 00:23:39.000]  這個是定心丸
[00:23:39.000 --> 00:23:41.000]  有個萬明丹
[00:23:41.000 --> 00:23:43.000]  有個丹在這裏就搞定了
[00:23:43.000 --> 00:23:45.000]  他想都沒想到人會老的
[00:23:45.000 --> 00:23:47.000]  人會傷的
[00:23:47.000 --> 00:23:49.000]  這班人過去
[00:23:49.000 --> 00:23:51.000]  四年前,年輕一點的時候
[00:23:51.000 --> 00:23:53.000]  捱得到,四年後
[00:23:53.000 --> 00:23:55.000]  未必捱得到
[00:23:55.000 --> 00:23:57.000]  只是流暖過去
[00:23:57.000 --> 00:23:59.000]  他從來沒有心理準備
[00:23:59.000 --> 00:24:01.000]  在你的風扇裏
[00:24:01.000 --> 00:24:03.000]  在你的中場裏,那些大路會上
[00:24:03.000 --> 00:24:05.000]  而傷了之後
[00:24:05.000 --> 00:24:07.000]  你有哪個後繼的人選
[00:24:07.000 --> 00:24:09.000]  你有沒想過
[00:24:09.000 --> 00:24:11.000]  各位親愛的電視節目
[00:24:11.000 --> 00:24:13.000]  就是完全沒有一種
[00:24:13.000 --> 00:24:15.000]  輸波的心理準備
[00:24:15.000 --> 00:24:17.000]  搞到現在
[00:24:17.000 --> 00:24:19.000]  面目無光
[00:24:19.000 --> 00:24:21.000]  同樣我們看回當時的巴比倫
[00:24:21.000 --> 00:24:23.000]  在他們心中無神
[00:24:23.000 --> 00:24:25.000]  目中無人的時間
[00:24:25.000 --> 00:24:27.000]  神是用馬袋波斯
[00:24:27.000 --> 00:24:29.000]  好像這個傷人的身份
[00:24:29.000 --> 00:24:31.000]  潛入裏面的時候,一夜之間
[00:24:31.000 --> 00:24:33.000]  將整個城立起來
[00:24:33.000 --> 00:24:35.000]  然後巴比倫一夜之間就滅亡
[00:24:35.000 --> 00:24:37.000]  各位親愛的電視節目
[00:24:37.000 --> 00:24:39.000]  當我們留意到神的審判的時候
[00:24:39.000 --> 00:24:41.000]  才想都沒想到
[00:24:41.000 --> 00:24:43.000]  是一些這麼厲害的國家
[00:24:43.000 --> 00:24:45.000]  為什麼一夜之間可以這樣亡國
[00:24:45.000 --> 00:24:47.000]  神就告訴你,我必不自然
[00:24:47.000 --> 00:24:49.000]  我一定要審判
[00:24:49.000 --> 00:24:51.000]  而當神將這個預言
[00:24:51.000 --> 00:24:53.000]  告訴哈巴谷之後
[00:24:53.000 --> 00:24:55.000]  哈巴谷就開始去
[00:24:55.000 --> 00:24:57.000]  寫到不同的東西
[00:24:57.000 --> 00:24:59.000]  那個就是第三章
[00:24:59.000 --> 00:25:03.000]  它立在網路上
[00:25:03.000 --> 00:25:05.000]  站在守望所
[00:25:05.000 --> 00:25:07.000]  一觀看的時間
[00:25:07.000 --> 00:25:09.000]  在遠一點的時間,一聽到神的預言的時候
[00:25:09.000 --> 00:25:11.000]  去到第三章,第一節到第三節
[00:25:11.000 --> 00:25:13.000]  它就開始看到神的慧格
[00:25:13.000 --> 00:25:15.000]  它注目在神的身上
[00:25:15.000 --> 00:25:19.000]  我聽見,我就懼怕
[00:25:19.000 --> 00:25:21.000]  它看到神的慧格
[00:25:21.000 --> 00:25:23.000]  它的person是怎樣的呢
[00:25:23.000 --> 00:25:25.000]  它看到的
[00:25:25.000 --> 00:25:27.000]  它是從替曼到巴蘭山
[00:25:27.000 --> 00:25:29.000]  它的榮光遮蔽著天
[00:25:29.000 --> 00:25:33.000]  然後呢
[00:25:33.000 --> 00:25:35.000]  重讚充滿大地
[00:25:35.000 --> 00:25:37.000]  它一看見神的榮耀
[00:25:37.000 --> 00:25:39.000]  看到神的聖潔的時候
[00:25:39.000 --> 00:25:41.000]  它就開始求神
[00:25:41.000 --> 00:25:43.000]  神啊,憐憫
[00:25:43.000 --> 00:25:45.000]  求你思憐憫
[00:25:45.000 --> 00:25:47.000]  為什麼它會這樣呢
[00:25:47.000 --> 00:25:49.000]  因為很簡單
[00:25:49.000 --> 00:25:51.000]  最近跟這些夫婦聊天的時間
[00:25:51.000 --> 00:25:53.000]  丈夫說太太恐怖
[00:25:53.000 --> 00:25:55.000]  太太說丈夫恐怖
[00:25:55.000 --> 00:25:57.000]  我們經常在想
[00:25:57.000 --> 00:25:59.000]  其實我們自己本身
[00:25:59.000 --> 00:26:01.000]  如果是完美的人
[00:26:01.000 --> 00:26:03.000]  那為什麼別人會看到我們恐怖呢
[00:26:03.000 --> 00:26:05.000]  我就問他們兩個
[00:26:05.000 --> 00:26:07.000]  你太太看你恐怖
[00:26:07.000 --> 00:26:09.000]  他就夠恐怖了
[00:26:09.000 --> 00:26:11.000]  無論怎樣都好
[00:26:11.000 --> 00:26:13.000]  大家都看到大家恐怖
[00:26:13.000 --> 00:26:15.000]  實際上,我給他們看一段聖經
[00:26:15.000 --> 00:26:17.000]  私人說
[00:26:17.000 --> 00:26:19.000]  神啊,你若
[00:26:19.000 --> 00:26:21.000]  高策聚熱
[00:26:21.000 --> 00:26:23.000]  誰能站立得住呢
[00:26:23.000 --> 00:26:25.000]  我也很想問問大家
[00:26:25.000 --> 00:26:27.000]  我在整個
[00:26:27.000 --> 00:26:29.000]  父老過程當中,我就問他
[00:26:29.000 --> 00:26:31.000]  那你有沒有罵過他
[00:26:31.000 --> 00:26:33.000]  這件事
[00:26:33.000 --> 00:26:35.000]  他說,火滾的時候就罵
[00:26:35.000 --> 00:26:37.000]  那你有沒有批評他
[00:26:37.000 --> 00:26:39.000]  家人這件事
[00:26:39.000 --> 00:26:41.000]  他說,有時候他批評我,我都會批評他
[00:26:41.000 --> 00:26:43.000]  那你有沒有
[00:26:43.000 --> 00:26:45.000]  曾經咒過他這件事
[00:26:45.000 --> 00:26:47.000]  他就咒我了
[00:26:47.000 --> 00:26:49.000]  他咒你,那你也咒他吧
[00:26:49.000 --> 00:26:51.000]  或者我問問大家
[00:26:51.000 --> 00:26:53.000]  有多少人,曾經罵過人
[00:26:53.000 --> 00:26:55.000]  他就咒過人
[00:26:55.000 --> 00:26:57.000]  有多少人,曾經咒過人
[00:26:57.000 --> 00:26:59.000]  有多少人,曾經咒過人
[00:26:59.000 --> 00:27:01.000]  這個咒,就是什麼街
[00:27:01.000 --> 00:27:03.000]  就是那些
[00:27:03.000 --> 00:27:05.000]  我不知道你用過什麼方法咒過人
[00:27:05.000 --> 00:27:07.000]  就是咒過人
[00:27:07.000 --> 00:27:09.000]  不要去
[00:27:09.000 --> 00:27:11.000]  死去,什麼什麼
[00:27:11.000 --> 00:27:13.000]  很多這些情形下
[00:27:13.000 --> 00:27:15.000]  還有什麼人
[00:27:15.000 --> 00:27:17.000]  還有什麼
[00:27:17.000 --> 00:27:19.000]  那些叫
[00:27:19.000 --> 00:27:21.000]  生你生你那麼蠢
[00:27:21.000 --> 00:27:23.000]  大家知道,曾經說
[00:27:23.000 --> 00:27:25.000]  咒人是笨蛋
[00:27:25.000 --> 00:27:27.000]  蠢蛋,原來那些是咒
[00:27:27.000 --> 00:27:29.000]  你不可以罵人
[00:27:29.000 --> 00:27:31.000]  是拉加,拉加就是蠢蛋
[00:27:31.000 --> 00:27:33.000]  就是蠢
[00:27:33.000 --> 00:27:35.000]  罵人是蠢的那些,必受公會審判
[00:27:35.000 --> 00:27:37.000]  這個是耶穌說的
[00:27:37.000 --> 00:27:39.000]  不是我說的
[00:27:39.000 --> 00:27:41.000]  我想問問大家
[00:27:41.000 --> 00:27:43.000]  有多少人有罵過別人蠢的呢
[00:27:43.000 --> 00:27:45.000]  有嗎
[00:27:45.000 --> 00:27:47.000]  唉,慘了
[00:27:47.000 --> 00:27:49.000]  各位親愛的電影前輩
[00:27:49.000 --> 00:27:51.000]  有時候
[00:27:51.000 --> 00:27:53.000]  我想是父親節提醒我們做父親
[00:27:53.000 --> 00:27:55.000]  很多時候,嘴巴不太收
[00:27:55.000 --> 00:27:59.000]  唉,原來又在罵自己
[00:27:59.000 --> 00:28:01.000]  當我罵我的兒子蠢的時候
[00:28:01.000 --> 00:28:03.000]  誰生你生你那麼蠢
[00:28:03.000 --> 00:28:05.000]  我的兒子說
[00:28:05.000 --> 00:28:07.000]  就是你咯
[00:28:07.000 --> 00:28:09.000]  很簡單,就是你咯
[00:28:09.000 --> 00:28:11.000]  就是你蠢,所以生他那麼蠢
[00:28:11.000 --> 00:28:13.000]  有時候我們不知道
[00:28:13.000 --> 00:28:15.000]  原來我們出來的這些說話是傷了他們的心
[00:28:15.000 --> 00:28:17.000]  我們自己都不知道
[00:28:17.000 --> 00:28:19.000]  詩人說
[00:28:19.000 --> 00:28:21.000]  耶穌說,你若救賊罪孽
[00:28:21.000 --> 00:28:23.000]  誰能夠站立得住
[00:28:23.000 --> 00:28:25.000]  當先知哈巴谷這個
[00:28:25.000 --> 00:28:27.000]  壞抱者,他以為他自己是一個異人
[00:28:27.000 --> 00:28:29.000]  他以為他自己了不起的人
[00:28:29.000 --> 00:28:31.000]  一直在壞抱其他的人,監察其他的人
[00:28:31.000 --> 00:28:33.000]  在監察其他的人
[00:28:33.000 --> 00:28:35.000]  當他看到這一切的時候
[00:28:35.000 --> 00:28:37.000]  看到甚至是誰的時候
[00:28:37.000 --> 00:28:39.000]  他開始求神去憐憫
[00:28:39.000 --> 00:28:41.000]  因為他知道
[00:28:41.000 --> 00:28:43.000]  如果神的審判臨到的時候
[00:28:43.000 --> 00:28:45.000]  連他自己都站立不住
[00:28:45.000 --> 00:28:47.000]  他開始求神去憐憫
[00:28:47.000 --> 00:28:49.000]  第二,他也看到神的能力
[00:28:49.000 --> 00:28:51.000]  第三章四道第七節
[00:28:51.000 --> 00:28:53.000]  他的能力是彰顯無處不在的
[00:28:53.000 --> 00:28:55.000]  他的能力是使得
[00:28:55.000 --> 00:28:57.000]  瘟疫流行
[00:28:57.000 --> 00:28:59.000]  他的能力是使得熱症發出
[00:28:59.000 --> 00:29:01.000]  在這個歷史裡面
[00:29:01.000 --> 00:29:03.000]  大家知道巴比倫也曾經試過
[00:29:03.000 --> 00:29:05.000]  發生過瘟疫
[00:29:05.000 --> 00:29:07.000]  這個也是使得他這個國家
[00:29:07.000 --> 00:29:09.000]  向衰弱其中一個好處的原因
[00:29:09.000 --> 00:29:11.000]  另一方面
[00:29:11.000 --> 00:29:13.000]  他的結果是怎樣呢?是使得山崩裂
[00:29:13.000 --> 00:29:15.000]  使得這個嶺塔陷
[00:29:15.000 --> 00:29:17.000]  古山的帳篷造爛
[00:29:17.000 --> 00:29:19.000]  米滇的萬紫戰競
[00:29:19.000 --> 00:29:21.000]  換句話說,當神的審判
[00:29:21.000 --> 00:29:23.000]  來到的時候,連古山和米滇
[00:29:23.000 --> 00:29:25.000]  這些最富庶的地方
[00:29:25.000 --> 00:29:27.000]  坎坷爛都會受載讓
[00:29:27.000 --> 00:29:29.000]  神的作為自古至今
[00:29:29.000 --> 00:29:31.000]  從來沒有改變
[00:29:31.000 --> 00:29:33.000]  第三,他會看到,當他站高一點
[00:29:33.000 --> 00:29:35.000]  望遠一點的時間,他同樣看到什麼呢?
[00:29:35.000 --> 00:29:37.000]  他看到神的目的
[00:29:37.000 --> 00:29:39.000]  他的目的
[00:29:39.000 --> 00:29:41.000]  他看到神的目的是什麼呢?是權能的審判
[00:29:41.000 --> 00:29:43.000]  他是掌管的大致
[00:29:43.000 --> 00:29:45.000]  他是用敵人的矛來刺回敵人的盾
[00:29:45.000 --> 00:29:47.000]  他是用巴比倫人的兇殘
[00:29:47.000 --> 00:29:49.000]  要其他的人來審判他
[00:29:49.000 --> 00:29:51.000]  神是用很奇怪的方法
[00:29:51.000 --> 00:29:53.000]  來叫我們知道他是神
[00:29:53.000 --> 00:29:55.000]  來叫我們知道他是神
[00:29:55.000 --> 00:29:57.000]  來叫我們知道他是神
[00:29:57.000 --> 00:29:59.000]  剛才Ivan的見證裡面
[00:29:59.000 --> 00:30:01.000]  他說到他自己
[00:30:01.000 --> 00:30:03.000]  搬了一間從來沒有住過這麼大的房子
[00:30:03.000 --> 00:30:05.000]  他沒有說,我本來想他自己說
[00:30:05.000 --> 00:30:07.000]  他在早總會裡面分享的時間
[00:30:07.000 --> 00:30:11.000]  他深深感受到神的恩典
[00:30:11.000 --> 00:30:13.000]  公司裡面接了一個裝修
[00:30:13.000 --> 00:30:15.000]  跟屋主裝修的時間
[00:30:15.000 --> 00:30:17.000]  他把他裝修了
[00:30:17.000 --> 00:30:19.000]  有些特別的地方
[00:30:19.000 --> 00:30:21.000]  非常漂亮
[00:30:21.000 --> 00:30:23.000]  屋主就問他
[00:30:23.000 --> 00:30:27.000]  這間屋本來留給兒子的
[00:30:27.000 --> 00:30:29.000]  但兒子現在在讀中學
[00:30:29.000 --> 00:30:31.000]  有段時間還沒畢業
[00:30:31.000 --> 00:30:33.000]  要回來結婚住
[00:30:33.000 --> 00:30:35.000]  你說有段時間住
[00:30:35.000 --> 00:30:37.000]  起碼好幾年
[00:30:37.000 --> 00:30:39.000]  他又不想讓一些不懂得打理家屋的人住
[00:30:39.000 --> 00:30:41.000]  他知道他租屋住
[00:30:41.000 --> 00:30:43.000]  他說不如租這裡
[00:30:43.000 --> 00:30:45.000]  找他租去那裡住
[00:30:45.000 --> 00:30:47.000]  很便宜的價錢
[00:30:47.000 --> 00:30:49.000]  1500個,還有天台
[00:30:49.000 --> 00:30:51.000]  叫他在那裡住
[00:30:51.000 --> 00:30:53.000]  因為他很放心
[00:30:53.000 --> 00:30:55.000]  他這麼懂裝修
[00:30:55.000 --> 00:30:57.000]  一定打理得妥妥當當
[00:30:57.000 --> 00:30:59.000]  想都沒想到
[00:30:59.000 --> 00:31:01.000]  原來神的方法就是這樣
[00:31:01.000 --> 00:31:03.000]  他不一定要你擁有
[00:31:03.000 --> 00:31:05.000]  但他可以讓你享受
[00:31:05.000 --> 00:31:07.000]  但另一方面,今天很多人可以擁有
[00:31:07.000 --> 00:31:09.000]  但不能去享受
[00:31:09.000 --> 00:31:11.000]  你有沒有見過呢?
[00:31:11.000 --> 00:31:13.000]  我經常在想,澳洲也好
[00:31:13.000 --> 00:31:15.000]  我去到那個Banff也好
[00:31:15.000 --> 00:31:17.000]  大家都知道Calgary附近有個叫Banff
[00:31:17.000 --> 00:31:19.000]  有個弟兄說,牧師
[00:31:19.000 --> 00:31:21.000]  你一年來一次退休會
[00:31:21.000 --> 00:31:23.000]  我在這裡有間別墅
[00:31:23.000 --> 00:31:25.000]  你可以在這裡寫書
[00:31:25.000 --> 00:31:27.000]  你講完道,主要講道
[00:31:27.000 --> 00:31:29.000]  就可以在這裡寫書
[00:31:29.000 --> 00:31:31.000]  我哪有這麼多時間在這裡住
[00:31:31.000 --> 00:31:33.000]  你想想,很漂亮
[00:31:33.000 --> 00:31:35.000]  在山崖那裡看下去
[00:31:35.000 --> 00:31:37.000]  整個山景都看到
[00:31:37.000 --> 00:31:39.000]  最漂亮的景觀都在
[00:31:39.000 --> 00:31:41.000]  我去到印尼,耶吉達的時間
[00:31:41.000 --> 00:31:43.000]  在半澤那個地方
[00:31:43.000 --> 00:31:45.000]  有一個弟兄,是銀行家
[00:31:45.000 --> 00:31:47.000]  他舅父在半澤買了
