
[00:00:00.000 --> 00:00:03.040]  各位早安 今天很開心的來
[00:19:53.680 --> 00:19:55.520]  來決定你的事情繼續怎樣做下去
[00:19:55.520 --> 00:19:58.000]  你放心吧
[00:19:58.000 --> 00:19:59.840]  其實這個東西好像很抽象
[00:19:59.840 --> 00:20:02.720]  其實一點都不抽象
[00:20:02.720 --> 00:20:04.400]  你想一下
[00:20:04.400 --> 00:20:08.480]  病是不是要醫呢
[00:20:08.480 --> 00:20:10.640]  病是不是要醫呢
[00:20:10.640 --> 00:20:17.040]  那你為什麼這個病醫得很困難
[00:20:17.040 --> 00:20:18.080]  我們會怎樣呢
[00:20:18.080 --> 00:20:19.840]  我們要動搖的
[00:20:19.840 --> 00:20:21.840]  聖經有個字叫喪膽
[00:20:21.840 --> 00:20:25.120]  就是嚇得膽子都跳出來
[00:20:25.120 --> 00:20:26.640]  但如果你很定呢
[00:20:26.640 --> 00:20:28.000]  你說呢
[00:20:28.000 --> 00:20:29.840]  我活多久
[00:20:29.840 --> 00:20:31.840]  這個是上帝給我的
[00:20:31.840 --> 00:20:33.520]  多謝
[00:20:33.520 --> 00:20:36.000]  我活下去好
[00:20:36.000 --> 00:20:37.200]  我活不下去
[00:20:37.200 --> 00:20:38.400]  可能有個好的原因
[00:20:38.400 --> 00:20:40.560]  不過我不知道是什麼原因
[00:20:40.560 --> 00:20:43.920]  所以我相信什麼都好的
[00:20:43.920 --> 00:20:45.680]  你就放鬆了
[00:20:45.680 --> 00:20:49.040]  就是說這個病控制你的能力已經沒有了
[00:20:49.040 --> 00:20:50.560]  沒有了
[00:20:50.560 --> 00:20:52.320]  真的可以沒有的
[00:20:52.320 --> 00:20:54.320]  我舉個例子給你聽一下
[00:20:54.320 --> 00:20:56.160]  我試過我太太
[00:20:56.160 --> 00:20:59.200]  是有一次覆診
[00:20:59.200 --> 00:21:04.320]  覆診就是吃Tasifa吃不飽之前
[00:21:04.320 --> 00:21:07.760]  Tasifa對我們來說是一個很大的沉重的壓力
[00:21:07.760 --> 00:21:09.840]  700元一粒
[00:21:09.840 --> 00:21:11.120]  我懂精神科
[00:21:11.120 --> 00:21:16.640]  所以我老友就幫我大量入貨
[00:21:16.640 --> 00:21:19.840]  我說多少都有折扣
[00:21:19.840 --> 00:21:22.320]  他說買個萬元有折扣
[00:21:22.320 --> 00:21:23.840]  不是 買十萬元有折扣
[00:21:23.840 --> 00:21:26.480]  我說那我買十萬元
[00:21:26.480 --> 00:21:31.360]  原來十萬元Tasifa這個袋子可以放這麼小
[00:21:31.360 --> 00:21:32.800]  真是嚇人
[00:21:32.800 --> 00:21:35.200]  這樣十萬元放進去
[00:21:35.200 --> 00:21:37.760]  叫我拿藥
[00:21:37.760 --> 00:21:40.320]  我都這樣按著回家
[00:21:40.320 --> 00:21:42.880]  我怕會滑下來
[00:21:42.880 --> 00:21:46.960]  我想都省了一萬多二萬元左右
[00:21:46.960 --> 00:21:49.520]  這個醫生都很不值得
[00:21:49.520 --> 00:21:51.680]  他用診所的方式幫我買
[00:21:51.680 --> 00:21:53.360]  買了之後
[00:21:53.360 --> 00:21:56.080]  第二天看腫瘤科醫生
[00:21:56.080 --> 00:21:58.400]  腫瘤醫生就告訴我太太
[00:21:58.400 --> 00:22:01.280]  你復發了 不能吃Tasifa
[00:22:01.280 --> 00:22:07.680]  哈哈 你猜我和我太太反應怎樣呢
[00:22:07.680 --> 00:22:09.840]  是笑的
[00:22:09.840 --> 00:22:12.480]  你問我是不是傻了 兩夫妻
[00:22:12.480 --> 00:22:14.320]  笑的
[00:22:14.320 --> 00:22:16.720]  我太太說哈哈
[00:22:16.720 --> 00:22:17.840]  哈哈
[00:22:17.840 --> 00:22:20.080]  我就捉住我太太的手笑
[00:22:20.080 --> 00:22:22.080]  為什麼笑呢
[00:22:22.080 --> 00:22:22.880]  為什麼笑呢
[00:22:22.880 --> 00:22:26.320]  就因為買Tasifa那天
[00:22:26.320 --> 00:22:28.720]  上一天在公理堂
[00:22:28.720 --> 00:22:32.880]  我和我太太說一個福音午餐聚會
[00:22:32.880 --> 00:22:35.920]  說的聚會有個女士
[00:22:35.920 --> 00:22:37.040]  我媽媽都認得她
[00:22:37.040 --> 00:22:39.600]  我想我不知道她叫什麼名
[00:22:39.600 --> 00:22:42.080]  她走過來給我一個信封
[00:22:42.080 --> 00:22:44.400]  就說我不記了
[00:22:44.400 --> 00:22:47.280]  送給你太太買藥的
[00:22:47.280 --> 00:22:49.040]  我說不好意思
[00:22:49.040 --> 00:22:53.120]  一打開支票十萬元
[00:22:53.120 --> 00:22:54.640]  十萬元
[00:22:54.640 --> 00:22:56.320]  我太太說不要得人家的
[00:22:56.320 --> 00:22:57.520]  三不識七
[00:22:57.520 --> 00:23:01.520]  我說是呀 她簽名的名字是三不識七
[00:23:01.520 --> 00:23:04.240]  我說那你先收著吧
[00:23:04.240 --> 00:23:06.720]  或者你收去留念吧
[00:23:06.720 --> 00:23:09.280]  就是這樣
[00:23:09.280 --> 00:23:11.280]  最好的那句話就不是十萬元
[00:23:11.280 --> 00:23:13.280]  是我不記了
[00:23:13.280 --> 00:23:15.520]  這封信我不記了
[00:23:15.520 --> 00:23:18.160]  所以我就早了一天
[00:23:18.160 --> 00:23:20.160]  知道了沒得救了
[00:23:20.160 --> 00:23:21.600]  Tasifa吃不了了
[00:23:21.600 --> 00:23:24.640]  早了一天
[00:23:24.640 --> 00:23:26.240]  如果遲了呢
[00:23:26.240 --> 00:23:28.560]  一天後才收到這封信
[00:23:28.560 --> 00:23:30.320]  還寄到我辦公室
[00:23:30.320 --> 00:23:32.320]  我根本就不上班
[00:23:32.320 --> 00:23:34.320]  我照顧我太太那兩年
[00:23:34.320 --> 00:23:37.040]  我太太可能已經很傷心
[00:23:37.040 --> 00:23:39.280]  又沒得醫
[00:23:39.280 --> 00:23:40.400]  又孤寒
[00:23:40.400 --> 00:23:42.400]  哇 又虧了十萬
[00:23:42.400 --> 00:23:44.400]  藥拿來煲嗎
[00:23:44.400 --> 00:23:46.400]  真是沒用的
[00:23:46.400 --> 00:23:48.880]  感覺就更傷
[00:23:48.880 --> 00:23:50.880]  但如果早了一天知道
[00:23:50.880 --> 00:23:52.720]  我太太就說什麼呢
[00:23:52.720 --> 00:23:55.120]  上帝一早知道我死孤寒
[00:23:55.120 --> 00:23:58.240]  受不了又復發又虧十萬
[00:23:58.240 --> 00:24:00.800]  所以找個人來先跟我結了數
[00:24:00.800 --> 00:24:02.240]  讓我放心
[00:24:02.240 --> 00:24:03.840]  我不止放心
[00:24:03.840 --> 00:24:08.080]  還叫你以後有什麼事上帝一早知會你
[00:24:08.080 --> 00:24:09.840]  和你先搞定
[00:24:09.840 --> 00:24:10.800]  他說是啊
[00:24:10.800 --> 00:24:12.800]  這樣更開心
[00:24:12.800 --> 00:24:16.720]  所以我和我太太離開醫生的房間走出來
[00:24:16.720 --> 00:24:18.240]  兩個人笑
[00:24:18.240 --> 00:24:20.240]  外面的人以為
[00:24:20.240 --> 00:24:21.840]  哇 這麼好
[00:24:21.840 --> 00:24:23.840]  二臟癌治好了
[00:24:24.800 --> 00:24:26.800]  當然我們沒有回答他
[00:24:26.800 --> 00:24:30.640]  兩個人回家買了西餅
[00:24:30.640 --> 00:24:32.640]  我記得那天是慶祝
[00:24:32.640 --> 00:24:36.080]  和我住的那個婦人
[00:24:36.080 --> 00:24:38.080]  是我教友
[00:24:38.080 --> 00:24:40.080]  煲了粥
[00:24:40.080 --> 00:24:42.080]  問我們為什麼加尿
[00:24:42.080 --> 00:24:44.080]  我說正東西吃
[00:24:44.080 --> 00:24:45.280]  然後她也說
[00:24:45.280 --> 00:24:47.280]  醫生說你治好了
[00:24:47.280 --> 00:24:49.280]  我說吃吧 吃完再說
[00:24:49.280 --> 00:24:51.280]  吃完之後
[00:24:51.280 --> 00:24:53.280]  她說怎樣 怎樣好呢
[00:24:53.280 --> 00:24:55.280]  我說哇
[00:24:55.280 --> 00:24:57.280]  嚇得我女兒一直彈起來
[00:24:57.280 --> 00:24:59.280]  你兩個神經病
[00:24:59.280 --> 00:25:01.280]  復發了去慶祝買個餅
[00:25:01.280 --> 00:25:03.280]  這就是不同處
[00:25:03.280 --> 00:25:05.280]  這就是不同處
[00:25:05.280 --> 00:25:07.280]  就是當你發現到
[00:25:07.280 --> 00:25:09.280]  主權
[00:25:09.280 --> 00:25:11.280]  你放鬆了之後
[00:25:11.280 --> 00:25:13.280]  你知道是誰要你有這個病
[00:25:13.280 --> 00:25:17.280]  又是誰要你用這個病來生存
[00:25:17.280 --> 00:25:19.280]  要你在這個病裡面經歷人生
[00:25:19.280 --> 00:25:21.280]  你知道是誰
[00:25:21.280 --> 00:25:23.280]  你放鬆了 因為劇本
[00:25:23.280 --> 00:25:25.280]  我是拍戲的
[00:25:25.280 --> 00:25:27.280]  我怎知道下一集是什麼
[00:25:27.280 --> 00:25:29.280]  你放水我就拍戲
[00:25:29.280 --> 00:25:31.280]  我太太經常說
[00:25:31.280 --> 00:25:33.280]  又拍下一集了
[00:25:33.280 --> 00:25:35.280]  我拍吧 還在做end call
[00:25:35.280 --> 00:25:37.280]  所以生命就是這樣
[00:25:37.280 --> 00:25:39.280]  所以我太太
[00:25:39.280 --> 00:25:41.280]  第一次斷症
[00:25:41.280 --> 00:25:43.280]  醫生就說
[00:25:43.280 --> 00:25:45.280]  你每年身體檢查
[00:25:45.280 --> 00:25:47.280]  這麼離譜 檢查了十年
[00:25:49.280 --> 00:25:51.280]  誰知道一照候福康
[00:25:51.280 --> 00:25:55.280]  原來胰臟癌已經存在超過十年
[00:25:55.280 --> 00:25:57.280]  證明你們不要想去身體檢查
[00:25:57.280 --> 00:25:59.280]  是看不到胰臟癌的
[00:25:59.280 --> 00:26:01.280]  看不到的
[00:26:01.280 --> 00:26:03.280]  直到你誤診肝炎
[00:26:03.280 --> 00:26:05.280]  還沒退黃
[00:26:05.280 --> 00:26:07.280]  一直沒退黃 直到原來是另一種東西
[00:26:07.280 --> 00:26:09.280]  叫做胰臟癌
[00:26:09.280 --> 00:26:11.280]  肝膽炎 痴住了
[00:26:11.280 --> 00:26:13.280]  所以那一刻
[00:26:13.280 --> 00:26:15.280]  我們明白 醫生就說
[00:26:15.280 --> 00:26:17.280]  十分一機會
[00:26:17.280 --> 00:26:19.280]  是給到很盡的
[00:26:19.280 --> 00:26:21.280]  我太太是護士
[00:26:21.280 --> 00:26:23.280]  馬上跟醫生說
[00:26:23.280 --> 00:26:25.280]  你打一次頭還是怎樣
[00:26:25.280 --> 00:26:27.280]  醫生說
[00:26:27.280 --> 00:26:29.280]  你相信我的刀
[00:26:29.280 --> 00:26:31.280]  真的有十分一
[00:26:31.280 --> 00:26:33.280]  我太太咆哮
[00:26:33.280 --> 00:26:37.280]  應該什麼血液循環都擴散了
[00:26:37.280 --> 00:26:39.280]  全身的了
[00:26:39.280 --> 00:26:41.280]  黏在大動脈
[00:26:41.280 --> 00:26:43.280]  怎麼劏呢
[00:26:43.280 --> 00:26:45.280]  一開一刀大動脈
[00:26:45.280 --> 00:26:47.280]  不止死的
[00:26:47.280 --> 00:26:49.280]  他說十分一
[00:26:49.280 --> 00:26:51.280]  其實是一個很大膽的樂觀
[00:26:51.280 --> 00:26:53.280]  但我太太說
[00:26:53.280 --> 00:26:55.280]  上帝既然叫我看這個醫生
[00:26:55.280 --> 00:26:57.280]  我就做這個證
[00:26:57.280 --> 00:26:59.280]  盡我的責任
[00:26:59.280 --> 00:27:01.280]  所以那一刻
[00:27:01.280 --> 00:27:03.280]  我們兩個又慶祝
[00:27:03.280 --> 00:27:05.280]  走出街吃完飯
[00:27:05.280 --> 00:27:07.280]  睡覺
[00:27:07.280 --> 00:27:09.280]  睡到第二天 收拾行李
[00:27:09.280 --> 00:27:11.280]  就進醫院
[00:27:11.280 --> 00:27:13.280]  其實我看到這個經驗
[00:27:13.280 --> 00:27:15.280]  就看到
[00:27:15.280 --> 00:27:17.280]  我一點都不是怕和不怕的分別
[00:27:17.280 --> 00:27:19.280]  而是我看主權在哪裡
[00:27:19.280 --> 00:27:21.280]  就是說
[00:27:21.280 --> 00:27:23.280]  這套戲
[00:27:23.280 --> 00:27:25.280]  給我兩夫妻來拍
[00:27:25.280 --> 00:27:27.280]  就做下去
[00:27:27.280 --> 00:27:29.280]  都不知道下一集寫什麼
[00:27:29.280 --> 00:27:31.280]  真的不知道
[00:27:31.280 --> 00:27:33.280]  不過做好演員角色
[00:27:33.280 --> 00:27:35.280]  希望賣座一點
[00:27:35.280 --> 00:27:37.280]  希望拍好一點
[00:27:37.280 --> 00:27:39.280]  所以入戲一點
[00:27:39.280 --> 00:27:41.280]  每一集就有下一集
[00:27:41.280 --> 00:27:43.280]  所以醫生拖縮說半年
[00:27:43.280 --> 00:27:45.280]  都感謝上帝
[00:27:45.280 --> 00:27:47.280]  真的遲了
[00:27:47.280 --> 00:27:49.280]  18個月
[00:27:49.280 --> 00:27:51.280]  其實18個月是很長的歷程
[00:27:51.280 --> 00:27:53.280]  很長的歷程
[00:27:53.280 --> 00:27:55.280]  因為經過大半的日子
[00:27:55.280 --> 00:27:57.280]  都不用看醫生
[00:27:57.280 --> 00:27:59.280]  沒有復發
[00:27:59.280 --> 00:28:01.280]  所以我們做了很多事
[00:28:01.280 --> 00:28:03.280]  我太太學了超過24個興趣
[00:28:03.280 --> 00:28:05.280]  24個
[00:28:05.280 --> 00:28:07.280]  最厲害那一下就是尹律榮
[00:28:07.280 --> 00:28:09.280]  尹律榮在將軍澳
[00:28:09.280 --> 00:28:11.280]  在將軍澳的泳池
[00:28:11.280 --> 00:28:13.280]  潛到底
[00:28:13.280 --> 00:28:15.280]  跳舞
[00:28:15.280 --> 00:28:17.280]  很厲害
[00:28:17.280 --> 00:28:19.280]  對我破產的活動
[00:28:19.280 --> 00:28:21.280]  就是乒乓球
[00:28:21.280 --> 00:28:23.280]  一個國家隊的教練教他打
[00:28:23.280 --> 00:28:25.280]  打到用發球機
[00:28:25.280 --> 00:28:27.280]  啪啪啪
[00:28:27.280 --> 00:28:29.280]  每一球是五毫
[00:28:29.280 --> 00:28:31.280]  其實很厲害
[00:28:31.280 --> 00:28:33.280]  傾家蕩產
[00:28:33.280 --> 00:28:35.280]  我太太立志要做一個最好的
[00:28:35.280 --> 00:28:37.280]  乒乓球手
[00:28:37.280 --> 00:28:39.280]  比賽
[00:28:39.280 --> 00:28:41.280]  和我媽打
[00:28:41.280 --> 00:28:43.280]  因為我媽老人癡呆
[00:28:43.280 --> 00:28:45.280]  所以我每一下落板
[00:28:45.280 --> 00:28:47.280]  一定是打中她的板
[00:28:47.280 --> 00:28:49.280]  反彈回來
[00:28:49.280 --> 00:28:51.280]  我媽以為自己贏我太太
[00:28:51.280 --> 00:28:53.280]  所以打到出神入化
[00:28:53.280 --> 00:28:55.280]  所以我以前
[00:28:55.280 --> 00:28:57.280]  開西波很厲害
[00:28:57.280 --> 00:28:59.280]  但我太太一不排檔我就輸
[00:28:59.280 --> 00:29:01.280]  所以我覺得她
[00:29:01.280 --> 00:29:03.280]  真的很厲害
[00:29:03.280 --> 00:29:05.280]  你想想當一個人
[00:29:05.280 --> 00:29:07.280]  還有命多一天
[00:29:07.280 --> 00:29:09.280]  就做好那天的角色
[00:29:09.280 --> 00:29:11.280]  嘩 厲害
[00:29:11.280 --> 00:29:13.280]  那天的快樂程度
[00:29:13.280 --> 00:29:15.280]  就是很想起身
[00:29:15.280 --> 00:29:17.280]  一看到陽光在窗邊
[00:29:17.280 --> 00:29:19.280]  一閃進來就起身
[00:29:19.280 --> 00:29:21.280]  意思就是不要浪費今天
[00:29:21.280 --> 00:29:23.280]  不要浪費今天
[00:29:23.280 --> 00:29:25.280]  今天要學什麼
[00:29:25.280 --> 00:29:27.280]  接著她說學圍棋
[00:29:27.280 --> 00:29:29.280]  我說你玩我一份
[00:29:29.280 --> 00:29:31.280]  我用腦
[00:29:31.280 --> 00:29:33.280]  你有病用腦
[00:29:33.280 --> 00:29:35.280]  行不行
[00:29:35.280 --> 00:29:37.280]  最重要是這件事
[00:29:37.280 --> 00:29:39.280]  死了死得有智慧一點
[00:29:39.280 --> 00:29:41.280]  嘩 讓你這樣想到
[00:29:41.280 --> 00:29:43.280]  她玩圍棋玩得很好
[00:29:43.280 --> 00:29:45.280]  另外羽毛球也好
[00:29:45.280 --> 00:29:47.280]  羽毛球也是每一下都打中
[00:29:47.280 --> 00:29:49.280]  我就落板打回來
[00:29:49.280 --> 00:29:51.280]  所以我媽很感謝我太太
[00:29:51.280 --> 00:29:53.280]  我媽到今天老人癡呆
[00:29:53.280 --> 00:29:55.280]  十週年
[00:29:55.280 --> 00:29:57.280]  是沒有退化過
[00:29:57.280 --> 00:29:59.280]  我媽還會說
[00:29:59.280 --> 00:30:01.280]  血壓最好
[00:30:01.280 --> 00:30:03.280]  血壓20 80左右
[00:30:03.280 --> 00:30:05.280]  因為我太太是護士
[00:30:05.280 --> 00:30:07.280]  我昨晚探望她
[00:30:07.280 --> 00:30:09.280]  我說你聽什麼歌
[00:30:09.280 --> 00:30:11.280]  她說是人都會的
[00:30:11.280 --> 00:30:13.280]  因為她聽都不知道剛才聽過
[00:30:13.280 --> 00:30:15.280]  因為她退化症
[00:30:15.280 --> 00:30:17.280]  我問為什麼你聽歌
[00:30:17.280 --> 00:30:19.280]  我媽回答得很灰心
[00:30:19.280 --> 00:30:21.280]  聽歌可以幫助消化
[00:30:21.280 --> 00:30:23.280]  我說是嗎
[00:30:23.280 --> 00:30:25.280]  所以看到她是一個很開心的女人
[00:30:25.280 --> 00:30:27.280]  很開心的女人
[00:30:27.280 --> 00:30:29.280]  包括她不知道她老公死了
[00:30:29.280 --> 00:30:31.280]  她不知道
[00:30:31.280 --> 00:30:33.280]  所以對她來說她快樂得不得了
[00:30:33.280 --> 00:30:35.280]  每天見到我就說
[00:30:35.280 --> 00:30:37.280]  為什麼你知道我住這裡
[00:30:37.280 --> 00:30:39.280]  所以我去美國
[00:30:39.280 --> 00:30:41.280]  我去了三年
[00:30:41.280 --> 00:30:43.280]  去了十個城市
[00:30:43.280 --> 00:30:45.280]  我每次去一個星期至兩星期
[00:30:45.280 --> 00:30:47.280]  我去得很安樂
[00:30:47.280 --> 00:30:49.280]  因為她住在一個很安全的老人院裏
[00:30:49.280 --> 00:30:51.280]  還有她不知道我去了哪裏
[00:30:51.280 --> 00:30:53.280]  我每次回來
[00:30:53.280 --> 00:30:55.280]  都說我美國回來
[00:30:55.280 --> 00:30:57.280]  她說幸好你沒有買機票
[00:30:57.280 --> 00:30:59.280]  所以每次都沒有罵我
[00:30:59.280 --> 00:31:01.280]  我走了
[00:31:01.280 --> 00:31:03.280]  這個是很開心的
[00:31:03.280 --> 00:31:05.280]  你要去
[00:31:05.280 --> 00:31:07.280]  放下你的自信心
[00:31:07.280 --> 00:31:09.280]  你問自己
[00:31:09.280 --> 00:31:11.280]  我再信過的更穩定
[00:31:11.280 --> 00:31:13.280]  要信的東西就是上帝
[00:31:13.280 --> 00:31:15.280]  不是你自己
[00:31:15.280 --> 00:31:17.280]  但我說一個
[00:31:17.280 --> 00:31:19.280]  你的想法
[00:31:19.280 --> 00:31:21.280]  病最不好的地方就是
[00:31:21.280 --> 00:31:23.280]  病了之後的人很挑剔
[00:31:23.280 --> 00:31:25.280]  譬如說醫生說
[00:31:25.280 --> 00:31:27.280]  下次我
[00:31:27.280 --> 00:31:29.280]  你去聖吐爾薩看
[00:31:29.280 --> 00:31:31.280]  我不過聖保祿
[00:31:31.280 --> 00:31:33.280]  我不過聖波
[00:31:33.280 --> 00:31:35.280]  不去仰和
[00:31:35.280 --> 00:31:37.280]  你就會很不開心
[00:31:37.280 --> 00:31:39.280]  可能你住香港
[00:31:39.280 --> 00:31:41.280]  或者她說打針在旺角中心打
[00:31:41.280 --> 00:31:43.280]  你會說
[00:31:43.280 --> 00:31:45.280]  我的膿很長
[00:31:45.280 --> 00:31:47.280]  很難進去電梯
[00:31:47.280 --> 00:31:49.280]  你發現到
[00:31:49.280 --> 00:31:51.280]  你和以前不同
[00:31:51.280 --> 00:31:53.280]  以前你是很容易克服
[00:31:53.280 --> 00:31:55.280]  一些不方便的
[00:31:55.280 --> 00:31:57.280]  自從有癌症之後的人
[00:31:57.280 --> 00:31:59.280]  是對於一些變了
[00:31:59.280 --> 00:32:01.280]  沒那麼方便
[00:32:01.280 --> 00:32:03.280]  你覺得整個世界要配合你
[00:32:03.280 --> 00:32:05.280]  所以你的心態
[00:32:05.280 --> 00:32:07.280]  就很煩躁
[00:32:07.280 --> 00:32:09.280]  例如說如果你吃中藥
[00:32:09.280 --> 00:32:11.280]  很出名東華那個
[00:32:11.280 --> 00:32:13.280]  普慶坊那裡
[00:32:13.280 --> 00:32:15.280]  你坐的士普慶坊
[00:32:15.280 --> 00:32:17.280]  下午三點半塞車塞到
[00:32:17.280 --> 00:32:19.280]  瘋了 兜半行道
[00:32:19.280 --> 00:32:21.280]  下地什麼下到瘋了 的士司機都不肯載你
[00:32:21.280 --> 00:32:23.280]  如果早上九點鐘
[00:32:23.280 --> 00:32:25.280]  去旺角打針
[00:32:25.280 --> 00:32:27.280]  你八點鐘出門口 你不可能上到的士
[00:32:27.280 --> 00:32:29.280]  在銅鑼灣
[00:32:29.280 --> 00:32:31.280]  但你走到銅鑼灣 下地鐵上去
[00:32:31.280 --> 00:32:33.280]  你腳很辛苦
[00:32:33.280 --> 00:32:35.280]  因為很多人打針 腳腫腫的
[00:32:35.280 --> 00:32:37.280]  這些東西
[00:32:37.280 --> 00:32:39.280]  就真的要明白
[00:32:39.280 --> 00:32:41.280]  其實這個病
[00:32:41.280 --> 00:32:43.280]  是將你一輩子
[00:32:43.280 --> 00:32:45.280]  集合的耐性
[00:32:45.280 --> 00:32:47.280]  由頭再訓練一次
[00:32:47.280 --> 00:32:49.280]  其實這個病最痛苦的
[00:32:49.280 --> 00:32:51.280]  就是
[00:32:51.280 --> 00:32:53.280]  是專欺負你沒有耐性
[00:32:53.280 --> 00:32:55.280]  你有耐性
[00:32:55.280 --> 00:32:57.280]  你覺得很多東西都算
[00:32:57.280 --> 00:32:59.280]  差不多 都是香港
[00:32:59.280 --> 00:33:01.280]  你會輕鬆很多
[00:33:01.280 --> 00:33:03.280]  如果不是 你會發到很慘
[00:33:03.280 --> 00:33:05.280]  所以我覺得如果我們
[00:33:05.280 --> 00:33:07.280]  岩關做得好 如果教會
[00:33:07.280 --> 00:33:09.280]  或者熱心基督徒肯捐錢
[00:33:09.280 --> 00:33:11.280]  應該做一個
[00:33:11.280 --> 00:33:13.280]  組織 是有
[00:33:13.280 --> 00:33:15.280]  送病人
[00:33:15.280 --> 00:33:17.280]  去覆診的車
[00:33:17.280 --> 00:33:19.280]  因為很多的士
[00:33:19.280 --> 00:33:21.280]  真的不載你 朝九晚一
[00:33:21.280 --> 00:33:23.280]  的時間真的不載你
[00:33:23.280 --> 00:33:25.280]  特別一些人比較窮困的家裡
[00:33:25.280 --> 00:33:27.280]  最難搞的是車
[00:33:27.280 --> 00:33:29.280]  怎樣去的問題
[00:33:29.280 --> 00:33:31.280]  因為你打針
[00:33:31.280 --> 00:33:33.280]  前一個小時要驗血
[00:33:33.280 --> 00:33:35.280]  你的時間
[00:33:35.280 --> 00:33:37.280]  是不可以過鐘的
[00:33:37.280 --> 00:33:39.280]  不然影響了接下來
[00:33:39.280 --> 00:33:41.280]  可能大亂
[00:33:41.280 --> 00:33:43.280]  所以病人就很緊張
[00:33:43.280 --> 00:33:45.280]  所以也有原因 因為緊張 你血壓就很高
[00:33:45.280 --> 00:33:47.280]  血壓高很多時候
[00:33:47.280 --> 00:33:49.280]  是不可以做到一些化療
[00:33:49.280 --> 00:33:51.280]  或者打針 所以這些東西
[00:33:51.280 --> 00:33:53.280]  全部都是因素
[00:33:53.280 --> 00:33:55.280]  很多東西都不是你做錯事
[00:33:55.280 --> 00:33:57.280]  而是環境的情況
[00:33:57.280 --> 00:33:59.280]  是這樣的 你要很明白這件事
[00:33:59.280 --> 00:34:01.280]  所以家裡人有空陪你嗎
[00:34:01.280 --> 00:34:03.280]  又是另一個問題 所以說
[00:34:03.280 --> 00:34:05.280]  如果我們做岩關工作 一定要有很多
[00:34:05.280 --> 00:34:07.280]  好的熱心的義工
[00:34:07.280 --> 00:34:09.280]  你幫著 頂著當先
[00:34:09.280 --> 00:34:11.280]  因為可能你的子女要謀生
[00:34:11.280 --> 00:34:13.280]  不能去閒日
[00:34:13.280 --> 00:34:15.280]  有沒有人陪病人
[00:34:15.280 --> 00:34:17.280]  去覆診呢
[00:34:17.280 --> 00:34:19.280]  這是很大關鍵
[00:34:19.280 --> 00:34:21.280]  如果不是 還有一個問題
[00:34:21.280 --> 00:34:23.280]  就是遺憾的感覺 她有小的子女
[00:34:23.280 --> 00:34:25.280]  我每次都
[00:34:25.280 --> 00:34:27.280]  有人臨死
[00:34:27.280 --> 00:34:29.280]  叫我繼續照顧她的子女
[00:34:29.280 --> 00:34:31.280]  我看到她的遺憾
[00:34:31.280 --> 00:34:33.280]  就是我這麼早死
[00:34:33.280 --> 00:34:35.280]  她們兩個還小學
[00:34:35.280 --> 00:34:37.280]  那我怎樣呢
[00:34:37.280 --> 00:34:39.280]  這些範圍 我覺得很多東西
[00:34:39.280 --> 00:34:41.280]  怕那個獅子傷害你
[00:34:41.280 --> 00:34:43.280]  其實你怕的是
[00:34:43.280 --> 00:34:45.280]  一會兒發生的事
[00:34:45.280 --> 00:34:47.280]  連累了很多身邊的家人
[00:34:47.280 --> 00:34:49.280]  很徬徨的 連累了他們
[00:34:49.280 --> 00:34:51.280]  為了我擔心 連累了下一代
[00:34:51.280 --> 00:34:53.280]  你怕這些東西
[00:34:53.280 --> 00:34:55.280]  如果這些東西可以有人
[00:34:55.280 --> 00:34:57.280]  熱心 有愛心
[00:34:57.280 --> 00:34:59.280]  幫她放鬆
[00:34:59.280 --> 00:35:01.280]  其實問題就沒那麼嚴重
[00:35:01.280 --> 00:35:03.280]  真的沒那麼嚴重
[00:35:03.280 --> 00:35:05.280]  所以你會說真正的憂慮
[00:35:05.280 --> 00:35:07.280]  可能是家人
[00:35:07.280 --> 00:35:09.280]  是家人 而不是病人
[00:35:09.280 --> 00:35:11.280]  而病人看到家人
[00:35:11.280 --> 00:35:13.280]  這樣 她自己的樣子
[00:35:13.280 --> 00:35:15.280]  很不舒服 連累了你們
[00:35:15.280 --> 00:35:17.280]  很多男人都有這樣的經歷
[00:35:17.280 --> 00:35:19.280]  很多男人不肯醫
[00:35:19.280 --> 00:35:21.280]  就說
[00:35:21.280 --> 00:35:23.280]  我不知道你日後有沒有事
[00:35:23.280 --> 00:35:25.280]  我留一些錢給你
[00:35:25.280 --> 00:35:27.280]  很多人都不想
[00:35:27.280 --> 00:35:29.280]  用家裡的錢
[00:35:29.280 --> 00:35:31.280]  因為怕用光
[00:35:31.280 --> 00:35:33.280]  家裡其他人怎樣搞
[00:35:33.280 --> 00:35:35.280]  他寧願不醫
[00:35:35.280 --> 00:35:37.280]  有很多人一過了五十歲
[00:35:37.280 --> 00:35:39.280]  就說我都
[00:35:39.280 --> 00:35:41.280]  吃夠活夠 死就死
[00:35:41.280 --> 00:35:43.280]  所以這些東西
[00:35:43.280 --> 00:35:45.280]  只是說不出的問題
[00:35:45.280 --> 00:35:47.280]  裡面的傷口
[00:35:47.280 --> 00:35:49.280]  是每天都在憂慮裡面生活
[00:35:49.280 --> 00:35:51.280]  但我見到不同的人
[00:35:51.280 --> 00:35:53.280]  不是有錢人
[00:35:53.280 --> 00:35:55.280]  是很普通的人
[00:35:55.280 --> 00:35:57.280]  我是在神學院做輔導主任
[00:35:57.280 --> 00:35:59.280]  我兩個學生是癌症
