
[00:00:00.000 --> 00:00:06.000]  早晨各位弟兄姊妹,好久不見
[00:20:31.000 --> 00:20:35.000]  也都適合來稱呼聖經裡自我啟示的
[00:20:35.000 --> 00:20:38.000]  這位上帝是上帝的
[00:20:38.000 --> 00:20:44.000]  他就是這位這樣影響著我們的福音
[00:20:44.000 --> 00:20:48.000]  影響著我們的信仰
[00:20:48.000 --> 00:20:52.000]  不知道今天賓維倫知道我們在說他
[00:20:52.000 --> 00:20:54.000]  他會怎樣呢
[00:20:54.000 --> 00:20:56.000]  他會怎樣想呢
[00:20:56.000 --> 00:21:00.000]  我想一方面他一定是非常之感動
[00:21:00.000 --> 00:21:02.000]  在阿巴甸住過的附近
[00:21:02.000 --> 00:21:06.000]  竟然有一間這麼宏偉的教會
[00:21:06.000 --> 00:21:11.000]  他的心一定是燒得很火熱
[00:21:11.000 --> 00:21:14.000]  他一定想這裡每晚都有
[00:21:14.000 --> 00:21:18.000]  Scotland, Dundee, Kilsas
[00:21:18.000 --> 00:21:21.000]  他那些復興報道大會
[00:21:21.000 --> 00:21:23.000]  水洩不通
[00:21:23.000 --> 00:21:26.000]  都要派警察來維持秩序
[00:21:26.000 --> 00:21:29.000]  好過派去蘭桂坊
[00:21:29.000 --> 00:21:32.000]  萬聖節派人出來
[00:21:32.000 --> 00:21:34.000]  復興報道沒有人的
[00:21:34.000 --> 00:21:36.000]  什麼時候才有啊
[00:21:36.000 --> 00:21:38.000]  會不會就是今天
[00:21:38.000 --> 00:21:40.000]  唐慶這一天
[00:21:40.000 --> 00:21:46.000]  就是大家歷史新寫下新一頁的一個時期
[00:21:46.000 --> 00:21:48.000]  好不好啊
[00:21:48.000 --> 00:21:51.000]  好像沒有什麼神武器
[00:21:51.000 --> 00:21:55.000]  賓維倫聽到真的心都碎了
[00:21:55.000 --> 00:22:01.000]  他說我大好生命投放在你們當中
[00:22:01.000 --> 00:22:04.000]  你們這些潮州人
[00:22:04.000 --> 00:22:07.000]  我不知道我是不是那些很惡的人的後裔
[00:22:07.000 --> 00:22:08.000]  可能都是的了
[00:22:08.000 --> 00:22:10.000]  如果不是我也不會這麼壞
[00:22:10.000 --> 00:22:12.000]  大家蒙恩啊
[00:22:12.000 --> 00:22:14.000]  我希望我們大大蒙恩
[00:22:14.000 --> 00:22:19.000]  願主在我們當中賜福給我們
[00:22:19.000 --> 00:22:21.000]  相逆齊非
[00:22:21.000 --> 00:22:23.000]  思念先賢
[00:22:23.000 --> 00:22:28.000]  感謝主讓我們今天一起敬拜祂
[00:22:28.000 --> 00:22:34.000]  讓你的心被恩感
[00:22:34.000 --> 00:22:36.000]  敬畏上主
[00:22:36.000 --> 00:22:38.000]  悔改
[00:22:38.000 --> 00:22:44.000]  實踐恩典和真理的生命
[00:22:44.000 --> 00:22:49.000]  讓耶穌的榮光在這裡彰顯出去
[00:22:49.000 --> 00:22:51.000]  還有兩句
[00:22:51.000 --> 00:22:54.000]  賓維倫
[00:22:54.000 --> 00:22:56.000]  1856年
[00:22:56.000 --> 00:23:00.000]  英國和中國正在打仗
[00:23:00.000 --> 00:23:05.000]  英國人想叫他做徐軍牧師
[00:23:05.000 --> 00:23:07.000]  好吃好住
[00:23:07.000 --> 00:23:09.000]  不用捱苦
[00:23:09.000 --> 00:23:11.000]  我不做
[00:23:11.000 --> 00:23:13.000]  因為我一背上軍服
[00:23:13.000 --> 00:23:17.000]  我就不用做十字架的徵兵
[00:23:17.000 --> 00:23:23.000]  他把基督的國度放得這麼高
[00:23:23.000 --> 00:23:26.000]  伊利根街大家認識吧
[00:23:26.000 --> 00:23:28.000]  但伊利根是誰
[00:23:28.000 --> 00:23:31.000]  Lord Elgin就未必大家認識
[00:23:31.000 --> 00:23:33.000]  我其實也不認識
[00:23:33.000 --> 00:23:37.000]  是預備講章才認識
[00:23:37.000 --> 00:23:40.000]  是Viceroy of India
[00:23:40.000 --> 00:23:42.000]  印度的總督
[00:23:42.000 --> 00:23:45.000]  厲害吧
[00:23:45.000 --> 00:23:47.000]  在船到山頭的時候
[00:23:47.000 --> 00:23:52.000]  請過賓維倫上船吃飯聊天
[00:23:52.000 --> 00:23:53.000]  自此以後
[00:23:53.000 --> 00:23:57.000]  賓維倫對Elgin非常敬重
[00:23:57.000 --> 00:23:59.000]  我不知道什麼原因
[00:23:59.000 --> 00:24:01.000]  但我只是想給一點典故
[00:24:01.000 --> 00:24:05.000]  大家覺得自己多麼敬畏
[00:24:05.000 --> 00:24:09.000]  兩舍利街和伊利根街
[00:24:09.000 --> 00:24:12.000]  然後這位牧者
[00:24:12.000 --> 00:24:17.000]  他是夠膽否定邪惡的事
[00:24:17.000 --> 00:24:21.000]  鴉片的貿易是邪惡的
[00:24:21.000 --> 00:24:24.000]  為什麼你不停止這些
[00:24:24.000 --> 00:24:27.000]  大英帝國的進障
[00:24:27.000 --> 00:24:30.000]  是靠鴉片獨裁我們
[00:24:30.000 --> 00:24:33.000]  來滿足他的國父
[00:24:33.000 --> 00:24:38.000]  但傳道人否定自己國家的這些行為
[00:24:38.000 --> 00:24:41.000]  傳道人是為天國服侍
[00:24:41.000 --> 00:24:43.000]  永遠都要是
[00:24:43.000 --> 00:24:45.000]  我們一起祈禱
[00:24:45.000 --> 00:24:50.000]  長官歷史的上主
[00:24:50.000 --> 00:24:53.000]  我們潮州教會
[00:24:53.000 --> 00:24:57.000]  需要還福音的債
[00:24:57.000 --> 00:25:00.000]  需要向你悔改
[00:25:00.000 --> 00:25:05.000]  如果我們今天還可以蒙恩
[00:25:05.000 --> 00:25:10.000]  求你闖開天上的窗戶
[00:25:10.000 --> 00:25:12.000]  更新我們
[00:25:12.000 --> 00:25:14.000]  拯救我們
[00:25:14.000 --> 00:25:16.000]  使用我們
[00:25:16.000 --> 00:25:19.000]  願一切榮耀還能賺到貴給你
[00:25:19.000 --> 00:25:20.000]  願你的僕人
[00:25:20.000 --> 00:25:23.000]  因著今天這裡的一群人
[00:25:23.000 --> 00:25:24.000]  對你的信服
[00:25:24.000 --> 00:25:26.000]  對你的敬拜
[00:25:26.000 --> 00:25:27.000]  心滿意足
[00:25:27.000 --> 00:25:30.000]  更加願我們的主耶穌基督
[00:25:30.000 --> 00:25:32.000]  就是這位選召他
[00:25:32.000 --> 00:25:33.000]  差遣他
[00:25:33.000 --> 00:25:34.000]  塗造他的主
[00:25:34.000 --> 00:25:37.000]  在在我們當中興起青年人
[00:25:37.000 --> 00:25:38.000]  塗造他們
[00:25:38.000 --> 00:25:39.000]  差遣他們
[00:25:39.000 --> 00:25:41.000]  榮耀你的聖名
[00:25:41.000 --> 00:25:42.000]  如此道
[00:25:42.000 --> 00:25:43.000]  告奉耶穌基督聖名
[00:25:43.000 --> 00:25:44.000]  阿們
[00:25:44.000 --> 00:25:45.000]  阿們
[00:25:46.000 --> 00:25:47.000]  阿們
[00:25:48.000 --> 00:25:49.000]  阿們
[00:25:50.000 --> 00:25:51.000]  阿們
[00:25:52.000 --> 00:25:53.000]  阿們
[00:25:54.000 --> 00:25:55.000]  阿們
[00:25:56.000 --> 00:25:57.000]  阿們
[00:25:57.000 --> 00:25:58.000]  阿們
[00:25:58.000 --> 00:25:59.000]  阿們
[00:25:59.000 --> 00:26:00.000]  阿們
[00:26:00.000 --> 00:26:01.000]  阿們
[00:26:01.000 --> 00:26:02.000]  阿們
[00:26:02.000 --> 00:26:03.000]  阿們
[00:26:03.000 --> 00:26:04.000]  阿們

