
[00:00:00.000 --> 00:00:05.000]  十字路口上面的抉擇
[00:20:38.000 --> 00:20:40.000]  但我相信
[00:20:40.000 --> 00:20:42.000]  當Solo
[00:20:42.000 --> 00:20:44.000]  問這個問題
[00:20:44.000 --> 00:20:46.000]  Who are you?他不是忘記他
[00:20:46.000 --> 00:20:48.000]  他根本沒有印象
[00:20:48.000 --> 00:20:50.000]  他根本對這位上帝
[00:20:50.000 --> 00:20:52.000]  對這位上帝的兒子
[00:20:52.000 --> 00:20:54.000]  這位基督完全沒有印象
[00:20:54.000 --> 00:20:56.000]  所以他只是用一個
[00:20:56.000 --> 00:20:58.000]  尊敬的口問
[00:20:58.000 --> 00:21:00.000]  Sir,Who are you?
[00:21:02.000 --> 00:21:04.000]  主說我就是你所迫害的耶穌
[00:21:04.000 --> 00:21:06.000]  很直接了當
[00:21:06.000 --> 00:21:08.000]  為什麼你迫害我?
[00:21:08.000 --> 00:21:10.000]  你到底是誰?
[00:21:10.000 --> 00:21:12.000]  我就是你所迫害的耶穌
[00:21:12.000 --> 00:21:14.000]  當我們越細心想
[00:21:14.000 --> 00:21:16.000]  孤話之道的時候
[00:21:16.000 --> 00:21:18.000]  我們的心一定會起一些變化
[00:21:18.000 --> 00:21:24.000]  如果我們想這位
[00:21:24.000 --> 00:21:26.000]  這位主人是誰?
[00:21:26.000 --> 00:21:28.000]  是一位怎樣的上帝呢?
[00:21:28.000 --> 00:21:30.000]  是一位怎樣的上帝之子呢?
[00:21:30.000 --> 00:21:32.000]  是一位怎樣的
[00:21:32.000 --> 00:21:34.000]  人類的救世主呢?
[00:21:34.000 --> 00:21:36.000]  微塞亞呢?
[00:21:36.000 --> 00:21:38.000]  我們越想得多的時候
[00:21:38.000 --> 00:21:40.000]  我們的心是越投向給他
[00:21:40.000 --> 00:21:42.000]  越吸引到他那處去
[00:21:42.000 --> 00:21:44.000]  這個我們
[00:21:44.000 --> 00:21:46.000]  口語很難說
[00:21:46.000 --> 00:21:48.000]  我們很難用文字來表達他
[00:21:48.000 --> 00:21:52.000]  當初你喜歡這個女孩的時候
[00:21:52.000 --> 00:21:54.000]  沒得說
[00:21:54.000 --> 00:21:56.000]  喜歡就是喜歡
[00:21:56.000 --> 00:21:58.000]  驚為天人
[00:21:58.000 --> 00:22:00.000]  雖然旁邊那個不同意你這個說法
[00:22:00.000 --> 00:22:02.000]  但是對於你來說
[00:22:02.000 --> 00:22:04.000]  你真的覺得這個真的是天
[00:22:04.000 --> 00:22:06.000]  此女子有天上有
[00:22:06.000 --> 00:22:08.000]  你才擁抱她
[00:22:08.000 --> 00:22:12.000]  人家問你為什麼你會喜歡她
[00:22:12.000 --> 00:22:14.000]  很難說
[00:22:14.000 --> 00:22:16.000]  沒辦法用言語說明
[00:22:16.000 --> 00:22:18.000]  總之跟她在一起的時候
[00:22:18.000 --> 00:22:20.000]  我很開心
[00:22:20.000 --> 00:22:22.000]  我們可以在一起什麼都說
[00:22:22.000 --> 00:22:24.000]  我們大家真的很有溝通
[00:22:24.000 --> 00:22:26.000]  不過結婚就不同的說法
[00:22:26.000 --> 00:22:28.000]  當你越了解
[00:22:28.000 --> 00:22:30.000]  Who are you的時候
[00:22:30.000 --> 00:22:32.000]  你的生命會越投向他
[00:22:32.000 --> 00:22:34.000]  越彼此能夠吸引
[00:22:34.000 --> 00:22:36.000]  動數落在說
[00:22:36.000 --> 00:22:38.000]  你到底是誰
[00:22:38.000 --> 00:22:40.000]  我就是你所迫害的耶穌
[00:22:40.000 --> 00:22:42.000]  他的生命有一個兜底的變化
[00:22:42.000 --> 00:22:44.000]  他以前認為是
[00:22:44.000 --> 00:22:46.000]  完全正確的
[00:22:46.000 --> 00:22:52.000]  恆心守住摩西的律法
[00:22:52.000 --> 00:22:54.000]  這個就對了
[00:22:54.000 --> 00:22:56.000]  但是現在突然強光照射他的眼睛
[00:22:56.000 --> 00:22:58.000]  讓他有一個徹底的變化
[00:22:58.000 --> 00:23:02.000]  原來古代的律法
[00:23:02.000 --> 00:23:04.000]  摩西的律法
[00:23:04.000 --> 00:23:06.000]  只能夠指向
[00:23:06.000 --> 00:23:08.000]  這位耶穌
[00:23:08.000 --> 00:23:10.000]  律法只是指
[00:23:10.000 --> 00:23:12.000]  我知道罪惡
[00:23:12.000 --> 00:23:14.000]  但知道了之後這個罪惡
[00:23:14.000 --> 00:23:16.000]  如何解決呢
[00:23:16.000 --> 00:23:18.000]  保羅在羅馬書裡面寫得很清楚
[00:23:18.000 --> 00:23:20.000]  律法是一個響道的師父
[00:23:20.000 --> 00:23:22.000]  他在律法上
[00:23:22.000 --> 00:23:24.000]  響道的師父
[00:23:24.000 --> 00:23:26.000]  告訴我什麼是罪惡
[00:23:26.000 --> 00:23:30.000]  但是如何解決罪惡呢
[00:23:30.000 --> 00:23:32.000]  仍然靠上帝的兒子
[00:23:32.000 --> 00:23:34.000]  他覺得他現在找到了
[00:23:34.000 --> 00:23:36.000]  但是在這一刻裡面
[00:23:36.000 --> 00:23:38.000]  他只是說到底你是誰
[00:23:38.000 --> 00:23:40.000]  我就是你所迫害的耶穌
[00:23:40.000 --> 00:23:42.000]  在思維裡面
[00:23:42.000 --> 00:23:44.000]  對他自己傳統的信仰
[00:23:44.000 --> 00:23:46.000]  有一個很大的打擊
[00:23:50.000 --> 00:23:52.000]  所以他沉默
[00:23:52.000 --> 00:23:56.000]  主說
[00:23:56.000 --> 00:23:58.000]  起來進城去
[00:23:58.000 --> 00:24:00.000]  你應該做的事
[00:24:00.000 --> 00:24:02.000]  必有人告訴你
[00:24:02.000 --> 00:24:08.000]  所以帶他進了大馬市
[00:24:08.000 --> 00:24:10.000]  第九節
[00:24:10.000 --> 00:24:12.000]  他三天什麼都
[00:24:12.000 --> 00:24:14.000]  看不見也不吃
[00:24:14.000 --> 00:24:16.000]  也不看
[00:24:16.000 --> 00:24:18.000]  我猜他應該喝一點奶
[00:24:18.000 --> 00:24:20.000]  喝一點水
[00:24:20.000 --> 00:24:22.000]  如果三天他一點不吃東西的話
[00:24:22.000 --> 00:24:24.000]  你跟他修思都可以
[00:24:24.000 --> 00:24:30.000]  同一個時間
[00:24:30.000 --> 00:24:32.000]  那時在這件事
[00:24:32.000 --> 00:24:34.000]  再發生的時候
[00:24:34.000 --> 00:24:36.000]  在大馬市路上強弓照著
[00:24:36.000 --> 00:24:38.000]  這個大數人
[00:24:38.000 --> 00:24:40.000]  數羅的時候
[00:24:40.000 --> 00:24:42.000]  天上的聲音對他說
[00:24:42.000 --> 00:24:44.000]  你為什麼迫害我
[00:24:44.000 --> 00:24:46.000]  你到底是誰
[00:24:46.000 --> 00:24:48.000]  進城去你所做的事
[00:24:48.000 --> 00:24:50.000]  必定有人告訴你
[00:24:50.000 --> 00:24:52.000]  同一個時間
[00:24:52.000 --> 00:24:54.000]  上帝對亞拉尼亞說話
[00:24:54.000 --> 00:24:56.000]  好像拍電影
[00:24:56.000 --> 00:24:58.000]  兩個鏡頭
[00:24:58.000 --> 00:25:00.000]  在文字上這樣做到
[00:25:00.000 --> 00:25:02.000]  已經很難得了
[00:25:02.000 --> 00:25:04.000]  但是在文字上你將他變成畫面的話
[00:25:04.000 --> 00:25:06.000]  這個鏡頭就注注
[00:25:06.000 --> 00:25:08.000]  他在大馬市路上強弓照著
[00:25:08.000 --> 00:25:10.000]  心裡面極度的掙扎
[00:25:10.000 --> 00:25:12.000]  但是另一方面一個鏡頭
[00:25:12.000 --> 00:25:14.000]  要上帝對亞拉尼亞說
[00:25:14.000 --> 00:25:16.000]  去那裏
[00:25:16.000 --> 00:25:18.000]  但是這個裏面有些
[00:25:18.000 --> 00:25:20.000]  他説主人可在這裡
[00:25:20.000 --> 00:25:22.000]  這個是亞拉尼亞說的
[00:25:22.000 --> 00:25:24.000]  主對他説起來往那叫直街的路去
[00:25:24.000 --> 00:25:26.000]  在猶大家裏
[00:25:26.000 --> 00:25:28.000]  去找一個大數人名數羅
[00:25:28.000 --> 00:25:30.000]  指名道姓
[00:25:30.000 --> 00:25:32.000]  他正在討告
[00:25:32.000 --> 00:25:34.000]  在預像中
[00:25:34.000 --> 00:25:36.000]  看見一個人名叫亞拉尼亞
[00:25:36.000 --> 00:25:38.000]  很奇特
[00:25:38.000 --> 00:25:40.000]  我不知道大家研究到這裏的時候
[00:25:40.000 --> 00:25:42.000]  你有沒有發現有些很奇怪的地方
[00:25:42.000 --> 00:25:44.000]  可能這些就是
[00:25:44.000 --> 00:25:48.000]  我們很多時候研經不仔細的地方
[00:25:48.000 --> 00:25:52.000]  當大馬市路上的鏡頭照著他
[00:25:52.000 --> 00:25:54.000]  看不到東西
[00:25:54.000 --> 00:25:56.000]  跌在地上
[00:25:56.000 --> 00:25:58.000]  以為自己掌握了摩西律法的全部
[00:25:58.000 --> 00:26:00.000]  他為摩西律法
[00:26:00.000 --> 00:26:02.000]  絕對的忠心
[00:26:02.000 --> 00:26:04.000]  甚至到忠心到
[00:26:04.000 --> 00:26:06.000]  要將別人不信從摩西律法的人
[00:26:06.000 --> 00:26:08.000]  都要自知此地
[00:26:08.000 --> 00:26:10.000]  他以為這樣做是極端正確的東西
[00:26:10.000 --> 00:26:12.000]  但是強弓照著他
[00:26:12.000 --> 00:26:14.000]  打低了他內心裏面的自我
[00:26:14.000 --> 00:26:16.000]  但是同時上帝
[00:26:16.000 --> 00:26:18.000]  另一個鏡頭對著亞拉尼亞
[00:26:18.000 --> 00:26:20.000]  你去吧
[00:26:20.000 --> 00:26:22.000]  去直街
[00:26:22.000 --> 00:26:24.000]  有一個人叫
[00:26:24.000 --> 00:26:26.000]  在大數人名數羅
[00:26:26.000 --> 00:26:28.000]  他正在祈禱
[00:26:28.000 --> 00:26:30.000]  在那個祈禱裏面
[00:26:30.000 --> 00:26:32.000]  數羅見到
[00:26:32.000 --> 00:26:34.000]  見到異象
[00:26:34.000 --> 00:26:36.000]  見到一些東西
[00:26:36.000 --> 00:26:38.000]  見到什麼呢
[00:26:38.000 --> 00:26:40.000]  那個人叫亞拉尼亞
[00:26:40.000 --> 00:26:42.000]  你說這個奇蹟象
[00:26:42.000 --> 00:26:44.000]  是不是很奇怪
[00:26:44.000 --> 00:26:46.000]  一個上帝在裏面做事
[00:26:46.000 --> 00:26:48.000]  有不同的人
[00:26:48.000 --> 00:26:50.000]  有一個相同的理解
[00:26:50.000 --> 00:26:52.000]  這個就是為什麼
[00:26:52.000 --> 00:26:54.000]  聖靈感動他
[00:26:54.000 --> 00:26:56.000]  聖靈會感動你大家同心
[00:26:56.000 --> 00:26:58.000]  來為教會做事的一個依據
[00:26:58.000 --> 00:27:00.000]  當數羅在那裏
[00:27:00.000 --> 00:27:02.000]  看不到東西
[00:27:02.000 --> 00:27:04.000]  進去直街
[00:27:04.000 --> 00:27:06.000]  做一個猶大家裏住的時候
[00:27:06.000 --> 00:27:10.000]  想一下到底那些東西發生了什麼事呢
[00:27:10.000 --> 00:27:12.000]  那個光到底是什麼光呢
[00:27:12.000 --> 00:27:14.000]  為什麼直到眼睛看不到呢
[00:27:14.000 --> 00:27:16.000]  他思前想想
[00:27:16.000 --> 00:27:18.000]  我做的事情不對嗎
[00:27:18.000 --> 00:27:20.000]  我做的事情是絕對正確的
[00:27:20.000 --> 00:27:22.000]  除你以外
[00:27:22.000 --> 00:27:24.000]  不可有別的神
[00:27:24.000 --> 00:27:26.000]  他們現在信了另外一個
[00:27:26.000 --> 00:27:28.000]  十界裏面的第一條
[00:27:28.000 --> 00:27:30.000]  他都守不了
[00:27:30.000 --> 00:27:32.000]  我當然要自知水定
[00:27:34.000 --> 00:27:36.000]  不斷在想
[00:27:36.000 --> 00:27:38.000]  你是誰
[00:27:38.000 --> 00:27:40.000]  我就是你所迫害的耶穌
[00:27:40.000 --> 00:27:42.000]  為什麼會這樣呢
[00:27:42.000 --> 00:27:44.000]  生命裏面信仰裏面
[00:27:44.000 --> 00:27:46.000]  律法的理解裏面
[00:27:46.000 --> 00:27:48.000]  有一個兜底的衝突
[00:27:48.000 --> 00:27:50.000]  在那裏他遇到一個十字路口
[00:27:50.000 --> 00:27:52.000]  到底要怎樣你想怎樣
[00:27:52.000 --> 00:27:54.000]  你可以走回舊路
[00:27:54.000 --> 00:27:56.000]  你可以走回舊約的道路
[00:27:56.000 --> 00:27:58.000]  繼續跟著摩西的律法做
[00:27:58.000 --> 00:28:02.000]  如果這樣的話你是浪費了
[00:28:02.000 --> 00:28:04.000]  失去了跟你說話的主
[00:28:04.000 --> 00:28:06.000]  我就是你所迫害的耶穌
[00:28:06.000 --> 00:28:08.000]  你沒有了他
[00:28:08.000 --> 00:28:10.000]  除非你跟著他
[00:28:10.000 --> 00:28:12.000]  律法對你又怎樣
[00:28:12.000 --> 00:28:14.000]  我從小到大
[00:28:14.000 --> 00:28:16.000]  我爸爸那一代開始
[00:28:16.000 --> 00:28:18.000]  就守住這些律法
[00:28:18.000 --> 00:28:20.000]  但現在我到底要怎樣
[00:28:20.000 --> 00:28:22.000]  我要怎樣做才好
[00:28:22.000 --> 00:28:24.000]  怎樣做才對
[00:28:24.000 --> 00:28:26.000]  怎樣做才能堆得起祖宗
[00:28:26.000 --> 00:28:28.000]  怎樣做才堆得起自己的經驗
[00:28:28.000 --> 00:28:30.000]  剛剛在大馬西路上的經驗
[00:28:30.000 --> 00:28:32.000]  我不能當那件事沒有發生過
[00:28:32.000 --> 00:28:34.000]  他的確發生在我的生命之中
[00:28:34.000 --> 00:28:36.000]  數六話
[00:28:36.000 --> 00:28:38.000]  我能夠不憑這個經驗
[00:28:38.000 --> 00:28:40.000]  闖了自己一片天
[00:28:40.000 --> 00:28:42.000]  沒可能的數六話
[00:28:42.000 --> 00:28:44.000]  聲音是真覺到不得了
[00:28:44.000 --> 00:28:46.000]  強光真覺到不得了
[00:28:46.000 --> 00:28:48.000]  聲音對我說
[00:28:48.000 --> 00:28:50.000]  你為什麼迫害我
[00:28:50.000 --> 00:28:52.000]  主啊你是誰
[00:28:52.000 --> 00:28:54.000]  我就是你所迫害的耶穌
[00:28:54.000 --> 00:28:56.000]  清楚到不得了
[00:28:56.000 --> 00:28:58.000]  正覺到不得了
[00:28:58.000 --> 00:29:00.000]  數六話我現在要做一個抉擇
[00:29:00.000 --> 00:29:04.000]  在土稿之中他見到一個異象
[00:29:04.000 --> 00:29:06.000]  有一個叫阿拉利亞的人會跟他說話
[00:29:06.000 --> 00:29:08.000]  稍微給了一個
[00:29:08.000 --> 00:29:10.000]  的答案給他
[00:29:10.000 --> 00:29:12.000]  你要聽他說話
[00:29:12.000 --> 00:29:14.000]  這個我差別來的人
[00:29:14.000 --> 00:29:16.000]  因為上帝說過你所做的一切事情
[00:29:16.000 --> 00:29:18.000]  入聖了有人會告訴你
[00:29:18.000 --> 00:29:20.000]  上帝就跟阿拉利亞說話
[00:29:20.000 --> 00:29:22.000]  讓阿拉利亞
[00:29:22.000 --> 00:29:24.000]  可以在
[00:29:24.000 --> 00:29:26.000]  數六的土稿裡面出現
[00:29:26.000 --> 00:29:28.000]  真是
[00:29:28.000 --> 00:29:30.000]  很奇特的上帝做的事情
[00:29:30.000 --> 00:29:32.000]  真是奇怪得讓我們匪夷所思
[00:29:32.000 --> 00:29:38.000]  阿拉利亞就去到跟他說
[00:29:38.000 --> 00:29:40.000]  兄弟
[00:29:40.000 --> 00:29:42.000]  上帝分佈來跟你
[00:29:42.000 --> 00:29:44.000]  說話
[00:29:44.000 --> 00:29:46.000]  上帝告訴我
[00:29:46.000 --> 00:29:48.000]  你要在外邦
[00:29:48.000 --> 00:29:50.000]  人之中傳講他的福音
[00:29:50.000 --> 00:29:52.000]  所以差別來
[00:29:52.000 --> 00:29:54.000]  叫我為你祈禱
[00:29:54.000 --> 00:29:56.000]  經文那裡還有一段
[00:29:56.000 --> 00:29:58.000]  我需要
[00:29:58.000 --> 00:30:00.000]  主對阿拉利亞說
[00:30:00.000 --> 00:30:04.000]  你子官去踏實我所選選的器皿
[00:30:04.000 --> 00:30:06.000]  要在外邦人中
[00:30:06.000 --> 00:30:08.000]  君王和以色列人面前宣揚
[00:30:08.000 --> 00:30:10.000]  我的名
[00:30:10.000 --> 00:30:12.000]  我也要指示他為我的名必須受許多
[00:30:12.000 --> 00:30:14.000]  的苦難
[00:30:14.000 --> 00:30:16.000]  這個我告訴過阿拉利亞
[00:30:16.000 --> 00:30:18.000]  阿拉利亞就走了進入
[00:30:18.000 --> 00:30:20.000]  那家把手按在數羅的
[00:30:20.000 --> 00:30:22.000]  身上數羅帝卿
[00:30:22.000 --> 00:30:24.000]  在你來的路上向你顯現的主
[00:30:24.000 --> 00:30:26.000]  就像耶穌打發我來
[00:30:26.000 --> 00:30:28.000]  叫你能看
[00:30:28.000 --> 00:30:30.000]  叫你能再看得見
[00:30:30.000 --> 00:30:32.000]  又被性靈充滿
[00:30:32.000 --> 00:30:34.000]  肥地的眼睛立刻保障有淪
[00:30:34.000 --> 00:30:36.000]  一般的東西
[00:30:36.000 --> 00:30:38.000]  掉了下來
[00:30:38.000 --> 00:30:40.000]  他就能看見
[00:30:40.000 --> 00:30:42.000]  於是他起來了受了洗
[00:30:42.000 --> 00:30:44.000]  吃過飯體力就恢復了
[00:30:44.000 --> 00:30:46.000]  雖然是提我說話
[00:30:46.000 --> 00:30:48.000]  我提一提
[00:30:48.000 --> 00:30:50.000]  最平靜的性靈充滿
[00:30:50.000 --> 00:30:52.000]  在這裡
[00:30:52.000 --> 00:30:54.000]  最平靜
[00:30:54.000 --> 00:30:56.000]  沒有大聲叫
[00:30:56.000 --> 00:30:58.000]  沒有說謊
[00:30:58.000 --> 00:31:00.000]  什麼也沒有
[00:31:00.000 --> 00:31:02.000]  很平靜地
[00:31:02.000 --> 00:31:04.000]  性靈是一個主工作
[00:31:04.000 --> 00:31:06.000]  如果你多讀
[00:31:06.000 --> 00:31:08.000]  聖經多理解聖經的話
[00:31:08.000 --> 00:31:10.000]  我們在信仰上
[00:31:10.000 --> 00:31:12.000]  那個腳步會站得穩一點
[00:31:12.000 --> 00:31:18.000]  數羅帝卿
[00:31:18.000 --> 00:31:22.000]  你所見到的耶穌打發我來
[00:31:22.000 --> 00:31:24.000]  叫你能看見
[00:31:24.000 --> 00:31:26.000]  又被性靈充滿
[00:31:26.000 --> 00:31:30.000]  在這一刻
[00:31:30.000 --> 00:31:36.000]  阿拉利亞將上帝
[00:31:36.000 --> 00:31:38.000]  吩咐他的說話跟他說
[00:31:38.000 --> 00:31:42.000]  短短幾日
[00:31:42.000 --> 00:31:46.000]  他的信仰受到極大的挑戰
[00:31:46.000 --> 00:31:50.000]  他的人格受到極大的挑戰
[00:31:50.000 --> 00:31:54.000]  他的祖宗傳統信仰受到極大的挑戰
[00:31:54.000 --> 00:32:00.000]  大馬斯加路上讓他人生有個高低的轉變
[00:32:00.000 --> 00:32:06.000]  數羅和大馬斯加的悶渡
[00:32:06.000 --> 00:32:08.000]  一起住了四天
[00:32:08.000 --> 00:32:10.000]  我們不知道住了多少天
[00:32:10.000 --> 00:32:12.000]  很多聖經的史學家
[00:32:12.000 --> 00:32:14.000]  就告訴他這些日子裏面
[00:32:14.000 --> 00:32:16.000]  數羅在這裏盡量吸收
[00:32:16.000 --> 00:32:20.000]  到底在耶路撒冷的信徒
[00:32:20.000 --> 00:32:22.000]  他們的經歷
[00:32:22.000 --> 00:32:26.000]  他們所見的東西
[00:32:26.000 --> 00:32:28.000]  向數羅來解說
[00:32:28.000 --> 00:32:32.000]  聖年降臨到底會有什麼事
[00:32:32.000 --> 00:32:34.000]  處理別國的語言到底會有什麼回事
[00:32:34.000 --> 00:32:36.000]  我想耶路撒冷的信徒
[00:32:36.000 --> 00:32:38.000]  在第二章史行傳所發生的事
[00:32:38.000 --> 00:32:40.000]  耶路撒冷的信徒一定知道
[00:32:40.000 --> 00:32:42.000]  就跟他講解
[00:32:42.000 --> 00:32:48.000]  有數羅住了幾天之後
[00:32:48.000 --> 00:32:50.000]  立刻在各會堂裏傳揚基督
[00:32:50.000 --> 00:32:52.000]  說他是上帝的兒子
[00:32:52.000 --> 00:32:54.000]  幾天而已
[00:32:54.000 --> 00:32:58.000]  幾天之內他的信仰起了這麼大的變化
[00:32:58.000 --> 00:33:00.000]  他以前是相信摩西的律法
[00:33:00.000 --> 00:33:02.000]  除我以外不過有別的神
[00:33:02.000 --> 00:33:04.000]  聽一下耶穌年你的上帝
[00:33:04.000 --> 00:33:06.000]  獨一的上帝
[00:33:06.000 --> 00:33:08.000]  為什麼現在有這麼大的轉變
[00:33:08.000 --> 00:33:12.000]  心裏的經歷讓他有個轉變
[00:33:12.000 --> 00:33:14.000]  讓他不得不改變
[00:33:14.000 --> 00:33:24.000]  立刻在各會堂裏傳揚耶穌
[00:33:24.000 --> 00:33:26.000]  說他是上帝的兒子
[00:33:26.000 --> 00:33:28.000]  凡聽見的人都驚奇說
[00:33:28.000 --> 00:33:30.000]  在耶路撒冷
[00:33:30.000 --> 00:33:32.000]  殘害者明的不就是這個人嗎
[00:33:32.000 --> 00:33:34.000]  他不是到這裡來要捆綁他們
[00:33:34.000 --> 00:33:36.000]  帶到祭司那裏去嗎
[00:33:36.000 --> 00:33:38.000]  帶到祭司那裏去嗎
[00:33:38.000 --> 00:33:40.000]  但數羅越發有能力
[00:33:40.000 --> 00:33:42.000]  博到在大馬士甲的猶太人
[00:33:42.000 --> 00:33:44.000]  證明耶穌是基督
[00:33:44.000 --> 00:33:46.000]  心裏有個徹底的改變
[00:33:46.000 --> 00:33:52.000]  他的經驗說服過必須要改變
[00:33:52.000 --> 00:33:54.000]  你不改變
[00:33:54.000 --> 00:33:56.000]  你只能死路一條
[00:33:56.000 --> 00:33:58.000]  你必須要改變
[00:33:58.000 --> 00:34:00.000]  你必須要改變
[00:34:00.000 --> 00:34:02.000]  你必須要改變
[00:34:02.000 --> 00:34:04.000]  有很多不明白的地方
[00:34:04.000 --> 00:34:08.000]  或者你需要勇敢面對挑戰
[00:34:08.000 --> 00:34:10.000]  勇敢地面對困難
[00:34:10.000 --> 00:34:12.000]  勇敢地不知道怎樣分配時間
[00:34:12.000 --> 00:34:14.000]  勇敢到你不知道你的身體能不能夠負荷
[00:34:14.000 --> 00:34:16.000]  你勇敢到說上帝
[00:34:16.000 --> 00:34:18.000]  只要你吩咐我
[00:34:18.000 --> 00:34:20.000]  我願意去做
[00:34:20.000 --> 00:34:22.000]  我願意承擔
[00:34:22.000 --> 00:34:24.000]  你願意肯冒這樣的險嗎
[00:34:24.000 --> 00:34:26.000]  我們的教會就放在前面
[00:34:26.000 --> 00:34:28.000]  好像一個這樣的
[00:34:28.000 --> 00:34:30.000]  你要怎樣做
[00:34:30.000 --> 00:34:32.000]  你怎樣做
[00:34:32.000 --> 00:34:34.000]  你要怎樣做
[00:34:34.000 --> 00:34:36.000]  是的你可以繼續下去
[00:34:36.000 --> 00:34:38.000]  如此者般繼續下去
[00:34:38.000 --> 00:34:40.000]  但你的生命是否就這樣
[00:34:40.000 --> 00:34:42.000]  在總其宣教士裏面
[00:34:42.000 --> 00:34:44.000]  有這樣的說話
[00:34:44.000 --> 00:34:50.000]  他說寧可在戰場上
[00:34:50.000 --> 00:34:52.000]  為主而死
[00:34:52.000 --> 00:34:54.000]  而不會在陸地上
[00:34:54.000 --> 00:34:56.000]  不斷生受
[00:34:56.000 --> 00:34:58.000]  來後
[00:34:58.000 --> 00:35:00.000]  死去對上帝
[00:35:00.000 --> 00:35:02.000]  在場上
[00:35:02.000 --> 00:35:04.000]  不斷生受
[00:35:04.000 --> 00:35:08.000]  你可以的 你就勾吧
[00:35:08.000 --> 00:35:10.000]  勾到生叢生木生柱叢
[00:35:10.000 --> 00:35:12.000]  你就是勾吧
[00:35:12.000 --> 00:35:14.000]  有一天勾到
[00:35:14.000 --> 00:35:16.000]  降跌不成降
[00:35:16.000 --> 00:35:18.000]  有一天勾到教會不成教會
[00:35:18.000 --> 00:35:20.000]  你可以勾的
[00:35:20.000 --> 00:35:22.000]  不過到有一天要結帳的時候
[00:35:22.000 --> 00:35:24.000]  你結不到帳的意思
[00:35:24.000 --> 00:35:26.000]  你會怎樣選擇
[00:35:26.000 --> 00:35:32.000]  保羅最終所做的東西
[00:35:32.000 --> 00:35:34.000]  就是馬太福音第十八章結尾
[00:35:34.000 --> 00:35:36.000]  耶穌基督吩咐門堂所做的東西
[00:35:36.000 --> 00:35:42.000]  傳福音
[00:35:42.000 --> 00:35:44.000]  大人信主
[00:35:44.000 --> 00:35:46.000]  建立教會
[00:35:46.000 --> 00:35:48.000]  滿島訓練
[00:35:48.000 --> 00:35:50.000]  你不斷地去做
[00:35:50.000 --> 00:35:52.000]  你不斷地去做
[00:35:52.000 --> 00:35:54.000]  滿島訓練
[00:35:54.000 --> 00:35:56.000]  很多人以為
[00:35:56.000 --> 00:35:58.000]  滿島訓練是課程
[00:35:58.000 --> 00:36:00.000]  但滿島訓練不是課程
[00:36:00.000 --> 00:36:02.000]  滿島訓練
[00:36:02.000 --> 00:36:04.000]  就好像耶穌帶著的門堂
[00:36:04.000 --> 00:36:06.000]  他怎樣做你怎樣做
[00:36:06.000 --> 00:36:08.000]  他怎樣說你怎樣說
[00:36:08.000 --> 00:36:10.000]  而不是一套課程
[00:36:10.000 --> 00:36:12.000]  我們要這樣做
[00:36:12.000 --> 00:36:14.000]  請你跟我這樣做
[00:36:14.000 --> 00:36:16.000]  在生活裏面
[00:36:16.000 --> 00:36:18.000]  將上帝的道
[00:36:18.000 --> 00:36:20.000]  怎樣和你的門堂
[00:36:20.000 --> 00:36:22.000]  你做大令的人
[00:36:22.000 --> 00:36:24.000]  和生命重複在一起
[00:36:24.000 --> 00:36:26.000]  告訴他做基督的門堂就應該這樣
[00:36:26.000 --> 00:36:28.000]  你失戀嗎
[00:36:28.000 --> 00:36:30.000]  應該這樣
[00:36:30.000 --> 00:36:32.000]  你失業嗎
[00:36:32.000 --> 00:36:34.000]  應該這樣
[00:36:34.000 --> 00:36:36.000]  你都沒有失業
[00:36:36.000 --> 00:36:38.000]  你又沒有失戀
[00:36:38.000 --> 00:36:40.000]  講這麼多你幹什麼
[00:36:40.000 --> 00:36:42.000]  大家一起經歷他
[00:36:42.000 --> 00:36:44.000]  我未曾失戀
[00:36:44.000 --> 00:36:46.000]  但你失戀的經歷可以幫我
[00:36:46.000 --> 00:36:48.000]  你怎樣走過失戀
[00:36:48.000 --> 00:36:50.000]  眼淚都乾了
[00:36:50.000 --> 00:36:52.000]  始終要哭完
[00:36:52.000 --> 00:36:54.000]  你始終要出來做人
[00:36:54.000 --> 00:36:56.000]  你始終是一個女生始終是一個男生
[00:36:56.000 --> 00:36:58.000]  你始終要面對現實
[00:36:58.000 --> 00:37:00.000]  你不能哭過世
[00:37:00.000 --> 00:37:02.000]  我對教會不滿意
[00:37:02.000 --> 00:37:04.000]  你不能永遠對教會不滿意
[00:37:04.000 --> 00:37:06.000]  你必須走出來面對自己
[00:37:06.000 --> 00:37:08.000]  面對困難
[00:37:08.000 --> 00:37:10.000]  你做了一個選擇
[00:37:10.000 --> 00:37:12.000]  你有選擇就做了選擇
[00:37:12.000 --> 00:37:14.000]  你想怎樣
[00:37:14.000 --> 00:37:16.000]  想怎樣
[00:37:16.000 --> 00:37:22.000]  上帝在數羅生命裡所做的工作
[00:37:22.000 --> 00:37:24.000]  不斷在我們的歷史裡
[00:37:24.000 --> 00:37:26.000]  在不同的人生上
[00:37:26.000 --> 00:37:28.000]  出現
[00:37:28.000 --> 00:37:30.000]  你看到他們所做的選擇
[00:37:30.000 --> 00:37:32.000]  讓我們真的非常
[00:37:32.000 --> 00:37:34.000]  心意成福地
[00:37:34.000 --> 00:37:36.000]  我講幾個人
[00:37:36.000 --> 00:37:38.000]  我講這些人的見證
