
[00:00:00.000 --> 00:00:07.000]  祝福你們,我們會在這裡祈禱
[00:22:18.000 --> 00:22:22.000]  與別人是和好
[00:22:22.000 --> 00:22:25.000]  而我們自己心目中
[00:22:25.000 --> 00:22:28.000]  心中都要有一個和平
[00:22:28.000 --> 00:22:29.000]  是吧
[00:22:29.000 --> 00:22:31.000]  如果我們有煩擾的
[00:22:31.000 --> 00:22:34.000]  我們就將它交給主
[00:22:34.000 --> 00:22:38.000]  最後我想說一個故事來結束
[00:22:38.000 --> 00:22:40.000]  這個故事
[00:22:40.000 --> 00:22:42.000]  就關於一個人
[00:22:42.000 --> 00:22:45.000]  他的名字叫做Henry Dunin
[00:22:45.000 --> 00:22:50.000]  Henry是19世紀的
[00:22:50.000 --> 00:22:53.000]  一個瑞士銀行家
[00:22:53.000 --> 00:22:57.000]  他在拿破崙那個時期
[00:22:57.000 --> 00:23:01.000]  他生活和做事的
[00:23:01.000 --> 00:23:04.000]  有一次瑞士銀行派他去巴黎
[00:23:04.000 --> 00:23:08.000]  本來想和拿破崙談生意
[00:23:08.000 --> 00:23:10.000]  怎知道發現拿破崙
[00:23:10.000 --> 00:23:13.000]  就走到意大利那裏打仗
[00:23:13.000 --> 00:23:17.000]  和奧地利的人在打仗
[00:23:17.000 --> 00:23:20.000]  Henry是一個
[00:23:20.000 --> 00:23:22.000]  沒理由就這樣回家的
[00:23:22.000 --> 00:23:26.000]  他就走到意大利的戰場那裏
[00:23:26.000 --> 00:23:29.000]  他一去到那一刻
[00:23:29.000 --> 00:23:32.000]  話說就是開戰那一刻來的
[00:23:32.000 --> 00:23:34.000]  他一輩子沒看過
[00:23:34.000 --> 00:23:35.000]  真正的戰爭是怎樣的
[00:23:35.000 --> 00:23:37.000]  那一刻他看到
[00:23:37.000 --> 00:23:40.000]  一吹的號角那一刻
[00:23:40.000 --> 00:23:42.000]  炮彈到處飛
[00:23:42.000 --> 00:23:46.000]  炮彈遇到人的肉體
[00:23:46.000 --> 00:23:50.000]  即是血肉之軀那一刻的破壞
[00:23:50.000 --> 00:23:52.000]  他第一次看到
[00:23:52.000 --> 00:23:54.000]  完了之後整塊地
[00:23:54.000 --> 00:23:58.000]  有很多破碎的人睡在那裏
[00:23:58.000 --> 00:24:00.000]  有些死了
[00:24:00.000 --> 00:24:02.000]  有些在那裏生人
[00:24:02.000 --> 00:24:04.000]  是第一次看到
[00:24:04.000 --> 00:24:07.000]  當然他就幫手
[00:24:07.000 --> 00:24:11.000]  幫手去和那些醫護人員
[00:24:11.000 --> 00:24:13.000]  幫手去救人
[00:24:13.000 --> 00:24:16.000]  後來他回到瑞士
[00:24:16.000 --> 00:24:17.000]  回到瑞士之後
[00:24:17.000 --> 00:24:19.000]  如果是今天來說
[00:24:19.000 --> 00:24:21.000]  我們就說他是PTSD
[00:24:21.000 --> 00:24:28.000]  就是災難後遺症
[00:24:28.000 --> 00:24:30.000]  他簡直是
[00:24:30.000 --> 00:24:33.000]  是專心不了
[00:24:33.000 --> 00:24:35.000]  甚至他自己的錢
[00:24:35.000 --> 00:24:38.000]  他就虧了那些東西
[00:24:38.000 --> 00:24:41.000]  不過他在那個黑暗之中
[00:24:41.000 --> 00:24:43.000]  他一直在掙扎的時候
[00:24:43.000 --> 00:24:45.000]  他覺得神在他的生命中
[00:24:45.000 --> 00:24:47.000]  是在做某些事的
[00:24:47.000 --> 00:24:48.000]  他一直祈禱
[00:24:48.000 --> 00:24:50.000]  他一直掙扎在黑暗之中
[00:24:50.000 --> 00:24:52.000]  他覺得神在他的生命中
[00:24:52.000 --> 00:24:53.000]  是在做一些事的
[00:24:53.000 --> 00:24:54.000]  最後是怎樣的呢
[00:24:54.000 --> 00:24:57.000]  在這個痛苦黑暗之中
[00:24:57.000 --> 00:25:01.000]  他就創辦了紅十字會
[00:25:01.000 --> 00:25:05.000]  他就是紅十字會的創辦人
[00:25:05.000 --> 00:25:06.000]  大家都知道
[00:25:06.000 --> 00:25:09.000]  紅十字會後來
[00:25:09.000 --> 00:25:12.000]  幫助了很多人
[00:25:12.000 --> 00:25:14.000]  在災難之中
[00:25:14.000 --> 00:25:15.000]  病菌之中
[00:25:15.000 --> 00:25:17.000]  甚至是Henry
[00:25:17.000 --> 00:25:22.000]  就得到諾貝爾和平獎
[00:25:22.000 --> 00:25:25.000]  我想說一件事
[00:25:25.000 --> 00:25:27.000]  因為Henry Le Dunan
[00:25:27.000 --> 00:25:30.000]  他都不可以改變世界
[00:25:30.000 --> 00:25:32.000]  我們都不可以
[00:25:32.000 --> 00:25:34.000]  不是什麼都做不到
[00:25:34.000 --> 00:25:35.000]  他做到一些事的
[00:25:35.000 --> 00:25:39.000]  他就創辦了紅十字會
[00:25:39.000 --> 00:25:41.000]  我們都是一樣的
[00:25:41.000 --> 00:25:45.000]  我們跟從主日蘇基督和平之君
[00:25:45.000 --> 00:25:49.000]  我們都有些事做不到改變不了
[00:25:49.000 --> 00:25:52.000]  但是有很多事我們是做到的
[00:25:52.000 --> 00:25:54.000]  不如我們想一下
[00:25:54.000 --> 00:25:55.000]  在這個聖誕
[00:25:55.000 --> 00:25:59.000]  我們跟從和平之君
[00:25:59.000 --> 00:26:02.000]  我們應該怎樣使得這個世界
[00:26:02.000 --> 00:26:08.000]  再感受多一點和平和喜樂
[00:26:08.000 --> 00:26:10.000]  我們低頭祈禱
[00:26:10.000 --> 00:26:12.000]  主佑我們多謝你
[00:26:12.000 --> 00:26:13.000]  你是和平之君
[00:26:13.000 --> 00:26:15.000]  你拯救我們
[00:26:15.000 --> 00:26:17.000]  你可以使得我們的生命
[00:26:17.000 --> 00:26:20.000]  又平安又穩定
[00:26:20.000 --> 00:26:22.000]  求你讓我們跟從你
[00:26:22.000 --> 00:26:26.000]  都可以帶來在我們的小圈子之中
[00:26:26.000 --> 00:26:29.000]  多一點的和平和喜樂
[00:26:29.000 --> 00:26:32.000]  我們這樣祈禱奉主日蘇基督名求
[00:26:32.000 --> 00:26:34.000]  對嗎?
[00:26:34.000 --> 00:26:36.000]  我就是想要你做我的人生的一部分
[00:26:36.000 --> 00:26:38.000]  我就是想要你做我的人生的一部分

