
[00:00:00.000 --> 00:00:04.000]  今天我們思想的題目叫做「不好意思」
[00:17:21.000 --> 00:17:23.000]  為什麼會這樣呢
[00:17:23.000 --> 00:17:25.000]  耶穌在這裡
[00:17:25.000 --> 00:17:27.000]  好像很古怪
[00:17:27.000 --> 00:17:29.000]  這個朋友
[00:17:29.000 --> 00:17:31.000]  是不怕醜的
[00:17:31.000 --> 00:17:33.000]  不怕不好意思的
[00:17:33.000 --> 00:17:35.000]  半夜三更
[00:17:35.000 --> 00:17:37.000]  去問隔壁
[00:17:37.000 --> 00:17:39.000]  倫斯借麵包
[00:17:39.000 --> 00:17:41.000]  其實這個故事
[00:17:41.000 --> 00:17:43.000]  在當時是很流行的
[00:17:43.000 --> 00:17:45.000]  在古代近東的文化
[00:17:45.000 --> 00:17:47.000]  接待客人
[00:17:47.000 --> 00:17:49.000]  是主人一個很重要的責任
[00:17:49.000 --> 00:17:51.000]  和榮華
[00:17:51.000 --> 00:17:53.000]  那時候沒有那麼多酒店
[00:17:53.000 --> 00:17:55.000]  而且酒店都是三教五流的地方
[00:17:55.000 --> 00:17:57.000]  多數酒店
[00:17:57.000 --> 00:17:59.000]  一是黑店 一是黃店
[00:17:59.000 --> 00:18:01.000]  黃店就是做妓女那些
[00:18:01.000 --> 00:18:03.000]  所以一般人就不去酒店
[00:18:03.000 --> 00:18:05.000]  一般人去家裡
[00:18:05.000 --> 00:18:07.000]  是民宿的
[00:18:07.000 --> 00:18:09.000]  不用給錢的民宿
[00:18:09.000 --> 00:18:11.000]  看朋友過夜
[00:18:11.000 --> 00:18:13.000]  比如我們看舊約
[00:18:13.000 --> 00:18:15.000]  阿巴拉罕接待客人
[00:18:15.000 --> 00:18:17.000]  創世紀第十八章
[00:18:17.000 --> 00:18:19.000]  羅德接待客人
[00:18:19.000 --> 00:18:21.000]  創世紀第十九章
[00:18:21.000 --> 00:18:23.000]  有朋至遠方來不亦樂乎
[00:18:23.000 --> 00:18:25.000]  現在有一個好朋友
[00:18:25.000 --> 00:18:27.000]  遠道而來
[00:18:27.000 --> 00:18:29.000]  沒有東西吃
[00:18:29.000 --> 00:18:31.000]  作為主人家就一定要款待他
[00:18:31.000 --> 00:18:33.000]  家中沒有糧是極之有問題
[00:18:33.000 --> 00:18:35.000]  所以他就去問隔壁倫斯
[00:18:35.000 --> 00:18:37.000]  隔壁倫斯是一個什麼呢
[00:18:37.000 --> 00:18:39.000]  聖經說是一個朋友
[00:18:39.000 --> 00:18:41.000]  希臘文的Fellows
[00:18:41.000 --> 00:18:43.000]  是一個相熟的朋友
[00:18:43.000 --> 00:18:45.000]  不是淡淡之交
[00:18:45.000 --> 00:18:47.000]  不是完全不認識
[00:18:47.000 --> 00:18:49.000]  是一個相熟的朋友
[00:18:49.000 --> 00:18:51.000]  於是你就硬著頭皮
[00:18:51.000 --> 00:18:53.000]  不怕醜的
[00:18:53.000 --> 00:18:55.000]  不怕不好意思的
[00:18:55.000 --> 00:18:57.000]  不怕做些什麼
[00:18:57.000 --> 00:18:59.000]  然後就去敲門
[00:18:59.000 --> 00:19:01.000]  請他有沒有麵包
[00:19:01.000 --> 00:19:03.000]  借回來
[00:19:03.000 --> 00:19:05.000]  所以那個字叫Crescent
[00:19:05.000 --> 00:19:07.000]  就是有借有還
[00:19:07.000 --> 00:19:09.000]  那個時候是半夜
[00:19:09.000 --> 00:19:11.000]  真是很不好意思
[00:19:11.000 --> 00:19:13.000]  果然之間撞板
[00:19:13.000 --> 00:19:15.000]  那個朋友就說
[00:19:15.000 --> 00:19:17.000]  不要打擾我
[00:19:17.000 --> 00:19:19.000]  門已經關了
[00:19:19.000 --> 00:19:21.000]  子女已經和我一起上床了
[00:19:21.000 --> 00:19:23.000]  我們要明白
[00:19:23.000 --> 00:19:25.000]  當時巴勒斯坦的房間很小
[00:19:25.000 --> 00:19:27.000]  房間很小
[00:19:27.000 --> 00:19:29.000]  真是一家八口一張床
[00:19:29.000 --> 00:19:31.000]  全都睡在那裡
[00:19:31.000 --> 00:19:33.000]  全部七個人都上床了
[00:19:33.000 --> 00:19:35.000]  就好像晚上
[00:19:35.000 --> 00:19:37.000]  如果他洗手間我一上床
[00:19:37.000 --> 00:19:39.000]  太太自然就上了
[00:19:39.000 --> 00:19:41.000]  所以他不想
[00:19:41.000 --> 00:19:43.000]  於是他就拒絕了
[00:19:43.000 --> 00:19:45.000]  這個仁兄認真不怕醜
[00:19:45.000 --> 00:19:47.000]  認真不怕不好意思
[00:19:47.000 --> 00:19:49.000]  一直追問
[00:19:49.000 --> 00:19:51.000]  終於他就借給他
[00:19:51.000 --> 00:19:53.000]  借給他
[00:19:53.000 --> 00:19:55.000]  不是因為他的朋友
[00:19:55.000 --> 00:19:57.000]  借給他是因為
[00:19:57.000 --> 00:19:59.000]  他不怕醜
[00:19:59.000 --> 00:20:01.000]  包圍君有另外一個看法
[00:20:01.000 --> 00:20:03.000]  他就看這個阿拉迪
[00:20:03.000 --> 00:20:05.000]  這個字
[00:20:05.000 --> 00:20:07.000]  不單是形容這位借的人
[00:20:07.000 --> 00:20:09.000]  不怕不好意思
[00:20:09.000 --> 00:20:11.000]  這個借出去的人
[00:20:11.000 --> 00:20:13.000]  也有壓力在裡面
[00:20:13.000 --> 00:20:15.000]  借出去的人
[00:20:15.000 --> 00:20:17.000]  為什麼有壓力在裡面
[00:20:17.000 --> 00:20:19.000]  日後傳出去
[00:20:19.000 --> 00:20:21.000]  整條村都知道
[00:20:21.000 --> 00:20:23.000]  格尼倫是好朋友
[00:20:23.000 --> 00:20:25.000]  借個三個餅都不肯
[00:20:25.000 --> 00:20:27.000]  起下身都這麼大件事
[00:20:27.000 --> 00:20:29.000]  一傳出去
[00:20:29.000 --> 00:20:31.000]  就很羞愧
[00:20:31.000 --> 00:20:33.000]  所以他就因為
[00:20:33.000 --> 00:20:35.000]  這個緣故而借出去
[00:20:35.000 --> 00:20:37.000]  所以我會問
[00:20:37.000 --> 00:20:39.000]  究竟耶穌說這個
[00:20:39.000 --> 00:20:41.000]  比喻是什麼意思
[00:20:41.000 --> 00:20:43.000]  最低限度我們看到兩個
[00:20:43.000 --> 00:20:45.000]  很重要關於禱告的訊息
[00:20:45.000 --> 00:20:47.000]  第一是看到自己的無助
[00:20:47.000 --> 00:20:49.000]  無能
[00:20:49.000 --> 00:20:51.000]  而一定需要人幫
[00:20:51.000 --> 00:20:53.000]  西人有句說話說
[00:20:53.000 --> 00:20:55.000]  God help those
[00:20:55.000 --> 00:20:57.000]  who help themselves
[00:20:57.000 --> 00:20:59.000]  上帝是幫助那些
[00:20:59.000 --> 00:21:01.000]  能夠自助的人
[00:21:01.000 --> 00:21:03.000]  但聖經不是這樣說
[00:21:03.000 --> 00:21:05.000]  這不是聖經的說話
[00:21:05.000 --> 00:21:07.000]  聖經是God help those
[00:21:07.000 --> 00:21:09.000]  who are helpless
[00:21:09.000 --> 00:21:11.000]  那些人看到自己是完全
[00:21:11.000 --> 00:21:13.000]  無助無能
[00:21:13.000 --> 00:21:15.000]  願意去到上帝面前
[00:21:15.000 --> 00:21:17.000]  這個就叫禱告
[00:21:17.000 --> 00:21:19.000]  我們想想為什麼會不好意思呢
[00:21:19.000 --> 00:21:21.000]  為什麼我們不肯去求人呢
[00:21:21.000 --> 00:21:23.000]  為什麼我們怕醜呢
[00:21:23.000 --> 00:21:25.000]  為什麼我們怕醜呢
[00:21:25.000 --> 00:21:27.000]  就一個字
[00:21:27.000 --> 00:21:29.000]  這個字真是很要命
[00:21:29.000 --> 00:21:31.000]  這個字是什麼字
[00:21:31.000 --> 00:21:33.000]  英文字叫Pride
[00:21:33.000 --> 00:21:35.000]  我的尊嚴
[00:21:35.000 --> 00:21:37.000]  我的驕傲
[00:21:37.000 --> 00:21:39.000]  我不想去求人
[00:21:39.000 --> 00:21:41.000]  我不想去
[00:21:41.000 --> 00:21:43.000]  降低自己
[00:21:43.000 --> 00:21:45.000]  去找人幫助
[00:21:45.000 --> 00:21:47.000]  看不到自己原來是這麼弱
[00:21:47.000 --> 00:21:49.000]  就好像我游水
[00:21:49.000 --> 00:21:51.000]  就想抽筋
[00:21:51.000 --> 00:21:53.000]  就想抽筋
[00:21:53.000 --> 00:21:55.000]  為什麼不叫救命呢
[00:21:55.000 --> 00:21:57.000]  那些一早叫救命的
[00:21:57.000 --> 00:21:59.000]  多數不會淹死的
[00:21:59.000 --> 00:22:01.000]  那些淹死的就像我這樣
[00:22:01.000 --> 00:22:03.000]  色色的又不想說
[00:22:03.000 --> 00:22:05.000]  不好意思叫救命的
[00:22:05.000 --> 00:22:07.000]  那些死定了
[00:22:07.000 --> 00:22:09.000]  為什麼不好意思呢
[00:22:09.000 --> 00:22:11.000]  就因為人的高傲
[00:22:11.000 --> 00:22:13.000]  怕被人小看
[00:22:13.000 --> 00:22:15.000]  不好意思問
[00:22:15.000 --> 00:22:17.000]  我記得有一次
[00:22:17.000 --> 00:22:19.000]  我初初來美國的時候
[00:22:19.000 --> 00:22:21.000]  就
[00:22:21.000 --> 00:22:23.000]  啊
[00:22:23.000 --> 00:22:25.000]  有一天發覺車的輪胎
[00:22:25.000 --> 00:22:27.000]  輪胎就沒什麼氣
[00:22:27.000 --> 00:22:29.000]  沒氣
[00:22:29.000 --> 00:22:31.000]  就去油站泵氣
[00:22:31.000 --> 00:22:33.000]  去油站泵氣
[00:22:33.000 --> 00:22:35.000]  那時候
[00:22:35.000 --> 00:22:37.000]  沒有現在的油站
[00:22:37.000 --> 00:22:39.000]  有針知道你
[00:22:39.000 --> 00:22:41.000]  34磅32磅
[00:22:41.000 --> 00:22:43.000]  那時候要另外拿一支針來量度
[00:22:43.000 --> 00:22:45.000]  然後才去泵氣
[00:22:45.000 --> 00:22:47.000]  那我就
[00:22:47.000 --> 00:22:49.000]  泵氣要自己做
[00:22:49.000 --> 00:22:51.000]  自助的 什麼都自助的
[00:22:51.000 --> 00:22:53.000]  於是我就
[00:22:53.000 --> 00:22:55.000]  咦 怎麼做法呢
[00:22:55.000 --> 00:22:57.000]  我從來沒泵過氣 在香港不用自己泵
[00:22:57.000 --> 00:22:59.000]  是不是 油站搞定了
[00:22:59.000 --> 00:23:01.000]  怎麼泵氣呢
[00:23:01.000 --> 00:23:03.000]  我聽人說要拿個針來量度
[00:23:03.000 --> 00:23:05.000]  看你有多少磅
[00:23:05.000 --> 00:23:07.000]  那個車輪有多少磅
[00:23:07.000 --> 00:23:09.000]  於是我就問
[00:23:09.000 --> 00:23:11.000]  我又沒有玩針
[00:23:11.000 --> 00:23:13.000]  於是我就問
[00:23:13.000 --> 00:23:15.000]  那個油站有一個人
[00:23:15.000 --> 00:23:17.000]  借個針來給我
[00:23:17.000 --> 00:23:19.000]  他借了給我
[00:23:19.000 --> 00:23:21.000]  我拿了支針都沒用 我都不會量度
[00:23:21.000 --> 00:23:23.000]  我又不知道怎麼弄
[00:23:23.000 --> 00:23:25.000]  我又不知道怎麼泵
[00:23:25.000 --> 00:23:27.000]  那我就站著
[00:23:27.000 --> 00:23:29.000]  我太太看著我 子女看著我
[00:23:29.000 --> 00:23:31.000]  那怎麼弄
[00:23:31.000 --> 00:23:33.000]  那時候沒辦法了
[00:23:33.000 --> 00:23:35.000]  那時候真的完全無法幫忙
[00:23:35.000 --> 00:23:37.000]  唯有就去問那個
[00:23:37.000 --> 00:23:39.000]  那個油站的人
[00:23:39.000 --> 00:23:41.000]  我說你可不可以幫一下我
[00:23:41.000 --> 00:23:43.000]  教一下我 怎麼做法
[00:23:43.000 --> 00:23:45.000]  那個人看著我
[00:23:45.000 --> 00:23:47.000]  好像給我一眼
[00:23:47.000 --> 00:23:49.000]  你是不是男人
[00:23:49.000 --> 00:23:51.000]  泵氣這麼簡單
[00:23:51.000 --> 00:23:53.000]  你都不懂
[00:23:53.000 --> 00:23:55.000]  你懂不懂開車
[00:23:55.000 --> 00:23:57.000]  哇 瘀到
[00:23:57.000 --> 00:23:59.000]  那時候真的好瘀
[00:23:59.000 --> 00:24:01.000]  他又很好
[00:24:01.000 --> 00:24:03.000]  拿著針就去量度
[00:24:03.000 --> 00:24:05.000]  24磅
[00:24:05.000 --> 00:24:07.000]  太忙了 要去泵
[00:24:07.000 --> 00:24:09.000]  他一直在泵的時候
[00:24:09.000 --> 00:24:11.000]  我就在看著
[00:24:11.000 --> 00:24:13.000]  我兒子又在看著我
[00:24:13.000 --> 00:24:15.000]  我女兒全部都在看著
[00:24:15.000 --> 00:24:17.000]  我太太說了一句
[00:24:17.000 --> 00:24:19.000]  We all come to learn
[00:24:19.000 --> 00:24:21.000]  哇
[00:24:21.000 --> 00:24:23.000]  這句話完了之後
[00:24:23.000 --> 00:24:25.000]  他個人的臉色完全不同了
[00:24:25.000 --> 00:24:27.000]  你應該這樣做
[00:24:27.000 --> 00:24:29.000]  這樣做
[00:24:29.000 --> 00:24:31.000]  完全不同了
[00:24:31.000 --> 00:24:33.000]  我回心想想
[00:24:33.000 --> 00:24:35.000]  沒人出生就泵氣
[00:24:35.000 --> 00:24:37.000]  沒人教我怎麼會
[00:24:37.000 --> 00:24:39.000]  那有什麼問題
[00:24:39.000 --> 00:24:41.000]  有時候考試
[00:24:41.000 --> 00:24:43.000]  我不合格的時候
[00:24:43.000 --> 00:24:45.000]  有什麼所謂
[00:24:45.000 --> 00:24:47.000]  我現在學的不就和你一樣
[00:24:47.000 --> 00:24:49.000]  何必為了那些自己擔心
[00:24:49.000 --> 00:24:51.000]  但我想我們自己經常
[00:24:51.000 --> 00:24:53.000]  就是高傲
[00:24:53.000 --> 00:24:55.000]  pride的問題
[00:24:55.000 --> 00:24:57.000]  因為pride的問題
[00:24:57.000 --> 00:24:59.000]  所以我們不敢
[00:24:59.000 --> 00:25:01.000]  甚至我們更加不想在上帝面前求
[00:25:01.000 --> 00:25:03.000]  不敢在上帝面前
[00:25:03.000 --> 00:25:05.000]  我們要和上帝鬥過
[00:25:05.000 --> 00:25:07.000]  我們要和上帝死捏捏過
[00:25:07.000 --> 00:25:11.000]  大家說過程翔寫的千日無悔
[00:25:11.000 --> 00:25:13.000]  他什麼時候會降服
[00:25:13.000 --> 00:25:15.000]  就是他坐牢
[00:25:15.000 --> 00:25:17.000]  一個人發到瘋的時候
[00:25:17.000 --> 00:25:19.000]  他就走來和上帝說
[00:25:19.000 --> 00:25:21.000]  上帝如果真的有你
[00:25:21.000 --> 00:25:23.000]  我想和你聊聊天
[00:25:23.000 --> 00:25:25.000]  服了你
[00:25:25.000 --> 00:25:27.000]  這個就是禱告
[00:25:27.000 --> 00:25:29.000]  人最大的問題是什麼
[00:25:29.000 --> 00:25:31.000]  怕人小看
[00:25:31.000 --> 00:25:33.000]  你小看我
[00:25:33.000 --> 00:25:35.000]  這麼大個男人我不會泵氣
[00:25:35.000 --> 00:25:37.000]  怕人小看
[00:25:37.000 --> 00:25:39.000]  是高傲
[00:25:39.000 --> 00:25:41.000]  如果你能夠將你自己的驕傲放下
[00:25:41.000 --> 00:25:43.000]  在上帝面前降服
[00:25:43.000 --> 00:25:45.000]  這個就叫禱告
[00:25:45.000 --> 00:25:47.000]  為什麼禱告這麼難
[00:25:47.000 --> 00:25:49.000]  就是要將你的高傲放在裡面
[00:25:49.000 --> 00:25:51.000]  用一個英文
[00:25:51.000 --> 00:25:53.000]  Pocket your pride
[00:25:53.000 --> 00:25:55.000]  將你的傲氣
[00:25:55.000 --> 00:25:57.000]  放回下面
[00:25:57.000 --> 00:25:59.000]  除了
[00:25:59.000 --> 00:26:01.000]  祈禱第一個很重要的因素
[00:26:01.000 --> 00:26:03.000]  就是降服
[00:26:03.000 --> 00:26:05.000]  看到自己原來這麼無狀
[00:26:05.000 --> 00:26:07.000]  看到自己有一個這樣
[00:26:07.000 --> 00:26:11.000]  如果你覺得自己是無敵巨星的時候
[00:26:11.000 --> 00:26:13.000]  你就痛苦到極
[00:26:13.000 --> 00:26:15.000]  如果你覺得你每樣都對的時候
[00:26:15.000 --> 00:26:17.000]  你是全世界最可憐的人
[00:26:17.000 --> 00:26:19.000]  但如果你覺得我是不中用的
[00:26:19.000 --> 00:26:21.000]  我沒用的
[00:26:21.000 --> 00:26:23.000]  有什麼所謂
[00:26:23.000 --> 00:26:25.000]  這時候你就會發覺
[00:26:25.000 --> 00:26:27.000]  是無往而不利
[00:26:27.000 --> 00:26:29.000]  聽人多一點降服的時候
[00:26:29.000 --> 00:26:31.000]  你就會學到很多東西
[00:26:31.000 --> 00:26:33.000]  第二
[00:26:33.000 --> 00:26:35.000]  我們祈禱的時候
[00:26:35.000 --> 00:26:37.000]  信上帝是一個慈愛的上帝
[00:26:37.000 --> 00:26:39.000]  我們看這段聖經有很多對比
[00:26:39.000 --> 00:26:41.000]  盧家呼音
[00:26:41.000 --> 00:26:43.000]  盧家呼音寫的東西很厲害
[00:26:43.000 --> 00:26:45.000]  盧家呼音描述有很多對比
[00:26:45.000 --> 00:26:47.000]  第一個對比就是
[00:26:47.000 --> 00:26:49.000]  朋友和神的對比
[00:26:49.000 --> 00:26:51.000]  這個朋友
[00:26:51.000 --> 00:26:53.000]  之所以給他一個餅
[00:26:53.000 --> 00:26:55.000]  給他一個隔離輪寫
[00:26:55.000 --> 00:26:57.000]  就是怕別人說他沒有人情味
[00:26:57.000 --> 00:26:59.000]  他怕別人說他很shameful
[00:26:59.000 --> 00:27:01.000]  所以他就幫他
[00:27:01.000 --> 00:27:03.000]  但是我們的上帝不是這樣
[00:27:03.000 --> 00:27:05.000]  我們的上帝不是因為這樣
[00:27:05.000 --> 00:27:07.000]  我們的上帝是願意幫助
[00:27:07.000 --> 00:27:09.000]  儘管坦然無懼
[00:27:09.000 --> 00:27:11.000]  去到主的私人寶藏面前
[00:27:11.000 --> 00:27:13.000]  求憐憫得連順
[00:27:13.000 --> 00:27:15.000]  所以第一個對比就是
[00:27:15.000 --> 00:27:17.000]  這個朋友和神的對比
[00:27:17.000 --> 00:27:19.000]  我們再來看看第二個對比
[00:27:19.000 --> 00:27:21.000]  第二個對比是什麼
[00:27:21.000 --> 00:27:23.000]  是石頭和餅
[00:27:23.000 --> 00:27:25.000]  然後聖經裡面說到
[00:27:25.000 --> 00:27:27.000]  父親的兒子求爸爸
[00:27:27.000 --> 00:27:29.000]  給我一個餅
[00:27:29.000 --> 00:27:31.000]  他就給你一個石頭
[00:27:31.000 --> 00:27:33.000]  沒有一個父親會這樣做
[00:27:33.000 --> 00:27:35.000]  石頭和餅 魚和蛇
[00:27:35.000 --> 00:27:37.000]  蛋和蠍子
[00:27:37.000 --> 00:27:39.000]  比較地上的父親和天上的父親
[00:27:39.000 --> 00:27:41.000]  地上的父親
[00:27:41.000 --> 00:27:43.000]  不是那麼好
[00:27:43.000 --> 00:27:45.000]  不是那麼perfect
[00:27:45.000 --> 00:27:47.000]  尚且這樣眷顧子女
[00:27:47.000 --> 00:27:49.000]  更何況天上的父親
[00:27:49.000 --> 00:27:51.000]  所以你看到地對比是一件很重要的事
[00:27:51.000 --> 00:27:53.000]  就是告訴我們
[00:27:53.000 --> 00:27:55.000]  我們是信得過我們這個上帝
[00:27:55.000 --> 00:27:57.000]  是一個慈悲仁愛
[00:27:57.000 --> 00:27:59.000]  滿有憐憫的上帝
[00:27:59.000 --> 00:28:01.000]  所以不需要怕你
[00:28:01.000 --> 00:28:03.000]  儘管坦然無懼
[00:28:03.000 --> 00:28:05.000]  去到主的私人寶藏面前
[00:28:05.000 --> 00:28:07.000]  我女兒在醫學院讀書的時候
[00:28:07.000 --> 00:28:09.000]  有一年她要回去
[00:28:09.000 --> 00:28:11.000]  她的學校可以去任何一個地方
[00:28:11.000 --> 00:28:13.000]  take elective
[00:28:13.000 --> 00:28:15.000]  她就去
[00:28:15.000 --> 00:28:17.000]  不如探望爸爸媽媽
[00:28:17.000 --> 00:28:19.000]  就去香港大學的醫學院
[00:28:19.000 --> 00:28:21.000]  去修一科
[00:28:21.000 --> 00:28:23.000]  她就跟其他同學
[00:28:23.000 --> 00:28:25.000]  一起去巡訪
[00:28:25.000 --> 00:28:27.000]  就是醫學生
[00:28:27.000 --> 00:28:29.000]  跟著教授去巡訪
[00:28:29.000 --> 00:28:31.000]  她就跟我說了一件事很奇怪
[00:28:31.000 --> 00:28:33.000]  她說香港的醫學生
[00:28:33.000 --> 00:28:35.000]  從不會問問題
[00:28:35.000 --> 00:28:37.000]  就是不問老師的問題
[00:28:37.000 --> 00:28:39.000]  她覺得奇怪
[00:28:39.000 --> 00:28:41.000]  後來她終於明白
[00:28:41.000 --> 00:28:43.000]  有一個學生就問老師的問題
[00:28:43.000 --> 00:28:45.000]  那個教授就點答
[00:28:45.000 --> 00:28:47.000]  生個叉燒的生你
[00:28:47.000 --> 00:28:49.000]  你怎麼醫人的
[00:28:49.000 --> 00:28:51.000]  這麼簡單的問題都不會中文
[00:28:51.000 --> 00:28:53.000]  他就會明白
[00:28:53.000 --> 00:28:55.000]  問不問問題
[00:28:55.000 --> 00:28:57.000]  就是在乎老師是一個怎樣的老師
[00:28:57.000 --> 00:28:59.000]  如果老師是一個這麼兇的老師
[00:28:59.000 --> 00:29:01.000]  分分鐘就罵你
[00:29:01.000 --> 00:29:03.000]  這樣不行那樣不行的時候
[00:29:03.000 --> 00:29:05.000]  就糟了
[00:29:05.000 --> 00:29:07.000]  但如果老師是一個好人的老師
[00:29:07.000 --> 00:29:09.000]  你就不怕問問題
[00:29:09.000 --> 00:29:11.000]  我記得
[00:29:11.000 --> 00:29:13.000]  我初初學駕駛的時候
[00:29:13.000 --> 00:29:15.000]  在香港
[00:29:15.000 --> 00:29:17.000]  在香港學駕駛就很麻煩
[00:29:17.000 --> 00:29:19.000]  在香港學駕駛就很麻煩
[00:29:19.000 --> 00:29:21.000]  在香港學駕駛就很麻煩
[00:29:21.000 --> 00:29:23.000]  考牌很麻煩
[00:29:23.000 --> 00:29:25.000]  要考過幾關
[00:29:25.000 --> 00:29:27.000]  第一要考個畢士
[00:29:27.000 --> 00:29:29.000]  畢完試就考個老師
[00:29:29.000 --> 00:29:31.000]  老師就考斜路開車
[00:29:31.000 --> 00:29:33.000]  有時候開個Stick shift
[00:29:33.000 --> 00:29:35.000]  又不可以留後又不可以死火
[00:29:35.000 --> 00:29:39.000]  我教車師傅
[00:29:39.000 --> 00:29:41.000]  通常教車師傅很兇的
[00:29:41.000 --> 00:29:43.000]  一罵到你
[00:29:43.000 --> 00:29:45.000]  但我教車師傅很例外
[00:29:45.000 --> 00:29:47.000]  他知道我做牧師
[00:29:47.000 --> 00:29:49.000]  牧師不用怕
[00:29:49.000 --> 00:29:51.000]  初初我踩到忌廉紙就死火
[00:29:51.000 --> 00:29:53.000]  他跟我說
[00:29:53.000 --> 00:29:55.000]  我知道你為什麼
[00:29:55.000 --> 00:29:57.000]  因為你對鞋太厚
[00:29:57.000 --> 00:29:59.000]  你試試不穿對鞋踩忌廉紙就不會
[00:29:59.000 --> 00:30:01.000]  我以為信以為真
[00:30:01.000 --> 00:30:03.000]  除了鞋又真的不死火
[00:30:03.000 --> 00:30:05.000]  其實現在想想
[00:30:05.000 --> 00:30:07.000]  根本就沒有關係
[00:30:07.000 --> 00:30:09.000]  你多厚都無所謂
[00:30:09.000 --> 00:30:11.000]  只不過給個藉口
[00:30:11.000 --> 00:30:13.000]  有一次
[00:30:13.000 --> 00:30:15.000]  在學車路開車
[00:30:15.000 --> 00:30:17.000]  不要留後
[00:30:17.000 --> 00:30:19.000]  當然是靠個手煞車
[00:30:19.000 --> 00:30:21.000]  教手煞車
[00:30:21.000 --> 00:30:23.000]  我怕手煞車不夠
[00:30:23.000 --> 00:30:25.000]  留後
[00:30:25.000 --> 00:30:27.000]  斷了手煞車
[00:30:27.000 --> 00:30:29.000]  嘩
[00:30:29.000 --> 00:30:31.000]  幾年之間
[00:30:31.000 --> 00:30:33.000]  被我弄斷了手煞車
[00:30:33.000 --> 00:30:35.000]  我這次死了
[00:30:35.000 --> 00:30:37.000]  被教車師傅罵到
[00:30:37.000 --> 00:30:39.000]  生一塊叉燒
[00:30:39.000 --> 00:30:41.000]  誰知
[00:30:41.000 --> 00:30:43.000]  我教車師傅就真是好人
[00:30:43.000 --> 00:30:45.000]  他立即跟我說
[00:30:45.000 --> 00:30:47.000]  看不出你牧師讀書人都那麼大力
[00:30:47.000 --> 00:30:49.000]  我教車教了二十多年
[00:30:49.000 --> 00:30:51.000]  還沒有人弄斷我手煞車
[00:30:51.000 --> 00:30:53.000]  你竟然弄斷我手煞車
[00:30:53.000 --> 00:30:55.000]  他說不用怕
[00:30:55.000 --> 00:30:57.000]  現在不用手煞車
[00:30:57.000 --> 00:30:59.000]  踩忌廉紙
[00:30:59.000 --> 00:31:01.000]  我以為
[00:31:01.000 --> 00:31:03.000]  我自己很聰明
[00:31:03.000 --> 00:31:05.000]  你夠大
[00:31:05.000 --> 00:31:07.000]  車去車去車房
[00:31:07.000 --> 00:31:09.000]  他說要整個小時都弄好
[00:31:09.000 --> 00:31:11.000]  師傅說我請你吃飯
[00:31:11.000 --> 00:31:13.000]  我弄斷了他車還請我吃午餐
[00:31:13.000 --> 00:31:15.000]  真是幾爽
[00:31:15.000 --> 00:31:17.000]  以後我有什麼問題都問老師
[00:31:17.000 --> 00:31:19.000]  所以你問不問
[00:31:19.000 --> 00:31:21.000]  看你老師是個什麼老師
[00:31:21.000 --> 00:31:23.000]  我們的上帝是一個
[00:31:23.000 --> 00:31:25.000]  那麼慈愛的上帝
[00:31:25.000 --> 00:31:27.000]  那就不怕
[00:31:27.000 --> 00:31:29.000]  你的上帝不是地上的父親
[00:31:29.000 --> 00:31:31.000]  怕到你死的
[00:31:31.000 --> 00:31:33.000]  所以聖經很簡單的告訴你
[00:31:33.000 --> 00:31:35.000]  我們要降服上帝
[00:31:35.000 --> 00:31:37.000]  但我們又知道我們要祈求這個上帝
[00:31:37.000 --> 00:31:39.000]  因為這個上帝是滿有恩賜憐憫
[00:31:39.000 --> 00:31:41.000]  第二樣東西在第九節第十節
[00:31:41.000 --> 00:31:43.000]  我們一起來讀讀第九節第十節
[00:31:43.000 --> 00:31:45.000]  我們一起來讀讀第九節第十節
[00:31:45.000 --> 00:31:47.000]  我又告訴你們
[00:31:47.000 --> 00:31:49.000]  你們祈求
[00:31:49.000 --> 00:31:51.000]  就給你們
[00:31:51.000 --> 00:31:53.000]  尋找的就尋見
[00:31:53.000 --> 00:31:55.000]  叩門的就給你們開門
[00:31:55.000 --> 00:31:57.000]  因為凡祈求的就得著
[00:31:57.000 --> 00:31:59.000]  尋找的就尋見
[00:31:59.000 --> 00:32:01.000]  叩門的就給他開門
[00:32:01.000 --> 00:32:03.000]  但耶穌用了三個動詞
[00:32:03.000 --> 00:32:05.000]  三個動詞都是命令式的
[00:32:05.000 --> 00:32:07.000]  所謂imperative
[00:32:07.000 --> 00:32:09.000]  祈求尋找和叩門
[00:32:09.000 --> 00:32:11.000]  祈求你什麼時候祈求
[00:32:11.000 --> 00:32:13.000]  你需要的時候就祈求
[00:32:13.000 --> 00:32:15.000]  我們中間的小朋友
[00:32:15.000 --> 00:32:17.000]  想買東西的時候
[00:32:17.000 --> 00:32:19.000]  問爸爸
[00:32:19.000 --> 00:32:21.000]  就求他
[00:32:21.000 --> 00:32:23.000]  給我一點錢
[00:32:23.000 --> 00:32:25.000]  買個ipad
[00:32:25.000 --> 00:32:27.000]  祈求
[00:32:27.000 --> 00:32:29.000]  尋找什麼
[00:32:29.000 --> 00:32:31.000]  你不見了東西就尋找
[00:32:31.000 --> 00:32:33.000]  失落的時候就尋找
[00:32:33.000 --> 00:32:35.000]  當失路的時候就尋找
[00:32:35.000 --> 00:32:37.000]  什麼叫叩門
[00:32:37.000 --> 00:32:39.000]  你吃閉門羹
