
[00:00:00.000 --> 00:00:08.000]  我本來想叫今天的訊息是叫做海沙般的挑戰
[00:23:19.000 --> 00:23:23.000]  紀念神如何帶他們過約旦河
[00:23:23.000 --> 00:23:26.000]  連河水都分開的神蹟騎士
[00:23:26.000 --> 00:23:28.000]  叫他們要紀念
[00:23:28.000 --> 00:23:33.000]  他們每一次出發攻打加南國的時候
[00:23:33.000 --> 00:23:35.000]  都是由吉格出發
[00:23:35.000 --> 00:23:37.000]  每天早上就能夠看到那些石碑
[00:23:37.000 --> 00:23:39.000]  來幫助他們充電
[00:23:39.000 --> 00:23:43.000]  幫助他們記得神如何以前幫過他們
[00:23:43.000 --> 00:23:47.000]  當他們第一場打艾城的時候
[00:23:47.000 --> 00:23:48.000]  打輸仗
[00:23:48.000 --> 00:23:50.000]  回來垂頭喪氣
[00:23:50.000 --> 00:23:53.000]  也都看到這堆石碑
[00:23:53.000 --> 00:23:55.000]  在吉格
[00:23:55.000 --> 00:23:59.000]  幫助他們能夠重整旗鼓捲土重來
[00:23:59.000 --> 00:24:02.000]  所以吉格就是一個充電的地方
[00:24:02.000 --> 00:24:05.000]  所以他們雖然打贏了耶利哥城
[00:24:05.000 --> 00:24:06.000]  打贏了艾城
[00:24:06.000 --> 00:24:08.000]  他們沒有搬到那些城裡面居住
[00:24:08.000 --> 00:24:11.000]  他們仍然在吉格安營
[00:24:11.000 --> 00:24:15.000]  因為吉格就是一個紀念神恩典
[00:24:15.000 --> 00:24:17.000]  紀念神祝福的地方
[00:24:17.000 --> 00:24:20.000]  他們需要有一個充電的地方
[00:24:20.000 --> 00:24:24.000]  那我們充電的地方在哪裡?
[00:24:24.000 --> 00:24:27.000]  我們充電的地方就是教會
[00:24:27.000 --> 00:24:30.000]  教會是一個充電的地方
[00:24:30.000 --> 00:24:33.000]  我們回來聽神的話語
[00:24:33.000 --> 00:24:35.000]  當我們有挫折
[00:24:35.000 --> 00:24:36.000]  當我們有失敗的時候
[00:24:36.000 --> 00:24:38.000]  打屬靈的真戰
[00:24:38.000 --> 00:24:40.000]  弟兄姊妹就會安慰我們
[00:24:40.000 --> 00:24:43.000]  神的話語就會安慰我們
[00:24:43.000 --> 00:24:46.000]  我們不是自己來打這場屬靈的真戰
[00:24:46.000 --> 00:24:50.000]  是有弟兄姊妹來和我們一起打
[00:24:50.000 --> 00:24:54.000]  有人說弟兄姊妹不惹我生氣
[00:24:54.000 --> 00:24:56.000]  我就偷笑了
[00:24:56.000 --> 00:24:59.000]  還指望他們來鼓勵我
[00:24:59.000 --> 00:25:02.000]  我也有很多人寫信給我說
[00:25:02.000 --> 00:25:04.000]  我的教會很亂
[00:25:04.000 --> 00:25:07.000]  牧師,可不可以不回教會?
[00:25:07.000 --> 00:25:10.000]  其實教會亂七八糟
[00:25:10.000 --> 00:25:12.000]  每一間教會都是亂七八糟的
[00:25:12.000 --> 00:25:13.000]  我們全部都是罪人
[00:25:13.000 --> 00:25:15.000]  在教會怎麼會不亂呢?
[00:25:15.000 --> 00:25:17.000]  其實教會亂七八糟
[00:25:17.000 --> 00:25:19.000]  弟兄姊妹惹你生氣
[00:25:19.000 --> 00:25:21.000]  為什麼呢?
[00:25:21.000 --> 00:25:25.000]  是給你機會來受磨練
[00:25:25.000 --> 00:25:28.000]  給你有機會來成長
[00:25:28.000 --> 00:25:29.000]  你不回教會
[00:25:29.000 --> 00:25:31.000]  在家裡就永遠不會成長
[00:25:31.000 --> 00:25:33.000]  不會得到磨練
[00:25:33.000 --> 00:25:36.000]  我自己也離開過教會
[00:25:36.000 --> 00:25:39.000]  離開了教會之後才發現
[00:25:39.000 --> 00:25:42.000]  最需要改變的是誰呢?
[00:25:42.000 --> 00:25:44.000]  是我自己
[00:25:44.000 --> 00:25:48.000]  如果每個人都由自己開始改變
[00:25:48.000 --> 00:25:50.000]  這間教會是被神祝福
[00:25:50.000 --> 00:25:52.000]  是夢神的起源
[00:25:52.000 --> 00:25:55.000]  所以我們需要有教會這個地方
[00:25:55.000 --> 00:25:58.000]  不單止是幫助我們充電
[00:25:58.000 --> 00:26:01.000]  還是幫助我們成長
[00:26:01.000 --> 00:26:04.000]  幫助我們磨練自己
[00:26:04.000 --> 00:26:07.000]  所以希伯來書第十章第25節
[00:26:07.000 --> 00:26:09.000]  教我們不可停止聚會
[00:26:09.000 --> 00:26:12.000]  就是這個原因
[00:26:12.000 --> 00:26:15.000]  除了我們需要有一個充電的地方
[00:26:15.000 --> 00:26:19.000]  我們還需要再接再厲的得到鼓勵
[00:26:19.000 --> 00:26:22.000]  怎樣再接再厲得到鼓勵呢?
[00:26:22.000 --> 00:26:25.000]  我們從第十章的經文約書亞記
[00:26:25.000 --> 00:26:27.000]  我們可以看到
[00:26:27.000 --> 00:26:30.000]  約書亞抓了五個王
[00:26:30.000 --> 00:26:34.000]  在約書亞記的十章二十四節
[00:26:34.000 --> 00:26:38.000]  約書亞對那些和他同去的官長說
[00:26:38.000 --> 00:26:40.000]  你們近前來
[00:26:40.000 --> 00:26:44.000]  把腳踏在這些王的頸上
[00:26:44.000 --> 00:26:46.000]  有人說
[00:26:46.000 --> 00:26:49.000]  為什麼你們這些以色列人這麼殘忍
[00:26:49.000 --> 00:26:51.000]  已經打勝敵人了
[00:26:51.000 --> 00:26:54.000]  還要踏著腳踏在他們的頸上
[00:26:54.000 --> 00:26:56.000]  一定是這些以色列人不可一世
[00:26:56.000 --> 00:26:58.000]  打贏將充分頭腦
[00:26:58.000 --> 00:27:00.000]  向敵人下馬威
[00:27:00.000 --> 00:27:02.000]  不是的
[00:27:02.000 --> 00:27:04.000]  你看看以下的經文
[00:27:04.000 --> 00:27:07.000]  就是十章二十五節約書亞記
[00:27:07.000 --> 00:27:09.000]  約書亞對他們說
[00:27:09.000 --> 00:27:11.000]  你們不要懼怕
[00:27:11.000 --> 00:27:12.000]  也不要驚慌
[00:27:12.000 --> 00:27:14.000]  應當剛強壯膽
[00:27:14.000 --> 00:27:20.000]  因為耶和華必這樣代你們所要攻打的一切受敵
[00:27:20.000 --> 00:27:22.000]  這是什麼意思呢?
[00:27:22.000 --> 00:27:26.000]  原來以色列人是很害怕的
[00:27:26.000 --> 00:27:28.000]  神叫約書亞
[00:27:28.000 --> 00:27:31.000]  你叫他們把腳踏在敵人的頸上
[00:27:31.000 --> 00:27:34.000]  我就會這樣來幫你擊退敵人
[00:27:34.000 --> 00:27:36.000]  這是神的權柄
[00:27:36.000 --> 00:27:38.000]  我們要知道
[00:27:38.000 --> 00:27:40.000]  這些屬靈的真戰不是我們自己打的
[00:27:40.000 --> 00:27:43.000]  是有神的權柄在我們身上
[00:27:43.000 --> 00:27:45.000]  我們不用害怕
[00:27:45.000 --> 00:27:48.000]  我們打屬靈的真戰其實也很害怕
[00:27:48.000 --> 00:27:49.000]  很可怕
[00:27:49.000 --> 00:27:52.000]  你看看以弗所書的六章十二節
[00:27:52.000 --> 00:27:54.000]  屬靈的真戰是怎樣的
[00:27:54.000 --> 00:27:58.000]  因為我們不是與血肉之體搏鬥
[00:27:58.000 --> 00:28:04.000]  而是與那些統治的掌權的管轄者黑暗世界的
[00:28:04.000 --> 00:28:09.000]  以及天上邪惡的屬靈勢力搏鬥
[00:28:09.000 --> 00:28:13.000]  我們是和幽暗黑暗的世界
[00:28:13.000 --> 00:28:17.000]  我們是和邪惡的勢力搏鬥
[00:28:17.000 --> 00:28:19.000]  是和撒旦搏鬥
[00:28:19.000 --> 00:28:21.000]  哇!很多人害怕
[00:28:21.000 --> 00:28:23.000]  我們也會害怕
[00:28:23.000 --> 00:28:25.000]  所以我們也要記得
[00:28:25.000 --> 00:28:28.000]  我們是有神的權柄在我們身上
[00:28:28.000 --> 00:28:31.000]  有一天我們要知道
[00:28:31.000 --> 00:28:34.000]  當耶穌基督回來的時候
[00:28:34.000 --> 00:28:37.000]  萬國都要向祂認罪
[00:28:37.000 --> 00:28:39.000]  萬室都要敬拜
[00:28:39.000 --> 00:28:41.000]  這就是我們要記得
[00:28:41.000 --> 00:28:44.000]  最終的權柄在神的身上
[00:28:44.000 --> 00:28:48.000]  神會令到他的仇敵成為他的腳墩
[00:28:48.000 --> 00:28:50.000]  有很多的經文
[00:28:50.000 --> 00:28:52.000]  例如詩篇的八章六節
[00:28:52.000 --> 00:28:54.000]  福音的十二章三十六節
[00:28:54.000 --> 00:28:55.000]  還有很多
[00:28:55.000 --> 00:28:57.000]  都是說到當有一天
[00:28:57.000 --> 00:29:01.000]  神會使他的敵人成為他的腳墩
[00:29:01.000 --> 00:29:02.000]  我們不用害怕
[00:29:02.000 --> 00:29:06.000]  我們需要得到再接再厲的鼓勵
[00:29:06.000 --> 00:29:09.000]  除了我們需要充電
[00:29:09.000 --> 00:29:12.000]  我們要記得神的權柄在我們身上
[00:29:12.000 --> 00:29:16.000]  我們也需要無條件的服從
[00:29:16.000 --> 00:29:19.000]  這個世界告訴我們沒有真理
[00:29:19.000 --> 00:29:22.000]  這個世界告訴我們完全沒有真理準則
[00:29:22.000 --> 00:29:25.000]  你講的東西有你的道理
[00:29:25.000 --> 00:29:27.000]  我講的有我的道理
[00:29:27.000 --> 00:29:29.000]  大家都有道理
[00:29:29.000 --> 00:29:30.000]  但不是的
[00:29:30.000 --> 00:29:32.000]  神的話語是真理
[00:29:32.000 --> 00:29:35.000]  神的話語是我們的準則
[00:29:35.000 --> 00:29:40.000]  但我們見到當以色列人去攻打艾城
[00:29:40.000 --> 00:29:42.000]  第一次攻打艾城
[00:29:42.000 --> 00:29:45.000]  就是因為他們沒有聽到神的話語
[00:29:45.000 --> 00:29:47.000]  所以他們失敗
[00:29:47.000 --> 00:29:52.000]  但當他們再次服從神去攻打艾城的時候
[00:29:52.000 --> 00:29:55.000]  神就帶領他們得勝
[00:29:55.000 --> 00:29:58.000]  所以我們見到服從的重要性
[00:29:58.000 --> 00:30:00.000]  其實在約書亞記的十一章
[00:30:00.000 --> 00:30:01.000]  讓我們見到
[00:30:01.000 --> 00:30:03.000]  真是怎樣能夠學習
[00:30:03.000 --> 00:30:06.000]  約書亞成為一個服從的人
[00:30:06.000 --> 00:30:09.000]  我們看看約書亞記的十一章九節
[00:30:09.000 --> 00:30:13.000]  約書亞就照耶和華吩咐他的去行
[00:30:13.000 --> 00:30:14.000]  第十二節
[00:30:14.000 --> 00:30:20.000]  為約書亞所做的正如耶和華僕人摩西所吩咐的
[00:30:20.000 --> 00:30:21.000]  第十五節
[00:30:21.000 --> 00:30:24.000]  耶和華怎樣吩咐他僕人摩西
[00:30:24.000 --> 00:30:28.000]  摩西就怎樣照樣吩咐約書亞
[00:30:28.000 --> 00:30:30.000]  約書亞也照樣行
[00:30:30.000 --> 00:30:33.000]  凡耶和華所吩咐摩西的
[00:30:33.000 --> 00:30:37.000]  約書亞沒有一件下台不去行的
[00:30:37.000 --> 00:30:39.000]  二十三節
[00:30:39.000 --> 00:30:45.000]  這樣約書亞照著耶和華所吩咐摩西的一切話去行
[00:30:45.000 --> 00:30:48.000]  有沒有見到約書亞是多服從
[00:30:48.000 --> 00:30:50.000]  非常非常服從
[00:30:50.000 --> 00:30:55.000]  服從在第十一章是一個非常重要的訊息
[00:30:55.000 --> 00:30:57.000]  當約書亞服從神
[00:30:57.000 --> 00:31:00.000]  神就帶領約書亞得勝
[00:31:00.000 --> 00:31:02.000]  我們做基督徒的生命
[00:31:02.000 --> 00:31:07.000]  很多時候我們搞到自己的生命非常複雜
[00:31:07.000 --> 00:31:10.000]  其實基督徒的生命不是這麼複雜
[00:31:10.000 --> 00:31:12.000]  我們主要做什麼
[00:31:12.000 --> 00:31:13.000]  就是服從神
[00:31:13.000 --> 00:31:18.000]  是將一切使得我們服從神的障礙拿開
[00:31:18.000 --> 00:31:22.000]  很重要的基督徒要做的就是服從神
[00:31:22.000 --> 00:31:25.000]  但是除了服從神
[00:31:25.000 --> 00:31:27.000]  我們需要信靠
[00:31:27.000 --> 00:31:29.000]  全心全意的信靠
[00:31:29.000 --> 00:31:31.000]  就是那首詩歌
[00:31:31.000 --> 00:31:33.000]  Trust and Obey
[00:31:33.000 --> 00:31:36.000]  我們要信靠和服從
[00:31:36.000 --> 00:31:38.000]  There is no other way
[00:31:38.000 --> 00:31:43.000]  所以信靠和服從永遠是手拉手
[00:31:43.000 --> 00:31:51.000]  當約書亞的軍隊見到面前就是三十萬大軍敵人的軍隊
[00:31:51.000 --> 00:31:53.000]  你想一下他們會怎樣
[00:31:53.000 --> 00:31:54.000]  非常害怕
[00:31:54.000 --> 00:32:00.000]  但是他們知道這場仗不是靠他們自己得勝
[00:32:00.000 --> 00:32:04.000]  是靠耶和華靠神令他們得勝
[00:32:04.000 --> 00:32:08.000]  所以他們要依靠耶和華
[00:32:08.000 --> 00:32:11.000]  摩西也曾經教以色列人
[00:32:11.000 --> 00:32:13.000]  在生命記的二十章第一節
[00:32:13.000 --> 00:32:17.000]  你出去與仇敵爭戰的時候
[00:32:17.000 --> 00:32:21.000]  看見馬匹車輛並有比你多的人民
[00:32:21.000 --> 00:32:22.000]  不要怕他們
[00:32:22.000 --> 00:32:28.000]  因為領你出埃及地的那位耶和華神與你們同在
[00:32:28.000 --> 00:32:31.000]  摩西叫以色列人不要怕
[00:32:31.000 --> 00:32:33.000]  神與你們同在
[00:32:33.000 --> 00:32:35.000]  你們要依靠神
[00:32:35.000 --> 00:32:38.000]  在約書亞記的十一章第六節
[00:32:38.000 --> 00:32:40.000]  耶和華對約書亞說
[00:32:40.000 --> 00:32:42.000]  你不要因他們懼怕
[00:32:42.000 --> 00:32:47.000]  明日這時我必將他們交付以色列人
[00:32:47.000 --> 00:32:48.000]  全面殺了
[00:32:48.000 --> 00:32:51.000]  你要砍斷他們馬的蹄筋
[00:32:51.000 --> 00:32:54.000]  用火焚燒他們的車輛
[00:32:54.000 --> 00:32:56.000]  有沒有看到
[00:32:56.000 --> 00:32:59.000]  同樣約書亞提醒以色列人
[00:32:59.000 --> 00:33:00.000]  你們不用怕
[00:33:00.000 --> 00:33:04.000]  神會將我們的敵人交在我們的手上
[00:33:04.000 --> 00:33:07.000]  我們要做的就是信靠神
[00:33:07.000 --> 00:33:10.000]  同樣我們都是打這場屬靈的真戰
[00:33:10.000 --> 00:33:12.000]  我們剛才說很可怕
[00:33:12.000 --> 00:33:14.000]  但不用怕
[00:33:14.000 --> 00:33:15.000]  我們是信靠神
[00:33:15.000 --> 00:33:18.000]  是依靠神的能力
[00:33:18.000 --> 00:33:22.000]  其實很多基督徒今時今日都很害怕
[00:33:22.000 --> 00:33:24.000]  每樣都害怕
[00:33:24.000 --> 00:33:26.000]  船頭害怕鬼 船尾害怕賊
[00:33:26.000 --> 00:33:28.000]  又害怕自己生癌
[00:33:28.000 --> 00:33:31.000]  又害怕自己中了新冠病毒
[00:33:31.000 --> 00:33:33.000]  害怕得不得了
[00:33:33.000 --> 00:33:35.000]  其實一切都在神的手上
[00:33:35.000 --> 00:33:37.000]  我們不需要那麼害怕
[00:33:37.000 --> 00:33:41.000]  其實我們看到那些加南人有很大的科技
[00:33:41.000 --> 00:33:44.000]  有戰車 以色列人沒有
[00:33:44.000 --> 00:33:47.000]  但以色列人一樣打贏他們
[00:33:47.000 --> 00:33:51.000]  其實這些科技令我們更加的驚怕
[00:33:51.000 --> 00:33:53.000]  更加的無膽喪膽
[00:33:53.000 --> 00:33:55.000]  你想想
[00:33:55.000 --> 00:33:58.000]  很多時候我們現在有什麼不舒服就會怎樣
[00:33:58.000 --> 00:34:00.000]  去網上查一查
[00:34:00.000 --> 00:34:02.000]  哎呀 是不是這個病
[00:34:02.000 --> 00:34:04.000]  哎呀 是不是那個病
[00:34:04.000 --> 00:34:06.000]  查完之後就自己嚇自己
[00:34:06.000 --> 00:34:08.000]  害怕得半死
[00:34:08.000 --> 00:34:10.000]  有個姐妹去看醫生
[00:34:10.000 --> 00:34:12.000]  她跟醫生說我是不是有這個病 是不是有那個病
[00:34:12.000 --> 00:34:15.000]  醫生說你怎麼知道有那麼多病
[00:34:15.000 --> 00:34:17.000]  你是不是在網上亂查
[00:34:17.000 --> 00:34:21.000]  他說你在網上可以看到所有的病
[00:34:21.000 --> 00:34:23.000]  但你沒有這些病
[00:34:23.000 --> 00:34:25.000]  99%都不是理由
[00:34:25.000 --> 00:34:29.000]  你越高科技我們就越是害怕自己
[00:34:29.000 --> 00:34:31.000]  現在呢
[00:34:31.000 --> 00:34:33.000]  沒有手機就不行了
[00:34:33.000 --> 00:34:37.000]  忘記帶手機就害怕得不得了
[00:34:37.000 --> 00:34:39.000]  哎呀 怎麼和我的家人聯絡
[00:34:39.000 --> 00:34:42.000]  哎呀 我有事誰會知道
[00:34:42.000 --> 00:34:45.000]  我們在香港的時候
[00:34:45.000 --> 00:34:47.000]  幾十年前有沒有手機
[00:34:47.000 --> 00:34:49.000]  也是一樣長大
[00:34:49.000 --> 00:34:52.000]  現在沒有手機就不行了
[00:34:52.000 --> 00:34:54.000]  天天看手機看很多次
[00:34:54.000 --> 00:34:56.000]  比我們讀聖經還要多
[00:34:56.000 --> 00:34:59.000]  你想想我們是信靠聖經信靠神
[00:34:59.000 --> 00:35:01.000]  還是信靠新科技
[00:35:01.000 --> 00:35:03.000]  但是越是信靠這些新科技
[00:35:03.000 --> 00:35:05.000]  我們就越是害怕
[00:35:05.000 --> 00:35:07.000]  這個就是問題
[00:35:07.000 --> 00:35:09.000]  我們不要信靠科技
[00:35:09.000 --> 00:35:12.000]  我們甚至不要信靠自己
[00:35:12.000 --> 00:35:14.000]  我們要信靠神
[00:35:14.000 --> 00:35:17.000]  這個就是約書亞記所教我們
[00:35:17.000 --> 00:35:19.000]  千萬不要信靠自己
[00:35:19.000 --> 00:35:21.000]  我們要服從神
[00:35:21.000 --> 00:35:23.000]  最後一點
[00:35:23.000 --> 00:35:27.000]  就是這一場是持續恆久的戰爭
[00:35:27.000 --> 00:35:30.000]  所以我們需要有很多的忍耐力
[00:35:30.000 --> 00:35:33.000]  在約書亞記的十一章第八節
[00:35:33.000 --> 00:35:38.000]  約書亞和諸王爭戰了許多年日
[00:35:38.000 --> 00:35:43.000]  其實我們可以計算到
[00:35:43.000 --> 00:35:46.000]  約書亞進入迦南地
[00:35:46.000 --> 00:35:49.000]  以色列人和迦南人爭戰了多少年
[00:35:49.000 --> 00:35:54.000]  我們知道當迦納成為十二探子之一
[00:35:54.000 --> 00:35:56.000]  被摩西命令他進入迦南地
[00:35:56.000 --> 00:35:58.000]  窺探那地
[00:35:58.000 --> 00:36:00.000]  他是四十歲
[00:36:00.000 --> 00:36:03.000]  在約書亞記的十四章十節告訴我們
[00:36:03.000 --> 00:36:07.000]  而聖經在生命記的二章十四節
[00:36:07.000 --> 00:36:09.000]  也告訴我們
[00:36:09.000 --> 00:36:12.000]  由以色列人進入迦南地去窺探那地
[00:36:12.000 --> 00:36:16.000]  到他們過約旦河進入迦南地來爭戰
[00:36:16.000 --> 00:36:18.000]  一共是三十八年
[00:36:18.000 --> 00:36:24.000]  原來以色列人是他們去到曠野之後的第二年
[00:36:24.000 --> 00:36:27.000]  才派探子進入迦南地
[00:36:27.000 --> 00:36:30.000]  四十加多三十八
[00:36:30.000 --> 00:36:35.000]  我們知道迦納過約旦河進入迦南地來爭戰
[00:36:35.000 --> 00:36:37.000]  他是七十八歲
[00:36:37.000 --> 00:36:39.000]  但聖經也告訴我們
[00:36:39.000 --> 00:36:41.000]  在約書亞記的十四章
[00:36:41.000 --> 00:36:43.000]  他去找約書亞
[00:36:43.000 --> 00:36:47.000]  求約書亞可以讓他帶軍隊去攻打希伯倫
[00:36:47.000 --> 00:36:49.000]  他是八十五歲
[00:36:49.000 --> 00:36:54.000]  很快迦南地的戰爭結束
[00:36:54.000 --> 00:36:58.000]  所以迦納八十五歲減七十八歲
[00:36:58.000 --> 00:37:01.000]  這一場的真戰是多久
[00:37:01.000 --> 00:37:03.000]  是七年
[00:37:03.000 --> 00:37:07.000]  七年的戰爭是否熟口熟面
[00:37:07.000 --> 00:37:13.000]  我們又要講到約書亞記和啟示錄的比較
[00:37:13.000 --> 00:37:16.000]  兩場的戰爭都是七年
[00:37:16.000 --> 00:37:18.000]  剛才約書亞記說了
[00:37:18.000 --> 00:37:23.000]  為什麼約書亞記在迦南地真戰是七年
[00:37:23.000 --> 00:37:25.000]  末世的啟示錄
[00:37:25.000 --> 00:37:29.000]  我們知道達爾利書的九章告訴我們
[00:37:29.000 --> 00:37:31.000]  是有七十個七
[00:37:31.000 --> 00:37:33.000]  已經完成了六十九個七
[00:37:33.000 --> 00:37:36.000]  是差在最後的七年
[00:37:36.000 --> 00:37:39.000]  等待耶穌基督回來迎接教會
[00:37:39.000 --> 00:37:42.000]  就會再開始計時
[00:37:42.000 --> 00:37:44.000]  我們現在在恩典的時期
[00:37:44.000 --> 00:37:46.000]  不計時
[00:37:46.000 --> 00:37:48.000]  耶穌基督再次回來
[00:37:48.000 --> 00:37:50.000]  七年的計時就會開始
[00:37:50.000 --> 00:37:53.000]  我們也知道啟示錄的第五章
[00:37:53.000 --> 00:37:56.000]  在天上有一部書沒有人能夠打開
[00:37:56.000 --> 00:37:59.000]  唯有耶穌基督高揚能夠打開
[00:37:59.000 --> 00:38:02.000]  這部就是這個世界的地契
[00:38:02.000 --> 00:38:05.000]  打開了這個世界的地契
[00:38:05.000 --> 00:38:07.000]  災難就臨到這個世界
[00:38:07.000 --> 00:38:10.000]  神的審判就臨到這個世界
[00:38:10.000 --> 00:38:13.000]  去到我們剛才說啟示錄的十九章
[00:38:13.000 --> 00:38:15.000]  耶穌基督帶領眾聖徒
[00:38:15.000 --> 00:38:17.000]  戰勝迪基督
[00:38:17.000 --> 00:38:19.000]  一共就是七年
[00:38:19.000 --> 00:38:20.000]  最後的七年
[00:38:20.000 --> 00:38:24.000]  所以約書亞記真是啟示錄的一個預言
[00:38:24.000 --> 00:38:28.000]  兩部書是非常非常相似
[00:38:28.000 --> 00:38:33.000]  在約書亞記的十一章二十三節
[00:38:33.000 --> 00:38:36.000]  說以色列人奪了那全地
[00:38:36.000 --> 00:38:39.000]  就按著以色列支派的宗族
[00:38:39.000 --> 00:38:41.000]  將地分給他們為業
[00:38:41.000 --> 00:38:45.000]  於是國中太平沒有戰爭了
[00:38:45.000 --> 00:38:49.000]  所以我叫今天的經文做完成征服迦南
[00:38:49.000 --> 00:38:51.000]  就是這個原因
[00:38:51.000 --> 00:38:53.000]  但也有很多人說
[00:38:53.000 --> 00:38:56.000]  聖經真是充滿矛盾
[00:38:56.000 --> 00:38:58.000]  在十一章二十三節
[00:38:58.000 --> 00:39:02.000]  約書亞就說得到全地
[00:39:02.000 --> 00:39:05.000]  去到約書亞記的十三章一節
[00:39:05.000 --> 00:39:08.000]  就說約書亞年紀老邁
[00:39:08.000 --> 00:39:11.000]  還有許多未得之地
[00:39:11.000 --> 00:39:13.000]  有人說大件事了
[00:39:13.000 --> 00:39:16.000]  約書亞真是好像聖經說年紀老邁
[00:39:16.000 --> 00:39:19.000]  有老人癡呆
[00:39:19.000 --> 00:39:22.000]  在十一章就說已經得到全地
[00:39:22.000 --> 00:39:24.000]  過了兩章忘記了
[00:39:24.000 --> 00:39:26.000]  自己收復了多少地
[00:39:26.000 --> 00:39:28.000]  還有許多地未收復
[00:39:28.000 --> 00:39:30.000]  是不是這樣呢
[00:39:30.000 --> 00:39:32.000]  當然不是
[00:39:32.000 --> 00:39:35.000]  其實在十一章二十三節
[00:39:35.000 --> 00:39:38.000]  是說迦南地流乃與物之地
[00:39:38.000 --> 00:39:40.000]  是完全得到
[00:39:40.000 --> 00:39:45.000]  但神真真正正應許以色列人的地
[00:39:45.000 --> 00:39:48.000]  還是遠遠超過迦南地
[00:39:48.000 --> 00:39:51.000]  在創世記十五章十八節
[00:39:51.000 --> 00:39:53.000]  文素記三十四章三節
[00:39:53.000 --> 00:39:55.000]  生命記一章七
[00:39:55.000 --> 00:39:57.000]  十一章二十四
[00:39:57.000 --> 00:39:59.000]  約書亞記一章四節
[00:39:59.000 --> 00:40:01.000]  無論阿伯拉罕
[00:40:01.000 --> 00:40:02.000]  無論摩西
[00:40:02.000 --> 00:40:03.000]  無論約書亞
[00:40:03.000 --> 00:40:07.000]  都很清楚這個界線是怎樣
[00:40:07.000 --> 00:40:09.000]  應許之地有多大
[00:40:09.000 --> 00:40:12.000]  北面是去到丘法拉底河
[00:40:12.000 --> 00:40:15.000]  南面是去到阿拉伯的曠野
[00:40:15.000 --> 00:40:17.000]  是很大的
[00:40:17.000 --> 00:40:21.000]  有一節經文可能會幫助我們明白
[00:40:21.000 --> 00:40:23.000]  文素記三十四章二節
[00:40:23.000 --> 00:40:25.000]  你吩咐以色列人說
[00:40:25.000 --> 00:40:27.000]  你們到了迦南地
[00:40:27.000 --> 00:40:33.000]  就是歸你們遺孽的迦南四景之地
[00:40:33.000 --> 00:40:37.000]  四景這個字可以解作邊界
[00:40:37.000 --> 00:40:40.000]  但原文的希伯來文可以解釋到
[00:40:40.000 --> 00:40:42.000]  四圍的海岸
[00:40:42.000 --> 00:40:44.000]  四圍的地圖
[00:40:44.000 --> 00:40:47.000]  如果是這樣就容易明白
[00:40:47.000 --> 00:40:52.000]  以色列人現在戰勝了迦南七族迦南人
[00:40:52.000 --> 00:40:56.000]  他們將全部迦南地接收了
[00:40:56.000 --> 00:40:58.000]  得到全地
[00:40:58.000 --> 00:41:01.000]  但還有四圍的地還沒有得到
[00:41:01.000 --> 00:41:05.000]  這個地就是神所應許的地
[00:41:05.000 --> 00:41:07.000]  北面是去到丘法拉底河
[00:41:07.000 --> 00:41:10.000]  南面是去到阿拉伯的曠野
[00:41:10.000 --> 00:41:13.000]  他們仍然還沒有得到
[00:41:13.000 --> 00:41:20.000]  這些地要到大衛的時候才能擴張土地
[00:41:20.000 --> 00:41:24.000]  其實這一切摩西一早就有預言
[00:41:24.000 --> 00:41:29.000]  在《述出埃及記》的二十三章三十至三十一節
[00:41:29.000 --> 00:41:34.000]  我要漸漸地將他們從你面前掐出去
[00:41:34.000 --> 00:41:36.000]  等到你的人數加多
[00:41:36.000 --> 00:41:38.000]  承受那地遺孽
[00:41:38.000 --> 00:41:40.000]  我要定你的境界
[00:41:40.000 --> 00:41:43.000]  從紅海直到斐理士海
[00:41:43.000 --> 00:41:45.000]  又從曠野到大河
[00:41:45.000 --> 00:41:47.000]  大河就是丘法拉底河
[00:41:47.000 --> 00:41:50.000]  我要將那地的居民交在你的手中
[00:41:50.000 --> 00:41:54.000]  你要將他們從你面前掐出去
[00:41:54.000 --> 00:41:58.000]  所以在摩西的時候已經有預言
[00:41:58.000 --> 00:42:00.000]  這個地要漸漸地得到
[00:42:00.000 --> 00:42:05.000]  其實以色列人從來沒有得到所有神給他們應許之地
[00:42:05.000 --> 00:42:09.000]  這個是要去到耶穌基督再次回來
[00:42:09.000 --> 00:42:11.000]  在千禧年的國
[00:42:11.000 --> 00:42:16.000]  以色列人才能夠全部得到神給他們應許的地
[00:42:16.000 --> 00:42:20.000]  還有一點我需要指出的
[00:42:20.000 --> 00:42:23.000]  就是十一章二十三節約書雅記
[00:42:23.000 --> 00:42:25.000]  是得了迦南全地
[00:42:25.000 --> 00:42:27.000]  是他們得到這個地
[00:42:27.000 --> 00:42:31.000]  但他們沒有將所有的迦南人趕出去
[00:42:31.000 --> 00:42:33.000]  這個去到《時詩記》
[00:42:33.000 --> 00:42:35.000]  我們下一年讀《時詩記》
[00:42:35.000 --> 00:42:39.000]  我們就會見到出現了很大的問題
[00:42:39.000 --> 00:42:43.000]  因為他們沒有將全部的迦南人趕出去
[00:42:43.000 --> 00:42:49.000]  我們見到同樣我們打的屬靈的真戰
[00:42:49.000 --> 00:42:53.000]  都是一場持續恆久的戰爭
