
[00:00:00.000 --> 00:00:05.600]  各位大英姐妹、各位朋友,你們好
[00:19:26.400 --> 00:19:27.400]  但是到那一天
[00:19:27.400 --> 00:19:30.400]  我們知道主與同主知道我們一樣
[00:19:30.400 --> 00:19:32.400]  保羅的時代
[00:19:32.400 --> 00:19:34.400]  玻璃技術有限
[00:19:34.400 --> 00:19:37.400]  所做出來的玻璃是模糊不清
[00:19:37.400 --> 00:19:38.400]  不是透明的水晶
[00:19:38.400 --> 00:19:40.400]  也不是那麼美麗
[00:19:40.400 --> 00:19:42.400]  透過這些玻璃去觀看
[00:19:42.400 --> 00:19:44.400]  一定是模糊不清
[00:19:44.400 --> 00:19:46.400]  今天我們對經文
[00:19:46.400 --> 00:19:48.400]  對很多事物
[00:19:48.400 --> 00:19:50.400]  都是一樣的
[00:19:50.400 --> 00:19:52.400]  有很多事情我們不清楚不明白
[00:19:52.400 --> 00:19:54.400]  但是到了那一天
[00:19:54.400 --> 00:19:55.400]  主坐下來那一天
[00:19:55.400 --> 00:19:58.400]  我們面對面見主的時候
[00:19:58.400 --> 00:20:02.400]  不需要透過模糊的鏡子來觀看
[00:20:02.400 --> 00:20:05.400]  不需要透過模糊的玻璃來觀看
[00:20:05.400 --> 00:20:06.400]  因為我們面對面見面
[00:20:06.400 --> 00:20:07.400]  一目了然
[00:20:07.400 --> 00:20:09.400]  清楚知道了
[00:20:09.400 --> 00:20:10.400]  所以我們知道
[00:20:10.400 --> 00:20:14.400]  玻璃的技術是二世紀才開始的
[00:20:14.400 --> 00:20:16.400]  所以當時的玻璃
[00:20:16.400 --> 00:20:18.400]  保羅所說的
[00:20:18.400 --> 00:20:21.400]  就是一些不是透明的玻璃
[00:20:21.400 --> 00:20:24.400]  再加上他怎樣描述
[00:20:24.400 --> 00:20:27.400]  他說有火柴擲掌
[00:20:27.400 --> 00:20:30.400]  這幅好像打完仗的圖畫
[00:20:30.400 --> 00:20:33.400]  還有火在燒
[00:20:33.400 --> 00:20:36.400]  多過一幅平靜美好的圖畫
[00:20:36.400 --> 00:20:42.400]  這就是約翰在第十五章第二節
[00:20:42.400 --> 00:20:46.400]  第四節所描繪的那幅圖畫
[00:20:46.400 --> 00:20:48.400]  我們會問
[00:20:48.400 --> 00:20:52.400]  究竟所說的玻璃海是甚麼意思呢?
[00:20:52.400 --> 00:20:55.400]  其實如果留心看經文
[00:20:55.400 --> 00:20:57.400]  我們會發現我們有足夠的資料
[00:20:57.400 --> 00:20:59.400]  去明白這幅圖畫
[00:20:59.400 --> 00:21:00.400]  第一
[00:21:00.400 --> 00:21:02.400]  這裡提到有火柴擲掌
[00:21:02.400 --> 00:21:04.400]  火是甚麼意思呢?
[00:21:04.400 --> 00:21:07.400]  火是審判的意思
[00:21:07.400 --> 00:21:09.400]  羅亞方舟時
[00:21:09.400 --> 00:21:12.400]  上帝用水去審判這個世界
[00:21:12.400 --> 00:21:15.400]  主耶穌再來世間沒了的時候
[00:21:15.400 --> 00:21:19.400]  上帝就用火去審判這個世界
[00:21:19.400 --> 00:21:21.400]  所以這裡提到有火的
[00:21:21.400 --> 00:21:23.400]  第二
[00:21:23.400 --> 00:21:26.400]  這些信徒站在玻璃海上
[00:21:26.400 --> 00:21:28.400]  這些是甚麼人呢?
[00:21:28.400 --> 00:21:31.400]  就是聖哥秀和秀的像
[00:21:31.400 --> 00:21:34.400]  他們的名字和數目的人
[00:21:34.400 --> 00:21:38.400]  他們沒有在黑暗掌權的時候屈服
[00:21:38.400 --> 00:21:40.400]  他們沒有去拜秀
[00:21:40.400 --> 00:21:43.400]  他們仍然堅守他們的信仰
[00:21:43.400 --> 00:21:45.400]  沒有屈膝敬拜
[00:21:45.400 --> 00:21:48.400]  受忠實的信徒
[00:21:48.400 --> 00:21:49.400]  第三
[00:21:49.400 --> 00:21:53.400]  他們所唱的是摩西的歌
[00:21:53.400 --> 00:21:59.400]  所以一定和摩西帶領以色列出埃及有關係
[00:21:59.400 --> 00:22:00.400]  第四
[00:22:00.400 --> 00:22:04.400]  他們唱的是羔羊之歌
[00:22:04.400 --> 00:22:09.400]  所以他們所唱的一定和被殺的耶穌有關
[00:22:09.400 --> 00:22:12.400]  這也是幕後第七災的序幕
[00:22:12.400 --> 00:22:15.400]  也就是第三個interlude最後的一幕
[00:22:15.400 --> 00:22:17.400]  我們先前說過
[00:22:17.400 --> 00:22:19.400]  在三個interlude當中
[00:22:19.400 --> 00:22:22.400]  所提及的事有14萬4千個信徒
[00:22:22.400 --> 00:22:24.400]  受印記去歌頌神
[00:22:24.400 --> 00:22:26.400]  我們看到兩個見證人
[00:22:26.400 --> 00:22:28.400]  見證被殺但復活升天
[00:22:28.400 --> 00:22:34.400]  我們看到大紅奴和兩個惡獸迫害信徒
[00:22:34.400 --> 00:22:35.400]  42個月
[00:22:35.400 --> 00:22:38.400]  這只不過是短暫時期
[00:22:38.400 --> 00:22:42.400]  從所有這些資料我們可以看到
[00:22:42.400 --> 00:22:45.400]  或者我們可以做一個這樣的結論
[00:22:45.400 --> 00:22:48.400]  啟示錄第15章
[00:22:48.400 --> 00:22:53.400]  第二節第三節第四節所描繪的圖畫
[00:22:53.400 --> 00:22:56.400]  是有濃厚的舊約背景
[00:22:56.400 --> 00:23:02.400]  特別是摩西帶領伊斯利人離開埃及
[00:23:02.400 --> 00:23:04.400]  過紅海這幅圖畫
[00:23:04.400 --> 00:23:05.400]  是大有關係的
[00:23:05.400 --> 00:23:08.400]  所以我們發覺他們所唱的歌是什麼呢?
[00:23:08.400 --> 00:23:11.400]  是摩西之歌和羔羊之歌
[00:23:11.400 --> 00:23:15.400]  如果我們比較一下摩西帶領伊斯利人出埃及
[00:23:15.400 --> 00:23:19.400]  和耶穌帶領信徒離開罪惡
[00:23:19.400 --> 00:23:22.400]  我們發覺有很多平衡的地方
[00:23:22.400 --> 00:23:28.400]  摩西之歌是說過完紅海之後他們所唱的歌
[00:23:28.400 --> 00:23:36.400]  而羔羊之歌是他們站在像玻璃海上所唱的歌
[00:23:36.400 --> 00:23:42.400]  還有摩西之歌是指摩西帶領伊斯利人勝利
[00:23:42.400 --> 00:23:47.400]  在勝利之後對著紅海唱
[00:23:47.400 --> 00:23:51.400]  而羔羊在啟示錄中告訴我們
[00:23:51.400 --> 00:23:54.400]  羔羊帶領信徒勝利之後
[00:23:54.400 --> 00:23:57.400]  勝了獸和跟隨者
[00:23:57.400 --> 00:24:02.400]  然後站在玻璃海上唱羔羊之歌
[00:24:02.400 --> 00:24:04.400]  第三
[00:24:04.400 --> 00:24:06.400]  這裡是說到神的審判
[00:24:06.400 --> 00:24:10.400]  埃及人過紅海的時候
[00:24:10.400 --> 00:24:13.400]  被水淹過和吞沒
[00:24:13.400 --> 00:24:17.400]  這裡說到上帝的審判是用水審判
[00:24:17.400 --> 00:24:20.400]  羔羊之歌是說到上帝的審判
[00:24:20.400 --> 00:24:24.400]  獸和跟隨者被火所吞沒
[00:24:24.400 --> 00:24:27.400]  還有我們可以做一個結論
[00:24:27.400 --> 00:24:30.400]  摩西之歌是一個預表
[00:24:30.400 --> 00:24:32.400]  是一個type
[00:24:32.400 --> 00:24:34.400]  而羔羊之歌是一個完成
[00:24:34.400 --> 00:24:36.400]  完滿了
[00:24:36.400 --> 00:24:38.400]  這是一個anti-type
[00:24:38.400 --> 00:24:44.400]  所以第十五章第一節和第八節都提到完成這個字
[00:24:44.400 --> 00:24:47.400]  所以我們可以做一個結論
[00:24:47.400 --> 00:24:49.400]  他們所唱的歌是讚美神
[00:24:49.400 --> 00:24:51.400]  讚美羔羊
[00:24:51.400 --> 00:24:56.400]  正如以色列人在過完紅海的時候
[00:24:56.400 --> 00:24:58.400]  唱摩西之歌一樣
[00:24:58.400 --> 00:25:02.400]  我們詳細來看看他們所唱的歌是甚麼內容
[00:25:02.400 --> 00:25:04.400]  第三至第四節有這樣的說法
[00:25:04.400 --> 00:25:06.400]  主啊 傳來的主啊
[00:25:06.400 --> 00:25:08.400]  你的作為大哉其哉
[00:25:08.400 --> 00:25:10.400]  萬世之王啊
[00:25:10.400 --> 00:25:12.400]  你的道徒易哉成哉
[00:25:12.400 --> 00:25:14.400]  主啊 誰敢不敬畏你
[00:25:14.400 --> 00:25:16.400]  不將榮耀歸於你的名
[00:25:16.400 --> 00:25:18.400]  因為獨有你是聖的
[00:25:18.400 --> 00:25:23.400]  萬民都要來在你面前敬拜
[00:25:23.400 --> 00:25:28.400]  因你的公義的作為已經顯出來了
[00:25:28.400 --> 00:25:31.400]  這個所謂摩西之歌和羔羊之歌
[00:25:31.400 --> 00:25:33.400]  摩西之歌是甚麼呢?
[00:25:33.400 --> 00:25:37.400]  我們看看《春海裘記》第十五章第一節至第三節
[00:25:37.400 --> 00:25:41.400]  那時候摩西和以色列人向耶和華唱歌
[00:25:41.400 --> 00:25:43.400]  說我要向耶和華歌唱
[00:25:43.400 --> 00:25:45.400]  因他大大戰勝
[00:25:45.400 --> 00:25:47.400]  將馬和騎馬的頭逐在海中
[00:25:47.400 --> 00:25:49.400]  耶和華是我的力量
[00:25:49.400 --> 00:25:50.400]  我的師哥
[00:25:50.400 --> 00:25:52.400]  也成了我的拯救
[00:25:52.400 --> 00:25:53.400]  這是我的神
[00:25:53.400 --> 00:25:54.400]  我要讚美神
[00:25:54.400 --> 00:25:56.400]  是我父親的神
[00:25:56.400 --> 00:25:58.400]  我要尊崇他
[00:25:58.400 --> 00:26:03.400]  另外同樣在《春海裘記》第十五章十一至十三節
[00:26:03.400 --> 00:26:04.400]  就這樣讚美神
[00:26:04.400 --> 00:26:05.400]  耶和華說
[00:26:05.400 --> 00:26:08.400]  眾神之中誰能將你
[00:26:08.400 --> 00:26:11.400]  誰能將你至聖至榮
[00:26:11.400 --> 00:26:12.400]  可重可畏
[00:26:12.400 --> 00:26:14.400]  施行其事
[00:26:14.400 --> 00:26:15.400]  你伸出右手
[00:26:15.400 --> 00:26:16.400]  地面吞滅他們
[00:26:16.400 --> 00:26:21.400]  你憑慈愛領了你所屬的百姓
[00:26:21.400 --> 00:26:25.400]  你憑能力引他們到你的聖所
[00:26:25.400 --> 00:26:27.400]  如果我們看看第三節第四節
[00:26:27.400 --> 00:26:29.400]  我們就發覺
[00:26:29.400 --> 00:26:30.400]  這兩段聖經
[00:26:30.400 --> 00:26:36.400]  《春海裘記》第十五章和《啟述錄》第十五章三節四節
[00:26:36.400 --> 00:26:39.400]  發揮了很多很多相似的地方
[00:26:39.400 --> 00:26:44.400]  正如摩西和以色列歌頌神大能戰勝埃及
[00:26:44.400 --> 00:26:49.400]  以高揚之歌也是歌頌高揚戰勝獸和獸的象
[00:26:49.400 --> 00:26:52.400]  並且跟隨獸的人
[00:26:52.400 --> 00:26:54.400]  還有不單止如此
[00:26:54.400 --> 00:27:01.400]  而且這是大又是異又是奇的作為
[00:27:01.400 --> 00:27:05.400]  然後摩西在《摩西之歌》裏就問
[00:27:05.400 --> 00:27:08.400]  眾神之中誰能將你
[00:27:08.400 --> 00:27:11.400]  誰能將你至聖至榮
[00:27:11.400 --> 00:27:13.400]  可頌可畏
[00:27:13.400 --> 00:27:15.400]  施行其事
[00:27:15.400 --> 00:27:19.400]  你伸出右手地面吞滅他們
[00:27:19.400 --> 00:27:20.400]  這首歌也說
[00:27:20.400 --> 00:27:23.400]  高揚之歌也說
[00:27:23.400 --> 00:27:25.400]  主啊!誰敢不敬畏你?
[00:27:25.400 --> 00:27:27.400]  不將榮耀歸於你的名?
[00:27:27.400 --> 00:27:29.400]  猶如摩西的歌
[00:27:29.400 --> 00:27:32.400]  這首歌是歌頌神的拯救和公義行徑
[00:27:32.400 --> 00:27:35.400]  所以我們很清楚看到
[00:27:35.400 --> 00:27:39.400]  耶穌可以說是第二摩西
[00:27:39.400 --> 00:27:42.400]  摩西如何帶領以色列人出埃及
[00:27:42.400 --> 00:27:48.400]  耶穌如何帶領我們信徒離開遺牢之地
[00:27:48.400 --> 00:27:51.400]  原來這是摩西之歌
[00:27:51.400 --> 00:27:57.400]  是高揚之歌的預象
[00:27:57.400 --> 00:28:00.400]  我們看第五節至第八節
[00:28:00.400 --> 00:28:02.400]  七個天使
[00:28:02.400 --> 00:28:07.400]  以下我看見天上有那全法位的電開了
[00:28:07.400 --> 00:28:11.400]  那掌管七災的七位天使從電中出來
[00:28:11.400 --> 00:28:13.400]  穿著潔白光明的細麻衣
[00:28:13.400 --> 00:28:15.400]  胸間束著金帶
[00:28:15.400 --> 00:28:18.400]  四半之中有一個把聖滿了
[00:28:18.400 --> 00:28:23.400]  活到永遠之神的大路的七個金碗
[00:28:23.400 --> 00:28:25.400]  吸了那七位天使
[00:28:25.400 --> 00:28:28.400]  因為神的榮耀和能力電中充滿了煙
[00:28:28.400 --> 00:28:30.400]  於是沒有人能進電
[00:28:30.400 --> 00:28:36.400]  直等到那七位天使所降的七災 月不了
[00:28:36.400 --> 00:28:39.400]  首先我們看看這七個天使
[00:28:39.400 --> 00:28:41.400]  若是這樣描繪這七個天使
[00:28:41.400 --> 00:28:43.400]  他從電中出來
[00:28:43.400 --> 00:28:45.400]  這個電不是指天上的電
[00:28:45.400 --> 00:28:50.400]  這個電不是指所羅門王所見的電
[00:28:50.400 --> 00:28:55.400]  特別他提到是全法位的電
[00:28:55.400 --> 00:28:57.400]  法位即是約位
[00:28:57.400 --> 00:29:00.400]  即是神的法板
[00:29:00.400 --> 00:29:04.400]  在西那山所拿取到的法板
[00:29:04.400 --> 00:29:07.400]  放在這個約位裏面
[00:29:07.400 --> 00:29:10.400]  而這個約位就放在聖殿裏面
[00:29:10.400 --> 00:29:12.400]  放在這個會幕裏面
[00:29:12.400 --> 00:29:18.400]  這是指神和以色列納約的法板所在的地方
[00:29:18.400 --> 00:29:24.400]  還有聖經有形容這七位天使是掌管七災
[00:29:24.400 --> 00:29:27.400]  他們也尊賞潔白光明的西麻布
[00:29:27.400 --> 00:29:28.400]  西麻衣
[00:29:28.400 --> 00:29:31.400]  空間是蓄有甘大
[00:29:31.400 --> 00:29:35.400]  但從這些描述我們最低能力體有四個特點
[00:29:35.400 --> 00:29:37.400]  這七位天使有四個特點
[00:29:37.400 --> 00:29:42.400]  第一 所謂的電不是指耶路撒冷的電
[00:29:42.400 --> 00:29:45.400]  而是指曠野時候的會幕
[00:29:45.400 --> 00:29:48.400]  是一個Tabernacle 不是一個Temple
[00:29:48.400 --> 00:29:51.400]  可以見得 因為第五節就告訴你
[00:29:51.400 --> 00:29:54.400]  哪一傳法季的電
[00:29:54.400 --> 00:29:57.400]  法季正如我剛才所說的約季
[00:29:57.400 --> 00:29:59.400]  如果我們看看希伯來書第九章
[00:29:59.400 --> 00:30:03.400]  我們就知道這個會幕不是所謂的聖殿
[00:30:03.400 --> 00:30:06.400]  為什麼是會幕呢?
[00:30:06.400 --> 00:30:08.400]  不是聖殿呢?
[00:30:08.400 --> 00:30:16.400]  因為有法季和約季在裏面
[00:30:16.400 --> 00:30:20.400]  證明這個在希伯來書第九章講得很清楚
[00:30:20.400 --> 00:30:22.400]  這是一個會幕
[00:30:22.400 --> 00:30:29.400]  在摩西丹利以色列人出埃及流蕩期間的會幕
[00:30:29.400 --> 00:30:33.400]  第二 我們從天使的衣著可以看到
[00:30:33.400 --> 00:30:36.400]  明顯他們是以色列的祭司
[00:30:36.400 --> 00:30:39.400]  這些是祭司的服飾
[00:30:39.400 --> 00:30:41.400]  祭司是神的代表
[00:30:41.400 --> 00:30:46.400]  所以這七位天使就是神代表來執行之後的審判
[00:30:46.400 --> 00:30:50.400]  第三 他們是掌管七災的天使
[00:30:50.400 --> 00:30:57.400]  災這個字 也就是出埃及的時候
[00:30:57.400 --> 00:30:59.400]  神降十災的時候
[00:30:59.400 --> 00:31:03.400]  在七十事本所用的字 災
[00:31:03.400 --> 00:31:12.400]  由此我們可以證明其實出埃及和這段聖經有著密切的關係
[00:31:12.400 --> 00:31:16.400]  我們可以說這段聖經是出埃及2.0的翻版
[00:31:16.400 --> 00:31:19.400]  但是其實它不只是翻版
[00:31:19.400 --> 00:31:20.400]  它是甚麼呢?
[00:31:20.400 --> 00:31:25.400]  它是Fulfillment 是成就版
[00:31:25.400 --> 00:31:28.400]  為甚麼是七災而不是十災呢?
[00:31:28.400 --> 00:31:32.400]  埃及是十災 啟示六十五章是七災
[00:31:32.400 --> 00:31:37.400]  因為七這個字在猶太人當中可以解作完成
[00:31:37.400 --> 00:31:41.400]  完全Completed 完滿的結束
[00:31:41.400 --> 00:31:45.400]  所以第一節稱為「沒了的七災」
[00:31:45.400 --> 00:31:49.400]  是人類歷史中最後一個災害
[00:31:49.400 --> 00:31:51.400]  我們再看看第七節
[00:31:51.400 --> 00:31:59.400]  「四門中有一個把承滿了活到永遠之神的大路的七個金碗
[00:31:59.400 --> 00:32:01.400]  給了那七位天使」
[00:32:01.400 --> 00:32:03.400]  甚麼是金碗呢?
[00:32:03.400 --> 00:32:06.400]  碗是用來承載東西的
[00:32:06.400 --> 00:32:10.400]  而金碗就是承載上帝的大路
[00:32:10.400 --> 00:32:15.400]  有趣的地方是金碗是載滿了神的憤怒
[00:32:15.400 --> 00:32:17.400]  第八節告訴我們
[00:32:17.400 --> 00:32:20.400]  電裏充滿了煙
[00:32:20.400 --> 00:32:24.400]  這個煙不是指神的憤怒
[00:32:24.400 --> 00:32:29.400]  而是指上帝的能力和榮耀
[00:32:29.400 --> 00:32:32.400]  在第八節我們看得很清楚
[00:32:32.400 --> 00:32:39.400]  是他的榮耀和大能充滿了電
[00:32:39.400 --> 00:32:41.400]  在整本舊約聖經
[00:32:41.400 --> 00:32:45.400]  煙是象徵上帝的臨在和榮耀
[00:32:45.400 --> 00:32:48.400]  就如《出雅及記》第24章15-16節
[00:32:48.400 --> 00:32:52.400]  在西乃山充滿了雲煙
[00:32:52.400 --> 00:32:54.400]  因為上帝出現
[00:32:54.400 --> 00:32:57.400]  上帝的榮耀和大能彰顯
[00:32:57.400 --> 00:32:58.400]  換句話說
[00:32:58.400 --> 00:33:02.400]  神的審判也是彰顯了上帝的榮耀和大能
[00:33:02.400 --> 00:33:04.400]  因為這是公義的審判
[00:33:04.400 --> 00:33:06.400]  是因為電中充滿了煙
[00:33:06.400 --> 00:33:09.400]  沒有人可以進入電裏
[00:33:09.400 --> 00:33:12.400]  直至七個災難完畢
[00:33:12.400 --> 00:33:15.400]  神在西乃顯現的時候
[00:33:15.400 --> 00:33:19.400]  榮光就盛大了
[00:33:19.400 --> 00:33:22.400]  我們看到《出雅及記》第40章35節
[00:33:22.400 --> 00:33:24.400]  我們看到同樣一個技術
[00:33:24.400 --> 00:33:26.400]  因為上帝的榮光大
[00:33:26.400 --> 00:33:27.400]  所以人不能進去
[00:33:27.400 --> 00:33:29.400]  漠世不能進回眸
[00:33:29.400 --> 00:33:31.400]  因為彩雲停在旗上
[00:33:31.400 --> 00:33:35.400]  並且夜和華的榮光充滿了漲幕
[00:33:35.400 --> 00:33:38.400]  所以我們可以看到第15章第8節
[00:33:38.400 --> 00:33:42.400]  因為上帝的榮耀和大能充滿在電中
[00:33:42.400 --> 00:33:44.400]  所以沒有人可以進入電
[00:33:44.400 --> 00:33:47.400]  直至七災完結
[00:33:47.400 --> 00:33:52.400]  所以第15章給我們一個非常重要的訊息
[00:33:52.400 --> 00:33:54.400]  第一節說
[00:33:54.400 --> 00:33:58.400]  神的大路在這七災中發盡了
[00:33:58.400 --> 00:34:01.400]  發盡這個詞希臘文叫Taleo
[00:34:01.400 --> 00:34:03.400]  英文叫Completed
[00:34:03.400 --> 00:34:06.400]  完成 完滿 結束
[00:34:06.400 --> 00:34:09.400]  第8節的時候我們又看到這樣說法
[00:34:09.400 --> 00:34:13.400]  直等到那七位天使所降的災
[00:34:13.400 --> 00:34:15.400]  完不了
[00:34:15.400 --> 00:34:17.400]  中文所譯的完不這個字
[00:34:17.400 --> 00:34:20.400]  也是希臘文的Taleo這個字
[00:34:20.400 --> 00:34:23.400]  和第一節Taleo是一模一樣的字
[00:34:23.400 --> 00:34:26.400]  也都是解作完滿結束
[00:34:26.400 --> 00:34:28.400]  Completed
[00:34:28.400 --> 00:34:32.400]  一開始一萬尾都有Taleo這個動詞
[00:34:32.400 --> 00:34:35.400]  就是神的公義 神的義勞
[00:34:35.400 --> 00:34:39.400]  透過這七災是完滿結束
[00:34:39.400 --> 00:34:43.400]  但是在這段時間還沒結束之前
[00:34:43.400 --> 00:34:47.400]  我們看神仍然模糊不清
[00:34:47.400 --> 00:34:49.400]  就好像保羅說
[00:34:49.400 --> 00:34:52.400]  因為我們還沒能夠進入電中
[00:34:52.400 --> 00:34:55.400]  七災還沒完
[00:34:55.400 --> 00:34:58.400]  我們還沒面對面看到上帝
[00:34:59.400 --> 00:35:02.400]  但是當這個七災完
[00:35:02.400 --> 00:35:05.400]  神的審判完結的時候
[00:35:05.400 --> 00:35:09.400]  我們等候的時候已經滿足了
[00:35:09.400 --> 00:35:13.400]  這樣的時候我們就完全明白了
[00:35:13.400 --> 00:35:15.400]  但是在這個時候
[00:35:15.400 --> 00:35:19.400]  仍然是黑暗掌權的時候
[00:35:19.400 --> 00:35:21.400]  因為我告訴你
[00:35:21.400 --> 00:35:25.400]  直等到這個七災完結
[00:35:25.400 --> 00:35:28.400]  神的審判完結的時候
[00:35:28.400 --> 00:35:30.400]  才可以進入電中
[00:35:30.400 --> 00:35:35.400]  如今我們仍然是模糊不清
[00:35:35.400 --> 00:35:38.400]  直到見主面對面的時候
[00:35:38.400 --> 00:35:41.400]  我們就明白了
[00:35:41.400 --> 00:35:44.400]  在這個等候期間
[00:35:44.400 --> 00:35:47.400]  讓我們存著忍耐的心
[00:35:47.400 --> 00:35:49.400]  存著信心
[00:35:49.400 --> 00:35:51.400]  這個忍耐這個字
[00:35:51.400 --> 00:35:53.400]  希臘文叫Hupomone
[00:35:53.400 --> 00:35:56.400]  是指一個代產的婦人
[00:35:56.400 --> 00:35:57.400]  沒錯
[00:35:57.400 --> 00:36:00.400]  生產是痛楚
[00:36:00.400 --> 00:36:03.400]  但是她帶著盼望的等候
[00:36:03.400 --> 00:36:05.400]  嬰兒的出世
[00:36:05.400 --> 00:36:07.400]  每一個陣痛來
[00:36:07.400 --> 00:36:09.400]  表示嬰兒又快出世
[00:36:09.400 --> 00:36:13.400]  今天我們在黑暗掌權期間
[00:36:13.400 --> 00:36:15.400]  仍然都是等候著
[00:36:15.400 --> 00:36:19.400]  上帝的審判臨到完結
[00:36:19.400 --> 00:36:21.400]  那個時候才說
[00:36:21.400 --> 00:36:23.400]  Taleos 完結了
[00:36:23.400 --> 00:36:25.400]  但是還沒來之前
[00:36:25.400 --> 00:36:27.400]  我們仍然需要
[00:36:27.400 --> 00:36:31.400]  好像孕婦等候嬰兒出世一樣
[00:36:31.400 --> 00:36:33.400]  有信心
[00:36:33.400 --> 00:36:35.400]  有忍耐
[00:36:35.400 --> 00:36:37.400]  求主幫助我們
[00:36:37.400 --> 00:36:40.400]  在這個等候期間
[00:36:40.400 --> 00:36:44.400]  充滿了信心
[00:36:44.400 --> 00:36:46.400]  也把握這個機會
[00:36:46.400 --> 00:36:49.400]  盡早把福音傳開
[00:36:49.400 --> 00:36:52.400]  以致別人可以聽聞這個福音
[00:36:52.400 --> 00:36:55.400]  脫離這個大的審判
[00:36:55.400 --> 00:36:57.400]  所以從心低頭
[00:36:57.400 --> 00:36:58.400]  我們同祈禱
[00:36:58.400 --> 00:37:00.400]  天父我們再一次感謝你
[00:37:00.400 --> 00:37:04.400]  給你的話語提醒
[00:37:04.400 --> 00:37:06.400]  鼓勵我們
[00:37:06.400 --> 00:37:08.400]  在這個等候期間
[00:37:08.400 --> 00:37:10.400]  叫你更加有信心
[00:37:10.400 --> 00:37:12.400]  信得過
[00:37:12.400 --> 00:37:14.400]  你會報仇
[00:37:14.400 --> 00:37:17.400]  信得過你的公義會臨在
[00:37:17.400 --> 00:37:20.400]  信得過你是我們的主
[00:37:20.400 --> 00:37:21.400]  我們的神
[00:37:21.400 --> 00:37:23.400]  是值得稱頌的神
[00:37:23.400 --> 00:37:25.400]  我們感謝祈禱
[00:37:25.400 --> 00:37:27.400]  奉耶穌基督命求
[00:37:27.400 --> 00:37:29.400]  阿門
[00:37:30.400 --> 00:37:32.400]  阿門
[00:37:33.400 --> 00:37:35.400]  阿門
[00:37:35.400 --> 00:37:37.400]  阿門
[00:37:37.400 --> 00:37:39.400]  阿門
[00:37:39.400 --> 00:37:41.400]  阿門
[00:37:41.400 --> 00:37:43.400]  阿門
[00:37:43.400 --> 00:37:45.400]  阿門
[00:37:45.400 --> 00:37:47.400]  阿門

