
[00:00:00.000 --> 00:00:10.000]  各位大英姐妹,各位朋友,你們好,歡迎大家參觀我們三藩市播道會網上的五堂崇拜
[00:21:58.000 --> 00:22:01.000]  要顯明莫大的能力時出於我們
[00:22:01.000 --> 00:22:05.000]  我們四面受敵卻不被困住
[00:22:05.000 --> 00:22:08.000]  心裡作難卻不至失望
[00:22:08.000 --> 00:22:10.000]  租壁壩卻不被凋氣
[00:22:10.000 --> 00:22:13.000]  身上常帶著耶穌的死使耶穌的生
[00:22:13.000 --> 00:22:16.000]  也顯明在我們身上
[00:22:16.000 --> 00:22:18.000]  不要忘記
[00:22:18.000 --> 00:22:21.000]  希伯羅書的作者在公元後69年
[00:22:21.000 --> 00:22:23.000]  普及的時候寫成
[00:22:23.000 --> 00:22:27.000]  當時猶太人在水深火熱的時候
[00:22:27.000 --> 00:22:30.000]  我們面對這些艱苦困難
[00:22:30.000 --> 00:22:32.000]  不要忘記
[00:22:32.000 --> 00:22:38.000]  耶穌基督也在仍愛被釘、被羞辱
[00:22:38.000 --> 00:22:44.000]  我們只不過是跟著耶穌出去受這些苦難
[00:22:44.000 --> 00:22:47.000]  不過我們有盼望
[00:22:47.000 --> 00:22:51.000]  我們不需要棄去
[00:22:51.000 --> 00:22:53.000]  我們不需要失望
[00:22:53.000 --> 00:22:55.000]  我們更加不需要放棄
[00:22:55.000 --> 00:22:58.000]  因為我們有一個末世的觀
[00:22:58.000 --> 00:23:01.000]  我們所遇有望是永恆的成
[00:23:01.000 --> 00:23:05.000]  今日世上所擁有的東西
[00:23:05.000 --> 00:23:09.000]  只不過是煙消雲散
[00:23:09.000 --> 00:23:14.000]  我們本來是沒有這個長存的成
[00:23:14.000 --> 00:23:19.000]  但是我們有耶穌基督為我們將來的成
[00:23:19.000 --> 00:23:24.000]  在這個世上我們只不過是客類
[00:23:24.000 --> 00:23:26.000]  是異鄉人
[00:23:26.000 --> 00:23:30.000]  所有的東西我們擁有的東西都是翻眼譜
[00:23:30.000 --> 00:23:33.000]  一天都會失去
[00:23:33.000 --> 00:23:36.000]  我們所遇有望的
[00:23:36.000 --> 00:23:40.000]  就是上帝為我們預備的永恆的成衣
[00:23:40.000 --> 00:23:43.000]  永遠的家鄉
[00:23:43.000 --> 00:23:45.000]  我們期待著
[00:23:45.000 --> 00:23:49.000]  尋求這個字不是指我們去找
[00:23:49.000 --> 00:23:50.000]  不是
[00:23:50.000 --> 00:23:51.000]  是期待著
[00:23:51.000 --> 00:23:53.000]  不住的等候著
[00:23:53.000 --> 00:23:55.000]  我們永遠有這個盼望
[00:23:55.000 --> 00:23:57.000]  就好像保羅說的
[00:23:57.000 --> 00:23:59.000]  所以我們不喪膽
[00:23:59.000 --> 00:24:01.000]  外體雖然毀壞
[00:24:01.000 --> 00:24:03.000]  內心卻一天生此一天
[00:24:03.000 --> 00:24:06.000]  我們這至暫至輕的苦楚
[00:24:06.000 --> 00:24:09.000]  為要我們成就極寵無比永遠的榮耀
[00:24:09.000 --> 00:24:12.000]  原來我們不是顧念所見的
[00:24:12.000 --> 00:24:14.000]  那是顧念所不見的
[00:24:14.000 --> 00:24:16.000]  因為所見的是暫時的
[00:24:16.000 --> 00:24:19.000]  所不見的是永遠的
[00:24:19.000 --> 00:24:22.000]  所以希伯羅書的作者第十四節就說得很清楚
[00:24:22.000 --> 00:24:26.000]  我們在這裡本沒有常存的成
[00:24:26.000 --> 00:24:30.000]  乃是尋求那將來的成衣
[00:24:30.000 --> 00:24:32.000]  這裡是指世上
[00:24:32.000 --> 00:24:34.000]  我們是世上的客類
[00:24:34.000 --> 00:24:36.000]  是異鄉人
[00:24:36.000 --> 00:24:38.000]  我們所擁有的東西
[00:24:38.000 --> 00:24:40.000]  都是暫斷的
[00:24:40.000 --> 00:24:42.000]  但我們有盼望
[00:24:42.000 --> 00:24:44.000]  將來有永恆的成衣
[00:24:44.000 --> 00:24:48.000]  個個才有永恆的價值
[00:24:48.000 --> 00:24:50.000]  就是因為這些恩典的緣故
[00:24:50.000 --> 00:24:52.000]  讓我們心得兼顧
[00:24:52.000 --> 00:24:54.000]  而不是靠這些異端邪說
[00:24:54.000 --> 00:24:56.000]  不是靠這些飲食
[00:24:56.000 --> 00:25:00.000]  讓我們心得兼顧
[00:25:00.000 --> 00:25:02.000]  請我們做些同心討論
[00:25:02.000 --> 00:25:04.000]  天父我們再次多謝你
[00:25:04.000 --> 00:25:06.000]  是因為你的恩典的緣故
[00:25:06.000 --> 00:25:10.000]  我們能夠成為基督徒
[00:25:10.000 --> 00:25:12.000]  也是因為你的恩典的緣故
[00:25:12.000 --> 00:25:14.000]  我們心可以得兼顧
[00:25:14.000 --> 00:25:16.000]  求你幫助我們
[00:25:16.000 --> 00:25:19.000]  背起這個十字架來跟隨你
[00:25:19.000 --> 00:25:21.000]  雖然世上有苦難
[00:25:21.000 --> 00:25:23.000]  但在你裡面有平安
[00:25:23.000 --> 00:25:27.000]  我們想到將來永恆的成衣
[00:25:27.000 --> 00:25:29.000]  得著永恆的生命
[00:25:29.000 --> 00:25:31.000]  在那裡不再有眼淚
[00:25:31.000 --> 00:25:33.000]  不再有痛苦
[00:25:33.000 --> 00:25:35.000]  我們多謝你
[00:25:35.000 --> 00:25:37.000]  我們這樣的祈禱
[00:25:37.000 --> 00:25:39.000]  乃是奉耶穌基督命求
[00:25:39.000 --> 00:25:41.000]  阿門
[00:25:41.000 --> 00:25:43.000]  阿門
[00:25:43.000 --> 00:25:45.000]  阿門
[00:25:45.000 --> 00:25:47.000]  阿門
[00:25:47.000 --> 00:25:49.000]  阿門
[00:25:49.000 --> 00:25:51.000]  阿門
[00:25:51.000 --> 00:25:53.000]  阿門
[00:25:53.000 --> 00:25:55.000]  阿門
[00:25:55.000 --> 00:25:57.000]  阿門

