
[00:00:00.000 --> 00:00:05.400]  各位弟弟姐妹 各位朋友 你們好
[00:20:02.000 --> 00:20:05.000]  你只是其中一個病人
[00:20:05.000 --> 00:20:07.000]  但很奇怪
[00:20:07.000 --> 00:20:09.000]  因為他是其中一個病人
[00:20:09.000 --> 00:20:11.000]  所以他能夠跟其他病人
[00:20:11.000 --> 00:20:13.000]  完全沒有隔膜
[00:20:13.000 --> 00:20:16.000]  很快就跟隔壁的病人
[00:20:16.000 --> 00:20:18.000]  大家可以傾談
[00:20:18.000 --> 00:20:20.000]  投機的傾談
[00:20:20.000 --> 00:20:22.000]  希伯來書的作者是這樣說
[00:20:22.000 --> 00:20:24.000]  因為耶穌渡成肉身
[00:20:24.000 --> 00:20:26.000]  住在人的當中
[00:20:26.000 --> 00:20:28.000]  受盡人間的苦楚
[00:20:28.000 --> 00:20:30.000]  所以能夠體恤我們的軟弱
[00:20:30.000 --> 00:20:32.000]  也能夠明白我們的感受
[00:20:32.000 --> 00:20:34.000]  和我們的需要
[00:20:34.000 --> 00:20:38.000]  但同時耶穌有一個特別的身份
[00:20:38.000 --> 00:20:40.000]  祂沒有犯過罪
[00:20:40.000 --> 00:20:43.000]  祂只是承擔了我們的罪
[00:20:43.000 --> 00:20:47.000]  我們再來看看苦難的答案
[00:20:47.000 --> 00:20:51.000]  就是升上諸天的大祭司耶穌
[00:20:51.000 --> 00:20:54.000]  耶穌跟我們一樣
[00:20:54.000 --> 00:20:57.000]  受過諸般的試探
[00:20:57.000 --> 00:21:01.000]  但這只是一半的故事
[00:21:01.000 --> 00:21:03.000]  還有另外一半的故事
[00:21:03.000 --> 00:21:05.000]  我們不可不知
[00:21:05.000 --> 00:21:08.000]  這個故事記載在第十四篇
[00:21:08.000 --> 00:21:11.000]  我們既然有一位已經升入
[00:21:11.000 --> 00:21:13.000]  高天尊榮的大祭司
[00:21:13.000 --> 00:21:15.000]  就是神的兒子耶穌
[00:21:15.000 --> 00:21:19.000]  便當持定所承認的道
[00:21:19.000 --> 00:21:21.000]  希伯來書的作者
[00:21:21.000 --> 00:21:24.000]  特別強調耶穌基督的身份
[00:21:24.000 --> 00:21:26.000]  第一章他告訴我們
[00:21:26.000 --> 00:21:29.000]  他是比天使更加的尊貴
[00:21:29.000 --> 00:21:31.000]  第二章他告訴我們
[00:21:31.000 --> 00:21:34.000]  他是大祭司代表引向神說話
[00:21:34.000 --> 00:21:36.000]  又告訴我們
[00:21:36.000 --> 00:21:38.000]  他是元帥是使徒
[00:21:38.000 --> 00:21:41.000]  他的身份是替人說話
[00:21:41.000 --> 00:21:43.000]  第三章他告訴我們
[00:21:43.000 --> 00:21:45.000]  耶穌是超越魔勢
[00:21:45.000 --> 00:21:48.000]  耶穌的死是第二次出埃及
[00:21:48.000 --> 00:21:50.000]  他就好像魔勢一樣
[00:21:50.000 --> 00:21:54.000]  領導我們離開埃及遺牢之地
[00:21:54.000 --> 00:21:56.000]  第四章他告訴我們
[00:21:56.000 --> 00:21:59.000]  我們仍在曠野裏非常危險
[00:21:59.000 --> 00:22:01.000]  但不用怕
[00:22:01.000 --> 00:22:02.000]  有一個能夠體諒我們
[00:22:02.000 --> 00:22:04.000]  明白我們的大祭司耶穌
[00:22:04.000 --> 00:22:06.000]  因為他犯事守國斯坦
[00:22:06.000 --> 00:22:08.000]  只是沒有犯過罪
[00:22:08.000 --> 00:22:10.000]  在第二章十七節的時候
[00:22:10.000 --> 00:22:12.000]  作者已經告訴我們
[00:22:12.000 --> 00:22:14.000]  耶穌是一個忠信的大祭司
[00:22:14.000 --> 00:22:16.000]  祭司這個字
[00:22:16.000 --> 00:22:19.000]  拉丁文叫Pontifex
[00:22:19.000 --> 00:22:21.000]  意思是橋樑
[00:22:21.000 --> 00:22:23.000]  是人和神之間的橋樑
[00:22:23.000 --> 00:22:25.000]  耶穌之所以成為我們的橋樑
[00:22:25.000 --> 00:22:27.000]  就是因為他渡成肉身
[00:22:27.000 --> 00:22:28.000]  住在人的當中
[00:22:28.000 --> 00:22:32.000]  犯事守國斯坦了解和明白我們的苦處
[00:22:32.000 --> 00:22:34.000]  但他不是Lawrence
[00:22:34.000 --> 00:22:36.000]  他沒有失去自己
[00:22:36.000 --> 00:22:38.000]  沒有了他自己的身份
[00:22:38.000 --> 00:22:41.000]  耶穌是受盡人間的苦楚
[00:22:41.000 --> 00:22:45.000]  但希伯來書怎樣形容這個大祭司
[00:22:45.000 --> 00:22:49.000]  他說有一位已經進入高天尊榮的大祭司
[00:22:49.000 --> 00:22:52.000]  就是神的兒子耶穌
[00:22:52.000 --> 00:22:54.000]  什麼叫升入高天
[00:22:54.000 --> 00:22:56.000]  原文是天堂
[00:22:56.000 --> 00:22:58.000]  升入天堂Heavens
[00:22:58.000 --> 00:22:59.000]  是中數的
[00:22:59.000 --> 00:23:02.000]  無論在七十事本或舊約聖經
[00:23:02.000 --> 00:23:04.000]  天堂這個字
[00:23:04.000 --> 00:23:05.000]  經常是中數的
[00:23:05.000 --> 00:23:07.000]  希伯來書第七章二十六節
[00:23:07.000 --> 00:23:09.000]  是高過諸天的大祭司
[00:23:09.000 --> 00:23:11.000]  Higher than the heavens
[00:23:11.000 --> 00:23:16.000]  耶穌書第四章十節是遠升諸天之上
[00:23:16.000 --> 00:23:19.000]  Ascending for all the heavens
[00:23:19.000 --> 00:23:23.000]  或者可以說諸天也承載不了他
[00:23:23.000 --> 00:23:25.000]  就好像說他太大了
[00:23:25.000 --> 00:23:27.000]  連天堂都嫌少
[00:23:27.000 --> 00:23:29.000]  裝不下去
[00:23:29.000 --> 00:23:31.000]  所以升上諸天的意思
[00:23:31.000 --> 00:23:33.000]  並不是直解
[00:23:33.000 --> 00:23:36.000]  而是說明一個極重要的真理
[00:23:36.000 --> 00:23:40.000]  這個大祭司和地上的大祭司
[00:23:40.000 --> 00:23:42.000]  一個很不同的地方
[00:23:42.000 --> 00:23:44.000]  亞倫的子孫是人
[00:23:44.000 --> 00:23:47.000]  但耶穌的確是神的兒子
[00:23:47.000 --> 00:23:49.000]  是高超的兒子
[00:23:49.000 --> 00:23:51.000]  連天都再也去不下
[00:23:51.000 --> 00:23:53.000]  既然我們所信的神
[00:23:53.000 --> 00:23:57.000]  是一個升上諸天超越的大祭司
[00:23:57.000 --> 00:24:01.000]  我們就應當辭定所承認的道
[00:24:01.000 --> 00:24:06.000]  辭定就好像一個打美式足球的
[00:24:06.000 --> 00:24:08.000]  一個wide receiver
[00:24:08.000 --> 00:24:09.000]  你接到球了
[00:24:09.000 --> 00:24:11.000]  直衝入底線
[00:24:11.000 --> 00:24:13.000]  在千軍萬馬當中
[00:24:13.000 --> 00:24:15.000]  撞他
[00:24:15.000 --> 00:24:16.000]  踢他
[00:24:16.000 --> 00:24:19.000]  他仍然堅守著他的皮球
[00:24:19.000 --> 00:24:21.000]  不敢防
[00:24:21.000 --> 00:24:23.000]  否則就會fumble
[00:24:23.000 --> 00:24:25.000]  不過我們所辭定的
[00:24:25.000 --> 00:24:27.000]  就不是足球
[00:24:27.000 --> 00:24:29.000]  我們所辭定的就是道
[00:24:29.000 --> 00:24:33.000]  這個道原文叫做Homologous
[00:24:33.000 --> 00:24:36.000]  這個字出現在三章一字
[00:24:36.000 --> 00:24:41.000]  你們應當思想我們所認的事者為大祭司耶穌
[00:24:41.000 --> 00:24:43.000]  這兩個意思
[00:24:43.000 --> 00:24:45.000]  第一是承認
[00:24:45.000 --> 00:24:47.000]  宣講
[00:24:47.000 --> 00:24:49.000]  第二是承認什麼呢
[00:24:49.000 --> 00:24:51.000]  耶穌是事者
[00:24:51.000 --> 00:24:53.000]  代表神向人說話
[00:24:53.000 --> 00:24:54.000]  是大祭司
[00:24:54.000 --> 00:24:56.000]  是代表人向神說話
[00:24:56.000 --> 00:24:57.000]  是橋樑
[00:24:57.000 --> 00:25:00.000]  四章一節說他是神的兒子
[00:25:00.000 --> 00:25:03.000]  我們所辭定的就是這個信念
[00:25:03.000 --> 00:25:05.000]  辭定一個什麼信念呢
[00:25:05.000 --> 00:25:09.000]  就是為神為耶穌
[00:25:09.000 --> 00:25:12.000]  我剛剛看到一個訪問
[00:25:12.000 --> 00:25:15.000]  就是香港導演周冠威的訪問
[00:25:15.000 --> 00:25:19.000]  為什麼他要拍這套《時代革命》的紀錄片呢
[00:25:19.000 --> 00:25:21.000]  他說
[00:25:21.000 --> 00:25:24.000]  因為他認定他的信仰
[00:25:24.000 --> 00:25:26.000]  他為了神
[00:25:26.000 --> 00:25:27.000]  不是為了名
[00:25:27.000 --> 00:25:28.000]  不是為了利
[00:25:28.000 --> 00:25:30.000]  為了真相
[00:25:30.000 --> 00:25:31.000]  為了公義
[00:25:31.000 --> 00:25:32.000]  為了神
[00:25:32.000 --> 00:25:34.000]  去做
[00:25:34.000 --> 00:25:37.000]  希伯來斯的作者告訴你
[00:25:37.000 --> 00:25:41.000]  耶穌和那些受苦難的弟兄姊妹
[00:25:41.000 --> 00:25:43.000]  完全認同的
[00:25:43.000 --> 00:25:44.000]  我們不要忘記
[00:25:44.000 --> 00:25:46.000]  正如上一次我們說
[00:25:46.000 --> 00:25:48.000]  我們仍未進入安息
[00:25:48.000 --> 00:25:50.000]  我們仍然在抗疫的路上
[00:25:50.000 --> 00:25:54.000]  滿有危險崎嶇的山路
[00:25:54.000 --> 00:25:57.000]  我們受苦是必經之路
[00:25:57.000 --> 00:25:59.000]  但不用怕
[00:25:59.000 --> 00:26:00.000]  不用擔心
[00:26:00.000 --> 00:26:02.000]  不用失望
[00:26:02.000 --> 00:26:03.000]  不要放棄
[00:26:03.000 --> 00:26:05.000]  因為我們已經有一個大祭司
[00:26:05.000 --> 00:26:08.000]  代表我們在上帝面前祈求
[00:26:08.000 --> 00:26:10.000]  祂凡事受過試探
[00:26:10.000 --> 00:26:12.000]  只是沒有犯過罪
[00:26:12.000 --> 00:26:14.000]  所以我們只管坦然無懼
[00:26:14.000 --> 00:26:15.000]  去到施恩寶座面前
[00:26:15.000 --> 00:26:17.000]  唯有得連率蒙恩惠
[00:26:17.000 --> 00:26:19.000]  作隨時的幫助
[00:26:19.000 --> 00:26:22.000]  這多大的應許
[00:26:22.000 --> 00:26:26.000]  最後我們看看苦難的答案
[00:26:26.000 --> 00:26:28.000]  就是坦然無懼的
[00:26:28.000 --> 00:26:30.000]  來到施恩寶座前
[00:26:30.000 --> 00:26:32.000]  第16節
[00:26:32.000 --> 00:26:33.000]  或者有人會問
[00:26:33.000 --> 00:26:36.000]  這個道理我聽過千百萬次
[00:26:36.000 --> 00:26:39.000]  但我仍然依然苦惡
[00:26:39.000 --> 00:26:42.000]  外面的環境絲毫無變
[00:26:42.000 --> 00:26:44.000]  我們仍然受苦
[00:26:44.000 --> 00:26:48.000]  好像完全沒有作用
[00:26:48.000 --> 00:26:52.000]  而且情況越來越差
[00:26:52.000 --> 00:26:53.000]  首先
[00:26:53.000 --> 00:26:56.000]  基督教最精彩的地方
[00:26:56.000 --> 00:26:59.000]  不是在乎改變外面的環境
[00:26:59.000 --> 00:27:01.000]  而是強化我們內心
[00:27:01.000 --> 00:27:05.000]  我們去面對的風風雨雨和崎嶇路
[00:27:05.000 --> 00:27:07.000]  不是在乎
[00:27:07.000 --> 00:27:10.000]  要上帝給我們一條平坦的道路
[00:27:10.000 --> 00:27:11.000]  安然渡過
[00:27:11.000 --> 00:27:15.000]  而是在乎我們怎樣去面對風雨崎嶇路
[00:27:15.000 --> 00:27:16.000]  第二
[00:27:16.000 --> 00:27:18.000]  我們要面對的
[00:27:18.000 --> 00:27:23.000]  不單止是苦難
[00:27:23.000 --> 00:27:27.000]  我們更加要面對自己
[00:27:27.000 --> 00:27:29.000]  沒錯我們是軟弱
[00:27:29.000 --> 00:27:32.000]  但我們不是靠我們的軟弱
[00:27:32.000 --> 00:27:35.000]  我們是靠大祭司耶穌
[00:27:35.000 --> 00:27:40.000]  所以聖經說我們坦然無懼去到的私恩前
[00:27:40.000 --> 00:27:42.000]  求連率蒙恩惠
[00:27:42.000 --> 00:27:45.000]  作隨時的幫助
[00:27:45.000 --> 00:27:48.000]  我們留意一個非常有趣的字
[00:27:48.000 --> 00:27:49.000]  是什麼字?
[00:27:49.000 --> 00:27:51.000]  讓我們來道
[00:27:51.000 --> 00:27:56.000]  這個字出現過七次
[00:27:56.000 --> 00:27:59.000]  在希伯來書出現過七次
[00:27:59.000 --> 00:28:04.000]  而在整個新約聖經出現過八十多次
[00:28:04.000 --> 00:28:07.000]  大多數的意思是來到這個地方
[00:28:07.000 --> 00:28:09.000]  或者是親近神
[00:28:09.000 --> 00:28:12.000]  或者是走近神恩典的寶座
[00:28:12.000 --> 00:28:15.000]  原來這個字有兩種不同的看法
[00:28:15.000 --> 00:28:19.000]  第一個看法是一個技術性的意思
[00:28:19.000 --> 00:28:22.000]  舊約的祭司是專有
[00:28:22.000 --> 00:28:27.000]  唯有他親近神的一個權利
[00:28:27.000 --> 00:28:31.000]  從這裡看我們每一個信徒都是大祭司
[00:28:31.000 --> 00:28:33.000]  每一個信徒都是祭司
[00:28:33.000 --> 00:28:35.000]  可以去親近神
[00:28:35.000 --> 00:28:37.000]  七十字本以色列
[00:28:37.000 --> 00:28:40.000]  全個會眾能夠親近耶和華
[00:28:40.000 --> 00:28:44.000]  這個字指的是聖殿
[00:28:44.000 --> 00:28:47.000]  在聖殿裡來到聖殿親近神
[00:28:47.000 --> 00:28:52.000]  所以這是從技術性的角度去看
[00:28:52.000 --> 00:28:55.000]  祭司才有這個權利去親近神
[00:28:55.000 --> 00:28:57.000]  我們之所以能夠親近神
[00:28:57.000 --> 00:29:00.000]  就是神認為我們已經成為祭司
[00:29:00.000 --> 00:29:02.000]  每一個信徒都是祭司
[00:29:02.000 --> 00:29:04.000]  當然這個字有另外一個看法
[00:29:04.000 --> 00:29:06.000]  就是所謂的non-technical term
[00:29:06.000 --> 00:29:09.000]  是指親近神
[00:29:09.000 --> 00:29:13.000]  一個能夠集體去親近神
[00:29:13.000 --> 00:29:15.000]  這個字就告訴我們
[00:29:15.000 --> 00:29:18.000]  我們可以走近神的私恩寶座面前
[00:29:18.000 --> 00:29:22.000]  更何況我們有祭司的職份
[00:29:22.000 --> 00:29:24.000]  更加可以去到神的面前
[00:29:24.000 --> 00:29:26.000]  而且我們怎樣去化?
[00:29:26.000 --> 00:29:27.000]  第二方面
[00:29:27.000 --> 00:29:29.000]  聖經說的是坦然無懼的
[00:29:29.000 --> 00:29:31.000]  來到主的私恩座前
[00:29:31.000 --> 00:29:33.000]  坦然無懼就是大膽的
[00:29:33.000 --> 00:29:35.000]  自由的 釋放一切的
[00:29:35.000 --> 00:29:37.000]  不是演戲的 不是寫文章的
[00:29:37.000 --> 00:29:40.000]  不是吹噓的 不是念口黃的
[00:29:40.000 --> 00:29:44.000]  是傾心吐意的傾訴我們一切
[00:29:44.000 --> 00:29:48.000]  不是去面對審判
[00:29:48.000 --> 00:29:51.000]  而是面對私恩之主
[00:29:51.000 --> 00:29:53.000]  為什麼?
[00:29:53.000 --> 00:29:54.000]  四章十六節說
[00:29:54.000 --> 00:29:59.000]  為要得連率蒙恩位作隨時的幫助
[00:29:59.000 --> 00:30:02.000]  原文是非常有趣的
[00:30:02.000 --> 00:30:05.000]  原文怎樣有趣?
[00:30:05.000 --> 00:30:07.000]  是一個Hinnah course
[00:30:07.000 --> 00:30:09.000]  Hinnah course
[00:30:09.000 --> 00:30:14.000]  是為了要領受連率
[00:30:14.000 --> 00:30:17.000]  Elos就是連率
[00:30:17.000 --> 00:30:22.000]  還有恩典Karim就是恩典
[00:30:22.000 --> 00:30:24.000]  而且我們在那裡找到
[00:30:24.000 --> 00:30:25.000]  Hirschko的字
[00:30:25.000 --> 00:30:27.000]  找到什麼呢?
[00:30:27.000 --> 00:30:30.000]  我們找到隨時的幫助
[00:30:30.000 --> 00:30:32.000]  所以這個字
[00:30:32.000 --> 00:30:34.000]  這一句很有意思
[00:30:34.000 --> 00:30:36.000]  非常有意思
[00:30:36.000 --> 00:30:38.000]  它說我們這樣做
[00:30:38.000 --> 00:30:40.000]  是為了要去領受到
[00:30:40.000 --> 00:30:44.000]  接受到上帝給我們的連率
[00:30:44.000 --> 00:30:46.000]  還有這個恩典
[00:30:46.000 --> 00:30:49.000]  並且我們可以找到
[00:30:49.000 --> 00:30:50.000]  神給我們
[00:30:50.000 --> 00:30:54.000]  耶穌基督給我們隨時的幫助
[00:30:54.000 --> 00:30:56.000]  在禱告裡面
[00:30:56.000 --> 00:30:59.000]  就好像耶穌基督在馬拉翁第七章第八節說
[00:30:59.000 --> 00:31:01.000]  泛其究竟就得著
[00:31:01.000 --> 00:31:03.000]  尋找的就尋便
[00:31:03.000 --> 00:31:07.000]  我們可以隨時去到主的私恩寶座面前
[00:31:07.000 --> 00:31:11.000]  求連率蒙恩位得連率
[00:31:11.000 --> 00:31:14.000]  作隨時的幫助
[00:31:14.000 --> 00:31:16.000]  事實上這三節聖經
[00:31:16.000 --> 00:31:18.000]  對我自己本人來說
[00:31:18.000 --> 00:31:21.000]  是有極大的鼓勵和幫助
[00:31:21.000 --> 00:31:26.000]  1975年我們還在美國讀神學的時候
[00:31:26.000 --> 00:31:28.000]  一個星期三的晚上
[00:31:28.000 --> 00:31:31.000]  我們住在樓下的一位太太走來
[00:31:31.000 --> 00:31:33.000]  她說Doris
[00:31:33.000 --> 00:31:35.000]  她跟太太說
[00:31:35.000 --> 00:31:39.000]  我發現我BB患上了德國疹
[00:31:39.000 --> 00:31:43.000]  我知道你曾經和她玩過時期
[00:31:43.000 --> 00:31:45.000]  我怕著你染到
[00:31:45.000 --> 00:31:49.000]  因為我知道你剛剛懷孕了
[00:31:49.000 --> 00:31:52.000]  一個有德國疹的病人
[00:31:52.000 --> 00:31:55.000]  又是懷孕的
[00:31:55.000 --> 00:31:57.000]  是很危險的
[00:31:57.000 --> 00:32:03.000]  隨時BB會成為殘缺的小孩子
[00:32:03.000 --> 00:32:08.000]  但是要兩三個星期才能驗出有沒有染到
[00:32:08.000 --> 00:32:10.000]  這兩三個星期
[00:32:10.000 --> 00:32:13.000]  真是度日如年
[00:32:13.000 --> 00:32:16.000]  非常恐懼
[00:32:16.000 --> 00:32:20.000]  但是結果是沒事的
[00:32:20.000 --> 00:32:22.000]  我們當然很開心
[00:32:22.000 --> 00:32:25.000]  1976年我們回到香港
[00:32:25.000 --> 00:32:28.000]  但是那些德國疹的病菌好像追著我們
[00:32:28.000 --> 00:32:32.000]  當時太太是一間中學教書
[00:32:32.000 --> 00:32:36.000]  香港發生了德國疹的疫症
[00:32:36.000 --> 00:32:40.000]  這一回太太染上了
[00:32:40.000 --> 00:32:42.000]  不是等兩三個星期
[00:32:42.000 --> 00:32:45.000]  是等幾個月的時間
[00:32:45.000 --> 00:32:49.000]  那些日子如果不是神的恩典
[00:32:49.000 --> 00:32:51.000]  不知道怎樣過去
[00:32:51.000 --> 00:32:56.000]  就是這節聖經給我們極大的幫助
[00:32:56.000 --> 00:33:00.000]  我們儘管去到主的私恩寶藏面前
[00:33:00.000 --> 00:33:03.000]  求憐憫、得憐恤、無恩惠
[00:33:03.000 --> 00:33:06.000]  作隨時的幫助
[00:33:06.000 --> 00:33:09.000]  曾經有朋友打電話勸我們下胎
[00:33:09.000 --> 00:33:12.000]  我們說不會
[00:33:12.000 --> 00:33:15.000]  因為能給我們上子是最好的
[00:33:15.000 --> 00:33:19.000]  就算是殘缺的孩子也是最好的
[00:33:19.000 --> 00:33:24.000]  終於我們的女兒凱欣出生了
[00:33:24.000 --> 00:33:30.000]  她現在已經有兩個小朋友的媽媽
[00:33:30.000 --> 00:33:33.000]  在羅省行醫
[00:33:33.000 --> 00:33:36.000]  她除了聽覺有一點點問題
[00:33:36.000 --> 00:33:39.000]  其餘完全都不影響她
[00:33:39.000 --> 00:33:42.000]  但希伯來書這兩節聖經
[00:33:42.000 --> 00:33:47.000]  是對我們來說極大的幫助
[00:33:47.000 --> 00:33:52.000]  到了2001年我們回香港的時候
[00:33:52.000 --> 00:33:57.000]  太太發覺是患上了淋巴癌
[00:33:57.000 --> 00:34:02.000]  又是這節聖經不斷的鼓勵我
[00:34:02.000 --> 00:34:04.000]  不斷的求救她
[00:34:04.000 --> 00:34:07.000]  在我們最軟弱的時候
[00:34:07.000 --> 00:34:09.000]  來到私恩寶藏面前
[00:34:09.000 --> 00:34:19.000]  坦然的、自由的、大膽的去求她、找她
[00:34:19.000 --> 00:34:22.000]  她就給我們隨時的幫助
[00:34:22.000 --> 00:34:24.000]  弟兄姊妹
[00:34:24.000 --> 00:34:28.000]  人生在世上苦難是難免的
[00:34:28.000 --> 00:34:31.000]  你不要抓緊上帝的恩典
[00:34:31.000 --> 00:34:35.000]  你不要去私恩寶藏面前求憐憫得憐恤
[00:34:35.000 --> 00:34:37.000]  作隨時的幫助
[00:34:37.000 --> 00:34:39.000]  求主幫助我們
[00:34:39.000 --> 00:34:41.000]  將我們同心低頭、同道高
[00:34:41.000 --> 00:34:45.000]  天皇我們感謝你成為我們大祭司
[00:34:45.000 --> 00:34:47.000]  你知道我們的軟弱
[00:34:47.000 --> 00:34:49.000]  因為你查犯司受過試探
[00:34:49.000 --> 00:34:51.000]  自然沒有犯過罪
[00:34:51.000 --> 00:34:53.000]  你成為我們大祭司
[00:34:53.000 --> 00:34:55.000]  以致我們可以能夠坦然無懼
[00:34:55.000 --> 00:34:57.000]  去到主的私恩寶藏面前
[00:34:57.000 --> 00:35:00.000]  求憐憫得憐恤
[00:35:00.000 --> 00:35:02.000]  作隨時的幫助
[00:35:02.000 --> 00:35:04.000]  我們感謝你
[00:35:04.000 --> 00:35:06.000]  祈禱奉耶穌基督的名禱
[00:35:06.000 --> 00:35:08.000]  阿們
[00:35:09.000 --> 00:35:12.000]  字幕由 Amara.org 社群提供
[00:35:13.000 --> 00:35:16.000]  多謝您收睇時局新聞,再會!
[00:35:16.000 --> 00:35:19.000]  多謝您收睇時局新聞,再會!
[00:35:19.000 --> 00:35:22.000]  (字幕由 Amara.org 社群提供)

