
[00:00:00.000 --> 00:00:05.000]  各位大英姐妹各位朋友你好
[00:22:18.000 --> 00:22:21.000]  同樣屬靈的生命一樣
[00:22:21.000 --> 00:22:23.000]  中原現在很軟弱
[00:22:23.000 --> 00:22:24.000]  你悔改
[00:22:24.000 --> 00:22:28.000]  堅固剩下少少的渣拿
[00:22:28.000 --> 00:22:30.000]  不要完全放棄
[00:22:30.000 --> 00:22:31.000]  釣下鹽水
[00:22:31.000 --> 00:22:33.000]  仍有一絲氣息
[00:22:33.000 --> 00:22:34.000]  不得放棄
[00:22:34.000 --> 00:22:36.000]  仍然堅守
[00:22:36.000 --> 00:22:37.000]  在神面前
[00:22:37.000 --> 00:22:39.000]  我們沒有一樣東西完全
[00:22:39.000 --> 00:22:41.000]  但基督徒的生命
[00:22:41.000 --> 00:22:43.000]  如果只是靠釣鹽水維持
[00:22:43.000 --> 00:22:45.000]  不會維持多久
[00:22:45.000 --> 00:22:47.000]  我們一定要堅固
[00:22:47.000 --> 00:22:49.000]  我們屬靈的生命
[00:22:49.000 --> 00:22:51.000]  那你會說怎樣堅固呢?
[00:22:51.000 --> 00:22:54.000]  約翰就說回想
[00:22:54.000 --> 00:22:55.000]  Remember
[00:22:55.000 --> 00:22:57.000]  怎樣堅固?
[00:22:57.000 --> 00:22:58.000]  回想記住
[00:22:58.000 --> 00:22:59.000]  不要忘記
[00:22:59.000 --> 00:23:01.000]  忘記甚麼你是怎樣領受
[00:23:01.000 --> 00:23:02.000]  怎樣聽見
[00:23:02.000 --> 00:23:04.000]  又要遵守這個福音
[00:23:04.000 --> 00:23:05.000]  你回想
[00:23:05.000 --> 00:23:06.000]  紀念一下
[00:23:06.000 --> 00:23:08.000]  不要忘記你未信耶穌的時候是怎樣的
[00:23:08.000 --> 00:23:10.000]  你怎樣去領受
[00:23:10.000 --> 00:23:12.000]  聽見這個福音
[00:23:12.000 --> 00:23:13.000]  又領受這個福音
[00:23:13.000 --> 00:23:15.000]  又遵守這個福音
[00:23:15.000 --> 00:23:17.000]  以致帶來你生命的逆轉和改變
[00:23:17.000 --> 00:23:20.000]  這給我們一個非常重要的訊息
[00:23:20.000 --> 00:23:21.000]  基督徒兩方面
[00:23:21.000 --> 00:23:23.000]  第一你要聽到這個福音
[00:23:23.000 --> 00:23:24.000]  去領受它
[00:23:24.000 --> 00:23:26.000]  第二你要遵守
[00:23:26.000 --> 00:23:28.000]  你只有一張嘴說
[00:23:28.000 --> 00:23:29.000]  只有耳聽
[00:23:29.000 --> 00:23:31.000]  而你不去行信心
[00:23:31.000 --> 00:23:32.000]  若沒有行為
[00:23:32.000 --> 00:23:33.000]  折死的
[00:23:33.000 --> 00:23:35.000]  這個不是頭腦的意思
[00:23:35.000 --> 00:23:38.000]  是真正毀身上去
[00:23:38.000 --> 00:23:42.000]  你只聽不遵守有甚麼用
[00:23:42.000 --> 00:23:43.000]  就好像你病了
[00:23:43.000 --> 00:23:44.000]  病得很厲害
[00:23:44.000 --> 00:23:45.000]  醫生告訴你
[00:23:45.000 --> 00:23:46.000]  你一定要吃這個藥
[00:23:46.000 --> 00:23:48.000]  一天吃三次
[00:23:48.000 --> 00:23:50.000]  直至吃完為止
[00:23:50.000 --> 00:23:51.000]  你拿到藥
[00:23:51.000 --> 00:23:52.000]  你不去吃
[00:23:52.000 --> 00:23:53.000]  看醫生來做甚麼?
[00:23:53.000 --> 00:23:55.000]  徒勞無功
[00:23:55.000 --> 00:23:56.000]  你聽到福音
[00:23:56.000 --> 00:23:57.000]  你不去相信
[00:23:57.000 --> 00:23:58.000]  你不去接受
[00:23:58.000 --> 00:23:59.000]  你不悔改
[00:23:59.000 --> 00:24:00.000]  你不認罪
[00:24:00.000 --> 00:24:01.000]  這樣聽了
[00:24:01.000 --> 00:24:03.000]  一樣是無辜的
[00:24:03.000 --> 00:24:05.000]  所以跟著第四個講話
[00:24:05.000 --> 00:24:06.000]  你要悔改
[00:24:06.000 --> 00:24:08.000]  要立即改變
[00:24:08.000 --> 00:24:11.000]  因為你不知道主耶穌何時會再來
[00:24:11.000 --> 00:24:12.000]  第三個有不警醒
[00:24:12.000 --> 00:24:13.000]  我必臨到你那裡
[00:24:13.000 --> 00:24:15.000]  如同賊一樣
[00:24:15.000 --> 00:24:17.000]  我何時臨到你也不知道
[00:24:17.000 --> 00:24:20.000]  你在不知不覺之間
[00:24:20.000 --> 00:24:22.000]  或者你只是覺得平安穩妥的時候
[00:24:22.000 --> 00:24:25.000]  主耶穌就突然間來到
[00:24:25.000 --> 00:24:26.000]  在《西約水經》裏面
[00:24:26.000 --> 00:24:27.000]  時常都提到
[00:24:27.000 --> 00:24:28.000]  主耶穌再來的時候
[00:24:28.000 --> 00:24:30.000]  好像賊一樣
[00:24:30.000 --> 00:24:32.000]  不是說耶穌好像賊一樣
[00:24:32.000 --> 00:24:33.000]  而是說
[00:24:33.000 --> 00:24:34.000]  來的時候
[00:24:34.000 --> 00:24:35.000]  你毫無預備之下
[00:24:35.000 --> 00:24:36.000]  一下子
[00:24:36.000 --> 00:24:38.000]  你就措手不及
[00:24:38.000 --> 00:24:40.000]  我們每天都以為有明天
[00:24:40.000 --> 00:24:41.000]  沒有人會想到
[00:24:41.000 --> 00:24:42.000]  每個人有一天沒有明天
[00:24:42.000 --> 00:24:45.000]  更加想到主耶穌會再來的時候
[00:24:45.000 --> 00:24:47.000]  我們要見祂面
[00:24:47.000 --> 00:24:50.000]  我們是否真的要悔改
[00:24:50.000 --> 00:24:53.000]  反過來走回主的道路呢?
[00:24:53.000 --> 00:24:54.000]  最後我們看看
[00:24:54.000 --> 00:24:56.000]  這個復活的主
[00:24:56.000 --> 00:24:59.000]  被撒迪教會的警告和批評
[00:24:59.000 --> 00:25:01.000]  第四節到第六節
[00:25:01.000 --> 00:25:06.000]  「而在撒迪裡還有幾名是未曾污衊自己衣服的
[00:25:06.000 --> 00:25:08.000]  他們要穿白衣與我同行
[00:25:08.000 --> 00:25:10.000]  因為他們是配得過的
[00:25:10.000 --> 00:25:14.000]  凡得勝的就有這樣的白衣
[00:25:14.000 --> 00:25:20.000]  我也不從生命冊上去塗抹他的名
[00:25:20.000 --> 00:25:22.000]  並且我要在父面前
[00:25:22.000 --> 00:25:27.000]  在眾事者面前承認他」
[00:25:27.000 --> 00:25:31.000]  這是一個非常值得安慰的應許
[00:25:31.000 --> 00:25:33.000]  我們環顧整個世界
[00:25:33.000 --> 00:25:36.000]  我們很多時候看到真的很火滾
[00:25:36.000 --> 00:25:40.000]  為甚麼壞人、壞人、裝假的信徒
[00:25:40.000 --> 00:25:42.000]  假的風生水起
[00:25:42.000 --> 00:25:45.000]  那些忠心的就被迫害
[00:25:45.000 --> 00:25:47.000]  甚至死亡
[00:25:47.000 --> 00:25:52.000]  為甚麼那些信徒被囚在獄中
[00:25:52.000 --> 00:25:55.000]  那些壓迫人的步步高升
[00:25:55.000 --> 00:25:58.000]  我們看到很多新聞很不開心
[00:25:58.000 --> 00:26:02.000]  問一問神 你慢嗎?你聾嗎?功你何在?
[00:26:02.000 --> 00:26:06.000]  但是我們再看看
[00:26:06.000 --> 00:26:08.000]  那些假的就越來越多
[00:26:08.000 --> 00:26:10.000]  忠心就寥寥可數
[00:26:10.000 --> 00:26:13.000]  只有幾名 只有少數
[00:26:13.000 --> 00:26:15.000]  就好像詩篇第七到三篇說
[00:26:15.000 --> 00:26:17.000]  「我見惡人和狂惡人享平安
[00:26:17.000 --> 00:26:18.000]  就心懷不平
[00:26:18.000 --> 00:26:22.000]  他們常享安日 財寶加增
[00:26:22.000 --> 00:26:26.000]  他們不像別人受害 也不像別人遭害
[00:26:26.000 --> 00:26:29.000]  詩人繼續說 等我去到聖所
[00:26:29.000 --> 00:26:31.000]  思想他們的結局
[00:26:31.000 --> 00:26:34.000]  你實在把他們安在滑地
[00:26:34.000 --> 00:26:36.000]  似他們掉在沉淪之中
[00:26:36.000 --> 00:26:40.000]  他們轉眼間成了何等的荒人
[00:26:40.000 --> 00:26:42.000]  他們被驚恐滅絕了」
[00:26:42.000 --> 00:26:45.000]  詩人叫我們將眼光看遠一點
[00:26:45.000 --> 00:26:47.000]  不要看暫時 看永恆
[00:26:47.000 --> 00:26:51.000]  而不是看少許一段時間
[00:26:51.000 --> 00:26:55.000]  現在所有的不過是過眼雲煙
[00:26:55.000 --> 00:26:57.000]  大江湧去 浪滔盡
[00:26:57.000 --> 00:26:59.000]  我們看看那些不妥協
[00:26:59.000 --> 00:27:02.000]  不跪地 不離開上帝的人有甚麼結果
[00:27:02.000 --> 00:27:05.000]  復會的主稱他們未曾污衊自己的衣服
[00:27:05.000 --> 00:27:08.000]  又說他們是穿白衣與我同行
[00:27:08.000 --> 00:27:09.000]  這是甚麼意思呢?
[00:27:09.000 --> 00:27:13.000]  在楊安時期 撒迪是一個製衣中心
[00:27:13.000 --> 00:27:15.000]  製衣行業極之普遍
[00:27:15.000 --> 00:27:17.000]  在撒迪的廟宇裏面
[00:27:17.000 --> 00:27:21.000]  他們是不准穿污衊的衣服進入廟堂的
[00:27:21.000 --> 00:27:24.000]  在這裏約翰就用這幅圖畫
[00:27:24.000 --> 00:27:27.000]  在屬靈的生命裏面你不可以污衊
[00:27:27.000 --> 00:27:30.000]  是沒有妥協的信徒
[00:27:30.000 --> 00:27:32.000]  我們都是德性的一群
[00:27:32.000 --> 00:27:34.000]  約翰又稱他們是穿白衣
[00:27:34.000 --> 00:27:35.000]  原來在羅馬帝國
[00:27:35.000 --> 00:27:37.000]  當羅馬將軍凱旋回國的時候
[00:27:37.000 --> 00:27:42.000]  百姓就穿著白衣迎接這個德性的大將軍
[00:27:42.000 --> 00:27:44.000]  約翰就用這幅圖畫
[00:27:44.000 --> 00:27:46.000]  當主耶穌回來的時候
[00:27:46.000 --> 00:27:49.000]  我們就像羅馬大將軍凱旋而歸
[00:27:49.000 --> 00:27:53.000]  我們的信徒去迎接救世主
[00:27:53.000 --> 00:27:58.000]  和他一起在凱旋的行列當中配得上
[00:27:58.000 --> 00:28:01.000]  你是否在其中呢?
[00:28:01.000 --> 00:28:07.000]  約翰說:我也不必從生命冊上圖抹他的名
[00:28:07.000 --> 00:28:11.000]  並且在我父面前和我眾天使面前認他的名
[00:28:11.000 --> 00:28:15.000]  那些德教信徒名字會寫在生命冊上
[00:28:15.000 --> 00:28:21.000]  耶穌會在父神面前讀出我們的名字進入永生
[00:28:21.000 --> 00:28:24.000]  這個何等寶貴的英許
[00:28:24.000 --> 00:28:28.000]  在生命冊上的名字永遠不會侵略
[00:28:28.000 --> 00:28:30.000]  當耶穌再來的時候
[00:28:30.000 --> 00:28:32.000]  一定有很多人和耶穌說
[00:28:32.000 --> 00:28:34.000]  就好像耶穌在《馬太福音》裡面所說的話
[00:28:34.000 --> 00:28:37.000]  主啊!主啊!我們不是奉祢的名傳道
[00:28:37.000 --> 00:28:38.000]  奉祢的名講鬼
[00:28:38.000 --> 00:28:41.000]  奉祢的名行許多異能
[00:28:41.000 --> 00:28:43.000]  我就明明的告訴他們
[00:28:43.000 --> 00:28:45.000]  我從來不認識你們
[00:28:45.000 --> 00:28:48.000]  你們這些作惡的人離開我去吧
[00:28:48.000 --> 00:28:50.000]  世上沒有比這些更可憐的人
[00:28:50.000 --> 00:28:52.000]  一生以為自己是信徒
[00:28:52.000 --> 00:28:53.000]  以為是侍奉主
[00:28:53.000 --> 00:28:56.000]  但其實耶穌都不認得他們
[00:28:56.000 --> 00:28:59.000]  因為他們是安明是活的
[00:28:59.000 --> 00:29:00.000]  但其實是死的
[00:29:00.000 --> 00:29:04.000]  馬海寧會問:那我的名字會不會在生命冊上呢?
[00:29:04.000 --> 00:29:07.000]  耶穌就講得很清楚
[00:29:07.000 --> 00:29:10.000]  正如在《啟示律》第三章也講得很清楚
[00:29:10.000 --> 00:29:13.000]  你有沒有在上帝面前領受這個福音
[00:29:13.000 --> 00:29:15.000]  「聽而領受並遵行」
[00:29:15.000 --> 00:29:19.000]  遵行不是說遵行了聖經裡面所有的誡命
[00:29:19.000 --> 00:29:24.000]  如果我們是要遵行所有的誡命才能上天堂
[00:29:24.000 --> 00:29:25.000]  我們沒有一個人能上到天堂
[00:29:25.000 --> 00:29:28.000]  但《馬太福音》第七章21節就這樣說
[00:29:28.000 --> 00:29:31.000]  「唯獨遵行我旨意的人才能進去」
[00:29:31.000 --> 00:29:32.000]  那你會問
[00:29:32.000 --> 00:29:36.000]  我怎麼可以遵守所有上帝的旨意呢?
[00:29:36.000 --> 00:29:37.000]  但是你不要忘記
[00:29:37.000 --> 00:29:40.000]  《馬太福音》第七章21節的旨意是單數
[00:29:40.000 --> 00:29:41.000]  是一個旨意
[00:29:41.000 --> 00:29:42.000]  這個是什麼旨意呢?
[00:29:42.000 --> 00:29:43.000]  「承認我們是罪人」
[00:29:43.000 --> 00:29:46.000]  「在主耶穌的面前真心悔改」
[00:29:46.000 --> 00:29:48.000]  「接受耶穌的眾我們救主」
[00:29:48.000 --> 00:29:51.000]  這個就是永生的確據
[00:29:51.000 --> 00:29:57.000]  這個就是神給我們有永生的確據
[00:29:57.000 --> 00:30:00.000]  不是在乎你做了多少事
[00:30:00.000 --> 00:30:04.000]  洗了禮、多少次禱、去多少次禮拜堂
[00:30:04.000 --> 00:30:06.000]  不是不是
[00:30:06.000 --> 00:30:10.000]  而是在乎你有沒有真心打開你的心門
[00:30:10.000 --> 00:30:13.000]  讓耶穌基督進入你的心裏
[00:30:13.000 --> 00:30:16.000]  你悔改認罪、接受祂
[00:30:16.000 --> 00:30:20.000]  你的名字就在生命冊上
[00:30:20.000 --> 00:30:25.000]  約翰說「凡有耳的就應當聽」
[00:30:25.000 --> 00:30:28.000]  你的名字是不是生命冊上呢?
[00:30:28.000 --> 00:30:30.000]  請我們同心一同禱告
[00:30:30.000 --> 00:30:32.000]  天父我們感謝你
[00:30:32.000 --> 00:30:35.000]  讓我們有機會看到你自己的信息
[00:30:35.000 --> 00:30:39.000]  教導我們不要像殺敵那樣妥協我們的信仰
[00:30:39.000 --> 00:30:41.000]  讓我們致死忠心
[00:30:41.000 --> 00:30:42.000]  求主幫助我們
[00:30:42.000 --> 00:30:45.000]  祈禱奉耶穌基督名禱
[00:30:45.000 --> 00:30:46.000]  阿門
[00:30:46.000 --> 00:30:47.000]  阿門
[00:30:48.000 --> 00:30:49.000]  阿門
[00:30:50.000 --> 00:30:51.000]  阿門
[00:30:52.000 --> 00:30:53.000]  阿門
[00:30:53.000 --> 00:30:58.000]  以上言論不代表本台立場
[00:30:58.000 --> 00:31:00.000]  感謝您收聽大紀元新聞
[00:31:00.000 --> 00:31:02.000]  我們下期再見
[00:31:02.000 --> 00:31:05.000]  (字幕由 Amara.org 社群提供)
[00:31:05.000 --> 00:31:08.000]  (字幕由 Amara.org 社群提供)

