
[00:00:00.000 --> 00:00:07.000]  聖靈充滿是《士道行傳》一個很重要的主題
[00:22:29.800 --> 00:22:31.800]  剛剛才站穩
[00:22:31.800 --> 00:22:32.800]  現在被趕走了
[00:22:32.800 --> 00:22:35.800]  門徒應該如果你是路加
[00:22:35.800 --> 00:22:36.800]  你怎麼記載
[00:22:36.800 --> 00:22:38.800]  滿心憂愁
[00:22:38.800 --> 00:22:40.800]  愁眉苦臉
[00:22:40.800 --> 00:22:41.800]  哎呀怎麼算好
[00:22:41.800 --> 00:22:42.800]  不是啊
[00:22:42.800 --> 00:22:45.800]  門徒滿心喜樂
[00:22:45.800 --> 00:22:47.800]  你就明白了
[00:22:47.800 --> 00:22:52.800]  下面那句又被聖靈充滿
[00:22:52.800 --> 00:22:54.800]  在逆境的當中
[00:22:54.800 --> 00:22:55.800]  在逼迫的當中
[00:22:55.800 --> 00:22:57.800]  在壓力之下
[00:22:57.800 --> 00:23:01.800]  門徒能夠滿心喜樂
[00:23:01.800 --> 00:23:07.800]  是因為他們經歷聖靈充滿
[00:23:07.800 --> 00:23:11.800]  這個是第十一次
[00:23:11.800 --> 00:23:13.800]  最後我們剛才讀過
[00:23:13.800 --> 00:23:15.800]  十九章
[00:23:15.800 --> 00:23:18.800]  十九章所記載的這件事
[00:23:18.800 --> 00:23:22.800]  保羅來到耳筆所
[00:23:22.800 --> 00:23:25.800]  遇見幾個門徒這件事
[00:23:25.800 --> 00:23:28.800]  其實和十八章的下半章
[00:23:28.800 --> 00:23:29.800]  分不開
[00:23:29.800 --> 00:23:32.800]  剛才我們從二十四節
[00:23:32.800 --> 00:23:35.800]  阿波羅讀起
[00:23:35.800 --> 00:23:36.800]  其實應該再早一點
[00:23:36.800 --> 00:23:38.800]  十八節
[00:23:38.800 --> 00:23:40.800]  十八節是記載
[00:23:40.800 --> 00:23:47.800]  保羅第二次宣教旅程結束
[00:23:47.800 --> 00:23:49.800]  跟你很快溫書
[00:23:49.800 --> 00:23:50.800]  說過了
[00:23:50.800 --> 00:23:51.800]  你很熟悉
[00:23:51.800 --> 00:23:52.800]  十三章
[00:23:52.800 --> 00:23:54.800]  巴拿巴和索羅出去
[00:23:54.800 --> 00:23:55.800]  十五章
[00:23:55.800 --> 00:23:58.800]  回來耶路撒冷開完會
[00:23:58.800 --> 00:24:00.800]  接著呢
[00:24:00.800 --> 00:24:02.800]  巴拿巴和保羅
[00:24:02.800 --> 00:24:04.800]  二人分開
[00:24:04.800 --> 00:24:06.800]  但是安提拉教會很成熟
[00:24:06.800 --> 00:24:09.800]  沒有因此分裂
[00:24:09.800 --> 00:24:14.800]  反而雙倍他們宣教的預算
[00:24:14.800 --> 00:24:17.800]  支持兩隊宣教隊伍
[00:24:17.800 --> 00:24:20.800]  巴拿巴和馬可約翰
[00:24:20.800 --> 00:24:22.800]  去了居比路
[00:24:22.800 --> 00:24:24.800]  保羅和西拉
[00:24:24.800 --> 00:24:26.800]  回去探訪教會
[00:24:26.800 --> 00:24:27.800]  很奇怪
[00:24:27.800 --> 00:24:29.800]  聖靈不准他們講道
[00:24:29.800 --> 00:24:31.800]  耶穌的靈不許
[00:24:31.800 --> 00:24:33.800]  記得嗎
[00:24:33.800 --> 00:24:37.800]  然後原來是為了馬其頓的異象
[00:24:37.800 --> 00:24:39.800]  耶穌有一個馬其頓人
[00:24:39.800 --> 00:24:40.800]  對保羅說
[00:24:40.800 --> 00:24:44.800]  請你過來幫助我們
[00:24:44.800 --> 00:24:46.800]  路加醫生在這個時候
[00:24:46.800 --> 00:24:49.800]  加入保羅的宣教隊伍
[00:24:49.800 --> 00:24:52.800]  所以他的寫法就改變了
[00:24:52.800 --> 00:24:56.800]  我們隨即坐船
[00:24:56.800 --> 00:24:59.800]  從亞洲往歐洲去
[00:24:59.800 --> 00:25:02.800]  第一個是羅馬的駐防城
[00:25:02.800 --> 00:25:03.800]  菲律賓
[00:25:03.800 --> 00:25:07.800]  在那裡保羅和西拉被監禁
[00:25:07.800 --> 00:25:10.800]  晚上半夜唱詩禱告讚美神
[00:25:10.800 --> 00:25:13.800]  眾囚犯執意而聽
[00:25:13.800 --> 00:25:16.800]  監督問我當怎樣行才可以得救
[00:25:16.800 --> 00:25:17.800]  當信主耶穌
[00:25:17.800 --> 00:25:19.800]  你和你一家都必得救
[00:25:19.800 --> 00:25:20.800]  懂不懂背
[00:25:20.800 --> 00:25:22.800]  這些經文應該閉上眼都背得出來
[00:25:22.800 --> 00:25:26.800]  那是保羅第二次傳道的旅程
[00:25:26.800 --> 00:25:30.800]  去到歐洲的第一站
[00:25:30.800 --> 00:25:32.800]  然後神給他開路
[00:25:32.800 --> 00:25:34.800]  帶領他去到雅典
[00:25:34.800 --> 00:25:36.800]  去到哥林多
[00:25:36.800 --> 00:25:37.800]  在哥林多的地方
[00:25:37.800 --> 00:25:43.800]  保羅遇到阿居拉、伯基拉這一對夫婦
[00:25:43.800 --> 00:25:48.800]  和他們一起即將在哥林多傳道一年半
[00:25:48.800 --> 00:25:50.800]  18個月
[00:25:50.800 --> 00:25:52.800]  18章18節就說
[00:25:52.800 --> 00:25:55.800]  保羅現在回去了
[00:25:55.800 --> 00:25:59.800]  阿居拉、伯基拉和他一起
[00:25:59.800 --> 00:26:03.800]  不過去到以弗所
[00:26:03.800 --> 00:26:08.800]  就留下了伯基拉、阿居拉在以弗所
[00:26:08.800 --> 00:26:12.800]  保羅自己就回到耶路撒冷安提河
[00:26:12.800 --> 00:26:14.800]  在這一段時間
[00:26:14.800 --> 00:26:17.800]  保羅回到以弗所的時候
[00:26:17.800 --> 00:26:19.800]  有一個猶太人
[00:26:19.800 --> 00:26:21.800]  名叫阿波羅
[00:26:21.800 --> 00:26:24.800]  就在以弗所出現了
[00:26:24.800 --> 00:26:26.800]  阿波羅是一個什麼人呢
[00:26:26.800 --> 00:26:31.800]  他是一個在海外生長的猶太人
[00:26:31.800 --> 00:26:37.800]  他在北非、埃及、亞歷山大這個古城長大
[00:26:37.800 --> 00:26:39.800]  很有學問
[00:26:39.800 --> 00:26:41.800]  很懂《舊約聖經》
[00:26:41.800 --> 00:26:42.800]  是一個猶太人
[00:26:42.800 --> 00:26:43.800]  不但如此
[00:26:43.800 --> 00:26:49.800]  這人已經在主的道上受了教訓
[00:26:49.800 --> 00:26:51.800]  並且心裡火熱
[00:26:51.800 --> 00:26:56.800]  把耶穌的事詳細講論教訓人
[00:26:56.800 --> 00:27:01.800]  路加在這裡又加了一句很奇怪的最後一句
[00:27:01.800 --> 00:27:08.800]  只是他單曉得約翰的洗禮
[00:27:08.800 --> 00:27:10.800]  什麼事呢
[00:27:10.800 --> 00:27:12.800]  我們讀聖經的時候都過了就算了
[00:27:12.800 --> 00:27:16.800]  其實這句話可圈可點
[00:27:16.800 --> 00:27:20.800]  阿波羅明白聖經
[00:27:20.800 --> 00:27:23.800]  阿波羅很有學問
[00:27:23.800 --> 00:27:27.800]  阿波羅認識耶穌是基督
[00:27:27.800 --> 00:27:30.800]  在主的道上受了教訓
[00:27:30.800 --> 00:27:36.800]  阿波羅熱心把耶穌的事情教訓人
[00:27:36.800 --> 00:27:39.800]  其實阿波羅很不簡單
[00:27:39.800 --> 00:27:41.800]  如果你讀哥林多前書
[00:27:41.800 --> 00:27:43.800]  你就會發現
[00:27:43.800 --> 00:27:48.800]  保羅和阿波羅的關係很密切
[00:27:48.800 --> 00:27:51.800]  哥林多教會的人不懂事
[00:27:51.800 --> 00:27:52.800]  他們會拍胸脯
[00:27:52.800 --> 00:27:54.800]  我是熟悉阿波羅的
[00:27:54.800 --> 00:27:55.800]  另外的人更不懂事
[00:27:55.800 --> 00:27:57.800]  我是熟悉保羅的
[00:27:57.800 --> 00:27:58.800]  保羅說不是
[00:27:58.800 --> 00:28:00.800]  你們兩樣都不是
[00:28:00.800 --> 00:28:02.800]  我栽種了
[00:28:02.800 --> 00:28:06.800]  阿波羅挑冠了
[00:28:06.800 --> 00:28:10.800]  但是神叫你們成長
[00:28:10.800 --> 00:28:12.800]  可見栽種的算不得什麼
[00:28:12.800 --> 00:28:14.800]  挑冠的算不得什麼
[00:28:14.800 --> 00:28:19.800]  只在乎叫他生長的上帝
[00:28:19.800 --> 00:28:23.800]  所以阿波羅和保羅是齊名的
[00:28:23.800 --> 00:28:26.800]  兩個人都這麼重要
[00:28:26.800 --> 00:28:30.800]  對哥林多教會的影響很深遠
[00:28:30.800 --> 00:28:31.800]  阿波羅是什麼人
[00:28:31.800 --> 00:28:34.800]  有這樣的資格
[00:28:34.800 --> 00:28:37.800]  如果你看回路加這幾句的介紹
[00:28:37.800 --> 00:28:39.800]  他是跟隨耶穌的
[00:28:39.800 --> 00:28:41.800]  如果不是你解釋不了
[00:28:41.800 --> 00:28:46.800]  他為什麼能夠在主的道上受了教訓
[00:28:46.800 --> 00:28:47.800]  我們甚至大膽的說
[00:28:47.800 --> 00:28:48.800]  聖經學者說
[00:28:48.800 --> 00:28:51.800]  耶穌復活之後四十天跟門徒一起
[00:28:51.800 --> 00:28:53.800]  開他們的心竅
[00:28:53.800 --> 00:28:55.800]  使他們明白聖經
[00:28:55.800 --> 00:28:58.800]  阿波羅分分鐘在場
[00:28:58.800 --> 00:29:01.800]  不過聖經學者說
[00:29:01.800 --> 00:29:04.800]  為什麼他只懂得約翰的洗禮
[00:29:04.800 --> 00:29:06.800]  這句話的意思
[00:29:06.800 --> 00:29:10.800]  就是說從五旬節發生的事
[00:29:10.800 --> 00:29:13.800]  到十八章使徒行傳
[00:29:13.800 --> 00:29:16.800]  這十一次聖靈降臨
[00:29:16.800 --> 00:29:18.800]  阿波羅沒有經過
[00:29:18.800 --> 00:29:21.800]  阿波羅沒有在場
[00:29:21.800 --> 00:29:22.800]  不知道是什麼原因
[00:29:22.800 --> 00:29:24.800]  可能早走了
[00:29:24.800 --> 00:29:26.800]  在耶穌還在生的時候
[00:29:26.800 --> 00:29:29.800]  那四十天阿波羅要回家了
[00:29:29.800 --> 00:29:30.800]  聖經沒有記載
[00:29:30.800 --> 00:29:31.800]  我們可以推測
[00:29:31.800 --> 00:29:34.800]  但是沒有百分之一百肯定的答案
[00:29:34.800 --> 00:29:36.800]  當耶穌吩咐門徒
[00:29:36.800 --> 00:29:40.800]  要留在耶路撒冷等候聖靈
[00:29:40.800 --> 00:29:43.800]  阿波羅已經走了
[00:29:43.800 --> 00:29:46.800]  所以現在他出現在二不所
[00:29:46.800 --> 00:29:49.800]  傳道見證耶穌基督
[00:29:49.800 --> 00:29:52.800]  阿居拉伯基拉一聽
[00:29:52.800 --> 00:29:53.800]  就發覺
[00:29:53.800 --> 00:29:59.800]  他好像不認識聖靈的降臨
[00:29:59.800 --> 00:30:03.800]  於是第二十六節這裡說
[00:30:03.800 --> 00:30:06.800]  他們就接了他
[00:30:06.800 --> 00:30:08.800]  大概意思是回家
[00:30:08.800 --> 00:30:16.800]  就將神的道給他講解更加詳細
[00:30:16.800 --> 00:30:19.800]  這對夫婦很有智慧
[00:30:19.800 --> 00:30:23.800]  他沒有公開和阿波羅辯論
[00:30:23.800 --> 00:30:24.800]  如果這樣
[00:30:24.800 --> 00:30:26.800]  阿波羅大概就不會成為
[00:30:26.800 --> 00:30:30.800]  後來神所大大使用的一個僕人
[00:30:30.800 --> 00:30:32.800]  他們接他回家
[00:30:32.800 --> 00:30:33.800]  吃完飯之後
[00:30:33.800 --> 00:30:35.800]  沖壺應該不是咖啡
[00:30:35.800 --> 00:30:37.800]  應該是龍井
[00:30:37.800 --> 00:30:42.800]  和他慢慢講清楚神的道
[00:30:42.800 --> 00:30:44.800]  有些東西你錯過了
[00:30:44.800 --> 00:30:49.800]  你不可以停在約翰悔改的洗禮
[00:30:49.800 --> 00:30:50.800]  阿波羅明白了
[00:30:50.800 --> 00:30:52.800]  他就上了哥倫多
[00:30:52.800 --> 00:30:57.800]  就成為哥倫多教會一個舉足輕重的領袖
[00:30:57.800 --> 00:31:00.800]  當他在哥倫多的時候
[00:31:00.800 --> 00:31:02.800]  十九章是這樣開始的
[00:31:02.800 --> 00:31:09.800]  保羅在爾忽所碰到十二個門徒
[00:31:09.800 --> 00:31:11.800]  《士道行傳》一用門徒
[00:31:11.800 --> 00:31:14.800]  就一定是在講基督徒
[00:31:14.800 --> 00:31:16.800]  所以這裡不會說是講
[00:31:16.800 --> 00:31:18.800]  施洗約翰的門徒
[00:31:18.800 --> 00:31:20.800]  沒有提誰的門徒
[00:31:20.800 --> 00:31:22.800]  一定是耶穌的門徒
[00:31:22.800 --> 00:31:25.800]  這十二個人信了耶穌
[00:31:25.800 --> 00:31:26.800]  保羅厲害
[00:31:26.800 --> 00:31:28.800]  保羅就是保羅
[00:31:28.800 --> 00:31:31.800]  兩句就知道問題出在哪裡
[00:31:31.800 --> 00:31:32.800]  所以馬上就問
[00:31:32.800 --> 00:31:33.800]  你們信的時候
[00:31:33.800 --> 00:31:36.800]  受了聖靈沒有
[00:31:36.800 --> 00:31:38.800]  他們就很誠實地說
[00:31:38.800 --> 00:31:39.800]  不單止沒有
[00:31:39.800 --> 00:31:41.800]  聽都沒聽過
[00:31:41.800 --> 00:31:44.800]  於是保羅就問第二個問題
[00:31:44.800 --> 00:31:47.800]  這樣你們受的是什麼洗
[00:31:47.800 --> 00:31:51.800]  他們說是約翰的洗
[00:31:51.800 --> 00:31:56.800]  聽不聽得出那個來龍去脈
[00:31:56.800 --> 00:32:00.800]  明明這十二個基督徒在爾忽所
[00:32:00.800 --> 00:32:02.800]  誰帶他信耶穌
[00:32:02.800 --> 00:32:07.800]  為什麼只會受了約翰的洗禮
[00:32:07.800 --> 00:32:09.800]  這樣就很清楚了
[00:32:09.800 --> 00:32:11.800]  就是十八章
[00:32:11.800 --> 00:32:12.800]  阿波羅
[00:32:12.800 --> 00:32:14.800]  就是在阿波羅
[00:32:14.800 --> 00:32:19.800]  未曾在阿居拉、伯基拉家
[00:32:19.800 --> 00:32:25.800]  受完這麼詳細神的道的教導之前
[00:32:25.800 --> 00:32:27.800]  阿波羅已經傳道
[00:32:27.800 --> 00:32:30.800]  阿波羅已經帶人信耶穌
[00:32:30.800 --> 00:32:34.800]  但是阿波羅能夠帶領的門徒
[00:32:34.800 --> 00:32:40.800]  信主只是知道約翰的洗禮
[00:32:40.800 --> 00:32:42.800]  所以這十二個人
[00:32:42.800 --> 00:32:44.800]  現在見到保羅
[00:32:44.800 --> 00:32:46.800]  保羅就解釋給他們聽
[00:32:46.800 --> 00:32:49.800]  約翰所行的是悔改的洗
[00:32:49.800 --> 00:32:54.800]  他們應該相信在約翰之後
[00:32:54.800 --> 00:32:56.800]  要來的耶穌
[00:32:56.800 --> 00:32:58.800]  我們是信耶穌
[00:32:58.800 --> 00:33:01.800]  所以他們奉主耶穌的名受洗
[00:33:01.800 --> 00:33:03.800]  保羅就按手
[00:33:03.800 --> 00:33:06.800]  聖靈降臨在他們身上
[00:33:06.800 --> 00:33:10.800]  他們就說謊言
[00:33:10.800 --> 00:33:12.800]  還有下面那句
[00:33:12.800 --> 00:33:15.800]  又說愚言
[00:33:15.800 --> 00:33:16.800]  還有
[00:33:16.800 --> 00:33:19.800]  你本聖經有沒有幾個小字
[00:33:19.800 --> 00:33:20.800]  有的
[00:33:20.800 --> 00:33:22.800]  沒有就糟糕了
[00:33:22.800 --> 00:33:24.800]  和諧本說
[00:33:24.800 --> 00:33:25.800]  或作什麼
[00:33:25.800 --> 00:33:29.800]  有講道
[00:33:29.800 --> 00:33:32.800]  你如果從第二章讀到這一處
[00:33:32.800 --> 00:33:36.800]  你就明白這個講道是什麼事
[00:33:36.800 --> 00:33:37.800]  明不明
[00:33:37.800 --> 00:33:40.800]  因為前面記載聖靈充滿
[00:33:40.800 --> 00:33:42.800]  他們就放膽
[00:33:42.800 --> 00:33:45.800]  講論神的道
[00:33:45.800 --> 00:33:48.800]  我們再說不是關上門比賽講道
[00:33:48.800 --> 00:33:50.800]  是出去耶路撒冷
[00:33:50.800 --> 00:33:55.800]  為耶穌基督放膽做見證
[00:33:55.800 --> 00:33:57.800]  所以現在這一處
[00:33:57.800 --> 00:33:59.800]  他們被聖靈充滿
[00:33:59.800 --> 00:34:00.800]  他們說謊言
[00:34:00.800 --> 00:34:03.800]  他們傳神的名
[00:34:03.800 --> 00:34:07.800]  放膽講道
[00:34:07.800 --> 00:34:10.800]  John Stott說得好
[00:34:10.800 --> 00:34:12.800]  來到這一處
[00:34:12.800 --> 00:34:16.800]  John Stott在他寫《史獨行傳》的解釋的時候
[00:34:16.800 --> 00:34:18.800]  他做了一個這樣的結論
[00:34:18.800 --> 00:34:22.800]  他說今天靈因運動很容易將這一段經文
[00:34:22.800 --> 00:34:28.800]  變成所有信徒一定要經過的一個步驟
[00:34:28.800 --> 00:34:30.800]  你受洗了沒有
[00:34:30.800 --> 00:34:32.800]  聖靈降臨了沒有
[00:34:32.800 --> 00:34:33.800]  還沒有
[00:34:33.800 --> 00:34:34.800]  按手
[00:34:34.800 --> 00:34:35.800]  你就受聖靈
[00:34:35.800 --> 00:34:37.800]  說謊言
[00:34:37.800 --> 00:34:39.800]  你就圓滿了
[00:34:39.800 --> 00:34:41.800]  《史獨行傳》十九章
[00:34:41.800 --> 00:34:42.800]  聖經是這樣說
[00:34:42.800 --> 00:34:44.800]  心虛
[00:34:44.800 --> 00:34:46.800]  John Stott說
[00:34:46.800 --> 00:34:50.800]  《史獨行傳》十二次記載聖靈充滿
[00:34:50.800 --> 00:34:53.800]  十二次記載聖靈降臨
[00:34:53.800 --> 00:34:55.800]  只有第八章
[00:34:55.800 --> 00:34:57.800]  撒瑪利亞人
[00:34:57.800 --> 00:34:58.800]  記得嗎
[00:34:58.800 --> 00:35:00.800]  和十九章
[00:35:00.800 --> 00:35:06.800]  已忽所這十二個由阿波羅大信主的門徒
[00:35:06.800 --> 00:35:08.800]  是經過按手
[00:35:08.800 --> 00:35:09.800]  祈禱
[00:35:09.800 --> 00:35:12.800]  然後接受聖靈
[00:35:12.800 --> 00:35:14.800]  John Stott是英國人
[00:35:14.800 --> 00:35:15.800]  認識他嗎
[00:35:15.800 --> 00:35:17.800]  剛去年過世了
[00:35:17.800 --> 00:35:18.800]  九十歲
[00:35:18.800 --> 00:35:20.800]  他很幽默
[00:35:20.800 --> 00:35:24.800]  他說今天在我們教會當中
[00:35:24.800 --> 00:35:28.800]  再沒有撒瑪利亞人了
[00:35:28.800 --> 00:35:31.800]  今天在我們教會當中
[00:35:31.800 --> 00:35:33.800]  也再沒有由
[00:35:33.800 --> 00:35:43.800]  指董約翰洗禮的阿波羅大信耶穌的基督徒了
[00:35:43.800 --> 00:35:47.800]  這兩種人在歷史當中出現過
[00:35:47.800 --> 00:35:50.800]  撒瑪利亞人信主
[00:35:50.800 --> 00:35:52.800]  試圖下去為他們按手
[00:35:52.800 --> 00:35:54.800]  聖靈降臨
[00:35:54.800 --> 00:35:56.800]  阿波羅帶了十二個人信主
[00:35:56.800 --> 00:35:58.800]  保羅遇到他們按手
[00:35:58.800 --> 00:36:00.800]  聖靈降臨
[00:36:00.800 --> 00:36:02.800]  不需要重覆的
[00:36:02.800 --> 00:36:04.800]  不但如此
[00:36:04.800 --> 00:36:11.800]  《史獨行傳》其實從來都沒有將聖靈充滿這個事實
[00:36:11.800 --> 00:36:17.800]  是框在一個方程式裡
[00:36:17.800 --> 00:36:20.800]  一定要經過這樣的手續
[00:36:20.800 --> 00:36:22.800]  一定要經過這樣的步驟
[00:36:22.800 --> 00:36:26.800]  然後聖靈才臨到
[00:36:26.800 --> 00:36:30.800]  請問第一次聖靈是怎樣降臨的
[00:36:30.800 --> 00:36:32.800]  忽然
[00:36:32.800 --> 00:36:35.800]  請問聖靈降臨的時候
[00:36:35.800 --> 00:36:38.800]  彼得約翰教會
[00:36:38.800 --> 00:36:40.800]  接著的結果是什麼
[00:36:40.800 --> 00:36:42.800]  放膽講道
[00:36:42.800 --> 00:36:45.800]  請問史提反被聖靈充滿
[00:36:45.800 --> 00:36:46.800]  信道
[00:36:46.800 --> 00:36:49.800]  請問巴拿巴被聖靈充滿
[00:36:49.800 --> 00:36:50.800]  牧羊教會
[00:36:50.800 --> 00:36:51.800]  懂不懂得回答
[00:36:51.800 --> 00:36:55.800]  十二次《史獨行傳》記載聖靈充滿
[00:36:55.800 --> 00:36:57.800]  是不同的
[00:36:57.800 --> 00:36:59.800]  是聖靈作主的
[00:36:59.800 --> 00:37:03.800]  不是我們操縱的
[00:37:03.800 --> 00:37:06.800]  如果我們讀《史獨行傳》
[00:37:06.800 --> 00:37:10.800]  我們只看到一個框框
[00:37:10.800 --> 00:37:13.800]  十九章第八章
[00:37:13.800 --> 00:37:16.800]  極其量是六分之一
[00:37:16.800 --> 00:37:19.800]  其他的六分之五呢
[00:37:19.800 --> 00:37:21.800]  《史獨行傳》其實教導我們的
[00:37:21.800 --> 00:37:24.800]  是打開我們的眼睛
[00:37:24.800 --> 00:37:30.800]  懂得分辨聖靈今天在我們中間
[00:37:30.800 --> 00:37:33.800]  祂怎樣臨在
[00:37:33.800 --> 00:37:35.800]  祂怎樣充滿
[00:37:35.800 --> 00:37:39.800]  門徒心裡喜樂
[00:37:39.800 --> 00:37:42.800]  又被聖靈充滿
[00:37:42.800 --> 00:37:45.800]  是在一個逆境
[00:37:45.800 --> 00:37:48.800]  是在一個迫不得已的當中
[00:37:48.800 --> 00:37:53.800]  為什麼我們今天不看這些事情呢
[00:37:53.800 --> 00:37:55.800]  為主的緣故
[00:37:55.800 --> 00:37:58.800]  受許多的苦
[00:37:58.800 --> 00:38:01.800]  為什麼我們要說是屬靈爭戰
[00:38:01.800 --> 00:38:03.800]  是撒旦魔鬼攻擊
[00:38:03.800 --> 00:38:06.800]  而不是聖靈充滿呢
[00:38:06.800 --> 00:38:08.800]  我們不懂得看
[00:38:08.800 --> 00:38:10.800]  我們要讀聖經
[00:38:10.800 --> 00:38:14.800]  由神的說話教導我們
[00:38:14.800 --> 00:38:24.800]  怎樣去分辨聖靈奇妙豐富的作為
[00:38:24.800 --> 00:38:29.800]  《史獨行傳》記載聖靈降臨
[00:38:29.800 --> 00:38:32.800]  聖靈充滿
[00:38:32.800 --> 00:38:36.800]  是一個很重要的主題
[00:38:36.800 --> 00:38:42.800]  但不是一個重複的動作
[00:38:42.800 --> 00:38:45.800]  今天我們要小心
[00:38:45.800 --> 00:38:47.800]  又是兩個字
[00:38:47.800 --> 00:38:50.800]  不需要心虛
[00:38:50.800 --> 00:38:53.800]  但需要虛心
[00:38:53.800 --> 00:38:55.800]  是同一個字
[00:38:55.800 --> 00:38:59.800]  但反過來寫就不同意思
[00:38:59.800 --> 00:39:00.800]  心虛是什麼呢
[00:39:00.800 --> 00:39:02.800]  被人問兩句
[00:39:02.800 --> 00:39:03.800]  你有沒有受過聖靈
[00:39:03.800 --> 00:39:04.800]  沒有
[00:39:04.800 --> 00:39:05.800]  你受過什麼洗禮
[00:39:05.800 --> 00:39:06.800]  牧師的
[00:39:06.800 --> 00:39:07.800]  牧師不是約翰
[00:39:07.800 --> 00:39:10.800]  不是施洗約翰的洗禮
[00:39:10.800 --> 00:39:12.800]  不是重複十九章
[00:39:12.800 --> 00:39:15.800]  聖靈怎樣臨在我的生命當中
[00:39:15.800 --> 00:39:16.800]  我重生得救了
[00:39:16.800 --> 00:39:20.800]  這是不是聖靈的同在
[00:39:20.800 --> 00:39:22.800]  我的生命被改變了
[00:39:22.800 --> 00:39:24.800]  結出聖靈的果子
[00:39:24.800 --> 00:39:25.800]  人愛喜樂和平
[00:39:25.800 --> 00:39:28.800]  忍耐恩慈良善信實溫柔節制
[00:39:28.800 --> 00:39:29.800]  是不是聖靈的工作
[00:39:29.800 --> 00:39:32.800]  不是我自己的努力
[00:39:32.800 --> 00:39:35.800]  聖靈賜下合而為一的心
[00:39:35.800 --> 00:39:37.800]  讓我在教會裏能夠
[00:39:37.800 --> 00:39:39.800]  同心合意興旺福音
[00:39:39.800 --> 00:39:42.800]  不是我自己個人的努力
[00:39:42.800 --> 00:39:44.800]  聖靈賜下恩慈
[00:39:44.800 --> 00:39:48.800]  讓我們信徒百節各按各職
[00:39:48.800 --> 00:39:50.800]  照著各體的功用
[00:39:50.800 --> 00:39:52.800]  彼此相助
[00:39:52.800 --> 00:39:55.800]  在愛中建立自己
[00:39:55.800 --> 00:39:57.800]  這是不是聖靈的工作
[00:39:57.800 --> 00:40:01.800]  聖靈這麼清楚在我們當中的工作
[00:40:01.800 --> 00:40:05.800]  我們怎可以說沒有
[00:40:05.800 --> 00:40:07.800]  不需要心虛
[00:40:07.800 --> 00:40:09.800]  但是要虛心
[00:40:09.800 --> 00:40:11.800]  心虛和虛心好像是一樣
[00:40:11.800 --> 00:40:13.800]  其實很不同
[00:40:13.800 --> 00:40:18.800]  虛心就是留心聖靈的工作
[00:40:18.800 --> 00:40:19.800]  不同的工作
[00:40:19.800 --> 00:40:21.800]  豐富的工作
[00:40:21.800 --> 00:40:22.800]  不是留心
[00:40:22.800 --> 00:40:24.800]  史良子用什麼話
[00:40:24.800 --> 00:40:25.800]  等候
[00:40:25.800 --> 00:40:27.800]  記住第一章
[00:40:27.800 --> 00:40:31.800]  等候聖靈的工作
[00:40:31.800 --> 00:40:35.800]  是聖靈呼召一些人
[00:40:35.800 --> 00:40:36.800]  充滿他們
[00:40:36.800 --> 00:40:38.800]  他們要受苦
[00:40:38.800 --> 00:40:39.800]  很害怕
[00:40:39.800 --> 00:40:40.800]  我要受苦
[00:40:40.800 --> 00:40:41.800]  聖靈知道你
[00:40:41.800 --> 00:40:42.800]  怎麼說呢
[00:40:42.800 --> 00:40:44.800]  沒有資格受苦
[00:40:44.800 --> 00:40:45.800]  所以祂呼召你
[00:40:45.800 --> 00:40:46.800]  牧羊教會
[00:40:46.800 --> 00:40:48.800]  安安樂樂過日子
[00:40:48.800 --> 00:40:50.800]  可以的
[00:40:50.800 --> 00:40:52.800]  是聖靈作主
[00:40:52.800 --> 00:40:54.800]  不是我們說了算
[00:40:54.800 --> 00:40:56.800]  聖靈呼召你
[00:40:56.800 --> 00:40:58.800]  去到很遠的地方傳福音
[00:40:58.800 --> 00:41:01.800]  聖靈呼召你在家裡
[00:41:01.800 --> 00:41:05.800]  好好養大兩個中國人
[00:41:05.800 --> 00:41:07.800]  聖靈充滿你
[00:41:07.800 --> 00:41:12.800]  讓你在逆境裡滿心喜樂
[00:41:12.800 --> 00:41:14.800]  聖靈充滿你
[00:41:14.800 --> 00:41:19.800]  讓你放膽為主做見證
[00:41:19.800 --> 00:41:24.800]  聖靈或許給你有神蹟奇事
[00:41:24.800 --> 00:41:26.800]  有說方言的經歷
[00:41:26.800 --> 00:41:28.800]  聖靈或許充滿你
[00:41:28.800 --> 00:41:33.800]  給你有說別國語言的口才
[00:41:33.800 --> 00:41:37.800]  能夠向南亞的人傳福音
[00:41:37.800 --> 00:41:39.800]  聖靈用你
[00:41:39.800 --> 00:41:40.800]  聖靈用我
[00:41:40.800 --> 00:41:44.800]  你和我要虛心
[00:41:44.800 --> 00:41:47.800]  不是框了祂的工作
[00:41:47.800 --> 00:41:51.800]  乃是分辨今天
[00:41:51.800 --> 00:41:54.800]  一主一信一洗一神
[00:41:54.800 --> 00:41:56.800]  同一位的聖靈
[00:41:56.800 --> 00:42:00.800]  他所賜的有使徒先知傳福音的牧師和教師
[00:42:00.800 --> 00:42:02.800]  不同的
[00:42:02.800 --> 00:42:04.800]  在我們中間
[00:42:04.800 --> 00:42:08.800]  聖靈今天是怎樣工作
[00:42:08.800 --> 00:42:12.800]  這是使徒行傳告訴我們
[00:42:12.800 --> 00:42:15.800]  我們需要虛心
[00:42:15.800 --> 00:42:17.800]  好好地去學習
[00:42:17.800 --> 00:42:19.800]  求主幫助我們
