
[00:00:00.000 --> 00:00:09.180]  昨天上午我終於明白為什麼簡牧師找了我
[00:30:05.500 --> 00:30:13.500]  請問福音會不會改變亞洲
[00:30:13.500 --> 00:30:18.500]  穆斯林回教
[00:30:18.500 --> 00:30:22.500]  敘利亞的內戰
[00:30:22.500 --> 00:30:32.500]  為教會帶來一個很特別的機會
[00:30:32.500 --> 00:30:33.500]  我有一位朋友
[00:30:33.500 --> 00:30:35.500]  敘利亞的牧師
[00:30:35.500 --> 00:30:37.500]  他寫了一篇文章
[00:30:37.500 --> 00:30:40.500]  不過沒有公開他的名字
[00:30:40.500 --> 00:30:44.500]  發表在樂桑的網站
[00:30:44.500 --> 00:30:53.500]  內戰令回教的人民來到教會門口成為難民
[00:30:53.500 --> 00:30:57.500]  教會就招待他們
[00:30:57.500 --> 00:30:59.500]  信了耶穌
[00:30:59.500 --> 00:31:01.500]  感謝主
[00:31:01.500 --> 00:31:06.500]  我們有生之年從來沒有見過這麼多穆斯林會信耶穌
[00:31:06.500 --> 00:31:09.500]  並且他們發覺
[00:31:09.500 --> 00:31:17.500]  這些穆斯林是來自村莊、山區的地方
[00:31:17.500 --> 00:31:21.500]  基督徒是不能進入的
[00:31:21.500 --> 00:31:27.500]  現在信了耶穌的穆斯林
[00:31:27.500 --> 00:31:31.500]  他們叫MBB
[00:31:31.500 --> 00:31:35.500]  Muslim Background Brothers
[00:31:35.500 --> 00:31:39.500]  將來他們回家重建家園
[00:31:39.500 --> 00:31:44.500]  帶著福音的見證
[00:31:44.500 --> 00:31:56.500]  上帝在戰亂中成就奇妙的大事
[00:31:56.500 --> 00:32:12.500]  就正如過去上帝在中國近代充滿戰爭、充滿政治運動的歷史中
[00:32:12.500 --> 00:32:14.500]  楊教會
[00:32:14.500 --> 00:32:22.500]  1928年全中國基督徒的人數三十多萬
[00:32:22.500 --> 00:32:29.500]  廣州培靈研經會第二屆開會禮
[00:32:29.500 --> 00:32:36.500]  不只坤穆斯的開會講道指出
[00:32:36.500 --> 00:32:39.500]  福音傳入中國二百年
[00:32:39.500 --> 00:32:42.500]  從馬來信開始計算
[00:32:42.500 --> 00:32:43.500]  還是一百二十年?
[00:32:43.500 --> 00:32:45.500]  我現在年紀大了
[00:32:45.500 --> 00:32:48.500]  三十多萬人信耶穌
[00:32:48.500 --> 00:32:53.500]  還要多久才會中華歸主?
[00:32:53.500 --> 00:32:55.500]  他問得好
[00:32:55.500 --> 00:32:57.500]  上帝聽見了
[00:32:57.500 --> 00:33:00.500]  所以一百年後的今天
[00:33:00.500 --> 00:33:05.500]  你知道中國有多少基督徒嗎?
[00:33:05.500 --> 00:33:14.500]  2008年北京國務院委派一個民間機構
[00:33:14.500 --> 00:33:18.500]  做我們今天的Google Translation
[00:33:18.500 --> 00:33:20.500]  填頁研究
[00:33:20.500 --> 00:33:23.500]  好一點的翻譯
[00:33:23.500 --> 00:33:25.500]  實地考察
[00:33:25.500 --> 00:33:28.500]  什麼填頁?找老鼠嗎?
[00:33:28.500 --> 00:33:33.500]  實地考察並且公開發表
[00:33:33.500 --> 00:33:36.500]  印上了單行本
[00:33:36.500 --> 00:33:40.500]  作者李帆先生
[00:33:40.500 --> 00:33:44.500]  這是真名不是筆名
[00:33:44.500 --> 00:33:46.500]  他的報告說
[00:33:46.500 --> 00:33:49.500]  這是2008年
[00:33:49.500 --> 00:33:52.500]  樂觀估計
[00:33:52.500 --> 00:33:57.500]  全國基督宗教包括天主教
[00:33:57.500 --> 00:34:04.500]  人數或人口的十分之一
[00:34:04.500 --> 00:34:07.500]  一億三千萬
[00:34:07.500 --> 00:34:10.500]  保守的估計
[00:34:10.500 --> 00:34:15.500]  六千至八千萬
[00:34:15.500 --> 00:34:18.500]  二百倍
[00:34:18.500 --> 00:34:23.500]  一百年災難
[00:34:23.500 --> 00:34:25.500]  十年文革
[00:34:25.500 --> 00:34:29.500]  沒有一間教會開門
[00:34:29.500 --> 00:34:33.500]  不要說拆十字架
[00:34:33.500 --> 00:34:36.500]  上帝的保守
[00:34:36.500 --> 00:34:44.500]  在患難中建立弟兄姊妹的信心
[00:34:44.500 --> 00:34:46.500]  時間不夠
[00:34:46.500 --> 00:34:47.500]  否則的話
[00:34:47.500 --> 00:34:52.500]  我可以和你分享很多這些見證
[00:34:52.500 --> 00:34:54.500]  殉道的血
[00:34:54.500 --> 00:34:57.500]  宣教時一家大小
[00:34:57.500 --> 00:35:03.500]  最小的和今天出來獻屍的五歲男子
[00:35:03.500 --> 00:35:11.500]  在中國基督徒眼前被義和團殺戮
[00:35:11.500 --> 00:35:15.500]  但是這位弟兄親口告訴我
[00:35:15.500 --> 00:35:18.500]  是這個見證
[00:35:18.500 --> 00:35:24.500]  堅固了他們全家在文革十年
[00:35:24.500 --> 00:35:30.500]  仍然沒有改變信仰
[00:35:30.500 --> 00:35:33.500]  啟示錄還有下面的經文
[00:35:33.500 --> 00:35:38.500]  不過我們沒有時間讀下去
[00:35:38.500 --> 00:35:41.500]  十二道城門
[00:35:41.500 --> 00:35:44.500]  十二個根基
[00:35:44.500 --> 00:35:48.500]  還有十二種寶石
[00:35:48.500 --> 00:35:52.500]  十二火珍珠
[00:35:52.500 --> 00:35:56.500]  都是十二 所以一氣呵成
[00:35:56.500 --> 00:36:04.500]  怎麼會用寶石珍珠來建造耶路撒冷
[00:36:04.500 --> 00:36:12.500]  有主來的肢體建築專業背景
[00:36:12.500 --> 00:36:13.500]  沒可能的
[00:36:13.500 --> 00:36:15.500]  計不到力學
[00:36:15.500 --> 00:36:17.500]  沒可能的
[00:36:17.500 --> 00:36:19.500]  另外的批評
[00:36:19.500 --> 00:36:23.500]  這麼愧疚 這麼庸俗
[00:36:23.500 --> 00:36:26.500]  又是要讀舊約聖經
[00:36:26.500 --> 00:36:29.500]  以塞亞書五十四章
[00:36:29.500 --> 00:36:34.500]  是全本聖經唯一告訴我們
[00:36:34.500 --> 00:36:39.500]  上帝要用珍珠寶石
[00:36:39.500 --> 00:36:47.500]  來重建耶路撒冷的經文典故
[00:36:47.500 --> 00:36:51.500]  啟示錄正如十二道門
[00:36:51.500 --> 00:36:55.500]  是以塞傑書 是文素記
[00:36:55.500 --> 00:36:59.500]  十二使徒是主的吩咐
[00:36:59.500 --> 00:37:04.500]  是以塞亞書四十九章第六節
[00:37:04.500 --> 00:37:09.500]  來到十二珍珠寶石
[00:37:09.500 --> 00:37:11.500]  是以塞亞書五十四章
[00:37:11.500 --> 00:37:13.500]  亡國被擄
[00:37:13.500 --> 00:37:23.500]  耶路撒冷好像一個被丈夫拋棄的妻子
[00:37:23.500 --> 00:37:25.500]  現在上帝回來說
[00:37:25.500 --> 00:37:28.500]  你懂得唱的 從小到大
[00:37:28.500 --> 00:37:30.500]  說什麼
[00:37:30.500 --> 00:37:32.500]  大山可以挪開
[00:37:32.500 --> 00:37:34.500]  記不記得
[00:37:34.500 --> 00:37:36.500]  小山可以遷移
[00:37:36.500 --> 00:37:44.500]  但我的慈愛必不離開你
[00:37:44.500 --> 00:37:48.500]  我離棄你是堅持
[00:37:48.500 --> 00:37:54.500]  我要以永遠的愛愛你
[00:37:54.500 --> 00:38:00.500]  好像一個丈夫回來跟太太道歉
[00:38:00.500 --> 00:38:03.500]  送禮物
[00:38:03.500 --> 00:38:07.500]  哄她笑
[00:38:07.500 --> 00:38:09.500]  不要再哭了
[00:38:09.500 --> 00:38:11.500]  有沒有搞錯
[00:38:11.500 --> 00:38:14.500]  如果不是聖經這樣記錄
[00:38:14.500 --> 00:38:16.500]  我們怎會這樣看
[00:38:16.500 --> 00:38:20.500]  猶大罪有應得
[00:38:20.500 --> 00:38:23.500]  他是自討苦吃
[00:38:23.500 --> 00:38:26.500]  上帝審判他天公地道
[00:38:26.500 --> 00:38:28.500]  原來不是
[00:38:28.500 --> 00:38:30.500]  原來不是
[00:38:30.500 --> 00:38:35.500]  在神的子民受苦的過程當中
[00:38:35.500 --> 00:38:41.500]  上帝竟然會說不會的
[00:38:41.500 --> 00:38:44.500]  不是這樣的
[00:38:44.500 --> 00:38:53.500]  上帝親自用最珍貴的寶石珍珠
[00:38:53.500 --> 00:38:56.500]  重建耶路撒冷
[00:38:56.500 --> 00:38:58.500]  是一個比喻
[00:38:58.500 --> 00:39:00.500]  你明白嗎
[00:39:00.500 --> 00:39:03.500]  很難想像
[00:39:03.500 --> 00:39:05.500]  但原來
[00:39:05.500 --> 00:39:08.500]  我留意到
[00:39:08.500 --> 00:39:12.500]  史提反殉道那一刻
[00:39:12.500 --> 00:39:14.500]  你會背嗎
[00:39:14.500 --> 00:39:17.500]  他說我見到天開了
[00:39:17.500 --> 00:39:25.500]  人子站在父神寶座的右邊
[00:39:25.500 --> 00:39:27.500]  有沒有留意到
[00:39:27.500 --> 00:39:29.500]  全本新約聖經說
[00:39:29.500 --> 00:39:34.500]  耶穌是坐在天父的右邊
[00:39:34.500 --> 00:39:36.500]  沒有留意到嗎
[00:39:36.500 --> 00:39:39.500]  為何會站起來
[00:39:39.500 --> 00:39:44.500]  是唯一全本新約聖經這樣記載
[00:39:44.500 --> 00:39:51.500]  史提反殉道主耶穌站起來迎接他
[00:39:51.500 --> 00:39:54.500]  聽得明白嗎
[00:39:54.500 --> 00:39:59.500]  我們看最後所見的異象
[00:39:59.500 --> 00:40:02.500]  十二道城門
[00:40:02.500 --> 00:40:05.500]  十二個根基
[00:40:05.500 --> 00:40:12.500]  十二種寶石和珍珠
[00:40:12.500 --> 00:40:17.500]  所以啟示錄可以結束了
[00:40:17.500 --> 00:40:21.500]  不再問將來我們要去哪裡
[00:40:21.500 --> 00:40:35.500]  教會今天是掌管在神信實慈愛的手中
[00:40:35.500 --> 00:40:37.500]  感謝主
[00:40:37.500 --> 00:40:39.500]  我不是說笑的
[00:40:39.500 --> 00:40:42.500]  希伯論堂一定有120週年的
[00:40:42.500 --> 00:40:44.500]  不過我們看不到
[00:40:44.500 --> 00:40:47.500]  看到你說在天上看
[00:40:47.500 --> 00:40:49.500]  很激氣
[00:40:49.500 --> 00:40:51.500]  我們最喜歡這樣
[00:40:51.500 --> 00:40:53.500]  上天都是這樣
[00:40:53.500 --> 00:40:55.500]  你小心一點
[00:40:55.500 --> 00:40:57.500]  感謝上帝
[00:40:57.500 --> 00:41:03.500]  歷史在上帝的手中
[00:41:03.500 --> 00:41:05.500]  我們今天要做什麼
[00:41:05.500 --> 00:41:08.500]  使徒的使命
[00:41:08.500 --> 00:41:16.500]  教會安身立命的基礎
[00:41:16.500 --> 00:41:19.500]  多謝希伯論堂
[00:41:19.500 --> 00:41:22.500]  我想說這句話很久了
[00:41:22.500 --> 00:41:25.500]  趁今天還有5分鐘
[00:41:25.500 --> 00:41:30.500]  多謝你們照顧我爸爸媽媽
[00:41:30.500 --> 00:41:32.500]  這是歷史
[00:41:32.500 --> 00:41:34.500]  這是過去
[00:41:34.500 --> 00:41:37.500]  但你們很重情
[00:41:37.500 --> 00:41:40.500]  我爸爸很開心
[00:41:40.500 --> 00:41:43.500]  所以他回到當年
[00:41:43.500 --> 00:41:45.500]  媽媽經常撞他
[00:41:45.500 --> 00:41:47.500]  不要睡覺
[00:41:47.500 --> 00:41:49.500]  我說老人家安樂才能睡
[00:41:49.500 --> 00:41:52.500]  你沒做過老人家
[00:41:52.500 --> 00:41:56.500]  在院舍裡點來點去都不是自己家
[00:41:56.500 --> 00:41:58.500]  回到希伯論堂
[00:41:58.500 --> 00:42:01.500]  我爸爸說回家了
[00:42:01.500 --> 00:42:03.500]  感謝主
[00:42:03.500 --> 00:42:05.500]  多謝你們
[00:42:05.500 --> 00:42:09.500]  前面還有很長的路
[00:42:09.500 --> 00:42:11.500]  我們的下一代
[00:42:11.500 --> 00:42:13.500]  求主保守
[00:42:13.500 --> 00:42:15.500]  求主引領
[00:42:15.500 --> 00:42:19.500]  讓祂的榮耀彰顯
[00:42:19.500 --> 00:42:27.500]  讓我們忠於祂所託付的使命
[00:42:27.500 --> 00:42:31.500]  我們同心一起祈禱
[00:42:31.500 --> 00:42:33.500]  多謝天父
[00:42:33.500 --> 00:42:37.500]  我們蒙你揀選
[00:42:37.500 --> 00:42:39.500]  拯救
[00:42:39.500 --> 00:42:40.500]  看顧
[00:42:40.500 --> 00:42:42.500]  保守
[00:42:42.500 --> 00:42:46.500]  不是偶然的事
[00:42:46.500 --> 00:42:49.500]  這是你的恩典
[00:42:49.500 --> 00:42:51.500]  臨到主
[00:42:51.500 --> 00:42:53.500]  我們今天坐在這裏
[00:42:53.500 --> 00:42:56.500]  不是旁觀者
[00:42:56.500 --> 00:43:02.500]  而是深受你的恩典
[00:43:02.500 --> 00:43:04.500]  多謝你
[00:43:04.500 --> 00:43:06.500]  我們知道
[00:43:06.500 --> 00:43:10.500]  我們不可以不出聲
[00:43:10.500 --> 00:43:15.500]  我們要和身邊還未認識主的人
[00:43:15.500 --> 00:43:18.500]  來分享
[00:43:18.500 --> 00:43:20.500]  來拆遣我們
[00:43:20.500 --> 00:43:22.500]  去到他們中間
[00:43:22.500 --> 00:43:25.500]  成為服侍他們的
[00:43:25.500 --> 00:43:26.500]  成為見證
[00:43:26.500 --> 00:43:30.500]  見證的不是我們的成功
[00:43:30.500 --> 00:43:34.500]  乃是主的憐憫
[00:43:34.500 --> 00:43:37.500]  多謝你給我們這樣的機會
[00:43:37.500 --> 00:43:41.500]  無論在世界哪一個角落
[00:43:41.500 --> 00:43:43.500]  你都用我們
[00:43:43.500 --> 00:43:45.500]  你帶領我們
[00:43:45.500 --> 00:43:48.500]  此時此刻
[00:43:48.500 --> 00:43:52.500]  在香港這個城市
[00:43:52.500 --> 00:43:55.500]  成為燈台
[00:43:55.500 --> 00:43:57.500]  放在尖沙咀
[00:43:57.500 --> 00:43:59.500]  奧斯丁路
[00:43:59.500 --> 00:44:04.500]  主我們為前面要走的路
[00:44:04.500 --> 00:44:06.500]  我們繼續仰望你
[00:44:06.500 --> 00:44:08.500]  深信你過去
[00:44:08.500 --> 00:44:12.500]  怎樣帶領了教會
[00:44:12.500 --> 00:44:14.500]  從荷爾斯教時
[00:44:14.500 --> 00:44:18.500]  1913年來到一個迷信
[00:44:18.500 --> 00:44:20.500]  貧窮
[00:44:20.500 --> 00:44:22.500]  落後
[00:44:22.500 --> 00:44:25.500]  混亂的中國
[00:44:25.500 --> 00:44:27.500]  今天
[00:44:27.500 --> 00:44:32.500]  你施恩的手仍然掌管我們的明天
[00:44:32.500 --> 00:44:34.500]  帶領我們
[00:44:34.500 --> 00:44:40.500]  走在你的呼召當中
[00:44:40.500 --> 00:44:42.500]  多謝你
[00:44:42.500 --> 00:44:45.500]  給我們有這樣的機會
[00:44:45.500 --> 00:44:48.500]  來到去服侍主
[00:44:48.500 --> 00:44:50.500]  來到去跟隨主
[00:44:50.500 --> 00:44:53.500]  來到去愛主
[00:44:53.500 --> 00:44:55.500]  認識你
[00:44:55.500 --> 00:44:58.500]  明白你的心
[00:44:58.500 --> 00:45:06.500]  我們每一天就活得平靜安穩
[00:45:06.500 --> 00:45:08.500]  誰聽我們的禱告
[00:45:08.500 --> 00:45:11.500]  奉主耶穌基督聖名求
[00:45:11.500 --> 00:45:13.500]  阿們
[00:45:14.500 --> 00:45:16.500]  (音樂播放)
[00:45:17.500 --> 00:45:19.500]  (音樂播放)
[00:45:20.500 --> 00:45:22.500]  (音樂播放)
[00:45:23.500 --> 00:45:25.500]  (音樂播放)
[00:45:25.500 --> 00:45:28.500]  (字幕由 Amara.org 社群提供)

