
[00:00:00.000 --> 00:00:06.640]  在兩千年教會的歷史當中
[00:21:25.680 --> 00:21:29.400]  三十歲出來傳道
[00:21:29.400 --> 00:21:33.280]  釘十字架復活升天
[00:21:33.280 --> 00:21:35.080]  好像很短
[00:21:35.080 --> 00:21:37.360]  三十三年耶穌升天
[00:21:37.360 --> 00:21:39.040]  瑪利亞還在地上
[00:21:39.040 --> 00:21:40.760]  但是你有沒有留意到
[00:21:40.760 --> 00:21:45.600]  瑪利亞的一生從此不再一樣
[00:21:45.600 --> 00:21:51.240]  她願意接受上帝的使命
[00:21:51.240 --> 00:21:52.680]  還是做一個媽媽
[00:21:52.680 --> 00:21:55.680]  不是的
[00:21:55.680 --> 00:21:57.880]  你試一下抱著孩子
[00:21:57.880 --> 00:22:00.360]  這個是神的兒子
[00:22:00.360 --> 00:22:04.000]  你和他換尿片也會抹乾淨一點
[00:22:04.000 --> 00:22:04.800]  是吧?
[00:22:04.800 --> 00:22:06.680]  一哭你就站起來
[00:22:06.680 --> 00:22:08.920]  撲過去看看什麼事
[00:22:08.920 --> 00:22:10.200]  是不是被老鼠咬
[00:22:10.200 --> 00:22:12.200]  魔鬼會不會來殺他
[00:22:12.200 --> 00:22:13.400]  你迷信了
[00:22:13.400 --> 00:22:15.000]  也不用你保護她
[00:22:15.000 --> 00:22:17.800]  不過瑪利亞的一生
[00:22:17.800 --> 00:22:24.480]  從此她不是為自己的夢想來生活
[00:22:24.480 --> 00:22:28.760]  是上帝給了一個很重要的工作給她
[00:22:28.760 --> 00:22:31.280]  你做耶穌的媽媽好不好
[00:22:31.280 --> 00:22:33.320]  瑪利亞說
[00:22:33.320 --> 00:22:34.880]  好吧
[00:22:34.880 --> 00:22:38.000]  我不知道你會怎麼說這個好吧
[00:22:38.000 --> 00:22:39.440]  你做導演
[00:22:39.440 --> 00:22:44.240]  你會教演瑪利亞的演員的語氣是怎麼樣
[00:22:44.240 --> 00:22:46.440]  很重要
[00:22:46.440 --> 00:22:52.920]  瑪利亞決定進行上帝的吩咐
[00:22:52.920 --> 00:23:00.560]  請願主的說話成就在我身上
[00:23:00.560 --> 00:23:02.560]  這個是瑪利亞
[00:23:02.560 --> 00:23:07.840]  所以瑪利亞聽到天使的說話
[00:23:07.840 --> 00:23:12.440]  但當時她心目中記得的
[00:23:12.440 --> 00:23:15.840]  其實不是說主耶穌是誰
[00:23:15.840 --> 00:23:22.000]  其實她要做的決定就是她是誰
[00:23:22.000 --> 00:23:24.880]  她是上帝的使女
[00:23:24.880 --> 00:23:29.280]  她願意進行神的旨意
[00:23:29.280 --> 00:23:34.320]  讓神的說話成就在她的身上
[00:23:34.320 --> 00:23:36.320]  瑪利亞當時有多大
[00:23:36.320 --> 00:23:41.760]  猶太人多少歲出嫁的
[00:23:41.760 --> 00:23:44.240]  其實很小的
[00:23:44.240 --> 00:23:47.040]  可能20歲都還沒有到
[00:23:47.040 --> 00:23:49.040]  很年輕的
[00:23:49.040 --> 00:23:58.080]  但是瑪利亞做了一個一生當中最重要的決定
[00:23:58.080 --> 00:24:01.120]  她選擇順服上帝
[00:24:01.120 --> 00:24:03.840]  不是等到長大之後的
[00:24:03.840 --> 00:24:06.560]  其實很年輕
[00:24:06.560 --> 00:24:09.840]  你就可以做這個決定了
[00:24:09.840 --> 00:24:11.840]  我就誇張一點
[00:24:11.840 --> 00:24:13.120]  我牧師仔
[00:24:13.120 --> 00:24:16.640]  所以我六歲就去參加夏令會
[00:24:16.640 --> 00:24:18.640]  牧師呼召
[00:24:18.640 --> 00:24:21.360]  我就走出去站在台前
[00:24:21.360 --> 00:24:22.640]  我願意
[00:24:22.640 --> 00:24:24.640]  我聽得明白
[00:24:24.640 --> 00:24:29.440]  上帝的吩咐如果臨到我的身上
[00:24:29.440 --> 00:24:32.720]  我很願意進行
[00:24:32.720 --> 00:24:36.320]  我是主的使女
[00:24:36.320 --> 00:24:39.840]  情願照你的話
[00:24:39.840 --> 00:24:42.960]  成就在我身上
[00:24:42.960 --> 00:24:44.960]  這是瑪利亞
[00:24:44.960 --> 00:24:50.480]  所以我給你看最後一段經文
[00:24:50.480 --> 00:24:53.600]  《路加福音》第十一章
[00:24:53.600 --> 00:24:55.040]  你翻過去
[00:24:55.040 --> 00:24:57.040]  很重要的
[00:24:57.040 --> 00:24:59.600]  《路加福音》第十一章
[00:25:00.080 --> 00:25:03.120]  27至28節
[00:25:03.120 --> 00:25:06.480]  找到我們一起讀
[00:25:06.480 --> 00:25:09.280]  《路加福音》第十一章
[00:25:09.280 --> 00:25:14.320]  27至28節
[00:25:14.320 --> 00:25:17.600]  如果不夠聖經的
[00:25:17.600 --> 00:25:19.600]  和旁邊一起抹粉看
[00:25:19.600 --> 00:25:21.040]  如果有人找不到的
[00:25:21.040 --> 00:25:22.320]  你幫他交換
[00:25:22.320 --> 00:25:23.360]  好不好
[00:25:23.360 --> 00:25:25.360]  大家都找到了
[00:25:26.960 --> 00:25:30.160]  《路加福音》第十一章
[00:25:30.160 --> 00:25:34.560]  27至28節
[00:25:34.560 --> 00:25:36.560]  我們一起讀
[00:25:36.560 --> 00:25:40.400]  耶穌正說這話的時候
[00:25:40.400 --> 00:25:45.520]  眾人中間有一個女人大聲說
[00:25:45.520 --> 00:25:51.280]  懷你胎的和養你的有福了
[00:25:51.280 --> 00:26:01.360]  耶穌說:是,卻還不如聽神之道而遵守的人有福
[00:26:01.360 --> 00:26:04.080]  只是《路加福音》這樣記載
[00:26:04.080 --> 00:26:06.720]  其他三本《馬太》、《馬可》、《約翰》
[00:26:06.720 --> 00:26:08.720]  都沒有提這件事
[00:26:08.720 --> 00:26:10.720]  耶穌說著說著
[00:26:10.720 --> 00:26:13.120]  有人不知道是示威還是什麼
[00:26:13.120 --> 00:26:14.880]  應該不是示威的
[00:26:14.880 --> 00:26:16.320]  不是林鄭月娥
[00:26:16.320 --> 00:26:18.800]  剛剛去什麼諮詢會
[00:26:18.800 --> 00:26:21.040]  被人打斷了沒得說
[00:26:21.040 --> 00:26:24.320]  耶穌正在說話的時候
[00:26:24.320 --> 00:26:27.920]  有一個婦人大聲叫出來
[00:26:27.920 --> 00:26:31.920]  其實不是稱讚耶穌
[00:26:31.920 --> 00:26:33.520]  是讚誰?
[00:26:33.520 --> 00:26:35.520]  是讚耶穌的媽媽
[00:26:35.520 --> 00:26:38.320]  懷你胎
[00:26:38.320 --> 00:26:41.040]  與養你的有福了
[00:26:41.040 --> 00:26:44.080]  可能也是讚耶穌的
[00:26:44.080 --> 00:26:45.040]  兒子這麼厲害
[00:26:45.040 --> 00:26:46.880]  當然是媽媽教得好
[00:26:46.880 --> 00:26:47.680]  不是
[00:26:47.680 --> 00:26:49.920]  這個女人可能聽到的時候
[00:26:49.920 --> 00:26:54.400]  她知道耶穌的身份是神的兒子
[00:26:54.400 --> 00:26:59.520]  哎呀 她媽媽真是不得了
[00:26:59.520 --> 00:27:01.920]  所以這樣跟耶穌說的時候
[00:27:01.920 --> 00:27:06.160]  你看看耶穌的回答
[00:27:06.160 --> 00:27:08.640]  耶穌第一句話怎麼說
[00:27:08.640 --> 00:27:10.560]  他說:是呀
[00:27:10.560 --> 00:27:13.920]  我的媽媽是真的有福的
[00:27:13.920 --> 00:27:15.360]  瑪利亞也是這麼說的
[00:27:15.360 --> 00:27:16.880]  還有剛剛第一章
[00:27:16.880 --> 00:27:20.480]  萬代要稱我有福
[00:27:20.480 --> 00:27:22.400]  天使也是這麼說的
[00:27:22.400 --> 00:27:27.440]  蒙大恩的女子有福的
[00:27:27.440 --> 00:27:29.920]  進行上帝旨意
[00:27:29.920 --> 00:27:32.720]  是一條有福的路
[00:27:32.720 --> 00:27:35.200]  不是一條痛苦的路
[00:27:35.200 --> 00:27:38.160]  我們不要經常被那些見證騙了我們
[00:27:38.160 --> 00:27:41.600]  要帶著眼淚走進長洲讀神學的那種
[00:27:41.600 --> 00:27:42.320]  不是的
[00:27:42.320 --> 00:27:44.960]  我們這些神學生離開學很高興的
[00:27:44.960 --> 00:27:46.320]  哎呀 又遇到你了
[00:27:46.320 --> 00:27:47.200]  很久沒見了
[00:27:47.200 --> 00:27:47.920]  怎麼樣
[00:27:47.920 --> 00:27:49.840]  就說很多話了
[00:27:49.840 --> 00:27:54.800]  進行神的旨意的確有福
[00:27:54.800 --> 00:27:57.840]  不過這裏耶穌澄清了一個觀念
[00:27:57.840 --> 00:28:00.400]  是我們經常都有的
[00:28:00.400 --> 00:28:01.920]  就是沒有錯
[00:28:01.920 --> 00:28:04.160]  進行神的旨意是有福
[00:28:04.160 --> 00:28:06.560]  不過瑪利亞特別有福
[00:28:06.560 --> 00:28:09.120]  因為她是耶穌的母親
[00:28:09.120 --> 00:28:11.440]  有福的當中
[00:28:11.440 --> 00:28:14.800]  耶穌的母親當然是最有福了
[00:28:14.800 --> 00:28:16.800]  比起其他的母親來說
[00:28:16.800 --> 00:28:19.920]  誰比瑪利亞更威風
[00:28:19.920 --> 00:28:21.600]  這句話
[00:28:21.600 --> 00:28:24.960]  耶穌就沒有說「是」
[00:28:24.960 --> 00:28:26.960]  耶穌的「是」字
[00:28:26.960 --> 00:28:30.080]  是肯定瑪利亞有福
[00:28:30.080 --> 00:28:31.840]  不過他接著怎麼說的
[00:28:31.840 --> 00:28:44.720]  他說「卻還不如聽神的道而遵守的任何一個人有福」
[00:28:44.720 --> 00:28:46.480]  奇怪吧
[00:28:46.480 --> 00:28:47.760]  是的
[00:28:47.760 --> 00:28:52.400]  其實進行神的道
[00:28:52.400 --> 00:28:57.680]  不是計那件事情艱難或容易
[00:28:57.680 --> 00:29:04.400]  進行神的說話不是計多或少
[00:29:04.400 --> 00:29:08.080]  進行就是進行
[00:29:08.080 --> 00:29:12.640]  進行就是有福
[00:29:12.640 --> 00:29:17.280]  所以古往今來只有一個瑪利亞
[00:29:17.280 --> 00:29:18.160]  對
[00:29:18.160 --> 00:29:19.920]  耶穌只有一個媽媽
[00:29:19.920 --> 00:29:21.280]  耶穌沒有兩個媽媽
[00:29:21.280 --> 00:29:22.480]  三個媽媽
[00:29:22.480 --> 00:29:24.480]  沒那麼複雜
[00:29:24.480 --> 00:29:29.920]  不過有福的不只是瑪利亞
[00:29:29.920 --> 00:29:33.360]  或者說瑪利亞也不是最有福的
[00:29:33.360 --> 00:29:34.480]  剛才我們說
[00:29:34.480 --> 00:29:37.600]  二千年來在教會歷史當中
[00:29:37.600 --> 00:29:40.480]  最出名的母親一定是瑪利亞
[00:29:40.480 --> 00:29:42.320]  現在來到結論
[00:29:42.320 --> 00:29:43.840]  我們說不是
[00:29:43.840 --> 00:29:45.840]  其實每一個母親
[00:29:45.840 --> 00:29:49.360]  如果她遵行神的話
[00:29:49.360 --> 00:29:51.040]  都是有福
[00:29:51.040 --> 00:29:53.040]  不是 我們再擴闊一點
[00:29:53.040 --> 00:29:55.520]  剛才一開始主席跟我們說
[00:29:55.520 --> 00:29:57.280]  母親節快樂
[00:29:57.280 --> 00:29:58.000]  不過原來他說
[00:29:58.000 --> 00:30:01.200]  你有沒有跟今天遇到的媽媽說
[00:30:01.200 --> 00:30:04.000]  我以為他跟我說母親節快樂
[00:30:04.000 --> 00:30:07.200]  我看到有個區議員的橫額
[00:30:07.200 --> 00:30:10.400]  母親節祝所有父親快樂
[00:30:10.400 --> 00:30:11.600]  拉票
[00:30:11.600 --> 00:30:13.600]  是嗎?
[00:30:13.600 --> 00:30:15.200]  是呀
[00:30:15.200 --> 00:30:17.200]  母親有福
[00:30:17.200 --> 00:30:19.680]  不是因為她做母親
[00:30:19.680 --> 00:30:21.280]  瑪利亞有福
[00:30:21.280 --> 00:30:23.200]  不是因為她是耶穌的母親
[00:30:23.200 --> 00:30:25.200]  懂不懂這樣做結論
[00:30:25.200 --> 00:30:31.840]  有福是因為他們遵行神的話
[00:30:31.840 --> 00:30:35.040]  你和我今天無論是父親還是母親
[00:30:35.040 --> 00:30:36.320]  是兒子還是女兒
[00:30:36.320 --> 00:30:37.760]  一生沒有結婚
[00:30:37.760 --> 00:30:40.480]  一生生了很多個
[00:30:40.480 --> 00:30:44.560]  今早香港電台訪問玩具大王的太太
[00:30:44.560 --> 00:30:47.040]  車淑媒一開始說
[00:30:47.040 --> 00:30:49.280]  哎呀 人家生一個嬌兩個超
[00:30:49.280 --> 00:30:50.880]  你又生三四個
[00:30:50.880 --> 00:30:53.600]  搞得人家很尷尬
[00:30:53.600 --> 00:30:56.320]  無論你是誰
[00:30:56.320 --> 00:30:58.080]  不是比較
[00:30:58.080 --> 00:30:59.600]  聽清楚
[00:30:59.600 --> 00:31:04.000]  是遵行神的旨意
[00:31:04.000 --> 00:31:05.760]  無論你的年紀
[00:31:05.760 --> 00:31:07.520]  無論你的學歷
[00:31:07.520 --> 00:31:09.840]  無論你的背景
[00:31:09.840 --> 00:31:12.880]  無論你信耶穌有多久
[00:31:12.880 --> 00:31:14.080]  我已經時間到了
[00:31:14.080 --> 00:31:17.200]  我知道再換五分鐘之後就零了
[00:31:17.200 --> 00:31:19.200]  已經舉起了你可以看一下
[00:31:19.200 --> 00:31:20.560]  拍一張照片
[00:31:20.560 --> 00:31:21.760]  我們停在這裏
[00:31:21.760 --> 00:31:23.440]  不過我想你記得
[00:31:23.440 --> 00:31:25.200]  誰有福
[00:31:25.200 --> 00:31:27.920]  誰母親節快樂
[00:31:27.920 --> 00:31:34.000]  是遵行神的話的每一個人
[00:31:34.000 --> 00:31:39.120]  我們同心一起低頭祈禱
[00:31:39.120 --> 00:31:41.680]  多謝主
[00:31:41.680 --> 00:31:45.680]  因為你來到這個世界上
[00:31:45.680 --> 00:31:47.840]  你讓我們知道
[00:31:47.840 --> 00:31:53.920]  原來遵行神的旨意
[00:31:53.920 --> 00:31:56.640]  是一條有福的路
[00:31:56.640 --> 00:31:59.360]  是你親口說的
[00:31:59.360 --> 00:32:01.760]  不需要比較
[00:32:01.760 --> 00:32:04.960]  不需要和瑪利亞約瑟比較
[00:32:04.960 --> 00:32:08.160]  不需要和十二使徒比較
[00:32:08.160 --> 00:32:12.880]  不需要和保羅、西拉比較
[00:32:12.880 --> 00:32:14.400]  我們每一個
[00:32:14.400 --> 00:32:17.360]  無論在什麼情況當中
[00:32:17.360 --> 00:32:19.200]  我們跟隨主
[00:32:19.200 --> 00:32:21.120]  我們信服主
[00:32:21.120 --> 00:32:23.280]  我們聽從主
[00:32:23.280 --> 00:32:27.280]  我們就是蒙大恩
[00:32:27.280 --> 00:32:30.720]  有福的人
[00:32:30.720 --> 00:32:31.600]  多謝你
[00:32:31.600 --> 00:32:35.200]  給我們一個這麼清楚的應許
[00:32:35.200 --> 00:32:37.040]  讓我們學習
[00:32:37.040 --> 00:32:40.240]  就是在我們的生命當中
[00:32:40.240 --> 00:32:43.120]  在每一個的抉擇裏面
[00:32:43.120 --> 00:32:45.440]  我們所說的話
[00:32:45.440 --> 00:32:47.040]  我們所想
[00:32:47.040 --> 00:32:50.400]  我們所做的每一件事
[00:32:50.400 --> 00:32:54.400]  我們都願意聽從你
[00:32:54.400 --> 00:32:55.760]  跟隨你
[00:32:55.760 --> 00:32:57.840]  信服你
[00:32:57.840 --> 00:32:59.120]  誰聽我們的祈禱
[00:32:59.120 --> 00:33:01.120]  奉耶穌基督的聖名
[00:33:01.120 --> 00:33:03.120]  阿們

