
[00:00:00.000 --> 00:00:07.700]  謝謝黃牧師 《泰出有道》是一個系列來的
[00:18:33.860 --> 00:18:35.860]  遊手好閒等等
[00:18:35.860 --> 00:18:37.860]  是多成1.4
[00:18:37.860 --> 00:18:39.860]  所以兩種家庭比較
[00:18:39.860 --> 00:18:43.860]  你就發現無父家庭裡的兒女
[00:18:43.860 --> 00:18:45.860]  其實是不穩定的
[00:18:45.860 --> 00:18:48.860]  他沒有了一種形象去學習
[00:18:48.860 --> 00:18:49.860]  沒有了一種教導
[00:18:49.860 --> 00:18:51.860]  所以聖經就說
[00:18:51.860 --> 00:18:53.860]  父親那種教導形象
[00:18:53.860 --> 00:18:55.860]  雖然子女喜歡也好
[00:18:55.860 --> 00:18:56.860]  未婚也好
[00:18:56.860 --> 00:18:57.860]  是很重要的
[00:18:57.860 --> 00:19:03.860]  在心裡其實是在塑造他的性格
[00:19:03.860 --> 00:19:06.860]  還有原來一個無父家庭
[00:19:06.860 --> 00:19:08.860]  沒有了父親形象的家庭
[00:19:08.860 --> 00:19:12.860]  那種自殺的機會是多4倍這麼多
[00:19:12.860 --> 00:19:14.860]  下面更恐怖
[00:19:14.860 --> 00:19:18.860]  懲教署裡面70%的人
[00:19:18.860 --> 00:19:21.860]  是來自無父家庭
[00:19:21.860 --> 00:19:23.860]  懲教署不是坐牢
[00:19:23.860 --> 00:19:28.860]  就是說有事要經過一段時間
[00:19:28.860 --> 00:19:30.860]  包括坐牢在內
[00:19:30.860 --> 00:19:33.860]  是70%是無父
[00:19:33.860 --> 00:19:35.860]  所以那個父親很重要
[00:19:35.860 --> 00:19:38.860]  不要認為父親不重要
[00:19:38.860 --> 00:19:42.860]  入獄率的無父家庭
[00:19:42.860 --> 00:19:45.860]  是正人家庭是9倍這麼多
[00:19:45.860 --> 00:19:47.860]  這個數字很可怕
[00:19:47.860 --> 00:19:49.860]  所以正常的家庭
[00:19:49.860 --> 00:19:51.860]  我所說的一個好的家庭
[00:19:51.860 --> 00:19:55.860]  對子女來說是很重要
[00:19:55.860 --> 00:19:59.860]  其他形象差等等
[00:19:59.860 --> 00:20:01.860]  不是
[00:20:01.860 --> 00:20:02.860]  我打錯了
[00:20:02.860 --> 00:20:05.860]  是去年2017年
[00:20:05.860 --> 00:20:08.860]  2009年
[00:20:08.860 --> 00:20:11.860]  我打錯了2009年
[00:20:11.860 --> 00:20:13.860]  2009年
[00:20:13.860 --> 00:20:16.860]  明外公佈了一份研究報告
[00:20:16.860 --> 00:20:17.860]  就是香港
[00:20:17.860 --> 00:20:19.860]  那個報告說
[00:20:19.860 --> 00:20:22.860]  有些失蹤的父親
[00:20:22.860 --> 00:20:24.860]  可能因為忙於工作
[00:20:24.860 --> 00:20:27.860]  忙於應酬的事情
[00:20:27.860 --> 00:20:31.860]  沒什麼時間和兒女交談
[00:20:31.860 --> 00:20:33.860]  指出很危險的
[00:20:33.860 --> 00:20:36.860]  父親如果很辛苦在外面工作
[00:20:36.860 --> 00:20:39.860]  但是沒時間和兒女談話
[00:20:39.860 --> 00:20:41.860]  是得不償失的
[00:20:41.860 --> 00:20:44.860]  他底下有個數字
[00:20:44.860 --> 00:20:46.860]  說香港不是說加拿大
[00:20:46.860 --> 00:20:48.860]  加拿大我還沒找到那個數字
[00:20:48.860 --> 00:20:50.860]  香港超過一半的父親
[00:20:50.860 --> 00:20:55.860]  每天和子女談話是少於15分鐘
[00:20:55.860 --> 00:20:58.860]  有35個子女
[00:20:58.860 --> 00:21:02.860]  表示在過一年沒有和父親談心事
[00:21:02.860 --> 00:21:03.860]  就是深入的
[00:21:03.860 --> 00:21:05.860]  這個數字
[00:21:05.860 --> 00:21:07.860]  說了開始的時候
[00:21:07.860 --> 00:21:10.860]  做父親很多時候很困難
[00:21:10.860 --> 00:21:12.860]  在社會上、經濟上
[00:21:12.860 --> 00:21:15.860]  以致有時候在家庭真的會縮了
[00:21:15.860 --> 00:21:18.860]  所以這一點就提醒
[00:21:18.860 --> 00:21:21.860]  父親的責任和
[00:21:21.860 --> 00:21:23.860]  神所給我們的角色
[00:21:23.860 --> 00:21:25.860]  是很重要
[00:21:25.860 --> 00:21:28.860]  另外剛才說男和女
[00:21:28.860 --> 00:21:30.860]  男和女是上帝創造的時候
[00:21:30.860 --> 00:21:33.860]  給我們兩個不同的身份
[00:21:33.860 --> 00:21:36.860]  男女角色是創造之後的
[00:21:36.860 --> 00:21:38.860]  我們每個人在上帝面前
[00:21:38.860 --> 00:21:40.860]  神所做我們是一個完整的人
[00:21:40.860 --> 00:21:42.860]  但是因為創造完故的時候
[00:21:42.860 --> 00:21:44.860]  有男有女
[00:21:44.860 --> 00:21:46.860]  這個我們詳細說
[00:21:46.860 --> 00:21:52.860]  所以這個角色是可以去調換的
[00:21:52.860 --> 00:21:56.860]  為什麼呢?因為過去男人讀書
[00:21:56.860 --> 00:21:58.860]  男人有經濟的地位
[00:21:58.860 --> 00:22:00.860]  所以很多時候男人是做領導
[00:22:00.860 --> 00:22:03.860]  男人在家庭裏面是一家之主
[00:22:03.860 --> 00:22:06.860]  這個當然在創造秩序裏面
[00:22:06.860 --> 00:22:08.860]  但是不代表男人
[00:22:08.860 --> 00:22:13.860]  是母親的那種溫柔和愛護
[00:22:13.860 --> 00:22:17.860]  其實男人一樣是可以有這樣
[00:22:17.860 --> 00:22:21.860]  正如母親一樣是可以有嚴厲的教導
[00:22:21.860 --> 00:22:24.860]  所以現在女人越來越強
[00:22:24.860 --> 00:22:27.860]  就開始所謂的白面黑面就改變了
[00:22:27.860 --> 00:22:31.860]  母親就很兇的 爸爸就很軟的
[00:22:31.860 --> 00:22:34.860]  母親經常見到子女就不相信眼睛
[00:22:34.860 --> 00:22:36.860]  就罵他 爸爸很少見到
[00:22:36.860 --> 00:22:39.860]  回來就親他 就哄他
[00:22:39.860 --> 00:22:41.860]  現在轉一轉了
[00:22:41.860 --> 00:22:44.860]  原來這個角色不是固定的
[00:22:44.860 --> 00:22:46.860]  是可以改變的 但是呢
[00:22:46.860 --> 00:22:49.860]  那種管教 剛才所說
[00:22:49.860 --> 00:22:53.860]  教導和領導是不可以失去的
[00:22:53.860 --> 00:22:56.860]  下面這個所說的就是
[00:22:56.860 --> 00:22:58.860]  有一個研究中心就說
[00:22:58.860 --> 00:23:01.860]  其實男人都可以有這個責任
[00:23:01.860 --> 00:23:04.860]  就好像去養育子女一樣
[00:23:04.860 --> 00:23:08.860]  就是一樣可以愛護他 親他
[00:23:08.860 --> 00:23:11.860]  女人是可以做這個工作
[00:23:11.860 --> 00:23:13.860]  男人都可以做 甚至呢
[00:23:13.860 --> 00:23:15.860]  當然我不是很贊成
[00:23:15.860 --> 00:23:19.860]  不過就算是呢 也不是錯
[00:23:19.860 --> 00:23:24.860]  在香港裏面呢 我就有些學生
[00:23:24.860 --> 00:23:29.860]  就是一些傳道
[00:23:29.860 --> 00:23:31.860]  有一次我就見到他
[00:23:31.860 --> 00:23:36.860]  我説為什麼你經常帶孩子上學呢?
[00:23:36.860 --> 00:23:40.860]  他就說因為我太太的工作
[00:23:40.860 --> 00:23:42.860]  薪水很高的
[00:23:42.860 --> 00:23:44.860]  我的薪水就很低的
[00:23:44.860 --> 00:23:46.860]  你只是有公屋的
[00:23:46.860 --> 00:23:48.860]  結果我們兩個就談好了
[00:23:48.860 --> 00:23:51.860]  我太太就上班 我就帶孩子
[00:23:51.860 --> 00:23:53.860]  我買送禮包帶孩子
[00:23:53.860 --> 00:23:55.860]  那我說很可惜 我不做事
[00:23:55.860 --> 00:23:57.860]  他說不是 我一樣做事 24小時
[00:23:57.860 --> 00:23:59.860]  我都很快樂的
[00:23:59.860 --> 00:24:02.860]  那一段時間呢
[00:24:02.860 --> 00:24:03.860]  那一段時間這樣
[00:24:03.860 --> 00:24:06.860]  那太太出去 女兒就主外
[00:24:06.860 --> 00:24:08.860]  男兒就主內 都可以的
[00:24:08.860 --> 00:24:10.860]  不過呢 我的意思就是說
[00:24:10.860 --> 00:24:12.860]  縱然是這樣呢
[00:24:12.860 --> 00:24:15.860]  父親的角色呢 那種管教帶領呢
[00:24:15.860 --> 00:24:18.860]  仍然不可以失去的
[00:24:18.860 --> 00:24:21.860]  因為呢 在創業秩序上
[00:24:21.860 --> 00:24:25.860]  男性的主導或者先後呢
[00:24:25.860 --> 00:24:27.860]  都是早就賦予了
[00:24:27.860 --> 00:24:30.860]  但是不時我們就可以一家之主
[00:24:30.860 --> 00:24:33.860]  什麼都不管 任何事都不管
[00:24:33.860 --> 00:24:36.860]  Be responsible 負責任
[00:24:36.860 --> 00:24:38.860]  所以在養育上呢
[00:24:38.860 --> 00:24:40.860]  男人一樣可以做得好
[00:24:40.860 --> 00:24:42.860]  兩方面 於是人家問
[00:24:42.860 --> 00:24:45.860]  他現在定義什麼是好過丈夫呢
[00:24:45.860 --> 00:24:47.860]  再不是以前那樣
[00:24:47.860 --> 00:24:50.860]  能夠懂得煮飯 洗碗呢
[00:24:50.860 --> 00:24:52.860]  都比丈夫好 是不是
[00:24:52.860 --> 00:24:56.860]  男人再不是呢 因為女人都做事嘛 是不是
[00:24:56.860 --> 00:24:59.860]  男人做事其實是分擔過去
[00:24:59.860 --> 00:25:03.860]  分擔家務 愛家庭
[00:25:03.860 --> 00:25:06.860]  夫妻一起來管教
[00:25:06.860 --> 00:25:09.860]  還有夫妻要彼此要說好了
[00:25:09.860 --> 00:25:11.860]  做什麼角色
[00:25:11.860 --> 00:25:13.860]  家裡的白面黑面呢
[00:25:13.860 --> 00:25:15.860]  要說好了的
[00:25:15.860 --> 00:25:17.860]  不是即興的
[00:25:17.860 --> 00:25:19.860]  說好了 這次呢
[00:25:19.860 --> 00:25:23.860]  教授你教 我在旁邊就去安慰
[00:25:23.860 --> 00:25:25.860]  一個是有福音的安慰
[00:25:25.860 --> 00:25:27.860]  一個是有律法的責備
[00:25:27.860 --> 00:25:29.860]  要這樣去配搭
[00:25:29.860 --> 00:25:31.860]  所以呢 所謂
[00:25:31.860 --> 00:25:34.860]  父親和母親
[00:25:34.860 --> 00:25:37.860]  那種配搭呢 就很重要了
[00:25:37.860 --> 00:25:39.860]  第二呢 我要看的呢
[00:25:39.860 --> 00:25:41.860]  一種叫做父親的權威
[00:25:41.860 --> 00:25:43.860]  權威有兩種
[00:25:43.860 --> 00:25:45.860]  一種是顯明的
[00:25:45.860 --> 00:25:47.860]  一種是隱藏的
[00:25:47.860 --> 00:25:49.860]  通常聖經就不是講顯明的
[00:25:49.860 --> 00:25:52.860]  顯明就是說 要打啊 要打啊 什麼的
[00:25:52.860 --> 00:25:55.860]  而是講一種叫隱藏
[00:25:55.860 --> 00:25:57.860]  在《真文書》十五章二十節
[00:25:57.860 --> 00:25:59.860]  我們一起讀
[00:25:59.860 --> 00:26:01.860]  自慰子使父親喜樂
[00:26:01.860 --> 00:26:04.860]  如每人藐視母親
[00:26:04.860 --> 00:26:06.860]  《真文書》二十三章二十節
[00:26:06.860 --> 00:26:09.860]  你要聽從生理的父親
[00:26:09.860 --> 00:26:13.860]  你母親老了也不可藐視她
[00:26:13.860 --> 00:26:15.860]  《真文書》一章八字
[00:26:15.860 --> 00:26:18.860]  我兒要聽父親的訓誨
[00:26:18.860 --> 00:26:20.860]  不可離棄你母親的法則
[00:26:20.860 --> 00:26:24.860]  因為就要作你頭上的華冠
[00:26:24.860 --> 00:26:26.860]  你項上的金鏈
[00:26:26.860 --> 00:26:31.860]  這裡呢 一路提醒就是不要藐視母親
[00:26:31.860 --> 00:26:33.860]  要聽父親
[00:26:33.860 --> 00:26:35.860]  自慰子使父親喜樂
[00:26:35.860 --> 00:26:38.860]  一個父母最快樂的
[00:26:38.860 --> 00:26:42.860]  就是看到子女成才 子女聽話
[00:26:42.860 --> 00:26:44.860]  子女的尊重
[00:26:44.860 --> 00:26:46.860]  父母很快樂
[00:26:46.860 --> 00:26:48.860]  我的兒子有一件事
[00:26:48.860 --> 00:26:50.860]  比我也很快樂
[00:26:50.860 --> 00:26:51.860]  是什麼事呢
[00:26:51.860 --> 00:26:53.860]  其實不算什麼事
[00:26:53.860 --> 00:26:56.860]  我都很古老的 我和我師母都很古老
[00:26:56.860 --> 00:26:58.860]  因為我們用電話
[00:26:58.860 --> 00:27:01.860]  一直都是用一些石器時代的電話
[00:27:01.860 --> 00:27:04.860]  直到三年前
[00:27:04.860 --> 00:27:06.860]  我兒子跟我說
[00:27:06.860 --> 00:27:09.860]  你再用電話 我都沒辦法跟他溝通
[00:27:09.860 --> 00:27:12.860]  什麼沒辦法溝通呢 打電話之後
[00:27:12.860 --> 00:27:14.860]  結果呢
[00:27:14.860 --> 00:27:16.860]  他送了兩個電話給我們
[00:27:16.860 --> 00:27:17.860]  兩個Apple
[00:27:17.860 --> 00:27:20.860]  我說 我抗拒用這樣的電話
[00:27:20.860 --> 00:27:21.860]  個個都低頭族
[00:27:21.860 --> 00:27:23.860]  我不再用
[00:27:23.860 --> 00:27:25.860]  誰知道我拿了電話之後
[00:27:25.860 --> 00:27:27.860]  半年之後我發現沒有了Apple
[00:27:27.860 --> 00:27:29.860]  我生存不了
[00:27:29.860 --> 00:27:33.860]  有Wechat 有相片
[00:27:33.860 --> 00:27:37.860]  我才知道我們有Wechat
[00:27:37.860 --> 00:27:39.860]  於是我就說
[00:27:39.860 --> 00:27:41.860]  我改了電話 我兒子送的
[00:27:41.860 --> 00:27:43.860]  那個不算什麼
[00:27:43.860 --> 00:27:45.860]  但你是會很驕傲
[00:27:45.860 --> 00:27:48.860]  兒子肯送電話給你
[00:27:48.860 --> 00:27:52.860]  以前在香港有很多人去了英國
[00:27:52.860 --> 00:27:56.860]  父母就等英國的兒子寄錢回來
[00:27:56.860 --> 00:27:59.860]  我岳母的兒子
[00:27:59.860 --> 00:28:01.860]  就是我太太哥哥的兒子在英國
[00:28:01.860 --> 00:28:04.860]  後來呢 心情已經好了
[00:28:04.860 --> 00:28:07.860]  都不用兒子寄錢回來
[00:28:07.860 --> 00:28:09.860]  因為兒子大女兒大
[00:28:09.860 --> 00:28:10.860]  但是呢
[00:28:10.860 --> 00:28:14.860]  媽媽就經常都很想兒子有錢寄回來
[00:28:14.860 --> 00:28:16.860]  兒子就不明白
[00:28:16.860 --> 00:28:19.860]  就覺得 媽媽你為什麼貪錢寄錢
[00:28:19.860 --> 00:28:21.860]  你知道為什麼嗎
[00:28:21.860 --> 00:28:23.860]  你知道黑街人
[00:28:23.860 --> 00:28:26.860]  如果說我兒子有錢寄回來
[00:28:26.860 --> 00:28:29.860]  或者你寄一毛錢都好
[00:28:29.860 --> 00:28:32.860]  人家就覺得你兒子還記得你
[00:28:32.860 --> 00:28:35.860]  是一種尊重 紀念
[00:28:35.860 --> 00:28:38.860]  所以寫一份禮物
[00:28:38.860 --> 00:28:43.860]  這些東西是令父母很開心
[00:28:43.860 --> 00:28:46.860]  父母不是要撒權
[00:28:46.860 --> 00:28:48.860]  說你一定要記住我
[00:28:48.860 --> 00:28:50.860]  我生日你給我吃飯
[00:28:50.860 --> 00:28:52.860]  我過生日你一定要送禮給我
[00:28:52.860 --> 00:28:56.860]  這就叫做顯明的權柄
[00:28:56.860 --> 00:28:58.860]  如果你不請我吃飯
[00:28:58.860 --> 00:29:00.860]  我就罵你
[00:29:00.860 --> 00:29:02.860]  或者我不高興
[00:29:02.860 --> 00:29:06.860]  你明白其實父母都不是這些
[00:29:06.860 --> 00:29:09.860]  父母就是從兒女尊敬裏面
[00:29:09.860 --> 00:29:13.860]  那種隱藏的權柄就出來
[00:29:13.860 --> 00:29:14.860]  所以他很開心
[00:29:14.860 --> 00:29:16.860]  他得到尊重
[00:29:16.860 --> 00:29:19.860]  在《珍言》裏所說
[00:29:19.860 --> 00:29:22.860]  特別當父母老的時候
[00:29:22.860 --> 00:29:28.860]  兒女正正就是他最健壯的時候
[00:29:28.860 --> 00:29:32.860]  很需要兒女的尊重
[00:29:32.860 --> 00:29:36.860]  還有不知道第一章說
[00:29:36.860 --> 00:29:42.860]  父親的憤悔成為頭上的華冠
[00:29:42.860 --> 00:29:45.860]  項上的金鏈就是這個意思
[00:29:45.860 --> 00:29:49.860]  所以當一個人見到一個小孩子
[00:29:49.860 --> 00:29:52.860]  就覺得他很有教養
[00:29:52.860 --> 00:29:54.860]  吃飯不會飛漲過河
[00:29:54.860 --> 00:29:56.860]  說話很有禮貌
[00:29:56.860 --> 00:29:58.860]  人們會怎樣看
[00:29:58.860 --> 00:30:00.860]  他很教養 是吧
[00:30:00.860 --> 00:30:02.860]  他很有教養
[00:30:02.860 --> 00:30:05.860]  很有教養就是父母很懂得教他
[00:30:05.860 --> 00:30:07.860]  我想說這件事就是
[00:30:07.860 --> 00:30:09.860]  今天兒女在外面做任何的事
[00:30:09.860 --> 00:30:12.860]  很多時候人是第一個想起的
[00:30:12.860 --> 00:30:15.860]  就是你父母怎樣教你
[00:30:15.860 --> 00:30:18.860]  所以今天作為父母
[00:30:18.860 --> 00:30:21.860]  那個責任是不可以分的
[00:30:21.860 --> 00:30:25.860]  這個我們明白了
[00:30:25.860 --> 00:30:27.860]  孩子成長就要聽父母
[00:30:27.860 --> 00:30:31.860]  不過現在我們很多小孩子已經長大了
[00:30:31.860 --> 00:30:33.860]  就在柱裏面聽從他
[00:30:33.860 --> 00:30:35.860]  這個是聖經教導
[00:30:35.860 --> 00:30:37.860]  不過我想多說一點
[00:30:37.860 --> 00:30:39.860]  就是父親的教導那裏
[00:30:39.860 --> 00:30:40.860]  《珍言書》裏面
[00:30:40.860 --> 00:30:43.860]  我想多說一點就是後面這裏
[00:30:43.860 --> 00:30:46.860]  就是父母老了那裏
[00:30:46.860 --> 00:30:50.860]  在我們的堂會 特別是在溫哥華
[00:30:50.860 --> 00:30:53.860]  其實我們都是面對一個最大的問題
[00:30:53.860 --> 00:30:58.860]  就是我們年紀大 父母都大
[00:30:58.860 --> 00:31:02.860]  就是當父母成長老的時候
[00:31:02.860 --> 00:31:04.860]  我們成為人的父母
[00:31:04.860 --> 00:31:06.860]  我們也都有父母 是吧
[00:31:06.860 --> 00:31:09.860]  特別是父親 就是父親
[00:31:09.860 --> 00:31:11.860]  我相信在今天
[00:31:11.860 --> 00:31:14.860]  就算我們有父親
[00:31:14.860 --> 00:31:16.860]  他的年紀已經很老了
[00:31:16.860 --> 00:31:18.860]  今天我們成為人的父親
[00:31:18.860 --> 00:31:21.860]  我們自己都開始老了
[00:31:21.860 --> 00:31:23.860]  就是當我們老的時候
[00:31:23.860 --> 00:31:28.860]  我們身體一直衰敗的時候
[00:31:28.860 --> 00:31:31.860]  子女很多時候有個事業
[00:31:31.860 --> 00:31:34.860]  有個工作開始
[00:31:34.860 --> 00:31:36.860]  他不會想起我們
[00:31:36.860 --> 00:31:39.860]  正如當我們成長過程的時候
[00:31:39.860 --> 00:31:40.860]  當我們老的時候
[00:31:40.860 --> 00:31:42.860]  如果我們有父母
[00:31:42.860 --> 00:31:45.860]  我們的父母是更加老的
[00:31:45.860 --> 00:31:47.860]  我想在這裏分享一件事
[00:31:47.860 --> 00:31:51.860]  就是當一個人越來越老的時候
[00:31:51.860 --> 00:31:54.860]  他的老細胞
[00:31:54.860 --> 00:31:58.860]  新的老細胞是容易先衰亡
[00:31:58.860 --> 00:32:02.860]  然後舊的細胞是一直保留下來
[00:32:02.860 --> 00:32:05.860]  所以不要想到一些老人家
[00:32:05.860 --> 00:32:09.860]  他舊的東西是記得很清楚的 是吧
[00:32:09.860 --> 00:32:11.860]  新的東西是不記得的
[00:32:11.860 --> 00:32:13.860]  還有 你有沒有試過做夢
[00:32:13.860 --> 00:32:15.860]  做夢你的親人
[00:32:15.860 --> 00:32:17.860]  你做夢你的親人
[00:32:17.860 --> 00:32:21.860]  他是年輕還是年老呢?
[00:32:21.860 --> 00:32:23.860]  你做夢你的媽媽
[00:32:23.860 --> 00:32:27.860]  是一個老人家還是年輕的時候呢?
[00:32:27.860 --> 00:32:32.860]  你夢見你的兒子是小的時候還是大的時候呢?
[00:32:32.860 --> 00:32:34.860]  你試過做夢嗎?
[00:32:34.860 --> 00:32:37.860]  我夢見我的兒子永遠都是小的
[00:32:37.860 --> 00:32:42.860]  我夢見我的父母是年輕的
[00:32:42.860 --> 00:32:46.860]  我夢見我的兄弟姐妹是一起成長的
[00:32:46.860 --> 00:32:48.860]  你明不明白我說什麼?
[00:32:48.860 --> 00:32:52.860]  原來在我們的腦海裏面
[00:32:52.860 --> 00:32:57.860]  我們所收藏的記憶是過去的
[00:32:57.860 --> 00:33:01.860]  新的那些原來是老細胞
[00:33:01.860 --> 00:33:08.860]  新的那些是越快凋謝的
[00:33:08.860 --> 00:33:11.860]  墨西珍牧師大家聽過吧?
[00:33:11.860 --> 00:33:13.860]  他不是分香港的嗎?
[00:33:13.860 --> 00:33:15.860]  你知道他怎麼分香港的嗎?
[00:33:15.860 --> 00:33:18.860]  因為有一次他去看醫生
[00:33:18.860 --> 00:33:20.860]  在多倫多
[00:33:20.860 --> 00:33:23.860]  他發現他不會說英文
[00:33:23.860 --> 00:33:25.860]  他只會說中文
[00:33:25.860 --> 00:33:28.860]  他就說如果我以後再老一點
[00:33:28.860 --> 00:33:30.860]  我在醫院怎麼辦呢?
[00:33:30.860 --> 00:33:32.860]  可能你現在還不夠老
[00:33:32.860 --> 00:33:35.860]  在加卡里
[00:33:35.860 --> 00:33:37.860]  有位湯牧師
[00:33:37.860 --> 00:33:40.860]  崇禎會的客家牧師
[00:33:40.860 --> 00:33:45.860]  他就在加卡里宣道會南水做顧問牧師
[00:33:45.860 --> 00:33:47.860]  他以往是每個月說一次
[00:33:47.860 --> 00:33:50.860]  後來就兩次一次
[00:33:50.860 --> 00:33:52.860]  到最後教會就說你不要說了
[00:33:52.860 --> 00:33:53.860]  為什麼?
[00:33:53.860 --> 00:33:56.860]  因為很多時候有一次他說到
[00:33:56.860 --> 00:33:59.860]  他忘記了廣東話
[00:33:59.860 --> 00:34:02.860]  他說客家話
[00:34:02.860 --> 00:34:06.860]  他只記得媽媽教他的客家話
[00:34:06.860 --> 00:34:08.860]  然後他就一直說
[00:34:08.860 --> 00:34:10.860]  那些人不知道說什麼
[00:34:10.860 --> 00:34:13.860]  湯牧師今天又說方言了
[00:34:13.860 --> 00:34:15.860]  他就下台之後
[00:34:15.860 --> 00:34:17.860]  他就知道你剛才那晚說什麼
[00:34:17.860 --> 00:34:18.860]  客家話
[00:34:18.860 --> 00:34:19.860]  他是忘記了
[00:34:19.860 --> 00:34:21.860]  我不知道
[00:34:21.860 --> 00:34:24.860]  原來人到了一個地步
[00:34:24.860 --> 00:34:26.860]  新的東西是沒有的
[00:34:26.860 --> 00:34:28.860]  剩下的就是媽媽給他的
[00:34:28.860 --> 00:34:31.860]  在我們年紀老的時候
[00:34:31.860 --> 00:34:34.860]  親情是最重要的
[00:34:34.860 --> 00:34:36.860]  異類是最重要的
[00:34:36.860 --> 00:34:39.860]  那種尊重那種愛很重要
[00:34:39.860 --> 00:34:42.860]  縱然是一親一樓飯
[00:34:42.860 --> 00:34:44.860]  或者聊天
[00:34:44.860 --> 00:34:45.860]  聊天是不重要的
[00:34:45.860 --> 00:34:47.860]  說什麼是不重要的你知道嗎?
[00:34:47.860 --> 00:34:49.860]  因為他不會記得的
[00:34:49.860 --> 00:34:52.860]  重要的是你肯坐在那裡
[00:34:52.860 --> 00:34:54.860]  說一些陳年舊事
[00:34:54.860 --> 00:34:56.860]  或者說完又說
[00:34:56.860 --> 00:34:57.860]  不重要的
[00:34:57.860 --> 00:34:59.860]  這個是最重要的
[00:34:59.860 --> 00:35:01.860]  你能夠坐在那裡聽
[00:35:01.860 --> 00:35:02.860]  媽媽又說了一些
[00:35:02.860 --> 00:35:03.860]  你千萬不要說
[00:35:03.860 --> 00:35:05.860]  你說好聽啊
[00:35:05.860 --> 00:35:06.860]  真是很好啊
[00:35:06.860 --> 00:35:07.860]  很舒服啊
[00:35:07.860 --> 00:35:11.860]  因為到有一天
[00:35:11.860 --> 00:35:13.860]  我們都是這樣了
[00:35:13.860 --> 00:35:16.860]  人生是這樣
[00:35:16.860 --> 00:35:21.860]  所以千萬不要藐視
[00:35:21.860 --> 00:35:23.860]  那種愛很重要
[00:35:23.860 --> 00:35:26.860]  奉養就包括了剛才所說的
[00:35:26.860 --> 00:35:31.860]  就不是只是給他吃飽睡得好
[00:35:31.860 --> 00:35:33.860]  而是看顧
[00:35:33.860 --> 00:35:34.860]  看顧親屬
[00:35:34.860 --> 00:35:37.860]  看顧的看顧就不是只是給他吃
[00:35:37.860 --> 00:35:40.860]  不是養不是養狗那樣
[00:35:40.860 --> 00:35:43.860]  是看和顧
[00:35:43.860 --> 00:35:45.860]  那種caring
[00:35:45.860 --> 00:35:46.860]  那種同情
[00:35:46.860 --> 00:35:48.860]  這個是很重要的
[00:35:48.860 --> 00:35:50.860]  今年23章
[00:35:50.860 --> 00:35:52.860]  我們一起讀23章24節
[00:35:52.860 --> 00:35:55.860]  二人的父親必大得快樂
[00:35:55.860 --> 00:35:57.860]  人生自慰而止
[00:35:57.860 --> 00:35:59.860]  必因得歡喜
[00:35:59.860 --> 00:36:01.860]  那個快樂就是從這種感情
[00:36:01.860 --> 00:36:04.860]  細水長流的感情來的
[00:36:04.860 --> 00:36:06.860]  所以父母在世
[00:36:06.860 --> 00:36:07.860]  要讓他快樂明白
[00:36:07.860 --> 00:36:11.860]  死後在天父地上是不需要的
[00:36:11.860 --> 00:36:12.860]  所以最重要的就是
[00:36:12.860 --> 00:36:18.860]  在世上神給我們這份親情
[00:36:18.860 --> 00:36:22.860]  我們做人不要令他擔憂
[00:36:22.860 --> 00:36:25.860]  這些我們都會明白的
[00:36:25.860 --> 00:36:29.860]  後面那個我們說了
[00:36:29.860 --> 00:36:34.860]  到最後我做一個總結
[00:36:34.860 --> 00:36:39.860]  就是今天神給我們的父親節
[00:36:39.860 --> 00:36:41.860]  不是單單吃飯
[00:36:41.860 --> 00:36:44.860]  做父親的和做母親的
[00:36:44.860 --> 00:36:45.860]  雖然不同
[00:36:45.860 --> 00:36:49.860]  但當父親和母親仍然在世的時候
[00:36:49.860 --> 00:36:53.860]  真的值得我們能夠陪他看電視
[00:36:53.860 --> 00:36:55.860]  讓他覺得驕傲
[00:36:55.860 --> 00:36:59.860]  讓他知道我們對他的尊重
[00:36:59.860 --> 00:37:02.860]  有一天我們都是這麼老
[00:37:02.860 --> 00:37:04.860]  我們希望兒女這樣對我們
[00:37:04.860 --> 00:37:06.860]  一代過去一代有你
[00:37:06.860 --> 00:37:08.860]  相愛永遠長存
[00:37:08.860 --> 00:37:10.860]  我們同時祈禱
[00:37:10.860 --> 00:37:11.860]  所以我們感謝你
[00:37:11.860 --> 00:37:12.860]  在今天的父親節裏
[00:37:12.860 --> 00:37:15.860]  求你給我們剩下的時間
[00:37:15.860 --> 00:37:18.860]  能夠與我們的親人相處
[00:37:18.860 --> 00:37:20.860]  無論是父母
[00:37:20.860 --> 00:37:22.860]  無論是子女
[00:37:22.860 --> 00:37:25.860]  所以我們都是主所給我們的家庭
[00:37:25.860 --> 00:37:28.860]  或許有些父親不在
[00:37:28.860 --> 00:37:30.860]  或許我們成為人的父親
[00:37:30.860 --> 00:37:31.860]  但我們感謝
[00:37:31.860 --> 00:37:34.860]  因為我們的生命就是一代一代這樣而來
[00:37:34.860 --> 00:37:35.860]  祝福教會
[00:37:35.860 --> 00:37:38.860]  祝福弟弟姐妹彼此相愛
[00:37:38.860 --> 00:37:41.860]  特別在家庭裏祝福我們
[00:37:41.860 --> 00:37:44.860]  在裏面有一個親密的
[00:37:44.860 --> 00:37:45.860]  綿密的關係
[00:37:45.860 --> 00:37:47.860]  因為主你愛我們
[00:37:47.860 --> 00:37:49.860]  祈禱共知永久
