
[00:00:00.000 --> 00:00:05.380]  各位電視觀眾各位朋友你們好
[00:19:33.820 --> 00:19:35.820]  與猶太人有何分別?
[00:19:35.820 --> 00:19:39.820]  我們批評某某執事做得不好
[00:19:39.820 --> 00:19:41.820]  某某主教老師教得不好
[00:19:41.820 --> 00:19:43.820]  善意的批評當然值得
[00:19:43.820 --> 00:19:45.820]  但如果我們不侍奉
[00:19:45.820 --> 00:19:47.820]  連主教也不去
[00:19:47.820 --> 00:19:49.820]  批評猶太人有何分別?
[00:19:49.820 --> 00:19:51.820]  批評是好的
[00:19:51.820 --> 00:19:55.820]  但猶太人的批評就有問題
[00:19:55.820 --> 00:19:57.820]  這個女人所做的
[00:19:57.820 --> 00:19:59.820]  買了香煲給耶穌
[00:19:59.820 --> 00:20:00.820]  換來是甚麼?
[00:20:00.820 --> 00:20:02.820]  是門徒的批評和責備
[00:20:02.820 --> 00:20:03.820]  真是好人難做
[00:20:03.820 --> 00:20:05.820]  好心不行好報
[00:20:05.820 --> 00:20:08.820]  今天有很多人有這樣的經歷
[00:20:08.820 --> 00:20:09.820]  我們奉獻給主
[00:20:09.820 --> 00:20:11.820]  換來就是批評、斥責
[00:20:11.820 --> 00:20:13.820]  非常被人氣頂
[00:20:13.820 --> 00:20:15.820]  但不要灰心
[00:20:15.820 --> 00:20:17.820]  第七節
[00:20:17.820 --> 00:20:19.820]  耶穌說:猶他吧!
[00:20:19.820 --> 00:20:21.820]  他是為我安葬之人
[00:20:21.820 --> 00:20:23.820]  全留的
[00:20:23.820 --> 00:20:25.820]  因為常有窮人和你們同在
[00:20:25.820 --> 00:20:27.820]  只是你們不常有和
[00:20:27.820 --> 00:20:29.820]  馬可說:耶穌稱讚瑪利亞
[00:20:29.820 --> 00:20:33.820]  因為你做了一件美事
[00:20:33.820 --> 00:20:35.820]  希臘文的字叫Karon
[00:20:35.820 --> 00:20:37.820]  Karon就是沒有瑕疵的
[00:20:37.820 --> 00:20:39.820]  合而的、最好不過的
[00:20:39.820 --> 00:20:41.820]  最為神所喜悅的
[00:20:41.820 --> 00:20:42.820]  為甚麼?
[00:20:42.820 --> 00:20:44.820]  因為他是為了耶穌安葬
[00:20:44.820 --> 00:20:46.820]  奉獻給他
[00:20:46.820 --> 00:20:48.820]  他是紀念耶穌的死
[00:20:48.820 --> 00:20:50.820]  他是有所預備
[00:20:50.820 --> 00:20:52.820]  而這一班人完全不理
[00:20:52.820 --> 00:20:54.820]  也看不到
[00:20:54.820 --> 00:20:56.820]  耶穌稱讚瑪利亞
[00:20:56.820 --> 00:20:58.820]  因為他知道
[00:20:58.820 --> 00:21:00.820]  甚麼事情是重要
[00:21:00.820 --> 00:21:02.820]  甚麼事情是次要
[00:21:02.820 --> 00:21:04.820]  他知道那些先後次序
[00:21:04.820 --> 00:21:06.820]  Priority
[00:21:06.820 --> 00:21:08.820]  他說:你們常有窮人與你們同在
[00:21:08.820 --> 00:21:10.820]  只是你們不常有和
[00:21:10.820 --> 00:21:12.820]  如果你們有心
[00:21:12.820 --> 00:21:14.820]  怎會沒有機會?只怕你們沒有心
[00:21:14.820 --> 00:21:16.820]  但耶穌快死了
[00:21:16.820 --> 00:21:18.820]  他們完全不理
[00:21:18.820 --> 00:21:20.820]  這就是所謂先後次序出了問題
[00:21:20.820 --> 00:21:22.820]  正如耶穌說:人會不是單靠食物
[00:21:22.820 --> 00:21:24.820]  而是靠神考慮一切
[00:21:24.820 --> 00:21:26.820]  可惜
[00:21:26.820 --> 00:21:28.820]  我們將次要看為最重要
[00:21:28.820 --> 00:21:30.820]  重要就看為次要
[00:21:30.820 --> 00:21:32.820]  我們去教會
[00:21:32.820 --> 00:21:34.820]  去崇拜
[00:21:34.820 --> 00:21:36.820]  去下令會
[00:21:36.820 --> 00:21:38.820]  我們所看重的就是
[00:21:38.820 --> 00:21:40.820]  我們所做的
[00:21:40.820 --> 00:21:42.820]  不要看重的
[00:21:42.820 --> 00:21:44.820]  我們先後次序全都變了
[00:21:44.820 --> 00:21:46.820]  今天
[00:21:46.820 --> 00:21:48.820]  我們的生活是否這樣
[00:21:48.820 --> 00:21:50.820]  我們看甚麼是最重要呢?
[00:21:50.820 --> 00:21:52.820]  是我們自己?
[00:21:52.820 --> 00:21:54.820]  還是我們和神的關係?
[00:21:54.820 --> 00:21:56.820]  最後我們看看
[00:21:56.820 --> 00:21:58.820]  愛是不止息的
[00:21:58.820 --> 00:22:00.820]  九字至十字
[00:22:00.820 --> 00:22:02.820]  愛不單是不計
[00:22:02.820 --> 00:22:04.820]  愛不單是有備
[00:22:04.820 --> 00:22:06.820]  愛更是無
[00:22:06.820 --> 00:22:08.820]  愛更是無止
[00:22:08.820 --> 00:22:10.820]  愛是有影響力的
[00:22:10.820 --> 00:22:12.820]  我告訴你
[00:22:12.820 --> 00:22:14.820]  在普天之下
[00:22:14.820 --> 00:22:16.820]  無論去到哪個地方
[00:22:16.820 --> 00:22:18.820]  全這個呼音都要述說女人所做的事
[00:22:18.820 --> 00:22:20.820]  這個珍娜達香膏
[00:22:20.820 --> 00:22:22.820]  它的香味不單止揚日
[00:22:22.820 --> 00:22:24.820]  在當時的房間
[00:22:24.820 --> 00:22:26.820]  跟揚日整個世界
[00:22:26.820 --> 00:22:28.820]  事實上我們發覺馬太、馬尼亞和拉薩路一家
[00:22:28.820 --> 00:22:30.820]  他們的香味
[00:22:30.820 --> 00:22:32.820]  在當時都是揚日出來
[00:22:32.820 --> 00:22:34.820]  在九字至十字
[00:22:34.820 --> 00:22:36.820]  很多猶太人知道耶穌在哪裡
[00:22:36.820 --> 00:22:38.820]  就來了
[00:22:38.820 --> 00:22:40.820]  不但為了耶穌的緣故
[00:22:40.820 --> 00:22:42.820]  也想要來看他和死對付的拉薩路
[00:22:42.820 --> 00:22:44.820]  跟祭司講相語
[00:22:44.820 --> 00:22:46.820]  連拉薩路也要殺了
[00:22:46.820 --> 00:22:48.820]  因為有好些猶太人
[00:22:48.820 --> 00:22:50.820]  為拉薩路的緣故
[00:22:50.820 --> 00:22:52.820]  回去就信了耶穌
[00:22:52.820 --> 00:22:54.820]  愛和恨
[00:22:54.820 --> 00:22:56.820]  一大對比
[00:22:56.820 --> 00:22:58.820]  馬尼亞的愛和猶太人的恨
[00:22:58.820 --> 00:23:00.820]  馬尼亞的犧牲和猶太人怕失去
[00:23:00.820 --> 00:23:02.820]  剛剛相反
[00:23:02.820 --> 00:23:04.820]  丙子回
[00:23:04.820 --> 00:23:06.820]  你是愛還是恨
[00:23:06.820 --> 00:23:08.820]  你是犧牲還是怕失去
[00:23:08.820 --> 00:23:10.820]  記住
[00:23:10.820 --> 00:23:12.820]  愛主要負大價
[00:23:12.820 --> 00:23:14.820]  而不是斤斤計較
[00:23:14.820 --> 00:23:16.820]  很可惜
[00:23:16.820 --> 00:23:18.820]  我們很多時候
[00:23:18.820 --> 00:23:20.820]  不是看一些這麼重要的東西
[00:23:20.820 --> 00:23:22.820]  耶穌說
[00:23:22.820 --> 00:23:24.820]  人如果賺得全世界
[00:23:24.820 --> 00:23:26.820]  卻賠上了自己的生命
[00:23:26.820 --> 00:23:28.820]  有什麼好處
[00:23:28.820 --> 00:23:30.820]  我們要賺得全世界
[00:23:30.820 --> 00:23:32.820]  賠上了自己的生命有什麼好處
[00:23:32.820 --> 00:23:34.820]  你還用什麼
[00:23:34.820 --> 00:23:36.820]  可以換取寶貴的生命
[00:23:36.820 --> 00:23:38.820]  鐵蛋郵輪
[00:23:38.820 --> 00:23:40.820]  快要沉沒的時候
[00:23:40.820 --> 00:23:42.820]  有一個女人
[00:23:42.820 --> 00:23:44.820]  快要下舊身
[00:23:44.820 --> 00:23:46.820]  她忘記拿東西
[00:23:46.820 --> 00:23:48.820]  她想拿東西
[00:23:48.820 --> 00:23:50.820]  她給了別人
[00:23:50.820 --> 00:23:52.820]  她趕快走進賭房
[00:23:52.820 --> 00:23:54.820]  在抽屜裡一開門
[00:23:54.820 --> 00:23:56.820]  花花撈撈的銀紙
[00:23:56.820 --> 00:23:58.820]  奇怪
[00:23:58.820 --> 00:24:00.820]  她在抽屜裡發現有六個橙
[00:24:00.820 --> 00:24:02.820]  金山橙
[00:24:02.820 --> 00:24:04.820]  她就拿了六個金山橙出來
[00:24:04.820 --> 00:24:06.820]  走到舊山亭
[00:24:06.820 --> 00:24:08.820]  半個小時前
[00:24:08.820 --> 00:24:10.820]  如果讓她選擇
[00:24:10.820 --> 00:24:12.820]  她選擇花花撈撈的銀紙
[00:24:12.820 --> 00:24:14.820]  當然選擇美金
[00:24:14.820 --> 00:24:16.820]  半個小時之後
[00:24:16.820 --> 00:24:18.820]  那些錢完全沒用
[00:24:18.820 --> 00:24:20.820]  你有沒有想過
[00:24:20.820 --> 00:24:22.820]  今天也是一樣
[00:24:22.820 --> 00:24:24.820]  我們追求什麼
[00:24:24.820 --> 00:24:26.820]  我們明知道會失去的東西
[00:24:26.820 --> 00:24:28.820]  是沒有永恆價值
[00:24:28.820 --> 00:24:30.820]  但是不是值得我們追求
[00:24:30.820 --> 00:24:32.820]  你愛什麼
[00:24:32.820 --> 00:24:34.820]  你恨什麼
[00:24:34.820 --> 00:24:36.820]  求主憐憫我們
[00:24:36.820 --> 00:24:38.820]  叫你的生命有改變
[00:24:38.820 --> 00:24:40.820]  因為我們的價值觀
[00:24:40.820 --> 00:24:42.820]  是和世人完全不同
[00:24:42.820 --> 00:24:44.820]  和心底同道
[00:24:44.820 --> 00:24:46.820]  和禱告
[00:24:46.820 --> 00:24:48.820]  天父我們再次感謝你
[00:24:48.820 --> 00:24:50.820]  給你寶貴話語去提醒我們
[00:24:50.820 --> 00:24:52.820]  什麼叫愛耶穌
[00:24:52.820 --> 00:24:54.820]  求主憐憫我們
[00:24:54.820 --> 00:25:00.820]  求主你的話語繼續在心裏面動功
[00:25:00.820 --> 00:25:02.820]  叫我們不只是聽到
[00:25:02.820 --> 00:25:04.820]  也有行動
[00:25:04.820 --> 00:25:06.820]  以致我們生命有改變
[00:25:06.820 --> 00:25:08.820]  我們這樣禱告了
[00:25:08.820 --> 00:25:10.820]  我們奉耶穌基督的名求
[00:25:10.820 --> 00:25:12.820]  我們再次感謝你
[00:25:12.820 --> 00:25:14.820]  給我們寶貴的心聲
[00:25:14.820 --> 00:25:16.820]  我們再次感謝你
[00:25:16.820 --> 00:25:18.820]  給我們寶貴的心聲
[00:25:18.820 --> 00:25:20.820]  我們再次感謝你
[00:25:20.820 --> 00:25:22.820]  給我們寶貴的心聲
[00:25:22.820 --> 00:25:24.820]  我們再次感謝你
[00:25:24.820 --> 00:25:26.820]  給我們寶貴的心聲
[00:25:26.820 --> 00:25:28.820]  我們再次感謝你

