
[00:00:00.000 --> 00:00:03.360]  多謝施班唱出這首闊路澤路的詩歌
[00:14:19.400 --> 00:14:20.400]  如果當時說
[00:14:20.400 --> 00:14:23.400]  來了幾個禮拜就走了
[00:14:23.400 --> 00:14:24.400]  有沒有什麼反應?
[00:14:24.400 --> 00:14:25.400]  你看反應啊
[00:14:25.400 --> 00:14:26.400]  兄弟姐妹
[00:14:26.400 --> 00:14:27.400]  沒有的
[00:14:27.400 --> 00:14:28.400]  有時候
[00:14:28.400 --> 00:14:29.400]  我們沒有信心
[00:14:29.400 --> 00:14:31.400]  有沒有這種長久的忍耐
[00:14:31.400 --> 00:14:32.400]  所以我們主耶穌說
[00:14:32.400 --> 00:14:33.400]  你要走這條窄路
[00:14:33.400 --> 00:14:35.400]  要有長久的忍耐
[00:14:35.400 --> 00:14:36.400]  剛才我們說
[00:14:36.400 --> 00:14:37.400]  剛剛最慘的就是
[00:14:37.400 --> 00:14:39.400]  我們現在這個消費主義的世界
[00:14:39.400 --> 00:14:40.400]  花花撈撈的世界
[00:14:40.400 --> 00:14:42.400]  全部都是包裝的世界
[00:14:42.400 --> 00:14:43.400]  這個世界
[00:14:43.400 --> 00:14:45.400]  如果你的產品不吸引你
[00:14:45.400 --> 00:14:47.400]  不引人注意的時候
[00:14:47.400 --> 00:14:48.400]  引不了你買
[00:14:48.400 --> 00:14:49.400]  我們就習慣了
[00:14:49.400 --> 00:14:50.400]  那些引人注意的就要
[00:14:50.400 --> 00:14:51.400]  不引人注意的就不要
[00:14:51.400 --> 00:14:53.400]  要付代價的我們就不要
[00:14:53.400 --> 00:14:54.400]  不用付代價
[00:14:54.400 --> 00:14:55.400]  即時有的我們就要
[00:14:55.400 --> 00:14:56.400]  你知不知道
[00:14:56.400 --> 00:14:58.400]  耶穌二千年前說的這個例子
[00:14:58.400 --> 00:15:01.400]  現在比那時候還難
[00:15:01.400 --> 00:15:02.400]  是不是?
[00:15:02.400 --> 00:15:03.400]  那時候都沒有這樣的社會
[00:15:03.400 --> 00:15:04.400]  你和我們
[00:15:04.400 --> 00:15:06.400]  面對著一個很大的挑戰
[00:15:06.400 --> 00:15:07.400]  我們不知道
[00:15:07.400 --> 00:15:10.400]  我們天天在拉緊我們離開這條窄路
[00:15:10.400 --> 00:15:12.400]  推緊我們進入那條闊路
[00:15:12.400 --> 00:15:13.400]  你明白嗎?
[00:15:13.400 --> 00:15:16.400]  但是闊路走向生命的死亡
[00:15:16.400 --> 00:15:18.400]  希望我們聽得到
[00:15:18.400 --> 00:15:21.400]  耶穌基督這個很嚴重的警告
[00:15:21.400 --> 00:15:22.400]  我們再看
[00:15:22.400 --> 00:15:24.400]  耶穌第二個的比喻
[00:15:24.400 --> 00:15:26.400]  和祂提醒的警告
[00:15:26.400 --> 00:15:28.400]  剛才我們讀到
[00:15:28.400 --> 00:15:29.400]  很清楚了
[00:15:29.400 --> 00:15:32.400]  樹和所結的果子
[00:15:32.400 --> 00:15:33.400]  樹所結的果子
[00:15:33.400 --> 00:15:35.400]  耶穌說得很清楚
[00:15:35.400 --> 00:15:36.400]  很仔細的
[00:15:36.400 --> 00:15:38.400]  甚至有一點近乎沉氣的
[00:15:38.400 --> 00:15:40.400]  好樹就結好果子
[00:15:40.400 --> 00:15:42.400]  壞樹就結壞果子
[00:15:42.400 --> 00:15:44.400]  好樹就不能結壞果子
[00:15:44.400 --> 00:15:46.400]  壞樹就不能結好果子
[00:15:46.400 --> 00:15:47.400]  是吧?
[00:15:47.400 --> 00:15:48.400]  經經濟利
[00:15:48.400 --> 00:15:51.400]  這些樹就結不到葡萄和無花果
[00:15:51.400 --> 00:15:53.400]  這些甜香的果子
[00:15:53.400 --> 00:15:54.400]  明白了嗎?
[00:15:54.400 --> 00:15:55.400]  當然明白了
[00:15:55.400 --> 00:15:56.400]  何必多說呢?
[00:15:56.400 --> 00:15:57.400]  你聽清楚耶穌
[00:15:57.400 --> 00:15:59.400]  還有很多很重要的
[00:15:59.400 --> 00:16:00.400]  也有兩方面
[00:16:00.400 --> 00:16:02.400]  今天我想和大家總結
[00:16:02.400 --> 00:16:03.400]  是要我們特別留心的
[00:16:03.400 --> 00:16:05.400]  這個道理每個人都知道
[00:16:05.400 --> 00:16:07.400]  我們聽到的時候就明白了
[00:16:07.400 --> 00:16:09.400]  明白了,不要說這麼煩了
[00:16:09.400 --> 00:16:10.400]  是吧?
[00:16:10.400 --> 00:16:12.400]  樹生了果子又如何?
[00:16:12.400 --> 00:16:14.400]  就是說那棵樹就像我們生命一樣
[00:16:14.400 --> 00:16:15.400]  我們看不到的
[00:16:15.400 --> 00:16:17.400]  於是果子就看得到
[00:16:17.400 --> 00:16:18.400]  是吧?
[00:16:18.400 --> 00:16:19.400]  於是如果我有愛的
[00:16:19.400 --> 00:16:21.400]  就會結出愛的果子
[00:16:21.400 --> 00:16:22.400]  如果你有信心的
[00:16:22.400 --> 00:16:24.400]  就結出信心的果子
[00:16:24.400 --> 00:16:25.400]  OK?
[00:16:25.400 --> 00:16:27.400]  你聖潔的就結出聖潔的果子
[00:16:27.400 --> 00:16:28.400]  那就是你的生命的表現
[00:16:28.400 --> 00:16:30.400]  就代表了你自己的生命
[00:16:30.400 --> 00:16:31.400]  明白了嗎?
[00:16:31.400 --> 00:16:32.400]  明白了,是吧?
[00:16:32.400 --> 00:16:33.400]  不是這麼簡單
[00:16:33.400 --> 00:16:34.400]  這麼簡單
[00:16:34.400 --> 00:16:36.400]  耶穌基督就不用說這麼沉了
[00:16:36.400 --> 00:16:41.400]  我發覺再看同樣的路加福音
[00:16:41.400 --> 00:16:43.400]  如果你有時間翻
[00:16:43.400 --> 00:16:44.400]  現在不用翻了
[00:16:44.400 --> 00:16:45.400]  我讀給你聽
[00:16:45.400 --> 00:16:47.400]  路加福音第六章43-45節
[00:16:47.400 --> 00:16:48.400]  也是同樣的
[00:16:48.400 --> 00:16:50.400]  說到這個耶穌的說話
[00:16:50.400 --> 00:16:51.400]  有一點點不同
[00:16:51.400 --> 00:16:53.400]  待會跟大家互相補充
[00:16:53.400 --> 00:16:55.400]  我們將馬太福音和路加福音
[00:16:55.400 --> 00:16:56.400]  放在一起
[00:16:56.400 --> 00:16:58.400]  我們看到有兩個很重要的東西
[00:16:58.400 --> 00:17:00.400]  首先
[00:17:00.400 --> 00:17:02.400]  耶穌從來不是這麼膚淺
[00:17:02.400 --> 00:17:03.400]  只是告訴我們
[00:17:03.400 --> 00:17:05.400]  果子就是那些看得到的表現
[00:17:05.400 --> 00:17:07.400]  這麼簡單
[00:17:07.400 --> 00:17:08.400]  因為看得到的表現
[00:17:08.400 --> 00:17:10.400]  是可以假的
[00:17:10.400 --> 00:17:12.400]  你說是你說的
[00:17:12.400 --> 00:17:14.400]  不是,是耶穌說的
[00:17:14.400 --> 00:17:15.400]  就是馬太福音
[00:17:15.400 --> 00:17:16.400]  剛才你說
[00:17:16.400 --> 00:17:17.400]  就是在說這個果子之前
[00:17:17.400 --> 00:17:18.400]  耶穌說了什麼
[00:17:18.400 --> 00:17:20.400]  他說你要小心那些假先知
[00:17:20.400 --> 00:17:22.400]  那些假先知是什麼
[00:17:22.400 --> 00:17:24.400]  他們披著羊皮
[00:17:24.400 --> 00:17:27.400]  但裡面卻是殘暴的狼
[00:17:27.400 --> 00:17:28.400]  就是說這隻是狼
[00:17:28.400 --> 00:17:30.400]  但他披著羊皮
[00:17:30.400 --> 00:17:31.400]  羊皮就是表現
[00:17:31.400 --> 00:17:33.400]  表現可以是很純情
[00:17:33.400 --> 00:17:35.400]  很純品的羊
[00:17:35.400 --> 00:17:37.400]  還有
[00:17:37.400 --> 00:17:40.400]  剛才我們說想讀21-23節
[00:17:40.400 --> 00:17:42.400]  跟著馬太福音那裡
[00:17:42.400 --> 00:17:43.400]  我們剛才還沒讀那裡
[00:17:43.400 --> 00:17:45.400]  那幾節其實是有關的
[00:17:45.400 --> 00:17:47.400]  大家都很記得那幾節
[00:17:47.400 --> 00:17:48.400]  也是很厲害的那幾節
[00:17:48.400 --> 00:17:49.400]  主耶穌說
[00:17:49.400 --> 00:17:51.400]  你不要以為叫我主啊主啊
[00:17:51.400 --> 00:17:53.400]  就可以將來進天國
[00:17:53.400 --> 00:17:56.400]  他說唯有進行我父子義的人
[00:17:56.400 --> 00:17:58.400]  才能夠進去
[00:17:58.400 --> 00:17:59.400]  跟著他說了幾句話
[00:17:59.400 --> 00:18:00.400]  我相信你都記得
[00:18:00.400 --> 00:18:02.400]  他說將來有一天
[00:18:02.400 --> 00:18:03.400]  很多人會對我
[00:18:03.400 --> 00:18:04.400]  說主啊主啊
[00:18:04.400 --> 00:18:07.400]  難道我不是奉你的名去傳道
[00:18:07.400 --> 00:18:09.400]  我奉你的名去趕鬼
[00:18:09.400 --> 00:18:13.400]  我奉你的名去行神蹟
[00:18:13.400 --> 00:18:14.400]  但是
[00:18:14.400 --> 00:18:16.400]  主耶穌說我會對他們說
[00:18:16.400 --> 00:18:19.400]  我從來不認識你們
[00:18:19.400 --> 00:18:21.400]  你們這些作惡的人
[00:18:21.400 --> 00:18:23.400]  離開我去吧
[00:18:23.400 --> 00:18:24.400]  那
[00:18:24.400 --> 00:18:26.400]  如果我們從果子這個角度來看
[00:18:26.400 --> 00:18:28.400]  一個表現的角度
[00:18:28.400 --> 00:18:30.400]  除了剛才我們看到的羊
[00:18:30.400 --> 00:18:33.400]  披著羊皮很純情的表現之外
[00:18:33.400 --> 00:18:37.400]  還有些人他奉耶穌的名去趕道
[00:18:37.400 --> 00:18:40.400]  還有些人奉耶穌的名去趕鬼
[00:18:40.400 --> 00:18:43.400]  奉耶穌的名去行神蹟
[00:18:43.400 --> 00:18:46.400]  老實說這些全部都是高手
[00:18:46.400 --> 00:18:49.400]  不是你和我都會慶訓徒
[00:18:49.400 --> 00:18:50.400]  有會趕道
[00:18:50.400 --> 00:18:51.400]  有會趕鬼
[00:18:51.400 --> 00:18:53.400]  有會行神蹟
[00:18:53.400 --> 00:18:55.400]  都是高手
[00:18:55.400 --> 00:18:58.400]  但是這些表現當然是好的
[00:18:58.400 --> 00:19:00.400]  但是都可以是假的
[00:19:00.400 --> 00:19:01.400]  你明白我的意思嗎
[00:19:01.400 --> 00:19:03.400]  這個最大的問題
[00:19:03.400 --> 00:19:04.400]  主耶穌提醒我們
[00:19:04.400 --> 00:19:05.400]  你不只是說表現
[00:19:05.400 --> 00:19:08.400]  還要說真正的果子是什麼
[00:19:08.400 --> 00:19:10.400]  真正的果子
[00:19:10.400 --> 00:19:12.400]  是很容易有些假的果子
[00:19:12.400 --> 00:19:14.400]  你以為他取代了
[00:19:14.400 --> 00:19:16.400]  假的果子
[00:19:16.400 --> 00:19:18.400]  都可以表現得很好
[00:19:18.400 --> 00:19:20.400]  那究竟真正的果子是什麼呢
[00:19:20.400 --> 00:19:22.400]  我想和大家總結兩方面
[00:19:22.400 --> 00:19:24.400]  主耶穌所提到的
[00:19:24.400 --> 00:19:26.400]  第一
[00:19:26.400 --> 00:19:30.400]  真正的果子不是給人看的
[00:19:30.400 --> 00:19:33.400]  真正的果子是給神看的
[00:19:33.400 --> 00:19:35.400]  所以怪不得
[00:19:35.400 --> 00:19:37.400]  我們的主耶穌說
[00:19:37.400 --> 00:19:41.400]  是唯有那些遵行父子義的人
[00:19:41.400 --> 00:19:43.400]  第21節所說的
[00:19:43.400 --> 00:19:46.400]  才能夠進天國
[00:19:46.400 --> 00:19:50.400]  就是說神看為你的果子
[00:19:50.400 --> 00:19:52.400]  神說這是你的果子
[00:19:52.400 --> 00:19:53.400]  是神的判斷
[00:19:53.400 --> 00:19:54.400]  剛才我們說
[00:19:54.400 --> 00:19:58.400]  為什麼這些果子會這麼假呢
[00:19:58.400 --> 00:20:02.400]  我想和大家說幾句心裡的說話
[00:20:02.400 --> 00:20:04.400]  假是因為我們
[00:20:04.400 --> 00:20:06.400]  在這些侍奉的過程裡
[00:20:06.400 --> 00:20:09.400]  我們的表現
[00:20:09.400 --> 00:20:13.400]  很多人是掛著給人去看的
[00:20:13.400 --> 00:20:14.400]  是吧?
[00:20:14.400 --> 00:20:16.400]  給人去看
[00:20:16.400 --> 00:20:20.400]  我們不想將韓國的趙鴻基牧師
[00:20:20.400 --> 00:20:22.400]  那幾千萬的貪污
[00:20:22.400 --> 00:20:24.400]  再拿出來鞭撻
[00:20:24.400 --> 00:20:26.400]  我們覺得很心痛
[00:20:26.400 --> 00:20:28.400]  但是我和大家提過
[00:20:28.400 --> 00:20:30.400]  可能有一次的講道
[00:20:30.400 --> 00:20:32.400]  提過墮落的階梯
[00:20:32.400 --> 00:20:33.400]  不知道還記不記得
[00:20:33.400 --> 00:20:35.400]  這些不會是一朝一夕的
[00:20:35.400 --> 00:20:37.400]  我們心裡都知道
[00:20:37.400 --> 00:20:39.400]  幾年前突然兒子出事的時候
[00:20:39.400 --> 00:20:42.400]  很心痛就拿教會的錢幫他解決
[00:20:42.400 --> 00:20:44.400]  積累了很久
[00:20:44.400 --> 00:20:48.400]  裡面已經開始動機變了
[00:20:48.400 --> 00:20:50.400]  丁小妹我跟你這樣說的時候
[00:20:50.400 --> 00:20:51.400]  我其實是提醒自己
[00:20:51.400 --> 00:20:53.400]  剛才說那些能夠行神蹟的
[00:20:53.400 --> 00:20:56.400]  那些能夠趕鬼的
[00:20:56.400 --> 00:20:57.400]  全部都是高手
[00:20:57.400 --> 00:20:59.400]  那些人已經侍奉了很久
[00:20:59.400 --> 00:21:01.400]  好像我這樣
[00:21:01.400 --> 00:21:02.400]  幾十年了
[00:21:02.400 --> 00:21:04.400]  我自己才感覺到提醒自己
[00:21:04.400 --> 00:21:08.400]  很多時候我們慢慢轉了裡面的動機
[00:21:08.400 --> 00:21:10.400]  我們都忘記了
[00:21:10.400 --> 00:21:11.400]  我們都不知道
[00:21:11.400 --> 00:21:12.400]  慢慢慢慢
[00:21:12.400 --> 00:21:14.400]  因為我們一開始侍奉的神
[00:21:14.400 --> 00:21:15.400]  就一直向著神的
[00:21:15.400 --> 00:21:18.400]  我們的關注是看著神的
[00:21:18.400 --> 00:21:21.400]  但是慢慢慢慢我們有經驗了
[00:21:21.400 --> 00:21:24.400]  我們在教會裡面慢慢被認受性高了
[00:21:24.400 --> 00:21:26.400]  慢慢我們做教會領袖了
[00:21:26.400 --> 00:21:28.400]  有些人做了傳道人
[00:21:28.400 --> 00:21:29.400]  做了牧師了我們
[00:21:29.400 --> 00:21:31.400]  那時候開始慢慢我們發覺
[00:21:31.400 --> 00:21:34.400]  我們其實仍然努力去做的
[00:21:34.400 --> 00:21:35.400]  不過我們努力的動機
[00:21:35.400 --> 00:21:36.400]  可能已經慢慢轉移了
[00:21:36.400 --> 00:21:37.400]  自己都不覺得
[00:21:37.400 --> 00:21:38.400]  變成了為了什麼呢?
[00:21:38.400 --> 00:21:40.400]  自己的成功感
[00:21:40.400 --> 00:21:41.400]  一個聚會
[00:21:41.400 --> 00:21:42.400]  完了
[00:21:42.400 --> 00:21:43.400]  很興旺
[00:21:43.400 --> 00:21:44.400]  很好
[00:21:44.400 --> 00:21:45.400]  於是就說感謝讚美主
[00:21:45.400 --> 00:21:46.400]  哇
[00:21:46.400 --> 00:21:47.400]  真是神的欽點
[00:21:47.400 --> 00:21:48.400]  其實心裡面是因為什麼?
[00:21:48.400 --> 00:21:50.400]  最興奮的是因為自己要搞一些東西
[00:21:50.400 --> 00:21:52.400]  搞得很成功
[00:21:52.400 --> 00:21:53.400]  這個
[00:21:53.400 --> 00:21:54.400]  那你說
[00:21:54.400 --> 00:21:55.400]  哎呀
[00:21:55.400 --> 00:21:56.400]  我怎麼知道?
[00:21:56.400 --> 00:21:57.400]  有時候很巧妙
[00:21:57.400 --> 00:22:00.400]  就是有很多時候你自己都騙自己
[00:22:00.400 --> 00:22:02.400]  弟兄姊妹不停的稱讚你
[00:22:02.400 --> 00:22:03.400]  哎呀你真是好
[00:22:03.400 --> 00:22:04.400]  真是好牧師
[00:22:04.400 --> 00:22:05.400]  你講道真是好的時候
[00:22:05.400 --> 00:22:06.400]  其實你就開始
[00:22:06.400 --> 00:22:10.400]  弟兄姊妹那種稱讚成為你的動機動力
[00:22:10.400 --> 00:22:11.400]  有一次你講完道之後
[00:22:11.400 --> 00:22:12.400]  那些人握手走過去
[00:22:12.400 --> 00:22:14.400]  好像沒什麼人跟你說話
[00:22:14.400 --> 00:22:15.400]  你收身不舒服
[00:22:15.400 --> 00:22:16.400]  我告訴你
[00:22:16.400 --> 00:22:17.400]  這就是一個表示
[00:22:17.400 --> 00:22:18.400]  一個危機
[00:22:18.400 --> 00:22:19.400]  一個表示
[00:22:19.400 --> 00:22:20.400]  原來你為了別人
[00:22:20.400 --> 00:22:21.400]  多謝你
[00:22:21.400 --> 00:22:22.400]  讚你幾句
[00:22:22.400 --> 00:22:24.400]  你就覺得你自己講道講得好
[00:22:24.400 --> 00:22:25.400]  你不會覺得說
[00:22:25.400 --> 00:22:26.400]  主啊
[00:22:26.400 --> 00:22:27.400]  我不要緊
[00:22:27.400 --> 00:22:28.400]  誰知道呢?
[00:22:28.400 --> 00:22:29.400]  我盡力去講完的時候
[00:22:29.400 --> 00:22:31.400]  我在你面前侍奉完你
[00:22:31.400 --> 00:22:32.400]  你自己來吧
[00:22:32.400 --> 00:22:33.400]  感動弟兄姊妹
[00:22:33.400 --> 00:22:34.400]  沒人回應
[00:22:34.400 --> 00:22:35.400]  走了過去
[00:22:35.400 --> 00:22:36.400]  不要緊
[00:22:36.400 --> 00:22:38.400]  這個就是關注的注意力
[00:22:38.400 --> 00:22:39.400]  你明白嗎?
[00:22:39.400 --> 00:22:41.400]  究竟你的注意力在哪裡?
[00:22:41.400 --> 00:22:42.400]  在神那裡
[00:22:42.400 --> 00:22:43.400]  還是在人那裡?
[00:22:43.400 --> 00:22:45.400]  這個就是果子的真偽
[00:22:45.400 --> 00:22:46.400]  如果你這樣的時候
[00:22:46.400 --> 00:22:49.400]  你會明白主耶穌剛才講那句恐嚇的話
[00:22:49.400 --> 00:22:50.400]  其實真的不是恐嚇
[00:22:50.400 --> 00:22:51.400]  是很真實的
[00:22:51.400 --> 00:22:53.400]  來到神的面前說
[00:22:53.400 --> 00:22:55.400]  我奉你的命去趕鬼去講道去行神
[00:22:55.400 --> 00:22:56.400]  耶穌說
[00:22:56.400 --> 00:22:57.400]  我不認識你
[00:22:57.400 --> 00:22:58.400]  不好意思
[00:22:58.400 --> 00:22:59.400]  我不認識你
[00:22:59.400 --> 00:23:01.400]  耶穌是神
[00:23:01.400 --> 00:23:02.400]  神怎麼會不認識我們呢?
[00:23:02.400 --> 00:23:03.400]  不會的
[00:23:03.400 --> 00:23:05.400]  耶穌是無所不知的
[00:23:05.400 --> 00:23:06.400]  怎麼會不認識你呢?
[00:23:06.400 --> 00:23:07.400]  祂當然認識你
[00:23:07.400 --> 00:23:09.400]  不過耶穌的意思是什麼呢?
[00:23:09.400 --> 00:23:10.400]  耶穌說
[00:23:10.400 --> 00:23:11.400]  你從來都沒有看過我
[00:23:11.400 --> 00:23:13.400]  為什麼我會認識你呢?
[00:23:13.400 --> 00:23:15.400]  你明白我的意思嗎?
[00:23:15.400 --> 00:23:16.400]  耶穌說我不認識你
[00:23:16.400 --> 00:23:18.400]  因為我從來沒有看過你
[00:23:18.400 --> 00:23:20.400]  你要神認識你嗎?
[00:23:20.400 --> 00:23:21.400]  你先看看神
[00:23:21.400 --> 00:23:22.400]  原來你從來
[00:23:22.400 --> 00:23:23.400]  那段日子裡
[00:23:23.400 --> 00:23:24.400]  做很多
[00:23:24.400 --> 00:23:25.400]  自召自召
[00:23:25.400 --> 00:23:27.400]  做基督教的活動
[00:23:28.400 --> 00:23:29.400]  這些叫做侍奉
[00:23:29.400 --> 00:23:30.400]  call and call
[00:23:30.400 --> 00:23:31.400]  不過你做的時候
[00:23:31.400 --> 00:23:33.400]  你的心從來都沒有看過神
[00:23:33.400 --> 00:23:35.400]  你看著那件事成不成功
[00:23:35.400 --> 00:23:36.400]  你看著那個人有沒有
[00:23:36.400 --> 00:23:37.400]  笑嘻嘻的稱讚你
[00:23:37.400 --> 00:23:39.400]  看著這件事的時候
[00:23:39.400 --> 00:23:41.400]  是不是完美的演出
[00:23:41.400 --> 00:23:43.400]  你的心
[00:23:43.400 --> 00:23:44.400]  耶穌說你從來都沒有看過我
[00:23:44.400 --> 00:23:45.400]  那為什麼我會認識你呢?
[00:23:45.400 --> 00:23:46.400]  我不認識你
[00:23:46.400 --> 00:23:48.400]  你明白我的意思嗎?
[00:23:48.400 --> 00:23:50.400]  所以真正的果子是給神看的
[00:23:50.400 --> 00:23:53.400]  真正的果子是神看到說
[00:23:53.400 --> 00:23:54.400]  這個是了
[00:23:54.400 --> 00:23:55.400]  這個是了
[00:23:55.400 --> 00:23:56.400]  我認識你了
[00:23:56.400 --> 00:23:57.400]  侍奉就是了
[00:23:57.400 --> 00:23:59.400]  不是在乎你做了多少的事
[00:23:59.400 --> 00:24:00.400]  頂姐妹
[00:24:00.400 --> 00:24:01.400]  今天你和我真的在神面前
[00:24:01.400 --> 00:24:03.400]  好好地提醒我們自己
[00:24:03.400 --> 00:24:05.400]  老實說我真的提醒自己
[00:24:05.400 --> 00:24:06.400]  我也提醒自己的
[00:24:06.400 --> 00:24:08.400]  很容易會變了
[00:24:08.400 --> 00:24:09.400]  那我真是想
[00:24:09.400 --> 00:24:11.400]  給一些提醒
[00:24:11.400 --> 00:24:12.400]  我怎樣可以測驗
[00:24:12.400 --> 00:24:13.400]  我說簡單很簡單的
[00:24:13.400 --> 00:24:14.400]  你現在的聚會
[00:24:14.400 --> 00:24:16.400]  你說你現在是為主
[00:24:16.400 --> 00:24:18.400]  來做這個報道會
[00:24:18.400 --> 00:24:21.400]  你以前都很有經驗的
[00:24:21.400 --> 00:24:22.400]  做得很好
[00:24:22.400 --> 00:24:24.400]  那於是你又負責這次
[00:24:24.400 --> 00:24:25.400]  到了聚會開始的時候
[00:24:25.400 --> 00:24:27.400]  咦,麥克風壞了
[00:24:27.400 --> 00:24:29.400]  或者你上台說的時候
[00:24:29.400 --> 00:24:31.400]  咦,麥克風的聲音不好
[00:24:31.400 --> 00:24:32.400]  很煩躁
[00:24:32.400 --> 00:24:34.400]  你覺得很生氣
[00:24:34.400 --> 00:24:35.400]  我告訴你
[00:24:35.400 --> 00:24:36.400]  這就是你的危險
[00:24:36.400 --> 00:24:38.400]  你最關心的就是你的表現
[00:24:38.400 --> 00:24:40.400]  你的演出是不是完美
[00:24:40.400 --> 00:24:42.400]  你不能對主說
[00:24:42.400 --> 00:24:44.400]  主啊,我現在的麥克風都沒了
[00:24:44.400 --> 00:24:45.400]  我不知道怎麼辦
[00:24:45.400 --> 00:24:46.400]  主啊,你幫助我
[00:24:46.400 --> 00:24:48.400]  如果你真的這樣的話
[00:24:48.400 --> 00:24:49.400]  求你自己繼續
[00:24:49.400 --> 00:24:51.400]  因為我為了的是人得救
[00:24:51.400 --> 00:24:53.400]  我為了的是你自己得到的榮耀
[00:24:53.400 --> 00:24:55.400]  這些又不是我自己有做錯
[00:24:55.400 --> 00:24:57.400]  有些人呢
[00:24:57.400 --> 00:24:58.400]  到了這個地步的時候
[00:24:58.400 --> 00:24:59.400]  很生氣的那個
[00:24:59.400 --> 00:25:01.400]  我說了叫他搞定麥克風
[00:25:01.400 --> 00:25:02.400]  為什麼他不搞呢
[00:25:02.400 --> 00:25:03.400]  搞錯啊,你這樣
[00:25:03.400 --> 00:25:06.400]  心裡面亂七八糟的
[00:25:06.400 --> 00:25:08.400]  弟兄姊妹,有時候我們唱詩歌
[00:25:08.400 --> 00:25:10.400]  我們說我們唱給神聽
[00:25:10.400 --> 00:25:12.400]  是啊
[00:25:12.400 --> 00:25:14.400]  到了最重要那次你演出
[00:25:14.400 --> 00:25:17.400]  在教會裡面那次的音樂崇拜的時候
[00:25:17.400 --> 00:25:20.400]  你發覺自己喉嚨是你做solo的那次
[00:25:20.400 --> 00:25:22.400]  你的喉嚨很不舒服
[00:25:22.400 --> 00:25:23.400]  突然唱得不好
[00:25:23.400 --> 00:25:25.400]  你很生氣
[00:25:25.400 --> 00:25:26.400]  很生氣,沒心情
[00:25:26.400 --> 00:25:27.400]  整個人depress(沮喪)
[00:25:27.400 --> 00:25:28.400]  但是我告訴你
[00:25:28.400 --> 00:25:29.400]  這個你就不是看著神
[00:25:29.400 --> 00:25:31.400]  是看著你自己
[00:25:31.400 --> 00:25:33.400]  你說你自己是侍奉神而已
[00:25:33.400 --> 00:25:35.400]  其實你最關注的是什麼呢
[00:25:35.400 --> 00:25:38.400]  你是完美的演出
[00:25:38.400 --> 00:25:40.400]  你很關注你完美的演出
[00:25:40.400 --> 00:25:42.400]  所以你不得到完美的演出
[00:25:42.400 --> 00:25:44.400]  你就整個人都沒心情
[00:25:44.400 --> 00:25:47.400]  你不是覺得你是唱給神聽
[00:25:47.400 --> 00:25:48.400]  弟兄姊妹
[00:25:48.400 --> 00:25:49.400]  你看到嗎
[00:25:49.400 --> 00:25:50.400]  好像很微細
[00:25:50.400 --> 00:25:51.400]  但是已經很小心
[00:25:51.400 --> 00:25:54.400]  究竟我們的心是不是時常做的每一樣事
[00:25:54.400 --> 00:25:56.400]  真的侍奉神的時候
[00:25:56.400 --> 00:25:57.400]  是看著神
[00:25:57.400 --> 00:25:59.400]  你的關注在神那裡的時候
[00:25:59.400 --> 00:26:01.400]  神說我知道了
[00:26:01.400 --> 00:26:02.400]  我認得你了
[00:26:02.400 --> 00:26:03.400]  因為你看著我
[00:26:03.400 --> 00:26:04.400]  那我就認識你了
[00:26:04.400 --> 00:26:07.400]  有些人做了一輩子都沒看著神
[00:26:07.400 --> 00:26:09.400]  神說為什麼我要認識你
[00:26:09.400 --> 00:26:10.400]  我不認識你的
[00:26:10.400 --> 00:26:11.400]  對不起
[00:26:11.400 --> 00:26:12.400]  你從來都不是為我做的
[00:26:12.400 --> 00:26:14.400]  你在這裡是在教基督教活動
[00:26:14.400 --> 00:26:15.400]  弟兄姊妹
[00:26:15.400 --> 00:26:17.400]  很小心
[00:26:17.400 --> 00:26:18.400]  很小心
[00:26:18.400 --> 00:26:19.400]  第二
[00:26:19.400 --> 00:26:20.400]  還有
[00:26:20.400 --> 00:26:23.400]  一個真正的果子
[00:26:23.400 --> 00:26:25.400]  不單只是給神看的
[00:26:25.400 --> 00:26:26.400]  不是給人看之外
[00:26:26.400 --> 00:26:28.400]  路加福音就很有意思
[00:26:28.400 --> 00:26:32.400]  路加福音記載到耶穌用了兩個字
[00:26:32.400 --> 00:26:33.400]  祂說什麼呢
[00:26:33.400 --> 00:26:34.400]  祂有一樣說
[00:26:34.400 --> 00:26:37.400]  那段聖經在六章43開始說
[00:26:37.400 --> 00:26:40.400]  荊棘不能出葡萄
[00:26:40.400 --> 00:26:42.400]  這些都說了
[00:26:42.400 --> 00:26:44.400]  擇泥不能出無花果
[00:26:44.400 --> 00:26:46.400]  接著45節那裡說
[00:26:46.400 --> 00:26:50.400]  良善的人從心裡面所存的良善發出良善
[00:26:50.400 --> 00:26:54.400]  邪惡的人從心中所存的邪惡發出邪惡
[00:26:54.400 --> 00:26:58.400]  因為心中所充滿的口裡就出來了
[00:26:58.400 --> 00:26:59.400]  我想大家留意
[00:26:59.400 --> 00:27:02.400]  主耶穌在這裡用了三次這個心字
[00:27:02.400 --> 00:27:04.400]  而且最重要的兩個
[00:27:04.400 --> 00:27:05.400]  第一
[00:27:05.400 --> 00:27:06.400]  在你心裡面
[00:27:06.400 --> 00:27:08.400]  Store up in your heart
[00:27:08.400 --> 00:27:10.400]  用英文的翻譯是這樣
[00:27:10.400 --> 00:27:12.400]  就是你心裡面所存留的
[00:27:12.400 --> 00:27:13.400]  然後呢
