
[00:00:00.000 --> 00:00:09.400]  大家好 最開心的會場見到就是男士多於女士
[00:16:38.920 --> 00:16:40.920]  所以你說
[00:16:40.920 --> 00:16:42.920]  這件事始終都會明白
[00:16:42.920 --> 00:16:44.920]  不過有些人越肯用學習精神
[00:16:44.920 --> 00:16:46.920]  是明白得快過不肯學習精神的人
[00:16:46.920 --> 00:16:48.920]  不可能會有
[00:16:48.920 --> 00:16:50.920]  但有些人認很倒楣
[00:16:50.920 --> 00:16:52.920]  這個感覺
[00:16:52.920 --> 00:16:54.920]  是很影響病情
[00:16:54.920 --> 00:16:56.920]  你覺得這件事
[00:16:56.920 --> 00:16:58.920]  玩我 玩死我
[00:16:58.920 --> 00:17:00.920]  如果你練不到
[00:17:00.920 --> 00:17:02.920]  心情的處理
[00:17:02.920 --> 00:17:04.920]  你經常都會有
[00:17:04.920 --> 00:17:06.920]  這樣走出來的事
[00:17:06.920 --> 00:17:08.920]  所以你說為什麼要聚會
[00:17:08.920 --> 00:17:10.920]  我最近在我的訓練中心
[00:17:10.920 --> 00:17:12.920]  我們停了八個月學
[00:17:12.920 --> 00:17:14.920]  因為疫情
[00:17:14.920 --> 00:17:16.920]  我開始轉了
[00:17:16.920 --> 00:17:18.920]  改做一間應變中心
[00:17:18.920 --> 00:17:20.920]  什麼叫應變中心
[00:17:20.920 --> 00:17:22.920]  始終現在這個世界
[00:17:22.920 --> 00:17:24.920]  已經是一天看不到明天會怎樣
[00:17:24.920 --> 00:17:26.920]  應變其實
[00:17:26.920 --> 00:17:28.920]  就是生命裏面
[00:17:28.920 --> 00:17:30.920]  的功課
[00:17:30.920 --> 00:17:32.920]  不過很多時候我們以為
[00:17:32.920 --> 00:17:34.920]  是病才需要應變
[00:17:34.920 --> 00:17:36.920]  臨死才需要應變
[00:17:36.920 --> 00:17:38.920]  但其實每天都要應變
[00:17:38.920 --> 00:17:40.920]  於是我就在想
[00:17:40.920 --> 00:17:42.920]  如果這樣都好
[00:17:42.920 --> 00:17:44.920]  咸關
[00:17:44.920 --> 00:17:46.920]  在教會歷史
[00:17:46.920 --> 00:17:48.920]  是長期被人感覺
[00:17:48.920 --> 00:17:50.920]  是一個聚會
[00:17:50.920 --> 00:17:52.920]  是每個月的聚會
[00:17:52.920 --> 00:17:54.920]  很多人說的 第一個星期六
[00:17:54.920 --> 00:17:56.920]  多數是星期六下午
[00:17:56.920 --> 00:17:58.920]  如果你數統計一下
[00:17:58.920 --> 00:18:00.920]  但我才想
[00:18:00.920 --> 00:18:02.920]  如果等到下個月
[00:18:02.920 --> 00:18:04.920]  第二個星期六
[00:18:04.920 --> 00:18:06.920]  我都不知道有多少人一定能來
[00:18:06.920 --> 00:18:08.920]  有些人腳痛來不到
[00:18:08.920 --> 00:18:10.920]  有些人剛剛打完針
[00:18:10.920 --> 00:18:12.920]  要睡個幾天來不到
[00:18:12.920 --> 00:18:14.920]  那就再等下個月
[00:18:14.920 --> 00:18:16.920]  咸關相反來說
[00:18:16.920 --> 00:18:18.920]  是每天的事情
[00:18:18.920 --> 00:18:20.920]  急切性是高於功課輔導
[00:18:20.920 --> 00:18:22.920]  肯定是
[00:18:22.920 --> 00:18:24.920]  為何我們不將
[00:18:24.920 --> 00:18:26.920]  這些變成每天
[00:18:26.920 --> 00:18:28.920]  每天
[00:18:28.920 --> 00:18:30.920]  於是你問 哪裏有這麼多牧師
[00:18:30.920 --> 00:18:32.920]  傳道人
[00:18:32.920 --> 00:18:34.920]  其實不一定是牧師做的
[00:18:34.920 --> 00:18:36.920]  其實很多人都可以做
[00:18:36.920 --> 00:18:38.920]  因為我叫你關懷
[00:18:38.920 --> 00:18:40.920]  外國很流行
[00:18:40.920 --> 00:18:42.920]  有個字叫做Befriender
[00:18:42.920 --> 00:18:44.920]  三萬多人都用這個字
[00:18:44.920 --> 00:18:46.920]  Befriender不是專業資格的人
[00:18:46.920 --> 00:18:48.920]  他甚至是半專業都未必有
[00:18:48.920 --> 00:18:50.920]  但他跟你做朋友
[00:18:50.920 --> 00:18:52.920]  因為他做朋友的條件就行了
[00:18:52.920 --> 00:18:54.920]  一會兒數一下這個條件
[00:18:54.920 --> 00:18:56.920]  但做朋友的你問 如何找到這麼多人
[00:18:56.920 --> 00:18:58.920]  很多人肯
[00:18:58.920 --> 00:19:00.920]  只要他做過就行了
[00:19:00.920 --> 00:19:02.920]  他做過之後發現
[00:19:02.920 --> 00:19:04.920]  原來得益的是他自己
[00:19:04.920 --> 00:19:06.920]  他說我今天來做義工
[00:19:06.920 --> 00:19:08.920]  我都不知道誰幫誰
[00:19:08.920 --> 00:19:10.920]  很多人都這樣認
[00:19:10.920 --> 00:19:12.920]  所以其實受益者
[00:19:12.920 --> 00:19:14.920]  其實是那些來幫人
[00:19:14.920 --> 00:19:16.920]  認得益比被人幫更多
[00:19:16.920 --> 00:19:18.920]  因為他見到別人改變了
[00:19:18.920 --> 00:19:20.920]  所以他哭了
[00:19:20.920 --> 00:19:22.920]  我講完之後他笑了
[00:19:22.920 --> 00:19:24.920]  令我覺得我自己
[00:19:24.920 --> 00:19:26.920]  對自己的經歷很有信心
[00:19:26.920 --> 00:19:28.920]  我可以影響別人笑
[00:19:28.920 --> 00:19:30.920]  他說我現在定很多了
[00:19:30.920 --> 00:19:32.920]  我明白意義了
[00:19:32.920 --> 00:19:34.920]  我竟然是這樣
[00:19:34.920 --> 00:19:36.920]  教會經常被人感覺到
[00:19:36.920 --> 00:19:38.920]  星期一至星期五空
[00:19:38.920 --> 00:19:40.920]  沒有人坐
[00:19:40.920 --> 00:19:42.920]  但可能日日有人坐
[00:19:42.920 --> 00:19:44.920]  上下夜夜有人坐
[00:19:44.920 --> 00:19:46.920]  當值就行了
[00:19:46.920 --> 00:19:48.920]  於是我開了一間中心
[00:19:48.920 --> 00:19:50.920]  我想做一個實驗
[00:19:50.920 --> 00:19:52.920]  介紹給教會
[00:19:52.920 --> 00:19:54.920]  這個內容很多東西可以做
[00:19:54.920 --> 00:19:56.920]  甚至是顏君開一間學校
[00:19:56.920 --> 00:19:58.920]  為什麼是學校呢
[00:19:58.920 --> 00:20:00.920]  人生所有未死之前
[00:20:00.920 --> 00:20:02.920]  未學的東西
[00:20:02.920 --> 00:20:04.920]  在那裏學習
[00:20:04.920 --> 00:20:06.920]  譬如和太太怎樣相處
[00:20:06.920 --> 00:20:08.920]  如果一日到晚還是吵架
[00:20:08.920 --> 00:20:10.920]  病後還是吵架
[00:20:10.920 --> 00:20:12.920]  很遺憾
[00:20:12.920 --> 00:20:14.920]  那個人本來很愛你
[00:20:14.920 --> 00:20:16.920]  他不懂愛你
[00:20:16.920 --> 00:20:18.920]  你又不懂愛他
[00:20:18.920 --> 00:20:20.920]  不如學習
[00:20:20.920 --> 00:20:22.920]  還有人生這麼多經歷
[00:20:22.920 --> 00:20:24.920]  總結出來
[00:20:24.920 --> 00:20:26.920]  有什麼叫兒子千萬不要學我
[00:20:26.920 --> 00:20:28.920]  有些是重要
[00:20:28.920 --> 00:20:30.920]  一定要學
[00:20:30.920 --> 00:20:32.920]  好好地學
[00:20:32.920 --> 00:20:34.920]  回家回報
[00:20:34.920 --> 00:20:36.920]  還有認識一班朋友
[00:20:36.920 --> 00:20:38.920]  一班同學
[00:20:38.920 --> 00:20:40.920]  一起學習興奮很多
[00:20:40.920 --> 00:20:42.920]  其實這些人際關係
[00:20:42.920 --> 00:20:44.920]  代表了愛
[00:20:44.920 --> 00:20:46.920]  怎樣實踐
[00:20:46.920 --> 00:20:48.920]  我終於成事了
[00:20:48.920 --> 00:20:50.920]  我希望日後可以和大家分享
[00:20:50.920 --> 00:20:52.920]  我們講一下剛才的題目
[00:20:52.920 --> 00:20:54.920]  小孩子
[00:20:54.920 --> 00:20:56.920]  怎樣和他講
[00:20:56.920 --> 00:20:58.920]  這個很有興趣
[00:20:58.920 --> 00:21:00.920]  我生病時
[00:21:00.920 --> 00:21:02.920]  開始和我太太的
[00:21:02.920 --> 00:21:04.920]  小兒子講這個故事
[00:21:04.920 --> 00:21:06.920]  我發現這個故事
[00:21:06.920 --> 00:21:08.920]  講極成功
[00:21:08.920 --> 00:21:10.920]  我就說
[00:21:10.920 --> 00:21:12.920]  我太太是姑媽
[00:21:12.920 --> 00:21:14.920]  姑媽就是
[00:21:14.920 --> 00:21:16.920]  上帝
[00:21:16.920 --> 00:21:18.920]  覺得她做功課
[00:21:18.920 --> 00:21:20.920]  做得很好
[00:21:20.920 --> 00:21:22.920]  做功課做得很好 為何呢
[00:21:22.920 --> 00:21:24.920]  因為每天都看聖經
[00:21:24.920 --> 00:21:26.920]  每天都和人講她的經驗
[00:21:26.920 --> 00:21:28.920]  成績很好
[00:21:28.920 --> 00:21:30.920]  上帝就說
[00:21:30.920 --> 00:21:32.920]  既然成績好
[00:21:32.920 --> 00:21:34.920]  我就不用考大考
[00:21:34.920 --> 00:21:36.920]  早點畢業
[00:21:36.920 --> 00:21:38.920]  所以她上天堂
[00:21:38.920 --> 00:21:40.920]  這個故事有根據
[00:21:40.920 --> 00:21:42.920]  因為我小學時
[00:21:42.920 --> 00:21:44.920]  讀了四年班
[00:21:44.920 --> 00:21:46.920]  在培英讀書
[00:21:46.920 --> 00:21:48.920]  培英現在沒有小學
[00:21:48.920 --> 00:21:50.920]  培英的習慣是
[00:21:50.920 --> 00:21:52.920]  在一月舊歷年
[00:21:52.920 --> 00:21:54.920]  上學期
[00:21:54.920 --> 00:21:56.920]  休
[00:21:56.920 --> 00:21:58.920]  然後三月復活節
[00:21:58.920 --> 00:22:00.920]  附近的
[00:22:00.920 --> 00:22:02.920]  第一段考又是休
[00:22:02.920 --> 00:22:04.920]  成績表就蓋上印
[00:22:04.920 --> 00:22:06.920]  在大考的位置
[00:22:06.920 --> 00:22:08.920]  寫著休而免考
[00:22:08.920 --> 00:22:10.920]  即是不用考大考
[00:22:10.920 --> 00:22:12.920]  只要前兩科拿到休就行
[00:22:12.920 --> 00:22:14.920]  因為考了也無謂
[00:22:14.920 --> 00:22:16.920]  又是休
[00:22:16.920 --> 00:22:18.920]  不如拿多些時間讀第二科
[00:22:18.920 --> 00:22:20.920]  拿不到休就更好
[00:22:20.920 --> 00:22:22.920]  拿多些時間讀第二科
[00:22:22.920 --> 00:22:24.920]  所以先生和學生關係非常好
[00:22:24.920 --> 00:22:26.920]  先生說拼命
[00:22:26.920 --> 00:22:28.920]  我想少拐卷
[00:22:28.920 --> 00:22:30.920]  拼命
[00:22:30.920 --> 00:22:32.920]  臨到五月
[00:22:32.920 --> 00:22:34.920]  大家互相說你考幾科
[00:22:34.920 --> 00:22:36.920]  四科我兩科
[00:22:36.920 --> 00:22:38.920]  他完全不用考
[00:22:38.920 --> 00:22:40.920]  四年做得很開心
[00:22:40.920 --> 00:22:42.920]  於是休而免考這個觀念
[00:22:42.920 --> 00:22:44.920]  在我腦海裏成為了
[00:22:44.920 --> 00:22:46.920]  對顏志明的想法
[00:22:46.920 --> 00:22:48.920]  為什麼癌症患者這麼短命
[00:22:48.920 --> 00:22:50.920]  可能他真的休而免考
[00:22:50.920 --> 00:22:52.920]  過的日子都很滿意
[00:22:52.920 --> 00:22:54.920]  所以不用捱這麼辛苦
[00:22:54.920 --> 00:22:56.920]  可能你會說
[00:22:56.920 --> 00:22:58.920]  現在還沒死
[00:22:58.920 --> 00:23:00.920]  全部都很頑皮
[00:23:00.920 --> 00:23:02.920]  但又不是
[00:23:02.920 --> 00:23:04.920]  因為學校裏又這樣
[00:23:04.920 --> 00:23:06.920]  當你休而免考
[00:23:06.920 --> 00:23:08.920]  你可能憑著這麼多成績
[00:23:08.920 --> 00:23:10.920]  你幫附近坐隔離位
[00:23:10.920 --> 00:23:12.920]  讀不成書的
[00:23:12.920 --> 00:23:14.920]  懶的
[00:23:14.920 --> 00:23:16.920]  有些地級
[00:23:16.920 --> 00:23:18.920]  所以為什麼有些人
[00:23:18.920 --> 00:23:20.920]  不會死
[00:23:20.920 --> 00:23:22.920]  癌症就是這樣
[00:23:22.920 --> 00:23:24.920]  為什麼有這麼多過來人
[00:23:24.920 --> 00:23:26.920]  到現在都沒死
[00:23:26.920 --> 00:23:28.920]  不是他頑皮
[00:23:28.920 --> 00:23:30.920]  而是上帝留一部份在地球
[00:23:30.920 --> 00:23:32.920]  關心癌症病人
[00:23:32.920 --> 00:23:34.920]  因為有些高材生
[00:23:34.920 --> 00:23:36.920]  幫讀得不好的
[00:23:36.920 --> 00:23:38.920]  其實我作惡
[00:23:38.920 --> 00:23:40.920]  但我只想想
[00:23:40.920 --> 00:23:42.920]  對一個弟弟來說
[00:23:42.920 --> 00:23:44.920]  他真不明白天父這麼愛我們
[00:23:44.920 --> 00:23:46.920]  為什麼要把我爸爸拿走
[00:23:46.920 --> 00:23:48.920]  這是錯誤
[00:23:48.920 --> 00:23:50.920]  改卷的老師會知道
[00:23:50.920 --> 00:23:52.920]  誰適合
[00:23:52.920 --> 00:23:54.920]  早點不用考大考
[00:23:54.920 --> 00:23:56.920]  誰留在這
[00:23:56.920 --> 00:23:58.920]  反正精神
[00:23:58.920 --> 00:24:00.920]  多幫人
[00:24:00.920 --> 00:24:02.920]  當然是無限的答案
[00:24:02.920 --> 00:24:04.920]  但記住小孩子
[00:24:04.920 --> 00:24:06.920]  喜歡知道病
[00:24:06.920 --> 00:24:08.920]  究竟為什麼
[00:24:08.920 --> 00:24:10.920]  為什麼不行
[00:24:10.920 --> 00:24:12.920]  但如果他沒事
[00:24:12.920 --> 00:24:14.920]  一個標準答案
[00:24:14.920 --> 00:24:16.920]  什麼叫看醫生
[00:24:16.920 --> 00:24:18.920]  醫生覺得
[00:24:18.920 --> 00:24:20.920]  可以醫才肯看他
[00:24:20.920 --> 00:24:22.920]  否則醫生說下次不要找我
[00:24:22.920 --> 00:24:24.920]  我醫不了你
[00:24:24.920 --> 00:24:26.920]  一日醫生肯醫他
[00:24:26.920 --> 00:24:28.920]  肯見他
[00:24:28.920 --> 00:24:30.920]  即是可以繼續醫
[00:24:30.920 --> 00:24:32.920]  所以我們不要太擔心
[00:24:32.920 --> 00:24:34.920]  醫生說他可以繼續醫
[00:24:34.920 --> 00:24:36.920]  第二
[00:24:36.920 --> 00:24:38.920]  癌症病多久
[00:24:38.920 --> 00:24:40.920]  醫生未必一定計得很準確
[00:24:40.920 --> 00:24:42.920]  醫生只可以說
[00:24:42.920 --> 00:24:44.920]  大約很闊
[00:24:44.920 --> 00:24:46.920]  有時說兩年至五年
[00:24:46.920 --> 00:24:48.920]  有時說五年至十年
[00:24:48.920 --> 00:24:50.920]  很闊的
[00:24:50.920 --> 00:24:52.920]  最重要是我們要學習
[00:24:52.920 --> 00:24:54.920]  療養
[00:24:54.920 --> 00:24:56.920]  療養即是
[00:24:56.920 --> 00:24:58.920]  我要幫我的身體
[00:24:58.920 --> 00:25:00.920]  由很弱變回進步
[00:25:00.920 --> 00:25:02.920]  到好
[00:25:02.920 --> 00:25:04.920]  這是一個過程
[00:25:04.920 --> 00:25:06.920]  療養要學什麼呢
[00:25:06.920 --> 00:25:08.920]  學人不要暴躁
[00:25:08.920 --> 00:25:10.920]  發火和沒心機
[00:25:10.920 --> 00:25:12.920]  太多憂慮
[00:25:12.920 --> 00:25:14.920]  這是不適合的療養
[00:25:14.920 --> 00:25:16.920]  癌症病人
[00:25:16.920 --> 00:25:18.920]  要學習療養
[00:25:18.920 --> 00:25:20.920]  不單是療養癌症
[00:25:20.920 --> 00:25:22.920]  日後
[00:25:22.920 --> 00:25:24.920]  對自己的心
[00:25:24.920 --> 00:25:26.920]  身體的照顧能力
[00:25:26.920 --> 00:25:28.920]  都高了
[00:25:28.920 --> 00:25:30.920]  這是療養的結果
[00:25:30.920 --> 00:25:32.920]  所以如果小朋友明白
[00:25:32.920 --> 00:25:34.920]  要早點學好維持健康的辦法
[00:25:34.920 --> 00:25:36.920]  因為爸爸媽媽
[00:25:36.920 --> 00:25:38.920]  以前可能不懂照顧身體
[00:25:38.920 --> 00:25:40.920]  所以今天還教我們
[00:25:40.920 --> 00:25:42.920]  反而將說法
[00:25:42.920 --> 00:25:44.920]  說到為什麼爸爸媽媽
[00:25:44.920 --> 00:25:46.920]  生癌症
[00:25:46.920 --> 00:25:48.920]  最後目的就是
[00:25:48.920 --> 00:25:50.920]  可以醫治
[00:25:50.920 --> 00:25:52.920]  可以學習再療養
[00:25:52.920 --> 00:25:54.920]  還有這個機會
[00:25:54.920 --> 00:25:56.920]  給我們的小朋友
[00:25:56.920 --> 00:25:58.920]  學習心靈都要療養
[00:25:58.920 --> 00:26:00.920]  這已經很好了
[00:26:00.920 --> 00:26:02.920]  反而我覺得小朋友
[00:26:02.920 --> 00:26:04.920]  很容易受到影響
[00:26:04.920 --> 00:26:06.920]  就是親友
[00:26:06.920 --> 00:26:08.920]  最明顯就是奶奶
[00:26:08.920 --> 00:26:10.920]  或者是下一代
[00:26:10.920 --> 00:26:12.920]  表哥表姐
[00:26:12.920 --> 00:26:14.920]  親友有不同的人生信念
[00:26:14.920 --> 00:26:16.920]  這個真的要有
[00:26:16.920 --> 00:26:18.920]  所以你看到小朋友
[00:26:18.920 --> 00:26:20.920]  經常都問
[00:26:20.920 --> 00:26:22.920]  為什麼這麼多人哭
[00:26:22.920 --> 00:26:24.920]  聽到媽媽生癌症
[00:26:24.920 --> 00:26:26.920]  為什麼
[00:26:26.920 --> 00:26:28.920]  一定要解釋給他們聽
[00:26:28.920 --> 00:26:30.920]  因為我們每個人信的東西
[00:26:30.920 --> 00:26:32.920]  都不同程度
[00:26:32.920 --> 00:26:34.920]  有些信得很深
[00:26:34.920 --> 00:26:36.920]  有些會減少痛苦
[00:26:36.920 --> 00:26:38.920]  有些不會天賦
[00:26:38.920 --> 00:26:40.920]  所以他說病就是這樣
[00:26:40.920 --> 00:26:42.920]  可憐很慘
[00:26:42.920 --> 00:26:44.920]  我們要讓小朋友知道
[00:26:44.920 --> 00:26:46.920]  有很多種說法
[00:26:46.920 --> 00:26:48.920]  我們學習選擇
[00:26:48.920 --> 00:26:50.920]  所以逢生六歲
[00:26:50.920 --> 00:26:52.920]  是一個很高學選擇的年歲
[00:26:52.920 --> 00:26:54.920]  六歲要教定十元仔
[00:26:54.920 --> 00:26:56.920]  不要單一看
[00:26:56.920 --> 00:26:58.920]  一個說法
[00:26:58.920 --> 00:27:00.920]  很多個說法
[00:27:00.920 --> 00:27:02.920]  不過當然我們有個真理
[00:27:02.920 --> 00:27:04.920]  去到哪個地方都是對的
[00:27:04.920 --> 00:27:06.920]  因為他強調
[00:27:06.920 --> 00:27:08.920]  上帝照顧我們
[00:27:08.920 --> 00:27:10.920]  不過用不同的方式
[00:27:10.920 --> 00:27:12.920]  包括用醫生照顧我們
[00:27:12.920 --> 00:27:14.920]  或者用家人照顧我們
[00:27:14.920 --> 00:27:16.920]  這個說法
[00:27:16.920 --> 00:27:18.920]  是幫助對親戚的看法
[00:27:18.920 --> 00:27:20.920]  所以我很擔心
[00:27:20.920 --> 00:27:22.920]  很多父母
[00:27:22.920 --> 00:27:24.920]  很怕一說到病
[00:27:24.920 --> 00:27:26.920]  就不見親戚
[00:27:26.920 --> 00:27:28.920]  有些親戚來探
[00:27:28.920 --> 00:27:30.920]  不要說病
[00:27:30.920 --> 00:27:32.920]  免得小朋友
[00:27:32.920 --> 00:27:34.920]  如果讀心理學
[00:27:34.920 --> 00:27:36.920]  如果太快
[00:27:36.920 --> 00:27:38.920]  告訴你
[00:27:38.920 --> 00:27:40.920]  這些不要告訴別人
[00:27:40.920 --> 00:27:42.920]  小朋友就會覺得
[00:27:42.920 --> 00:27:44.920]  這些神秘很可怕
[00:27:44.920 --> 00:27:46.920]  如果有一天他有病
[00:27:46.920 --> 00:27:48.920]  他都不會告訴別人
[00:27:48.920 --> 00:27:50.920]  因為他以前被人教過
[00:27:50.920 --> 00:27:52.920]  這些不要說
[00:27:52.920 --> 00:27:54.920]  很可怕
[00:27:54.920 --> 00:27:56.920]  反而多些明白
[00:27:56.920 --> 00:27:58.920]  有不同的說法
[00:27:58.920 --> 00:28:00.920]  在不同的地方學到
[00:28:00.920 --> 00:28:02.920]  有些不同宗教
[00:28:02.920 --> 00:28:04.920]  有些他自己看報紙
[00:28:04.920 --> 00:28:06.920]  有些他自己有其他人影響他
[00:28:06.920 --> 00:28:08.920]  但我們信哪種說法
[00:28:08.920 --> 00:28:10.920]  這是家庭
[00:28:10.920 --> 00:28:12.920]  第三問題很重要
[00:28:12.920 --> 00:28:14.920]  不想醫
[00:28:14.920 --> 00:28:16.920]  很多牧師探訪人都遇到
[00:28:16.920 --> 00:28:18.920]  他說
[00:28:18.920 --> 00:28:22.920]  我的錢想留給下一代
[00:28:22.920 --> 00:28:24.920]  否則家裏會被我花光
[00:28:24.920 --> 00:28:26.920]  第二
[00:28:26.920 --> 00:28:28.920]  醫治很辛苦
[00:28:28.920 --> 00:28:30.920]  我見到很多人死之前
[00:28:30.920 --> 00:28:32.920]  很慘
[00:28:32.920 --> 00:28:34.920]  辛苦的感覺一定要研究
[00:28:34.920 --> 00:28:36.920]  這幾年我見過
[00:28:36.920 --> 00:28:38.920]  未夠一百個
[00:28:38.920 --> 00:28:40.920]  但我覺得辛苦的字出現率
[00:28:40.920 --> 00:28:42.920]  排第一
[00:28:42.920 --> 00:28:44.920]  如何談辛苦
[00:28:44.920 --> 00:28:46.920]  第一
[00:28:46.920 --> 00:28:48.920]  辛苦是主觀的感覺
[00:28:48.920 --> 00:28:50.920]  真的有
[00:28:50.920 --> 00:28:52.920]  有些人被蚊叮都覺得辛苦很重要
[00:28:52.920 --> 00:28:54.920]  有些人覺得若無其事
[00:28:54.920 --> 00:28:56.920]  是主觀的
[00:28:56.920 --> 00:28:58.920]  適應
[00:28:58.920 --> 00:29:00.920]  一個時間
[00:29:00.920 --> 00:29:02.920]  會減輕辛苦
[00:29:02.920 --> 00:29:04.920]  是絕對的
[00:29:04.920 --> 00:29:06.920]  甚至你家很嘈雜
[00:29:06.920 --> 00:29:08.920]  隔離打樁
[00:29:08.920 --> 00:29:10.920]  一個月後就習慣了
[00:29:10.920 --> 00:29:12.920]  辛苦是透過一個適應時間
[00:29:12.920 --> 00:29:14.920]  適應時間比較長
[00:29:14.920 --> 00:29:16.920]  是可能影響
[00:29:16.920 --> 00:29:18.920]  辛苦減少
[00:29:18.920 --> 00:29:20.920]  第二
[00:29:20.920 --> 00:29:22.920]  辛苦的程度我們無法一早知道
[00:29:22.920 --> 00:29:24.920]  有可能經常忍住
[00:29:24.920 --> 00:29:26.920]  會很辛苦
[00:29:26.920 --> 00:29:28.920]  但後來
[00:29:28.920 --> 00:29:30.920]  很多個月後
[00:29:30.920 --> 00:29:32.920]  醫生說很辛苦但我無察覺
[00:29:32.920 --> 00:29:34.920]  真的不知道
[00:29:34.920 --> 00:29:36.920]  程度在他身體
[00:29:36.920 --> 00:29:38.920]  真是因人而異
[00:29:38.920 --> 00:29:40.920]  如果貿然說
[00:29:40.920 --> 00:29:42.920]  醫會很辛苦
[00:29:42.920 --> 00:29:44.920]  我擔心的不是絕對
[00:29:44.920 --> 00:29:46.920]  應該不是絕對
[00:29:46.920 --> 00:29:48.920]  另外辛苦隨日子可以減輕
[00:29:48.920 --> 00:29:50.920]  為何減輕
[00:29:50.920 --> 00:29:52.920]  當你讀情緒學問
[00:29:52.920 --> 00:29:54.920]  最厲害的
[00:29:54.920 --> 00:29:56.920]  就是轉移
[00:29:56.920 --> 00:29:58.920]  很多人相信
[00:29:58.920 --> 00:30:00.920]  唱歌會轉移
[00:30:00.920 --> 00:30:02.920]  你唱歌時只顧看歌詞
[00:30:02.920 --> 00:30:04.920]  甚麼都想不到
[00:30:04.920 --> 00:30:06.920]  只集中看歌詞
[00:30:06.920 --> 00:30:08.920]  然後沒事
[00:30:08.920 --> 00:30:10.920]  我太太玩了
[00:30:10.920 --> 00:30:12.920]  二十多項
[00:30:12.920 --> 00:30:14.920]  在胰臟癌時
[00:30:14.920 --> 00:30:16.920]  保齡球
[00:30:16.920 --> 00:30:18.920]  圍棋
[00:30:18.920 --> 00:30:20.920]  鼓琴
[00:30:20.920 --> 00:30:22.920]  羽毛球
[00:30:22.920 --> 00:30:24.920]  乒乓球
[00:30:24.920 --> 00:30:26.920]  背泳
[00:30:26.920 --> 00:30:28.920]  碟泳
[00:30:28.920 --> 00:30:30.920]  韻律泳
[00:30:30.920 --> 00:30:32.920]  我還記得跟她去將軍澳
[00:30:32.920 --> 00:30:34.920]  全部東西
[00:30:34.920 --> 00:30:36.920]  她學了很多
[00:30:36.920 --> 00:30:38.920]  學了兩年
[00:30:38.920 --> 00:30:40.920]  因為我送她接她
[00:30:40.920 --> 00:30:42.920]  我習慣了
[00:30:42.920 --> 00:30:44.920]  到現在我都不懂
[00:30:44.920 --> 00:30:46.920]  所以她懂得多
[00:30:46.920 --> 00:30:50.920]  我發現轉移是絕對的
[00:30:50.920 --> 00:30:52.920]  她上課前
[00:30:52.920 --> 00:30:54.920]  上課過程
[00:30:54.920 --> 00:30:56.920]  甚至上課後一段時間
[00:30:56.920 --> 00:30:58.920]  都覺得身體沒甚麼痛
[00:30:58.920 --> 00:31:00.920]  以前怕骨痛
[00:31:00.920 --> 00:31:02.920]  入骨很嚴重
[00:31:02.920 --> 00:31:04.920]  但她說她沒經歷過
[00:31:04.920 --> 00:31:06.920]  第二
[00:31:06.920 --> 00:31:08.920]  早上起床
[00:31:08.920 --> 00:31:10.920]  有種痛的感覺
[00:31:10.920 --> 00:31:12.920]  於是她問我
[00:31:12.920 --> 00:31:14.920]  我是心理學
[00:31:14.920 --> 00:31:16.920]  這種痛是否是細菌
[00:31:16.920 --> 00:31:18.920]  我說你是專家
[00:31:18.920 --> 00:31:20.920]  她說
[00:31:20.920 --> 00:31:22.920]  但壓力都是一種痛
[00:31:22.920 --> 00:31:24.920]  是哪種比較像呢
[00:31:24.920 --> 00:31:26.920]  我不懂回答
[00:31:26.920 --> 00:31:28.920]  只有一件事證明
[00:31:28.920 --> 00:31:30.920]  我太太很好
[00:31:30.920 --> 00:31:32.920]  我們就記錄了
[00:31:32.920 --> 00:31:34.920]  現在是10點55分
[00:31:34.920 --> 00:31:36.920]  你覺得痛好
[00:31:36.920 --> 00:31:38.920]  我隔五分鐘問你
[00:31:38.920 --> 00:31:40.920]  你會說
[00:31:40.920 --> 00:31:42.920]  沒有
[00:31:42.920 --> 00:31:44.920]  剛才彈完琴沒有
[00:31:44.920 --> 00:31:46.920]  就當她五分鐘
[00:31:46.920 --> 00:31:48.920]  因為11點
[00:31:48.920 --> 00:31:50.920]  第三天
[00:31:50.920 --> 00:31:52.920]  又發覺這樣
[00:31:52.920 --> 00:31:54.920]  我又登記了她
[00:31:54.920 --> 00:31:56.920]  大家一起看表
[00:31:56.920 --> 00:31:58.920]  發覺
[00:31:58.920 --> 00:32:00.920]  九成
[00:32:00.920 --> 00:32:02.920]  五分鐘內
[00:32:02.920 --> 00:32:04.920]  應該不夠
[00:32:04.920 --> 00:32:06.920]  即是不像是入骨
[00:32:06.920 --> 00:32:08.920]  如果不是沒理由這麼短
[00:32:08.920 --> 00:32:10.920]  醫生都說沒理由這麼短
[00:32:10.920 --> 00:32:12.920]  所以你會說
[00:32:12.920 --> 00:32:14.920]  其實癌症患者
[00:32:14.920 --> 00:32:16.920]  治療
[00:32:16.920 --> 00:32:18.920]  要針對心理壓力
[00:32:18.920 --> 00:32:20.920]  壓力是看不到的
[00:32:20.920 --> 00:32:22.920]  但你認住就是
[00:32:22.920 --> 00:32:24.920]  我不知道你覺不覺
[00:32:24.920 --> 00:32:26.920]  如果你很怕老婆
[00:32:26.920 --> 00:32:28.920]  你心都寒一寒
[00:32:28.920 --> 00:32:30.920]  這是壓力
