
[00:00:00.000 --> 00:00:05.000]  各位電影姊妹,新年蒙恩!
[00:23:57.000 --> 00:24:02.000]  和那顆星都是一樣迷信
[00:24:02.000 --> 00:24:08.000]  上帝的恩典臨到外邦人
[00:24:08.000 --> 00:24:12.000]  有時候透過的途徑
[00:24:12.000 --> 00:24:16.000]  不是我們能夠查
[00:24:16.000 --> 00:24:20.000]  我好記得六四之後
[00:24:20.000 --> 00:24:25.000]  BBC在北京街頭訪問一個中國的年輕人
[00:24:25.000 --> 00:24:28.000]  大概因為他懂得說英文
[00:24:28.000 --> 00:24:30.000]  不知道說什麼
[00:24:30.000 --> 00:24:34.000]  這個年輕人因為有英文所以他就演戲了
[00:24:34.000 --> 00:24:36.000]  他講多兩句他就開始說
[00:24:36.000 --> 00:24:38.000]  I am a Christian
[00:24:38.000 --> 00:24:40.000]  I love to go to America
[00:24:40.000 --> 00:24:43.000]  I love to earn more money
[00:24:43.000 --> 00:24:45.000]  你笑了
[00:24:45.000 --> 00:24:47.000]  基督徒應該是這樣
[00:24:47.000 --> 00:24:49.000]  是呀
[00:24:49.000 --> 00:24:54.000]  中國是怎樣信耶穌
[00:24:54.000 --> 00:25:01.000]  馬拉信是怎樣來中國
[00:25:01.000 --> 00:25:06.000]  我們不想問太多
[00:25:06.000 --> 00:25:08.000]  總之他是第一個宣教士
[00:25:08.000 --> 00:25:09.000]  我們很尊敬的
[00:25:09.000 --> 00:25:13.000]  每年宣教年會都捧他的相出來
[00:25:13.000 --> 00:25:16.000]  他是東印度公司的翻譯
[00:25:16.000 --> 00:25:19.000]  請問東印度公司做什麼
[00:25:19.000 --> 00:25:22.000]  鴉片
[00:25:22.000 --> 00:25:25.000]  馬拉信有沒有份
[00:25:25.000 --> 00:25:27.000]  有還是沒有
[00:25:27.000 --> 00:25:29.000]  Yes and No
[00:25:29.000 --> 00:25:32.000]  他不會直接賣鴉片
[00:25:32.000 --> 00:25:35.000]  在他家裡不會是賊家
[00:25:35.000 --> 00:25:40.000]  去到那裡又拿幾多份
[00:25:40.000 --> 00:25:46.000]  不過他是在公司的職位上
[00:25:46.000 --> 00:25:50.000]  我們有沒有弟兄姊妹在煙草公司做
[00:25:50.000 --> 00:25:53.000]  有沒有弟兄姊妹在賭場做
[00:25:53.000 --> 00:25:57.000]  有呀牧師都會馬上叫你來辦公室見見
[00:25:57.000 --> 00:26:00.000]  弟兄你找不到工作嗎
[00:26:00.000 --> 00:26:03.000]  我介紹份給你
[00:26:03.000 --> 00:26:07.000]  東印度
[00:26:07.000 --> 00:26:10.000]  上帝
[00:26:10.000 --> 00:26:12.000]  親
[00:26:12.000 --> 00:26:14.000]  超
[00:26:14.000 --> 00:26:17.000]  我們上
[00:26:17.000 --> 00:26:19.000]  我都和你說過
[00:26:19.000 --> 00:26:22.000]  不過我想再重覆
[00:26:22.000 --> 00:26:25.000]  1928年
[00:26:25.000 --> 00:26:29.000]  全中國三十幾萬的基督徒
[00:26:29.000 --> 00:26:34.000]  廣州第一屆培靈經大會
[00:26:34.000 --> 00:26:37.000]  當時開會來
[00:26:37.000 --> 00:26:39.000]  他們就說
[00:26:39.000 --> 00:26:41.000]  中國幾時
[00:26:41.000 --> 00:26:48.000]  才能夠全中華歸主
[00:26:48.000 --> 00:26:52.000]  馬拉信十九世紀初來到中國
[00:26:52.000 --> 00:26:56.000]  來到1928年的時候
[00:26:56.000 --> 00:27:04.000]  已經差不多二百三十萬的基督徒
[00:27:04.000 --> 00:27:07.000]  再給二千年
[00:27:07.000 --> 00:27:09.000]  十倍
[00:27:09.000 --> 00:27:12.000]  三百萬
[00:27:12.000 --> 00:27:13.000]  紫昆牧師
[00:27:13.000 --> 00:27:17.000]  廣州播道會的牧師
[00:27:17.000 --> 00:27:20.000]  在開會來的時候他計算
[00:27:20.000 --> 00:27:23.000]  再過二萬年
[00:27:23.000 --> 00:27:26.000]  中國基督徒的人數照這個比例
[00:27:26.000 --> 00:27:27.000]  二百年三十萬
[00:27:27.000 --> 00:27:29.000]  二千年三百萬
[00:27:29.000 --> 00:27:32.000]  二萬年才三千萬
[00:27:32.000 --> 00:27:34.000]  我們要等二萬年
[00:27:34.000 --> 00:27:37.000]  中國才信數
[00:27:37.000 --> 00:27:41.000]  1928年牧師說這句說話
[00:27:41.000 --> 00:27:45.000]  跟著中國的歷史你和我都很熟
[00:27:45.000 --> 00:27:47.000]  三十年代
[00:27:47.000 --> 00:27:49.000]  日本侵華
[00:27:49.000 --> 00:27:51.000]  八年抗戰
[00:27:51.000 --> 00:27:52.000]  對我們來說
[00:27:52.000 --> 00:27:55.000]  這些是電視上的紀錄片
[00:27:55.000 --> 00:27:58.000]  沒有人記得
[00:27:58.000 --> 00:28:00.000]  第二次大戰結束之後
[00:28:00.000 --> 00:28:04.000]  西方就繁榮安定
[00:28:04.000 --> 00:28:08.000]  中國就內戰
[00:28:08.000 --> 00:28:10.000]  國共內戰
[00:28:10.000 --> 00:28:13.000]  1945到194
[00:28:13.000 --> 00:28:17.000]  中國人終於站起來了
[00:28:17.000 --> 00:28:20.000]  天安門宣佈之後
[00:28:20.000 --> 00:28:22.000]  太平了
[00:28:22.000 --> 00:28:24.000]  韓
[00:28:24.000 --> 00:28:26.000]  一
[00:28:26.000 --> 00:28:28.000]  打完韓戰之後
[00:28:28.000 --> 00:28:31.000]  武將就打了
[00:28:31.000 --> 00:28:33.000]  很多運動出現
[00:28:33.000 --> 00:28:36.000]  那些我們開始聽到一些
[00:28:36.000 --> 00:28:38.000]  三反五反
[00:28:38.000 --> 00:28:40.000]  土改反右
[00:28:40.000 --> 00:28:41.000]  這樣那樣
[00:28:41.000 --> 00:28:44.000]  最後我們開始看到報紙
[00:28:44.000 --> 00:28:46.000]  我當時是小學
[00:28:46.000 --> 00:28:50.000]  在香港文化大革
[00:28:50.000 --> 00:28:53.000]  十年文革
[00:28:53.000 --> 00:29:00.000]  全個中國所有的教堂都關閉
[00:29:00.000 --> 00:29:08.000]  全個中國所有的傳教士都要離開
[00:29:08.000 --> 00:29:13.000]  留在中國的三十多萬基督徒呢
[00:29:13.000 --> 00:29:16.000]  遺留在中國的
[00:29:16.000 --> 00:29:19.000]  有鬼蛇神
[00:29:19.000 --> 00:29:21.000]  勞改
[00:29:21.000 --> 00:29:24.000]  上山下鄉
[00:29:24.000 --> 00:29:29.000]  在這樣的十年之後
[00:29:29.000 --> 00:29:32.000]  鄧小平復出了
[00:29:32.000 --> 00:29:37.000]  跟著改革開放了
[00:29:37.000 --> 00:29:39.000]  公元2000年
[00:29:39.000 --> 00:29:42.000]  差不多十年前
[00:29:42.000 --> 00:29:44.000]  他就說
[00:29:44.000 --> 00:29:50.000]  在世紀交接的時候
[00:29:50.000 --> 00:29:53.000]  全中國基督徒的人數
[00:29:53.000 --> 00:29:55.000]  有數得計的
[00:29:55.000 --> 00:29:58.000]  因為你知道在國內的教會
[00:29:58.000 --> 00:30:03.000]  是由國務院宗教事務局來管理的
[00:30:03.000 --> 00:30:05.000]  不要說控制這麼難聽
[00:30:05.000 --> 00:30:06.000]  管理的
[00:30:06.000 --> 00:30:08.000]  所以管理呢
[00:30:08.000 --> 00:30:12.000]  新華社的幹部跟我們吃飯說
[00:30:12.000 --> 00:30:14.000]  都是保護你們的
[00:30:14.000 --> 00:30:17.000]  因為你們在全中國是少數民族
[00:30:17.000 --> 00:30:20.000]  你想想義和團呢
[00:30:20.000 --> 00:30:21.000]  你看到就怕了
[00:30:21.000 --> 00:30:22.000]  所以我們是要知道
[00:30:22.000 --> 00:30:24.000]  你教會有多少人
[00:30:24.000 --> 00:30:26.000]  西區華基數數
[00:30:26.000 --> 00:30:27.000]  如果少了一個
[00:30:27.000 --> 00:30:31.000]  我們公安部有責任要保護你們
[00:30:31.000 --> 00:30:37.000]  登記在政府的資料裡
[00:30:37.000 --> 00:30:40.000]  中國人口基督徒的人數
[00:30:40.000 --> 00:30:45.000]  公元2000年
[00:30:45.000 --> 00:30:46.000]  這個是登記的數字
[00:30:46.000 --> 00:30:50.000]  十年前
[00:30:50.000 --> 00:30:52.000]  還有一些還沒有登記的
[00:30:52.000 --> 00:30:53.000]  你應該碰過
[00:30:53.000 --> 00:30:54.000]  都見到
[00:30:54.000 --> 00:30:55.000]  農村教會
[00:30:55.000 --> 00:30:58.000]  我們不要叫地下教會說得這麼噁心
[00:30:58.000 --> 00:30:59.000]  家庭教會
[00:30:59.000 --> 00:31:01.000]  我們不登記的
[00:31:01.000 --> 00:31:04.000]  我們怎麼會名冊在天上
[00:31:04.000 --> 00:31:08.000]  我們不用在地上登記的
[00:31:08.000 --> 00:31:12.000]  假設一個登記了的基督徒
[00:31:12.000 --> 00:31:14.000]  就有另一個還沒有登記的
[00:31:14.000 --> 00:31:16.000]  這樣計算
[00:31:16.000 --> 00:31:19.000]  就四千萬
[00:31:19.000 --> 00:31:22.000]  如果不止呢
[00:31:22.000 --> 00:31:24.000]  那就八千萬
[00:31:24.000 --> 00:31:26.000]  我們不敢估計
[00:31:26.000 --> 00:31:27.000]  因為沒有登記的
[00:31:27.000 --> 00:31:29.000]  沒有數字可以計算
[00:31:29.000 --> 00:31:32.000]  吳牧師怎麼說
[00:31:32.000 --> 00:31:37.000]  一萬年才會有三千萬
[00:31:37.000 --> 00:31:41.000]  這個是人的計劃
[00:31:41.000 --> 00:31:44.000]  這個是邏輯的推算
[00:31:44.000 --> 00:31:47.000]  神的恩
[00:31:47.000 --> 00:31:49.000]  在苦難
[00:31:49.000 --> 00:31:51.000]  戰爭
[00:31:51.000 --> 00:31:52.000]  逼迫
[00:31:52.000 --> 00:31:56.000]  甚至全個中國十年
[00:31:56.000 --> 00:31:58.000]  沒有禮拜堂
[00:31:58.000 --> 00:32:00.000]  星期日可以聚
[00:32:00.000 --> 00:32:02.000]  沒有人可以報道
[00:32:02.000 --> 00:32:05.000]  可以23號晚開個聖誕
[00:32:05.000 --> 00:32:07.000]  什麼名字都好
[00:32:07.000 --> 00:32:09.000]  總之請人回來聽福音的聚會
[00:32:09.000 --> 00:32:10.000]  沒有
[00:32:10.000 --> 00:32:13.000]  在這樣的情況裡面
[00:32:13.000 --> 00:32:15.000]  基督徒
[00:32:15.000 --> 00:32:17.000]  增加
[00:32:17.000 --> 00:32:18.000]  福音
[00:32:18.000 --> 00:32:21.000]  被傳
[00:32:21.000 --> 00:32:25.000]  去年2007年12月
[00:32:25.000 --> 00:32:29.000]  西方一份權威的新聞雜誌
[00:32:29.000 --> 00:32:31.000]  《經濟學人》
[00:32:31.000 --> 00:32:33.000]  其中有一期的主題
[00:32:33.000 --> 00:32:39.000]  它就說21世紀世界的宗教戰爭
[00:32:39.000 --> 00:32:40.000]  其中有一句說話
[00:32:40.000 --> 00:32:41.000]  你知道嗎
[00:32:41.000 --> 00:32:43.000]  20世紀
[00:32:43.000 --> 00:32:47.000]  全世界基督徒最多的地方
[00:32:47.000 --> 00:32:50.000]  已經不是美國或者歐洲了
[00:32:50.000 --> 00:32:53.000]  是非洲
[00:32:53.000 --> 00:32:54.000]  然後他問
[00:32:54.000 --> 00:32:56.000]  21世紀
[00:32:56.000 --> 00:33:00.000]  如果照今天的數字
[00:33:00.000 --> 00:33:03.000]  2050年
[00:33:03.000 --> 00:33:05.000]  全世界
[00:33:05.000 --> 00:33:08.000]  最多基督徒的國家
[00:33:08.000 --> 00:33:11.000]  你知道是誰嗎
[00:33:11.000 --> 00:33:14.000]  中國
[00:33:14.000 --> 00:33:18.000]  這個不是基督教的數字
[00:33:18.000 --> 00:33:22.000]  這個是幾官方的計算
[00:33:22.000 --> 00:33:24.000]  神的恩典
[00:33:24.000 --> 00:33:29.000]  怎樣向那些未曾認識祂的人
[00:33:29.000 --> 00:33:32.000]  來將
[00:33:32.000 --> 00:33:35.000]  1月6日
[00:33:35.000 --> 00:33:37.000]  顯現節
[00:33:37.000 --> 00:33:39.000]  提醒我們
[00:33:39.000 --> 00:33:46.000]  我和你是活在上帝的恩典當中
[00:33:46.000 --> 00:33:50.000]  是在上帝的計劃裡
[00:33:50.000 --> 00:33:53.000]  上帝的福音
[00:33:53.000 --> 00:33:56.000]  不斷的將
[00:33:56.000 --> 00:33:57.000]  你和我
[00:33:57.000 --> 00:34:01.000]  就是那個在耶路撒冷重建了聖殿之後
[00:34:01.000 --> 00:34:03.000]  不過還是很寒酸
[00:34:03.000 --> 00:34:04.000]  還是很斯肅
[00:34:04.000 --> 00:34:08.000]  還是在波斯帝國的政策之下
[00:34:08.000 --> 00:34:09.000]  惶恐終日
[00:34:09.000 --> 00:34:14.000]  不知道明天會怎樣的神的子民
[00:34:14.000 --> 00:34:17.000]  抑或我們是使徒保羅
[00:34:17.000 --> 00:34:19.000]  心有餘
[00:34:19.000 --> 00:34:22.000]  但是被很多東西困住了
[00:34:22.000 --> 00:34:25.000]  有條鎖鏈鎖住
[00:34:25.000 --> 00:34:27.000]  上帝的恩典
[00:34:27.000 --> 00:34:31.000]  不是靠我們的
[00:34:31.000 --> 00:34:33.000]  中國的歷史
[00:34:33.000 --> 00:34:36.000]  就很清楚讓我們看到
[00:34:36.000 --> 00:34:37.000]  福音
[00:34:37.000 --> 00:34:42.000]  不是因為任何無論宣教士的努力
[00:34:42.000 --> 00:34:47.000]  抑或是中國信徒的努力
[00:34:47.000 --> 00:34:48.000]  剛才我們這樣說
[00:34:48.000 --> 00:34:50.000]  我們好像幾乎要多謝
[00:34:50.000 --> 00:34:53.000]  多謝毛澤東先生
[00:34:53.000 --> 00:34:55.000]  如果不是他發動文化大革命
[00:34:55.000 --> 00:34:56.000]  我們都沒有今天
[00:34:56.000 --> 00:34:59.000]  不是這樣說話的
[00:34:59.000 --> 00:35:01.000]  他完全沒有這個目的的
[00:35:01.000 --> 00:35:06.000]  上帝能夠很奇妙的
[00:35:06.000 --> 00:35:10.000]  在歷史當中
[00:35:10.000 --> 00:35:14.000]  今天你和我坐在這裏
[00:35:14.000 --> 00:35:17.000]  我們就不是形形型型
[00:35:17.000 --> 00:35:19.000]  是我們每天都要洗碗
[00:35:19.000 --> 00:35:21.000]  洗完之後又弄髒
[00:35:21.000 --> 00:35:23.000]  又再洗乾淨
[00:35:23.000 --> 00:35:24.000]  又再弄髒
[00:35:24.000 --> 00:35:26.000]  又再洗乾淨
[00:35:26.000 --> 00:35:27.000]  我們都要看醫生
[00:35:27.000 --> 00:35:29.000]  都要檢查
[00:35:29.000 --> 00:35:30.000]  這次沒事
[00:35:30.000 --> 00:35:31.000]  感謝主
[00:35:31.000 --> 00:35:32.000]  下次有事
[00:35:32.000 --> 00:35:33.000]  哎呀 怎麼辦
[00:35:33.000 --> 00:35:38.000]  這些是我們生活一定要經歷的
[00:35:38.000 --> 00:35:41.000]  但是教會提醒我們
[00:35:41.000 --> 00:35:43.000]  星期日聚會
[00:35:43.000 --> 00:35:46.000]  打開神的話讀聖經
[00:35:46.000 --> 00:35:50.000]  不是幫我們去過下一個星期
[00:35:50.000 --> 00:35:51.000]  這麼簡單的
[00:35:51.000 --> 00:35:53.000]  求主給我有力量
[00:35:53.000 --> 00:35:55.000]  去面對前面的事態
[00:35:55.000 --> 00:35:56.000]  求主給我有力量
[00:35:56.000 --> 00:35:58.000]  能夠勝過我的脾氣
[00:35:58.000 --> 00:35:59.000]  求主給我有信心
[00:35:59.000 --> 00:36:02.000]  能夠大步跨過
[00:36:02.000 --> 00:36:04.000]  那些都是重要的
[00:36:04.000 --> 00:36:08.000]  不過那些不是全幅的圖
[00:36:08.000 --> 00:36:10.000]  你明白我的意思嗎
[00:36:10.000 --> 00:36:13.000]  那只不過是一個大圖畫當中
[00:36:13.000 --> 00:36:16.000]  的其中一個角落
[00:36:16.000 --> 00:36:19.000]  你看到那幅大圖嗎
[00:36:19.000 --> 00:36:23.000]  你看到上帝今天所做的嗎
[00:36:23.000 --> 00:36:25.000]  他透過耶路撒冷
[00:36:25.000 --> 00:36:30.000]  一個這麼軟弱的百姓群體
[00:36:30.000 --> 00:36:33.000]  上帝說興起發光
[00:36:33.000 --> 00:36:35.000]  透過保羅
[00:36:35.000 --> 00:36:41.000]  這個為福音被囚禁的使徒
[00:36:41.000 --> 00:36:44.000]  宣佈上帝的奧秘
[00:36:44.000 --> 00:36:49.000]  乃是救恩臨到萬人
[00:36:49.000 --> 00:36:52.000]  透過耶穌基督這個小孩子
[00:36:52.000 --> 00:36:54.000]  希律王要掐死他
[00:36:54.000 --> 00:36:57.000]  真是這麼容易
[00:36:57.000 --> 00:36:59.000]  有沒有搞錯
[00:36:59.000 --> 00:37:01.000]  上帝take這麼大risk
[00:37:01.000 --> 00:37:03.000]  如果上帝
[00:37:03.000 --> 00:37:05.000]  如果我是上帝
[00:37:05.000 --> 00:37:09.000]  耶穌一來到就已經君臨天下
[00:37:09.000 --> 00:37:12.000]  整本聖經的記載
[00:37:12.000 --> 00:37:17.000]  上帝的光臨到這個世界
[00:37:17.000 --> 00:37:20.000]  都是好奇
[00:37:20.000 --> 00:37:23.000]  就是透過好像你
[00:37:23.000 --> 00:37:27.000]  好像我這麼淪盡的人
[00:37:27.000 --> 00:37:30.000]  好像你好像我
[00:37:30.000 --> 00:37:32.000]  聽完牧師說40個
[00:37:32.000 --> 00:37:35.000]  好吧 回到家又忘記了
[00:37:35.000 --> 00:37:38.000]  好像你好像我
[00:37:38.000 --> 00:37:40.000]  心裡很想
[00:37:40.000 --> 00:37:43.000]  不過知道怎麼算好
[00:37:43.000 --> 00:37:46.000]  知道怎麼做
[00:37:46.000 --> 00:37:50.000]  顯然節告訴我們
[00:37:50.000 --> 00:37:55.000]  聖經每一段都提醒我們
[00:37:55.000 --> 00:37:58.000]  讓我們睜開我們的眼睛
[00:37:58.000 --> 00:38:00.000]  讓我們看看
[00:38:00.000 --> 00:38:04.000]  上帝在做什麼事
[00:38:04.000 --> 00:38:06.000]  23號晚上你在嗎
[00:38:06.000 --> 00:38:09.000]  我很難得在
[00:38:09.000 --> 00:38:11.000]  以前好像回不來
[00:38:11.000 --> 00:38:13.000]  以前是星期日上午
[00:38:13.000 --> 00:38:15.000]  今次晚上我可以回到
[00:38:15.000 --> 00:38:17.000]  聚會之後
[00:38:17.000 --> 00:38:19.000]  你有沒有留意
[00:38:19.000 --> 00:38:22.000]  那些新朋友不走
[00:38:22.000 --> 00:38:24.000]  趕都不走
[00:38:24.000 --> 00:38:26.000]  關燈才走
[00:38:26.000 --> 00:38:28.000]  什麼事
[00:38:28.000 --> 00:38:30.000]  那些是好朋友
[00:38:30.000 --> 00:38:32.000]  我不送他走他不能走
[00:38:32.000 --> 00:38:34.000]  不是
[00:38:34.000 --> 00:38:36.000]  哪裡來的
[00:38:36.000 --> 00:38:40.000]  上帝在做什麼
[00:38:40.000 --> 00:38:42.000]  上帝讓你遇到疾病
[00:38:42.000 --> 00:38:44.000]  遇到苦難
[00:38:44.000 --> 00:38:46.000]  他在做什麼
[00:38:46.000 --> 00:38:48.000]  他要鍛鍊我
[00:38:48.000 --> 00:38:50.000]  不是 他打開很多的機會
[00:38:50.000 --> 00:38:54.000]  讓你去認識同樣在困難
[00:38:54.000 --> 00:38:56.000]  痛苦當中
[00:38:56.000 --> 00:38:59.000]  但是未曾認識神的人
[00:38:59.000 --> 00:39:01.000]  上帝在做什麼
[00:39:01.000 --> 00:39:05.000]  是靠你的決志和努力
[00:39:05.000 --> 00:39:06.000]  是祂的恩
[00:39:06.000 --> 00:39:07.000]  是祂的能力
[00:39:07.000 --> 00:39:08.000]  是祂的光
[00:39:08.000 --> 00:39:10.000]  是祂在歷史當中
[00:39:10.000 --> 00:39:13.000]  屢次讓我們看到
[00:39:13.000 --> 00:39:15.000]  祂的奇異
[00:39:15.000 --> 00:39:17.000]  當你看到的時候
[00:39:17.000 --> 00:39:20.000]  你的心
[00:39:20.000 --> 00:39:23.000]  就有力量
[00:39:23.000 --> 00:39:26.000]  雖然環境沒有改變
[00:39:26.000 --> 00:39:29.000]  雖然仍然是很淪盡
[00:39:29.000 --> 00:39:33.000]  雖然仍然是不知道有什麼可以做
[00:39:33.000 --> 00:39:37.000]  但是起碼你準備好了
[00:39:37.000 --> 00:39:39.000]  下一次
[00:39:39.000 --> 00:39:45.000]  當上帝在你身邊工作的時候
[00:39:45.000 --> 00:39:47.000]  你看不看到
[00:39:47.000 --> 00:39:48.000]  差很遠
[00:39:48.000 --> 00:39:51.000]  你看不到你就走過了
[00:39:51.000 --> 00:39:53.000]  但是你看到的時候
[00:39:53.000 --> 00:39:56.000]  你的心裡面聲令提醒你
[00:39:56.000 --> 00:39:57.000]  你就懂得祈禱
[00:39:57.000 --> 00:40:00.000]  就算你沒有膽開口說什麼
[00:40:00.000 --> 00:40:04.000]  你心裡面都懂得為他祈禱
[00:40:04.000 --> 00:40:09.000]  這個病會不會是帶來他心轉
[00:40:09.000 --> 00:40:15.000]  這個困難會不會是讓他有機會可以謙卑下來
[00:40:15.000 --> 00:40:17.000]  於是你走近
[00:40:17.000 --> 00:40:22.000]  你就成為耶穌基督福音的見證
[00:40:22.000 --> 00:40:24.000]  我不懂得說
[00:40:24.000 --> 00:40:25.000]  不要緊
[00:40:25.000 --> 00:40:26.000]  教會始終有牧師
[00:40:26.000 --> 00:40:27.000]  牧師不閒
[00:40:27.000 --> 00:40:28.000]  我也在
[00:40:28.000 --> 00:40:30.000]  我不閒多於牧師不閒
[00:40:30.000 --> 00:40:31.000]  還有師母
[00:40:31.000 --> 00:40:33.000]  總之有人
[00:40:33.000 --> 00:40:37.000]  他可以幫助不認識神的人
[00:40:37.000 --> 00:40:41.000]  來到上帝的光
[00:40:41.000 --> 00:40:42.000]  我們一定要記得
[00:40:42.000 --> 00:40:45.000]  我說過幾次
[00:40:45.000 --> 00:40:46.000]  聖經告訴我們
[00:40:46.000 --> 00:40:49.000]  我們只不過是見證
[00:40:49.000 --> 00:40:51.000]  就好像施洗約翰
[00:40:51.000 --> 00:40:55.000]  他為光做見證
[00:40:55.000 --> 00:40:59.000]  施洗約翰不是將每一個人綁住
[00:40:59.000 --> 00:41:01.000]  帶到耶穌面前
[00:41:01.000 --> 00:41:03.000]  按低他的頭
[00:41:03.000 --> 00:41:04.000]  扣三個響頭
[00:41:04.000 --> 00:41:06.000]  然後淋水到他那裡
[00:41:06.000 --> 00:41:08.000]  由一個基督徒踢進去
[00:41:08.000 --> 00:41:10.000]  不能這樣做
[00:41:10.000 --> 00:41:11.000]  叫人信耶穌
[00:41:11.000 --> 00:41:13.000]  叫人知道自己的罪悔改
[00:41:13.000 --> 00:41:15.000]  是聖靈的工作
[00:41:15.000 --> 00:41:17.000]  不是你和我能夠做到
[00:41:17.000 --> 00:41:18.000]  那我們做什麼
[00:41:18.000 --> 00:41:20.000]  我們翹起手不用做了
[00:41:20.000 --> 00:41:22.000]  不是
[00:41:22.000 --> 00:41:25.000]  聖靈降臨在你們身上
[00:41:25.000 --> 00:41:27.000]  你們得著
[00:41:27.000 --> 00:41:32.000]  做耶穌基督的見證
[00:41:32.000 --> 00:41:36.000]  為光做見證
[00:41:36.000 --> 00:41:38.000]  顯然是
[00:41:38.000 --> 00:41:41.000]  是上帝的恩典
[00:41:41.000 --> 00:41:43.000]  上帝的榮耀
[00:41:43.000 --> 00:41:49.000]  上帝奇妙的作為
[00:41:49.000 --> 00:41:51.000]  不關我們事
[00:41:51.000 --> 00:41:53.000]  我們做不到的
[00:41:53.000 --> 00:41:55.000]  不是,又關我們事
[00:41:55.000 --> 00:41:58.000]  又是我們可以參加
[00:41:58.000 --> 00:42:00.000]  又是我們可以
[00:42:00.000 --> 00:42:05.000]  論論盡盡地幫忙
[00:42:05.000 --> 00:42:06.000]  我又講過很多次了
[00:42:06.000 --> 00:42:07.000]  沒有時間不講了
[00:42:07.000 --> 00:42:09.000]  我們要參加聖餐
[00:42:09.000 --> 00:42:11.000]  好好預備我們自己
[00:42:11.000 --> 00:42:13.000]  在接下來新的一年
[00:42:13.000 --> 00:42:15.000]  怎樣給上帝
[00:42:15.000 --> 00:42:18.000]  來用我們幫忙
[00:42:18.000 --> 00:42:20.000]  我講過很多次
[00:42:20.000 --> 00:42:22.000]  我的女兒幫我撿書
[00:42:22.000 --> 00:42:27.000]  幫我搬那些重到六十多磅的書盒
[00:42:27.000 --> 00:42:29.000]  七歲大
[00:42:29.000 --> 00:42:31.000]  阻礙我多過幫我
[00:42:31.000 --> 00:42:33.000]  但我多開心
[00:42:33.000 --> 00:42:36.000]  天父也是一樣
[00:42:36.000 --> 00:42:38.000]  他不用靠你
[00:42:38.000 --> 00:42:40.000]  不過如果你押起三晝
[00:42:40.000 --> 00:42:41.000]  你不去打千秋
[00:42:41.000 --> 00:42:44.000]  你回來幫天父守
[00:42:44.000 --> 00:42:45.000]  論論盡盡
[00:42:45.000 --> 00:42:47.000]  左手左腳
[00:42:47.000 --> 00:42:49.000]  但是你可以和天父講
[00:42:49.000 --> 00:42:51.000]  他信你
[00:42:51.000 --> 00:42:53.000]  我有份
[00:42:53.000 --> 00:42:54.000]  多好玩
[00:42:54.000 --> 00:42:56.000]  一點都不是壓力
[00:42:56.000 --> 00:42:58.000]  一點都不是重擔
[00:42:58.000 --> 00:43:01.000]  一點都不是憂愁懼悲
[00:43:01.000 --> 00:43:03.000]  哎呀,我哪去找一個人
[00:43:03.000 --> 00:43:06.000]  帶回來教會聽福音
[00:43:06.000 --> 00:43:08.000]  你要找的嗎
[00:43:08.000 --> 00:43:10.000]  不是你祈禱
[00:43:10.000 --> 00:43:12.000]  預備好你自己
[00:43:12.000 --> 00:43:17.000]  然後上帝開你的心
[00:43:17.000 --> 00:43:19.000]  讓你見到
[00:43:19.000 --> 00:43:21.000]  給你機會
[00:43:21.000 --> 00:43:26.000]  然後你就為光去做見證
[00:43:26.000 --> 00:43:28.000]  家人如是
[00:43:28.000 --> 00:43:30.000]  朋友如是
[00:43:30.000 --> 00:43:32.000]  親戚如是
[00:43:32.000 --> 00:43:34.000]  同事如是
[00:43:34.000 --> 00:43:37.000]  甚至報佳音走進去
[00:43:37.000 --> 00:43:39.000]  三不識七
[00:43:39.000 --> 00:43:41.000]  他又來了
[00:43:41.000 --> 00:43:43.000]  關你事嗎
[00:43:43.000 --> 00:43:45.000]  關我事
[00:43:45.000 --> 00:43:47.000]  不過我有份
[00:43:47.000 --> 00:43:49.000]  顯然
[00:43:49.000 --> 00:43:52.000]  神的真光
[00:43:52.000 --> 00:43:58.000]  臨到不認識祂的人的生命當中
[00:43:58.000 --> 00:44:01.000]  就是在講一件這樣的事情
[00:44:01.000 --> 00:44:05.000]  一件在歷史當中不斷發生
[00:44:05.000 --> 00:44:08.000]  一件在我們當中
[00:44:08.000 --> 00:44:11.000]  其實也不斷發生
[00:44:11.000 --> 00:44:13.000]  在來近這一年
[00:44:13.000 --> 00:44:15.000]  也要繼續
[00:44:15.000 --> 00:44:18.000]  上帝用你
[00:44:18.000 --> 00:44:20.000]  用我們
[00:44:20.000 --> 00:44:22.000]  我們每個人都懂得說
[00:44:22.000 --> 00:44:24.000]  倫倫盡盡
[00:44:24.000 --> 00:44:26.000]  左手左腳
[00:44:26.000 --> 00:44:28.000]  你記住了
[00:44:28.000 --> 00:44:30.000]  做你今年的揮春
[00:44:30.000 --> 00:44:31.000]  是吧
[00:44:31.000 --> 00:44:32.000]  很真實的
[00:44:32.000 --> 00:44:34.000]  倫倫盡盡
[00:44:34.000 --> 00:44:36.000]  左手左腳
[00:44:36.000 --> 00:44:38.000]  但你想想
[00:44:38.000 --> 00:44:40.000]  你七歲大
[00:44:40.000 --> 00:44:42.000]  幫你十屋
[00:44:42.000 --> 00:44:44.000]  八層洗滌
[00:44:44.000 --> 00:44:46.000]  你的心
[00:44:46.000 --> 00:44:49.000]  你就明白天父是怎樣用
