
[00:00:00.000 --> 00:00:05.380]  各位電影主媒各位朋友你們好
[00:16:53.060 --> 00:16:55.060]  加增知識的
[00:16:55.060 --> 00:16:57.060]  就加增憂傷
[00:16:57.060 --> 00:16:59.060]  既然智慧
[00:16:59.060 --> 00:17:01.060]  知識帶來煩惱
[00:17:01.060 --> 00:17:03.060]  傳道者就嘗試
[00:17:03.060 --> 00:17:05.060]  追求官能上的刺激和滿足
[00:17:05.060 --> 00:17:07.060]  他心裏就說
[00:17:07.060 --> 00:17:09.060]  內霸我以喜樂事事利
[00:17:09.060 --> 00:17:11.060]  你好享福
[00:17:11.060 --> 00:17:13.060]  誰知這也是空虛
[00:17:13.060 --> 00:17:15.060]  我只著嬉笑說
[00:17:15.060 --> 00:17:17.060]  這是狂妄
[00:17:17.060 --> 00:17:19.060]  論喜樂說
[00:17:19.060 --> 00:17:21.060]  有何功效呢
[00:17:21.060 --> 00:17:23.060]  第二章第一節第二節
[00:17:23.060 --> 00:17:25.060]  歡樂
[00:17:25.060 --> 00:17:27.060]  純酒美色
[00:17:27.060 --> 00:17:29.060]  是否真的給我們滿足呢
[00:17:29.060 --> 00:17:31.060]  著名的影星
[00:17:31.060 --> 00:17:33.060]  傑里路易Jerry Lewis
[00:17:33.060 --> 00:17:35.060]  有一句名句
[00:17:35.060 --> 00:17:37.060]  世上有三件事才是真實
[00:17:37.060 --> 00:17:39.060]  一是神一是人的語著
[00:17:39.060 --> 00:17:41.060]  一是嬉笑
[00:17:41.060 --> 00:17:43.060]  頭兩樣太深奧我不明白
[00:17:43.060 --> 00:17:45.060]  對我來說只有嬉笑才是真實
[00:17:45.060 --> 00:17:47.060]  但在鏡頭背後
[00:17:47.060 --> 00:17:49.060]  令人嬉笑的
[00:17:49.060 --> 00:17:51.060]  傑里路易
[00:17:51.060 --> 00:17:53.060]  他說一點也不開心
[00:17:53.060 --> 00:17:55.060]  或者酒精
[00:17:55.060 --> 00:17:57.060]  可以麻醉我們
[00:17:57.060 --> 00:17:59.060]  但酒入愁腸
[00:17:59.060 --> 00:18:01.060]  愁更愁
[00:18:01.060 --> 00:18:03.060]  是多麼狂妄呢
[00:18:03.060 --> 00:18:05.060]  才色享受又如何呢
[00:18:05.060 --> 00:18:07.060]  所羅門王坦白說
[00:18:07.060 --> 00:18:09.060]  我買了瀑皮
[00:18:09.060 --> 00:18:11.060]  又有許多牛群羊群
[00:18:11.060 --> 00:18:13.060]  有為自己積蓄
[00:18:13.060 --> 00:18:15.060]  金銀和君王的財寶
[00:18:15.060 --> 00:18:17.060]  有得唱歌的
[00:18:17.060 --> 00:18:19.060]  男女和世人所愛的物
[00:18:19.060 --> 00:18:21.060]  並許多飛奔
[00:18:21.060 --> 00:18:23.060]  但
[00:18:23.060 --> 00:18:25.060]  還不是那一句
[00:18:25.060 --> 00:18:27.060]  虛空的虛空
[00:18:27.060 --> 00:18:29.060]  一切都是虛空
[00:18:29.060 --> 00:18:31.060]  一剛之下並無真事
[00:18:31.060 --> 00:18:33.060]  慕尼克有個諧星
[00:18:33.060 --> 00:18:35.060]  叫惠尼坦
[00:18:35.060 --> 00:18:37.060]  每次出場時
[00:18:37.060 --> 00:18:39.060]  都喜歡拍這齣短劇
[00:18:39.060 --> 00:18:41.060]  舞台上一支街燈
[00:18:41.060 --> 00:18:43.060]  形成一個光圈
[00:18:43.060 --> 00:18:45.060]  惠尼坦在光圈裡尋索
[00:18:45.060 --> 00:18:47.060]  好像在尋找重要的東西
[00:18:47.060 --> 00:18:49.060]  一位警察來問他
[00:18:49.060 --> 00:18:51.060]  先生你找到嗎?
[00:18:51.060 --> 00:18:53.060]  他說我找不到大門鎖匙
[00:18:53.060 --> 00:18:55.060]  我家裡沒有人
[00:18:55.060 --> 00:18:57.060]  如果找不到今晚要睡街
[00:18:57.060 --> 00:18:59.060]  各位警察就幫我在光圈裡
[00:18:59.060 --> 00:19:01.060]  找一條失去的鎖匙
[00:19:01.060 --> 00:19:03.060]  找了半小時都找不到
[00:19:03.060 --> 00:19:05.060]  警察問他
[00:19:05.060 --> 00:19:07.060]  先生請你想清楚
[00:19:07.060 --> 00:19:09.060]  你是不是在這裡不見的?
[00:19:09.060 --> 00:19:11.060]  這裡不是很大地方
[00:19:11.060 --> 00:19:13.060]  應該找過了都不見了
[00:19:13.060 --> 00:19:15.060]  惠尼坦指著對面的黑暗角落
[00:19:15.060 --> 00:19:17.060]  說我很清楚
[00:19:17.060 --> 00:19:19.060]  在對面的角落不見了鎖匙
[00:19:19.060 --> 00:19:21.060]  警察就摸了頭
[00:19:21.060 --> 00:19:23.060]  問你為什麼不去那裡找
[00:19:23.060 --> 00:19:25.060]  惠尼坦理直氣壯
[00:19:25.060 --> 00:19:27.060]  說那裡沒有光
[00:19:27.060 --> 00:19:29.060]  這裡有光
[00:19:29.060 --> 00:19:31.060]  我們在一個沒有神的世界
[00:19:31.060 --> 00:19:33.060]  人生的意義滿足一定是徒然的
[00:19:33.060 --> 00:19:35.060]  就好像一座鋼琴
[00:19:35.060 --> 00:19:37.060]  它存在的目的是完全在乎
[00:19:37.060 --> 00:19:39.060]  那個做鋼琴的創造者
[00:19:39.060 --> 00:19:41.060]  這個琴的存在
[00:19:41.060 --> 00:19:43.060]  是用來彈奏的
[00:19:43.060 --> 00:19:45.060]  如果今天說我不想彈奏
[00:19:45.060 --> 00:19:47.060]  用來煮飯
[00:19:47.060 --> 00:19:49.060]  當然是徒勞無功
[00:19:49.060 --> 00:19:51.060]  它存在是全無意義的
[00:19:51.060 --> 00:19:53.060]  同樣人生的意義是在乎那個做物者
[00:19:53.060 --> 00:19:55.060]  正如西敏寺教條第一條說
[00:19:55.060 --> 00:19:57.060]  神創造人
[00:19:57.060 --> 00:19:59.060]  乃是要人去榮耀
[00:19:59.060 --> 00:20:01.060]  去享受
[00:20:01.060 --> 00:20:03.060]  人作為神的做物
[00:20:03.060 --> 00:20:05.060]  我們是有責任
[00:20:05.060 --> 00:20:07.060]  去接受祂的使命
[00:20:07.060 --> 00:20:09.060]  管理宇宙萬物
[00:20:09.060 --> 00:20:11.060]  生養眾多 遍滿全地
[00:20:11.060 --> 00:20:13.060]  榮耀父神的名
[00:20:13.060 --> 00:20:15.060]  今天人要離開神
[00:20:15.060 --> 00:20:17.060]  要自己做自己的神
[00:20:17.060 --> 00:20:19.060]  要自己控制一切
[00:20:19.060 --> 00:20:21.060]  但是沒有辦法控制到
[00:20:21.060 --> 00:20:23.060]  結果
[00:20:23.060 --> 00:20:25.060]  終到頭來
[00:20:25.060 --> 00:20:27.060]  唯一一場虛無
[00:20:27.060 --> 00:20:29.060]  虛空的虛空
[00:20:29.060 --> 00:20:31.060]  唯有我們回到神那裏
[00:20:31.060 --> 00:20:35.060]  回到做物者的懷抱當中
[00:20:35.060 --> 00:20:39.060]  我們才尋求到人生真正的意義
[00:20:39.060 --> 00:20:43.060]  今天人生有何意義呢?
[00:20:43.060 --> 00:20:45.060]  如果不是在神裏面
[00:20:45.060 --> 00:20:51.060]  一個做物者為我們預備人生的使命
[00:20:51.060 --> 00:20:53.060]  恐怕我們所做
[00:20:53.060 --> 00:20:55.060]  我們所活的都是一場空門
[00:20:55.060 --> 00:20:57.060]  請同心低頭
[00:20:57.060 --> 00:20:59.060]  我們同禱告
[00:20:59.060 --> 00:21:01.060]  慈悲亞天父我們滿心感謝你
[00:21:01.060 --> 00:21:03.060]  給聖經的話語作為我們生命的指引
[00:21:03.060 --> 00:21:05.060]  知道唯有在日光之上
[00:21:05.060 --> 00:21:11.060]  在我們人生才有挑戰
[00:21:11.060 --> 00:21:13.060]  才有意義
[00:21:13.060 --> 00:21:15.060]  求你幫助我們
[00:21:15.060 --> 00:21:17.060]  特別是我們中間有未曾相信你的
[00:21:17.060 --> 00:21:19.060]  都叫我們能夠真正相信你
[00:21:19.060 --> 00:21:21.060]  以致我們人生活得精彩
[00:21:21.060 --> 00:21:23.060]  我們禱告了
[00:21:23.060 --> 00:21:25.060]  我們明告大目
[00:21:25.060 --> 00:21:27.060]  (音樂)
[00:21:27.060 --> 00:21:29.060]  (音樂)
[00:21:29.060 --> 00:21:31.060]  (音樂)
[00:21:31.060 --> 00:21:33.060]  (音樂)
[00:21:33.060 --> 00:21:35.060]  (音樂)
[00:21:35.060 --> 00:21:37.060]  (音樂)
[00:21:37.060 --> 00:21:39.060]  (音樂)
[00:21:39.060 --> 00:21:41.060]  (音樂)
[00:21:41.060 --> 00:21:44.060]  (字幕由 Amara.org 社群提供)

