
[00:00:00.000 --> 00:00:03.000]  多謝主席的介紹 也不敢多說
[00:16:08.000 --> 00:16:12.000]  我們很多時候未到絕望都覺得絕望
[00:16:12.000 --> 00:16:15.000]  我們覺得有些事情發生的時候
[00:16:15.000 --> 00:16:18.000]  就已經是怨天尤人想死的
[00:16:18.000 --> 00:16:21.000]  昨天我很高興我參加過聚會
[00:16:21.000 --> 00:16:25.000]  參加一個沒有公開的
[00:16:25.000 --> 00:16:27.000]  邀請參加一些教務的聚會
[00:16:27.000 --> 00:16:30.000]  一個關於探討同性戀的聚會
[00:16:30.000 --> 00:16:33.000]  在聚會裡面請了三個人說話
[00:16:33.000 --> 00:16:35.000]  其中一個是我
[00:16:35.000 --> 00:16:38.000]  一個就是立法會議員是Gilto
[00:16:38.000 --> 00:16:40.000]  這個我無謂多說
[00:16:40.000 --> 00:16:43.000]  另一個就是在評級會裡面
[00:16:43.000 --> 00:16:48.000]  評級會裡面做一個高級的官員的人
[00:16:48.000 --> 00:16:51.000]  大家最近都知道評級會的發展
[00:16:51.000 --> 00:16:54.000]  周一岳這位主席
[00:16:54.000 --> 00:16:56.000]  我們說本來他應該做求證的
[00:16:56.000 --> 00:16:58.000]  怎知道現在下場做領隊
[00:16:58.000 --> 00:17:00.000]  打球了
[00:17:00.000 --> 00:17:02.000]  本來應該公平對待
[00:17:02.000 --> 00:17:04.000]  究竟是應該立法不立法
[00:17:04.000 --> 00:17:08.000]  進行不進行這個所謂性傾向歧視的調查
[00:17:08.000 --> 00:17:13.000]  但現在帶頭在同性戀當中做領隊
[00:17:13.000 --> 00:17:15.000]  其實真是很不公平
[00:17:15.000 --> 00:17:17.000]  在我腦海當中
[00:17:17.000 --> 00:17:19.000]  評級會真的去到很前
[00:17:19.000 --> 00:17:21.000]  但原來根據這個官員講
[00:17:21.000 --> 00:17:24.000]  根據這個在裡面工作的人講
[00:17:24.000 --> 00:17:27.000]  這個Gilto這位弟兄
[00:17:27.000 --> 00:17:29.000]  在評級會成立到現在做了17年
[00:17:29.000 --> 00:17:31.000]  都在當中有工作的人
[00:17:31.000 --> 00:17:33.000]  他說其實裡面有不同的看法
[00:17:33.000 --> 00:17:35.000]  不是主席
[00:17:35.000 --> 00:17:38.000]  主席根本未得委員同意
[00:17:38.000 --> 00:17:42.000]  就自己講一些根本不是他立場的說話
[00:17:42.000 --> 00:17:43.000]  很多人問他
[00:17:43.000 --> 00:17:48.000]  你老闆這樣說話你說的相反說話你真的想不說話嗎
[00:17:48.000 --> 00:17:49.000]  他想過
[00:17:49.000 --> 00:17:53.000]  有些人甚至說評級會裡面有90個人
[00:17:53.000 --> 00:17:56.000]  當中有20多30個人是Gilto
[00:17:56.000 --> 00:17:59.000]  評級會裡面有Gilto團體
[00:17:59.000 --> 00:18:01.000]  我昨天才知道的
[00:18:01.000 --> 00:18:03.000]  然後他現在到處說話
[00:18:03.000 --> 00:18:05.000]  所以我不怕重複他說的話
[00:18:05.000 --> 00:18:06.000]  他就說
[00:18:06.000 --> 00:18:07.000]  有些人說
[00:18:07.000 --> 00:18:08.000]  不如不要做了
[00:18:08.000 --> 00:18:10.000]  我們覺得這個
[00:18:10.000 --> 00:18:12.000]  和我們Gilto的原則不相稱
[00:18:12.000 --> 00:18:13.000]  他說不行
[00:18:13.000 --> 00:18:14.000]  我們要騙一下這裡
[00:18:14.000 --> 00:18:15.000]  我們要度見證等等
[00:18:15.000 --> 00:18:16.000]  然後呢
[00:18:16.000 --> 00:18:17.000]  別人說
[00:18:17.000 --> 00:18:20.000]  不怕破壞飯碗嗎
[00:18:20.000 --> 00:18:21.000]  他就說
[00:18:21.000 --> 00:18:25.000]  他說我經常想起以斯帖記的記載
[00:18:25.000 --> 00:18:27.000]  以斯帖記
[00:18:27.000 --> 00:18:30.000]  為了他的民族向皇帝進諫
[00:18:30.000 --> 00:18:32.000]  可能有生命危險
[00:18:32.000 --> 00:18:34.000]  他說我們不用死的
[00:18:34.000 --> 00:18:36.000]  最多就是轉行
[00:18:36.000 --> 00:18:37.000]  不用死的
[00:18:37.000 --> 00:18:39.000]  那為什麼我們這麼害怕呢
[00:18:39.000 --> 00:18:42.000]  他給我很大的鼓舞
[00:18:42.000 --> 00:18:43.000]  然後有些人今時今日
[00:18:43.000 --> 00:18:45.000]  在香港這個社會環境之下
[00:18:45.000 --> 00:18:49.000]  仍然很忠心地為主作弊
[00:18:49.000 --> 00:18:51.000]  就是說
[00:18:51.000 --> 00:18:53.000]  如果對另外一些人來說
[00:18:53.000 --> 00:18:54.000]  不行的
[00:18:54.000 --> 00:18:55.000]  我沒有了不行的
[00:18:55.000 --> 00:18:56.000]  我轉了去死
[00:18:56.000 --> 00:18:57.000]  什麼不行
[00:18:57.000 --> 00:18:59.000]  還沒到死已經想死了
[00:18:59.000 --> 00:19:00.000]  但是呢
[00:19:00.000 --> 00:19:01.000]  你看回其他的人
[00:19:01.000 --> 00:19:04.000]  看看巴底賣這個例子
[00:19:04.000 --> 00:19:07.000]  他真的人生到一個非常憤憬的地方
[00:19:07.000 --> 00:19:09.000]  我發覺也很諷刺
[00:19:09.000 --> 00:19:10.000]  多數叫殺害死的人
[00:19:10.000 --> 00:19:11.000]  其實他有很多恩典
[00:19:11.000 --> 00:19:12.000]  但是他不用死
[00:19:12.000 --> 00:19:14.000]  但是想著要死
[00:19:14.000 --> 00:19:16.000]  但是反過來呢
[00:19:16.000 --> 00:19:19.000]  那些很困難的人呢
[00:19:19.000 --> 00:19:23.000]  他反而很有生存的那種生命力
[00:19:23.000 --> 00:19:27.000]  鄧姐妹你屬於哪一類呢
[00:19:27.000 --> 00:19:30.000]  巴底賣是一個絕處裡面
[00:19:30.000 --> 00:19:32.000]  但是他開始有轉機
[00:19:32.000 --> 00:19:34.000]  他轉機的原因是七折
[00:19:34.000 --> 00:19:39.000]  聖經說他聽見拿撒臘的耶穌
[00:19:39.000 --> 00:19:42.000]  聖經裡面在某方面比較少
[00:19:42.000 --> 00:19:43.000]  稱呼耶穌的分身份
[00:19:43.000 --> 00:19:44.000]  拿撒臘的耶穌
[00:19:44.000 --> 00:19:46.000]  因為耶穌拿撒臘長大
[00:19:46.000 --> 00:19:48.000]  他聽見拿撒臘的耶穌
[00:19:48.000 --> 00:19:50.000]  然後他就喊著說
[00:19:50.000 --> 00:19:51.000]  就是大聲叫
[00:19:51.000 --> 00:19:53.000]  說什麼呢
[00:19:53.000 --> 00:19:54.000]  大衛的子孫
[00:19:54.000 --> 00:19:57.000]  耶穌可憐我伯
[00:19:57.000 --> 00:19:58.000]  在這幾個地方需要解釋一下
[00:19:58.000 --> 00:19:59.000]  就是說呢
[00:19:59.000 --> 00:20:01.000]  這個巴底賣
[00:20:01.000 --> 00:20:02.000]  雖然他是看不到東西
[00:20:02.000 --> 00:20:05.000]  但是他一定對耶穌有相當的認識
[00:20:05.000 --> 00:20:07.000]  可能耶穌的明星
[00:20:07.000 --> 00:20:08.000]  耶穌做的工作
[00:20:08.000 --> 00:20:09.000]  包括醫病
[00:20:09.000 --> 00:20:10.000]  趕鬼
[00:20:10.000 --> 00:20:11.000]  講道的事蹟
[00:20:11.000 --> 00:20:15.000]  傳到這個路旁黑衣的巴底賣之上
[00:20:15.000 --> 00:20:19.000]  但是他就知道這麼多
[00:20:19.000 --> 00:20:21.000]  他對耶穌的認識就是聽回來的
[00:20:21.000 --> 00:20:25.000]  耶穌是真的能夠幫助人的
[00:20:25.000 --> 00:20:26.000]  就是這麼多
[00:20:26.000 --> 00:20:27.000]  第二個
[00:20:27.000 --> 00:20:30.000]  他叫大衛的子孫可憐我伯
[00:20:30.000 --> 00:20:32.000]  大衛大家知道
[00:20:32.000 --> 00:20:34.000]  但是以色列的其中一個君主
[00:20:34.000 --> 00:20:35.000]  一個君王
[00:20:35.000 --> 00:20:38.000]  是以色列裡面最引以為榮的一個皇帝
[00:20:38.000 --> 00:20:41.000]  而大衛的後人
[00:20:41.000 --> 00:20:43.000]  都可以叫大衛子孫
[00:20:43.000 --> 00:20:45.000]  耶穌的確是大衛的後人
[00:20:45.000 --> 00:20:47.000]  按著容保羅的說話說
[00:20:47.000 --> 00:20:48.000]  按玉申說
[00:20:48.000 --> 00:20:49.000]  他是大衛的子孫
[00:20:49.000 --> 00:20:52.000]  阿伯可能一直在那裡的子孫
[00:20:52.000 --> 00:20:53.000]  不過呢
[00:20:53.000 --> 00:20:55.000]  這裡說的是大衛子孫
[00:20:55.000 --> 00:20:57.000]  不是一個普通的說法
[00:20:57.000 --> 00:21:00.000]  是大衛那位子孫
[00:21:00.000 --> 00:21:01.000]  什麼意思呢
[00:21:01.000 --> 00:21:05.000]  原來從創世紀一直到大衛的時代
[00:21:05.000 --> 00:21:09.000]  上帝有一個不停的不間斷的允許
[00:21:09.000 --> 00:21:11.000]  這個允許就是以色列人
[00:21:11.000 --> 00:21:14.000]  全部世間上的人的困難
[00:21:14.000 --> 00:21:18.000]  將會在大衛的子孫裡面
[00:21:18.000 --> 00:21:22.000]  拼起一個人物可以解決的困難
[00:21:22.000 --> 00:21:25.000]  就是今天我們好像慶祝聖誕節那樣
[00:21:25.000 --> 00:21:27.000]  是大衛那位子孫
[00:21:27.000 --> 00:21:28.000]  換言之
[00:21:28.000 --> 00:21:31.000]  就是以色列人所說的離賽亞
[00:21:31.000 --> 00:21:33.000]  離賽亞的意思就是救世主的意思
[00:21:33.000 --> 00:21:36.000]  他期望就是原來以色列人一直的困難
[00:21:36.000 --> 00:21:38.000]  我的遭遇我的絕境
[00:21:38.000 --> 00:21:41.000]  我期望離賽亞的救世主會來解決
[00:21:41.000 --> 00:21:42.000]  幫助我
[00:21:42.000 --> 00:21:44.000]  但難的地方就是這裡
[00:21:44.000 --> 00:21:46.000]  他對耶穌基督的認識
[00:21:46.000 --> 00:21:48.000]  聽回來的
[00:21:48.000 --> 00:21:50.000]  然後
[00:21:50.000 --> 00:21:52.000]  他就
[00:21:52.000 --> 00:21:56.000]  聽見這位他曾經聽過的耶穌基督辭職的人
[00:21:56.000 --> 00:21:58.000]  他經過在我面前
[00:21:58.000 --> 00:22:01.000]  所以他把握了機會大聲哭著說
[00:22:01.000 --> 00:22:04.000]  周圍的人不喜歡他叫的
[00:22:04.000 --> 00:22:05.000]  吵著了
[00:22:05.000 --> 00:22:06.000]  阻著了
[00:22:06.000 --> 00:22:10.000]  然後他的反應是繼續大聲哭著
[00:22:10.000 --> 00:22:16.000]  接著他的人生就開始改寫
[00:22:16.000 --> 00:22:18.000]  中國人說
[00:22:18.000 --> 00:22:21.000]  人窮就孤天
[00:22:21.000 --> 00:22:23.000]  當你覺得人生好像沒辦法的時候
[00:22:23.000 --> 00:22:27.000]  你就會真正從心底裏面呼喊出來
[00:22:27.000 --> 00:22:29.000]  李子慧你有沒有經歷呢
[00:22:29.000 --> 00:22:33.000]  你什麼時候最依靠神
[00:22:33.000 --> 00:22:35.000]  我估計大部分
[00:22:35.000 --> 00:22:38.000]  都不是你最順利的時候
[00:22:38.000 --> 00:22:40.000]  你自己不是說跟其他人比較
[00:22:40.000 --> 00:22:43.000]  你自己的經歷是你跟上帝的關係
[00:22:43.000 --> 00:22:46.000]  你什麼時候最真誠的向上帝呼喊
[00:22:46.000 --> 00:22:49.000]  請上帝幫助你呢
[00:22:49.000 --> 00:22:51.000]  多數都不是你信你的時候
[00:22:51.000 --> 00:22:54.000]  多數是你覺得沒辦法解決的問題
[00:22:54.000 --> 00:22:56.000]  我自己控制不了
[00:22:56.000 --> 00:22:58.000]  甚至是我很難過
[00:22:58.000 --> 00:23:00.000]  我覺得沒辦法的時候
[00:23:00.000 --> 00:23:02.000]  我就孤注一擲
[00:23:02.000 --> 00:23:06.000]  然後向上帝尋求幫助
[00:23:06.000 --> 00:23:08.000]  但這經文很明顯
[00:23:08.000 --> 00:23:11.000]  就將他和那幫瞞屠宰的比較
[00:23:11.000 --> 00:23:14.000]  如果留意這個馬可第十章
[00:23:14.000 --> 00:23:16.000]  上文也試過一次
[00:23:16.000 --> 00:23:17.000]  上文說什麼呢
[00:23:17.000 --> 00:23:20.000]  有一個人帶著小朋友想叫耶穌祝福他
[00:23:20.000 --> 00:23:21.000]  你有沒有留意
[00:23:21.000 --> 00:23:23.000]  馬可第十章13到16節
[00:23:23.000 --> 00:23:24.000]  我們說過的
[00:23:24.000 --> 00:23:27.000]  不過可能大家已經忘記了
[00:23:27.000 --> 00:23:31.000]  那門徒的反應如何呢
[00:23:31.000 --> 00:23:32.000]  不准他見
[00:23:32.000 --> 00:23:33.000]  罵他
[00:23:33.000 --> 00:23:35.000]  責備他
[00:23:35.000 --> 00:23:36.000]  耶穌因為這件事
[00:23:36.000 --> 00:23:37.000]  第十四節
[00:23:37.000 --> 00:23:39.000]  聖經裏面你看到不是很多次
[00:23:39.000 --> 00:23:40.000]  這是其中一次
[00:23:40.000 --> 00:23:41.000]  十四節
[00:23:41.000 --> 00:23:43.000]  耶穌看見就老老對門徒
[00:23:43.000 --> 00:23:44.000]  耶穌生氣
[00:23:44.000 --> 00:23:49.000]  生氣為什麼這幫成人阻止這幫小朋友見他
[00:23:49.000 --> 00:23:52.000]  那門徒的思想無態
[00:23:52.000 --> 00:23:53.000]  價值觀念就是覺得
[00:23:53.000 --> 00:23:54.000]  你不要妨礙耶穌
[00:23:54.000 --> 00:23:55.000]  我們沒空理你
[00:23:55.000 --> 00:23:57.000]  小朋友沒空理你
[00:23:57.000 --> 00:24:00.000]  在路旁當中黑衣盲眼的
[00:24:00.000 --> 00:24:01.000]  我不有空理你
[00:24:01.000 --> 00:24:04.000]  我們的主人沒空理你
[00:24:04.000 --> 00:24:06.000]  相反的
[00:24:06.000 --> 00:24:07.000]  這個核子
[00:24:07.000 --> 00:24:08.000]  他比不上門徒
[00:24:08.000 --> 00:24:10.000]  門徒見過耶穌無數神蹟
[00:24:10.000 --> 00:24:11.000]  聽過無數道
[00:24:11.000 --> 00:24:15.000]  這個核子他間接聽到耶穌的示跡
[00:24:15.000 --> 00:24:16.000]  他見不到
[00:24:16.000 --> 00:24:17.000]  當然是
[00:24:17.000 --> 00:24:19.000]  但卻是
[00:24:19.000 --> 00:24:24.000]  心裏面對上帝很單純的呼嚇
[00:24:24.000 --> 00:24:28.000]  然後這個呼嚇就改寫了他的人生
[00:24:28.000 --> 00:24:29.000]  弟姐妹
[00:24:29.000 --> 00:24:31.000]  我們跟上帝的關係
[00:24:31.000 --> 00:24:35.000]  很多時不在乎我們的處境
[00:24:35.000 --> 00:24:37.000]  和我們的困難
[00:24:37.000 --> 00:24:39.000]  可能不是困難太大
[00:24:39.000 --> 00:24:41.000]  大到我們不可以跟從神
[00:24:41.000 --> 00:24:42.000]  我們以為是
[00:24:42.000 --> 00:24:43.000]  因為我這樣所以不行
[00:24:43.000 --> 00:24:45.000]  因為我遭遇這樣
[00:24:45.000 --> 00:24:49.000]  因為我的命數不好
[00:24:49.000 --> 00:24:50.000]  因為我的環境不好
[00:24:50.000 --> 00:24:52.000]  因為我沒有這個機會
[00:24:52.000 --> 00:24:55.000]  所以我人生沒有盼望
[00:24:55.000 --> 00:24:58.000]  那個問題不是
[00:24:58.000 --> 00:25:00.000]  那個問題不是困難多大
[00:25:00.000 --> 00:25:01.000]  那個問題是
[00:25:01.000 --> 00:25:03.000]  在困難的上面
[00:25:03.000 --> 00:25:06.000]  你看不看到有出路
[00:25:06.000 --> 00:25:08.000]  更大的困難
[00:25:08.000 --> 00:25:11.000]  如果你看到有出路
[00:25:11.000 --> 00:25:13.000]  他的人生就會改寫
[00:25:13.000 --> 00:25:16.000]  我舉一個最極端的例子
[00:25:16.000 --> 00:25:17.000]  譬如說
[00:25:17.000 --> 00:25:18.000]  我見到一班的
[00:25:18.000 --> 00:25:22.000]  有些和上帝很親近的教徒
[00:25:22.000 --> 00:25:25.000]  他人生已經很大難處
[00:25:25.000 --> 00:25:26.000]  絕症
[00:25:26.000 --> 00:25:28.000]  沒得醫了
[00:25:28.000 --> 00:25:29.000]  當然他會難過
[00:25:29.000 --> 00:25:30.000]  他會掙扎
[00:25:30.000 --> 00:25:32.000]  甚至信心軟弱
[00:25:32.000 --> 00:25:35.000]  但你見到很多教徒在這個時間
[00:25:35.000 --> 00:25:37.000]  反而的
[00:25:37.000 --> 00:25:39.000]  有一個很大的盼望
[00:25:39.000 --> 00:25:40.000]  盼望什麼呢
[00:25:40.000 --> 00:25:43.000]  就算我的生命沒得
[00:25:43.000 --> 00:25:45.000]  這個健康沒得醫
[00:25:45.000 --> 00:25:47.000]  但我還是離開這個世界
[00:25:47.000 --> 00:25:48.000]  去見我的神
[00:25:48.000 --> 00:25:50.000]  那是什麼意思呢
[00:25:50.000 --> 00:25:51.000]  就是說
[00:25:51.000 --> 00:25:53.000]  他有一個信念
[00:25:53.000 --> 00:25:56.000]  是超越了死亡的威嚇
[00:25:56.000 --> 00:26:01.000]  然後他能夠有勇氣的活到最後一口氣
[00:26:01.000 --> 00:26:05.000]  就是說
[00:26:05.000 --> 00:26:07.000]  不是在乎問題多大
[00:26:07.000 --> 00:26:10.000]  是在乎他在這個問題背後
[00:26:10.000 --> 00:26:12.000]  是否覺得有出路
[00:26:12.000 --> 00:26:15.000]  或者不在乎是不是絕境
[00:26:15.000 --> 00:26:18.000]  是在乎究竟他有沒有盼望
[00:26:18.000 --> 00:26:23.000]  大家今天會
[00:26:23.000 --> 00:26:24.000]  稍後會報告的時候
[00:26:24.000 --> 00:26:27.000]  收到一張的
[00:26:27.000 --> 00:26:29.000]  一張單張
[00:26:29.000 --> 00:26:31.000]  一張單張
[00:26:31.000 --> 00:26:33.000]  這個名字我幫他改的
[00:26:33.000 --> 00:26:35.000]  我叫大毒雕升勒傳奇
[00:26:35.000 --> 00:26:36.000]  我發現這個勒
[00:26:36.000 --> 00:26:38.000]  他們原來不是這樣寫的
[00:26:38.000 --> 00:26:40.000]  這個勒原來是寫中文的勒
[00:26:40.000 --> 00:26:42.000]  不是寫這個勒
[00:26:42.000 --> 00:26:44.000]  我們不懂就叫他這樣寫
[00:26:44.000 --> 00:26:46.000]  大毒雕升勒傳奇
[00:26:46.000 --> 00:26:50.000]  這位朋友是我最近這幾年認識他
[00:26:50.000 --> 00:26:51.000]  黃先生
[00:26:51.000 --> 00:26:54.000]  待會你會聽到他多一些的故事
[00:26:54.000 --> 00:26:55.000]  簡單的說
[00:26:55.000 --> 00:26:56.000]  他人生的絕境
[00:26:56.000 --> 00:27:00.000]  他曾經是販毒被判死刑
[00:27:00.000 --> 00:27:03.000]  是差不多無路可走的
[00:27:03.000 --> 00:27:04.000]  但是
[00:27:04.000 --> 00:27:06.000]  當他回轉向上帝的時間
[00:27:06.000 --> 00:27:07.000]  你沒想到
[00:27:07.000 --> 00:27:08.000]  上帝的恩典
[00:27:08.000 --> 00:27:11.000]  淋到一個好像會死的人一樣
[00:27:11.000 --> 00:27:14.000]  結果他人生改寫
[00:27:14.000 --> 00:27:17.000]  這個就是我們基督徒所說的福音
[00:27:17.000 --> 00:27:21.000]  這個就是我們聖誕節所傳說的好消息
[00:27:21.000 --> 00:27:22.000]  我再說一次
[00:27:22.000 --> 00:27:23.000]  好消息是什麼呢
[00:27:23.000 --> 00:27:24.000]  好消息就是
[00:27:24.000 --> 00:27:28.000]  當人生好像沒有把握的時間
[00:27:28.000 --> 00:27:31.000]  但是因為我們肯去投靠我們的上帝
[00:27:31.000 --> 00:27:34.000]  然後上帝進入到我們生命當中
[00:27:34.000 --> 00:27:35.000]  他會是真正的神
[00:27:35.000 --> 00:27:36.000]  他真實進入到我們生命
[00:27:36.000 --> 00:27:37.000]  進入到我們處境裡面
[00:27:37.000 --> 00:27:39.000]  然後將我們整個人生改寫
[00:27:39.000 --> 00:27:42.000]  這個就是我們所傳的福音
[00:27:42.000 --> 00:27:43.000]  我發現
[00:27:43.000 --> 00:27:45.000]  原來很多人在生活裡面
[00:27:45.000 --> 00:27:46.000]  包括在香港的生活裡面
[00:27:46.000 --> 00:27:49.000]  甚至包括在基督徒當中
[00:27:49.000 --> 00:27:54.000]  好像沒有盼望的人生一樣
[00:27:54.000 --> 00:27:56.000]  讓我們看看
[00:27:56.000 --> 00:27:58.000]  這個故事裡面
[00:27:58.000 --> 00:27:59.000]  繼續發展下去
[00:27:59.000 --> 00:28:03.000]  鏡頭好像從這個核子和耶穌的關係
[00:28:03.000 --> 00:28:06.000]  轉向集中在那幫門徒的身上
[00:28:06.000 --> 00:28:08.000]  門徒最初第48節說
[00:28:08.000 --> 00:28:10.000]  「擇避他,不准他出聲」
[00:28:10.000 --> 00:28:11.000]  都挺慘的
[00:28:11.000 --> 00:28:12.000]  他只要出聲都看不到東西
[00:28:12.000 --> 00:28:13.000]  現在可以說話
[00:28:13.000 --> 00:28:15.000]  現在不僅是罵他還不讓他出聲
[00:28:15.000 --> 00:28:17.000]  都挺慘的
[00:28:17.000 --> 00:28:19.000]  然後呢
[00:28:19.000 --> 00:28:22.000]  當49節
[00:28:22.000 --> 00:28:25.000]  耶穌聽到這個核子的呼喊的時間
[00:28:25.000 --> 00:28:28.000]  它停下來
[00:28:28.000 --> 00:28:29.000]  你知道嗎?
[00:28:29.000 --> 00:28:35.000]  耶穌從來沒有一個真誠尋求祂的人
[00:28:35.000 --> 00:28:38.000]  耶穌會忽略
[00:28:38.000 --> 00:28:40.000]  我們很容易覺得
[00:28:40.000 --> 00:28:43.000]  我們的問題大到一地沒有人理解
[00:28:43.000 --> 00:28:44.000]  沒有人會知道
[00:28:44.000 --> 00:28:48.000]  但是你知不知道聖經裡面多次的說
[00:28:48.000 --> 00:28:51.000]  沒有一個人向上帝呼喊
[00:28:51.000 --> 00:28:54.000]  是上帝會忽略
[00:28:54.000 --> 00:28:56.000]  這裡耶穌停下來
[00:28:56.000 --> 00:28:58.000]  雖然周圍很多人
[00:28:58.000 --> 00:29:00.000]  但是耶穌的專注力放在這個有需要
[00:29:00.000 --> 00:29:02.000]  在心靈裡面向上呼喊的人
[00:29:02.000 --> 00:29:03.000]  耶穌停下來
[00:29:03.000 --> 00:29:05.000]  叫他過來
[00:29:05.000 --> 00:29:07.000]  然後就叫人
[00:29:07.000 --> 00:29:10.000]  叫那個核子過來
[00:29:10.000 --> 00:29:13.000]  那幫門徒現在接到的差事
[00:29:13.000 --> 00:29:16.000]  耶穌說叫他過來
[00:29:16.000 --> 00:29:18.000]  然後你看到門徒
[00:29:18.000 --> 00:29:20.000]  最先改變的不是那個核子
[00:29:20.000 --> 00:29:22.000]  最先改變的是那幫門徒
[00:29:22.000 --> 00:29:24.000]  那幫門徒馬上改變了態度
[00:29:24.000 --> 00:29:26.000]  本來48節說他責備他不准出聲
[00:29:26.000 --> 00:29:28.000]  但49節說什麼呢?
[00:29:28.000 --> 00:29:30.000]  他說對他說放心
[00:29:30.000 --> 00:29:32.000]  起來他就叫你了
[00:29:32.000 --> 00:29:37.000]  像不像牙齒跟官員出巡
[00:29:37.000 --> 00:29:38.000]  別吵
[00:29:38.000 --> 00:29:40.000]  你不知道那個官員很好
[00:29:40.000 --> 00:29:42.000]  叫他過來
[00:29:42.000 --> 00:29:44.000]  那些官員馬上改變立場
[00:29:44.000 --> 00:29:45.000]  那你過去吧
[00:29:45.000 --> 00:29:48.000]  我官叫你了
[00:29:48.000 --> 00:29:51.000]  最先改變的是這幫門徒
[00:29:51.000 --> 00:29:53.000]  他說叫他說放心
[00:29:53.000 --> 00:29:55.000]  但如果你查一查聖經
[00:29:55.000 --> 00:29:56.000]  放心這個字
[00:29:56.000 --> 00:29:58.000]  在聖經裡面出現了八次
[00:29:58.000 --> 00:30:00.000]  除了這次之外
[00:30:00.000 --> 00:30:02.000]  其他的七次
[00:30:02.000 --> 00:30:04.000]  說放心這兩個字的東西
[00:30:04.000 --> 00:30:06.000]  都是耶穌說的
[00:30:06.000 --> 00:30:07.000]  都是神說的
[00:30:07.000 --> 00:30:09.000]  第一次耶穌離開
[00:30:09.000 --> 00:30:11.000]  耶穌在海面上走走
[00:30:11.000 --> 00:30:12.000]  跟著門徒很害怕
[00:30:12.000 --> 00:30:14.000]  哎呀什麼鬼怪啊這樣
[00:30:14.000 --> 00:30:16.000]  耶穌第一句說話說
[00:30:16.000 --> 00:30:19.000]  你們放心是我
[00:30:19.000 --> 00:30:21.000]  另外一次雖然在四方以外
[00:30:21.000 --> 00:30:22.000]  很奇怪
[00:30:22.000 --> 00:30:24.000]  在士郎主
[00:30:24.000 --> 00:30:27.000]  士郎主第23章記了一件事情
[00:30:27.000 --> 00:30:31.000]  當保羅去到耶路撒冷的時間
[00:30:31.000 --> 00:30:32.000]  有暴亂
[00:30:32.000 --> 00:30:34.000]  那些人很生氣
[00:30:34.000 --> 00:30:36.000]  傳說他們逼迫的耶穌
[00:30:36.000 --> 00:30:38.000]  很生氣傳說死人復活的耶穌
[00:30:38.000 --> 00:30:40.000]  所以當暴徒暴亂的時間
[00:30:40.000 --> 00:30:41.000]  當時的官員
[00:30:41.000 --> 00:30:42.000]  他怕到的地步
[00:30:42.000 --> 00:30:46.000]  那些人會將保羅撕裂
[00:30:46.000 --> 00:30:50.000]  所以這個官員就趕快把他收了監
[00:30:50.000 --> 00:30:53.000]  先平息那個民陣
[00:30:53.000 --> 00:30:55.000]  然後就是當晚
[00:30:55.000 --> 00:30:58.000]  聖經說主在晚上的時候
[00:30:58.000 --> 00:31:00.000]  向保羅顯現
[00:31:00.000 --> 00:31:01.000]  有第一句說話說
[00:31:01.000 --> 00:31:04.000]  你們放心
[00:31:04.000 --> 00:31:06.000]  那意思是什麼呢
[00:31:06.000 --> 00:31:08.000]  就是說可能很危險
[00:31:08.000 --> 00:31:09.000]  很無助
[00:31:09.000 --> 00:31:11.000]  你覺得沒有出路的時間
[00:31:11.000 --> 00:31:13.000]  但是上帝跟他說第一件事
[00:31:13.000 --> 00:31:15.000]  放心
[00:31:15.000 --> 00:31:17.000]  那些困難可能很大
[00:31:17.000 --> 00:31:19.000]  但是你可以將這個石頭
[00:31:19.000 --> 00:31:21.000]  將這個心頭大石放下
[00:31:21.000 --> 00:31:23.000]  現在的門徒呢
[00:31:23.000 --> 00:31:24.000]  同樣說這個說話
[00:31:24.000 --> 00:31:25.000]  你放心
[00:31:25.000 --> 00:31:27.000]  你不單止不用擔心
[00:31:27.000 --> 00:31:31.000]  還要起落
[00:31:31.000 --> 00:31:33.000]  我想在這裡停一停
[00:31:33.000 --> 00:31:34.000]  你想想
[00:31:34.000 --> 00:31:37.000]  什麼令到門徒會改變呢
[00:31:37.000 --> 00:31:39.000]  為什麼最好是遮蔽他
[00:31:39.000 --> 00:31:40.000]  不讓他出聲
[00:31:40.000 --> 00:31:42.000]  現在變成鼓勵他
[00:31:42.000 --> 00:31:43.000]  然後幫助他
[00:31:43.000 --> 00:31:46.000]  有什麼令到他改變呢
[00:31:46.000 --> 00:31:47.000]  當然耶穌的取態
[00:31:47.000 --> 00:31:49.000]  耶穌的態度
[00:31:49.000 --> 00:31:50.000]  我會認知
[00:31:50.000 --> 00:31:53.000]  就是說他擇避他的時間
[00:31:53.000 --> 00:31:55.000]  他拒絕他的時候
[00:31:55.000 --> 00:32:01.000]  他只是見到這個人的問題
[00:32:01.000 --> 00:32:02.000]  黑眼的
[00:32:02.000 --> 00:32:04.000]  他是不記重視的
[00:32:04.000 --> 00:32:07.000]  可能家族都有問題的
[00:32:07.000 --> 00:32:10.000]  所以他只是在他眼中
[00:32:10.000 --> 00:32:14.000]  門徒眼中就是見到這個人的問題
[00:32:14.000 --> 00:32:15.000]  他的問題是真實的
[00:32:15.000 --> 00:32:18.000]  不過他單單就是見到問題
[00:32:18.000 --> 00:32:21.000]  那什麼令到這幫門徒會改變呢
[00:32:21.000 --> 00:32:23.000]  耶穌叫他
