
[00:00:00.000 --> 00:00:05.000]  創世記裏面的人物 大家很熟悉的
[00:20:43.000 --> 00:20:45.000]  周圍的世界沒有改變
[00:20:45.000 --> 00:20:47.000]  一樣是充滿鬥爭
[00:20:47.000 --> 00:20:50.000]  你不要想著你的寧聖復興了
[00:20:50.000 --> 00:20:51.000]  香港也太平了
[00:20:51.000 --> 00:20:53.000]  你明天上班
[00:20:53.000 --> 00:20:56.000]  你的辦公室一樣依然顧我的
[00:20:56.000 --> 00:20:58.000]  但雅各改變了
[00:20:58.000 --> 00:21:02.000]  我們讀到雅各在這一連串的鬥爭當中
[00:21:02.000 --> 00:21:09.000]  甚至他的長子劉弁要搶他的名分
[00:21:09.000 --> 00:21:14.000]  曾經記載他的兒子和他的妾上床
[00:21:14.000 --> 00:21:19.000]  這件事情在當時的文化裏面是一個奪權
[00:21:19.000 --> 00:21:21.000]  父親軟弱了
[00:21:21.000 --> 00:21:23.000]  我們的妹被人欺負
[00:21:23.000 --> 00:21:24.000]  欺負到上門
[00:21:24.000 --> 00:21:25.000]  父親也不出面了
[00:21:25.000 --> 00:21:28.000]  現在我是一家之主了
[00:21:28.000 --> 00:21:35.000]  劉弁有行動去搶雅各的名分
[00:21:35.000 --> 00:21:38.000]  但雅各沒有反應
[00:21:38.000 --> 00:21:41.000]  他不是以前的那個雅各
[00:21:41.000 --> 00:21:43.000]  以前那個搶不到他的
[00:21:43.000 --> 00:21:45.000]  你看拉班要搶他的東西
[00:21:45.000 --> 00:21:50.000]  結果甚麼都輸給他
[00:21:50.000 --> 00:21:53.000]  現在雅各改變了
[00:21:53.000 --> 00:22:00.000]  上帝在這個人的生命當中沒有放過他
[00:22:00.000 --> 00:22:03.000]  人人都要離開的雅各
[00:22:03.000 --> 00:22:06.000]  眾叛親離的雅各
[00:22:06.000 --> 00:22:08.000]  他不是一個壞人
[00:22:08.000 --> 00:22:10.000]  他是一個很成功的人士
[00:22:10.000 --> 00:22:12.000]  你走遠一點看他
[00:22:12.000 --> 00:22:14.000]  你不要跟他做朋友
[00:22:14.000 --> 00:22:16.000]  你跟他做搭檔
[00:22:16.000 --> 00:22:18.000]  一起賺錢 一起做同事
[00:22:18.000 --> 00:22:20.000]  你很喜歡他的
[00:22:20.000 --> 00:22:22.000]  他投資新生一定贏
[00:22:22.000 --> 00:22:24.000]  你跟著他一定不會死
[00:22:24.000 --> 00:22:26.000]  你做他的家人就很痛苦
[00:22:26.000 --> 00:22:29.000]  你做他的家人就從早吵到晚
[00:22:29.000 --> 00:22:31.000]  你不要那麼近
[00:22:31.000 --> 00:22:32.000]  你遠一點看他
[00:22:32.000 --> 00:22:33.000]  很成功的
[00:22:33.000 --> 00:22:35.000]  很值得人羨慕的
[00:22:35.000 --> 00:22:38.000]  有苦自己知道
[00:22:38.000 --> 00:22:39.000]  一個這樣的人
[00:22:39.000 --> 00:22:41.000]  在他最孤單的時候
[00:22:41.000 --> 00:22:43.000]  你看上帝沒有離開他
[00:22:43.000 --> 00:22:46.000]  第一次他一個人隻身上路
[00:22:46.000 --> 00:22:48.000]  十多歲的孩子
[00:22:48.000 --> 00:22:52.000]  要逃命去找舅父
[00:22:52.000 --> 00:22:54.000]  舅父照片都沒得見
[00:22:54.000 --> 00:22:55.000]  以前哪有照片
[00:22:55.000 --> 00:22:57.000]  電話又沒打過
[00:22:57.000 --> 00:22:59.000]  路怎麼走都不認識
[00:22:59.000 --> 00:23:02.000]  上帝向他顯現
[00:23:02.000 --> 00:23:03.000]  在伯特利的地方
[00:23:03.000 --> 00:23:05.000]  你很熟那段經文
[00:23:05.000 --> 00:23:06.000]  當他回頭我們說
[00:23:06.000 --> 00:23:08.000]  在他人生最孤單的晚上
[00:23:08.000 --> 00:23:11.000]  上帝和他一起
[00:23:11.000 --> 00:23:13.000]  有時上帝出現很奇怪的
[00:23:13.000 --> 00:23:15.000]  你認識上帝就抱著你
[00:23:15.000 --> 00:23:17.000]  親你抱你拍拍你
[00:23:17.000 --> 00:23:19.000]  出郊
[00:23:19.000 --> 00:23:21.000]  摟著你一整晚
[00:23:21.000 --> 00:23:22.000]  上帝在
[00:23:22.000 --> 00:23:24.000]  始終他在
[00:23:24.000 --> 00:23:26.000]  你喜歡玩這些遊戲
[00:23:26.000 --> 00:23:27.000]  上帝和你玩
[00:23:27.000 --> 00:23:28.000]  玩了一整晚
[00:23:28.000 --> 00:23:30.000]  陪你一起
[00:23:30.000 --> 00:23:32.000]  雅各的生命當中
[00:23:32.000 --> 00:23:36.000]  上帝沒有離開過
[00:23:36.000 --> 00:23:37.000]  或者我們應該看的
[00:23:37.000 --> 00:23:40.000]  不是雅各是我的榜樣
[00:23:40.000 --> 00:23:42.000]  抑或是我的尷尬
[00:23:42.000 --> 00:23:43.000]  或者哪一部分的雅各
[00:23:43.000 --> 00:23:45.000]  是我的榜樣
[00:23:45.000 --> 00:23:46.000]  哪一部分的雅各
[00:23:46.000 --> 00:23:47.000]  是我的尷尬
[00:23:47.000 --> 00:23:48.000]  或者雅各提供了
[00:23:48.000 --> 00:23:49.000]  多少個原則
[00:23:49.000 --> 00:23:51.000]  讓我可以跟著去學校
[00:23:51.000 --> 00:23:53.000]  多少個成功的基督徒原則
[00:23:53.000 --> 00:23:55.000]  成功的父親
[00:23:55.000 --> 00:23:57.000]  成功的丈夫
[00:23:57.000 --> 00:23:58.000]  坦白說
[00:23:58.000 --> 00:24:01.000]  雅各的成功就是他的失敗
[00:24:01.000 --> 00:24:03.000]  雅各的長處就是他的軟弱
[00:24:03.000 --> 00:24:05.000]  看到嗎
[00:24:05.000 --> 00:24:07.000]  分不開的
[00:24:07.000 --> 00:24:08.000]  你要這樣剪出來
[00:24:08.000 --> 00:24:10.000]  貼在那個powerpoint
[00:24:10.000 --> 00:24:11.000]  打出來做筆記
[00:24:11.000 --> 00:24:12.000]  就很漂亮的
[00:24:12.000 --> 00:24:14.000]  擺在一個人的身上
[00:24:14.000 --> 00:24:16.000]  沒可能
[00:24:16.000 --> 00:24:17.000]  一個人
[00:24:17.000 --> 00:24:18.000]  一個真正的生命
[00:24:18.000 --> 00:24:21.000]  就是混雜了好處和壞處
[00:24:21.000 --> 00:24:22.000]  你沒得分的
[00:24:22.000 --> 00:24:25.000]  但上帝不是要你分了之後
[00:24:25.000 --> 00:24:28.000]  然後他能夠工作
[00:24:28.000 --> 00:24:32.000]  上帝是拿一個有血有肉的生命
[00:24:32.000 --> 00:24:35.000]  他就在那裡工作
[00:24:35.000 --> 00:24:38.000]  這是雅各的生命
[00:24:38.000 --> 00:24:41.000]  雅各生命還沒完
[00:24:41.000 --> 00:24:43.000]  三十五章二十九節
[00:24:43.000 --> 00:24:47.000]  只不過是以殺結束了他的生命
[00:24:47.000 --> 00:24:51.000]  雅各才剛剛回到自己故鄉
[00:24:51.000 --> 00:24:55.000]  開始他下半生
[00:24:55.000 --> 00:24:58.000]  按道理下半生已經是幸福了
[00:24:58.000 --> 00:24:59.000]  是不是
[00:24:59.000 --> 00:25:01.000]  熬就熬上半生而已
[00:25:01.000 --> 00:25:02.000]  供樓都二十年而已
[00:25:02.000 --> 00:25:04.000]  掉了的
[00:25:04.000 --> 00:25:06.000]  現在可以換的了
[00:25:06.000 --> 00:25:08.000]  誰知道樓市大跌
[00:25:08.000 --> 00:25:10.000]  背著兩間
[00:25:10.000 --> 00:25:13.000]  現在世界事很難說的
[00:25:13.000 --> 00:25:15.000]  是不是一定
[00:25:15.000 --> 00:25:16.000]  幸福呢
[00:25:16.000 --> 00:25:17.000]  我們發覺
[00:25:17.000 --> 00:25:21.000]  雅各家族的故事的下集
[00:25:21.000 --> 00:25:25.000]  一浪比一浪高
[00:25:25.000 --> 00:25:27.000]  一波未平
[00:25:27.000 --> 00:25:30.000]  一波又起
[00:25:30.000 --> 00:25:33.000]  雅各的家庭
[00:25:33.000 --> 00:25:35.000]  很熱鬧
[00:25:35.000 --> 00:25:37.000]  十二個兒子
[00:25:37.000 --> 00:25:38.000]  都不要算女兒了
[00:25:38.000 --> 00:25:40.000]  女兒不用算了
[00:25:40.000 --> 00:25:42.000]  還男輕女
[00:25:42.000 --> 00:25:44.000]  十二個兒子
[00:25:44.000 --> 00:25:48.000]  真是很難想像
[00:25:48.000 --> 00:25:52.000]  雅各的家庭
[00:25:52.000 --> 00:25:55.000]  是不是一個幸福的家庭呢
[00:25:55.000 --> 00:25:57.000]  大家真的說不是
[00:25:57.000 --> 00:25:59.000]  有什麼不幸福的
[00:25:59.000 --> 00:26:02.000]  兒子都十二個了
[00:26:02.000 --> 00:26:05.000]  貧賤夫妻就百事哀
[00:26:05.000 --> 00:26:08.000]  雅各顧隔一方
[00:26:08.000 --> 00:26:11.000]  被人欺負到上門就慘了
[00:26:11.000 --> 00:26:13.000]  雅各沒人敢欺負他
[00:26:13.000 --> 00:26:16.000]  見到他們兩個兒子已經凶神惡煞
[00:26:16.000 --> 00:26:19.000]  走隔門口
[00:26:19.000 --> 00:26:21.000]  你在外面看
[00:26:21.000 --> 00:26:24.000]  你也看不到的
[00:26:24.000 --> 00:26:26.000]  你在裡面看
[00:26:26.000 --> 00:26:29.000]  聖經就很直接記載
[00:26:29.000 --> 00:26:32.000]  雅各的紀略
[00:26:32.000 --> 00:26:34.000]  就是這樣的
[00:26:34.000 --> 00:26:36.000]  一說就說約瑟
[00:26:36.000 --> 00:26:38.000]  十七歲
[00:26:38.000 --> 00:26:41.000]  十七歲的約瑟
[00:26:41.000 --> 00:26:44.000]  是雅各
[00:26:44.000 --> 00:26:50.000]  年紀踏入中年的安慰
[00:26:50.000 --> 00:26:53.000]  因為大家知道他媽媽死了
[00:26:53.000 --> 00:26:57.000]  雅各最愛的妻子拉傑
[00:26:57.000 --> 00:27:00.000]  生變啞敏的時候死了
[00:27:00.000 --> 00:27:03.000]  雅各很愛拉傑
[00:27:03.000 --> 00:27:07.000]  所以他樂意為拉傑做了十四年苦工
[00:27:07.000 --> 00:27:09.000]  好像一天過了他那樣
[00:27:09.000 --> 00:27:13.000]  聖經用這些說話來表達他的心情
[00:27:13.000 --> 00:27:15.000]  但是拉傑不在
[00:27:15.000 --> 00:27:17.000]  開始享福的時候
[00:27:17.000 --> 00:27:19.000]  拉傑無福消愁
[00:27:19.000 --> 00:27:21.000]  約瑟在那裡
[00:27:21.000 --> 00:27:24.000]  約瑟很帥的
[00:27:24.000 --> 00:27:28.000]  不僅埃及波齊佛的太太很喜歡他
[00:27:28.000 --> 00:27:32.000]  在猶太的傳統裡面提到
[00:27:32.000 --> 00:27:36.000]  所有人見到約瑟都神魂顛倒
[00:27:36.000 --> 00:27:39.000]  波齊佛的太太有一次
[00:27:39.000 --> 00:27:43.000]  為了證明為什麼他這麼喜歡約瑟
[00:27:43.000 --> 00:27:45.000]  他叫了他的朋友來
[00:27:45.000 --> 00:27:48.000]  這是拉比的文獻裡面記載的
[00:27:48.000 --> 00:27:51.000]  叫了那些女人來
[00:27:51.000 --> 00:27:53.000]  然後叫約瑟走出來
[00:27:53.000 --> 00:27:55.000]  約瑟走出來
[00:27:55.000 --> 00:27:57.000]  每個女人都弄傷自己的手
[00:27:57.000 --> 00:27:59.000]  在削蘋果還是橙
[00:27:59.000 --> 00:28:03.000]  約瑟是男孩子
[00:28:03.000 --> 00:28:05.000]  約瑟不是女孩子
[00:28:05.000 --> 00:28:07.000]  女孩子漂亮就裝得很漂亮
[00:28:07.000 --> 00:28:09.000]  約瑟漂亮的是從拉傑那裡來的
[00:28:09.000 --> 00:28:11.000]  像媽媽
[00:28:11.000 --> 00:28:13.000]  漂亮的男孩子是這樣的
[00:28:13.000 --> 00:28:15.000]  像爸爸不漂亮
[00:28:15.000 --> 00:28:17.000]  像爸爸的男孩子是很粗魯的
[00:28:17.000 --> 00:28:18.000]  像媽媽
[00:28:18.000 --> 00:28:21.000]  所以雅各看著約瑟長大的
[00:28:21.000 --> 00:28:23.000]  每一舉一動
[00:28:23.000 --> 00:28:25.000]  每一個動作
[00:28:25.000 --> 00:28:28.000]  每一個表情都是提醒他拉傑的
[00:28:28.000 --> 00:28:31.000]  雅各疼愛這個兒子
[00:28:31.000 --> 00:28:36.000]  所以我們知道為他做了一件彩衣
[00:28:36.000 --> 00:28:40.000]  有沒有看那套音樂劇
[00:28:40.000 --> 00:28:42.000]  沒有很貴不懂得看
[00:28:42.000 --> 00:28:44.000]  說英文
[00:28:44.000 --> 00:28:47.000]  我們不知道那件是什麼衣服
[00:28:47.000 --> 00:28:50.000]  希伯來文那個字沒得解釋
[00:28:50.000 --> 00:28:54.000]  我們只能夠參考傳統
[00:28:54.000 --> 00:28:56.000]  傳統有一個解法
[00:28:56.000 --> 00:28:58.000]  就是彩色的
[00:28:58.000 --> 00:29:00.000]  很漂亮的
[00:29:00.000 --> 00:29:03.000]  以前的人都不會懂得將不同顏色的線織在一起
[00:29:03.000 --> 00:29:05.000]  所以這件很貴重
[00:29:05.000 --> 00:29:08.000]  但另外一個考古背景的說法
[00:29:08.000 --> 00:29:12.000]  這件衣服大概是一件太子爺的衣服
[00:29:12.000 --> 00:29:14.000]  太子爺是什麼意思
[00:29:14.000 --> 00:29:16.000]  就是不用做工的
[00:29:16.000 --> 00:29:18.000]  不用做工
[00:29:18.000 --> 00:29:20.000]  他可以穿一件長袖衣服
[00:29:20.000 --> 00:29:24.000]  如果要做工的就要穿短袖衣服
[00:29:24.000 --> 00:29:26.000]  沒有袖衣服
[00:29:26.000 --> 00:29:28.000]  容易工作
[00:29:28.000 --> 00:29:30.000]  約瑟是走來走去
[00:29:30.000 --> 00:29:32.000]  所以他不用工作
[00:29:32.000 --> 00:29:34.000]  他穿一件長袖的衣服
[00:29:34.000 --> 00:29:36.000]  太子的身份
[00:29:36.000 --> 00:29:38.000]  但無論什麼都好
[00:29:38.000 --> 00:29:40.000]  我們很清楚知道
[00:29:40.000 --> 00:29:47.000]  約瑟得到他父親非常的痛惜
[00:29:47.000 --> 00:29:50.000]  所以約瑟和雅各很不同
[00:29:50.000 --> 00:29:51.000]  你要明白
[00:29:51.000 --> 00:29:54.000]  約瑟從出生開始就不用爭
[00:29:54.000 --> 00:29:57.000]  切蘋果
[00:29:57.000 --> 00:29:59.000]  當然不會一個蘋果切十二份
[00:29:59.000 --> 00:30:00.000]  你怎麼切
[00:30:00.000 --> 00:30:02.000]  當然是十二個蘋果
[00:30:02.000 --> 00:30:04.000]  雅各就會拿起
[00:30:04.000 --> 00:30:05.000]  逐個看一看
[00:30:05.000 --> 00:30:06.000]  捏一捏
[00:30:06.000 --> 00:30:07.000]  看一看
[00:30:07.000 --> 00:30:08.000]  最漂亮的那個
[00:30:08.000 --> 00:30:10.000]  他就遞到約瑟那裡
[00:30:10.000 --> 00:30:12.000]  劉便就很激氣的
[00:30:12.000 --> 00:30:15.000]  他坐在長子的位置
[00:30:15.000 --> 00:30:18.000]  等著要得雙份
[00:30:18.000 --> 00:30:20.000]  但爸爸看都不看他
[00:30:20.000 --> 00:30:21.000]  你會不會看他
[00:30:21.000 --> 00:30:22.000]  我當然不看他
[00:30:22.000 --> 00:30:24.000]  上過床的
[00:30:24.000 --> 00:30:26.000]  睡過的
[00:30:26.000 --> 00:30:28.000]  其他的哥哥看著
[00:30:28.000 --> 00:30:30.000]  個個都心知肚明
[00:30:30.000 --> 00:30:32.000]  每一次最好的
[00:30:32.000 --> 00:30:36.000]  爸爸就很自然的給約瑟
[00:30:36.000 --> 00:30:38.000]  便雅文就不會生氣
[00:30:38.000 --> 00:30:40.000]  便雅文小很多
[00:30:40.000 --> 00:30:41.000]  是吧
[00:30:41.000 --> 00:30:43.000]  不會的
[00:30:43.000 --> 00:30:47.000]  約瑟也不察覺
[00:30:47.000 --> 00:30:51.000]  他活在心在腹中
[00:30:51.000 --> 00:30:52.000]  所以你記不記得
[00:30:52.000 --> 00:30:53.000]  《聖經》記載
[00:30:53.000 --> 00:30:55.000]  約瑟是一個怎樣的性格
[00:30:55.000 --> 00:30:58.000]  他又是有什麼說什麼出來
[00:30:58.000 --> 00:31:01.000]  他不是他爸爸那種收藏的性格
[00:31:01.000 --> 00:31:02.000]  他不用收藏
[00:31:02.000 --> 00:31:04.000]  他不自我意識
[00:31:04.000 --> 00:31:05.000]  他在家裡
[00:31:05.000 --> 00:31:06.000]  他怎樣就怎樣
[00:31:06.000 --> 00:31:10.000]  因為從來他都不用收藏
[00:31:10.000 --> 00:31:13.000]  天之驕子
[00:31:13.000 --> 00:31:16.000]  所以他做夢又跟別人說
[00:31:16.000 --> 00:31:18.000]  他見到哥哥那些不好的事
[00:31:18.000 --> 00:31:20.000]  他又跟別人說
[00:31:20.000 --> 00:31:22.000]  他見到什麼就說什麼
[00:31:22.000 --> 00:31:25.000]  有可能他天真活潑
[00:31:25.000 --> 00:31:29.000]  你也可以說他naive
[00:31:29.000 --> 00:31:31.000]  都不懂得避忌
[00:31:31.000 --> 00:31:33.000]  都不懂得看看眉頭眼額
[00:31:33.000 --> 00:31:35.000]  但約瑟是一個
[00:31:35.000 --> 00:31:39.000]  不需要看眉頭眼額的少年
[00:31:39.000 --> 00:31:42.000]  很幸福
[00:31:42.000 --> 00:31:44.000]  每一個父母都希望
[00:31:44.000 --> 00:31:48.000]  他的兒子是這樣長大
[00:31:48.000 --> 00:31:52.000]  每一個父母都看他自己
[00:31:52.000 --> 00:31:54.000]  所愛的兒子女兒
[00:31:54.000 --> 00:31:59.000]  就是獨一無二
[00:31:59.000 --> 00:32:03.000]  幸好約瑟沒有學壞
[00:32:03.000 --> 00:32:04.000]  這個又很奇怪
[00:32:04.000 --> 00:32:05.000]  不一定
[00:32:05.000 --> 00:32:06.000]  不一定的
[00:32:06.000 --> 00:32:08.000]  生在貧苦家庭
[00:32:08.000 --> 00:32:10.000]  不一定壞的
[00:32:10.000 --> 00:32:11.000]  有很多很好的
[00:32:11.000 --> 00:32:13.000]  很生性的
[00:32:13.000 --> 00:32:15.000]  帶大弟妹
[00:32:15.000 --> 00:32:17.000]  然後自己去讀夜校
[00:32:17.000 --> 00:32:18.000]  然後捱上去
[00:32:18.000 --> 00:32:20.000]  又成功
[00:32:20.000 --> 00:32:21.000]  但是生在貧苦家庭
[00:32:21.000 --> 00:32:23.000]  又可以做阿飛
[00:32:23.000 --> 00:32:24.000]  又可以吸毒
[00:32:24.000 --> 00:32:25.000]  又可以做黑社會
[00:32:25.000 --> 00:32:26.000]  然後打架
[00:32:26.000 --> 00:32:28.000]  死了
[00:32:28.000 --> 00:32:30.000]  有錢家庭出身的
[00:32:30.000 --> 00:32:32.000]  可以中到壞了
[00:32:32.000 --> 00:32:34.000]  背著家裡
[00:32:34.000 --> 00:32:36.000]  亂生活一塌糊塗
[00:32:36.000 --> 00:32:38.000]  有錢家庭出身的
[00:32:38.000 --> 00:32:39.000]  也可以乖乖
[00:32:39.000 --> 00:32:40.000]  勤勤力力
[00:32:40.000 --> 00:32:43.000]  很生性
[00:32:43.000 --> 00:32:45.000]  沒有注定的
[00:32:45.000 --> 00:32:48.000]  沒有命中注定的
[00:32:48.000 --> 00:32:50.000]  沒有切板神算的
[00:32:50.000 --> 00:32:52.000]  沒有的
[00:32:52.000 --> 00:32:53.000]  所以你不要經常說
[00:32:53.000 --> 00:32:54.000]  當然了
[00:32:54.000 --> 00:32:58.000]  是因為你的父母家庭會已經好
[00:32:58.000 --> 00:32:59.000]  當然了
[00:32:59.000 --> 00:33:02.000]  因為你的父母家庭會已經不好
[00:33:02.000 --> 00:33:04.000]  隨便你說
[00:33:04.000 --> 00:33:06.000]  弱勢很奇怪
[00:33:06.000 --> 00:33:09.000]  在這樣的家庭中長大
[00:33:09.000 --> 00:33:12.000]  他有一個很正直的性格
[00:33:12.000 --> 00:33:16.000]  他正直到一個地步
[00:33:16.000 --> 00:33:20.000]  連哥哥對他的仇恨
[00:33:20.000 --> 00:33:22.000]  他都沒有防範的
[00:33:22.000 --> 00:33:25.000]  所以出事就可以就這樣出事了
[00:33:25.000 --> 00:33:27.000]  他爸爸叫他
[00:33:27.000 --> 00:33:29.000]  你去找一下哥哥
[00:33:29.000 --> 00:33:30.000]  哥哥出去了
[00:33:30.000 --> 00:33:33.000]  離開那個安全的家門
[00:33:33.000 --> 00:33:35.000]  走出去
[00:33:35.000 --> 00:33:37.000]  弱勢不知危險
[00:33:37.000 --> 00:33:40.000]  爸爸不知道就情有可原了
[00:33:40.000 --> 00:33:42.000]  他自己沒理由不覺得
[00:33:42.000 --> 00:33:44.000]  不但如此
[00:33:44.000 --> 00:33:47.000]  他還穿上他的衣服出去
[00:33:47.000 --> 00:33:49.000]  你有沒有留意《聖經》記載
[00:33:49.000 --> 00:33:51.000]  如果你聰明一點
[00:33:51.000 --> 00:33:53.000]  你換一套牛仔褲出去
[00:33:53.000 --> 00:33:54.000]  是吧
[00:33:54.000 --> 00:33:55.000]  哥哥在那裡看羊
[00:33:55.000 --> 00:33:58.000]  我又換上和他一樣的武袖衣服
[00:33:58.000 --> 00:34:00.000]  到達那裡哥哥都沒那麼生氣
[00:34:00.000 --> 00:34:02.000]  不是
[00:34:02.000 --> 00:34:04.000]  他穿上他最喜歡的那件衣服
[00:34:04.000 --> 00:34:05.000]  爸爸給我的
[00:34:05.000 --> 00:34:07.000]  嘻嘻嘻地走出去了
[00:34:07.000 --> 00:34:09.000]  他又不知道去哪裡
[00:34:09.000 --> 00:34:11.000]  所以去到找不到
[00:34:11.000 --> 00:34:15.000]  幸好又不知道遇到那個什麼人
[00:34:15.000 --> 00:34:17.000]  有人預見他
[00:34:17.000 --> 00:34:18.000]  第37章第15節
[00:34:18.000 --> 00:34:21.000]  很多《聖經》學生是不是天使呢
[00:34:21.000 --> 00:34:23.000]  《聖經》沒有說是天使
[00:34:23.000 --> 00:34:26.000]  他很隨意的
[00:34:26.000 --> 00:34:28.000]  他根本心靈豐富到
[00:34:28.000 --> 00:34:31.000]  他從來都不需要計劃下一步
[00:34:31.000 --> 00:34:35.000]  他就是這樣約束
[00:34:35.000 --> 00:34:38.000]  結果去到上版
[00:34:38.000 --> 00:34:42.000]  哥哥看見這個天大的好機會
[00:34:42.000 --> 00:34:45.000]  現在沒有爸爸保護你
[00:34:45.000 --> 00:34:48.000]  沒有家裡的僕人看著
[00:34:48.000 --> 00:34:51.000]  只有我們十兄弟在
[00:34:51.000 --> 00:34:54.000]  怎樣整這個弟弟都沒人知道
[00:34:54.000 --> 00:34:57.000]  十個百世
[00:34:57.000 --> 00:35:00.000]  今天的事情是我們十個知道
[00:35:00.000 --> 00:35:03.000]  其中其實不是沒有兄弟
[00:35:03.000 --> 00:35:05.000]  有些良心的
[00:35:05.000 --> 00:35:08.000]  不過你留心那些良心發現
[00:35:08.000 --> 00:35:10.000]  都是很有限的
[00:35:10.000 --> 00:35:13.000]  你不要怪猶大或者劉變
[00:35:13.000 --> 00:35:15.000]  你應該怪齊若晨
[00:35:15.000 --> 00:35:18.000]  起碼十個哥哥都五五個
[00:35:18.000 --> 00:35:21.000]  好像現在什麼自民黨日本選舉那樣
[00:35:21.000 --> 00:35:24.000]  有五個喜歡他 有五個不喜歡他
[00:35:24.000 --> 00:35:27.000]  或者七個不喜歡他 有三個喜歡他
[00:35:27.000 --> 00:35:29.000]  沒有 沒有人喜歡他
[00:35:29.000 --> 00:35:32.000]  只不過那兩個大的劉變和猶大
[00:35:32.000 --> 00:35:35.000]  是有些責任感
[00:35:35.000 --> 00:35:39.000]  不要我們殺害他
[00:35:39.000 --> 00:35:42.000]  一個最基本的想法
[00:35:42.000 --> 00:35:44.000]  不是幫他說好話
[00:35:44.000 --> 00:35:47.000]  將他賣掉
[00:35:47.000 --> 00:35:50.000]  拿一件衣服
[00:35:50.000 --> 00:35:52.000]  殺一隻羊
[00:35:52.000 --> 00:35:56.000]  染了血 去騙雅各
[00:35:56.000 --> 00:36:00.000]  你記得雅各怎樣騙爾賊嗎
[00:36:00.000 --> 00:36:03.000]  一羊殺一隻羊
[00:36:03.000 --> 00:36:05.000]  拿了羊的皮
[00:36:05.000 --> 00:36:09.000]  做他手上包著的
[00:36:09.000 --> 00:36:11.000]  所以耳掃摸下去
[00:36:11.000 --> 00:36:13.000]  他說那麼多毛
[00:36:13.000 --> 00:36:15.000]  是耳掃的手
[00:36:15.000 --> 00:36:18.000]  聲音是雅各的
[00:36:18.000 --> 00:36:21.000]  同樣的手法
[00:36:21.000 --> 00:36:26.000]  在我們生命當中很多這樣的事情
[00:36:26.000 --> 00:36:28.000]  接著
[00:36:28.000 --> 00:36:30.000]  經文就記載
[00:36:30.000 --> 00:36:32.000]  猶大
[00:36:32.000 --> 00:36:34.000]  創世記38章
[00:36:34.000 --> 00:36:38.000]  很多學者就說這張聖經是多餘的
[00:36:38.000 --> 00:36:40.000]  我們現在緊張的是約瑟
[00:36:40.000 --> 00:36:42.000]  約瑟被賣到埃及
[00:36:42.000 --> 00:36:44.000]  有些什麼事情要發生
[00:36:44.000 --> 00:36:46.000]  但猶大在這裡
[00:36:46.000 --> 00:36:48.000]  沒意思的
[00:36:48.000 --> 00:36:52.000]  這個就是沒有看到經文的結構
[00:36:52.000 --> 00:36:54.000]  如果你留心看經文的結構
[00:36:54.000 --> 00:36:57.000]  就正如上集
[00:36:57.000 --> 00:37:00.000]  雅各家族的故事
[00:37:00.000 --> 00:37:03.000]  26章和34章
[00:37:03.000 --> 00:37:07.000]  你看回你的筆記的結構
[00:37:07.000 --> 00:37:10.000]  看26和34章是一個插曲
[00:37:10.000 --> 00:37:13.000]  以撒和菲律賓人的衝突
[00:37:13.000 --> 00:37:18.000]  雅各的兒子和嘉南人的衝突
[00:37:18.000 --> 00:37:22.000]  在約瑟這個雅各家族故事的下集裡
[00:37:22.000 --> 00:37:24.000]  一樣有兩個插曲
[00:37:24.000 --> 00:37:26.000]  一個是38章
[00:37:26.000 --> 00:37:29.000]  另外一個是48、49章
[00:37:29.000 --> 00:37:33.000]  猶大和12個支派
[00:37:33.000 --> 00:37:35.000]  可見其實這個經文的記載
[00:37:35.000 --> 00:37:37.000]  不只是約瑟的
[00:37:37.000 --> 00:37:39.000]  約瑟是主角沒錯
[00:37:39.000 --> 00:37:42.000]  但是最低限度雅各仍然在
[00:37:42.000 --> 00:37:45.000]  整個故事雅各是主人
[00:37:45.000 --> 00:37:49.000]  而雅各的家裡有12兄弟
[00:37:49.000 --> 00:37:53.000]  現在38章說猶大的家族
[00:37:53.000 --> 00:37:55.000]  說猶大生兒子
[00:37:55.000 --> 00:37:57.000]  猶大生了3個兒子
[00:37:57.000 --> 00:37:59.000]  兩個都死了
[00:37:59.000 --> 00:38:01.000]  媳婦沒有兒子
[00:38:01.000 --> 00:38:03.000]  猶大說要乞討命
[00:38:03.000 --> 00:38:05.000]  趕他回娘家
[00:38:05.000 --> 00:38:06.000]  騙他
[00:38:06.000 --> 00:38:08.000]  詳細情況我不說了
[00:38:08.000 --> 00:38:09.000]  沒時間了
[00:38:09.000 --> 00:38:10.000]  你自己可以看
[00:38:10.000 --> 00:38:11.000]  你記得
[00:38:11.000 --> 00:38:13.000]  有沒有和前上下文有關係
[00:38:13.000 --> 00:38:15.000]  有關係
[00:38:15.000 --> 00:38:17.000]  因為當猶大發覺他的媳婦
[00:38:17.000 --> 00:38:19.000]  懷孕之後
[00:38:19.000 --> 00:38:22.000]  猶大就想都不用想
[00:38:22.000 --> 00:38:23.000]  就在那裡走一趟
[00:38:23.000 --> 00:38:25.000]  燒了她
[00:38:25.000 --> 00:38:27.000]  但是猶大的媳婦很聰明
[00:38:27.000 --> 00:38:29.000]  他馬
[00:38:29.000 --> 00:38:32.000]  大概你認識她是因為你讀馬太福音
[00:38:32.000 --> 00:38:34.000]  你不是讀創世記認識她的
[00:38:34.000 --> 00:38:36.000]  你跳了這章沒什麼人不讀的
