
[00:00:00.000 --> 00:00:04.640]  各位大兄姊妹你好
[00:17:49.040 --> 00:17:51.040]  相鬥、法律放鬆
[00:17:51.040 --> 00:17:53.040]  公理不顯明
[00:17:53.040 --> 00:17:55.040]  惡人為困二人
[00:17:55.040 --> 00:17:57.040]  公理顯然顛倒
[00:17:57.040 --> 00:17:59.040]  為何你完全看不到
[00:17:59.040 --> 00:18:01.040]  你是瞎的
[00:18:01.040 --> 00:18:03.040]  為甚麼
[00:18:03.040 --> 00:18:05.040]  我從未見過教會有這麼多人參加祈禱會
[00:18:05.040 --> 00:18:07.040]  為天安門學生禱告
[00:18:07.040 --> 00:18:09.040]  充滿信心和希望
[00:18:09.040 --> 00:18:11.040]  但歎一車一泥
[00:18:11.040 --> 00:18:13.040]  槍爆之聲射起
[00:18:13.040 --> 00:18:15.040]  神好像聽不到
[00:18:15.040 --> 00:18:17.040]  看不到
[00:18:17.040 --> 00:18:19.040]  完全不理會
[00:18:19.040 --> 00:18:21.040]  不少基督徒跌倒
[00:18:21.040 --> 00:18:23.040]  好像神拋棄了我們
[00:18:23.040 --> 00:18:25.040]  這就是哈巴菊的問題
[00:18:25.040 --> 00:18:27.040]  套用了一個很出名的猶太哲學家
[00:18:27.040 --> 00:18:29.040]  套用了一個很出名的猶太哲學家
[00:18:29.040 --> 00:18:31.040]  套用了一個很出名的猶太哲學家
[00:18:31.040 --> 00:18:33.040]  套用了一個很出名的猶太哲學家
[00:18:33.040 --> 00:18:35.040]  Abraham Herschel
[00:18:35.040 --> 00:18:37.040]  套用了一個很出名的猶太哲學家
[00:18:37.040 --> 00:18:39.040]  Abraham Herschel
[00:18:39.040 --> 00:18:41.040]  套用了一個很出名的猶太哲學家
[00:18:41.040 --> 00:18:43.040]  Abraham Herschel
[00:18:43.040 --> 00:18:45.040]  套用了一個很出名的猶太哲學家
[00:18:45.040 --> 00:18:47.040]  Abraham Herschel
[00:18:47.040 --> 00:18:49.040]  套用了一個很出名的猶太哲學家
[00:18:49.040 --> 00:18:51.040]  Abraham Herschel
[00:18:51.040 --> 00:18:53.040]  套用了一個很出名的猶太哲學家
[00:18:53.040 --> 00:18:55.040]  Abraham Herschel
[00:18:55.040 --> 00:18:57.040]  套用了一個很出名的猶太哲學家
[00:18:57.040 --> 00:18:59.040]  Abraham Herschel
[00:18:59.040 --> 00:19:01.040]  套用了一個很出名的猶太哲學家
[00:19:01.040 --> 00:19:03.040]  Abraham Herschel
[00:19:03.040 --> 00:19:05.040]  套用了一個很出名的猶太哲學家
[00:19:05.040 --> 00:19:07.040]  Abraham Herschel
[00:19:07.040 --> 00:19:09.040]  套用了一個很出名的猶太哲學家
[00:19:09.040 --> 00:19:11.040]  Abraham Herschel
[00:19:11.040 --> 00:19:13.040]  套用了一個很出名的猶太哲學家
[00:19:13.040 --> 00:19:15.040]  Abraham Herschel
[00:19:15.040 --> 00:19:17.040]  套用了一個很出名的猶太哲學家
[00:19:17.040 --> 00:19:19.040]  Abraham Herschel
[00:19:19.040 --> 00:19:21.040]  套用了一個很出名的猶太哲學家
[00:19:21.040 --> 00:19:23.040]  Abraham Herschel
[00:19:23.040 --> 00:19:25.040]  套用了一個很出名的猶太哲學家
[00:19:25.040 --> 00:19:27.040]  Abraham Herschel
[00:19:27.040 --> 00:19:29.040]  套用了一個很出名的猶太哲學家
[00:19:29.040 --> 00:19:31.040]  Abraham Herschel
[00:19:31.040 --> 00:19:33.040]  套用了一個很出名的猶太哲學家
[00:19:33.040 --> 00:19:35.040]  Abraham Herschel
[00:19:35.040 --> 00:19:37.040]  套用了一個很出名的猶太哲學家
[00:19:37.040 --> 00:19:39.040]  Abraham Herschel
[00:19:39.040 --> 00:19:41.040]  套用了一個很出名的猶太哲學家
[00:19:41.040 --> 00:19:43.040]  Abraham Herschel
[00:19:43.040 --> 00:19:45.040]  套用了一個很出名的猶太哲學家
[00:19:45.040 --> 00:19:47.040]  Abraham Herschel
[00:19:47.040 --> 00:19:49.040]  套用了一個很出名的猶太哲學家
[00:19:49.040 --> 00:19:51.040]  Abraham Herschel
[00:19:51.040 --> 00:19:53.040]  套用了一個很出名的猶太哲學家
[00:19:53.040 --> 00:19:55.040]  Abraham Herschel
[00:19:55.040 --> 00:19:57.040]  套用了一個很出名的猶太哲學家
[00:19:57.040 --> 00:19:59.040]  Abraham Herschel
[00:19:59.040 --> 00:20:01.040]  套用了一個很出名的猶太哲學家
[00:20:01.040 --> 00:20:03.040]  Abraham Herschel
[00:20:03.040 --> 00:20:05.040]  套用了一個很出名的猶太哲學家
[00:20:05.040 --> 00:20:07.040]  Abraham Herschel
[00:20:07.040 --> 00:20:09.040]  套用了一個很出名的猶太哲學家
[00:20:09.040 --> 00:20:11.040]  Abraham Herschel
[00:20:11.040 --> 00:20:13.040]  套用了一個很出名的猶太哲學家
[00:20:13.040 --> 00:20:15.040]  Abraham Herschel
[00:20:15.040 --> 00:20:17.040]  套用了一個很出名的猶太哲學家
[00:20:17.040 --> 00:20:19.040]  Abraham Herschel
[00:20:19.040 --> 00:20:21.040]  套用了一個很出名的猶太哲學家
[00:20:21.040 --> 00:20:23.040]  Abraham Herschel
[00:20:23.040 --> 00:20:25.040]  套用了一個很出名的猶太哲學家
[00:20:25.040 --> 00:20:27.040]  Abraham Herschel
[00:20:27.040 --> 00:20:29.040]  套用了一個很出名的猶太哲學家
[00:20:29.040 --> 00:20:31.040]  Abraham Herschel
[00:20:31.040 --> 00:20:33.040]  套用了一個很出名的猶太哲學家
[00:20:33.040 --> 00:20:35.040]  Abraham Herschel
[00:20:35.040 --> 00:20:37.040]  套用了一個很出名的猶太哲學家
[00:20:37.040 --> 00:20:39.040]  Abraham Herschel
[00:20:39.040 --> 00:20:41.040]  套用了一個很出名的猶太哲學家
[00:20:41.040 --> 00:20:43.040]  Abraham Herschel
[00:20:43.040 --> 00:20:45.040]  套用了一個很出名的猶太哲學家
[00:20:45.040 --> 00:20:47.040]  Abraham Herschel
[00:20:47.040 --> 00:20:49.040]  套用了一個很出名的猶太哲學家
[00:20:49.040 --> 00:20:51.040]  Abraham Herschel
[00:20:51.040 --> 00:20:53.040]  套用了一個很出名的猶太哲學家
[00:20:53.040 --> 00:20:55.040]  Abraham Herschel
[00:20:55.040 --> 00:20:57.040]  套用了一個很出名的猶太哲學家
[00:20:57.040 --> 00:20:59.040]  Abraham Herschel
[00:20:59.040 --> 00:21:01.040]  套用了一個很出名的猶太哲學家
[00:21:01.040 --> 00:21:03.040]  Abraham Herschel
[00:21:03.040 --> 00:21:05.040]  套用了一個很出名的猶太哲學家
[00:21:05.040 --> 00:21:07.040]  Abraham Herschel
[00:21:07.040 --> 00:21:09.040]  套用了一個很出名的猶太哲學家
[00:21:09.040 --> 00:21:11.040]  Abraham Herschel
[00:21:11.040 --> 00:21:13.040]  套用了一個很出名的猶太哲學家
[00:21:13.040 --> 00:21:15.040]  Abraham Herschel
[00:21:15.040 --> 00:21:17.040]  套用了一個很出名的猶太哲學家
[00:21:17.040 --> 00:21:19.040]  Abraham Herschel
[00:21:19.040 --> 00:21:21.040]  套用了一個很出名的猶太哲學家
[00:21:21.040 --> 00:21:23.040]  Abraham Herschel
[00:21:23.040 --> 00:21:25.040]  套用了一個很出名的猶太哲學家
[00:21:25.040 --> 00:21:27.040]  Abraham Herschel
[00:21:27.040 --> 00:21:29.040]  套用了一個很出名的猶太哲學家
[00:21:29.040 --> 00:21:31.040]  Abraham Herschel
[00:21:31.040 --> 00:21:33.040]  套用了一個很出名的猶太哲學家
[00:21:33.040 --> 00:21:35.040]  Abraham Herschel
[00:21:35.040 --> 00:21:37.040]  套用了一個很出名的猶太哲學家
[00:21:37.040 --> 00:21:39.040]  Abraham Herschel
[00:21:39.040 --> 00:21:41.040]  套用了一個很出名的猶太哲學家
[00:21:41.040 --> 00:21:43.040]  Abraham Herschel
[00:21:43.040 --> 00:21:45.040]  套用了一個很出名的猶太哲學家
[00:21:45.040 --> 00:21:47.040]  Abraham Herschel
[00:21:47.040 --> 00:21:49.040]  套用了一個很出名的猶太哲學家
[00:21:49.040 --> 00:21:51.040]  Abraham Herschel
[00:21:51.040 --> 00:21:53.040]  套用了一個很出名的猶太哲學家
[00:21:53.040 --> 00:21:55.040]  Abraham Herschel
[00:21:55.040 --> 00:21:57.040]  套用了一個很出名的猶太哲學家
[00:21:57.040 --> 00:21:59.040]  Abraham Herschel
[00:21:59.040 --> 00:22:01.040]  套用了一個很出名的猶太哲學家
[00:22:01.040 --> 00:22:03.040]  Abraham Herschel
[00:22:03.040 --> 00:22:05.040]  套用了一個很出名的猶太哲學家
[00:22:05.040 --> 00:22:07.040]  Abraham Herschel
[00:22:07.040 --> 00:22:09.040]  套用了一個很出名的猶太哲學家
[00:22:09.040 --> 00:22:11.040]  Abraham Herschel
[00:22:11.040 --> 00:22:13.040]  套用了一個很出名的猶太哲學家
[00:22:13.040 --> 00:22:15.040]  Abraham Herschel
[00:22:15.040 --> 00:22:17.040]  套用了一個很出名的猶太哲學家
[00:22:17.040 --> 00:22:19.040]  Abraham Herschel
[00:22:19.040 --> 00:22:21.040]  套用了一個很出名的猶太哲學家
[00:22:21.040 --> 00:22:23.040]  Abraham Herschel
[00:22:23.040 --> 00:22:25.040]  套用了一個很出名的猶太哲學家
[00:22:25.040 --> 00:22:27.040]  Abraham Herschel
[00:22:27.040 --> 00:22:29.040]  套用了一個很出名的猶太哲學家
[00:22:29.040 --> 00:22:31.040]  Abraham Herschel
[00:22:31.040 --> 00:22:33.040]  套用了一個很出名的猶太哲學家
[00:22:33.040 --> 00:22:35.040]  Abraham Herschel
[00:22:35.040 --> 00:22:37.040]  套用了一個很出名的猶太哲學家
[00:22:37.040 --> 00:22:39.040]  Abraham Herschel
[00:22:39.040 --> 00:22:41.040]  套用了一個很出名的猶太哲學家
[00:22:41.040 --> 00:22:43.040]  Abraham Herschel
[00:22:43.040 --> 00:22:45.040]  套用了一個很出名的猶太哲學家
[00:22:45.040 --> 00:22:47.040]  Abraham Herschel
[00:22:47.040 --> 00:22:49.040]  套用了一個很出名的猶太哲學家
[00:22:49.040 --> 00:22:51.040]  Abraham Herschel
[00:22:51.040 --> 00:22:53.040]  套用了一個很出名的猶太哲學家
[00:22:53.040 --> 00:22:55.040]  Abraham Herschel
[00:22:55.040 --> 00:22:57.040]  套用了一個很出名的猶太哲學家
[00:22:57.040 --> 00:22:59.040]  Abraham Herschel
[00:22:59.040 --> 00:23:01.040]  套用了一個很出名的猶太哲學家
[00:23:01.040 --> 00:23:03.040]  Abraham Herschel
[00:23:03.040 --> 00:23:05.040]  套用了一個很出名的猶太哲學家
[00:23:05.040 --> 00:23:07.040]  Abraham Herschel
[00:23:07.040 --> 00:23:09.040]  套用了一個很出名的猶太哲學家
[00:23:09.040 --> 00:23:11.040]  Abraham Herschel
[00:23:11.040 --> 00:23:13.040]  套用了一個很出名的猶太哲學家
[00:23:13.040 --> 00:23:15.040]  Abraham Herschel
[00:23:15.040 --> 00:23:17.040]  套用了一個很出名的猶太哲學家
[00:23:17.040 --> 00:23:19.040]  Abraham Herschel
[00:23:19.040 --> 00:23:21.040]  套用了一個很出名的猶太哲學家
[00:23:21.040 --> 00:23:23.040]  Abraham Herschel
[00:23:23.040 --> 00:23:25.040]  套用了一個很出名的猶太哲學家
[00:23:25.040 --> 00:23:27.040]  Abraham Herschel
[00:23:27.040 --> 00:23:29.040]  套用了一個很出名的猶太哲學家
[00:23:29.040 --> 00:23:31.040]  Abraham Herschel
[00:23:31.040 --> 00:23:33.040]  套用了一個很出名的猶太哲學家
[00:23:33.040 --> 00:23:35.040]  Abraham Herschel
[00:23:35.040 --> 00:23:37.040]  套用了一個很出名的猶太哲學家
[00:23:37.040 --> 00:23:39.040]  Abraham Herschel
[00:23:39.040 --> 00:23:41.040]  套用了一個很出名的猶太哲學家
[00:23:41.040 --> 00:23:43.040]  Abraham Herschel
[00:23:43.040 --> 00:23:45.040]  套用了一個很出名的猶太哲學家
[00:23:45.040 --> 00:23:47.040]  Abraham Herschel
[00:23:47.040 --> 00:23:49.040]  套用了一個很出名的猶太哲學家
[00:23:49.040 --> 00:23:51.040]  Abraham Herschel
[00:23:51.040 --> 00:23:53.040]  套用了一個很出名的猶太哲學家
[00:23:53.040 --> 00:23:55.040]  Abraham Herschel
[00:23:55.040 --> 00:23:57.040]  套用了一個很出名的猶太哲學家
[00:23:57.040 --> 00:23:59.040]  Abraham Herschel
[00:23:59.040 --> 00:24:01.040]  套用了一個很出名的猶太哲學家
[00:24:01.040 --> 00:24:03.040]  Abraham Herschel
[00:24:03.040 --> 00:24:05.040]  套用了一個很出名的猶太哲學家
[00:24:05.040 --> 00:24:07.040]  Abraham Herschel
[00:24:07.040 --> 00:24:09.040]  套用了一個很出名的猶太哲學家
[00:24:09.040 --> 00:24:11.040]  Abraham Herschel
[00:24:11.040 --> 00:24:13.040]  套用了一個很出名的猶太哲學家
[00:24:13.040 --> 00:24:15.040]  Abraham Herschel
[00:24:15.040 --> 00:24:17.040]  套用了一個很出名的猶太哲學家
[00:24:17.040 --> 00:24:19.040]  Abraham Herschel
[00:24:19.040 --> 00:24:21.040]  套用了一個很出名的猶太哲學家
[00:24:21.040 --> 00:24:23.040]  Abraham Herschel
[00:24:23.040 --> 00:24:25.040]  套用了一個很出名的猶太哲學家
[00:24:25.040 --> 00:24:27.040]  Abraham Herschel
[00:24:27.040 --> 00:24:29.040]  套用了一個很出名的猶太哲學家
[00:24:29.040 --> 00:24:31.040]  Abraham Herschel
[00:24:31.040 --> 00:24:33.040]  套用了一個很出名的猶太哲學家
[00:24:33.040 --> 00:24:35.040]  Abraham Herschel
[00:24:35.040 --> 00:24:37.040]  套用了一個很出名的猶太哲學家
[00:24:37.040 --> 00:24:39.040]  Abraham Herschel
[00:24:39.040 --> 00:24:41.040]  套用了一個很出名的猶太哲學家
[00:24:41.040 --> 00:24:43.040]  Abraham Herschel
[00:24:43.040 --> 00:24:45.040]  套用了一個很出名的猶太哲學家
[00:24:45.040 --> 00:24:47.040]  Abraham Herschel
[00:24:47.040 --> 00:24:49.040]  套用了一個很出名的猶太哲學家
[00:24:49.040 --> 00:24:51.040]  Abraham Herschel
[00:24:51.040 --> 00:24:53.040]  套用了一個很出名的猶太哲學家
[00:24:53.040 --> 00:24:55.040]  Abraham Herschel
[00:24:55.040 --> 00:24:57.040]  套用了一個很出名的猶太哲學家
[00:24:57.040 --> 00:24:59.040]  Abraham Herschel
[00:24:59.040 --> 00:25:01.040]  套用了一個很出名的猶太哲學家
[00:25:01.040 --> 00:25:03.040]  Abraham Herschel
[00:25:03.040 --> 00:25:05.040]  套用了一個很出名的猶太哲學家
[00:25:05.040 --> 00:25:07.040]  Abraham Herschel
[00:25:07.040 --> 00:25:09.040]  套用了一個很出名的猶太哲學家
[00:25:09.040 --> 00:25:11.040]  Abraham Herschel
[00:25:11.040 --> 00:25:13.040]  套用了一個很出名的猶太哲學家
[00:25:13.040 --> 00:25:15.040]  Abraham Herschel
[00:25:15.040 --> 00:25:17.040]  套用了一個很出名的猶太哲學家
[00:25:17.040 --> 00:25:19.040]  Abraham Herschel
[00:25:19.040 --> 00:25:21.040]  套用了一個很出名的猶太哲學家
[00:25:21.040 --> 00:25:23.040]  Abraham Herschel
[00:25:23.040 --> 00:25:25.040]  套用了一個很出名的猶太哲學家
[00:25:25.040 --> 00:25:27.040]  Abraham Herschel
[00:25:27.040 --> 00:25:29.040]  套用了一個很出名的猶太哲學家
[00:25:29.040 --> 00:25:31.040]  Abraham Herschel
[00:25:31.040 --> 00:25:33.040]  才讓哈伯谷看到神是掌管宇宙萬物的神
[00:25:33.040 --> 00:25:35.040]  才讓哈伯谷看到神是掌管宇宙萬物的神
[00:25:35.040 --> 00:25:37.040]  他的榮光遮蔽諸天
[00:25:37.040 --> 00:25:39.040]  他的榮光遮蔽諸天
[00:25:39.040 --> 00:25:41.040]  他的輝煌如同日光
[00:25:41.040 --> 00:25:43.040]  他的輝煌如同日光
[00:25:43.040 --> 00:25:45.040]  你看看哈伯谷第五字怎麼說
[00:25:45.040 --> 00:25:47.040]  在他面前有瘟疫流行
[00:25:47.040 --> 00:25:49.040]  在他腳下有熱症發出
[00:25:49.040 --> 00:25:51.040]  在他面前有瘟疫流行
[00:25:51.040 --> 00:25:53.040]  在他腳下有熱症發出
[00:25:53.040 --> 00:25:55.040]  在他面前腳下都表示全部在上帝掌管之下
[00:25:55.040 --> 00:25:57.040]  在他面前腳下都表示全部在上帝掌管之下
[00:25:57.040 --> 00:25:59.040]  無論是疫症或熱症
[00:25:59.040 --> 00:26:01.040]  無論是疫症或熱症
[00:26:01.040 --> 00:26:03.040]  無論是疫症或熱症
[00:26:03.040 --> 00:26:05.040]  無論是疫症或熱症
[00:26:05.040 --> 00:26:07.040]  無論是疫症或熱症
[00:26:07.040 --> 00:26:09.040]  無論是大地崩潰
[00:26:09.040 --> 00:26:11.040]  無論是大地崩潰
[00:26:11.040 --> 00:26:13.040]  無論是大地崩潰
[00:26:13.040 --> 00:26:15.040]  無論是大地崩潰
[00:26:15.040 --> 00:26:17.040]  無論是大地崩潰
[00:26:17.040 --> 00:26:19.040]  無論是大地崩潰
[00:26:19.040 --> 00:26:21.040]  無論是大地崩潰
[00:26:21.040 --> 00:26:23.040]  無論是大地崩潰
[00:26:23.040 --> 00:26:25.040]  無論是大地崩潰
[00:26:25.040 --> 00:26:27.040]  無論是大地崩潰
[00:26:27.040 --> 00:26:29.040]  無論是大地崩潰
[00:26:29.040 --> 00:26:31.040]  無論是大地崩潰
[00:26:31.040 --> 00:26:33.040]  無論是大地崩潰
[00:26:33.040 --> 00:26:35.040]  無論是大地崩潰
[00:26:35.040 --> 00:26:37.040]  無論是大地崩潰
[00:26:37.040 --> 00:26:39.040]  無論是大地崩潰
[00:26:39.040 --> 00:26:41.040]  無論是大地崩潰
[00:26:41.040 --> 00:26:43.040]  無論是大地崩潰
[00:26:43.040 --> 00:26:45.040]  無論是大地崩潰
[00:26:45.040 --> 00:26:47.040]  無論是大地崩潰
[00:26:47.040 --> 00:26:49.040]  無論是大地崩潰
[00:26:49.040 --> 00:26:51.040]  無論是大地崩潰
[00:26:51.040 --> 00:26:53.040]  無論是大地崩潰
[00:26:53.040 --> 00:26:55.040]  無論是大地崩潰
[00:26:55.040 --> 00:26:57.040]  無論是大地崩潰
[00:26:57.040 --> 00:26:59.040]  無論是大地崩潰
[00:26:59.040 --> 00:27:01.040]  無論是大地崩潰
[00:27:01.040 --> 00:27:03.040]  無論是大地崩潰
[00:27:03.040 --> 00:27:05.040]  無論是大地崩潰
[00:27:05.040 --> 00:27:07.040]  無論是大地崩潰
[00:27:07.040 --> 00:27:09.040]  無論是大地崩潰
[00:27:09.040 --> 00:27:11.040]  無論是大地崩潰
[00:27:11.040 --> 00:27:13.040]  無論是大地崩潰
[00:27:13.040 --> 00:27:15.040]  無論是大地崩潰
[00:27:15.040 --> 00:27:17.040]  無論是大地崩潰
[00:27:17.040 --> 00:27:19.040]  無論是大地崩潰
[00:27:19.040 --> 00:27:21.040]  無論是大地崩潰
[00:27:21.040 --> 00:27:23.040]  無論是大地崩潰
[00:27:23.040 --> 00:27:25.040]  無論是大地崩潰
[00:27:25.040 --> 00:27:27.040]  無論是大地崩潰
[00:27:27.040 --> 00:27:29.040]  無論是大地崩潰
[00:27:29.040 --> 00:27:31.040]  無論是大地崩潰
[00:27:31.040 --> 00:27:33.040]  無論是大地崩潰
[00:27:33.040 --> 00:27:35.040]  無論是大地崩潰
[00:27:35.040 --> 00:27:37.040]  無論是大地崩潰
[00:27:37.040 --> 00:27:39.040]  無論是大地崩潰
[00:27:39.040 --> 00:27:41.040]  無論是大地崩潰
[00:27:41.040 --> 00:27:43.040]  無論是大地崩潰
[00:27:43.040 --> 00:27:45.040]  無論是大地崩潰
[00:27:45.040 --> 00:27:47.040]  無論是大地崩潰
[00:27:47.040 --> 00:27:49.040]  無論是大地崩潰
[00:27:49.040 --> 00:27:51.040]  無論是大地崩潰
[00:27:51.040 --> 00:27:53.040]  無論是大地崩潰
[00:27:53.040 --> 00:27:55.040]  無論是大地崩潰
[00:27:55.040 --> 00:27:57.040]  無論是大地崩潰
[00:27:57.040 --> 00:27:59.040]  無論是大地崩潰
[00:27:59.040 --> 00:28:01.040]  無論是大地崩潰
[00:28:01.040 --> 00:28:03.040]  無論是大地崩潰
[00:28:03.040 --> 00:28:05.040]  無論是大地崩潰
[00:28:05.040 --> 00:28:07.040]  無論是大地崩潰
[00:28:07.040 --> 00:28:09.040]  無論是大地崩潰
[00:28:09.040 --> 00:28:11.040]  無論是大地崩潰
[00:28:11.040 --> 00:28:13.040]  無論是大地崩潰
[00:28:13.040 --> 00:28:15.040]  無論是大地崩潰
[00:28:15.040 --> 00:28:17.040]  無論是大地崩潰
[00:28:17.040 --> 00:28:19.040]  無論是大地崩潰
[00:28:19.040 --> 00:28:21.040]  如果你覺得你是萬物的主宰
[00:28:21.040 --> 00:28:23.040]  你就覺得上帝不公平
[00:28:23.040 --> 00:28:25.040]  所以問題的癥結
[00:28:25.040 --> 00:28:27.040]  不是取不取
[00:28:27.040 --> 00:28:29.040]  而是誰是主人
[00:28:29.040 --> 00:28:31.040]  誰是創造天地萬物的主宰
[00:28:31.040 --> 00:28:33.040]  誰是創造天地萬物的主宰
[00:28:33.040 --> 00:28:35.040]  哈伯高仙子說
[00:28:35.040 --> 00:28:37.040]  他不單是創造天地萬物的主宰
[00:28:37.040 --> 00:28:39.040]  他還會私人拯救和審判
[00:28:39.040 --> 00:28:41.040]  當你看到聖經裏所說
[00:28:41.040 --> 00:28:43.040]  整幅圖畫的時候
[00:28:43.040 --> 00:28:45.040]  我們就會不一樣了
[00:28:45.040 --> 00:28:47.040]  我們不是繞著手
[00:28:47.040 --> 00:28:49.040]  等到主宰來
[00:28:49.040 --> 00:28:51.040]  看怎麼審判
[00:28:51.040 --> 00:28:53.040]  我們現在什麼都不做
[00:28:53.040 --> 00:28:55.040]  而是我們有一個末世的
[00:28:55.040 --> 00:28:57.040]  角度
[00:28:57.040 --> 00:28:59.040]  看東西的角度會很不同
[00:28:59.040 --> 00:29:01.040]  舉個例子
[00:29:01.040 --> 00:29:03.040]  有一次你拿著電筒
[00:29:03.040 --> 00:29:05.040]  去到一個黑漆漆的地方
[00:29:05.040 --> 00:29:07.040]  電筒照到
[00:29:07.040 --> 00:29:09.040]  骯髒
[00:29:09.040 --> 00:29:11.040]  混亂不堪
[00:29:11.040 --> 00:29:13.040]  你就害怕了
[00:29:13.040 --> 00:29:15.040]  突然間這個時候
[00:29:15.040 --> 00:29:17.040]  電筒照到
[00:29:17.040 --> 00:29:19.040]  整個房間都亮了
[00:29:19.040 --> 00:29:21.040]  原來你發覺
[00:29:21.040 --> 00:29:23.040]  電筒照到垃圾房
[00:29:23.040 --> 00:29:25.040]  垃圾房以外的地方
[00:29:25.040 --> 00:29:27.040]  非常非常清潔
[00:29:27.040 --> 00:29:29.040]  非常非常漂亮
[00:29:29.040 --> 00:29:31.040]  你完全不會害怕
[00:29:31.040 --> 00:29:33.040]  在這個時候
[00:29:33.040 --> 00:29:35.040]  燈又熄了
[00:29:35.040 --> 00:29:37.040]  電筒照到
[00:29:37.040 --> 00:29:39.040]  垃圾房當中
[00:29:39.040 --> 00:29:41.040]  但你的看法完全不同了
[00:29:41.040 --> 00:29:43.040]  你不會像以前那麼害怕
[00:29:43.040 --> 00:29:45.040]  看一幅圖畫
[00:29:45.040 --> 00:29:47.040]  看一幅圖畫看得清清楚楚
[00:29:47.040 --> 00:29:49.040]  好像今天也是
[00:29:49.040 --> 00:29:51.040]  我們直覺才看到
[00:29:51.040 --> 00:29:53.040]  上帝的密士裡面
[00:29:53.040 --> 00:29:55.040]  整幅圖畫
[00:29:55.040 --> 00:29:57.040]  看到末世是一個什麼情況
[00:29:57.040 --> 00:29:59.040]  我們就可以
[00:29:59.040 --> 00:30:01.040]  坦然無懼
[00:30:01.040 --> 00:30:03.040]  同樣有了這個末世的眼光
[00:30:03.040 --> 00:30:05.040]  去看我們人生
[00:30:05.040 --> 00:30:07.040]  眼前的事物
[00:30:07.040 --> 00:30:09.040]  我們就會好像哈巴谷
[00:30:09.040 --> 00:30:11.040]  完全轉念過來
[00:30:11.040 --> 00:30:13.040]  去到最後的時候
[00:30:13.040 --> 00:30:15.040]  去到第三章
[00:30:15.040 --> 00:30:17.040]  哈巴谷怎麼說
[00:30:17.040 --> 00:30:19.040]  雖然無花果樹不發黃
[00:30:19.040 --> 00:30:21.040]  葡萄樹不結果子
[00:30:21.040 --> 00:30:23.040]  橄欖也不限曆
[00:30:23.040 --> 00:30:25.040]  田地不出糧食
[00:30:25.040 --> 00:30:27.040]  圈中住了羊
[00:30:27.040 --> 00:30:29.040]  盤內沒有牛
[00:30:29.040 --> 00:30:31.040]  然而我要因耶和華歡恩
[00:30:31.040 --> 00:30:33.040]  因救我的神喜樂
[00:30:33.040 --> 00:30:35.040]  主耶和華是我的力量
[00:30:35.040 --> 00:30:37.040]  是我的腳快如舞鹿的蹄
[00:30:37.040 --> 00:30:39.040]  又使我穩行在高處
[00:30:39.040 --> 00:30:41.040]  用今天的話來說
[00:30:41.040 --> 00:30:43.040]  雖然疫症仍然沒有過去
[00:30:43.040 --> 00:30:45.040]  雖然我的店鋪仍然關門
[00:30:45.040 --> 00:30:47.040]  雖然我仍然困在家中
[00:30:47.040 --> 00:30:49.040]  雖然我不知道我明天還有沒有工作
[00:30:49.040 --> 00:30:51.040]  雖然我的冰箱好像越來越乾
[00:30:51.040 --> 00:30:53.040]  廁紙越來越少
[00:30:53.040 --> 00:30:55.040]  雖然我的冰箱好像越來越乾
[00:30:55.040 --> 00:30:57.040]  雖然我的冰箱好像越來越乾
[00:30:57.040 --> 00:30:59.040]  雖然我的冰箱好像越來越乾
[00:30:59.040 --> 00:31:01.040]  雖然我的冰箱好像越來越乾
[00:31:01.040 --> 00:31:03.040]  雖然我的冰箱好像越來越乾
[00:31:03.040 --> 00:31:05.040]  雖然我的冰箱好像越來越乾
[00:31:05.040 --> 00:31:07.040]  雖然我的冰箱好像越來越乾
[00:31:07.040 --> 00:31:09.040]  因救我的神喜樂
[00:31:09.040 --> 00:31:11.040]  主耶和華是我的力量
[00:31:11.040 --> 00:31:13.040]  使我的腳快如舞鹿的蹄
[00:31:13.040 --> 00:31:15.040]  又使我穩行在高處
[00:31:15.040 --> 00:31:17.040]  因為我知道
[00:31:17.040 --> 00:31:19.040]  祂是天下萬物的主宰
[00:31:19.040 --> 00:31:21.040]  祂有滿有憐憫的心
[00:31:21.040 --> 00:31:23.040]  祂答應過我
[00:31:23.040 --> 00:31:25.040]  如果不是祂願意
[00:31:25.040 --> 00:31:27.040]  我們連一根頭髮都不會掉下
[00:31:27.040 --> 00:31:29.040]  我們連一根頭髮都不會掉下
[00:31:29.040 --> 00:31:31.040]  所以我們儘管可以去到
[00:31:31.040 --> 00:31:33.040]  私人寶藏面前
[00:31:33.040 --> 00:31:35.040]  求憐憫得憐恤
[00:31:35.040 --> 00:31:37.040]  求憐憫得憐恤
[00:31:37.040 --> 00:31:39.040]  無恩惠
[00:31:39.040 --> 00:31:41.040]  從一個末世的眼光來看
[00:31:41.040 --> 00:31:43.040]  我們發覺神造萬物
[00:31:43.040 --> 00:31:45.040]  各按其事
[00:31:45.040 --> 00:31:47.040]  成為美好
[00:31:47.040 --> 00:31:49.040]  又將永生安置在世人心裡
[00:31:49.040 --> 00:31:51.040]  又將永生安置在世人心裡
[00:31:51.040 --> 00:31:53.040]  我們就可以坦然無懼
[00:31:53.040 --> 00:31:55.040]  我們就可以坦然無懼
[00:31:55.040 --> 00:31:57.040]  今天我們講到這裡為止
