
[00:00:00.000 --> 00:00:10.000]  今天我要講的篇是「風缺氧走不下去了」
[00:29:21.000 --> 00:29:27.000]  大家看到這三個圈,這三個圈就是我的大綱,就是三幕
[00:29:27.000 --> 00:29:34.000]  其實第三幕是什麼呢?第三幕是耶穌平靜了風浪之後
[00:29:34.000 --> 00:29:38.000]  門徒問一個問題,耶穌到底是誰呢?
[00:29:38.000 --> 00:29:42.000]  我問你,他們知不知道耶穌是誰呢?
[00:29:42.000 --> 00:29:48.000]  他們可能還不知道,但最少比他們之前知道的多了一點
[00:29:48.000 --> 00:29:52.000]  因為他們說,這到底是誰呢?
[00:29:52.000 --> 00:29:57.000]  這個跟我之前認識的不一樣,但到底是誰呢?
[00:29:57.000 --> 00:30:02.000]  可能他們說不出來,連風和海都聽不出來
[00:30:02.000 --> 00:30:15.000]  大家看第四章,第四章上面有好些經文都是用聽字
[00:30:15.000 --> 00:30:20.000]  兩次講到凡有意聽的就應當聽
[00:30:20.000 --> 00:30:28.000]  然後有四次講到四種土地的時候,都是講到人聽了道的反應
[00:30:28.000 --> 00:30:36.000]  然後最後凡有意可聽的就應當聽
[00:30:36.000 --> 00:30:47.000]  這裡就講第三幕,如果風和海都聽耶穌,那我問你,這群門徒有沒有聽呢?
[00:30:47.000 --> 00:30:54.000]  如果我在當時,他們講了這句話,我會怎樣反應呢?
[00:30:54.000 --> 00:30:58.000]  如果我當時不是門徒,我又當時看著他們
[00:30:58.000 --> 00:31:01.000]  哇,這到底是誰呢?連風和海都聽從他
[00:31:01.000 --> 00:31:09.000]  那我說,連風和海都聽了,那你們呢?你們聽不聽?
[00:31:09.000 --> 00:31:13.000]  又回到我們最先的問題
[00:31:13.000 --> 00:31:17.000]  當我們聽從主的吩咐,遇到困厄
[00:31:17.000 --> 00:31:23.000]  但在困厄裡可以見到耶穌的權能,我們要不要繼續聽呢?
[00:31:23.000 --> 00:31:29.000]  那你就可以解答到你最先的問題
[00:31:29.000 --> 00:31:36.000]  在基督徒的生命當中,我們會遇到困難
[00:31:36.000 --> 00:31:43.000]  困難不是因為你愛主,不是因為你熱心,困難就會離你而去
[00:31:43.000 --> 00:31:52.000]  不是,仍然會來的,但當它來的時候,你要不要在困難裡見到耶穌基督的權能呢?
[00:31:52.000 --> 00:31:56.000]  你要不要經歷耶穌基督在你的船上的同在呢?
[00:31:56.000 --> 00:32:02.000]  然後你繼續去聽,繼續往前走
[00:32:02.000 --> 00:32:08.000]  我有一次帶了一個團,我現在都忘記是哪一個團了
[00:32:08.000 --> 00:32:13.000]  他們不是同一個團,是前面在加利利海的經歷
[00:32:13.000 --> 00:32:19.000]  我帶了一個團去密沙達,密沙達在死海的旁邊
[00:32:19.000 --> 00:32:24.000]  那裡是鴉片的沙漠,礦野
[00:32:24.000 --> 00:32:31.000]  在這個礦野裡竟然有一塊很大的石頭,好像從天上掉下來的石頭
[00:32:31.000 --> 00:32:35.000]  這塊石頭大到什麼程度呢?
[00:32:35.000 --> 00:32:39.000]  大到你可以在上面建一個皇宮,你說大不大呢?
[00:32:39.000 --> 00:32:48.000]  大,這塊石頭現在成為一個遺址,很多人會上去看
[00:32:48.000 --> 00:32:52.000]  那塊就是那塊石頭,左邊上角
[00:32:52.000 --> 00:33:00.000]  希律在這裡見了他的一個東宮,冬天的時候他就會走來這裡
[00:33:00.000 --> 00:33:07.000]  上面的水和設施是怎樣的呢?
[00:33:07.000 --> 00:33:13.000]  全部都是人工的,那時候的人工就當狗工
[00:33:13.000 --> 00:33:17.000]  很多奴隸可以幫他運水上去
[00:33:17.000 --> 00:33:26.000]  我們那天就帶著這一團上去,然後回來的時候大概三點半
[00:33:26.000 --> 00:33:33.000]  三點半我們就要坐吊車下來,我們已經上了吊車
[00:33:33.000 --> 00:33:42.000]  那個operator忽然間說,大家出去吧,我們遇到很大的風沙
[00:33:42.000 --> 00:33:50.000]  我們無奈就出去,三點多他們已經沒有人在上面
[00:33:50.000 --> 00:33:56.000]  除了我們和另外一個韓國團,韓國團還在我們後面
[00:33:56.000 --> 00:34:03.000]  我們就出去了,等了半個小時,都沒有看到什麼動靜
[00:34:03.000 --> 00:34:11.000]  那時候差不多已經四點了,四點過後如果再等的話,天黑就很慘了
[00:34:11.000 --> 00:34:16.000]  因為上面沒有hotel,也沒有東西吃
[00:34:16.000 --> 00:34:21.000]  所以如果天黑的時候,就等直升機來救你
[00:34:21.000 --> 00:34:28.000]  所以我就和那些團友商量,不如我們走下去
[00:34:28.000 --> 00:34:36.000]  大家如果看一下,左下角就是蛇道,要走下去
[00:34:36.000 --> 00:34:42.000]  普通年輕人,像你們這樣的年紀,應該走一個小時就能走下去
[00:34:42.000 --> 00:34:49.000]  我們那個團平均年齡偏高,所以很可能要走一個半小時
[00:34:49.000 --> 00:34:57.000]  如果加上我這個腿又不是很好,可能還要長一點
[00:34:57.000 --> 00:35:02.000]  我們當機立斷,就走下去
[00:35:02.000 --> 00:35:07.000]  我們走著走著,聽到上面韓國團在那裡祈禱
[00:35:07.000 --> 00:35:13.000]  Hallelujah, Amen,在那裡迴響
[00:35:13.000 --> 00:35:20.000]  我自己想,到底是不是我們信心不夠呢
[00:35:20.000 --> 00:35:25.000]  後來,不過沒多久,那些韓國團一個一個爬我頭
[00:35:25.000 --> 00:35:28.000]  因為我走在最後,一個一個爬頭
[00:35:28.000 --> 00:35:36.000]  最後,整群人都爬了頭,最終還是要走的
[00:35:36.000 --> 00:35:45.000]  最後,就剩下那兩個operator,那兩個operator是猶太人
[00:35:45.000 --> 00:35:50.000]  看見我走得這麼辛苦,過來和我聊天
[00:35:50.000 --> 00:36:00.000]  然後就說了一句話,他說,The Korean group, they pray, but nothing happens
[00:36:00.000 --> 00:36:06.000]  如果你是我,你聽到會怎樣呢?
[00:36:06.000 --> 00:36:12.000]  我心裡面就覺得豈有此理,你明知道我是牧師
[00:36:12.000 --> 00:36:17.000]  雖然我們兩個團是不同的,不同的教會,不同的團
[00:36:17.000 --> 00:36:21.000]  但我們同樣侍奉同一個神,那你即是怎樣呢?
[00:36:21.000 --> 00:36:27.000]  你即是當著和尚就罵禿龍,即是你們的神不靈
[00:36:27.000 --> 00:36:32.000]  你們韓國團,they pray, but nothing happens
[00:36:32.000 --> 00:36:36.000]  我在那時候,我心裡面其實都很激憤
[00:36:36.000 --> 00:36:43.000]  但是怎樣回應他呢?忽然間靈感來,我真是感恩
[00:36:43.000 --> 00:36:56.000]  我就和他說,we pray, not for the outside storm to subside, but first for the inside storm to subside
[00:36:56.000 --> 00:37:05.000]  我覺得這一句話,一頂頂過去,他們兩個笑一笑就不再說話了
[00:37:05.000 --> 00:37:11.000]  後來也沒什麼人,自己走了,我覺得是要頂回去的
[00:37:11.000 --> 00:37:19.000]  為什麼呢?因為神的名,at stake,神的榮耀,我們所信的神
[00:37:19.000 --> 00:37:25.000]  我覺得是,你說那幫門徒,外面的風浪未平息的時候
[00:37:25.000 --> 00:37:30.000]  他們心裡面的風浪是不是更重要?是不是重要?很重要
[00:37:30.000 --> 00:37:34.000]  他們心裡面的風浪如果不平息,好像耶穌一樣
[00:37:34.000 --> 00:37:41.000]  外面是怎樣都無法影響到他們的,對不對?
[00:37:41.000 --> 00:37:48.000]  我做這個手術,醫生跟我說是一個大手術
[00:37:48.000 --> 00:37:54.000]  我們商量了,我和我的女兒談過
[00:37:54.000 --> 00:38:03.000]  反正都是痛,第一,第二,另外我相信神會帶領,一切都會帶領
[00:38:03.000 --> 00:38:08.000]  所以在我手術之前,我不知道大家有沒有見過
[00:38:08.000 --> 00:38:14.000]  我手術之後,裡面的支架,螺絲,好像一個耳環一樣
[00:38:14.000 --> 00:38:23.000]  有些人看了之後,說賴牧師,你原來動了一個這麼恐怖的手術
[00:38:23.000 --> 00:38:28.000]  我說,我那時候也不知道的,後來看了才知道
[00:38:28.000 --> 00:38:33.000]  但是我知道是一個很大的手術,醫生說了幾次
[00:38:33.000 --> 00:38:39.000]  前一晚,我相信主會帶領,無論怎樣都好
[00:38:39.000 --> 00:38:45.000]  無論外面的風暴有多大,神會帶領我經過
[00:38:45.000 --> 00:38:50.000]  所以我那晚和平常睡覺沒什麼差別
[00:38:50.000 --> 00:38:53.000]  這個叫做出人意外的平安
[00:38:53.000 --> 00:38:56.000]  頂姐妹,我希望你能夠經歷
[00:38:56.000 --> 00:39:00.000]  天父上帝,我們獻上感恩
[00:39:00.000 --> 00:39:06.000]  因為我們知道在困難、痛苦、厄運當中
[00:39:06.000 --> 00:39:08.000]  主耶穌與我們同在
[00:39:08.000 --> 00:39:13.000]  你的恩典就在那個地方,彰顯得更加完美
[00:39:13.000 --> 00:39:19.000]  天父,我不知道我們頂姐妹遇到的困難在哪裡
[00:39:19.000 --> 00:39:22.000]  有些是輕的,有些是重的
[00:39:22.000 --> 00:39:26.000]  有些是影響心願,有些可能一下子就會過去
[00:39:26.000 --> 00:39:27.000]  但是無論怎樣都好
[00:39:27.000 --> 00:39:31.000]  我們求主讓我們經歷出人意外的平安
[00:39:31.000 --> 00:39:38.000]  讓主你的恩典、你的同在在我們生命裡產生作用
[00:39:38.000 --> 00:39:41.000]  激勵我們繼續向前
[00:39:41.000 --> 00:39:45.000]  無論聽從你的吩咐會遇到什麼困難
[00:39:45.000 --> 00:39:48.000]  我們求主讓我們看到你的權能之後
[00:39:48.000 --> 00:39:50.000]  繼續聽從
[00:39:50.000 --> 00:39:52.000]  天父與我們同在
[00:39:52.000 --> 00:39:54.000]  奉耶穌基督的聖名祈禱
[00:39:54.000 --> 00:39:56.000]  阿們
[00:39:56.000 --> 00:39:58.000]  阿們
[00:39:58.000 --> 00:40:00.000]  阿們
[00:40:00.000 --> 00:40:02.000]  阿們
[00:40:02.000 --> 00:40:04.000]  阿們
[00:40:04.000 --> 00:40:06.000]  阿們
[00:40:06.000 --> 00:40:09.000]  (字幕由 Amara.org 社群提供)
[00:40:09.000 --> 00:40:12.000]  (字幕由 Amara.org 社群提供)

