
[00:00:00.000 --> 00:00:06.520]  好 各位觀眾讓我們在聆聽上主的話之先
[00:32:08.800 --> 00:32:13.800]  我認識很多在香港的基督徒
[00:32:13.800 --> 00:32:17.800]  都說回去深圳吃東西
[00:32:17.800 --> 00:32:21.800]  很正啊
[00:32:21.800 --> 00:32:25.800]  飲食不是一件壞事
[00:32:25.800 --> 00:32:30.800]  但飲食失去了你的靈性
[00:32:30.800 --> 00:32:35.800]  就是一件問題
[00:32:35.800 --> 00:32:36.800]  頂主媒人
[00:32:36.800 --> 00:32:38.800]  當我們看到這班人
[00:32:38.800 --> 00:32:40.800]  一千個擺設流水席
[00:32:40.800 --> 00:32:42.800]  不斷吃的時候
[00:32:42.800 --> 00:32:44.800]  吃著吃著發生什麼事
[00:32:44.800 --> 00:32:46.800]  第二節開始記載
[00:32:46.800 --> 00:32:52.800]  這位白沙和黃寬飲之間
[00:32:52.800 --> 00:32:55.800]  他吩咐人將他的父
[00:32:55.800 --> 00:32:57.800]  尼波加里沙
[00:32:57.800 --> 00:32:59.800]  從耶路撒冷殿當中
[00:32:59.800 --> 00:33:03.800]  掠取的金銀器皿拿出來
[00:33:03.800 --> 00:33:05.800]  拿出來做什麼
[00:33:05.800 --> 00:33:08.800]  給皇與大臣皇后妃嬪
[00:33:08.800 --> 00:33:13.800]  好好地用這些器皿來喝酒
[00:33:13.800 --> 00:33:17.800]  有位姐妹曾經聽我說這堂道的時候
[00:33:17.800 --> 00:33:19.800]  她問了一條問題
[00:33:19.800 --> 00:33:21.800]  牧師你又說他們沒有血緣關係
[00:33:21.800 --> 00:33:23.800]  為什麼聖經說
[00:33:23.800 --> 00:33:28.800]  吩咐人將他的父尼波加里沙
[00:33:28.800 --> 00:33:33.800]  從耶路撒冷掠取的金銀器皿拿出來
[00:33:33.800 --> 00:33:37.800]  這裡說明是他的父親
[00:33:37.800 --> 00:33:40.800]  所以我一開始就說了
[00:33:40.800 --> 00:33:45.800]  一個沒有血緣關係的政權
[00:33:45.800 --> 00:33:49.800]  為了保持自己的正統
[00:33:49.800 --> 00:33:53.800]  他就要認親認戚
[00:33:53.800 --> 00:33:58.800]  還有阿蘭文裡
[00:33:58.800 --> 00:34:00.800]  與希伯來文都有同一個特性
[00:34:00.800 --> 00:34:04.800]  叫父親或者兒子
[00:34:04.800 --> 00:34:08.800]  不一定等同於那個人是生哪一個
[00:34:08.800 --> 00:34:17.800]  而是指一種在族裡的恩親關係
[00:34:17.800 --> 00:34:21.800]  甚至搭單的關係
[00:34:21.800 --> 00:34:25.800]  這一點我們來到這裡就要明白
[00:34:25.800 --> 00:34:30.800]  平民百姓對於皇室裡的事情
[00:34:30.800 --> 00:34:32.800]  其實他們一竅不通
[00:34:32.800 --> 00:34:35.800]  甚至理都理不到
[00:34:35.800 --> 00:34:38.800]  新一奴皇到底有沒有血緣關係
[00:34:38.800 --> 00:34:40.800]  他們不理的
[00:34:40.800 --> 00:34:46.800]  下面的人最重要就是生活到
[00:34:46.800 --> 00:34:50.800]  有飯吃有工作做到
[00:34:50.800 --> 00:34:52.800]  他們就已經心滿意足
[00:34:52.800 --> 00:34:57.800]  上面的到底做什麼他們不理
[00:34:57.800 --> 00:35:01.800]  以這段文字去記載
[00:35:01.800 --> 00:35:04.800]  其實反映出給我們知道
[00:35:04.800 --> 00:35:10.800]  這位白沙薩王其實在整個政權裡
[00:35:10.800 --> 00:35:19.800]  他都以一種認尼布加尼沙王是他的親戚
[00:35:19.800 --> 00:35:28.800]  是他的先祖來作為正統的核實
[00:35:28.800 --> 00:35:31.800]  這些情況我們看回
[00:35:31.800 --> 00:35:36.800]  就算中國歷史都有這樣的現象
[00:35:36.800 --> 00:35:41.800]  奇怪的是前一代做的事情他們不承認
[00:35:41.800 --> 00:35:43.800]  但關係卻承認了
[00:35:43.800 --> 00:35:49.800]  承認了就等於有一個正室的關係
[00:35:49.800 --> 00:35:53.800]  一個合情合理的正統關係
[00:35:53.800 --> 00:36:00.800]  於是就叫人將尼布加尼沙王的時候
[00:36:00.800 --> 00:36:07.800]  從耶路撒冷的殿當中所掠奪的器皿拿出來
[00:36:07.800 --> 00:36:09.800]  請大家留意
[00:36:09.800 --> 00:36:16.800]  他強調的是殿當中所拿回來的東西
[00:36:16.800 --> 00:36:18.800]  這是什麼殿呢
[00:36:18.800 --> 00:36:25.800]  這是耶路撒冷京巴耶和華的殿
[00:36:25.800 --> 00:36:29.800]  在這個殿裡拿的器皿
[00:36:29.800 --> 00:36:37.800]  其實都是用作為上帝分別去敬拜他所使用的
[00:36:37.800 --> 00:36:41.800]  作為神祭祀的作用
[00:36:41.800 --> 00:36:49.800]  這些記載在出埃及記第25章第29節和第39節
[00:36:49.800 --> 00:36:52.800]  都清楚界定了出來
[00:36:52.800 --> 00:37:00.800]  他說這些用精金所做的器皿包括酒鑿和瓶子
[00:37:00.800 --> 00:37:05.800]  都是用作這些工匠所使用的
[00:37:05.800 --> 00:37:10.800]  所以弟兄姊妹當我們看回這些器皿
[00:37:10.800 --> 00:37:13.800]  如果只是被上帝所使用的時候
[00:37:13.800 --> 00:37:20.800]  他竟然拿出來作為私人使用就有問題了
[00:37:20.800 --> 00:37:25.800]  弟兄姊妹當我們看回這段聖經的時候
[00:37:25.800 --> 00:37:27.800]  我們就開始明白到
[00:37:27.800 --> 00:37:32.800]  這位尼布甲尼撒王所謂的後裔
[00:37:32.800 --> 00:37:36.800]  其實根本不是尼布甲尼撒王的後裔
[00:37:36.800 --> 00:37:47.800]  但他卻是利用這個身份來動用一些尼布甲尼撒王所擁有的資源
[00:37:47.800 --> 00:37:50.800]  尼布甲尼撒王這麼多年都沒有拿出來用
[00:37:50.800 --> 00:38:00.800]  至少我們可以看到尼布甲尼撒王對於耶和華聖殿的器皿還有一種尊重
[00:38:00.800 --> 00:38:06.800]  但是這位白沙薩王卻不同了
[00:38:06.800 --> 00:38:08.800]  他有什麼不同呢?
[00:38:08.800 --> 00:38:15.800]  因為他看到這一刻是要彰顯自己有多麼的榮美
[00:38:15.800 --> 00:38:18.800]  我自己有多麼的光榮
[00:38:18.800 --> 00:38:24.800]  因此他拿出這些器皿來使用的時候
[00:38:24.800 --> 00:38:30.800]  是為了表揚自己有多麼的威風
[00:38:30.800 --> 00:38:38.800]  換句話來說,他將自己視為比上帝更重要一樣
[00:38:38.800 --> 00:38:45.800]  作者在這個時候重覆告訴我們
[00:38:45.800 --> 00:38:50.800]  他在一個不適合的時間,不適合的地方
[00:38:50.800 --> 00:38:58.800]  用一個不適合的心態來進行一個瘋狂的敬拜生命生活
[00:38:58.800 --> 00:39:06.800]  這個情況正正反映出白沙薩王對神的侮辱
[00:39:06.800 --> 00:39:11.800]  他目中無神,並且他在做什麼呢?
[00:39:11.800 --> 00:39:15.800]  我們再看聖經第四節所說
[00:39:15.800 --> 00:39:20.800]  他和這些大神拿出來飲用這些酒的時候
[00:39:20.800 --> 00:39:34.800]  同時他也在做一樣去讚美用金、銀、銅、鐵、木、石去造的神
[00:39:34.800 --> 00:39:48.800]  這種做法就是拿上帝的物件來作為一個非上帝所用的環境
[00:39:48.800 --> 00:39:53.800]  而他歌頌的是別的神
[00:39:53.800 --> 00:40:01.800]  在這種心態裡正正反映出他視自己如神一樣
[00:40:01.800 --> 00:40:08.800]  他可以操控上帝原本只是給上帝用的器皿有什麼作用
[00:40:08.800 --> 00:40:15.800]  由他自己決定,本身原意如何用,他一概不理
[00:40:15.800 --> 00:40:20.800]  所以在這個記載裡,我們可以看到
[00:40:20.800 --> 00:40:30.800]  這位白沙薩王根本上視神,尼布甲尼薩王所相信的神如無物
[00:40:30.800 --> 00:40:35.800]  但是我們要回心去問一個問題
[00:40:35.800 --> 00:40:44.800]  白沙薩王是否真的不知道尼布甲尼薩王相信了哪位神呢?
[00:40:44.800 --> 00:41:00.800]  剛才我已經說過了,尼布甲尼薩王到他駕崩延長到白沙薩王這段時間至少有十年的時間
[00:41:00.800 --> 00:41:10.800]  作為一個君王不認識尼布甲尼薩王的歷史,但你又認尼布甲尼薩王是你的父的時候,說不過去
[00:41:10.800 --> 00:41:15.800]  所以他一定是認識尼布甲尼薩王是相信了哪位神
[00:41:15.800 --> 00:41:21.800]  只不過他不認同這個相信的神
[00:41:21.800 --> 00:41:25.800]  大家好,當我們這樣去看的時候
[00:41:25.800 --> 00:41:30.800]  我們就會重新去了解到
[00:41:30.800 --> 00:41:45.800]  白沙薩王在他自己作為攝政王的日子裏面,其實他是不是真的以認信上帝或一個宗教來洗腐朔呢?
[00:41:45.800 --> 00:41:53.800]  還是他只不過是利用一些權術來得到他的王權呢?
[00:41:53.800 --> 00:42:02.800]  而當他得到王權的時候,神對於他來算,只不過是給他利用
[00:42:02.800 --> 00:42:06.800]  所以上帝用的器皿,我可以用嗎?
[00:42:06.800 --> 00:42:14.800]  這種情況其實就反映出他對於神只不過是一種功利主義
[00:42:14.800 --> 00:42:20.800]  他完全不是真真正正來相信上帝
[00:42:20.800 --> 00:42:25.800]  上帝有用的時候,我就用,我就相信他
[00:42:25.800 --> 00:42:33.800]  多說幾句讚美他的說話,但如果我們在過程中他沒有用的時候,我們就可以不相信他
[00:42:33.800 --> 00:42:37.800]  拿他的東西出來自用都可以
[00:42:37.800 --> 00:42:46.800]  但我們不要忘記,在聖經裏面,我們的上帝透過主耶穌曾經說過的一番話
[00:42:46.800 --> 00:43:03.800]  馬太福音第五章十八節,耶穌這樣說,我實在告訴你們,就是天地都廢去了,律法的一點一或也不能廢去,都要成全
[00:43:03.800 --> 00:43:23.800]  當人處於一種完全漠視神的時候,上帝就在這個時候必須出手再次告訴這個世界的人知道,誰才是這個世界的主宰
[00:43:23.800 --> 00:43:41.800]  於是乎上帝就在這個時候給一個異象來這個白沙薩王,這個就是我們所看的從第五節一直下去到第九節的經文
[00:43:41.800 --> 00:43:47.800]  不過從這段聖經裏面給我們看見的一件事就是,特別我們作為基督徒
[00:43:47.800 --> 00:43:57.800]  如果我們也沉迷在這個世界的人一樣,我成功,於是乎就等同於上帝的成功
[00:43:57.800 --> 00:44:12.800]  如果我不成功的話,這個上帝就不靈驗,我的富貴就等同於上帝不靈驗的一個量度尺
[00:44:12.800 --> 00:44:19.800]  這件事我們就要小心,特別基督徒
[00:44:19.800 --> 00:44:32.800]  當人人都在以飲飲食食來表現自己有多富庶的時候,有沒有換句話去想一想
[00:44:32.800 --> 00:44:45.800]  我們作為基督徒是不是同樣在做一些不相信主的世人一樣的做法,在剝削其他人使自己自肥呢?
[00:44:45.800 --> 00:45:01.800]  進入到第五節到第九節,在這段聖經裏面上帝就向一個這麼紛亂的世代去作出一個重要的宣告
[00:45:01.800 --> 00:45:11.800]  當人進入一個瘋狂的時候,上帝就要讓他看回上帝的實在是怎樣一回事
[00:45:11.800 --> 00:45:21.800]  第五章第五節記載到就在這個時間,忽然就有一隻好像人一樣的手指頭就在顯現
[00:45:21.800 --> 00:45:28.800]  原文裏面不是一隻手指,而是有一堆手指,或者一隻手
[00:45:28.800 --> 00:45:42.800]  這隻手在哪裏出現呢?請大家留意,是在皇宮與燈台相對的墳場裏出現,並且在那裏寫字
[00:45:42.800 --> 00:45:56.800]  請大家不要小看這個記載,在皇宮與燈台相對的墳場上寫字
[00:45:56.800 --> 00:46:06.800]  即是說這個行動是要顯明給所有在皇宮的人看到
[00:46:06.800 --> 00:46:16.800]  不是隨便找一個角落,或者某一個人才看到的,是所有人都看到的
[00:46:16.800 --> 00:46:27.800]  當所有人都看到的時候,究竟在這個過程裏面,人們的反應如何呢?
[00:46:27.800 --> 00:46:34.800]  內容我們之後再說,之後但爾利會介紹這個內容是怎樣的
[00:46:34.800 --> 00:46:42.800]  我們只知道有一個這樣的上帝行動,第一個反應的就是王
[00:46:42.800 --> 00:46:52.800]  王馬上看到,看到寫字的指頭的時候,他就立刻臉色都變了
[00:46:52.800 --> 00:47:00.800]  或者用一句說法叫嚇得鼻子都沒有肉了,用這樣解釋會好一點
[00:47:00.800 --> 00:47:12.800]  心意驚惶,原文聖經心意驚惶這句說話就是極其驚慌
[00:47:12.800 --> 00:47:23.800]  他不單止鼻子都沒有肉,而且他很震,由裏面而出
[00:47:23.800 --> 00:47:36.800]  裏面而出的驚惶,裏面而出的,但現在他甚至形容到腰骨都像脫節,相失都彼此相碰
[00:47:36.800 --> 00:47:49.800]  這個形容就將一些不見得的東西,實際在表面表達出來
[00:47:49.800 --> 00:48:05.800]  人心是看不到的,人心是隔肚皮的,但人的說話人的行為就能夠告訴人知道他的心是怎樣去想
[00:48:05.800 --> 00:48:16.800]  所以很多時候有些人說你不要只看別人做的事去評論別人,你這樣很斷章取義或者很武斷
[00:48:16.800 --> 00:48:26.800]  丁子妹,不是,不是相由心生這麼簡單,但這句說話也反映了一樣東西
[00:48:26.800 --> 00:48:31.800]  心是看不到的,看到的東西只能在你表面的行為
[00:48:31.800 --> 00:48:44.800]  他害怕到連髖骨都像走位一樣,有些聖經還說到他害怕到跌下來
[00:48:44.800 --> 00:48:57.800]  但相失在互相震動就不能說了,是從心裏的驚魂不出來
[00:48:57.800 --> 00:49:06.800]  人人都看到王都這麼害怕,在這樣的情況下,王還做了什麼事
[00:49:06.800 --> 00:49:20.800]  王馬上大聲吩咐,把所有用法的迦勒底人,並且官僚的人全部帶進來
[00:49:20.800 --> 00:49:27.800]  把所有巴比倫的知識全部照進來之後,然後給他們一個命令
[00:49:27.800 --> 00:49:38.800]  能夠讀這文字,即是手指上寫了文字,能夠讀到這些文字,即是能夠解讀到這些文字
[00:49:38.800 --> 00:49:51.800]  並且能夠講解給我知道的話,這個人必穿紙袍,擴大金鏈,並且在國中列為第三
[00:49:51.800 --> 00:49:59.800]  這個獎賞就和他的驚嚇程度成為正比了
[00:49:59.800 --> 00:50:05.800]  他越害怕,打賞就越高
[00:50:05.800 --> 00:50:08.800]  看到嗎?弟兄姊妹
[00:50:08.800 --> 00:50:18.800]  他的打賞去到一個程度就是,你能夠成為王室的一份子
[00:50:18.800 --> 00:50:28.800]  所謂穿上一個紙袍,紫色在古晉東的世界裏是君王獨有擁有的衣飾
[00:50:28.800 --> 00:50:36.800]  你說為什麼?紫色很難溝出來的
[00:50:36.800 --> 00:50:48.800]  紅花很多,紫色的花並不多
[00:50:48.800 --> 00:50:59.800]  紫色是很珍貴的一種顏色,在王室裏尊重的,現在就給你穿紙袍
[00:50:59.800 --> 00:51:07.800]  即是說你成為王室的一份子,不理會你的血緣關係
[00:51:07.800 --> 00:51:16.800]  只要你做得到,就可以成為王室的一份子
[00:51:16.800 --> 00:51:34.800]  並且給你一條金鏈,不是一般的金鏈,是一個牌
[00:51:34.800 --> 00:51:42.800]  象徵你是王室的一份子,帝王話事的人
[00:51:42.800 --> 00:51:47.800]  你話事到什麼位置?他告訴你,國中第三位
[00:51:47.800 --> 00:51:51.800]  我爸爸是第一位,我是第二位,你不能高過我
[00:51:51.800 --> 00:51:57.800]  你在我下面,所有其他人都是受你掌管
[00:51:57.800 --> 00:52:11.800]  這種獎賞,其實是完全反映這位白沙薩王是束手無策的現象
[00:52:11.800 --> 00:52:19.800]  他利用這個獎賞,希望在重金之下有勇士幫他
[00:52:19.800 --> 00:52:25.800]  這也是亂世的其中一個特色,越亂越好
[00:52:25.800 --> 00:52:31.800]  搞到世界亂的時候,就可以從中取利
[00:52:31.800 --> 00:52:39.800]  不過這次的利,是由王的擔憂而引起的利益
[00:52:39.800 --> 00:52:45.800]  王越擔憂,他給的獎賞就越多
[00:52:45.800 --> 00:52:52.800]  如果你能夠做得到,甚至可以說將來的王位有你份
[00:52:52.800 --> 00:53:05.800]  你猜這些官少的人,行法術的人,包括這些迦勒底人
[00:53:05.800 --> 00:53:13.800]  在種種政治爭鬥的狀態下,他們會不會出盡力去做?
[00:53:13.800 --> 00:53:21.800]  一定會出盡力去做,不過在聖經裡,確實記載了這樣的結果
[00:53:21.800 --> 00:53:25.800]  在第八節,他這樣記載
[00:53:25.800 --> 00:53:35.800]  當王叫所有的哲士去和他們講解這個內文給王知道的時候
[00:53:35.800 --> 00:53:44.800]  卻不能獨攬文字,也不能把講解告訴
[00:53:44.800 --> 00:53:48.800]  沒有一個可以做得到
[00:53:48.800 --> 00:53:54.800]  沒有一個可以做得到
[00:53:54.800 --> 00:54:01.800]  當沒有一個人做得到的時候
[00:54:01.800 --> 00:54:07.800]  白沙殺王就更害怕
[00:54:07.800 --> 00:54:12.800]  面色又再改變
[00:54:12.800 --> 00:54:21.800]  然後連大臣都開始害怕
[00:54:21.800 --> 00:54:32.800]  留意這段聖經,整個內文包括著充滿恐懼
[00:54:32.800 --> 00:54:43.800]  第六節說到面變色,心驚惶
[00:54:43.800 --> 00:54:48.800]  最後第九節,他驚惶又面變色
[00:54:48.800 --> 00:54:54.800]  一個括號括住了宮廷裡的現象
[00:54:54.800 --> 00:55:13.800]  當你以為自己富貴快樂瘋狂喝酒,喝流水宴,語無倫次,亂說廿四
[00:55:13.800 --> 00:55:19.800]  讚美金銀和鐵石的神,包括木
[00:55:19.800 --> 00:55:28.800]  上帝就要讓你知道,誰才是主
[00:55:28.800 --> 00:55:32.800]  這段聖經有什麼特點?
[00:55:32.800 --> 00:55:40.800]  和先前尼泊爾殺王解第一個夢有同樣的狀況
[00:55:40.800 --> 00:55:52.800]  夢的內容顯露在眾人面前,意象顯露在人面前
[00:55:52.800 --> 00:55:56.800]  但沒有人知道意象是什麼
[00:55:56.800 --> 00:56:02.800]  之前的夢,王都說不出來,要你們告訴他
[00:56:02.800 --> 00:56:07.800]  現在寫出來,沒有人看得到
[00:56:07.800 --> 00:56:10.800]  看得到也解不了
[00:56:10.800 --> 00:56:17.800]  其實反映什麼?人的無能
[00:56:17.800 --> 00:56:20.800]  這是一個重蹈覆轍的圖畫
[00:56:20.800 --> 00:56:26.800]  告訴我們白沙殺王在這一刻要完結
[00:56:26.800 --> 00:56:38.800]  上帝讓白沙殺王明白,你根本不值得上帝拯救你
[00:56:38.800 --> 00:56:46.800]  尼泊爾殺王到白沙殺王的發展就像福音書耶穌來到這個世界
[00:56:46.800 --> 00:56:53.800]  到耶穌沒後的時候的發展類同
[00:56:53.800 --> 00:56:59.800]  當上帝給人有充足的時間明白他的時候
[00:56:59.800 --> 00:57:05.800]  你不是不知道,你不是不懂,但你不想接受
[00:57:05.800 --> 00:57:13.800]  老實說,今天的福音已經傳開
[00:57:13.800 --> 00:57:18.800]  上帝要拯救人的罪,這個訊息已經傳開
[00:57:18.800 --> 00:57:23.800]  信主的人都知道,連我媽媽都知道
[00:57:23.800 --> 00:57:35.800]  找耶穌拯救你吧,怎麼拯救你?
[00:57:35.800 --> 00:57:43.800]  信他?有事才信他,沒事信他幹嘛?
[00:57:43.800 --> 00:57:49.800]  在這個情況下,人不是不知道上帝是誰
[00:57:49.800 --> 00:57:53.800]  人不是不知道拯救的門路是怎樣走
[00:57:53.800 --> 00:57:56.800]  上帝所鋪設的救恩是怎樣發展
[00:57:56.800 --> 00:58:01.800]  不是不知道,是人不想踩下去
[00:58:01.800 --> 00:58:06.800]  因為在罪當中很快樂
[00:58:06.800 --> 00:58:09.800]  飲食的生活很快樂,不用想那麼多
[00:58:09.800 --> 00:58:14.800]  這一刻開心就行了
[00:58:14.800 --> 00:58:17.800]  最近有幾個朋友都跟我說他退休移民
[00:58:17.800 --> 00:58:22.800]  不是移民,是退休
[00:58:22.800 --> 00:58:26.800]  其實就像Eric說的,我沒想過退休
[00:58:26.800 --> 00:58:32.800]  到退休年紀我都沒想過不工作
[00:58:32.800 --> 00:58:45.800]  其中一個分享就是,我退休後要找一個地方有很多東西吃
[00:58:45.800 --> 00:58:54.800]  那地方沒東西吃,沒得選擇,我就不會去那裡退休
[00:58:54.800 --> 00:58:58.800]  所以我覺得我很慶幸,我來了多倫多
[00:58:58.800 --> 00:59:02.800]  多倫多有很多東西吃,如果要說吃
[00:59:02.800 --> 00:59:11.800]  但當人只留在一個又玩又吃的空間的時候
[00:59:11.800 --> 00:59:14.800]  人就很容易放蕩
[00:59:14.800 --> 00:59:20.800]  再不會記起上帝的拯救
[00:59:20.800 --> 00:59:29.800]  再想不起自己的罪是需要耶穌的拯救
[00:59:29.800 --> 00:59:35.800]  你用了飲飲食食去包裝著你自己
[00:59:35.800 --> 00:59:39.800]  跟白沙殺王和這些人飲飲食食有什麼分別呢
[00:59:39.800 --> 00:59:52.800]  當討論到這個題目的時候,我就很慨嘆地想了一個結論
[00:59:52.800 --> 00:59:57.800]  人和畜生有什麼分別呢
[00:59:57.800 --> 01:00:12.800]  不要說理念,不要說原則,不要說信上帝,不要說情,不要說愛,說肉就好了
[01:00:12.800 --> 01:00:17.800]  肉呀,兩種肉,情肉和食肉
[01:00:17.800 --> 01:00:28.800]  當信徒的生命都跌到這個狀態的時候
[01:00:28.800 --> 01:00:33.800]  你是否一個真正的信徒呢
[01:00:33.800 --> 01:00:39.800]  有神的靈的人,是否只關注這些呢
[01:00:39.800 --> 01:00:48.800]  上帝在一個這麼亂的世界裡,仍然沒有說我退場
[01:00:48.800 --> 01:00:57.800]  反而上帝在適當的時候向著一些虛情假意的人去彰顯出他仍然是主
[01:00:57.800 --> 01:01:04.800]  今天的教會領袖,將教會塑造成一個開心的樂園
[01:01:04.800 --> 01:01:10.800]  而且將它塑造成一個天國開心的樂園
[01:01:10.800 --> 01:01:14.800]  不過這是人造的,不是上帝造的
[01:01:14.800 --> 01:01:17.800]  誤導今天很多的信徒
[01:01:17.800 --> 01:01:27.800]  在這樣的情況之下,我們是否也隨著這樣的風氣
[01:01:27.800 --> 01:01:35.800]  這樣的神學,而去活在這個世界裡呢
[01:01:35.800 --> 01:01:43.800]  有時我自己這樣看,有人曾經評論過我講道
[01:01:43.800 --> 01:01:50.800]  他說牧師你經常說得這麼入肉,很多人不接受的
[01:01:50.800 --> 01:01:54.800]  你說得順耳一點行不行呀
[01:01:54.800 --> 01:01:59.800]  當他這樣說的時候,我明白他的動機
[01:01:59.800 --> 01:02:07.800]  但實質上在聖經裡要人從罪走出來,是痛的
[01:02:07.800 --> 01:02:13.800]  是痛的,不是很舒服
[01:02:13.800 --> 01:02:20.800]  如果我說的道使你覺得不舒服的話
[01:02:20.800 --> 01:02:26.800]  我請你將他視為聖靈對你的感動
[01:02:26.800 --> 01:02:34.800]  反省一下我今天的靈性狀態是怎樣
[01:02:34.800 --> 01:02:40.800]  而不要指控我,我也不是代表扮演神的角色
[01:02:40.800 --> 01:02:44.800]  我只是將上帝的說話傳給你知道
[01:02:44.800 --> 01:02:51.800]  我很擔心有一天要到上帝真的出手在你身上
[01:02:51.800 --> 01:02:56.800]  作一些不能回頭的決定的時候
[01:02:56.800 --> 01:03:04.800]  那是反而使你永遠失落在永恆當中的結果
[01:03:04.800 --> 01:03:12.800]  我也很誠實地說,如果你是一個無心追求真理的人
[01:03:12.800 --> 01:03:21.800]  你不需要在youtube上留言,不需要收聽就可以了
[01:03:21.800 --> 01:03:28.800]  因為我也不想回答一些無心追求的人
[01:03:28.800 --> 01:03:31.800]  我知道上帝給我的生命有限
[01:03:31.800 --> 01:03:37.800]  我不想花時間在一些不會得救的人身上
[01:03:37.800 --> 01:03:40.800]  上帝也不想花時間在白沙剎王身上
[01:03:40.800 --> 01:03:45.800]  第五章很快的,第五章可謂講得非常快的一段聖經
[01:03:45.800 --> 01:03:49.800]  白沙剎王很快就完蛋了
[01:03:49.800 --> 01:03:54.800]  但是在這個完蛋的過程中
[01:03:54.800 --> 01:03:58.800]  又給我們今天的信徒認真反思
[01:03:58.800 --> 01:04:04.800]  我在上帝的裡面是否真正的凝聖
[01:04:04.800 --> 01:04:14.800]  用今天這段聖經幫助大家認識上帝從來沒有漏眼看任何一個人
[01:04:14.800 --> 01:04:19.800]  上帝在看著你
[01:04:19.800 --> 01:04:23.800]  當上帝看著你和我的時候
[01:04:23.800 --> 01:04:28.800]  我希望我們都能夠打醒十二分精神
[01:04:28.800 --> 01:04:34.800]  作為一個合神心意的屬神子民的一份子
[01:04:34.800 --> 01:04:36.800]  一起同心協力去度過
[01:04:36.800 --> 01:04:46.800]  父神多謝你讓我們在這段聖經裡看到你的適時啟示
[01:04:46.800 --> 01:04:57.800]  在適當的時間讓人知道人已經完全走歪這條人生的道路
[01:04:57.800 --> 01:05:04.800]  當人仍然去尋找很多其他的享受享樂
[01:05:04.800 --> 01:05:09.800]  試圖藉此證明自己是何等被祝福的時候
[01:05:09.800 --> 01:05:17.800]  其實他所失落的最永恆的祝福源頭就是我們的上主
[01:05:17.800 --> 01:05:22.800]  求你幫助我們每一個真正屬你的子民
[01:05:22.800 --> 01:05:25.800]  求你的帶領幫助
[01:05:25.800 --> 01:05:30.800]  讓我們常常好好作反思
[01:05:30.800 --> 01:05:35.800]  上帝你的說話當顯明的時候
[01:05:35.800 --> 01:05:39.800]  讓我們作深切的反省
[01:05:39.800 --> 01:05:43.800]  監察自己是否真是一個屬神的子民
[01:05:43.800 --> 01:05:49.800]  或許有時我們的作為是偏離上帝的道路
[01:05:49.800 --> 01:05:52.800]  偏離上主你的心意
[01:05:52.800 --> 01:05:56.800]  但願給我們一個回轉的生命
[01:05:56.800 --> 01:05:59.800]  呼喚我們回到你的裡面
[01:05:59.800 --> 01:06:01.800]  以一個受教的心
[01:06:01.800 --> 01:06:07.800]  能夠與我們所相信的信匹配相情
[01:06:07.800 --> 01:06:09.800]  求你的帶領
[01:06:09.800 --> 01:06:13.800]  禱告奉靠主耶穌基督得聖名自救
[01:06:13.800 --> 01:06:14.800]  阿們
[01:06:14.800 --> 01:06:15.800]  阿們
[01:06:16.800 --> 01:06:17.800]  阿們
[01:06:18.800 --> 01:06:19.800]  阿們
[01:06:20.800 --> 01:06:21.800]  阿們
[01:06:22.800 --> 01:06:23.800]  阿們
[01:06:24.800 --> 01:06:25.800]  阿們
[01:06:26.800 --> 01:06:27.800]  阿們
[01:06:28.800 --> 01:06:29.800]  阿們
[01:06:29.800 --> 01:06:32.800]  (字幕由 Amara.org 社群提供)
[01:06:32.800 --> 01:06:35.800]  (字幕由 Amara.org 社群提供)

