
[00:00:00.000 --> 00:00:04.640]  各位弟姐妹新年快樂
[00:18:43.280 --> 00:18:45.200]  他不是恨者過愛那過
[00:18:45.200 --> 00:18:47.200]  就是重者過輕那過
[00:18:47.200 --> 00:18:50.000]  你們不能又服侍上帝
[00:18:50.000 --> 00:18:51.920]  又服侍馬門
[00:18:51.920 --> 00:18:54.400]  馬門就是金錢
[00:18:54.400 --> 00:18:56.880]  原來這裏的上文是說
[00:18:56.880 --> 00:19:02.800]  你的人生最終心裏面的主人是誰
[00:19:02.800 --> 00:19:04.720]  只有兩個可能性
[00:19:04.720 --> 00:19:06.720]  一個可能性就是物質的世界
[00:19:06.720 --> 00:19:09.520]  用金錢代表的物質世界
[00:19:09.520 --> 00:19:12.080]  所以吃什麼喝什麼穿什麼
[00:19:12.080 --> 00:19:16.960]  就是物質世界的主人心態之下
[00:19:16.960 --> 00:19:22.320]  具體的生活上所需
[00:19:22.320 --> 00:19:25.360]  第二個選擇就是服侍上帝
[00:19:25.360 --> 00:19:27.200]  如果真的服侍上帝的話
[00:19:27.200 --> 00:19:29.360]  物質的追求
[00:19:29.360 --> 00:19:31.280]  物質的安全感
[00:19:31.280 --> 00:19:34.400]  不應該成為了
[00:19:34.400 --> 00:19:36.400]  跟從主的人
[00:19:36.400 --> 00:19:40.160]  他們人生追求的方向
[00:19:40.160 --> 00:19:41.840]  所以你明白為什麼耶穌說
[00:19:41.840 --> 00:19:44.080]  這都是外邦人所求的
[00:19:44.080 --> 00:19:47.200]  就是上文所說的追求馬門
[00:19:47.200 --> 00:19:48.480]  馬門是金錢
[00:19:48.480 --> 00:19:53.600]  金錢是代表物質的一個具體象徵
[00:19:53.600 --> 00:19:57.200]  這些都是外邦人所求的
[00:19:57.200 --> 00:20:02.560]  我不知道會不會當頭棒喝
[00:20:02.560 --> 00:20:05.120]  不要憂慮原來是一個靈性的問題
[00:20:05.120 --> 00:20:07.680]  是一個屬靈生命的問題
[00:20:07.680 --> 00:20:10.240]  不單單只是我心理
[00:20:10.240 --> 00:20:15.360]  或者是天生的皮性
[00:20:15.360 --> 00:20:19.200]  又或者是周圍環境的問題
[00:20:19.200 --> 00:20:24.320]  憂慮是表示了一個人靈性的問題
[00:20:24.320 --> 00:20:28.160]  當然我無意在這裏很簡單的
[00:20:28.160 --> 00:20:30.720]  將憂慮的問題過份簡化地說
[00:20:30.720 --> 00:20:33.280]  憂慮的成因有很多
[00:20:33.280 --> 00:20:35.840]  可能是身體上需要藉助醫生的幫忙
[00:20:35.840 --> 00:20:39.280]  可能是心理上的需要
[00:20:39.280 --> 00:20:40.720]  過去一些困難
[00:20:40.720 --> 00:20:42.000]  可能需要輔導
[00:20:42.000 --> 00:20:44.160]  或者一些心理醫生的幫忙
[00:20:44.160 --> 00:20:48.000]  憂慮可能是太過孤單
[00:20:48.000 --> 00:20:50.960]  需要建立一個更好的社交群體
[00:20:50.960 --> 00:20:52.480]  有很多原因
[00:20:52.480 --> 00:20:57.360]  不過請你記得核心原因是屬靈的問題
[00:20:58.320 --> 00:21:02.480]  我根本沒有將耶穌基督放在心裏的守衛
[00:21:02.480 --> 00:21:05.040]  請你再聽清楚
[00:21:05.040 --> 00:21:08.560]  原來解決憂慮的方法
[00:21:08.560 --> 00:21:09.440]  耶穌告訴你
[00:21:09.440 --> 00:21:13.360]  是你沒有將耶穌基督當作主人放在心裏
[00:21:13.360 --> 00:21:18.080]  我們很多時候將信仰放在心裏
[00:21:18.080 --> 00:21:19.120]  這個信仰的問題
[00:21:19.120 --> 00:21:22.960]  和我們吃什麼穿什麼是沒有關係的
[00:21:22.960 --> 00:21:26.000]  就算是信也不信
[00:21:26.000 --> 00:21:27.840]  吃什麼穿什麼
[00:21:27.840 --> 00:21:31.120]  和那些不信的人是一樣的
[00:21:31.120 --> 00:21:32.640]  但現在耶穌告訴你
[00:21:32.640 --> 00:21:38.560]  原來你將生命的主權放在馬門裏
[00:21:38.560 --> 00:21:44.560]  你的結果就是憂慮的人生
[00:21:44.560 --> 00:21:45.520]  相反來說
[00:21:45.520 --> 00:21:48.080]  如果你將耶穌基督放在心裏
[00:21:48.080 --> 00:21:50.960]  你就不單止32節說的反面
[00:21:50.960 --> 00:21:52.880]  正面33節這樣說
[00:21:53.040 --> 00:21:56.160]  你會先求神的國和他的義
[00:21:56.160 --> 00:21:58.960]  神的國和他的義
[00:21:58.960 --> 00:22:00.480]  特別是神的義
[00:22:00.480 --> 00:22:02.880]  可以說是貫穿了整個登山部份
[00:22:02.880 --> 00:22:05.360]  登山部份反方第五到第七章
[00:22:05.360 --> 00:22:07.840]  譬如第五章
[00:22:07.840 --> 00:22:15.920]  當耶穌說到我們要將神的律法存在心裏的時間
[00:22:15.920 --> 00:22:18.320]  在登山部份開始的時候
[00:22:18.320 --> 00:22:20.480]  說到神的義、神的國是這樣說的
[00:22:20.480 --> 00:22:24.960]  請看第五章第20節
[00:22:24.960 --> 00:22:28.080]  耶穌說我們遵守神的律法
[00:22:28.080 --> 00:22:30.080]  不是像法利賽人那樣
[00:22:30.080 --> 00:22:32.480]  很緊張那些條文
[00:22:32.480 --> 00:22:34.560]  是從裏面到外面
[00:22:34.560 --> 00:22:37.120]  不是外面的律法箍住我們的生命
[00:22:37.120 --> 00:22:39.360]  是裏面的生命得到解決之後
[00:22:39.360 --> 00:22:44.160]  然後我們要在生活上、行為上表彰這個信仰出來
[00:22:44.160 --> 00:22:45.440]  20節說
[00:22:45.440 --> 00:22:46.720]  我告訴你們
[00:22:46.720 --> 00:22:51.200]  你們的義若不勝過民事和法利賽人的義
[00:22:51.200 --> 00:22:54.400]  絕不能進天國
[00:22:54.400 --> 00:22:56.960]  神的國、神的義
[00:22:56.960 --> 00:22:59.520]  在登山部份開始的時候已經這樣說
[00:22:59.520 --> 00:23:01.840]  其他地方都有再讀
[00:23:01.840 --> 00:23:04.000]  現在到第六章的時間
[00:23:04.000 --> 00:23:06.720]  他就作為一個總結
[00:23:06.720 --> 00:23:11.520]  如果人能夠將上帝放在心裏的中心
[00:23:11.520 --> 00:23:14.880]  他當然會關心神的事
[00:23:14.880 --> 00:23:20.000]  和上帝的標準、上帝的要求
[00:23:20.000 --> 00:23:21.920]  這樣
[00:23:21.920 --> 00:23:23.360]  耶穌答應我們
[00:23:23.360 --> 00:23:25.760]  當我們將上帝放在中心的時候
[00:23:25.760 --> 00:23:30.240]  其他吃什麼、喝什麼、穿什麼
[00:23:30.240 --> 00:23:34.080]  那些事情上帝都會加給我們
[00:23:34.080 --> 00:23:36.080]  最後提醒我們
[00:23:36.080 --> 00:23:37.920]  不要為明天憂慮
[00:23:37.920 --> 00:23:41.760]  一天的難處一天當就夠了
[00:23:41.760 --> 00:23:43.040]  請你留意
[00:23:43.040 --> 00:23:44.320]  嚴格上來說
[00:23:44.320 --> 00:23:48.160]  登山部份這段聖經不是叫我們不要憂慮的
[00:23:48.160 --> 00:23:50.720]  再聽清楚
[00:23:50.720 --> 00:23:53.920]  這段經文嚴格上來說不是叫我們不要憂慮的
[00:23:53.920 --> 00:23:59.680]  這段經文只是叫我們不要為吃什麼、喝什麼、穿什麼
[00:23:59.680 --> 00:24:05.040]  這些馬門為生活中心的物質生活而憂慮
[00:24:05.040 --> 00:24:09.280]  經文裏面說的
[00:24:09.280 --> 00:24:11.840]  如果用我們中國人說的
[00:24:11.840 --> 00:24:22.720]  我們可以為神的國、神的義、憂國、憂民、憂神的國、憂上帝的子民來憂慮
[00:24:22.720 --> 00:24:24.000]  在歷史的歷代
[00:24:24.000 --> 00:24:26.240]  包括耶穌基督在內
[00:24:26.240 --> 00:24:28.480]  會為那些不信的人擔憂
[00:24:28.480 --> 00:24:30.640]  會為他們難過
[00:24:30.640 --> 00:24:34.880]  會為上帝的國道我們會晝夜的禱告
[00:24:34.880 --> 00:24:38.240]  會為那些未認識主的人我們會流淚痛哭
[00:24:38.240 --> 00:24:42.800]  所以嚴格上來說不是那個神神化化
[00:24:42.800 --> 00:24:44.320]  什麼都看不見
[00:24:44.320 --> 00:24:45.840]  什麼都好像刀槍不入
[00:24:45.840 --> 00:24:47.680]  什麼都沒有感情反應
[00:24:47.680 --> 00:24:49.120]  不是那種生活
[00:24:49.120 --> 00:24:50.880]  我們都會有憂慮的
[00:24:50.880 --> 00:24:52.720]  但憂慮的對象是什麼
[00:24:52.720 --> 00:24:54.080]  憂慮的原因是什麼
[00:24:54.080 --> 00:24:58.720]  為神的國、神的義
[00:24:58.720 --> 00:25:05.120]  如果用這些標準放在我們心裏的人
[00:25:05.120 --> 00:25:10.240]  他的副產品就是他不會憂慮
[00:25:10.240 --> 00:25:12.800]  不會有物質的生活憂慮
[00:25:12.800 --> 00:25:18.160]  是不是一個很具體很實際的方法呢
[00:25:18.160 --> 00:25:20.240]  再講清楚一點
[00:25:20.240 --> 00:25:28.480]  如果我經常都是憂先生、憂小姐、憂老太、憂老先生
[00:25:28.480 --> 00:25:30.480]  什麼都擔憂的
[00:25:31.360 --> 00:25:37.120]  是一個零勝表明我沒有將上帝放在人生中心的人
[00:25:37.120 --> 00:25:46.480]  這是耶穌基督給我們一個具體無憂無慮的方法
[00:25:46.480 --> 00:25:48.560]  就是將上帝放在心裏
[00:25:48.560 --> 00:25:52.880]  這正正就是《上文》主土文所講的訊息
[00:25:52.880 --> 00:25:56.720]  先是神的國、先是神的旨意
[00:25:56.720 --> 00:25:58.880]  然後才講到日用的飲食
[00:25:58.880 --> 00:26:04.640]  其實事實上憂慮很多的資料
[00:26:04.640 --> 00:26:08.720]  無論是一些講座或者你可以上網可以看到
[00:26:08.720 --> 00:26:14.560]  是對我們生理、心理很多困擾、很多的破壞
[00:26:14.560 --> 00:26:18.560]  憂慮、擔憂
[00:26:18.560 --> 00:26:24.240]  可能擔憂的情況比事情更加傷害你的身體
[00:26:24.240 --> 00:26:28.080]  很多人說很多事情憂慮
[00:26:28.080 --> 00:26:35.440]  第一個有40%的人為一些從未發生的事憂慮
[00:26:35.440 --> 00:26:38.960]  我怕那些事情會將來會怎樣
[00:26:38.960 --> 00:26:41.280]  但那些事情其實都未真正發生
[00:26:41.280 --> 00:26:42.880]  我們先擔憂
[00:26:42.880 --> 00:26:47.040]  接著有人說有30%的人
[00:26:47.040 --> 00:26:51.760]  時時為一些過去但不能改變的往事憂慮
[00:26:51.760 --> 00:26:54.720]  那時最壞是沒有買樓
[00:26:54.720 --> 00:26:58.800]  那時最壞是沒有去外國
[00:26:58.800 --> 00:27:02.400]  那時最壞是沒有將兒子送到哪間學校
[00:27:02.400 --> 00:27:05.120]  那些已經發生了很久
[00:27:05.120 --> 00:27:09.440]  但有些人幾十年來都是這樣放在心裏面的
[00:27:09.440 --> 00:27:12.640]  其實那些事情再憂慮都不會改變的
[00:27:12.640 --> 00:27:17.120]  然後有12%的人為什麼憂慮呢
[00:27:17.120 --> 00:27:18.400]  就是被人批評
[00:27:18.400 --> 00:27:20.960]  但那些批評很多時候都不是事實的
[00:27:20.960 --> 00:27:23.120]  被人罵你兩句
[00:27:23.120 --> 00:27:24.640]  甚至被人中傷
[00:27:24.640 --> 00:27:26.640]  然後你心情就很低落
[00:27:26.640 --> 00:27:28.640]  可以這樣說
[00:27:28.640 --> 00:27:29.680]  你和我都有這樣的經歷
[00:27:29.680 --> 00:27:30.800]  這是自然的現象
[00:27:30.800 --> 00:27:32.800]  但如果你長期放在心裏面
[00:27:32.800 --> 00:27:34.800]  其實是什麼呢
[00:27:34.800 --> 00:27:37.840]  就是你沒有用神的方法去看待這件事情
[00:27:37.840 --> 00:27:44.560]  然後更加具體的有10%的人
[00:27:44.560 --> 00:27:46.560]  他會為健康
[00:27:47.360 --> 00:27:49.360]  擔心我這個年紀
[00:27:49.360 --> 00:27:53.840]  年紀大了
[00:27:53.840 --> 00:27:54.640]  機器壞了
[00:27:54.640 --> 00:27:55.680]  很多擔心
[00:27:55.680 --> 00:27:57.200]  請你記得
[00:27:57.200 --> 00:27:58.240]  我們都知道
[00:27:58.240 --> 00:28:02.240]  憂慮使我們擔心健康的問題
[00:28:02.240 --> 00:28:04.640]  不單止不會有幫助
[00:28:04.640 --> 00:28:05.680]  並且會惡化
[00:28:05.680 --> 00:28:09.280]  我想大家會明白的
[00:28:09.280 --> 00:28:10.240]  胃痛
[00:28:10.240 --> 00:28:11.760]  睡不著
[00:28:11.760 --> 00:28:13.280]  偏頭痛
[00:28:14.000 --> 00:28:17.040]  甚至是更加嚴重的疾病問題
[00:28:17.040 --> 00:28:19.040]  都是從憂慮開始
[00:28:19.040 --> 00:28:22.640]  而真正憂慮
[00:28:22.640 --> 00:28:26.400]  是有正面作用的
[00:28:26.400 --> 00:28:28.400]  可能只有8%
[00:28:28.400 --> 00:28:29.600]  就是說
[00:28:29.600 --> 00:28:31.600]  有些事情我們要計劃一下
[00:28:31.600 --> 00:28:33.600]  要擔憂一下
[00:28:33.600 --> 00:28:36.320]  是我們真正面對的挑戰
[00:28:36.320 --> 00:28:38.320]  要我們成長的地方
[00:28:38.320 --> 00:28:40.320]  最後我想用一個例子
[00:28:40.320 --> 00:28:42.320]  不知道大家有沒有聽過這個例子
[00:28:42.320 --> 00:28:44.320]  叫做鵝卵石的故事
[00:28:44.320 --> 00:28:46.320]  不知道大家有沒有聽過
[00:28:46.320 --> 00:28:50.320]  有一個大學的講師
[00:28:50.320 --> 00:28:54.320]  在課堂講一個時間管理的課程
[00:28:54.320 --> 00:28:56.320]  他想講一個故事
[00:28:56.320 --> 00:28:58.320]  關於鵝卵石
[00:28:58.320 --> 00:29:02.320]  就是一些石灘的地方
[00:29:02.320 --> 00:29:04.320]  特別有海浪衝擊下
[00:29:04.320 --> 00:29:06.320]  一些圓的石春
[00:29:06.320 --> 00:29:08.320]  一些鵝卵石
[00:29:08.320 --> 00:29:14.320]  他帶了一個鵝卵石到課堂
[00:29:14.320 --> 00:29:16.320]  還帶了一個瓶子
[00:29:16.320 --> 00:29:18.320]  他就跟學生說
[00:29:18.320 --> 00:29:20.320]  我現在將鵝卵石放在瓶子裏
[00:29:20.320 --> 00:29:22.320]  裝滿它
[00:29:22.320 --> 00:29:24.320]  然後就問學生
[00:29:24.320 --> 00:29:26.320]  這個瓶子裝滿了沒有
[00:29:26.320 --> 00:29:28.320]  學生就說裝滿了
[00:29:28.320 --> 00:29:30.320]  然後這個老師
[00:29:30.320 --> 00:29:32.320]  就在台底
[00:29:32.320 --> 00:29:34.320]  拿了一堆碎石
[00:29:34.320 --> 00:29:36.320]  一些小的石出來
[00:29:36.320 --> 00:29:40.320]  又再塞進瓶子裏
[00:29:40.320 --> 00:29:42.320]  老師就說
[00:29:42.320 --> 00:29:44.320]  還未滿還可以放多些東西
[00:29:44.320 --> 00:29:46.320]  放完碎石之後
[00:29:46.320 --> 00:29:48.320]  就問學生裝滿了沒有
[00:29:48.320 --> 00:29:50.320]  學生學乖了
[00:29:50.320 --> 00:29:52.320]  學聰明了
[00:29:52.320 --> 00:29:54.320]  應該未滿的
[00:29:54.320 --> 00:29:56.320]  老師就說他們很聰明
[00:29:56.320 --> 00:29:58.320]  然後再拿一堆沙出來
[00:29:58.320 --> 00:30:00.320]  沙當然在瓶子裏
[00:30:00.320 --> 00:30:04.320]  再可以塞進瓶子裏
[00:30:04.320 --> 00:30:06.320]  然後再問學生
[00:30:06.320 --> 00:30:08.320]  究竟這個瓶子裝滿了沒有
[00:30:08.320 --> 00:30:10.320]  似乎答案已經很明顯
[00:30:10.320 --> 00:30:12.320]  裝滿了
[00:30:12.320 --> 00:30:14.320]  不過他們不敢回答
[00:30:14.320 --> 00:30:16.320]  老師在他們回答之前
[00:30:16.320 --> 00:30:18.320]  就拿了一瓶水出來
[00:30:18.320 --> 00:30:20.320]  再將水倒進瓶子裏
[00:30:20.320 --> 00:30:22.320]  倒到瓶子裏已經滿了
[00:30:22.320 --> 00:30:24.320]  不能夠承載
[00:30:24.320 --> 00:30:26.320]  就裝滿了
[00:30:26.320 --> 00:30:28.320]  然後老師就問
[00:30:28.320 --> 00:30:32.320]  究竟在這個時間管理的課程裏
[00:30:32.320 --> 00:30:34.320]  這個例子想說什麼呢
[00:30:34.320 --> 00:30:36.320]  問學生
[00:30:36.320 --> 00:30:38.320]  你猜我今天想和你說什麼人生道理呢
[00:30:38.320 --> 00:30:40.320]  學生就舉手說
[00:30:40.320 --> 00:30:42.320]  無論你多忙
[00:30:42.320 --> 00:30:44.320]  總有時間
[00:30:44.320 --> 00:30:46.320]  塞東西進去做
[00:30:46.320 --> 00:30:48.320]  這個老師就笑了
[00:30:48.320 --> 00:30:50.320]  很有意思
[00:30:50.320 --> 00:30:52.320]  不過我重點不是想說這個
[00:30:52.320 --> 00:30:54.320]  我只是想說
[00:30:54.320 --> 00:30:56.320]  這個問題
[00:30:56.320 --> 00:30:58.320]  我認為
[00:30:58.320 --> 00:31:00.320]  這個問題
[00:31:00.320 --> 00:31:02.320]  不過我重點不是想說這個
[00:31:02.320 --> 00:31:04.320]  我重點不是想
[00:31:04.320 --> 00:31:06.320]  你的時間你的生命
[00:31:06.320 --> 00:31:08.320]  塞滿了所有的東西
[00:31:08.320 --> 00:31:10.320]  這個都不是一個好的時間管理
[00:31:10.320 --> 00:31:12.320]  我重點想說什麼呢
[00:31:12.320 --> 00:31:14.320]  我重點想說
[00:31:14.320 --> 00:31:16.320]  是鵝卵石
[00:31:16.320 --> 00:31:18.320]  的意思是
[00:31:18.320 --> 00:31:20.320]  如果
[00:31:20.320 --> 00:31:22.320]  這個瓶子裏要裝得進
[00:31:22.320 --> 00:31:24.320]  剛才這麼多東西
[00:31:24.320 --> 00:31:26.320]  你第一樣東西要放進去
[00:31:26.320 --> 00:31:28.320]  是那個大塊的
[00:31:28.320 --> 00:31:30.320]  是那個大塊的
[00:31:30.320 --> 00:31:32.320]  鵝卵石
[00:31:32.320 --> 00:31:34.320]  跟著是其他的小的事情
[00:31:34.320 --> 00:31:36.320]  小的
[00:31:36.320 --> 00:31:38.320]  這些石沙等等
[00:31:38.320 --> 00:31:42.320]  老師就告訴你
[00:31:42.320 --> 00:31:44.320]  在時間管理上
[00:31:44.320 --> 00:31:46.320]  你先要決定那樣東西對你人生很重要
[00:31:46.320 --> 00:31:48.320]  你做了那件事之後
[00:31:48.320 --> 00:31:50.320]  你自然有時間
[00:31:50.320 --> 00:31:52.320]  去處理其他
[00:31:52.320 --> 00:31:54.320]  小的不重要的
[00:31:54.320 --> 00:31:56.320]  或者沒有那麼大價值的事情
[00:31:56.320 --> 00:31:58.320]  年初三
[00:31:58.320 --> 00:32:00.320]  新的一年開始
[00:32:00.320 --> 00:32:02.320]  我想請問
[00:32:02.320 --> 00:32:04.320]  弟兄姊妹
[00:32:04.320 --> 00:32:06.320]  哪一樣是你的鵝卵石
[00:32:06.320 --> 00:32:10.320]  每個禮拜
[00:32:10.320 --> 00:32:14.320]  崇拜是不是你的鵝卵石
[00:32:14.320 --> 00:32:18.320]  特別在疫情之下
[00:32:18.320 --> 00:32:20.320]  在網上崇拜
[00:32:20.320 --> 00:32:22.320]  你看得重要嗎
[00:32:24.320 --> 00:32:26.320]  每一天
[00:32:26.320 --> 00:32:28.320]  靈修親近主
[00:32:28.320 --> 00:32:32.320]  去禱告
[00:32:32.320 --> 00:32:34.320]  是不是你的鵝卵石
[00:32:34.320 --> 00:32:38.320]  神的國和神的義
[00:32:38.320 --> 00:32:42.320]  具體來說
[00:32:42.320 --> 00:32:46.320]  對你來說會變成一個鵝卵石
[00:32:46.320 --> 00:32:52.320]  還是我們耶穌所說的
[00:32:52.320 --> 00:32:54.320]  小信
[00:32:54.320 --> 00:32:56.320]  甚至是外邦人
[00:32:56.320 --> 00:32:58.320]  那種價值觀呢
[00:32:58.320 --> 00:33:00.320]  新的一年
[00:33:00.320 --> 00:33:02.320]  但願我們一起朝著
[00:33:02.320 --> 00:33:06.320]  我們將重要的事
[00:33:06.320 --> 00:33:08.320]  放在心裏面的
[00:33:08.320 --> 00:33:10.320]  應該有的位置
[00:33:10.320 --> 00:33:12.320]  以神的國 神的義
[00:33:12.320 --> 00:33:14.320]  作為我們的鵝卵石
[00:33:14.320 --> 00:33:16.320]  願上帝賜福你們
[00:33:16.320 --> 00:33:18.320]  願神的國
[00:33:18.320 --> 00:33:20.320]  神的義
[00:33:20.320 --> 00:33:22.320]  保佑你們
[00:33:22.320 --> 00:33:24.320]  願神的國
[00:33:24.320 --> 00:33:26.320]  神的義
[00:33:26.320 --> 00:33:28.320]  保佑你們
[00:33:28.320 --> 00:33:30.320]  願神的國

