
[00:00:00.000 --> 00:00:07.320]  請我們繼續打開路加福音第十九章
[00:21:24.600 --> 00:21:26.600]  耶穌清理聖殿
[00:21:26.600 --> 00:21:28.600]  但四本福音書當中
[00:21:28.600 --> 00:21:30.600]  只有路加福音
[00:21:30.600 --> 00:21:32.600]  是最簡潔的
[00:21:32.600 --> 00:21:34.600]  沒有說耶穌
[00:21:34.600 --> 00:21:36.600]  踢走耳朵
[00:21:36.600 --> 00:21:38.600]  桌子
[00:21:38.600 --> 00:21:40.600]  沒有說耶穌用鞭子鞭打他們
[00:21:40.600 --> 00:21:42.600]  沒有任何這些場面
[00:21:42.600 --> 00:21:44.600]  所有
[00:21:44.600 --> 00:21:46.600]  你想一想
[00:21:46.600 --> 00:21:48.600]  如果你是一個
[00:21:48.600 --> 00:21:50.600]  San Francisco Examiner
[00:21:50.600 --> 00:21:52.600]  或者San Francisco Chronicle
[00:21:52.600 --> 00:21:54.600]  或者你是26台的記者
[00:21:54.600 --> 00:21:56.600]  你訪問這件事的時候
[00:21:56.600 --> 00:21:58.600]  相信你很多鏡頭
[00:21:58.600 --> 00:22:00.600]  是最暴力的
[00:22:00.600 --> 00:22:02.600]  你都拍下了
[00:22:02.600 --> 00:22:04.600]  耶穌怎樣踢走人
[00:22:04.600 --> 00:22:06.600]  罵人
[00:22:06.600 --> 00:22:08.600]  用鞭打
[00:22:08.600 --> 00:22:10.600]  你全部拍下了
[00:22:10.600 --> 00:22:12.600]  但路加
[00:22:12.600 --> 00:22:14.600]  作為報導這件事的時候
[00:22:14.600 --> 00:22:16.600]  他什麼都沒有說
[00:22:16.600 --> 00:22:18.600]  只是說了一個字
[00:22:18.600 --> 00:22:20.600]  耶穌趕走這班人
[00:22:20.600 --> 00:22:22.600]  究竟路加
[00:22:22.600 --> 00:22:24.600]  這樣的記載
[00:22:24.600 --> 00:22:26.600]  他的主旨是什麼
[00:22:26.600 --> 00:22:28.600]  他的訊息是什麼
[00:22:28.600 --> 00:22:30.600]  馬可記載
[00:22:30.600 --> 00:22:32.600]  記載的詳細很多
[00:22:32.600 --> 00:22:34.600]  馬可記載
[00:22:34.600 --> 00:22:36.600]  耶穌推翻兌換銀錢的人的桌子
[00:22:36.600 --> 00:22:38.600]  賣夾子的椅子
[00:22:38.600 --> 00:22:40.600]  他都踢走了
[00:22:40.600 --> 00:22:42.600]  不准人拿著器具
[00:22:42.600 --> 00:22:44.600]  從聖殿走來走去
[00:22:44.600 --> 00:22:46.600]  路加
[00:22:46.600 --> 00:22:48.600]  什麼都沒有說
[00:22:48.600 --> 00:22:50.600]  只是說趕走他們
[00:22:50.600 --> 00:22:56.600]  路加沒有記載耶穌用鞭打他們
[00:22:56.600 --> 00:22:58.600]  也沒有記載把牛和羊趕走
[00:22:58.600 --> 00:23:00.600]  整班牛羊
[00:23:00.600 --> 00:23:02.600]  很噁心的情況
[00:23:02.600 --> 00:23:04.600]  他沒有說
[00:23:04.600 --> 00:23:06.600]  他只是用一個字
[00:23:06.600 --> 00:23:08.600]  清理趕走
[00:23:08.600 --> 00:23:10.600]  路加為什麼會這樣記載
[00:23:10.600 --> 00:23:12.600]  和他的記載
[00:23:12.600 --> 00:23:14.600]  和他沒有記載的東西
[00:23:14.600 --> 00:23:16.600]  我們可以看到
[00:23:16.600 --> 00:23:18.600]  一個很有趣的事實
[00:23:18.600 --> 00:23:20.600]  路加說的每一句
[00:23:20.600 --> 00:23:22.600]  都是引著聖經
[00:23:22.600 --> 00:23:24.600]  舊約的聖經
[00:23:24.600 --> 00:23:26.600]  首先他第一句說
[00:23:26.600 --> 00:23:28.600]  耶穌進了殿
[00:23:28.600 --> 00:23:30.600]  這句話就是引著
[00:23:30.600 --> 00:23:32.600]  馬拉基書第三章第一節
[00:23:32.600 --> 00:23:34.600]  每一個字
[00:23:34.600 --> 00:23:36.600]  都是有著聖經的根據
[00:23:36.600 --> 00:23:38.600]  第一節一開始說
[00:23:38.600 --> 00:23:40.600]  耶穌進了聖殿
[00:23:40.600 --> 00:23:42.600]  是引著馬拉基書第三章第一節
[00:23:42.600 --> 00:23:44.600]  馬拉基書第三章第一節說什麼呢
[00:23:44.600 --> 00:23:46.600]  很有趣
[00:23:46.600 --> 00:23:48.600]  你們所尋求的主
[00:23:48.600 --> 00:23:50.600]  必忽然進入他的殿
[00:23:50.600 --> 00:23:52.600]  納入的使者
[00:23:52.600 --> 00:23:54.600]  就是你們所仰慕的
[00:23:54.600 --> 00:23:56.600]  快要來到
[00:23:56.600 --> 00:23:58.600]  然後說
[00:23:58.600 --> 00:24:00.600]  如煉金之人的火
[00:24:00.600 --> 00:24:02.600]  如漂泊人的鹼
[00:24:02.600 --> 00:24:06.600]  耶穌進了聖殿
[00:24:06.600 --> 00:24:08.600]  馬拉基書早在
[00:24:08.600 --> 00:24:10.600]  幾百年前的舊約聖經
[00:24:10.600 --> 00:24:12.600]  已經預言了一件事
[00:24:12.600 --> 00:24:14.600]  當尼塞亞來到的時候
[00:24:14.600 --> 00:24:16.600]  他就會進入聖殿
[00:24:16.600 --> 00:24:20.600]  所以路加沒有說
[00:24:20.600 --> 00:24:22.600]  如何進入耶路撒冷
[00:24:22.600 --> 00:24:24.600]  路加一說
[00:24:24.600 --> 00:24:26.600]  就立刻說進入聖殿
[00:24:26.600 --> 00:24:28.600]  忽然來到聖殿
[00:24:28.600 --> 00:24:30.600]  去聖殿做什麼呢
[00:24:30.600 --> 00:24:32.600]  舊約聖經就說
[00:24:32.600 --> 00:24:34.600]  如煉金之人的火
[00:24:34.600 --> 00:24:36.600]  如漂泊人的鹼
[00:24:36.600 --> 00:24:38.600]  去清理
[00:24:38.600 --> 00:24:40.600]  整個意思就是
[00:24:40.600 --> 00:24:42.600]  去清理、潔淨、洗淨
[00:24:42.600 --> 00:24:44.600]  所以路加是想
[00:24:44.600 --> 00:24:46.600]  告訴我們
[00:24:46.600 --> 00:24:48.600]  耶穌進入聖殿
[00:24:48.600 --> 00:24:50.600]  應驗了舊約聖經
[00:24:50.600 --> 00:24:52.600]  尼塞亞來到的時候
[00:24:52.600 --> 00:24:54.600]  耶穌就是那個聖人
[00:24:54.600 --> 00:24:56.600]  然後第2節
[00:24:56.600 --> 00:24:58.600]  對他們說
[00:24:58.600 --> 00:25:00.600]  經上說
[00:25:00.600 --> 00:25:02.600]  我的殿必作土地的殿
[00:25:02.600 --> 00:25:04.600]  你們倒使他成為賊窩了
[00:25:04.600 --> 00:25:06.600]  我的殿必作萬民之殿
[00:25:06.600 --> 00:25:08.600]  這句話引著
[00:25:08.600 --> 00:25:10.600]  以塞亞書第56章第7節
[00:25:10.600 --> 00:25:12.600]  路加沒有說萬民
[00:25:12.600 --> 00:25:14.600]  路加說我們殿必成為聖地
[00:25:14.600 --> 00:25:16.600]  為什麼不說萬民呢
[00:25:16.600 --> 00:25:18.600]  路加主要是對非猶太人
[00:25:18.600 --> 00:25:20.600]  所以他不需要說萬民
[00:25:20.600 --> 00:25:22.600]  接著耶穌說
[00:25:22.600 --> 00:25:24.600]  在26節
[00:25:24.600 --> 00:25:26.600]  你們倒使他成為賊窩了
[00:25:26.600 --> 00:25:28.600]  這引著耶利米書第7章第11節
[00:25:28.600 --> 00:25:32.600]  耶利米第7章第11節說什麼呢
[00:25:32.600 --> 00:25:34.600]  這稱為我名下的殿
[00:25:34.600 --> 00:25:36.600]  在你們眼中堪為賊窩的
[00:25:36.600 --> 00:25:38.600]  耶利米是責備猶太人
[00:25:38.600 --> 00:25:40.600]  你們已經將神的話
[00:25:40.600 --> 00:25:42.600]  神的殿變成賊窩
[00:25:42.600 --> 00:25:44.600]  所以我們可以看到
[00:25:44.600 --> 00:25:46.600]  路加這樣描述
[00:25:46.600 --> 00:25:48.600]  他只有一個目的
[00:25:48.600 --> 00:25:50.600]  這個目的是什麼呢
[00:25:50.600 --> 00:25:52.600]  耶穌就是尼塞亞
[00:25:52.600 --> 00:25:54.600]  耶穌就是舊約所預言的尼塞亞
[00:25:54.600 --> 00:25:56.600]  他就是末世的救主
[00:25:56.600 --> 00:25:58.600]  這是最重要的
[00:25:58.600 --> 00:26:00.600]  這是最重要的
[00:26:00.600 --> 00:26:02.600]  這就是我們今天要講的
[00:26:02.600 --> 00:26:04.600]  我們今天要講的
[00:26:04.600 --> 00:26:06.600]  就是基督的教導
[00:26:06.600 --> 00:26:08.600]  這是最重要的
[00:26:08.600 --> 00:26:10.600]  第二點我們要留意
[00:26:10.600 --> 00:26:12.600]  在四卷福音書裏面
[00:26:12.600 --> 00:26:14.600]  沒有提到的東西
[00:26:14.600 --> 00:26:16.600]  只有路加福音才提到的
[00:26:16.600 --> 00:26:18.600]  就是這句什麼呢
[00:26:18.600 --> 00:26:20.600]  接著在47節說
[00:26:20.600 --> 00:26:24.600]  耶穌天天在殿裏教訓人
[00:26:24.600 --> 00:26:26.600]  馬太福音沒有說這一句
[00:26:26.600 --> 00:26:28.600]  馬匡匡沒有說這一句
[00:26:28.600 --> 00:26:30.600]  約翰福音沒有說這一句
[00:26:30.600 --> 00:26:32.600]  唯獨是路加福音在說
[00:26:32.600 --> 00:26:34.600]  耶穌清理聖殿後
[00:26:34.600 --> 00:26:36.600]  說了這一句
[00:26:36.600 --> 00:26:38.600]  耶穌天天在殿裏教訓人
[00:26:38.600 --> 00:26:40.600]  表面上是說了一個事實
[00:26:40.600 --> 00:26:46.600]  但是路加福音其實是想告訴我們
[00:26:46.600 --> 00:26:48.600]  耶穌走到聖殿裏面
[00:26:48.600 --> 00:26:50.600]  去趕走這一班人
[00:26:50.600 --> 00:26:54.600]  是對當時的權貴的一個挑戰
[00:26:54.600 --> 00:26:58.600]  而且不是一次過的挑戰
[00:26:58.600 --> 00:27:00.600]  而是天天對他們的挑戰
[00:27:00.600 --> 00:27:02.600]  何以見得呢
[00:27:02.600 --> 00:27:04.600]  我們看一看背景
[00:27:04.600 --> 00:27:08.600]  為何聖殿裏面有買賣和換銀紙呢
[00:27:08.600 --> 00:27:10.600]  原來是有一個背景在裏面
[00:27:10.600 --> 00:27:12.600]  背景是什麼呢
[00:27:12.600 --> 00:27:14.600]  猶太人很相信一件事
[00:27:14.600 --> 00:27:18.600]  十誡說不可敬拜偶像
[00:27:18.600 --> 00:27:22.600]  所以猶太人的銀紙是沒有像在裏面
[00:27:22.600 --> 00:27:24.600]  我們美金就有個像
[00:27:24.600 --> 00:27:26.600]  哪個像呢
[00:27:26.600 --> 00:27:30.600]  你每天看著美金就知道哪個像
[00:27:30.600 --> 00:27:35.600]  華盛頓也有
[00:27:35.600 --> 00:27:37.600]  特朗普
[00:27:37.600 --> 00:27:41.600]  有個像在裏面
[00:27:41.600 --> 00:27:44.600]  人民幣有哪個像呢
[00:27:44.600 --> 00:27:48.600]  毛澤東的像在裏面
[00:27:48.600 --> 00:27:50.600]  港幣以前有
[00:27:50.600 --> 00:27:52.600]  英女皇現在沒有了
[00:27:52.600 --> 00:27:56.600]  所以香港在某一方面跟著以色列
[00:27:56.600 --> 00:27:58.600]  以色列的銀紙是沒有像的
[00:27:58.600 --> 00:28:02.600]  因為猶太人不相信
[00:28:02.600 --> 00:28:04.600]  認為這是敬拜偶像
[00:28:04.600 --> 00:28:08.600]  但羅馬的錢就全部有海薩的像
[00:28:08.600 --> 00:28:14.600]  聖殿要交獻金
[00:28:14.600 --> 00:28:16.600]  要交奉獻
[00:28:16.600 --> 00:28:18.600]  要牛羊獻獻
[00:28:18.600 --> 00:28:22.600]  他們不收羅馬人的錢
[00:28:22.600 --> 00:28:24.600]  就像我們教會不收美金
[00:28:24.600 --> 00:28:26.600]  每逢有像就不收
[00:28:26.600 --> 00:28:28.600]  收什麼呢
[00:28:28.600 --> 00:28:30.600]  收Temple Money
[00:28:30.600 --> 00:28:32.600]  他們自己製造了銀紙
[00:28:32.600 --> 00:28:38.600]  所以聖殿的錢在外面不能用
[00:28:38.600 --> 00:28:40.600]  只能在聖殿用
[00:28:40.600 --> 00:28:42.600]  聖殿門口就有兌換
[00:28:42.600 --> 00:28:46.600]  逢是來聖殿獻祭的
[00:28:46.600 --> 00:28:48.600]  要給錢的
[00:28:48.600 --> 00:28:50.600]  就不可以給羅馬幣
[00:28:50.600 --> 00:28:54.600]  要在門口兌換銀錢
[00:28:54.600 --> 00:28:56.600]  兌換Temple Money
[00:28:56.600 --> 00:28:58.600]  兌換的時候有兌率
[00:28:58.600 --> 00:29:00.600]  兌率就要你一筆
[00:29:00.600 --> 00:29:04.600]  再加上手續費又要你一筆
[00:29:04.600 --> 00:29:08.600]  所以是很大的生意
[00:29:08.600 --> 00:29:10.600]  做CIFAS記載到
[00:29:10.600 --> 00:29:12.600]  這些錢交換
[00:29:12.600 --> 00:29:14.600]  是每年數以億計的收入
[00:29:14.600 --> 00:29:18.600]  很厲害的
[00:29:18.600 --> 00:29:20.600]  除了這些
[00:29:20.600 --> 00:29:22.600]  聖經說
[00:29:22.600 --> 00:29:24.600]  你去到聖殿的時候
[00:29:24.600 --> 00:29:26.600]  是用來獻祭的
[00:29:26.600 --> 00:29:28.600]  但聖經說
[00:29:28.600 --> 00:29:30.600]  你要獻無殘疾的牛和羊
[00:29:30.600 --> 00:29:34.600]  所以無殘疾的牛和羊
[00:29:34.600 --> 00:29:38.600]  我怎麼知道是有殘疾還是沒有殘疾呢
[00:29:38.600 --> 00:29:40.600]  由聖殿的人員去檢查
[00:29:40.600 --> 00:29:42.600]  你有殘疾還是沒有殘疾
[00:29:42.600 --> 00:29:44.600]  如果認為你是有殘疾的
[00:29:44.600 --> 00:29:46.600]  他不收你
[00:29:46.600 --> 00:29:48.600]  拿走
[00:29:48.600 --> 00:29:50.600]  另外拿一個
[00:29:50.600 --> 00:29:52.600]  最穩陣的
[00:29:52.600 --> 00:29:54.600]  你想想
[00:29:54.600 --> 00:29:56.600]  如果聖殿在三藩市
[00:29:56.600 --> 00:29:58.600]  你在President住
[00:29:58.600 --> 00:30:00.600]  帶著牛羊
[00:30:00.600 --> 00:30:04.600]  走到三藩市獻牛羊
[00:30:04.600 --> 00:30:06.600]  到達的時候
[00:30:06.600 --> 00:30:08.600]  牧師說這是有殘疾的牛羊
[00:30:08.600 --> 00:30:10.600]  你拿回家的時候
[00:30:10.600 --> 00:30:12.600]  多麻煩呢
[00:30:12.600 --> 00:30:14.600]  為了方便信眾起見
[00:30:14.600 --> 00:30:16.600]  我們就開一個牛欄和羊欄
[00:30:16.600 --> 00:30:18.600]  是聖殿開的
[00:30:18.600 --> 00:30:22.600]  你不要在President那麼遠帶來
[00:30:22.600 --> 00:30:24.600]  你自己走過來
[00:30:24.600 --> 00:30:26.600]  在我們的聖殿買一隻牛和羊
[00:30:26.600 --> 00:30:28.600]  不用檢查也是沒有殘疾的
[00:30:28.600 --> 00:30:30.600]  因為是我供給的
[00:30:30.600 --> 00:30:34.600]  所以你全部在聖殿買牛和羊
[00:30:34.600 --> 00:30:36.600]  每年
[00:30:36.600 --> 00:30:38.600]  根據做CIVIS的記載
[00:30:38.600 --> 00:30:40.600]  每年的禹節
[00:30:40.600 --> 00:30:44.600]  是宰了60萬隻羔羊
[00:30:44.600 --> 00:30:46.600]  你想一想
[00:30:46.600 --> 00:30:48.600]  60萬隻羔羊
[00:30:48.600 --> 00:30:50.600]  整個市場街
[00:30:50.600 --> 00:30:52.600]  全部都是羊
[00:30:52.600 --> 00:30:54.600]  全部都是牛
[00:30:54.600 --> 00:30:56.600]  每隻多少錢呢
[00:30:56.600 --> 00:31:00.600]  那些是數以不知多少億計
[00:31:00.600 --> 00:31:04.600]  就是說聖殿的人員
[00:31:04.600 --> 00:31:08.600]  是利用這個機會去刮
[00:31:08.600 --> 00:31:14.600]  這些聖殿人員不是奉人民的名義
[00:31:14.600 --> 00:31:16.600]  你有沒有看過這部電影
[00:31:16.600 --> 00:31:22.600]  有沒有人看過奉人民名義的大陸拍的片
[00:31:22.600 --> 00:31:24.600]  奉上帝的名義
[00:31:24.600 --> 00:31:26.600]  更厲害
[00:31:26.600 --> 00:31:30.600]  完全是腐敗的制度
[00:31:30.600 --> 00:31:34.600]  完全是一些腐敗貪污
[00:31:34.600 --> 00:31:38.600]  一個極之難以容忍的制度
[00:31:38.600 --> 00:31:42.600]  因為權貴
[00:31:42.600 --> 00:31:44.600]  政府包庇
[00:31:44.600 --> 00:31:46.600]  高官
[00:31:46.600 --> 00:31:48.600]  官商勾結
[00:31:48.600 --> 00:31:50.600]  這些情形每個世代都在重演
[00:31:50.600 --> 00:31:54.600]  在聖殿的時候就是這樣的情形
[00:31:54.600 --> 00:31:56.600]  而這個耶穌走進去
[00:31:56.600 --> 00:31:58.600]  單人匹馬把他們趕走
[00:31:58.600 --> 00:32:00.600]  然後天天在跟他們挑戰
[00:32:00.600 --> 00:32:02.600]  你想一想
[00:32:02.600 --> 00:32:06.600]  他付出了多大的勇氣和代價
[00:32:06.600 --> 00:32:10.600]  你夠不夠膽去做
[00:32:10.600 --> 00:32:12.600]  哇 第二天26號台
[00:32:12.600 --> 00:32:14.600]  真的分分鐘就想
[00:32:14.600 --> 00:32:20.600]  這個什麼人竟然夠膽去挑戰當時的權貴
[00:32:20.600 --> 00:32:22.600]  耶穌的勇氣
[00:32:22.600 --> 00:32:24.600]  耶穌的
[00:32:24.600 --> 00:32:28.600]  幾乎是明知死的
[00:32:28.600 --> 00:32:30.600]  耶穌的勇氣
[00:32:30.600 --> 00:32:34.600]  耶穌的挑戰當時的腐敗制度
[00:32:34.600 --> 00:32:38.600]  有多少人可以做得到
[00:32:38.600 --> 00:32:40.600]  我就想起
[00:32:40.600 --> 00:32:42.600]  中國歷史裡面
[00:32:42.600 --> 00:32:44.600]  有一個人
[00:32:44.600 --> 00:32:48.600]  我相信大多數人都沒聽過她的名字
[00:32:48.600 --> 00:32:52.600]  這個人的名字叫林超
[00:32:52.600 --> 00:32:54.600]  一個二十多歲的女孩
[00:32:54.600 --> 00:32:56.600]  這個被稱為北大才女
[00:32:56.600 --> 00:32:58.600]  北大聖女
[00:32:58.600 --> 00:33:00.600]  的故事
[00:33:00.600 --> 00:33:02.600]  是一個非常動人的故事
[00:33:02.600 --> 00:33:06.600]  如果大家有興趣想知道的故事
[00:33:06.600 --> 00:33:10.600]  Stanford的圖書館裡面
[00:33:10.600 --> 00:33:12.600]  是收藏了很多這些資料
[00:33:12.600 --> 00:33:14.600]  關於林超的故事的資料
[00:33:14.600 --> 00:33:18.600]  林超
[00:33:18.600 --> 00:33:22.600]  是1960年代中國極少數人
[00:33:22.600 --> 00:33:24.600]  能夠大膽地
[00:33:24.600 --> 00:33:28.600]  去對整個邪惡的權勢和腐敗去挑戰
[00:33:28.600 --> 00:33:30.600]  結果
[00:33:30.600 --> 00:33:32.600]  她就被判下獄
[00:33:32.600 --> 00:33:34.600]  在上海最嚴謹的
[00:33:34.600 --> 00:33:38.600]  不知道叫什麼橋的監獄裡面坐牢
[00:33:38.600 --> 00:33:42.600]  1968年4月29日被判死刑
[00:33:42.600 --> 00:33:46.600]  受刑之前是備受折磨
[00:33:46.600 --> 00:33:50.600]  她被槍殺死的時候只有70磅
[00:33:50.600 --> 00:33:54.600]  在監獄裡面她沒有筆和紙
[00:33:54.600 --> 00:33:56.600]  她就用她自己的鮮血
[00:33:56.600 --> 00:34:00.600]  用白色的床布的床單
[00:34:00.600 --> 00:34:04.600]  寫了20萬字的林超血書
[00:34:04.600 --> 00:34:12.600]  是挑戰當時整個腐敗的制度
[00:34:12.600 --> 00:34:18.600]  現在我們看過她的遺言
[00:34:18.600 --> 00:34:24.600]  我引用她在監獄裡面寫的一些字句
[00:34:24.600 --> 00:34:30.600]  我經歷了最最恐怖和最血腥的地獄
[00:34:30.600 --> 00:34:34.600]  比死亡更千百倍的慘痛
[00:34:34.600 --> 00:34:36.600]  就是療孝一時
[00:34:36.600 --> 00:34:40.600]  就是鎖鏈和腳療
[00:34:40.600 --> 00:34:44.600]  人們就不知換出多少花樣來
[00:34:44.600 --> 00:34:46.600]  一副反孝兩副反孝
[00:34:46.600 --> 00:34:49.600]  二平時移則時交叉
[00:34:49.600 --> 00:34:51.600]  最最慘惡人道的
[00:34:51.600 --> 00:34:55.600]  無論是我在絕食中
[00:34:55.600 --> 00:34:58.600]  或是發炎發痛的時候
[00:34:58.600 --> 00:35:01.600]  或是痛得死去活來的時候
[00:35:01.600 --> 00:35:04.600]  及至婦女生女特時的情況
[00:35:04.600 --> 00:35:06.600]  就是驚奇的時候
[00:35:06.600 --> 00:35:13.600]  也沒有解開鎖鏈或是減輕任何的打壓
[00:35:13.600 --> 00:35:16.600]  是她在血書裡面寫的
[00:35:16.600 --> 00:35:18.600]  但她仍然不屈
[00:35:18.600 --> 00:35:22.600]  繼續用她的血書上訴
[00:35:22.600 --> 00:35:25.600]  為什麼她有這樣的勇氣呢?
[00:35:25.600 --> 00:35:27.600]  她有這樣的說法
[00:35:27.600 --> 00:35:31.600]  作為人,我為自己的完整、正直而乾淨
[00:35:31.600 --> 00:35:34.600]  生存權利而鬥爭
[00:35:34.600 --> 00:35:38.600]  作為基督徒,我的生命屬於我的上帝
[00:35:38.600 --> 00:35:41.600]  為了堅持我的信仰、我的道路
[00:35:41.600 --> 00:35:44.600]  因為這是基督的道路
[00:35:44.600 --> 00:35:47.600]  這怎麼不是血呢?
[00:35:47.600 --> 00:35:51.600]  陰險地利用我們的天真、幼稚、正直
[00:35:51.600 --> 00:35:54.600]  利用我們的善良、單純的心
[00:35:54.600 --> 00:35:56.600]  與熱烈激昂的氣質
[00:35:56.600 --> 00:35:59.600]  欲以煽動加以驅使
[00:35:59.600 --> 00:36:02.600]  而當我們比較成長的時候
[00:36:02.600 --> 00:36:05.600]  開始察覺現實的荒謬殘酷
[00:36:05.600 --> 00:36:09.600]  開始要求我們應有的民主權利時
[00:36:09.600 --> 00:36:13.600]  遭受到胸前未有的慘毒迫害
[00:36:13.600 --> 00:36:15.600]  磨折和鎮壓
[00:36:15.600 --> 00:36:18.600]  怎麼不是血呢?
[00:36:18.600 --> 00:36:21.600]  林昭坐牢的時候
[00:36:21.600 --> 00:36:24.600]  與他一起坐牢,是一個基督徒
[00:36:24.600 --> 00:36:27.600]  他信了耶穌
[00:36:27.600 --> 00:36:29.600]  他為什麼可以容忍呢?
[00:36:29.600 --> 00:36:31.600]  根據他自己的話
[00:36:31.600 --> 00:36:34.600]  是因為基督的精神
[00:36:34.600 --> 00:36:42.600]  基督面對這些腐敗的勇氣激勵了他
[00:36:42.600 --> 00:36:45.600]  他臨終的時候寫了一首詩
[00:36:45.600 --> 00:36:49.600]  他是一個很有才幹寫詩的
[00:36:49.600 --> 00:36:53.600]  「清倫江不滅,夜夜照令台
[00:36:53.600 --> 00:36:57.600]  留得心魂在,殘軀附結灰
[00:36:57.600 --> 00:37:02.600]  他日紅花發,應取血囊賓
[00:37:02.600 --> 00:37:09.600]  彼學嫣紅花,從之者艷難」
[00:37:09.600 --> 00:37:12.600]  這首是他的絕名詩
[00:37:12.600 --> 00:37:14.600]  他被槍決之後
[00:37:14.600 --> 00:37:17.600]  第二天,公安到他家
[00:37:17.600 --> 00:37:22.600]  向他媽媽索取了五毛錢的子彈費
[00:37:22.600 --> 00:37:25.600]  因為政府要用子彈殺死他
[00:37:25.600 --> 00:37:28.600]  那些錢應該是他家負責的
[00:37:28.600 --> 00:37:31.600]  就拿了五毛錢的子彈費
[00:37:31.600 --> 00:37:33.600]  他的勇氣從何而來?
[00:37:33.600 --> 00:37:36.600]  他的勇氣就是耶穌的
[00:37:36.600 --> 00:37:40.600]  有時候我們會想
[00:37:40.600 --> 00:37:44.600]  我們跟隨耶穌的基督
[00:37:44.600 --> 00:37:48.600]  我們有沒有像耶穌的勇氣
[00:37:48.600 --> 00:37:52.600]  面對一些社會的敗壞
[00:37:52.600 --> 00:37:57.600]  面對一些不公平的事
[00:37:57.600 --> 00:37:59.600]  我們往往是潔身自愛
[00:37:59.600 --> 00:38:05.600]  有多少人能站出來為真理辯護?
[00:38:05.600 --> 00:38:09.600]  但路加福音告訴我們
[00:38:09.600 --> 00:38:11.600]  這不是最主要的原因
[00:38:11.600 --> 00:38:16.600]  不是從道德的角度去看
[00:38:16.600 --> 00:38:18.600]  路加福音記載這段聖經
[00:38:18.600 --> 00:38:21.600]  是要從教術的角度去看
[00:38:21.600 --> 00:38:23.600]  所以他就跟著說
[00:38:23.600 --> 00:38:26.600]  耶穌天天在奠女教訓人
[00:38:26.600 --> 00:38:31.600]  祭司長王文士與百姓的尊長都想要殺他
[00:38:31.600 --> 00:38:33.600]  但尋不出法子來
[00:38:33.600 --> 00:38:36.600]  因而百姓都質疑聽他
[00:38:36.600 --> 00:38:39.600]  路加這樣記載
[00:38:39.600 --> 00:38:41.600]  不單止是要告訴我們
[00:38:41.600 --> 00:38:43.600]  耶穌給我們一個榜樣
[00:38:43.600 --> 00:38:45.600]  不畏強權
[00:38:45.600 --> 00:38:47.600]  面對壓力而毫無畏懼
[00:38:47.600 --> 00:38:51.600]  耶穌去清理這個聖殿
[00:38:51.600 --> 00:38:55.600]  更有另一個更深層次的原因
[00:38:55.600 --> 00:38:58.600]  就是與他救贖的關係
[00:38:58.600 --> 00:39:00.600]  路加福音表明給我們聽
[00:39:00.600 --> 00:39:02.600]  耶穌就是尼塞亞
[00:39:02.600 --> 00:39:04.600]  他清理這個聖殿時
[00:39:04.600 --> 00:39:06.600]  應驗了舊約聖經的預言
[00:39:06.600 --> 00:39:10.600]  而這位尼塞亞不是猶太人所想像的政治性尼塞亞
[00:39:10.600 --> 00:39:14.600]  他不是救贖羅馬人脫離伊斯蘭人
[00:39:14.600 --> 00:39:17.600]  猶太人脫離羅馬的政權
[00:39:17.600 --> 00:39:20.600]  而是救贖所有在罪惡中
[00:39:20.600 --> 00:39:22.600]  被罪惡纏繞的人
[00:39:22.600 --> 00:39:25.600]  救我們脫離出來
[00:39:25.600 --> 00:39:27.600]  今天最大的問題
[00:39:27.600 --> 00:39:29.600]  不是制度
[00:39:29.600 --> 00:39:32.600]  而是人的罪惡
[00:39:32.600 --> 00:39:35.600]  是人被撒旦控制著
[00:39:35.600 --> 00:39:38.600]  所以他進入耶路撒冷時
[00:39:38.600 --> 00:39:40.600]  不是騎著高頭進入耶路撒冷
[00:39:40.600 --> 00:39:42.600]  表示我旺你
[00:39:42.600 --> 00:39:44.600]  他是騎著驢軀
[00:39:44.600 --> 00:39:47.600]  是很謙卑的進入耶路撒冷
[00:39:47.600 --> 00:39:49.600]  去到耶路撒冷時
[00:39:49.600 --> 00:39:52.600]  路加要把焦點放在聖殿裏
[00:39:52.600 --> 00:39:54.600]  講得清楚一點
[00:39:54.600 --> 00:39:57.600]  路加想告訴我們一個訊息
[00:39:57.600 --> 00:39:59.600]  耶穌就是聖殿
[00:39:59.600 --> 00:40:02.600]  耶穌就是聖殿
[00:40:02.600 --> 00:40:04.600]  所以約翰福音講得很清楚
[00:40:04.600 --> 00:40:06.600]  約翰福音第二章十九節就告訴我們
[00:40:06.600 --> 00:40:12.600]  當耶穌回答那些猶太人的時候
[00:40:12.600 --> 00:40:13.600]  耶穌怎樣回答
[00:40:13.600 --> 00:40:15.600]  你們拆毀聖殿
[00:40:15.600 --> 00:40:17.600]  我三天後再建造起來
[00:40:17.600 --> 00:40:20.600]  猶太人問他
[00:40:20.600 --> 00:40:22.600]  這殿是四十六年才建造的
[00:40:22.600 --> 00:40:24.600]  你三天後就可以建造起來
[00:40:24.600 --> 00:40:27.600]  但耶穌說是指他的身體為殿
[00:40:27.600 --> 00:40:30.600]  所以到他從死裡復活之後
[00:40:30.600 --> 00:40:32.600]  叛徒就想起記起這句話
[00:40:32.600 --> 00:40:34.600]  就順聖經所說
[00:40:34.600 --> 00:40:39.600]  路加和約翰給我們一個很重要的訊息
