
[00:00:00.000 --> 00:00:08.840]  各位姐妹平安 在場內和在鏡頭面前的
[00:22:36.380 --> 00:22:40.380]  就是在艱難裡面都不要失去信仰
[00:22:40.380 --> 00:22:42.380]  彼得其實整封書
[00:22:42.380 --> 00:22:44.380]  書信最重要的
[00:22:44.380 --> 00:22:48.380]  都是建立這一班在苦難當中的弟兄姊妹
[00:22:48.380 --> 00:22:51.380]  讓他們能夠熬過去
[00:22:51.380 --> 00:22:54.380]  我希望我們今天都可以成為
[00:22:54.380 --> 00:22:56.380]  無論在什麼環境裡面
[00:22:56.380 --> 00:22:59.380]  都可以叫做熬過去的人
[00:22:59.380 --> 00:23:00.380]  好不好?
[00:23:00.380 --> 00:23:01.380]  需要嗎?
[00:23:01.380 --> 00:23:04.380]  但是熬得很悽慘
[00:23:04.380 --> 00:23:06.380]  僅僅得救
[00:23:06.380 --> 00:23:09.380]  雖然好像很熬
[00:23:09.380 --> 00:23:12.380]  但是真的很精彩
[00:23:12.380 --> 00:23:15.380]  很不同的
[00:23:15.380 --> 00:23:18.380]  我們有活潑的盼望
[00:23:18.380 --> 00:23:20.380]  這個活潑這個詞
[00:23:20.380 --> 00:23:22.380]  也是彼得書信裡面
[00:23:22.380 --> 00:23:24.380]  時常出現的那個詞
[00:23:24.380 --> 00:23:26.380]  活潑活潑活潑
[00:23:26.380 --> 00:23:28.380]  其實是有生命力
[00:23:28.380 --> 00:23:30.380]  英文就是Living
[00:23:30.380 --> 00:23:33.380]  中文翻譯做活潑也不錯
[00:23:33.380 --> 00:23:35.380]  總之是帶著生命
[00:23:35.380 --> 00:23:37.380]  充滿生機
[00:23:37.380 --> 00:23:39.380]  充滿生機
[00:23:39.380 --> 00:23:41.380]  帶有生命的能力
[00:23:41.380 --> 00:23:44.380]  這一種的盼望
[00:23:44.380 --> 00:23:47.380]  這個是我們在信仰裡面
[00:23:47.380 --> 00:23:51.380]  這個由歷史上主的作為
[00:23:51.380 --> 00:23:54.380]  產生的那個向前望的
[00:23:54.380 --> 00:23:56.380]  那個信仰的能力
[00:23:56.380 --> 00:23:57.380]  這個盼望
[00:23:57.380 --> 00:24:00.380]  就是彼得要跟著跟我們說的
[00:24:00.380 --> 00:24:01.380]  怎樣的盼望呢?
[00:24:01.380 --> 00:24:03.380]  是不能咬壞
[00:24:03.380 --> 00:24:05.380]  不能玷污
[00:24:05.380 --> 00:24:07.380]  不能衰殘
[00:24:07.380 --> 00:24:09.380]  如果你讀希臘文的話
[00:24:09.380 --> 00:24:10.380]  你就發覺
[00:24:10.380 --> 00:24:12.380]  咦!這位加里里的漁夫
[00:24:12.380 --> 00:24:14.380]  他的措辭顯示造句
[00:24:14.380 --> 00:24:17.380]  都非常有詩意
[00:24:17.380 --> 00:24:18.380]  押韻的
[00:24:18.380 --> 00:24:21.380]  字頭都是一樣的
[00:24:21.380 --> 00:24:23.380]  很神奇
[00:24:23.380 --> 00:24:25.380]  聖靈感動他
[00:24:25.380 --> 00:24:28.380]  賜給他這種力量
[00:24:28.380 --> 00:24:30.380]  他寫出幾樣東西
[00:24:30.380 --> 00:24:32.380]  是什麼呢?
[00:24:32.380 --> 00:24:34.380]  是不會死的
[00:24:34.380 --> 00:24:37.380]  扭壞就是會腐朽的
[00:24:37.380 --> 00:24:38.380]  是會死的
[00:24:38.380 --> 00:24:40.380]  會成為過去的
[00:24:40.380 --> 00:24:42.380]  是不能玷污的
[00:24:42.380 --> 00:24:44.380]  是不會被污損
[00:24:44.380 --> 00:24:50.380]  被扭曲的
[00:24:50.380 --> 00:24:54.380]  也不像植物是會枯萎的
[00:24:54.380 --> 00:24:58.380]  這個盼望他用這三個詞形容
[00:24:58.380 --> 00:25:00.380]  其實到底是什麼呢?
[00:25:00.380 --> 00:25:02.380]  你知不知道呢?
[00:25:02.380 --> 00:25:05.380]  當然不知道了
[00:25:05.380 --> 00:25:08.380]  只知道是不會死
[00:25:08.380 --> 00:25:09.380]  不會污穢
[00:25:09.380 --> 00:25:11.380]  不會爛
[00:25:11.380 --> 00:25:13.380]  那是什麼意思呢?
[00:25:13.380 --> 00:25:14.380]  就是這樣
[00:25:14.380 --> 00:25:17.380]  我不知道你有什麼感覺
[00:25:17.380 --> 00:25:19.380]  原來我們讀到聖經
[00:25:19.380 --> 00:25:21.380]  關於那些
[00:25:21.380 --> 00:25:23.380]  屬靈很精彩的東西
[00:25:23.380 --> 00:25:27.380]  其實不太懂得說
[00:25:27.380 --> 00:25:30.380]  你明白我在說什麼嗎?
[00:25:30.380 --> 00:25:33.380]  不明白
[00:25:33.380 --> 00:25:35.380]  我現在越來越笨
[00:25:35.380 --> 00:25:38.380]  說了一些你不明白的
[00:25:38.380 --> 00:25:39.380]  我又不明白的
[00:25:39.380 --> 00:25:42.380]  但大家覺得是Hallelujah的東西
[00:25:42.380 --> 00:25:45.380]  天上的東西就是這樣
[00:25:45.380 --> 00:25:47.380]  因為世上最好的東西
[00:25:47.380 --> 00:25:50.380]  都會成為過去
[00:25:50.380 --> 00:25:53.380]  啟示錄也是這樣說
[00:25:53.380 --> 00:25:55.380]  抹乾他們一切
[00:25:55.380 --> 00:25:57.380]  沒有眼淚就沒有死亡
[00:25:57.380 --> 00:25:58.380]  沒有疼痛
[00:25:58.380 --> 00:25:59.380]  沒有黑暗
[00:25:59.380 --> 00:26:03.380]  沒有這些東西就沒有了
[00:26:03.380 --> 00:26:05.380]  因為這些東西在世上
[00:26:05.380 --> 00:26:09.380]  你怎樣也不會克服的
[00:26:09.380 --> 00:26:12.380]  但在主的計劃裡
[00:26:12.380 --> 00:26:14.380]  人所不能克服
[00:26:14.380 --> 00:26:16.380]  但人也必須克服的東西
[00:26:16.380 --> 00:26:18.380]  終於都克服了
[00:26:18.380 --> 00:26:21.380]  而人想得到的是用盡的方法
[00:26:21.380 --> 00:26:23.380]  想得到不能被扭曲
[00:26:23.380 --> 00:26:25.380]  想得到不會被抹的
[00:26:25.380 --> 00:26:27.380]  沒有的
[00:26:27.380 --> 00:26:29.380]  最後都是會過去的
[00:26:29.380 --> 00:26:31.380]  但那個盼望
[00:26:31.380 --> 00:26:33.380]  那個活潑的盼望
[00:26:33.380 --> 00:26:35.380]  那個會實現的
[00:26:35.380 --> 00:26:37.380]  Hallelujah
[00:26:37.380 --> 00:26:39.380]  多謝主讓我講到這句
[00:26:39.380 --> 00:26:41.380]  即是會實現
[00:26:41.380 --> 00:26:43.380]  終於會見到
[00:26:43.380 --> 00:26:45.380]  我很喜歡一首歌
[00:26:45.380 --> 00:26:47.380]  叫做慈光歌
[00:26:47.380 --> 00:26:49.380]  Lead Kindly Light
[00:26:49.380 --> 00:26:51.380]  不知道大家唱過沒有
[00:26:51.380 --> 00:26:58.380]  (唱)
[00:26:58.380 --> 00:27:00.380]  那首歌有一首就是說
[00:27:00.380 --> 00:27:04.380]  我終於會見到
[00:27:04.380 --> 00:27:09.380]  我闊別了很久的那個少年
[00:27:09.380 --> 00:27:12.380]  在神熙光中
[00:27:12.380 --> 00:27:14.380]  我們得以重逢
[00:27:14.380 --> 00:27:17.380]  你不知道有沒有些詩意呢
[00:27:17.380 --> 00:27:21.380]  我有時候覺得自己有些詩意
[00:27:21.380 --> 00:27:23.380]  可惜我那時候讀英國文學
[00:27:23.380 --> 00:27:25.380]  讀得不好
[00:27:25.380 --> 00:27:28.380]  讀這些歌詞的時候
[00:27:28.380 --> 00:27:30.380]  神熙光中
[00:27:30.380 --> 00:27:33.380]  與所愛的重逢
[00:27:33.380 --> 00:27:35.380]  再見到
[00:27:35.380 --> 00:27:40.380]  多年契闊
[00:27:40.380 --> 00:27:43.380]  渴望見到的笑容
[00:27:43.380 --> 00:27:45.380]  明白了
[00:27:45.380 --> 00:27:47.380]  即是你所愛的
[00:27:47.380 --> 00:27:49.380]  朝思暮想想見到他
[00:27:49.380 --> 00:27:51.380]  你以為他死了
[00:27:51.380 --> 00:27:53.380]  以為不能見他
[00:27:53.380 --> 00:27:55.380]  但竟然你見到他
[00:27:55.380 --> 00:27:58.380]  那一種喜悅
[00:27:58.380 --> 00:28:00.380]  我想這個
[00:28:00.380 --> 00:28:02.380]  彼得講的盼望
[00:28:02.380 --> 00:28:06.380]  就是我們到底是否在盼望那樣東西
[00:28:06.380 --> 00:28:08.380]  而在人世間
[00:28:08.380 --> 00:28:10.380]  天父給我們的盼望
[00:28:10.380 --> 00:28:12.380]  就是這個天上
[00:28:12.380 --> 00:28:16.380]  永不衰殘的盼望
[00:28:16.380 --> 00:28:20.380]  就是那個末世要顯現的救恩
[00:28:20.380 --> 00:28:24.380]  最終會實現的救恩
[00:28:24.380 --> 00:28:26.380]  我們今天的得救
[00:28:26.380 --> 00:28:30.380]  只是得救的開始
[00:28:30.380 --> 00:28:33.380]  我們還沒去到終點
[00:28:33.380 --> 00:28:36.380]  所以在這個還沒去到終點之間
[00:28:36.380 --> 00:28:38.380]  天父將彼得前書
[00:28:38.380 --> 00:28:41.380]  這一段盼望的說話
[00:28:41.380 --> 00:28:43.380]  賜給我們
[00:28:43.380 --> 00:28:45.380]  安慰我們
[00:28:45.380 --> 00:28:47.380]  叫我們做什麼
[00:28:47.380 --> 00:28:49.380]  不要以淚洗臉
[00:28:49.380 --> 00:28:51.380]  不要灰心絕望
[00:28:51.380 --> 00:28:53.380]  反而要在這個大善念裡面
[00:28:53.380 --> 00:28:55.380]  要有喜樂
[00:28:55.380 --> 00:28:57.380]  甚至以為大喜樂
[00:28:57.380 --> 00:28:59.380]  而且彼得跟他們說
[00:28:59.380 --> 00:29:01.380]  你們是大有喜樂
[00:29:01.380 --> 00:29:05.380]  有還是沒有
[00:29:05.380 --> 00:29:07.380]  有
[00:29:07.380 --> 00:29:10.380]  如果焦點放在我們說的盼望那裡
[00:29:10.380 --> 00:29:12.380]  那個有生命的盼望
[00:29:12.380 --> 00:29:14.380]  有
[00:29:14.380 --> 00:29:16.380]  我就想起我的媽媽
[00:29:16.380 --> 00:29:18.380]  人叫她做
[00:29:18.380 --> 00:29:20.380]  潮州話
[00:29:20.380 --> 00:29:22.380]  小姐
[00:29:22.380 --> 00:29:24.380]  其實她出生很淒難
[00:29:24.380 --> 00:29:26.380]  她很淒慘
[00:29:26.380 --> 00:29:30.380]  她的爸爸很早已經人間消失
[00:29:30.380 --> 00:29:32.380]  然後香港人
[00:29:32.380 --> 00:29:34.380]  就是拜神
[00:29:34.380 --> 00:29:36.380]  燒香
[00:29:38.380 --> 00:29:40.380]  很苦的
[00:29:40.380 --> 00:29:42.380]  但是因著耶穌
[00:29:42.380 --> 00:29:45.380]  她十六歲信主之後
[00:29:45.380 --> 00:29:47.380]  當然後來她
[00:29:47.380 --> 00:29:49.380]  不知道三十六歲才生我
[00:29:49.380 --> 00:29:51.380]  還是多少歲才生我
[00:29:51.380 --> 00:29:53.380]  都是高齡產婦
[00:29:53.380 --> 00:29:55.380]  她說她當時
[00:29:55.380 --> 00:29:58.380]  是三十歲才嫁人
[00:29:58.380 --> 00:30:00.380]  而且嫁給我爸爸
[00:30:00.380 --> 00:30:02.380]  是做計室
[00:30:02.380 --> 00:30:04.380]  因為爸爸第一個妻子很快死了
[00:30:04.380 --> 00:30:07.380]  我大哥當時都應該
[00:30:07.380 --> 00:30:09.380]  只不過還不夠
[00:30:09.380 --> 00:30:11.380]  還不夠一歲
[00:30:11.380 --> 00:30:15.380]  其實很慘
[00:30:15.380 --> 00:30:17.380]  但是因著耶穌
[00:30:17.380 --> 00:30:19.380]  我媽媽是
[00:30:19.380 --> 00:30:21.380]  天天笑唱
[00:30:21.380 --> 00:30:23.380]  Hallelujah讚美的歌
[00:30:23.380 --> 00:30:25.380]  直到她安息於主懷
[00:30:25.380 --> 00:30:29.380]  快樂?
[00:30:29.380 --> 00:30:31.380]  看你怎麼算
[00:30:31.380 --> 00:30:33.380]  如果你經常算自己的出生
[00:30:33.380 --> 00:30:35.380]  很苦很苦
[00:30:35.380 --> 00:30:37.380]  但如果你看到
[00:30:37.380 --> 00:30:39.380]  在主裡面的豐盛恩典
[00:30:39.380 --> 00:30:41.380]  和將來
[00:30:41.380 --> 00:30:43.380]  在主裡面有將來
[00:30:43.380 --> 00:30:47.380]  我們的救恩一定要實現
[00:30:47.380 --> 00:30:49.380]  上主的管治
[00:30:49.380 --> 00:30:53.380]  天國必定要完美的降臨
[00:30:53.380 --> 00:30:57.380]  所以我們是大有喜樂的
[00:30:57.380 --> 00:30:59.380]  給得降
[00:30:59.380 --> 00:31:01.380]  這是一方面
[00:31:01.380 --> 00:31:03.380]  但不要否認今生的痛苦
[00:31:03.380 --> 00:31:05.380]  我想基督徒有時候
[00:31:05.380 --> 00:31:07.380]  論盡
[00:31:07.380 --> 00:31:09.380]  他論盡就是
[00:31:09.380 --> 00:31:11.380]  又掌握不住那個必有的喜樂
[00:31:11.380 --> 00:31:13.380]  又漠視今生的那些苦困
[00:31:13.380 --> 00:31:19.380]  其實我們是要腳踏實地
[00:31:19.380 --> 00:31:21.380]  兩樣都一齊掌握住
[00:31:21.380 --> 00:31:25.380]  彼得說你們是大有喜樂
[00:31:25.380 --> 00:31:27.380]  但如今在百般的試煉
[00:31:27.380 --> 00:31:29.380]  百般的試煉
[00:31:29.380 --> 00:31:31.380]  就是
[00:31:31.380 --> 00:31:33.380]  咬牛骨
[00:31:33.380 --> 00:31:35.380]  咬豬骨
[00:31:35.380 --> 00:31:37.380]  咬什麼咬
[00:31:37.380 --> 00:31:39.380]  你們在這個世界上是在咬的
[00:31:39.380 --> 00:31:41.380]  百般的試煉
[00:31:41.380 --> 00:31:43.380]  是怎樣呢
[00:31:43.380 --> 00:31:45.380]  憂愁
[00:31:45.380 --> 00:31:47.380]  憂愁啊
[00:31:47.380 --> 00:31:49.380]  所以要哭要什麼
[00:31:49.380 --> 00:31:51.380]  要生氣要哭要什麼
[00:31:51.380 --> 00:31:53.380]  情緒來的正常的
[00:31:53.380 --> 00:31:55.380]  不過是暫時
[00:31:55.380 --> 00:31:59.380]  那就要明白
[00:31:59.380 --> 00:32:01.380]  有一樣東西是在經歷試驗
[00:32:01.380 --> 00:32:03.380]  這個信心
[00:32:03.380 --> 00:32:05.380]  被試驗出來的結果
[00:32:05.380 --> 00:32:07.380]  是比那些金更加寶貴
[00:32:07.380 --> 00:32:09.380]  而彼得對金的形容
[00:32:09.380 --> 00:32:11.380]  就是說
[00:32:11.380 --> 00:32:13.380]  是被精煉
[00:32:13.380 --> 00:32:15.380]  但仍然能夠壞的金
[00:32:15.380 --> 00:32:17.380]  這個世界上
[00:32:17.380 --> 00:32:19.380]  金已經是比較穩定的東西
[00:32:19.380 --> 00:32:23.380]  其他的東西
[00:32:23.380 --> 00:32:25.380]  銀你放出來幾天
[00:32:25.380 --> 00:32:27.380]  它已經變黑了
[00:32:27.380 --> 00:32:29.380]  銀可能還是金
[00:32:29.380 --> 00:32:31.380]  但雖然如此
[00:32:31.380 --> 00:32:33.380]  金也是會壞的東西
[00:32:33.380 --> 00:32:35.380]  不要以為金就是永存
[00:32:35.380 --> 00:32:37.380]  對不起說了永存
[00:32:37.380 --> 00:32:41.380]  可以在耶穌基督顯現的時候
[00:32:41.380 --> 00:32:43.380]  得著稱讚
[00:32:43.380 --> 00:32:45.380]  尊貴榮耀
[00:32:45.380 --> 00:32:47.380]  因為我們是知道
[00:32:47.380 --> 00:32:49.380]  有盼望
[00:32:49.380 --> 00:32:51.380]  然後在我們在走這條路程
[00:32:51.380 --> 00:32:53.380]  被散居
[00:32:53.380 --> 00:32:55.380]  各處面對各種的情況
[00:32:55.380 --> 00:32:57.380]  我們是在熬煉一樣東西
[00:32:57.380 --> 00:32:59.380]  而這個東西
[00:32:59.380 --> 00:33:01.380]  叫做信心
[00:33:01.380 --> 00:33:03.380]  而這個信心
[00:33:03.380 --> 00:33:05.380]  那個的結果
[00:33:05.380 --> 00:33:07.380]  是煉成了之後
[00:33:07.380 --> 00:33:09.380]  是在主的眼光裡面
[00:33:09.380 --> 00:33:11.380]  是被他所創造的
[00:33:11.380 --> 00:33:13.380]  這些被精煉
[00:33:13.380 --> 00:33:15.380]  卻仍然能壞的金
[00:33:15.380 --> 00:33:17.380]  是更加金
[00:33:17.380 --> 00:33:19.380]  更加寶貴
[00:33:19.380 --> 00:33:21.380]  這是很重要的信息
[00:33:21.380 --> 00:33:23.380]  我們有什麼
[00:33:23.380 --> 00:33:25.380]  有盼望
[00:33:25.380 --> 00:33:27.380]  我們在經歷的東西
[00:33:27.380 --> 00:33:29.380]  是什麼
[00:33:29.380 --> 00:33:31.380]  是熬煉我們的信心
[00:33:31.380 --> 00:33:35.380]  我失去信心了
[00:33:35.380 --> 00:33:37.380]  我失去了
[00:33:37.380 --> 00:33:39.380]  是因為你還沒收工
[00:33:39.380 --> 00:33:41.380]  你已經放棄
[00:33:41.380 --> 00:33:43.380]  但如果我們不放棄的話
[00:33:43.380 --> 00:33:45.380]  我們就必定是看到
[00:33:45.380 --> 00:33:47.380]  那個信心的收成
[00:33:47.380 --> 00:33:49.380]  親愛的
[00:33:49.380 --> 00:33:51.380]  給得給的信息
[00:33:51.380 --> 00:33:53.380]  盼望
[00:33:53.380 --> 00:33:55.380]  用保羅的說法
[00:33:55.380 --> 00:33:57.380]  保羅和彼得我們經常都說錯
[00:33:57.380 --> 00:33:59.380]  有時傳到人家說
[00:33:59.380 --> 00:34:01.380]  明明是說彼得說了保羅
[00:34:01.380 --> 00:34:03.380]  說保羅說了彼得
[00:34:03.380 --> 00:34:05.380]  其實有些東西是很通的
[00:34:05.380 --> 00:34:07.380]  彼得說的盼望
[00:34:07.380 --> 00:34:09.380]  很精彩
[00:34:09.380 --> 00:34:11.380]  保羅說的盼望是怎樣
[00:34:11.380 --> 00:34:13.380]  還沒得到
[00:34:13.380 --> 00:34:15.380]  他說哪裡還有盼望
[00:34:15.380 --> 00:34:17.380]  如果已經得到就不用望了
[00:34:17.380 --> 00:34:19.380]  既然說是望
[00:34:19.380 --> 00:34:21.380]  就是還沒得到
[00:34:21.380 --> 00:34:23.380]  大家兩個人都異口同聲
[00:34:23.380 --> 00:34:25.380]  就是鼓勵信徒要信到底
[00:34:25.380 --> 00:34:29.380]  要信到底
[00:34:29.380 --> 00:34:31.380]  因為我們是屬於
[00:34:31.380 --> 00:34:33.380]  三一神的
[00:34:33.380 --> 00:34:37.380]  接下來
[00:34:37.380 --> 00:34:39.380]  他和弟兄姊妹說
[00:34:39.380 --> 00:34:41.380]  其實我說了這麼久
[00:34:41.380 --> 00:34:43.380]  你都沒見過耶穌
[00:34:43.380 --> 00:34:47.380]  不過彼得見過
[00:34:47.380 --> 00:34:49.380]  彼得不單止見過
[00:34:49.380 --> 00:34:51.380]  在加利利海邊見過
[00:34:51.380 --> 00:34:53.380]  在這個山上
[00:34:53.380 --> 00:34:55.380]  主耶穌變相見過
[00:34:55.380 --> 00:34:57.380]  在基督復活之後見過
[00:34:57.380 --> 00:35:03.380]  而這個人的見證
[00:35:03.380 --> 00:35:05.380]  是可信的
[00:35:05.380 --> 00:35:07.380]  他就夠膽跟人說
[00:35:07.380 --> 00:35:11.380]  你們雖然沒見過他
[00:35:11.380 --> 00:35:13.380]  卻是愛他
[00:35:13.380 --> 00:35:15.380]  什麼傻的
[00:35:15.380 --> 00:35:17.380]  沒見過他
[00:35:17.380 --> 00:35:19.380]  卻是愛他
[00:35:19.380 --> 00:35:21.380]  我們全部都應該是這麼傻
[00:35:21.380 --> 00:35:23.380]  如果我們不是這麼傻
[00:35:23.380 --> 00:35:25.380]  我們大概都不是真信
[00:35:25.380 --> 00:35:27.380]  我們真信
[00:35:27.380 --> 00:35:29.380]  就是說我雖然沒見過
[00:35:29.380 --> 00:35:31.380]  但是我愛他
[00:35:31.380 --> 00:35:33.380]  我想這裡
[00:35:33.380 --> 00:35:35.380]  又給我們一個很重要的提醒
[00:35:35.380 --> 00:35:37.380]  有些人是很鼓吹
[00:35:37.380 --> 00:35:39.380]  一些很神秘的經歷
[00:35:39.380 --> 00:35:41.380]  其實彼得沒有鼓吹這件事
[00:35:41.380 --> 00:35:43.380]  到底有還是沒有
[00:35:43.380 --> 00:35:45.380]  當然有
[00:35:45.380 --> 00:35:47.380]  歷史的人物親自
[00:35:47.380 --> 00:35:49.380]  以色列的預言
[00:35:49.380 --> 00:35:51.380]  以色列的君王親自
[00:35:51.380 --> 00:35:53.380]  踏足這個大地
[00:35:53.380 --> 00:35:55.380]  然後派遣我們做他的使徒
[00:35:55.380 --> 00:35:57.380]  來宣告他
[00:35:57.380 --> 00:35:59.380]  然後聖靈差遣我們
[00:35:59.380 --> 00:36:01.380]  來宣告他、高舉他
[00:36:01.380 --> 00:36:03.380]  耶穌基督凡信他的人
[00:36:03.380 --> 00:36:05.380]  就受洗、聚得赦免
[00:36:05.380 --> 00:36:07.380]  就成為這位
[00:36:07.380 --> 00:36:09.380]  三一神所擁有的人
[00:36:09.380 --> 00:36:11.380]  就是這樣
[00:36:11.380 --> 00:36:13.380]  這是我們的基本基督教
[00:36:13.380 --> 00:36:15.380]  最根本的東西
[00:36:15.380 --> 00:36:17.380]  所以
[00:36:17.380 --> 00:36:19.380]  堅固我們的信心很重要
[00:36:19.380 --> 00:36:21.380]  不要被人迷惑
[00:36:21.380 --> 00:36:23.380]  在這個末世的時候
[00:36:23.380 --> 00:36:25.380]  很多迷惑
[00:36:25.380 --> 00:36:27.380]  也有些人
[00:36:27.380 --> 00:36:29.380]  聲稱自己
[00:36:29.380 --> 00:36:31.380]  見證他的經歷
[00:36:31.380 --> 00:36:33.380]  我告訴你
[00:36:33.380 --> 00:36:35.380]  有這個使徒的經歷
[00:36:35.380 --> 00:36:37.380]  有見證
[00:36:37.380 --> 00:36:39.380]  我們真的不需要
[00:36:39.380 --> 00:36:41.380]  受其他人的
[00:36:41.380 --> 00:36:45.380]  一些宗教神秘經歷的吸引
[00:36:45.380 --> 00:36:47.380]  很危險的
[00:36:47.380 --> 00:36:49.380]  說起來很動聽
[00:36:49.380 --> 00:36:51.380]  我上過天堂、游過地獄
[00:36:51.380 --> 00:36:53.380]  我見過耶穌
[00:36:53.380 --> 00:36:55.380]  我講你又信
[00:36:55.380 --> 00:36:57.380]  給他們那些
[00:36:57.380 --> 00:36:59.380]  是真的至死不改口的見證
[00:36:59.380 --> 00:37:01.380]  而且他們真的
[00:37:01.380 --> 00:37:03.380]  實實在在
[00:37:03.380 --> 00:37:05.380]  有聖靈在他們生命當中
[00:37:05.380 --> 00:37:07.380]  完整的見證
[00:37:07.380 --> 00:37:09.380]  講到這裡
[00:37:09.380 --> 00:37:11.380]  我們要看時間
[00:37:11.380 --> 00:37:13.380]  是不是
[00:37:13.380 --> 00:37:15.380]  應該差不多
[00:37:15.380 --> 00:37:17.380]  這麼好
[00:37:17.380 --> 00:37:19.380]  你幫我計時
[00:37:19.380 --> 00:37:21.380]  因為我們有五章
[00:37:21.380 --> 00:37:23.380]  五章到底要怎麼講
[00:37:23.380 --> 00:37:25.380]  我就不計較了
[00:37:25.380 --> 00:37:27.380]  總之我講不完
[00:37:27.380 --> 00:37:29.380]  你也可以看那五章
[00:37:29.380 --> 00:37:31.380]  主要就是透過我
[00:37:31.380 --> 00:37:33.380]  宣講的時候
[00:37:33.380 --> 00:37:35.380]  給我們一個
[00:37:35.380 --> 00:37:37.380]  共同的交流
[00:37:37.380 --> 00:37:39.380]  按照聖經的
[00:37:39.380 --> 00:37:41.380]  重要的訊息來鼓勵
[00:37:41.380 --> 00:37:43.380]  你見過祂
[00:37:43.380 --> 00:37:45.380]  卻是愛祂
[00:37:45.380 --> 00:37:47.380]  求主
[00:37:47.380 --> 00:37:49.380]  撥開我們的愛心
[00:37:49.380 --> 00:37:51.380]  求主堅定我們的信心
[00:37:51.380 --> 00:37:53.380]  因為聽
[00:37:53.380 --> 00:37:55.380]  使徒們聽
[00:37:55.380 --> 00:37:57.380]  新約聖經裡面
[00:37:57.380 --> 00:37:59.380]  或者整本聖經裡面
[00:37:59.380 --> 00:38:01.380]  對基督的見證是最重要的
[00:38:01.380 --> 00:38:03.380]  比一切都更加重要
[00:38:03.380 --> 00:38:05.380]  OK
[00:38:05.380 --> 00:38:07.380]  因為這是聖靈親自
[00:38:07.380 --> 00:38:09.380]  背書的
[00:38:09.380 --> 00:38:11.380]  加簽的
[00:38:11.380 --> 00:38:13.380]  肯定的
[00:38:13.380 --> 00:38:15.380]  堅固我們的信心
[00:38:15.380 --> 00:38:17.380]  如今雖不得看見
[00:38:17.380 --> 00:38:19.380]  卻因信他就有
[00:38:19.380 --> 00:38:21.380]  說不出來滿有榮光的
[00:38:21.380 --> 00:38:23.380]  大喜樂
[00:38:23.380 --> 00:38:25.380]  接著那段我就
[00:38:25.380 --> 00:38:27.380]  越過去
[00:38:27.380 --> 00:38:29.380]  總之給的是強調那個貫徹
[00:38:29.380 --> 00:38:31.380]  在舊約一直來的
[00:38:31.380 --> 00:38:33.380]  那個啟示
[00:38:33.380 --> 00:38:35.380]  甚至天上的
[00:38:35.380 --> 00:38:37.380]  天使都是
[00:38:37.380 --> 00:38:39.380]  對這些事
[00:38:39.380 --> 00:38:41.380]  感覺到振奮
[00:38:41.380 --> 00:38:43.380]  感覺到稀奇
[00:38:43.380 --> 00:38:45.380]  接下來的十五分鐘
[00:38:45.380 --> 00:38:47.380]  我很快就講完第一章
[00:38:47.380 --> 00:38:49.380]  第一章
[00:38:49.380 --> 00:38:51.380]  有了
[00:38:51.380 --> 00:38:53.380]  剛才所說的那一切
[00:38:53.380 --> 00:38:55.380]  又確認了
[00:38:55.380 --> 00:38:57.380]  自己是神的兒女
[00:38:57.380 --> 00:38:59.380]  又看著這個
[00:38:59.380 --> 00:39:01.380]  盼望
[00:39:01.380 --> 00:39:03.380]  又明白世上有苦難
[00:39:03.380 --> 00:39:05.380]  熬煉這個信心
[00:39:05.380 --> 00:39:07.380]  那怎麼生活
[00:39:07.380 --> 00:39:09.380]  怎麼做人
[00:39:09.380 --> 00:39:11.380]  我們其實應該怎麼做
[00:39:11.380 --> 00:39:13.380]  很多人都在問現在教會應該怎樣
[00:39:13.380 --> 00:39:17.380]  其實有什麼怎樣
[00:39:17.380 --> 00:39:19.380]  就是正常生活
[00:39:19.380 --> 00:39:21.380]  心要清醒
[00:39:21.380 --> 00:39:23.380]  心不要迷失
[00:39:23.380 --> 00:39:27.380]  然後心不迷失
[00:39:27.380 --> 00:39:29.380]  心的意思是什麼
[00:39:29.380 --> 00:39:31.380]  仍然是
[00:39:31.380 --> 00:39:33.380]  我們的焦點
[00:39:33.380 --> 00:39:35.380]  要擺得準
[00:39:35.380 --> 00:39:37.380]  我們的焦點擺在哪裡
[00:39:37.380 --> 00:39:39.380]  擺在盼望主耶穌
[00:39:39.380 --> 00:39:41.380]  回來
[00:39:41.380 --> 00:39:43.380]  這個是可圈可點
[00:39:43.380 --> 00:39:45.380]  這個是我們
[00:39:45.380 --> 00:39:47.380]  所有信仰的
[00:39:47.380 --> 00:39:49.380]  最終的焦點
[00:39:49.380 --> 00:39:51.380]  姐妹禱告
[00:39:51.380 --> 00:39:53.380]  主席的時候
[00:39:53.380 --> 00:39:55.380]  她說了一句話
[00:39:55.380 --> 00:39:57.380]  非常重要的
[00:39:57.380 --> 00:39:59.380]  她教我們怎樣學習
[00:39:59.380 --> 00:40:01.380]  當我們的焦點
[00:40:01.380 --> 00:40:03.380]  是盼望耶穌
[00:40:03.380 --> 00:40:05.380]  回來的時候
[00:40:05.380 --> 00:40:07.380]  其實我們不只是
[00:40:07.380 --> 00:40:09.380]  等待
[00:40:09.380 --> 00:40:11.380]  我們在等待的過程裡
[00:40:11.380 --> 00:40:13.380]  我們要跟著耶穌
[00:40:13.380 --> 00:40:15.380]  我們要效法耶穌
