
[00:00:00.000 --> 00:00:06.080]  我們今天來到去思上一段的聖經
[00:18:22.440 --> 00:18:26.440]  我們要知道要回歸
[00:18:26.440 --> 00:18:29.000]  回到那裡也是一個好消息
[00:18:29.000 --> 00:18:32.200]  最怕有家歸不得
[00:18:32.200 --> 00:18:32.760]  是不是?
[00:18:32.760 --> 00:18:34.760]  大家做了這麼多年人
[00:18:34.760 --> 00:18:36.520]  大家都經歷過的了
[00:18:36.520 --> 00:18:38.520]  你有沒有試過得罪過一些人
[00:18:38.520 --> 00:18:42.520]  他們今時今日都不原諒你呢?
[00:18:42.520 --> 00:18:43.640]  有吧?
[00:18:43.640 --> 00:18:46.440]  你有沒有試過有些人得罪了你
[00:18:46.440 --> 00:18:50.440]  你今時今日都不放過他沒點頭?
[00:18:50.440 --> 00:18:53.160]  會不會?
[00:18:53.160 --> 00:18:56.120]  他想來生你的氣你都不理他呢?
[00:18:56.120 --> 00:18:57.080]  會不會?
[00:18:57.080 --> 00:19:02.200]  不是說你想回歸的就給你走路的
[00:19:02.200 --> 00:19:03.000]  對不對?
[00:19:03.000 --> 00:19:04.520]  什麼是福音呢?
[00:19:04.520 --> 00:19:07.480]  我們今天經常說福音
[00:19:07.480 --> 00:19:09.960]  福音就是你不想要的東西
[00:19:09.960 --> 00:19:11.160]  我舉個簡單的
[00:19:11.160 --> 00:19:12.520]  我不知道
[00:19:12.520 --> 00:19:14.360]  大部分都是住多倫多士嘉堡
[00:19:14.360 --> 00:19:15.960]  是不是? 看上去
[00:19:15.960 --> 00:19:17.480]  有樣子看的住士嘉堡
[00:19:17.480 --> 00:19:19.480]  不是的 看不到的
[00:19:19.480 --> 00:19:22.600]  什麼咸呢?
[00:19:22.600 --> 00:19:24.600]  我們逢星期四派發的
[00:19:24.600 --> 00:19:26.600]  你們是不是?
[00:19:26.600 --> 00:19:28.600]  都是是不是?
[00:19:28.600 --> 00:19:30.600]  是不是有很多好消息在那裡?
[00:19:30.600 --> 00:19:32.600]  這件事有70%
[00:19:32.600 --> 00:19:34.600]  那件事有80%
[00:19:34.600 --> 00:19:36.600]  特別現在聖誕節之後
[00:19:36.600 --> 00:19:38.600]  哇 很多好消息
[00:19:38.600 --> 00:19:40.600]  全部都是好消息
[00:19:40.600 --> 00:19:42.600]  你知道最大的好消息是什麼嗎?
[00:19:42.600 --> 00:19:44.600]  人不用買 限足100%
[00:19:44.600 --> 00:19:48.600]  不要那件事 那個好消息不關你的事
[00:19:48.600 --> 00:19:50.600]  基本上 是不是?
[00:19:50.600 --> 00:19:52.600]  哇 這件事便宜了 那件事便宜了
[00:19:52.600 --> 00:19:54.600]  有一天失驚無神 女兒跟我說
[00:19:54.600 --> 00:19:56.600]  她說爸爸可不可以買個相機給我?
[00:19:56.600 --> 00:19:58.600]  我進了攝影學會
[00:19:58.600 --> 00:20:00.600]  我就給你一個相機
[00:20:00.600 --> 00:20:02.600]  我說你那個相機
[00:20:02.600 --> 00:20:06.600]  雞也能夠拍照啊
[00:20:06.600 --> 00:20:08.600]  那些傻巴機呢
[00:20:08.600 --> 00:20:10.600]  雞一釘到膝蓋上
[00:20:10.600 --> 00:20:12.600]  雞也能拍照
[00:20:12.600 --> 00:20:14.600]  一釘就拍到了
[00:20:14.600 --> 00:20:18.600]  那我就已經放下了
[00:20:18.600 --> 00:20:20.600]  攝影不經不覺都放下了40年了
[00:20:20.600 --> 00:20:22.600]  因為我那時候
[00:20:22.600 --> 00:20:24.600]  讀書的時候的確是攝影學會的
[00:20:24.600 --> 00:20:26.600]  我拿過聯校攝影亞軍
[00:20:26.600 --> 00:20:32.600]  但我連相機什麼都放下了
[00:20:32.600 --> 00:20:34.600]  那時候理工的時候讀理工
[00:20:34.600 --> 00:20:36.600]  我讀設計的時候有部很漂亮的相機
[00:20:36.600 --> 00:20:38.600]  那時候都三十多年 四十年前了
[00:20:38.600 --> 00:20:40.600]  那部相機都化了灰了
[00:20:40.600 --> 00:20:46.600]  這麼多年沒有研究過拍照了
[00:20:46.600 --> 00:20:48.600]  失驚無神 誰會找相片拍照呢?
[00:20:48.600 --> 00:20:50.600]  那你也要找到路數
[00:20:50.600 --> 00:20:52.600]  我家裡有幾個拍照的
[00:20:52.600 --> 00:20:54.600]  不是專家 都很喜歡拍照
[00:20:54.600 --> 00:20:56.600]  有什麼相機啊
[00:20:56.600 --> 00:20:58.600]  彈彈過來
[00:20:58.600 --> 00:21:00.600]  這部 錦囊
[00:21:00.600 --> 00:21:02.600]  半價
[00:21:02.600 --> 00:21:04.600]  半價都五百塊
[00:21:04.600 --> 00:21:08.600]  但都是好消息
[00:21:08.600 --> 00:21:10.600]  便宜了四百多塊
[00:21:10.600 --> 00:21:12.600]  差不多多買一部
[00:21:12.600 --> 00:21:14.600]  還送兩支長短駁
[00:21:14.600 --> 00:21:16.600]  真是值得買
[00:21:16.600 --> 00:21:18.600]  而且還要它交賣
[00:21:18.600 --> 00:21:20.600]  正確的方法就是
[00:21:20.600 --> 00:21:22.600]  訂在那裡
[00:21:22.600 --> 00:21:24.600]  總之用正確的方法買
[00:21:24.600 --> 00:21:26.600]  就買到了
[00:21:26.600 --> 00:21:28.600]  一買就買到了
[00:21:28.600 --> 00:21:30.600]  買到了 很開心
[00:21:30.600 --> 00:21:32.600]  要知道你要什麼
[00:21:32.600 --> 00:21:34.600]  而你又能夠得到
[00:21:34.600 --> 00:21:36.600]  我又不是福音
[00:21:36.600 --> 00:21:38.600]  你都不需要那樣東西
[00:21:38.600 --> 00:21:40.600]  我現在告訴你 這樣買一部相機
[00:21:40.600 --> 00:21:42.600]  行全道
[00:21:42.600 --> 00:21:44.600]  關我什麼事 我不需要買相機
[00:21:44.600 --> 00:21:46.600]  這不是你的福音
[00:21:46.600 --> 00:21:48.600]  明白嗎
[00:21:48.600 --> 00:21:50.600]  所以今天我們來到
[00:21:50.600 --> 00:21:52.600]  教會的時候 我們說
[00:21:52.600 --> 00:21:54.600]  我們是不是一群願意
[00:21:54.600 --> 00:21:56.600]  我們是一群願意
[00:21:56.600 --> 00:21:58.600]  向上帝的人
[00:21:58.600 --> 00:22:00.600]  而上帝給我們路 我們走
[00:22:00.600 --> 00:22:02.600]  這樣
[00:22:02.600 --> 00:22:04.600]  這就是福音
[00:22:04.600 --> 00:22:06.600]  我們明白了
[00:22:06.600 --> 00:22:08.600]  原來
[00:22:08.600 --> 00:22:10.600]  有路走
[00:22:10.600 --> 00:22:12.600]  為什麼 因為耶穌說我是
[00:22:12.600 --> 00:22:14.600]  路 真理
[00:22:14.600 --> 00:22:16.600]  生命 若不
[00:22:16.600 --> 00:22:18.600]  直著我
[00:22:18.600 --> 00:22:20.600]  沒有人能到
[00:22:20.600 --> 00:22:22.600]  腐爛的去 是
[00:22:22.600 --> 00:22:24.600]  獨特的 專利的
[00:22:24.600 --> 00:22:26.600]  OK
[00:22:26.600 --> 00:22:28.600]  你想回到上帝那裡 有路走的
[00:22:28.600 --> 00:22:30.600]  只是靠耶穌 沒有別的路
[00:22:30.600 --> 00:22:32.600]  是不是 所以有些人說
[00:22:32.600 --> 00:22:34.600]  第二個宗教不行嗎
[00:22:34.600 --> 00:22:36.600]  大家喜歡有什麼都爭辯一下
[00:22:36.600 --> 00:22:38.600]  沒所謂的 我們看看
[00:22:38.600 --> 00:22:40.600]  別的宗教的英前祖聽什麼
[00:22:40.600 --> 00:22:42.600]  是想要的 是想要的東西
[00:22:42.600 --> 00:22:44.600]  是不是 你說喜歡輪迴的
[00:22:44.600 --> 00:22:46.600]  喜歡十八層地獄的
[00:22:46.600 --> 00:22:48.600]  喜歡怎麼搞的 那些才適合你心水
[00:22:48.600 --> 00:22:50.600]  幫不了你 是不是
[00:22:50.600 --> 00:22:52.600]  但是我呢
[00:22:52.600 --> 00:22:56.600]  當我明白了福音之後
[00:22:56.600 --> 00:22:58.600]  原來我是一個背叛上帝的人
[00:22:58.600 --> 00:23:02.600]  我現在願意回歸上帝
[00:23:02.600 --> 00:23:06.600]  有路走
[00:23:06.600 --> 00:23:08.600]  好東西 那我就信
[00:23:08.600 --> 00:23:10.600]  信耶穌 是不是
[00:23:10.600 --> 00:23:12.600]  有人就問 為什麼要信呢
[00:23:12.600 --> 00:23:14.600]  為什麼不是走呢
[00:23:14.600 --> 00:23:20.600]  說遠一點
[00:23:20.600 --> 00:23:22.600]  創世紀
[00:23:22.600 --> 00:23:24.600]  創世紀 這些不在裡面
[00:23:24.600 --> 00:23:26.600]  上帝就
[00:23:26.600 --> 00:23:28.600]  按照他的形象
[00:23:28.600 --> 00:23:30.600]  來做了亞當和夏娃
[00:23:30.600 --> 00:23:32.600]  就吩咐他們
[00:23:32.600 --> 00:23:34.600]  生養眾多
[00:23:34.600 --> 00:23:36.600]  遍滿地面
[00:23:36.600 --> 00:23:38.600]  自理者地 是不是
[00:23:38.600 --> 00:23:40.600]  又將上帝的形象
[00:23:40.600 --> 00:23:42.600]  做在他們的身上
[00:23:42.600 --> 00:23:44.600]  然後就將他們安置在伊甸園
[00:23:44.600 --> 00:23:46.600]  然後上帝就跟他們說
[00:23:46.600 --> 00:23:48.600]  在園中一切所有樹上的果子
[00:23:48.600 --> 00:23:50.600]  地上一切所有的菜蔬
[00:23:50.600 --> 00:23:52.600]  All you can eat
[00:23:52.600 --> 00:23:56.600]  是不是 飲食除了
[00:23:56.600 --> 00:23:58.600]  又說
[00:23:58.600 --> 00:24:00.600]  分別剪下樹上的果子
[00:24:00.600 --> 00:24:02.600]  你吃的日子是什麼
[00:24:04.600 --> 00:24:06.600]  死定死
[00:24:06.600 --> 00:24:10.600]  死定的
[00:24:10.600 --> 00:24:12.600]  死定的
[00:24:12.600 --> 00:24:16.600]  在我未信耶穌前
[00:24:16.600 --> 00:24:18.600]  我經常覺得亞當夏娃兩夫妻
[00:24:18.600 --> 00:24:20.600]  是弱智的
[00:24:20.600 --> 00:24:22.600]  不懂分善惡 什麼都不懂
[00:24:22.600 --> 00:24:24.600]  傻傻的
[00:24:24.600 --> 00:24:26.600]  後來我認真讀聖經
[00:24:26.600 --> 00:24:28.600]  不是的 其實兩夫妻很聰明
[00:24:28.600 --> 00:24:30.600]  魔鬼化做蛇
[00:24:30.600 --> 00:24:32.600]  來試探夏娃
[00:24:32.600 --> 00:24:34.600]  她說什麼
[00:24:34.600 --> 00:24:36.600]  是不是什麼都不能吃
[00:24:36.600 --> 00:24:42.600]  夏娃怎麼回答她
[00:24:42.600 --> 00:24:44.600]  傻了
[00:24:44.600 --> 00:24:46.600]  什麼都能吃
[00:24:46.600 --> 00:24:48.600]  只是那棵分別
[00:24:48.600 --> 00:24:50.600]  剪下樹上的果子 上帝說
[00:24:50.600 --> 00:24:52.600]  不能吃 又不能摸
[00:24:52.600 --> 00:24:54.600]  是不是
[00:24:54.600 --> 00:24:56.600]  清不清醒
[00:24:56.600 --> 00:24:58.600]  在那一刻之前
[00:24:58.600 --> 00:25:00.600]  她不單清醒 還有絕對的能力
[00:25:00.600 --> 00:25:02.600]  自我約束
[00:25:02.600 --> 00:25:04.600]  因為有些時候有些東西你明知道不能吃
[00:25:04.600 --> 00:25:06.600]  你都會去吃
[00:25:06.600 --> 00:25:12.600]  那你怎樣跟她說
[00:25:12.600 --> 00:25:14.600]  不是吧
[00:25:14.600 --> 00:25:16.600]  你吃的日子
[00:25:16.600 --> 00:25:18.600]  不一定死
[00:25:18.600 --> 00:25:22.600]  什麼叫不一定死
[00:25:22.600 --> 00:25:26.600]  什麼叫不一定死
[00:25:26.600 --> 00:25:28.600]  就是
[00:25:28.600 --> 00:25:30.600]  不一定會死
[00:25:30.600 --> 00:25:32.600]  可能會死
[00:25:32.600 --> 00:25:34.600]  我看到這有瓶水
[00:25:34.600 --> 00:25:36.600]  蕨巢純生命水
[00:25:36.600 --> 00:25:42.600]  我斷固這瓶水喝的日子
[00:25:42.600 --> 00:25:44.600]  一定不死
[00:25:44.600 --> 00:25:46.600]  所以我喝了
[00:25:46.600 --> 00:25:48.600]  如果這張牌子放在這裏
[00:25:48.600 --> 00:25:50.600]  這瓶水叫不一定死水
[00:25:50.600 --> 00:25:52.600]  你喝不喝
[00:25:52.600 --> 00:25:56.600]  你喝不一定死水
[00:25:56.600 --> 00:25:58.600]  你喝不一定死水
[00:25:58.600 --> 00:26:02.600]  很奇怪
[00:26:02.600 --> 00:26:04.600]  夏威夷就去拿
[00:26:04.600 --> 00:26:06.600]  分別滑下樹的果子
[00:26:06.600 --> 00:26:08.600]  拿來吃
[00:26:08.600 --> 00:26:10.600]  玄機在哪裏呢
[00:26:10.600 --> 00:26:12.600]  為什麼要拿來吃
[00:26:12.600 --> 00:26:14.600]  大家這麼聰明
[00:26:14.600 --> 00:26:16.600]  不一定死水
[00:26:16.600 --> 00:26:18.600]  大家都不會拿來喝
[00:26:18.600 --> 00:26:20.600]  那為什麼那個不一定死果
[00:26:20.600 --> 00:26:22.600]  他會拿來吃呢
[00:26:22.600 --> 00:26:24.600]  考考大家聰明智慧
[00:26:24.600 --> 00:26:26.600]  我先喝一口
[00:26:26.600 --> 00:26:30.600]  為什麼
[00:26:30.600 --> 00:26:32.600]  給我答案
[00:26:32.600 --> 00:26:34.600]  想不到
[00:26:34.600 --> 00:26:36.600]  其實說出來一字這麼淺
[00:26:36.600 --> 00:26:38.600]  就是上帝說的話
[00:26:38.600 --> 00:26:40.600]  他不信
[00:26:40.600 --> 00:26:46.600]  是不是這麼簡單
[00:26:46.600 --> 00:26:48.600]  就是這麼簡單
[00:26:48.600 --> 00:26:52.600]  上帝說
[00:26:52.600 --> 00:26:54.600]  死定了
[00:26:54.600 --> 00:26:56.600]  如果他信他吃不吃
[00:26:56.600 --> 00:27:00.600]  當然不吃
[00:27:00.600 --> 00:27:02.600]  連蛇果不一定死
[00:27:02.600 --> 00:27:04.600]  如果他信都不會吃
[00:27:04.600 --> 00:27:06.600]  是不是
[00:27:06.600 --> 00:27:08.600]  他兩個都不信
[00:27:08.600 --> 00:27:10.600]  他信自己
[00:27:10.600 --> 00:27:14.600]  當人不再信上帝
[00:27:14.600 --> 00:27:18.600]  當人與人之間
[00:27:18.600 --> 00:27:20.600]  失去了信任
[00:27:20.600 --> 00:27:22.600]  後果是甚麼
[00:27:22.600 --> 00:27:26.600]  關係破裂
[00:27:26.600 --> 00:27:28.600]  是不是這麼簡單
[00:27:28.600 --> 00:27:30.600]  他說甚麼你都不信
[00:27:30.600 --> 00:27:34.600]  你們兩個之間還有甚麼關係
[00:27:34.600 --> 00:27:36.600]  你想想
[00:27:36.600 --> 00:27:38.600]  是不是
[00:27:38.600 --> 00:27:40.600]  所以為什麼要信耶穌
[00:27:40.600 --> 00:27:48.600]  從不信
[00:27:48.600 --> 00:27:50.600]  悔改
[00:27:50.600 --> 00:27:52.600]  回到信
[00:27:52.600 --> 00:27:56.600]  因著信
[00:27:56.600 --> 00:27:58.600]  我們與上帝
[00:27:58.600 --> 00:28:00.600]  才可以重現關係
[00:28:00.600 --> 00:28:06.600]  關係
[00:28:06.600 --> 00:28:08.600]  是從信開始
[00:28:08.600 --> 00:28:10.600]  所以才說
[00:28:10.600 --> 00:28:12.600]  來吧
[00:28:12.600 --> 00:28:14.600]  我們要歸向
[00:28:14.600 --> 00:28:16.600]  歸向誰
[00:28:16.600 --> 00:28:18.600]  來幫助我們
[00:28:18.600 --> 00:28:20.600]  創造和拯救我們
[00:28:20.600 --> 00:28:24.600]  對不起說了40分鐘才說了半句
[00:28:24.600 --> 00:28:28.600]  他撕裂
[00:28:28.600 --> 00:28:30.600]  又醫治
[00:28:30.600 --> 00:28:32.600]  他打傷 哇 上帝都好啊
[00:28:32.600 --> 00:28:36.600]  在加拿大這樣打
[00:28:36.600 --> 00:28:38.600]  抓去坐牢
[00:28:38.600 --> 00:28:40.600]  大家有沒有被爸爸媽媽打過
[00:28:40.600 --> 00:28:44.600]  我試過
[00:28:44.600 --> 00:28:46.600]  在那裡飛
[00:28:46.600 --> 00:28:48.600]  不過不是用棍打
[00:28:48.600 --> 00:28:50.600]  用藤條打
[00:28:50.600 --> 00:28:52.600]  打完之後
[00:28:52.600 --> 00:28:54.600]  我記得那次
[00:28:54.600 --> 00:28:56.600]  在讀小學的時候
[00:28:56.600 --> 00:28:58.600]  小學穿短褲上學
[00:28:58.600 --> 00:29:00.600]  打完之後不可以穿短褲
[00:29:00.600 --> 00:29:02.600]  要穿長褲
[00:29:02.600 --> 00:29:04.600]  每天打完之後
[00:29:04.600 --> 00:29:06.600]  誰幫我塗藥膏
[00:29:06.600 --> 00:29:08.600]  就打我那個
[00:29:08.600 --> 00:29:10.600]  為甚麼媽媽要打我
[00:29:10.600 --> 00:29:12.600]  是不是因為我太乖
[00:29:12.600 --> 00:29:14.600]  你這麼乖
[00:29:14.600 --> 00:29:16.600]  不打你不打
[00:29:16.600 --> 00:29:20.600]  當然不是
[00:29:20.600 --> 00:29:24.600]  街外路人教育餅的兒子
[00:29:24.600 --> 00:29:26.600]  關我甚麼事
[00:29:26.600 --> 00:29:28.600]  我當然不會移動他
[00:29:28.600 --> 00:29:30.600]  自己那個不同
[00:29:30.600 --> 00:29:34.600]  是不是
[00:29:34.600 --> 00:29:36.600]  就是這樣
[00:29:36.600 --> 00:29:38.600]  所以為甚麼要撕裂 為甚麼要打傷
[00:29:38.600 --> 00:29:40.600]  愛
[00:29:40.600 --> 00:29:42.600]  上帝愛我們
[00:29:42.600 --> 00:29:44.600]  雖然他懲罰
[00:29:44.600 --> 00:29:46.600]  但仍然醫治
[00:29:46.600 --> 00:29:48.600]  和現在這個時代的人
[00:29:48.600 --> 00:29:50.600]  那種暴戾
[00:29:50.600 --> 00:29:52.600]  那種傷害人
[00:29:52.600 --> 00:29:54.600]  不同
[00:29:54.600 --> 00:29:56.600]  上帝是要醫治
[00:29:56.600 --> 00:29:58.600]  所以在第三節就說
[00:29:58.600 --> 00:30:00.600]  我們不要認識耶和華
[00:30:00.600 --> 00:30:02.600]  回歸了
[00:30:02.600 --> 00:30:04.600]  回歸了還要認識
[00:30:04.600 --> 00:30:06.600]  當然
[00:30:06.600 --> 00:30:08.600]  我們認識了上帝
[00:30:08.600 --> 00:30:10.600]  當然
[00:30:10.600 --> 00:30:12.600]  我們認識了上帝皮毛
[00:30:12.600 --> 00:30:14.600]  我們認識了上帝
[00:30:14.600 --> 00:30:16.600]  皮毛
[00:30:16.600 --> 00:30:18.600]  我們需要更加深入地認識他
[00:30:18.600 --> 00:30:20.600]  舉個例子
[00:30:20.600 --> 00:30:22.600]  剛才我和大家示範過
[00:30:22.600 --> 00:30:24.600]  就是這麼簡單
[00:30:24.600 --> 00:30:26.600]  示範給大家看
[00:30:26.600 --> 00:30:28.600]  這個動作大家看不看得懂
[00:30:28.600 --> 00:30:30.600]  看不懂的舉手
[00:30:30.600 --> 00:30:32.600]  個個都明白
[00:30:32.600 --> 00:30:34.600]  找一個出來試試
[00:30:34.600 --> 00:30:39.600]  為甚麼要摸這麼久
[00:30:39.600 --> 00:30:41.600]  為甚麼要摸這麼準
[00:30:41.600 --> 00:30:43.600]  不容易
[00:30:43.600 --> 00:30:46.600]  我們認識上帝也是
[00:30:46.600 --> 00:30:48.600]  我們認識上帝不是
[00:30:48.600 --> 00:30:50.600]  偶爾回教會聽一堂道
[00:30:50.600 --> 00:30:52.600]  回一堂主要學
[00:30:52.600 --> 00:30:54.600]  如果有回主要學的話
[00:30:54.600 --> 00:30:56.600]  那就會認識
[00:30:56.600 --> 00:30:58.600]  不會的
[00:30:58.600 --> 00:31:00.600]  這裏說甚麼
[00:31:00.600 --> 00:31:02.600]  我們慕要
[00:31:02.600 --> 00:31:04.600]  急、緩、輕、重
[00:31:04.600 --> 00:31:08.600]  我們懂得判斷
[00:31:08.600 --> 00:31:10.600]  我們慕要這是必須的
[00:31:10.600 --> 00:31:12.600]  重的
[00:31:12.600 --> 00:31:14.600]  雖然可能不急
[00:31:14.600 --> 00:31:16.600]  我們每天都有很多急的事
[00:31:16.600 --> 00:31:18.600]  有加倍有急事
[00:31:18.600 --> 00:31:20.600]  那些急事又解
[00:31:20.600 --> 00:31:22.600]  就花了我們很多精神和時間
[00:31:22.600 --> 00:31:24.600]  以致那些重要的事
[00:31:24.600 --> 00:31:26.600]  有時我們沒有做
[00:31:26.600 --> 00:31:30.600]  每天都有很多急的事
[00:31:30.600 --> 00:31:32.600]  但我們會不會要
[00:31:32.600 --> 00:31:34.600]  把時間換出來
[00:31:34.600 --> 00:31:36.600]  來做一些重要的事
[00:31:36.600 --> 00:31:38.600]  甚麼重要呢
[00:31:38.600 --> 00:31:40.600]  有部份領事會知道
[00:31:40.600 --> 00:31:42.600]  我除了做傳道之外
[00:31:42.600 --> 00:31:44.600]  我也是教育委員
[00:31:44.600 --> 00:31:46.600]  是一個政客
[00:31:46.600 --> 00:31:48.600]  做教育委員
[00:31:48.600 --> 00:31:50.600]  很多時候在學校裏面接觸家長
[00:31:50.600 --> 00:31:52.600]  家長經常跟我說
[00:31:52.600 --> 00:31:54.600]  彭委員
[00:31:54.600 --> 00:31:56.600]  有甚麼辦法
[00:31:56.600 --> 00:31:58.600]  我的小朋友經常不聽我的話
[00:31:58.600 --> 00:32:00.600]  我的小朋友經常不聽我的話
[00:32:00.600 --> 00:32:04.600]  我的辦法很簡單
[00:32:04.600 --> 00:32:06.600]  少說話就行了
[00:32:06.600 --> 00:32:10.600]  你少說話
[00:32:10.600 --> 00:32:12.600]  他就不是經常不聽你的話
[00:32:12.600 --> 00:32:14.600]  有時我們就小蜜蜂
[00:32:14.600 --> 00:32:16.600]  說話太多
[00:32:16.600 --> 00:32:18.600]  他根本就不聽
[00:32:18.600 --> 00:32:20.600]  是不是
[00:32:20.600 --> 00:32:22.600]  所以
[00:32:22.600 --> 00:32:24.600]  有時
[00:32:24.600 --> 00:32:26.600]  我們就做個研究報告
[00:32:26.600 --> 00:32:28.600]  研究報告就說
[00:32:28.600 --> 00:32:30.600]  通常在加拿大
[00:32:30.600 --> 00:32:32.600]  一個家長
[00:32:32.600 --> 00:32:34.600]  平均每天跟子女的溝通
[00:32:34.600 --> 00:32:36.600]  時間
[00:32:36.600 --> 00:32:38.600]  就是每天有
[00:32:38.600 --> 00:32:42.600]  七分鐘
[00:32:42.600 --> 00:32:44.600]  我就跟家長說
[00:32:44.600 --> 00:32:46.600]  你少看一些WeChat、WhatsApp
[00:32:46.600 --> 00:32:48.600]  好不好
[00:32:48.600 --> 00:32:50.600]  我已經很約束自己了
[00:32:50.600 --> 00:32:52.600]  上午三十分鐘 下午三十分鐘
[00:32:52.600 --> 00:32:54.600]  你留下六十分鐘給你的子女
[00:32:54.600 --> 00:32:56.600]  不要只是早上起床
[00:32:56.600 --> 00:32:58.600]  上學 那些不是溝通
[00:32:58.600 --> 00:33:00.600]  是不是 還不吃早餐
[00:33:00.600 --> 00:33:02.600]  遲到了 那些不是溝通
[00:33:02.600 --> 00:33:06.600]  溝通
[00:33:06.600 --> 00:33:08.600]  就是大家坐下來談心
[00:33:08.600 --> 00:33:10.600]  好像你跟你的朋友聊天
[00:33:10.600 --> 00:33:12.600]  談天說地也行
[00:33:12.600 --> 00:33:14.600]  說說發生甚麼事也行
[00:33:14.600 --> 00:33:16.600]  你知道了 子女
[00:33:16.600 --> 00:33:18.600]  問他 How are you in school
[00:33:18.600 --> 00:33:20.600]  Fine
[00:33:20.600 --> 00:33:22.600]  Anything to share
[00:33:22.600 --> 00:33:24.600]  說完了 是不是
[00:33:24.600 --> 00:33:28.600]  所以專家教我們
[00:33:28.600 --> 00:33:30.600]  放學的子女
[00:33:30.600 --> 00:33:34.600]  今天學校
[00:33:34.600 --> 00:33:36.600]  甚麼環境
[00:33:36.600 --> 00:33:38.600]  1 to 10
[00:33:38.600 --> 00:33:40.600]  1到10 你給多少分
[00:33:40.600 --> 00:33:44.600]  你給你的老師
[00:33:44.600 --> 00:33:46.600]  多少分 1到10
[00:33:46.600 --> 00:33:48.600]  你給你自己今天
[00:33:48.600 --> 00:33:50.600]  多少分 1到10
[00:33:50.600 --> 00:33:52.600]  你給七分這麼好 你的七分是從哪裡來的
[00:33:52.600 --> 00:33:54.600]  剩下的三分去了哪裡
[00:33:54.600 --> 00:33:56.600]  不要只是追求剩下的三分
[00:33:56.600 --> 00:33:58.600]  你問問
[00:33:58.600 --> 00:34:00.600]  他的七分是從哪裡來的
[00:34:00.600 --> 00:34:02.600]  加強溝通
[00:34:02.600 --> 00:34:04.600]  無要
[00:34:04.600 --> 00:34:06.600]  甚麼是最重要
[00:34:06.600 --> 00:34:08.600]  上帝最重要
[00:34:08.600 --> 00:34:10.600]  有時候你會說
[00:34:10.600 --> 00:34:12.600]  哎呀 為甚麼我們這麼沒有耐性
[00:34:12.600 --> 00:34:14.600]  因為我們還沒看到上帝的那種耐性
[00:34:14.600 --> 00:34:16.600]  我們還沒感覺到上帝的那種耐性
[00:34:16.600 --> 00:34:18.600]  我們要讀完聖經
[00:34:18.600 --> 00:34:20.600]  去感覺一下那種耐性
[00:34:20.600 --> 00:34:22.600]  去感覺一下
[00:34:22.600 --> 00:34:24.600]  我們不是追求感覺
[00:34:24.600 --> 00:34:26.600]  不過沒理由沒有感覺的
[00:34:26.600 --> 00:34:28.600]  十多年前聽過一個宣教士
[00:34:28.600 --> 00:34:30.600]  他說
[00:34:30.600 --> 00:34:32.600]  中國有個順口溜
[00:34:32.600 --> 00:34:34.600]  他說
[00:34:34.600 --> 00:34:36.600]  握著少女手
[00:34:36.600 --> 00:34:38.600]  握著少女手
[00:34:38.600 --> 00:34:40.600]  好像回到十八九
[00:34:40.600 --> 00:34:42.600]  好像回到十八九歲
[00:34:42.600 --> 00:34:44.600]  握著情人手
[00:34:44.600 --> 00:34:46.600]  握著情人手
[00:34:46.600 --> 00:34:48.600]  好像一個亂流上心頭
[00:34:48.600 --> 00:34:52.600]  握著老婆手
[00:34:52.600 --> 00:34:54.600]  好像左手握右手
[00:34:54.600 --> 00:34:56.600]  一點感覺也沒有
[00:34:56.600 --> 00:34:58.600]  這樣
[00:34:58.600 --> 00:35:02.600]  沒感覺也應該有知覺
[00:35:02.600 --> 00:35:04.600]  你不是馬蜂
[00:35:04.600 --> 00:35:08.600]  甚麼是輕甚麼是重
[00:35:08.600 --> 00:35:12.600]  甚麼是輕甚麼是重
[00:35:14.600 --> 00:35:16.600]  我們要懂得分辨
[00:35:16.600 --> 00:35:18.600]  才知道我們沒有要認識的東西
[00:35:18.600 --> 00:35:20.600]  才知道我們沒有要認識的東西
[00:35:20.600 --> 00:35:22.600]  為甚麼?我們認識上帝認識得太少了
[00:35:22.600 --> 00:35:24.600]  不是呀!我們讀聖經讀了很多次
[00:35:24.600 --> 00:35:26.600]  每一年都有很多諾貝爾獎
[00:35:26.600 --> 00:35:28.600]  大家有沒有留意?
[00:35:28.600 --> 00:35:30.600]  諾貝爾獎拿甚麼的?
[00:35:30.600 --> 00:35:32.600]  其實很多都是發現一些東西
[00:35:32.600 --> 00:35:36.600]  不是發明一些東西
[00:35:36.600 --> 00:35:38.600]  很多是發現一些東西
[00:35:38.600 --> 00:35:40.600]  發現細胞裏面有些東西
[00:35:40.600 --> 00:35:42.600]  發現甚麼粒子、發現甚麼栗子
[00:35:42.600 --> 00:35:44.600]  這些是甚麼來的?
[00:35:44.600 --> 00:35:46.600]  發現即是那些東西已經有在
[00:35:46.600 --> 00:35:48.600]  不過我們看不到
[00:35:48.600 --> 00:35:50.600]  不知道
[00:35:50.600 --> 00:35:52.600]  經過很多很多研究
[00:35:52.600 --> 00:35:54.600]  很多很多研究、很多很多觀察
[00:35:54.600 --> 00:35:56.600]  原來有這樣的東西
[00:35:56.600 --> 00:35:58.600]  我們說基因
[00:35:58.600 --> 00:36:00.600]  DNA
