
[00:00:00.000 --> 00:00:07.400]  我們還有不夠一年的時間就完結了20世紀
[00:24:37.600 --> 00:24:40.600]  我們現在這一代的小孩
[00:24:40.600 --> 00:24:48.600]  是因為活在一個什麼都是由教師和他的父母預備的世界
[00:24:48.600 --> 00:24:49.600]  每一樣東西
[00:24:49.600 --> 00:24:53.600]  由他吃什麼吃什麼穿什麼穿什麼衣服去哪裡
[00:24:53.600 --> 00:24:56.600]  每一樣都是和他well prepared的
[00:24:56.600 --> 00:24:58.600]  完全預備好的
[00:24:58.600 --> 00:25:02.600]  所以我們的小孩是不需要想的
[00:25:02.600 --> 00:25:07.600]  以致他凡要面對什麼需要自己想
[00:25:07.600 --> 00:25:08.600]  自己做決定的
[00:25:08.600 --> 00:25:10.600]  就一定搞到一塌糊塗的
[00:25:10.600 --> 00:25:14.600]  她說我們現在做老師的
[00:25:14.600 --> 00:25:16.600]  很擔心我們這一代
[00:25:16.600 --> 00:25:20.600]  為什麼會越養越變成一班越教養呢
[00:25:20.600 --> 00:25:24.600]  越是一班又膽怯又沒有承擔的
[00:25:24.600 --> 00:25:28.600]  這樣一班懦弱的群體
[00:25:28.600 --> 00:25:31.600]  其實直到那時候我也不是很知道她說什麼
[00:25:31.600 --> 00:25:34.600]  所以仍然是相當迷茫的
[00:25:34.600 --> 00:25:36.600]  因為我不知道她為什麼會說這番話
[00:25:36.600 --> 00:25:42.600]  而這番話和我的道又不是很深的關係
[00:25:42.600 --> 00:25:45.600]  直到她引出一個例子
[00:25:45.600 --> 00:25:48.600]  我就恍然而無
[00:25:48.600 --> 00:25:53.600]  到今天我都能夠因著她的解釋
[00:25:53.600 --> 00:25:59.600]  我在年輕人一代的觀察上找到相似的情況
[00:25:59.600 --> 00:26:02.600]  她說就以考試來說
[00:26:02.600 --> 00:26:06.600]  我們每一宗試卷都有選擇題的
[00:26:06.600 --> 00:26:10.600]  她說我們的學生竟然因為不懂回答那條問題
[00:26:10.600 --> 00:26:11.600]  不懂得那個選擇題
[00:26:11.600 --> 00:26:13.600]  完全將它漏空了
[00:26:13.600 --> 00:26:18.600]  她說如果你不回答就什麼分都沒有
[00:26:18.600 --> 00:26:21.600]  你回答有一半的機會答對
[00:26:21.600 --> 00:26:25.600]  但是為著因為知道自己不懂
[00:26:25.600 --> 00:26:29.600]  為著不怕不想做那個錯的選擇
[00:26:29.600 --> 00:26:31.600]  寧願不回答
[00:26:31.600 --> 00:26:38.600]  我用她這個解釋來看現在年輕人一代的
[00:26:38.600 --> 00:26:41.600]  為什麼越來越
[00:26:41.600 --> 00:26:45.600]  譬如說男孩子越來越不像一個男孩子
[00:26:45.600 --> 00:26:49.600]  我昨天不知道怎樣無意間做完事
[00:26:49.600 --> 00:26:51.600]  就打開電視
[00:26:51.600 --> 00:26:53.600]  就打開到那個15台
[00:26:53.600 --> 00:26:56.600]  日本的JET TV
[00:26:56.600 --> 00:26:57.600]  就看那個
[00:26:57.600 --> 00:27:00.600]  每逢那個男孩子回答不了問題
[00:27:00.600 --> 00:27:02.600]  他就像那些女演員一樣
[00:27:02.600 --> 00:27:03.600]  整個跌在地上
[00:27:03.600 --> 00:27:04.600]  躺在地上
[00:27:04.600 --> 00:27:08.600]  我看到我真是心急
[00:27:08.600 --> 00:27:10.600]  為什麼男孩子做得這麼差
[00:27:10.600 --> 00:27:11.600]  比女孩子還差呢
[00:27:11.600 --> 00:27:14.600]  那個校長說
[00:27:14.600 --> 00:27:16.600]  他說為什麼我們的教養
[00:27:16.600 --> 00:27:19.600]  越教養是越培養到一班人
[00:27:19.600 --> 00:27:21.600]  完全沒有承擔的
[00:27:21.600 --> 00:27:23.600]  完全怕負責任的
[00:27:23.600 --> 00:27:24.600]  為什麼呢
[00:27:24.600 --> 00:27:29.600]  我到今天都不能夠忘記
[00:27:29.600 --> 00:27:33.600]  這個女校長一面不可置信的那個神情
[00:27:33.600 --> 00:27:35.600]  就是當她解釋
[00:27:35.600 --> 00:27:38.600]  學生因為不懂的問題
[00:27:38.600 --> 00:27:40.600]  不敢回答那些選擇題
[00:27:40.600 --> 00:27:46.600]  怕做錯而不敢做
[00:27:46.600 --> 00:27:47.600]  我跟你說
[00:27:47.600 --> 00:27:49.600]  會是我們這一代人
[00:27:49.600 --> 00:27:54.600]  甚至到我們這些成年人的一個通病
[00:27:54.600 --> 00:27:59.600]  一般見在兩個的範圍那裡
[00:27:59.600 --> 00:28:04.600]  就是在同輩和在社會流行文化的面前
[00:28:04.600 --> 00:28:09.600]  和在自訂的那個宿命論的下面
[00:28:09.600 --> 00:28:13.600]  我們是不敢去做
[00:28:13.600 --> 00:28:16.600]  我先說第一個
[00:28:16.600 --> 00:28:20.600]  在同輩和社會流行文化的面前
[00:28:20.600 --> 00:28:26.600]  我和大家說一個報紙報道過的悲慘的故事
[00:28:26.600 --> 00:28:31.600]  是一個因為不敢選擇而至今墮落的故事
[00:28:31.600 --> 00:28:34.600]  是一個真實到報紙幾乎天天都有
[00:28:34.600 --> 00:28:36.600]  而每一次你看到
[00:28:36.600 --> 00:28:37.600]  你都感覺到
[00:28:37.600 --> 00:28:39.600]  殘酷到你自己
[00:28:39.600 --> 00:28:41.600]  是叫你自己心痛的
[00:28:41.600 --> 00:28:45.600]  這個故事的主人翁叫阿玲和阿欣
[00:28:46.600 --> 00:28:49.600]  阿玲是一個十四歲的女孩
[00:28:49.600 --> 00:28:55.600]  她的故事是刊登在報紙的港聞版那裡
[00:28:55.600 --> 00:28:57.600]  她被刊登上去
[00:28:57.600 --> 00:29:00.600]  是因為她是用一個未成年之身
[00:29:00.600 --> 00:29:04.600]  來在怡中酒店做賣淫
[00:29:04.600 --> 00:29:07.600]  而被警察查房抓到
[00:29:07.600 --> 00:29:13.600]  但是這個故事原來是相當有代表性的
[00:29:13.600 --> 00:29:16.600]  一個典型的現代的悲慘故事
[00:29:16.600 --> 00:29:20.600]  好像大多數的年輕人一樣
[00:29:20.600 --> 00:29:24.600]  阿玲的成長故事是相當不幸的
[00:29:24.600 --> 00:29:28.600]  他們是在一個屋邨那裡長大的
[00:29:28.600 --> 00:29:31.600]  阿玲的父母早出晚歸
[00:29:31.600 --> 00:29:33.600]  兩個都要賺錢養家
[00:29:33.600 --> 00:29:36.600]  阿玲是一個女兒
[00:29:36.600 --> 00:29:39.600]  她有一個哥哥比她大三歲
[00:29:39.600 --> 00:29:42.600]  阿玲就覺得她哥哥很老病
[00:29:42.600 --> 00:29:45.600]  不可以和他溝通
[00:29:45.600 --> 00:29:49.600]  她最盼望的就是每天放學
[00:29:49.600 --> 00:29:51.600]  能夠打開門口叫媽媽
[00:29:51.600 --> 00:29:53.600]  媽媽可以認到她
[00:29:53.600 --> 00:29:55.600]  但是沒有一次媽媽在家裡
[00:29:55.600 --> 00:29:58.600]  因為媽媽都要下去做生意
[00:29:58.600 --> 00:30:00.600]  開檔
[00:30:00.600 --> 00:30:03.600]  她每一次回到家裡
[00:30:03.600 --> 00:30:08.600]  循例的動作就是走到冰箱裡打開冰箱
[00:30:08.600 --> 00:30:10.600]  冰箱裡永遠沒有東西適合她吃
[00:30:10.600 --> 00:30:12.600]  然後又蓋上
[00:30:12.600 --> 00:30:14.600]  每天都做同樣的動作
[00:30:14.600 --> 00:30:16.600]  然後就換衣服離開家裡
[00:30:16.600 --> 00:30:20.600]  她覺得家不過是一個讓她換衣服
[00:30:20.600 --> 00:30:23.600]  然後開始她真正的生活的地方
[00:30:23.600 --> 00:30:26.600]  而不是一個有溫暖的地方
[00:30:26.600 --> 00:30:31.600]  她有兩批最愛的同學
[00:30:31.600 --> 00:30:33.600]  第一批是一大班的人
[00:30:33.600 --> 00:30:35.600]  第二批是一個
[00:30:35.600 --> 00:30:38.600]  一大班的人
[00:30:38.600 --> 00:30:41.600]  和她一起出入吃喝玩樂的同門
[00:30:41.600 --> 00:30:44.600]  他們有相同的信念
[00:30:44.600 --> 00:30:47.600]  就是讀書無用賺錢實際
[00:30:47.600 --> 00:30:49.600]  有共同的標記
[00:30:49.600 --> 00:30:53.600]  他們的左手都刺了一個青
[00:30:53.600 --> 00:30:58.600]  就是一個繞上了有刺鐵絲的玫瑰
[00:30:58.600 --> 00:31:02.600]  他們有共同的招顯形式
[00:31:02.600 --> 00:31:04.600]  離開了班房
[00:31:04.600 --> 00:31:06.600]  第一個動作就是點綴支燕
[00:31:06.600 --> 00:31:10.600]  相同的白天和晚上的浮點
[00:31:10.600 --> 00:31:12.600]  白天是機舖
[00:31:12.600 --> 00:31:14.600]  晚上是一個rape party
[00:31:14.600 --> 00:31:17.600]  聞名於耶鶯一族的一個地方
[00:31:17.600 --> 00:31:22.600]  他們都有相同的賺錢方法
[00:31:22.600 --> 00:31:24.600]  先向跪你謝
[00:31:24.600 --> 00:31:26.600]  被迫要還
[00:31:26.600 --> 00:31:30.600]  就陪男人上床賣淫
[00:31:30.600 --> 00:31:32.600]  阿檸對記者說
[00:31:32.600 --> 00:31:34.600]  他可不覺得這是什麼事
[00:31:34.600 --> 00:31:38.600]  我一早就和我的男友做這些事
[00:31:38.600 --> 00:31:40.600]  現在我和一個陌生的人做
[00:31:40.600 --> 00:31:43.600]  我有錢收有什麼不對
[00:31:43.600 --> 00:31:47.600]  他完全不覺得
[00:31:47.600 --> 00:31:50.600]  他的生活有任何什麼問題
[00:31:50.600 --> 00:31:53.600]  他也都覺得除非是這樣
[00:31:53.600 --> 00:31:56.600]  如果不是也都無快樂可言
[00:31:56.600 --> 00:31:59.600]  另外一個是他的死黨阿檸
[00:31:59.600 --> 00:32:03.600]  阿檸是被他低兩年班的
[00:32:03.600 --> 00:32:06.600]  因為大家同住在同一個屋邨
[00:32:06.600 --> 00:32:10.600]  有著相似的家庭背景
[00:32:10.600 --> 00:32:14.600]  所以他覺得兩個人是非常投契的
[00:32:14.600 --> 00:32:17.600]  他們甚至是同看同一份報紙
[00:32:17.600 --> 00:32:20.600]  所以交情很密
[00:32:20.600 --> 00:32:25.600]  開始的時候阿檸覺得晚上去rape party
[00:32:25.600 --> 00:32:28.600]  大家知不知道什麼叫rape party
[00:32:28.600 --> 00:32:32.600]  是那些比較特別的地方
[00:32:32.600 --> 00:32:35.600]  在外國其實是很流行的
[00:32:35.600 --> 00:32:38.600]  這些多得那些在外國讀書不成回來
[00:32:38.600 --> 00:32:41.600]  回流回來就開同樣的party
[00:32:41.600 --> 00:32:44.600]  他們會有他們的名DJ
[00:32:44.600 --> 00:32:46.600]  那些DJ是有名的
[00:32:46.600 --> 00:32:49.600]  如果有名的DJ請回來
[00:32:49.600 --> 00:32:51.600]  他們就會賣報紙
[00:32:51.600 --> 00:32:54.600]  通常都收幾貴的入場費過百元
[00:32:54.600 --> 00:32:57.600]  他們在那裡喝酒
[00:32:57.600 --> 00:32:59.600]  吃成頭軟
[00:32:59.600 --> 00:33:03.600]  或者總之就是整晚的活動
[00:33:03.600 --> 00:33:05.600]  只有活動不需要思想
[00:33:05.600 --> 00:33:08.600]  這個是吸引阿檸的原因
[00:33:08.600 --> 00:33:10.600]  他不要想任何事
[00:33:10.600 --> 00:33:13.600]  他都要忘記白天他的存在
[00:33:13.600 --> 00:33:15.600]  他喜歡去那個地方
[00:33:15.600 --> 00:33:18.600]  就是只有動、喝
[00:33:18.600 --> 00:33:21.600]  那些不需要經大腦的事
[00:33:21.600 --> 00:33:26.600]  開始的時候他自然不容易去應付
[00:33:26.600 --> 00:33:32.600]  這種比較屬於中產的這種活動
[00:33:32.600 --> 00:33:36.600]  所以他就開始陪人睡覺
[00:33:36.600 --> 00:33:39.600]  來賺錢來支持這種生活
[00:33:39.600 --> 00:33:43.600]  他還說服了阿檸去參加
[00:33:43.600 --> 00:33:45.600]  被抓那一晚
[00:33:45.600 --> 00:33:50.600]  事實上是阿檸第一次出去賣淫
[00:33:50.600 --> 00:33:53.600]  是這樣被抓到的
[00:33:54.600 --> 00:33:57.600]  同樣接受訪問的
[00:33:57.600 --> 00:34:01.600]  是他學校那個姓何的訓導主任
[00:34:01.600 --> 00:34:06.600]  那個訓導主任很心痛的
[00:34:06.600 --> 00:34:11.600]  其實他跟了阿檸這個案子已經有兩年
[00:34:11.600 --> 00:34:13.600]  他也警告過他
[00:34:13.600 --> 00:34:15.600]  如果你不改過
[00:34:15.600 --> 00:34:18.600]  你一定會落到女童院那種悲劇
[00:34:20.600 --> 00:34:24.600]  這個姓何的訓導主任對記者說的
[00:34:24.600 --> 00:34:28.600]  他說我一直都覺得他有這種結局
[00:34:28.600 --> 00:34:32.600]  我只是想不到會這麼快就來到
[00:34:32.600 --> 00:34:35.600]  然後他很深的嘆一口氣
[00:34:35.600 --> 00:34:38.600]  他說為什麼現在的年輕人
[00:34:38.600 --> 00:34:42.600]  不會懂得為自己的前途想多一步呢
[00:34:42.600 --> 00:34:47.600]  我們經常賴著環境這樣逼我們
[00:34:47.600 --> 00:34:51.600]  我們賴著我們的出身
[00:34:51.600 --> 00:34:53.600]  覺得我們沒有第二個可能
[00:34:53.600 --> 00:34:57.600]  然後我們就在這些藉口下面
[00:34:57.600 --> 00:35:00.600]  繼續放縱我們自己
[00:35:00.600 --> 00:35:05.600]  阿檸和阿Ling的故事
[00:35:05.600 --> 00:35:08.600]  可能是我們報紙每天都有
[00:35:08.600 --> 00:35:10.600]  可能報紙的總編輯
[00:35:10.600 --> 00:35:12.600]  根本覺得太過平凡
[00:35:12.600 --> 00:35:14.600]  很多這些事情發生
[00:35:14.600 --> 00:35:16.600]  根本不選擇去刊登
[00:35:17.600 --> 00:35:19.600]  但是另外一個
[00:35:19.600 --> 00:35:21.600]  人人都叫他阿頭的
[00:35:21.600 --> 00:35:23.600]  這個同黨的領袖
[00:35:23.600 --> 00:35:25.600]  他的故事就稍有不同
[00:35:25.600 --> 00:35:29.600]  這個是一個敢於脫離同黨
[00:35:29.600 --> 00:35:33.600]  而始終是有成就的一個年輕人
[00:35:33.600 --> 00:35:35.600]  人人叫他阿頭
[00:35:35.600 --> 00:35:38.600]  因為他打交特別狠
[00:35:38.600 --> 00:35:41.600]  因為他講話是特別刁鑽
[00:35:41.600 --> 00:35:44.600]  他的思想特別狡猾
[00:35:44.600 --> 00:35:46.600]  但是更加重要這個人
[00:35:46.600 --> 00:35:49.600]  是有一副天生的領袖的氣質
[00:35:49.600 --> 00:35:53.600]  所以他能夠周服到他自己學校
[00:35:53.600 --> 00:35:55.600]  那些頑劣的學生
[00:35:55.600 --> 00:35:58.600]  而且附近學校那些頑劣的學生
[00:35:58.600 --> 00:36:01.600]  都脅於他的威勢
[00:36:01.600 --> 00:36:03.600]  是不敢搞事的
[00:36:03.600 --> 00:36:04.600]  是因為這樣
[00:36:04.600 --> 00:36:06.600]  這個叫阿頭的這個人
[00:36:06.600 --> 00:36:08.600]  他學校的訓導主任
[00:36:08.600 --> 00:36:10.600]  曾經私下找過他
[00:36:10.600 --> 00:36:11.600]  甚至低聲下氣
[00:36:11.600 --> 00:36:16.600]  求他幫忙搞好學校的秩序
[00:36:16.600 --> 00:36:19.600]  情況相當像一些
[00:36:19.600 --> 00:36:22.600]  類似比如說城寨以前
[00:36:22.600 --> 00:36:24.600]  從來裡面沒有事
[00:36:24.600 --> 00:36:26.600]  就是因為那些阿頭要做生意
[00:36:26.600 --> 00:36:28.600]  所以是壓著下面的那些小孩
[00:36:28.600 --> 00:36:31.600]  不讓他搞事
[00:36:31.600 --> 00:36:33.600]  那他學校的那個訓導主任
[00:36:33.600 --> 00:36:37.600]  都希望阿頭能夠幫他忙
[00:36:37.600 --> 00:36:40.600]  有一次
[00:36:40.600 --> 00:36:42.600]  黑社會一些人
[00:36:42.600 --> 00:36:47.600]  想將那些精神弱勢的院子
[00:36:47.600 --> 00:36:49.600]  賣給學校的學生
[00:36:49.600 --> 00:36:51.600]  就找了阿頭
[00:36:51.600 --> 00:36:54.600]  希望借他的勢力
[00:36:54.600 --> 00:36:57.600]  可以深入學生那裡
[00:36:57.600 --> 00:36:59.600]  這個阿頭
[00:36:59.600 --> 00:37:05.600]  是有一些上一代黑社會那種義氣
[00:37:05.600 --> 00:37:09.600]  所以就對這個黑社會的人
[00:37:09.600 --> 00:37:11.600]  跟他說
[00:37:11.600 --> 00:37:14.600]  粉和院子我們不碰手的
[00:37:14.600 --> 00:37:18.600]  你千萬不可以搞我們的孩子
[00:37:18.600 --> 00:37:21.600]  黑社會就因為他這麼囂張
[00:37:21.600 --> 00:37:24.600]  所以就找人伏他
[00:37:24.600 --> 00:37:26.600]  找人斬他
[00:37:26.600 --> 00:37:28.600]  在斬他的時候
[00:37:28.600 --> 00:37:30.600]  他右手一夾
[00:37:30.600 --> 00:37:33.600]  他的手有一個很深的刀痕
[00:37:33.600 --> 00:37:34.600]  深到見骨
[00:37:34.600 --> 00:37:36.600]  但是這個阿頭
[00:37:36.600 --> 00:37:39.600]  是很勇的那種
[00:37:39.600 --> 00:37:41.600]  所以他就奪過那把刀
[00:37:41.600 --> 00:37:45.600]  就將那個人一刀從背部斬下去
[00:37:45.600 --> 00:37:48.600]  結果兩個都在血泊那裡
[00:37:48.600 --> 00:37:54.600]  而被警方拉上警局
[00:37:54.600 --> 00:37:59.600]  阿頭的學校那個訓導主任姓梁的
[00:37:59.600 --> 00:38:02.600]  他很辛苦才找到機會
[00:38:02.600 --> 00:38:04.600]  去跟他聊天
[00:38:04.600 --> 00:38:07.600]  他還在一個羈留病房那裡
[00:38:07.600 --> 00:38:11.600]  他問他你到底為了什麼呢?
[00:38:11.600 --> 00:38:14.600]  為什麼你搞到自己傷成這樣呢?
[00:38:14.600 --> 00:38:16.600]  這個阿頭說
[00:38:16.600 --> 00:38:18.600]  梁老師其實我沒有做錯
[00:38:18.600 --> 00:38:20.600]  他說我知道我知道
[00:38:20.600 --> 00:38:22.600]  我從同學那裡我知道你為了什麼
[00:38:22.600 --> 00:38:24.600]  會被人斬
[00:38:24.600 --> 00:38:29.600]  我們同事是很佩服你有這樣的勇氣
[00:38:29.600 --> 00:38:31.600]  但是你看看
[00:38:31.600 --> 00:38:34.600]  我們覺得不值得就是說
[00:38:34.600 --> 00:38:36.600]  你有一個好的腦袋
[00:38:36.600 --> 00:38:38.600]  你有一個好的身手
[00:38:38.600 --> 00:38:40.600]  而且你有一個天生出來
[00:38:40.600 --> 00:38:43.600]  可以做阿頭的那種氣質
[00:38:43.600 --> 00:38:46.600]  你本來就有足夠做大事的元素
[00:38:46.600 --> 00:38:49.600]  為什麼你會出來走古惑
[00:38:49.600 --> 00:38:54.600]  落到這樣的一個境地
[00:38:54.600 --> 00:38:58.600]  阿頭見到梁老師不是要去質問他
[00:38:58.600 --> 00:39:01.600]  所以心都安穩了一點
[00:39:01.600 --> 00:39:03.600]  就開始跟他說一些事情
[00:39:03.600 --> 00:39:05.600]  他說其實你不知道
[00:39:05.600 --> 00:39:07.600]  我的環境跟你不同
[00:39:07.600 --> 00:39:11.600]  我爸爸是做行選的
[00:39:11.600 --> 00:39:14.600]  一年都沒有幾天在家裡
[00:39:14.600 --> 00:39:17.600]  我媽媽是做小販的
[00:39:17.600 --> 00:39:19.600]  他說如果不是被陀地來欺負
[00:39:19.600 --> 00:39:22.600]  就被那些小販管理隊來欺壓
[00:39:22.600 --> 00:39:27.600]  永遠就在黑白的縫隙那裡過日子
[00:39:27.600 --> 00:39:31.600]  他說我們從小就感覺到
[00:39:31.600 --> 00:39:33.600]  你不欺負人家人家就欺負你
[00:39:33.600 --> 00:39:39.600]  所以欺負就是我們存活的一個方法
[00:39:39.600 --> 00:39:43.600]  梁老師跟他說我明白
[00:39:43.600 --> 00:39:48.600]  你不要以為窮是你特有的一個經驗
[00:39:48.600 --> 00:39:50.600]  他說其實在我們這個年代
[00:39:50.600 --> 00:39:54.600]  物質窮環境惡劣是一個像素
[00:39:54.600 --> 00:40:00.600]  你不能用這些作為你自己批了你的命
[00:40:00.600 --> 00:40:06.600]  你這一生只能靠這些來穩直
[00:40:06.600 --> 00:40:08.600]  一山還有一山高
[00:40:08.600 --> 00:40:13.600]  你知不知道靠拳頭怎能找到安樂茶飯
[00:40:13.600 --> 00:40:20.600]  梁老師這些話是觸動到阿頭的心
[00:40:20.600 --> 00:40:23.600]  因為他一生這麼早出來
[00:40:23.600 --> 00:40:29.600]  要來帶領這個就是他希望建立自己的勢力
[00:40:29.600 --> 00:40:35.600]  來保護他媽媽不要再被那些陀地來欺壓
[00:40:35.600 --> 00:40:38.600]  但是梁老師說得對
[00:40:38.600 --> 00:40:43.600]  你靠拳頭怎能找到安樂茶飯
[00:40:47.600 --> 00:40:52.600]  梁老師知道他的說話能夠進入到阿頭的心裏
[00:40:52.600 --> 00:40:55.600]  所以他說我知道你今天是累的
[00:40:55.600 --> 00:40:58.600]  但是你讓我說完最後一番的話
[00:40:58.600 --> 00:41:03.600]  是我們的同事共同的心聲
[00:41:03.600 --> 00:41:06.600]  他說我們大家最心痛的是
[00:41:06.600 --> 00:41:08.600]  為什麼你要自訂限制
[00:41:08.600 --> 00:41:14.600]  將你的才幹和天份浪費在這些偏門的事情上
[00:41:16.600 --> 00:41:20.600]  你知道嗎?要掙扎才能活下去
[00:41:20.600 --> 00:41:23.600]  這個不是樹泥是常例
[00:41:23.600 --> 00:41:32.600]  然後他說你要勝過你的環境
[00:41:32.600 --> 00:41:36.600]  不是靠帶一班小孩你就可以保護到
[00:41:36.600 --> 00:41:39.600]  更加兇就可以保護到你媽媽
[00:41:39.600 --> 00:41:43.600]  你要勝過它你就要離開你的環境
[00:41:43.600 --> 00:41:52.600]  還有不要一生都要靠別人的遊戲規則來玩
[00:41:52.600 --> 00:41:57.600]  你勝過那個環境你就可以定出你的遊戲規則
[00:41:57.600 --> 00:41:59.600]  要別人跟你來玩
[00:41:59.600 --> 00:42:04.600]  這句話完全改變了這個阿頭
[00:42:08.600 --> 00:42:13.600]  其實這個新聞是很多年前的新聞
[00:42:13.600 --> 00:42:16.600]  報紙再報導這件事
[00:42:16.600 --> 00:42:22.600]  是因為這個昔日的阿頭他放棄了行古話
[00:42:22.600 --> 00:42:27.600]  那件事法官判他只是監守行為
[00:42:27.600 --> 00:42:31.600]  因為知道他是為了抵抗黑社會的勢力
[00:42:31.600 --> 00:42:33.600]  而被人家伏擊的
[00:42:33.600 --> 00:42:36.600]  而他的還擊是被解釋成為
[00:42:36.600 --> 00:42:40.600]  也被接納為一個自衛的行動
[00:42:40.600 --> 00:42:45.600]  當阿頭離開醫院他就解散了他的同僚
[00:42:45.600 --> 00:42:50.600]  他自己努力讀書 中學畢業
[00:42:50.600 --> 00:42:54.600]  結成了一個報紙
[00:42:54.600 --> 00:42:57.600]  久不久你看到那些保險頁
[00:42:57.600 --> 00:43:00.600]  就有一些大頭相拍出來的
[00:43:00.600 --> 00:43:04.600]  現在近年尾就派出很多這些大頭相
[00:43:04.600 --> 00:43:09.600]  他很快就成了一個地區的經理
[00:43:09.600 --> 00:43:14.600]  早搬離了那個複雜的環境
[00:43:14.600 --> 00:43:18.600]  在家庭的豪宅區有自己的樣貌
[00:43:18.600 --> 00:43:20.600]  有自己的汽車
[00:43:20.600 --> 00:43:23.600]  他這個故事被報導
[00:43:23.600 --> 00:43:29.600]  因為中間相隔了七年的時間
[00:43:29.600 --> 00:43:32.600]  七年前他的新聞是上了報紙的
[00:43:32.600 --> 00:43:35.600]  七年後他已經是完全不同的人
[00:43:35.600 --> 00:43:43.600]  是一個因著選擇而扭轉自己命運的人
[00:43:43.600 --> 00:43:47.600]  有多少今天在屋邨的
[00:43:47.600 --> 00:43:51.600]  他們哈哈爸爸 他們結黨成群
[00:43:51.600 --> 00:43:54.600]  他們都認為是義不則已的
[00:43:54.600 --> 00:43:57.600]  你不欺負人家 人家就欺負你
[00:43:57.600 --> 00:43:59.600]  這種屋邨式的文化
[00:44:01.600 --> 00:44:04.600]  在我們的世界
[00:44:04.600 --> 00:44:10.600]  我們常常以為我們的命運
[00:44:10.600 --> 00:44:15.600]  我們的遭遇是環境定出來的
[00:44:15.600 --> 00:44:17.600]  是我們的同輩這樣
[00:44:17.600 --> 00:44:19.600]  我們就自然會是這樣
[00:44:19.600 --> 00:44:23.600]  我們的環境定了我們將來是怎樣
[00:44:23.600 --> 00:44:25.600]  我們是沒得改變的
[00:44:27.600 --> 00:44:29.600]  但是我們知不知道
[00:44:29.600 --> 00:44:31.600]  從小沒有人告訴我們
[00:44:31.600 --> 00:44:34.600]  做人是要有立場的
[00:44:34.600 --> 00:44:39.600]  我們以為有立場就一定會和別人分割的
[00:44:39.600 --> 00:44:41.600]  我們一定會和別人不同
[00:44:41.600 --> 00:44:44.600]  以致被杯葛的
[00:44:44.600 --> 00:44:48.600]  不知道其實是當人人沒有立場的時候
[00:44:48.600 --> 00:44:52.600]  其實人是期待一個有立場的人
[00:44:53.600 --> 00:44:58.600]  人其實是越來越厭惡自己和旁邊的人
[00:44:58.600 --> 00:45:00.600]  是完全沒有分別的
[00:45:00.600 --> 00:45:03.600]  在我們下一代
[00:45:03.600 --> 00:45:06.600]  我們世界上是會更多的發現
[00:45:06.600 --> 00:45:10.600]  到處都好像是一樣的人
[00:45:10.600 --> 00:45:13.600]  我們所有都好像是一個生產機器
[00:45:13.600 --> 00:45:16.600]  啤出來的那些工者一樣
[00:45:16.600 --> 00:45:19.600]  個個都是有著同一個面目
[00:45:19.600 --> 00:45:22.600]  同一個聲音 同一個願望 同一個失望
[00:45:22.600 --> 00:45:27.600]  你不肯為自己做選擇
[00:45:27.600 --> 00:45:30.600]  你就沒可能突圍而出
[00:45:30.600 --> 00:45:35.600]  你一定會是那條生產線啤出來的
[00:45:35.600 --> 00:45:39.600]  無千無萬的人裏面其中一個
[00:45:39.600 --> 00:45:43.600]  但是當然我們選定了一個立場
[00:45:43.600 --> 00:45:46.600]  我們會為我們的選擇要付代價的
[00:45:47.600 --> 00:45:52.600]  其實選擇就是代表你要揚棄一些東西
[00:45:52.600 --> 00:45:59.600]  不代表你揚棄的一定是和你抗拒
[00:45:59.600 --> 00:46:01.600]  說是為你所憎惡
[00:46:01.600 --> 00:46:04.600]  只不過在這麼多之上
[00:46:04.600 --> 00:46:07.600]  你選擇那樣你覺得對你最對的
[00:46:07.600 --> 00:46:09.600]  你是願意為它擺上代價
[00:46:09.600 --> 00:46:12.600]  以致叫它能夠成為真實的
[00:46:12.600 --> 00:46:15.600]  是這樣構成了我們的立場
[00:46:15.600 --> 00:46:17.600]  構成了我們的選擇
[00:46:17.600 --> 00:46:20.600]  你知不知道
[00:46:20.600 --> 00:46:25.600]  任何一個行為如果沒有選擇
[00:46:25.600 --> 00:46:28.600]  就沒有價值可言的
[00:46:28.600 --> 00:46:31.600]  任何行為的價值是來自於
[00:46:31.600 --> 00:46:34.600]  因為你有得選擇
[00:46:34.600 --> 00:46:36.600]  你試想像
[00:46:36.600 --> 00:46:39.600]  如果你是被黨規定
[00:46:39.600 --> 00:46:44.600]  一定要五點鐘起床去落田耕種
[00:46:45.600 --> 00:46:47.600]  以致有好收成
[00:46:47.600 --> 00:46:48.600]  用來報國
[00:46:48.600 --> 00:46:50.600]  你五點鐘落田
[00:46:50.600 --> 00:46:54.600]  這個行動從何說得是有價值
[00:46:54.600 --> 00:46:58.600]  你不過服從了黨的指示
[00:46:58.600 --> 00:47:03.600]  但是假如你四點四十五分起床
[00:47:03.600 --> 00:47:05.600]  開始落田工作
[00:47:05.600 --> 00:47:09.600]  那十五分鐘是你可以選擇的
[00:47:09.600 --> 00:47:12.600]  顯出你真正愛國的心
[00:47:13.600 --> 00:47:15.600]  將這個愛國的行動
[00:47:15.600 --> 00:47:19.600]  換成為一個求愛的行動
[00:47:19.600 --> 00:47:22.600]  被槍指著你
[00:47:22.600 --> 00:47:24.600]  要你說出那三個字
[00:47:24.600 --> 00:47:27.600]  那三個字是沒有價值的
