
[00:00:00.000 --> 00:00:08.000]  再次打開但義理書去言讀主的說話
[00:26:06.000 --> 00:26:09.000]  就是說在刀鞘裏面
[00:26:09.000 --> 00:26:15.000]  我的受煩和我的驚惶好像在刀鞘裏面
[00:26:15.000 --> 00:26:24.000]  換句話來說這句話就陳述出當時那種悲痛的狀態
[00:26:24.000 --> 00:26:28.000]  好像有一個載具載著在其中
[00:26:28.000 --> 00:26:32.000]  但是這個載具是用來載刀劍的
[00:26:32.000 --> 00:26:40.000]  但以你形容到自己好像承載著一些痛苦在他自己裏面
[00:26:40.000 --> 00:26:44.000]  很難釋懷很難明白當中的狀態
[00:26:44.000 --> 00:26:46.000]  因為他越想越多的時候
[00:26:46.000 --> 00:26:50.000]  他就越擔心越驚惶
[00:26:50.000 --> 00:26:55.000]  所以驚惶這個字眼在英文或者聖經裏面的翻譯
[00:26:55.000 --> 00:27:01.000]  就是說越來越擔憂越來越害怕
[00:27:01.000 --> 00:27:03.000]  將要發生什麼事
[00:27:03.000 --> 00:27:05.000]  這麼亂的世界
[00:27:05.000 --> 00:27:12.000]  雖然他知道這位耿古哲一定會來處理
[00:27:12.000 --> 00:27:14.000]  在前文有介紹
[00:27:14.000 --> 00:27:16.000]  他來到作審判
[00:27:16.000 --> 00:27:21.000]  但縱使如此這個過程是不容易經歷的
[00:27:21.000 --> 00:27:25.000]  但以你做了一個行動
[00:27:25.000 --> 00:27:27.000]  他介紹給我們知道
[00:27:27.000 --> 00:27:30.000]  我就跟一位使臘者
[00:27:30.000 --> 00:27:35.000]  我就走去找一位站在我身邊
[00:27:35.000 --> 00:27:41.000]  作為侍奉神的人去尋問
[00:27:41.000 --> 00:27:45.000]  如果大家看回前文記載到
[00:27:45.000 --> 00:27:50.000]  但以你所記載他們所處在的環境
[00:27:50.000 --> 00:27:59.000]  但以你卻是在一個有上帝千千萬萬侍奉等候
[00:27:59.000 --> 00:28:05.000]  去參與審判或者增薦工作的人群中
[00:28:05.000 --> 00:28:07.000]  於是就走去問
[00:28:07.000 --> 00:28:10.000]  大家請不要忘記
[00:28:10.000 --> 00:28:14.000]  但以你是一個什麼的先知
[00:28:14.000 --> 00:28:22.000]  他是一個能夠比其他先知有不同的特別記載的先知
[00:28:22.000 --> 00:28:28.000]  因為他能夠解釋異象比其他多到十倍的先知
[00:28:28.000 --> 00:28:32.000]  這個你可以看回第一章裡有記載過
[00:28:32.000 --> 00:28:36.000]  但以你的特別的恩賜
[00:28:36.000 --> 00:28:42.000]  他不是純粹像其他先知傳話這麼簡單
[00:28:42.000 --> 00:28:48.000]  而是他特別的場合就是解釋異象
[00:28:48.000 --> 00:28:54.000]  見異象他有一個比其他人強悍十倍的能力
[00:28:54.000 --> 00:28:57.000]  簡單來說
[00:28:57.000 --> 00:29:02.000]  但以你的侍奉的本錢就是解釋異象
[00:29:02.000 --> 00:29:07.000]  但是竟然他現在見到這個異象
[00:29:07.000 --> 00:29:10.000]  他解釋不了
[00:29:10.000 --> 00:29:15.000]  廣東話叫做「撻Q」
[00:29:15.000 --> 00:29:22.000]  等同於你是電腦專家
[00:29:22.000 --> 00:29:26.000]  但給你一條電腦問題你解釋不了
[00:29:26.000 --> 00:29:31.000]  等同於用我做例子
[00:29:31.000 --> 00:29:33.000]  我做牧師的
[00:29:33.000 --> 00:29:38.000]  我自問識經學都已經搞了很多年
[00:29:38.000 --> 00:29:42.000]  給你一段經文你解釋不了
[00:29:42.000 --> 00:29:45.000]  怎麼搞
[00:29:45.000 --> 00:29:52.000]  是不是很「好與」
[00:29:52.000 --> 00:29:57.000]  俗語叫做「好樣衰」
[00:29:57.000 --> 00:30:03.000]  但以你是一個有十倍解釋異象能力的人
[00:30:03.000 --> 00:30:08.000]  但仍然在這個時間不明白一個異象
[00:30:08.000 --> 00:30:13.000]  這個異象他見到真的不明白究竟想說什麼
[00:30:13.000 --> 00:30:17.000]  於是他虛心地去找一位
[00:30:17.000 --> 00:30:22.000]  在準備侍奉上帝的人解釋
[00:30:22.000 --> 00:30:27.000]  問他這一切事情的真情
[00:30:27.000 --> 00:30:30.000]  不是劇集
[00:30:30.000 --> 00:30:35.000]  是真相
[00:30:35.000 --> 00:30:40.000]  於是這位侍奉在他身邊的人
[00:30:40.000 --> 00:30:48.000]  開始奉命去將這件事講解陳述給他知道
[00:30:48.000 --> 00:30:53.000]  我們來看看他一開始的講解
[00:30:53.000 --> 00:30:58.000]  這四隻大怪獸
[00:30:58.000 --> 00:31:07.000]  這四隻不是熊不是鷹不是那種動物
[00:31:07.000 --> 00:31:11.000]  是一隻你不知道的動物
[00:31:11.000 --> 00:31:19.000]  這四隻大獸其實是象徵著四個王在世上被興起
[00:31:19.000 --> 00:31:24.000]  如果大家留意聖經時的陳述
[00:31:24.000 --> 00:31:29.000]  第一件事你會留意到四字很常出現
[00:31:29.000 --> 00:31:32.000]  不單止這十七節說的
[00:31:32.000 --> 00:31:37.000]  如果你再仔細看第十九節又再次說到
[00:31:37.000 --> 00:31:43.000]  我知道這四隻獸真正的面貌是怎樣
[00:31:43.000 --> 00:31:46.000]  其實也不是在這裡說的
[00:31:46.000 --> 00:31:49.000]  在先前第七章開頭記載的異象劇裡
[00:31:49.000 --> 00:31:52.000]  也有逐隻獸記載
[00:31:52.000 --> 00:31:54.000]  總共四隻
[00:31:54.000 --> 00:31:57.000]  不過你還要記住一件事
[00:31:57.000 --> 00:31:59.000]  有一句說話在先前說到
[00:31:59.000 --> 00:32:02.000]  這四隻獸是怎樣出現的
[00:32:02.000 --> 00:32:07.000]  在第七章第二節說到
[00:32:07.000 --> 00:32:14.000]  但你們看到的是在夜間看天的四風抖起
[00:32:14.000 --> 00:32:18.000]  我講過四風是說四個零
[00:32:18.000 --> 00:32:21.000]  從上帝而來的四個零
[00:32:21.000 --> 00:32:27.000]  來到呼喚召起這四隻獸從海裡出來
[00:32:27.000 --> 00:32:30.000]  四這個字眼
[00:32:30.000 --> 00:32:35.000]  在聖經裡特別解釋這類型的啟示文學
[00:32:35.000 --> 00:32:38.000]  需要明白的關鍵字詞
[00:32:38.000 --> 00:32:41.000]  十是全面的
[00:32:41.000 --> 00:32:43.000]  四是什麼呢?
[00:32:43.000 --> 00:32:46.000]  在聖經裡每逢說到四這個字眼
[00:32:46.000 --> 00:32:52.000]  就是說到各個方向包括在內
[00:32:52.000 --> 00:32:56.000]  所以廣東人中文也有個說法
[00:32:56.000 --> 00:33:00.000]  叫做五湖四海
[00:33:00.000 --> 00:33:02.000]  五湖四海是什麼意思呢?
[00:33:02.000 --> 00:33:04.000]  是不是只有五湖四海?
[00:33:04.000 --> 00:33:08.000]  中國中文是不是基於有五湖四海?
[00:33:08.000 --> 00:33:10.000]  當然不是
[00:33:10.000 --> 00:33:17.000]  這個字眼是說到包括四個整全的方向
[00:33:17.000 --> 00:33:20.000]  再簡單一點用個例子說
[00:33:20.000 --> 00:33:23.000]  就是東南西北四個方向
[00:33:23.000 --> 00:33:26.000]  東南西北是說什麼呢?
[00:33:26.000 --> 00:33:28.000]  不只是說東南西北四個方向
[00:33:28.000 --> 00:33:32.000]  是指全部
[00:33:32.000 --> 00:33:37.000]  意思就是說上帝興起這四隻獸
[00:33:37.000 --> 00:33:42.000]  是包括全世界可怕的現象
[00:33:42.000 --> 00:33:44.000]  當我們這樣解釋的時候
[00:33:44.000 --> 00:33:46.000]  這些獸可以有不同時代
[00:33:46.000 --> 00:33:50.000]  就有不同的這四隻獸出現
[00:33:50.000 --> 00:33:57.000]  所以有很多的聖經家就經常串連歷史
[00:33:57.000 --> 00:34:01.000]  在但爾利的時候哪四隻獸啊?
[00:34:01.000 --> 00:34:04.000]  波斯馬代啊
[00:34:04.000 --> 00:34:08.000]  跟著的亞歷山大希臘帝國
[00:34:08.000 --> 00:34:11.000]  然後再說羅馬帝國
[00:34:11.000 --> 00:34:13.000]  順便加多一個
[00:34:13.000 --> 00:34:17.000]  就是瑪加比家族猶太人背景的叛亂
[00:34:17.000 --> 00:34:19.000]  四個國都包齊了
[00:34:19.000 --> 00:34:23.000]  很多聖經家都是這樣套下去的
[00:34:24.000 --> 00:34:27.000]  但是我們如果想深一層
[00:34:27.000 --> 00:34:30.000]  原則性四這個字眼是說到
[00:34:30.000 --> 00:34:32.000]  遍及四方的時候呢
[00:34:32.000 --> 00:34:36.000]  就說到是上帝興起
[00:34:36.000 --> 00:34:45.000]  這個世界各方擁有這些恐怖殘酷的權力的皇權出現
[00:34:45.000 --> 00:34:48.000]  隨時在你身邊發生
[00:34:48.000 --> 00:34:52.000]  所以你可以套用在任何政權上都可以說
[00:34:52.000 --> 00:34:57.000]  因為他們是屬於四方裡面的怪獸的其中一個表象
[00:34:57.000 --> 00:35:01.000]  所以有時聖經不是需要你很直接去解釋
[00:35:01.000 --> 00:35:04.000]  四個皇權是指哪四個皇權
[00:35:04.000 --> 00:35:07.000]  當然對於但爾利計這四個皇權當中
[00:35:07.000 --> 00:35:12.000]  其中一個最大的威脅在當時巴比倫朝代的
[00:35:12.000 --> 00:35:15.000]  就是馬代波斯帝國的其中一個
[00:35:15.000 --> 00:35:19.000]  不過我們之後再說到那段經文再說
[00:35:19.000 --> 00:35:22.000]  但是來到這裡聖經第十八節
[00:35:22.000 --> 00:35:24.000]  但爾利看見的是
[00:35:24.000 --> 00:35:26.000]  但是怎麼樣呢
[00:35:26.000 --> 00:35:30.000]  至高者的聖民必要得國享受直到永遠
[00:35:30.000 --> 00:35:33.000]  但是這個時候和自己說
[00:35:33.000 --> 00:35:39.000]  因為聽到這位使者或者是使立者
[00:35:39.000 --> 00:35:43.000]  告訴他和他先前所看見的異象裡面
[00:35:43.000 --> 00:35:50.000]  那位耿古常在的會再次得到權勢去審判這個世界
[00:35:50.000 --> 00:35:57.000]  處理在這個世界裡面很多混亂不義的事情當中
[00:35:57.000 --> 00:36:01.000]  這個我們可以細心看回第七章
[00:36:01.000 --> 00:36:06.000]  從第九節到第十節裡面有記載
[00:36:06.000 --> 00:36:09.000]  所以簡單地這麼說
[00:36:09.000 --> 00:36:16.000]  但爾利在這裡所看到的不明白的事情
[00:36:16.000 --> 00:36:22.000]  現在得到這個使立者的肯定
[00:36:22.000 --> 00:36:30.000]  但爾利做的是一個尋求真理的功課
[00:36:30.000 --> 00:36:36.000]  所以在上一個主要崇拜的裡面
[00:36:36.000 --> 00:36:41.000]  當我說到第七章開頭的十四次經文的時候
[00:36:41.000 --> 00:36:43.000]  我留意到一個字眼
[00:36:43.000 --> 00:36:47.000]  就是但爾利經常說他在觀看
[00:36:47.000 --> 00:36:49.000]  不斷觀看
[00:36:49.000 --> 00:36:52.000]  來到這個時候不單止是觀看
[00:36:52.000 --> 00:36:57.000]  他甚至要發出問題來追尋真相
[00:36:57.000 --> 00:37:01.000]  作為一個基督徒在這個世界裡面
[00:37:01.000 --> 00:37:03.000]  有很多事情我們可以不明白
[00:37:03.000 --> 00:37:05.000]  但爾利也有很多事情是不明白
[00:37:05.000 --> 00:37:07.000]  你看完今天這段聖經
[00:37:07.000 --> 00:37:09.000]  你靈修完這段聖經
[00:37:09.000 --> 00:37:11.000]  可能你很多事情都不明白
[00:37:11.000 --> 00:37:13.000]  在我這個年代裡面
[00:37:13.000 --> 00:37:15.000]  這四個獸是什麼呢
[00:37:15.000 --> 00:37:17.000]  這四個王權是什麼呢
[00:37:17.000 --> 00:37:19.000]  這四個國是什麼呢
[00:37:19.000 --> 00:37:21.000]  你可能不明白
[00:37:21.000 --> 00:37:23.000]  不明白不要緊的
[00:37:23.000 --> 00:37:26.000]  因為你和我不是神
[00:37:26.000 --> 00:37:28.000]  不是很多事情都要明白
[00:37:28.000 --> 00:37:31.000]  但你要明白的是什麼呢
[00:37:31.000 --> 00:37:38.000]  就是當在這些混亂迫害的勢力
[00:37:38.000 --> 00:37:41.000]  在我無能為力的時候
[00:37:41.000 --> 00:37:45.000]  我仍然去尋問上帝
[00:37:45.000 --> 00:37:47.000]  你在這個過程當中
[00:37:47.000 --> 00:37:52.000]  那個真正的目的是什麼呢
[00:37:52.000 --> 00:37:55.000]  我剛才說過
[00:37:55.000 --> 00:37:59.000]  但爾利是一個專解異象的人
[00:38:00.000 --> 00:38:05.000]  他願意放下自己這個專家的身份
[00:38:05.000 --> 00:38:11.000]  去問究竟是什麼緣由呢
[00:38:11.000 --> 00:38:15.000]  我在神學院讀書的時候
[00:38:15.000 --> 00:38:21.000]  我去讀研究院的時候
[00:38:21.000 --> 00:38:27.000]  我很欣賞一些比我年輕的同學
[00:38:27.000 --> 00:38:29.000]  我在神學院讀書的時候
[00:38:29.000 --> 00:38:31.000]  在TSD讀書的時候
[00:38:31.000 --> 00:38:33.000]  在多倫多神學院的時候
[00:38:33.000 --> 00:38:38.000]  在同班的同學裡面
[00:38:38.000 --> 00:38:40.000]  我們一班大約六個七個同學
[00:38:40.000 --> 00:38:42.000]  上課只有六個七個
[00:38:42.000 --> 00:38:45.000]  我們的教授有個規矩
[00:38:45.000 --> 00:38:47.000]  要有五個人才可以開班
[00:38:47.000 --> 00:38:52.000]  大部分都是比我年輕
[00:38:52.000 --> 00:38:58.000]  有時候上課解讀一段聖經的時候
[00:38:58.000 --> 00:39:00.000]  我真的不明白為什麼
[00:39:00.000 --> 00:39:02.000]  我真的不懂
[00:39:02.000 --> 00:39:05.000]  我看到一個年輕的同學
[00:39:05.000 --> 00:39:07.000]  說得這麼好
[00:39:07.000 --> 00:39:10.000]  而且他有理據
[00:39:10.000 --> 00:39:12.000]  很有系統地解釋
[00:39:12.000 --> 00:39:16.000]  他的原因為什麼要這樣去詮釋聖經
[00:39:16.000 --> 00:39:19.000]  他翻譯是為什麼得到這個結果
[00:39:19.000 --> 00:39:23.000]  然後得出的詮釋是這樣的
[00:39:23.000 --> 00:39:26.000]  所以有些時候
[00:39:26.000 --> 00:39:27.000]  當我解不了這些聖經的時候
[00:39:27.000 --> 00:39:29.000]  我就去問他
[00:39:29.000 --> 00:39:32.000]  李小梅
[00:39:32.000 --> 00:39:36.000]  我自己也是搞《釋經學》的人
[00:39:36.000 --> 00:39:39.000]  但不是因為我年紀大
[00:39:39.000 --> 00:39:45.000]  不是因為我自己在神學院讀得比較久
[00:39:45.000 --> 00:39:47.000]  而是年輕的進來
[00:39:47.000 --> 00:39:51.000]  我就覺得你跟著吧
[00:39:51.000 --> 00:39:56.000]  聽聽我這些老餅的
[00:39:57.000 --> 00:39:59.000]  來做《釋經》
[00:39:59.000 --> 00:40:02.000]  反而有時候
[00:40:02.000 --> 00:40:07.000]  你能夠放下你自己預設的
[00:40:07.000 --> 00:40:11.000]  好像很有經驗的《釋經家》
[00:40:11.000 --> 00:40:13.000]  或者《釋經學生》
[00:40:13.000 --> 00:40:18.000]  來找一些完全全新的年輕人
[00:40:18.000 --> 00:40:22.000]  他們所看到的事情
[00:40:22.000 --> 00:40:24.000]  我們反而得到很多詛咒
[00:40:25.000 --> 00:40:37.000]  所以不是因為你能夠在《釋經學》上多了年
[00:40:37.000 --> 00:40:39.000]  就等於你一定是比別人好
[00:40:39.000 --> 00:40:44.000]  而是要學會問一個合當的人
[00:40:44.000 --> 00:40:50.000]  去給一個真正追求真理的答案
[00:40:50.000 --> 00:40:54.000]  而單以你做得到
[00:40:54.000 --> 00:40:57.000]  我們作為一個信徒
[00:40:57.000 --> 00:40:59.000]  不要以為自己上了教會
[00:40:59.000 --> 00:41:01.000]  上了教會就變成老教會
[00:41:01.000 --> 00:41:05.000]  於是你就覺得自己說什麼都對
[00:41:05.000 --> 00:41:09.000]  有時候上了教會
[00:41:09.000 --> 00:41:12.000]  說的話才不對
[00:41:12.000 --> 00:41:15.000]  不用我多說
[00:41:15.000 --> 00:41:20.000]  早前在教會群組裡你都會看到
[00:41:20.000 --> 00:41:22.000]  不是因為他年紀大
[00:41:22.000 --> 00:41:27.000]  說的多就等於他一定是說真理
[00:41:27.000 --> 00:41:32.000]  有時候當他亂說廿四的時候
[00:41:32.000 --> 00:41:37.000]  我們就要溫柔的提醒
[00:41:37.000 --> 00:41:42.000]  真正的信徒就像彈耳鈴一樣
[00:41:42.000 --> 00:41:45.000]  自己不懂的時候
[00:41:45.000 --> 00:41:47.000]  不明白的時候
[00:41:47.000 --> 00:41:50.000]  就會放下自己的新娘
[00:41:50.000 --> 00:41:54.000]  向一個所認識的人去追求
[00:41:54.000 --> 00:41:58.000]  尤其是從上帝而來
[00:41:58.000 --> 00:42:01.000]  忠心侍奉在上帝面前的人
[00:42:01.000 --> 00:42:03.000]  不是因為他年紀輕
[00:42:03.000 --> 00:42:05.000]  我們就小看他
[00:42:05.000 --> 00:42:10.000]  而是因為他說的話有上帝的essence
[00:42:10.000 --> 00:42:13.000]  實質的質量而去聽
[00:42:13.000 --> 00:42:19.000]  如果大家熟悉我和湯全道的關係都一樣
[00:42:19.000 --> 00:42:24.000]  湯全道的年紀是我媽媽的年紀
[00:42:24.000 --> 00:42:26.000]  他是我的長輩
[00:42:26.000 --> 00:42:29.000]  但在神學上
[00:42:29.000 --> 00:42:33.000]  如果你有機會和湯全道去探望他的時候
[00:42:33.000 --> 00:42:35.000]  和他聊天
[00:42:35.000 --> 00:42:37.000]  他會告訴你
[00:42:37.000 --> 00:42:41.000]  我和黃牧師的交往在真理上
[00:42:41.000 --> 00:42:43.000]  好像是一個平輩
[00:42:43.000 --> 00:42:45.000]  大家彼此去追求
[00:42:45.000 --> 00:42:47.000]  有時候我在他身上學到的東西
[00:42:47.000 --> 00:42:50.000]  有時候我在湯全道身上學到的東西
[00:42:50.000 --> 00:42:52.000]  彼此在做就
[00:42:52.000 --> 00:42:54.000]  這才是一個真正信徒的生命
[00:42:54.000 --> 00:42:56.000]  是一個屬神子民的生命
[00:42:56.000 --> 00:42:59.000]  但你在這裡告訴我們
[00:42:59.000 --> 00:43:01.000]  他縱使不明白
[00:43:01.000 --> 00:43:03.000]  他不會假裝是一個專家
[00:43:03.000 --> 00:43:05.000]  反而是來求民
[00:43:05.000 --> 00:43:07.000]  值得我們去學習
[00:43:07.000 --> 00:43:13.000]  一個能夠不似下民的神國子民的質素就是這樣
[00:43:13.000 --> 00:43:17.000]  不是因為學歷
[00:43:17.000 --> 00:43:19.000]  不是因為經驗
[00:43:19.000 --> 00:43:21.000]  不是因為年紀
[00:43:21.000 --> 00:43:23.000]  不是因為他上了教會多久
[00:43:23.000 --> 00:43:25.000]  而是他說的話
[00:43:25.000 --> 00:43:28.000]  是不是真的有上帝的啟示在當中
[00:43:28.000 --> 00:43:33.000]  當我們知道有一個這樣的屬靈質素的時候
[00:43:33.000 --> 00:43:35.000]  就要怎樣呢
[00:43:35.000 --> 00:43:38.000]  從第19至22節裏
[00:43:38.000 --> 00:43:45.000]  我們就要隨時預備與神所說的啟示
[00:43:45.000 --> 00:43:48.000]  如果有些地方我們是不明白的
[00:43:48.000 --> 00:43:50.000]  我們就要怎樣呢
[00:43:50.000 --> 00:43:52.000]  容許上帝去改變我們
[00:43:52.000 --> 00:43:56.000]  在第19至22節是這樣說的
[00:43:56.000 --> 00:44:01.000]  那時我原知道第四壽的真情
[00:44:01.000 --> 00:44:04.000]  那個使臘者告訴他之後
[00:44:04.000 --> 00:44:08.000]  是關於四個王朝的問題
[00:44:08.000 --> 00:44:09.000]  四個勢力
[00:44:09.000 --> 00:44:10.000]  我應該這樣說
[00:44:10.000 --> 00:44:13.000]  四個勢力的問題
[00:44:13.000 --> 00:44:16.000]  上帝是容許他存在這個世界裏
[00:44:16.000 --> 00:44:20.000]  但你很留心地去看見
[00:44:20.000 --> 00:44:23.000]  尤其是第四壽
[00:44:23.000 --> 00:44:25.000]  是截然不同
[00:44:25.000 --> 00:44:27.000]  所以他問問題
[00:44:27.000 --> 00:44:29.000]  集中在問題的核心
[00:44:29.000 --> 00:44:33.000]  既然四個壽都是上帝所啟示
[00:44:33.000 --> 00:44:37.000]  為什麼零零碎碎的一隻是完全不同
[00:44:37.000 --> 00:44:40.000]  這隻壽是最後出現的壽呢
[00:44:40.000 --> 00:44:42.000]  那隻壽是怎樣的呢
[00:44:42.000 --> 00:44:44.000]  在原本的記載裏
[00:44:44.000 --> 00:44:46.000]  他什麼都不像
[00:44:46.000 --> 00:44:48.000]  他像一件事
[00:44:48.000 --> 00:44:50.000]  他像人
[00:44:50.000 --> 00:44:53.000]  他的行為很像人
[00:44:53.000 --> 00:44:57.000]  說話很好聽
[00:44:57.000 --> 00:44:59.000]  很deceiving
[00:44:59.000 --> 00:45:01.000]  在原文的字眼
[00:45:01.000 --> 00:45:03.000]  如果用今天說的話
[00:45:03.000 --> 00:45:07.000]  他說話很適合你聽
[00:45:07.000 --> 00:45:08.000]  所以大英姐妹
[00:45:08.000 --> 00:45:10.000]  人們說話給你聽的時候
[00:45:10.000 --> 00:45:11.000]  很適合你聽
[00:45:11.000 --> 00:45:13.000]  你就要留心一點
[00:45:13.000 --> 00:45:15.000]  所以現在的人很喜歡別人讚他
[00:45:15.000 --> 00:45:17.000]  讚他就適合聽
[00:45:17.000 --> 00:45:19.000]  你就小心一點
[00:45:19.000 --> 00:45:21.000]  讚你的人可能是想害你
[00:45:21.000 --> 00:45:24.000]  明知你有錯也不想你改
[00:45:24.000 --> 00:45:26.000]  等你找人踩到坑裏
[00:45:26.000 --> 00:45:28.000]  你都不知道
[00:45:28.000 --> 00:45:34.000]  但你留意到第四隻壽是截然不同
[00:45:34.000 --> 00:45:37.000]  於是第十九節馬上針對這個問題
[00:45:37.000 --> 00:45:44.000]  說我特別希望知道第四隻壽的真相是什麼
[00:45:44.000 --> 00:45:47.000]  他重複說那隻壽的情況
[00:45:47.000 --> 00:45:49.000]  在反覆思想
[00:45:49.000 --> 00:45:51.000]  如果你讀經讀到這裏
[00:45:51.000 --> 00:45:53.000]  你就會覺得很累贅
[00:45:53.000 --> 00:45:57.000]  從第十九節的下面說到
[00:45:57.000 --> 00:46:01.000]  他為何與三隻壽的情況相貌不同呢
[00:46:01.000 --> 00:46:03.000]  甚至可怕
[00:46:03.000 --> 00:46:07.000]  鐵牙銅爪吞吃爵帥
[00:46:07.000 --> 00:46:09.000]  讓腳踐踏
[00:46:09.000 --> 00:46:11.000]  頭上有十隻膏
[00:46:11.000 --> 00:46:14.000]  另外又突然長了一隻大角
[00:46:14.000 --> 00:46:16.000]  然後在大角裏面
[00:46:16.000 --> 00:46:21.000]  又有前面三隻小角裏面被打低
[00:46:21.000 --> 00:46:25.000]  小角裏面又有眼睛
[00:46:25.000 --> 00:46:27.000]  說了一些很中聽的說話
[00:46:27.000 --> 00:46:29.000]  叫做Deceiving World
[00:46:29.000 --> 00:46:31.000]  俄語翻譯叫做誇大的說話
[00:46:31.000 --> 00:46:35.000]  講這類說話
[00:46:35.000 --> 00:46:38.000]  你就會讀到前面都說了
[00:46:38.000 --> 00:46:40.000]  但你這麼沉氣
[00:46:40.000 --> 00:46:42.000]  有沒有說到
[00:46:42.000 --> 00:46:44.000]  有啊
[00:46:44.000 --> 00:46:46.000]  第七章第七節
[00:46:46.000 --> 00:46:48.000]  記載了就說了
[00:46:48.000 --> 00:46:50.000]  又說
[00:46:50.000 --> 00:46:54.000]  不單止這裏說
[00:46:54.000 --> 00:46:56.000]  順帶多說一點
[00:46:56.000 --> 00:46:58.000]  在下面第23節又說
[00:46:58.000 --> 00:47:01.000]  你會覺得很悶
[00:47:01.000 --> 00:47:04.000]  說這麼多次
[00:47:04.000 --> 00:47:06.000]  二象說一次
[00:47:06.000 --> 00:47:11.000]  你和那個士納者又說一次
[00:47:11.000 --> 00:47:15.000]  然後下面士納者又再說一次
[00:47:15.000 --> 00:47:18.000]  用不著說這麼多次
[00:47:18.000 --> 00:47:24.000]  說來幹什麼
[00:47:24.000 --> 00:47:30.000]  但陳述完之後
[00:47:30.000 --> 00:47:34.000]  他留意第20節最後
[00:47:34.000 --> 00:47:39.000]  形狀強橫過於他的同類
[00:47:39.000 --> 00:47:41.000]  然後怎樣
[00:47:41.000 --> 00:47:43.000]  21節
[00:47:43.000 --> 00:47:48.000]  我觀看者國與聖文爭戰
[00:47:48.000 --> 00:47:50.000]  聖了他們
[00:47:50.000 --> 00:47:52.000]  誰聖了誰
[00:47:52.000 --> 00:47:56.000]  最後那隻獸那隻國
[00:47:56.000 --> 00:47:59.000]  打贏了聖文
[00:47:59.000 --> 00:48:02.000]  在這樣的情況下
[00:48:02.000 --> 00:48:04.000]  他更加矛盾
[00:48:04.000 --> 00:48:07.000]  雖然他知道結局是什麼
[00:48:07.000 --> 00:48:09.000]  因為結局在22節說了
[00:48:09.000 --> 00:48:12.000]  直到耿古常在者
[00:48:12.000 --> 00:48:16.000]  來給至高者的聖文申冤
[00:48:16.000 --> 00:48:19.000]  聖文德國的時候就到了
[00:48:19.000 --> 00:48:21.000]  請留意德國這個字
[00:48:21.000 --> 00:48:24.000]  和上面四王的王朝
[00:48:24.000 --> 00:48:26.000]  都是用同一個字眼
[00:48:26.000 --> 00:48:28.000]  勢力
[00:48:28.000 --> 00:48:30.000]  王權
[00:48:30.000 --> 00:48:35.000]  他知道結果
[00:48:35.000 --> 00:48:37.000]  其實這個結果不是這裏才知道
[00:48:37.000 --> 00:48:39.000]  早在10節的時候已經知道
[00:48:39.000 --> 00:48:44.000]  因為上帝會為這班聖文申冤
[00:48:44.000 --> 00:48:47.000]  但最困惑的是什麼地方
[00:48:47.000 --> 00:48:52.000]  就是會輸
[00:48:52.000 --> 00:48:56.000]  領子妹
[00:48:56.000 --> 00:48:58.000]  他困惑的是
[00:48:58.000 --> 00:49:01.000]  為什麼神的聖文會輸
[00:49:01.000 --> 00:49:07.000]  為什麼信耶穌基督的人
[00:49:07.000 --> 00:49:11.000]  會偷偷碰著黑
[00:49:11.000 --> 00:49:13.000]  為什麼信耶穌基督的人
[00:49:13.000 --> 00:49:15.000]  按照神的真理做事
[00:49:15.000 --> 00:49:18.000]  在這個世界會被人先被解僱
[00:49:18.000 --> 00:49:20.000]  為什麼在這個世界
[00:49:20.000 --> 00:49:22.000]  按照真理而行的信徒
[00:49:22.000 --> 00:49:25.000]  會被人歧視
[00:49:25.000 --> 00:49:29.000]  今早才和一個弟兄聊天
[00:49:29.000 --> 00:49:33.000]  他說他做的工作
[00:49:33.000 --> 00:49:35.000]  和其他同類工作
[00:49:35.000 --> 00:49:37.000]  老闆處理不同
[00:49:37.000 --> 00:49:42.000]  每個人都偷黑拐騙還稅
[00:49:42.000 --> 00:49:45.000]  薪金一半是現金
[00:49:45.000 --> 00:49:51.000]  其他的老闆就這樣做
[00:49:51.000 --> 00:49:53.000]  他老闆不是
[00:49:53.000 --> 00:49:55.000]  報租稅
[00:49:55.000 --> 00:49:57.000]  其他的老闆就很不高興
[00:49:57.000 --> 00:49:59.000]  我也有這樣的經驗
[00:49:59.000 --> 00:50:02.000]  我以前在大學做事的時候
[00:50:02.000 --> 00:50:05.000]  因為我做電腦
[00:50:05.000 --> 00:50:07.000]  有時候要大家停下來才可以做
[00:50:07.000 --> 00:50:10.000]  伺服器不能動的時候才可以做
[00:50:10.000 --> 00:50:13.000]  於是等你們下班的時候
[00:50:13.000 --> 00:50:15.000]  我就做
[00:50:15.000 --> 00:50:17.000]  第二天早上
[00:50:17.000 --> 00:50:19.000]  線報很快的
[00:50:19.000 --> 00:50:21.000]  有個同事走進來
[00:50:21.000 --> 00:50:23.000]  打開我門
[00:50:23.000 --> 00:50:25.000]  跟著跟我說
[00:50:25.000 --> 00:50:27.000]  我有些事想和你說
[00:50:27.000 --> 00:50:29.000]  我問他什麼事
[00:50:29.000 --> 00:50:32.000]  他說我聽說你昨天開OT
[00:50:32.000 --> 00:50:35.000]  我在大學沒有人開OT的
[00:50:35.000 --> 00:50:39.000]  那我有什麼問題呢
[00:50:39.000 --> 00:50:41.000]  我開OT和你開OT有什麼問題
