
[00:00:00.000 --> 00:00:10.000]  如果要用兩個字去形容這幾年大多數香港人怎樣過呢?
[00:18:42.000 --> 00:18:44.000]  因為他懂得悔改
[00:18:44.000 --> 00:18:46.000]  是真誠的認罪
[00:18:46.000 --> 00:18:48.000]  所以
[00:18:48.000 --> 00:18:50.000]  一個狂妄自大的人
[00:18:50.000 --> 00:18:52.000]  貿然回首
[00:18:52.000 --> 00:18:54.000]  終於敢向神傾心
[00:18:54.000 --> 00:18:56.000]  討厭
[00:18:56.000 --> 00:18:58.000]  其人都有
[00:18:58.000 --> 00:19:00.000]  很大程度的
[00:19:00.000 --> 00:19:02.000]  以自我為中心
[00:19:02.000 --> 00:19:04.000]  你凡是以自我為中心
[00:19:04.000 --> 00:19:06.000]  你慢慢慢慢
[00:19:06.000 --> 00:19:08.000]  你就會做很多事
[00:19:08.000 --> 00:19:10.000]  去達到自己的目的
[00:19:10.000 --> 00:19:12.000]  有時我看
[00:19:12.000 --> 00:19:14.000]  世上很多的領袖
[00:19:14.000 --> 00:19:16.000]  我發覺沒有誰
[00:19:16.000 --> 00:19:18.000]  值得我再去尊敬的
[00:19:18.000 --> 00:19:20.000]  很多其實
[00:19:20.000 --> 00:19:22.000]  高言大字
[00:19:22.000 --> 00:19:24.000]  大字背後
[00:19:24.000 --> 00:19:26.000]  口聽的背後
[00:19:26.000 --> 00:19:28.000]  都有自己的私慾
[00:19:28.000 --> 00:19:30.000]  自己的野心
[00:19:30.000 --> 00:19:32.000]  或者一種人在政治江湖
[00:19:32.000 --> 00:19:36.000]  不得自處的情況
[00:19:36.000 --> 00:19:38.000]  所以我們看到
[00:19:38.000 --> 00:19:42.000]  大衛一生可以有這樣的情況
[00:19:42.000 --> 00:19:44.000]  於是對神說話有四個筆
[00:19:44.000 --> 00:19:48.000]  面對崎嶇人生路
[00:19:48.000 --> 00:19:50.000]  那裏有真正的平安呢?
[00:19:50.000 --> 00:19:54.000]  他這樣面對神的痛苦的剖白
[00:19:54.000 --> 00:19:56.000]  他心不再狂傲
[00:19:56.000 --> 00:19:58.000]  眼不再高大
[00:19:58.000 --> 00:20:00.000]  太多差不多的事
[00:20:00.000 --> 00:20:02.000]  是不會輕舉妄動的
[00:20:02.000 --> 00:20:06.000]  這個最大的轉變
[00:20:06.000 --> 00:20:08.000]  就是以自我為中心
[00:20:08.000 --> 00:20:12.000]  轉到以神為中心
[00:20:12.000 --> 00:20:14.000]  因為靠自己的能力
[00:20:14.000 --> 00:20:16.000]  自慰我去計劃我的人生路
[00:20:16.000 --> 00:20:18.000]  轉到一個信靠教堂
[00:20:18.000 --> 00:20:22.000]  這個就是一個很大的轉變
[00:20:22.000 --> 00:20:24.000]  他從虛浮的自我
[00:20:24.000 --> 00:20:26.000]  進入實在的謙卑
[00:20:26.000 --> 00:20:28.000]  實在的謙卑
[00:20:28.000 --> 00:20:32.000]  這個對我們每個成年人來說
[00:20:32.000 --> 00:20:36.000]  這是一個很重要的提醒
[00:20:36.000 --> 00:20:38.000]  我們信耶穌之後
[00:20:38.000 --> 00:20:40.000]  最大的改變
[00:20:40.000 --> 00:20:44.000]  很多詩歌很多經文都教一件事
[00:20:44.000 --> 00:20:48.000]  我們完全的教託、信靠
[00:20:48.000 --> 00:20:54.000]  為第一節對神的傾心套意
[00:20:54.000 --> 00:20:58.000]  第二節對自己說
[00:20:58.000 --> 00:21:00.000]  對自己說甚麼呢?
[00:21:00.000 --> 00:21:04.000]  我使我心安穩平靜
[00:21:04.000 --> 00:21:08.000]  好就母親懷中斷奶的孩子
[00:21:08.000 --> 00:21:10.000]  我的心就在裏面
[00:21:10.000 --> 00:21:12.000]  如同斷過奶的孩子
[00:21:12.000 --> 00:21:14.000]  這個就是私人的比喻
[00:21:14.000 --> 00:21:16.000]  比喻是比喻
[00:21:16.000 --> 00:21:18.000]  我們不要將比喻
[00:21:18.000 --> 00:21:20.000]  很實體化
[00:21:20.000 --> 00:21:22.000]  可能有些人是做醫生的
[00:21:22.000 --> 00:21:26.000]  有些可能是剛生了孩子的母親
[00:21:26.000 --> 00:21:28.000]  斷了孩子是這樣的
[00:21:28.000 --> 00:21:30.000]  私人的比喻
[00:21:30.000 --> 00:21:32.000]  就是比喻
[00:21:32.000 --> 00:21:36.000]  比喻引起我們很多的想像力
[00:21:36.000 --> 00:21:40.000]  所以這節經文主要帶出來的是甚麼呢?
[00:21:40.000 --> 00:21:44.000]  第一就是駕馭自己的心
[00:21:44.000 --> 00:21:48.000]  放下才能夠自在
[00:21:48.000 --> 00:21:50.000]  為了經歷人生的歷練
[00:21:50.000 --> 00:21:54.000]  你能夠真正的不動心
[00:21:54.000 --> 00:21:57.000]  這節經文最關鍵的用詞就是
[00:21:57.000 --> 00:22:01.000]  用斷奶的嬰兒給了神人關係
[00:22:01.000 --> 00:22:03.000]  回歸簡單
[00:22:03.000 --> 00:22:05.000]  愛中無缺
[00:22:05.000 --> 00:22:09.000]  穩妥、平安
[00:22:09.000 --> 00:22:13.000]  大衛很巧妙地用了斷過奶的嬰兒
[00:22:13.000 --> 00:22:15.000]  如果未斷奶
[00:22:15.000 --> 00:22:17.000]  那些嬰兒
[00:22:17.000 --> 00:22:19.000]  硬手硬腳
[00:22:19.000 --> 00:22:21.000]  整天哭哭啼啼
[00:22:21.000 --> 00:22:24.000]  很多事情很難控制
[00:22:24.000 --> 00:22:26.000]  剛剛斷了奶
[00:22:26.000 --> 00:22:28.000]  很安靜
[00:22:28.000 --> 00:22:30.000]  在母親懷中
[00:22:30.000 --> 00:22:33.000]  那種欲斷未斷
[00:22:33.000 --> 00:22:35.000]  欲離未離
[00:22:35.000 --> 00:22:37.000]  那種微妙的關係
[00:22:37.000 --> 00:22:41.000]  大衛用來形容人的關係
[00:22:41.000 --> 00:22:44.000]  我們既要倚靠神
[00:22:44.000 --> 00:22:48.000]  完全的信靠
[00:22:48.000 --> 00:22:49.000]  既不輕舉妄動
[00:22:49.000 --> 00:22:53.000]  但最重要回歸簡單
[00:22:53.000 --> 00:22:56.000]  完全的信靠
[00:22:56.000 --> 00:22:59.000]  嬰兒在母親懷中
[00:22:59.000 --> 00:23:01.000]  絕對是安全感
[00:23:01.000 --> 00:23:04.000]  母親絕對會保護他
[00:23:04.000 --> 00:23:06.000]  那一刻儘管不需要吃奶
[00:23:06.000 --> 00:23:09.000]  但知道愛中無缺
[00:23:09.000 --> 00:23:14.000]  這節的經文大衛的詩句
[00:23:14.000 --> 00:23:17.000]  很清楚表達了這關係
[00:23:17.000 --> 00:23:22.000]  用斷奶嬰兒可以說是一種切割自我的過程
[00:23:22.000 --> 00:23:26.000]  就是說你本來很自大
[00:23:26.000 --> 00:23:29.000]  很多事情以我為主
[00:23:29.000 --> 00:23:30.000]  我喜歡怎樣做怎樣做
[00:23:30.000 --> 00:23:33.000]  突然間叫你將事情切割了
[00:23:33.000 --> 00:23:35.000]  你不可以再以自我為中心
[00:23:35.000 --> 00:23:38.000]  那個過程可以很痛苦
[00:23:38.000 --> 00:23:43.000]  有時神是用某些經歷讓人去改變
[00:23:43.000 --> 00:23:47.000]  但主要改變是自然的改變
[00:23:47.000 --> 00:23:51.000]  不需要神用出手來嚴厲的管教
[00:23:51.000 --> 00:23:53.000]  而去切割自我
[00:23:53.000 --> 00:23:58.000]  唯有知足才知到不足
[00:23:58.000 --> 00:24:01.000]  中文所謂知足
[00:24:01.000 --> 00:24:03.000]  知足常樂等等
[00:24:03.000 --> 00:24:08.000]  其實是一個盡量將你的要求降低
[00:24:08.000 --> 00:24:09.000]  只要你知足
[00:24:09.000 --> 00:24:11.000]  有幾餐飽飯吃
[00:24:11.000 --> 00:24:14.000]  安安然然身體健康便知足
[00:24:14.000 --> 00:24:17.000]  但其實聖經所說的知足不只這樣
[00:24:17.000 --> 00:24:22.000]  知足就是相信神的恩典夠你用
[00:24:22.000 --> 00:24:24.000]  正因如此你要知道不足
[00:24:24.000 --> 00:24:26.000]  哪些地方不足
[00:24:26.000 --> 00:24:29.000]  你要做得更加好
[00:24:29.000 --> 00:24:32.000]  你的信心不足
[00:24:32.000 --> 00:24:34.000]  你的愛心不足
[00:24:34.000 --> 00:24:37.000]  你的侍奉熱情不足
[00:24:37.000 --> 00:24:40.000]  你的真誠不足
[00:24:40.000 --> 00:24:43.000]  你看保羅的教導
[00:24:43.000 --> 00:24:45.000]  有了這樣又要那樣
[00:24:45.000 --> 00:24:50.000]  你讀哥林多元書十三章愛心篇
[00:24:50.000 --> 00:24:52.000]  唱歌好唱啊
[00:24:52.000 --> 00:24:53.000]  大聲唱
[00:24:53.000 --> 00:24:55.000]  看回自己
[00:24:55.000 --> 00:24:58.000]  我是恆久忍耐
[00:24:58.000 --> 00:25:00.000]  又有恩慈
[00:25:00.000 --> 00:25:02.000]  往時不自誇
[00:25:02.000 --> 00:25:03.000]  不妒忌不自誇
[00:25:03.000 --> 00:25:05.000]  不不不不不
[00:25:05.000 --> 00:25:07.000]  沒有人做到
[00:25:07.000 --> 00:25:09.000]  沒有人做到足
[00:25:09.000 --> 00:25:11.000]  那就是你的不足
[00:25:11.000 --> 00:25:13.000]  所以我們要知足
[00:25:13.000 --> 00:25:17.000]  在物質方面我們覺得天恩足夠
[00:25:17.000 --> 00:25:20.000]  靈性方面繼續追求
[00:25:20.000 --> 00:25:22.000]  不足知足在哪裏呢
[00:25:22.000 --> 00:25:25.000]  這就是斷奶嬰兒的比喻
[00:25:25.000 --> 00:25:28.000]  我特別在《殿經文》可以看到
[00:25:28.000 --> 00:25:33.000]  我們心好像嬰孩般純正
[00:25:33.000 --> 00:25:38.000]  但我們智好像成人般穩重
[00:25:38.000 --> 00:25:42.000]  耶穌曾經在《新約聖經》跟門徒說
[00:25:42.000 --> 00:25:45.000]  讓小孩子進我這裏來
[00:25:45.000 --> 00:25:48.000]  因為進天國的就是這人
[00:25:48.000 --> 00:25:50.000]  那種單純
[00:25:50.000 --> 00:25:53.000]  但可能大衛覺得不足
[00:25:53.000 --> 00:25:57.000]  好像嬰孩剛剛斷了奶
[00:25:57.000 --> 00:26:00.000]  在母親懷中的平靜
[00:26:00.000 --> 00:26:03.000]  安穩完全的信靠
[00:26:03.000 --> 00:26:05.000]  神呀
[00:26:05.000 --> 00:26:07.000]  全都交給你
[00:26:07.000 --> 00:26:13.000]  但智好像成人般穩重
[00:26:13.000 --> 00:26:17.000]  很多人覺得我要為神做大事
[00:26:17.000 --> 00:26:20.000]  不過我自從懂事以來
[00:26:20.000 --> 00:26:22.000]  懂事者即是懂神以來
[00:26:22.000 --> 00:26:24.000]  我都是這樣說
[00:26:24.000 --> 00:26:26.000]  我要為神立大志
[00:26:26.000 --> 00:26:29.000]  不過神可能做小事
[00:26:29.000 --> 00:26:31.000]  不一定做大事
[00:26:31.000 --> 00:26:33.000]  事要大
[00:26:33.000 --> 00:26:34.000]  但不一定要大事
[00:26:34.000 --> 00:26:37.000]  一做大事其實很大程度
[00:26:37.000 --> 00:26:40.000]  你就希望我做大事
[00:26:40.000 --> 00:26:42.000]  顯示我的能力
[00:26:42.000 --> 00:26:45.000]  其實做大事本身有事
[00:26:45.000 --> 00:26:48.000]  就是一種自我的表現
[00:26:48.000 --> 00:26:51.000]  第三節
[00:26:51.000 --> 00:26:53.000]  以色列
[00:26:53.000 --> 00:26:55.000]  李湯仰望而華
[00:26:55.000 --> 00:26:57.000]  從今時
[00:26:57.000 --> 00:26:59.000]  直到永遠
[00:26:59.000 --> 00:27:01.000]  從今時
[00:27:01.000 --> 00:27:05.000]  好像一般的詩篇
[00:27:05.000 --> 00:27:09.000]  最後一句都是用感謝交托來終結
[00:27:09.000 --> 00:27:14.000]  但因為大衛是一國之君
[00:27:14.000 --> 00:27:16.000]  於是他有這樣的江湖地位
[00:27:16.000 --> 00:27:19.000]  是向他全國的子民說
[00:27:19.000 --> 00:27:22.000]  所以這句詩篇基本上也是
[00:27:22.000 --> 00:27:24.000]  向眾人說
[00:27:24.000 --> 00:27:26.000]  對我們一般信徒來說
[00:27:26.000 --> 00:27:28.000]  是向別人說
[00:27:28.000 --> 00:27:31.000]  是對世人的怨面見證
[00:27:31.000 --> 00:27:34.000]  貴為君王他都得躬身自省
[00:27:34.000 --> 00:27:38.000]  因為他經歷過煩躁不安的混沌
[00:27:38.000 --> 00:27:40.000]  他經歷過
[00:27:40.000 --> 00:27:42.000]  當他不斷以自我為中心
[00:27:42.000 --> 00:27:45.000]  狂妄自大任意妄為的時候
[00:27:45.000 --> 00:27:49.000]  其實表面上沒有人可以干預到他
[00:27:49.000 --> 00:27:53.000]  但他內心神是有責備給他
[00:27:53.000 --> 00:27:57.000]  他其實是煩躁不安
[00:27:57.000 --> 00:27:58.000]  他走過低谷
[00:27:58.000 --> 00:28:02.000]  終於進入了一個成熟安息的境界
[00:28:02.000 --> 00:28:04.000]  他不期靠自己
[00:28:04.000 --> 00:28:05.000]  是心欲成福
[00:28:05.000 --> 00:28:06.000]  便無所求
[00:28:06.000 --> 00:28:08.000]  全心的仰望
[00:28:08.000 --> 00:28:11.000]  第三個經文對我們現代信徒來說
[00:28:11.000 --> 00:28:17.000]  如果我們心裏面擁有那份平靜安穩
[00:28:17.000 --> 00:28:22.000]  這仍是一種來自屬靈的力量
[00:28:22.000 --> 00:28:26.000]  帶給我們在浮躁多變的時代
[00:28:26.000 --> 00:28:28.000]  如何找到那份平靜安穩呢?
[00:28:28.000 --> 00:28:34.000]  你要懂得與人分享
[00:28:34.000 --> 00:28:39.000]  與人分享不是甚麼高仁大智
[00:28:39.000 --> 00:28:43.000]  亦不是甚麼特別的智慧
[00:28:43.000 --> 00:28:45.000]  而是你的生命的見證
[00:28:45.000 --> 00:28:47.000]  很簡單的
[00:28:47.000 --> 00:28:49.000]  每個人浮躁不安
[00:28:49.000 --> 00:28:54.000]  小事情便會發瘋
[00:28:54.000 --> 00:28:56.000]  你發覺任何問題
[00:28:56.000 --> 00:28:58.000]  無論是公司還是其他地方
[00:28:58.000 --> 00:29:00.000]  很多同事
[00:29:00.000 --> 00:29:01.000]  你的上司下屬
[00:29:01.000 --> 00:29:04.000]  其實都有種情緒不穩定
[00:29:04.000 --> 00:29:05.000]  你發覺的時候
[00:29:05.000 --> 00:29:07.000]  你特別是穩定
[00:29:07.000 --> 00:29:09.000]  沒事發生
[00:29:09.000 --> 00:29:11.000]  如常生活
[00:29:11.000 --> 00:29:13.000]  如常回教會
[00:29:13.000 --> 00:29:15.000]  我過去幾年
[00:29:15.000 --> 00:29:19.000]  我一直定位是這樣的
[00:29:19.000 --> 00:29:21.000]  剛才有大兄跟我說
[00:29:21.000 --> 00:29:23.000]  因為他上過我的課
[00:29:23.000 --> 00:29:24.000]  我特別強調
[00:29:24.000 --> 00:29:25.000]  幾年前說
[00:29:25.000 --> 00:29:27.000]  我們要怎樣?
[00:29:27.000 --> 00:29:30.000]  好像靜水深流
[00:29:30.000 --> 00:29:31.000]  這時代很多人做事
[00:29:31.000 --> 00:29:32.000]  不論教會做事
[00:29:32.000 --> 00:29:34.000]  總希望一石激起千銅鑼
[00:29:34.000 --> 00:29:35.000]  做了出來
[00:29:35.000 --> 00:29:36.000]  水花四濺
[00:29:36.000 --> 00:29:37.000]  很多掌聲
[00:29:37.000 --> 00:29:39.000]  很多宣傳
[00:29:39.000 --> 00:29:41.000]  但基督徒做事
[00:29:41.000 --> 00:29:43.000]  好像靜水深流
[00:29:43.000 --> 00:29:45.000]  我們游得很深
[00:29:45.000 --> 00:29:49.000]  但看不到波濤
[00:29:49.000 --> 00:29:51.000]  無論如何
[00:29:51.000 --> 00:29:53.000]  我們依舊生活
[00:29:53.000 --> 00:29:58.000]  原來這就是最好的見證
[00:29:58.000 --> 00:30:01.000]  上次我跟大家分享過
[00:30:01.000 --> 00:30:06.000]  我基本上每個星期都被人問我問題
[00:30:06.000 --> 00:30:08.000]  我會不會走
[00:30:08.000 --> 00:30:12.000]  有些是善意的提醒
[00:30:12.000 --> 00:30:16.000]  有些是很想我認同他
[00:30:16.000 --> 00:30:18.000]  有些想探測政治行程
[00:30:18.000 --> 00:30:20.000]  每個人的動機都不同
[00:30:20.000 --> 00:30:22.000]  但其實都是出於關心
[00:30:22.000 --> 00:30:25.000]  我從來不會給他一個答案
[00:30:25.000 --> 00:30:27.000]  我只會說
[00:30:27.000 --> 00:30:30.000]  我港獨排到2024年
[00:30:30.000 --> 00:30:34.000]  是2024年
[00:30:34.000 --> 00:30:36.000]  不用答甚麼
[00:30:36.000 --> 00:30:38.000]  一切如常
[00:30:38.000 --> 00:30:43.000]  工作2023年排了很遠
[00:30:43.000 --> 00:30:48.000]  我2023年還要去日本報道結婚40周年
[00:30:48.000 --> 00:30:50.000]  去不到又怎樣
[00:30:50.000 --> 00:30:52.000]  我2024年去
[00:30:52.000 --> 00:30:54.000]  即是沒問題
[00:30:54.000 --> 00:30:57.000]  正常地生活
[00:30:57.000 --> 00:31:00.000]  我們從薩拿光輝
[00:31:00.000 --> 00:31:03.000]  大衛追求薩拿光輝
[00:31:03.000 --> 00:31:05.000]  人類追求薩拿光輝
[00:31:05.000 --> 00:31:10.000]  是一種永恆的福
[00:31:10.000 --> 00:31:13.000]  特別是第三聖經
[00:31:13.000 --> 00:31:15.000]  對我來說
[00:31:15.000 --> 00:31:18.000]  或者對牧師來說
[00:31:18.000 --> 00:31:20.000]  教會同工來說都很重要
[00:31:20.000 --> 00:31:25.000]  我們除了自己保持平靜安穩之外
[00:31:25.000 --> 00:31:29.000]  要讓弟兄姊妹看到教會的領袖
[00:31:29.000 --> 00:31:31.000]  那種平靜安穩
[00:31:31.000 --> 00:31:37.000]  這樣才會產生一種很特別的感染力
[00:31:37.000 --> 00:31:41.000]  會和某個國家發生一些大事
[00:31:41.000 --> 00:31:44.000]  我都特意去國家的媒體
[00:31:44.000 --> 00:31:47.000]  去看看有甚麼獨特的報道
[00:31:47.000 --> 00:31:49.000]  前一陣子日本首相安倍晉三
[00:31:49.000 --> 00:31:51.000]  遇色了
[00:31:51.000 --> 00:31:52.000]  死了
[00:31:52.000 --> 00:31:55.000]  我上去日本的NHK
[00:31:55.000 --> 00:31:57.000]  日本放送協會
[00:31:57.000 --> 00:32:00.000]  看看有甚麼特別的觀點角度
[00:32:00.000 --> 00:32:02.000]  發覺沒有甚麼找到
[00:32:02.000 --> 00:32:08.000]  我看到NHK有一篇很特別的文章
[00:32:08.000 --> 00:32:10.000]  講一個很特別的故事
[00:32:10.000 --> 00:32:12.000]  在日本某個地方
[00:32:12.000 --> 00:32:14.000]  有一位失明人士
[00:32:14.000 --> 00:32:16.000]  他不是先生失明
[00:32:16.000 --> 00:32:18.000]  他是後期失明
[00:32:18.000 --> 00:32:23.000]  於是他心裏有很多埋怨、痛苦
[00:32:23.000 --> 00:32:26.000]  他人到中年仍要努力工作
[00:32:26.000 --> 00:32:28.000]  每天他在自己工作的地方
[00:32:28.000 --> 00:32:31.000]  都要坐巴士去某個地方
[00:32:31.000 --> 00:32:35.000]  去另一個站工作
[00:32:35.000 --> 00:32:40.000]  而每天你知道失明人士上車下車是很辛苦的
[00:32:40.000 --> 00:32:43.000]  於是每天都會覺得很辛苦
[00:32:43.000 --> 00:32:45.000]  很想不工作
[00:32:45.000 --> 00:32:47.000]  很多埋怨
[00:32:47.000 --> 00:32:49.000]  但不工作又不行
[00:32:49.000 --> 00:32:51.000]  突然間入學
[00:32:51.000 --> 00:32:53.000]  他感覺到有隻小手
[00:32:53.000 --> 00:32:55.000]  一個很幼嫩的小女孩
[00:32:55.000 --> 00:32:57.000]  小學生
[00:32:57.000 --> 00:32:59.000]  叔叔你搭著我
[00:32:59.000 --> 00:33:01.000]  我扶你上車
[00:33:01.000 --> 00:33:03.000]  上車
[00:33:03.000 --> 00:33:05.000]  叔叔那裏有個位置
[00:33:05.000 --> 00:33:07.000]  我帶你過去你坐下
[00:33:07.000 --> 00:33:10.000]  於是小手就拖了他一段時間
[00:33:10.000 --> 00:33:13.000]  在車上他們很開心去聊天
[00:33:13.000 --> 00:33:15.000]  於是他每天最辛苦的是甚麼呢?
[00:33:15.000 --> 00:33:17.000]  就是坐巴士那段旅程
[00:33:17.000 --> 00:33:20.000]  但他一發覺每天最開心的是甚麼呢?
[00:33:20.000 --> 00:33:22.000]  有一隻小手
[00:33:22.000 --> 00:33:25.000]  突然間有一天小女孩跟他說
[00:33:25.000 --> 00:33:28.000]  叔叔我畢業了
[00:33:28.000 --> 00:33:31.000]  我去別處讀書了
[00:33:31.000 --> 00:33:34.000]  我或者不可以再拖你了
[00:33:34.000 --> 00:33:36.000]  再見了叔叔
[00:33:36.000 --> 00:33:40.000]  這位日本大叔就很懷疑
[00:33:40.000 --> 00:33:43.000]  他不單止沒有了一隻拖著他的小手
[00:33:43.000 --> 00:33:46.000]  好像沒有了一種帶領的力量
[00:33:46.000 --> 00:33:49.000]  但突然間他上班的時候
[00:33:49.000 --> 00:33:52.000]  發覺又有一隻小手拖著他
[00:33:52.000 --> 00:33:55.000]  叔叔我是哪個同學呀?
[00:33:55.000 --> 00:33:57.000]  我只有他兩班的
[00:33:57.000 --> 00:33:59.000]  我坐這輛車的
[00:33:59.000 --> 00:34:01.000]  我帶你上車呢?
[00:34:01.000 --> 00:34:05.000]  又拖他上車
[00:34:05.000 --> 00:34:10.000]  於是這隻小手不斷地接力
[00:34:10.000 --> 00:34:12.000]  這位大叔真正退休
[00:34:12.000 --> 00:34:14.000]  是有十多年的時間
[00:34:14.000 --> 00:34:18.000]  他就向傳媒講述這個故事
[00:34:18.000 --> 00:34:21.000]  NHK特別將他擺上了一個網站
[00:34:21.000 --> 00:34:24.000]  大家可以上網搜尋這個故事
[00:34:24.000 --> 00:34:28.000]  標題叫做「接力的小手」
[00:34:28.000 --> 00:34:30.000]  接力的小手
[00:34:30.000 --> 00:34:32.000]  是令到一個煩躁不安
[00:34:32.000 --> 00:34:35.000]  對生命毫無安全感
[00:34:35.000 --> 00:34:38.000]  很多恐懼、很多埋怨
[00:34:38.000 --> 00:34:44.000]  很多幽靈大叔化為一個心境平靜
[00:34:44.000 --> 00:34:50.000]  今日你問我有沒有小手拖著我呢?
[00:34:50.000 --> 00:34:52.000]  沒有小手
[00:34:52.000 --> 00:34:58.000]  但有耶穌的手每天拖著我
[00:34:58.000 --> 00:35:01.000]  永遠永遠拖著我
[00:35:01.000 --> 00:35:02.000]  同心祈禱
[00:35:02.000 --> 00:35:08.000]  多謝你今天來到新山堂與親弟姐妹分享詩篇一三一
[00:35:08.000 --> 00:35:16.000]  一篇令我在種種的忙亂中得到安息的詩
[00:35:16.000 --> 00:35:22.000]  今日的私人訊息令我感動
[00:35:22.000 --> 00:35:25.000]  令我在當中無論什麼年紀
[00:35:25.000 --> 00:35:27.000]  心裏面都會有很多記掛
[00:35:27.000 --> 00:35:31.000]  很多不安煩躁、很多憂慮抱怨
[00:35:31.000 --> 00:35:35.000]  讓聖靈的話語親自安慰
[00:35:35.000 --> 00:35:37.000]  當你煩躁不安的時候
[00:35:37.000 --> 00:35:40.000]  記住詩篇一三一
[00:35:40.000 --> 00:35:42.000]  託福耶穌明求,阿門
[00:35:42.000 --> 00:35:43.000]  阿門
[00:35:44.000 --> 00:35:45.000]  阿門
[00:35:46.000 --> 00:35:47.000]  阿門
[00:35:48.000 --> 00:35:49.000]  阿門
[00:35:50.000 --> 00:35:51.000]  阿門
[00:35:51.000 --> 00:35:52.000]  阿門
[00:35:52.000 --> 00:35:53.000]  阿門
[00:35:53.000 --> 00:35:54.000]  阿門
[00:35:54.000 --> 00:35:55.000]  阿門
[00:35:55.000 --> 00:35:56.000]  阿門
[00:35:56.000 --> 00:35:57.000]  阿門

