
[00:00:00.000 --> 00:00:05.300]  各位頂屎妹主題評論
[00:25:16.600 --> 00:25:19.000]  我們不是在拜偶像
[00:25:19.000 --> 00:25:20.720]  插頭樹香
[00:25:20.720 --> 00:25:23.720]  我們不是吹空避吉
[00:25:23.720 --> 00:25:28.200]  基督徒有很多的災害
[00:25:28.200 --> 00:25:30.160]  一樣會面對的
[00:25:30.160 --> 00:25:34.800]  《瑞經》是不是只有一張嘴說的呢?
[00:25:34.800 --> 00:25:37.200]  這裡小心翻譯
[00:25:37.200 --> 00:25:38.600]  兩個很重要
[00:25:38.600 --> 00:25:44.800]  三個要從這裡列出來的四百來文
[00:25:44.800 --> 00:25:49.800]  第一,中間那個災害
[00:25:49.800 --> 00:25:54.000]  災害是我們一般想到的
[00:25:54.000 --> 00:25:58.000]  但其實更加貼切
[00:25:58.000 --> 00:26:02.200]  或者全面的翻譯
[00:26:02.200 --> 00:26:05.200]  是凶惡
[00:26:05.200 --> 00:26:07.000]  是瘋惡
[00:26:07.000 --> 00:26:13.000]  所以不只是肉身遇到的患難
[00:26:13.000 --> 00:26:17.200]  不是,凶惡可以是罪惡
[00:26:17.200 --> 00:26:22.000]  凶惡可以是試探
[00:26:22.000 --> 00:26:26.400]  凶惡可以是攻擊
[00:26:26.400 --> 00:26:32.400]  所以這裡的保護需要重新斟酌
[00:26:32.400 --> 00:26:34.400]  希伯來文很清楚
[00:26:34.400 --> 00:26:38.200]  在《新命紀·摩西律法》
[00:26:38.200 --> 00:26:43.200]  用這個詞彙是「保守」
[00:26:43.200 --> 00:26:45.000]  有些不同的
[00:26:45.000 --> 00:26:47.600]  保護就是沒有危險
[00:26:47.600 --> 00:26:49.200]  保守,記得嗎?
[00:26:49.200 --> 00:26:51.600]  你要保守你的心
[00:26:51.600 --> 00:26:56.000]  甚麼?勝過保守一切
[00:26:56.000 --> 00:26:58.000]  即是不要有心臟病
[00:26:58.000 --> 00:26:59.600]  即是食得傾談
[00:26:59.600 --> 00:27:01.200]  完全不是這回事
[00:27:01.200 --> 00:27:02.400]  《聖經》說的
[00:27:02.400 --> 00:27:04.800]  《聖經》說保守
[00:27:04.800 --> 00:27:07.200]  因為一生的果效
[00:27:07.200 --> 00:27:10.200]  是由你的心發出的
[00:27:10.200 --> 00:27:12.400]  說真的就是凶惡
[00:27:12.400 --> 00:27:15.600]  所以聖命又是第三個
[00:27:15.600 --> 00:27:17.400]  我們很容易誤會
[00:27:17.400 --> 00:27:19.400]  是說生死
[00:27:19.400 --> 00:27:20.600]  基督徒不會死的
[00:27:20.600 --> 00:27:23.000]  因為耶和華要保護你
[00:27:23.000 --> 00:27:25.600]  免受一切的災害
[00:27:25.600 --> 00:27:30.200]  今天我們中間有很多馬圖撒拉
[00:27:30.200 --> 00:27:32.800]  969歲都不用死
[00:27:32.800 --> 00:27:34.000]  怎麼會呢?
[00:27:34.000 --> 00:27:36.800]  馬圖撒拉都要死的
[00:27:36.800 --> 00:27:40.200]  連復活的拉薩路
[00:27:40.200 --> 00:27:44.000]  都有死亡的一天
[00:27:44.000 --> 00:27:45.600]  我們不要以為
[00:27:45.600 --> 00:27:47.600]  啊!上帝保守
[00:27:47.600 --> 00:27:49.600]  一切大暴濫過
[00:27:49.600 --> 00:27:52.400]  這個不是《聖經》的教導
[00:27:52.400 --> 00:27:54.400]  這段所說的
[00:27:54.400 --> 00:27:58.200]  是在我們生活上
[00:27:58.200 --> 00:28:02.200]  上帝保守我們
[00:28:02.200 --> 00:28:05.000]  祂的保守不是我們最緊張的
[00:28:05.000 --> 00:28:07.000]  無災無病
[00:28:07.000 --> 00:28:11.200]  祂的保守是祂最緊張的
[00:28:11.200 --> 00:28:13.800]  你不要預期試探
[00:28:13.800 --> 00:28:15.000]  你不要脫離
[00:28:15.000 --> 00:28:16.800]  你要脫離凶惡
[00:28:16.800 --> 00:28:23.600]  不要讓惡壟斷了你的生命
[00:28:23.600 --> 00:28:25.600]  因為我們很容易陷入
[00:28:25.600 --> 00:28:31.400]  一個這樣的坑裏面
[00:28:31.400 --> 00:28:33.200]  我之所以是這樣
[00:28:33.200 --> 00:28:35.200]  是因為我家庭
[00:28:35.200 --> 00:28:38.200]  還懂得說「圓心家庭」
[00:28:38.200 --> 00:28:40.000]  是很有道理的
[00:28:40.000 --> 00:28:42.600]  不過你出不了來
[00:28:42.600 --> 00:28:44.400]  你脫不了
[00:28:44.400 --> 00:28:48.800]  誰能夠保守你
[00:28:48.800 --> 00:28:53.200]  脫離一切的飛沫
[00:28:53.200 --> 00:28:59.800]  誰能夠保守你生命、生活
[00:28:59.800 --> 00:29:03.600]  在祂的帶領當中
[00:29:03.600 --> 00:29:06.600]  所以回過頭來
[00:29:06.600 --> 00:29:08.400]  從第一段開始
[00:29:08.400 --> 00:29:10.200]  我們不再讀了
[00:29:10.200 --> 00:29:11.400]  第一章就記得了
[00:29:11.400 --> 00:29:12.600]  記不記得?
[00:29:12.600 --> 00:29:14.800]  第一段說什麼?
[00:29:14.800 --> 00:29:21.000]  「造光造暗的獨一真神」
[00:29:21.000 --> 00:29:22.800]  是我們的幫助
[00:29:22.800 --> 00:29:30.200]  這個世界沒有黑和白勢力的對立
[00:29:30.200 --> 00:29:32.200]  你走在光那邊
[00:29:32.200 --> 00:29:34.000]  上帝保守你
[00:29:34.000 --> 00:29:35.800]  你走過去對面
[00:29:35.800 --> 00:29:39.200]  上帝保守不了你的
[00:29:39.200 --> 00:29:42.800]  這是多神的信仰
[00:29:42.800 --> 00:29:46.400]  百姓從外邦回來
[00:29:46.400 --> 00:29:53.000]  他們經歷了很多不同的偶像的權柄
[00:29:53.000 --> 00:29:57.800]  但他們認識獨一的真神
[00:29:57.800 --> 00:30:02.000]  掌管一切的主宰
[00:30:02.000 --> 00:30:05.200]  用創世紀的說法
[00:30:05.200 --> 00:30:10.600]  他說一句就夠了
[00:30:10.600 --> 00:30:12.400]  第二段呢?
[00:30:12.400 --> 00:30:14.000]  你懂得解釋了
[00:30:14.000 --> 00:30:18.400]  「打頓睡覺是份消奪」
[00:30:18.400 --> 00:30:20.800]  所以要說的是什麼?
[00:30:20.800 --> 00:30:27.800]  要說的是上帝的信實、慈愛
[00:30:27.800 --> 00:30:31.400]  祂走躍斯時末
[00:30:31.400 --> 00:30:34.000]  上帝答應了
[00:30:34.000 --> 00:30:38.400]  祂的應許、祂的承諾
[00:30:38.400 --> 00:30:40.400]  祂沒有改變
[00:30:40.400 --> 00:30:43.200]  所以祂不會打頓
[00:30:43.200 --> 00:30:44.600]  祂不會睡覺
[00:30:44.600 --> 00:30:47.400]  祂是掌管萬有的上帝
[00:30:47.400 --> 00:30:51.000]  所以無論在什麼情況當中
[00:30:51.000 --> 00:30:55.600]  你沒有離開祂的手段
[00:30:55.600 --> 00:30:59.400]  你是在祂的保守當中
[00:30:59.400 --> 00:31:02.400]  記得第三段
[00:31:02.400 --> 00:31:11.200]  「右臂白日太陽夜間月亮」
[00:31:11.200 --> 00:31:17.200]  這其實就是主耶穌教導我們祈禱
[00:31:17.200 --> 00:31:26.400]  不用說「我的鼻子發燒到九十六八度七」
[00:31:26.400 --> 00:31:27.400]  不用的
[00:31:27.400 --> 00:31:35.800]  「未曾祈求以先天父祖兒之道」
[00:31:35.800 --> 00:31:38.600]  我真的喜歡這個「祖」字
[00:31:38.600 --> 00:31:41.200]  那就不用求了
[00:31:41.200 --> 00:31:42.000]  是的
[00:31:42.000 --> 00:31:44.000]  如果你有信心
[00:31:44.000 --> 00:31:46.400]  你倚靠上帝
[00:31:46.400 --> 00:31:49.600]  不用每次都開口
[00:31:49.600 --> 00:31:51.200]  你明白我的意思吧
[00:31:51.200 --> 00:31:52.600]  但如果你沒有信心
[00:31:52.600 --> 00:31:54.400]  你不倚靠祂
[00:31:54.400 --> 00:31:57.200]  你說多少都沒有用
[00:31:57.200 --> 00:31:59.600]  現在不是來拜屠宰
[00:31:59.600 --> 00:32:10.400]  他知道祂要把最好的給我們
[00:32:10.400 --> 00:32:12.400]  太平盛世
[00:32:12.400 --> 00:32:15.600]  大家你好不好沒問題
[00:32:15.600 --> 00:32:23.000]  你落在患難、疾病、痛苦當中
[00:32:23.000 --> 00:32:25.200]  你怎麼祈禱
[00:32:25.200 --> 00:32:28.000]  嘩!很多聲音
[00:32:28.000 --> 00:32:31.000]  「全教會都要為我祈禱」
[00:32:31.000 --> 00:32:33.400]  我大膽說一句「不用的」
[00:32:33.400 --> 00:32:35.400]  聽得明白嗎
[00:32:35.400 --> 00:32:37.200]  不是不用祈禱
[00:32:37.200 --> 00:32:39.800]  是你倚靠上帝
[00:32:39.800 --> 00:32:41.800]  你祈禱?
[00:32:41.800 --> 00:32:47.000]  照主耶穌的榜樣祈禱
[00:32:47.000 --> 00:32:50.000]  主耶穌怎麼祈禱的?
[00:32:50.000 --> 00:32:52.000]  「赫西瑪路」
[00:32:52.000 --> 00:32:57.200]  「我不要照我的意思」
[00:32:57.200 --> 00:33:02.800]  「只要照你的意思」
[00:33:02.800 --> 00:33:04.600]  肯不肯這樣祈禱?
[00:33:04.600 --> 00:33:06.400]  不肯
[00:33:06.400 --> 00:33:08.400]  信不過上帝
[00:33:08.400 --> 00:33:10.400]  不知道怎麼回事
[00:33:10.400 --> 00:33:12.600]  所以今天你們唱了幾首詩歌
[00:33:12.600 --> 00:33:14.400]  很感動我
[00:33:14.400 --> 00:33:19.000]  我雖然不知道誰明天如何
[00:33:19.000 --> 00:33:23.000]  但我知道誰掌管明天
[00:33:23.000 --> 00:33:28.000]  我也知道祂牽我的手
[00:33:28.000 --> 00:33:30.200]  主必帶領我
[00:33:30.200 --> 00:33:31.400]  甚麼?
[00:33:31.400 --> 00:33:35.000]  經過曠野路
[00:33:35.000 --> 00:33:36.400]  求主幫助我們
[00:33:36.400 --> 00:33:38.000]  還有最後一段
[00:33:38.000 --> 00:33:40.000]  是呀
[00:33:40.000 --> 00:33:42.200]  這個不是出入平安
[00:33:42.200 --> 00:33:44.200]  這個不是潔白心
[00:33:44.200 --> 00:33:48.200]  這個不是一個膚淺的信約
[00:33:48.200 --> 00:33:53.000]  這個正是我們的主禱文其中的兩句
[00:33:53.000 --> 00:33:56.000]  我們不太知道我們在求甚麼
[00:33:56.000 --> 00:33:59.200]  CP解釋給我們聽
[00:33:59.200 --> 00:34:02.200]  不如是善
[00:34:02.200 --> 00:34:07.600]  脫離同樂
[00:34:07.600 --> 00:34:12.800]  所以回到全P的CP
[00:34:12.800 --> 00:34:20.200]  記得四個段落、四個重點
[00:34:20.200 --> 00:34:22.600]  哪四個重點?
[00:34:22.600 --> 00:34:24.200]  你記得嗎?
[00:34:24.200 --> 00:34:29.600]  做光、做暗的獨一真實
[00:34:29.600 --> 00:34:33.800]  是保護你、幫助你的那一位
[00:34:33.800 --> 00:34:37.200]  他守約、支持我
[00:34:37.200 --> 00:34:42.600]  他的信實從來不改變
[00:34:42.600 --> 00:34:47.200]  我們未曾適得其裘以私
[00:34:47.200 --> 00:34:52.600]  天故早已知道
[00:34:52.600 --> 00:34:56.600]  所以他保守我們一生
[00:34:56.600 --> 00:35:02.200]  不要遇到事他免得我們失腳跌倒
[00:35:02.200 --> 00:35:05.200]  亦都保守我們、救我們
[00:35:05.200 --> 00:35:09.000]  脫離凶惡
[00:35:09.000 --> 00:35:12.600]  這個是我們的軟弱
[00:35:12.600 --> 00:35:16.200]  我們不能的時候
[00:35:16.200 --> 00:35:18.200]  他沒有嫌棄
[00:35:18.200 --> 00:35:20.200]  他沒有批評
[00:35:20.200 --> 00:35:22.600]  他沒有審判
[00:35:22.600 --> 00:35:23.800]  他是幫助
[00:35:23.800 --> 00:35:25.800]  我向山舉目
[00:35:25.800 --> 00:35:31.800]  我的幫助從何而來?
[00:35:31.800 --> 00:35:35.600]  求主真的幫助我們
[00:35:35.600 --> 00:35:39.600]  將他的說話、恭敬
[00:35:39.600 --> 00:35:41.600]  堂在心中
[00:35:41.600 --> 00:35:43.600]  我講到這裏
