
[00:00:00.000 --> 00:00:08.000]  我們感謝撒美主能夠回到神的家裏面
[00:17:09.000 --> 00:17:11.000]  我們和神的關係呢
[00:17:11.000 --> 00:17:13.000]  你和上帝的關係
[00:17:13.000 --> 00:17:15.000]  怎樣呢
[00:17:15.000 --> 00:17:17.000]  你和主耶穌基督的關係怎樣呢
[00:17:17.000 --> 00:17:19.000]  你有沒有打開你的心
[00:17:19.000 --> 00:17:21.000]  來真真讓他進入你的生命裡面
[00:17:21.000 --> 00:17:23.000]  作為你的救主
[00:17:23.000 --> 00:17:25.000]  你的救主
[00:17:25.000 --> 00:17:27.000]  作為你的救主
[00:17:27.000 --> 00:17:29.000]  你的主
[00:17:29.000 --> 00:17:31.000]  然後當他再回來的時候
[00:17:31.000 --> 00:17:33.000]  你歡歡喜喜快快樂樂的
[00:17:33.000 --> 00:17:35.000]  回到他的面前
[00:17:35.000 --> 00:17:37.000]  而不是很羞愧的
[00:17:37.000 --> 00:17:39.000]  面對他的審判
[00:17:39.000 --> 00:17:41.000]  我們剛才說到
[00:17:41.000 --> 00:17:43.000]  前面那部分
[00:17:43.000 --> 00:17:45.000]  很沉重的
[00:17:45.000 --> 00:17:47.000]  說到審判的訊息
[00:17:47.000 --> 00:17:49.000]  審判的訊息裡面
[00:17:49.000 --> 00:17:51.000]  都有因典
[00:17:51.000 --> 00:17:53.000]  所以我們看到受寵的時候
[00:17:53.000 --> 00:17:55.000]  變成了一個肉心
[00:17:55.000 --> 00:17:57.000]  但在33章往後看下去
[00:17:57.000 --> 00:17:59.000]  就說到他的復興
[00:17:59.000 --> 00:18:01.000]  就說到一個更新
[00:18:01.000 --> 00:18:03.000]  一個很大的
[00:18:03.000 --> 00:18:05.000]  復興的訊息
[00:18:05.000 --> 00:18:07.000]  而這個復興的訊息裡面
[00:18:07.000 --> 00:18:09.000]  神會再一次的
[00:18:09.000 --> 00:18:11.000]  來創造一個
[00:18:11.000 --> 00:18:13.000]  新的子民
[00:18:13.000 --> 00:18:15.000]  這一班新的子民
[00:18:15.000 --> 00:18:17.000]  將他們那種剛硬的石心
[00:18:17.000 --> 00:18:19.000]  變成一個肉心
[00:18:19.000 --> 00:18:21.000]  一個新心
[00:18:21.000 --> 00:18:23.000]  神會再一次的進入他們裡面
[00:18:23.000 --> 00:18:25.000]  使他們成為一個
[00:18:25.000 --> 00:18:27.000]  新造的人
[00:18:27.000 --> 00:18:29.000]  然後成立一個新的
[00:18:29.000 --> 00:18:31.000]  規律
[00:18:31.000 --> 00:18:33.000]  我們繼續看下去的時候
[00:18:33.000 --> 00:18:35.000]  剛才說看38、39
[00:18:35.000 --> 00:18:37.000]  你一路看下去的時候
[00:18:37.000 --> 00:18:39.000]  你發現當這個新的子民
[00:18:39.000 --> 00:18:41.000]  新的規律
[00:18:41.000 --> 00:18:43.000]  建造的時候
[00:18:43.000 --> 00:18:45.000]  神的榮耀
[00:18:45.000 --> 00:18:47.000]  他的榮光再一次的會回來
[00:18:47.000 --> 00:18:49.000]  你記得當我們說到第十章
[00:18:49.000 --> 00:18:51.000]  第十一章的時候
[00:18:51.000 --> 00:18:53.000]  神的榮光在先知
[00:18:53.000 --> 00:18:55.000]  以西極的眼中
[00:18:55.000 --> 00:18:57.000]  從聖殿的致勝所
[00:18:57.000 --> 00:18:59.000]  升高
[00:18:59.000 --> 00:19:01.000]  離開了
[00:19:01.000 --> 00:19:03.000]  一路去到柬嵐山
[00:19:03.000 --> 00:19:05.000]  一路去到
[00:19:05.000 --> 00:19:07.000]  遠方
[00:19:07.000 --> 00:19:09.000]  遠遠離開了
[00:19:09.000 --> 00:19:11.000]  神的殿
[00:19:11.000 --> 00:19:13.000]  五年之後聖殿就摧毀
[00:19:13.000 --> 00:19:15.000]  而這個榮光
[00:19:15.000 --> 00:19:17.000]  在神的計劃裡面
[00:19:17.000 --> 00:19:19.000]  再一次的會出現
[00:19:19.000 --> 00:19:21.000]  而當你看新約體
[00:19:21.000 --> 00:19:23.000]  一開始的時候
[00:19:23.000 --> 00:19:25.000]  太初有道道與神同在
[00:19:25.000 --> 00:19:27.000]  道就如神的時候
[00:19:27.000 --> 00:19:29.000]  然後就說到這個道成了肉身
[00:19:29.000 --> 00:19:31.000]  是神的榮光
[00:19:31.000 --> 00:19:33.000]  再一次的顯現
[00:19:33.000 --> 00:19:35.000]  而且是榮上加榮
[00:19:35.000 --> 00:19:37.000]  這個離開了聖殿的榮光
[00:19:37.000 --> 00:19:39.000]  再一次的
[00:19:39.000 --> 00:19:41.000]  因著耶穌基督道成肉身
[00:19:41.000 --> 00:19:43.000]  出現在我們中間
[00:19:43.000 --> 00:19:45.000]  在這裡就提到
[00:19:45.000 --> 00:19:47.000]  在主前五百多年的時候
[00:19:47.000 --> 00:19:49.000]  已經是遠遠看見
[00:19:49.000 --> 00:19:51.000]  可能只是耶穌基督
[00:19:51.000 --> 00:19:53.000]  再第一次來的時候
[00:19:53.000 --> 00:19:55.000]  那個榮光的顯現
[00:19:55.000 --> 00:19:57.000]  然後再一次看到
[00:19:57.000 --> 00:19:59.000]  這個在末日的日子的時候
[00:19:59.000 --> 00:20:01.000]  耶穌基督再回來的時候
[00:20:01.000 --> 00:20:03.000]  他的榮光會再一次的顯現
[00:20:03.000 --> 00:20:05.000]  然後充滿著
[00:20:05.000 --> 00:20:07.000]  神的殿
[00:20:07.000 --> 00:20:09.000]  充滿著神的
[00:20:09.000 --> 00:20:11.000]  他的聖所
[00:20:11.000 --> 00:20:13.000]  所以我們看下去的時候
[00:20:13.000 --> 00:20:15.000]  神的工作就是這麼奇妙
[00:20:15.000 --> 00:20:17.000]  神要在我們裡面
[00:20:17.000 --> 00:20:19.000]  不斷的來做一件新事
[00:20:19.000 --> 00:20:21.000]  好像先知爾猜書
[00:20:21.000 --> 00:20:23.000]  一樣這樣說
[00:20:23.000 --> 00:20:25.000]  不斷在我們裡面做一件新事
[00:20:25.000 --> 00:20:27.000]  你看看在整個
[00:20:27.000 --> 00:20:29.000]  人類的歷史裡面
[00:20:29.000 --> 00:20:31.000]  當人類離開了神的時候
[00:20:31.000 --> 00:20:33.000]  洪水的審判來了
[00:20:33.000 --> 00:20:35.000]  洪水審判之前
[00:20:35.000 --> 00:20:37.000]  就有一個羅亞和方舟
[00:20:37.000 --> 00:20:39.000]  在方舟裡面所有的生靈
[00:20:39.000 --> 00:20:41.000]  都可以得救
[00:20:41.000 --> 00:20:43.000]  神做了一個新事
[00:20:43.000 --> 00:20:45.000]  而且洪水過後
[00:20:45.000 --> 00:20:47.000]  就有一個彩虹的英雄
[00:20:47.000 --> 00:20:49.000]  就讓我們看到一個新的景象
[00:20:49.000 --> 00:20:51.000]  一個嶄新的境界
[00:20:51.000 --> 00:20:53.000]  神不斷的在我們中間
[00:20:53.000 --> 00:20:55.000]  做這個工作
[00:20:55.000 --> 00:20:57.000]  當以色列人在埃及的時候
[00:20:57.000 --> 00:20:59.000]  遺留之駕受到迫迫
[00:20:59.000 --> 00:21:01.000]  受到很多困苦的時候
[00:21:01.000 --> 00:21:03.000]  神興起摩西
[00:21:03.000 --> 00:21:05.000]  然後直接摩西帶領他們出埃及
[00:21:05.000 --> 00:21:07.000]  帶領他們過紅海
[00:21:07.000 --> 00:21:09.000]  然後給他們一個
[00:21:09.000 --> 00:21:11.000]  流瀨與蜜的英雄
[00:21:11.000 --> 00:21:13.000]  神做了一件嶄新的事
[00:21:13.000 --> 00:21:15.000]  同樣
[00:21:15.000 --> 00:21:17.000]  今天神會在我們中間
[00:21:17.000 --> 00:21:19.000]  每一個人裡面
[00:21:19.000 --> 00:21:21.000]  做一件新做的事
[00:21:21.000 --> 00:21:23.000]  普羅話
[00:21:23.000 --> 00:21:25.000]  一個人
[00:21:25.000 --> 00:21:27.000]  在耶穌基督裡面
[00:21:27.000 --> 00:21:29.000]  就是一個
[00:21:29.000 --> 00:21:31.000]  新做的人
[00:21:31.000 --> 00:21:33.000]  一個新人類
[00:21:33.000 --> 00:21:35.000]  一個全新的
[00:21:35.000 --> 00:21:37.000]  舊事已過
[00:21:37.000 --> 00:21:39.000]  我們過往
[00:21:39.000 --> 00:21:41.000]  無論是怎樣
[00:21:41.000 --> 00:21:43.000]  沉淪在我們的罪裡面
[00:21:43.000 --> 00:21:45.000]  沉醉在我們自己的夢想裡面
[00:21:45.000 --> 00:21:47.000]  活在一個
[00:21:47.000 --> 00:21:49.000]  對神沒有道的
[00:21:49.000 --> 00:21:51.000]  這種心態
[00:21:51.000 --> 00:21:53.000]  但是現在神竟然
[00:21:53.000 --> 00:21:55.000]  扭轉我們
[00:21:55.000 --> 00:21:57.000]  讓我們有一個新的心
[00:21:57.000 --> 00:21:59.000]  一個永生
[00:21:59.000 --> 00:22:01.000]  讓我們有一個新的開始
[00:22:01.000 --> 00:22:03.000]  各位聽眾
[00:22:03.000 --> 00:22:05.000]  如果你
[00:22:05.000 --> 00:22:07.000]  如果你還沒有
[00:22:07.000 --> 00:22:09.000]  與這位永恆的主
[00:22:09.000 --> 00:22:11.000]  建立一個關係的話
[00:22:11.000 --> 00:22:13.000]  今天就是你一個機會
[00:22:13.000 --> 00:22:15.000]  神給我們
[00:22:15.000 --> 00:22:17.000]  今天的恩典
[00:22:17.000 --> 00:22:19.000]  你來到這個地方
[00:22:19.000 --> 00:22:21.000]  你過往已經有一段時間
[00:22:21.000 --> 00:22:23.000]  來到教會的聚集
[00:22:23.000 --> 00:22:25.000]  或者過往有一段日子
[00:22:25.000 --> 00:22:27.000]  你聽過道
[00:22:27.000 --> 00:22:29.000]  但你還沒有決志的
[00:22:29.000 --> 00:22:31.000]  還沒有在神面前
[00:22:31.000 --> 00:22:33.000]  立定一個志向
[00:22:33.000 --> 00:22:35.000]  神給你一個機會
[00:22:35.000 --> 00:22:37.000]  神再一次的
[00:22:37.000 --> 00:22:39.000]  呼喚你
[00:22:39.000 --> 00:22:41.000]  預備好迎見你的主
[00:22:41.000 --> 00:22:43.000]  因為這位耶穌基督
[00:22:43.000 --> 00:22:45.000]  再回來的時間
[00:22:45.000 --> 00:22:47.000]  不會很遠
[00:22:47.000 --> 00:22:49.000]  你有沒有預備好迎見
[00:22:49.000 --> 00:22:51.000]  你的神呢
[00:22:51.000 --> 00:22:53.000]  我們繼續看下去
[00:22:53.000 --> 00:22:55.000]  你發現
[00:22:55.000 --> 00:22:57.000]  這個新的秩序
[00:22:57.000 --> 00:22:59.000]  先是從一個
[00:22:59.000 --> 00:23:01.000]  新的聖殿
[00:23:01.000 --> 00:23:03.000]  聖殿
[00:23:03.000 --> 00:23:05.000]  這個新的
[00:23:05.000 --> 00:23:07.000]  一個殿宇
[00:23:07.000 --> 00:23:09.000]  在第40章一路開始的時候
[00:23:09.000 --> 00:23:11.000]  就是描述
[00:23:11.000 --> 00:23:13.000]  這個新的殿宇
[00:23:13.000 --> 00:23:15.000]  是怎樣的一個殿宇
[00:23:15.000 --> 00:23:17.000]  它的格局是怎樣的
[00:23:17.000 --> 00:23:19.000]  尺寸是怎樣的
[00:23:19.000 --> 00:23:21.000]  它說500爪
[00:23:21.000 --> 00:23:23.000]  一爪大概在這個位置
[00:23:23.000 --> 00:23:25.000]  到我們的中指的位置
[00:23:25.000 --> 00:23:27.000]  500爪的一個牆
[00:23:27.000 --> 00:23:29.000]  一個闊一個高
[00:23:29.000 --> 00:23:31.000]  這樣的一個聖殿
[00:23:31.000 --> 00:23:33.000]  不是以前所羅門所建的殿
[00:23:33.000 --> 00:23:35.000]  也不是第二的殿
[00:23:35.000 --> 00:23:37.000]  而是第三的殿
[00:23:37.000 --> 00:23:39.000]  是它再回來的時候
[00:23:39.000 --> 00:23:41.000]  在地上所建立出來的這個殿宇
[00:23:41.000 --> 00:23:43.000]  然後就形容
[00:23:43.000 --> 00:23:45.000]  這個聖城
[00:23:45.000 --> 00:23:47.000]  這個聖殿
[00:23:47.000 --> 00:23:49.000]  然後形容這個聖地
[00:23:49.000 --> 00:23:51.000]  在整個的
[00:23:51.000 --> 00:23:53.000]  地勢都有一個改變
[00:23:53.000 --> 00:23:57.000]  在我們中間會做一件新事
[00:23:57.000 --> 00:23:59.000]  我希望到時候
[00:23:59.000 --> 00:24:01.000]  你在這裡
[00:24:01.000 --> 00:24:03.000]  能夠見證
[00:24:03.000 --> 00:24:05.000]  這件奇妙的事
[00:24:05.000 --> 00:24:07.000]  我們繼續說下去的時候
[00:24:07.000 --> 00:24:09.000]  你發現進入第47章
[00:24:09.000 --> 00:24:11.000]  我們去到比較
[00:24:11.000 --> 00:24:13.000]  尾聲一點的地方
[00:24:13.000 --> 00:24:15.000]  47章的時候
[00:24:15.000 --> 00:24:17.000]  才知道
[00:24:17.000 --> 00:24:19.000]  神的靈帶到
[00:24:19.000 --> 00:24:21.000]  這個新的
[00:24:21.000 --> 00:24:23.000]  新耶路撒冷
[00:24:23.000 --> 00:24:25.000]  這個新的聖城
[00:24:25.000 --> 00:24:27.000]  新的聖殿的門口
[00:24:27.000 --> 00:24:29.000]  看到這個殿
[00:24:29.000 --> 00:24:31.000]  門欄那裡
[00:24:31.000 --> 00:24:33.000]  有水向東流出來
[00:24:33.000 --> 00:24:35.000]  這個聖殿
[00:24:35.000 --> 00:24:37.000]  是朝東的
[00:24:37.000 --> 00:24:39.000]  所以從這個聖殿的
[00:24:39.000 --> 00:24:41.000]  致勝所那裡一直流出來
[00:24:41.000 --> 00:24:43.000]  有一條水
[00:24:43.000 --> 00:24:45.000]  然後電流出來向東
[00:24:45.000 --> 00:24:47.000]  然後轉向南
[00:24:47.000 --> 00:24:49.000]  然後向南一直流出來
[00:24:49.000 --> 00:24:51.000]  然後
[00:24:51.000 --> 00:24:53.000]  這個先知就被帶領
[00:24:53.000 --> 00:24:55.000]  去到
[00:24:55.000 --> 00:24:57.000]  這個北門
[00:24:57.000 --> 00:24:59.000]  看到這個水從
[00:24:59.000 --> 00:25:01.000]  聖殿流出來
[00:25:01.000 --> 00:25:03.000]  向東流出來
[00:25:03.000 --> 00:25:05.000]  然後拐個彎
[00:25:05.000 --> 00:25:07.000]  向南一直流下來
[00:25:07.000 --> 00:25:09.000]  然後他拿條繩來量度
[00:25:09.000 --> 00:25:11.000]  量度這個水位
[00:25:11.000 --> 00:25:13.000]  量度是多高的水
[00:25:13.000 --> 00:25:15.000]  然後向前走的時候
[00:25:15.000 --> 00:25:17.000]  看到水
[00:25:17.000 --> 00:25:19.000]  到那個
[00:25:19.000 --> 00:25:21.000]  那個櫻桔那裡
[00:25:21.000 --> 00:25:23.000]  然後去到
[00:25:23.000 --> 00:25:25.000]  膝蓋
[00:25:25.000 --> 00:25:27.000]  腰那裡
[00:25:27.000 --> 00:25:29.000]  水不斷的漲日
[00:25:29.000 --> 00:25:31.000]  不斷的上升
[00:25:31.000 --> 00:25:33.000]  漲到要
[00:25:33.000 --> 00:25:35.000]  游水而過
[00:25:35.000 --> 00:25:37.000]  而不是澆水而過
[00:25:37.000 --> 00:25:39.000]  你看到什麼呢?
[00:25:39.000 --> 00:25:41.000]  看到河的兩邊有很多樹木
[00:25:41.000 --> 00:25:43.000]  然後在東方流出來
[00:25:43.000 --> 00:25:45.000]  那條河一直流到
[00:25:45.000 --> 00:25:47.000]  這個阿拉巴
[00:25:47.000 --> 00:25:49.000]  阿拉巴就是
[00:25:49.000 --> 00:25:51.000]  南方的一個極處
[00:25:51.000 --> 00:25:53.000]  流到這個死海
[00:25:53.000 --> 00:25:55.000]  就是鹽海
[00:25:55.000 --> 00:25:57.000]  死海裡面的濃度
[00:25:57.000 --> 00:25:59.000]  比我們一般的
[00:25:59.000 --> 00:26:01.000]  海水濃度高
[00:26:01.000 --> 00:26:03.000]  達到38%的鹽度
[00:26:03.000 --> 00:26:05.000]  所以你去死海的時候
[00:26:05.000 --> 00:26:07.000]  你會整個人浮在
[00:26:07.000 --> 00:26:09.000]  水面上
[00:26:09.000 --> 00:26:11.000]  就不會沉下去
[00:26:11.000 --> 00:26:13.000]  他說他會將這個本來有入
[00:26:13.000 --> 00:26:15.000]  沒有出的死海
[00:26:15.000 --> 00:26:17.000]  在地球上最低窪的一個地方
[00:26:17.000 --> 00:26:19.000]  在水面線之下
[00:26:19.000 --> 00:26:21.000]  最低的一個地方
[00:26:21.000 --> 00:26:23.000]  會變成一個
[00:26:23.000 --> 00:26:25.000]  甜海
[00:26:25.000 --> 00:26:27.000]  本來是這麼苦澀的
[00:26:27.000 --> 00:26:29.000]  你如果嘗過死海裡的水
[00:26:29.000 --> 00:26:31.000]  很苦澀的
[00:26:31.000 --> 00:26:33.000]  竟然會變成一個
[00:26:33.000 --> 00:26:35.000]  甜水
[00:26:35.000 --> 00:26:37.000]  甚至得到這個醫治
[00:26:37.000 --> 00:26:39.000]  在裡面的生物
[00:26:39.000 --> 00:26:41.000]  現在在死海裡沒有魚類
[00:26:41.000 --> 00:26:43.000]  因為濃度這麼高
[00:26:43.000 --> 00:26:45.000]  竟然在裡面再一次有魚類
[00:26:45.000 --> 00:26:47.000]  再一次有水產出來
[00:26:47.000 --> 00:26:49.000]  兩岸都有魚孵
[00:26:49.000 --> 00:26:51.000]  在裡面打魚
[00:26:51.000 --> 00:26:53.000]  然後就說到
[00:26:53.000 --> 00:26:55.000]  兩岸各種不同的樹木
[00:26:55.000 --> 00:26:57.000]  長出各種不同的果子
[00:26:57.000 --> 00:26:59.000]  然後
[00:26:59.000 --> 00:27:01.000]  這個水在盛年裡
[00:27:01.000 --> 00:27:03.000]  源源不絕
[00:27:03.000 --> 00:27:05.000]  湧流出來
[00:27:05.000 --> 00:27:07.000]  這個果子
[00:27:07.000 --> 00:27:09.000]  有醫病的功能
[00:27:09.000 --> 00:27:11.000]  如果你看這個圖
[00:27:11.000 --> 00:27:13.000]  這個圖就給我們看一看
[00:27:13.000 --> 00:27:15.000]  當時在
[00:27:15.000 --> 00:27:17.000]  聖殿
[00:27:17.000 --> 00:27:19.000]  最左邊的圖
[00:27:19.000 --> 00:27:21.000]  黃色的地方是聖殿山
[00:27:21.000 --> 00:27:23.000]  聖殿向東流出來
[00:27:23.000 --> 00:27:25.000]  這條水一直向南流
[00:27:25.000 --> 00:27:27.000]  向南流就流到死海裡
[00:27:27.000 --> 00:27:29.000]  到死海裡
[00:27:29.000 --> 00:27:31.000]  就將這個地勢改變
[00:27:31.000 --> 00:27:33.000]  將這個
[00:27:33.000 --> 00:27:35.000]  本來苦澀的死海
[00:27:35.000 --> 00:27:37.000]  的鹽水變成
[00:27:37.000 --> 00:27:41.000]  鹽水兩岸能夠有樹木的產生
[00:27:41.000 --> 00:27:45.000]  從聖殿流出來的活水
[00:27:45.000 --> 00:27:47.000]  在不同的先知裡面
[00:27:47.000 --> 00:27:49.000]  都有這樣來看事
[00:27:49.000 --> 00:27:51.000]  撒加利亞同樣有說到
[00:27:51.000 --> 00:27:53.000]  有活水從耶路撒冷出來
[00:27:53.000 --> 00:27:55.000]  向東流
[00:27:55.000 --> 00:27:57.000]  一直流出來
[00:27:57.000 --> 00:27:59.000]  在以察書裡面
[00:27:59.000 --> 00:28:01.000]  同樣有提到
[00:28:01.000 --> 00:28:03.000]  說到
[00:28:03.000 --> 00:28:05.000]  神的怒氣
[00:28:05.000 --> 00:28:07.000]  他的審判轉眼間就活過去了
[00:28:07.000 --> 00:28:09.000]  現在
[00:28:09.000 --> 00:28:11.000]  就是神的安慰
[00:28:11.000 --> 00:28:13.000]  神的拯救來到我們中間
[00:28:13.000 --> 00:28:15.000]  所以我們不需要怕
[00:28:15.000 --> 00:28:17.000]  神的拯救
[00:28:17.000 --> 00:28:19.000]  使我們能夠
[00:28:19.000 --> 00:28:21.000]  去到救恩的泉源
[00:28:21.000 --> 00:28:23.000]  在第三節裡面
[00:28:23.000 --> 00:28:25.000]  你們必從救恩的泉源
[00:28:25.000 --> 00:28:27.000]  歡迎取水
[00:28:27.000 --> 00:28:29.000]  今天各位朋友
[00:28:29.000 --> 00:28:31.000]  你可以來到
[00:28:31.000 --> 00:28:33.000]  這個是生命的活水
[00:28:33.000 --> 00:28:35.000]  這個是救恩的泉源
[00:28:35.000 --> 00:28:37.000]  這個泉源是不會枯乾的
[00:28:37.000 --> 00:28:39.000]  是源源不絕的
[00:28:39.000 --> 00:28:41.000]  一直湧流到
[00:28:41.000 --> 00:28:43.000]  永生裡面
[00:28:43.000 --> 00:28:45.000]  能夠和神建立這個關係
[00:28:45.000 --> 00:28:47.000]  我們人的問題
[00:28:47.000 --> 00:28:49.000]  就是和神的關係隔絕
[00:28:49.000 --> 00:28:51.000]  就好像說
[00:28:51.000 --> 00:28:53.000]  電燈一亮
[00:28:53.000 --> 00:28:55.000]  電源一關
[00:28:55.000 --> 00:28:57.000]  全部停電
[00:28:57.000 --> 00:28:59.000]  剛才劉牧師跟我說
[00:28:59.000 --> 00:29:01.000]  昨天你們有一個聚會
[00:29:01.000 --> 00:29:03.000]  在這個聚會之前停電
[00:29:03.000 --> 00:29:05.000]  在這個區裡面大停電
[00:29:05.000 --> 00:29:07.000]  以為這個活動
[00:29:07.000 --> 00:29:09.000]  會取消
[00:29:09.000 --> 00:29:11.000]  但是在祈禱裡面
[00:29:11.000 --> 00:29:13.000]  見證到神在聚會之前
[00:29:13.000 --> 00:29:15.000]  那一刻再一次
[00:29:15.000 --> 00:29:17.000]  大停電
[00:29:17.000 --> 00:29:19.000]  恢復了
[00:29:19.000 --> 00:29:21.000]  然後可以進行
[00:29:21.000 --> 00:29:23.000]  這一切都是神的恩典
[00:29:23.000 --> 00:29:25.000]  神奇妙的作為
[00:29:25.000 --> 00:29:27.000]  而我們可以經歷到
[00:29:27.000 --> 00:29:29.000]  這個生命的活水
[00:29:29.000 --> 00:29:31.000]  你們有沒有嘗過呢?
[00:29:31.000 --> 00:29:33.000]  還是在一個死海裡
[00:29:33.000 --> 00:29:35.000]  沒有生命的
[00:29:35.000 --> 00:29:37.000]  還是在一個很苦澀的人生裡
[00:29:37.000 --> 00:29:39.000]  還是神今天可以
[00:29:39.000 --> 00:29:41.000]  進入我們裡面
[00:29:41.000 --> 00:29:43.000]  使我們成為一個充滿著
[00:29:43.000 --> 00:29:45.000]  甘甜的充滿著微笑
[00:29:45.000 --> 00:29:47.000]  充滿著喜樂
[00:29:47.000 --> 00:29:49.000]  一直湧流到
[00:29:49.000 --> 00:29:51.000]  永生的活水
[00:29:51.000 --> 00:29:53.000]  這個就要看你
[00:29:53.000 --> 00:29:55.000]  有沒有作出一個
[00:29:55.000 --> 00:29:57.000]  當機立斷的決定
[00:29:57.000 --> 00:29:59.000]  你有沒有做出一個很明智的
[00:29:59.000 --> 00:30:01.000]  你是一個聰明人
[00:30:01.000 --> 00:30:03.000]  就做一個明智的決定
[00:30:03.000 --> 00:30:05.000]  你要做一個決定
[00:30:05.000 --> 00:30:07.000]  究竟你和神的關係是怎樣
[00:30:07.000 --> 00:30:09.000]  如果你還沒有真正的
[00:30:09.000 --> 00:30:11.000]  擺上一個決心
[00:30:11.000 --> 00:30:13.000]  今天
[00:30:13.000 --> 00:30:15.000]  就是一個時間
[00:30:15.000 --> 00:30:17.000]  神呼喚你
[00:30:17.000 --> 00:30:19.000]  耶穌基督伸出了祂的
[00:30:19.000 --> 00:30:21.000]  有釘痕的手去愛你
[00:30:21.000 --> 00:30:23.000]  祂用釘十字架
[00:30:23.000 --> 00:30:25.000]  去除了我們的罪
[00:30:25.000 --> 00:30:27.000]  祂今天伸出這個有釘痕的手
[00:30:27.000 --> 00:30:29.000]  向我們呼喚
[00:30:29.000 --> 00:30:31.000]  某某人
[00:30:31.000 --> 00:30:33.000]  你為什麼還活在一個
[00:30:33.000 --> 00:30:35.000]  沒有生命的環境
[00:30:35.000 --> 00:30:37.000]  一種這麼苦澀的
[00:30:37.000 --> 00:30:39.000]  死海的環境裡面
[00:30:39.000 --> 00:30:41.000]  神要將我們
[00:30:41.000 --> 00:30:43.000]  逆轉過來
[00:30:43.000 --> 00:30:45.000]  將我們翻轉過來
[00:30:45.000 --> 00:30:47.000]  讓我們能夠歡欣的喜樂
[00:30:47.000 --> 00:30:49.000]  這個生命的活水
[00:30:49.000 --> 00:30:51.000]  有一條生命的河
[00:30:51.000 --> 00:30:53.000]  一直湧入出來
[00:30:53.000 --> 00:30:55.000]  一直湧流到永生
[00:30:55.000 --> 00:30:57.000]  因為神的靈
[00:30:57.000 --> 00:30:59.000]  囂觀在我們中間
[00:30:59.000 --> 00:31:01.000]  我們需要有一種
[00:31:01.000 --> 00:31:03.000]  口渴的屬靈
[00:31:03.000 --> 00:31:05.000]  渴慕的一種心
[00:31:05.000 --> 00:31:07.000]  讓祂的靈再一次囂觀在我們裡面
[00:31:07.000 --> 00:31:09.000]  使我們成為
[00:31:09.000 --> 00:31:11.000]  一個有靈的活人
[00:31:11.000 --> 00:31:13.000]  今天就是神要我們
[00:31:13.000 --> 00:31:15.000]  有這樣的一個回應
[00:31:15.000 --> 00:31:17.000]  這個生命的河
[00:31:17.000 --> 00:31:19.000]  在聖經裡面
[00:31:19.000 --> 00:31:21.000]  一直流灌下來
[00:31:21.000 --> 00:31:23.000]  從蒼世紀所說的
[00:31:23.000 --> 00:31:25.000]  伊甸園裡面
[00:31:25.000 --> 00:31:27.000]  這條河道一直流傳
[00:31:27.000 --> 00:31:29.000]  到啟述錄最後一卷書裡面
[00:31:29.000 --> 00:31:31.000]  都帶出了
[00:31:31.000 --> 00:31:33.000]  這個訊息
[00:31:33.000 --> 00:31:35.000]  生命的河、生命的活水
[00:31:35.000 --> 00:31:37.000]  生命的書
[00:31:37.000 --> 00:31:39.000]  就是從
[00:31:39.000 --> 00:31:41.000]  這個寶座裡面
[00:31:41.000 --> 00:31:43.000]  一直湧流而出
[00:31:43.000 --> 00:31:45.000]  當啟述錄小道一漢
[00:31:45.000 --> 00:31:47.000]  在聖經最後一章
[00:31:47.000 --> 00:31:49.000]  最後一卷最後一章的時候
[00:31:49.000 --> 00:31:51.000]  他怎麼形容呢?
[00:31:51.000 --> 00:31:53.000]  在這個新的耶路撒冷
[00:31:53.000 --> 00:31:55.000]  這個街道裡面
[00:31:55.000 --> 00:31:57.000]  有一道生命水的河
[00:31:57.000 --> 00:31:59.000]  明亮如水晶
[00:31:59.000 --> 00:32:01.000]  神和祂的羔羊寶座
[00:32:01.000 --> 00:32:03.000]  流出來
[00:32:03.000 --> 00:32:05.000]  在這個河的這一邊和那邊
[00:32:05.000 --> 00:32:07.000]  有生命樹
[00:32:07.000 --> 00:32:09.000]  結出十二樣的果子
[00:32:09.000 --> 00:32:11.000]  每個月都結果子
[00:32:11.000 --> 00:32:13.000]  樹上的葉子可以有
[00:32:13.000 --> 00:32:15.000]  醫治萬民
[00:32:15.000 --> 00:32:17.000]  今天神在我們中間
[00:32:17.000 --> 00:32:19.000]  改變我們、醫治我們
[00:32:19.000 --> 00:32:21.000]  因為將來萬象
[00:32:21.000 --> 00:32:23.000]  都會改變
[00:32:23.000 --> 00:32:25.000]  一切都會更新
[00:32:25.000 --> 00:32:27.000]  坐在寶座上的就這樣說
[00:32:27.000 --> 00:32:29.000]  他說一切都會更新
[00:32:29.000 --> 00:32:31.000]  在耶穌基督
[00:32:31.000 --> 00:32:33.000]  再回來建立他的國度
[00:32:33.000 --> 00:32:35.000]  然後引進這個新天新地的時候
[00:32:35.000 --> 00:32:37.000]  他說一切都會改變
[00:32:37.000 --> 00:32:39.000]  他說現在你們寫下來
[00:32:39.000 --> 00:32:41.000]  因為這番話是真實的
[00:32:41.000 --> 00:32:43.000]  然後他說
[00:32:43.000 --> 00:32:45.000]  成了
[00:32:45.000 --> 00:32:47.000]  耶穌基督在十字架上
[00:32:47.000 --> 00:32:49.000]  就是這樣說最後的說話
[00:32:49.000 --> 00:32:51.000]  成了現在在啟示錄裏面
