
[00:00:00.000 --> 00:00:14.000]  各位午安!新年快樂!情人節快樂!生日快樂!三樂!
[00:26:10.000 --> 00:26:12.000]  害了自己的國家
[00:26:12.000 --> 00:26:14.000]  他完全沒有想這些的
[00:26:14.000 --> 00:26:18.000]  他只想到我要完成我現在手頭裡的這個計劃
[00:26:18.000 --> 00:26:21.000]  這個人就是啊,這個祭司也是啊
[00:26:21.000 --> 00:26:23.000]  這些尼美人也是啊
[00:26:23.000 --> 00:26:25.000]  很多人等著我唱詩的啊
[00:26:25.000 --> 00:26:26.000]  不可以不唱詩的啊
[00:26:26.000 --> 00:26:27.000]  很多人等著我講道啊
[00:26:27.000 --> 00:26:28.000]  我不可以不講道啊
[00:26:28.000 --> 00:26:29.000]  很多人等著我憲制啊
[00:26:29.000 --> 00:26:31.000]  我不可以不憲制的啊
[00:26:31.000 --> 00:26:32.000]  你一個人,對不起,你走啊
[00:26:32.000 --> 00:26:35.000]  我不知道是不是你自己拿來的
[00:26:35.000 --> 00:26:37.000]  被人打都該死的
[00:26:37.000 --> 00:26:39.000]  要這樣的時候,不就更糟糕了嗎?
[00:26:39.000 --> 00:26:42.000]  所以他就繞道走了
[00:26:42.000 --> 00:26:43.000]  奇怪啊
[00:26:43.000 --> 00:26:45.000]  世界上有些很奇怪的東西
[00:26:45.000 --> 00:26:48.000]  他自己心目中以為這樣是最正確的
[00:26:48.000 --> 00:26:50.000]  他以為這樣做是最愛神的
[00:26:50.000 --> 00:26:52.000]  他以為這樣做是最愛人的
[00:26:52.000 --> 00:26:56.000]  但到頭來是最殘忍,最沒有人性的
[00:26:56.000 --> 00:27:00.000]  世界就是這麼奇怪
[00:27:00.000 --> 00:27:02.000]  耶穌接著說
[00:27:02.000 --> 00:27:05.000]  有一個撒瑪利亞人經過
[00:27:05.000 --> 00:27:07.000]  撒瑪利亞人是什麼人?
[00:27:07.000 --> 00:27:09.000]  撒瑪利亞人和猶太人是不來往的
[00:27:09.000 --> 00:27:11.000]  種族不同的
[00:27:11.000 --> 00:27:12.000]  仇恨的
[00:27:12.000 --> 00:27:14.000]  但是
[00:27:14.000 --> 00:27:16.000]  他沒有了這些的祭司
[00:27:16.000 --> 00:27:20.000]  和撒瑪利亞人和尼美人的包袱
[00:27:20.000 --> 00:27:22.000]  他看到這個人受傷
[00:27:22.000 --> 00:27:24.000]  看到這個人流血
[00:27:24.000 --> 00:27:25.000]  看到這個人痛苦
[00:27:25.000 --> 00:27:27.000]  看到這個人在死亡中掙扎的時候
[00:27:27.000 --> 00:27:30.000]  聖經說他動了持心
[00:27:30.000 --> 00:27:34.000]  然後就用酒和油包好他的傷口
[00:27:34.000 --> 00:27:37.000]  扶他上去自己的身上
[00:27:37.000 --> 00:27:39.000]  然後帶到他的旅店
[00:27:39.000 --> 00:27:41.000]  然後療傷
[00:27:41.000 --> 00:27:44.000]  然後走的時候就給兩個錢給店主
[00:27:44.000 --> 00:27:47.000]  看看夠不夠你照顧他
[00:27:47.000 --> 00:27:49.000]  如果不夠我回來的時候再給他
[00:27:49.000 --> 00:27:54.000]  是一個和猶太人完全沒有關係
[00:27:54.000 --> 00:27:58.000]  甚至是一個敵對的撒瑪利亞人
[00:27:58.000 --> 00:28:01.000]  沒有了這些的包袱
[00:28:01.000 --> 00:28:04.000]  動了持心去救這個人
[00:28:04.000 --> 00:28:08.000]  然後說完這個故事
[00:28:08.000 --> 00:28:12.000]  耶穌就問這個人一條問題
[00:28:12.000 --> 00:28:15.000]  這條問題是很有趣的問題
[00:28:15.000 --> 00:28:17.000]  這條問題是什麼呢?
[00:28:17.000 --> 00:28:19.000]  耶穌問他
[00:28:19.000 --> 00:28:21.000]  這三個人當中
[00:28:21.000 --> 00:28:23.000]  這個祭司
[00:28:23.000 --> 00:28:25.000]  這個尼美人
[00:28:25.000 --> 00:28:27.000]  這個撒瑪利亞人
[00:28:27.000 --> 00:28:29.000]  三個人當中
[00:28:29.000 --> 00:28:31.000]  哪一個是受害者的淪陷
[00:28:31.000 --> 00:28:33.000]  留意
[00:28:33.000 --> 00:28:36.000]  律法師的問題就問
[00:28:36.000 --> 00:28:38.000]  誰是我的淪陷
[00:28:38.000 --> 00:28:41.000]  耶穌問的問題不是這樣
[00:28:41.000 --> 00:28:43.000]  耶穌問的問題是
[00:28:43.000 --> 00:28:45.000]  這三個人當中
[00:28:45.000 --> 00:28:47.000]  哪一個是受害者的淪陷
[00:28:47.000 --> 00:28:49.000]  有什麼不同
[00:28:49.000 --> 00:28:51.000]  大大分別
[00:28:51.000 --> 00:28:53.000]  律法師的問題
[00:28:53.000 --> 00:28:55.000]  誰是我的淪陷
[00:28:55.000 --> 00:28:57.000]  是很自我中心的
[00:28:57.000 --> 00:28:59.000]  你是我的淪陷我就愛你
[00:28:59.000 --> 00:29:02.000]  你是我的幫的我就愛你
[00:29:02.000 --> 00:29:04.000]  你是我的族的我就愛你
[00:29:04.000 --> 00:29:06.000]  你是和我想法的我就愛你
[00:29:06.000 --> 00:29:09.000]  你不和我想法我不需要愛你
[00:29:09.000 --> 00:29:12.000]  你是我們三藩市報道會的我就愛你
[00:29:12.000 --> 00:29:16.000]  你是其他教會的就不關我的事
[00:29:16.000 --> 00:29:21.000]  你是講唐話的我就愛你
[00:29:21.000 --> 00:29:24.000]  你講番話的就不關我的事
[00:29:24.000 --> 00:29:26.000]  你找個講番話的牧師
[00:29:26.000 --> 00:29:28.000]  你
[00:29:28.000 --> 00:29:33.000]  我們就將那些不是和我合來的
[00:29:33.000 --> 00:29:35.000]  就不是我的淪陷
[00:29:35.000 --> 00:29:38.000]  你的政治立場和我不同
[00:29:38.000 --> 00:29:40.000]  你是同性戀我不需要愛你
[00:29:40.000 --> 00:29:44.000]  因為你不是我們做的
[00:29:44.000 --> 00:29:46.000]  這個不是聖經講的
[00:29:46.000 --> 00:29:48.000]  聖經講的是什麼
[00:29:48.000 --> 00:29:51.000]  不是問誰是我的淪陷
[00:29:51.000 --> 00:29:56.000]  是問你有沒有資格做人的淪陷
[00:29:56.000 --> 00:30:00.000]  我是不是這個人的淪陷
[00:30:00.000 --> 00:30:02.000]  這個回答很有趣
[00:30:02.000 --> 00:30:04.000]  律法師聽到的時候他怎麼回答
[00:30:04.000 --> 00:30:06.000]  他不是說這個撒瑪利亞人就是他不是我
[00:30:06.000 --> 00:30:09.000]  是憐憫他的
[00:30:09.000 --> 00:30:13.000]  耶穌說對你跟著去做
[00:30:13.000 --> 00:30:17.000]  是憐憫他的
[00:30:17.000 --> 00:30:21.000]  我們有沒有一個憐憫的心
[00:30:21.000 --> 00:30:25.000]  基督教的核心價值在哪裡
[00:30:25.000 --> 00:30:28.000]  基督教的核心價值不是做這個不做那個
[00:30:28.000 --> 00:30:31.000]  是心的改變
[00:30:31.000 --> 00:30:35.000]  我們不是依著那些規矩教條去做
[00:30:35.000 --> 00:30:38.000]  是心憐憫人的心
[00:30:38.000 --> 00:30:40.000]  你有沒有一個憐憫的心
[00:30:40.000 --> 00:30:43.000]  是對人的敏感
[00:30:43.000 --> 00:30:45.000]  是對人的需要對人的痛楚
[00:30:45.000 --> 00:30:49.000]  對人的掙扎的一種敏感
[00:30:49.000 --> 00:30:52.000]  而不是高高在上依法行事
[00:30:52.000 --> 00:30:55.000]  讓我執法那樣不是
[00:30:55.000 --> 00:30:59.000]  耶穌是問你有沒有資格做人的淪陷
[00:30:59.000 --> 00:31:02.000]  不是問別人有沒有資格做你的淪陷
[00:31:02.000 --> 00:31:05.000]  是兩個完全不同的事
[00:31:05.000 --> 00:31:08.000]  但可惜在今天這個世界裏面
[00:31:08.000 --> 00:31:11.000]  我們很多時候就好像律法師一樣
[00:31:11.000 --> 00:31:16.000]  我們所看到的只是一些規條規矩
[00:31:16.000 --> 00:31:18.000]  不是看到人的掙扎
[00:31:18.000 --> 00:31:19.000]  不是看到人的痛苦
[00:31:19.000 --> 00:31:22.000]  不是看到人的眼淚
[00:31:22.000 --> 00:31:24.000]  不是看到人的死亡
[00:31:24.000 --> 00:31:28.000]  我們所看到的就是我們的權利
[00:31:28.000 --> 00:31:31.000]  我們的演繹
[00:31:31.000 --> 00:31:34.000]  這個世界是這樣的時候
[00:31:34.000 --> 00:31:36.000]  怎會慾和呢
[00:31:36.000 --> 00:31:38.000]  這個世界是這樣的時候
[00:31:38.000 --> 00:31:41.000]  怎會幸福呢
[00:31:41.000 --> 00:31:42.000]  基督教告訴你
[00:31:42.000 --> 00:31:46.000]  是個心的改變
[00:31:46.000 --> 00:31:48.000]  用回保羅的說話
[00:31:48.000 --> 00:31:52.000]  不是律法的字面
[00:31:52.000 --> 00:31:55.000]  而是律法的精神
[00:31:55.000 --> 00:31:57.000]  The spirit of the law
[00:31:57.000 --> 00:32:03.000]  不是The letter of the law
[00:32:03.000 --> 00:32:06.000]  今天教會最需要的是什麼
[00:32:06.000 --> 00:32:09.000]  就是這個情
[00:32:09.000 --> 00:32:10.000]  對人的敏感
[00:32:10.000 --> 00:32:12.000]  對人的情
[00:32:12.000 --> 00:32:14.000]  基督教最需要的是什麼
[00:32:14.000 --> 00:32:16.000]  就是這個情
[00:32:16.000 --> 00:32:18.000]  耶穌在臨走的時候告訴我們
[00:32:18.000 --> 00:32:20.000]  祂不是說你們要守住這套教條
[00:32:20.000 --> 00:32:21.000]  不是的
[00:32:21.000 --> 00:32:23.000]  祂說你們彼此相愛
[00:32:23.000 --> 00:32:28.000]  別人就看出你們是我的門徒
[00:32:28.000 --> 00:32:30.000]  是那種愛
[00:32:30.000 --> 00:32:32.000]  是那種情
[00:32:32.000 --> 00:32:34.000]  是那種接納
[00:32:34.000 --> 00:32:39.000]  別人認出你的信徒
[00:32:39.000 --> 00:32:45.000]  不是按規矩行事
[00:32:45.000 --> 00:32:49.000]  如果基督教沒有了這個情
[00:32:49.000 --> 00:32:55.000]  基督教沒有了這個連率的心的時候
[00:32:55.000 --> 00:33:02.000]  基督教是不值得信
[00:33:02.000 --> 00:33:04.000]  在20世紀初年
[00:33:04.000 --> 00:33:06.000]  我和大家說過
[00:33:06.000 --> 00:33:11.000]  在中國貴州雲南邊界的地方
[00:33:11.000 --> 00:33:16.000]  有一族人叫做花苗
[00:33:16.000 --> 00:33:19.000]  花苗族根據歷史研究
[00:33:19.000 --> 00:33:21.000]  是蚩尤的後代
[00:33:21.000 --> 00:33:23.000]  如果大家讀中國歷史知道蚩尤是什麼
[00:33:23.000 --> 00:33:26.000]  蚩尤就是和皇帝打仗
[00:33:26.000 --> 00:33:28.000]  皇帝有一個指南車
[00:33:28.000 --> 00:33:30.000]  所以打贏蚩尤
[00:33:30.000 --> 00:33:33.000]  蚩尤就被趕到南方
[00:33:33.000 --> 00:33:35.000]  在雲南貴州
[00:33:35.000 --> 00:33:37.000]  在20世紀初年的時候
[00:33:37.000 --> 00:33:40.000]  這些花苗是很窮
[00:33:40.000 --> 00:33:42.000]  很多時候沒得吃
[00:33:42.000 --> 00:33:45.000]  沒文化沒文字
[00:33:45.000 --> 00:33:47.000]  很迷信
[00:33:47.000 --> 00:33:49.000]  很痛苦的一族
[00:33:49.000 --> 00:33:51.000]  被人欺負
[00:33:51.000 --> 00:33:54.000]  到1906年更慘的一件事
[00:33:54.000 --> 00:33:56.000]  發生了瘟疫
[00:33:56.000 --> 00:34:01.000]  成千上萬的這些廟人死了
[00:34:01.000 --> 00:34:06.000]  屍體散佈整個村落
[00:34:06.000 --> 00:34:10.000]  那些豬牛人全部死了
[00:34:10.000 --> 00:34:13.000]  個個開始走
[00:34:13.000 --> 00:34:15.000]  當時有三個人
[00:34:15.000 --> 00:34:17.000]  一個是澳洲人
[00:34:17.000 --> 00:34:19.000]  叫Dr. Nicholas
[00:34:19.000 --> 00:34:20.000]  一個是英國人
[00:34:20.000 --> 00:34:23.000]  有另外一個英國人叫Samuel Poole
[00:34:23.000 --> 00:34:26.000]  Samuel Poole的中文名叫伯格利
[00:34:26.000 --> 00:34:32.000]  從昆明騎驢仔去到這個疫區的地方
[00:34:32.000 --> 00:34:34.000]  他走了一個星期
[00:34:34.000 --> 00:34:37.000]  去到一個深山的地方
[00:34:37.000 --> 00:34:40.000]  見到遍地橫屍
[00:34:40.000 --> 00:34:43.000]  但還有很多人在那裡生存
[00:34:43.000 --> 00:34:45.000]  這三個人
[00:34:45.000 --> 00:34:48.000]  仍然生存的就醫治他們
[00:34:48.000 --> 00:34:51.000]  死的就葬他們
[00:34:51.000 --> 00:34:53.000]  病的就醫治他們
[00:34:53.000 --> 00:34:56.000]  生的就教他們
[00:34:56.000 --> 00:34:58.000]  然後他們留在那裡
[00:34:58.000 --> 00:35:02.000]  一直留到1949年才走
[00:35:02.000 --> 00:35:05.000]  伯格利早點離開了
[00:35:05.000 --> 00:35:11.000]  他自己染到胎佛死的
[00:35:11.000 --> 00:35:14.000]  胎佛死 伯格利死的時候
[00:35:14.000 --> 00:35:15.000]  在文革的時候
[00:35:15.000 --> 00:35:18.000]  他的墳墓被紅衛兵整爛了
[00:35:18.000 --> 00:35:21.000]  直到2005年
[00:35:21.000 --> 00:35:24.000]  不知2004年2005年
[00:35:24.000 --> 00:35:28.000]  胡錦濤任貴州黨委書記的時候
[00:35:28.000 --> 00:35:30.000]  命令重建他的墳墓
[00:35:30.000 --> 00:35:34.000]  然後為他開墓
[00:35:34.000 --> 00:35:38.000]  這一幫一幫的宣教士
[00:35:38.000 --> 00:35:42.000]  將整個的苗族改變了
[00:35:42.000 --> 00:35:44.000]  中國第一間女子中學
[00:35:44.000 --> 00:35:46.000]  就是這個在花苗
[00:35:46.000 --> 00:35:48.000]  第一個拿到醫學博士的
[00:35:48.000 --> 00:35:49.000]  是花苗
[00:35:49.000 --> 00:35:50.000]  第一個學校有游水池的
[00:35:50.000 --> 00:35:56.000]  也是花苗族
[00:35:56.000 --> 00:35:58.000]  有一個花苗的人
[00:35:58.000 --> 00:36:00.000]  叫做王志明
[00:36:00.000 --> 00:36:02.000]  是一個牧師
[00:36:02.000 --> 00:36:04.000]  他將Dr. Nicholas信了耶穌
[00:36:04.000 --> 00:36:06.000]  然後自己受神學訓練
[00:36:06.000 --> 00:36:10.000]  做了牧師
[00:36:10.000 --> 00:36:12.000]  當這幫宣教士解放之後
[00:36:12.000 --> 00:36:13.000]  離開的時候
[00:36:13.000 --> 00:36:18.000]  他就秉承這個苗人的牧養工作
[00:36:18.000 --> 00:36:20.000]  在1969年的時候
[00:36:20.000 --> 00:36:23.000]  在文革就被鬥
[00:36:23.000 --> 00:36:26.000]  結果是被處決死亡
[00:36:26.000 --> 00:36:29.000]  在英國的Westminster Abbey
[00:36:29.000 --> 00:36:32.000]  門口有十個像
[00:36:32.000 --> 00:36:35.000]  是二十世紀最偉大的宣導者
[00:36:35.000 --> 00:36:39.000]  其中一個就是王志明牧師
[00:36:39.000 --> 00:36:41.000]  一個大陸很出名的歷史學家
[00:36:41.000 --> 00:36:43.000]  叫做張坦
[00:36:43.000 --> 00:36:44.000]  他寫了一本書
[00:36:44.000 --> 00:36:46.000]  他就問一個問題
[00:36:46.000 --> 00:36:48.000]  為什麼漢族人士用二千年
[00:36:48.000 --> 00:36:52.000]  都不能夠改變這些苗人
[00:36:52.000 --> 00:36:54.000]  而這幾個基督教的宣教士
[00:36:54.000 --> 00:36:58.000]  在二十年就將它完全改變
[00:36:58.000 --> 00:37:00.000]  只有一個答案
[00:37:00.000 --> 00:37:04.000]  就是因為這幾個宣教士
[00:37:04.000 --> 00:37:06.000]  犧牲的愛
[00:37:06.000 --> 00:37:08.000]  他們的情
[00:37:08.000 --> 00:37:11.000]  他們不顧他們的生命
[00:37:11.000 --> 00:37:16.000]  就好像這個瑟瑪利亞人一樣
[00:37:16.000 --> 00:37:18.000]  改變
[00:37:18.000 --> 00:37:20.000]  我們問一問我們
[00:37:20.000 --> 00:37:23.000]  我們三藩市播道會
[00:37:23.000 --> 00:37:26.000]  是像我們的祭司嗎?
[00:37:26.000 --> 00:37:29.000]  像我們的利美人嗎?
[00:37:29.000 --> 00:37:32.000]  就因為像這個瑟瑪利亞人
[00:37:32.000 --> 00:37:35.000]  我們教會是不是一個有情的人?
[00:37:35.000 --> 00:37:37.000]  一個新人來到我們教會的時候
[00:37:37.000 --> 00:37:40.000]  他會不會覺得有溫暖的感覺?
[00:37:40.000 --> 00:37:42.000]  被接納的感覺?
[00:37:42.000 --> 00:37:45.000]  被關懷的感覺?
[00:37:45.000 --> 00:37:47.000]  我們對在周圍的人的需要
[00:37:47.000 --> 00:37:49.000]  我們怎麼看呢?
[00:37:49.000 --> 00:37:51.000]  我們這個行動是怎麼做呢?
[00:37:51.000 --> 00:37:55.000]  我們是不是一個有情的教會呢?
[00:37:55.000 --> 00:38:00.000]  我們是不是一個瑟瑪利亞人的教會呢?
[00:38:00.000 --> 00:38:02.000]  接下來這一年
[00:38:02.000 --> 00:38:03.000]  我們會問
[00:38:03.000 --> 00:38:05.000]  上帝放我們在唐人埠的地方
[00:38:05.000 --> 00:38:07.000]  上帝放我們在三藩市的地方
[00:38:07.000 --> 00:38:12.000]  三藩市是全美國最少人去教會的一個城市
[00:38:12.000 --> 00:38:15.000]  但上帝放我們在這裡是什麼意思呢?
[00:38:15.000 --> 00:38:21.000]  是叫我們去扮演一個什麼角色呢?
[00:38:21.000 --> 00:38:23.000]  求主幫助我們
[00:38:23.000 --> 00:38:25.000]  首先我們問一下我們自己
[00:38:25.000 --> 00:38:32.000]  我們有沒有資格做周圍人的輪舍?
[00:38:32.000 --> 00:38:33.000]  說回輪舍
[00:38:33.000 --> 00:38:36.000]  有一件事情我最近才知道
[00:38:36.000 --> 00:38:39.000]  不過如果大家有機會見到隔壁輪舍
[00:38:39.000 --> 00:38:42.000]  不妨告訴你這件事
[00:38:42.000 --> 00:38:47.000]  當我們買了這個地方的時候
[00:38:47.000 --> 00:38:49.000]  開始沒有三樓
[00:38:49.000 --> 00:38:52.000]  這裡現在坐在這裡的地方
[00:38:52.000 --> 00:38:54.000]  本來是沒有的
[00:38:54.000 --> 00:38:57.000]  我們覺得地方不夠
[00:38:57.000 --> 00:39:00.000]  所以我們就要再建一層三樓
[00:39:00.000 --> 00:39:02.000]  但建了三樓的時候
[00:39:02.000 --> 00:39:05.000]  隔壁左邊的地方
[00:39:05.000 --> 00:39:07.000]  本來有一個窗
[00:39:07.000 --> 00:39:09.000]  擋住窗
[00:39:09.000 --> 00:39:12.000]  我們建了三樓的時候擋住窗
[00:39:12.000 --> 00:39:15.000]  任何一個鄰居
[00:39:15.000 --> 00:39:17.000]  你加建我要封我的窗
[00:39:17.000 --> 00:39:19.000]  我要把窗蓋起在這裡
[00:39:19.000 --> 00:39:21.000]  當然不要搞了
[00:39:21.000 --> 00:39:25.000]  我們的鄰居不是信徒
[00:39:25.000 --> 00:39:27.000]  但他鄰居竟然之間
[00:39:27.000 --> 00:39:29.000]  好啊 歡迎啊
[00:39:29.000 --> 00:39:30.000]  所以我們建了三樓
[00:39:30.000 --> 00:39:33.000]  所以這裡可以坐在那裡
[00:39:33.000 --> 00:39:35.000]  多虧我們隔壁的鄰居
[00:39:35.000 --> 00:39:37.000]  所以大家有機會見到林太的時候
[00:39:37.000 --> 00:39:38.000]  不妨多謝她
[00:39:38.000 --> 00:39:40.000]  你說是宋復思講的故事
[00:39:40.000 --> 00:39:41.000]  但我相信大多數人都不知道
[00:39:41.000 --> 00:39:45.000]  有幾個人知道這個故事?
[00:39:45.000 --> 00:39:49.000]  老三凡士會有才知道
[00:39:49.000 --> 00:39:51.000]  就輪到你了
[00:39:51.000 --> 00:39:53.000]  我記得
[00:39:53.000 --> 00:39:57.000]  我們很久之前
[00:39:57.000 --> 00:40:05.000]  因為有很多新移民來到三藩市
[00:40:05.000 --> 00:40:08.000]  我們開了一個學生中心
[00:40:08.000 --> 00:40:10.000]  教英文
[00:40:10.000 --> 00:40:12.000]  這一班的年輕人
[00:40:12.000 --> 00:40:14.000]  多數是中學生
[00:40:14.000 --> 00:40:16.000]  就有一個習慣
[00:40:16.000 --> 00:40:18.000]  習慣什麼呢
[00:40:18.000 --> 00:40:22.000]  因為教會不准吸煙
[00:40:22.000 --> 00:40:27.000]  很多人就在教會門口蹲著
[00:40:27.000 --> 00:40:30.000]  他們的蹲法我們做不到
[00:40:30.000 --> 00:40:33.000]  是很有功夫才會蹲著
[00:40:33.000 --> 00:40:35.000]  蹲著在抽煙
[00:40:35.000 --> 00:40:36.000]  在吸煙
[00:40:36.000 --> 00:40:38.000]  一群人在那裡
[00:40:38.000 --> 00:40:41.000]  有些女生經過就吹口哨
[00:40:41.000 --> 00:40:44.000]  鄰居就跟我說
[00:40:44.000 --> 00:40:46.000]  牧師為什麼養這些人
[00:40:46.000 --> 00:40:50.000]  我跟他說
[00:40:50.000 --> 00:40:56.000]  阿沈你寧願我放他們在街上
[00:40:56.000 --> 00:40:58.000]  困在教會好一點
[00:40:58.000 --> 00:40:59.000]  那就好
[00:40:59.000 --> 00:41:01.000]  你困在教會好一點
[00:41:01.000 --> 00:41:04.000]  那就叫多些人來
[00:41:04.000 --> 00:41:06.000]  很淪陷
[00:41:06.000 --> 00:41:08.000]  問題就是這樣
[00:41:08.000 --> 00:41:10.000]  教會的角色是什麼
[00:41:10.000 --> 00:41:12.000]  我們看重什麼
[00:41:12.000 --> 00:41:15.000]  我們服侍什麼
[00:41:15.000 --> 00:41:17.000]  如果問一問我們自己
[00:41:17.000 --> 00:41:20.000]  不要問這一班人有沒有資格做我的輪謝
[00:41:20.000 --> 00:41:22.000]  有沒有資格來我們教會
[00:41:22.000 --> 00:41:25.000]  反過來問我有沒有資格去服侍他們
[00:41:25.000 --> 00:41:27.000]  我有沒有資格做他們的輪謝
[00:41:27.000 --> 00:41:31.000]  這個就是耶穌給我們一個很大的挑戰
[00:41:31.000 --> 00:41:34.000]  跟心底同學們祈禱
[00:41:34.000 --> 00:41:36.000]  天父我們再一次感謝你
[00:41:36.000 --> 00:41:38.000]  給我們有機會去
[00:41:38.000 --> 00:41:40.000]  念讀你的話語
[00:41:40.000 --> 00:41:43.000]  求你藉著你的話語去提醒、勸勉
[00:41:43.000 --> 00:41:44.000]  改變我們
[00:41:44.000 --> 00:41:47.000]  叫我們不是問誰是我的輪謝
[00:41:47.000 --> 00:41:50.000]  而是問我是誰的輪謝
[00:41:50.000 --> 00:41:52.000]  求你祝福保守我們
[00:41:52.000 --> 00:41:55.000]  叫我們的教會成為一個友情的教會
[00:41:55.000 --> 00:41:58.000]  我們這樣祈禱奉耶穌基督銘銘

