
[00:00:00.000 --> 00:00:11.000]  多謝你讓我們有生命在你的面前繼續去認識你
[00:32:50.000 --> 00:32:54.000]  不是每個人都說聖經就是說神的話
[00:32:54.000 --> 00:32:58.000]  曾經在神學院有個教授
[00:32:58.000 --> 00:33:04.000]  我跟他說我們去了另一間神學院進修
[00:33:04.000 --> 00:33:07.000]  在讀一個高學位的時候
[00:33:07.000 --> 00:33:16.000]  教授說我們發現原來他們對聖經的傳講有很深的教導
[00:33:16.000 --> 00:33:20.000]  這個神學院院長的心不服文明院長
[00:33:20.000 --> 00:33:23.000]  抱怨他的身份
[00:33:23.000 --> 00:33:26.000]  這個神學院的教授說
[00:33:26.000 --> 00:33:29.000]  任我都傳承聖經
[00:33:29.000 --> 00:33:32.000]  很多人都在這個世界講聖經
[00:33:32.000 --> 00:33:35.000]  講聖經是為了上帝的啟示
[00:33:35.000 --> 00:33:37.000]  能夠在你生命上發生點樣子
[00:33:37.000 --> 00:33:39.000]  說了聖經之後
[00:33:39.000 --> 00:33:43.000]  他可以在你身上得到利益
[00:33:43.000 --> 00:33:45.000]  最典型的例子
[00:33:45.000 --> 00:33:47.000]  我們經常聽到
[00:33:47.000 --> 00:33:56.000]  信耶穌叫你們得生命並且得的更豐盛
[00:33:56.000 --> 00:34:03.000]  誰不知有一個政府
[00:34:03.000 --> 00:34:07.000]  引用了這句話在他的廣告上
[00:34:07.000 --> 00:34:15.000]  推廣叫人要珍惜自己的生命生活
[00:34:15.000 --> 00:34:20.000]  不要參與暴動不要參與抗爭
[00:34:20.000 --> 00:34:22.000]  不要參與這些
[00:34:22.000 --> 00:34:29.000]  這個政府用的都是神的話
[00:34:29.000 --> 00:34:34.000]  但是他用的是私心
[00:34:34.000 --> 00:34:47.000]  你就會問牧師珍惜生命不要參與社會運動不要參與抗爭運動
[00:34:47.000 --> 00:34:51.000]  使社會更加安寧不是好事嗎
[00:34:51.000 --> 00:34:55.000]  我們接著會看很多的經文
[00:34:55.000 --> 00:34:56.000]  原來耶穌告訴我們
[00:34:56.000 --> 00:35:00.000]  我們活世根本是亂了籠子
[00:35:00.000 --> 00:35:02.000]  接著來看
[00:35:02.000 --> 00:35:08.000]  耶穌沒有叫我們為這個世界重新得到和平去祈禱
[00:35:08.000 --> 00:35:10.000]  沒有的
[00:35:10.000 --> 00:35:16.000]  而且耶穌讓這個世界的罪惡大大彰顯
[00:35:16.000 --> 00:35:19.000]  一會兒會說
[00:35:19.000 --> 00:35:26.000]  雖然我們有責任去認清祂的兒子身份
[00:35:26.000 --> 00:35:34.000]  同時我們也要認清什麼才是真正的神的啟示
[00:35:34.000 --> 00:35:36.000]  耶穌在這裡說
[00:35:36.000 --> 00:35:39.000]  他在什麼時候出來騙你呢
[00:35:39.000 --> 00:35:41.000]  在這個時候
[00:35:41.000 --> 00:35:43.000]  他說我是基督
[00:35:43.000 --> 00:35:45.000]  基督來做什麼事
[00:35:45.000 --> 00:35:47.000]  猶太人個個都知道基督做什麼事
[00:35:47.000 --> 00:35:50.000]  基督來拯救以色列民
[00:35:50.000 --> 00:35:54.000]  救他們離開惡勢力
[00:35:54.000 --> 00:35:57.000]  或者外邦人的管治
[00:35:57.000 --> 00:36:00.000]  重新成立以色列國
[00:36:00.000 --> 00:36:03.000]  所以基督從猶太人的觀念來看
[00:36:03.000 --> 00:36:06.000]  就是離賽 離賽 復興以色列國
[00:36:06.000 --> 00:36:08.000]  他們是這樣去想的
[00:36:08.000 --> 00:36:11.000]  於是這群人就你們喜歡的東西去說
[00:36:11.000 --> 00:36:13.000]  於是怎麼樣
[00:36:13.000 --> 00:36:14.000]  我們來看看
[00:36:14.000 --> 00:36:16.000]  他怎麼去迷惑你們
[00:36:16.000 --> 00:36:19.000]  他就不斷說
[00:36:19.000 --> 00:36:20.000]  宣言說
[00:36:20.000 --> 00:36:23.000]  打仗了 打仗了
[00:36:23.000 --> 00:36:25.000]  預備打仗了 快點來吧
[00:36:25.000 --> 00:36:27.000]  不過怎麼樣
[00:36:27.000 --> 00:36:29.000]  不用怕
[00:36:29.000 --> 00:36:33.000]  因為耶穌說這些事必然發生
[00:36:33.000 --> 00:36:38.000]  但這群人就用這種恐嚇的手段
[00:36:38.000 --> 00:36:40.000]  你說打仗了
[00:36:40.000 --> 00:36:42.000]  打仗了
[00:36:42.000 --> 00:36:44.000]  不用說什麼
[00:36:44.000 --> 00:36:49.000]  你們有沒有上網看youtube
[00:36:49.000 --> 00:36:52.000]  有沒有看時事
[00:36:52.000 --> 00:36:55.000]  無論是中文傳媒
[00:36:55.000 --> 00:36:58.000]  英語外國傳媒
[00:36:58.000 --> 00:37:01.000]  現在你聽最多的是什麼
[00:37:01.000 --> 00:37:04.000]  就是打仗
[00:37:04.000 --> 00:37:09.000]  我不是嘗試去印證現在的時代
[00:37:09.000 --> 00:37:12.000]  就等同於耶穌想說的打仗事
[00:37:12.000 --> 00:37:14.000]  不過我想說給大家聽
[00:37:14.000 --> 00:37:16.000]  這個說打仗的題目
[00:37:16.000 --> 00:37:25.000]  其實是一個來恐嚇你們或我們的手段
[00:37:25.000 --> 00:37:28.000]  讓我們失去了焦點
[00:37:28.000 --> 00:37:31.000]  專注我的程度
[00:37:31.000 --> 00:37:34.000]  怎樣去處理這種情況
[00:37:34.000 --> 00:37:37.000]  曾經有個基督徒在早幾年前
[00:37:37.000 --> 00:37:40.000]  在一個地方有很多騷亂的時候
[00:37:40.000 --> 00:37:42.000]  他就走來跟我說
[00:37:42.000 --> 00:37:44.000]  我很害怕
[00:37:44.000 --> 00:37:46.000]  我說你怕什麼
[00:37:46.000 --> 00:37:48.000]  我現在在這個城市裡很害怕
[00:37:48.000 --> 00:37:50.000]  到處有人放火打架
[00:37:50.000 --> 00:37:53.000]  我很不想看到這種情況
[00:37:53.000 --> 00:37:55.000]  於是怎麼樣
[00:37:55.000 --> 00:37:58.000]  我說你怕什麼
[00:37:58.000 --> 00:38:00.000]  聖經說了是這樣的情況
[00:38:00.000 --> 00:38:02.000]  不要怕
[00:38:02.000 --> 00:38:04.000]  耶穌說不要怕不是我說的
[00:38:04.000 --> 00:38:06.000]  那你怕什麼
[00:38:06.000 --> 00:38:08.000]  我說我好害怕
[00:38:08.000 --> 00:38:14.000]  我要快點見不到這些打架放火燒車燒垃圾的情況
[00:38:14.000 --> 00:38:16.000]  打爛東西我不想
[00:38:16.000 --> 00:38:18.000]  於是怎麼樣
[00:38:18.000 --> 00:38:20.000]  我要支持政府
[00:38:20.000 --> 00:38:24.000]  我從此要支持政府快點鎮壓這幫人
[00:38:24.000 --> 00:38:29.000]  這種情況現在全世界都出現
[00:38:29.000 --> 00:38:35.000]  很多基督徒在這種情況失去焦點
[00:38:35.000 --> 00:38:40.000]  我沒有叫你去參加抗爭
[00:38:40.000 --> 00:38:44.000]  千萬不要牧師鼓勵你這樣做
[00:38:44.000 --> 00:38:51.000]  這些警長打仗騙你等等的行為
[00:38:51.000 --> 00:38:56.000]  全部是罪人本性的現象
[00:38:56.000 --> 00:39:00.000]  罪人就是這樣活的
[00:39:00.000 --> 00:39:02.000]  有些信徒又反過來
[00:39:02.000 --> 00:39:05.000]  說是張國軍的
[00:39:05.000 --> 00:39:08.000]  由創始成中到現在都是這樣
[00:39:08.000 --> 00:39:10.000]  人家打仗有什麼奇怪
[00:39:10.000 --> 00:39:12.000]  耶穌說沒什麼奇怪
[00:39:12.000 --> 00:39:14.000]  所以不用關心
[00:39:14.000 --> 00:39:16.000]  不是這樣的
[00:39:16.000 --> 00:39:18.000]  耶穌在這裡想說的是
[00:39:18.000 --> 00:39:22.000]  騙人的行為
[00:39:22.000 --> 00:39:25.000]  今天很多信徒
[00:39:25.000 --> 00:39:30.000]  把眼睛看到打仗或全打仗風聲的人
[00:39:30.000 --> 00:39:32.000]  漸漸的走到那些地方
[00:39:32.000 --> 00:39:39.000]  隨著那些人的說話被煽動
[00:39:39.000 --> 00:39:43.000]  KOL就是這個意思
[00:39:43.000 --> 00:39:47.000]  什麼叫KOL
[00:39:47.000 --> 00:39:52.000]  K O 是什麼
[00:39:52.000 --> 00:39:55.000]  Opinion L 是什麼
[00:39:55.000 --> 00:40:03.000]  Leader 擺出一個主要的意見
[00:40:03.000 --> 00:40:06.000]  來引領你走
[00:40:06.000 --> 00:40:10.000]  這就是耶穌在聖經裡說給我們每一個人知道
[00:40:10.000 --> 00:40:12.000]  當我們活在這樣的情況下
[00:40:12.000 --> 00:40:18.000]  我們要留意的就是不要被這些人的opinion帶著你走
[00:40:18.000 --> 00:40:20.000]  你問牧師我是不是不聽
[00:40:20.000 --> 00:40:22.000]  不是不聽我也有聽
[00:40:22.000 --> 00:40:24.000]  聽了之後不要被帶著走
[00:40:24.000 --> 00:40:26.000]  聽了之後回到聖經裡
[00:40:26.000 --> 00:40:30.000]  看看這些人所說的話帶你去哪裡
[00:40:30.000 --> 00:40:34.000]  然後你學會不要被他們帶著走
[00:40:34.000 --> 00:40:36.000]  耶穌說在這個末世的時代
[00:40:36.000 --> 00:40:39.000]  我們每一個信徒要在這樣的情況下
[00:40:39.000 --> 00:40:43.000]  學習不要被這些人帶著走
[00:40:43.000 --> 00:40:45.000]  而不被他們帶著走
[00:40:45.000 --> 00:40:49.000]  最好的方法就是聽完之後回到聖經
[00:40:49.000 --> 00:40:54.000]  聖經帶我們怎樣走
[00:40:54.000 --> 00:40:56.000]  所以大兄姐妹
[00:40:56.000 --> 00:40:59.000]  當人的內心開始困擾的時候
[00:40:59.000 --> 00:41:03.000]  就很容易被人牽引
[00:41:03.000 --> 00:41:06.000]  當人的心被困擾的時候
[00:41:06.000 --> 00:41:13.000]  受牽引的程度就更加容易
[00:41:13.000 --> 00:41:20.000]  這種情況只會越演越烈
[00:41:20.000 --> 00:41:22.000]  整個國家都在做
[00:41:22.000 --> 00:41:24.000]  所以大家有沒有留意到
[00:41:24.000 --> 00:41:27.000]  有些國家的國歌
[00:41:27.000 --> 00:41:30.000]  由頭到尾
[00:41:30.000 --> 00:41:32.000]  由立國到現在
[00:41:32.000 --> 00:41:33.000]  他們都是怎樣
[00:41:33.000 --> 00:41:34.000]  要起來怎樣
[00:41:34.000 --> 00:41:36.000]  爭戰的
[00:41:36.000 --> 00:41:38.000]  有沒有留意
[00:41:38.000 --> 00:41:39.000]  很多國家都是這樣的
[00:41:39.000 --> 00:41:41.000]  那些國歌一出來就說
[00:41:41.000 --> 00:41:43.000]  我們要出戰了
[00:41:43.000 --> 00:41:45.000]  要打了
[00:41:45.000 --> 00:41:48.000]  我們作為一個基督徒
[00:41:48.000 --> 00:41:50.000]  活在一個這樣的時代裏
[00:41:50.000 --> 00:41:54.000]  應該更加看清楚這些人
[00:41:54.000 --> 00:41:56.000]  或者這些領袖
[00:41:56.000 --> 00:41:58.000]  他們怎樣出來
[00:41:58.000 --> 00:42:01.000]  去引導我們走向一條
[00:42:01.000 --> 00:42:04.000]  只是跟從他的意見而走
[00:42:04.000 --> 00:42:09.000]  而失去了原本跟隨上帝的拯救
[00:42:09.000 --> 00:42:11.000]  那條道路而走
[00:42:11.000 --> 00:42:14.000]  而耶穌在這裏更加說
[00:42:14.000 --> 00:42:17.000]  這些情況是不平的
[00:42:17.000 --> 00:42:20.000]  我們特別留意第六節的尾
[00:42:20.000 --> 00:42:23.000]  他說這些事必須有
[00:42:23.000 --> 00:42:26.000]  只是末期還沒有來
[00:42:26.000 --> 00:42:30.000]  為什麼末期還沒有來呢
[00:42:30.000 --> 00:42:33.000]  因為真正的打都還沒有出現
[00:42:33.000 --> 00:42:36.000]  我們留意第七和第八節的經文
[00:42:36.000 --> 00:42:37.000]  第七和第八節
[00:42:37.000 --> 00:42:39.000]  他這樣說
[00:42:39.000 --> 00:42:40.000]  民要攻打民國
[00:42:40.000 --> 00:42:41.000]  要攻打國
[00:42:41.000 --> 00:42:43.000]  多處必有饑荒地震
[00:42:43.000 --> 00:42:47.000]  這都是災難的起頭
[00:42:47.000 --> 00:42:50.000]  很多的牧者引用這段聖經的時候
[00:42:50.000 --> 00:42:52.000]  他們就會用這些來作為一種
[00:42:52.000 --> 00:42:54.000]  預言式的講道
[00:42:54.000 --> 00:42:56.000]  去告訴我們知道
[00:42:56.000 --> 00:42:58.000]  所以今天我們越來越
[00:42:58.000 --> 00:43:01.000]  進入了這個末世的景象
[00:43:01.000 --> 00:43:03.000]  末日就到了
[00:43:03.000 --> 00:43:06.000]  甚至用打仗的頻率
[00:43:06.000 --> 00:43:08.000]  去做一個推算
[00:43:08.000 --> 00:43:10.000]  什麼時候是世界末日
[00:43:10.000 --> 00:43:11.000]  對不起
[00:43:11.000 --> 00:43:16.000]  這不是耶穌想說的主題
[00:43:16.000 --> 00:43:19.000]  如果當我們仔細去看
[00:43:19.000 --> 00:43:21.000]  這個陳述的時候
[00:43:21.000 --> 00:43:24.000]  我們會發現到
[00:43:24.000 --> 00:43:26.000]  這段聖經的記載
[00:43:26.000 --> 00:43:29.000]  是受著舊約聖經的
[00:43:29.000 --> 00:43:34.000]  以賽亞書第十九章的第二節
[00:43:34.000 --> 00:43:36.000]  在影響著我們
[00:43:36.000 --> 00:43:38.000]  以及另一段經文
[00:43:38.000 --> 00:43:40.000]  以賽亞書第十六章
[00:43:40.000 --> 00:43:42.000]  第十六至十九節
[00:43:42.000 --> 00:43:43.000]  大兄姐妹
[00:43:43.000 --> 00:43:45.000]  你說牧師我抄不完
[00:43:45.000 --> 00:43:46.000]  不要緊
[00:43:46.000 --> 00:43:47.000]  情緒表有寫
[00:43:47.000 --> 00:43:49.000]  看中光我們打了上
[00:43:49.000 --> 00:43:52.000]  以賽亞書第十九章第二節
[00:43:52.000 --> 00:43:53.000]  裡面這樣說
[00:43:53.000 --> 00:43:55.000]  我必激動埃及人
[00:43:55.000 --> 00:43:57.000]  攻擊埃及人
[00:43:57.000 --> 00:43:59.000]  弟兄攻擊弟兄
[00:43:59.000 --> 00:44:01.000]  鄰舍攻擊鄰舍
[00:44:01.000 --> 00:44:02.000]  這城攻擊那城
[00:44:02.000 --> 00:44:04.000]  這國攻打那國
[00:44:04.000 --> 00:44:09.000]  埃及人的心神必在裡面耗盡
[00:44:09.000 --> 00:44:11.000]  我必敗為他們的謀略
[00:44:11.000 --> 00:44:13.000]  熟不熟這段聖經
[00:44:13.000 --> 00:44:16.000]  只不過說的對象有些不同
[00:44:16.000 --> 00:44:17.000]  哪一個
[00:44:17.000 --> 00:44:18.000]  在這裡所說的
[00:44:18.000 --> 00:44:20.000]  Neruda
[00:44:20.000 --> 00:44:23.000]  狹窄地去定義為埃及國
[00:44:23.000 --> 00:44:25.000]  但是耶穌在這裡說
[00:44:25.000 --> 00:44:28.000]  整個世界就是這樣的現象
[00:44:28.000 --> 00:44:29.000]  耶穌只是用了
[00:44:29.000 --> 00:44:31.000]  以賽亞書第十九章第二節
[00:44:31.000 --> 00:44:33.000]  在這裡陳述告訴我們
[00:44:33.000 --> 00:44:36.000]  這個人性的攻擊
[00:44:36.000 --> 00:44:43.000]  是進入一種全面的國家層面
[00:44:43.000 --> 00:44:47.000]  而到了第二賽亞書第十六章
[00:44:47.000 --> 00:44:49.000]  第十六至十九節
[00:44:49.000 --> 00:44:53.000]  更加進一步告訴我們
[00:44:53.000 --> 00:44:58.000]  在這種狀態之下
[00:44:58.000 --> 00:45:04.000]  會產生很多的騰空出現
[00:45:04.000 --> 00:45:08.000]  這些騰空在下面有介紹
[00:45:08.000 --> 00:45:11.000]  我一會再詳細解釋
[00:45:11.000 --> 00:45:14.000]  但有一樣東西我們不能忽略的
[00:45:14.000 --> 00:45:16.000]  在這裡還要多介紹一點
[00:45:16.000 --> 00:45:19.000]  就是天災的出現
[00:45:19.000 --> 00:45:24.000]  多處必有饑荒地震
[00:45:24.000 --> 00:45:29.000]  這都是災難的起頭
[00:45:29.000 --> 00:45:32.000]  在剛才以賽亞書第十九章第二節裡
[00:45:32.000 --> 00:45:35.000]  是沒有介紹這件事的
[00:45:35.000 --> 00:45:42.000]  耶穌在這裡加入了天災的題目
[00:45:42.000 --> 00:45:43.000]  讓我們去看看
[00:45:43.000 --> 00:45:49.000]  除了在人的災難層面上
[00:45:49.000 --> 00:45:57.000]  神有他自己的另一層面的工作
[00:45:57.000 --> 00:46:02.000]  人看來可以控制打仗
[00:46:02.000 --> 00:46:08.000]  但人絕對不能控制天災
[00:46:08.000 --> 00:46:12.000]  如果人嘗試控制天災的話
[00:46:12.000 --> 00:46:17.000]  只會製造更大的災難
[00:46:17.000 --> 00:46:20.000]  過去這個月裡面
[00:46:20.000 --> 00:46:31.000]  全世界受到亞爾尼諾現象
[00:46:31.000 --> 00:46:36.000]  導致雨水特別多
[00:46:36.000 --> 00:46:41.000]  為什麼這麼多雨水呢?
[00:46:41.000 --> 00:46:44.000]  你問我我怎麼知道?
[00:46:44.000 --> 00:46:47.000]  你也不知道吧
[00:46:47.000 --> 00:46:50.000]  我只看到一個這樣的現象
[00:46:50.000 --> 00:46:53.000]  有很多科學家嘗試了解
[00:46:53.000 --> 00:46:57.000]  地球的旋轉速度是否慢了呢?
[00:46:57.000 --> 00:47:02.000]  地球的軌跡和太陽的關係是否不同了呢?
[00:47:02.000 --> 00:47:09.000]  最近我對天文學有多些研究
[00:47:09.000 --> 00:47:15.000]  發現地球環繞太陽的軌跡
[00:47:15.000 --> 00:47:20.000]  是否定了呢?
[00:47:20.000 --> 00:47:25.000]  其實不是
[00:47:25.000 --> 00:47:31.000]  太陽也繞著太陽系在轉動
[00:47:31.000 --> 00:47:33.000]  地球每一秒鐘每一刻鐘
[00:47:33.000 --> 00:47:35.000]  所處的下一秒鐘
[00:47:35.000 --> 00:47:38.000]  已經和這個世界不會一樣
[00:47:38.000 --> 00:47:44.000]  所以地球不會回復去年7月21日的時間
[00:47:44.000 --> 00:47:46.000]  現在是幾點鐘呢?
[00:47:46.000 --> 00:47:49.000]  11點15分的時候的位置
[00:47:49.000 --> 00:47:52.000]  不會的
[00:47:52.000 --> 00:47:54.000]  是不同了
[00:47:54.000 --> 00:47:59.000]  什麼在控制這個呢?
[00:47:59.000 --> 00:48:03.000]  創造的上帝在控制這個
[00:48:03.000 --> 00:48:08.000]  因此有什麼特別的濕濕的
[00:48:08.000 --> 00:48:11.000]  你看看很多雨水在今年下
[00:48:11.000 --> 00:48:16.000]  結果人們用很多方法去治水
[00:48:16.000 --> 00:48:20.000]  今年特別聽到有很多事件倒塌
[00:48:20.000 --> 00:48:23.000]  無論是北美洲亞洲非洲
[00:48:23.000 --> 00:48:25.000]  特別多
[00:48:25.000 --> 00:48:29.000]  人以為可以自己勝過天
[00:48:29.000 --> 00:48:37.000]  不過原來始終所造出來的災難更加大
[00:48:37.000 --> 00:48:41.000]  耶穌在這裡想說什麼呢?
[00:48:41.000 --> 00:48:43.000]  不單止人間的事
[00:48:43.000 --> 00:48:46.000]  罪惡如何彰顯
[00:48:46.000 --> 00:48:49.000]  上帝也在這個過程裡
[00:48:49.000 --> 00:48:55.000]  讓人看見他無能之處
[00:48:55.000 --> 00:48:59.000]  因此耶穌在這裡要告訴我們
[00:48:59.000 --> 00:49:01.000]  上帝有工作
[00:49:01.000 --> 00:49:03.000]  人也有工作
[00:49:03.000 --> 00:49:06.000]  但是在這些工作裡
[00:49:06.000 --> 00:49:11.000]  上帝要讓每個屬他的子民不會被欺騙
[00:49:11.000 --> 00:49:15.000]  仍然心裡不會離開上帝
[00:49:15.000 --> 00:49:19.000]  因此從這段聖經裡告訴我們
[00:49:19.000 --> 00:49:22.000]  原來耶穌在這個啟示裡
[00:49:22.000 --> 00:49:32.000]  針對門徒的盲目追求自己的心思慾望
[00:49:32.000 --> 00:49:34.000]  當追求不到的時候
[00:49:34.000 --> 00:49:39.000]  失落很容易被人利用
[00:49:39.000 --> 00:49:42.000]  在這種陳述當中
[00:49:42.000 --> 00:49:48.000]  讓我們更加理解到末世的來臨
[00:49:48.000 --> 00:49:51.000]  雖然我們不知道什麼時候是末日
[00:49:51.000 --> 00:49:55.000]  但當我們在末世的時代裡
[00:49:55.000 --> 00:50:02.000]  我們要更加作好謹慎的警醒
[00:50:02.000 --> 00:50:08.000]  不要被人欺騙
[00:50:08.000 --> 00:50:14.000]  在這段聖經裡談到災難這個字眼
[00:50:14.000 --> 00:50:22.000]  就正正告訴我們災難用的字詞
[00:50:22.000 --> 00:50:30.000]  與昔日談論到生孩子的現象很類似
[00:50:30.000 --> 00:50:32.000]  我們看看這段聖經
[00:50:32.000 --> 00:50:35.000]  我本來就不太清楚
[00:50:35.000 --> 00:50:37.000]  所以有時候要讀英文聖經
[00:50:37.000 --> 00:50:38.000]  第八節
[00:50:38.000 --> 00:50:42.000]  這都是災難的起頭
[00:50:42.000 --> 00:50:46.000]  有沒有留意我一直都沒有提醒大家看細節
[00:50:46.000 --> 00:50:50.000]  不如我們讀一下細節裡說什麼
[00:50:50.000 --> 00:50:55.000]  災難原民是生產之難
[00:50:55.000 --> 00:50:58.000]  英文聖經就翻譯得非常準確
[00:50:58.000 --> 00:51:01.000]  如果你去NRSV的譯本
[00:51:01.000 --> 00:51:07.000]  就叫做All this is but the beginning of the birth pain
[00:51:07.000 --> 00:51:11.000]  如果用New English Translation
[00:51:11.000 --> 00:51:21.000]  同樣說All this is but the beginning of the birth pain
[00:51:21.000 --> 00:51:23.000]  生產之難
[00:51:23.000 --> 00:51:26.000]  這件事男人就比較難理解
[00:51:26.000 --> 00:51:28.000]  女士就會了解
[00:51:28.000 --> 00:51:35.000]  生小朋友之前是不是會肚子痛
[00:51:35.000 --> 00:51:37.000]  有沒有試過肚子痛
[00:51:37.000 --> 00:51:45.000]  我試過膽石倒流到肝臟
[00:51:45.000 --> 00:51:49.000]  痛到很痛
[00:51:49.000 --> 00:51:51.000]  冒冷汗 臉都青了
[00:51:51.000 --> 00:51:55.000]  我女兒走出街找些東西救救我
[00:51:55.000 --> 00:51:57.000]  我說沒有救得了我
[00:51:57.000 --> 00:51:59.000]  很痛很痛 跌在沙發上
[00:51:59.000 --> 00:52:03.000]  聽聞生孩子更痛
[00:52:03.000 --> 00:52:09.000]  生孩子的痛和膽石的痛應該有點不同
[00:52:09.000 --> 00:52:16.000]  膽石的痛最多是通了它或是過了膽就沒有了
[00:52:16.000 --> 00:52:20.000]  生孩子不會過了膽
[00:52:20.000 --> 00:52:25.000]  我不痛的
[00:52:25.000 --> 00:52:28.000]  現在不是說無痛分娩
[00:52:28.000 --> 00:52:30.000]  無痛分娩其實是另一個問題
[00:52:30.000 --> 00:52:33.000]  遲些再研究
[00:52:33.000 --> 00:52:35.000]  有衛蘭在可以問他
[00:52:35.000 --> 00:52:37.000]  衛蘭最厲害
[00:52:37.000 --> 00:52:42.000]  生孩子痛不痛
[00:52:42.000 --> 00:52:44.000]  痛啊
[00:52:44.000 --> 00:52:47.000]  痛不痛過頭痛
[00:52:47.000 --> 00:52:49.000]  痛過頭痛
[00:52:49.000 --> 00:52:51.000]  痛不痛過絞肚痛
[00:52:51.000 --> 00:52:53.000]  痛多久
[00:52:53.000 --> 00:52:55.000]  很快
[00:52:55.000 --> 00:52:57.000]  很久
[00:52:57.000 --> 00:52:59.000]  我陪了師母
[00:52:59.000 --> 00:53:01.000]  師母整天都在等
[00:53:01.000 --> 00:53:03.000]  她整天都在等
[00:53:03.000 --> 00:53:05.000]  差不多兩天
[00:53:05.000 --> 00:53:07.000]  不止一天
[00:53:07.000 --> 00:53:09.000]  兩天
[00:53:09.000 --> 00:53:11.000]  去炸藥醫院坐著等
[00:53:11.000 --> 00:53:13.000]  很痛
[00:53:13.000 --> 00:53:19.000]  醫生說不要胎
[00:53:19.000 --> 00:53:21.000]  我不用那麼痛
[00:53:21.000 --> 00:53:25.000]  就算多痛都要撐下去
[00:53:25.000 --> 00:53:29.000]  因為不痛生不出
[00:53:29.000 --> 00:53:35.000]  越痛就能夠收縮
[00:53:35.000 --> 00:53:38.000]  子宮收縮更大
[00:53:38.000 --> 00:53:43.000]  生孩子的時間會盡快出
[00:53:43.000 --> 00:53:47.000]  不痛就不用生
[00:53:47.000 --> 00:53:49.000]  這段聖經所說的
[00:53:49.000 --> 00:53:51.000]  剛才我所引用的
[00:53:51.000 --> 00:53:54.000]  以塞亞書第26章16至19字裏面
[00:53:54.000 --> 00:53:57.000]  當時以塞亞先知預言猶太人
[00:53:57.000 --> 00:53:59.000]  他們所面對的災難
[00:53:59.000 --> 00:54:02.000]  就好像臨產的婦人一樣
[00:54:02.000 --> 00:54:08.000]  也就像馬太福音第十章第17至22節裏面的經文介紹
[00:54:08.000 --> 00:54:12.000]  談論到那種被折磨的情況
[00:54:12.000 --> 00:54:14.000]  是痛啊
[00:54:14.000 --> 00:54:18.000]  不過痛有個期望
[00:54:18.000 --> 00:54:20.000]  我想所有的媽媽
[00:54:20.000 --> 00:54:22.000]  無論多痛
[00:54:22.000 --> 00:54:26.000]  都希望能夠看到孩子出生
[00:54:26.000 --> 00:54:30.000]  當看到孩子出生的時候
[00:54:30.000 --> 00:54:34.000]  之前的痛都可以
[00:54:34.000 --> 00:54:37.000]  沒問題了
[00:54:37.000 --> 00:54:39.000]  不要想那些了
[00:54:39.000 --> 00:54:42.000]  最重要是看到孩子出生
[00:54:42.000 --> 00:54:45.000]  平平安安健健康康
[00:54:45.000 --> 00:54:50.000]  為什麼耶穌說到
[00:54:50.000 --> 00:54:53.000]  這是災難的起頭
[00:54:53.000 --> 00:54:57.000]  或是這次陣痛的開始
[00:54:57.000 --> 00:54:59.000]  其實是告訴我們
[00:54:59.000 --> 00:55:01.000]  原來我們作為信徒
[00:55:01.000 --> 00:55:05.000]  我們是要面對這個世界的種種折磨
[00:55:05.000 --> 00:55:08.000]  我們不要祈求上帝
[00:55:08.000 --> 00:55:10.000]  將這個世界變得很漂亮
[00:55:10.000 --> 00:55:12.000]  人見人愛車見車
[00:55:12.000 --> 00:55:14.000]  這個世界沒有爭鬥
[00:55:14.000 --> 00:55:16.000]  誠實無畏
[00:55:16.000 --> 00:55:17.000]  不是的
[00:55:17.000 --> 00:55:20.000]  作為信徒在這個世界會面對這一切
[00:55:20.000 --> 00:55:22.000]  而且這些只是起頭
[00:55:22.000 --> 00:55:27.000]  越來越難看
[00:55:27.000 --> 00:55:30.000]  越來越不堪
[00:55:30.000 --> 00:55:33.000]  在這種情況下
[00:55:33.000 --> 00:55:36.000]  你仍然會被騙
[00:55:36.000 --> 00:55:38.000]  所以換句話說
[00:55:38.000 --> 00:55:41.000]  末世所經歷的文攻打文攻打
[00:55:41.000 --> 00:55:44.000]  天災橫禍什麼都來
[00:55:44.000 --> 00:55:48.000]  其實是在面對每一個屬神的子民
[00:55:48.000 --> 00:55:50.000]  一方面更加警醒
[00:55:50.000 --> 00:55:52.000]  所以耶穌在26章第41節
[00:55:52.000 --> 00:55:54.000]  遲些會說的
[00:55:54.000 --> 00:55:56.000]  有一句總結的說話
[00:55:56.000 --> 00:55:58.000]  總要警醒禱告
[00:55:58.000 --> 00:56:00.000]  免得入了迷惑
[00:56:00.000 --> 00:56:02.000]  你們的心固然願意
[00:56:02.000 --> 00:56:05.000]  但肉體卻軟弱了
[00:56:05.000 --> 00:56:08.000]  耶穌理解門徒的困惑
[00:56:08.000 --> 00:56:11.000]  但耶穌也不能否定你們
[00:56:11.000 --> 00:56:15.000]  在這個時候要警醒禱告免得入了迷惑
[00:56:15.000 --> 00:56:20.000]  警醒禱告免得入了迷惑
[00:56:20.000 --> 00:56:22.000]  說多一件事讓我們知道
[00:56:22.000 --> 00:56:24.000]  我們不應該去禱告祈求上帝
[00:56:24.000 --> 00:56:26.000]  招災解難
[00:56:26.000 --> 00:56:29.000]  而是應該祈求上帝在難題
[00:56:29.000 --> 00:56:30.000]  災難裡
