
[00:00:00.000 --> 00:00:06.100]  今天是我太太38周年結婚的紀念
[00:19:48.740 --> 00:19:50.740]  讓全香港入不到大學的青年知道
[00:19:50.740 --> 00:19:52.740]  讓全香港入不到大學的青年知道
[00:19:52.740 --> 00:19:54.740]  入不到大學不等於沒有前途
[00:19:54.740 --> 00:19:56.740]  只要你肯反省
[00:19:56.740 --> 00:19:58.740]  反省 當然你肯信耶穌
[00:19:58.740 --> 00:20:00.740]  肯改過
[00:20:00.740 --> 00:20:02.740]  你肯反省
[00:20:02.740 --> 00:20:04.740]  所以如果你今日
[00:20:04.740 --> 00:20:06.740]  你敝偽到你的子女不得了
[00:20:06.740 --> 00:20:08.740]  你要見一下《戒機王》
[00:20:08.740 --> 00:20:10.740]  其實《戒機王》只是其中一個
[00:20:10.740 --> 00:20:12.740]  舉例
[00:20:12.740 --> 00:20:14.740]  為什麼我這麼緊張要幫她呢
[00:20:14.740 --> 00:20:16.740]  因為去年
[00:20:16.740 --> 00:20:18.740]  心理學研究
[00:20:18.740 --> 00:20:20.740]  腦科研究證實了
[00:20:20.740 --> 00:20:22.740]  有一本書叫《Teenage brain》證實了
[00:20:22.740 --> 00:20:24.740]  《Teenage brain》證實了
[00:20:24.740 --> 00:20:26.740]  打機是
[00:20:26.740 --> 00:20:28.740]  到強迫不打不得的時候
[00:20:28.740 --> 00:20:30.740]  是一個腦病
[00:20:30.740 --> 00:20:32.740]  是一個腦病
[00:20:32.740 --> 00:20:34.740]  很多醫生跟我說
[00:20:34.740 --> 00:20:36.740]  腦病是不能治療的
[00:20:36.740 --> 00:20:38.740]  是不能治療的
[00:20:38.740 --> 00:20:40.740]  它比癌症更厲害
[00:20:40.740 --> 00:20:42.740]  癌症有些人能治療
[00:20:42.740 --> 00:20:44.740]  腦病沒有
[00:20:44.740 --> 00:20:46.740]  所以一輩子就是一個奴隸
[00:20:46.740 --> 00:20:48.740]  不打機是不行的 是一個奴隸
[00:20:48.740 --> 00:20:50.740]  一進房就打 一坐車就打
[00:20:50.740 --> 00:20:52.740]  去什麼地方都打
[00:20:52.740 --> 00:20:54.740]  甚至不記得睡覺都打
[00:20:54.740 --> 00:20:56.740]  特別是男孩子 是哪些人呢
[00:20:56.740 --> 00:20:58.740]  內向的人
[00:20:58.740 --> 00:21:00.740]  不喜歡理會別人
[00:21:00.740 --> 00:21:02.740]  不太會跟別人聊天
[00:21:02.740 --> 00:21:04.740]  不太會關心別人
[00:21:04.740 --> 00:21:06.740]  很自我世界的人
[00:21:06.740 --> 00:21:08.740]  就會變成這樣
[00:21:08.740 --> 00:21:10.740]  是一個世紀絕症
[00:21:10.740 --> 00:21:12.740]  絕症
[00:21:12.740 --> 00:21:14.740]  這個人將來不上班 不讀書
[00:21:14.740 --> 00:21:16.740]  每天在家吃媽媽的飯
[00:21:16.740 --> 00:21:18.740]  這樣過一輩子
[00:21:18.740 --> 00:21:20.740]  這個只是教會
[00:21:20.740 --> 00:21:22.740]  宣教的一個很大的戰場
[00:21:22.740 --> 00:21:24.740]  很大的戰場
[00:21:24.740 --> 00:21:26.740]  涉及人口香港起碼100萬
[00:21:26.740 --> 00:21:28.740]  這個戰場
[00:21:28.740 --> 00:21:30.740]  是家長無能為力
[00:21:30.740 --> 00:21:32.740]  校長無能為力
[00:21:32.740 --> 00:21:34.740]  我在呂拔水
[00:21:34.740 --> 00:21:36.740]  都講這個家長題目
[00:21:36.740 --> 00:21:38.740]  即是說連呂拔的學生都面對這個問題
[00:21:38.740 --> 00:21:40.740]  危機 何況很多學校
[00:21:40.740 --> 00:21:42.740]  我希望今天
[00:21:42.740 --> 00:21:44.740]  你看到 現在這個世界
[00:21:44.740 --> 00:21:46.740]  很多人做了奴隸
[00:21:46.740 --> 00:21:48.740]  他背的重擔是什麼呢
[00:21:48.740 --> 00:21:50.740]  就是他自己上了一個癮
[00:21:50.740 --> 00:21:52.740]  這個癮
[00:21:52.740 --> 00:21:54.740]  黏得他
[00:21:54.740 --> 00:21:56.740]  脫不掉的
[00:21:56.740 --> 00:21:58.740]  誰可以幫他呢
[00:21:58.740 --> 00:22:00.740]  誰去幫他呢
[00:22:00.740 --> 00:22:04.740]  所以今天聖經很寶貴
[00:22:04.740 --> 00:22:06.740]  這些好像
[00:22:06.740 --> 00:22:08.740]  聖經所說
[00:22:08.740 --> 00:22:10.740]  這些好像不太明白的言語
[00:22:10.740 --> 00:22:12.740]  什麼叫不太明白
[00:22:12.740 --> 00:22:14.740]  即是這樣都行
[00:22:14.740 --> 00:22:16.740]  是不是行的
[00:22:16.740 --> 00:22:18.740]  不太明白
[00:22:18.740 --> 00:22:20.740]  這個不明白的言語提醒我們
[00:22:20.740 --> 00:22:22.740]  這個世界是有神的
[00:22:22.740 --> 00:22:24.740]  最後不行的東西
[00:22:24.740 --> 00:22:26.740]  都可以變成行的
[00:22:26.740 --> 00:22:30.740]  我使你的堅德脫重擔
[00:22:30.740 --> 00:22:32.740]  你的手放下康字
[00:22:32.740 --> 00:22:34.740]  是我令你
[00:22:34.740 --> 00:22:36.740]  不是你自己解決到
[00:22:36.740 --> 00:22:38.740]  不是醫生幫你解決到
[00:22:38.740 --> 00:22:40.740]  不是 是我令你
[00:22:40.740 --> 00:22:42.740]  這個我是神 神令你這樣
[00:22:42.740 --> 00:22:44.740]  有些遊戲很可怕
[00:22:44.740 --> 00:22:46.740]  我帶戒機王去神學院
[00:22:46.740 --> 00:22:48.740]  和神學生講解
[00:22:48.740 --> 00:22:50.740]  各種打機的遊戲
[00:22:50.740 --> 00:22:52.740]  因為神學生不知道
[00:22:52.740 --> 00:22:54.740]  他們不懂
[00:22:54.740 --> 00:22:56.740]  我們做清算時工
[00:22:56.740 --> 00:22:58.740]  隨時講十個講不到
[00:22:58.740 --> 00:23:00.740]  你怎樣和小朋友聊天
[00:23:00.740 --> 00:23:02.740]  他就教他們
[00:23:02.740 --> 00:23:04.740]  每個遊戲怎樣計分
[00:23:04.740 --> 00:23:06.740]  怎樣儲分
[00:23:06.740 --> 00:23:08.740]  怎樣換錢
[00:23:08.740 --> 00:23:10.740]  神學生很高興
[00:23:10.740 --> 00:23:12.740]  個個都是上一年級的神學生
[00:23:12.740 --> 00:23:14.740]  他聽完之後覺得
[00:23:14.740 --> 00:23:16.740]  原來這樣
[00:23:16.740 --> 00:23:18.740]  難怪我們經常講錯
[00:23:18.740 --> 00:23:20.740]  玩完這局就好了
[00:23:20.740 --> 00:23:22.740]  千萬不要講這句
[00:23:22.740 --> 00:23:24.740]  因為有些遊戲是三小時一局
[00:23:24.740 --> 00:23:26.740]  玩完這局就好了
[00:23:26.740 --> 00:23:28.740]  他聽完這局就很開心
[00:23:28.740 --> 00:23:30.740]  但你不知道玩完這局
[00:23:30.740 --> 00:23:32.740]  你以為打十三章就一局
[00:23:32.740 --> 00:23:34.740]  不是的
[00:23:34.740 --> 00:23:36.740]  有一個遊戲叫
[00:23:36.740 --> 00:23:38.740]  二殺殺母親
[00:23:38.740 --> 00:23:40.740]  是反過來聖經內容講的
[00:23:40.740 --> 00:23:42.740]  很可怕
[00:23:42.740 --> 00:23:44.740]  即是說
[00:23:44.740 --> 00:23:46.740]  這些遊戲已經進去
[00:23:46.740 --> 00:23:48.740]  微信
[00:23:48.740 --> 00:23:50.740]  甚至已經去過主學的11仔森
[00:23:50.740 --> 00:23:52.740]  改了
[00:23:52.740 --> 00:23:54.740]  聖經的故事
[00:23:54.740 --> 00:23:56.740]  中變奸奸變中
[00:23:56.740 --> 00:23:58.740]  你會想到這個設計
[00:23:58.740 --> 00:24:00.740]  是多麼害人
[00:24:00.740 --> 00:24:02.740]  多麼害人
[00:24:02.740 --> 00:24:04.740]  聖經講兒女是耶華所賜的產業
[00:24:04.740 --> 00:24:06.740]  福中的胎兒
[00:24:06.740 --> 00:24:08.740]  是他的賞賜
[00:24:08.740 --> 00:24:10.740]  壯士袋
[00:24:10.740 --> 00:24:12.740]  那些是賤
[00:24:12.740 --> 00:24:14.740]  賤是甚麼
[00:24:14.740 --> 00:24:16.740]  賤要剁磨
[00:24:16.740 --> 00:24:18.740]  要削尖
[00:24:18.740 --> 00:24:20.740]  即是說你一定要
[00:24:20.740 --> 00:24:22.740]  將你家裏的十元仔由你做
[00:24:22.740 --> 00:24:24.740]  加工
[00:24:24.740 --> 00:24:26.740]  然後才變成有用
[00:24:26.740 --> 00:24:28.740]  可以射得出的賤
[00:24:28.740 --> 00:24:30.740]  是人生有用
[00:24:30.740 --> 00:24:32.740]  當然後來他講到說
[00:24:32.740 --> 00:24:34.740]  你的兒女長大
[00:24:34.740 --> 00:24:36.740]  是你城門口為你辯護
[00:24:36.740 --> 00:24:38.740]  那些賤來的
[00:24:38.740 --> 00:24:40.740]  所以賤袋多人有福
[00:24:40.740 --> 00:24:42.740]  即是說如果你的兒女成材
[00:24:42.740 --> 00:24:44.740]  遇到任何的災難
[00:24:44.740 --> 00:24:46.740]  甚至被人陷害
[00:24:46.740 --> 00:24:48.740]  對你不足的事
[00:24:48.740 --> 00:24:50.740]  你的兒女會幫你的
[00:24:50.740 --> 00:24:52.740]  但首先你要先處理好你的兒女在童年
[00:24:52.740 --> 00:24:54.740]  這個有
[00:24:54.740 --> 00:24:56.740]  希望的童年將來
[00:24:56.740 --> 00:24:58.740]  是一個有成就
[00:24:58.740 --> 00:25:00.740]  和會協助家庭
[00:25:00.740 --> 00:25:02.740]  甚至建立家庭
[00:25:02.740 --> 00:25:04.740]  更鞏固的兒女
[00:25:04.740 --> 00:25:06.740]  但突然間我們將這些賤
[00:25:06.740 --> 00:25:08.740]  變成一個木
[00:25:08.740 --> 00:25:10.740]  不要做剁磨
[00:25:10.740 --> 00:25:12.740]  不要鍛鍊它
[00:25:12.740 --> 00:25:14.740]  很可惜
[00:25:14.740 --> 00:25:16.740]  這個現代對聖經重新再想過
[00:25:16.740 --> 00:25:18.740]  其實有很多意義
[00:25:18.740 --> 00:25:20.740]  在今天
[00:25:20.740 --> 00:25:22.740]  是一樣用得著的
[00:25:22.740 --> 00:25:24.740]  所以我希望今晚你自己想想
[00:25:24.740 --> 00:25:26.740]  其實你背的包袱
[00:25:26.740 --> 00:25:28.740]  很陰公很慘
[00:25:28.740 --> 00:25:30.740]  我昨天在
[00:25:30.740 --> 00:25:32.740]  港福堂有一個婦女部
[00:25:32.740 --> 00:25:34.740]  很多女士
[00:25:34.740 --> 00:25:36.740]  其實和任何教會的婦女部
[00:25:36.740 --> 00:25:38.740]  哭最多的
[00:25:38.740 --> 00:25:40.740]  一件事
[00:25:40.740 --> 00:25:42.740]  就是老公
[00:25:42.740 --> 00:25:44.740]  我想男人
[00:25:44.740 --> 00:25:46.740]  很多程度上
[00:25:46.740 --> 00:25:48.740]  都對不起老婆
[00:25:48.740 --> 00:25:50.740]  很多程度講明
[00:25:50.740 --> 00:25:52.740]  有些吃飯不找錢
[00:25:52.740 --> 00:25:54.740]  那些很小事
[00:25:54.740 --> 00:25:56.740]  有些喜歡了
[00:25:56.740 --> 00:25:58.740]  喜歡而已
[00:25:58.740 --> 00:26:00.740]  喜歡而已
[00:26:00.740 --> 00:26:02.740]  喜歡他不用怕
[00:26:02.740 --> 00:26:04.740]  但有些真的喜歡了一個人
[00:26:04.740 --> 00:26:06.740]  變了第三者
[00:26:06.740 --> 00:26:08.740]  這些情形
[00:26:08.740 --> 00:26:10.740]  是一個很重的擔
[00:26:10.740 --> 00:26:12.740]  為什麼呢
[00:26:12.740 --> 00:26:14.740]  其實她老公
[00:26:14.740 --> 00:26:16.740]  回教會的
[00:26:16.740 --> 00:26:18.740]  改過的
[00:26:18.740 --> 00:26:20.740]  改過的
[00:26:20.740 --> 00:26:22.740]  不過這樣
[00:26:22.740 --> 00:26:24.740]  每一次想起就哭
[00:26:24.740 --> 00:26:26.740]  這個就是女人
[00:26:26.740 --> 00:26:28.740]  今天的擔
[00:26:28.740 --> 00:26:30.740]  就算老公乖乖
[00:26:30.740 --> 00:26:32.740]  錢拿回家
[00:26:32.740 --> 00:26:34.740]  又放工回家陪你
[00:26:34.740 --> 00:26:36.740]  但是
[00:26:36.740 --> 00:26:38.740]  在若干年前
[00:26:38.740 --> 00:26:40.740]  這件事
[00:26:40.740 --> 00:26:42.740]  唉呀一想起就哭
[00:26:42.740 --> 00:26:46.740]  我懷疑男人想起
[00:26:46.740 --> 00:26:48.740]  不會怎麼哭
[00:26:48.740 --> 00:26:50.740]  很奇怪
[00:26:50.740 --> 00:26:52.740]  很奇怪雖然
[00:26:52.740 --> 00:26:54.740]  我聽過男人叫老婆
[00:26:54.740 --> 00:26:56.740]  你不滿意我你找別的男人
[00:26:56.740 --> 00:26:58.740]  如果怪他不好
[00:26:58.740 --> 00:27:00.740]  兩年還保養你可以回來找我
[00:27:00.740 --> 00:27:02.740]  男人這樣講
[00:27:02.740 --> 00:27:04.740]  輔導中心裡面
[00:27:04.740 --> 00:27:06.740]  我聽到
[00:27:06.740 --> 00:27:08.740]  但女人是接受不到
[00:27:08.740 --> 00:27:10.740]  所以現在這個時代
[00:27:10.740 --> 00:27:12.740]  真的有五成
[00:27:12.740 --> 00:27:14.740]  是離婚的
[00:27:14.740 --> 00:27:16.740]  就出之
[00:27:16.740 --> 00:27:18.740]  有少少一卡
[00:27:18.740 --> 00:27:20.740]  就說我走
[00:27:20.740 --> 00:27:22.740]  所以輪到離婚
[00:27:22.740 --> 00:27:24.740]  又要問輔導
[00:27:24.740 --> 00:27:26.740]  那我兩個兒子受傷害
[00:27:26.740 --> 00:27:28.740]  怎麼樣呢
[00:27:28.740 --> 00:27:30.740]  這些擔呢
[00:27:30.740 --> 00:27:32.740]  做錯了一些事在某年
[00:27:32.740 --> 00:27:34.740]  背了成身
[00:27:34.740 --> 00:27:36.740]  能不能脫身呢
[00:27:36.740 --> 00:27:38.740]  能不能脫身呢
[00:27:38.740 --> 00:27:40.740]  所以我每逢他的
[00:27:40.740 --> 00:27:42.740]  婦女報
[00:27:42.740 --> 00:27:44.740]  長者講座
[00:27:44.740 --> 00:27:46.740]  我都見過很多這些事
[00:27:46.740 --> 00:27:48.740]  有人脫身
[00:27:48.740 --> 00:27:50.740]  他在祈禱裡面
[00:27:50.740 --> 00:27:52.740]  他釋放了
[00:27:52.740 --> 00:27:54.740]  他釋放了
[00:27:54.740 --> 00:27:56.740]  其實我又告訴你
[00:27:56.740 --> 00:27:58.740]  就算不是感情
[00:27:58.740 --> 00:28:00.740]  錢銀的問題
[00:28:00.740 --> 00:28:02.740]  都是
[00:28:02.740 --> 00:28:04.740]  你們做了基督徒之後
[00:28:04.740 --> 00:28:06.740]  你的親戚不排除
[00:28:06.740 --> 00:28:08.740]  都騙過或者不是說騙
[00:28:08.740 --> 00:28:10.740]  是找你
[00:28:10.740 --> 00:28:12.740]  做多了很多事
[00:28:12.740 --> 00:28:14.740]  是關於錢銀的
[00:28:14.740 --> 00:28:16.740]  有時你覺得很吃虧
[00:28:16.740 --> 00:28:18.740]  你回來崇拜的時候
[00:28:18.740 --> 00:28:20.740]  會想起
[00:28:20.740 --> 00:28:22.740]  真是家門不幸
[00:28:22.740 --> 00:28:24.740]  他問我借
[00:28:24.740 --> 00:28:26.740]  唯有給他
[00:28:26.740 --> 00:28:28.740]  他兒子沒事做
[00:28:28.740 --> 00:28:30.740]  好吧好吧
[00:28:30.740 --> 00:28:32.740]  有時你覺得耶穌
[00:28:32.740 --> 00:28:34.740]  為什麼我的擔
[00:28:34.740 --> 00:28:36.740]  有這樣的親人
[00:28:36.740 --> 00:28:38.740]  搞到我一生都欠他
[00:28:38.740 --> 00:28:40.740]  你每次回來崇拜
[00:28:40.740 --> 00:28:42.740]  都覺得我想有力量
[00:28:42.740 --> 00:28:46.740]  再見這些經常都找我笨的人
[00:28:46.740 --> 00:28:48.740]  我講我一個見證
[00:28:48.740 --> 00:28:50.740]  我在神學院工作
[00:28:50.740 --> 00:28:52.740]  二十年
[00:28:52.740 --> 00:28:54.740]  我遇到很多學生
[00:28:54.740 --> 00:28:56.740]  很多學生都
[00:28:56.740 --> 00:28:58.740]  很窮
[00:28:58.740 --> 00:29:00.740]  特別是在讀書
[00:29:00.740 --> 00:29:02.740]  最容易發生
[00:29:02.740 --> 00:29:04.740]  配偶病
[00:29:04.740 --> 00:29:06.740]  然後失去工作能力
[00:29:06.740 --> 00:29:08.740]  你想想又要交學費
[00:29:08.740 --> 00:29:10.740]  又要交租
[00:29:10.740 --> 00:29:12.740]  養家的人是沒有
[00:29:12.740 --> 00:29:14.740]  那怎麼讀下去
[00:29:14.740 --> 00:29:16.740]  怎麼讀下去
[00:29:16.740 --> 00:29:18.740]  二十年我見過很多
[00:29:18.740 --> 00:29:20.740]  很多時候
[00:29:20.740 --> 00:29:22.740]  我都會說
[00:29:22.740 --> 00:29:24.740]  如果有工作
[00:29:24.740 --> 00:29:26.740]  做兼職或放假
[00:29:26.740 --> 00:29:28.740]  我唯一可以幫到神學生
[00:29:28.740 --> 00:29:30.740]  但有些神學生
[00:29:30.740 --> 00:29:32.740]  不可能
[00:29:32.740 --> 00:29:34.740]  因為他實習
[00:29:34.740 --> 00:29:36.740]  很擠迫時間
[00:29:36.740 --> 00:29:38.740]  很多有恩賜的人
[00:29:38.740 --> 00:29:40.740]  成為了我可以想到的辦法
[00:29:40.740 --> 00:29:42.740]  就是幫我做一點點事
[00:29:42.740 --> 00:29:44.740]  包括寫東西或設計
[00:29:44.740 --> 00:29:46.740]  但每次我遭遇
[00:29:46.740 --> 00:29:48.740]  就是
[00:29:48.740 --> 00:29:50.740]  我的拍檔
[00:29:50.740 --> 00:29:52.740]  出書的
[00:29:52.740 --> 00:29:54.740]  出產的
[00:29:54.740 --> 00:29:56.740]  就會說水準不夠
[00:29:56.740 --> 00:29:58.740]  可以用
[00:29:58.740 --> 00:30:00.740]  這經常都是我的矛盾
[00:30:00.740 --> 00:30:04.740]  如果我用了他的東西
[00:30:04.740 --> 00:30:06.740]  但又不夠水準
[00:30:06.740 --> 00:30:08.740]  不用那些東西
[00:30:08.740 --> 00:30:12.740]  但又好像對他很傷害
[00:30:12.740 --> 00:30:14.740]  還有一件事
[00:30:14.740 --> 00:30:16.740]  我還要給錢
[00:30:16.740 --> 00:30:18.740]  給錢又不用別人的東西
[00:30:18.740 --> 00:30:20.740]  那怎樣呢
[00:30:20.740 --> 00:30:22.740]  我想告訴你
[00:30:22.740 --> 00:30:24.740]  我為了想這些東西
[00:30:24.740 --> 00:30:26.740]  有時都用了很多小時想
[00:30:26.740 --> 00:30:28.740]  只要有東西可以放下
[00:30:28.740 --> 00:30:30.740]  就是這節聖經
[00:30:30.740 --> 00:30:32.740]  上帝令你
[00:30:32.740 --> 00:30:34.740]  肩膀
[00:30:34.740 --> 00:30:36.740]  放下重擔
[00:30:36.740 --> 00:30:38.740]  就是你祈禱
[00:30:38.740 --> 00:30:40.740]  我一時祈禱
[00:30:40.740 --> 00:30:42.740]  這是今年年頭
[00:30:42.740 --> 00:30:44.740]  我以後這些問題解決了
[00:30:44.740 --> 00:30:46.740]  這麼厲害
[00:30:46.740 --> 00:30:48.740]  以後都解決了
[00:30:48.740 --> 00:30:50.740]  無限年都解決了
[00:30:50.740 --> 00:30:52.740]  我想和你分享
[00:30:52.740 --> 00:30:54.740]  為何我解決了呢
[00:30:54.740 --> 00:30:56.740]  你猜到嗎
[00:30:56.740 --> 00:31:00.740]  不是突然錢包很多
[00:31:00.740 --> 00:31:02.740]  沒有
[00:31:02.740 --> 00:31:04.740]  就是我祈禱的時候
[00:31:04.740 --> 00:31:06.740]  我真的覺得神
[00:31:06.740 --> 00:31:08.740]  給我一個答案
[00:31:08.740 --> 00:31:10.740]  答案就是
[00:31:10.740 --> 00:31:12.740]  余生
[00:31:12.740 --> 00:31:14.740]  其實你
[00:31:14.740 --> 00:31:16.740]  上台講這麼多年
[00:31:16.740 --> 00:31:18.740]  寫書寫這麼多本
[00:31:18.740 --> 00:31:20.740]  其實我都不是每次都用這麼多
[00:31:20.740 --> 00:31:22.740]  我沒用過你這麼多東西
[00:31:22.740 --> 00:31:24.740]  但我照舊都給你薪水
[00:31:24.740 --> 00:31:26.740]  給你屋住
[00:31:26.740 --> 00:31:28.740]  還有錢可以幫助人
[00:31:28.740 --> 00:31:30.740]  我一聽完之後
[00:31:30.740 --> 00:31:32.740]  氣都順了
[00:31:32.740 --> 00:31:34.740]  我希望這句話一樣
[00:31:34.740 --> 00:31:36.740]  用在你身上有用
[00:31:36.740 --> 00:31:38.740]  當你慷慨
[00:31:38.740 --> 00:31:40.740]  為了愛你家人
[00:31:40.740 --> 00:31:42.740]  你的親戚你的好朋友
[00:31:42.740 --> 00:31:44.740]  救人一命
[00:31:44.740 --> 00:31:46.740]  或者真的送一些錢出來
[00:31:46.740 --> 00:31:48.740]  是你自己存了很久
[00:31:48.740 --> 00:31:50.740]  你很肉痛
[00:31:50.740 --> 00:31:52.740]  特別氣死
[00:31:52.740 --> 00:31:54.740]  給了他
[00:31:54.740 --> 00:31:56.740]  他去遊輪玩
[00:31:56.740 --> 00:31:58.740]  我真的暈了
[00:31:58.740 --> 00:32:00.740]  但上帝和你說
[00:32:00.740 --> 00:32:02.740]  你自從有了
[00:32:02.740 --> 00:32:04.740]  工作能力之後
[00:32:04.740 --> 00:32:08.740]  你說將你的生命
[00:32:08.740 --> 00:32:10.740]  獻給上帝
[00:32:10.740 --> 00:32:12.740]  做你的見證
[00:32:12.740 --> 00:32:14.740]  和很多人講福音
[00:32:14.740 --> 00:32:16.740]  做過很多善事
[00:32:16.740 --> 00:32:18.740]  和人講了安慰說話
[00:32:18.740 --> 00:32:20.740]  甚至你教很多神恩仔
[00:32:20.740 --> 00:32:22.740]  講主約學
[00:32:22.740 --> 00:32:24.740]  講到十幾年這麼長
[00:32:24.740 --> 00:32:26.740]  但其實
[00:32:26.740 --> 00:32:28.740]  你影響到人有益的東西
[00:32:28.740 --> 00:32:30.740]  都不是很多
[00:32:30.740 --> 00:32:32.740]  有很多東西你講錯
[00:32:32.740 --> 00:32:34.740]  有很多東西都不是很造就
[00:32:34.740 --> 00:32:36.740]  有很多都矛盾
[00:32:36.740 --> 00:32:38.740]  很多東西水準都不是很高
[00:32:38.740 --> 00:32:40.740]  但我仍然
[00:32:40.740 --> 00:32:42.740]  繼續給你生活下去
[00:32:42.740 --> 00:32:44.740]  繼續給你有工作
[00:32:44.740 --> 00:32:46.740]  有加薪
[00:32:46.740 --> 00:32:48.740]  可以存錢
[00:32:48.740 --> 00:32:50.740]  可以有多餘錢
[00:32:50.740 --> 00:32:52.740]  我就是繼續給你
[00:32:52.740 --> 00:32:54.740]  嘩 原來這個釋放
[00:32:54.740 --> 00:32:56.740]  是很厲害的
[00:32:56.740 --> 00:32:58.740]  我經常覺得基督徒
[00:32:58.740 --> 00:33:00.740]  除了做好
[00:33:00.740 --> 00:33:02.740]  自己的工作之外
[00:33:02.740 --> 00:33:04.740]  每天都要反省一下
[00:33:04.740 --> 00:33:06.740]  你什麼的感覺
[00:33:06.740 --> 00:33:08.740]  是不是很辛苦
[00:33:08.740 --> 00:33:10.740]  這個辛苦是不是你自己
[00:33:10.740 --> 00:33:12.740]  加了很多你的價值
[00:33:12.740 --> 00:33:14.740]  價值你自己值不值
[00:33:14.740 --> 00:33:16.740]  為什麼要搞到這樣
[00:33:16.740 --> 00:33:18.740]  搞到自己很辛苦
[00:33:18.740 --> 00:33:20.740]  不可以爽朗
[00:33:20.740 --> 00:33:22.740]  不可以做得很開心
[00:33:22.740 --> 00:33:24.740]  不可以供應給別人的時候
[00:33:24.740 --> 00:33:26.740]  你自己很快樂
[00:33:26.740 --> 00:33:28.740]  上帝喜歡一個快樂的付出者
[00:33:28.740 --> 00:33:30.740]  有沒有這樣做呢
[00:33:30.740 --> 00:33:32.740]  最後我講一個
[00:33:32.740 --> 00:33:34.740]  我自己最近學到的東西
[00:33:34.740 --> 00:33:36.740]  我有一個很難搞的親戚
[00:33:36.740 --> 00:33:40.740]  是我認
[00:33:40.740 --> 00:33:42.740]  是輔導界
[00:33:42.740 --> 00:33:44.740]  沒辦法幫到他
[00:33:44.740 --> 00:33:46.740]  他出生只有三個手指
[00:33:46.740 --> 00:33:50.740]  自閉傾向
[00:33:50.740 --> 00:33:52.740]  輕度弱智
[00:33:52.740 --> 00:33:54.740]  過動症
[00:33:54.740 --> 00:33:58.740]  我這個親戚一對夫婦都是基督徒
[00:33:58.740 --> 00:34:02.740]  他們很辛苦覺得
[00:34:02.740 --> 00:34:04.740]  我這個親戚很難
[00:34:04.740 --> 00:34:06.740]  很難
[00:34:06.740 --> 00:34:08.740]  我這個親戚很難
[00:34:08.740 --> 00:34:10.740]  很難
[00:34:10.740 --> 00:34:12.740]  我這個親戚很難
[00:34:12.740 --> 00:34:14.740]  很難
[00:34:14.740 --> 00:34:16.740]  我這個親戚很難
[00:34:16.740 --> 00:34:18.740]  很難
[00:34:18.740 --> 00:34:20.740]  我這個親戚很難
[00:34:20.740 --> 00:34:22.740]  很難
[00:34:22.740 --> 00:34:24.740]  我這個親戚很難
[00:34:24.740 --> 00:34:26.740]  很難
[00:34:26.740 --> 00:34:28.740]  我這個親戚很難
[00:34:28.740 --> 00:34:30.740]  很難
[00:34:30.740 --> 00:34:32.740]  我這個親戚很難
[00:34:32.740 --> 00:34:34.740]  很難
[00:34:34.740 --> 00:34:36.740]  我這個親戚很難
[00:34:36.740 --> 00:34:38.740]  很難
[00:34:38.740 --> 00:34:40.740]  我這個親戚很難
[00:34:40.740 --> 00:34:42.740]  很難
[00:34:42.740 --> 00:34:44.740]  我這個親戚很難
[00:34:44.740 --> 00:34:46.740]  很難
[00:34:46.740 --> 00:34:48.740]  我這個親戚很難
[00:34:48.740 --> 00:34:50.740]  很難
[00:34:50.740 --> 00:34:52.740]  我這個親戚很難
[00:34:52.740 --> 00:34:54.740]  很難
[00:34:54.740 --> 00:34:56.740]  我這個親戚很難
[00:34:56.740 --> 00:34:58.740]  很難
[00:34:58.740 --> 00:35:00.740]  我這個親戚很難
[00:35:00.740 --> 00:35:02.740]  很難
[00:35:02.740 --> 00:35:04.740]  我這個親戚很難
[00:35:04.740 --> 00:35:06.740]  很難
[00:35:06.740 --> 00:35:08.740]  我這個親戚很難
[00:35:08.740 --> 00:35:10.740]  很難
[00:35:10.740 --> 00:35:12.740]  我這個親戚很難
[00:35:12.740 --> 00:35:14.740]  很難
[00:35:14.740 --> 00:35:16.740]  我這個親戚很難
[00:35:16.740 --> 00:35:18.740]  很難
[00:35:18.740 --> 00:35:20.740]  我這個親戚很難
[00:35:20.740 --> 00:35:22.740]  很難
[00:35:22.740 --> 00:35:24.740]  我這個親戚很難
[00:35:24.740 --> 00:35:26.740]  很難
[00:35:26.740 --> 00:35:28.740]  我這個親戚很難
[00:35:28.740 --> 00:35:30.740]  很難
[00:35:30.740 --> 00:35:32.740]  我這個親戚很難
[00:35:32.740 --> 00:35:34.740]  很難
[00:35:34.740 --> 00:35:36.740]  我這個親戚很難
[00:35:36.740 --> 00:35:38.740]  很難
[00:35:38.740 --> 00:35:40.740]  我這個親戚很難
[00:35:40.740 --> 00:35:42.740]  很難
[00:35:42.740 --> 00:35:44.740]  我這個親戚很難
[00:35:44.740 --> 00:35:46.740]  很難
[00:35:46.740 --> 00:35:48.740]  我這個親戚很難
[00:35:48.740 --> 00:35:50.740]  很難
[00:35:50.740 --> 00:35:52.740]  我這個親戚很難
[00:35:52.740 --> 00:35:54.740]  很難
[00:35:54.740 --> 00:35:56.740]  我這個親戚很難
[00:35:56.740 --> 00:35:58.740]  很難
[00:35:58.740 --> 00:36:00.740]  我這個親戚很難
[00:36:00.740 --> 00:36:02.740]  很難
[00:36:02.740 --> 00:36:04.740]  我這個親戚很難
