
[00:00:00.000 --> 00:00:05.600]  各位電影主播與各位朋友你們好
[00:21:13.000 --> 00:21:15.000]  你的性命卻在於
[00:21:15.000 --> 00:21:17.000]  你的神母保護如包裹保氣一樣
[00:21:17.000 --> 00:21:19.000]  你受敵的性命
[00:21:19.000 --> 00:21:21.000]  你耶和華必拋棄
[00:21:21.000 --> 00:21:23.000]  並用機緣
[00:21:23.000 --> 00:21:25.000]  擘石
[00:21:25.000 --> 00:21:27.000]  擘石
[00:21:27.000 --> 00:21:29.000]  擘石
[00:21:29.000 --> 00:21:31.000]  擘石
[00:21:31.000 --> 00:21:33.000]  你看看這番話
[00:21:33.000 --> 00:21:35.000]  你看看這番話
[00:21:35.000 --> 00:21:37.000]  大衛聽到心都涼了
[00:21:37.000 --> 00:21:39.000]  完全不同
[00:21:39.000 --> 00:21:41.000]  我記得有一次
[00:21:41.000 --> 00:21:43.000]  我的小朋友很小的時候
[00:21:43.000 --> 00:21:45.000]  得罪我
[00:21:45.000 --> 00:21:47.000]  我已經預備了一大堆的說話
[00:21:47.000 --> 00:21:49.000]  教訓了一大堆
[00:21:49.000 --> 00:21:51.000]  一回家就要教訓他
[00:21:51.000 --> 00:21:53.000]  誰知他說:爸爸對不起
[00:21:53.000 --> 00:21:55.000]  我錯了
[00:21:55.000 --> 00:21:57.000]  我知道你是關心我
[00:21:57.000 --> 00:21:59.000]  你是疼愛我
[00:21:59.000 --> 00:22:01.000]  不想我不好所以這樣做
[00:22:01.000 --> 00:22:03.000]  我一聽到
[00:22:03.000 --> 00:22:05.000]  那篇預備罵他的講章突然空了
[00:22:05.000 --> 00:22:07.000]  罵不出口
[00:22:07.000 --> 00:22:09.000]  這就是亞比戈的智慧
[00:22:09.000 --> 00:22:11.000]  去認識大衛
[00:22:11.000 --> 00:22:13.000]  去認識他丈夫
[00:22:13.000 --> 00:22:15.000]  去認識神
[00:22:15.000 --> 00:22:17.000]  去認識神
[00:22:17.000 --> 00:22:19.000]  這就是最重要
[00:22:19.000 --> 00:22:21.000]  亞比戈不單有智慧
[00:22:21.000 --> 00:22:23.000]  他更有信心和勇氣
[00:22:23.000 --> 00:22:25.000]  他對神的信心
[00:22:25.000 --> 00:22:27.000]  二十六字我主耶和華既然阻止你親手報仇
[00:22:27.000 --> 00:22:29.000]  取流人血的罪
[00:22:29.000 --> 00:22:31.000]  所以我主了永生的耶和華
[00:22:31.000 --> 00:22:33.000]  又敢在你面前起誓說
[00:22:33.000 --> 00:22:35.000]  願你的仇敵和謀害你的人
[00:22:35.000 --> 00:22:37.000]  都像拿白一樣
[00:22:37.000 --> 00:22:39.000]  跟著在三十字之三
[00:22:39.000 --> 00:22:41.000]  一句說話
[00:22:41.000 --> 00:22:43.000]  我願在若不親手報仇
[00:22:43.000 --> 00:22:45.000]  流無辜人的血
[00:22:45.000 --> 00:22:47.000]  到了耶和華
[00:22:47.000 --> 00:22:49.000]  照樣所應許你的話
[00:22:49.000 --> 00:22:51.000]  賜福給你
[00:22:51.000 --> 00:22:53.000]  納你作以死你的和
[00:22:53.000 --> 00:22:55.000]  那時我主必不自心
[00:22:55.000 --> 00:22:57.000]  裡不安
[00:22:57.000 --> 00:22:59.000]  覺得良心有愧
[00:22:59.000 --> 00:23:01.000]  你看看他怎樣跟大衛說
[00:23:01.000 --> 00:23:03.000]  你看看他的信心和勇氣
[00:23:03.000 --> 00:23:05.000]  他在大衛面前對質
[00:23:05.000 --> 00:23:07.000]  他指出
[00:23:07.000 --> 00:23:09.000]  這個衝突路火中燒
[00:23:09.000 --> 00:23:11.000]  並不是神的心意
[00:23:11.000 --> 00:23:13.000]  對你也不是好
[00:23:13.000 --> 00:23:15.000]  這個報仇流人血
[00:23:15.000 --> 00:23:17.000]  而且是流無辜人的血
[00:23:17.000 --> 00:23:19.000]  就算你報了仇就算你做了王
[00:23:19.000 --> 00:23:21.000]  你心裡也不會安心
[00:23:21.000 --> 00:23:23.000]  你良心也會有愧
[00:23:23.000 --> 00:23:25.000]  有愧的
[00:23:25.000 --> 00:23:27.000]  一個非常合時合理的對質
[00:23:27.000 --> 00:23:29.000]  踩正大衛的尾巴
[00:23:29.000 --> 00:23:31.000]  亞彼戈的勇氣是可嘉
[00:23:31.000 --> 00:23:33.000]  他的智慧是值得稱頌
[00:23:33.000 --> 00:23:35.000]  最後亞彼戈是一個謙卑的人
[00:23:35.000 --> 00:23:37.000]  他謙卑溫柔的態度
[00:23:37.000 --> 00:23:39.000]  就將大衛的路火燒明
[00:23:39.000 --> 00:23:41.000]  他見到大衛的時候
[00:23:41.000 --> 00:23:43.000]  他俯伏跪拜
[00:23:43.000 --> 00:23:45.000]  又稱自己做婢女
[00:23:45.000 --> 00:23:47.000]  面對著一個這麼謙虛
[00:23:47.000 --> 00:23:49.000]  這麼溫柔的人
[00:23:49.000 --> 00:23:51.000]  大衛的火隨之而逝
[00:23:51.000 --> 00:23:53.000]  因為他的智慧
[00:23:53.000 --> 00:23:55.000]  勇氣信心
[00:23:55.000 --> 00:23:57.000]  尤其是他說
[00:23:57.000 --> 00:23:59.000]  大衛的路火
[00:23:59.000 --> 00:24:01.000]  尤其是他說
[00:24:01.000 --> 00:24:05.000]  上帝已經堅定你做王
[00:24:05.000 --> 00:24:09.000]  何必要用這樣的方法去報仇
[00:24:09.000 --> 00:24:12.000]  就因為這樣的原本的災難
[00:24:12.000 --> 00:24:14.000]  就化解了
[00:24:14.000 --> 00:24:16.000]  聖經告訴我們
[00:24:16.000 --> 00:24:18.000]  亞彼戈回到拿伯那裡
[00:24:18.000 --> 00:24:20.000]  見他大擺筵席
[00:24:20.000 --> 00:24:22.000]  如同國王筵席
[00:24:22.000 --> 00:24:27.000]  拿伯都不知道大難臨頭
[00:24:27.000 --> 00:24:29.000]  大飲大食
[00:24:29.000 --> 00:24:31.000]  快活醉酒
[00:24:31.000 --> 00:24:36.000]  亞彼戈無論大小事都沒有告訴他
[00:24:36.000 --> 00:24:38.000]  到了第二天
[00:24:38.000 --> 00:24:39.000]  拿伯醒來的時候
[00:24:39.000 --> 00:24:42.000]  亞彼戈就將這件事情告訴他
[00:24:42.000 --> 00:24:45.000]  嚇得他魂不附體
[00:24:45.000 --> 00:24:48.000]  聖經說新疆如石頭一樣
[00:24:48.000 --> 00:24:50.000]  過了十天
[00:24:50.000 --> 00:24:52.000]  惹禍打擊拿伯
[00:24:52.000 --> 00:24:54.000]  拿伯就死了
[00:24:54.000 --> 00:24:56.000]  心臟病發而死
[00:24:56.000 --> 00:24:58.000]  大衛知道
[00:24:58.000 --> 00:25:00.000]  他感謝神
[00:25:00.000 --> 00:25:05.000]  藉著這個女人阻止他行學
[00:25:05.000 --> 00:25:07.000]  他就向亞彼戈求婚
[00:25:07.000 --> 00:25:09.000]  亞彼戈就答應
[00:25:09.000 --> 00:25:13.000]  或者我們在聖經的故事裏面
[00:25:13.000 --> 00:25:15.000]  我們學到甚麼功課
[00:25:15.000 --> 00:25:17.000]  我們都好像大衛一樣
[00:25:17.000 --> 00:25:20.000]  有兩樣東西很容易讓我們跌倒
[00:25:20.000 --> 00:25:22.000]  我們的脾氣
[00:25:22.000 --> 00:25:23.000]  我們的怒氣
[00:25:23.000 --> 00:25:25.000]  和我們的情慾
[00:25:25.000 --> 00:25:27.000]  人最大的敵人
[00:25:27.000 --> 00:25:29.000]  不是周圍的困難
[00:25:29.000 --> 00:25:31.000]  而是他自己的
[00:25:31.000 --> 00:25:33.000]  尤其是我們今天所提到的火氣
[00:25:33.000 --> 00:25:34.000]  怒氣
[00:25:34.000 --> 00:25:36.000]  怨氣
[00:25:36.000 --> 00:25:40.000]  真的好像雞拿捕雞蛋一樣
[00:25:40.000 --> 00:25:42.000]  不同聲息
[00:25:42.000 --> 00:25:44.000]  忽然之間爆出來
[00:25:44.000 --> 00:25:46.000]  不可收拾
[00:25:46.000 --> 00:25:48.000]  聖經告訴你
[00:25:48.000 --> 00:25:50.000]  要快快的聽萬萬的說
[00:25:50.000 --> 00:25:53.000]  萬萬的動腦
[00:25:53.000 --> 00:25:57.000]  因為怒氣是不能夠成就神的意義
[00:25:57.000 --> 00:26:01.000]  神不是想你殺一些無辜的人的血
[00:26:01.000 --> 00:26:04.000]  是被這些憤怒
[00:26:04.000 --> 00:26:06.000]  充斥在你的心頭
[00:26:06.000 --> 00:26:09.000]  亞彼戈這句話
[00:26:09.000 --> 00:26:11.000]  就將大衛的火
[00:26:11.000 --> 00:26:13.000]  蓋熄了
[00:26:13.000 --> 00:26:16.000]  所以亞哥哥也很好
[00:26:16.000 --> 00:26:18.000]  快快的聽萬萬的說
[00:26:18.000 --> 00:26:20.000]  萬萬的動腦
[00:26:20.000 --> 00:26:22.000]  很多時候我們都像大衛一樣
[00:26:22.000 --> 00:26:24.000]  很衝動
[00:26:24.000 --> 00:26:26.000]  一咬緊尾巴就爆了
[00:26:26.000 --> 00:26:28.000]  我們有些英文字
[00:26:28.000 --> 00:26:30.000]  很reactive的人
[00:26:30.000 --> 00:26:32.000]  一句次義的批評
[00:26:32.000 --> 00:26:34.000]  一句誤解
[00:26:34.000 --> 00:26:36.000]  一些你認為不合公義的事情
[00:26:36.000 --> 00:26:38.000]  不問情由就爆了
[00:26:38.000 --> 00:26:40.000]  快快的聽
[00:26:40.000 --> 00:26:42.000]  萬萬的說
[00:26:42.000 --> 00:26:44.000]  萬萬的動腦
[00:26:44.000 --> 00:26:46.000]  因為人的怒氣並不能夠成就神的意義
[00:26:46.000 --> 00:26:48.000]  以法所知又告訴你
[00:26:48.000 --> 00:26:50.000]  不要含怒到日落
[00:26:50.000 --> 00:26:54.000]  我們在上帝每晚都要掃垃圾
[00:26:54.000 --> 00:26:58.000]  看看我們心裏還有沒有怒氣積怨
[00:26:58.000 --> 00:27:00.000]  隨著在我們心裏
[00:27:00.000 --> 00:27:02.000]  今天
[00:27:02.000 --> 00:27:04.000]  你有沒有一些憤怒
[00:27:04.000 --> 00:27:06.000]  仍然積在你的心裏
[00:27:06.000 --> 00:27:08.000]  你一想到某些人的時候
[00:27:08.000 --> 00:27:10.000]  你直接打了個噩
[00:27:10.000 --> 00:27:12.000]  哎 有沒有搞錯
[00:27:12.000 --> 00:27:14.000]  聖經說不要為自己生死
[00:27:14.000 --> 00:27:16.000]  有沒有搞錯
[00:27:16.000 --> 00:27:18.000]  聖經說不要為自己的心願
[00:27:18.000 --> 00:27:20.000]  聽憑主路
[00:27:20.000 --> 00:27:22.000]  心願在我 我必報應
[00:27:22.000 --> 00:27:24.000]  相反
[00:27:24.000 --> 00:27:26.000]  我們學習寬恕
[00:27:26.000 --> 00:27:28.000]  去接納
[00:27:28.000 --> 00:27:30.000]  因為神自然會審判
[00:27:30.000 --> 00:27:32.000]  我們不是神
[00:27:32.000 --> 00:27:34.000]  今天我們所需要的
[00:27:34.000 --> 00:27:36.000]  是要自己警醒
[00:27:36.000 --> 00:27:38.000]  免得被這個怒火操縱著
[00:27:38.000 --> 00:27:42.000]  免得我們扮演了神的角色
[00:27:42.000 --> 00:27:44.000]  當自己是上帝一樣
[00:27:44.000 --> 00:27:46.000]  不是
[00:27:46.000 --> 00:27:48.000]  你們要快快的聽
[00:27:48.000 --> 00:27:50.000]  慢慢的說
[00:27:50.000 --> 00:27:52.000]  慢慢的動腦
[00:27:52.000 --> 00:27:56.000]  因為怒氣是不能成就神的意義
[00:27:56.000 --> 00:27:58.000]  好 我們同心低頭
[00:27:58.000 --> 00:28:00.000]  我們禱告 天父我們再一次謝謝你
[00:28:00.000 --> 00:28:02.000]  求你幫助我們
[00:28:02.000 --> 00:28:04.000]  去懂得怎樣去有自律
[00:28:04.000 --> 00:28:08.000]  控制我們心裏的怒氣
[00:28:08.000 --> 00:28:10.000]  學會寬恕
[00:28:10.000 --> 00:28:12.000]  是跟隨神自己
[00:28:12.000 --> 00:28:14.000]  不是跟隨我們的意念
[00:28:14.000 --> 00:28:16.000]  求你聽我們的禱告
[00:28:16.000 --> 00:28:18.000]  奉耶穌基督命求
[00:28:18.000 --> 00:28:20.000]  阿門
[00:28:20.000 --> 00:28:22.000]  阿門
[00:28:22.000 --> 00:28:24.000]  阿門
[00:28:24.000 --> 00:28:26.000]  阿門
[00:28:26.000 --> 00:28:28.000]  阿門
[00:28:28.000 --> 00:28:30.000]  阿門
[00:28:30.000 --> 00:28:32.000]  阿門
[00:28:32.000 --> 00:28:34.000]  阿門

