
[00:00:00.000 --> 00:00:06.520]  最終我們就過了七年的大災難
[00:23:11.920 --> 00:23:13.920]  所以兩個我聽見
[00:23:13.920 --> 00:23:15.920]  三個我看到
[00:23:15.920 --> 00:23:17.920]  就是第十九章的結構
[00:23:17.920 --> 00:23:20.920]  十九章好像我們剛才說
[00:23:20.920 --> 00:23:23.920]  已經去到大災難的尾段
[00:23:23.920 --> 00:23:30.920]  甚至已經進入千禧年前
[00:23:30.920 --> 00:23:35.920]  剛剛就是在大災難的結束和千禧年之前
[00:23:35.920 --> 00:23:41.920]  第一第六節約翰聽到天上的敬拜
[00:23:41.920 --> 00:23:45.920]  第一節說他聽見天上的敬拜
[00:23:45.920 --> 00:23:48.920]  這個敬拜他聽到的是什麼呢?
[00:23:48.920 --> 00:23:51.920]  是天上的群眾大聲的歡呼
[00:23:51.920 --> 00:23:54.920]  Hallelujah出現了四次
[00:23:54.920 --> 00:23:56.920]  Hallelujah上次我們也提過
[00:23:56.920 --> 00:23:59.920]  是兩個希臘文
[00:23:59.920 --> 00:24:03.920]  就是Hallé和Ya
[00:24:03.920 --> 00:24:08.920]  這個是希伯來文翻譯為希臘文
[00:24:08.920 --> 00:24:11.920]  讚美耶和華的意思
[00:24:11.920 --> 00:24:13.920]  然後他說
[00:24:13.920 --> 00:24:17.920]  「救恩榮耀權能都屬乎我們的神」
[00:24:17.920 --> 00:24:20.920]  這裡中文是翻不出來的
[00:24:20.920 --> 00:24:24.920]  就是救恩榮耀權能之前
[00:24:24.920 --> 00:24:26.920]  英文也有個「de」字
[00:24:26.920 --> 00:24:31.920]  在希臘文也有一個字在前面
[00:24:31.920 --> 00:24:34.920]  就是說這個救恩是「de」救恩
[00:24:34.920 --> 00:24:37.920]  那救恩是獨特的救恩
[00:24:37.920 --> 00:24:39.920]  不是一般的救恩
[00:24:39.920 --> 00:24:45.920]  那榮耀那權能都是很獨特的權能
[00:24:45.920 --> 00:24:47.920]  是屬乎我們的神的
[00:24:47.920 --> 00:24:49.920]  第二節一開始
[00:24:49.920 --> 00:24:51.920]  也是漏了兩個字沒有翻譯到的
[00:24:51.920 --> 00:24:53.920]  英文就有
[00:24:53.920 --> 00:24:55.920]  英文用because或者for
[00:24:55.920 --> 00:24:58.920]  中文就應該翻譯為因為
[00:24:58.920 --> 00:25:00.920]  這裡有幾個因為的
[00:25:00.920 --> 00:25:05.920]  為什麼群眾在那裡會讚美耶和華呢?
[00:25:05.920 --> 00:25:06.920]  幾個原因
[00:25:06.920 --> 00:25:09.920]  第一 耶和華的審判
[00:25:09.920 --> 00:25:13.920]  雖然在大災難當中是驚天動地的審判
[00:25:13.920 --> 00:25:16.920]  但是他的審判是真實和公義的
[00:25:16.920 --> 00:25:19.920]  地上是值得這些痛苦的
[00:25:19.920 --> 00:25:23.920]  然後下面說因為第二個原因
[00:25:23.920 --> 00:25:25.920]  因為他判斷了那些
[00:25:25.920 --> 00:25:28.920]  用淫行敗壞世界的大淫婦
[00:25:28.920 --> 00:25:30.920]  就是第17章第18章
[00:25:30.920 --> 00:25:32.920]  這兩個淫婦
[00:25:32.920 --> 00:25:36.920]  第1個第17章是迪基督將她毀滅的
[00:25:36.920 --> 00:25:40.920]  第18章是迪基督和賈先知
[00:25:40.920 --> 00:25:45.920]  是羔羊將她放進了無底坑裡
[00:25:45.920 --> 00:25:47.920]  然後他說並且
[00:25:47.920 --> 00:25:49.920]  這個也說是因為
[00:25:49.920 --> 00:25:53.920]  向淫婦討伏人的血為他們伸冤
[00:25:53.920 --> 00:25:57.920]  當他們在祭壇底下呼冤的時候
[00:25:57.920 --> 00:26:02.920]  到第18章尾就是為他們伸冤的了
[00:26:02.920 --> 00:26:05.920]  還有就下到第7節
[00:26:05.920 --> 00:26:09.920]  因為羔羊婚宴的時候到了
[00:26:09.920 --> 00:26:14.920]  所以是值得天上所有的人歡呼
[00:26:14.920 --> 00:26:16.920]  就因為有這幾個原因
[00:26:16.920 --> 00:26:19.920]  第3節他們又說
[00:26:19.920 --> 00:26:23.920]  哈利路亞燒淫婦的煙往上冒
[00:26:23.920 --> 00:26:25.920]  直到永永遠遠
[00:26:25.920 --> 00:26:28.920]  第4節24個長老代表教會
[00:26:28.920 --> 00:26:31.920]  4活物4個特別的天使
[00:26:31.920 --> 00:26:34.920]  就赴京拜做寶座
[00:26:34.920 --> 00:26:37.920]  他們說哈門哈利路亞
[00:26:37.920 --> 00:26:39.920]  然後有聲音從寶座出來
[00:26:39.920 --> 00:26:43.920]  這個聲音應該是在寶座前面天使的聲音
[00:26:43.920 --> 00:26:45.920]  這個不應該是神的聲音
[00:26:45.920 --> 00:26:47.920]  因為他說神的忠卜人
[00:26:47.920 --> 00:26:50.920]  凡敬畏他的無論大小
[00:26:50.920 --> 00:26:52.920]  都要讚美我們的神
[00:26:52.920 --> 00:26:54.920]  這個是在天上敬拜讚美
[00:26:54.920 --> 00:26:57.920]  第6節是第二個他聽見了
[00:26:57.920 --> 00:27:01.920]  他聽見群眾的聲音是中水的聲音
[00:27:01.920 --> 00:27:03.920]  大雷的聲音
[00:27:03.920 --> 00:27:07.920]  也是說哈利路亞因為主我們的神
[00:27:07.920 --> 00:27:09.920]  全能者作王
[00:27:09.920 --> 00:27:13.920]  當這個大災難過了之後進入千禧年
[00:27:13.920 --> 00:27:17.920]  千禧年的特點就是主耶穌回來
[00:27:17.920 --> 00:27:19.920]  建立地上的王國
[00:27:19.920 --> 00:27:21.920]  你和我念主禱文的時候說
[00:27:21.920 --> 00:27:23.920]  願你的國降臨
[00:27:23.920 --> 00:27:25.920]  願你的旨意行在天上
[00:27:25.920 --> 00:27:29.920]  如同行在地上如同行在天上
[00:27:29.920 --> 00:27:33.920]  那個祈禱的英文就是在這一刻
[00:27:33.920 --> 00:27:39.920]  然後我們下去看第7節
[00:27:39.920 --> 00:27:41.920]  去到大間屋史的第二頁
[00:27:41.920 --> 00:27:43.920]  是高揚的婚宴
[00:27:43.920 --> 00:27:45.920]  這裡我們要花一點時間
[00:27:45.920 --> 00:27:48.920]  因為要明白高揚的婚宴
[00:27:48.920 --> 00:27:52.920]  我們一定要對猶太人的婚宴
[00:27:52.920 --> 00:27:58.920]  婚宴裡的五個部分六個部分
[00:27:58.920 --> 00:28:00.920]  我們是要明白的
[00:28:00.920 --> 00:28:08.920]  首先為什麼神用婚姻來形容他和我們的關係呢?
[00:28:08.920 --> 00:28:11.920]  不單止形容他和我們的關係
[00:28:11.920 --> 00:28:14.920]  其實他和他的選民
[00:28:14.920 --> 00:28:17.920]  他所揀選的猶太人以色列人
[00:28:17.920 --> 00:28:20.920]  他都是用婚姻來形容的
[00:28:20.920 --> 00:28:24.920]  和教會的關係也是用婚姻來形容的
[00:28:24.920 --> 00:28:28.920]  因為婚姻是我們人間關係最密切的
[00:28:28.920 --> 00:28:33.920]  比父母子女兄弟姐妹的關係都更加密切
[00:28:33.920 --> 00:28:37.920]  所以神就用這個關係來形容
[00:28:37.920 --> 00:28:44.920]  神和我們人之間的關係是多麼密切
[00:28:44.920 --> 00:28:46.920]  我們看第7節
[00:28:46.920 --> 00:28:50.920]  天使繼續向約翰講話
[00:28:50.920 --> 00:28:56.920]  似乎第1至第9節都是約翰聽的
[00:28:56.920 --> 00:29:00.920]  但第7節他看到什麼呢?
[00:29:00.920 --> 00:29:01.920]  我都很好奇
[00:29:01.920 --> 00:29:02.920]  但他沒有寫下來
[00:29:02.920 --> 00:29:04.920]  他只寫天使跟他說的
[00:29:04.920 --> 00:29:06.920]  我們要歡喜快樂
[00:29:06.920 --> 00:29:08.920]  將榮耀歸給高揚
[00:29:08.920 --> 00:29:12.920]  因為高揚婚娶的時候就到了
[00:29:12.920 --> 00:29:15.920]  Marriage of the Lamb
[00:29:15.920 --> 00:29:20.920]  是他的婚娶整個過程現在是到了
[00:29:20.920 --> 00:29:24.920]  新娘新婦也自己預備好了
[00:29:24.920 --> 00:29:28.920]  這個新婦是怎樣預備好呢?
[00:29:28.920 --> 00:29:32.920]  是她穿了光明潔白的細蠻衣
[00:29:32.920 --> 00:29:37.920]  這個下面解釋是代表聖徒所行的儀式
[00:29:37.920 --> 00:29:40.920]  這裡不單止告訴我們這個新婦是誰
[00:29:40.920 --> 00:29:42.920]  這個新婦就是聖徒
[00:29:42.920 --> 00:29:44.920]  聖徒就是新的教會
[00:29:44.920 --> 00:29:46.920]  就是你和我
[00:29:46.920 --> 00:29:48.920]  我們所行的儀
[00:29:48.920 --> 00:29:50.920]  神將他的儀給我們
[00:29:50.920 --> 00:29:53.920]  透過主耶穌的補血叫我們稱義
[00:29:53.920 --> 00:29:55.920]  所以我們有主耶穌的義
[00:29:55.920 --> 00:30:00.920]  這個就是用光明潔白的細蠻衣來代表
[00:30:00.920 --> 00:30:02.920]  大家記住這裡
[00:30:02.920 --> 00:30:07.920]  因為待會當那群天兵跟著天君
[00:30:07.920 --> 00:30:09.920]  跟著耶穌回來的時候
[00:30:09.920 --> 00:30:11.920]  他的服裝就讓我們看到
[00:30:11.920 --> 00:30:14.920]  他到底是誰?
[00:30:14.920 --> 00:30:15.920]  是不是天使呢?
[00:30:15.920 --> 00:30:16.920]  不是
[00:30:16.920 --> 00:30:19.920]  因為他們都是穿著同樣的裝束
[00:30:19.920 --> 00:30:21.920]  就是白色的細蠻衣
[00:30:21.920 --> 00:30:24.920]  第九節天使就吩咐他講了
[00:30:24.920 --> 00:30:25.920]  又跟他說
[00:30:25.920 --> 00:30:30.920]  你要寫上梵蒲庫羔羊的婚宴就有福了
[00:30:30.920 --> 00:30:34.920]  這裡是說到婚娶
[00:30:34.920 --> 00:30:39.920]  婚姻整個婚娶的過程當中
[00:30:39.920 --> 00:30:41.920]  有一個很重要的一步
[00:30:41.920 --> 00:30:43.920]  就是婚宴
[00:30:43.920 --> 00:30:46.920]  就是wedding banquet
[00:30:46.920 --> 00:30:49.920]  或者wedding feast of the lamb
[00:30:49.920 --> 00:30:52.920]  這兩個是有一點點不同的
[00:30:52.920 --> 00:30:59.920]  第一節是包括了整個嫁娶的過程
[00:30:59.920 --> 00:31:04.920]  而第九節是講到婚宴
[00:31:04.920 --> 00:31:06.920]  就是wedding ceremony
[00:31:06.920 --> 00:31:09.920]  我們來看看
[00:31:09.920 --> 00:31:11.920]  因為時間關係
[00:31:11.920 --> 00:31:12.920]  大家自己看
[00:31:12.920 --> 00:31:13.920]  這裡說
[00:31:13.920 --> 00:31:19.920]  神在舊約是用丈夫和妻子
[00:31:19.920 --> 00:31:22.920]  來形容他和以色列的關係
[00:31:22.920 --> 00:31:25.920]  以色列離棄神是不忠
[00:31:25.920 --> 00:31:28.920]  這是一個不忠的太太
[00:31:28.920 --> 00:31:32.920]  有成卷河西亞書
[00:31:32.920 --> 00:31:41.920]  神要將不忠的太太妻子寫出來
[00:31:41.920 --> 00:31:44.920]  但是聖經也新約
[00:31:44.920 --> 00:31:46.920]  是講神和教會的關係
[00:31:46.920 --> 00:31:48.920]  也是很密切的
[00:31:48.920 --> 00:31:52.920]  也說到有婚姻的關係
[00:31:52.920 --> 00:31:54.920]  我們來看看
[00:31:54.920 --> 00:31:56.920]  哥林多後書十一章
[00:31:56.920 --> 00:32:00.920]  他說我曾把你許配一個丈夫
[00:32:00.920 --> 00:32:04.920]  要把你如同貞潔的童女獻給基督
[00:32:04.920 --> 00:32:06.920]  當我們信主的時候
[00:32:06.920 --> 00:32:09.920]  就是獻給基督
[00:32:09.920 --> 00:32:12.920]  以法首書第五章講得最清楚
[00:32:12.920 --> 00:32:15.920]  他說到妻子要馴服丈夫
[00:32:15.920 --> 00:32:19.920]  就好像教會馴服基督一樣
[00:32:19.920 --> 00:32:22.920]  他說基督愛教會
[00:32:22.920 --> 00:32:24.920]  為教會捨己
[00:32:24.920 --> 00:32:28.920]  要用水席著道把教會洗淨
[00:32:28.920 --> 00:32:30.920]  成為聖潔
[00:32:30.920 --> 00:32:33.920]  可以獻給自己做一個榮耀的教會
[00:32:33.920 --> 00:32:36.920]  毫無煎烏、咒文等類病
[00:32:36.920 --> 00:32:39.920]  乃是聖潔沒有瑕疵的
[00:32:39.920 --> 00:32:42.920]  這個教會當獻給基督
[00:32:42.920 --> 00:32:44.920]  作為他身輔的時候
[00:32:44.920 --> 00:32:46.920]  是穿著潔白的白衣
[00:32:46.920 --> 00:32:49.920]  是代表他完全聖潔的
[00:32:49.920 --> 00:32:56.920]  底下幾節也說到婚嫁的圖畫
[00:32:56.920 --> 00:33:02.920]  問題是如果以色列和教會都是基督的身輔
[00:33:02.920 --> 00:33:07.920]  究竟這裡啟示第十九章
[00:33:07.920 --> 00:33:10.920]  說到高揚的婚宴
[00:33:10.920 --> 00:33:14.920]  到底那個身輔是指以色列
[00:33:14.920 --> 00:33:18.920]  還是教會還是兩者都是呢?
[00:33:18.920 --> 00:33:21.920]  第三頁我給大家的筆記
[00:33:21.920 --> 00:33:24.920]  我給了我的見解
[00:33:24.920 --> 00:33:27.920]  我說啟示錄這裡
[00:33:27.920 --> 00:33:30.920]  這個身輔單單是指教會
[00:33:30.920 --> 00:33:33.920]  有解經家的看法是不同的
[00:33:33.920 --> 00:33:38.920]  有解經家說這個是包括了舊約
[00:33:38.920 --> 00:33:41.920]  舊約的聖徒
[00:33:41.920 --> 00:33:45.920]  為什麼我覺得這個只是教會呢?
[00:33:45.920 --> 00:33:48.920]  一方面我相信教會已經被提了
[00:33:48.920 --> 00:33:51.920]  在天上有高揚的婚宴
[00:33:51.920 --> 00:33:54.920]  只有教會在天上
[00:33:54.920 --> 00:33:57.920]  因為舊約的信徒還沒復活
[00:33:57.920 --> 00:33:59.920]  剛才我給大家看的圖
[00:33:59.920 --> 00:34:03.920]  舊約的信徒是在七年的大災難尾段
[00:34:03.920 --> 00:34:05.920]  然後才會復活
[00:34:05.920 --> 00:34:08.920]  所以天上的敬拜二十四個長老
[00:34:08.920 --> 00:34:10.920]  是代表教會
[00:34:10.920 --> 00:34:13.920]  所以只有教會在天上
[00:34:13.920 --> 00:34:16.920]  大衛、爾賽那些還沒復活
[00:34:16.920 --> 00:34:21.920]  所以我覺得這個很可能只是指教會
[00:34:21.920 --> 00:34:24.920]  這個身輔只是教會
[00:34:24.920 --> 00:34:28.920]  不包括舊約的信徒和先知
[00:34:28.920 --> 00:34:31.920]  也不包括在大災難當中
[00:34:31.920 --> 00:34:33.920]  信主的基督徒
[00:34:33.920 --> 00:34:34.920]  為什麼呢?
[00:34:34.920 --> 00:34:37.920]  因為他們不在天上
[00:34:37.920 --> 00:34:40.920]  他們沒有參加高揚的婚宴
[00:34:40.920 --> 00:34:43.920]  高揚的婚宴可能在天上
[00:34:43.920 --> 00:34:50.920]  一直延續到千禧年的
[00:34:50.920 --> 00:34:52.920]  為什麼這樣說呢?
[00:34:52.920 --> 00:34:57.920]  因為婚宴當中有主角和配角
[00:34:57.920 --> 00:35:02.920]  婚宴當中的主角當然是新郎和新娘
[00:35:02.920 --> 00:35:04.920]  我們知道是誰
[00:35:04.920 --> 00:35:07.920]  高揚是耶穌就是新郎
[00:35:07.920 --> 00:35:09.920]  教會就是新婦
[00:35:09.920 --> 00:35:11.920]  但是這個婚宴
[00:35:11.920 --> 00:35:14.920]  以前猶太人的婚宴是七天的
[00:35:14.920 --> 00:35:16.920]  這個婚宴不是吃一餐那麼簡單
[00:35:16.920 --> 00:35:18.920]  是一直慶祝下去
[00:35:18.920 --> 00:35:22.920]  很可能延伸到千禧年
[00:35:22.920 --> 00:35:28.920]  這個婚宴是有客人的
[00:35:28.920 --> 00:35:30.920]  客人就不是主角
[00:35:30.920 --> 00:35:33.920]  他們是來慶祝的
[00:35:33.920 --> 00:35:35.920]  是來做客人的
[00:35:35.920 --> 00:35:37.920]  這個客人是誰呢?
[00:35:37.920 --> 00:35:41.920]  很可能這個客人是舊約的信徒
[00:35:41.920 --> 00:35:46.920]  和在大災難當中復活的信徒
[00:35:46.920 --> 00:35:49.920]  和在大災難當中
[00:35:49.920 --> 00:35:52.920]  肉身進入千禧年
[00:35:52.920 --> 00:35:57.920]  他們是在高揚的婚宴裡的嘉賓
[00:35:57.920 --> 00:35:59.920]  有主角和配角
[00:35:59.920 --> 00:36:01.920]  我們要用一點時間
[00:36:01.920 --> 00:36:05.920]  說說猶太人的婚宴是分開什麼呢?
[00:36:05.920 --> 00:36:08.920]  大家看第四節
[00:36:08.920 --> 00:36:11.920]  選親擇配
[00:36:11.920 --> 00:36:14.920]  就好像我們中國人的子福為婚
[00:36:14.920 --> 00:36:17.920]  或者子福為媒
[00:36:17.920 --> 00:36:19.920]  或者很小的時候
[00:36:19.920 --> 00:36:23.920]  父母已經幫他們撮合了
[00:36:23.920 --> 00:36:25.920]  猶太人有很多是這樣的
[00:36:25.920 --> 00:36:29.920]  然後他們會立一個婚約
[00:36:29.920 --> 00:36:31.920]  父母之間會立一個婚約
[00:36:31.920 --> 00:36:35.920]  甚至男方會給女方一個定金
[00:36:35.920 --> 00:36:38.920]  叫做拼金
[00:36:38.920 --> 00:36:41.920]  這是他們很小的時候
[00:36:41.920 --> 00:36:43.920]  可能一兩歲的時候
[00:36:43.920 --> 00:36:45.920]  然後訂婚
[00:36:45.920 --> 00:36:47.920]  可能當他們十多歲的時候
[00:36:47.920 --> 00:36:49.920]  他們就訂婚了
[00:36:49.920 --> 00:36:52.920]  約瑟和瑪利亞就訂婚了
[00:36:52.920 --> 00:36:57.920]  這個叫做Betroval
[00:36:57.920 --> 00:37:00.920]  訂婚是有約束力的
[00:37:00.920 --> 00:37:02.920]  是簽合約的
[00:37:02.920 --> 00:37:06.920]  他們彼此是以丈夫和太太
[00:37:06.920 --> 00:37:11.920]  雖然未正式成為丈夫和太太
[00:37:11.920 --> 00:37:15.920]  但他們都叫大家彼此做丈夫和太太
[00:37:15.920 --> 00:37:17.920]  已經訂了婚
[00:37:17.920 --> 00:37:20.920]  他們訂婚的時間通常是一年
[00:37:20.920 --> 00:37:24.920]  這個一年裡面有兩個用意
[00:37:24.920 --> 00:37:29.920]  第一就是來試驗新娘的中徵
[00:37:29.920 --> 00:37:30.920]  一年的時間
[00:37:30.920 --> 00:37:36.920]  他在家裡預備自己等新郎回來接他
[00:37:36.920 --> 00:37:41.920]  所以那個時間最壞的就是懷孕
[00:37:41.920 --> 00:37:45.920]  所以為什麼約瑟受到這麼大的打擊
[00:37:45.920 --> 00:37:48.920]  因為瑪利亞在訂婚的時間是懷孕
[00:37:48.920 --> 00:37:53.920]  約瑟是一個二人想暗暗的休了他
[00:37:53.920 --> 00:37:54.920]  為什麼要休了他呢?
[00:37:54.920 --> 00:37:56.920]  因為他們已經有了婚約
[00:37:56.920 --> 00:37:59.920]  所以他一定要離婚才可以
[00:37:59.920 --> 00:38:03.920]  這個訂婚不是像我們西方社會
[00:38:03.920 --> 00:38:05.920]  就說他有未婚妻
[00:38:05.920 --> 00:38:07.920]  什麼都沒有訂下來的
[00:38:07.920 --> 00:38:10.920]  但當時是直接要訂了的
[00:38:10.920 --> 00:38:19.920]  然後新郎就在傅家多建他們將來的居所
[00:38:19.920 --> 00:38:21.920]  等他訂好之後
[00:38:21.920 --> 00:38:23.920]  他的父親來看了批准了
[00:38:23.920 --> 00:38:27.920]  他就可以回去接新郎新娘了
[00:38:27.920 --> 00:38:30.920]  所以耶穌在《約翰福音》第十四章說
[00:38:30.920 --> 00:38:33.920]  他去為我們預備地方
[00:38:33.920 --> 00:38:35.920]  他預備好了就回來接我們
[00:38:35.920 --> 00:38:38.920]  他在哪裡我們就在哪裡
[00:38:38.920 --> 00:38:41.920]  那個是說到訂婚的時候
[00:38:41.920 --> 00:38:46.920]  這個用我們今天你和我都已經許配給基督了
[00:38:46.920 --> 00:38:49.920]  教會已經和基督有了婚約
[00:38:49.920 --> 00:38:53.920]  這段時間教會就要保持他的宗徵
[00:38:53.920 --> 00:38:56.920]  而不是上了淫婦的當
[00:38:56.920 --> 00:38:59.920]  在這段時間我們要保持我們的聖潔
[00:38:59.920 --> 00:39:04.920]  要預備我們自己等新郎回來接我們
[00:39:04.920 --> 00:39:07.920]  這個新娘知不知道新郎什麼時候回來呢?
[00:39:07.920 --> 00:39:08.920]  不知道的
[00:39:08.920 --> 00:39:09.920]  隨時會回來的
[00:39:09.920 --> 00:39:14.920]  當時很多新郎會在半夜的時候突然出現
[00:39:14.920 --> 00:39:17.920]  聖經裡面有十個童女
[00:39:17.920 --> 00:39:19.920]  在半夜等新郎來
[00:39:19.920 --> 00:39:22.920]  童女有柔 五個沒有柔
[00:39:22.920 --> 00:39:25.920]  這些都是和當時的習俗有關
[00:39:25.920 --> 00:39:27.920]  他們就在這裡準備了
[00:39:27.920 --> 00:39:28.920]  差不多一年的時間
[00:39:28.920 --> 00:39:30.920]  他知道時間差不多了
[00:39:30.920 --> 00:39:33.920]  就像我們現在知道主快要回來了
[00:39:33.920 --> 00:39:35.920]  雖然我們不知道是什麼時候
[00:39:35.920 --> 00:39:38.920]  當主回來的時候
[00:39:38.920 --> 00:39:44.920]  這個迎娶我認為就是我們將來的備提
[00:39:44.920 --> 00:39:45.920]  教會的備提
[00:39:45.920 --> 00:39:47.920]  主耶穌回來的時候
[00:39:47.920 --> 00:39:52.920]  在半空首先在主裡面説了聖徒是復活
[00:39:52.920 --> 00:39:55.920]  然後我們如果還在地上就備提
[00:39:55.920 --> 00:39:58.920]  這個和新郎哥回來接新娘
[00:39:58.920 --> 00:40:00.920]  完全的意思是一樣的
[00:40:00.920 --> 00:40:03.920]  所以現在我們在訂婚的過程當中
[00:40:03.920 --> 00:40:08.920]  在等待新郎回來迎娶我們
[00:40:08.920 --> 00:40:12.920]  迎娶之後就去到父的家
[00:40:12.920 --> 00:40:15.920]  去到父的家就在天上
[00:40:15.920 --> 00:40:17.920]  去到父的家有什麼呢?
[00:40:17.920 --> 00:40:20.920]  就有高揚的婚宴
[00:40:20.920 --> 00:40:22.920]  這個高揚的婚宴
[00:40:22.920 --> 00:40:26.920]  如果我們已經備提到天有七年的時間
[00:40:26.920 --> 00:40:29.920]  我們的婚宴可能就在那個時候開始
[00:40:29.920 --> 00:40:32.920]  然後可能會延伸下去
[00:40:32.920 --> 00:40:36.920]  去到千禧年賓客就來了
[00:40:36.920 --> 00:40:40.920]  我們繼續看下去
[00:40:40.920 --> 00:40:45.920]  第七節提到教會為了婚娶
[00:40:45.920 --> 00:40:49.920]  而預備好光明潔白的細麻衣
[00:40:49.920 --> 00:40:56.920]  這裡是說到新婦保持的聖潔
[00:40:56.920 --> 00:40:59.920]  這裡有很多段經文
[00:40:59.920 --> 00:41:02.920]  我們是要受到審判的
[00:41:02.920 --> 00:41:04.920]  我們上到天上是受到審判的
[00:41:04.920 --> 00:41:08.920]  而上到天上我們是不會再有罪的
[00:41:08.920 --> 00:41:10.920]  所以變成完全的聖潔
[00:41:10.920 --> 00:41:15.920]  在那個時候就真的成為無瑕疵的新婦了
[00:41:15.920 --> 00:41:21.920]  這個為什麼和何時備提是有關連的呢?
[00:41:21.920 --> 00:41:26.920]  我們被提上去是有工作的審判
[00:41:26.920 --> 00:41:28.920]  又有婚宴的開始
[00:41:28.920 --> 00:41:33.920]  在天上我們有一段時間是和新郎在一起的
[00:41:33.920 --> 00:41:41.920]  所以栽前備提除了有驚喜的元素
[00:41:41.920 --> 00:41:44.920]  因為如果不是栽前備提
[00:41:44.920 --> 00:41:47.920]  栽中或者栽後你是可以數到多少年的
[00:41:47.920 --> 00:41:50.920]  只是栽前備提你沒辦法數的
[00:41:50.920 --> 00:41:57.920]  栽前備提之後有七年的時間足夠在天上
[00:41:57.920 --> 00:41:59.920]  我們和主耶穌在一起
[00:41:59.920 --> 00:42:01.920]  栽中就削減了一半時間
[00:42:01.920 --> 00:42:04.920]  栽後就真的沒什麼可能
[00:42:04.920 --> 00:42:07.920]  栽後如果一上去就要下來
[00:42:07.920 --> 00:42:09.920]  在天上根本就沒時間
[00:42:09.920 --> 00:42:11.920]  而且有什麼意思呢?
[00:42:11.920 --> 00:42:16.920]  一上一下不如在地上等主耶穌騎著白馬回來
[00:42:16.920 --> 00:42:20.920]  所以我是堅信是栽前備提的
[00:42:20.920 --> 00:42:23.920]  接下來我們下到第六頁
[00:42:23.920 --> 00:42:26.920]  這個高揚的婚
[00:42:26.920 --> 00:42:28.920]  這個不應該分娶
[00:42:28.920 --> 00:42:29.920]  這個應該分宴
[00:42:29.920 --> 00:42:31.920]  第七個那裡
[00:42:31.920 --> 00:42:35.920]  這個婚禮應該什麼時候開始呢?
[00:42:35.920 --> 00:42:41.920]  我這裡就說大災難的末段和整個千禧年
[00:42:41.920 --> 00:42:44.920]  都可以說是屬於高揚的婚宴
[00:42:44.920 --> 00:42:48.920]  這個婚宴是一千年了
[00:42:48.920 --> 00:42:50.920]  大家很難想像
[00:42:50.920 --> 00:42:53.920]  一千年我們都在慶祝
[00:42:53.920 --> 00:42:57.920]  猶太人的婚宴是七天
[00:42:57.920 --> 00:42:59.920]  神漢千年如一日
[00:42:59.920 --> 00:43:06.920]  七天一千年都在慶祝我們的婚姻
[00:43:06.920 --> 00:43:08.920]  這個一點都不奇怪
[00:43:09.920 --> 00:43:15.920]  所以我覺得是千禧年國度完結的時候
[00:43:15.920 --> 00:43:18.920]  才是高揚婚宴的結束
[00:43:18.920 --> 00:43:21.920]  我們有其他舊約的使徒
[00:43:21.920 --> 00:43:25.920]  這些guests沒多久就加入了
[00:43:25.920 --> 00:43:28.920]  高揚的婚宴當中賓客
[00:43:28.920 --> 00:43:30.920]  我剛才也說了
[00:43:30.920 --> 00:43:32.920]  就是後來復活的
[00:43:32.920 --> 00:43:34.920]  舊約復活的信徒
[00:43:34.920 --> 00:43:36.920]  大災難當中復活的信徒
[00:43:36.920 --> 00:43:39.920]  和大災難進入去的信徒
[00:43:39.920 --> 00:43:41.920]  我這裡還有一類
[00:43:41.920 --> 00:43:43.920]  就是我這裡第四類
[00:43:43.920 --> 00:43:45.920]  那些在律法以外
[00:43:45.920 --> 00:43:48.920]  憑著他們的良心行義的人
[00:43:48.920 --> 00:43:50.920]  未聽聞福音
[00:43:50.920 --> 00:43:53.920]  但是有好行為的外邦人
[00:43:53.920 --> 00:43:57.920]  我們都知道只有信耶穌才能夠得救
[00:43:57.920 --> 00:44:01.920]  但這個是有了耶穌有福音傳給我們
[00:44:01.920 --> 00:44:04.920]  我們才能夠接受耶穌
[00:44:04.920 --> 00:44:07.920]  耶穌未來或未聽過耶穌
[00:44:07.920 --> 00:44:10.920]  我們沒有辦法叫他們信耶穌
[00:44:10.920 --> 00:44:12.920]  神是不偏待人的
[00:44:12.920 --> 00:44:16.920]  大家可以看羅馬書第二章
[00:44:16.920 --> 00:44:19.920]  有相當多的人
[00:44:19.920 --> 00:44:21.920]  未聽過耶穌
[00:44:21.920 --> 00:44:23.920]  未看過聖經
[00:44:23.920 --> 00:44:26.920]  但是神用良心來衡量他們
[00:44:26.920 --> 00:44:28.920]  他們有好的行為
[00:44:28.920 --> 00:44:30.920]  這些日後都會和我們在一起
[00:44:30.920 --> 00:44:32.920]  這些都是高揚當中
[00:44:32.920 --> 00:44:34.920]  婚宴的賓客
[00:44:34.920 --> 00:44:37.920]  第十節是不是很奇怪呢?
[00:44:37.920 --> 00:44:41.920]  約翰向天使下拜
[00:44:41.920 --> 00:44:43.920]  約翰不是一個普通的使徒
[00:44:43.920 --> 00:44:46.920]  約翰在這個時候已經活到九十歲
[00:44:46.920 --> 00:44:49.920]  做了六十多年使徒
[00:44:49.920 --> 00:44:51.920]  是聖經的作者
[00:44:51.920 --> 00:44:53.920]  很明白真理
[00:44:53.920 --> 00:44:56.920]  他一定知道天使是什麼身份
[00:44:56.920 --> 00:44:57.920]  天使是復活的靈
[00:44:57.920 --> 00:44:59.920]  天使是被造之物
