
[00:00:00.000 --> 00:00:06.000]  各位親愛的兄弟姐妹平安
[00:25:03.000 --> 00:25:05.000]  我們可以看得見
[00:25:05.000 --> 00:25:07.000]  地上的君王與他行人
[00:25:07.000 --> 00:25:08.000]  換句話來說
[00:25:08.000 --> 00:25:13.000]  他買通了全球各地各國的元首
[00:25:13.000 --> 00:25:17.000]  是透過淫亂
[00:25:17.000 --> 00:25:20.000]  透過商業上的利益
[00:25:20.000 --> 00:25:22.000]  做生意的利益
[00:25:22.000 --> 00:25:26.000]  令到這些國家不敢得罪他
[00:25:26.000 --> 00:25:28.000]  我不知道大家知不知道
[00:25:28.000 --> 00:25:30.000]  其實
[00:25:30.000 --> 00:25:32.000]  阿蓋達
[00:25:32.000 --> 00:25:35.000]  在發動911
[00:25:35.000 --> 00:25:37.000]  襲擊美國
[00:25:37.000 --> 00:25:43.000]  到底是誰發動911的呢
[00:25:43.000 --> 00:25:46.000]  最近文件已經顯露
[00:25:46.000 --> 00:25:51.000]  是與沙特阿拉伯分不開
[00:25:51.000 --> 00:25:56.000]  其中有兩個是沙特阿拉伯的人
[00:25:56.000 --> 00:26:01.000]  聯絡到的飛機怎樣撞去世貿
[00:26:01.000 --> 00:26:03.000]  是沙特阿拉伯的人
[00:26:03.000 --> 00:26:08.000]  這些秘密文件美國一直都不公開
[00:26:08.000 --> 00:26:12.000]  特別在共和黨那個年代沒有公開
[00:26:12.000 --> 00:26:15.000]  特朗普更加不想公開
[00:26:15.000 --> 00:26:19.000]  是最近民主黨上來
[00:26:19.000 --> 00:26:23.000]  拜登才要求要揭露
[00:26:23.000 --> 00:26:25.000]  揭露
[00:26:25.000 --> 00:26:29.000]  你會發覺美國現在很低調
[00:26:29.000 --> 00:26:31.000]  為什麼呢
[00:26:31.000 --> 00:26:33.000]  利益
[00:26:33.000 --> 00:26:35.000]  我們看到
[00:26:35.000 --> 00:26:38.000]  在過去土耳其的一個記者
[00:26:38.000 --> 00:26:41.000]  被沙特的王子殺死
[00:26:41.000 --> 00:26:43.000]  不了了之
[00:26:43.000 --> 00:26:45.000]  後來賠錢了事
[00:26:45.000 --> 00:26:47.000]  一直不處理
[00:26:47.000 --> 00:26:49.000]  為什麼呢
[00:26:49.000 --> 00:26:51.000]  錢作怪
[00:26:51.000 --> 00:26:55.000]  是一個錢作怪的時代
[00:26:55.000 --> 00:26:57.000]  接著我們再看看
[00:26:57.000 --> 00:27:01.000]  第三節啟示67章
[00:27:01.000 --> 00:27:03.000]  我被聖靈感動
[00:27:03.000 --> 00:27:05.000]  天使帶我去到曠野
[00:27:05.000 --> 00:27:07.000]  我就看見一個女人
[00:27:07.000 --> 00:27:09.000]  騎在朱紅色的獸上
[00:27:09.000 --> 00:27:12.000]  然後這個獸是有七頭十角獸
[00:27:12.000 --> 00:27:14.000]  偏體有蝕族的名號
[00:27:14.000 --> 00:27:16.000]  這個很明顯
[00:27:16.000 --> 00:27:20.000]  是日後的大霸主的基督
[00:27:20.000 --> 00:27:25.000]  但是他是被這個大巴比倫
[00:27:25.000 --> 00:27:29.000]  這個淫婦騎在他的背上
[00:27:29.000 --> 00:27:31.000]  換句話來說是駕馭他的
[00:27:31.000 --> 00:27:35.000]  我們再看下去的時候
[00:27:35.000 --> 00:27:38.000]  你會看到他的影響力有多大
[00:27:38.000 --> 00:27:42.000]  他的影響力是在影響全球的人
[00:27:42.000 --> 00:27:44.000]  都要買他牌
[00:27:44.000 --> 00:27:47.000]  全球的人不敢得罪他
[00:27:47.000 --> 00:27:49.000]  而當他滅亡的時候
[00:27:49.000 --> 00:27:51.000]  你覺得很奇怪的
[00:27:51.000 --> 00:27:53.000]  地上的君王
[00:27:53.000 --> 00:27:56.000]  你看到必為他哭泣哀號
[00:27:56.000 --> 00:27:57.000]  為什麼?
[00:27:57.000 --> 00:27:58.000]  錢作怪
[00:27:58.000 --> 00:27:59.000]  沒有生意了
[00:27:59.000 --> 00:28:03.000]  地上的客商為他哭泣悲哀
[00:28:03.000 --> 00:28:04.000]  為什麼?
[00:28:04.000 --> 00:28:07.000]  沒有人再買他們的貨物
[00:28:07.000 --> 00:28:14.000]  販賣的小企、中企和客商
[00:28:14.000 --> 00:28:19.000]  都是哭泣悲哀的同一個形容詞
[00:28:19.000 --> 00:28:23.000]  形容這些人在大巴比倫滅亡的時候
[00:28:23.000 --> 00:28:28.000]  他們的感覺全部都是錢作怪
[00:28:28.000 --> 00:28:31.000]  然後17節18章
[00:28:31.000 --> 00:28:36.000]  一時之間這大富豪就歸於無有
[00:28:36.000 --> 00:28:40.000]  販船主和坐船往國去的中水手
[00:28:40.000 --> 00:28:43.000]  所有靠海為業的
[00:28:43.000 --> 00:28:46.000]  無論是貨櫃碼頭也好
[00:28:46.000 --> 00:28:48.000]  所有這些運輸業也好
[00:28:48.000 --> 00:28:50.000]  只要是和這些有關的
[00:28:50.000 --> 00:28:54.000]  他們都是因為沒有了他們的財路
[00:28:54.000 --> 00:28:55.000]  來悲哀
[00:28:55.000 --> 00:28:57.000]  換句話來說
[00:28:57.000 --> 00:29:01.000]  你會看到在七年大災難的時候
[00:29:01.000 --> 00:29:08.000]  原來有一個國家是因為他自己石油的財富
[00:29:08.000 --> 00:29:13.000]  是在影響全球的人去為他打工
[00:29:13.000 --> 00:29:20.000]  所以他在大巴比倫他將會東山復起
[00:29:20.000 --> 00:29:24.000]  這個是不是等於很不公平
[00:29:24.000 --> 00:29:31.000]  為什麼一個這麼差的道德這麼差的國家
[00:29:31.000 --> 00:29:33.000]  竟然可以這樣呢
[00:29:33.000 --> 00:29:35.000]  是不是很不公平呢
[00:29:35.000 --> 00:29:37.000]  我們再看下去
[00:29:37.000 --> 00:29:40.000]  雖然在人看來
[00:29:40.000 --> 00:29:45.000]  這個國家成為全世界最富有的國家
[00:29:45.000 --> 00:29:48.000]  但是他的行為非常可憎
[00:29:48.000 --> 00:29:52.000]  但是聖經說得很清楚
[00:29:52.000 --> 00:29:54.000]  你怎樣待人
[00:29:54.000 --> 00:29:56.000]  人就怎樣待你
[00:29:56.000 --> 00:29:58.000]  你怎樣對神
[00:29:58.000 --> 00:30:01.000]  神也會這樣對你
[00:30:01.000 --> 00:30:07.000]  這個全球最富有的大巴比倫
[00:30:07.000 --> 00:30:10.000]  將會極速滅亡
[00:30:10.000 --> 00:30:12.000]  在哪裡看到呢
[00:30:12.000 --> 00:30:14.000]  啟示錄十八章第八節
[00:30:14.000 --> 00:30:17.000]  就是因為他的淫亂
[00:30:17.000 --> 00:30:19.000]  就是因為他心中無神
[00:30:19.000 --> 00:30:20.000]  目中無人
[00:30:20.000 --> 00:30:22.000]  施捉神
[00:30:22.000 --> 00:30:26.000]  以殺害聖徒
[00:30:26.000 --> 00:30:28.000]  殺害那些屬神的人
[00:30:28.000 --> 00:30:31.000]  信耶穌的人為榮
[00:30:31.000 --> 00:30:33.000]  所以因為這樣
[00:30:33.000 --> 00:30:35.000]  啟示錄告訴我們
[00:30:35.000 --> 00:30:37.000]  他最後的命令
[00:30:37.000 --> 00:30:38.000]  第八節
[00:30:38.000 --> 00:30:40.000]  所以在一天之內
[00:30:40.000 --> 00:30:43.000]  他的災殃要一齊來到
[00:30:43.000 --> 00:30:46.000]  就是死亡、悲哀、饑荒
[00:30:46.000 --> 00:30:48.000]  他又要被火燒盡
[00:30:48.000 --> 00:30:50.000]  因為審判他的主
[00:30:50.000 --> 00:30:52.000]  我們的神是大有能力的
[00:30:52.000 --> 00:30:54.000]  第十節我們看到
[00:30:54.000 --> 00:30:56.000]  是一時之間
[00:30:56.000 --> 00:30:59.000]  他的懲罰、他的刑罰
[00:30:59.000 --> 00:31:01.000]  一齊就會來到
[00:31:01.000 --> 00:31:03.000]  所以天使說
[00:31:03.000 --> 00:31:04.000]  愛在愛在
[00:31:04.000 --> 00:31:06.000]  巴比倫大城堅固的城牙
[00:31:06.000 --> 00:31:08.000]  是一天之間
[00:31:08.000 --> 00:31:09.000]  一時之間
[00:31:09.000 --> 00:31:11.000]  你的刑罰就來到了
[00:31:11.000 --> 00:31:14.000]  然後一時之間
[00:31:14.000 --> 00:31:16.000]  這麼大的富豪
[00:31:16.000 --> 00:31:18.000]  就會歸於無憂
[00:31:18.000 --> 00:31:22.000]  各位聽眾
[00:31:22.000 --> 00:31:24.000]  我們今天
[00:31:24.000 --> 00:31:26.000]  看到巴比倫
[00:31:26.000 --> 00:31:29.000]  一個自以為了不起
[00:31:29.000 --> 00:31:31.000]  是因為有錢
[00:31:31.000 --> 00:31:33.000]  就了不起
[00:31:33.000 --> 00:31:36.000]  原來越以為自己了不起
[00:31:36.000 --> 00:31:39.000]  他就越容易
[00:31:39.000 --> 00:31:41.000]  起不了
[00:31:41.000 --> 00:31:43.000]  個人也好
[00:31:43.000 --> 00:31:47.000]  企業
[00:31:47.000 --> 00:31:49.000]  公司
[00:31:49.000 --> 00:31:51.000]  無論誰也好
[00:31:51.000 --> 00:31:53.000]  甚至國家也好
[00:31:53.000 --> 00:31:55.000]  你越以為自己了不起
[00:31:55.000 --> 00:31:57.000]  你就越容易
[00:31:57.000 --> 00:31:59.000]  起不了
[00:31:59.000 --> 00:32:01.000]  我們願意
[00:32:01.000 --> 00:32:03.000]  大家都從
[00:32:03.000 --> 00:32:07.000]  不只是聖經裡面的記載
[00:32:07.000 --> 00:32:09.000]  警惕到我們自己
[00:32:09.000 --> 00:32:11.000]  甚至現實的生活裡面
[00:32:11.000 --> 00:32:13.000]  就是以新冠肺炎
[00:32:13.000 --> 00:32:15.000]  這件事
[00:32:15.000 --> 00:32:17.000]  來警惕我們自己
[00:32:17.000 --> 00:32:19.000]  我們越誇我們自己
[00:32:19.000 --> 00:32:21.000]  我們的疫苗
[00:32:21.000 --> 00:32:23.000]  是最好的
[00:32:23.000 --> 00:32:25.000]  最好的
[00:32:25.000 --> 00:32:27.000]  最好的
[00:32:27.000 --> 00:32:29.000]  我們的醫療團隊
[00:32:29.000 --> 00:32:31.000]  是最好的
[00:32:31.000 --> 00:32:33.000]  所以我們不怕的
[00:32:33.000 --> 00:32:37.000]  我們可以與疫症同行
[00:32:37.000 --> 00:32:39.000]  與疫症一起生活
[00:32:39.000 --> 00:32:41.000]  但實際上
[00:32:41.000 --> 00:32:43.000]  我們看到
[00:32:43.000 --> 00:32:45.000]  這樣的誇口
[00:32:45.000 --> 00:32:49.000]  而不是用他的財富
[00:32:49.000 --> 00:32:51.000]  來幫助那些窮的
[00:32:51.000 --> 00:32:53.000]  沒有的
[00:32:53.000 --> 00:32:55.000]  沒有辦法
[00:32:55.000 --> 00:32:57.000]  找到任何疫苗
[00:32:57.000 --> 00:32:59.000]  特別是非洲
[00:32:59.000 --> 00:33:01.000]  特別是小亞細亞
[00:33:01.000 --> 00:33:03.000]  亞洲一些地方
[00:33:03.000 --> 00:33:05.000]  有的
[00:33:05.000 --> 00:33:07.000]  我們就要拿出來
[00:33:07.000 --> 00:33:09.000]  與那些沒有的
[00:33:09.000 --> 00:33:11.000]  分享
[00:33:11.000 --> 00:33:13.000]  這是神的心意
[00:33:13.000 --> 00:33:15.000]  而絕對不是將我們有的東西
[00:33:15.000 --> 00:33:17.000]  來炫耀
[00:33:17.000 --> 00:33:19.000]  有私生的
[00:33:19.000 --> 00:33:21.000]  卻更憎
[00:33:21.000 --> 00:33:23.000]  更憎
[00:33:23.000 --> 00:33:25.000]  有論識過度的
[00:33:25.000 --> 00:33:27.000]  反智貧窮
[00:33:27.000 --> 00:33:29.000]  我們願望
[00:33:29.000 --> 00:33:31.000]  就在現在這個世界
[00:33:31.000 --> 00:33:33.000]  疫症
[00:33:33.000 --> 00:33:35.000]  沒有停止的一天
[00:33:35.000 --> 00:33:37.000]  一直到現在為止
[00:33:37.000 --> 00:33:39.000]  美國每天
[00:33:39.000 --> 00:33:41.000]  染病的人
[00:33:41.000 --> 00:33:43.000]  超過十萬以上
[00:33:43.000 --> 00:33:45.000]  我們看到死的人
[00:33:45.000 --> 00:33:47.000]  也是急性
[00:33:47.000 --> 00:33:49.000]  我們認識的一些人
[00:33:49.000 --> 00:33:51.000]  他們也是一家染疫的
[00:33:51.000 --> 00:33:53.000]  也不少
[00:33:53.000 --> 00:33:55.000]  我們繼續不斷為他們禱告
[00:33:55.000 --> 00:33:57.000]  但我們又感恩
[00:33:57.000 --> 00:33:59.000]  就是因為這個信仰
[00:33:59.000 --> 00:34:01.000]  以致我們不懼怕
[00:34:01.000 --> 00:34:03.000]  我們已經有永生的盼望
[00:34:03.000 --> 00:34:05.000]  我們願望大家
[00:34:05.000 --> 00:34:07.000]  在這段時間裡
[00:34:07.000 --> 00:34:09.000]  更謙卑地將我們自己
[00:34:09.000 --> 00:34:11.000]  交在神的手
[00:34:11.000 --> 00:34:13.000]  有的
[00:34:13.000 --> 00:34:15.000]  我們以均平
[00:34:15.000 --> 00:34:17.000]  任何一個教會
[00:34:17.000 --> 00:34:19.000]  任何一個人
[00:34:19.000 --> 00:34:21.000]  就是
[00:34:21.000 --> 00:34:23.000]  神不是叫我們受累
[00:34:23.000 --> 00:34:25.000]  他們付足
[00:34:25.000 --> 00:34:27.000]  是總要均平
[00:34:27.000 --> 00:34:29.000]  是叫我們的有餘
[00:34:29.000 --> 00:34:31.000]  可以補他們的不足
[00:34:31.000 --> 00:34:33.000]  以致有一天
[00:34:33.000 --> 00:34:35.000]  他們的有餘
[00:34:35.000 --> 00:34:37.000]  都可以補我們的不足
[00:34:37.000 --> 00:34:39.000]  這個叫做均平
[00:34:39.000 --> 00:34:41.000]  願望神這個原則
[00:34:41.000 --> 00:34:43.000]  我們要堅持
[00:34:43.000 --> 00:34:45.000]  願望神這個原則
[00:34:45.000 --> 00:34:47.000]  提醒我們
[00:34:47.000 --> 00:34:49.000]  神祝福你們
[00:34:49.000 --> 00:34:51.000]  (字幕製作:貝爾)
[00:34:51.000 --> 00:34:53.000]  (字幕製作:貝爾)
[00:34:53.000 --> 00:34:55.000]  (字幕製作:貝爾)
[00:34:55.000 --> 00:34:57.000]  (字幕製作:貝爾)
[00:34:57.000 --> 00:34:59.000]  (字幕製作:貝爾)
[00:34:59.000 --> 00:35:02.000]  (字幕由 Amara.org 社群提供)
[00:35:02.000 --> 00:35:05.000]  (字幕由 Amara.org 社群提供)

