
[00:00:00.000 --> 00:00:03.440]  我剛剛夠資格 多了幾年
[00:23:48.140 --> 00:23:50.140]  魔鬼覺得這麼過癮
[00:23:50.140 --> 00:23:53.140]  弄個東西去享受
[00:23:53.140 --> 00:23:58.140]  都是上帝給的
[00:23:58.140 --> 00:24:00.140]  所以她看透了
[00:24:00.140 --> 00:24:03.140]  她出來說
[00:24:03.140 --> 00:24:06.140]  我第二個兒子不行
[00:24:06.140 --> 00:24:08.140]  雖然我是監督的太太
[00:24:08.140 --> 00:24:10.140]  帶領著教會的婦女
[00:24:10.140 --> 00:24:15.140]  說是培靈會 屬靈的領袖
[00:24:15.140 --> 00:24:17.140]  我兒子不行
[00:24:17.140 --> 00:24:21.140]  他正在吸毒
[00:24:21.140 --> 00:24:25.140]  他搞同性戀
[00:24:25.140 --> 00:24:27.140]  一樣在家庭長大
[00:24:27.140 --> 00:24:32.140]  一樣在家庭有崇拜
[00:24:32.140 --> 00:24:34.140]  一樣在家裏
[00:24:34.140 --> 00:24:36.140]  當然是偏心
[00:24:36.140 --> 00:24:38.140]  親大親小不親中間
[00:24:38.140 --> 00:24:43.140]  大兒子就親 孫女就親
[00:24:43.140 --> 00:24:45.140]  中間就被忽略
[00:24:45.140 --> 00:24:47.140]  很多解釋 你知道嗎?
[00:24:47.140 --> 00:24:49.140]  冤枉啊
[00:24:49.140 --> 00:24:52.140]  這樣解釋很舒服的
[00:24:52.140 --> 00:24:53.140]  為什麼呢?
[00:24:53.140 --> 00:24:55.140]  因果論嘛
[00:24:55.140 --> 00:24:56.140]  什麼是因果論呢?
[00:24:56.140 --> 00:24:58.140]  我解釋了 哦 你的第二個兒子
[00:24:58.140 --> 00:24:59.140]  之所以不乖
[00:24:59.140 --> 00:25:01.140]  因為你這樣這樣這樣
[00:25:01.140 --> 00:25:02.140]  原來有這個原因
[00:25:02.140 --> 00:25:03.140]  這件事我就學了
[00:25:03.140 --> 00:25:06.140]  以後如果要養兒子就不要學他了
[00:25:06.140 --> 00:25:08.140]  因為他有偏心
[00:25:08.140 --> 00:25:10.140]  有時候叫大兒子叫小女兒
[00:25:10.140 --> 00:25:11.140]  不記得叫中間兒子
[00:25:11.140 --> 00:25:12.140]  你找到原因之後
[00:25:12.140 --> 00:25:14.140]  那就成為趨吉避凶
[00:25:14.140 --> 00:25:17.140]  那就成為教導手冊了
[00:25:17.140 --> 00:25:19.140]  真是可憐
[00:25:19.140 --> 00:25:21.140]  所以在這裏
[00:25:21.140 --> 00:25:23.140]  讓我們看到
[00:25:23.140 --> 00:25:26.140]  人生有時候
[00:25:26.140 --> 00:25:28.140]  好像這個說
[00:25:28.140 --> 00:25:29.140]  就算你有很多兒子
[00:25:29.140 --> 00:25:31.140]  或者有很多兒女
[00:25:31.140 --> 00:25:34.140]  未必如人所願
[00:25:34.140 --> 00:25:36.140]  如果認定
[00:25:36.140 --> 00:25:38.140]  上帝都會給你
[00:25:38.140 --> 00:25:40.140]  盡你的能力
[00:25:40.140 --> 00:25:42.140]  你就真的要放手
[00:25:42.140 --> 00:25:44.140]  他這裏說
[00:25:44.140 --> 00:25:46.140]  不得滿享福樂
[00:25:46.140 --> 00:25:48.140]  又不得埋葬
[00:25:48.140 --> 00:25:50.140]  真是人間悲劇
[00:25:50.140 --> 00:25:52.140]  那又怎樣呢?
[00:25:52.140 --> 00:25:54.140]  這個兒女都理所當然
[00:25:54.140 --> 00:25:57.140]  傳道者就有個評論
[00:25:57.140 --> 00:25:58.140]  據我説
[00:25:58.140 --> 00:26:00.140]  那不到期而下的胎
[00:26:00.140 --> 00:26:02.140]  比他更好
[00:26:02.140 --> 00:26:04.140]  這個就是世間人
[00:26:04.140 --> 00:26:06.140]  給他的評論
[00:26:06.140 --> 00:26:10.140]  但如果我們看下去的時候
[00:26:10.140 --> 00:26:12.140]  現實不協調
[00:26:12.140 --> 00:26:14.140]  正正就在你世界裏面出現
[00:26:14.140 --> 00:26:16.140]  但如果都認定
[00:26:16.140 --> 00:26:18.140]  是上帝的時候
[00:26:18.140 --> 00:26:20.140]  可能有另一種看法
[00:26:20.140 --> 00:26:25.140]  第三個
[00:26:25.140 --> 00:26:27.140]  是非顛倒
[00:26:27.140 --> 00:26:29.140]  在世間裏面
[00:26:29.140 --> 00:26:30.140]  剛才說
[00:26:30.140 --> 00:26:31.140]  有因果律
[00:26:31.140 --> 00:26:33.140]  有道德律
[00:26:33.140 --> 00:26:35.140]  這個世人賴以建立社會的
[00:26:35.140 --> 00:26:38.140]  然後傳道者挑戰
[00:26:38.140 --> 00:26:40.140]  世界所建立的道德律
[00:26:40.140 --> 00:26:42.140]  因果律
[00:26:42.140 --> 00:26:44.140]  原來在人生上
[00:26:44.140 --> 00:26:47.140]  未必可以完全應用到
[00:26:47.140 --> 00:26:49.140]  他愚昧人立高位
[00:26:49.140 --> 00:26:51.140]  富足人在低位
[00:26:51.140 --> 00:26:52.140]  瀑人騎馬
[00:26:52.140 --> 00:26:54.140]  王子走路
[00:26:54.140 --> 00:26:56.140]  是非顛倒
[00:26:56.140 --> 00:26:58.140]  應該的
[00:26:58.140 --> 00:27:00.140]  就成為不應該
[00:27:00.140 --> 00:27:02.140]  愚昧人
[00:27:02.140 --> 00:27:04.140]  應該要聽教導
[00:27:04.140 --> 00:27:06.140]  但竟然在上面
[00:27:06.140 --> 00:27:08.140]  做很多的
[00:27:08.140 --> 00:27:10.140]  講很多的東西
[00:27:10.140 --> 00:27:12.140]  就是愚昧人
[00:27:12.140 --> 00:27:14.140]  帶領
[00:27:14.140 --> 00:27:16.140]  這個就屢見不鮮
[00:27:16.140 --> 00:27:20.140]  那些狂人
[00:27:20.140 --> 00:27:22.140]  就是會做總統的
[00:27:22.140 --> 00:27:23.140]  那些瘋子
[00:27:23.140 --> 00:27:25.140]  就會帶領國家的
[00:27:25.140 --> 00:27:27.140]  那些就
[00:27:27.140 --> 00:27:29.140]  你完全想不到
[00:27:29.140 --> 00:27:31.140]  那些人就幾年間
[00:27:31.140 --> 00:27:33.140]  就成為了舉足輕重的
[00:27:33.140 --> 00:27:35.140]  你真的想不到
[00:27:35.140 --> 00:27:38.140]  因為這個完全不是
[00:27:38.140 --> 00:27:40.140]  我們所預測得到
[00:27:40.140 --> 00:27:43.140]  瀑人騎馬
[00:27:43.140 --> 00:27:44.140]  王子走路
[00:27:44.140 --> 00:27:45.140]  他所說的就是
[00:27:45.140 --> 00:27:46.140]  不應該的
[00:27:46.140 --> 00:27:48.140]  不應該是這樣
[00:27:48.140 --> 00:27:50.140]  但很多時候就是這樣
[00:27:50.140 --> 00:27:52.140]  你怎樣解釋呢?
[00:27:52.140 --> 00:27:53.140]  沒得解釋
[00:27:53.140 --> 00:27:55.140]  這個世界就是這樣
[00:27:55.140 --> 00:27:57.140]  你經常說這個世界怎樣好
[00:27:57.140 --> 00:27:59.140]  人類的文化怎樣偉大
[00:27:59.140 --> 00:28:02.140]  你怎樣用道德來建設這個世界
[00:28:02.140 --> 00:28:05.140]  但這個世界就正正出現這樣東西
[00:28:05.140 --> 00:28:07.140]  所以他幫你說出來
[00:28:07.140 --> 00:28:13.140]  第二
[00:28:13.140 --> 00:28:14.140]  剛才就說了
[00:28:14.140 --> 00:28:15.140]  道德律
[00:28:15.140 --> 00:28:17.140]  因果律
[00:28:17.140 --> 00:28:19.140]  都沒辦法
[00:28:19.140 --> 00:28:21.140]  在這個世界裏面去建立
[00:28:21.140 --> 00:28:24.140]  一個理想的社會
[00:28:24.140 --> 00:28:27.140]  第二點
[00:28:27.140 --> 00:28:29.140]  虛空
[00:28:29.140 --> 00:28:30.140]  就說
[00:28:30.140 --> 00:28:31.140]  在日光之下
[00:28:31.140 --> 00:28:33.140]  都是虛空的
[00:28:33.140 --> 00:28:35.140]  日光之下都是虛空
[00:28:35.140 --> 00:28:36.140]  什麼意思呢?
[00:28:36.140 --> 00:28:37.140]  傳道者是這樣說
[00:28:37.140 --> 00:28:38.140]  在一章第二節
[00:28:38.140 --> 00:28:40.140]  這裡有幾節聖經
[00:28:40.140 --> 00:28:41.140]  一章第二節
[00:28:41.140 --> 00:28:43.140]  他說傳道者說
[00:28:43.140 --> 00:28:44.140]  虛空就是虛空
[00:28:44.140 --> 00:28:46.140]  凡事都是虛空
[00:28:46.140 --> 00:28:47.140]  虛空就是虛空
[00:28:47.140 --> 00:28:49.140]  就是說非常虛空
[00:28:49.140 --> 00:28:51.140]  如果虛空用荒謬
[00:28:51.140 --> 00:28:53.140]  就是非常荒謬
[00:28:53.140 --> 00:28:55.140]  一章十四節
[00:28:55.140 --> 00:28:59.140]  他說我見日光之下所作的一切事
[00:28:59.140 --> 00:29:01.140]  都是虛空
[00:29:01.140 --> 00:29:02.140]  都是暴風
[00:29:02.140 --> 00:29:04.140]  什麼叫日光之下所作的一切事呢?
[00:29:04.140 --> 00:29:06.140]  就是人間所努力的
[00:29:06.140 --> 00:29:09.140]  所建設的這些東西
[00:29:09.140 --> 00:29:11.140]  都是虛空的
[00:29:11.140 --> 00:29:13.140]  所以我們不要留戀
[00:29:13.140 --> 00:29:16.140]  不要將我們的永恆價值
[00:29:16.140 --> 00:29:18.140]  放在這個世界上
[00:29:18.140 --> 00:29:20.140]  如果我們將我們生命的東西
[00:29:20.140 --> 00:29:22.140]  全部放在這個世界上
[00:29:22.140 --> 00:29:24.140]  到後來你發現
[00:29:24.140 --> 00:29:26.140]  你所放出來的
[00:29:26.140 --> 00:29:28.140]  你所犧牲的家人
[00:29:28.140 --> 00:29:29.140]  犧牲了教會
[00:29:29.140 --> 00:29:30.140]  犧牲了健康
[00:29:30.140 --> 00:29:32.140]  想著可以在這個世界上
[00:29:32.140 --> 00:29:34.140]  得到你想得到的東西
[00:29:34.140 --> 00:29:36.140]  結果你很失望
[00:29:36.140 --> 00:29:38.140]  暴風 什麼都沒有
[00:29:38.140 --> 00:29:40.140]  所以日光之下所作的一切事
[00:29:40.140 --> 00:29:42.140]  到頭來
[00:29:42.140 --> 00:29:44.140]  竟然是得不到
[00:29:44.140 --> 00:29:46.140]  然後十二章八節
[00:29:46.140 --> 00:29:47.140]  他就說了
[00:29:47.140 --> 00:29:48.140]  傳道者說
[00:29:48.140 --> 00:29:50.140]  虛空就是虛空
[00:29:50.140 --> 00:29:52.140]  凡事都是虛空
[00:29:52.140 --> 00:29:54.140]  就重複回第一章
[00:29:54.140 --> 00:29:56.140]  十二章是結尾的
[00:29:56.140 --> 00:29:58.140]  一章是開頭的
[00:29:58.140 --> 00:30:01.140]  由一章開頭到十二章結尾
[00:30:01.140 --> 00:30:04.140]  是貫穿著整個傳道書
[00:30:04.140 --> 00:30:06.140]  都是虛空的
[00:30:06.140 --> 00:30:09.140]  或者都是荒謬的
[00:30:09.140 --> 00:30:11.140]  那究竟在這裡
[00:30:11.140 --> 00:30:13.140]  他想說什麼呢?
[00:30:14.140 --> 00:30:18.140]  他用幾個解釋
[00:30:18.140 --> 00:30:20.140]  第一個虛空
[00:30:20.140 --> 00:30:24.140]  那人是智慧是愚昧
[00:30:24.140 --> 00:30:26.140]  誰能知道呢?
[00:30:26.140 --> 00:30:30.140]  黑警要管理我奴隸所得的
[00:30:30.140 --> 00:30:32.140]  就算我在日光之下
[00:30:32.140 --> 00:30:34.140]  用智慧所得的
[00:30:34.140 --> 00:30:36.140]  借也是虛空
[00:30:36.140 --> 00:30:39.140]  我不知道索羅門有沒有買過基金
[00:30:39.140 --> 00:30:41.140]  有沒有投資過
[00:30:41.140 --> 00:30:44.140]  今天鄉政府很緊張
[00:30:44.140 --> 00:30:46.140]  經過那個遺文之後
[00:30:46.140 --> 00:30:48.140]  所有人的投資
[00:30:48.140 --> 00:30:51.140]  就必須要簽很多東西
[00:30:51.140 --> 00:30:54.140]  最近有些什麼銀色債券
[00:30:54.140 --> 00:30:57.140]  我就傻乎乎的買了一些
[00:30:57.140 --> 00:30:59.140]  買了這麼多東西
[00:30:59.140 --> 00:31:01.140]  原來很多東西要做
[00:31:01.140 --> 00:31:02.140]  成份一天
[00:31:02.140 --> 00:31:03.140]  你明不明白
[00:31:03.140 --> 00:31:04.140]  明白
[00:31:04.140 --> 00:31:05.140]  清楚了嗎?
[00:31:05.140 --> 00:31:06.140]  清楚
[00:31:06.140 --> 00:31:07.140]  照他講
[00:31:07.140 --> 00:31:08.140]  他講得很快
[00:31:08.140 --> 00:31:09.140]  不知道在講什麼
[00:31:09.140 --> 00:31:11.140]  花這麼多時間
[00:31:11.140 --> 00:31:12.140]  為什麼呢?
[00:31:12.140 --> 00:31:14.140]  這裡怎麼說呢?
[00:31:14.140 --> 00:31:17.140]  那人是智慧是愚昧
[00:31:17.140 --> 00:31:19.140]  誰能知道呢?
[00:31:19.140 --> 00:31:23.140]  我們很多時候要交託我們的財富
[00:31:23.140 --> 00:31:27.140]  交託我奴隸所得的東西給那些人
[00:31:27.140 --> 00:31:30.140]  你不知道他們是不是可以去管理你
[00:31:30.140 --> 00:31:32.140]  我不是說那些人不好
[00:31:32.140 --> 00:31:33.140]  不是這件事
[00:31:33.140 --> 00:31:35.140]  因為有很多你控制不了
[00:31:35.140 --> 00:31:37.140]  就是我們奴隸所得的
[00:31:37.140 --> 00:31:39.140]  就是奴隸所得
[00:31:39.140 --> 00:31:44.140]  而我們是交託給他
[00:31:44.140 --> 00:31:46.140]  今天在這個世界上
[00:31:46.140 --> 00:31:49.140]  我們很辛苦
[00:31:49.140 --> 00:31:51.140]  賺取所得
[00:31:51.140 --> 00:31:54.140]  我們很多時候是相信世界
[00:31:54.140 --> 00:31:57.140]  這個是現實
[00:31:57.140 --> 00:32:00.140]  這個也是無可避免
[00:32:00.140 --> 00:32:02.140]  我們有病
[00:32:02.140 --> 00:32:04.140]  通常我們找醫生
[00:32:04.140 --> 00:32:06.140]  對不對?
[00:32:06.140 --> 00:32:09.140]  我們要退休
[00:32:09.140 --> 00:32:11.140]  我們就會找基金經理
[00:32:11.140 --> 00:32:12.140]  對不對?
[00:32:12.140 --> 00:32:13.140]  處理我們的財務
[00:32:13.140 --> 00:32:15.140]  我們要存錢
[00:32:15.140 --> 00:32:18.140]  我們就找銀行或者找一些財務專家
[00:32:18.140 --> 00:32:20.140]  都對的
[00:32:20.140 --> 00:32:23.140]  就有一個神學家
[00:32:23.140 --> 00:32:27.140]  他說現代人大概不用上帝
[00:32:27.140 --> 00:32:31.140]  因為現代人活在一個專業的世界裡面
[00:32:31.140 --> 00:32:34.140]  在你周圍有很多專業的人去服侍你
[00:32:34.140 --> 00:32:36.140]  那上帝是做什麼呢?
[00:32:36.140 --> 00:32:38.140]  就是當你見完醫生
[00:32:38.140 --> 00:32:39.140]  處理好財務
[00:32:39.140 --> 00:32:41.140]  做好就回來
[00:32:41.140 --> 00:32:42.140]  就循例式
[00:32:42.140 --> 00:32:44.140]  主啊 感謝你
[00:32:44.140 --> 00:32:46.140]  我的財產已經很安全了
[00:32:46.140 --> 00:32:48.140]  主啊 感謝你
[00:32:48.140 --> 00:32:50.140]  那個醫生的確不錯的
[00:32:50.140 --> 00:32:53.140]  所以那個神學家就說
[00:32:53.140 --> 00:32:56.140]  究竟上帝在我們的生命裡面
[00:32:56.140 --> 00:32:58.140]  還有什麼意義呢?
[00:32:58.140 --> 00:33:01.140]  不是的 都有意義的
[00:33:01.140 --> 00:33:02.140]  所以那個神學家說
[00:33:02.140 --> 00:33:03.140]  是 有意義的
[00:33:03.140 --> 00:33:05.140]  我知道你很信上帝
[00:33:05.140 --> 00:33:07.140]  不過呢
[00:33:07.140 --> 00:33:13.140]  如果真的去倚靠上帝
[00:33:13.140 --> 00:33:21.140]  那我們會不會有些不同的想法呢?
[00:33:21.140 --> 00:33:22.140]  我不是財務專家
[00:33:22.140 --> 00:33:24.140]  我又不是醫生
[00:33:24.140 --> 00:33:26.140]  所以我又不是叫你不要去看醫生
[00:33:26.140 --> 00:33:27.140]  你不要跟人家說
[00:33:27.140 --> 00:33:28.140]  有沒有說了
[00:33:28.140 --> 00:33:32.140]  有時候我不看醫生
[00:33:32.140 --> 00:33:34.140]  我們要說的就是
[00:33:34.140 --> 00:33:38.140]  終極就是說
[00:33:38.140 --> 00:33:42.140]  醫生是誰的長輩
[00:33:42.140 --> 00:33:46.140]  這個世界財產是誰的長輩
[00:33:46.140 --> 00:33:52.140]  如果我們所倚靠的是上帝
[00:33:52.140 --> 00:33:55.140]  縱然我看了醫生
[00:33:55.140 --> 00:33:57.140]  有些人呢
[00:33:57.140 --> 00:33:59.140]  就是我們的心態就是
[00:33:59.140 --> 00:34:03.140]  醫好還是不醫好
[00:34:03.140 --> 00:34:04.140]  都是醫生
[00:34:04.140 --> 00:34:06.140]  但我們的看法就是
[00:34:06.140 --> 00:34:09.140]  醫好還是不醫好
[00:34:09.140 --> 00:34:11.140]  是上帝批准的
[00:34:11.140 --> 00:34:12.140]  所以有時候去到這個地步呢
[00:34:12.140 --> 00:34:16.140]  我們要過一個無怨無悔的生活
[00:34:16.140 --> 00:34:18.140]  什麼叫無怨無悔呢?
[00:34:18.140 --> 00:34:22.140]  如果我們的健康是完全靠世上的人
[00:34:22.140 --> 00:34:24.140]  當然我們是要找醫生
[00:34:24.140 --> 00:34:25.140]  但我們知道
[00:34:25.140 --> 00:34:28.140]  真正到最後健康和平安呢
[00:34:28.140 --> 00:34:31.140]  是在上帝的手裏面
[00:34:31.140 --> 00:34:34.140]  有時候我們是猜不到的
[00:34:34.140 --> 00:34:38.140]  最近有一個弟兄在大埔教會
[00:34:38.140 --> 00:34:42.140]  很年輕突然過世了
[00:34:42.140 --> 00:34:45.140]  到現在不知道是什麼原因
[00:34:45.140 --> 00:34:49.140]  他太太和女兒都很傷心
[00:34:49.140 --> 00:34:51.140]  那個喪禮都很多人
[00:34:51.140 --> 00:34:55.140]  因為很偶然
[00:34:55.140 --> 00:34:59.140]  在那個喪禮裏面
[00:34:59.140 --> 00:35:01.140]  我經常問
[00:35:01.140 --> 00:35:03.140]  50歲出頭
[00:35:03.140 --> 00:35:06.140]  平日都很健康的
[00:35:06.140 --> 00:35:08.140]  他還在醫院裏面做
[00:35:08.140 --> 00:35:10.140]  他還是護士
[00:35:10.140 --> 00:35:11.140]  他不是護士
[00:35:11.140 --> 00:35:13.140]  他在醫院裏面
[00:35:13.140 --> 00:35:15.140]  他是護士
[00:35:15.140 --> 00:35:18.140]  但他做一些專門檢查的工作
[00:35:18.140 --> 00:35:20.140]  他最清楚自己的健康
[00:35:20.140 --> 00:35:24.140]  他最容易去檢查到身體的東西
[00:35:24.140 --> 00:35:28.140]  但是要走就走
[00:35:28.140 --> 00:35:30.140]  我經常心痛
[00:35:30.140 --> 00:35:32.140]  我現在都在痛
[00:35:32.140 --> 00:35:35.140]  我跟師母說很害怕
[00:35:35.140 --> 00:35:38.140]  我就去看醫生
[00:35:38.140 --> 00:35:40.140]  第一個看的就是漢華
[00:35:40.140 --> 00:35:42.140]  中間是港勳
[00:35:42.140 --> 00:35:43.140]  他幫我檢查完
[00:35:43.140 --> 00:35:44.140]  他說你很嚴重
[00:35:44.140 --> 00:35:46.140]  他說我很嚴重
[00:35:46.140 --> 00:35:48.140]  馬上要照心
[00:35:48.140 --> 00:35:52.140]  馬來醫院馬上排忌
[00:35:52.140 --> 00:35:54.140]  我說的症狀嚇死他
[00:35:54.140 --> 00:35:55.140]  因為我心裏想著
[00:35:55.140 --> 00:35:56.140]  晚上醒了
[00:35:56.140 --> 00:35:57.140]  透不過氣
[00:35:57.140 --> 00:35:59.140]  心裏想著死
[00:35:59.140 --> 00:36:01.140]  照了一天
[00:36:01.140 --> 00:36:03.140]  又這樣那樣
[00:36:03.140 --> 00:36:05.140]  報告出來
[00:36:05.140 --> 00:36:07.140]  我沒事
[00:36:07.140 --> 00:36:09.140]  他什麼事都沒有
[00:36:09.140 --> 00:36:11.140]  又沒有失聰
[00:36:11.140 --> 00:36:13.140]  他的助手就說
[00:36:13.140 --> 00:36:14.140]  豈有此理
[00:36:14.140 --> 00:36:15.140]  沒理由的
[00:36:15.140 --> 00:36:17.140]  要抽那桶血去驗
[00:36:17.140 --> 00:36:19.140]  那桶是最痛的
[00:36:20.140 --> 00:36:23.140]  但是我沒有被醫過
[00:36:23.140 --> 00:36:25.140]  因為沒有吃藥
[00:36:25.140 --> 00:36:29.140]  過了幾年
[00:36:29.140 --> 00:36:31.140]  那時我就回到沙田住
[00:36:31.140 --> 00:36:33.140]  又痛過
[00:36:33.140 --> 00:36:35.140]  有時長一點
[00:36:35.140 --> 00:36:37.140]  去沙田醫院
[00:36:37.140 --> 00:36:38.140]  威爾斯
[00:36:38.140 --> 00:36:40.140]  我講了情況
[00:36:40.140 --> 00:36:42.140]  跟阿頭說很嚴重
[00:36:42.140 --> 00:36:43.140]  一定有事
[00:36:43.140 --> 00:36:44.140]  馬上抓了他
[00:36:44.140 --> 00:36:46.140]  又怕了胃
[00:36:46.140 --> 00:36:47.140]  又插胃
[00:36:47.140 --> 00:36:49.140]  又沒事
[00:36:49.140 --> 00:36:51.140]  醫生很氣
[00:36:51.140 --> 00:36:54.140]  他說你沒什麼
[00:36:54.140 --> 00:36:57.140]  我無謂騙你
[00:36:57.140 --> 00:36:58.140]  這麼辛苦進來
[00:36:58.140 --> 00:36:59.140]  給你早餐
[00:36:59.140 --> 00:37:01.140]  我講了一句話
[00:37:01.140 --> 00:37:03.140]  所以到現在我不敢看醫生
[00:37:03.140 --> 00:37:05.140]  他說
[00:37:05.140 --> 00:37:08.140]  一個人有事
[00:37:08.140 --> 00:37:09.140]  能夠檢查得到
[00:37:09.140 --> 00:37:11.140]  是很少部分
[00:37:11.140 --> 00:37:13.140]  有很多事是檢查不到的
[00:37:13.140 --> 00:37:16.140]  如果要走
[00:37:16.140 --> 00:37:18.140]  一定有路
[00:37:18.140 --> 00:37:22.140]  我明白他說什麼
[00:37:22.140 --> 00:37:24.140]  那好吧
[00:37:24.140 --> 00:37:26.140]  我就不去了
[00:37:26.140 --> 00:37:30.140]  我不知道為什麼
[00:37:30.140 --> 00:37:32.140]  不知道有沒有事
[00:37:32.140 --> 00:37:34.140]  不知道會不會躺下
[00:37:34.140 --> 00:37:36.140]  我不知道
[00:37:36.140 --> 00:37:38.140]  總之可能是
[00:37:38.140 --> 00:37:40.140]  不知道什麼原因
[00:37:40.140 --> 00:37:42.140]  完全不知道
[00:37:42.140 --> 00:37:44.140]  在人生上
[00:37:44.140 --> 00:37:46.140]  很多事猜不到
[00:37:46.140 --> 00:37:48.140]  健康猜不到
[00:37:48.140 --> 00:37:50.140]  世界經濟猜不到
[00:37:50.140 --> 00:37:52.140]  我們將生命交託給醫生
[00:37:52.140 --> 00:37:54.140]  但我們知道最後交託給上帝
[00:37:54.140 --> 00:37:56.140]  如果醫生找不到
[00:37:56.140 --> 00:37:58.140]  不要埋怨他
[00:37:58.140 --> 00:38:02.140]  有時你怨不到的
[00:38:02.140 --> 00:38:04.140]  基金經理一樣
[00:38:04.140 --> 00:38:06.140]  他不是要害你的
[00:38:06.140 --> 00:38:08.140]  他也猜不到
[00:38:08.140 --> 00:38:10.140]  背後的事是猜不到的
[00:38:10.140 --> 00:38:12.140]  世界變化是猜不到的
[00:38:12.140 --> 00:38:14.140]  中東出了一個傻子
[00:38:14.140 --> 00:38:16.140]  你不知道的
[00:38:16.140 --> 00:38:18.140]  石油跌得這麼低
[00:38:18.140 --> 00:38:20.140]  我去計算的時候
[00:38:20.140 --> 00:38:22.140]  石油有多貴
[00:38:22.140 --> 00:38:24.140]  價錢有多高
[00:38:24.140 --> 00:38:26.140]  一元換八元去加拿大
[00:38:26.140 --> 00:38:28.140]  為什麼這次回來就慘了
[00:38:28.140 --> 00:38:30.140]  價錢跌到五元
[00:38:30.140 --> 00:38:32.140]  每次都是這樣
[00:38:32.140 --> 00:38:34.140]  你猜不到的
[00:38:34.140 --> 00:38:36.140]  那時候當然不會買房子
[00:38:36.140 --> 00:38:38.140]  猜不到的
[00:38:38.140 --> 00:38:40.140]  不要怨
[00:38:40.140 --> 00:38:42.140]  你沒有用
[00:38:42.140 --> 00:38:44.140]  我放錢在這裏
[00:38:44.140 --> 00:38:46.140]  為什麼不賺
[00:38:46.140 --> 00:38:48.140]  你沒眼光
[00:38:48.140 --> 00:38:52.140]  所羅門說
[00:38:52.140 --> 00:38:56.140]  沒有人知道
[00:38:56.140 --> 00:38:58.140]  智慧愚昧沒有人知道
[00:38:58.140 --> 00:39:00.140]  背後的事沒有人知道
[00:39:00.140 --> 00:39:02.140]  很多事你不知道
[00:39:02.140 --> 00:39:04.140]  因為
[00:39:04.140 --> 00:39:06.140]  很多事用他的字
[00:39:06.140 --> 00:39:08.140]  荒謬
[00:39:08.140 --> 00:39:10.140]  是沒有計算
[00:39:10.140 --> 00:39:12.140]  沒有預測到的
[00:39:12.140 --> 00:39:14.140]  不是根據一個定律
[00:39:14.140 --> 00:39:16.140]  人很想有一個定律
[00:39:16.140 --> 00:39:18.140]  於是我就很安心
[00:39:18.140 --> 00:39:20.140]  於是我就安枕無憂
[00:39:20.140 --> 00:39:22.140]  傳道者說
[00:39:22.140 --> 00:39:24.140]  你憂想安枕無憂
[00:39:24.140 --> 00:39:26.140]  你以為最安全
[00:39:26.140 --> 00:39:28.140]  就最危險
[00:39:28.140 --> 00:39:30.140]  真正的能夠在背後
[00:39:30.140 --> 00:39:32.140]  是上帝
[00:39:32.140 --> 00:39:34.140]  所以要學習
[00:39:36.140 --> 00:39:38.140]  要做盡量做
[00:39:38.140 --> 00:39:40.140]  交給上帝
[00:39:40.140 --> 00:39:42.140]  無怨無悔
[00:39:42.140 --> 00:39:44.140]  否則你經常不開心
[00:39:44.140 --> 00:39:46.140]  另外六章二節
[00:39:46.140 --> 00:39:50.140]  就是人蒙神似他之才
[00:39:50.140 --> 00:39:52.140]  豐富尊榮
[00:39:52.140 --> 00:39:54.140]  而是他心裏所願的
[00:39:54.140 --> 00:39:56.140]  一樣都不缺
[00:39:56.140 --> 00:39:58.140]  很好
[00:39:58.140 --> 00:40:00.140]  只是神使他不能吃用
[00:40:00.140 --> 00:40:02.140]  反有愛人來吃用
[00:40:02.140 --> 00:40:04.140]  這是虛空
[00:40:04.140 --> 00:40:06.140]  也是黃泉
[00:40:06.140 --> 00:40:08.140]  這句真的很真實
[00:40:08.140 --> 00:40:10.140]  人蒙上帝
[00:40:10.140 --> 00:40:12.140]  比他之才豐富尊榮
[00:40:12.140 --> 00:40:14.140]  所要的一樣不缺
[00:40:14.140 --> 00:40:16.140]  人生在這世上是這樣的
[00:40:16.140 --> 00:40:20.140]  去做事賺你應該可以
[00:40:20.140 --> 00:40:22.140]  但是
[00:40:22.140 --> 00:40:24.140]  當你賺到所有東西
[00:40:24.140 --> 00:40:26.140]  就不能吃用
[00:40:26.140 --> 00:40:28.140]  即是年輕的時候
[00:40:28.140 --> 00:40:30.140]  就拼命賺錢
[00:40:30.140 --> 00:40:32.140]  就想著賺到錢
[00:40:32.140 --> 00:40:34.140]  吃美食
[00:40:34.140 --> 00:40:36.140]  剩下的日子
[00:40:36.140 --> 00:40:38.140]  就快快樂樂地過活
[00:40:38.140 --> 00:40:40.140]  誰知到晚年
[00:40:40.140 --> 00:40:42.140]  什麼都不能吃
[00:40:42.140 --> 00:40:44.140]  結果到晚年
[00:40:44.140 --> 00:40:46.140]  就吃豬哨
[00:40:46.140 --> 00:40:48.140]  吃粗麥
[00:40:48.140 --> 00:40:50.140]  吃菜根
[00:40:50.140 --> 00:40:52.140]  吃這些東西
[00:40:52.140 --> 00:40:54.140]  以前就想著
[00:40:54.140 --> 00:40:56.140]  可以吃好東西去旅行
[00:40:56.140 --> 00:40:58.140]  但膝蓋痛
[00:40:58.140 --> 00:41:00.140]  多走一步就不行
