
[00:00:00.000 --> 00:00:05.000]  各位睇片節目嘅各位朋友你好
[00:15:58.520 --> 00:16:00.520]  沒有知識
[00:16:00.520 --> 00:16:02.520]  沒有智慧
[00:16:02.520 --> 00:16:04.520]  所羅門王告訴我
[00:16:04.520 --> 00:16:06.520]  雖然人生好像很寬敞
[00:16:06.520 --> 00:16:08.520]  這個社會很瘋狂
[00:16:08.520 --> 00:16:10.520]  但是
[00:16:10.520 --> 00:16:12.520]  我們仍然可以活得精彩
[00:16:12.520 --> 00:16:14.520]  那你說怎樣
[00:16:14.520 --> 00:16:16.520]  他明我們三大秘訣
[00:16:16.520 --> 00:16:18.520]  第一
[00:16:18.520 --> 00:16:20.520]  以感恩的心
[00:16:20.520 --> 00:16:22.520]  痛痛快快地活著
[00:16:22.520 --> 00:16:24.520]  在今天這個社會
[00:16:24.520 --> 00:16:26.520]  有飯吃的不是很多
[00:16:26.520 --> 00:16:28.520]  但是吃得開心的更少
[00:16:28.520 --> 00:16:30.520]  有些人是沒有胃口吃
[00:16:30.520 --> 00:16:32.520]  有些人嫌食物不夠好吃
[00:16:32.520 --> 00:16:34.520]  有些人沒有心情吃
[00:16:34.520 --> 00:16:36.520]  有飯吃都吃不下
[00:16:36.520 --> 00:16:38.520]  為什麼
[00:16:38.520 --> 00:16:40.520]  太多憂慮
[00:16:40.520 --> 00:16:42.520]  太多恐懼
[00:16:42.520 --> 00:16:44.520]  太多心理裏面的問題
[00:16:44.520 --> 00:16:46.520]  困擾著
[00:16:46.520 --> 00:16:48.520]  沒有胃口
[00:16:48.520 --> 00:16:50.520]  怎樣可以
[00:16:50.520 --> 00:16:52.520]  讓我們能夠活得精彩
[00:16:52.520 --> 00:16:54.520]  你不是從一個
[00:16:54.520 --> 00:16:56.520]  沒有神的角度去看這個世界
[00:16:56.520 --> 00:16:58.520]  而是從一個有神
[00:16:58.520 --> 00:17:00.520]  一粥一飯都是上帝賜給我們
[00:17:00.520 --> 00:17:02.520]  我們存於感恩的心去吃
[00:17:02.520 --> 00:17:04.520]  就很不同
[00:17:04.520 --> 00:17:06.520]  一個存於感恩的心去吃飯的時候
[00:17:06.520 --> 00:17:08.520]  他會
[00:17:08.520 --> 00:17:10.520]  欣賞這些食物
[00:17:10.520 --> 00:17:12.520]  他會享受這些食物
[00:17:12.520 --> 00:17:14.520]  因為這個是上帝給他的份
[00:17:14.520 --> 00:17:16.520]  問題就是
[00:17:16.520 --> 00:17:18.520]  我們懂不懂得去感恩
[00:17:18.520 --> 00:17:20.520]  世界上有兩種人
[00:17:20.520 --> 00:17:22.520]  一種人
[00:17:22.520 --> 00:17:24.520]  凡事埋怨
[00:17:24.520 --> 00:17:26.520]  唉 飯菜到底
[00:17:26.520 --> 00:17:28.520]  吃來吃去都是豆腐牛肉飯
[00:17:28.520 --> 00:17:30.520]  吃來吃去都是那個味
[00:17:30.520 --> 00:17:32.520]  唉 為什麼飯煮得那麼爛
[00:17:32.520 --> 00:17:34.520]  唉 為什麼那麼鹹
[00:17:34.520 --> 00:17:36.520]  唉 為什麼醫生吩咐我
[00:17:36.520 --> 00:17:38.520]  不吃這個不吃那個
[00:17:38.520 --> 00:17:40.520]  沒有胃口
[00:17:40.520 --> 00:17:42.520]  就算真心美味
[00:17:42.520 --> 00:17:44.520]  在你眼前
[00:17:44.520 --> 00:17:46.520]  你都眉頭皺
[00:17:46.520 --> 00:17:48.520]  不懂得去感恩
[00:17:48.520 --> 00:17:50.520]  只懂得去拿取
[00:17:50.520 --> 00:17:52.520]  世界上有些人
[00:17:52.520 --> 00:17:54.520]  凡事埋怨
[00:17:54.520 --> 00:17:56.520]  埋怨這裡埋怨那裡
[00:17:56.520 --> 00:17:58.520]  這些人不單止自己苦
[00:17:58.520 --> 00:18:00.520]  周圍和他的人相處都苦
[00:18:00.520 --> 00:18:02.520]  但另外一些人
[00:18:02.520 --> 00:18:04.520]  永遠是感恩
[00:18:04.520 --> 00:18:06.520]  感謝神
[00:18:06.520 --> 00:18:08.520]  給我們有這個有那個
[00:18:08.520 --> 00:18:10.520]  今天
[00:18:10.520 --> 00:18:12.520]  我們是不是存在感恩的心
[00:18:12.520 --> 00:18:14.520]  有感恩的心
[00:18:14.520 --> 00:18:16.520]  上帝給我不是很有錢
[00:18:16.520 --> 00:18:18.520]  這個是感恩
[00:18:18.520 --> 00:18:20.520]  上帝給我不是很特別出色
[00:18:20.520 --> 00:18:22.520]  我們也感恩
[00:18:22.520 --> 00:18:24.520]  這是上帝給我們的份
[00:18:24.520 --> 00:18:26.520]  我們存在感恩的心去領受
[00:18:26.520 --> 00:18:28.520]  第二 以清潔的心去享受
[00:18:28.520 --> 00:18:30.520]  上帝所給我們的
[00:18:30.520 --> 00:18:32.520]  第八 所提及潔白的衣服
[00:18:32.520 --> 00:18:34.520]  象徵一個純潔的生活
[00:18:34.520 --> 00:18:36.520]  尤其是在性的方面更是如此
[00:18:36.520 --> 00:18:38.520]  所謂高柔之性靈的引導
[00:18:38.520 --> 00:18:40.520]  免得我們墮入色的陷阱當中
[00:18:40.520 --> 00:18:42.520]  今天
[00:18:42.520 --> 00:18:44.520]  為什麼我們不會開心
[00:18:44.520 --> 00:18:46.520]  就因為我們不清潔
[00:18:46.520 --> 00:18:48.520]  因為不單止不感恩
[00:18:48.520 --> 00:18:50.520]  我們也不夠清潔
[00:18:50.520 --> 00:18:52.520]  尤其是在男女關係不清潔
[00:18:52.520 --> 00:18:54.520]  搞得亂七八糟
[00:18:54.520 --> 00:18:56.520]  在性的方面不夠清潔
[00:18:56.520 --> 00:18:58.520]  不是有性靈的引領
[00:18:58.520 --> 00:19:00.520]  不是有純潔在裡面
[00:19:00.520 --> 00:19:02.520]  我們搞得我們的人生
[00:19:02.520 --> 00:19:04.520]  我們的家庭亂七八糟
[00:19:04.520 --> 00:19:06.520]  我們不是以清潔的心
[00:19:06.520 --> 00:19:08.520]  去過每一天
[00:19:08.520 --> 00:19:10.520]  我們就是貪貪貪貪
[00:19:10.520 --> 00:19:12.520]  想愛多點想愛多點
[00:19:12.520 --> 00:19:14.520]  想愛多點想愛多點
[00:19:14.520 --> 00:19:16.520]  結果我們發覺
[00:19:16.520 --> 00:19:18.520]  我們成為了一個妖怪
[00:19:18.520 --> 00:19:20.520]  最後要投身的活著
[00:19:20.520 --> 00:19:22.520]  第十節
[00:19:22.520 --> 00:19:24.520]  凡你所當作的
[00:19:24.520 --> 00:19:26.520]  要盡力去做
[00:19:26.520 --> 00:19:28.520]  因為在理必所謂的陰間
[00:19:28.520 --> 00:19:30.520]  沒有工作沒有謀算沒有知識也沒有智慧
[00:19:30.520 --> 00:19:32.520]  人生最可悲的
[00:19:32.520 --> 00:19:34.520]  不是全力以赴
[00:19:34.520 --> 00:19:36.520]  不賞心敷衍了事
[00:19:36.520 --> 00:19:38.520]  很多信徒都是這樣
[00:19:38.520 --> 00:19:40.520]  去教會
[00:19:40.520 --> 00:19:42.520]  也是半條心去
[00:19:42.520 --> 00:19:44.520]  信耶穌也是半條心去信
[00:19:44.520 --> 00:19:46.520]  最好就是什麼都不用我做
[00:19:46.520 --> 00:19:48.520]  這是一個很可悲的
[00:19:48.520 --> 00:19:50.520]  你想想
[00:19:50.520 --> 00:19:52.520]  是不是?
[00:19:52.520 --> 00:19:54.520]  一半條心去做
[00:19:54.520 --> 00:19:56.520]  究竟你想做就不想做
[00:19:56.520 --> 00:19:58.520]  究竟你想靈修就不想靈修
[00:19:58.520 --> 00:20:00.520]  究竟你想去禮拜堂就不想去禮拜堂
[00:20:00.520 --> 00:20:02.520]  一直去就一直捱
[00:20:02.520 --> 00:20:04.520]  哎呀 牧師這麼長氣
[00:20:04.520 --> 00:20:06.520]  你就自己拿來苦
[00:20:06.520 --> 00:20:08.520]  人生最可悲的
[00:20:08.520 --> 00:20:10.520]  不是全力以赴
[00:20:10.520 --> 00:20:12.520]  不是total commitment
[00:20:12.520 --> 00:20:14.520]  是半條心去
[00:20:14.520 --> 00:20:16.520]  又想去又不想去
[00:20:16.520 --> 00:20:18.520]  好像一個老師
[00:20:18.520 --> 00:20:20.520]  我有一次去traffic school
[00:20:20.520 --> 00:20:22.520]  他說最多失事的
[00:20:22.520 --> 00:20:24.520]  就是想去又想不去
[00:20:24.520 --> 00:20:26.520]  去又去不去就不去
[00:20:26.520 --> 00:20:28.520]  最慘的就是那些
[00:20:28.520 --> 00:20:30.520]  不懂得感恩
[00:20:30.520 --> 00:20:32.520]  不懂得盡力以赴
[00:20:32.520 --> 00:20:34.520]  不懂得有一個total commitment
[00:20:34.520 --> 00:20:36.520]  隨隨便便
[00:20:36.520 --> 00:20:38.520]  很妥的
[00:20:38.520 --> 00:20:40.520]  完全沒有勁的
[00:20:40.520 --> 00:20:42.520]  這是一句很可悲的事
[00:20:42.520 --> 00:20:44.520]  但當我們信了耶穌
[00:20:44.520 --> 00:20:46.520]  當我們有耶穌基督在我們裏面
[00:20:46.520 --> 00:20:48.520]  顯明莫學大的能力
[00:20:48.520 --> 00:20:50.520]  是出於神不是出於我
[00:20:50.520 --> 00:20:52.520]  雖然我們四面受敵
[00:20:52.520 --> 00:20:54.520]  卻不被綁住
[00:20:54.520 --> 00:20:56.520]  心裏困難也不至跌倒
[00:20:56.520 --> 00:20:58.520]  因為我們有
[00:20:58.520 --> 00:21:00.520]  耶穌基督在我們裏面
[00:21:00.520 --> 00:21:02.520]  負納我們
[00:21:02.520 --> 00:21:04.520]  有永生的盼望
[00:21:04.520 --> 00:21:06.520]  這個人最重要
[00:21:06.520 --> 00:21:08.520]  你知不知道你去哪裏
[00:21:08.520 --> 00:21:10.520]  你人生的目的是在哪裏
[00:21:10.520 --> 00:21:12.520]  你的終結在哪裏
[00:21:12.520 --> 00:21:14.520]  第一我們知道
[00:21:14.520 --> 00:21:16.520]  有耶穌基督在裏面
[00:21:16.520 --> 00:21:18.520]  以致我們能夠在人生裏面
[00:21:18.520 --> 00:21:20.520]  是活得精彩
[00:21:20.520 --> 00:21:22.520]  因為我們知道
[00:21:22.520 --> 00:21:24.520]  將來和我們一起在基督裏面的人
[00:21:24.520 --> 00:21:26.520]  都會去到一個更美好的
[00:21:26.520 --> 00:21:28.520]  家鄉
[00:21:28.520 --> 00:21:30.520]  好請我們同心一同的祷告
[00:21:30.520 --> 00:21:32.520]  天父我們再次多謝你
[00:21:32.520 --> 00:21:34.520]  為華語去提醒我們
[00:21:34.520 --> 00:21:36.520]  提醒我們你已經戰勝死亡
[00:21:36.520 --> 00:21:38.520]  在裏面是沒有分離
[00:21:38.520 --> 00:21:40.520]  教導我們
[00:21:40.520 --> 00:21:42.520]  以這樣的心
[00:21:42.520 --> 00:21:44.520]  去領受你的華語
[00:21:44.520 --> 00:21:46.520]  祝福引領我們
[00:21:46.520 --> 00:21:48.520]  祈禱奉耶穌基督命求
[00:21:48.520 --> 00:21:50.520]  阿們
[00:22:02.520 --> 00:22:05.520]  由 Amara.org 社群提供的字幕
