
[00:00:00.000 --> 00:00:05.280]  肯定告訴你 走火警不是在港島的時候發生的
[00:20:27.480 --> 00:20:29.480]  這些都是好的
[00:20:29.480 --> 00:20:32.680]  但是有時準 有時不準
[00:20:32.680 --> 00:20:35.720]  在大聖經裏面告訴我們
[00:20:35.720 --> 00:20:37.600]  一個很清楚的指標
[00:20:37.600 --> 00:20:38.720]  當我們生命轉變
[00:20:38.720 --> 00:20:39.640]  我們追求的時候
[00:20:39.640 --> 00:20:41.080]  追求的是什麼?
[00:20:41.080 --> 00:20:42.560]  我們要成為怎樣的人
[00:20:42.560 --> 00:20:43.760]  在我們今天所讀的經文
[00:20:43.760 --> 00:20:45.240]  《已忽所書》第四章二十四節
[00:20:45.240 --> 00:20:48.560]  它說:這新人是照著神的形象做的
[00:20:48.560 --> 00:20:50.920]  有真理的人意和聖見
[00:20:50.920 --> 00:20:52.120]  當我們信了主之後
[00:20:52.120 --> 00:20:54.040]  我們除去舊人了
[00:20:54.040 --> 00:20:55.320]  我們穿上新人
[00:20:55.320 --> 00:20:56.360]  這個新人是怎樣呢?
[00:20:56.360 --> 00:20:58.760]  是照著神的形象做的
[00:20:58.760 --> 00:20:59.680]  很清楚告訴你
[00:20:59.680 --> 00:21:01.720]  當我們得救蒙召
[00:21:01.720 --> 00:21:04.120]  我們認識神的時候
[00:21:04.120 --> 00:21:09.120]  我們是回復神起初做人的那個目的
[00:21:09.120 --> 00:21:11.720]  我們的始祖犯罪失敗了
[00:21:11.720 --> 00:21:12.920]  但是我們這個新人
[00:21:12.920 --> 00:21:14.040]  在耶穌基督裏面
[00:21:14.040 --> 00:21:16.720]  我們可以靠主得勝
[00:21:16.720 --> 00:21:18.200]  耶穌基督道成肉身
[00:21:18.200 --> 00:21:19.680]  不單止成就舊恩
[00:21:19.680 --> 00:21:22.960]  祂也成為我們一個榜樣
[00:21:22.960 --> 00:21:24.480]  成為我們一個模範
[00:21:24.480 --> 00:21:25.720]  當我們信了主之後
[00:21:25.720 --> 00:21:26.800]  我們走這條路的時候
[00:21:26.800 --> 00:21:28.160]  我們應該怎樣走啊?
[00:21:28.160 --> 00:21:29.200]  不用怕
[00:21:29.200 --> 00:21:31.000]  看看耶穌怎樣走
[00:21:31.000 --> 00:21:33.640]  耶穌怎樣走、怎樣做
[00:21:33.640 --> 00:21:35.720]  祂就是我們的模範
[00:21:35.720 --> 00:21:38.040]  我們就跟著祂來走
[00:21:38.040 --> 00:21:43.200]  在《羅馬書》第八章二十九節
[00:21:43.200 --> 00:21:45.240]  因為祂預先所知道的人
[00:21:45.240 --> 00:21:48.880]  就預先定下效法他兒子的模樣
[00:21:48.880 --> 00:21:54.480]  使他兒子在許多弟兄中作長子
[00:21:54.480 --> 00:21:55.800]  這個很清楚告訴我們
[00:21:55.800 --> 00:21:58.480]  我們需要來效法耶穌基督
[00:21:58.480 --> 00:22:00.200]  效法祂的模樣
[00:22:00.200 --> 00:22:02.840]  所以當我們說我們要生命蛻變
[00:22:02.840 --> 00:22:04.120]  我們要生命轉變
[00:22:04.120 --> 00:22:05.200]  我們要成長
[00:22:05.200 --> 00:22:07.000]  我們要突破的時候
[00:22:07.000 --> 00:22:10.680]  究竟我們要怎樣來成為一個指標
[00:22:10.680 --> 00:22:13.640]  就是讓我們像耶穌基督
[00:22:13.640 --> 00:22:17.360]  我們像耶穌基督其實有幾方面
[00:22:17.360 --> 00:22:19.000]  我先把這兩本書寫在這裏
[00:22:19.000 --> 00:22:20.920]  三方面
[00:22:20.920 --> 00:22:22.960]  像主 像主是甚麼?
[00:22:22.960 --> 00:22:27.880]  第一像主的馴服的榜樣
[00:22:27.880 --> 00:22:29.360]  在《馬太福音》第十六章裏面
[00:22:29.360 --> 00:22:31.640]  講到這個「赫西瑪利」
[00:22:31.640 --> 00:22:33.280]  耶穌說不是「按」的意思
[00:22:33.280 --> 00:22:34.840]  是「按」的意思
[00:22:34.840 --> 00:22:37.320]  其實如果我們留意主一生
[00:22:37.320 --> 00:22:40.200]  祂就是馴服的一個榜樣
[00:22:40.200 --> 00:22:41.440]  祂道成肉身
[00:22:41.440 --> 00:22:42.800]  在地上的日子
[00:22:42.800 --> 00:22:44.280]  祂所做的一切
[00:22:44.280 --> 00:22:45.920]  甚至到最後
[00:22:45.920 --> 00:22:48.440]  在十字架上疊上去的時候
[00:22:48.440 --> 00:22:50.040]  祂是馴服的
[00:22:50.040 --> 00:22:52.280]  所以當我們來效法主的時候
[00:22:52.280 --> 00:22:56.280]  第一個就是問
[00:22:56.280 --> 00:23:01.480]  神是不是在我生命上有絕對的主權
[00:23:01.480 --> 00:23:04.080]  其實這個就是我們第一次
[00:23:04.080 --> 00:23:07.920]  說耶穌是救主的時候所提及的
[00:23:07.920 --> 00:23:11.480]  我們不只是蒙拯救
[00:23:11.480 --> 00:23:17.960]  我們都是讓神作我們生命上的主
[00:23:17.960 --> 00:23:21.800]  耶穌在地上的日子是這樣
[00:23:21.800 --> 00:23:23.800]  當我們信主的時候
[00:23:23.800 --> 00:23:28.360]  我們要學習的就是馴服
[00:23:28.360 --> 00:23:29.800]  第二方面
[00:23:29.800 --> 00:23:32.880]  我們要學習主的性情、祂的品格
[00:23:32.880 --> 00:23:36.600]  耶穌說我心裡柔和謙卑
[00:23:36.600 --> 00:23:38.600]  我們信了主這麼多年
[00:23:38.600 --> 00:23:41.960]  我們有沒有像主的柔和謙卑
[00:23:41.960 --> 00:23:45.040]  《迦太書》講到聖靈的果子
[00:23:45.040 --> 00:23:48.000]  我們信了主這麼多年
[00:23:48.000 --> 00:23:50.560]  我們裏面有沒有改變
[00:23:50.560 --> 00:23:52.560]  有沒有越來越像主
[00:23:52.560 --> 00:23:55.560]  還是我以前是怎樣的
[00:23:55.560 --> 00:23:58.240]  我今天都是這樣
[00:23:58.240 --> 00:23:59.840]  第三方面
[00:23:59.840 --> 00:24:03.120]  主的使命感
[00:24:03.120 --> 00:24:06.720]  祂來到地上就是承受了一個救恩
[00:24:06.720 --> 00:24:07.920]  祂到門徒說
[00:24:07.920 --> 00:24:12.080]  我的食物就是遵行父的旨意
[00:24:12.080 --> 00:24:14.600]  祂在地上來到是一個很清楚的目的
[00:24:14.600 --> 00:24:18.000]  就是守著十字架
[00:24:18.000 --> 00:24:20.120]  所以當我們生命成長的時候
[00:24:20.120 --> 00:24:21.840]  我們要問我們自己
[00:24:21.840 --> 00:24:25.360]  我不知道你過去用什麼方法去成性
[00:24:25.360 --> 00:24:29.400]  你可能是讀經、祈禱、靈修、屬靈操練等等
[00:24:29.400 --> 00:24:30.880]  沒有所謂
[00:24:30.880 --> 00:24:32.680]  但你問一句
[00:24:32.680 --> 00:24:34.600]  當你做了這麼多事之後
[00:24:34.600 --> 00:24:37.600]  在這幾方面有沒有轉變
[00:24:37.600 --> 00:24:40.280]  如果我今天
[00:24:40.280 --> 00:24:42.040]  我不可能完全
[00:24:42.040 --> 00:24:46.120]  但我今天能夠是更多的馴服神
[00:24:46.120 --> 00:24:48.280]  我更多的像耶穌基督
[00:24:48.280 --> 00:24:50.760]  我更多的清楚人生的呼召
[00:24:50.760 --> 00:24:52.120]  神在我身上的呼召
[00:24:52.120 --> 00:24:55.000]  我是向著那個呼召的使命來走的話
[00:24:55.000 --> 00:24:56.280]  Hallelujah
[00:24:56.280 --> 00:24:57.520]  感謝主
[00:24:57.520 --> 00:24:59.720]  你是向著一個方向走
[00:24:59.720 --> 00:25:01.360]  是正確的
[00:25:01.360 --> 00:25:05.320]  但如果今天你信了主很多年
[00:25:05.320 --> 00:25:07.080]  你的生命的轉變
[00:25:07.080 --> 00:25:09.760]  只是認識更多的神的話語
[00:25:09.760 --> 00:25:11.520]  你侍服更多
[00:25:11.520 --> 00:25:14.200]  守更多的規條
[00:25:14.200 --> 00:25:16.040]  如果只是這樣的話
[00:25:16.040 --> 00:25:20.040]  恐怕你的方向未必是正確的
[00:25:20.040 --> 00:25:23.400]  你用這個像主的指標
[00:25:23.400 --> 00:25:26.120]  來衡量你自己今天
[00:25:26.120 --> 00:25:28.280]  神和神的生命是怎樣
[00:25:28.280 --> 00:25:29.720]  關係是怎樣
[00:25:29.720 --> 00:25:31.880]  在我自己寫論文的時候
[00:25:31.880 --> 00:25:34.760]  剛好我定一個門徒的定義
[00:25:34.760 --> 00:25:37.560]  就是這三方面
[00:25:37.560 --> 00:25:41.360]  我怎樣才算是一個門徒呢?
[00:25:41.360 --> 00:25:42.720]  其實一個門徒就是
[00:25:42.720 --> 00:25:46.000]  他願意信服神的主權
[00:25:46.000 --> 00:25:48.920]  他願意效法基督
[00:25:48.920 --> 00:25:51.760]  將他的品格 將他的聖經
[00:25:51.760 --> 00:25:54.680]  還有他很清楚人生的呼召
[00:25:54.680 --> 00:25:56.240]  人生的使命
[00:25:56.240 --> 00:25:58.160]  當我們能夠真是這樣的時候
[00:25:58.160 --> 00:25:59.880]  我們就是基督的門徒
[00:25:59.880 --> 00:26:02.000]  我們不是一下子就達到
[00:26:02.000 --> 00:26:04.920]  但我們向著這個方向來走
[00:26:04.920 --> 00:26:08.280]  所以這個就成為我們
[00:26:08.280 --> 00:26:12.160]  那個聖聖的指標
[00:26:12.160 --> 00:26:15.240]  神的心意是叫每一個神的兒女
[00:26:15.240 --> 00:26:17.240]  生命成長更新
[00:26:17.240 --> 00:26:19.760]  將耶穌基督一樣
[00:26:19.760 --> 00:26:22.360]  這個是神對我們每一個人的心意
[00:26:22.360 --> 00:26:23.360]  我起初的時候說過
[00:26:23.360 --> 00:26:24.400]  「成性」的意思是什麼呢?
[00:26:24.400 --> 00:26:26.400]  就是分別出來
[00:26:26.400 --> 00:26:28.240]  我們說過神將這些分別出來
[00:26:28.240 --> 00:26:29.840]  將地方分別出來
[00:26:29.840 --> 00:26:33.080]  將回望 將一些物件分別出來
[00:26:33.080 --> 00:26:35.480]  也都將人分別出來
[00:26:35.480 --> 00:26:37.040]  但在神所分別出來的東西
[00:26:37.040 --> 00:26:38.200]  那麼多樣東西呢?
[00:26:38.200 --> 00:26:39.400]  樣樣都好的了
[00:26:39.400 --> 00:26:41.640]  一分別了就為性了
[00:26:41.640 --> 00:26:45.920]  唯獨人是最困難的
[00:26:45.920 --> 00:26:47.320]  當祂拯救了我們之後
[00:26:47.320 --> 00:26:48.720]  將我們分別出來
[00:26:48.720 --> 00:26:50.520]  由君尊的祭司
[00:26:50.520 --> 00:26:52.520]  是屬祂的子民
[00:26:52.520 --> 00:26:56.120]  是祂在神的永恆的救贖計劃裡面有份
[00:26:56.120 --> 00:26:57.840]  要我們去做的時候
[00:26:57.840 --> 00:26:59.360]  我們被分別出來了
[00:26:59.360 --> 00:27:03.920]  但今天我們仍然很笨拙 是吧?
[00:27:03.920 --> 00:27:05.560]  今天我們仍然很笨拙
[00:27:05.560 --> 00:27:09.440]  我想做的做不到
[00:27:09.440 --> 00:27:12.360]  我的心很喜歡順服神
[00:27:12.360 --> 00:27:14.200]  「神啊 祢最好」
[00:27:14.200 --> 00:27:19.200]  但我的腦子仍然貪愛我昨天的那個東西
[00:27:19.200 --> 00:27:21.320]  我在裡面就掙扎
[00:27:21.320 --> 00:27:23.320]  就好像《加拉太書》第五章裡面
[00:27:23.320 --> 00:27:28.960]  「情慾與性靈相爭」
[00:27:28.960 --> 00:27:31.200]  這就是掙扎
[00:27:31.200 --> 00:27:32.320]  是吧?
[00:27:32.320 --> 00:27:33.800]  你有沒有?
[00:27:33.800 --> 00:27:34.800]  有 是吧?
[00:27:34.800 --> 00:27:35.520]  Hallelujah
[00:27:35.520 --> 00:27:37.040]  那你就有生命了
[00:27:37.040 --> 00:27:38.160]  你沒有掙扎
[00:27:38.160 --> 00:27:39.960]  要麼你就完全成性
[00:27:39.960 --> 00:27:43.440]  要麼你根本上是同流合污
[00:27:43.440 --> 00:27:45.440]  都不知道變成什麼樣子
[00:27:45.440 --> 00:27:47.320]  其實掙扎就是你那個成性的問題
[00:27:47.320 --> 00:27:51.520]  這個就是成性的課題
[00:27:51.520 --> 00:27:53.400]  是不是很苦啊?
[00:27:53.400 --> 00:27:55.520]  保羅也說我很苦啊
[00:27:55.520 --> 00:27:56.800]  但不用怕
[00:27:56.800 --> 00:27:58.640]  現在來到正事了
[00:27:58.640 --> 00:27:59.960]  正事是什麼呢?
[00:27:59.960 --> 00:28:05.680]  耶穌是成性的主
[00:28:05.680 --> 00:28:07.680]  如果不是成性的主
[00:28:07.680 --> 00:28:09.920]  靠你靠我靠多讀聖經
[00:28:09.920 --> 00:28:11.440]  靠多下苦功
[00:28:11.440 --> 00:28:13.920]  靠多些修煉
[00:28:13.920 --> 00:28:15.520]  我們都很糟糕
[00:28:15.520 --> 00:28:17.040]  不容易
[00:28:17.040 --> 00:28:20.640]  所以最後我們來到真正的主題了
[00:28:20.640 --> 00:28:22.840]  我們怎樣才能夠怎樣
[00:28:22.840 --> 00:28:24.000]  不是這個樣子
[00:28:24.000 --> 00:28:28.640]  怎樣才能成性
[00:28:28.640 --> 00:28:29.720]  怎樣才能成性
[00:28:29.720 --> 00:28:33.080]  不是我們能夠靠自己做到
[00:28:33.080 --> 00:28:36.120]  是耶穌基督能做到
[00:28:36.120 --> 00:28:38.480]  這個是孫尚信自己的經歷
[00:28:38.480 --> 00:28:39.840]  剛才我說過
[00:28:39.840 --> 00:28:42.480]  雖然他默會很多年
[00:28:42.480 --> 00:28:44.000]  他很愛主
[00:28:44.000 --> 00:28:46.800]  他很熱心傳福音
[00:28:46.800 --> 00:28:52.360]  但他的侍奉有很大的重擔
[00:28:52.360 --> 00:28:55.120]  侍奉壓得他很辛苦
[00:28:55.120 --> 00:28:57.880]  他身體多病很軟弱
[00:28:57.880 --> 00:29:00.560]  但當他明白這個整傳的福音
[00:29:00.560 --> 00:29:04.360]  當他明白這個成性的主之後
[00:29:04.360 --> 00:29:06.840]  他後來的侍奉比以前更多
[00:29:06.840 --> 00:29:10.000]  但他的侍奉卻是更加喜樂
[00:29:10.000 --> 00:29:11.200]  更加有力
[00:29:11.200 --> 00:29:12.720]  分別在哪裡呢?
[00:29:12.720 --> 00:29:15.280]  以前是自己去做
[00:29:15.280 --> 00:29:18.240]  今天是同主一起去做
[00:29:18.240 --> 00:29:21.000]  是靠主來去做
[00:29:21.000 --> 00:29:22.840]  他後來明白這個成性的真理
[00:29:22.840 --> 00:29:26.360]  他發覺原來成性只有一個
[00:29:26.360 --> 00:29:29.360]  是耶穌基督他自己
[00:29:29.360 --> 00:29:31.520]  當他侍奉初期的時候
[00:29:31.520 --> 00:29:32.360]  他有一次
[00:29:32.360 --> 00:29:34.480]  他坐火車 我想他坐火車的時候
[00:29:34.480 --> 00:29:36.800]  沒什麼理由坐飛機
[00:29:36.800 --> 00:29:38.840]  我相信他從Louisville
[00:29:38.840 --> 00:29:40.800]  走去Chicago
[00:29:40.800 --> 00:29:44.080]  去聽慕迪的一個會議
[00:29:44.080 --> 00:29:49.240]  慕迪當時是一個很出名的報導家
[00:29:49.240 --> 00:29:52.360]  他坐火車一千里去到那裡
[00:29:52.360 --> 00:29:53.920]  去到芝加哥
[00:29:53.920 --> 00:29:55.720]  他六點鐘就去到晚堂
[00:29:55.720 --> 00:29:57.160]  打算來聽
[00:29:57.160 --> 00:29:58.040]  但在那次裡面
[00:29:58.040 --> 00:29:59.520]  他見到一個童工
[00:29:59.520 --> 00:30:01.400]  神采飛揚
[00:30:01.400 --> 00:30:03.320]  走去告訴他
[00:30:03.320 --> 00:30:04.480]  這個童工說
[00:30:04.480 --> 00:30:07.480]  我來到是希望慕迪來幫我
[00:30:07.480 --> 00:30:08.560]  是聽他講到
[00:30:08.560 --> 00:30:10.400]  心裡面得到興奮
[00:30:10.400 --> 00:30:12.240]  我有能力繼續去侍奉
[00:30:12.240 --> 00:30:15.320]  但是誰知道我近日見到主
[00:30:15.320 --> 00:30:17.240]  當我見到主的時候
[00:30:17.240 --> 00:30:20.840]  我發覺我這一生其它都不再需要了
[00:30:20.840 --> 00:30:22.960]  這個童工對
[00:30:22.960 --> 00:30:24.760]  宣信的見證的時候
[00:30:24.760 --> 00:30:28.640]  突然間對他心裡面有一個很大的衝擊
[00:30:28.640 --> 00:30:34.360]  他說 是的 我要見到主
[00:30:34.360 --> 00:30:36.640]  有主就夠了
[00:30:36.640 --> 00:30:38.240]  結果你猜他怎麼樣?
[00:30:38.240 --> 00:30:41.040]  他直接馬上坐火車回去
[00:30:41.040 --> 00:30:44.840]  他連慕迪再講的那個會議他都不再聽
[00:30:44.840 --> 00:30:48.120]  他就回去自己的教會
[00:30:48.120 --> 00:30:50.080]  他在辦公室裡面跪下
[00:30:50.080 --> 00:30:53.240]  他說 主 我要見你
[00:30:53.240 --> 00:30:56.840]  他一直祈禱 祈求見神
[00:30:56.840 --> 00:30:59.680]  終於在當中裡面他真的去經歷了
[00:30:59.680 --> 00:31:04.320]  他發覺耶穌是成為他的滿足
[00:31:04.320 --> 00:31:08.960]  他不再需要其它的東西
[00:31:08.960 --> 00:31:10.000]  我這樣講的時候
[00:31:10.000 --> 00:31:11.440]  又不要抓我了
[00:31:11.440 --> 00:31:15.800]  但牧師說不需要聽那些培靈會了
[00:31:15.800 --> 00:31:20.520]  最近才有一個很厲害很棒的培靈會
[00:31:20.520 --> 00:31:23.960]  很多弟兄姐妹心受興奮
[00:31:23.960 --> 00:31:26.120]  那些都是好的
[00:31:26.120 --> 00:31:30.400]  但是最重要的是主耶穌
[00:31:30.400 --> 00:31:34.160]  是耶穌成為我們的幫助
[00:31:34.160 --> 00:31:39.000]  耶穌才是成為我們聖聖的主
[00:31:39.000 --> 00:31:42.400]  其它的是幫我們去更加認識耶穌
[00:31:42.400 --> 00:31:46.400]  祂不可以代替耶穌
[00:31:46.400 --> 00:31:48.640]  所以孫信從他自己的親身經歷裡面
[00:31:48.640 --> 00:31:50.400]  他說了一句話
[00:31:50.400 --> 00:31:52.440]  他說 慈悲必須先來
[00:31:52.440 --> 00:31:54.600]  然後再慈悲
[00:31:54.600 --> 00:31:58.200]  他說我們需要先向神奉獻自己
[00:31:58.200 --> 00:32:01.000]  然後就可以有成性
[00:32:01.000 --> 00:32:03.880]  我們可以以自由的祈求來慈悲自己
[00:32:03.880 --> 00:32:05.480]  然後神會賜賜我們
[00:32:05.480 --> 00:32:06.360]  並且將我們關起來
[00:32:06.360 --> 00:32:08.520]  以祂的美麗的聖潔
[00:32:08.520 --> 00:32:10.640]  當我們真是願意
[00:32:10.640 --> 00:32:15.560]  甘心地將自己成為一個活祭獻給神
[00:32:15.560 --> 00:32:20.040]  神就會將祂聖潔的榮美
[00:32:20.040 --> 00:32:23.320]  披戴在我們的身上
[00:32:23.320 --> 00:32:26.000]  所以他說 慈悲必須先來
[00:32:26.000 --> 00:32:30.800]  慈悲必須先來
[00:32:30.800 --> 00:32:38.560]  我們願意去甘心奉獻給神為活祭的話
[00:32:38.560 --> 00:32:42.680]  聖聖就是神祇自己的工作
[00:32:42.680 --> 00:32:44.720]  不是我們
[00:32:44.720 --> 00:32:51.560]  所以問題就是我們是否願意將自己擺上
[00:32:51.560 --> 00:32:56.680]  將自己好像活祭一樣來交給神
[00:32:56.680 --> 00:33:00.840]  如果我們有這個心
[00:33:00.840 --> 00:33:03.160]  神會各作功
[00:33:03.160 --> 00:33:07.400]  好像我們每個主日唱的詩歌奉獻的時候
[00:33:07.400 --> 00:33:09.720]  獻給於主
[00:33:09.720 --> 00:33:11.960]  Take my life and let it be
[00:33:11.960 --> 00:33:14.520]  consecrated Lord to Thee
[00:33:14.520 --> 00:33:16.760]  Take my moments and my days
[00:33:16.760 --> 00:33:19.640]  let them flow in endless praise
[00:33:19.640 --> 00:33:21.640]  我一生求主管理
[00:33:21.640 --> 00:33:24.760]  願獻身心為活祭
[00:33:24.760 --> 00:33:26.760]  我雙手為主作功
[00:33:26.760 --> 00:33:31.080]  恩被主慈愛感動
[00:33:31.080 --> 00:33:36.040]  重要的是我們有沒有這個願意的心
[00:33:36.040 --> 00:33:37.480]  如果我們真的將自己說
[00:33:37.480 --> 00:33:41.400]  神啊 我一切所有的其實都是祢
[00:33:41.400 --> 00:33:43.080]  我願意交回給祢
[00:33:43.080 --> 00:33:45.400]  為祢所用
[00:33:45.400 --> 00:33:49.560]  神的工作就可以在我們身邊作成
[00:33:49.560 --> 00:33:51.960]  我記得在詩歌裡面
[00:33:51.960 --> 00:33:58.600]  我們每個星期唱一節就是收奉獻的
[00:33:58.600 --> 00:34:00.280]  那一節奉獻的詩歌就說
[00:34:00.280 --> 00:34:04.280]  願我恭敬獻金銀不為自己留昏暗
[00:34:04.280 --> 00:34:06.280]  我剛欽傳歸主用
[00:34:06.280 --> 00:34:08.280]  讚美歌聲永不停
[00:34:08.280 --> 00:34:10.120]  我記得唱這節歌的時候
[00:34:10.120 --> 00:34:13.400]  曾經有些弟兄姊妹都有些反應
[00:34:13.400 --> 00:34:16.680]  他們說我做不到
[00:34:16.680 --> 00:34:19.480]  我不是真的盡獻金銀
[00:34:19.480 --> 00:34:21.080]  每一個星期唱的時候
[00:34:21.080 --> 00:34:25.880]  我心裡面很大掙扎
[00:34:25.880 --> 00:34:29.080]  你的掙扎是因為你不肯
[00:34:29.080 --> 00:34:33.000]  如果你真的願意的話
[00:34:33.000 --> 00:34:36.200]  你就不用掙扎
[00:34:36.200 --> 00:34:39.400]  不是靠我們做到
[00:34:39.400 --> 00:34:42.760]  我們真的怎麼敢
[00:34:42.760 --> 00:34:44.520]  但願
[00:34:44.520 --> 00:34:47.080]  如果我們真的有一個願意神
[00:34:47.080 --> 00:34:48.840]  我就在這裡
[00:34:48.840 --> 00:34:51.720]  我將自己交給你
[00:34:51.720 --> 00:34:53.640]  我知道你都是不肯的
[00:34:53.640 --> 00:34:55.160]  但是神在裡面搞到你
[00:34:55.160 --> 00:34:58.920]  後來你終於「哎呀 我都是肯」
[00:34:58.920 --> 00:35:00.680]  聖聖其實都是這樣
[00:35:00.680 --> 00:35:03.240]  我們下一次我們說「依」字的主的時候
[00:35:03.240 --> 00:35:08.120]  會更多提及活祭這個問題
[00:35:08.120 --> 00:35:11.240]  是將我們自己傳言來交給主
[00:35:11.240 --> 00:35:14.360]  所以孫信從他自己經歷發覺
[00:35:14.360 --> 00:35:15.320]  第一
[00:35:15.320 --> 00:35:18.040]  真的能夠成聖不是我們自己
[00:35:18.040 --> 00:35:19.880]  是耶穌基督
[00:35:19.880 --> 00:35:23.160]  耶穌能夠有能力幫我們去成聖
[00:35:23.160 --> 00:35:25.560]  問題就是我們是否願意
[00:35:25.560 --> 00:35:27.400]  如果我們仍然是貪愛世界
[00:35:27.400 --> 00:35:31.320]  戀愛埃及的那個韭菜豬紅
[00:35:31.320 --> 00:35:33.240]  那些好東西 豬皮
[00:35:33.240 --> 00:35:35.880]  沒有了
[00:35:35.880 --> 00:35:37.480]  我們貪戀那些的時候
[00:35:37.480 --> 00:35:39.320]  我們不肯完全來跟從神的時候
[00:35:39.320 --> 00:35:42.200]  凡怪我們在當中裡面很多的掙扎
[00:35:42.200 --> 00:35:45.400]  但是如果我們是願意
[00:35:45.400 --> 00:35:47.400]  真的將自己完全交給神
[00:35:47.400 --> 00:35:50.520]  儘管我今天仍然有很多的軟弱
[00:35:50.520 --> 00:35:52.760]  有很多的過去的傷痕
[00:35:52.760 --> 00:35:54.280]  有很多的問題
[00:35:54.280 --> 00:35:55.240]  我知道我自己不行
[00:35:55.240 --> 00:35:56.600]  但是我願意
[00:35:56.600 --> 00:35:58.920]  主啊 你在我身上作供的時候
[00:35:58.920 --> 00:36:01.960]  神是可以在我們身邊裡面作聖
[00:36:01.960 --> 00:36:03.480]  祂的工作
[00:36:03.480 --> 00:36:04.600]  在孫信的體會裡面
[00:36:04.600 --> 00:36:07.960]  他發覺耶穌基督成為成聖的主
[00:36:07.960 --> 00:36:11.320]  在生命改變裡面有一個很重要的地方是什麼呢?
[00:36:11.320 --> 00:36:15.320]  就是與主聯合和聖靈的洗
[00:36:15.320 --> 00:36:16.920]  在孫信的認受裡面
[00:36:16.920 --> 00:36:20.120]  其實聖靈的洗就等於與主聯合
[00:36:20.120 --> 00:36:23.640]  但是我們看到聖靈的洗的時候就很敏感
[00:36:23.640 --> 00:36:25.800]  其實我後來才聽到
[00:36:25.800 --> 00:36:28.200]  最近原來很多靈因派的人
[00:36:28.200 --> 00:36:33.240]  是將孫信成為他們的開山秘祖
[00:36:33.240 --> 00:36:34.040]  為什麼呢?
[00:36:34.040 --> 00:36:36.200]  因為孫信所說的話
[00:36:36.200 --> 00:36:37.720]  和所用的詞句
[00:36:37.720 --> 00:36:41.320]  譬如Tepernacle 回眸
[00:36:41.320 --> 00:36:43.080]  還有這個聖靈的洗
[00:36:43.080 --> 00:36:44.760]  很多時候就在靈因派裡面
[00:36:44.760 --> 00:36:47.800]  他很多時候就用這個
[00:36:47.800 --> 00:36:51.880]  但是孫信很清楚與靈因派是分割
[00:36:51.880 --> 00:36:55.400]  他沒有說過說謊言才得救
[00:36:55.400 --> 00:37:00.600]  說謊言才是被聖靈充滿
[00:37:00.600 --> 00:37:03.400]  不是這樣的
[00:37:03.400 --> 00:37:06.200]  孫信所說的聖靈的洗的意思是什麼呢?
[00:37:06.200 --> 00:37:10.200]  其實就是與主聯合
[00:37:10.200 --> 00:37:13.080]  受聖靈的洗其實就是與主聯合
[00:37:13.080 --> 00:37:16.680]  就好像《約翰福音》第十四章裡面十六十七節
[00:37:16.680 --> 00:37:18.760]  主耶穌說過我要求父父
[00:37:18.760 --> 00:37:21.400]  就另外賜給你們一位保衛師
[00:37:21.400 --> 00:37:23.640]  叫祂永遠與你們同在
[00:37:23.640 --> 00:37:26.440]  就是真理的聖靈乃世人不能接受的
[00:37:26.440 --> 00:37:29.160]  因為不見祂也不認識祂
[00:37:29.160 --> 00:37:30.440]  你們卻認識祂
[00:37:30.440 --> 00:37:32.520]  因祂常與你們同在
[00:37:32.520 --> 00:37:34.520]  也在你們裡面
[00:37:34.520 --> 00:37:35.960]  耶穌說到祂會離開
[00:37:35.960 --> 00:37:40.120]  但是會差派聖靈保衛師在我們當中
[00:37:40.120 --> 00:37:41.720]  你們卻認識祂
[00:37:41.720 --> 00:37:44.760]  因祂常與你們同在
[00:37:44.760 --> 00:37:48.520]  也要在你們裡面
[00:37:48.520 --> 00:37:52.440]  耶穌透過聖靈住在我們裡面
[00:37:52.440 --> 00:37:55.880]  與我們聯合
[00:37:55.880 --> 00:37:59.160]  我們是軟弱的
[00:37:59.160 --> 00:38:00.520]  我們是失敗的
[00:38:00.520 --> 00:38:02.760]  我們是不完全
[00:38:02.760 --> 00:38:04.840]  但是一個完全的主
[00:38:04.840 --> 00:38:07.240]  有能力的主
[00:38:07.240 --> 00:38:08.200]  永恆的主
[00:38:08.200 --> 00:38:09.480]  活著的主
[00:38:09.480 --> 00:38:12.120]  今天在我們裡面
[00:38:12.120 --> 00:38:15.320]  我們自己做不到
[00:38:15.320 --> 00:38:18.280]  但是當我們與主同行的時候
[00:38:18.280 --> 00:38:21.880]  耶穌能夠改變我們的生命
[00:38:21.880 --> 00:38:24.440]  這就是孫信所說的
[00:38:24.440 --> 00:38:27.160]  與主聯合
[00:38:27.160 --> 00:38:29.800]  也是聖聖的主的功課
[00:38:29.800 --> 00:38:31.320]  那如何與主聯合
[00:38:31.320 --> 00:38:33.000]  如何是聖靈的勢呢
[00:38:33.000 --> 00:38:35.080]  有一首詩歌
[00:38:35.080 --> 00:38:38.760]  能夠讓我們更加明白清楚
[00:38:38.760 --> 00:38:39.800]  這首詩歌的名字叫
[00:38:39.800 --> 00:38:42.440]  「主求你向我吹聖靈」
[00:38:42.440 --> 00:38:46.200]  O Lord, breath Thy spirit
[00:38:46.200 --> 00:38:49.640]  Thy spirit on me
