
[00:00:00.000 --> 00:00:08.000]  俄巴底亞書是十二仙之書的第四部
[00:26:38.000 --> 00:26:40.000]  記不記得我剛才說的
[00:26:40.000 --> 00:26:42.000]  希律王就是以土賣人
[00:26:42.000 --> 00:26:44.000]  就是以東人
[00:26:44.000 --> 00:26:49.000]  以土賣人在公元七十年
[00:26:49.000 --> 00:26:55.000]  終於與猶大一同反抗羅馬帝國
[00:26:55.000 --> 00:26:57.000]  終於兩兄弟聯手
[00:26:57.000 --> 00:27:04.000]  結果猶大和以土賣人都被羅馬滅了
[00:27:04.000 --> 00:27:06.000]  但感謝主我們知道
[00:27:06.000 --> 00:27:09.000]  猶大國以色列是有復國
[00:27:09.000 --> 00:27:14.000]  但以土賣人就一直沒有復國
[00:27:14.000 --> 00:27:19.000]  就好像聖經俄巴底亞書第十八節所說
[00:27:19.000 --> 00:27:24.000]  以後世上消聲匿跡再無以東人
[00:27:24.000 --> 00:27:28.000]  聖經非常非常準確
[00:27:28.000 --> 00:27:31.000]  我剛才說到十五十六節
[00:27:31.000 --> 00:27:34.000]  記不記得我突然說到列國
[00:27:34.000 --> 00:27:38.000]  我說列國的經文是說到末世
[00:27:38.000 --> 00:27:42.000]  列國會攻打以色列
[00:27:42.000 --> 00:27:49.000]  這就是約爾書所說的主耶和華的日子
[00:27:49.000 --> 00:27:57.000]  我剛才也說過阿拉伯國家和列國會在末世攻打以色列
[00:27:57.000 --> 00:28:01.000]  耶穌基督自己在馬太福音二十五章
[00:28:01.000 --> 00:28:04.000]  十五到十六節是怎樣說的
[00:28:04.000 --> 00:28:08.000]  你們看見先知但以理所說的
[00:28:08.000 --> 00:28:11.000]  那行為壞可憎的站在聖地
[00:28:11.000 --> 00:28:16.000]  那時載猶太的英光逃往山上
[00:28:16.000 --> 00:28:19.000]  俄巴底亞書第十七節也說
[00:28:19.000 --> 00:28:22.000]  在石安山必有逃脫的人
[00:28:22.000 --> 00:28:27.000]  其實耶穌基督是引用但以理書第九章
[00:28:27.000 --> 00:28:33.000]  說迪基督將會帶領列國攻擊
[00:28:33.000 --> 00:28:38.000]  以至以色列要逃往山上
[00:28:38.000 --> 00:28:42.000]  這個地方在哪裏呢
[00:28:42.000 --> 00:28:46.000]  很多解經家都說這個地方是Petra
[00:28:46.000 --> 00:28:50.000]  但以理書十一章四十一節
[00:28:50.000 --> 00:28:52.000]  但以理書時也說過
[00:28:52.000 --> 00:28:54.000]  有一節經文很奇怪
[00:28:54.000 --> 00:28:56.000]  十一章四十一節
[00:28:56.000 --> 00:28:59.000]  猶必進入那榮美之地
[00:28:59.000 --> 00:29:03.000]  是說迪基督進入榮美之地就是以色列
[00:29:03.000 --> 00:29:06.000]  有許多國就被傾覆
[00:29:06.000 --> 00:29:11.000]  但以東人摩訶人和一大半的亞門人
[00:29:11.000 --> 00:29:13.000]  必逃離他的手
[00:29:13.000 --> 00:29:18.000]  哪裏是以東摩訶一大半的亞門呢
[00:29:18.000 --> 00:29:21.000]  就是今天的約旦Jordan
[00:29:21.000 --> 00:29:25.000]  所以藏在這個地方應該是Petra
[00:29:25.000 --> 00:29:28.000]  迪基督能夠戰勝許多國家
[00:29:28.000 --> 00:29:32.000]  但有一個地方始終無法攻克
[00:29:32.000 --> 00:29:35.000]  相信就是Petra
[00:29:35.000 --> 00:29:41.000]  在那裏神會保守以色列人三年半
[00:29:41.000 --> 00:29:46.000]  人間最後的一場真戰
[00:29:46.000 --> 00:29:50.000]  就會在耶斯列這個地方
[00:29:50.000 --> 00:29:53.000]  或者是米吉多這個地方
[00:29:53.000 --> 00:29:55.000]  列國就在那裏聚集
[00:29:55.000 --> 00:29:58.000]  這是可西亞書說的
[00:29:58.000 --> 00:30:03.000]  接著我們知道猶太人他們藏身之地
[00:30:03.000 --> 00:30:06.000]  就是在Petra這個地方
[00:30:06.000 --> 00:30:09.000]  Petra這個地方很近另外一個地方
[00:30:09.000 --> 00:30:11.000]  叫做波斯拉
[00:30:11.000 --> 00:30:15.000]  在以塞瓦書六十三章一節說得很清楚
[00:30:15.000 --> 00:30:19.000]  耶穌基督就會在波斯拉的地方回來
[00:30:19.000 --> 00:30:22.000]  帶領以色列人戰勝列國
[00:30:22.000 --> 00:30:25.000]  以塞瓦書六十三章一節說
[00:30:25.000 --> 00:30:30.000]  這從以東的波斯拉來穿紅衣服
[00:30:30.000 --> 00:30:36.000]  裝扮華美能力擴大大步行走的是誰呢
[00:30:36.000 --> 00:30:39.000]  就是我就是耶穌基督
[00:30:39.000 --> 00:30:44.000]  是憑公義說話以大能施行拯救
[00:30:44.000 --> 00:30:46.000]  這個也就是我剛才所說
[00:30:46.000 --> 00:30:50.000]  在俄巴底亞書第十八至二十節
[00:30:50.000 --> 00:30:54.000]  我說到有拯救者會來打救以色列人
[00:30:54.000 --> 00:30:58.000]  他會帶領以色列人得勝
[00:30:58.000 --> 00:31:02.000]  還會戰勝列國擴張他們的土地
[00:31:02.000 --> 00:31:05.000]  如果你回去有心機慢慢看一下
[00:31:05.000 --> 00:31:09.000]  俄巴底亞書十八至二十節所說的土地
[00:31:09.000 --> 00:31:13.000]  是遠遠超過現在以色列國的土地
[00:31:13.000 --> 00:31:17.000]  以色列自從是巴比倫淪陷了
[00:31:17.000 --> 00:31:20.000]  雖然他們復國
[00:31:20.000 --> 00:31:23.000]  但他們又經過馬代波斯的統治
[00:31:23.000 --> 00:31:25.000]  希臘的統治
[00:31:25.000 --> 00:31:27.000]  羅馬帝國的統治
[00:31:27.000 --> 00:31:32.000]  他們的版圖始終沒有十八至二十節所說的那麼大
[00:31:32.000 --> 00:31:36.000]  所以這裡所說的絕對不是以前的事
[00:31:36.000 --> 00:31:40.000]  這裡所說的是將來的事
[00:31:40.000 --> 00:31:43.000]  在俄巴底亞書二十一節
[00:31:43.000 --> 00:31:46.000]  有很多的解經加的話
[00:31:46.000 --> 00:31:48.000]  說到拯救者
[00:31:48.000 --> 00:31:50.000]  這個拯救者不是耶穌基督
[00:31:50.000 --> 00:31:51.000]  為什麼?
[00:31:51.000 --> 00:31:54.000]  因為是眾數的不是單數
[00:31:54.000 --> 00:31:56.000]  耶穌基督應該是單數的
[00:31:56.000 --> 00:31:59.000]  說到眾數怎麼會是耶穌基督呢?
[00:31:59.000 --> 00:32:01.000]  但是不要忘記
[00:32:01.000 --> 00:32:04.000]  耶穌基督屢次提到
[00:32:04.000 --> 00:32:06.000]  他回來的時候會怎樣?
[00:32:06.000 --> 00:32:09.000]  會和眾聖徒一起回來
[00:32:09.000 --> 00:32:13.000]  會和眾天使一起回來
[00:32:13.000 --> 00:32:17.000]  這裡所說的眾數是包括我們眾聖徒
[00:32:17.000 --> 00:32:20.000]  在這裡啟示六十九章四節
[00:32:20.000 --> 00:32:22.000]  連眾聖徒回來
[00:32:22.000 --> 00:32:25.000]  真戰的時候穿什麼衣服都說了
[00:32:25.000 --> 00:32:27.000]  白色的麻衣
[00:32:27.000 --> 00:32:30.000]  雖然我們和耶穌基督一起回來
[00:32:30.000 --> 00:32:31.000]  你不要怕
[00:32:31.000 --> 00:32:33.000]  你說我不懂打仗
[00:32:33.000 --> 00:32:35.000]  不用我們打
[00:32:35.000 --> 00:32:38.000]  耶穌基督口中的兩刃寶劍一出
[00:32:38.000 --> 00:32:40.000]  敵基督和列國都輸定了
[00:32:40.000 --> 00:32:42.000]  沒得戰鬥的
[00:32:42.000 --> 00:32:44.000]  不需要我們上陣
[00:32:44.000 --> 00:32:45.000]  不用怕
[00:32:45.000 --> 00:32:48.000]  但是神真的很有他的恩典
[00:32:48.000 --> 00:32:52.000]  說拯救者是包括我們這群聖徒
[00:32:52.000 --> 00:32:54.000]  感謝主
[00:32:54.000 --> 00:32:57.000]  在這裡鐵撒羅利前書三章十三
[00:32:57.000 --> 00:33:00.000]  鐵撒羅利後書一章十節
[00:33:00.000 --> 00:33:05.000]  都有說到我們眾聖徒和耶穌基督一起回來
[00:33:05.000 --> 00:33:09.000]  在這裡第五至第十節
[00:33:09.000 --> 00:33:12.000]  就說到以東人的審判
[00:33:12.000 --> 00:33:15.000]  尤其是第八節
[00:33:15.000 --> 00:33:17.000]  惟耶和說到那一日
[00:33:17.000 --> 00:33:20.000]  我豈不從以東除滅智慧人
[00:33:20.000 --> 00:33:23.000]  從以素山除滅聰明人
[00:33:23.000 --> 00:33:26.000]  以素以東的地方
[00:33:26.000 --> 00:33:28.000]  出名是出智慧人
[00:33:28.000 --> 00:33:31.000]  耶利米書四十九章七節都說
[00:33:31.000 --> 00:33:33.000]  如果你記得約伯
[00:33:33.000 --> 00:33:35.000]  他有很多朋友來勸他
[00:33:35.000 --> 00:33:38.000]  其中一個智者是誰
[00:33:38.000 --> 00:33:40.000]  叫做以法 以利法
[00:33:40.000 --> 00:33:43.000]  以利法就是以東人
[00:33:43.000 --> 00:33:45.000]  在第九節又說提曼
[00:33:45.000 --> 00:33:47.000]  你的勇士必經王
[00:33:47.000 --> 00:33:51.000]  甚至以素山的人都被殺戮剪除
[00:33:51.000 --> 00:33:54.000]  提曼是以素的孫
[00:33:54.000 --> 00:33:57.000]  他居住在以東的南邊
[00:33:57.000 --> 00:34:00.000]  這就是以東人的審判
[00:34:00.000 --> 00:34:05.000]  其實整本俄巴底亞書
[00:34:05.000 --> 00:34:08.000]  都是一個很精彩的首尾結構
[00:34:08.000 --> 00:34:11.000]  很對不起我跟大家說過
[00:34:11.000 --> 00:34:13.000]  我講十二仙之書
[00:34:13.000 --> 00:34:15.000]  差不多每一部都有首尾結構
[00:34:15.000 --> 00:34:19.000]  我沒有時侯解釋一層一層地解釋
[00:34:19.000 --> 00:34:21.000]  但是很美麗的首尾結構
[00:34:21.000 --> 00:34:23.000]  我會留在講義上
[00:34:23.000 --> 00:34:26.000]  如果大家有興趣可以自己慢慢去欣賞
[00:34:26.000 --> 00:34:28.000]  其實我剛才解釋的時候
[00:34:28.000 --> 00:34:32.000]  我都有跟著用首尾結構來解釋
[00:34:32.000 --> 00:34:34.000]  如果大家記得的話
[00:34:34.000 --> 00:34:38.000]  在以東人被降至低第二節
[00:34:38.000 --> 00:34:40.000]  我亦都講過二十一節
[00:34:40.000 --> 00:34:45.000]  眾數的拯救者會回來拯救以色列
[00:34:45.000 --> 00:34:48.000]  當我講到第三第四節
[00:34:48.000 --> 00:34:49.000]  以東人的驕傲
[00:34:49.000 --> 00:34:53.000]  神必從險要的三月將他們拉下來
[00:34:53.000 --> 00:34:57.000]  我亦都講過在十七至二十節
[00:34:57.000 --> 00:35:01.000]  神必 耶穌基督必帶領以色列人
[00:35:01.000 --> 00:35:03.000]  使他們能夠住在聖山
[00:35:03.000 --> 00:35:06.000]  而且亦都會擴張他們的地域
[00:35:06.000 --> 00:35:09.000]  我說十八至二十節的地域
[00:35:09.000 --> 00:35:13.000]  是遠遠超過現在的以色列的領土
[00:35:13.000 --> 00:35:17.000]  有很多的聖經學者
[00:35:17.000 --> 00:35:21.000]  不是外面的人都說
[00:35:21.000 --> 00:35:25.000]  不是真的有一個人叫做俄巴底亞
[00:35:25.000 --> 00:35:29.000]  因為俄巴底亞的意思就是神的僕人
[00:35:29.000 --> 00:35:30.000]  所以他們說
[00:35:30.000 --> 00:35:33.000]  俄巴底亞這本書雖然這麼短
[00:35:33.000 --> 00:35:37.000]  有四到五個神的僕人寫出來
[00:35:37.000 --> 00:35:39.000]  不同的人寫出來的
[00:35:39.000 --> 00:35:40.000]  他們說
[00:35:40.000 --> 00:35:43.000]  個個都是俄巴底亞
[00:35:43.000 --> 00:35:45.000]  因為個個都是神的僕人
[00:35:45.000 --> 00:35:49.000]  但是如果真的四五個神的僕人
[00:35:49.000 --> 00:35:52.000]  能夠寫得出這麼美麗的首尾對牛
[00:35:52.000 --> 00:35:55.000]  那真的是世界上最大的神跡歧視
[00:35:55.000 --> 00:35:56.000]  你說是不是
[00:35:56.000 --> 00:35:59.000]  我相信俄巴底亞絕對是一位先知
[00:35:59.000 --> 00:36:02.000]  他的確名字叫做俄巴底亞
[00:36:02.000 --> 00:36:05.000]  俄巴底亞書就是他寫成的
[00:36:05.000 --> 00:36:07.000]  如果你看到
[00:36:07.000 --> 00:36:10.000]  經文最中心的地方是什麼
[00:36:10.000 --> 00:36:14.000]  是八個講到以東人的罪
[00:36:14.000 --> 00:36:16.000]  數算他們的罪行
[00:36:16.000 --> 00:36:19.000]  我們不妨來看看他們有什麼罪
[00:36:19.000 --> 00:36:21.000]  第十一節
[00:36:21.000 --> 00:36:25.000]  當外人擄掠雅國的財物
[00:36:25.000 --> 00:36:27.000]  外邦人進入他們的城門
[00:36:27.000 --> 00:36:30.000]  為耶路撒冷尖沟的日子
[00:36:30.000 --> 00:36:32.000]  你竟站在一旁
[00:36:32.000 --> 00:36:35.000]  像與他們同伙
[00:36:35.000 --> 00:36:36.000]  這個叫尖沟
[00:36:36.000 --> 00:36:38.000]  意思就是說
[00:36:38.000 --> 00:36:42.000]  要將耶路撒冷來到是瓜分
[00:36:42.000 --> 00:36:46.000]  以東人居然袖手旁觀
[00:36:46.000 --> 00:36:48.000]  我在說生命記的時候
[00:36:48.000 --> 00:36:49.000]  曾經說過
[00:36:49.000 --> 00:36:51.000]  Sins of omission
[00:36:51.000 --> 00:36:53.000]  就是沒有做到的罪
[00:36:53.000 --> 00:36:54.000]  有些事你應該去做
[00:36:54.000 --> 00:36:56.000]  你沒有做的都是罪
[00:36:56.000 --> 00:37:00.000]  以東人就是犯了袖手旁觀的罪
[00:37:00.000 --> 00:37:02.000]  但他們不單只是袖手旁觀
[00:37:02.000 --> 00:37:04.000]  他們還趁火打劫
[00:37:04.000 --> 00:37:06.000]  你等一下會看到
[00:37:06.000 --> 00:37:08.000]  我們一起來看看他們的罪
[00:37:08.000 --> 00:37:10.000]  你兄弟遭難的日子
[00:37:10.000 --> 00:37:12.000]  你不當燈眼看著
[00:37:12.000 --> 00:37:14.000]  猶太人被滅的日子
[00:37:14.000 --> 00:37:16.000]  你不當因此歡樂
[00:37:16.000 --> 00:37:18.000]  他們遭難的日子
[00:37:18.000 --> 00:37:20.000]  你不當說狂傲的話
[00:37:20.000 --> 00:37:23.000]  我們遭災的日子
[00:37:23.000 --> 00:37:26.000]  你不當進他們的城門
[00:37:26.000 --> 00:37:28.000]  他們遭災的日子
[00:37:28.000 --> 00:37:31.000]  你不當燈眼看著他們受苦
[00:37:31.000 --> 00:37:33.000]  他們遭災的日子
[00:37:33.000 --> 00:37:36.000]  你不當伸手搶他們的財物
[00:37:36.000 --> 00:37:39.000]  你不當在岔路口
[00:37:39.000 --> 00:37:41.000]  剪除他們中間逃脫的
[00:37:41.000 --> 00:37:43.000]  他們遭難的日子
[00:37:43.000 --> 00:37:48.000]  你不當將他們剩下的人交付受敵
[00:37:48.000 --> 00:37:51.000]  原來以東人不單只是袖手旁觀
[00:37:51.000 --> 00:37:53.000]  還趁火打劫
[00:37:53.000 --> 00:37:55.000]  還將以東人
[00:37:55.000 --> 00:37:58.000]  還將以色列人本來是逃脫的
[00:37:58.000 --> 00:38:00.000]  交給他們的受敵
[00:38:00.000 --> 00:38:02.000]  所以我們看到
[00:38:02.000 --> 00:38:07.000]  以東人為何會數算他們的罪
[00:38:07.000 --> 00:38:09.000]  我們想想
[00:38:09.000 --> 00:38:13.000]  究竟俄巴底亞書的主題
[00:38:13.000 --> 00:38:15.000]  是在說什麼呢
[00:38:15.000 --> 00:38:19.000]  我講過十二仙之書
[00:38:19.000 --> 00:38:22.000]  由仙之的名字
[00:38:22.000 --> 00:38:26.000]  由經文的結構
[00:38:26.000 --> 00:38:29.000]  那些首尾對偶的結構
[00:38:29.000 --> 00:38:31.000]  和新約的引用
[00:38:31.000 --> 00:38:35.000]  我們能夠知道這本書的主題究竟是說什麼
[00:38:35.000 --> 00:38:39.000]  新約是沒有引用到俄巴底亞書
[00:38:39.000 --> 00:38:42.000]  但是新約的保羅
[00:38:42.000 --> 00:38:47.000]  使徒保羅在羅馬書九章十三節
[00:38:47.000 --> 00:38:52.000]  是有引用到馬拉記書一章二至三節
[00:38:52.000 --> 00:38:55.000]  由保羅如何引用馬拉記書
[00:38:55.000 --> 00:38:59.000]  我們能夠看到究竟俄巴底亞書是在說什麼
[00:38:59.000 --> 00:39:03.000]  馬拉記書一章二至三節
[00:39:03.000 --> 00:39:07.000]  馬拉記仙子耶和說
[00:39:07.000 --> 00:39:10.000]  以數不是亞國的哥哥嗎
[00:39:10.000 --> 00:39:12.000]  我卻愛亞國
[00:39:12.000 --> 00:39:15.000]  以數使他的山嶺芳良
[00:39:15.000 --> 00:39:19.000]  把他的地交給曠野的野狗
[00:39:19.000 --> 00:39:22.000]  在羅馬書九章十三節
[00:39:22.000 --> 00:39:24.000]  保羅引用馬拉記書
[00:39:24.000 --> 00:39:26.000]  說出神的主權
[00:39:26.000 --> 00:39:28.000]  說出神的簡選
[00:39:28.000 --> 00:39:31.000]  他說亞國是我所愛的
[00:39:31.000 --> 00:39:33.000]  以數是我護的
[00:39:33.000 --> 00:39:35.000]  接著又說什麼
[00:39:35.000 --> 00:39:38.000]  接著說神要憐憫誰就憐憫誰
[00:39:38.000 --> 00:39:42.000]  神要恩待誰就恩待誰
[00:39:42.000 --> 00:39:44.000]  但有人說
[00:39:44.000 --> 00:39:47.000]  咦 這裡說的是以數和亞國
[00:39:47.000 --> 00:39:51.000]  俄巴底亞書是說以東
[00:39:51.000 --> 00:39:54.000]  如果你看完馬拉記書一章四節
[00:39:54.000 --> 00:39:56.000]  接著的經文
[00:39:56.000 --> 00:39:58.000]  以東人說
[00:39:58.000 --> 00:40:00.000]  我現在雖被毀壞
[00:40:00.000 --> 00:40:04.000]  卻要重建荒廢之處
[00:40:04.000 --> 00:40:06.000]  萬軍之耶和說如此說
[00:40:06.000 --> 00:40:09.000]  任他們建造我必拆毀
[00:40:09.000 --> 00:40:14.000]  人必稱他們的地為罪惡之境
[00:40:14.000 --> 00:40:19.000]  稱他們的民為耶和華永遠牢牢之民
[00:40:19.000 --> 00:40:21.000]  很明顯讓我們看到
[00:40:21.000 --> 00:40:23.000]  神說了什麼
[00:40:23.000 --> 00:40:26.000]  以色列是我簡選
[00:40:26.000 --> 00:40:28.000]  以東我無簡選
[00:40:28.000 --> 00:40:30.000]  為我所珍惡
[00:40:30.000 --> 00:40:38.000]  為什麼神這麼愛亞國
[00:40:38.000 --> 00:40:40.000]  不愛以數
[00:40:40.000 --> 00:40:44.000]  我們看到亞國的人不是這麼好
[00:40:44.000 --> 00:40:47.000]  為什麼神這麼喜歡以色列
[00:40:47.000 --> 00:40:49.000]  不喜歡以東
[00:40:49.000 --> 00:40:51.000]  是不是因為以東犯罪
[00:40:51.000 --> 00:40:53.000]  以色列人沒有犯罪
[00:40:53.000 --> 00:40:55.000]  不是的
[00:40:55.000 --> 00:40:57.000]  你看看聖經裡
[00:40:57.000 --> 00:40:59.000]  剛才的經文三至四節
[00:40:59.000 --> 00:41:01.000]  說以東人自高自傲
[00:41:01.000 --> 00:41:03.000]  以色列人呢
[00:41:03.000 --> 00:41:06.000]  在賀西亞書五章五節
[00:41:06.000 --> 00:41:08.000]  七章十節都說
[00:41:08.000 --> 00:41:12.000]  以色列人和猶太人一樣自高自傲
[00:41:12.000 --> 00:41:15.000]  經文第七節說
[00:41:15.000 --> 00:41:17.000]  以東是結盟的罪
[00:41:17.000 --> 00:41:19.000]  和其他國家結盟
[00:41:19.000 --> 00:41:21.000]  以色列呢
[00:41:21.000 --> 00:41:23.000]  去到以塞亞書七章二節
[00:41:23.000 --> 00:41:26.000]  說他們以色列和阿蘭國結盟
[00:41:26.000 --> 00:41:30.000]  不僅攻打自己的兄弟之邦猶太
[00:41:30.000 --> 00:41:33.000]  和外人結盟來攻打自己人
[00:41:33.000 --> 00:41:35.000]  這個罪更加大
[00:41:35.000 --> 00:41:38.000]  在以塞亞書三十章三十一章
[00:41:38.000 --> 00:41:42.000]  說猶太和埃及結盟
[00:41:42.000 --> 00:41:45.000]  今天的經文第十節
[00:41:45.000 --> 00:41:49.000]  說以東人有暴力有罪行
[00:41:49.000 --> 00:41:51.000]  以色列人呢
[00:41:51.000 --> 00:41:53.000]  以色列書七章二十三節
[00:41:53.000 --> 00:41:55.000]  說以色列騙滿流血
[00:41:55.000 --> 00:41:58.000]  誠一充滿強暴
[00:41:58.000 --> 00:42:02.000]  以色列書四十五章九節
[00:42:02.000 --> 00:42:05.000]  說強暴搶奪的事到處都是
[00:42:05.000 --> 00:42:09.000]  十二節說到以東人幸災樂禍
[00:42:09.000 --> 00:42:13.000]  咦 以色列人何嘗不是幸災樂禍
[00:42:13.000 --> 00:42:16.000]  在賀西亞書九章一節
[00:42:16.000 --> 00:42:19.000]  神叫他們不要那麼歡喜快樂
[00:42:19.000 --> 00:42:22.000]  因為神的審判就快來臨
[00:42:22.000 --> 00:42:26.000]  在亞摩斯書五章十八節
[00:42:26.000 --> 00:42:31.000]  說到以色列人甚至希望主耶和華的日子快點降臨
[00:42:31.000 --> 00:42:33.000]  主耶和華的日子是什麼
[00:42:33.000 --> 00:42:35.000]  是審判來的
[00:42:35.000 --> 00:42:37.000]  為什麼希望審判快點降臨
[00:42:37.000 --> 00:42:39.000]  他們自己以為是以人
[00:42:39.000 --> 00:42:42.000]  希望審判他們身邊的人
[00:42:42.000 --> 00:42:45.000]  神說不是 你們自己都要小心
[00:42:45.000 --> 00:42:51.000]  在十三節說以東人趁火打劫
[00:42:51.000 --> 00:42:54.000]  以色列人可能沒有趁火打劫
[00:42:54.000 --> 00:42:58.000]  但他們犯的罪比趁火打劫更嚴重
[00:42:58.000 --> 00:43:00.000]  在約書亞記第七章
[00:43:00.000 --> 00:43:02.000]  記不記得亞干
[00:43:02.000 --> 00:43:06.000]  這個兵他拿了英滅之物
[00:43:06.000 --> 00:43:08.000]  當滅之物
[00:43:08.000 --> 00:43:11.000]  神說不能拿的他拿了
[00:43:11.000 --> 00:43:14.000]  在馬拉基斯三章八節
[00:43:14.000 --> 00:43:17.000]  經文說以色列人拿了屬於神的東西
[00:43:17.000 --> 00:43:19.000]  什麼叫屬於神的東西
[00:43:19.000 --> 00:43:21.000]  應該獻給神的沒有獻到
[00:43:21.000 --> 00:43:23.000]  留給自己
[00:43:23.000 --> 00:43:26.000]  這個罪比趁火打劫更嚴重
[00:43:26.000 --> 00:43:28.000]  第十四節
[00:43:28.000 --> 00:43:31.000]  今日經文說他們濫逃節節
[00:43:31.000 --> 00:43:34.000]  在以塞瓦書五十九章七節
[00:43:34.000 --> 00:43:39.000]  說以色列人的腳奔跑行乎
[00:43:39.000 --> 00:43:42.000]  說他們急速流無辜人的血
[00:43:42.000 --> 00:43:45.000]  以西傑書九章九節都是這樣說
[00:43:45.000 --> 00:43:47.000]  在十六節
[00:43:47.000 --> 00:43:50.000]  說到以東人是醉酒
[00:43:50.000 --> 00:43:53.000]  以色列人何嘗不是醉酒
[00:43:53.000 --> 00:43:55.000]  以塞瓦書五章
[00:43:55.000 --> 00:43:59.000]  亞摩斯書六章六節都是說他們醉酒
[00:43:59.000 --> 00:44:02.000]  這個問題就出現了
[00:44:02.000 --> 00:44:04.000]  我們今天說
[00:44:04.000 --> 00:44:08.000]  神揀選以色列沒有揀選以東
[00:44:08.000 --> 00:44:13.000]  但是兩個地方的人都是罪人
[00:44:13.000 --> 00:44:15.000]  為什麼
[00:44:15.000 --> 00:44:17.000]  讓我們看到
[00:44:17.000 --> 00:44:19.000]  就是保羅所說
[00:44:19.000 --> 00:44:21.000]  全部是神的揀選
[00:44:21.000 --> 00:44:24.000]  神憐憫誰就憐憫誰
[00:44:24.000 --> 00:44:27.000]  神恩待誰就恩待誰
[00:44:27.000 --> 00:44:29.000]  這個是神的揀選
[00:44:29.000 --> 00:44:31.000]  你說我不服
[00:44:31.000 --> 00:44:33.000]  為什麼不服
[00:44:33.000 --> 00:44:36.000]  你說神沒有揀選到以東
[00:44:36.000 --> 00:44:38.000]  居然俄巴底亞書
[00:44:38.000 --> 00:44:40.000]  最中心的部分
[00:44:40.000 --> 00:44:42.000]  八個說出他們不當做的事
[00:44:42.000 --> 00:44:44.000]  神都沒有揀選他們
[00:44:44.000 --> 00:44:47.000]  為什麼還要數算他們的罪
[00:44:47.000 --> 00:44:49.000]  我不服
[00:44:49.000 --> 00:44:52.000]  但是這個正是聖經裡面的教導
[00:44:52.000 --> 00:44:55.000]  就是我們今天的主題
[00:44:55.000 --> 00:44:56.000]  是什麼
[00:44:56.000 --> 00:44:59.000]  神之責與人之責
[00:44:59.000 --> 00:45:01.000]  神之責是什麼
[00:45:01.000 --> 00:45:04.000]  是神的選擇揀擇
[00:45:04.000 --> 00:45:06.000]  人之責
[00:45:06.000 --> 00:45:09.000]  人是有責任的來接受神
[00:45:09.000 --> 00:45:12.000]  兩者是永遠在聖經裡面
[00:45:12.000 --> 00:45:14.000]  缺一不可
[00:45:14.000 --> 00:45:16.000]  不是說神揀選了你
[00:45:16.000 --> 00:45:18.000]  不揀選你
[00:45:18.000 --> 00:45:21.000]  你就可以任作非為
[00:45:21.000 --> 00:45:27.000]  你是要為自己的行為來負責任
[00:45:27.000 --> 00:45:31.000]  在約翰福音十章二十七節怎麼說
[00:45:31.000 --> 00:45:33.000]  我的羊聽我的話
[00:45:33.000 --> 00:45:34.000]  耶穌基督說
[00:45:34.000 --> 00:45:35.000]  我也認識他們
[00:45:35.000 --> 00:45:37.000]  他們也跟著我
[00:45:37.000 --> 00:45:41.000]  為什麼耶穌基督會認識他的羊
[00:45:41.000 --> 00:45:42.000]  因為神揀選的
[00:45:42.000 --> 00:45:44.000]  他當然認識
[00:45:44.000 --> 00:45:45.000]  但是你看看
[00:45:45.000 --> 00:45:47.000]  經文說什麼
[00:45:47.000 --> 00:45:49.000]  他們聽我的話
[00:45:49.000 --> 00:45:51.000]  他們會跟著我
[00:45:51.000 --> 00:45:53.000]  不是說神揀選了你就算了
[00:45:53.000 --> 00:45:55.000]  你是要聽他的話
[00:45:55.000 --> 00:45:57.000]  你是要跟隨他的
[00:45:57.000 --> 00:45:59.000]  你有你的責任
[00:45:59.000 --> 00:46:02.000]  在鐵撒羅尼後書二章十三節
[00:46:02.000 --> 00:46:05.000]  說因為他起初揀選了你們
[00:46:05.000 --> 00:46:07.000]  叫你們因信真道
[00:46:07.000 --> 00:46:09.000]  為聖靈感動
[00:46:09.000 --> 00:46:11.000]  成為聖潔
[00:46:11.000 --> 00:46:13.000]  能以得救
[00:46:13.000 --> 00:46:15.000]  這裡告訴我們什麼
[00:46:15.000 --> 00:46:17.000]  是神揀選的
[00:46:17.000 --> 00:46:19.000]  但是你要信他的真道
[00:46:19.000 --> 00:46:21.000]  你要信真理
[00:46:21.000 --> 00:46:23.000]  真理就是福音
[00:46:23.000 --> 00:46:25.000]  你要相信福音
[00:46:25.000 --> 00:46:27.000]  你要接受他
[00:46:27.000 --> 00:46:30.000]  在亞國書二章五節經文又說
[00:46:30.000 --> 00:46:33.000]  我親愛的弟兄們請聽
[00:46:33.000 --> 00:46:36.000]  神豈不是揀選了世上貧窮人
[00:46:36.000 --> 00:46:38.000]  這裡不是說揀選了貧窮人
[00:46:38.000 --> 00:46:40.000]  有錢人就去地獄
[00:46:40.000 --> 00:46:42.000]  這裡是說什麼
[00:46:42.000 --> 00:46:44.000]  這裡是靈裡面貧窮的人
[00:46:44.000 --> 00:46:48.000]  所以他們在信上能夠得到富足
[00:46:48.000 --> 00:46:50.000]  並且承受他們
[00:46:50.000 --> 00:46:54.000]  應許給那些愛他之人的國
[00:46:54.000 --> 00:46:58.000]  那些是神揀選世上的人
[00:46:58.000 --> 00:47:00.000]  但是首先你要知道
[00:47:00.000 --> 00:47:02.000]  你自己是靈裡面貧乏
[00:47:02.000 --> 00:47:05.000]  好像耶穌基督在登山寶訓說
