
[00:00:00.000 --> 00:00:05.600]  各位大影子妹 各位朋友 你們好
[00:17:17.640 --> 00:17:19.640]  擒了亞馬利王阿格來
[00:17:19.640 --> 00:17:21.640]  滅盡了亞馬利人
[00:17:21.640 --> 00:17:23.640]  百姓卻在
[00:17:23.640 --> 00:17:25.640]  所當滅的物中
[00:17:25.640 --> 00:17:27.640]  取了最好的牛羊
[00:17:27.640 --> 00:17:29.640]  要在吉格獻給耶和華
[00:17:29.640 --> 00:17:31.640]  你的神
[00:17:31.640 --> 00:17:33.640]  你看看
[00:17:33.640 --> 00:17:35.640]  不是獻給我們的神
[00:17:35.640 --> 00:17:37.640]  是你的神
[00:17:37.640 --> 00:17:39.640]  一方面說盡謊言
[00:17:39.640 --> 00:17:41.640]  另一方面就罵百姓
[00:17:41.640 --> 00:17:43.640]  不是我 是那些百姓
[00:17:43.640 --> 00:17:45.640]  然後將百姓
[00:17:45.640 --> 00:17:47.640]  有一個好的理由
[00:17:47.640 --> 00:17:49.640]  將最好的獻給耶和華
[00:17:49.640 --> 00:17:51.640]  將責任推得一乾二淨
[00:17:51.640 --> 00:17:55.640]  這是不是我們
[00:17:55.640 --> 00:17:57.640]  反叛一族的特色呢?
[00:17:57.640 --> 00:18:01.640]  薩姆爾就直接對他說
[00:18:01.640 --> 00:18:03.640]  提出最厲害的警告
[00:18:03.640 --> 00:18:05.640]  二十二至二十三節
[00:18:05.640 --> 00:18:07.640]  耶和華喜悅凡濟和平安濟
[00:18:07.640 --> 00:18:09.640]  喜悅凡濟和平安濟
[00:18:09.640 --> 00:18:11.640]  喜悅凡濟和平安濟
[00:18:11.640 --> 00:18:13.640]  喜悅凡濟和平安濟
[00:18:13.640 --> 00:18:15.640]  喜如喜悅的人聽從他的話
[00:18:15.640 --> 00:18:17.640]  喜悅凡濟和平安濟
[00:18:17.640 --> 00:18:19.640]  聽命聖於憲制
[00:18:19.640 --> 00:18:21.640]  信從聖國高揚的自由
[00:18:21.640 --> 00:18:23.640]  信從聖國高揚的自由
[00:18:23.640 --> 00:18:25.640]  喚逆的罪與
[00:18:25.640 --> 00:18:27.640]  行邪術的罪相等
[00:18:27.640 --> 00:18:29.640]  喚逆的罪與
[00:18:29.640 --> 00:18:31.640]  行邪術的罪相等
[00:18:31.640 --> 00:18:33.640]  喚緊的罪與
[00:18:33.640 --> 00:18:35.640]  拜虛神的和偶像的罪相等
[00:18:35.640 --> 00:18:37.640]  你記厭惡耶和華的命令
[00:18:37.640 --> 00:18:39.640]  你記厭惡耶和華的命令
[00:18:39.640 --> 00:18:41.640]  耶和華必嫌棄你作王
[00:18:41.640 --> 00:18:45.640]  那些宗教儀式
[00:18:45.640 --> 00:18:47.640]  憲制、凡濟、平安濟
[00:18:47.640 --> 00:18:49.640]  都不是最重要
[00:18:51.640 --> 00:18:53.640]  是看你的心
[00:18:53.640 --> 00:18:55.640]  是否還緊
[00:18:55.640 --> 00:18:57.640]  是否叛逆
[00:18:57.640 --> 00:18:59.640]  是否厭惡神的命令
[00:18:59.640 --> 00:19:01.640]  是內在的罪
[00:19:01.640 --> 00:19:03.640]  那些才是最重要
[00:19:03.640 --> 00:19:05.640]  你不要說
[00:19:05.640 --> 00:19:07.640]  我去禮拜堂
[00:19:07.640 --> 00:19:09.640]  我有奉獻
[00:19:09.640 --> 00:19:11.640]  我參與侍奉
[00:19:11.640 --> 00:19:13.640]  我做這做那
[00:19:13.640 --> 00:19:15.640]  我做了
[00:19:15.640 --> 00:19:17.640]  上帝的吩咐
[00:19:17.640 --> 00:19:19.640]  我都做了
[00:19:19.640 --> 00:19:21.640]  那些都不是最重要
[00:19:21.640 --> 00:19:23.640]  最重要
[00:19:23.640 --> 00:19:25.640]  你的心有沒有叛逆
[00:19:25.640 --> 00:19:27.640]  你的心是否還緊
[00:19:27.640 --> 00:19:29.640]  你是不是叛逆
[00:19:29.640 --> 00:19:31.640]  你是不是厭惡神的命令
[00:19:31.640 --> 00:19:33.640]  神吩咐你的
[00:19:33.640 --> 00:19:35.640]  你有沒有
[00:19:35.640 --> 00:19:37.640]  順順服服去做
[00:19:37.640 --> 00:19:39.640]  有沒有遵守
[00:19:39.640 --> 00:19:41.640]  聽命是勝於憲制
[00:19:41.640 --> 00:19:43.640]  順從是勝於
[00:19:43.640 --> 00:19:45.640]  公羊的自由
[00:19:45.640 --> 00:19:47.640]  你是不是一個
[00:19:47.640 --> 00:19:49.640]  反叛的人
[00:19:49.640 --> 00:19:51.640]  我告訴大家
[00:19:51.640 --> 00:19:53.640]  反叛不是輕微的罪
[00:19:53.640 --> 00:19:55.640]  是很嚴重的罪行
[00:19:55.640 --> 00:19:57.640]  如果我們今天
[00:19:57.640 --> 00:19:59.640]  是厭棄耶和華的命令
[00:19:59.640 --> 00:20:01.640]  耶和華
[00:20:01.640 --> 00:20:03.640]  必定會厭棄我們
[00:20:03.640 --> 00:20:05.640]  我們再重複一下
[00:20:05.640 --> 00:20:07.640]  聖經給我們
[00:20:07.640 --> 00:20:09.640]  一些嚴厲的警告
[00:20:09.640 --> 00:20:11.640]  我們怎樣看神的話
[00:20:11.640 --> 00:20:13.640]  神吩咐我們
[00:20:13.640 --> 00:20:15.640]  我們是否覺得
[00:20:15.640 --> 00:20:17.640]  這是一個很重要的命令
[00:20:17.640 --> 00:20:19.640]  你打開聖經
[00:20:19.640 --> 00:20:21.640]  看一看
[00:20:21.640 --> 00:20:23.640]  聖經有多少的吩咐
[00:20:23.640 --> 00:20:25.640]  要愛你的妻子
[00:20:25.640 --> 00:20:27.640]  愛你的兒女
[00:20:27.640 --> 00:20:29.640]  愛你的家人
[00:20:29.640 --> 00:20:31.640]  你要愛神
[00:20:31.640 --> 00:20:33.640]  靈修
[00:20:33.640 --> 00:20:35.640]  傳福音
[00:20:35.640 --> 00:20:37.640]  今天
[00:20:37.640 --> 00:20:39.640]  我們有沒有理會這些
[00:20:39.640 --> 00:20:41.640]  我們有沒有去聚
[00:20:41.640 --> 00:20:43.640]  我們是不是好像英文所說的
[00:20:43.640 --> 00:20:45.640]  Defiant
[00:20:45.640 --> 00:20:47.640]  對神的吩咐
[00:20:47.640 --> 00:20:49.640]  是完全
[00:20:49.640 --> 00:20:51.640]  是反叛
[00:20:51.640 --> 00:20:53.640]  第二
[00:20:53.640 --> 00:20:55.640]  我們面對我們自己的軟弱的時候
[00:20:55.640 --> 00:20:57.640]  是否諸多的解釋
[00:20:57.640 --> 00:20:59.640]  自圓其說
[00:20:59.640 --> 00:21:01.640]  Rationalization
[00:21:01.640 --> 00:21:03.640]  自己給自己很多的解釋
[00:21:03.640 --> 00:21:05.640]  似是而非的解釋
[00:21:05.640 --> 00:21:07.640]  我們是否自慰
[00:21:07.640 --> 00:21:09.640]  不是我
[00:21:09.640 --> 00:21:11.640]  是人家
[00:21:11.640 --> 00:21:13.640]  我都懷疑
[00:21:13.640 --> 00:21:15.640]  誰比誰好
[00:21:15.640 --> 00:21:17.640]  這些一切都是反叛
[00:21:17.640 --> 00:21:19.640]  如果我們厭棄神
[00:21:19.640 --> 00:21:21.640]  神必厭棄我們
[00:21:21.640 --> 00:21:23.640]  或者你會問
[00:21:23.640 --> 00:21:25.640]  不是啊
[00:21:25.640 --> 00:21:27.640]  我有去禮拜堂
[00:21:27.640 --> 00:21:29.640]  我有捐錢
[00:21:29.640 --> 00:21:31.640]  我有侍奉
[00:21:31.640 --> 00:21:33.640]  我有很多東西
[00:21:33.640 --> 00:21:35.640]  但是聖經告訴你
[00:21:35.640 --> 00:21:37.640]  那些不是最重要
[00:21:37.640 --> 00:21:39.640]  那些
[00:21:39.640 --> 00:21:41.640]  那些獻祭
[00:21:41.640 --> 00:21:43.640]  羔羊的獻祭
[00:21:43.640 --> 00:21:45.640]  那些不是最重要
[00:21:45.640 --> 00:21:47.640]  你的心
[00:21:47.640 --> 00:21:49.640]  你的心
[00:21:49.640 --> 00:21:51.640]  是否歸於耶和華
[00:21:51.640 --> 00:21:53.640]  那個才是最重要
[00:21:53.640 --> 00:21:55.640]  我們在上帝面前
[00:21:55.640 --> 00:21:57.640]  是需要去認真看
[00:21:57.640 --> 00:21:59.640]  自己的廬山面目
[00:21:59.640 --> 00:22:01.640]  在他面前悔改認罪
[00:22:01.640 --> 00:22:03.640]  回去主的那裏
[00:22:03.640 --> 00:22:05.640]  不要像掃羅一樣
[00:22:05.640 --> 00:22:07.640]  掃羅
[00:22:07.640 --> 00:22:09.640]  是將責任推得一乾二淨
[00:22:09.640 --> 00:22:11.640]  為自己解釋
[00:22:11.640 --> 00:22:13.640]  為自己辯護
[00:22:13.640 --> 00:22:15.640]  不肯在上帝面前
[00:22:15.640 --> 00:22:17.640]  謙卑認罪
[00:22:17.640 --> 00:22:19.640]  帶來一個很大的悲劇
[00:22:19.640 --> 00:22:21.640]  你若厭惡耶和華的命令
[00:22:21.640 --> 00:22:23.640]  耶和華必厭惡你
[00:22:23.640 --> 00:22:25.640]  今天
[00:22:25.640 --> 00:22:27.640]  我們是否這樣
[00:22:27.640 --> 00:22:29.640]  我們的心
[00:22:29.640 --> 00:22:31.640]  是否叛逆
[00:22:31.640 --> 00:22:33.640]  還緊反叛
[00:22:33.640 --> 00:22:35.640]  我們是否厭惡上帝所吩咐
[00:22:35.640 --> 00:22:37.640]  我們是否厭惡上帝所吩咐
[00:22:37.640 --> 00:22:39.640]  我們
[00:22:39.640 --> 00:22:41.640]  聽命聖諭獻祭
[00:22:41.640 --> 00:22:43.640]  順從
[00:22:43.640 --> 00:22:45.640]  誠意公揚的自由
[00:22:45.640 --> 00:22:47.640]  今天聖經
[00:22:47.640 --> 00:22:49.640]  是講得很清楚
[00:22:49.640 --> 00:22:51.640]  求主憐憫我們
[00:22:51.640 --> 00:22:53.640]  在他面前謙卑
[00:22:53.640 --> 00:22:55.640]  要我們能夠
[00:22:55.640 --> 00:22:57.640]  真的做一個
[00:22:57.640 --> 00:22:59.640]  心裏面
[00:22:59.640 --> 00:23:01.640]  聖潔的信徒
[00:23:01.640 --> 00:23:03.640]  請我們同心低頭
[00:23:03.640 --> 00:23:05.640]  天父我們再一次感謝你
[00:23:05.640 --> 00:23:07.640]  給你寶貴的話語
[00:23:07.640 --> 00:23:09.640]  去警告我們
[00:23:09.640 --> 00:23:11.640]  叫我們
[00:23:11.640 --> 00:23:13.640]  不要反叛
[00:23:13.640 --> 00:23:15.640]  不要離棄你
[00:23:15.640 --> 00:23:17.640]  叫我們
[00:23:17.640 --> 00:23:19.640]  看重
[00:23:19.640 --> 00:23:21.640]  你向我們的祝福
[00:23:21.640 --> 00:23:23.640]  叫我們也都
[00:23:23.640 --> 00:23:25.640]  願意
[00:23:25.640 --> 00:23:27.640]  跟隨你的話語去做
[00:23:27.640 --> 00:23:29.640]  求你憐憫幫助
[00:23:29.640 --> 00:23:31.640]  我們今天祈禱
[00:23:31.640 --> 00:23:33.640]  來奉耶穌基督的名號
[00:23:33.640 --> 00:23:35.640]  阿們
[00:23:35.640 --> 00:23:37.640]  阿們
[00:23:37.640 --> 00:23:39.640]  阿們
[00:23:39.640 --> 00:23:41.640]  阿們
[00:23:41.640 --> 00:23:43.640]  阿們
[00:23:43.640 --> 00:23:45.640]  阿們
[00:23:45.640 --> 00:23:47.640]  阿們
[00:23:47.640 --> 00:23:50.640]  (字幕由 Amara.org 社群提供)

