
[00:00:00.000 --> 00:00:09.440]  天父在這個充滿著紛亂和罪惡的世界當中
[00:22:22.560 --> 00:22:25.280]  記不記得巴力那張圖畫
[00:22:25.280 --> 00:22:29.440]  他站在海浪之上
[00:22:29.440 --> 00:22:31.680]  所以你這樣看的時候
[00:22:31.680 --> 00:22:34.880]  耶穌行海的意義
[00:22:34.880 --> 00:22:38.720]  不只是一個自然界的神蹟那麼簡單
[00:22:38.720 --> 00:22:40.640]  你想清楚一點
[00:22:40.640 --> 00:22:42.240]  如果有這個背景去看的時候
[00:22:42.240 --> 00:22:47.120]  耶穌平靜風浪那段的記載
[00:22:47.120 --> 00:22:53.440]  尤其是很多字眼和舊約的字眼是相同特別
[00:22:53.440 --> 00:22:56.000]  為何要斥責風和海
[00:22:56.000 --> 00:22:58.400]  斥責的觀念在哪裏
[00:22:58.400 --> 00:22:59.520]  從詩篇出來
[00:22:59.520 --> 00:23:01.280]  上帝斥責海浪
[00:23:01.280 --> 00:23:03.680]  斥責海怪
[00:23:03.680 --> 00:23:05.920]  斥責邪惡的力量
[00:23:05.920 --> 00:23:06.800]  定了界限
[00:23:06.800 --> 00:23:09.120]  注意上帝沒有完全消滅它
[00:23:09.120 --> 00:23:13.440]  雖然有些詩句開心到上帝刺殺了它
[00:23:13.440 --> 00:23:15.200]  上帝打碎了它
[00:23:15.200 --> 00:23:19.840]  但很多字眼說他只是定了界限給它
[00:23:19.840 --> 00:23:21.120]  不准它過界
[00:23:21.120 --> 00:23:23.360]  要止住它的狂傲
[00:23:23.360 --> 00:23:24.640]  在這裏為止
[00:23:24.640 --> 00:23:28.720]  控制不是消滅
[00:23:28.720 --> 00:23:30.400]  有這些背景
[00:23:30.400 --> 00:23:34.640]  我沒有時間將所有有關的經文列出來
[00:23:34.640 --> 00:23:37.200]  但這些是最清楚我們可以掌握
[00:23:37.200 --> 00:23:38.560]  有這些背景
[00:23:38.560 --> 00:23:42.080]  我們去讀《創世紀》第一章的時候
[00:23:42.080 --> 00:23:45.120]  大概我們就會醒定很多
[00:23:45.120 --> 00:23:46.800]  所謂醒定的意思
[00:23:46.800 --> 00:23:50.080]  就是我們要很小心地讀
[00:23:50.080 --> 00:23:52.640]  我在以前一些公開的場合
[00:23:52.640 --> 00:23:56.160]  都解釋過《創世紀》一章第二節的問題
[00:23:56.160 --> 00:23:59.040]  所以今晚我就不想用太長的時間來討論
[00:23:59.040 --> 00:24:05.200]  我只是將最重要的關鍵擺在大家的眼前
[00:24:05.200 --> 00:24:07.040]  《創世紀》第一章一字開始說
[00:24:07.040 --> 00:24:10.320]  「起初上帝創造天地」
[00:24:10.320 --> 00:24:13.600]  第二節提出當時的情況是怎樣呢
[00:24:13.600 --> 00:24:18.240]  「空虛混沌,冤冕黑暗」
[00:24:18.240 --> 00:24:20.480]  這裏提出了三件事情
[00:24:20.480 --> 00:24:25.360]  黑暗在第一日和第四日的創造
[00:24:25.360 --> 00:24:29.120]  上帝用光來改變黑暗
[00:24:29.120 --> 00:24:31.360]  黑暗本來是增靈的
[00:24:31.360 --> 00:24:33.520]  一個力量
[00:24:33.520 --> 00:24:38.480]  但上帝將黑暗轉變為黑夜
[00:24:38.480 --> 00:24:40.400]  黑夜是什麼時間
[00:24:40.400 --> 00:24:44.560]  是令人可以安息休息的時間
[00:24:44.560 --> 00:24:46.000]  第二個問題
[00:24:46.000 --> 00:24:48.560]  中文翻譯為「冤冕」
[00:24:48.560 --> 00:24:50.960]  這個冤是一個深淵
[00:24:50.960 --> 00:24:52.800]  希伯來文「tehom」
[00:24:52.800 --> 00:24:59.920]  這個深淵不是指一塊波平如鏡的湖面、水面
[00:24:59.920 --> 00:25:07.440]  這個「tehom」其實是指著一個浪濤澎湃的汪洋
[00:25:07.440 --> 00:25:13.520]  你注意上帝在第二日將水分開
[00:25:13.520 --> 00:25:16.560]  上帝將海水分開
[00:25:16.560 --> 00:25:17.840]  將水分開
[00:25:17.840 --> 00:25:20.560]  這個分開不單止是上下分開
[00:25:20.560 --> 00:25:24.240]  用窮滄來將水分上下
[00:25:24.240 --> 00:25:28.080]  這個宇宙觀不是我們今天的宇宙觀
[00:25:28.080 --> 00:25:30.800]  上帝要將水左右分開
[00:25:30.800 --> 00:25:32.320]  使旱地露出
[00:25:32.320 --> 00:25:34.640]  解決這個汪洋的問題
[00:25:34.640 --> 00:25:37.440]  第五日上帝的創造
[00:25:37.440 --> 00:25:39.200]  在天空造出飛鳥
[00:25:39.200 --> 00:25:42.720]  在海上造出水族
[00:25:42.720 --> 00:25:49.520]  本來是一個不受控制狂澳的大水
[00:25:49.520 --> 00:25:51.440]  經過創造之後
[00:25:51.440 --> 00:25:58.400]  上帝使天空和深海成為生物棲身的家園
[00:25:58.400 --> 00:26:02.720]  第三「空虛混沌」
[00:26:02.720 --> 00:26:05.520]  希伯來文的「tohu vabohu」
[00:26:05.520 --> 00:26:08.480]  這兩個字同時出現
[00:26:08.480 --> 00:26:11.120]  除了《創世紀》第一章第二節之外
[00:26:11.120 --> 00:26:14.720]  在兩卷的先知書也出現
[00:26:14.720 --> 00:26:18.000]  你查一查《串珠聖經》幾乎也找到
[00:26:18.000 --> 00:26:22.640]  以賽亞書和耶利米書提到「空虛混沌」的時候
[00:26:22.640 --> 00:26:26.000]  絕對不是在說一個什麼都沒有的圖畫
[00:26:26.000 --> 00:26:30.320]  有些主學老師教幼稚班主學
[00:26:30.320 --> 00:26:34.160]  請小朋友想像一下上帝創造天地之前是怎樣
[00:26:34.160 --> 00:26:35.840]  大家閉上眼睛
[00:26:35.840 --> 00:26:38.000]  看到什麼?什麼都看不到
[00:26:38.000 --> 00:26:41.040]  那就是上帝創造天地之前的樣子
[00:26:41.040 --> 00:26:42.320]  什麼都沒有的
[00:26:42.320 --> 00:26:46.080]  「tohu vabohu」不是說一個什麼都沒有的世界
[00:26:46.080 --> 00:26:50.800]  所以從沒有做有這個教義不是根據《創世紀》
[00:26:50.800 --> 00:26:55.760]  這個教義在猶太教和基督教出現的時候
[00:26:55.760 --> 00:26:59.520]  是針對希臘的哲學裡面提到
[00:26:59.520 --> 00:27:03.280]  永恆的是物質永恆的是理念
[00:27:03.280 --> 00:27:05.200]  上帝反而不是永恆的
[00:27:05.200 --> 00:27:08.560]  所以創造是上帝根據永恆的理念
[00:27:08.560 --> 00:27:11.760]  使用永恆的物質來做出這個世界
[00:27:11.760 --> 00:27:15.120]  所以物質不滅靈魂不死
[00:27:15.120 --> 00:27:16.400]  這個不是基督教的信仰
[00:27:16.400 --> 00:27:18.000]  這個是希臘的哲學
[00:27:18.000 --> 00:27:22.800]  教會和猶太人根據《舊約聖經》
[00:27:22.800 --> 00:27:25.040]  提出這個從沒有做有
[00:27:25.040 --> 00:27:26.560]  「Kreatio ex nihilo」
[00:27:26.560 --> 00:27:28.720]  Creation out of nothing
[00:27:28.720 --> 00:27:31.760]  這個沒有是一個絕對的沒有
[00:27:31.760 --> 00:27:37.200]  除了上帝之外沒有物質沒有理念是永恆的
[00:27:37.200 --> 00:27:40.320]  但這個不是創世紀要針對的問題
[00:27:40.320 --> 00:27:43.600]  創世紀針對的問題就是這個「tohu vabohu」
[00:27:43.600 --> 00:27:46.880]  如果我們參考以賽雅和耶利米的用法
[00:27:46.880 --> 00:27:49.920]  我們發覺是描寫一個混亂的情況
[00:27:49.920 --> 00:27:54.160]  一個曠野沙漠亂七八糟的情況
[00:27:54.160 --> 00:27:58.880]  一個戰後劫後滿目瘡痍的情況
[00:27:58.880 --> 00:28:01.200]  一個不受控制的混亂
[00:28:01.200 --> 00:28:04.000]  一個沒有秩序的情況
[00:28:04.000 --> 00:28:09.200]  所以你發覺在第三天和第六天
[00:28:09.200 --> 00:28:12.080]  上帝做出生物的時候
[00:28:12.080 --> 00:28:15.920]  「各從其類」這四個字不斷的出現
[00:28:15.920 --> 00:28:17.680]  什麼是各從其類
[00:28:17.680 --> 00:28:22.000]  我們中國的大學說「格物」
[00:28:22.000 --> 00:28:24.400]  分類
[00:28:24.400 --> 00:28:28.480]  將它放入不同的categories底下
[00:28:28.480 --> 00:28:30.400]  這個是秩序的開始
[00:28:30.400 --> 00:28:35.760]  上帝從沒有秩序當中經過他的創造有秩序
[00:28:35.760 --> 00:28:41.920]  黑暗、大水和混亂經過六天的創造
[00:28:41.920 --> 00:28:45.200]  上帝帶來一個有秩序
[00:28:45.200 --> 00:28:50.880]  在他的管治之下有能力的宇宙
[00:28:50.880 --> 00:28:55.360]  猶太人的學者John Levinson說
[00:28:55.360 --> 00:28:59.760]  上帝甚至對邪惡的戰爭
[00:28:59.760 --> 00:29:02.400]  贏了一個地步
[00:29:02.400 --> 00:29:03.680]  到第七天
[00:29:03.680 --> 00:29:05.360]  他說我走開一天
[00:29:05.360 --> 00:29:07.360]  交給人去管理
[00:29:07.360 --> 00:29:10.720]  我走開一天大概不會出亂子
[00:29:10.720 --> 00:29:12.880]  所以你可以放心
[00:29:12.880 --> 00:29:15.600]  這個戰爭是完全的勝利
[00:29:15.600 --> 00:29:18.400]  第七天上帝安息
[00:29:18.400 --> 00:29:21.360]  你留意《創世紀》第二章一至三節
[00:29:21.360 --> 00:29:22.640]  讀清楚一點
[00:29:22.640 --> 00:29:25.840]  從來沒有說上帝做完六天很累
[00:29:25.840 --> 00:29:29.040]  現在要放假睡晚一點
[00:29:29.040 --> 00:29:30.320]  不是
[00:29:30.320 --> 00:29:32.160]  上帝不會疲倦
[00:29:32.160 --> 00:29:36.320]  以上亞書四十章第27到31節說
[00:29:36.320 --> 00:29:41.120]  上帝不會並不疲乏也不困倦
[00:29:41.120 --> 00:29:42.880]  少年人要疲乏
[00:29:42.880 --> 00:29:44.880]  強壯的要跌倒
[00:29:44.880 --> 00:29:48.960]  所以安息是一個慶祝
[00:29:48.960 --> 00:29:51.680]  一個勝利的結束
[00:29:51.680 --> 00:29:53.680]  而不是上帝需要休息
[00:29:53.680 --> 00:29:55.680]  今天你勸人家守安息日
[00:29:55.680 --> 00:29:57.360]  千萬不要拿這個理由出來
[00:29:57.360 --> 00:29:58.880]  上帝也要休息
[00:29:58.880 --> 00:30:00.880]  何況是我
[00:30:00.880 --> 00:30:03.280]  我負作事直到如今
[00:30:03.280 --> 00:30:04.320]  我也作事
[00:30:04.320 --> 00:30:06.080]  這是耶穌基督的宣佈
[00:30:06.080 --> 00:30:08.080]  上帝沒有休息
[00:30:08.080 --> 00:30:10.560]  但更重要的半節經文
[00:30:10.560 --> 00:30:12.480]  是在第二節的下半
[00:30:12.480 --> 00:30:16.880]  神的靈運行在水面上
[00:30:16.880 --> 00:30:20.400]  一般舊約學者解釋這節聖經時
[00:30:20.400 --> 00:30:24.880]  都採用了很多神話的觀念
[00:30:24.880 --> 00:30:27.760]  就說上帝的靈在這裏
[00:30:27.760 --> 00:30:31.760]  就像一隻母雞捕蛋一樣
[00:30:31.760 --> 00:30:33.440]  呼出生命
[00:30:33.440 --> 00:30:35.440]  這是印第安的神話
[00:30:35.440 --> 00:30:37.440]  上帝就像一隻
[00:30:37.440 --> 00:30:39.440]  怎麼說呢
[00:30:39.440 --> 00:30:41.440]  聖靈是急子
[00:30:41.440 --> 00:30:43.440]  用了這個觀念
[00:30:43.440 --> 00:30:45.440]  於是在水面上
[00:30:45.440 --> 00:30:47.440]  捕著生物就出現了
[00:30:47.440 --> 00:30:49.440]  這樣看
[00:30:49.440 --> 00:30:53.440]  第一 把水看得太過溫柔
[00:30:53.440 --> 00:30:57.440]  如果照第二節的上半節說
[00:30:57.440 --> 00:30:59.440]  如果照剛才我們讀過的經文
[00:30:59.440 --> 00:31:01.440]  詩篇約伯記說
[00:31:01.440 --> 00:31:05.440]  水面不是一個波平如鏡的水面
[00:31:05.440 --> 00:31:07.440]  神的靈在那裏做什麼呢
[00:31:07.440 --> 00:31:09.440]  希伯來文的動詞
[00:31:09.440 --> 00:31:11.440]  Mere Hethet
[00:31:11.440 --> 00:31:13.440]  只出現了兩次在整本舊約聖經
[00:31:13.440 --> 00:31:15.440]  另外一次在生命記
[00:31:15.440 --> 00:31:17.440]  我想和你讀一讀
[00:31:17.440 --> 00:31:23.440]  生命記三十二章第十一節
[00:31:23.440 --> 00:31:27.440]  生命記三十二章是摩西臨死之前
[00:31:27.440 --> 00:31:29.440]  如果用英文來說
[00:31:29.440 --> 00:31:31.440]  就是天鵝之歌
[00:31:31.440 --> 00:31:33.440]  臨死之前的歌
[00:31:33.440 --> 00:31:35.440]  不過不要說得那麼淒涼
[00:31:35.440 --> 00:31:37.440]  這就是他臨別的贈言
[00:31:37.440 --> 00:31:41.440]  十一節就說到上帝在曠野的時候
[00:31:41.440 --> 00:31:43.440]  見到以色列人
[00:31:43.440 --> 00:31:45.440]  怎麼對他們呢
[00:31:45.440 --> 00:31:47.440]  十一節說
[00:31:47.440 --> 00:31:49.440]  猶如鷹攪動巢窩
[00:31:49.440 --> 00:31:53.440]  在初鷹以上兩次擅展
[00:31:53.440 --> 00:31:57.440]  接取初鷹背在兩翼之上
[00:31:57.440 --> 00:31:59.440]  這樣要獨自引導他
[00:31:59.440 --> 00:32:03.440]  並無外邦的神與他同在
[00:32:03.440 --> 00:32:05.440]  十一節說鷹攪動巢窩
[00:32:05.440 --> 00:32:07.440]  又在初鷹之上
[00:32:07.440 --> 00:32:09.440]  這裡用的兩次擅展
[00:32:09.440 --> 00:32:13.440]  這個擅展就是剛才創世紀一章二節的運行
[00:32:13.440 --> 00:32:15.440]  同一個動詞
[00:32:15.440 --> 00:32:17.440]  是什麼意思呢
[00:32:17.440 --> 00:32:23.440]  一位舊約學者在二十世紀初期
[00:32:23.440 --> 00:32:25.440]  發表了一篇文章
[00:32:25.440 --> 00:32:27.440]  在Journal of Arabic Literature
[00:32:27.440 --> 00:32:29.440]  提到他去巴勒斯坦
[00:32:29.440 --> 00:32:31.440]  實地觀察鷹
[00:32:31.440 --> 00:32:35.440]  發覺這一處描寫的情況
[00:32:35.440 --> 00:32:37.440]  就是一隻母鷹
[00:32:37.440 --> 00:32:39.440]  教一隻小鷹學飛的經過
[00:32:39.440 --> 00:32:41.440]  鷹的動詞
[00:32:41.440 --> 00:32:43.440]  就是鷹的巢
[00:32:43.440 --> 00:32:45.440]  捉在懸崖峭壁之上
[00:32:45.440 --> 00:32:49.440]  所以當一隻母鷹要教小鷹學飛的時候
[00:32:49.440 --> 00:32:51.440]  第一步他要做的就是在窩裏
[00:32:51.440 --> 00:32:53.440]  猛地撥
[00:32:53.440 --> 00:32:55.440]  撥到巢窩弄得亂七八糟
[00:32:55.440 --> 00:32:59.440]  想小鷹飛出去學飛
[00:32:59.440 --> 00:33:01.440]  當然不可能
[00:33:01.440 --> 00:33:03.440]  因為你越弄得厲害
[00:33:03.440 --> 00:33:05.440]  鷹就越抓緊
[00:33:05.440 --> 00:33:07.440]  抓緊巢的時候
[00:33:07.440 --> 00:33:09.440]  牠不會跳出去
[00:33:09.440 --> 00:33:11.440]  下面是無底深潭
[00:33:11.440 --> 00:33:13.440]  第二步
[00:33:13.440 --> 00:33:17.440]  照學者JP Peters的說法
[00:33:17.440 --> 00:33:19.440]  母鷹就飛走
[00:33:19.440 --> 00:33:21.440]  飛到很高
[00:33:21.440 --> 00:33:23.440]  飛到很高之後
[00:33:23.440 --> 00:33:25.440]  突然好像撲擊獵物一樣
[00:33:25.440 --> 00:33:29.440]  向著鷹巢衝下來
[00:33:29.440 --> 00:33:31.440]  小鷹在巢裏
[00:33:31.440 --> 00:33:33.440]  莫名其妙不見了母鷹
[00:33:33.440 --> 00:33:37.440]  突然有個黑影越來越大地衝過來
[00:33:37.440 --> 00:33:39.440]  本能地
[00:33:39.440 --> 00:33:41.440]  牠就跳出去
[00:33:41.440 --> 00:33:43.440]  走了 害怕了
[00:33:43.440 --> 00:33:45.440]  當牠跳出去的時候
[00:33:45.440 --> 00:33:47.440]  牠不會飛
[00:33:47.440 --> 00:33:49.440]  所以牠只是掉下去
[00:33:49.440 --> 00:33:51.440]  不過好在鷹巢很高
[00:33:51.440 --> 00:33:53.440]  所以很久都沒有掉到下面
[00:33:53.440 --> 00:33:55.440]  母鷹比小鷹快
[00:33:55.440 --> 00:33:57.440]  因為母鷹是衝下來
[00:33:57.440 --> 00:33:59.440]  所以在下面伸開翅膀
[00:33:59.440 --> 00:34:01.440]  接回初鷹
[00:34:01.440 --> 00:34:05.440]  這就是牠第一次學飛的經過
[00:34:05.440 --> 00:34:07.440]  這過程當中
[00:34:07.440 --> 00:34:09.440]  兩次的動詞
[00:34:09.440 --> 00:34:15.440]  就是描寫母鷹撲下來的姿勢和行動
[00:34:15.440 --> 00:34:17.440]  上帝的靈
[00:34:17.440 --> 00:34:19.440]  在創世紀第一章第二節裏
[00:34:19.440 --> 00:34:21.440]  不是在那裏滑水
[00:34:21.440 --> 00:34:25.440]  不是在那裏呼出生命
[00:34:25.440 --> 00:34:27.440]  是在那裏撲擊
[00:34:27.440 --> 00:34:33.440]  這個邪惡的力量大水
[00:34:33.440 --> 00:34:37.440]  你一定會問
[00:34:37.440 --> 00:34:41.440]  上帝創造邪惡還是邪惡和上帝並存呢?
[00:34:41.440 --> 00:34:43.440]  這不是舊約聖經要回答的問題
[00:34:43.440 --> 00:34:45.440]  所以要回答這個問題
[00:34:45.440 --> 00:34:47.440]  我們留待神學的部分再討論
[00:34:47.440 --> 00:34:49.440]  但我們要留意的是
[00:34:49.440 --> 00:34:51.440]  創世紀第一章裏
[00:34:51.440 --> 00:34:57.440]  在上帝不費力的創造過程中
[00:34:57.440 --> 00:35:01.440]  上帝說有就有 命立就立
[00:35:01.440 --> 00:35:03.440]  在耶穌的經歷裏
[00:35:03.440 --> 00:35:07.440]  有一個羅馬的官請他來醫治他的兒子
[00:35:07.440 --> 00:35:09.440]  耶穌說你帶路吧
[00:35:09.440 --> 00:35:11.440]  我來醫治你吧
[00:35:11.440 --> 00:35:13.440]  他說不用了
[00:35:13.440 --> 00:35:15.440]  我是有權柄的人
[00:35:15.440 --> 00:35:17.440]  我吩咐一聲就有人幫我辦事
[00:35:17.440 --> 00:35:19.440]  你是神的兒子
[00:35:19.440 --> 00:35:21.440]  你說一聲我的兒子就好了
[00:35:21.440 --> 00:35:23.440]  說有就有 命立就立
[00:35:23.440 --> 00:35:25.440]  這不是說過程
[00:35:25.440 --> 00:35:27.440]  這是說權柄
[00:35:27.440 --> 00:35:29.440]  上帝在創造過程當中
[00:35:29.440 --> 00:35:31.440]  創世紀第一章好像完全
[00:35:31.440 --> 00:35:33.440]  怎麼說呢
[00:35:33.440 --> 00:35:35.440]  繞著手就搞定了
[00:35:35.440 --> 00:35:39.440]  但在《智侶行間》中
[00:35:39.440 --> 00:35:41.440]  我們仍然看到
[00:35:41.440 --> 00:35:45.440]  上帝和邪惡在創造的時候的爭戰
[00:35:45.440 --> 00:35:51.440]  仍然在這章經文的背景裏
[00:35:51.440 --> 00:35:53.440]  在第二節我們看得最清楚
[00:35:53.440 --> 00:35:55.440]  還有第21節
[00:35:55.440 --> 00:35:57.440]  不過待會我們才看
[00:35:57.440 --> 00:35:59.440]  我想簡單看一看
[00:35:59.440 --> 00:36:01.440]  洪水的記載裏
[00:36:01.440 --> 00:36:03.440]  有兩句說話
[00:36:03.440 --> 00:36:05.440]  在創世紀第七章
[00:36:05.440 --> 00:36:07.440]  第11、12節提到
[00:36:07.440 --> 00:36:09.440]  洪水的開始
[00:36:09.440 --> 00:36:11.440]  舊約是怎麼描述的呢
[00:36:11.440 --> 00:36:13.440]  當羅馬六百歲
[00:36:13.440 --> 00:36:15.440]  二月十七日那一天
[00:36:15.440 --> 00:36:17.440]  大淵的泉源裂開
[00:36:17.440 --> 00:36:21.440]  天上的窗戶敞開
[00:36:21.440 --> 00:36:23.440]  記不記得巴黎的聖殿
[00:36:23.440 --> 00:36:25.440]  要不要開窗的故事
[00:36:25.440 --> 00:36:29.440]  天上的窗戶要敞開
[00:36:29.440 --> 00:36:33.440]  四十晝夜大雨落在地上
[00:36:33.440 --> 00:36:35.440]  洪水的結束
[00:36:35.440 --> 00:36:37.440]  八章第一到第三節
[00:36:37.440 --> 00:36:39.440]  神紀念羅亞
[00:36:39.440 --> 00:36:43.440]  這句說話是整個洪水記載的核心
[00:36:43.440 --> 00:36:47.440]  這句說話扭轉了整個故事的發展
[00:36:47.440 --> 00:36:49.440]  神紀念羅亞
[00:36:49.440 --> 00:36:51.440]  和羅亞方舟裏一切的走壽生畜
[00:36:51.440 --> 00:36:53.440]  神叫風吹地
[00:36:53.440 --> 00:36:55.440]  風是神的Rua
[00:36:55.440 --> 00:36:57.440]  是神的靈
[00:36:57.440 --> 00:36:59.440]  還是神的風
[00:36:59.440 --> 00:37:01.440]  還是神的能力呢
[00:37:01.440 --> 00:37:03.440]  中文我們要選擇用哪個字去翻譯
[00:37:03.440 --> 00:37:05.440]  這句選擇用風
[00:37:05.440 --> 00:37:07.440]  原文不需要選擇
[00:37:07.440 --> 00:37:09.440]  希伯來文Rua這字
[00:37:09.440 --> 00:37:11.440]  三個意思都在這裏
[00:37:11.440 --> 00:37:13.440]  水勢漸落
[00:37:13.440 --> 00:37:15.440]  第二節說淵源
[00:37:15.440 --> 00:37:17.440]  深淵地的深淵
[00:37:17.440 --> 00:37:19.440]  天上的窗戶就閉塞
[00:37:19.440 --> 00:37:21.440]  天上的大水
[00:37:21.440 --> 00:37:23.440]  大雨又止住
[00:37:23.440 --> 00:37:25.440]  水就漸退
[00:37:25.440 --> 00:37:27.440]  這裏用的描述
[00:37:27.440 --> 00:37:31.440]  好像回復創造的時候
[00:37:31.440 --> 00:37:35.440]  大水氾濫汪洋一片
[00:37:35.440 --> 00:37:39.440]  逐浪鋪天的情況
[00:37:39.440 --> 00:37:41.440]  上帝將水隔開
[00:37:41.440 --> 00:37:43.440]  用天空的穹瘡
[00:37:43.440 --> 00:37:45.440]  用旱地
[00:37:45.440 --> 00:37:47.440]  但在洪水發生的時候
[00:37:47.440 --> 00:37:49.440]  天上開窗戶
[00:37:49.440 --> 00:37:51.440]  深淵裂開
[00:37:51.440 --> 00:37:53.440]  水又湧出來
[00:37:53.440 --> 00:37:55.440]  這個狂傲的大水
[00:37:55.440 --> 00:37:57.440]  邪惡的力量
[00:37:57.440 --> 00:37:59.440]  又再一次氾濫整個大地
[00:37:59.440 --> 00:38:03.440]  洪水似乎將上帝的創造
[00:38:03.440 --> 00:38:07.440]  好像整個廢除了
[00:38:07.440 --> 00:38:09.440]  取消了
[00:38:09.440 --> 00:38:11.440]  上帝又重新一次
[00:38:11.440 --> 00:38:13.440]  用他的靈 用他的風
[00:38:13.440 --> 00:38:15.440]  來洗大水退去
[00:38:15.440 --> 00:38:17.440]  剛才我說二十一節
[00:38:17.440 --> 00:38:19.440]  我還是這麼著重
[00:38:19.440 --> 00:38:21.440]  創世紀一章二十一節那一句話
[00:38:21.440 --> 00:38:25.440]  上帝就造出大魚
[00:38:25.440 --> 00:38:31.440]  和水中所滋生各樣有生命的動物
[00:38:31.440 --> 00:38:33.440]  看中文沒什麼特別
[00:38:33.440 --> 00:38:35.440]  看現代中文譯管就開始有些特別了
[00:38:35.440 --> 00:38:37.440]  因為現代中文譯管
[00:38:37.440 --> 00:38:39.440]  是上帝造出海怪
[00:38:39.440 --> 00:38:41.440]  有沒有人看過現代中文譯管?
[00:38:41.440 --> 00:38:45.440]  這個大魚照希伯來文說
[00:38:45.440 --> 00:38:49.440]  巨蛇而且是眾數
[00:38:49.440 --> 00:38:53.440]  蛇就是埃及術士和摩西
[00:38:53.440 --> 00:38:55.440]  扔下杖子就變蛇
[00:38:55.440 --> 00:38:57.440]  那個蛇
[00:38:57.440 --> 00:38:59.440]  而且是巨
[00:38:59.440 --> 00:39:01.440]  Giant Serpent
[00:39:01.440 --> 00:39:05.440]  是一些很像尼斯湖水怪的圖畫
[00:39:05.440 --> 00:39:07.440]  但另外一個特別的字眼
[00:39:07.440 --> 00:39:11.440]  就是用上帝創造這些巨蛇
[00:39:11.440 --> 00:39:15.440]  造出這個字眼是Bara
[00:39:15.440 --> 00:39:19.440]  創世紀一章一節說上帝創造天地
[00:39:19.440 --> 00:39:23.440]  然後說到上帝照著他的形象創造人類
[00:39:23.440 --> 00:39:29.440]  然後第二章開頭說到上帝創造的工作
[00:39:29.440 --> 00:39:33.440]  雖然創世紀一章一節到二章三節
[00:39:33.440 --> 00:39:35.440]  是說上帝的創造
[00:39:35.440 --> 00:39:37.440]  但Bara這個動詞
[00:39:37.440 --> 00:39:41.440]  上帝創造只有上帝能創造
[00:39:41.440 --> 00:39:45.440]  Bara這個動詞的主體從來沒有用在人身上
[00:39:45.440 --> 00:39:49.440]  所以今天我們說創作是不能共通的
[00:39:49.440 --> 00:39:51.440]  上帝有創造人有創造
[00:39:51.440 --> 00:39:53.440]  沒有這個共通
[00:39:53.440 --> 00:39:55.440]  舊有聖經說得很清楚只有上帝能創造
[00:39:55.440 --> 00:40:01.440]  其實在第一章裡這個動詞出現得很少
[00:40:01.440 --> 00:40:04.440]  創世紀一章不是經常用Bara這個字
[00:40:04.440 --> 00:40:08.440]  用另外的動詞有用Assa
[00:40:08.440 --> 00:40:13.440]  Bara是開頭結尾中間只有兩次
[00:40:13.440 --> 00:40:15.440]  一次是用在人的身上
[00:40:15.440 --> 00:40:19.440]  一次是用在大魚或者巨蛇的身上
[00:40:19.440 --> 00:40:24.440]  這裡所說的其實不是一個很簡單的行動
[00:40:24.440 --> 00:40:29.440]  以前的舊有學者認為這是生命的開始
[00:40:29.440 --> 00:40:30.440]  所以用創造
[00:40:30.440 --> 00:40:33.440]  創造人也是生命的高峰所以用創造
[00:40:33.440 --> 00:40:37.440]  但近來的學者像Gordon Wenham
[00:40:37.440 --> 00:40:41.440]  在Word Biblical Commentary創世紀的篇章裡
[00:40:41.440 --> 00:40:45.440]  又或者像保守派的
[00:40:45.440 --> 00:40:48.440]  New International Commentary of the Old Testament
[00:40:48.440 --> 00:40:49.440]  NICOT
[00:40:49.440 --> 00:40:54.440]  Hamilton寫創世紀這本書裡
[00:40:54.440 --> 00:40:57.440]  都同意在這裏用創造
[00:40:57.440 --> 00:40:59.440]  用在巨蛇的身上
[00:40:59.440 --> 00:41:06.440]  代表上帝的能力對著他的敵人
[00:41:06.440 --> 00:41:11.440]  他的敵人現在已經不再是神話當中的海怪
[00:41:11.440 --> 00:41:18.440]  已經變成了他創造的能力之下的生物的其中一個
[00:41:18.440 --> 00:41:21.440]  所以譯作海怪通不通呢?
[00:41:21.440 --> 00:41:26.440]  譯作海怪就用一個比較大方的字眼
[00:41:26.440 --> 00:41:29.440]  Remythologize 創世紀的一章有一字
[00:41:29.440 --> 00:41:30.440]  創世紀的一章有一字
[00:41:30.440 --> 00:41:33.440]  本來是Demythologize 迦南的神話
[00:41:33.440 --> 00:41:40.440]  這不是和上帝巴力在打仗的海神
[00:41:40.440 --> 00:41:42.440]  不過是上帝手中做出來的
[00:41:42.440 --> 00:41:49.440]  但背後的爭戰的味道、能力、創造的字眼
[00:41:49.440 --> 00:41:51.440]  用出來是很特別的
[00:41:51.440 --> 00:41:54.440]  另外兩節的經文
[00:41:54.440 --> 00:41:56.440]  我們可以參考的
[00:41:56.440 --> 00:41:59.440]  在詩篇104篇剛才我們讀了開頭
[00:41:59.440 --> 00:42:02.440]  現在如果我們看第26節的時候
[00:42:02.440 --> 00:42:05.440]  詩篇104篇26節那裡說到
[00:42:05.440 --> 00:42:09.440]  在海裏面有船行走
[00:42:09.440 --> 00:42:14.440]  也有你所做的鱷魚游泳在其中
[00:42:14.440 --> 00:42:16.440]  這個鱷魚是Leviathan
[00:42:16.440 --> 00:42:19.440]  是迦南神話當中的海怪
[00:42:19.440 --> 00:42:21.440]  但在這章出現的時候
